4563e4f27e17dc12c2f653f4b61e06bbe59b8102cff0d1532ea1e6b6a1b549c0,8a260a6d330ef388ac03f8b477bafff6cc2b3efc98e3921d5077ac97efb4e50c,c95b71138c8e4cfdaed790d4f1074446a58768b7fd88076b2851bb9ab96f22a8,0d02dcbfe41fe002c2b2e6990c3115d80b031c5a18a8baedb1243f6f387b35aa,3620d3d7df916bc54d3429cc4da67cedbe027a66026e16654ee8afc76ff5e43b,e0d02397e5de9b6b175f2729a8c0160ee356c02f49fc0791c5e1118e0cd08153,9bfe0454dfd6f0a33f3e06f66385e9079b9f7cfd385db6022e4f0e2e7f159c11,620945de1a820aa46e99c62052b33091833209a1a58d3a8b5ef6de4b52756f74,5f946a0959fad1cfc7dae15f18ce42ef3dc59513565f40e48b0e4bab546c6717,b3925e9d4198d9b37a0f7dd7c063f1649f475753267a158c74c0c76dd486df35,133cd0e218a6500e36583994389cff368f58d1fdb8b4548b56c7cbca3c7f3a30,7ad66d0f0238c5b1dc1bcee18e0c666606c19da6561e03d04f7293cc07b111a9,b7abb7008768c18c5f396559361181b2c9a8a267b9df2997d264d18c170f6015
"0","0","0","0","10060185","10060186","6","0","64","0","6","0","10060184"
"1","0","0","0","10060186","10060188","6","0","63","0","2","0","10060185"
"1","0","0","0","10060187","10060189","6","0","61","0","2","0","10060188"
"2","0","0","0","10060188","10060187","6","0","62","0","3","0","10060186"
"10001","0","0","0","10060189","10060190","6","0","60","0","7","10060191","10060187"
"0","0","0","0","10060190","10060193","6","0","59","0","4","0","10060189"
"3","0","0","0","10060191","10060192","6","0","59","0","14","0","10060189"
"3","0","0","0","10060192","10060195","6","0","58","0","2","0","10060191"
"2","0","0","0","10060193","10060499","6","0","58","0","14","0","10060190"
"3","0","0","0","10060195","10060500","6","0","57","0","3","0","10060192"
"0","0","0","0","10060197","10060198","6","0","55","0","6","0","10060500"
"1","0","0","0","10060198","10060199","6","0","54","0","3","0","10060197"
"0","0","0","0","10060199","10060200","6","0","53","0","4","0","10060198"
"1","0","0","0","10060200","10060201","6","0","52","0","2","0","10060199"
"10001","0","0","0","10060201","10060202","6","0","51","0","11","0","10060200"
"10001","0","0","0","10060202","10060203","6","0","50","0","7","10060204","10060201"
"3","0","0","0","10060203","10060206","6","0","49","0","14","0","10060202"
"0","0","0","0","10060204","10060205","6","0","49","0","12","0","10060202"
"4","0","0","0","10060205","10060208","6","0","48","0","14","0","10060204"
"10003","0","0","0","10060206","10060207","6","0","48","0","7","0","10060203"
"0","0","0","0","10060207","10060209","6","0","47","0","4","0","10060206"
"1","0","0","0","10060208","10060209","6","0","47","0","2","0","10060205"
"0","0","0","0","10060209","10060210","6","10060208","46","0","6","0","10060207"
"0","0","0","0","10060210","10060211","6","0","45","0","12","0","10060209"
"2","0","0","0","10060211","10060212","6","0","44","0","3","0","10060210"
"0","0","0","0","10060212","10060501","6","0","43","0","4","0","10060211"
"3","0","0","0","10060242","10060387","6","0","19","0","3","0","10060543"
"2","0","0","0","10060244","10060245","6","0","17","0","14","0","10060387"
"1","0","0","0","10060245","10060246","6","0","16","0","2","0","10060244"
"10003","0","0","0","10060246","10060247","6","0","15","0","7","0","10060245"
"0","0","0","0","10060247","10060401","6","0","14","0","6","0","10060246"
"10001","0","0","0","10060251","10060544","6","0","10","0","11","0","10060252"
"10002","0","0","0","10060252","10060251","6","0","11","0","7","0","10060400"
"10001","0","0","0","10060294","10060295","6","0","48","0","7","0","10060589"
"2","0","0","0","10060295","10060296","6","0","47","0","2","0","10060294"
"10001","0","0","0","10060296","10060297","6","0","46","0","11","0","10060295"
"3","0","0","0","10060297","10060298","6","0","45","0","14","0","10060296"
"0","0","0","0","10060298","10060299","6","0","44","0","5","0","10060297"
"0","0","0","0","10060299","10060300","6","0","43","0","4","10060301","10060298"
"1","0","0","0","10060300","10060303","6","0","42","0","3","0","10060299"
"10001","0","0","0","10060301","10060302","6","0","42","0","7","0","10060299"
"2","0","0","0","10060302","10060305","6","0","41","0","14","0","10060301"
"0","0","0","0","10060303","10060304","6","0","41","0","6","0","10060300"
"3","0","0","0","10060304","10060306","6","0","40","0","2","0","10060303"
"0","0","0","0","10060305","10060308","6","0","40","0","4","0","10060302"
"2","0","0","0","10060306","10060307","6","0","39","0","14","0","10060304"
"3","0","0","0","10060307","10060310","6","0","38","0","2","0","10060306"
"10003","0","0","0","10060308","10060309","6","0","39","0","7","0","10060305"
"10002","0","0","0","10060309","10060310","6","0","38","0","7","0","10060308"
"0","0","0","0","10060310","10060311","6","10060309","37","0","6","0","10060307"
"10001","0","0","0","10060311","10060312","6","0","36","0","11","0","10060310"
"4","0","0","0","10060312","10060313","6","0","35","0","14","0","10060311"
"0","0","0","0","10060313","10060314","6","0","34","0","12","0","10060312"
"10001","0","0","0","10060314","10060315","6","0","33","0","7","0","10060313"
"2","0","0","0","10060315","10060385","6","0","32","0","2","0","10060314"
"1","0","0","0","10060317","10060391","6","0","30","0","15","0","10060385"
"1","0","0","0","10060320","10060324","6","0","27","0","2","10060321","10060390"
"3","0","0","0","10060321","10060322","6","0","28","0","3","0","10060320"
"3","0","0","0","10060322","10060323","6","0","27","0","14","0","10060321"
"10003","0","0","0","10060323","10060325","6","0","26","0","7","0","10060322"
"1","0","0","0","10060324","10060325","6","0","26","0","3","0","10060320"
"10001","0","0","0","10060325","10060591","6","10060324","25","0","7","0","10060323"
"0","0","0","0","10060366","10060367","6","0","74","0","4","0","10060624"
"0","0","0","0","10060367","10060368","6","0","73","0","6","0","10060366"
"2","0","0","0","10060368","10060369","6","0","72","0","3","0","10060367"
"2","0","0","0","10060369","10060002","6","0","71","0","2","0","10060368"
"10001","0","0","0","10060380","10060027","6","10060024","58","0","7","0","10060021"
"10001","0","0","0","10060385","10060317","6","0","31","0","7","0","10060315"
"10001","0","0","0","10060387","10060244","6","0","18","0","7","0","10060242"
"10001","0","0","0","10060390","10060320","6","0","28","0","11","0","10060391"
"3","0","0","0","10060391","10060390","6","0","29","0","14","0","10060317"
"0","0","0","0","10060398","10060153","6","0","25","0","4","0","10060399"
"3","0","0","0","10060399","10060398","6","0","26","0","14","0","10060150"
"3","0","0","0","10060400","10060252","6","0","12","0","14","0","10060401"
"1","0","0","0","10060401","10060400","6","0","13","0","3","0","10060247"
"10060402","0","0","0","10060402","10060403","6","0","41","0","16","0","10060049"
"2","0","0","0","10060403","10060404","6","0","40","0","2","0","10060402"
"3","0","0","0","10060404","10060405","6","0","39","0","14","0","10060403"
"0","0","0","0","10060405","10060406","6","0","38","0","12","0","10060404"
"0","0","0","0","10060406","10060407","6","0","37","0","4","0","10060405"
"0","0","0","0","10060407","10060408","6","0","36","0","6","0","10060406"
"0","0","0","0","10060408","10060409","6","0","35","0","15","0","10060407"
"1","0","0","0","10060409","10060410","6","0","34","0","3","0","10060408"
"10001","0","0","0","10060410","10060411","6","0","33","0","11","0","10060409"
"2","0","0","0","10060411","10060412","6","0","32","0","14","0","10060410"
"10002","0","0","0","10060412","10060413","6","0","31","0","7","0","10060411"
"0","0","0","0","10060413","10060414","6","0","30","0","4","0","10060412"
"1","0","0","0","10060414","10060415","6","0","29","0","3","0","10060413"
"0","0","0","0","10060415","10060416","6","0","28","0","5","0","10060414"
"0","0","0","0","10060416","10060417","6","0","27","0","4","0","10060415"
"1","10060449","0","0","10060417","10060418","6","0","26","0","2","10060446","10060416"
"10001","0","0","0","10060418","10060419","6","0","25","0","7","0","10060417"
"1","0","0","0","10060419","10060420","6","0","24","0","3","0","10060418"
"1","0","0","10060450","10060420","10060454","6","10060447","23","0","2","0","10060419"
"4","0","0","0","10060446","10060452","6","0","27","0","14","0","10060417"
"4","0","0","0","10060447","10060420","6","0","24","0","14","0","10060453"
"6","0","0","0","10060448","10060450","6","0","25","0","14","0","10060451"
"10003","0","0","0","10060449","10060451","6","0","27","0","7","0","10060417"
"10003","0","0","0","10060450","10060420","6","0","24","0","7","0","10060448"
"0","0","0","0","10060451","10060448","6","0","26","0","6","0","10060449"
"3","0","0","0","10060452","10060453","6","0","26","0","2","0","10060446"
"3","0","0","0","10060453","10060447","6","0","25","0","3","0","10060452"
"0","0","0","0","10060454","10060455","6","0","22","0","6","0","10060420"
"10001","0","0","0","10060455","10060456","6","0","21","0","7","0","10060454"
"10001","0","0","0","10060456","10060457","6","0","20","0","11","0","10060455"
"2","0","0","0","10060457","10060458","6","0","19","0","2","0","10060456"
"10001","0","0","0","10060458","10060459","6","0","18","0","7","0","10060457"
"3","0","0","0","10060459","10060460","6","0","17","0","14","0","10060458"
"0","0","0","0","10060460","10060461","6","0","16","0","4","0","10060459"
"0","0","0","0","10060461","10060462","6","0","15","0","15","0","10060460"
"0","0","0","0","10060462","10060463","6","0","14","0","6","0","10060461"
"1","0","0","0","10060463","10060464","6","0","13","0","3","0","10060462"
"10002","0","0","0","10060464","10060465","6","0","12","0","7","0","10060463"
"4","0","0","0","10060465","10060466","6","0","11","0","14","0","10060464"
"1","0","0","0","10060466","10060467","6","0","10","0","2","0","10060465"
"2","0","0","0","10060467","10060468","6","0","9","0","3","0","10060466"
"0","0","0","0","10060468","10060469","6","0","8","0","6","0","10060467"
"1","0","0","0","10060469","10060470","6","0","7","0","2","0","10060468"
"0","0","0","0","10060470","10060471","6","0","6","0","4","0","10060469"
"10001","0","0","0","10060471","10060472","6","0","5","0","7","0","10060470"
"3","0","0","0","10060472","10060473","6","0","4","0","14","0","10060471"
"1","0","0","0","10060473","10060474","6","0","3","0","2","0","10060472"
"10002","0","0","0","10060474","10060475","6","0","2","0","7","0","10060473"
"1","0","0","0","10060475","10060476","6","0","1","0","2","0","10060474"
"0","0","0","0","10060476","10060092","6","0","0","0","13","0","10060475"
"0","0","0","0","10060477","10060116","6","0","55","0","15","0","10060114"
"3","0","0","0","10060478","10060137","6","0","41","0","14","0","10060135"
"0","0","0","0","10060479","10060148","6","0","30","0","15","0","10060146"
"10060480","0","0","0","10060480","10060481","6","0","23","0","16","0","10060153"
"10002","0","0","0","10060481","10060482","6","0","22","0","7","0","10060480"
"3","0","0","0","10060482","10060483","6","0","21","0","14","0","10060481"
"0","0","0","0","10060483","10060484","6","0","20","0","6","0","10060482"
"1","0","0","0","10060484","10060485","6","0","19","0","3","0","10060483"
"10001","0","0","0","10060485","10060486","6","0","18","0","7","0","10060484"
"0","0","0","0","10060486","10060487","6","0","17","0","4","0","10060485"
"4","0","0","0","10060487","10060488","6","0","16","0","14","0","10060486"
"10001","0","0","0","10060488","10060489","6","0","15","0","11","0","10060487"
"2","0","0","0","10060489","10060490","6","0","14","0","3","0","10060488"
"2","0","0","0","10060490","10060491","6","0","13","0","2","0","10060489"
"0","0","0","0","10060491","10060492","6","0","12","0","4","0","10060490"
"0","0","0","0","10060492","10060161","6","0","11","0","5","0","10060491"
"0","0","0","0","10060493","10060177","6","0","0","0","13","0","10060175"
"3","0","0","0","10060494","10060495","6","0","71","0","14","0","10060179"
"10001","0","0","0","10060495","10060496","6","0","70","0","7","0","10060494"
"1","0","0","0","10060496","10060497","6","0","69","0","3","0","10060495"
"0","0","0","0","10060497","10060498","6","0","68","0","4","0","10060496"
"0","0","0","0","10060498","10060183","6","0","67","0","15","0","10060497"
"0","0","0","0","10060499","10060500","6","0","57","0","5","0","10060193"
"0","0","0","0","10060500","10060197","6","10060499","56","0","4","0","10060195"
"2","0","0","0","10060501","10060502","6","0","42","0","2","0","10060212"
"2","0","0","0","10060502","10060503","6","0","41","0","14","0","10060501"
"0","0","0","0","10060503","10060516","6","0","40","0","15","0","10060502"
"5","0","0","0","10060515","10060528","6","0","42","0","14","0","10060516"
"1","0","0","0","10060516","10060517","6","0","39","0","2","10060515","10060503"
"0","0","0","0","10060517","10060518","6","0","38","0","12","0","10060516"
"10001","0","0","0","10060518","10060519","6","0","37","0","11","0","10060517"
"4","0","0","0","10060519","10060520","6","0","36","0","14","0","10060518"
"1","0","0","0","10060520","10060521","6","0","35","0","3","0","10060519"
"0","0","0","0","10060521","10060522","6","0","34","0","6","0","10060520"
"10001","0","0","0","10060522","10060523","6","10060534","33","0","7","0","10060521"
"0","0","0","0","10060523","10060524","6","0","32","0","5","0","10060522"
"1","0","0","0","10060524","10060525","6","0","31","0","2","0","10060523"
"1","0","0","0","10060525","10060526","6","0","30","0","3","0","10060524"
"10001","0","0","0","10060526","10060527","6","0","29","0","7","0","10060525"
"1","0","0","0","10060527","10060536","6","0","28","0","2","0","10060526"
"3","0","0","0","10060528","10060529","6","0","41","0","2","0","10060515"
"2","0","0","0","10060529","10060530","6","0","40","0","2","0","10060528"
"2","0","0","0","10060530","10060535","6","0","39","0","2","0","10060529"
"2","0","0","0","10060531","10060532","6","0","37","0","2","0","10060535"
"2","0","0","0","10060532","10060533","6","0","36","0","2","0","10060531"
"3","0","0","0","10060533","10060534","6","0","35","0","2","0","10060532"
"3","0","0","0","10060534","10060522","6","0","34","0","14","0","10060533"
"3","0","0","0","10060535","10060531","6","0","38","0","14","0","10060530"
"4","0","0","0","10060536","10060537","6","0","27","0","14","0","10060527"
"10001","0","0","0","10060537","10060538","6","0","26","0","7","0","10060536"
"2","0","0","0","10060538","10060539","6","0","25","0","2","0","10060537"
"0","0","0","0","10060539","10060540","6","0","24","0","4","0","10060538"
"10002","0","0","0","10060540","10060541","6","0","23","0","7","0","10060539"
"1","0","0","0","10060541","10060542","6","0","22","0","2","0","10060540"
"10060542","0","0","0","10060542","10060543","6","0","21","0","16","0","10060541"
"10001","0","0","0","10060543","10060242","6","0","20","0","11","0","10060542"
"2","0","0","0","10060544","10060545","6","0","9","0","3","0","10060251"
"2","0","0","0","10060545","10060546","6","0","8","0","2","0","10060544"
"2","0","0","0","10060546","10060547","6","0","7","0","2","0","10060545"
"1","10060556","0","0","10060547","10060549","6","0","6","0","2","10060550","10060546"
"1","0","0","0","10060548","10060552","6","0","4","0","2","0","10060549"
"0","0","0","10060555","10060549","10060548","6","10060551","5","0","6","0","10060547"
"5","0","0","0","10060550","10060555","6","0","7","0","14","0","10060547"
"4","0","0","0","10060551","10060549","6","0","6","0","14","0","10060556"
"0","0","0","0","10060552","10060553","6","0","3","0","4","0","10060548"
"0","0","0","0","10060553","10060554","6","0","2","0","12","0","10060552"
"10003","0","0","0","10060554","10060557","6","0","1","0","7","0","10060553"
"0","0","0","0","10060555","10060549","6","0","6","0","4","0","10060550"
"3","0","0","0","10060556","10060551","6","0","7","0","3","0","10060547"
"0","0","0","0","10060557","10060558","6","0","0","0","13","0","10060554"
"10001","0","0","0","10060558","10060559","6","0","74","0","11","0","10060557"
"10001","0","0","0","10060559","10060560","6","0","73","0","7","0","10060558"
"1","0","0","0","10060560","10060561","6","0","72","0","3","0","10060559"
"3","0","0","0","10060561","10060563","6","0","71","0","14","0","10060560"
"1","0","0","0","10060563","10060564","6","0","70","0","2","0","10060561"
"10001","0","0","0","10060564","10060565","6","0","69","0","7","0","10060563"
"0","0","0","0","10060565","10060566","6","0","68","0","5","0","10060564"
"2","0","0","0","10060566","10060567","6","0","67","0","3","0","10060565"
"0","0","0","0","10060567","10060568","6","0","66","0","12","0","10060566"
"0","0","0","0","10060568","10060569","6","0","65","0","4","0","10060567"
"1","0","0","0","10060569","10060570","6","0","64","0","2","0","10060568"
"0","0","0","0","10060570","10060571","6","0","63","0","6","0","10060569"
"10001","0","0","0","10060571","10060572","6","0","62","0","11","10060579","10060570"
"10001","0","0","0","10060572","10060573","6","0","61","0","7","0","10060571"
"10002","0","0","0","10060573","10060574","6","0","60","0","7","0","10060572"
"10003","0","0","0","10060574","10060575","6","0","59","0","7","0","10060573"
"10002","0","0","0","10060575","10060576","6","0","58","0","7","0","10060574"
"10001","0","0","0","10060576","10060577","6","0","57","0","7","0","10060575"
"0","0","0","0","10060577","10060583","6","10060578","56","0","4","0","10060576"
"3","0","0","0","10060578","10060577","6","0","57","0","14","0","10060581"
"2","0","0","0","10060579","10060580","6","0","61","0","14","0","10060571"
"2","0","0","0","10060580","10060582","6","0","60","0","3","0","10060579"
"3","0","0","0","10060581","10060578","6","0","58","0","3","0","10060582"
"3","0","0","0","10060582","10060581","6","0","59","0","2","0","10060580"
"0","0","0","0","10060583","10060584","6","0","55","0","6","0","10060577"
"1","0","0","0","10060584","10060585","6","0","54","0","3","0","10060583"
"2","0","0","0","10060585","10060586","6","0","53","0","14","0","10060584"
"1","0","0","0","10060586","10060590","6","0","52","0","2","0","10060585"
"0","0","0","0","10060588","10060589","6","0","50","0","15","0","10060590"
"0","0","0","0","10060589","10060294","6","0","49","0","5","0","10060588"
"0","0","0","0","10060590","10060588","6","0","51","0","4","0","10060586"
"10060591","0","0","0","10060591","10060592","6","0","24","0","16","0","10060325"
"2","0","0","0","10060592","10060593","6","0","23","0","3","0","10060591"
"0","0","0","0","10060593","10060594","6","0","22","0","4","0","10060592"
"2","0","0","0","10060594","10060596","6","0","21","0","14","0","10060593"
"0","0","0","0","10060595","10060597","6","0","19","0","15","0","10060596"
"0","0","0","0","10060596","10060595","6","0","20","0","6","0","10060594"
"2","0","0","0","10060597","10060598","6","0","18","0","3","0","10060595"
"0","0","0","0","10060598","10060599","6","0","17","0","4","0","10060597"
"10003","0","0","0","10060599","10060603","6","0","16","0","7","0","10060598"
"2","0","0","0","10060603","10060604","6","0","15","0","2","0","10060599"
"3","0","0","0","10060604","10060605","6","0","14","0","14","0","10060603"
"0","0","0","0","10060605","10060606","6","0","13","0","12","0","10060604"
"1","0","0","0","10060606","10060607","6","0","12","0","2","0","10060605"
"1","10060616","0","0","10060607","10060608","6","0","11","0","3","10060612","10060606"
"0","0","0","0","10060608","10060609","6","0","10","0","6","0","10060607"
"1","0","0","10060617","10060609","10060610","6","10060614","9","0","2","0","10060608"
"2","0","0","0","10060610","10060611","6","0","8","0","3","0","10060609"
"10003","0","0","0","10060611","10060618","6","0","7","0","7","0","10060610"
"2","0","0","0","10060612","10060613","6","0","12","0","14","0","10060607"
"4","0","0","0","10060613","10060617","6","0","11","0","14","0","10060612"
"4","0","0","0","10060614","10060609","6","0","10","0","14","0","10060615"
"0","0","0","0","10060615","10060614","6","0","11","0","4","0","10060616"
"10003","0","0","0","10060616","10060615","6","0","12","0","7","0","10060607"
"3","0","0","0","10060617","10060609","6","0","10","0","3","0","10060613"
"10002","0","0","0","10060618","10060619","6","0","6","0","7","0","10060611"
"3","0","0","0","10060619","10060620","6","0","5","0","14","0","10060618"
"10002","0","0","0","10060620","10060621","6","0","4","0","7","0","10060619"
"1","0","0","0","10060621","10060622","6","0","3","0","2","0","10060620"
"10002","0","0","0","10060622","10060623","6","0","2","0","7","0","10060621"
"1","0","0","0","10060623","10060624","6","0","1","0","2","0","10060622"
"0","0","0","0","10060624","10060366","6","0","0","0","13","0","10060623"
"1","0","0","0","10070122","10070681","7","0","32","0","3","0","10070680"
"0","0","0","0","10070357","10070358","7","0","0","0","13","0","10071094"
"3","0","0","0","10070358","10070359","7","0","66","0","2","0","10070357"
"0","0","0","0","10070359","10070360","7","0","65","0","6","0","10070358"
"10002","0","0","0","10070360","10070361","7","0","64","0","7","0","10070359"
"10001","0","0","0","10070361","10070362","7","0","63","0","11","0","10070360"
"0","0","0","0","10070362","10070364","7","10070363","62","0","6","0","10070361"
"0","0","0","0","10070363","10070362","7","0","63","0","1","0","0"
"1","0","0","0","10070364","10070365","7","0","61","0","2","0","10070362"
"0","0","0","0","10070365","10070367","7","0","60","0","4","0","10070364"
"10001","0","0","0","10070367","10070539","7","0","59","0","7","0","10070365"
"1","0","0","0","10070369","10070370","7","0","53","0","2","0","10070543"
"0","0","0","0","10070370","10070371","7","0","52","0","5","0","10070369"
"0","0","0","0","10070371","10070372","7","0","51","0","4","10070380","10070370"
"1","0","0","0","10070372","10070373","7","0","50","0","14","0","10070371"
"3","0","0","0","10070373","10070374","7","0","49","0","3","0","10070372"
"0","0","0","0","10070374","10070375","7","0","48","0","6","0","10070373"
"2","0","0","0","10070375","10070376","7","0","47","0","14","0","10070374"
"1","0","0","0","10070376","10070377","7","0","46","0","3","0","10070375"
"2","0","0","0","10070377","10070378","7","0","45","0","3","0","10070376"
"2","0","0","0","10070378","10070379","7","10070385","44","0","2","0","10070377"
"0","0","0","0","10070379","10070577","7","0","43","0","4","0","10070378"
"1","0","0","0","10070380","10070381","7","0","50","0","14","0","10070371"
"3","0","0","0","10070381","10070382","7","0","49","0","2","0","10070380"
"0","0","0","0","10070382","10070383","7","0","48","0","4","0","10070381"
"2","0","0","0","10070383","10070384","7","0","47","0","14","0","10070382"
"1","0","0","0","10070384","10070385","7","0","46","0","2","0","10070383"
"2","0","0","0","10070385","10070378","7","0","45","0","2","0","10070384"
"1","0","0","0","10070387","10070388","7","0","41","0","2","0","10070577"
"4","0","0","0","10070388","10070578","7","0","40","0","14","0","10070387"
"0","0","0","0","10070398","10070587","7","0","33","0","6","0","10070586"
"0","0","0","0","10070539","10070540","7","0","58","0","12","0","10070367"
"2","0","0","0","10070540","10070541","7","0","57","0","2","0","10070539"
"2","0","0","0","10070541","10070542","7","0","56","0","14","0","10070540"
"10001","0","0","0","10070542","10070543","7","0","55","0","7","0","10070541"
"0","0","0","0","10070543","10070369","7","0","54","0","4","0","10070542"
"10001","0","0","0","10070577","10070387","7","0","42","0","7","0","10070379"
"1","0","0","0","10070578","10070579","7","0","39","0","2","10070581","10070388"
"2","0","0","0","10070579","10070584","7","0","38","0","3","0","10070578"
"2","0","0","0","10070580","10070583","7","0","36","0","3","0","10070582"
"0","0","0","0","10070581","10070582","7","0","38","0","12","0","10070578"
"10002","0","0","0","10070582","10070580","7","0","37","0","7","0","10070581"
"0","0","0","0","10070583","10070586","7","10070585","35","0","4","0","10070580"
"2","0","0","0","10070584","10070585","7","0","37","0","2","0","10070579"
"10001","0","0","0","10070585","10070583","7","0","36","0","11","0","10070584"
"0","0","0","0","10070586","10070398","7","0","34","0","5","0","10070583"
"1","0","0","0","10070587","10070588","7","0","32","0","2","0","10070398"
"10001","0","0","0","10070588","10070589","7","0","31","0","11","0","10070587"
"5","0","0","0","10070589","10070590","7","0","30","0","14","0","10070588"
"0","0","0","0","10070590","10070591","7","0","29","0","4","0","10070589"
"0","0","0","0","10070591","10070592","7","0","28","0","12","0","10070590"
"0","0","0","0","10070592","10070593","7","0","27","0","15","0","10070591"
"2","0","0","0","10070593","10070594","7","0","26","0","3","0","10070592"
"0","0","0","0","10070594","10070595","7","0","25","0","4","0","10070593"
"2","0","0","0","10070595","10070596","7","0","24","0","2","0","10070594"
"3","0","0","0","10070596","10070597","7","0","23","0","14","0","10070595"
"1","0","0","0","10070597","10070598","7","0","22","0","3","10070601","10070596"
"1","0","0","0","10070598","10070603","7","0","21","0","2","0","10070597"
"3","0","0","0","10070599","10070606","7","0","20","0","2","0","10070601"
"2","0","0","0","10070600","10070605","7","0","18","0","2","0","10070606"
"2","0","0","0","10070601","10070599","7","0","21","0","3","0","10070597"
"2","0","0","0","10070602","10070604","7","0","19","0","3","0","10070603"
"10003","0","0","0","10070603","10070602","7","0","20","0","7","0","10070598"
"10002","0","0","0","10070604","10070605","7","0","18","0","7","0","10070602"
"10001","0","0","0","10070605","10070607","7","10070604","17","0","7","0","10070600"
"10001","0","0","0","10070606","10070600","7","0","19","0","11","0","10070599"
"0","0","0","0","10070607","10070608","7","0","16","0","5","0","10070605"
"10070608","0","0","0","10070608","10070609","7","0","15","0","16","0","10070607"
"0","0","0","0","10070609","10070611","7","0","14","0","4","0","10070608"
"3","0","0","0","10070610","10070619","7","0","12","0","2","0","10070611"
"3","0","0","0","10070611","10070610","7","0","13","0","14","0","10070609"
"0","0","0","0","10070619","10070620","7","0","11","0","12","0","10070610"
"0","0","0","0","10070620","10070621","7","0","10","0","6","0","10070619"
"2","0","0","0","10070621","10070622","7","0","9","0","14","0","10070620"
"10002","0","0","0","10070622","10070623","7","0","8","0","7","0","10070621"
"10003","0","0","0","10070623","10070624","7","0","7","0","7","0","10070622"
"10001","0","0","0","10070624","10070625","7","0","6","0","11","0","10070623"
"0","0","0","0","10070625","10070626","7","0","5","0","4","0","10070624"
"10001","0","0","0","10070626","10070628","7","0","4","0","7","0","10070625"
"1","0","0","0","10070628","10070629","7","0","3","0","3","0","10070626"
"3","0","0","0","10070629","10070630","7","0","2","0","2","0","10070628"
"10001","0","0","0","10070630","10070631","7","0","1","0","7","0","10070629"
"0","0","0","0","10070631","10070632","7","0","0","0","13","0","10070630"
"1","0","0","0","10070632","10070633","7","0","66","0","3","0","10070631"
"1","0","0","0","10070633","10070634","7","0","65","0","2","0","10070632"
"10001","0","0","0","10070634","10070635","7","0","64","0","11","0","10070633"
"0","0","0","0","10070635","10070636","7","0","63","0","12","0","10070634"
"1","0","0","0","10070636","10070637","7","0","62","0","2","0","10070635"
"2","0","0","0","10070637","10070638","7","0","61","0","2","0","10070636"
"0","0","0","0","10070638","10070639","7","0","60","0","4","0","10070637"
"1","0","0","0","10070639","10070640","7","0","59","0","3","0","10070638"
"0","0","0","0","10070640","10070641","7","0","58","0","12","0","10070639"
"0","0","0","0","10070641","10070642","7","0","57","0","5","0","10070640"
"1","0","0","0","10070642","10070643","7","0","56","0","2","10070644","10070641"
"10001","0","0","0","10070643","10070645","7","0","55","0","11","0","10070642"
"0","0","0","0","10070644","10070664","7","0","55","0","4","0","10070642"
"0","0","0","0","10070645","10070646","7","0","54","0","4","0","10070643"
"3","0","0","0","10070646","10070647","7","0","53","0","2","0","10070645"
"3","0","0","0","10070647","10070648","7","0","52","0","14","0","10070646"
"2","0","0","0","10070648","10070649","7","0","51","0","2","0","10070647"
"10001","0","0","0","10070649","10070650","7","0","50","0","7","0","10070648"
"10003","0","0","0","10070650","10070651","7","0","49","0","7","0","10070649"
"0","0","0","0","10070651","10070652","7","0","48","0","4","0","10070650"
"10001","0","0","0","10070652","10070653","7","0","47","0","7","0","10070651"
"2","0","0","0","10070653","10070655","7","0","46","0","2","0","10070652"
"3","0","0","0","10070655","10070665","7","10070656","45","0","14","0","10070653"
"3","0","0","0","10070656","10070655","7","0","46","0","3","0","10070657"
"0","0","0","0","10070657","10070656","7","0","47","0","6","0","10070658"
"0","0","0","0","10070658","10070657","7","0","48","0","4","0","10070659"
"3","0","0","0","10070659","10070658","7","0","49","0","14","0","10070660"
"1","0","0","0","10070660","10070659","7","0","50","0","2","0","10070661"
"3","0","0","0","10070661","10070660","7","0","51","0","2","0","10070662"
"2","0","0","0","10070662","10070661","7","0","52","0","2","0","10070663"
"3","0","0","0","10070663","10070662","7","0","53","0","14","0","10070664"
"2","0","0","0","10070664","10070663","7","0","54","0","2","0","10070644"
"10001","0","0","0","10070665","10070666","7","0","44","0","7","0","10070655"
"0","0","0","0","10070666","10070667","7","0","43","0","6","0","10070665"
"1","0","0","0","10070667","10070673","7","0","42","0","2","10070668","10070666"
"3","0","0","0","10070668","10070674","7","0","43","0","2","0","10070667"
"0","0","0","0","10070669","10070671","7","0","41","0","6","0","10070674"
"0","0","0","0","10070670","10070675","7","10070672","39","0","6","0","10070671"
"10003","0","0","0","10070671","10070670","7","0","40","0","7","0","10070669"
"0","0","0","0","10070672","10070670","7","0","40","0","12","0","10070673"
"10001","0","0","0","10070673","10070672","7","0","41","0","11","0","10070667"
"3","0","0","0","10070674","10070669","7","0","42","0","14","0","10070668"
"0","0","0","0","10070675","10070676","7","0","38","0","4","0","10070670"
"0","0","0","0","10070676","10070677","7","0","37","0","15","0","10070675"
"2","0","0","0","10070677","10070678","7","0","36","0","3","0","10070676"
"5","0","0","0","10070678","10070679","7","0","35","0","14","0","10070677"
"0","0","0","0","10070679","10070680","7","0","34","0","4","0","10070678"
"2","0","0","0","10070680","10070122","7","0","33","0","2","0","10070679"
"3","0","0","0","10070681","10070683","7","0","31","0","14","0","10070122"
"10001","0","0","0","10070683","10070684","7","0","30","0","11","0","10070681"
