43470b2ce8649168739e1dbfdea83c047eb3c0bc2e40101f0dd92627f3548382,496ca967e6a1aaf8754042b87e0a4b6db609be0910dbdd5ceac01dbdd78ae167,c40c9ad182ab9009c5e5f7618dfac9da46a8dcde18820165a26574bffc6a2330,87f6673e1cd878b1f25c97b6bcb372ecb7806972bd75023a7bb534cb7fad3921,fde545f96b4d2ec168c65c7ecabac5c7c0afdaf9cfbd9f55f71903e2d505c27a,11a54d834a39a579e17a39e31e85ed30caf4b9ac7add8a5c17a45f5b80116331,48615985064557ced1ba19043ac15a47a7f2a9c31bf2bf08ec4f6c59e2682a4e,74ba2529e45f470767d02d5d37cd8614e5ed25ebbe1b97d677a91531f0a4a359,b26c91eaa2eee7f1c2c67c5b4c7dfc01d5e68d9051652685fae1e6817ad2b57c,2d222b424393251327f568c4dd3abcf32b634d84259c3f7ce4363ca12dfd2ccf,cbd7f46c52b7b341c6683f46a6a5fd9197b310c754a790ebb649e6526a0a77f2,91cd042da33fc102a008c6700c68b6a2938bcbc9c25b810aaf385a1e8dd76ffe,b7ccb6cd8d9741b82a480848b04eae95dc509430ad6f59ea8d055e37874a0faf,3a5c18d2ba373d657520bb6fe855c9c60e77f81baac848840f088e410e39a52b,f121c3787172af2144aafd25c123faf9e5b9cd30b42de310bcdb0318cc1b98b7,aaa16fb7967c1a0917eeb13f6fdf89ba9af1088b13a8af08c823590185895e75,c255f3acafeefee5cefb3a102dedc8df0cae2d2fe8aba6599bda7afe34b1ef4a,5bb58278c8d3b251c88e00e033dac217744fdbcc6069dd5b86a72a596425babc,934218a3ed83d3c68276620bc1c33994003cb406e8882e2ee95c0aad268aada4,d4a41fe00f9c21166826b09b1238268bc2fc1526b7409947474dbe88db4e2525,d4b9d8f59589e74c8bef3832087e20cf111650bf5704c6463630eebd7ff848f4,743a29e71bab25e8c90957b69f3e876749f4d8f24079baf34932a15fd5bbb973,09b5f8da11c5f65efcdeeefc365894762a474d47ec38fa93bf61346291725170,bd4f559f48722210e791bdc479b3a8c7c0fda6c0125b259b9fea39f63a908401,bb80d1f0094d9ecc9cdc191c51f856c6d28baf4777ddd3ffcaa3d23830f7d67d,4f60feb101fb600a60bed46e23bdc6ef0238660b2d151eab5c27312bd8337fa5,7764b3e8a694a4ab3cb2872dccd418427df46e6ff9ba0097246baa4d93dd1d5c,ae61cfd0e010aabd75f786bc7321651d449917fd6732020fc7d0b9d507a4887b,3f0626efdee9d80cabc8575be9286342ee15b717660b69937ed876bbb29acffc,9b294be69fdb7e251a6434d9a4fd722c8b8ca7c8a116d126a00a51fdeb6b72e9,8f6e02e7e386ff13682143f8cbf83de49fbea1cd19304c6a64006f4642e01c9a,f0b656e8438382ece1f48ffd07e0e4db0a0e3a3575e4058ae4070cb913c15ff4,b51a8295e1b87e79b015bae3e73fd636a7afd1d64a076b0897a94ca821d0999b,bde3a247162035a6d7f4d60f143baedd3b50349f4069072f081c8e46d3e378cc,2b5edea2793585a5bb3c72634adcb0f93abe0dfd158c247fe9dedee35f55b321,2e27738c59537357cdfcd80dcbc89c95f5d26ac6786d05ca192b4a3cc93634e9,23b4c3bb3c871b022f715c1aeecc2226c3f85ba7feb44774949e88e12bccceaa,dfa3c37d24c7432fd521af6c49f23dee984fa31a39d03b4b82c4a582aa895ddb,2dd52e2976e97115f5c423bc9d93b8ce04a6e8f5000f7cf81baa32c7ba794cd0,d3e4ba95245cac23c8ef27327e235149160ab50bfb7533df3a0666d21f39d6be,0e7afa2db4161b0c2070560ac594ba165752748267b832b70040ca9a2d381d1f
"600110233","1","620330018","12","36","0","0","620250020","24","620290220","0","0","0","10011003","0","4","0","0","0","100","488","1","10011001","101011","23003","0","620130120","0","23003","1","63001002","10011002","1","61362","0","0","3","600003745","2","0","1"
"600110243","1","620330019","12","36","0","0","620250021","24","620290221","0","0","0","10011003","0","4","0","0","0","100","496","1","10011001","101011","24003","0","620130121","0","24003","1","63001002","10011002","1","61362","0","0","3","600003746","2","0","1"
"600110253","1","620330020","12","36","0","0","620250022","24","620290222","0","0","0","10011003","0","4","0","0","0","100","502","1","10011001","101011","25003","0","620130122","0","25003","1","63001002","10011002","1","61362","0","0","3","600003747","2","0","1"
"600110263","1","620330021","12","36","0","0","620250023","24","620290223","0","0","0","10011003","0","4","0","0","0","100","507","1","10011001","101011","26003","0","620130123","0","26003","1","63001002","10011002","1","61362","0","0","3","600003748","2","0","1"
"600110273","1","620330022","12","36","0","0","620250024","24","620290224","0","0","0","10011004","0","4","0","0","0","100","515","1","10011001","101011","27003","0","620130124","0","27003","1","63001002","10011003","1","61362","0","0","3","600003749","2","0","1"
"600110283","1","620330023","12","36","0","0","620250025","24","620290225","0","0","0","10011004","0","4","0","0","0","100","522","1","10011001","101011","28003","0","620130125","0","28003","1","63001002","10011003","1","61362","0","0","3","600003750","2","0","1"
"600110293","1","620330024","12","36","0","0","620250026","24","620290226","0","0","0","10011004","0","4","0","0","0","100","528","1","10011001","101011","29003","0","620130126","0","29003","1","63001002","10011003","1","61362","0","0","3","600003751","2","0","1"
"600110303","1","620330025","12","36","0","0","620250027","24","620290227","0","0","0","10011004","0","4","0","0","0","100","534","1","10011001","101011","30003","0","620130127","0","30003","1","63001002","10011003","1","61362","0","0","3","600003752","2","0","1"
"600110313","1","620330026","12","36","0","0","620250028","24","620290228","0","0","0","10011004","0","4","0","0","0","100","542","1","10011001","101011","31003","0","620130128","0","31003","1","63001002","10011003","1","61362","0","0","3","600003753","2","0","1"
"600110323","1","620330027","12","36","0","0","620250029","24","620290229","0","0","0","10011004","0","4","0","0","0","100","553","1","10011001","101011","32003","0","620130129","0","32003","1","63001002","10011003","1","61362","0","0","3","600003754","2","0","1"
"600110333","1","620330028","12","36","0","0","620250030","24","620290230","0","0","0","10011004","0","4","0","0","0","100","569","1","10011001","101011","33003","0","620130130","0","33003","1","63001002","10011003","1","61362","0","0","3","600003755","2","0","1"
"600110343","1","620330029","12","36","0","0","620250031","24","620290231","0","0","0","10011004","0","4","0","0","0","100","576","1","10011001","101011","34003","0","620130131","0","34003","1","63001002","10011003","1","61362","0","0","3","600003756","2","0","1"
"600110353","1","620330030","12","36","0","0","620250032","24","620290232","0","0","0","10011005","0","4","0","0","0","100","580","1","10011002","101011","35003","0","620130132","0","35003","1","63001002","10011004","1","61362","0","0","3","600003757","2","0","1"
"600110363","1","620330031","12","36","0","0","620250033","24","620290233","0","0","0","10011005","0","4","0","0","0","100","595","1","10011002","101011","36003","0","620130133","0","36003","1","63001002","10011004","1","61362","0","0","3","600003758","2","0","1"
"600110373","1","620330032","12","36","0","0","620250034","24","620290234","0","0","0","10011005","0","4","0","0","0","100","603","1","10011002","101011","37003","0","620130134","0","37003","1","63001002","10011004","1","61362","0","0","3","600003759","2","0","1"
"600110383","1","620330033","12","36","0","0","620250035","24","620290235","0","0","0","10011005","0","4","0","0","0","100","615","1","10011002","101011","38003","0","620130135","0","38003","1","63001002","10011004","1","61362","0","0","3","600003760","2","0","1"
"600110393","1","620330034","12","36","0","0","620250036","24","620290236","0","0","0","10011005","0","4","0","0","0","100","625","1","10011002","101011","39003","0","620130136","0","39003","1","63001002","10011004","1","61362","0","0","3","600003761","2","0","1"
"600110403","1","620330035","12","36","0","0","620250037","24","620290237","0","0","0","10011005","0","4","0","0","0","100","643","1","10011002","101011","40003","0","620130137","0","40003","1","63001002","10011004","1","61362","0","0","3","600003762","2","0","1"
"600110413","1","620330036","12","36","0","0","620250038","24","620290238","0","0","0","10011005","0","4","0","0","0","100","647","1","10011002","101011","41003","0","620130138","0","41003","1","63001002","10011004","1","61362","0","0","3","600003763","2","0","1"
"600110423","1","620330037","12","36","0","0","620250039","24","620290239","0","0","0","10011006","0","4","0","0","0","100","654","1","10011003","101011","42003","0","620130139","0","42003","1","63001002","10011005","1","61362","0","0","3","600003764","2","0","1"
"600110433","1","620330038","12","36","0","0","620250040","24","620290240","0","0","0","10011006","0","4","0","0","0","100","673","1","10011003","101011","43003","0","620130140","0","43003","1","63001002","10011005","1","61362","0","0","3","600003765","2","0","1"
"600110443","1","620330039","12","36","0","0","620250041","24","620290241","0","0","0","10011006","0","4","0","0","0","100","689","1","10011003","101011","44003","0","620130141","0","44003","1","63001002","10011005","1","61362","0","0","3","600003766","2","0","1"
"600110453","1","620330040","12","36","0","0","620250042","24","620290242","0","0","0","10011006","0","4","0","0","0","100","706","1","10011003","101011","45003","0","620130142","0","45003","1","63001002","10011005","1","61362","0","0","3","600003767","2","0","1"
"600110463","1","620330041","12","36","0","0","620250043","24","620290243","0","0","0","10011006","0","4","0","0","0","100","717","1","10011003","101011","46003","0","620130143","0","46003","1","63001002","10011005","1","61362","0","0","3","600003768","2","0","1"
"600110473","1","620330042","12","36","0","0","620250044","24","620290244","0","0","0","10011006","0","4","0","0","0","100","722","1","10011003","101011","47003","0","620130144","0","47003","1","63001002","10011005","1","61362","0","0","3","600003769","2","0","1"
"600110483","1","620330043","12","36","0","0","620250045","24","620290245","0","0","0","10011006","0","4","0","0","0","100","733","1","10011003","101011","48003","0","620130145","0","48003","1","63001002","10011005","1","61362","0","0","3","600003770","2","0","1"
"600110493","1","620330044","12","36","0","0","620250046","24","620290246","0","0","0","10011007","0","4","0","0","0","100","748","1","10011004","101011","49003","0","620130146","0","49003","1","63001002","10011006","1","61362","0","0","3","600003771","2","0","1"
"600110503","1","620330045","12","36","0","0","620250047","24","620290247","0","0","0","10011007","0","4","0","0","0","100","768","1","10011004","101011","50003","0","620130147","0","50003","1","63001002","10011006","1","61362","0","0","3","600003772","2","0","1"
"600110513","1","620330046","12","36","0","0","620250048","24","620290248","0","0","0","10011007","0","4","0","0","0","100","777","1","10011004","101011","51003","0","620130148","0","51003","1","63001002","10011006","1","61362","0","0","3","600003773","2","0","1"
"600110523","1","620330047","12","36","0","0","620250049","24","620290249","0","0","0","10011007","0","4","0","0","0","100","786","1","10011004","101011","52003","0","620130149","0","52003","1","63001002","10011006","1","61362","0","0","3","600003774","2","0","1"
"600110533","1","620330048","12","36","0","0","620250050","24","620290250","0","0","0","10011007","0","4","0","0","0","100","800","1","10011004","101011","53003","0","620130150","0","53003","1","63001002","10011006","1","61362","0","0","3","600003775","2","0","1"
"600110543","1","620330049","12","36","0","0","620250051","24","620290251","0","0","0","10011007","0","4","0","0","0","100","809","1","10011004","101011","54003","0","620130151","0","54003","1","63001002","10011006","1","61362","0","0","3","600003776","2","0","1"
"600110553","1","620330050","12","36","0","0","620250052","24","620290252","0","0","0","10011007","0","4","0","0","0","100","816","1","10011004","101011","55003","0","620130152","0","55003","1","63001002","10011006","1","61362","0","0","3","600003777","2","0","1"
"600110563","1","620330051","12","36","0","0","620250053","24","620290253","0","0","0","10011007","0","4","0","0","0","100","824","1","10011004","101011","56003","0","620130153","0","56003","1","63001002","10011006","1","61362","0","0","3","600003778","2","0","1"
"600110573","1","620330052","12","36","0","0","620250054","24","620290254","0","0","0","10011007","0","4","0","0","0","100","827","1","10011004","101011","57003","0","620130154","0","57003","1","63001002","10011006","1","61362","0","0","3","600003779","2","0","1"
"600110583","1","620330053","12","36","0","0","620250055","24","620290255","0","0","0","10011007","0","4","0","0","0","100","834","1","10011004","101011","58003","0","620130155","0","58003","1","63001002","10011006","1","61362","0","0","3","600003780","2","0","1"
"600110593","1","620330054","12","36","0","0","620250056","24","620290256","0","0","0","10011007","0","4","0","0","0","100","849","1","10011004","101011","59003","0","620130156","0","59003","1","63001002","10011006","1","61362","0","0","3","600003781","2","0","1"
"600110603","1","620330055","12","36","0","0","620250057","24","620290257","0","0","0","10011007","0","4","0","0","0","100","855","1","10011004","101011","60003","0","620130157","0","60003","1","63001002","10011006","1","61362","0","0","3","600003782","2","0","1"
"600110613","1","620330056","12","36","0","0","620250058","24","620290258","0","0","0","10011007","0","4","0","0","0","100","865","1","10011004","101011","61003","0","620130158","0","61003","1","63001002","10011006","1","61362","0","0","3","600003783","2","0","1"
"600110623","1","620330057","12","5","0","0","620250059","70","620290259","0","0","0","10011008","0","4","0","0","0","100","874","1","10011006","101011","62003","0","620130159","0","62003","1","63001002","10011007","1","61362","0","0","3","600003784","2","0","1"
"600110633","1","620330058","12","5","0","0","620250060","70","620290260","0","0","0","10011008","0","4","0","0","0","100","888","1","10011006","101011","63003","0","620130160","0","63003","1","63001002","10011007","1","61362","0","0","3","600003785","2","0","1"
"600110643","1","620330059","12","5","0","0","620250061","70","620290261","0","0","0","10011008","0","4","0","0","0","100","899","1","10011006","101011","64003","0","620130161","0","64003","1","63001002","10011007","1","61362","0","0","3","600003786","2","0","1"
"600110653","1","620330060","12","5","0","0","620250062","70","620290262","0","0","0","10011008","0","4","0","0","0","100","907","1","10011006","101011","65003","0","620130162","0","65003","1","63001002","10011007","1","61362","0","0","3","600003787","2","0","1"
"600110663","1","620330061","12","5","0","0","620250063","70","620290263","0","0","0","10011008","0","4","0","0","0","100","918","1","10011006","101011","66003","0","620130163","0","66003","1","63001002","10011007","1","61362","0","0","3","600003788","2","0","1"
"600110673","1","620330062","12","5","0","0","620250064","70","620290264","0","0","0","10011008","0","4","0","0","0","100","926","1","10011006","101011","67003","0","620130164","0","67003","1","63001002","10011007","1","61362","0","0","3","600003789","2","0","1"
"600110683","1","620330063","12","5","0","0","620250065","70","620290265","0","0","0","10011008","0","4","0","0","0","100","938","1","10011006","101011","68003","0","620130165","0","68003","1","63001002","10011007","1","61362","0","0","3","600003790","2","0","1"
"600110693","1","620330064","12","5","0","0","620250066","70","620290266","0","0","0","10011008","0","4","0","0","0","100","954","1","10011006","101011","69003","0","620130166","0","69003","1","63001002","10011007","1","61362","0","0","3","600003791","2","0","1"
"600110033","1","620040001","12","36","0","0","620100001","24","620030001","0","0","0","10011001","0","4","0","0","0","100","323","1","10011001","101011","3003","0","620210101","0","3003","1","63001002","10011001","1","61362","0","0","3","600003796","2","0","1"
"600110043","1","620040001","12","36","0","0","620100001","24","620030001","0","0","0","10011001","0","4","0","0","0","100","323","1","10011001","101011","4003","0","620210101","0","4003","1","63001002","10011001","1","61362","0","0","3","600003797","2","0","1"
"600110053","1","620040001","12","36","0","0","620100002","24","620030002","0","0","0","10011001","0","4","0","0","0","100","336","1","10011001","101011","5003","0","620210102","0","5003","1","63001002","10011001","1","61362","0","0","3","600003798","2","0","1"
"600110063","1","620040002","12","36","0","0","620100003","24","620030003","0","0","0","10011001","0","4","0","0","0","100","342","1","10011001","101011","6003","0","620210103","0","6003","1","63001002","10011001","1","61362","0","0","3","600003799","2","0","1"
"600110073","1","620040003","12","36","0","0","620100004","24","620030004","0","0","0","10011001","0","4","0","0","0","100","352","1","10011001","101011","7003","0","620210104","0","7003","1","63001002","10011001","1","61362","0","0","3","600003800","2","0","1"
"600110083","1","620040004","12","36","0","0","620100005","24","620030005","0","0","0","10011001","0","4","0","0","0","100","360","1","10011001","101011","8003","0","620210105","0","8003","1","63001002","10011001","1","61362","0","0","3","600003801","2","0","1"
"600110093","1","620040005","12","36","0","0","620100006","24","620030006","0","0","0","10011002","0","4","0","0","0","100","373","1","10011001","101011","9003","0","620210106","0","9003","1","63001002","10011001","1","61362","0","0","3","600003802","2","0","1"
"600110103","1","620040006","12","36","0","0","620100007","24","620030007","0","0","0","10011002","0","4","0","0","0","100","386","1","10011001","101011","10003","0","620210107","0","10003","1","63001002","10011001","1","61362","0","0","3","600003803","2","0","1"
"600110113","1","620040007","12","36","0","0","620100008","24","620030008","0","0","0","10011002","0","4","0","0","0","100","392","1","10011001","101011","11003","0","620210108","0","11003","1","63001002","10011001","1","61362","0","0","3","600003804","2","0","1"
"600110123","1","620040008","12","36","0","0","620100009","24","620030009","0","0","0","10011002","0","4","0","0","0","100","402","1","10011001","101011","12003","0","620210109","0","12003","1","63001002","10011001","1","61362","0","0","3","600003805","2","0","1"
"600110133","1","620040009","12","36","0","0","620100010","24","620030010","0","0","0","10011002","0","4","0","0","0","100","408","1","10011001","101011","13003","0","620210110","0","13003","1","63001002","10011001","1","61362","0","0","3","600003806","2","0","1"
"600110143","1","620040010","12","36","0","0","620100011","24","620030011","0","0","0","10011002","0","4","0","0","0","100","420","1","10011001","101011","14003","0","620210111","0","14003","1","63001002","10011001","1","61362","0","0","3","600003807","2","0","1"
"600110153","1","620040011","12","36","0","0","620100012","24","620030012","0","0","0","10011002","0","4","0","0","0","100","427","1","10011001","101011","15003","0","620210112","0","15003","1","63001002","10011001","1","61362","0","0","3","600003808","2","0","1"
"600110163","1","620040012","12","36","0","0","620100013","24","620030013","0","0","0","10011002","0","4","0","0","0","100","439","1","10011001","101011","16003","0","620210113","0","16003","1","63001002","10011001","1","61362","0","0","3","600003809","2","0","1"
"600110173","1","620040013","12","36","0","0","620100014","24","620030014","0","0","0","10011002","0","4","0","0","0","100","445","1","10011001","101011","17003","0","620210114","0","17003","1","63001002","10011001","1","61362","0","0","3","600003810","2","0","1"
"600110183","1","620040014","12","36","0","0","620100015","24","620030015","0","0","0","10011003","0","4","0","0","0","100","458","1","10011001","101011","18003","0","620210115","0","18003","1","63001002","10011002","1","61362","0","0","3","600003811","2","0","1"
"600110193","1","620040015","12","36","0","0","620100016","24","620030016","0","0","0","10011003","0","4","0","0","0","100","465","1","10011001","101011","19003","0","620210116","0","19003","1","63001002","10011002","1","61362","0","0","3","600003812","2","0","1"
"600110203","1","620040016","12","36","0","0","620100017","24","620030017","0","0","0","10011003","0","4","0","0","0","100","469","1","10011001","101011","20003","0","620210117","0","20003","1","63001002","10011002","1","61362","0","0","3","600003813","2","0","1"
"600110213","1","620040017","12","36","0","0","620100018","24","620030018","0","0","0","10011003","0","4","0","0","0","100","477","1","10011001","101011","21003","0","620210118","0","21003","1","63001002","10011002","1","61362","0","0","3","600003814","2","0","1"
"600110223","1","620040018","12","36","0","0","620100019","24","620030019","0","0","0","10011003","0","4","0","0","0","100","483","1","10011001","101011","22003","0","620210119","0","22003","1","63001002","10011002","1","61362","0","0","3","600003815","2","0","1"
"600110233","1","620040019","12","36","0","0","620100020","24","620030020","0","0","0","10011003","0","4","0","0","0","100","488","1","10011001","101011","23003","0","620210120","0","23003","1","63001002","10011002","1","61362","0","0","3","600003816","2","0","1"
"600110243","1","620040020","12","36","0","0","620100021","24","620030021","0","0","0","10011003","0","4","0","0","0","100","496","1","10011001","101011","24003","0","620210121","0","24003","1","63001002","10011002","1","61362","0","0","3","600003817","2","0","1"
"600110253","1","620040021","12","36","0","0","620100022","24","620030022","0","0","0","10011003","0","4","0","0","0","100","502","1","10011001","101011","25003","0","620210122","0","25003","1","63001002","10011002","1","61362","0","0","3","600003818","2","0","1"
"600110263","1","620040022","12","36","0","0","620100023","24","620030023","0","0","0","10011003","0","4","0","0","0","100","507","1","10011001","101011","26003","0","620210123","0","26003","1","63001002","10011002","1","61362","0","0","3","600003819","2","0","1"
"600110273","1","620040023","12","36","0","0","620100024","24","620030024","0","0","0","10011004","0","4","0","0","0","100","515","1","10011001","101011","27003","0","620210124","0","27003","1","63001002","10011003","1","61362","0","0","3","600003820","2","0","1"
"600110283","1","620040024","12","36","0","0","620100025","24","620030025","0","0","0","10011004","0","4","0","0","0","100","522","1","10011001","101011","28003","0","620210125","0","28003","1","63001002","10011003","1","61362","0","0","3","600003821","2","0","1"
"600110293","1","620040025","12","36","0","0","620100026","24","620030026","0","0","0","10011004","0","4","0","0","0","100","528","1","10011001","101011","29003","0","620210126","0","29003","1","63001002","10011003","1","61362","0","0","3","600003822","2","0","1"
"600110303","1","620040026","12","36","0","0","620100027","24","620030027","0","0","0","10011004","0","4","0","0","0","100","534","1","10011001","101011","30003","0","620210127","0","30003","1","63001002","10011003","1","61362","0","0","3","600003823","2","0","1"
"600110313","1","620040027","12","36","0","0","620100028","24","620030028","0","0","0","10011004","0","4","0","0","0","100","542","1","10011001","101011","31003","0","620210128","0","31003","1","63001002","10011003","1","61362","0","0","3","600003824","2","0","1"
"600110323","1","620040028","12","36","0","0","620100029","24","620030029","0","0","0","10011004","0","4","0","0","0","100","553","1","10011001","101011","32003","0","620210129","0","32003","1","63001002","10011003","1","61362","0","0","3","600003825","2","0","1"
"600110333","1","620040029","12","36","0","0","620100030","24","620030030","0","0","0","10011004","0","4","0","0","0","100","569","1","10011001","101011","33003","0","620210130","0","33003","1","63001002","10011003","1","61362","0","0","3","600003826","2","0","1"
"600110343","1","620040030","12","36","0","0","620100031","24","620030031","0","0","0","10011004","0","4","0","0","0","100","576","1","10011001","101011","34003","0","620210131","0","34003","1","63001002","10011003","1","61362","0","0","3","600003827","2","0","1"
"600110353","1","620040031","12","36","0","0","620100032","24","620030032","0","0","0","10011005","0","4","0","0","0","100","580","1","10011002","101011","35003","0","620210132","0","35003","1","63001002","10011004","1","61362","0","0","3","600003828","2","0","1"
"600110363","1","620040032","12","36","0","0","620100033","24","620030033","0","0","0","10011005","0","4","0","0","0","100","595","1","10011002","101011","36003","0","620210133","0","36003","1","63001002","10011004","1","61362","0","0","3","600003829","2","0","1"
"600110373","1","620040033","12","36","0","0","620100034","24","620030034","0","0","0","10011005","0","4","0","0","0","100","603","1","10011002","101011","37003","0","620210134","0","37003","1","63001002","10011004","1","61362","0","0","3","600003830","2","0","1"
"600110383","1","620040034","12","36","0","0","620100035","24","620030035","0","0","0","10011005","0","4","0","0","0","100","615","1","10011002","101011","38003","0","620210135","0","38003","1","63001002","10011004","1","61362","0","0","3","600003831","2","0","1"
"600110393","1","620040035","12","36","0","0","620100036","24","620030036","0","0","0","10011005","0","4","0","0","0","100","625","1","10011002","101011","39003","0","620210136","0","39003","1","63001002","10011004","1","61362","0","0","3","600003832","2","0","1"
"600110403","1","620040036","12","36","0","0","620100037","24","620030037","0","0","0","10011005","0","4","0","0","0","100","643","1","10011002","101011","40003","0","620210137","0","40003","1","63001002","10011004","1","61362","0","0","3","600003833","2","0","1"
"600110413","1","620040037","12","36","0","0","620100038","24","620030038","0","0","0","10011005","0","4","0","0","0","100","647","1","10011002","101011","41003","0","620210138","0","41003","1","63001002","10011004","1","61362","0","0","3","600003834","2","0","1"
"600110423","1","620040038","12","36","0","0","620100039","24","620030039","0","0","0","10011006","0","4","0","0","0","100","654","1","10011003","101011","42003","0","620210139","0","42003","1","63001002","10011005","1","61362","0","0","3","600003835","2","0","1"
"600110433","1","620040039","12","36","0","0","620100040","24","620030040","0","0","0","10011006","0","4","0","0","0","100","673","1","10011003","101011","43003","0","620210140","0","43003","1","63001002","10011005","1","61362","0","0","3","600003836","2","0","1"
"600110443","1","620040040","12","36","0","0","620100041","24","620030041","0","0","0","10011006","0","4","0","0","0","100","689","1","10011003","101011","44003","0","620210141","0","44003","1","63001002","10011005","1","61362","0","0","3","600003837","2","0","1"
"600110453","1","620040041","12","36","0","0","620100042","24","620030042","0","0","0","10011006","0","4","0","0","0","100","706","1","10011003","101011","45003","0","620210142","0","45003","1","63001002","10011005","1","61362","0","0","3","600003838","2","0","1"
"600110463","1","620040042","12","36","0","0","620100043","24","620030043","0","0","0","10011006","0","4","0","0","0","100","717","1","10011003","101011","46003","0","620210143","0","46003","1","63001002","10011005","1","61362","0","0","3","600003839","2","0","1"
"600110473","1","620040043","12","36","0","0","620100044","24","620030044","0","0","0","10011006","0","4","0","0","0","100","722","1","10011003","101011","47003","0","620210144","0","47003","1","63001002","10011005","1","61362","0","0","3","600003840","2","0","1"
"600110483","1","620040044","12","36","0","0","620100045","24","620030045","0","0","0","10011006","0","4","0","0","0","100","733","1","10011003","101011","48003","0","620210145","0","48003","1","63001002","10011005","1","61362","0","0","3","600003841","2","0","1"
"600110493","1","620040045","12","36","0","0","620100046","24","620030046","0","0","0","10011007","0","4","0","0","0","100","748","1","10011004","101011","49003","0","620210146","0","49003","1","63001002","10011006","1","61362","0","0","3","600003842","2","0","1"
"600110503","1","620040046","12","36","0","0","620100047","24","620030047","0","0","0","10011007","0","4","0","0","0","100","768","1","10011004","101011","50003","0","620210147","0","50003","1","63001002","10011006","1","61362","0","0","3","600003843","2","0","1"
"600110513","1","620040047","12","36","0","0","620100048","24","620030048","0","0","0","10011007","0","4","0","0","0","100","777","1","10011004","101011","51003","0","620210148","0","51003","1","63001002","10011006","1","61362","0","0","3","600003844","2","0","1"
"600110523","1","620040048","12","36","0","0","620100049","24","620030049","0","0","0","10011007","0","4","0","0","0","100","786","1","10011004","101011","52003","0","620210149","0","52003","1","63001002","10011006","1","61362","0","0","3","600003845","2","0","1"
"600110533","1","620040049","12","36","0","0","620100050","24","620030050","0","0","0","10011007","0","4","0","0","0","100","800","1","10011004","101011","53003","0","620210150","0","53003","1","63001002","10011006","1","61362","0","0","3","600003846","2","0","1"
"600110543","1","620040050","12","36","0","0","620100051","24","620030051","0","0","0","10011007","0","4","0","0","0","100","809","1","10011004","101011","54003","0","620210151","0","54003","1","63001002","10011006","1","61362","0","0","3","600003847","2","0","1"
"600110553","1","620040051","12","36","0","0","620100052","24","620030052","0","0","0","10011007","0","4","0","0","0","100","816","1","10011004","101011","55003","0","620210152","0","55003","1","63001002","10011006","1","61362","0","0","3","600003848","2","0","1"
"600110563","1","620040052","12","36","0","0","620100053","24","620030053","0","0","0","10011007","0","4","0","0","0","100","824","1","10011004","101011","56003","0","620210153","0","56003","1","63001002","10011006","1","61362","0","0","3","600003849","2","0","1"
"600110573","1","620040053","12","36","0","0","620100054","24","620030054","0","0","0","10011007","0","4","0","0","0","100","827","1","10011004","101011","57003","0","620210154","0","57003","1","63001002","10011006","1","61362","0","0","3","600003850","2","0","1"
"600110583","1","620040054","12","36","0","0","620100055","24","620030055","0","0","0","10011007","0","4","0","0","0","100","834","1","10011004","101011","58003","0","620210155","0","58003","1","63001002","10011006","1","61362","0","0","3","600003851","2","0","1"
"600110593","1","620040055","12","36","0","0","620100056","24","620030056","0","0","0","10011007","0","4","0","0","0","100","849","1","10011004","101011","59003","0","620210156","0","59003","1","63001002","10011006","1","61362","0","0","3","600003852","2","0","1"
"600110603","1","620040056","12","36","0","0","620100057","24","620030057","0","0","0","10011007","0","4","0","0","0","100","855","1","10011004","101011","60003","0","620210157","0","60003","1","63001002","10011006","1","61362","0","0","3","600003853","2","0","1"
"600110613","1","620040057","12","36","0","0","620100058","24","620030058","0","0","0","10011007","0","4","0","0","0","100","865","1","10011004","101011","61003","0","620210158","0","61003","1","63001002","10011006","1","61362","0","0","3","600003854","2","0","1"
"600110623","1","620040058","12","5","0","0","620100059","70","620030059","0","0","0","10011008","0","4","0","0","0","100","874","1","10011006","101011","62003","0","620210159","0","62003","1","63001002","10011007","1","61362","0","0","3","600003855","2","0","1"
"600110633","1","620040059","12","5","0","0","620100060","70","620030060","0","0","0","10011008","0","4","0","0","0","100","888","1","10011006","101011","63003","0","620210160","0","63003","1","63001002","10011007","1","61362","0","0","3","600003856","2","0","1"
"600110643","1","620040060","12","5","0","0","620100061","70","620030061","0","0","0","10011008","0","4","0","0","0","100","899","1","10011006","101011","64003","0","620210161","0","64003","1","63001002","10011007","1","61362","0","0","3","600003857","2","0","1"
"600110653","1","620040061","12","5","0","0","620100062","70","620030062","0","0","0","10011008","0","4","0","0","0","100","907","1","10011006","101011","65003","0","620210162","0","65003","1","63001002","10011007","1","61362","0","0","3","600003858","2","0","1"
"600110663","1","620040062","12","5","0","0","620100063","70","620030063","0","0","0","10011008","0","4","0","0","0","100","918","1","10011006","101011","66003","0","620210163","0","66003","1","63001002","10011007","1","61362","0","0","3","600003859","2","0","1"
"600110673","1","620040063","12","5","0","0","620100064","70","620030064","0","0","0","10011008","0","4","0","0","0","100","926","1","10011006","101011","67003","0","620210164","0","67003","1","63001002","10011007","1","61362","0","0","3","600003860","2","0","1"
"600110683","1","620040064","12","5","0","0","620100065","70","620030065","0","0","0","10011008","0","4","0","0","0","100","938","1","10011006","101011","68003","0","620210165","0","68003","1","63001002","10011007","1","61362","0","0","3","600003861","2","0","1"
