3b3e6b57fab0ffa6d6a7b526a244a17c2d1a79ee736ee7dbe72e3ff9a95b9fbc,3c07a8867883e4d6085a938371939190d154201be1126f267be78112535c7c3d,a6de93001d2f8ad6d5d2e410e87b44b23d34ccc82d0e265a938ecb2ae621d5b3,3f327ed408f5428c8ffbe298632f952a93fbd78d10e9f18d452651240e071d29,7939122e1f9b9bab76c2b801ee64e784495a336f0e6d90bd7be97f7d0a09501f,a034bc229773ec3d43df7d101063637be0e2bc0e25910cfedadeb2b003519795,bc2c6701fea14fc3e985e08f7486633dcc36a352f0c14aa30b51ad7a4a26c9e7,04a74a45bfe0820845e6f1c6e87bfacdd612554f7ed82169b24b23aa634d97af,946d5f7575ee5d2924bf65c42a111def64b6d3d53e92a8a601338270a0a54b35,29d6023e52faddd90e718e28b80c4a2ce27abd49043dc6bd66236fd62c4a190a,09a48c2a08bbe0c83216e4834369ffc9b26e99b3b8eb3b99081301c1fae90e8d,e27bbe13dc7d125bdd0e4d64bc38160175521c587167d635b04787f45648df62,085ee1161db3c64ac9f01ff434dcbd0b98bf6020d5a4ba7339998901c1f4ee5a,5f9411df164892908471a21e87665b77ad908fb0456391a1dbe6cb6b5202c233,05b2baab2a9ce6b4ac86291ad9dcc4a268dd0506d89331a18d21e81b7a635306,ea363810bdefa7ab30a8a54eec2520875f0bcbc12073c1d8dfade51ae6b6f06f,7e16e4182c70d4b3ec9ee2052462e1f60008251d7a05731b95a74bb2a6ee36d5,bcb29816cf81d4d97b7a7bbaadab0d0ef164f8cf36ce2b6906b3ed20fa70cf7c,2d1382a14820af2173cb61bed4df68e02f41d52d2334292e12cf58d7b70efd5a,7ec9234fbfc4135531bbce9ca62337fb658271d0b006ce0ad44c1a971261bd62,32d756379917cd482d8bc37afc5d6dbb9af9d2fb8e48d3a45d8c7f2e358712f9,7ea0cfe980f9c0502d7646c61f9d37f0ea59257b1837ce803afcc766dd7c83c3,268178fea3ea442bf710deb60d9d7fcdc0e297b462ff0ab42466466d0c789362,c3c6db95b46ecbce510b64178bc9aa8336141c001709ba3296b130b9001ee20a,d82b46e2f7b3cf7485d6c9039343027cbabe0b831874bba2ff404f36e867be5f,b3edd495b3ea153acb0d616465c215a52798b31cb9e639075c09a773f44f4023,b571baab1a0361cd9ebaf1a0ad79d05d1e7086c0af0225bbd7656f9a9df0a860,a8227afa12ecb31bb9b14c7adfa3861172b97864b4ab18b9c3097694916b48c4,8d73b91c0fc379aeee94cfb9f1b2351cab7d0e343e77532bf3894dcc41781f90,91cfe2995fea1775d56fdac5e66110e0cf6af1cdac59ac8f577a4ff934e8ad84,02e42a58b3dee425ac0f69d4a50b098b84f4881ef865b61e20534a21f7f84be0,d476972cdc3e53a4b7b7eb0ebe61bf8c92cb110806a42d26f417fadef193ed91,43c35508f26e12ad40a13754b1e4a4df46173f8f5ceef9afcfbfde6e37b625b1,395c246072a945aa65ff0fd2f221db9b116096d9b0e339143aed886c8d6b4ad4,47909f00e4ae9dc0126edc1abfeedbe9162875744bed9c28723359b0684b1b24,3e70fb376f5cfaaf3a9f0629aad25052253b463145612c9d93b53140f5df78e4,8bc1ab676cc9150e1a82ccbb2bb165866962b656c9a968fb49dc587c878ce641,ea3b59e6b8dcc225933f1ff65987b90d53344a1ff8d90b861c5cfafd076aa411,b638dbdba55fa5d1b5d89009adda8b795c5e402ef52e1aa08248e760f58009f7
"1004210","10","1","0.06","10560102","1056","1.6","710081","1004206","10560101","2","1004207","401056121","0","10560103","1004107","1004109","1.8","401056131","1.6","4","401056141","1.9","1004106","4","0","1001303","2","401056151","259","1004110","1004208","10560105","1004108","401056111","1000000","2","1004209","10560104"
"1004210","30","1","0.06","10560102","1056","2","710081","1004206","10560101","2","1004207","401056171","0","10560103","1004107","1004109","2.4","401056181","2","11","401056191","2.4","1004106","11","0","1001303","2.6","401056201","260","1004110","1004208","10560105","1004108","401056161","1000000","3","1004209","10560104"
"1004210","38","1","0.06","10560102","1056","3.5","710081","1004206","10560101","2","1004207","401056221","0","10560103","1004107","1004109","3.7","401056231","3.5","31","401056241","3.8","1004106","31","0","1001303","4","401056251","261","1004110","1004208","10560105","1004108","401056211","1000000","4","1004209","10560104"
"1004210","-1","1","0.06","10560102","1056","3.5","710081","1004206","10560101","2","1004207","401056271","0","10560103","1004107","1004109","3.7","401056281","3.5","39","401056291","3.8","1004106","39","0","1001303","4","401056301","262","1004110","1004208","10560105","1004108","401056261","1000000","5","1004209","10560104"
"1004205","1","1","0.03","10570102","1057","1.2","710091","1004201","10570101","1","1004202","401056471","0","10570103","1004102","1004104","1.3","401056481","1.2","1","401056491","1.4","1004101","1","0","1001301","1.5","401056501","263","1004105","1004203","10570105","1004103","401056461","1000000","1","1004204","10570104"
"1004210","3","1","0.03","10570102","1057","1.2","710091","1004206","10570101","1","1004207","401056471","0","10570103","1004107","1004109","1.3","401056481","1.2","2","401056491","1.4","1004106","2","0","1001303","1.5","401056501","264","1004110","1004208","10570105","1004108","401056461","1000000","1","1004209","10570104"
"1004210","10","1","0.06","10570102","1057","1.6","710091","1004206","10570101","2","1004207","401056521","0","10570103","1004107","1004109","1.8","401056531","1.6","4","401056541","1.9","1004106","4","0","1001303","2","401056551","265","1004110","1004208","10570105","1004108","401056511","1000000","2","1004209","10570104"
"1004210","30","1","0.06","10570102","1057","2","710091","1004206","10570101","2","1004207","401056571","0","10570103","1004107","1004109","2.4","401056581","2","11","401056591","2.4","1004106","11","0","1001303","2.6","401056601","266","1004110","1004208","10570105","1004108","401056561","1000000","3","1004209","10570104"
"1004210","38","1","0.06","10570102","1057","3.5","710091","1004206","10570101","2","1004207","401056621","0","10570103","1004107","1004109","3.7","401056631","3.5","31","401056641","3.8","1004106","31","0","1001303","4","401056651","267","1004110","1004208","10570105","1004108","401056611","1000000","4","1004209","10570104"
"1004210","-1","1","0.06","10570102","1057","3.5","710091","1004206","10570101","2","1004207","401056671","0","10570103","1004107","1004109","3.7","401056681","3.5","39","401056691","3.8","1004106","39","0","1001303","4","401056701","268","1004110","1004208","10570105","1004108","401056661","1000000","5","1004209","10570104"
"1004205","1","1","0.03","10580102","1058","1.2","710101","1004201","10580101","1","1004202","401056871","0","10580103","1004102","1004104","1.3","401056881","1.2","1","401056891","1.4","1004101","1","0","1001301","1.5","401056901","269","1004105","1004203","10580105","1004103","401056861","1000000","1","1004204","10580104"
"1004210","3","1","0.03","10580102","1058","1.2","710101","1004206","10580101","1","1004207","401056871","0","10580103","1004107","1004109","1.3","401056881","1.2","2","401056891","1.4","1004106","2","0","1001303","1.5","401056901","270","1004110","1004208","10580105","1004108","401056861","1000000","1","1004209","10580104"
"1004210","10","1","0.06","10580102","1058","1.6","710101","1004206","10580101","2","1004207","401056921","0","10580103","1004107","1004109","1.8","401056931","1.6","4","401056941","1.9","1004106","4","0","1001303","2","401056951","271","1004110","1004208","10580105","1004108","401056911","1000000","2","1004209","10580104"
"1004210","30","1","0.06","10580102","1058","2","710101","1004206","10580101","2","1004207","401056971","0","10580103","1004107","1004109","2.4","401056981","2","11","401056991","2.4","1004106","11","0","1001303","2.6","401057001","272","1004110","1004208","10580105","1004108","401056961","1000000","3","1004209","10580104"
"1004210","38","1","0.06","10580102","1058","3.5","710101","1004206","10580101","2","1004207","401057021","0","10580103","1004107","1004109","3.7","401057031","3.5","31","401057041","3.8","1004106","31","0","1001303","4","401057051","273","1004110","1004208","10580105","1004108","401057011","1000000","4","1004209","10580104"
"1004210","-1","1","0.06","10580102","1058","3.5","710101","1004206","10580101","2","1004207","401057071","0","10580103","1004107","1004109","3.7","401057081","3.5","39","401057091","3.8","1004106","39","0","1001303","4","401057101","274","1004110","1004208","10580105","1004108","401057061","1000000","5","1004209","10580104"
"1004205","1","1","0.03","10590102","1059","1.2","710111","1004201","10590101","1","1004202","401057271","0","10590103","1004102","1004104","1.3","401057281","1.2","1","401057291","1.4","1004101","1","0","1001301","1.5","401057301","275","1004105","1004203","10590105","1004103","401057261","1000000","1","1004204","10590104"
"1004210","3","1","0.03","10590102","1059","1.2","710111","1004206","10590101","1","1004207","401057271","0","10590103","1004107","1004109","1.3","401057281","1.2","2","401057291","1.4","1004106","2","0","1001303","1.5","401057301","276","1004110","1004208","10590105","1004108","401057261","1000000","1","1004209","10590104"
"1004210","9","1","0.06","10590102","1059","1.6","710111","1004206","10590101","2","1004207","401057321","0","10590103","1004107","1004109","1.8","401057331","1.6","4","401057341","1.9","1004106","4","0","1001303","2","401057351","277","1004110","1004208","10590105","1004108","401057311","1000000","2","1004209","10590104"
"1004210","25","1","0.06","10590102","1059","2","710111","1004206","10590101","2","1004207","401057371","0","10590103","1004107","1004109","2.1","401057381","2","10","401057391","2.1","1004106","10","0","1001303","2.2","401057401","278","1004110","1004208","10590105","1004108","401057361","1000000","3","1004209","10590104"
"1004210","-1","1","0.06","10590102","1059","4.5","710111","1004206","10590101","2","1004207","401057421","0","10590103","1004107","1004109","4.7","401057431","4.5","26","401057441","4.8","1004106","26","0","1001303","5","401057451","279","1004110","1004208","10590105","1004108","401057411","1000000","4","1004209","10590104"
"1004205","1","1","0.03","10600102","1060","1.2","710121","1004201","10600101","1","1004202","401057671","0","10600103","1004102","1004104","1.3","401057681","1.2","1","401057691","1.4","1004101","1","0","1001301","1.5","401057701","281","1004105","1004203","10600105","1004103","401057661","1000000","1","1004204","10600104"
"1004210","3","1","0.03","10600102","1060","1.2","710121","1004206","10600101","1","1004207","401057671","0","10600103","1004107","1004109","1.3","401057681","1.2","2","401057691","1.4","1004106","2","0","1001303","1.5","401057701","282","1004110","1004208","10600105","1004108","401057661","1000000","1","1004209","10600104"
"1004210","9","1","0.06","10600102","1060","1.6","710121","1004206","10600101","2","1004207","401057721","0","10600103","1004107","1004109","1.8","401057731","1.6","4","401057741","1.9","1004106","4","0","1001303","2","401057751","283","1004110","1004208","10600105","1004108","401057711","1000000","2","1004209","10600104"
"1004210","25","1","0.06","10600102","1060","2","710121","1004206","10600101","2","1004207","401057771","0","10600103","1004107","1004109","2.1","401057781","2","10","401057791","2.1","1004106","10","0","1001303","2.2","401057801","284","1004110","1004208","10600105","1004108","401057761","1000000","3","1004209","10600104"
"1004210","-1","1","0.06","10600102","1060","4.5","710121","1004206","10600101","2","1004207","401057821","0","10600103","1004107","1004109","4.7","401057831","4.5","26","401057841","4.8","1004106","26","0","1001303","5","401057851","285","1004110","1004208","10600105","1004108","401057811","1000000","4","1004209","10600104"
"1004205","1","1","0.03","10610102","1061","1.2","710011","1004201","10610101","1","1004202","401058071","0","10610103","1004102","1004104","1.3","401058081","1.2","1","401058091","1.4","1004101","1","0","1001301","1.5","401058101","287","1004105","1004203","10610105","1004103","401058061","1000000","1","1004204","10610104"
"1004210","3","1","0.03","10610102","1061","1.2","710011","1004206","10610101","1","1004207","401058071","0","10610103","1004107","1004109","1.3","401058081","1.2","2","401058091","1.4","1004106","2","0","1001303","1.5","401058101","288","1004110","1004208","10610105","1004108","401058061","1000000","1","1004209","10610104"
"1004210","9","1","0.06","10610102","1061","1.6","710011","1004206","10610101","2","1004207","401058121","0","10610103","1004107","1004109","1.8","401058131","1.6","4","401058141","1.9","1004106","4","0","1001303","2","401058151","289","1004110","1004208","10610105","1004108","401058111","1000000","2","1004209","10610104"
"1004210","25","1","0.06","10610102","1061","2","710011","1004206","10610101","2","1004207","401058171","0","10610103","1004107","1004109","2.1","401058181","2","10","401058191","2.1","1004106","10","0","1001303","2.2","401058201","290","1004110","1004208","10610105","1004108","401058161","1000000","3","1004209","10610104"
"1004210","-1","1","0.06","10610102","1061","4.5","710011","1004206","10610101","2","1004207","401058221","0","10610103","1004107","1004109","4.7","401058231","4.5","26","401058241","4.8","1004106","26","0","1001303","5","401058251","291","1004110","1004208","10610105","1004108","401058211","1000000","4","1004209","10610104"
"1004205","1","1","0.03","10630102","1063","1.2","710021","1004201","10630101","1","1004202","401058471","0","10630103","1004102","1004104","1.3","401058481","1.2","1","401058491","1.4","1004101","1","0","1001301","1.5","401058501","293","1004105","1004203","10630105","1004103","401058461","1000000","1","1004204","10630104"
"1004210","3","1","0.03","10630102","1063","1.2","710021","1004206","10630101","1","1004207","401058471","0","10630103","1004107","1004109","1.3","401058481","1.2","2","401058491","1.4","1004106","2","0","1001303","1.5","401058501","294","1004110","1004208","10630105","1004108","401058461","1000000","1","1004209","10630104"
"1004210","9","1","0.06","10630102","1063","1.6","710021","1004206","10630101","2","1004207","401058521","0","10630103","1004107","1004109","1.8","401058531","1.6","4","401058541","1.9","1004106","4","0","1001303","2","401058551","295","1004110","1004208","10630105","1004108","401058511","1000000","2","1004209","10630104"
"1004210","25","1","0.06","10630102","1063","2","710021","1004206","10630101","2","1004207","401058571","0","10630103","1004107","1004109","2.1","401058581","2","10","401058591","2.1","1004106","10","0","1001303","2.2","401058601","296","1004110","1004208","10630105","1004108","401058561","1000000","3","1004209","10630104"
"1004210","-1","1","0.06","10630102","1063","4.5","710021","1004206","10630101","2","1004207","401058621","0","10630103","1004107","1004109","4.7","401058631","4.5","26","401058641","4.8","1004106","26","0","1001303","5","401058651","297","1004110","1004208","10630105","1004108","401058611","1000000","4","1004209","10630104"
"1004205","1","1","0.03","10640102","1064","1.2","710031","1004201","10640101","1","1004202","401058821","0","10640103","1004102","1004104","1.3","401058831","1.2","1","401058841","1.4","1004101","1","0","1001301","1.5","401058851","298","1004105","1004203","10640105","1004103","401058811","1000000","1","1004204","10640104"
"1004210","3","1","0.03","10640102","1064","1.2","710031","1004206","10640101","1","1004207","401058821","0","10640103","1004107","1004109","1.3","401058831","1.2","2","401058841","1.4","1004106","2","0","1001303","1.5","401058851","299","1004110","1004208","10640105","1004108","401058811","1000000","1","1004209","10640104"
"1004210","9","1","0.06","10640102","1064","1.6","710031","1004206","10640101","2","1004207","401058871","0","10640103","1004107","1004109","1.8","401058881","1.6","4","401058891","1.9","1004106","4","0","1001303","2","401058901","300","1004110","1004208","10640105","1004108","401058861","1000000","2","1004209","10640104"
"1004210","25","1","0.06","10640102","1064","2","710031","1004206","10640101","2","1004207","401058921","0","10640103","1004107","1004109","2.1","401058931","2","10","401058941","2.1","1004106","10","0","1001303","2.2","401058951","301","1004110","1004208","10640105","1004108","401058911","1000000","3","1004209","10640104"
"1004210","-1","1","0.06","10640102","1064","4.5","710031","1004206","10640101","2","1004207","401058971","0","10640103","1004107","1004109","4.7","401058981","4.5","26","401058991","4.8","1004106","26","0","1001303","5","401059001","302","1004110","1004208","10640105","1004108","401058961","1000000","4","1004209","10640104"
"1004205","1","1","0.03","10650102","1065","1.2","710041","1004201","10650101","1","1004202","401059171","0","10650103","1004102","1004104","1.3","401059181","1.2","1","401059191","1.4","1004101","1","0","1001301","1.5","401059201","303","1004105","1004203","10650105","1004103","401059161","1000000","1","1004204","10650104"
"1004210","3","1","0.03","10650102","1065","1.2","710041","1004206","10650101","1","1004207","401059171","0","10650103","1004107","1004109","1.3","401059181","1.2","2","401059191","1.4","1004106","2","0","1001303","1.5","401059201","304","1004110","1004208","10650105","1004108","401059161","1000000","1","1004209","10650104"
"1004210","9","1","0.06","10650102","1065","1.6","710041","1004206","10650101","2","1004207","401059221","0","10650103","1004107","1004109","1.8","401059231","1.6","4","401059241","1.9","1004106","4","0","1001303","2","401059251","305","1004110","1004208","10650105","1004108","401059211","1000000","2","1004209","10650104"
"1004210","25","1","0.06","10650102","1065","2","710041","1004206","10650101","2","1004207","401059271","0","10650103","1004107","1004109","2.1","401059281","2","10","401059291","2.1","1004106","10","0","1001303","2.2","401059301","306","1004110","1004208","10650105","1004108","401059261","1000000","3","1004209","10650104"
"1004210","-1","1","0.06","10650102","1065","4.5","710041","1004206","10650101","2","1004207","401059321","0","10650103","1004107","1004109","4.7","401059331","4.5","26","401059341","4.8","1004106","26","0","1001303","5","401059351","307","1004110","1004208","10650105","1004108","401059311","1000000","4","1004209","10650104"
"1004205","1","1","0.03","10660102","1066","1.2","710051","1004201","10660101","1","1004202","401059521","0","10660103","1004102","1004104","1.3","401059531","1.2","1","401059541","1.4","1004101","1","0","1001301","1.5","401059551","308","1004105","1004203","10660105","1004103","401059511","1000000","1","1004204","10660104"
"1004210","3","1","0.03","10660102","1066","1.2","710051","1004206","10660101","1","1004207","401059521","0","10660103","1004107","1004109","1.3","401059531","1.2","2","401059541","1.4","1004106","2","0","1001303","1.5","401059551","309","1004110","1004208","10660105","1004108","401059511","1000000","1","1004209","10660104"
"1004210","9","1","0.06","10660102","1066","1.6","710051","1004206","10660101","2","1004207","401059571","0","10660103","1004107","1004109","1.8","401059581","1.6","4","401059591","1.9","1004106","4","0","1001303","2","401059601","310","1004110","1004208","10660105","1004108","401059561","1000000","2","1004209","10660104"
"1004210","25","1","0.06","10660102","1066","2","710051","1004206","10660101","2","1004207","401059621","0","10660103","1004107","1004109","2.1","401059631","2","10","401059641","2.1","1004106","10","0","1001303","2.2","401059651","311","1004110","1004208","10660105","1004108","401059611","1000000","3","1004209","10660104"
"1004210","-1","1","0.06","10660102","1066","4.5","710051","1004206","10660101","2","1004207","401059671","0","10660103","1004107","1004109","4.7","401059681","4.5","26","401059691","4.8","1004106","26","0","1001303","5","401059701","312","1004110","1004208","10660105","1004108","401059661","1000000","4","1004209","10660104"
"1004205","1","1","0.03","10670102","1067","1.2","710061","1004201","10670101","1","1004202","401059871","0","10670103","1004102","1004104","1.3","401059881","1.2","1","401059891","1.4","1004101","1","0","1001301","1.5","401059901","313","1004105","1004203","10670105","1004103","401059861","1000000","1","1004204","10670104"
"1004210","3","1","0.03","10670102","1067","1.2","710061","1004206","10670101","1","1004207","401059871","0","10670103","1004107","1004109","1.3","401059881","1.2","2","401059891","1.4","1004106","2","0","1001303","1.5","401059901","314","1004110","1004208","10670105","1004108","401059861","1000000","1","1004209","10670104"
"1004210","9","1","0.06","10670102","1067","1.6","710061","1004206","10670101","2","1004207","401059921","0","10670103","1004107","1004109","1.8","401059931","1.6","4","401059941","1.9","1004106","4","0","1001303","2","401059951","315","1004110","1004208","10670105","1004108","401059911","1000000","2","1004209","10670104"
"1004210","25","1","0.06","10670102","1067","2","710061","1004206","10670101","2","1004207","401059971","0","10670103","1004107","1004109","2.1","401059981","2","10","401059991","2.1","1004106","10","0","1001303","2.2","401060001","316","1004110","1004208","10670105","1004108","401059961","1000000","3","1004209","10670104"
"1004210","-1","1","0.06","10670102","1067","4.5","710061","1004206","10670101","2","1004207","401060021","0","10670103","1004107","1004109","4.7","401060031","4.5","26","401060041","4.8","1004106","26","0","1001303","5","401060051","317","1004110","1004208","10670105","1004108","401060011","1000000","4","1004209","10670104"
"1004210","-2","1","0.03","10680102","1068","1.2","710071","1004206","10680101","1","1004207","401060221","0","10680103","0","0","1.3","401060231","1.2","-2","401060241","1.4","0","-2","0","0","1.5","401060251","318","0","1004208","10680105","0","401060211","1000000","1","1004209","10680104"
"1004205","1","1","0.06","10680102","1068","1.6","710071","1004201","10680101","2","1004202","401060271","0","10680103","1004102","1004104","1.8","401060281","1.6","1","401060291","1.9","1004101","1","0","1001301","2","401060301","319","1004105","1004203","10680105","1004103","401060261","1000000","2","1004204","10680104"
"1004210","6","1","0.06","10680102","1068","1.6","710071","1004206","10680101","2","1004207","401060271","0","10680103","1004107","1004109","1.8","401060281","1.6","2","401060291","1.9","1004106","2","0","1001303","2","401060301","320","1004110","1004208","10680105","1004108","401060261","1000000","2","1004209","10680104"
"1004210","22","1","0.06","10680102","1068","2","710071","1004206","10680101","2","1004207","401060321","0","10680103","1004107","1004109","2.1","401060331","2","7","401060341","2.1","1004106","7","0","1001303","2.2","401060351","321","1004110","1004208","10680105","1004108","401060311","1000000","3","1004209","10680104"
"1004210","-1","1","0.06","10680102","1068","4.5","710071","1004206","10680101","2","1004207","401060371","0","10680103","1004107","1004109","4.7","401060381","4.5","23","401060391","4.8","1004106","23","0","1001303","5","401060401","322","1004110","1004208","10680105","1004108","401060361","1000000","4","1004209","10680104"
"1004210","-2","1","0.03","10690102","1069","1.2","710081","1004206","10690101","1","1004207","401060571","0","10690103","0","0","1.3","401060581","1.2","-2","401060591","1.4","0","-2","0","0","1.5","401060601","323","0","1004208","10690105","0","401060561","1000000","1","1004209","10690104"
"1004205","1","1","0.06","10690102","1069","1.6","710081","1004201","10690101","2","1004202","401060621","0","10690103","1004102","1004104","1.8","401060631","1.6","1","401060641","1.9","1004101","1","0","1001301","2","401060651","324","1004105","1004203","10690105","1004103","401060611","1000000","2","1004204","10690104"
"1004210","6","1","0.06","10690102","1069","1.6","710081","1004206","10690101","2","1004207","401060621","0","10690103","1004107","1004109","1.8","401060631","1.6","2","401060641","1.9","1004106","2","0","1001303","2","401060651","325","1004110","1004208","10690105","1004108","401060611","1000000","2","1004209","10690104"
"1004210","22","1","0.06","10690102","1069","2","710081","1004206","10690101","2","1004207","401060671","0","10690103","1004107","1004109","2.1","401060681","2","7","401060691","2.1","1004106","7","0","1001303","2.2","401060701","326","1004110","1004208","10690105","1004108","401060661","1000000","3","1004209","10690104"
"1004210","-1","1","0.06","10690102","1069","4.5","710081","1004206","10690101","2","1004207","401060721","0","10690103","1004107","1004109","4.7","401060731","4.5","23","401060741","4.8","1004106","23","0","1001303","5","401060751","327","1004110","1004208","10690105","1004108","401060711","1000000","4","1004209","10690104"
"1004210","-2","1","0.03","10700102","1070","1.2","710091","1004206","10700101","1","1004207","401060921","0","10700103","0","0","1.3","401060931","1.2","-2","401060941","1.4","0","-2","0","0","1.5","401060951","328","0","1004208","10700105","0","401060911","1000000","1","1004209","10700104"
"1004205","1","1","0.06","10700102","1070","1.6","710091","1004201","10700101","2","1004202","401060971","0","10700103","1004102","1004104","1.8","401060981","1.6","1","401060991","1.9","1004101","1","0","1001301","2","401061001","329","1004105","1004203","10700105","1004103","401060961","1000000","2","1004204","10700104"
"1004210","6","1","0.06","10700102","1070","1.6","710091","1004206","10700101","2","1004207","401060971","0","10700103","1004107","1004109","1.8","401060981","1.6","2","401060991","1.9","1004106","2","0","1001303","2","401061001","330","1004110","1004208","10700105","1004108","401060961","1000000","2","1004209","10700104"
"1004210","22","1","0.06","10700102","1070","2","710091","1004206","10700101","2","1004207","401061021","0","10700103","1004107","1004109","2.1","401061031","2","7","401061041","2.1","1004106","7","0","1001303","2.2","401061051","331","1004110","1004208","10700105","1004108","401061011","1000000","3","1004209","10700104"
"1004210","-1","1","0.06","10700102","1070","4.5","710091","1004206","10700101","2","1004207","401061071","0","10700103","1004107","1004109","4.7","401061081","4.5","23","401061091","4.8","1004106","23","0","1001303","5","401061101","332","1004110","1004208","10700105","1004108","401061061","1000000","4","1004209","10700104"
"1004210","-2","1","0.03","10710102","1071","1.2","710101","1004206","10710101","1","1004207","401061271","0","10710103","0","0","1.3","401061281","1.2","-2","401061291","1.4","0","-2","0","0","1.5","401061301","333","0","1004208","10710105","0","401061261","1000000","1","1004209","10710104"
"1004205","1","1","0.06","10710102","1071","1.6","710101","1004201","10710101","2","1004202","401061321","0","10710103","1004102","1004104","1.8","401061331","1.6","1","401061341","1.9","1004101","1","0","1001301","2","401061351","334","1004105","1004203","10710105","1004103","401061311","1000000","2","1004204","10710104"
"1004210","6","1","0.06","10710102","1071","1.6","710101","1004206","10710101","2","1004207","401061321","0","10710103","1004107","1004109","1.8","401061331","1.6","2","401061341","1.9","1004106","2","0","1001303","2","401061351","335","1004110","1004208","10710105","1004108","401061311","1000000","2","1004209","10710104"
"1004210","22","1","0.06","10710102","1071","2","710101","1004206","10710101","2","1004207","401061371","0","10710103","1004107","1004109","2.1","401061381","2","7","401061391","2.1","1004106","7","0","1001303","2.2","401061401","336","1004110","1004208","10710105","1004108","401061361","1000000","3","1004209","10710104"
"1004210","-1","1","0.06","10710102","1071","4.5","710101","1004206","10710101","2","1004207","401061421","0","10710103","1004107","1004109","4.7","401061431","4.5","23","401061441","4.8","1004106","23","0","1001303","5","401061451","337","1004110","1004208","10710105","1004108","401061411","1000000","4","1004209","10710104"
"1004210","-2","1","0.03","10720102","1072","1.2","710111","1004206","10720101","1","1004207","401061621","0","10720103","0","0","1.3","401061631","1.2","-2","401061641","1.4","0","-2","0","0","1.5","401061651","338","0","1004208","10720105","0","401061611","1000000","1","1004209","10720104"
"1004205","1","1","0.06","10720102","1072","1.6","710111","1004201","10720101","2","1004202","401061671","0","10720103","1004102","1004104","1.8","401061681","1.6","1","401061691","1.9","1004101","1","0","1001301","2","401061701","339","1004105","1004203","10720105","1004103","401061661","1000000","2","1004204","10720104"
"1004210","6","1","0.06","10720102","1072","1.6","710111","1004206","10720101","2","1004207","401061671","0","10720103","1004107","1004109","1.8","401061681","1.6","2","401061691","1.9","1004106","2","0","1001303","2","401061701","340","1004110","1004208","10720105","1004108","401061661","1000000","2","1004209","10720104"
"1004210","22","1","0.06","10720102","1072","2","710111","1004206","10720101","2","1004207","401061721","0","10720103","1004107","1004109","2.1","401061731","2","7","401061741","2.1","1004106","7","0","1001303","2.2","401061751","341","1004110","1004208","10720105","1004108","401061711","1000000","3","1004209","10720104"
"1004210","-1","1","0.06","10720102","1072","4.5","710111","1004206","10720101","2","1004207","401061771","0","10720103","1004107","1004109","4.7","401061781","4.5","23","401061791","4.8","1004106","23","0","1001303","5","401061801","342","1004110","1004208","10720105","1004108","401061761","1000000","4","1004209","10720104"
"1004210","-2","1","0.03","10730102","1073","1.2","710121","1004206","10730101","1","1004207","401061971","0","10730103","0","0","1.3","401061981","1.2","-2","401061991","1.4","0","-2","0","0","1.5","401062001","343","0","1004208","10730105","0","401061961","1000000","1","1004209","10730104"
"1004205","1","1","0.06","10730102","1073","1.6","710121","1004201","10730101","2","1004202","401062021","0","10730103","1004102","1004104","1.8","401062031","1.6","1","401062041","1.9","1004101","1","0","1001301","2","401062051","344","1004105","1004203","10730105","1004103","401062011","1000000","2","1004204","10730104"
"1004210","6","1","0.06","10730102","1073","1.6","710121","1004206","10730101","2","1004207","401062021","0","10730103","1004107","1004109","1.8","401062031","1.6","2","401062041","1.9","1004106","2","0","1001303","2","401062051","345","1004110","1004208","10730105","1004108","401062011","1000000","2","1004209","10730104"
"1004210","22","1","0.06","10730102","1073","2","710121","1004206","10730101","2","1004207","401062071","0","10730103","1004107","1004109","2.1","401062081","2","7","401062091","2.1","1004106","7","0","1001303","2.2","401062101","346","1004110","1004208","10730105","1004108","401062061","1000000","3","1004209","10730104"
"1004210","-1","1","0.06","10730102","1073","4.5","710121","1004206","10730101","2","1004207","401062121","0","10730103","1004107","1004109","4.7","401062131","4.5","23","401062141","4.8","1004106","23","0","1001303","5","401062151","347","1004110","1004208","10730105","1004108","401062111","1000000","4","1004209","10730104"
"1004210","-2","1","0.03","10740102","1074","1.2","710011","1004206","10740101","1","1004207","401062321","0","10740103","0","0","1.3","401062331","1.2","-2","401062341","1.4","0","-2","0","0","1.5","401062351","348","0","1004208","10740105","0","401062311","1000000","1","1004209","10740104"
"1004205","1","1","0.06","10740102","1074","1.6","710011","1004201","10740101","2","1004202","401062371","0","10740103","1004102","1004104","1.8","401062381","1.6","1","401062391","1.9","1004101","1","0","1001301","2","401062401","349","1004105","1004203","10740105","1004103","401062361","1000000","2","1004204","10740104"
"1004210","6","1","0.06","10740102","1074","1.6","710011","1004206","10740101","2","1004207","401062371","0","10740103","1004107","1004109","1.8","401062381","1.6","2","401062391","1.9","1004106","2","0","1001303","2","401062401","350","1004110","1004208","10740105","1004108","401062361","1000000","2","1004209","10740104"
"1004210","22","1","0.06","10740102","1074","2","710011","1004206","10740101","2","1004207","401062421","0","10740103","1004107","1004109","2.1","401062431","2","7","401062441","2.1","1004106","7","0","1001303","2.2","401062451","351","1004110","1004208","10740105","1004108","401062411","1000000","3","1004209","10740104"
