363800d13c274e0d49198c4fa793c77e7f6abcfd6ebc03fe528718ec80bb3f30,15d99ed41d0acf073859f68b90d4924ada2a3e7f61247f8659ca668475b986db,380f9bf67969885bfef840ed5302d176bb784ebb10d74298fb6c3098ca6c5c42,f706845999c880a22b7b9dcd96bad460d76513d42602796e7825db52c35ff1c2,cc39c33bcb909dd4aea839bc6a62cf29454f3116725f6e03834a444ae8187144,e3b49db579739b5285c11bb07f4e4f01e03d75ecd66bd3c320dcbd737cf5da50
"5","88","對霰彈槍附加<0>攻擊力+88%","2","30502088","3"
"5","89","對霰彈槍附加<0>攻擊力+89%","2","30502089","3"
"5","90","對霰彈槍附加<0>攻擊力+90%","2","30502090","3"
"5","91","對霰彈槍附加<0>攻擊力+91%","2","30502091","3"
"5","92","對霰彈槍附加<0>攻擊力+92%","2","30502092","3"
"5","93","對霰彈槍附加<0>攻擊力+93%","2","30502093","3"
"5","94","對霰彈槍附加<0>攻擊力+94%","2","30502094","3"
"5","95","對霰彈槍附加<0>攻擊力+95%","2","30502095","3"
"5","96","對霰彈槍附加<0>攻擊力+96%","2","30502096","3"
"5","97","對霰彈槍附加<0>攻擊力+97%","2","30502097","3"
"5","98","對霰彈槍附加<0>攻擊力+98%","2","30502098","3"
"5","99","對霰彈槍附加<0>攻擊力+99%","2","30502099","3"
"5","100","對霰彈槍附加<0>攻擊力+100%","2","30502100","3"
"1","10","對升降機附加<1>HP+10%","1","40101010","4"
"1","11","對升降機附加<1>HP+11%","1","40101011","4"
"1","12","對升降機附加<1>HP+12%","1","40101012","4"
"1","13","對升降機附加<1>HP+13%","1","40101013","4"
"1","14","對升降機附加<1>HP+14%","1","40101014","4"
"1","15","對升降機附加<1>HP+15%","1","40101015","4"
"1","16","對升降機附加<1>HP+16%","1","40101016","4"
"1","17","對升降機附加<1>HP+17%","1","40101017","4"
"1","18","對升降機附加<1>HP+18%","1","40101018","4"
"1","19","對升降機附加<1>HP+19%","1","40101019","4"
"1","20","對升降機附加<1>HP+20%","1","40101020","4"
"1","21","對升降機附加<1>HP+21%","1","40101021","4"
"1","22","對升降機附加<1>HP+22%","1","40101022","4"
"1","23","對升降機附加<1>HP+23%","1","40101023","4"
"1","24","對升降機附加<1>HP+24%","1","40101024","4"
"1","25","對升降機附加<1>HP+25%","1","40101025","4"
"1","26","對升降機附加<1>HP+26%","1","40101026","4"
"1","27","對升降機附加<1>HP+27%","1","40101027","4"
"1","28","對升降機附加<1>HP+28%","1","40101028","4"
"1","29","對升降機附加<1>HP+29%","1","40101029","4"
"1","30","對升降機附加<1>HP+30%","1","40101030","4"
"1","31","對升降機附加<1>HP+31%","1","40101031","4"
"1","32","對升降機附加<1>HP+32%","1","40101032","4"
"1","33","對升降機附加<1>HP+33%","1","40101033","4"
"1","34","對升降機附加<1>HP+34%","1","40101034","4"
"1","35","對升降機附加<1>HP+35%","1","40101035","4"
"1","36","對升降機附加<1>HP+36%","1","40101036","4"
"1","37","對升降機附加<1>HP+37%","1","40101037","4"
"1","38","對升降機附加<1>HP+38%","1","40101038","4"
"1","39","對升降機附加<1>HP+39%","1","40101039","4"
"1","40","對升降機附加<1>HP+40%","1","40101040","4"
"1","41","對升降機附加<1>HP+41%","1","40101041","4"
"1","42","對升降機附加<1>HP+42%","1","40101042","4"
"1","43","對升降機附加<1>HP+43%","1","40101043","4"
"1","44","對升降機附加<1>HP+44%","1","40101044","4"
"1","45","對升降機附加<1>HP+45%","1","40101045","4"
"1","46","對升降機附加<1>HP+46%","1","40101046","4"
"1","47","對升降機附加<1>HP+47%","1","40101047","4"
"1","48","對升降機附加<1>HP+48%","1","40101048","4"
"1","49","對升降機附加<1>HP+49%","1","40101049","4"
"1","50","對升降機附加<1>HP+50%","1","40101050","4"
"1","51","對升降機附加<1>HP+51%","1","40101051","4"
"1","52","對升降機附加<1>HP+52%","1","40101052","4"
"1","53","對升降機附加<1>HP+53%","1","40101053","4"
"1","54","對升降機附加<1>HP+54%","1","40101054","4"
"1","55","對升降機附加<1>HP+55%","1","40101055","4"
"1","56","對升降機附加<1>HP+56%","1","40101056","4"
"1","57","對升降機附加<1>HP+57%","1","40101057","4"
"1","58","對升降機附加<1>HP+58%","1","40101058","4"
"1","59","對升降機附加<1>HP+59%","1","40101059","4"
"1","60","對升降機附加<1>HP+60%","1","40101060","4"
"1","61","對升降機附加<1>HP+61%","1","40101061","4"
"1","62","對升降機附加<1>HP+62%","1","40101062","4"
"1","63","對升降機附加<1>HP+63%","1","40101063","4"
"1","64","對升降機附加<1>HP+64%","1","40101064","4"
"1","65","對升降機附加<1>HP+65%","1","40101065","4"
"1","66","對升降機附加<1>HP+66%","1","40101066","4"
"1","67","對升降機附加<1>HP+67%","1","40101067","4"
"1","68","對升降機附加<1>HP+68%","1","40101068","4"
"1","69","對升降機附加<1>HP+69%","1","40101069","4"
"1","70","對升降機附加<1>HP+70%","1","40101070","4"
"1","71","對升降機附加<1>HP+71%","1","40101071","4"
"1","72","對升降機附加<1>HP+72%","1","40101072","4"
"1","73","對升降機附加<1>HP+73%","1","40101073","4"
"1","74","對升降機附加<1>HP+74%","1","40101074","4"
"1","75","對升降機附加<1>HP+75%","1","40101075","4"
"1","76","對升降機附加<1>HP+76%","1","40101076","4"
"1","77","對升降機附加<1>HP+77%","1","40101077","4"
"1","78","對升降機附加<1>HP+78%","1","40101078","4"
"1","79","對升降機附加<1>HP+79%","1","40101079","4"
"1","80","對升降機附加<1>HP+80%","1","40101080","4"
"1","81","對升降機附加<1>HP+81%","1","40101081","4"
"1","82","對升降機附加<1>HP+82%","1","40101082","4"
"1","83","對升降機附加<1>HP+83%","1","40101083","4"
"1","84","對升降機附加<1>HP+84%","1","40101084","4"
"1","85","對升降機附加<1>HP+85%","1","40101085","4"
"1","86","對升降機附加<1>HP+86%","1","40101086","4"
"1","87","對升降機附加<1>HP+87%","1","40101087","4"
"1","88","對升降機附加<1>HP+88%","1","40101088","4"
"1","89","對升降機附加<1>HP+89%","1","40101089","4"
"1","90","對升降機附加<1>HP+90%","1","40101090","4"
"1","91","對升降機附加<1>HP+91%","1","40101091","4"
"1","92","對升降機附加<1>HP+92%","1","40101092","4"
"1","93","對升降機附加<1>HP+93%","1","40101093","4"
"1","94","對升降機附加<1>HP+94%","1","40101094","4"
"1","95","對升降機附加<1>HP+95%","1","40101095","4"
"1","96","對升降機附加<1>HP+96%","1","40101096","4"
"1","97","對升降機附加<1>HP+97%","1","40101097","4"
"1","98","對升降機附加<1>HP+98%","1","40101098","4"
"1","99","對升降機附加<1>HP+99%","1","40101099","4"
"1","100","對升降機附加<1>HP+100%","1","40101100","4"
"2","10","對鉤子附加<1>HP+10%","1","40201010","4"
"2","11","對鉤子附加<1>HP+11%","1","40201011","4"
"2","12","對鉤子附加<1>HP+12%","1","40201012","4"
"2","13","對鉤子附加<1>HP+13%","1","40201013","4"
"2","14","對鉤子附加<1>HP+14%","1","40201014","4"
"2","15","對鉤子附加<1>HP+15%","1","40201015","4"
"2","16","對鉤子附加<1>HP+16%","1","40201016","4"
"2","17","對鉤子附加<1>HP+17%","1","40201017","4"
"2","18","對鉤子附加<1>HP+18%","1","40201018","4"
"2","19","對鉤子附加<1>HP+19%","1","40201019","4"
"2","20","對鉤子附加<1>HP+20%","1","40201020","4"
"2","21","對鉤子附加<1>HP+21%","1","40201021","4"
"2","22","對鉤子附加<1>HP+22%","1","40201022","4"
"2","23","對鉤子附加<1>HP+23%","1","40201023","4"
"2","24","對鉤子附加<1>HP+24%","1","40201024","4"
"2","25","對鉤子附加<1>HP+25%","1","40201025","4"
"2","26","對鉤子附加<1>HP+26%","1","40201026","4"
"2","27","對鉤子附加<1>HP+27%","1","40201027","4"
"2","28","對鉤子附加<1>HP+28%","1","40201028","4"
"2","29","對鉤子附加<1>HP+29%","1","40201029","4"
"2","30","對鉤子附加<1>HP+30%","1","40201030","4"
"2","31","對鉤子附加<1>HP+31%","1","40201031","4"
"2","32","對鉤子附加<1>HP+32%","1","40201032","4"
"2","33","對鉤子附加<1>HP+33%","1","40201033","4"
"2","34","對鉤子附加<1>HP+34%","1","40201034","4"
"2","35","對鉤子附加<1>HP+35%","1","40201035","4"
"2","36","對鉤子附加<1>HP+36%","1","40201036","4"
"2","37","對鉤子附加<1>HP+37%","1","40201037","4"
"2","38","對鉤子附加<1>HP+38%","1","40201038","4"
"2","39","對鉤子附加<1>HP+39%","1","40201039","4"
"2","40","對鉤子附加<1>HP+40%","1","40201040","4"
"2","41","對鉤子附加<1>HP+41%","1","40201041","4"
"2","42","對鉤子附加<1>HP+42%","1","40201042","4"
"2","43","對鉤子附加<1>HP+43%","1","40201043","4"
"2","44","對鉤子附加<1>HP+44%","1","40201044","4"
"2","45","對鉤子附加<1>HP+45%","1","40201045","4"
"2","46","對鉤子附加<1>HP+46%","1","40201046","4"
"2","47","對鉤子附加<1>HP+47%","1","40201047","4"
"2","48","對鉤子附加<1>HP+48%","1","40201048","4"
"2","49","對鉤子附加<1>HP+49%","1","40201049","4"
"2","50","對鉤子附加<1>HP+50%","1","40201050","4"
"2","51","對鉤子附加<1>HP+51%","1","40201051","4"
"2","52","對鉤子附加<1>HP+52%","1","40201052","4"
"2","53","對鉤子附加<1>HP+53%","1","40201053","4"
"2","54","對鉤子附加<1>HP+54%","1","40201054","4"
"2","55","對鉤子附加<1>HP+55%","1","40201055","4"
"2","56","對鉤子附加<1>HP+56%","1","40201056","4"
"2","57","對鉤子附加<1>HP+57%","1","40201057","4"
"2","58","對鉤子附加<1>HP+58%","1","40201058","4"
"2","59","對鉤子附加<1>HP+59%","1","40201059","4"
"2","60","對鉤子附加<1>HP+60%","1","40201060","4"
"2","61","對鉤子附加<1>HP+61%","1","40201061","4"
"2","62","對鉤子附加<1>HP+62%","1","40201062","4"
"2","63","對鉤子附加<1>HP+63%","1","40201063","4"
"2","64","對鉤子附加<1>HP+64%","1","40201064","4"
"2","65","對鉤子附加<1>HP+65%","1","40201065","4"
"2","66","對鉤子附加<1>HP+66%","1","40201066","4"
"2","67","對鉤子附加<1>HP+67%","1","40201067","4"
"2","68","對鉤子附加<1>HP+68%","1","40201068","4"
"2","69","對鉤子附加<1>HP+69%","1","40201069","4"
"2","70","對鉤子附加<1>HP+70%","1","40201070","4"
"2","71","對鉤子附加<1>HP+71%","1","40201071","4"
"2","72","對鉤子附加<1>HP+72%","1","40201072","4"
"2","73","對鉤子附加<1>HP+73%","1","40201073","4"
"2","74","對鉤子附加<1>HP+74%","1","40201074","4"
"2","75","對鉤子附加<1>HP+75%","1","40201075","4"
"2","76","對鉤子附加<1>HP+76%","1","40201076","4"
"2","77","對鉤子附加<1>HP+77%","1","40201077","4"
"2","78","對鉤子附加<1>HP+78%","1","40201078","4"
"2","79","對鉤子附加<1>HP+79%","1","40201079","4"
"2","80","對鉤子附加<1>HP+80%","1","40201080","4"
"2","81","對鉤子附加<1>HP+81%","1","40201081","4"
"2","82","對鉤子附加<1>HP+82%","1","40201082","4"
"2","83","對鉤子附加<1>HP+83%","1","40201083","4"
"2","84","對鉤子附加<1>HP+84%","1","40201084","4"
"2","85","對鉤子附加<1>HP+85%","1","40201085","4"
"2","86","對鉤子附加<1>HP+86%","1","40201086","4"
"2","87","對鉤子附加<1>HP+87%","1","40201087","4"
"2","88","對鉤子附加<1>HP+88%","1","40201088","4"
"2","89","對鉤子附加<1>HP+89%","1","40201089","4"
"2","90","對鉤子附加<1>HP+90%","1","40201090","4"
"2","91","對鉤子附加<1>HP+91%","1","40201091","4"
"2","92","對鉤子附加<1>HP+92%","1","40201092","4"
"2","93","對鉤子附加<1>HP+93%","1","40201093","4"
"2","94","對鉤子附加<1>HP+94%","1","40201094","4"
"2","95","對鉤子附加<1>HP+95%","1","40201095","4"
"2","96","對鉤子附加<1>HP+96%","1","40201096","4"
"2","97","對鉤子附加<1>HP+97%","1","40201097","4"
"2","98","對鉤子附加<1>HP+98%","1","40201098","4"
"2","99","對鉤子附加<1>HP+99%","1","40201099","4"
"2","100","對鉤子附加<1>HP+100%","1","40201100","4"
"3","10","對推進器附加<1>HP+10%","1","40301010","4"
"3","11","對推進器附加<1>HP+11%","1","40301011","4"
"3","12","對推進器附加<1>HP+12%","1","40301012","4"
"3","13","對推進器附加<1>HP+13%","1","40301013","4"
"3","14","對推進器附加<1>HP+14%","1","40301014","4"
"3","15","對推進器附加<1>HP+15%","1","40301015","4"
"3","16","對推進器附加<1>HP+16%","1","40301016","4"
"3","17","對推進器附加<1>HP+17%","1","40301017","4"
"3","18","對推進器附加<1>HP+18%","1","40301018","4"
"3","19","對推進器附加<1>HP+19%","1","40301019","4"
"3","20","對推進器附加<1>HP+20%","1","40301020","4"
"3","21","對推進器附加<1>HP+21%","1","40301021","4"
"3","22","對推進器附加<1>HP+22%","1","40301022","4"
"3","23","對推進器附加<1>HP+23%","1","40301023","4"
"3","24","對推進器附加<1>HP+24%","1","40301024","4"
"3","25","對推進器附加<1>HP+25%","1","40301025","4"
"3","26","對推進器附加<1>HP+26%","1","40301026","4"
"3","27","對推進器附加<1>HP+27%","1","40301027","4"
"3","28","對推進器附加<1>HP+28%","1","40301028","4"
"3","29","對推進器附加<1>HP+29%","1","40301029","4"
"3","30","對推進器附加<1>HP+30%","1","40301030","4"
"3","31","對推進器附加<1>HP+31%","1","40301031","4"
"3","32","對推進器附加<1>HP+32%","1","40301032","4"
"3","33","對推進器附加<1>HP+33%","1","40301033","4"
"3","34","對推進器附加<1>HP+34%","1","40301034","4"
"3","35","對推進器附加<1>HP+35%","1","40301035","4"
"3","36","對推進器附加<1>HP+36%","1","40301036","4"
"3","37","對推進器附加<1>HP+37%","1","40301037","4"
"3","38","對推進器附加<1>HP+38%","1","40301038","4"
"3","39","對推進器附加<1>HP+39%","1","40301039","4"
"3","40","對推進器附加<1>HP+40%","1","40301040","4"
"3","41","對推進器附加<1>HP+41%","1","40301041","4"
"3","42","對推進器附加<1>HP+42%","1","40301042","4"
"3","43","對推進器附加<1>HP+43%","1","40301043","4"
"3","44","對推進器附加<1>HP+44%","1","40301044","4"
"3","45","對推進器附加<1>HP+45%","1","40301045","4"
"3","46","對推進器附加<1>HP+46%","1","40301046","4"
"3","47","對推進器附加<1>HP+47%","1","40301047","4"
"3","48","對推進器附加<1>HP+48%","1","40301048","4"
"3","49","對推進器附加<1>HP+49%","1","40301049","4"
"3","50","對推進器附加<1>HP+50%","1","40301050","4"
"3","51","對推進器附加<1>HP+51%","1","40301051","4"
"3","52","對推進器附加<1>HP+52%","1","40301052","4"
"3","53","對推進器附加<1>HP+53%","1","40301053","4"
"3","54","對推進器附加<1>HP+54%","1","40301054","4"
"3","55","對推進器附加<1>HP+55%","1","40301055","4"
"3","56","對推進器附加<1>HP+56%","1","40301056","4"
"3","57","對推進器附加<1>HP+57%","1","40301057","4"
"3","58","對推進器附加<1>HP+58%","1","40301058","4"
"3","59","對推進器附加<1>HP+59%","1","40301059","4"
"3","60","對推進器附加<1>HP+60%","1","40301060","4"
"3","61","對推進器附加<1>HP+61%","1","40301061","4"
"3","62","對推進器附加<1>HP+62%","1","40301062","4"
"3","63","對推進器附加<1>HP+63%","1","40301063","4"
"3","64","對推進器附加<1>HP+64%","1","40301064","4"
"3","65","對推進器附加<1>HP+65%","1","40301065","4"
"3","66","對推進器附加<1>HP+66%","1","40301066","4"
"3","67","對推進器附加<1>HP+67%","1","40301067","4"
"3","68","對推進器附加<1>HP+68%","1","40301068","4"
"3","69","對推進器附加<1>HP+69%","1","40301069","4"
"3","70","對推進器附加<1>HP+70%","1","40301070","4"
"3","71","對推進器附加<1>HP+71%","1","40301071","4"
"3","72","對推進器附加<1>HP+72%","1","40301072","4"
"3","73","對推進器附加<1>HP+73%","1","40301073","4"
"3","74","對推進器附加<1>HP+74%","1","40301074","4"
"3","75","對推進器附加<1>HP+75%","1","40301075","4"
"3","76","對推進器附加<1>HP+76%","1","40301076","4"
"3","77","對推進器附加<1>HP+77%","1","40301077","4"
"3","78","對推進器附加<1>HP+78%","1","40301078","4"
"3","79","對推進器附加<1>HP+79%","1","40301079","4"
"3","80","對推進器附加<1>HP+80%","1","40301080","4"
"3","81","對推進器附加<1>HP+81%","1","40301081","4"
"3","82","對推進器附加<1>HP+82%","1","40301082","4"
"3","83","對推進器附加<1>HP+83%","1","40301083","4"
"3","84","對推進器附加<1>HP+84%","1","40301084","4"
"3","85","對推進器附加<1>HP+85%","1","40301085","4"
"3","86","對推進器附加<1>HP+86%","1","40301086","4"
"3","87","對推進器附加<1>HP+87%","1","40301087","4"
"3","88","對推進器附加<1>HP+88%","1","40301088","4"
"3","89","對推進器附加<1>HP+89%","1","40301089","4"
"3","90","對推進器附加<1>HP+90%","1","40301090","4"
"3","91","對推進器附加<1>HP+91%","1","40301091","4"
"3","92","對推進器附加<1>HP+92%","1","40301092","4"
"3","93","對推進器附加<1>HP+93%","1","40301093","4"
"3","94","對推進器附加<1>HP+94%","1","40301094","4"
"3","95","對推進器附加<1>HP+95%","1","40301095","4"
"3","96","對推進器附加<1>HP+96%","1","40301096","4"
"3","97","對推進器附加<1>HP+97%","1","40301097","4"
"3","98","對推進器附加<1>HP+98%","1","40301098","4"
"3","99","對推進器附加<1>HP+99%","1","40301099","4"
"3","100","對推進器附加<1>HP+100%","1","40301100","4"
