fc7b1446b34a315892c9e454014fcee3b1e045c7b7e1c627f942a447c13850ab,63c4ea62cfa367ca78d5b769a75284ec92312a0b496fb2fcfbef0b0ff125697b,360491fc33f59a029962e0acad056b957b68e04a3dc5a48fe2fe71fc560d8592,ce87a43dbda8f9a5523732104b1d29f209fd201910d92fa24bf8918e27282e42,7da95e25258277fad79e3adb530529d74d37cecf44427643824919b071b07be5,d6d631e667c08c10dd87db69fa0a083ff81ae3ddcec4896a7ce8c8b6cf849e8d,546046b734d033b5435f6556e2208d296402bfb275737bdeadaa07b2a5a3475b,7d722853d351789098bb1573bc1edba4705821abbbfba81c8ebcc8caa8428d4e,1d6d6c103e76e1e29dfcafab011fdbd6d67d6ff9d90b1fe911060aa8e3c864ce,86ccb4edbc8c7f127590ca5c6c700e5c473aa3f5bc3deab3de30ff3e7adcda2a,950a8a5dcfcfece01a4c40229a8932beedee6d17cf583c8d883244b43a8de088,00c03ada35a463d4de818c0069d210b76aa954502da201bc8859c1b2b56c47c9,5eea9a608f0bc38535809101f477513cc4ec5d918132f348560465728bd22434,cc1d60f268241ab62cf6f9f47d15d79c0c31c0de142cfcf9104f856a8b93db02,44bcaa7c252ec9ecd11d6c4cb5adf3055b4a280c7a78f7bd2c9da6f3e7371786,27842f9c75309aab3beaddd7a923e76fd7ec3ecdf455c3b21cb4b6575df81d87,f4d968c22b70ffd3a162f91901628a83376e5ea8d707de475e8f62c1c7206eb4,5292afe01a2af0e678d15d824cf645fd461f75c7a50b7dc74e5fa60b565cd3db,8c5917c42f142e9546c2a7454271739e1f0055b42852ba30d546fb0aa57059c6,f1e517a8566b32d61d3f5a2e29c65491c9e4587fe9e9fdfe0dbcda13464d9fa3,38ed6e81a401f69dad15d4c7b8f509931e2b83c3146621c3cfa5de5e5778b2aa
"31025","0","0","0","2","91002","0","4500","1075","0","1023","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1075","0","1024","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1075","0","1025","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1075","0","1026","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1075","0","1027","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1075","0","1028","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1075","0","1029","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1075","0","1030","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1075","0","1031","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1076","0","1032","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1076","0","1033","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1076","0","1034","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1076","0","1035","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1076","0","1036","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1076","0","1037","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1076","0","1038","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1076","0","1039","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1076","0","1040","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1076","0","1041","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1076","0","1042","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1076","0","1043","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1076","0","1044","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1076","0","1045","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1077","0","1046","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1077","0","1047","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1077","0","1048","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1077","0","1049","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1077","0","1050","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1077","0","1051","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1077","0","1052","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1077","0","1053","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1077","0","1054","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1077","0","1055","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1077","0","1056","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1077","0","1057","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1077","0","1058","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1077","0","1059","2","8","7","10001","750","-1","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1078","0","1060","2","8","30","1","20000","1","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1078","0","1061","2","8","30","2","15000","2","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1078","0","1062","2","8","30","3","12000","3","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1078","0","1063","2","8","30","4","10000","20","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1078","0","1064","2","8","30","21","8000","50","90006","0","1","0"
"31214","0","0","0","2","91002","0","4500","1078","0","1065","2","8","25","51","6000","150","90006","0","1","0"
"31214","0","0","0","2","91002","0","4000","1078","0","1066","2","8","20","151","4000","300","90006","0","1","0"
"31214","0","0","0","2","91002","0","3500","1078","0","1067","2","8","18","301","3500","700","90006","0","1","0"
"31214","0","0","0","2","91002","0","3000","1078","0","1068","2","8","16","701","3000","1500","90006","0","1","0"
"31214","0","0","0","2","91002","0","2500","1078","0","1069","2","8","14","1501","2500","3000","90006","0","1","0"
"31214","0","0","0","2","91002","0","2000","1078","0","1070","2","8","12","3001","2000","5000","90006","0","1","0"
"31214","0","0","0","2","91002","0","1500","1078","0","1071","2","8","10","5001","1500","7000","90006","0","1","0"
"31214","0","0","0","2","91002","0","1000","1078","0","1072","2","8","8","7001","1000","10000","90006","0","1","0"
"31214","0","0","0","2","91002","0","750","1078","0","1073","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1079","0","1074","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1079","0","1075","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1079","0","1076","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1079","0","1077","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1079","0","1078","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1079","0","1079","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1079","0","1080","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1079","0","1081","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1079","0","1082","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1079","0","1083","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1079","0","1084","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1079","0","1085","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1079","0","1086","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1079","0","1087","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1080","0","1088","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1080","0","1089","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1080","0","1090","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1080","0","1091","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1080","0","1092","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1080","0","1093","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1080","0","1094","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1080","0","1095","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1080","0","1096","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1080","0","1097","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1080","0","1098","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1080","0","1099","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1080","0","1100","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1080","0","1101","2","8","7","10001","750","-1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1081","0","1102","2","8","30","1","20000","1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1081","0","1103","2","8","30","2","15000","2","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1081","0","1104","2","8","30","3","12000","3","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1081","0","1105","2","8","30","4","10000","20","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1081","0","1106","2","8","30","21","8000","50","90006","0","1","0"
"31145","0","0","0","2","91002","0","4500","1081","0","1107","2","8","25","51","6000","150","90006","0","1","0"
"31145","0","0","0","2","91002","0","4000","1081","0","1108","2","8","20","151","4000","300","90006","0","1","0"
"31145","0","0","0","2","91002","0","3500","1081","0","1109","2","8","18","301","3500","700","90006","0","1","0"
"31145","0","0","0","2","91002","0","3000","1081","0","1110","2","8","16","701","3000","1500","90006","0","1","0"
"31145","0","0","0","2","91002","0","2500","1081","0","1111","2","8","14","1501","2500","3000","90006","0","1","0"
"31145","0","0","0","2","91002","0","2000","1081","0","1112","2","8","12","3001","2000","5000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1500","1081","0","1113","2","8","10","5001","1500","7000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1000","1081","0","1114","2","8","8","7001","1000","10000","90006","0","1","0"
"31145","0","0","0","2","91002","0","750","1081","0","1115","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1082","0","1116","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1082","0","1117","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1082","0","1118","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1082","0","1119","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1082","0","1120","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1082","0","1121","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1082","0","1122","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1082","0","1123","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1082","0","1124","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1082","0","1125","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1082","0","1126","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1082","0","1127","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1082","0","1128","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1082","0","1129","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1083","0","1130","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1083","0","1131","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1083","0","1132","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1083","0","1133","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1083","0","1134","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1083","0","1135","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1083","0","1136","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1083","0","1137","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1083","0","1138","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1083","0","1139","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1083","0","1140","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1083","0","1141","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1083","0","1142","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1083","0","1143","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1084","0","1144","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1084","0","1145","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1084","0","1146","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1084","0","1147","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1084","0","1148","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1084","0","1149","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1084","0","1150","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1084","0","1151","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1084","0","1152","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1084","0","1153","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1084","0","1154","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1084","0","1155","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1084","0","1156","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1084","0","1157","2","8","7","10001","750","-1","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1085","0","1158","2","8","30","1","20000","1","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1085","0","1159","2","8","30","2","15000","2","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1085","0","1160","2","8","30","3","12000","3","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1085","0","1161","2","8","30","4","10000","20","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1085","0","1162","2","8","30","21","8000","50","90006","0","1","0"
"31214","0","0","0","2","91002","0","4500","1085","0","1163","2","8","25","51","6000","150","90006","0","1","0"
"31214","0","0","0","2","91002","0","4000","1085","0","1164","2","8","20","151","4000","300","90006","0","1","0"
"31214","0","0","0","2","91002","0","3500","1085","0","1165","2","8","18","301","3500","700","90006","0","1","0"
"31214","0","0","0","2","91002","0","3000","1085","0","1166","2","8","16","701","3000","1500","90006","0","1","0"
"31214","0","0","0","2","91002","0","2500","1085","0","1167","2","8","14","1501","2500","3000","90006","0","1","0"
"31214","0","0","0","2","91002","0","2000","1085","0","1168","2","8","12","3001","2000","5000","90006","0","1","0"
"31214","0","0","0","2","91002","0","1500","1085","0","1169","2","8","10","5001","1500","7000","90006","0","1","0"
"31214","0","0","0","2","91002","0","1000","1085","0","1170","2","8","8","7001","1000","10000","90006","0","1","0"
"31214","0","0","0","2","91002","0","750","1085","0","1171","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1086","0","1172","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1086","0","1173","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1086","0","1174","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1086","0","1175","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1086","0","1176","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1086","0","1177","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1086","0","1178","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1086","0","1179","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1086","0","1180","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1086","0","1181","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1086","0","1182","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1086","0","1183","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1086","0","1184","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1086","0","1185","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1087","0","1186","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1087","0","1187","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1087","0","1188","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1087","0","1189","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1087","0","1190","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1087","0","1191","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1087","0","1192","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1087","0","1193","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1087","0","1194","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1087","0","1195","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1087","0","1196","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1087","0","1197","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1087","0","1198","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1087","0","1199","2","8","7","10001","750","-1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1088","0","1200","2","8","30","1","20000","1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1088","0","1201","2","8","30","2","15000","2","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1088","0","1202","2","8","30","3","12000","3","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1088","0","1203","2","8","30","4","10000","20","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1088","0","1204","2","8","30","21","8000","50","90006","0","1","0"
"31145","0","0","0","2","91002","0","4500","1088","0","1205","2","8","25","51","6000","150","90006","0","1","0"
"31145","0","0","0","2","91002","0","4000","1088","0","1206","2","8","20","151","4000","300","90006","0","1","0"
"31145","0","0","0","2","91002","0","3500","1088","0","1207","2","8","18","301","3500","700","90006","0","1","0"
"31145","0","0","0","2","91002","0","3000","1088","0","1208","2","8","16","701","3000","1500","90006","0","1","0"
"31145","0","0","0","2","91002","0","2500","1088","0","1209","2","8","14","1501","2500","3000","90006","0","1","0"
"31145","0","0","0","2","91002","0","2000","1088","0","1210","2","8","12","3001","2000","5000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1500","1088","0","1211","2","8","10","5001","1500","7000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1000","1088","0","1212","2","8","8","7001","1000","10000","90006","0","1","0"
"31145","0","0","0","2","91002","0","750","1088","0","1213","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1089","0","1214","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1089","0","1215","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1089","0","1216","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1089","0","1217","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1089","0","1218","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1089","0","1219","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1089","0","1220","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1089","0","1221","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1089","0","1222","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1089","0","1223","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1089","0","1224","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1089","0","1225","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1089","0","1226","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1089","0","1227","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1090","0","1228","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1090","0","1229","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1090","0","1230","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1090","0","1231","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1090","0","1232","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1090","0","1233","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1090","0","1234","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1090","0","1235","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1090","0","1236","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1090","0","1237","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1090","0","1238","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1090","0","1239","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1090","0","1240","2","8","8","7001","1000","10000","90006","0","1","0"
"30142","0","0","0","2","91002","0","750","1090","0","1241","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1091","0","1242","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1091","0","1243","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1091","0","1244","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1091","0","1245","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1091","0","1246","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1091","0","1247","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1091","0","1248","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1091","0","1249","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1091","0","1250","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1091","0","1251","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1091","0","1252","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1091","0","1253","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1091","0","1254","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1091","0","1255","2","8","7","10001","750","-1","90006","0","1","0"
"31232","0","0","0","2","91002","0","5000","1092","0","1256","2","8","30","1","20000","1","90006","0","1","0"
"31232","0","0","0","2","91002","0","5000","1092","0","1257","2","8","30","2","15000","2","90006","0","1","0"
"31232","0","0","0","2","91002","0","5000","1092","0","1258","2","8","30","3","12000","3","90006","0","1","0"
"31232","0","0","0","2","91002","0","5000","1092","0","1259","2","8","30","4","10000","20","90006","0","1","0"
"31232","0","0","0","2","91002","0","5000","1092","0","1260","2","8","30","21","8000","50","90006","0","1","0"
"31232","0","0","0","2","91002","0","4500","1092","0","1261","2","8","25","51","6000","150","90006","0","1","0"
"31232","0","0","0","2","91002","0","4000","1092","0","1262","2","8","20","151","4000","300","90006","0","1","0"
"31232","0","0","0","2","91002","0","3500","1092","0","1263","2","8","18","301","3500","700","90006","0","1","0"
"31232","0","0","0","2","91002","0","3000","1092","0","1264","2","8","16","701","3000","1500","90006","0","1","0"
"31232","0","0","0","2","91002","0","2500","1092","0","1265","2","8","14","1501","2500","3000","90006","0","1","0"
"31232","0","0","0","2","91002","0","2000","1092","0","1266","2","8","12","3001","2000","5000","90006","0","1","0"
"31232","0","0","0","2","91002","0","1500","1092","0","1267","2","8","10","5001","1500","7000","90006","0","1","0"
"31232","0","0","0","2","91002","0","1000","1092","0","1268","2","8","8","7001","1000","10000","90006","0","1","0"
"31232","0","0","0","2","91002","0","750","1092","0","1269","2","8","7","10001","750","-1","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1093","0","1270","2","8","30","1","20000","1","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1093","0","1271","2","8","30","2","15000","2","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1093","0","1272","2","8","30","3","12000","3","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1093","0","1273","2","8","30","4","10000","20","90006","0","1","0"
"31214","0","0","0","2","91002","0","5000","1093","0","1274","2","8","30","21","8000","50","90006","0","1","0"
"31214","0","0","0","2","91002","0","4500","1093","0","1275","2","8","25","51","6000","150","90006","0","1","0"
