709ab31ad96c44ad4f33078e15c69892bb7c6ae2008adce2382f9f78d852bfb4,c5a1f912046761f01c47961b2c008391a570d5859dab7faa8a9a4731fcfa2a25,c166b3b04841c4d9cc0f48364394cd0eb7f041d5da7de7f42d06fb3c8afed6ba,06547bc27f146f77268bd34885031bebfe56949b50291d59af905a478f99acb5,3c667f2269d2972929ad54cef66b198901150a6dee68582e36ec2034f8c23c11,0502e6a6175c6ba9d4596daf37d913f4ad6c1513a45f50f794bd2fbe9fda9224,c1f3d4ed2c183b4ca29fd2001296e063985a94c67e080bd2b7e87be7267daafd,3781aefbf8f7844f157007cf1ff4e2b4c300cdd86aaa1d0980b64cea756ae2d8,75b897c98b721894b0e6174a7c214762d8d5d0c14bcc19a1acc1865e17371796,1dceb52d2b23be1e3f63b3efa624dd529127c635053379f3848610ec9d45898e,e9b071f23b99e6873b11117daf2bd3c28a5ca8ed1d84e91330fb5e33b639d823
"","","wac_no_items","","3","35212002","","35212","0.2","1","111"
"","","200","0","2","35212003","","35212","","-340","102011"
"","","200","0","2","35212004","","35212","","-340","111"
"","","0","","32","35212005","","35212","","","43"
"","","1","","32","35212006","","35212","","","57"
"","","0","","32","35212007","","35212","","","11"
"","","vo_wac_230201_000","0","21","35212008","","35212","","0","vo_wac_230201"
"1","0","畫圖的時候會用到畫筆，\n但這白色一簇\n是怎麼做出來的呢……？\n咦，是動物的毛嗎？","1","11","35212009","0.5","35212","0","10","102011"
"","","","","91","35212010","","35212","","","0"
"","","vo_wac_230201_001","0","21","35212011","","35212","","0","vo_wac_230201"
"1","0","……這樣啊，原來是動物把不需要的毛\n貢獻出來了啊～\n動物也在幫忙\n美美我們的圖呢♪","1","11","35212012","0.5","35212","0","10","102011"
"","","","","91","35212013","","35212","","","0"
"","","0","","22","35212014","","35212","","","0"
"","","wac_idle_sad_surprise","","3","35213001","","35213","0.2","1","102011"
"","","wac_no_items","","3","35213002","","35213","0.2","1","111"
"","","200","0","2","35213003","","35213","","-340","102011"
"","","200","0","2","35213004","","35213","","-340","111"
"","","0","","32","35213005","","35213","","","43"
"","","1","","32","35213006","","35213","","","57"
"","","0","","32","35213007","","35213","","","11"
"","","","","91","35213008","","35213","","","0"
"-205","0","100411","-167","1","35311001","wac_default_31","35311","2","202","1"
"-350","0","102011","-64","1","35311002","wac_default_bot_41","35311","2","254","1"
"-325","0","103611","230","1","35311003","wac_default_51","35311","2","252","1"
"-205","0","111","-167","5","35311004","wac_default_36","35311","2","201","1"
"-350","0","112","-64","5","35311005","wac_default_43","35311","2","253","1"
"-325","0","113","230","5","35311006","wac_default_bot_56","35311","2","251","1"
"","","300","","13","35311007","","35311","","","103611"
"","","300","","13","35311008","","35311","","","100411"
"","","300","","13","35311009","","35311","","","102011"
"1","","58","0","31","35311010","","35311","1","0","58"
"1","","63","0","31","35311011","","35311","0","0","63"
"1","","15","0","31","35311012","","35311","0","0","15"
"1","","502","0","31","35311013","","35311","1","0","502"
"0","","wac_paint_31","","3","35311014","","35311","0.2","0","100411"
"0","","wac_paint_36","","3","35311015","","35311","0.2","0","111"
"0","","wac_paint_bot_41","","3","35311016","","35311","0.2","0","102011"
"0","","wac_paint_43","","3","35311017","","35311","0.2","0","112"
"0","","wac_paint_bot_51","","3","35311018","","35311","0.2","0","103611"
"0","","wac_paint_bot_56","","3","35311019","","35311","0.2","0","113"
"","","0","","93","35311020","","35311","","","0"
"","","1","","32","35311021","","35311","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","35311022","","35311","","0","se_common"
"","","","","131","35311023","","35311","","","1"
"","","wac_idle_sad","","3","35312001","","35312","0","1","103611"
"","","wac_idle_sad_surprise_L","","3","35312002","","35312","0","1","100411"
"","","wac_idle_sad_surprise","","3","35312003","","35312","0","1","102011"
"","","wac_no_items","","3","35312004","","35312","0","1","111"
"","","wac_no_items","","3","35312005","","35312","0","1","112"
"","","wac_no_items","","3","35312006","","35312","0","1","113"
"","","190","0","2","35312007","","35312","","-335","103611"
"","","-190","0","2","35312008","","35312","","-360","100411"
"","","350","0","2","35312009","","35312","","-360","102011"
"","","190","0","2","35312010","","35312","","-335","111"
"","","-190","0","2","35312011","","35312","","-360","112"
"","","350","0","2","35312012","","35312","","-360","113"
"","","0","","32","35312013","","35312","","","58"
"","","1","","32","35312014","","35312","","","63"
"","","0","","32","35312015","","35312","","","15"
"1","","wac_talk_sad_in","wac_talk_sad_loop","3","35312016","","35312","0.2","0","103611"
"","","vo_wac_230202_000","0","21","35312017","","35312","","0","vo_wac_230202"
"1","0","這樣就完成了……才怪！\n明明是看了指導書後才畫的，\n卻處處都畫錯了……！\n得改成正確的形狀才行！","1","11","35312018","0.5","35312","0","10","103611"
"","","","","91","35312019","","35312","","","0"
"1","","wac_idle_sad","","3","35312020","","35312","0.2","1","103611"
"1","","wac_talk_nerv_in_L","wac_talk_nerv_loop_L","3","35312021","","35312","0.2","0","100411"
"","","vo_wac_230202_001","0","21","35312022","","35312","","0","vo_wac_230202"
"1","0","……那是指導書喔？\n我打發時間時在上面塗鴉了，\n老實跟她說比較好嗎……？","1","11","35312023","0.5","35312","0","10","100411"
"","","","","91","35312024","","35312","","","0"
"1","","wac_idle_nerv_L","","3","35312025","","35312","0.2","1","100411"
"","","wac_talk_anger_shy","","3","35312026","","35312","0.2","1","102011"
"","","vo_wac_230202_002","0","21","35312027","","35312","","0","vo_wac_230202"
"1","0","得、得馬上跟她說清楚才行啦～！\n鏡華，等一下～！\n妳畫的是對的，不用改喔～！？","1","11","35312028","0.5","35312","0","10","102011"
"","","","","91","35312029","","35312","","","0"
"","","0","","22","35312030","","35312","","","0"
"","","","","111","35312031","","35312","","",""
"","","wac_idle_sad","","3","35313001","","35313","0.2","1","103611"
"","","wac_idle_nerv_L","","3","35313002","","35313","0.2","1","100411"
"","","wac_idle_surprise_shy","","3","35313003","","35313","0.2","1","102011"
"","","wac_no_items","","3","35313004","","35313","0.2","1","111"
"","","wac_no_items","","3","35313005","","35313","0.2","1","112"
"","","wac_no_items","","3","35313006","","35313","0.2","1","113"
"","","190","0","2","35313007","","35313","","-335","103611"
"","","-190","0","2","35313008","","35313","","-360","100411"
"","","350","0","2","35313009","","35313","","-360","102011"
"","","190","0","2","35313010","","35313","","-335","111"
"","","-190","0","2","35313011","","35313","","-360","112"
"","","350","0","2","35313012","","35313","","-360","113"
"","","0","","32","35313013","","35313","","","58"
"","","1","","32","35313014","","35313","","","63"
"","","0","","32","35313015","","35313","","","15"
"","","","","91","35313016","","35313","","","0"
"-100","0","100411","-108","1","35411001","wac_default_21","35411","2","202","1"
"-100","0","111","-108","5","35411002","wac_default_22","35411","2","201","1"
"1","","53","0","31","35411003","","35411","1","0","53"
"1","","57","0","31","35411004","","35411","0","0","57"
"1","","20","0","31","35411005","","35411","0","0","20"
"1","","502","0","31","35411006","","35411","1","0","502"
"0","","wac_paint_21","","3","35411007","","35411","0.2","0","100411"
"0","","wac_paint_22","","3","35411008","","35411","0.2","0","111"
"","","0","","93","35411009","","35411","","","0"
"","","1","","32","35411010","","35411","","","20"
"","","se_sys_login_birthday_calendar_brush","","23","35411011","","35411","","0","se_common"
"","","300","","13","35411012","","35411","","","100411"
"","","","","131","35411013","","35411","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","35412001","","35412","0.2","0","100411"
"","","wac_no_items","","3","35412002","","35412","0.2","1","111"
"","","200","0","2","35412003","","35412","","-340","100411"
"","","200","0","2","35412004","","35412","","-340","111"
"","","0","","32","35412005","","35412","","","53"
"","","1","","32","35412006","","35412","","","57"
"","","0","","32","35412007","","35412","","","20"
"","","vo_wac_230203_000","0","21","35412008","","35412","","0","vo_wac_230203"
"1","0","嘿嘿～完成了～！\n一般在牆壁上畫圖會被罵，現在卻\n反而能受到稱讚，好像有點不可思議耶？","1","11","35412009","0.5","35412","0","10","100411"
"","","","","91","35412010","","35412","","","0"
"","","vo_wac_230203_001","0","21","35412011","","35412","","0","vo_wac_230203"
"1","0","禊小時候在家裡的牆上畫圖\n被罵得很慘呢。\n明明同樣都是在牆壁上畫圖的說～\n真搞不懂大人在想什麼～","1","11","35412012","0.5","35412","0","10","100411"
"","","","","91","35412013","","35412","","","0"
"","","0","","22","35412014","","35412","","","0"
"","","wac_idle_smile","","3","35413001","","35413","0.2","1","100411"
"","","wac_no_items","","3","35413002","","35413","0.2","1","111"
"","","200","0","2","35413003","","35413","","-340","100411"
"","","200","0","2","35413004","","35413","","-340","111"
"","","0","","32","35413005","","35413","","","53"
"","","1","","32","35413006","","35413","","","57"
"","","0","","32","35413007","","35413","","","20"
"","","","","91","35413008","","35413","","","0"
"-205","0","109211","-167","1","35511001","wac_default_31","35511","2","202","1"
"-350","0","109411","-64","1","35511002","wac_default_bot_41","35511","2","254","1"
"-325","0","109311","230","1","35511003","wac_default_51","35511","2","252","1"
"-205","0","111","-167","5","35511004","wac_default_34","35511","2","201","1"
"-350","0","112","-64","5","35511005","wac_default_48","35511","2","253","1"
"-325","0","113","230","5","35511006","wac_default_bot_54","35511","2","251","1"
"","","300","","13","35511007","","35511","","","109311"
"","","300","","13","35511008","","35511","","","109211"
"","","300","","13","35511009","","35511","","","109411"
"1","","58","0","31","35511010","","35511","1","0","58"
"1","","63","0","31","35511011","","35511","0","0","63"
"1","","15","0","31","35511012","","35511","0","0","15"
"1","","502","0","31","35511013","","35511","1","0","502"
"0","","wac_paint_31","","3","35511014","","35511","0.2","0","109211"
"0","","wac_paint_34","","3","35511015","","35511","0.2","0","111"
"0","","wac_paint_bot_41","","3","35511016","","35511","0.2","0","109411"
"0","","wac_paint_48","","3","35511017","","35511","0.2","0","112"
"0","","wac_paint_bot_51","","3","35511018","","35511","0.2","0","109311"
"0","","wac_paint_bot_54","","3","35511019","","35511","0.2","0","113"
"","","0","","93","35511020","","35511","","","0"
"","","1","","32","35511021","","35511","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","35511022","","35511","","0","se_common"
"","","","","131","35511023","","35511","","","1"
"","","wac_idle_doya","","3","35512001","","35512","0","1","109311"
"","","wac_idle_smile_L","","3","35512002","","35512","0","1","109211"
"","","wac_idle_wish","","3","35512003","","35512","0","1","109411"
"","","wac_no_items","","3","35512004","","35512","0","1","111"
"","","wac_no_items","","3","35512005","","35512","0","1","112"
"","","wac_no_items","","3","35512006","","35512","0","1","113"
"","","190","0","2","35512007","","35512","","-335","109311"
"","","-190","0","2","35512008","","35512","","-360","109211"
"","","350","0","2","35512009","","35512","","-360","109411"
"","","190","0","2","35512010","","35512","","-335","111"
"","","-190","0","2","35512011","","35512","","-360","112"
"","","350","0","2","35512012","","35512","","-360","113"
"","","0","","32","35512013","","35512","","","58"
"","","1","","32","35512014","","35512","","","63"
"","","0","","32","35512015","","35512","","","15"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","35512016","","35512","0.2","0","109311"
"","","vo_wac_230204_000","0","21","35512017","","35512","","0","vo_wac_230204"
"1","0","哼哼，怎麼樣！\n這露的藝術！","1","11","35512018","0.5","35512","0","10","109311"
"","","","","91","35512019","","35512","","","0"
"1","","wac_idle_doya","","3","35512020","","35512","0.2","1","109311"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","35512021","","35512","0.2","0","109211"
"","","vo_wac_230204_001","0","21","35512022","","35512","","0","vo_wac_230204"
"1","0","嗯！露很有繪畫美感呢！\n欸欸，有沒有什麼訣竅啊？\n比如說妳是不是為了抓住事物的本質，\n有在做鍛鍊觀察力的特訓之類的……","1","11","35512023","0.5","35512","0","10","109211"
"","","","","91","35512024","","35512","","","0"
"1","","wac_idle_smile_L","","3","35512025","","35512","0.2","1","109211"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","35512026","","35512","0.2","0","109411"
"","","vo_wac_230204_002","0","21","35512027","","35512","","0","vo_wac_230204"
"1","0","我也想知道……\n把自己想傳達的事物\n畫出來讓大家理解，\n果然需要技術吧。","1","11","35512028","0.5","35512","0","10","109411"
"","","","","91","35512029","","35512","","","0"
"1","","wac_idle_wish","","3","35512030","","35512","0.2","1","109411"
"","","wac_talk_anger","","3","35512031","","35512","0.2","1","109311"
"","","vo_wac_230204_003","0","21","35512032","","35512","","0","vo_wac_230204"
"1","0","訣、訣竅…………\n就是心！！！！","1","11","35512033","0.5","35512","0","10","109311"
"","","","","91","35512034","","35512","","","0"
"","","0","","22","35512035","","35512","","","0"
"","","","","111","35512036","","35512","","",""
"","","wac_idle_doya","","3","35513001","","35513","0.2","1","109311"
"","","wac_idle_smile_L","","3","35513002","","35513","0.2","1","109211"
"","","wac_idle_wish","","3","35513003","","35513","0.2","1","109411"
"","","wac_no_items","","3","35513004","","35513","0.2","1","111"
"","","wac_no_items","","3","35513005","","35513","0.2","1","112"
"","","wac_no_items","","3","35513006","","35513","0.2","1","113"
"","","190","0","2","35513007","","35513","","-335","109311"
"","","-190","0","2","35513008","","35513","","-360","109211"
"","","350","0","2","35513009","","35513","","-360","109411"
"","","190","0","2","35513010","","35513","","-335","111"
"","","-190","0","2","35513011","","35513","","-360","112"
"","","350","0","2","35513012","","35513","","-360","113"
"","","0","","32","35513013","","35513","","","58"
"","","1","","32","35513014","","35513","","","63"
"","","0","","32","35513015","","35513","","","15"
"","","","","91","35513016","","35513","","","0"
"-100","0","109411","-108","1","35611001","wac_default_21","35611","2","202","1"
"-100","0","111","-108","5","35611002","wac_default_23","35611","2","201","1"
"1","","53","0","31","35611003","","35611","1","0","53"
"1","","57","0","31","35611004","","35611","0","0","57"
"1","","20","0","31","35611005","","35611","0","0","20"
"1","","502","0","31","35611006","","35611","1","0","502"
"0","","wac_paint_21","","3","35611007","","35611","0.2","0","109411"
"0","","wac_paint_23","","3","35611008","","35611","0.2","0","111"
"","","0","","93","35611009","","35611","","","0"
"","","1","","32","35611010","","35611","","","20"
"","","se_sys_login_birthday_calendar_brush","","23","35611011","","35611","","0","se_common"
"","","300","","13","35611012","","35611","","","109411"
"","","","","131","35611013","","35611","","","1"
"1","","wac_talk_sad_in","wac_talk_sad_loop","3","35612001","","35612","0.2","0","109411"
"","","wac_no_items","","3","35612002","","35612","0.2","1","111"
"","","200","0","2","35612003","","35612","","-340","109411"
"","","200","0","2","35612004","","35612","","-340","111"
"","","0","","32","35612005","","35612","","","53"
"","","1","","32","35612006","","35612","","","57"
"","","0","","32","35612007","","35612","","","20"
"","","vo_wac_230205_000","0","21","35612008","","35612","","0","vo_wac_230205"
"1","0","……嗯。\n怎麼樣？有沒有奇怪的地方？\n因為沒辦法重畫，\n我每次都很緊張……","1","11","35612009","0.5","35612","0","10","109411"
"","","","","91","35612010","","35612","","","0"
"0","","wac_talk_wish_loop_joy","","3","35612011","","35612","0.2","1","109411"
"","","vo_wac_230205_001","0","21","35612012","","35612","","0","vo_wac_230205"
"1","0","不過，果然很開心……\n努力不讓顏色塗出線\n這種精細的工作，\n我好像……很喜歡。","1","11","35612013","0.5","35612","0","10","109411"
"","","","","91","35612014","","35612","","","0"
"","","0","","22","35612015","","35612","","","0"
"","","wac_idle_wish_joy","","3","35613001","","35613","0.2","1","109411"
"","","wac_no_items","","3","35613002","","35613","0.2","1","111"
"","","200","0","2","35613003","","35613","","-340","109411"
"","","200","0","2","35613004","","35613","","-340","111"
"","","0","","32","35613005","","35613","","","53"
"","","1","","32","35613006","","35613","","","57"
"","","0","","32","35613007","","35613","","","20"
"","","","","91","35613008","","35613","","","0"
"-325","0","109211","-108","1","35711001","wac_default_bot_21","35711","2","202","1"
"-325","0","111","-108","5","35711002","wac_default_bot_21","35711","2","201","1"
"1","","45","0","31","35711003","","35711","1","0","45"
"1","","57","0","31","35711004","","35711","0","0","57"
"1","","13","0","31","35711005","","35711","0","0","13"
"1","","502","0","31","35711006","","35711","1","0","502"
"0","","wac_paint_bot_21","","3","35711007","","35711","0.2","0","109211"
"0","","wac_paint_bot_21","","3","35711008","","35711","0.2","0","111"
"","","0","","93","35711009","","35711","","","0"
"","","1","","32","35711010","","35711","","","13"
"","","se_sys_login_birthday_calendar_brush","","23","35711011","","35711","","0","se_common"
"","","300","","13","35711012","","35711","","","109211"
"","","","","131","35711013","","35711","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","35712001","","35712","0.2","0","109211"
"","","wac_no_items","","3","35712002","","35712","0.2","1","111"
"","","200","0","2","35712003","","35712","","-340","109211"
"","","200","0","2","35712004","","35712","","-340","111"
"","","0","","32","35712005","","35712","","","45"
"","","1","","32","35712006","","35712","","","57"
"","","0","","32","35712007","","35712","","","13"
"","","vo_wac_230206_000","0","21","35712008","","35712","","0","vo_wac_230206"
"1","0","這次成品也很漂亮！\n嘿嘿，我就像在讀魔導書時那樣\n很忘我地畫了喔～！","1","11","35712009","0.5","35712","0","10","109211"
"","","","","91","35712010","","35712","","","0"
"","","vo_wac_230206_001","0","21","35712011","","35712","","0","vo_wac_230206"
"1","0","……壁畫就算沒有魔力也能感覺到\n大家連結在一起的心意！\n這裡一定能成為……\n讓看見的人展露笑顏的美好場所！","1","11","35712012","0.5","35712","0","10","109211"
"","","","","91","35712013","","35712","","","0"
"","","0","","22","35712014","","35712","","","0"
"","","wac_idle_smile","","3","35713001","","35713","0.2","1","109211"
"","","wac_no_items","","3","35713002","","35713","0.2","1","111"
"","","200","0","2","35713003","","35713","","-340","109211"
"","","200","0","2","35713004","","35713","","-340","111"
"","","0","","32","35713005","","35713","","","45"
"","","1","","32","35713006","","35713","","","57"
"","","0","","32","35713007","","35713","","","13"
"","","","","91","35713008","","35713","","","0"
"-185","0","100511","-167","1","35811001","wac_default_31","35811","2","204","1"
"-185","0","107111","230","1","35811002","wac_default_51","35811","2","202","1"
"-350","0","103711","-330","1","35811003","wac_default_bot_81","35811","2","256","1"
"-350","0","104711","340","1","35811004","wac_default_bot_91","35811","2","254","1"
"-185","0","111","-167","5","35811005","wac_default_33","35811","2","203","1"
"-185","0","113","230","5","35811006","wac_default_53","35811","2","201","1"
"-350","0","114","-330","5","35811007","wac_default_88","35811","2","255","1"
"-350","0","115","340","5","35811008","wac_default_98","35811","2","253","1"
"","","300","","13","35811009","","35811","","","103711"
"","","300","","13","35811010","","35811","","","104711"
"","","300","","13","35811011","","35811","","","107111"
"","","300","","13","35811012","","35811","","","100511"
"1","","60","0","31","35811013","","35811","1","0","60"
"1","","63","0","31","35811014","","35811","0","0","63"
"1","","15","0","31","35811015","","35811","0","0","15"
"1","","502","0","31","35811016","","35811","1","0","502"
"0","","wac_paint_31","","3","35811017","","35811","0.2","0","100511"
"0","","wac_paint_33","","3","35811018","","35811","0.2","0","111"
"0","","wac_paint_51","","3","35811019","","35811","0.2","0","107111"
"0","","wac_paint_53","","3","35811020","","35811","0.2","0","113"
"0","","wac_paint_bot_81","","3","35811021","","35811","0.2","0","103711"
"0","","wac_paint_88","","3","35811022","","35811","0.2","0","114"
"0","","wac_paint_bot_91","","3","35811023","","35811","0.2","0","104711"
"0","","wac_paint_98","","3","35811024","","35811","0.2","0","115"
"","","0","","93","35811025","","35811","","","0"
"","","1","","32","35811026","","35811","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","35811027","","35811","","0","se_common"
"","","","","131","35811028","","35811","","","1"
"","","wac_idle_smile_L","","3","35812001","","35812","0","1","103711"
"","","wac_idle_doya_L","","3","35812002","","35812","0","1","104711"
"","","wac_idle_smile","","3","35812003","","35812","0","1","107111"
"","","wac_idle_sad","","3","35812004","","35812","0","1","100511"
"","","wac_no_items","","3","35812005","","35812","0","1","111"
"","","wac_no_items","","3","35812006","","35812","0","1","113"
"","","wac_no_items","","3","35812007","","35812","0","1","114"
"","","wac_no_items","","3","35812008","","35812","0","1","115"
"","","-335","0","2","35812009","","35812","","-360","103711"
"","","-190","0","2","35812010","","35812","","-335","104711"
"","","190","0","2","35812011","","35812","","-335","107111"
"","","350","0","2","35812012","","35812","","-360","100511"
"","","-335","0","2","35812013","","35812","","-360","111"
"","","-190","0","2","35812014","","35812","","-335","113"
"","","190","0","2","35812015","","35812","","-335","114"
"","","350","0","2","35812016","","35812","","-360","115"
"","","0","","32","35812017","","35812","","","60"
"","","1","","32","35812018","","35812","","","63"
"","","0","","32","35812019","","35812","","","15"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","35812020","","35812","0.2","0","107111"
"","","vo_wac_230207_000","0","21","35812021","","35812","","0","vo_wac_230207"
"1","0","唔……喂，茉莉。\n妳的尾巴末端沾到油漆了喔。\n來，我來幫妳仔細擦乾淨吧♪","1","11","35812022","0.5","35812","0","10","107111"
"","","","","91","35812023","","35812","","","0"
"1","","wac_idle_smile_L","","3","35812024","","35812","0.2","1","107111"
"1","","wac_talk_sad_in","wac_talk_sad_loop","3","35812025","","35812","0.2","0","100511"
"","","vo_wac_230207_001","0","21","35812026","","35812","","0","vo_wac_230207"
"1","0","不，請容我盡全力拒絕……！\n等等，別硬要弄啦！\n總覺得妳手的動作也很下流！\n呀啊～救命啊～！？","1","11","35812027","0.5","35812","0","10","100511"
"","","","","91","35812028","","35812","","","0"
"1","","wac_idle_sad","","3","35812029","","35812","0.2","1","100511"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","35812030","","35812","0.2","0","103711"
"","","vo_wac_230207_002","0","21","35812031","","35812","","0","vo_wac_230207"
"1","0","我最近在想，\n克莉絲提娜\n真的非常\n喜歡茉莉耶？","1","11","35812032","0.5","35812","0","10","103711"
"","","","","91","35812033","","35812","","","0"
"1","","wac_idle_smile_L","","3","35812034","","35812","0.2","1","103711"
"1","","wac_talk_doya_in_L","wac_talk_doya_loop_L","3","35812035","","35812","0.2","0","104711"
"","","vo_wac_230207_003","0","21","35812036","","35812","","0","vo_wac_230207"
"1","0","因為如果討厭的話，就不會一臉開心地\n去逗弄她了嘛。\n雖然還想再看一下……\n但差不多該去幫她一把了吧。","1","11","35812037","0.5","35812","0","10","104711"
"","","","","91","35812038","","35812","","","0"
"","","0","","22","35812039","","35812","","","0"
"","","","","111","35812040","","35812","","",""
"","","wac_idle_smile_L","","3","35813001","","35813","0.2","1","103711"
"","","wac_idle_doya_L","","3","35813002","","35813","0.2","1","104711"
"","","wac_idle_smile_L","","3","35813003","","35813","0.2","1","107111"
"","","wac_idle_sad","","3","35813004","","35813","0.2","1","100511"
"","","wac_no_items","","3","35813005","","35813","0.2","1","111"
"","","wac_no_items","","3","35813006","","35813","0.2","1","113"
"","","wac_no_items","","3","35813007","","35813","0.2","1","114"
"","","wac_no_items","","3","35813008","","35813","0.2","1","115"
"","","-335","0","2","35813009","","35813","","-360","103711"
"","","-190","0","2","35813010","","35813","","-335","104711"
"","","190","0","2","35813011","","35813","","-335","107111"
"","","350","0","2","35813012","","35813","","-360","100511"
"","","-335","0","2","35813013","","35813","","-360","111"
"","","-190","0","2","35813014","","35813","","-335","113"
"","","190","0","2","35813015","","35813","","-335","114"
"","","350","0","2","35813016","","35813","","-360","115"
"","","0","","32","35813017","","35813","","","60"
"","","1","","32","35813018","","35813","","","63"
"","","0","","32","35813019","","35813","","","15"
"","","","","91","35813020","","35813","","","0"
"-213","0","104711","-108","1","35911001","wac_default_01","35911","2","202","1"
"-213","0","111","-108","5","35911002","wac_default_01","35911","2","201","1"
"1","","43","0","31","35911003","","35911","1","0","43"
"1","","57","0","31","35911004","","35911","0","0","57"
"1","","11","0","31","35911005","","35911","0","0","11"
"1","","502","0","31","35911006","","35911","1","0","502"
"0","","wac_paint_01","","3","35911007","","35911","0.2","0","104711"
"0","","wac_paint_01","","3","35911008","","35911","0.2","0","111"
"","","0","","93","35911009","","35911","","","0"
"","","1","","32","35911010","","35911","","","11"
"","","se_10035700_brush","","23","35911011","","35911","","0","se_10035700"
"","","300","","13","35911012","","35911","","","104711"
"","","","","131","35911013","","35911","","","1"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","35912001","","35912","0.2","0","104711"
"","","wac_no_items","","3","35912002","","35912","0.2","1","111"
"","","200","0","2","35912003","","35912","","-340","104711"
"","","200","0","2","35912004","","35912","","-340","111"
"","","0","","32","35912005","","35912","","","43"
"","","1","","32","35912006","","35912","","","57"
"","","0","","32","35912007","","35912","","","11"
"","","vo_wac_230208_000","0","21","35912008","","35912","","0","vo_wac_230208"
"1","0","據說色彩有讓觀看者\n心情產生變化的效果……\n的確，看著色彩鮮明的牆壁，\n心情也會愉快起來呢。","1","11","35912009","0.5","35912","0","10","104711"
"","","","","91","35912010","","35912","","","0"
"","","vo_wac_230208_001","0","21","35912011","","35912","","0","vo_wac_230208"
"1","0","我也試著像這樣把自己的鎧甲塗上\n繽紛可愛的顏色好了？\n說不定也能提升團員們的士氣。\n……別這麼做比較好？是哦？","1","11","35912012","0.5","35912","0","10","104711"
"","","","","91","35912013","","35912","","","0"
"","","0","","22","35912014","","35912","","","0"
"","","wac_idle_doya","","3","35913001","","35913","0.2","1","104711"
"","","wac_no_items","","3","35913002","","35913","0.2","1","111"
"","","200","0","2","35913003","","35913","","-340","104711"
"","","200","0","2","35913004","","35913","","-340","111"
"","","0","","32","35913005","","35913","","","43"
"","","1","","32","35913006","","35913","","","57"
"","","0","","32","35913007","","35913","","","11"
"","","","","91","35913008","","35913","","","0"
"-213","0","103711","-108","1","36011001","wac_default_01","36011","2","202","1"
"-213","0","111","-108","5","36011002","wac_default_02","36011","2","201","1"
"1","","43","0","31","36011003","","36011","1","0","43"
"1","","57","0","31","36011004","","36011","0","0","57"
"1","","11","0","31","36011005","","36011","0","0","11"
"1","","502","0","31","36011006","","36011","1","0","502"
"0","","wac_paint_01","","3","36011007","","36011","0.2","0","103711"
"0","","wac_paint_02","","3","36011008","","36011","0.2","0","111"
"","","0","","93","36011009","","36011","","","0"
"","","1","","32","36011010","","36011","","","11"
"","","se_10035700_brush","","23","36011011","","36011","","0","se_10035700"
"","","300","","13","36011012","","36011","","","103711"
"","","","","131","36011013","","36011","","","1"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","36012001","","36012","0.2","0","103711"
"","","wac_no_items","","3","36012002","","36012","0.2","1","111"
"","","200","0","2","36012003","","36012","","-340","103711"
"","","200","0","2","36012004","","36012","","-340","111"
"","","0","","32","36012005","","36012","","","43"
"","","1","","32","36012006","","36012","","","57"
"","","0","","32","36012007","","36012","","","11"
"","","vo_wac_230209_000","0","21","36012008","","36012","","0","vo_wac_230209"
"1","0","不覺得習慣這種工作後，\n就會想畫畫自己\n原創的東西嗎？\n像是偷偷加上魔法少女元素之類的。","1","11","36012009","0.5","36012","0","10","103711"
"","","","","91","36012010","","36012","","","0"
"","","vo_wac_230209_001","0","21","36012011","","36012","","0","vo_wac_230209"
"1","0","啊哈哈，不要緊，我不會真的這麼做啦。\n不過，真想畫魔法少女的圖呢……\n乾脆畫成漫畫……嗯嗯，\n點子接二連三地浮現了呢。","1","11","36012012","0.5","36012","0","10","103711"
"","","","","91","36012013","","36012","","","0"
"","","0","","22","36012014","","36012","","","0"
"","","wac_idle_doya","","3","36013001","","36013","0.2","1","103711"
"","","wac_no_items","","3","36013002","","36013","0.2","1","111"
"","","200","0","2","36013003","","36013","","-340","103711"
"","","200","0","2","36013004","","36013","","-340","111"
"","","0","","32","36013005","","36013","","","43"
"","","1","","32","36013006","","36013","","","57"
"","","0","","32","36013007","","36013","","","11"
"","","","","91","36013008","","36013","","","0"
"-213","0","100511","-108","1","36111001","wac_default_11","36111","2","202","1"
"-213","0","111","-108","5","36111002","wac_default_12","36111","2","201","1"
"1","","43","0","31","36111003","","36111","1","0","43"
"1","","57","0","31","36111004","","36111","0","0","57"
"1","","11","0","31","36111005","","36111","0","0","11"
"1","","502","0","31","36111006","","36111","1","0","502"
"0","","wac_paint_11","","3","36111007","","36111","0.2","0","100511"
"0","","wac_paint_12","","3","36111008","","36111","0.2","0","111"
