1a185e64bf4d58dc837938501b41f72654b712b8b8bb05e0a1334e81506256fc,7848b15a2b11f3fd3811d93b63ff170ad03e18adfe34dbabdeb6d9378c73c759,f5af5a1e433ef1ebaaf5ad2a15f7694f61ac6f24cb792cd62dd5a2edb8dfa6e5,5a96170b30f3095e6941f1af2d92d5727e9c6512749c599d949191a21432658c,f10bfa2575ef425e5d9667d43cd9c9b26f183b3d7a885c08ae9ba0b47a5ebf4e,30292094d04159a541380ebe10a795b39e1557533ffb1ac5f62b90daf3ae74f6,24011d0997e61c4fda5b876df28cb873718052dd571f1ca03171260347ea5875,1401d422119d2c5215b497cba9d156152f983f21b0e316279b7ddbf66a5b833f,6117caef09f5f6db9ae56678c7a7fa43b8635dee214550c3d8aa0e85bcdd4a64,3cae9815ef26291d882f43270ad9957d9bb76d7a8847bad0947e04eeb23cbaec,79bfa6204cbd77eaa599d2dcf99b0c8639568a53f336284fe97a175e1977d0fc,30e4ed64a392c7d97f3a43b9503da69575a4632e05f6945ddfc604eb687bb5b7,51a53f7cbc9bd7d68948de1c94c2f7274fd9940ce27ae4788869ffc0726b60ac,3d7da15fab6612fbb57694e1cb0f6f2af64a8697963a1d569a9057c180db5e62,8941de88300a6f5153ce29be490e8df115679128106e710d975dfd5d328f84f9,8f79a6a88b4a85a66b6af34d7df4e3bd786d21531b7bbc42f71c5c84b776c079,6388b796e1f9ef41f06079f265cccb2748975e03fb3a71ce6712055697ffa0b1,b086c448064fee29a7da85b00ed4c519c000d80fdfc9d4fb347508cb310e266a,8b66695a32d70f36e80d927b9ecf3894af04ce4a6626251bdc456d27c021a9dd,a10e3c17805cfb4239e1380e50d29d26ffaea2ad826b800c0dbfa44adead918f
"3","0","2","3","3","105","「高速公路」的英文。","5204","119","97","Highway","3","103","這個的名稱是什麼？","104","5","3","ighwa","2","Highway"
"3","0","2","3","2","66","「早餐」的英文。","5205","97","107","Breakfast","3","114","這個的名稱是什麼？","101","5","3","Break","1","Breakfast"
"3","0","2","3","2","76","「午餐」的英文。","5206","99","104","","3","117","這個的名稱是什麼？","110","5","3","Lunch","1","Lunch"
"3","0","2","3","2","69","「蛋餅」的英文。","5207","114","111","Egg roll","3","103","這個的名稱是什麼？","103","5","3","Eggro","2","Egg roll"
"6","6020","1","6","6","22763","隸屬「克蕾琪塔」的公會名稱是？","5209","21830","26371","里士滿工商會","6","28415","這個的名稱是什麼？","24037","5","6","士滿工商會","3","里士滿工商會"
"3","0","2","3","2","83","「饅頭」的英文。","5211","97","109","Steamed bun","3","116","這個的名稱是什麼？","101","5","3","Steam","3","Steamed bun"
"3","0","2","3","2","70","「油條」的英文。","5212","101","100","Fried bread stick","3","114","這個的名稱是什麼？","105","5","3","Fried","2","Fried bread stick"
"3","0","2","3","3","112","「米漿」的英文。","5213","110","117","Rice and peanut milk","3","101","這個的名稱是什麼？","97","5","3","peanu","2","Rice and peanut milk"
"6","5214","1","6","6","22823","可遊玩小遊戲的公會小屋家具。","5214","25138","26700","大家的遊戲桌","6","23478","這個的名稱是什麼？","36938","5","6","大家遊戲桌","2","大家的遊戲桌"
"6","5215","1","6","6","33457","「花凜」會製造出掃蕩券的公會小屋家具。","5215","20844","26700","花凜的辦公桌","6","20956","這個的名稱是什麼？","36774","5","6","花凜辦公桌","3","花凜的辦公桌"
"6","5216","1","6","6","40845","作為登頂「綠龍骸嶺」的證明，美食殿堂所獲得的料理兼公會小屋家具。","5216","26481","29038","頂級的龍尾關東煮","6","23614","這個的名稱是什麼？","38364","5","6","龍尾關東煮","3","頂級的龍尾關東煮"
"6","5217","1","6","6","38642","作為登頂「雲海山脈」的證明，美食殿堂所獲得的料理兼公會小屋家具。","5217","29289","32905","雲海的魔物肉","6","28023","這個的名稱是什麼？","39764","5","6","雲海魔物肉","3","雲海的魔物肉"
"6","5218","1","6","6","32085","作為登頂「毒瘴闇稜」的證明，美食殿堂所獲得的料理兼公會小屋家具。","5218","37327","39151","絕世好蛋與海量飯山","6","19990","這個的名稱是什麼？","28023","5","6","絕世海量飯","3","絕世好蛋與海量飯山"
"3","0","2","3","3","115","「魷魚串」的英文。","5219","105","100","Grilled squid","3","113","這個的名稱是什麼？","117","5","3","squid","3","Grilled squid"
"6","5220","1","6","6","21487","某位角色親手製作的公會小屋家具，可以儲存瑪那。","5220","37666","21253","可可蘿的錢包","6","21487","這個的名稱是什麼？","34367","5","6","可可蘿錢包","2","可可蘿的錢包"
"6","5221","1","6","6","26032","洋溢著振興大間鎮的希望，繪有釣起某大魚景象的海報。","5221","27085","39850","新春金槍鮪釣起圖","6","26149","這個的名稱是什麼？","37329","5","6","新春金槍鮪","3","新春金槍鮪釣起圖"
"6","0","2","6","6","28092","「Cucumber Salad 」的中文為：","5222","40643","29916","","6","25292","這個的名稱是什麼？","23567","5","6","涼拌小黃瓜","2","涼拌小黃瓜"
"6","5223","1","2","6","24230","克莉絲提娜所打造的SPA設備，不僅外觀華美，效果更是超群。","5223","80","65","克莉絲提娜度假SPA","2","20551","這個的名稱是什麼？","83","5","2","度假SPA","3","克莉絲提娜度假SPA"
"3","0","2","3","2","66","「培根串」的英文。","5224","111","110","Bacon root","3","97","這個的名稱是什麼？","99","5","3","Bacon","2","Bacon root"
"6","0","2","6","6","19990","又稱為世運會，每四年舉行一次，於每屆奧運一年後舉行，世運會沒有冬季項目。","6001","21205","26371","世界運動會","6","30028","全名是什麼？","36939","6","6","世界運動會","1","世界運動會"
"6","0","2","6","6","20841","青蛙或蠑螈這類水陸兩棲的生物。","6002","29983","29289","","6","26866","這個的名稱是什麼？","39006","6","6","兩棲類生物","1","兩棲類生物"
"6","6003","1","6","6","35722","","6003","30097","20998","變態可疑分子","6","24907","左側的角色如何稱呼右邊的角色？","21487","6","6","變態可疑分","2","變態可疑分子"
"6","6004","1","6","6","24503","疑似是月光學院的男同學用以指稱優妮之「恐怖」的用語。","6004","29378","20154","德蕾女的狂人","6","34174","這個的名稱是什麼？","22899","6","6","德蕾女狂人","2","德蕾女的狂人"
"6","6005","1","6","6","24503","疑似是月光學院的男同學用以指稱琪愛兒之「恐怖」的用語。","6005","29378","20154","德蕾女的狂人","6","34174","這個的名稱是什麼？","22899","6","6","德蕾女狂人","2","德蕾女的狂人"
"6","6006","1","6","6","24503","疑似是月光學院的男同學用以指稱克蘿依之「恐怖」的用語。","6006","29378","20154","德蕾女的狂人","6","34174","這個的名稱是什麼？","22899","6","6","德蕾女狂人","2","德蕾女的狂人"
"6","6007","1","6","6","24375","將「七七香」升到★5時\n可獲得的稱號。","6007","23569","22899","可愛到爆的超強魔法少女","6","39764","這個的名稱是什麼？","27861","6","6","強魔法少女","2","可愛到爆的超強魔法少女"
"6","0","2","6","6","23433","紅鶴的一種。分布在安地斯山脈，羽毛是粉白色，腳是唯一一種有者黃色腳的紅鶴。","6008","32005","40372","","6","31532","這個的名稱是什麼？","26031","6","6","安第斯紅鶴","2","安第斯紅鶴"
"6","0","2","6","6","21754","犰狳屬於什麼類型的動物？","6009","21205","29289","","6","20083","這個的名稱是什麼？","39006","6","6","哺乳類動物","1","哺乳類動物"
"3","0","2","3","2","71","「鵝」的英文。","6010","115","101","","3","111","這個的名稱是什麼？","111","6","3","Goose","1","Goose"
"6","0","2","6","6","22235","一種猿類。他的肩及背部有長達30公分的親黃色長毛。","6012","32114","29492","","6","24029","這個的名稱是什麼？","37329","6","6","四川金絲猴","2","四川金絲猴"
"6","0","2","6","6","30333","長臂猿分為：白臂長臂猿和？","6013","33218","29503","","6","25484","這個的名稱是什麼？","38263","6","6","白掌長臂猿","2","白掌長臂猿"
"6","0","2","6","6","21152","世界最大的陸龜。最高紀錄為身長6米，800斤重。","6014","25096","26031","加拉帕戈斯象龜","6","25289","這個的名稱是什麼？","24085","6","6","加拉帕戈斯","3","加拉帕戈斯象龜"
"3","0","2","3","2","75","「袋鼠」的英文。","6015","103","97","Kangaroo","3","97","這個的名稱是什麼？","110","6","3","Kanga","1","Kangaroo"
"6","6020","1","6","6","34174","【里士滿工商會】的公會長「克蕾琪塔」。全名叫作什麼？","6020","20977","35377","克蕾琪塔‧凱許","6","29738","這個的名稱是什麼？","22612","6","6","蕾琪塔凱許","1","克蕾琪塔‧凱許"
"6","6021","1","6","6","20658","將「依里」升到★5時\n可獲得的稱號。","6021","23475","32670","傲嬌的害羞女孩","6","23308","這個人是誰？","30340","6","6","傲嬌的害羞","2","傲嬌的害羞女孩"
"3","0","2","3","2","80","「貓熊」的英文。","6022","100","97","","3","97","這個的名稱是什麼？","110","6","3","Panda","1","Panda"
"6","6024","1","6","6","22909","琪愛兒身為「慈樂之音粉絲」的綽號。","6024","27494","22763","慈樂之音好棒棒武士","6","26834","這個人是誰？","26834","6","6","好棒棒武士","1","慈樂之音好棒棒武士"
"6","3002","1","6","6","30142","「杏奈」的綽號。","6025","20901","23020","疾風之冥姬","6","39080","這個的名稱是什麼？","20043","6","6","疾風之冥姬","2","疾風之冥姬"
"6","6028","1","6","6","20320","將「美里」升到★5時可獲得的稱號。","6028","23229","23229","你看，是媽媽哦～","6","30475","這上面寫著什麼？","26159","6","6","你看是媽媽","2","你看，是媽媽哦～"
"6","0","1","6","6","30334","「凱留」在夢境裡的姓名為？","6041","30041","32822","","6","22320","這個的名稱是什麼？","24076","6","6","百地希留耶","2","百地希留耶"
"6","6042","1","6","6","21696","活動「王都的名偵探 嘆息的追緝者」的Boss。","6042","22899","31070","哀嘆之女神","6","22022","這個的名稱是什麼？","20043","6","6","哀嘆之女神","1","哀嘆之女神"
"6","0","1","6","6","34915","「璃乃」在夢境裡的姓名為？","6043","29827","20035","衣之咲璃乃","6","20043","這個的名稱是什麼？","21682","6","6","衣之咲璃乃","2","衣之咲璃乃"
"6","6044","1","6","6","35258","活動「七夕劍客旅情譚 天際川流夏之戀」的Boss。","6044","24515","26143","覺醒‧花心星","6","37266","這個的名稱是什麼？","33457","6","6","覺醒花心星","1","覺醒‧花心星"
"6","6045","1","6","6","31350","活動「新春美食公主！　賭上關鍵一擲的少女們」的Boss。","6045","27085","39850","究極金槍鮪","6","26997","這個的名稱是什麼？","37329","6","6","究極金槍鮪","2","究極金槍鮪"
"6","6046","1","6","6","22899","活動「慈樂之音的夏日演唱會　Just a moment！」的Boss。","6046","27700","27597","女王歌唱水母","6","29579","這個的名稱是什麼？","27468","6","6","女王歌水母","1","女王歌唱水母"
"6","6047","1","6","6","21453","活動「魔法少女外傳　黑暗魔法★三人組！」的Boss。","6047","19977","37325","反逆獸‧三重","6","36870","這個的名稱是什麼？","29560","6","6","反逆獸三重","1","反逆獸‧三重"
"6","6048","1","6","6","25104","用以形容「美咲」是個什麼樣的女性的俗稱。裝成熟的感覺很可愛。","6048","28113","22899","成熟的淑女","6","29087","這個的名稱是什麼？","30340","6","6","成熟的淑女","2","成熟的淑女"
"6","0","2","6","6","19977","別名金錢龜、紅邊龜、金頭龜。","6049","27580","40860","","6","32218","這個的名稱是什麼？","38281","6","6","三線閉殼龜","3","三線閉殼龜"
"6","0","2","6","6","36855","世界上體型最小的烏龜。","6050","39321","40860","","6","20320","這個的名稱是什麼？","40605","6","6","迷你麝香龜","2","迷你麝香龜"
"6","0","2","6","6","39080","將「千歌」升到★5時可獲得的稱號。","6051","27468","23020","風之唱喚歌姬","6","21809","這個的名稱是什麼？","21914","6","6","風唱喚歌姬","2","風之唱喚歌姬"
"6","0","2","6","6","32005","生長在熱帶和亞熱帶部分水域的植物之總稱，會形成形狀非常獨特的根部，具有重要的生態功能。","6052","29983","24907","紅樹林生態系","6","27193","這個的名稱是什麼？","26519","6","6","紅樹林生態","2","紅樹林生態系"
"6","0","2","6","6","33258","作為學術性貴重資產而被保護的天然動植物、地質、礦物。例如信天翁和朱鷺等。","6053","24565","29289","","6","28982","這個的名稱是什麼？","32000","6","6","自然紀念物","1","自然紀念物"
"6","0","2","6","6","20725","扁平足分為兩種：柔軟性扁平足與？","6054","25153","24179","僵硬性扁平足","6","30828","這個的名稱是什麼？","24615","6","6","僵硬性扁平","2","僵硬性扁平足"
"6","6055","1","6","6","30333","將「莫妮卡」升到★5時\n可獲得的稱號。","6055","25582","23448","白翼的指揮官","6","32764","這是什麼？","25351","6","6","白翼指揮官","2","白翼的指揮官"
"3","6056","1","3","2","68","令地下社會聞之喪膽的「深月」的綽號。任誰也無法逃過她的獨眼。","6056","105","108","獨眼惡魔=One Eye Devil","3","101","這個的唸法是什麼？","118","6","3","Devil","3","獨眼惡魔\n=One Eye Devil"
"3","6057","1","3","3","101","「七七香」的綽號。源自於她會收集各式各樣魔法的習慣。","6057","111","114","收藏家（=Collector）","3","99","這個的唸法是什麼？","116","6","3","ector","3","收藏家（=Collector）"
"6","6058","1","6","6","33980","將「吉塔」升到★5時\n可獲得的稱號。","6058","31354","22763","蒼空的騎空士","6","31354","這個的唸法是什麼？","39438","6","6","蒼空騎空士","3","蒼空的騎空士"
"6","6059","1","6","6","31528","「祈梨」在對「嘉夜」發火或嘲笑時的稱呼方式。","6059","26550","29378","","6","34507","這個的名稱是什麼？","25171","6","6","笨蛋打架狂","2","笨蛋打架狂"
"6","0","2","6","6","23433","自十九世紀以來歐洲第一的馬，更是騎術學校的專用馬。","6060","35199","20126","安達盧西亞馬（Andalucian）","6","36948","這個的名稱是什麼？","30439","6","6","安達盧西亞","3","安達盧西亞馬（Andalucian）"
"6","0","2","6","6","33521","外貌上比較接近純血馬，擁有純血馬的體型和阿拉伯馬的耐力，具快跑能力。","6061","25289","20271","英育阿拉伯馬","6","32946","這個的名稱是什麼？","38463","6","6","英育阿拉伯","3","英育阿拉伯馬"
"6","0","2","6","6","33655","結合了兩種荷蘭本土馬種的混種馬。","6062","34880","39340","","6","34349","這個的名稱是什麼？","28331","6","6","荷蘭溫血馬","2","荷蘭溫血馬"
"6","0","2","6","6","36203","獨角仙當中體型最大的一種，超受孩子們喜愛的昆蟲。","6063","22763","20828","赫克力士大兜蟲","6","20811","這個的名稱是什麼？","21147","6","6","赫克力士兜","1","赫克力士大兜蟲"
"6","0","2","6","6","21322","冠龍的名字由來，是因為頭上有著？","6064","38957","20896","","6","22291","這個的名稱是什麼？","24418","6","6","半圓形頭冠","2","半圓形頭冠"
"6","6065","1","6","6","25105","將「矛依未」升到★5時\n可獲得的稱號。","6065","32173","22982","我是諾維姆啊！","6","26159","這個的名稱是什麼？","35582","6","6","我是諾維姆","1","我是諾維姆啊！"
"6","0","1","6","6","30142","「杏奈」的角色介紹詞。","6066","20901","23020","相信前世的中二病患「疾風之冥姬」","6","39080","這個的名稱是什麼？","20043","6","6","疾風之冥姬","1","相信前世的中二病患「疾風之冥姬」"
"6","0","1","6","6","20803","「貪吃佩可」的角色介紹詞。","6067","40670","30340","元氣滿點的空腹少女","6","27683","這個的名稱是什麼？","28415","6","6","元氣滿點的","2","元氣滿點的空腹少女"
"6","0","2","6","6","32905","蜻蜓與豆娘都是屬於□□□□□，不管是成蟲還是水蠆都是以捕食維生","6068","26118","34802","","6","39135","這個的名稱是什麼？","24615","6","6","肉食性昆蟲","1","肉食性昆蟲"
"3","0","2","3","2","71","廣為人知的貓科動物習性「理毛」。英文要怎麼說？","6069","111","109","Grooming","3","114","這個的名稱是什麼？","111","6","3","Groom","3","Grooming"
"6","0","1","6","6","32020","「伊緒」的角色介紹詞。","6070","32769","24107","魅惑眾多男性的純潔女老師","6","28500","這個的名稱是什麼？","22899","6","6","純潔女老師","2","魅惑眾多男性的純潔女老師"
"6","0","1","6","6","24544","「克蕾琪塔」的角色介紹詞。","6071","21830","20154","醒悟了忠義的女商人","6","32681","這個的名稱是什麼？","22899","6","6","忠義女商人","2","醒悟了忠義的女商人"
"6","0","2","6","6","19968","從種子發芽、生長、開花、結實至枯萎死亡，其壽命只有一年的草本植物。","6072","33609","26412","一年生草本植物","6","24180","這個的名稱是什麼？","29983","6","6","一年生草本","1","一年生草本植物"
"6","0","2","6","6","23567","唐詩三百首中，有一首與螢火蟲有關的詩為「銀燭秋光冷畫屏，輕羅□□□□□」。","6073","27969","34722","","6","25159","這個的名稱是什麼？","25778","6","6","小扇撲流螢","2","小扇撲流螢"
"6","0","1","6","6","35987","「凱留」的角色介紹詞。","6074","27861","24107","倒在路旁的謎之貓耳魔法師","6","32819","這個的名稱是什麼？","39764","6","6","貓耳魔法師","1","倒在路旁的謎之貓耳魔法師"
"6","0","2","6","6","22823","棲息在深海裡的甲殼類。外觀類似潮蟲，大型個體體長可超過五十公分。","6075","36275","34802","","6","29579","這個的名稱是什麼？","20855","6","6","大王具足蟲","3","大王具足蟲"
"3","0","2","3","3","97","","6076","101","110","花園鰻=Garden eel","3","114","這個的名稱是什麼？","100","6","3","arden","3","花園鰻=Garden eel"
"6","0","2","6","6","32905","大王花是□□□□□草本植物，自己不製造養分，所有的生活所需的養分水分皆奪取自寄生的植物。","6077","29983","24615","肉質寄生性草本植物","6","36074","這個的名稱是什麼？","23492","6","6","肉質寄生性","3","肉質寄生性草本植物"
"6","0","2","6","6","27602","毒蠅傘是有白點的一種菇類。具有毒性，吃下肚會產生幻覺、腹痛等症狀。又稱為？","6078","33167","33740","","6","34821","這個的名稱是什麼？","40285","6","6","毒蠅鵝膏菌","3","毒蠅鵝膏菌"
"6","0","2","6","6","22812","貓頭鷹屬於□□□□□，大部分活動時間都是在夜晚。","6079","21205","29289","","6","34892","這個的名稱是什麼？","24615","6","6","夜行性動物","1","夜行性動物"
"6","0","1","6","6","40845","「雪菲」的角色介紹詞。","6080","23569","22899","失去記憶的龍人族少女","6","20154","這個的名稱是什麼？","26063","6","6","龍人族少女","2","失去記憶的龍人族少女"
"6","0","2","6","6","37411","比一般的蔬菜含有較多的鈣質。","6081","34092","33756","高鈣深色蔬菜","6","28145","這個的名稱是什麼？","33394","6","6","鈣深色蔬菜","3","高鈣深色蔬菜"
"3","0","2","3","2","83","「甘蔗」的英文。","6082","97","114","Sugar cane","3","117","這個的名稱是什麼？","103","6","3","Sugar","2","Sugar cane"
"3","0","2","3","2","80","別稱菲尼克斯","6083","101","110","不死鳥=Phoenix","3","104","這個的名稱是什麼？","111","6","3","Phoen","2","不死鳥=Phoenix"
"3","0","2","3","2","83","所謂「五感」是指：","6084","108","108","視覺=See、聽覺=Sound、觸覺=Feel、味覺=Taste、嗅覺=Smell","3","109","這個的名稱是什麼？","101","6","3","Smell","1","視覺=See、聽覺=Sound、觸覺=Feel、味覺=Taste、嗅覺=Smell"
"6","0","1","6","6","36229","「望」的角色介紹詞。","6085","20598","20687","能歌善舞的超人氣偶像","6","20154","這個的名稱是什麼？","27683","6","6","超人氣偶像","1","能歌善舞的超人氣偶像"
"6","0","1","6","6","21809","「千歌」的角色介紹詞。","6086","23569","22899","守護人們而歌唱的唱喚士少女","6","21914","這個的名稱是什麼？","22763","6","6","唱喚士少女","3","守護人們而歌唱的唱喚士少女"
"3","0","2","3","3","118","「草食性」的英文為「Herbivorous」，那「雜食性」呢？","6087","111","117","Omnivorous","3","111","這個的名稱是什麼？","114","6","3","vorou","3","Omnivorous"
"6","0","1","6","6","35211","「茉莉」的角色介紹詞。","6088","22763","22899","仰慕英雄的見習騎士少女","6","32722","這個的名稱是什麼？","39438","6","6","見習騎士女","2","仰慕英雄的見習騎士少女"
"3","0","2","3","3","105","獨角獸＝Unicorn。　","6089","114","110","雙角獸＝Bicorn","3","99","這個的名稱是什麼？","111","6","3","icorn","3","雙角獸＝Bicorn"
"6","0","2","6","6","22320","被稱作「地獄看門犬」的三頭怪物。","6090","38957","29356","","6","29508","這個的名稱是什麼？","19977","6","6","地獄三頭犬","1","地獄三頭犬"
"6","0","1","6","6","25991","「似似花」的角色介紹詞。","6091","22986","22986","隱居在研究所，相當文靜的大姊姊","6","38748","這個的名稱是什麼？","22823","6","6","文靜大姊姊","2","隱居在研究所，相當文靜的大姊姊"
"6","0","1","6","6","25171","「嘉夜」的角色介紹詞。","6092","23569","22899","專門用拳頭來交朋友的打手龍少女","6","25163","這個的名稱是什麼？","40845","6","6","打手龍少女","2","專門用拳頭來交朋友的打手龍少女"
"6","0","2","6","6","23614","被稱為是「三國傳來之金毛九尾狐」、「九尾狐」、「殺生石」。","6093","34299","21069","九尾狐玉藻前","6","29392","這個的名稱是什麼？","29577","6","6","尾狐玉藻前","1","九尾狐玉藻前"
"6","0","1","6","6","20803","「秋乃」的角色介紹詞。","6094","23567","22992","目標成為頂尖商人的元氣大小姐","6","27683","這個的名稱是什麼？","22823","6","6","元氣大小姐","2","目標成為頂尖商人的元氣大小姐"
"6","6095","1","6","6","22825","「矛依未」持有的大劍的名稱。","6095","26039","21133","","6","27155","這個的名稱是什麼？","38712","6","6","天樓霸斷劍","2","天樓霸斷劍"
"6","0","1","6","6","20811","「克蕾琪塔」在夢境裡的姓名為？","6096","27874","27915","克蕾雅•波洋希亞","6","34174","這個的名稱是什麼？","38597","6","6","克蕾雅波洋","3","克蕾雅•波洋希亞"
"3","6097","1","3","3","99","","6097","119","110","七冠（Seven crowns)","3","114","這個的唸法是什麼？","111","6","3","crown","1","七冠（Seven crowns)"
"6","0","2","6","6","27874","古代常用「比目魚」比喻形影不離的情侶或朋友。 宋·梅堯臣的詩：「不見沙上雙飛鳥，莫取□□□□□」。","6098","30446","39770","","6","20013","這個的名稱是什麼？","27604","6","6","波中比目魚","2","波中比目魚"
"6","0","1","6","6","19968","「祈梨」在夢境裡的姓名為？","6100","31048","26792","","6","20043","這個的名稱是什麼？","28712","6","6","一之瀨祈梨","3","一之瀨祈梨"
"6","0","1","6","6","20126","「伊莉亞」在夢境裡的姓名為？","6102","26031","22374","伊莉亞•奧恩斯坦","6","22887","左側的角色如何稱呼右邊的角色？","24681","6","6","亞奧恩斯坦","3","伊莉亞•奧恩斯坦"
"6","0","1","6","6","32654","公會【小小甜心】的成員。","6104","37857","33775","美美=粉色頭髮、禊=橘色頭髮、鏡華=紫色頭髮","6","32654","這個角色的名稱是？","31114","6","6","美美禊鏡華","1","美美=粉色頭髮、禊=橘色頭髮、鏡華=紫色頭髮"
"6","0","1","6","6","20489","「惠理子」在夢境裡的姓名為？","6105","29702","23376","","6","30707","這個的名稱是什麼？","24800","6","6","倉石惠理子","2","倉石惠理子"
"6","6112","1","6","6","23588","","6112","20126","23068","尤絲蒂亞娜•F•阿斯特賴亞","6","32114","這個角色的本名是？","33922","6","6","尤絲蒂亞娜","1","尤絲蒂亞娜•F•阿斯特賴亞"
"6","6113","1","6","6","23588","霸瞳皇帝的假名為：","6113","20126","23068","","6","32114","這個的名稱是什麼？","33922","6","6","尤絲蒂亞娜","1","尤絲蒂亞娜"
"6","6114","1","6","6","25289","","6114","26031","36948","","6","27604","這個角色的名稱是？","26519","6","6","拉比林斯達","1","拉比林斯達"
"6","6115","1","6","6","25289","「拉比林斯達」的綽號。","6115","26031","22899","迷宮女王=拉比林斯的女王","6","27604","這個的唸法是什麼？","26519","6","6","拉比林斯女","2","迷宮女王=拉比林斯的女王"
"6","6116","1","6","6","25289","「拉基拉基」的全名。","6116","21345","26481","拉基庫瑪爾‧拉基尼卡東","6","22522","這個角色的名稱是？","23612","6","6","拉基尼卡東","3","拉基庫瑪爾‧拉基尼卡東"
"6","6117","1","6","6","32113","將「伊莉亞」升到★5時\n可獲得的稱號。","6117","22812","20154","悠久的統御黑夜之人","6","24481","這個的唸法是什麼？","40657","6","6","統御黑夜人","2","悠久的統御黑夜之人"
"6","0","2","6","6","26691","與桃子有關","6119","22826","37070","從桃子裡生出來的桃太郎","6","23376","這個童話故事是？","26691","6","6","桃子桃太郎","1","從桃子裡生出來的桃太郎"
"6","0","2","6","6","27602","","6120","30333","38634","吃毒蘋果的白雪公主","6","34315","這個童話故事是？","26524","6","6","毒蘋果白雪","1","吃毒蘋果的白雪公主"
"6","0","2","6","6","24321","脛骨正面。此外，就算是強壯的人，這個部位也容易感到疼痛，是人體的弱點。","6122","23475","39592","弁慶的要害脛骨","6","24950","這個的名稱是什麼？","35201","6","6","弁慶要害骨","2","弁慶的要害脛骨"
"6","0","1","6","6","35242","「璃乃」的角色介紹詞。","6132","22810","35441","親人又多話的妹系少女","6","20154","這個的名稱是什麼？","21448","6","6","親人又多話","2","親人又多話的妹系少女"
"3","0","2","3","2","84","長大後會變成「青蛙」的生物。","6134","112","111","蝌蚪=Tadpole","3","97","這個的名稱是什麼？","100","6","3","Tadpo","3","蝌蚪=Tadpole"
"6","0","1","6","6","20381","公主連結中登場的角色，作為「雙胞胎姊妹」廣為人知的兩人。(也請填入連接詞)","6135","33564","37324","","6","37324","這個角色的名字是什麼？","21644","6","6","依里和茜里","1","依里和茜里"
"6","6136","1","6","6","32681","將「珠希」升到★6時\n可獲得的稱號。","6136","24433","35987","","6","36042","這個的名稱是什麼？","24187","6","6","義賊幻影貓","1","義賊幻影貓"
"6","6137","1","6","6","29378","","6137","37324","33452","","6","26292","這隻怪物的名稱是什麼？","26684","6","6","狂暴格里芬","1","狂暴格里芬"
"6","0","1","6","6","31934","「碧」的角色介紹詞。","6138","22899","23401","嚮往「朋友」的精靈之森女孩","6","38728","這個的名稱是什麼？","26862","6","6","精靈森女孩","2","嚮往「朋友」的精靈之森女孩"
"6","0","1","6","6","38728","真步口頭禪之一：「神奇真步魔法□，□□□□～……☆」。","6139","38728","27874","","6","21653","這句台詞為？","22165","6","6","靈咕嚕靈波","1","靈咕嚕靈波"
"6","6140","1","6","6","25104","將「美咲」升到★5時\n可獲得的稱號。","6140","28113","22899","","6","29087","這個的名稱是什麼？","30340","6","6","成熟的淑女","2","成熟的淑女"
"6","6141","1","6","6","31461","將「真步」升到★6時\n可獲得的稱號。","6141","24515","30340","常保童話之心的公主","6","35441","這個的名稱是什麼？","20043","6","6","童話之心的","2","常保童話之心的公主"
"6","6142","1","6","6","22312","將「可可蘿」升到★5時\n可獲得的稱號。","6142","20027","20154","","6","19979","這個的名稱是什麼？","30340","6","6","在下的主人","2","在下的主人"
"6","6143","1","6","6","34384","","6143","20808","29983","","6","24453","左側的角色如何稱呼右邊的角色？","29378","6","6","虐待狂先生","2","虐待狂先生"
"6","6144","1","6","6","20778","將「優妮」升到★5時\n可獲得的稱號。","6144","32317","35009","優妮們的總裁","6","22958","這個的名稱是什麼？","20497","6","6","優妮們總裁","2","優妮們的總裁"
"3","0","2","3","2","83","「樹懶」的英文。","6146","116","104","","3","108","這個的名稱是什麼？","111","6","3","Sloth","2","Sloth"
"6","0","2","6","6","36855","蝴蝶品種之一，翅膀表面黑褐色，近基部處有藍紫色光澤，又稱為迷你藍灰蝶。","6147","28784","34678","","6","20320","這個的名稱是什麼？","23567","6","6","迷你小灰蝶","3","迷你小灰蝶"
"3","6151","1","3","2","80","","6151","101","108","魔法少女Purely★栞","3","117","這個角色的名稱是？","114","6","3","Purel","3","魔法少女Purely★栞"
"3","6153","1","3","2","83","","6153","110","121","魔法少女Shiny★智","3","104","這個角色的名稱是？","105","6","3","Shiny","3","魔法少女Shiny★智"
"3","0","2","3","2","72","「人類」的英文。","6155","97","110","","3","117","這個的名稱是什麼？","109","6","3","Human","1","Human"
"3","0","2","3","2","69","","6157","108","101","獅子=Lion 老鷹=Eagle","3","97","這個的名稱是什麼？","103","6","3","Eagle","1","獅子=Lion 老鷹=Eagle"
"6","0","2","6","6","26827","蝴蝶的品種之一，前後翅面黑褐色，翅腹面白色密布黑色的斑點。又稱為林灰蝶。","6160","28784","34678","","6","30707","這個的名稱是什麼？","23567","6","6","棋石小灰蝶","3","棋石小灰蝶"
"6","6161","1","6","6","23569","將「霞」升到★5時\n可獲得的稱號。","6161","20597","25506","知性的美少女名偵探","6","22899","這個的名稱是什麼？","21517","6","6","少女名偵探","1","知性的美少女名偵探"
