c2ecd54561cc4d51ed4b8c3b89d846b89c389de521034446b1a4e8ae332eb595,9d01863e793854204caf4a16457c1f84d4139dbe99a64756acd93434e53a5624,cb7f9bd4cd5053f433d25065b969b1cf5abc0e300fd85795553ec5adba6bd715,13c952b48e2cf3f7dd38fb113e1a8ac61fd5b8b1b3d4e340c763e5240cd04fba,4be96c8b05760c2e6f78d48acea33909afeb86a5a092c79f7519d4fe4f87e4eb,f62ed86a71f388419c3d40cdd7bac622542b4c0a2f65911b8048736f208903f4,75e4d7378429b929a027943a8d6593819b7b3a13ec1fa48d7929b5469a219657,4b561723fc0a613eb97f55c1ea84ce935f7b4b3f900c760d192c064f68986f61,117a0cf087dac1f91f60e54dec883261ef34ec15b282469c72b8ffcf298dd063,147b8b09f21c27f734ddf505da24391d1f3c639888c83d2bb73284a80e6fc81a,0127107bfb10f8ae90d3b0fdbe7a93e5c86f9f21fff415688947b089ea33bea5,ac616d4b02adf0402fea4113fb565948fdac2bd2a39029b2702d26e92f9fd4a9,355bbceae3786e57daf4120ef984b53f65f4252f15fc37b3abce8f68625ea33f,f04c690d6e57a37c9c38b629c2d72f9ab4c724f850799b865e362b8308b46aee,dba304c8881f8bd239ba3dcff45f0ccd3ab04a890e42f7b3dbc760a63c2d38c7
"2000000","10127104","81127002","10127","601","0","1","0","9018","6011","2024/01/27 15:59:59","將特別戰鬥的Boss的HP降低至14700000","81127002","1","2024/01/17 16:00:00"
"4000000","10127105","81127003","10127","601","0","1","0","9018","6011","2024/01/27 15:59:59","將特別戰鬥的Boss的HP降低至12700000","81127003","1","2024/01/17 16:00:00"
"1","10127106","81127004","10127","601","0","0","0","9016","6011","2024/01/27 15:59:59","完成特別戰鬥的模式2","81127004","2","2024/01/17 16:00:00"
"9500000","10127107","81127005","10127","601","0","1","0","9018","6011","2024/01/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7200000","81127005","1","2024/01/17 16:00:00"
"13100000","10127108","81127006","10127","601","0","1","0","9018","6011","2024/01/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3600000","81127006","1","2024/01/17 16:00:00"
"1","10127109","81127007","10127","601","0","0","0","9016","6011","2024/01/27 15:59:59","討伐特別戰鬥的 Boss","81127007","3","2024/01/17 16:00:00"
"1","10127110","81127008","10127","601","0","0","0","9015","6011","2024/01/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81127008","5","2024/01/17 16:00:00"
"15","10128103","81128001","10128","601","0","0","0","9014","6011","2024/02/19 15:59:59","打倒15隻古代小兵","81128001","0","2024/02/01 16:00:00"
"16800000","10128104","81128002","10128","601","0","1","0","9018","6011","2024/02/19 15:59:59","將特別戰鬥的Boss的HP降低至116200000","81128002","1","2024/02/01 16:00:00"
"33600000","10128105","81128003","10128","601","0","1","0","9018","6011","2024/02/19 15:59:59","將特別戰鬥的Boss的HP降低至99400000","81128003","1","2024/02/01 16:00:00"
"1","10128106","81128004","10128","601","0","0","0","9016","6011","2024/02/19 15:59:59","完成特別戰鬥的模式2","81128004","2","2024/02/01 16:00:00"
"78000000","10128107","81128005","10128","601","0","1","0","9018","6011","2024/02/19 15:59:59","將特別戰鬥的Boss的HP降低至55000000","81128005","1","2024/02/01 16:00:00"
"105500000","10128108","81128006","10128","601","0","1","0","9018","6011","2024/02/19 15:59:59","將特別戰鬥的Boss的HP降低至27500000","81128006","1","2024/02/01 16:00:00"
"1","10128109","81128007","10128","601","0","0","0","9016","6011","2024/02/19 15:59:59","討伐特別戰鬥的 Boss","81128007","3","2024/02/01 16:00:00"
"1","10128110","81128008","10128","601","0","0","0","9015","6011","2024/02/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81128008","5","2024/02/01 16:00:00"
"2200000","10129103","81129001","10129","601","0","1","0","9018","6011","2024/02/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16800000","81129001","1","2024/02/16 16:00:00"
"4400000","10129104","81129002","10129","601","0","1","0","9018","6011","2024/02/26 15:59:59","將特別戰鬥的Boss的HP降低至14600000","81129002","1","2024/02/16 16:00:00"
"1","10129105","81129003","10129","601","0","0","0","9016","6011","2024/02/26 15:59:59","完成特別戰鬥的模式1","81129003","1","2024/02/16 16:00:00"
"3","10129106","81129004","10129","601","0","0","0","9001","6011","2024/02/26 15:59:59","打倒智、鈴、七七香的闇影","81129004","0","2024/02/16 16:00:00"
"10600000","10129107","81129005","10129","601","0","1","0","9018","6011","2024/02/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 8400000","81129005","1","2024/02/16 16:00:00"
"14800000","10129108","81129006","10129","601","0","1","0","9018","6011","2024/02/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4200000","81129006","1","2024/02/16 16:00:00"
"1","10129109","81129007","10129","601","0","0","0","9016","6011","2024/02/26 15:59:59","討伐特別戰鬥的 Boss","81129007","3","2024/02/16 16:00:00"
"1","10129110","81129008","10129","601","0","0","0","9015","6011","2024/02/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81129008","5","2024/02/16 16:00:00"
"9000000","10130103","81130001","10130","601","0","1","0","9018","6011","2024/03/19 15:59:59","將特別戰鬥的Boss的HP降低至114000000","81130001","1","2024/03/01 16:00:00"
"18000000","10130104","81130002","10130","601","0","1","0","9018","6011","2024/03/19 15:59:59","將特別戰鬥的Boss的HP降低至105000000","81130002","1","2024/03/01 16:00:00"
"1","10130105","81130003","10130","601","0","0","0","9016","6011","2024/03/19 15:59:59","完成特別戰鬥的模式1","81130003","1","2024/03/01 16:00:00"
"3","10130106","81130004","10130","601","0","0","0","9001","6011","2024/03/19 15:59:59","打倒幻變少女的闇影","81130004","0","2024/03/01 16:00:00"
"59000000","10130107","81130005","10130","601","0","1","0","9018","6011","2024/03/19 15:59:59","將特別戰鬥的Boss的HP降低至64000000","81130005","1","2024/03/01 16:00:00"
"91000000","10130108","81130006","10130","601","0","1","0","9018","6011","2024/03/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 32000000","81130006","1","2024/03/01 16:00:00"
"1","10130109","81130007","10130","601","0","0","0","9016","6011","2024/03/19 15:59:59","討伐特別戰鬥的 Boss","81130007","3","2024/03/01 16:00:00"
"1","10130110","81130008","10130","601","0","0","0","9015","6011","2024/03/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81130008","5","2024/03/01 16:00:00"
"3","10131103","81131001","10131","601","0","0","0","9001","6011","2024/03/27 15:59:59","打倒克莉絲提娜、茉莉的闇影及其餘怪物","81131001","0","2024/03/18 16:00:00"
"9000000","10131104","81131002","10131","601","0","1","0","9018","6011","2024/03/27 15:59:59","將特別戰鬥的Boss的HP降低至21600000","81131002","1","2024/03/18 16:00:00"
"18000000","10131105","81131003","10131","601","0","1","0","9018","6011","2024/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16200000","81131003","1","2024/03/18 16:00:00"
"1","10131106","81131004","10131","601","0","0","0","9016","6011","2024/03/27 15:59:59","完成特別戰鬥的模式2","81131004","2","2024/03/18 16:00:00"
"33000000","10131107","81131005","10131","601","0","1","0","9018","6011","2024/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7200000","81131005","1","2024/03/18 16:00:00"
"39000000","10131108","81131006","10131","601","0","1","0","9018","6011","2024/03/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3600000","81131006","1","2024/03/18 16:00:00"
"1","10131109","81131007","10131","601","0","0","0","9016","6011","2024/03/27 15:59:59","討伐特別戰鬥的 Boss","81131007","3","2024/03/18 16:00:00"
"1","10131110","81131008","10131","601","0","0","0","9015","6011","2024/03/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81131008","5","2024/03/18 16:00:00"
"15","10132103","81132001","10132","601","0","0","0","9014","6011","2024/04/19 15:59:59","打倒15隻目標","81132001","0","2024/04/01 16:00:00"
"12000000","10132104","81132002","10132","601","0","1","0","9018","6011","2024/04/19 15:59:59","將SPECIAL的Boss的HP降低至108000000","81132002","1","2024/04/01 16:00:00"
"24000000","10132105","81132003","10132","601","0","1","0","9018","6011","2024/04/19 15:59:59","將SPECIAL的Boss的HP降低至96000000","81132003","1","2024/04/01 16:00:00"
"1","10132106","81132004","10132","601","0","0","0","9016","6011","2024/04/19 15:59:59","通過SPECIAL的MODE2","81132004","2","2024/04/01 16:00:00"
"64000000","10132107","81132005","10132","601","0","1","0","9018","6011","2024/04/19 15:59:59","將SPECIAL的Boss的HP降低至56000000","81132005","1","2024/04/01 16:00:00"
"92000000","10132108","81132006","10132","601","0","1","0","9018","6011","2024/04/19 15:59:59","將SPECIAL的Boss的HP降低至28000000","81132006","1","2024/04/01 16:00:00"
"1","10132111","81132007","10132","601","0","0","0","9016","6011","2024/04/19 15:59:59","討伐SPECIAL的Boss","81132007","3","2024/04/01 16:00:00"
"1","10132112","81132010","10132","601","0","0","0","9015","6011","2024/04/19 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81132008","5","2024/04/01 16:00:00"
"1","10132113","81132011","10132","601","0","0","0","9023","6013","2024/04/19 15:59:59","通過EXHIBITION＋的MODE1","81132011","1","2024/04/01 16:00:00"
"1","10132114","81132012","10132","601","0","0","0","9023","6013","2024/04/19 15:59:59","通過EXHIBITION＋的MODE2","81132012","2","2024/04/01 16:00:00"
"1","10132115","81132013","10132","601","0","0","0","9022","6013","2024/04/19 15:59:59","在5次以內討伐EXHIBITION＋的Boss","81132013","5","2024/04/01 16:00:00"
"12","10133103","81133001","10133","601","0","0","0","9014","6011","2024/04/26 15:59:59","打倒 12 隻目標","81133001","0","2024/04/16 16:00:00"
"4000000","10133104","81133002","10133","601","0","1","0","9018","6011","2024/04/26 15:59:59","將SPECIAL的Boss的HP降低至26000000","81133002","1","2024/04/16 16:00:00"
"8000000","10133105","81133003","10133","601","0","1","0","9018","6011","2024/04/26 15:59:59","將SPECIAL的Boss的HP降低至22000000","81133003","1","2024/04/16 16:00:00"
"1","10133106","81133004","10133","601","0","0","0","9016","6011","2024/04/26 15:59:59","通過SPECIAL的MODE2","81133004","2","2024/04/16 16:00:00"
"18000000","10133107","81133005","10133","601","0","1","0","9018","6011","2024/04/26 15:59:59","將SPECIAL的Boss的HP降低至12000000","81133005","1","2024/04/16 16:00:00"
"24000000","10133108","81133006","10133","601","0","1","0","9018","6011","2024/04/26 15:59:59","將SPECIAL的Boss的HP降低至6000000","81133006","1","2024/04/16 16:00:00"
"1","10133109","81133007","10133","601","0","0","0","9016","6011","2024/04/26 15:59:59","討伐SPECIAL的Boss","81133007","3","2024/04/16 16:00:00"
"1","10133110","81133008","10133","601","0","0","0","9015","6011","2024/04/26 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81133008","5","2024/04/16 16:00:00"
"22000000","10134103","81134001","10134","601","0","1","0","9018","6011","2024/05/19 15:59:59","將SPECIAL的Boss的HP降低至98000000","81134001","1","2024/05/01 16:00:00"
"44000000","10134104","81134002","10134","601","0","1","0","9018","6011","2024/05/19 15:59:59","將SPECIAL的Boss的HP降低至76000000","81134002","1","2024/05/01 16:00:00"
"1","10134105","81134003","10134","601","0","0","0","9016","6011","2024/05/19 15:59:59","通過SPECIAL的MODE1","81134003","1","2024/05/01 16:00:00"
"30","10134106","81134004","10134","601","0","0","0","9014","6011","2024/05/19 15:59:59","破壞30個小隕石","81134004","0","2024/05/01 16:00:00"
"84000000","10134107","81134005","10134","601","0","1","0","9018","6011","2024/05/19 15:59:59","將SPECIAL的Boss的HP降低至36000000","81134005","1","2024/05/01 16:00:00"
"102000000","10134108","81134006","10134","601","0","1","0","9018","6011","2024/05/19 15:59:59","將SPECIAL的Boss的HP降低至18000000","81134006","1","2024/05/01 16:00:00"
"1","10134109","81134007","10134","601","0","0","0","9016","6011","2024/05/19 15:59:59","討伐SPECIAL的Boss","81134007","3","2024/05/01 16:00:00"
"1","10134110","81134008","10134","601","0","0","0","9015","6011","2024/05/19 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81134008","5","2024/05/01 16:00:00"
"1","10134113","81134011","10134","601","0","0","0","9023","6013","2024/05/19 15:59:59","通過EXHIBITION＋的MODE1","81134011","1","2024/05/01 16:00:00"
"1","10134114","81134012","10134","601","0","0","0","9023","6013","2024/05/19 15:59:59","通過EXHIBITION＋的MODE2","81134012","2","2024/05/01 16:00:00"
"1","10134115","81134013","10134","601","0","0","0","9022","6013","2024/05/19 15:59:59","在5次以內討伐EXHIBITION＋的Boss","81134013","5","2024/05/01 16:00:00"
"2000000","10135103","81135001","10135","601","0","1","0","9018","6011","2024/05/27 15:59:59","將SPECIAL的Boss的HP降低至38000000","81135001","1","2024/05/17 16:00:00"
"4000000","10135104","81135002","10135","601","0","1","0","9018","6011","2024/05/27 15:59:59","將SPECIAL的Boss的HP降低至36000000","81135002","1","2024/05/17 16:00:00"
"1","10135105","81135003","10135","601","0","0","0","9016","6011","2024/05/27 15:59:59","通過SPECIAL的MODE1","81135003","1","2024/05/17 16:00:00"
"8000000","10135106","81135004","10135","601","0","1","0","9018","6011","2024/05/27 15:59:59","將SPECIAL的Boss的HP降低至32000000","81135004","1","2024/05/17 16:00:00"
"10000000","10135107","81135005","10135","601","0","1","0","9018","6011","2024/05/27 15:59:59","將SPECIAL的Boss的HP降低至30000000","81135005","1","2024/05/17 16:00:00"
"1","10135108","81135006","10135","601","0","0","0","9016","6011","2024/05/27 15:59:59","通過SPECIAL的MODE2","81135006","2","2024/05/17 16:00:00"
"21300000","10135109","81135007","10135","601","0","1","0","9018","6011","2024/05/27 15:59:59","將SPECIAL的Boss的HP降低至18700000","81135007","1","2024/05/17 16:00:00"
"30600000","10135110","81135008","10135","601","0","1","0","9018","6011","2024/05/27 15:59:59","將SPECIAL的Boss的HP降低至9400000","81135008","1","2024/05/17 16:00:00"
"1","10135111","81135009","10135","601","0","0","0","9016","6011","2024/05/27 15:59:59","討伐SPECIAL的Boss","81135009","3","2024/05/17 16:00:00"
"1","10135112","81135010","10135","601","0","0","0","9015","6011","2024/05/27 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81135010","5","2024/05/17 16:00:00"
"3","10136103","81136001","10136","601","0","0","0","9001","6011","2024/06/29 15:59:59","打倒破曉之星的闇影","81136001","0","2024/06/01 16:00:00"
"8000000","10136104","81136002","10136","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL紅霧精靈的 HP 降低至 112000000","81136002","1","2024/06/01 16:00:00"
"16000000","10136105","81136003","10136","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL紅霧精靈的 HP 降低至 104000000","81136003","1","2024/06/01 16:00:00"
"1","10136106","81136004","10136","601","0","0","0","9016","6011","2024/06/29 15:59:59","通過紅霧精靈的MODE2","81136004","2","2024/06/01 16:00:00"
"56000000","10136107","81136005","10136","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL紅霧精靈的 HP 降低至 64000000","81136005","1","2024/06/01 16:00:00"
"88000000","10136108","81136006","10136","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL紅霧精靈的 HP 降低至 32000000","81136006","1","2024/06/01 16:00:00"
"1","10136109","81136007","10136","601","0","0","0","9016","6011","2024/06/29 15:59:59","討伐SPECIAL紅霧精靈","81136007","3","2024/06/01 16:00:00"
"1","10136110","81136008","10136","601","0","0","0","9015","6011","2024/06/29 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的紅霧精靈","81136008","5","2024/06/01 16:00:00"
"1","10136111","81136009","10136","601","0","0","0","9023","6013","2024/06/29 15:59:59","通過EXHIBITION＋的紅霧精靈的MODE1","81136009","1","2024/06/01 16:00:00"
"1","10136112","81136010","10136","601","0","0","0","9023","6013","2024/06/29 15:59:59","通過EXHIBITION＋的紅霧精靈的MODE2","81136010","2","2024/06/01 16:00:00"
"1","10136113","81136011","10136","601","0","0","0","9022","6013","2024/06/29 15:59:59","在5次以內討伐EXHIBITION＋的紅霧精靈","81136011","5","2024/06/01 16:00:00"
"8000000","10137103","81137001","10137","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 112000000","81137001","1","2024/06/08 16:00:00"
"16000000","10137104","81137002","10137","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 104000000","81137002","1","2024/06/08 16:00:00"
"1","10137105","81137003","10137","601","0","0","0","9016","6011","2024/06/29 15:59:59","通過顯露苦衷 埃拉＆志那都的MODE1","81137003","1","2024/06/08 16:00:00"
"32000000","10137106","81137004","10137","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 88000000","81137004","1","2024/06/08 16:00:00"
"40000000","10137107","81137005","10137","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 80000000","81137005","1","2024/06/08 16:00:00"
"1","10137108","81137006","10137","601","0","0","0","9016","6011","2024/06/29 15:59:59","通過顯露苦衷 埃拉＆志那都的MODE2","81137006","2","2024/06/08 16:00:00"
"72000000","10137109","81137007","10137","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 48000000","81137007","1","2024/06/08 16:00:00"
"96000000","10137110","81137008","10137","601","0","1","0","9018","6011","2024/06/29 15:59:59","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 24000000","81137008","1","2024/06/08 16:00:00"
"1","10137111","81137009","10137","601","0","0","0","9016","6011","2024/06/29 15:59:59","討伐SPECIAL顯露苦衷 埃拉＆志那都","81137009","3","2024/06/08 16:00:00"
"1","10137112","81137010","10137","601","0","0","0","9015","6011","2024/06/29 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的顯露苦衷 埃拉＆志那都","81137010","5","2024/06/08 16:00:00"
"1","10137113","81137011","10137","601","0","0","0","9023","6013","2024/06/29 15:59:59","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE1","81137011","1","2024/06/08 16:00:00"
"1","10137114","81137012","10137","601","0","0","0","9023","6013","2024/06/29 15:59:59","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE2","81137012","2","2024/06/08 16:00:00"
"1","10137115","81137013","10137","601","0","0","0","9022","6013","2024/06/29 15:59:59","在5次以內討伐EXHIBITION＋的顯露苦衷 埃拉＆志那都","81137013","5","2024/06/08 16:00:00"
"3000000","10138103","81138001","10138","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL樂園守護者的 HP 降低至 26000000","81138001","1","2024/06/10 16:00:00"
"6000000","10138104","81138002","10138","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL樂園守護者的 HP 降低至 23000000","81138002","1","2024/06/10 16:00:00"
"1","10138105","81138003","10138","601","0","0","0","9016","6011","2024/06/27 15:59:59","通過樂園守護者的MODE1","81138003","1","2024/06/10 16:00:00"
"4","10138106","81138004","10138","601","0","0","0","9001","6011","2024/06/27 15:59:59","打倒千歌、紡希的闇影的闇影及其餘怪物","81138004","0","2024/06/10 16:00:00"
"15660000","10138107","81138005","10138","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL樂園守護者的 HP 降低至 13340000","81138005","1","2024/06/10 16:00:00"
"22330000","10138108","81138006","10138","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL樂園守護者的 HP 降低至 6670000","81138006","1","2024/06/10 16:00:00"
"1","10138109","81138007","10138","601","0","0","0","9016","6011","2024/06/27 15:59:59","討伐SPECIAL的樂園守護者","81138007","3","2024/06/10 16:00:00"
"1","10138110","81138008","10138","601","0","0","0","9015","6011","2024/06/27 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的樂園守護者","81138008","5","2024/06/10 16:00:00"
"2030000","10139103","81139001","10139","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL象徵久遠庭園之人的 HP 降低至 13970000","81139001","1","2024/06/15 16:00:00"
"4060000","10139104","81139002","10139","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL象徵久遠庭園之人的 HP 降低至 11940000","81139002","1","2024/06/15 16:00:00"
"1","10139105","81139003","10139","601","0","0","0","9016","6011","2024/06/27 15:59:59","通過象徵久遠庭園之人的MODE1","81139003","1","2024/06/15 16:00:00"
"3","10139106","81139004","10139","601","0","0","0","9001","6011","2024/06/27 15:59:59","打倒望、矛依未、嘉夜的闇影","81139004","0","2024/06/15 16:00:00"
"9390000","10139107","81139005","10139","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL象徵久遠庭園之人的 HP 降低至 6610000","81139005","1","2024/06/15 16:00:00"
"12700000","10139108","81139006","10139","601","0","1","0","9018","6011","2024/06/27 15:59:59","將SPECIAL象徵久遠庭園之人的 HP 降低至 3300000","81139006","1","2024/06/15 16:00:00"
"1","10139109","81139007","10139","601","0","0","0","9016","6011","2024/06/27 15:59:59","討伐SPECIAL的象徵久遠庭園之人","81139007","3","2024/06/15 16:00:00"
"1","10139110","81139008","10139","601","0","0","0","9015","6011","2024/06/27 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的象徵久遠庭園之人","81139008","5","2024/06/15 16:00:00"
"5600000","10140103","81140001","10140","601","0","1","0","9018","6011","2024/07/17 15:59:59","將SPECIAL的Boss的 HP 降低至 114400000","81140001","1","2024/07/01 16:00:00"
"11200000","10140104","81140002","10140","601","0","1","0","9018","6011","2024/07/17 15:59:59","將SPECIAL的Boss的 HP 降低至 108800000","81140002","1","2024/07/01 16:00:00"
"1","10140105","81140003","10140","601","0","0","0","9016","6011","2024/07/17 15:59:59","通過SPECIAL的MODE1","81140003","1","2024/07/01 16:00:00"
"30400000","10140106","81140004","10140","601","0","1","0","9018","6011","2024/07/17 15:59:59","將SPECIAL的Boss的 HP 降低至 89600000","81140004","1","2024/07/01 16:00:00"
"44000000","10140107","81140005","10140","601","0","1","0","9018","6011","2024/07/17 15:59:59","將SPECIAL的Boss的HP降低至76000000","81140005","1","2024/07/01 16:00:00"
"1","10140108","81140006","10140","601","0","0","0","9016","6011","2024/07/17 15:59:59","通過SPECIAL的MODE2","81140006","2","2024/07/01 16:00:00"
"78400000","10140109","81140007","10140","601","0","1","0","9018","6011","2024/07/17 15:59:59","將SPECIAL的Boss的 HP 降低至 41600000","81140007","1","2024/07/01 16:00:00"
"99200000","10140110","81140008","10140","601","0","1","0","9018","6011","2024/07/17 15:59:59","將SPECIAL的Boss的 HP 降低至 20800000","81140008","1","2024/07/01 16:00:00"
"1","10140111","81140009","10140","601","0","0","0","9016","6011","2024/07/17 15:59:59","討伐SPECIAL的Boss","81140009","3","2024/07/01 16:00:00"
"1","10140112","81140010","10140","601","0","0","0","9015","6011","2024/07/17 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81140010","5","2024/07/01 16:00:00"
"1","10140113","81140011","10140","601","0","0","0","9023","6013","2024/07/17 15:59:59","通過EXHIBITION＋的MODE1","81140011","1","2024/07/01 16:00:00"
"1","10140114","81140012","10140","601","0","0","0","9023","6013","2024/07/17 15:59:59","通過EXHIBITION＋的MODE2","81140012","2","2024/07/01 16:00:00"
"1","10140115","81140013","10140","601","0","0","0","9022","6013","2024/07/17 15:59:59","在5次以內討伐EXHIBITION＋的Boss","81140013","5","2024/07/01 16:00:00"
"16","10141103","81141002","10141","601","0","0","0","9014","6011","2024/07/28 15:59:59","打倒16隻目標","81141001","0","2024/07/18 16:00:00"
"2660000","10141104","81141003","10141","601","0","1","0","9018","6011","2024/07/28 15:59:59","將SPECIAL的Boss的 HP 降低至 16340000","81141002","1","2024/07/18 16:00:00"
"5320000","10141105","81141004","10141","601","0","1","0","9018","6011","2024/07/28 15:59:59","將SPECIAL的Boss的 HP 降低至 13680000","81141003","1","2024/07/18 16:00:00"
"1","10141106","81141005","10141","601","0","0","0","9016","6011","2024/07/28 15:59:59","通過SPECIAL的MODE2","81141004","2","2024/07/18 16:00:00"
"11660000","10141107","81141006","10141","601","0","1","0","9018","6011","2024/07/28 15:59:59","將SPECIAL的Boss的 HP 降低至 7340000","81141005","1","2024/07/18 16:00:00"
"15340000","10141108","81141007","10141","601","0","1","0","9018","6011","2024/07/28 15:59:59","將SPECIAL的Boss的 HP 降低至 3660000","81141006","1","2024/07/18 16:00:00"
"1","10141109","81141008","10141","601","0","0","0","9016","6011","2024/07/28 15:59:59","討伐SPECIAL的Boss","81141007","3","2024/07/18 16:00:00"
"1","10141110","81141009","10141","601","0","0","0","9015","6011","2024/07/28 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81141008","5","2024/07/18 16:00:00"
"1","10142101","81142001","10142","601","0","0","0","9016","6011","2024/08/17 15:59:59","通過SPECIAL的MODE1","81142001","1","2024/08/01 16:00:00"
"1","10142102","81142002","10142","601","0","0","0","9016","6011","2024/08/17 15:59:59","通過SPECIAL的MODE2","81142002","2","2024/08/01 16:00:00"
"1","10142103","81142003","10142","601","0","0","0","9016","6011","2024/08/17 15:59:59","討伐SPECIAL的Boss","81142003","3","2024/08/01 16:00:00"
"1","10142104","81142004","10142","601","0","0","0","9015","6011","2024/08/17 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81142004","5","2024/08/01 16:00:00"
"1","10142111","81142011","10142","601","0","0","0","9023","6013","2024/08/17 15:59:59","通過EXHIBITION＋的MODE1","81142011","1","2024/08/01 16:00:00"
"1","10142112","81142012","10142","601","0","0","0","9023","6013","2024/08/17 15:59:59","通過EXHIBITION＋的MODE2","81142012","2","2024/08/01 16:00:00"
"1","10142113","81142013","10142","601","0","0","0","9022","6013","2024/08/17 15:59:59","在5次以內討伐EXHIBITION＋的Boss","81142013","5","2024/08/01 16:00:00"
"1","10143101","81143001","10143","601","0","0","0","9016","6011","2024/08/28 15:59:59","通過SPECIAL的MODE1","81143001","1","2024/08/18 16:00:00"
"1","10143102","81143002","10143","601","0","0","0","9016","6011","2024/08/28 15:59:59","通過SPECIAL的MODE2","81143002","2","2024/08/18 16:00:00"
"1","10143103","81143003","10143","601","0","0","0","9016","6011","2024/08/28 15:59:59","討伐SPECIAL的Boss","81143003","3","2024/08/18 16:00:00"
"1","10143104","81143004","10143","601","0","0","0","9015","6011","2024/08/28 15:59:59","在SPECIAL或EXHIBITION的戰鬥中，於5次內討伐Boss","81143004","5","2024/08/18 16:00:00"
"1","10144101","81144001","10144","601","0","0","0","9016","6011","2024/09/19 15:59:59","通過SPECIAL的MODE1","81144001","1","2024/09/01 16:00:00"
"1","10144102","81144002","10144","601","0","0","0","9016","6011","2024/09/19 15:59:59","通過SPECIAL的MODE2","81144002","2","2024/09/01 16:00:00"
"1","10144103","81144003","10144","601","0","0","0","9016","6011","2024/09/19 15:59:59","討伐SPECIAL的Boss","81144003","3","2024/09/01 16:00:00"
"1","10144104","81144004","10144","601","0","0","0","9015","6011","2024/09/19 15:59:59","在5次以內討伐SPECIAL或EXHIBITION的Boss","81144004","5","2024/09/01 16:00:00"
"1","10144111","81144011","10144","601","0","0","0","9023","6013","2024/09/19 15:59:59","通過EXHIBITION＋的MODE1","81144011","1","2024/09/01 16:00:00"
"1","10144112","81144012","10144","601","0","0","0","9023","6013","2024/09/19 15:59:59","通過EXHIBITION＋的MODE2","81144012","2","2024/09/01 16:00:00"
"1","10144113","81144013","10144","601","0","0","0","9022","6013","2024/09/19 15:59:59","在5次以內討伐EXHIBITION＋的Boss","81144013","5","2024/09/01 16:00:00"
"1","10145101","81145001","10145","601","0","0","0","9016","6011","2024/09/28 15:59:59","通過SPECIAL的MODE1","81145001","1","2024/09/18 16:00:00"
