6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7
"2","0","0","0","10070636","10070637","7","2","0","0","61","10070638","0"
"0","0","0","0","10070637","10070638","7","4","0","0","60","10070639","0"
"1","0","0","0","10070638","10070639","7","3","0","0","59","10070640","0"
"0","0","0","0","10070639","10070640","7","12","0","0","58","10070641","0"
"0","0","0","0","10070640","10070641","7","5","0","0","57","10070642","0"
"1","10070644","0","0","10070641","10070642","7","2","0","0","56","10070643","0"
"10001","0","0","0","10070642","10070643","7","11","0","0","55","10070645","0"
"0","0","0","0","10070642","10070644","7","4","0","0","55","10070664","0"
"0","0","0","0","10070643","10070645","7","4","0","0","54","10070646","0"
"3","0","0","0","10070645","10070646","7","2","0","0","53","10070647","0"
"3","0","0","0","10070646","10070647","7","14","0","0","52","10070648","0"
"2","0","0","0","10070647","10070648","7","2","0","0","51","10070649","0"
"10001","0","0","0","10070648","10070649","7","7","0","0","50","10070650","0"
"10003","0","0","0","10070649","10070650","7","7","0","0","49","10070651","0"
"0","0","0","0","10070650","10070651","7","4","0","0","48","10070652","0"
"10001","0","0","0","10070651","10070652","7","7","0","0","47","10070653","0"
"2","0","0","0","10070652","10070653","7","2","0","0","46","10070655","0"
"3","0","0","10070656","10070653","10070655","7","14","0","0","45","10070665","0"
"3","0","0","0","10070657","10070656","7","3","0","0","46","10070655","0"
"0","0","0","0","10070658","10070657","7","6","0","0","47","10070656","0"
"0","0","0","0","10070659","10070658","7","4","0","0","48","10070657","0"
"3","0","0","0","10070660","10070659","7","14","0","0","49","10070658","0"
"1","0","0","0","10070661","10070660","7","2","0","0","50","10070659","0"
"3","0","0","0","10070662","10070661","7","2","0","0","51","10070660","0"
"2","0","0","0","10070663","10070662","7","2","0","0","52","10070661","0"
"3","0","0","0","10070664","10070663","7","14","0","0","53","10070662","0"
"2","0","0","0","10070644","10070664","7","2","0","0","54","10070663","0"
"10001","0","0","0","10070655","10070665","7","7","0","0","44","10070666","0"
"0","0","0","0","10070665","10070666","7","6","0","0","43","10070667","0"
"1","10070668","0","0","10070666","10070667","7","2","0","0","42","10070673","0"
"3","0","0","0","10070667","10070668","7","2","0","0","43","10070674","0"
"0","0","0","0","10070674","10070669","7","6","0","0","41","10070671","0"
"0","0","0","10070672","10070671","10070670","7","6","0","0","39","10070675","0"
"10003","0","0","0","10070669","10070671","7","7","0","0","40","10070670","0"
"0","0","0","0","10070673","10070672","7","12","0","0","40","10070670","0"
"10001","0","0","0","10070667","10070673","7","11","0","0","41","10070672","0"
"3","0","0","0","10070668","10070674","7","14","0","0","42","10070669","0"
"0","0","0","0","10070670","10070675","7","4","0","0","38","10070676","0"
"0","0","0","0","10070675","10070676","7","15","0","0","37","10070677","0"
"2","0","0","0","10070676","10070677","7","3","0","0","36","10070678","0"
"5","0","0","0","10070677","10070678","7","14","0","0","35","10070679","0"
"0","0","0","0","10070678","10070679","7","4","0","0","34","10070680","0"
"2","0","0","0","10070679","10070680","7","2","0","0","33","10070122","0"
"3","0","0","0","10070122","10070681","7","14","0","0","31","10070683","0"
"10001","0","0","0","10070681","10070683","7","11","0","0","30","10070684","0"
"0","0","0","0","10070683","10070684","7","12","0","0","29","10070685","0"
"2","0","0","0","10070684","10070685","7","3","0","0","28","10070686","0"
"0","0","0","0","10070685","10070686","7","5","0","0","27","10070687","0"
"10002","0","0","0","10070686","10070687","7","7","0","0","26","10070688","0"
"0","0","0","0","10070687","10070688","7","4","0","0","25","10070689","0"
"2","0","0","0","10070688","10070689","7","3","0","0","24","10070690","0"
"10001","0","0","0","10070689","10070690","7","7","0","0","23","10070691","0"
"0","0","0","0","10070690","10070691","7","4","0","0","22","10070692","0"
"2","0","0","0","10070691","10070692","7","2","0","0","21","10071133","0"
"2","0","0","0","10071133","10070694","7","3","0","0","19","10071117","0"
"2","0","0","0","10071116","10070886","7","2","0","0","1","10070887","0"
"0","0","0","0","10070886","10070887","7","13","0","0","0","10070888","0"
"0","0","0","0","10070887","10070888","7","12","0","0","66","10070890","0"
"0","0","0","0","10070888","10070890","7","6","0","0","65","10070891","0"
"1","0","0","0","10070890","10070891","7","3","0","0","64","10070892","0"
"10002","0","0","0","10070891","10070892","7","7","0","0","63","10070893","0"
"0","0","0","0","10070892","10070893","7","5","0","0","62","10070894","0"
"1","0","0","0","10070893","10070894","7","2","0","0","61","10070895","0"
"10001","0","0","0","10070894","10070895","7","11","0","0","60","10070896","0"
"0","0","0","0","10070895","10070896","7","4","0","0","59","10070897","0"
"1","0","0","0","10070896","10070897","7","2","0","0","58","10070898","0"
"2","0","0","0","10070897","10070898","7","14","0","0","57","10070899","0"
"1","0","0","0","10070898","10070899","7","2","0","0","56","10070900","0"
"1","10070901","0","0","10070899","10070900","7","3","0","0","55","10070907","0"
"4","0","0","0","10070900","10070901","7","14","0","0","56","10070902","0"
"0","0","0","0","10070901","10070902","7","4","0","0","55","10070903","0"
"3","0","0","0","10070902","10070903","7","2","0","0","54","10070904","0"
"6","0","0","0","10070903","10070904","7","14","0","0","53","10070905","0"
"3","0","0","0","10070904","10070905","7","3","0","0","52","10070906","0"
"0","0","0","10070909","10070905","10070906","7","6","0","0","51","10070910","0"
"0","0","0","0","10070900","10070907","7","4","0","0","54","10070908","0"
"0","0","0","0","10070907","10070908","7","12","0","0","53","10070909","0"
"1","0","0","0","10070908","10070909","7","2","0","0","52","10070906","0"
"10001","0","0","0","10070906","10070910","7","11","0","0","50","10070911","0"
"2","0","0","0","10070910","10070911","7","2","0","0","49","10070912","0"
"2","0","0","0","10070911","10070912","7","14","0","0","48","10070913","0"
"1","0","0","0","10070912","10070913","7","2","0","0","47","10070914","0"
"10070914","0","0","0","10070913","10070914","7","16","0","0","46","10070915","0"
"0","0","0","0","10070914","10070915","7","4","0","0","45","10070916","0"
"2","0","0","0","10070915","10070916","7","3","0","0","44","10070917","0"
"10002","0","0","0","10070916","10070917","7","7","0","0","43","10070918","0"
"0","0","0","0","10070917","10070918","7","6","0","0","42","10070919","0"
"10003","0","0","0","10070918","10070919","7","7","0","0","41","10070921","0"
"3","0","0","0","10070919","10070921","7","14","0","0","40","10070922","0"
"2","0","0","0","10070921","10070922","7","2","0","0","39","10070923","0"
"0","0","0","0","10070922","10070923","7","4","0","0","38","10070924","0"
"10002","0","0","0","10070923","10070924","7","7","0","0","37","10070925","0"
"3","0","0","0","10070924","10070925","7","14","0","0","36","10070926","0"
"10001","0","0","0","10070925","10070926","7","11","0","0","35","10070927","0"
"0","0","0","0","10070926","10070927","7","5","0","0","34","10070928","0"
"0","0","0","0","10070927","10070928","7","15","0","0","33","10070929","0"
"3","0","0","0","10070928","10070929","7","14","0","0","32","10070930","0"
"0","0","0","0","10070929","10070930","7","4","0","0","31","10070931","0"
"10002","0","0","0","10070930","10070931","7","7","0","0","30","10070932","0"
"0","10070937","0","0","10070931","10070932","7","6","0","0","29","10070933","0"
"10001","0","0","0","10070932","10070933","7","7","0","0","28","10070935","0"
"10003","0","0","0","10070943","10070934","7","7","0","0","25","10070945","0"
"1","0","0","0","10070933","10070935","7","2","0","0","27","10070943","0"
"3","0","0","0","10070940","10070936","7","2","0","0","24","10070942","0"
"2","0","0","0","10070932","10070937","7","2","0","0","28","10070939","0"
"2","0","0","0","10070937","10070939","7","3","0","0","27","10070946","0"
"3","0","0","0","10070946","10070940","7","3","0","0","25","10070936","0"
"10001","0","0","0","10070945","10070941","7","11","0","0","23","10070947","0"
"0","0","0","0","10070936","10070942","7","4","0","0","23","10070947","0"
"1","0","0","0","10070935","10070943","7","14","0","0","26","10070934","0"
"2","0","0","0","10070934","10070945","7","14","0","0","24","10070941","0"
"1","0","0","0","10070939","10070946","7","14","0","0","26","10070940","0"
"0","0","0","10070942","10070941","10070947","7","12","0","0","22","10071039","0"
"10001","10070956","0","0","10071039","10070949","7","11","0","0","20","10070950","0"
"0","0","0","0","10070949","10070950","7","5","0","0","19","10070951","0"
"0","0","0","0","10070950","10070951","7","6","0","0","18","10070952","0"
"3","0","0","0","10070951","10070952","7","2","0","0","17","10070953","0"
"5","0","0","10070954","10070952","10070953","7","14","0","0","16","10070957","0"
"0","0","0","0","10070955","10070954","7","4","0","0","17","10070953","0"
"2","0","0","0","10070956","10070955","7","3","0","0","18","10070954","0"
"10003","0","0","0","10070949","10070956","7","7","0","0","19","10070955","0"
"2","0","0","0","10070953","10070957","7","2","0","0","15","10070961","0"
"1","0","0","0","10070961","10070958","7","2","0","0","13","10070962","0"
"2","0","0","0","10070962","10070959","7","2","0","0","11","10070963","0"
"0","0","0","0","10070957","10070961","7","12","0","0","14","10070958","0"
"10001","0","0","0","10070958","10070962","7","7","0","0","12","10070959","0"
"10001","0","0","0","10070959","10070963","7","7","0","0","10","10070965","0"
"10001","0","0","0","10070965","10070964","7","7","0","0","8","10070966","0"
"1","0","0","0","10070963","10070965","7","3","0","0","9","10070964","0"
"0","10070967","0","0","10070964","10070966","7","6","0","0","7","10070968","0"
"0","0","0","0","10070966","10070967","7","5","0","0","8","10070970","0"
"10001","0","0","0","10070966","10070968","7","7","0","0","6","10070973","0"
"5","0","0","0","10070967","10070970","7","14","0","0","7","10070971","0"
"10003","0","0","0","10070970","10070971","7","7","0","0","6","10070974","0"
"10002","0","0","10070974","10070973","10070972","7","7","0","0","4","10070976","0"
"1","0","0","0","10070968","10070973","7","3","0","0","5","10070972","0"
"3","0","0","0","10070971","10070974","7","3","0","0","5","10070972","0"
"0","0","0","0","10070972","10070976","7","4","0","0","3","10070977","0"
"3","0","0","0","10070976","10070977","7","2","0","0","2","10070978","0"
"3","0","0","0","10070977","10070978","7","3","0","0","1","10070979","0"
"0","0","0","0","10070978","10070979","7","13","0","0","0","10070980","0"
"1","0","0","0","10070979","10070980","7","2","0","0","66","10070982","0"
"2","0","0","0","10070982","10070981","7","2","0","0","64","10070983","0"
"2","0","0","0","10070980","10070982","7","3","0","0","65","10070981","0"
"0","0","0","0","10070981","10070983","7","5","0","0","63","10070984","0"
"10002","10071002","0","0","10070983","10070984","7","7","0","0","62","10070985","0"
"0","0","0","0","10070984","10070985","7","12","0","0","61","10070986","0"
"0","0","0","0","10070985","10070986","7","6","0","0","60","10070987","0"
"10001","0","0","0","10070986","10070987","7","11","0","0","59","10070988","0"
"1","0","0","0","10070987","10070988","7","2","0","0","58","10070989","0"
"0","0","0","0","10070988","10070989","7","4","0","0","57","10070990","0"
"0","0","0","10070991","10070989","10070990","7","5","0","0","56","10071003","0"
"3","0","0","0","10070992","10070991","7","2","0","0","57","10070990","0"
"7","0","0","0","10070993","10070992","7","14","0","0","58","10070991","0"
"0","0","0","0","10070994","10070993","7","4","0","0","59","10070992","0"
"3","0","0","0","10070996","10070994","7","14","0","0","60","10070993","0"
"3","0","0","0","10070997","10070996","7","3","0","0","61","10070994","0"
"3","0","0","0","10070998","10070997","7","14","0","0","62","10070996","0"
"3","0","0","0","10070999","10070998","7","2","0","0","63","10070997","0"
"2","0","0","0","10071000","10070999","7","2","0","0","64","10070998","0"
"6","0","0","0","10071001","10071000","7","14","0","0","65","10070999","0"
"1","0","0","0","10071002","10071001","7","2","0","0","66","10071000","0"
"3","0","0","0","10070984","10071002","7","2","0","0","67","10071001","0"
"1","0","0","0","10070990","10071003","7","3","0","0","55","10071005","0"
"1","0","0","0","10071005","10071004","7","3","0","0","53","10071006","0"
"2","0","0","0","10071003","10071005","7","14","0","0","54","10071004","0"
"10001","10071013","0","0","10071004","10071006","7","11","0","0","52","10071007","0"
"1","0","0","0","10071006","10071007","7","2","0","0","51","10071008","0"
"1","0","0","0","10071007","10071008","7","3","0","0","50","10071009","0"
"0","0","0","0","10071008","10071009","7","4","0","0","49","10071011","0"
"0","0","0","0","10071012","10071010","7","4","0","0","46","10071023","0"
"2","0","0","0","10071009","10071011","7","2","0","0","48","10071012","0"
"0","0","0","0","10071011","10071012","7","6","0","0","47","10071010","0"
"3","0","0","0","10071006","10071013","7","3","0","0","53","10071014","0"
"3","0","0","0","10071013","10071014","7","2","0","0","52","10071015","0"
"0","0","0","0","10071014","10071015","7","4","0","0","51","10071016","0"
"10003","0","0","0","10071015","10071016","7","7","0","0","50","10071019","0"
"10003","0","0","0","10071018","10071017","7","7","0","0","47","10071020","0"
"3","0","0","0","10071019","10071018","7","2","0","0","48","10071017","0"
"4","0","0","0","10071016","10071019","7","14","0","0","49","10071018","0"
"0","0","0","0","10071017","10071020","7","12","0","0","46","10071021","0"
"3","0","0","0","10071020","10071021","7","2","0","0","45","10071022","0"
"0","0","0","10071023","10071021","10071022","7","12","0","0","44","10071024","0"
"10002","0","0","0","10071010","10071023","7","7","0","0","45","10071022","0"
"2","0","0","0","10071022","10071024","7","3","0","0","43","10071025","0"
"0","0","0","0","10071024","10071025","7","4","0","0","42","10071038","0"
"10071038","0","0","0","10071025","10071038","7","16","0","0","41","10071040","0"
"0","0","0","0","10070947","10071039","7","4","0","0","21","10070949","0"
"2","0","0","0","10071038","10071040","7","2","0","0","40","10071041","0"
"10001","0","0","0","10071040","10071041","7","7","0","0","39","10071042","0"
"10001","0","0","0","10071041","10071042","7","11","0","0","38","10071043","0"
"10002","0","0","0","10071042","10071043","7","7","0","0","37","10071044","0"
"3","0","0","0","10071043","10071044","7","14","0","0","36","10071045","0"
"0","0","0","0","10071044","10071045","7","4","0","0","35","10071046","0"
"10003","0","0","0","10071045","10071046","7","7","0","0","34","10071048","0"
"10001","0","0","0","10071048","10071047","7","7","0","0","32","10071049","0"
"0","0","0","0","10071046","10071048","7","6","0","0","33","10071047","0"
"4","0","0","0","10071047","10071049","7","14","0","0","31","10071052","0"
"0","0","0","0","10071052","10071051","7","12","0","0","29","10071053","0"
"0","0","0","0","10071049","10071052","7","4","0","0","30","10071051","0"
"10001","0","0","0","10071051","10071053","7","11","0","0","28","10071054","0"
"0","0","0","0","10071053","10071054","7","5","0","0","27","10071055","0"
"10001","0","0","0","10071054","10071055","7","7","0","0","26","10071056","0"
"2","0","0","0","10071055","10071056","7","3","0","0","25","10071057","0"
"1","0","0","0","10071056","10071057","7","2","0","0","24","10071058","0"
"5","0","0","0","10071057","10071058","7","14","0","0","23","10071059","0"
"0","0","0","0","10071058","10071059","7","4","0","0","22","10071060","0"
"10001","0","0","0","10071059","10071060","7","11","0","0","21","10071061","0"
"0","0","0","0","10071060","10071061","7","6","0","0","20","10071062","0"
"0","0","0","0","10071061","10071062","7","15","0","0","19","10071063","0"
"0","10071102","0","0","10071062","10071063","7","5","0","0","18","10071090","0"
"0","0","0","0","10071063","10071090","7","4","0","0","17","10071098","0"
"0","10071114","0","0","10071110","10071091","7","4","0","0","9","10071111","0"
"0","0","0","10071115","10071097","10071092","7","4","0","0","5","10071134","0"
"3","0","0","0","10071134","10071093","7","2","0","0","3","10071095","0"
"10003","0","0","0","10071095","10071094","7","7","0","0","1","10070357","0"
"10001","0","0","0","10071093","10071095","7","7","0","0","2","10071094","0"
"0","0","0","0","10071112","10071097","7","12","0","0","6","10071092","0"
"2","0","0","0","10071090","10071098","7","2","0","0","16","10071099","0"
"1","0","0","0","10071098","10071099","7","2","0","0","15","10071109","0"
"3","0","0","0","10071109","10071100","7","2","0","0","13","10071101","0"
"1","0","0","0","10071100","10071101","7","2","0","0","12","10071104","0"
"1","0","0","0","10071063","10071102","7","3","0","0","17","10071108","0"
"3","0","0","0","10071105","10071103","7","3","0","0","12","10071104","0"
"0","0","0","10071103","10071101","10071104","7","6","0","0","11","10071110","0"
"10001","0","0","0","10071106","10071105","7","7","0","0","13","10071103","0"
"2","0","0","0","10071107","10071106","7","2","0","0","14","10071105","0"
"10001","0","0","0","10071108","10071107","7","11","0","0","15","10071106","0"
"10002","0","0","0","10071102","10071108","7","7","0","0","16","10071107","0"
"10002","0","0","0","10071099","10071109","7","7","0","0","14","10071100","0"
"3","0","0","0","10071104","10071110","7","14","0","0","10","10071091","0"
"2","0","0","0","10071091","10071111","7","2","0","0","8","10071112","0"
"10003","0","0","0","10071111","10071112","7","7","0","0","7","10071097","0"
"3","0","0","0","10071114","10071113","7","3","0","0","7","10071115","0"
"0","0","0","0","10071091","10071114","7","6","0","0","8","10071113","0"
"10001","0","0","0","10071113","10071115","7","11","0","0","6","10071092","0"
"3","0","0","0","10071128","10071116","7","3","0","0","2","10070886","0"
"10071117","0","0","0","10070694","10071117","7","16","0","0","18","10071118","0"
"0","0","0","0","10071117","10071118","7","12","0","0","17","10071125","0"
"0","0","0","0","10071120","10071119","7","12","0","0","11","10071126","0"
"1","0","0","0","10071129","10071120","7","3","0","0","12","10071119","0"
"1","0","0","0","10071122","10071121","7","2","0","0","5","10071127","0"
"2","0","0","0","10071131","10071122","7","2","0","0","6","10071121","0"
"3","0","0","0","10071124","10071123","7","2","0","0","14","10071129","0"
"2","0","0","0","10071125","10071124","7","2","0","0","15","10071123","0"
"0","0","0","0","10071118","10071125","7","4","0","0","16","10071124","0"
"0","0","0","0","10071119","10071126","7","4","0","0","10","10071132","0"
"0","0","0","0","10071121","10071127","7","12","0","0","4","10071128","0"
"1","0","0","0","10071127","10071128","7","14","0","0","3","10071116","0"
"3","0","0","0","10071123","10071129","7","14","0","0","13","10071120","0"
"3","0","0","0","10071132","10071130","7","14","0","0","8","10071131","0"
"0","0","0","0","10071130","10071131","7","6","0","0","7","10071122","0"
"0","0","0","0","10071126","10071132","7","5","0","0","9","10071130","0"
"2","0","0","0","10070692","10071133","7","14","0","0","20","10070694","0"
"1","0","0","0","10071092","10071134","7","3","0","0","4","10071093","0"
"0","0","0","0","0","10080001","8","1","0","0","71","10080002","0"
"1","0","0","10080390","10080001","10080002","8","2","0","0","70","10080003","0"
"0","0","0","0","10080002","10080003","8","4","0","0","69","10080004","0"
"0","0","0","0","10080003","10080004","8","6","0","0","68","10080005","0"
"10001","0","0","0","10080004","10080005","8","7","0","0","67","10080006","0"
"2","0","0","0","10080005","10080006","8","2","0","0","66","10080595","0"
"0","0","0","0","10080834","10080063","8","4","0","0","11","10080064","0"
"2","0","0","0","10080063","10080064","8","3","0","0","10","10080515","0"
"10002","0","0","0","10080516","10080079","8","7","0","0","7","10080404","0"
"10003","0","0","0","10080406","10080083","8","7","0","0","3","10080084","0"
"0","0","0","0","10080083","10080084","8","12","0","0","2","10080085","0"
"0","0","0","0","10080084","10080085","8","6","0","0","1","10080086","0"
"0","0","0","0","10080085","10080086","8","13","0","0","0","10080087","0"
"2","0","0","0","10080086","10080087","8","2","0","0","74","10080088","0"
"0","0","0","0","10080087","10080088","8","4","0","0","73","10080089","0"
"10001","0","0","0","10080088","10080089","8","7","0","0","72","10080090","0"
"0","0","0","0","10080089","10080090","8","6","0","0","71","10080091","0"
"0","0","0","0","10080090","10080091","8","12","0","0","70","10080092","0"
"1","0","0","0","10080091","10080092","8","3","0","0","69","10080655","0"
"0","0","0","0","10080656","10080101","8","4","0","0","66","10080491","0"
"10002","0","0","0","10080837","10080127","8","7","0","0","46","10080128","0"
"0","10080561","0","0","10080127","10080128","8","6","0","0","45","10080838","10080567"
"2","0","0","0","10080564","10080146","8","3","0","0","42","10080659","0"
"10003","0","0","0","10080696","10080180","8","7","0","0","9","10080182","0"
"3","0","0","0","10080180","10080182","8","3","0","0","8","10080183","0"
"10001","0","0","0","10080182","10080183","8","11","0","0","7","10080697","0"
"0","0","0","0","10080840","10080186","8","6","0","0","4","10080187","0"
"3","0","0","0","10080186","10080187","8","14","0","0","3","10080188","0"
"10003","0","0","0","10080187","10080188","8","7","0","0","2","10080189","0"
"1","0","0","0","10080188","10080189","8","2","0","0","1","10080190","0"
"0","0","0","0","10080189","10080190","8","13","0","0","0","10080191","0"
"0","0","0","0","10080190","10080191","8","6","0","0","74","10080192","0"
"10001","0","0","0","10080191","10080192","8","7","0","0","73","10080698","0"
"10002","0","0","0","10080740","10080235","8","7","0","0","33","10080236","0"
"1","0","0","0","10080235","10080236","8","2","0","0","32","10080237","0"
"0","10080549","0","0","10080236","10080237","8","4","0","0","31","10080741","0"
"0","0","0","0","10080741","10080253","8","6","0","0","29","10080742","0"
"2","0","0","10080742","10080555","10080255","8","3","0","0","27","10080844","0"
"0","10080350","0","0","10080824","10080349","8","4","0","0","31","10080825","0"
"3","0","0","0","10080349","10080350","8","3","0","0","32","10080352","0"
"3","0","0","0","10080350","10080352","8","2","0","0","31","10080826","0"
"2","0","0","0","10080825","10080353","8","3","0","0","29","10080354","0"
"2","0","0","0","10080353","10080354","8","2","0","0","28","10080358","0"
"10003","0","0","0","10080826","10080356","8","7","0","0","29","10080357","0"
"3","0","0","0","10080356","10080357","8","3","0","0","28","10080358","0"
"0","0","0","10080357","10080354","10080358","8","6","0","0","27","10080359","0"
"0","0","0","0","10080358","10080359","8","5","0","0","26","10080360","0"
"0","0","0","0","10080359","10080360","8","4","0","0","25","10080361","0"
"3","0","0","0","10080360","10080361","8","2","0","0","24","10080848","0"
"1","0","0","0","10080848","10080363","8","2","0","0","22","10080364","0"
"3","0","0","0","10080363","10080364","8","14","0","0","21","10080365","0"
"0","0","0","0","10080364","10080365","8","4","0","0","20","10080366","0"
"0","0","0","0","10080365","10080366","8","5","0","0","19","10080367","0"
"2","0","0","0","10080366","10080367","8","3","0","0","18","10080849","0"
"1","0","0","0","10080849","10080369","8","2","0","0","16","10080370","0"
"0","0","0","0","10080369","10080370","8","4","0","0","15","10080827","0"
"3","0","0","0","10080828","10080382","8","3","0","0","4","10080383","0"
"0","0","0","0","10080382","10080383","8","6","0","0","3","10080829","0"
"1","0","0","0","10080829","10080385","8","2","0","0","1","10080386","0"
"0","0","0","0","10080385","10080386","8","13","0","0","0","10080387","0"
"0","0","0","0","10080386","10080387","8","6","0","0","74","10080388","0"
"0","0","0","0","10080387","10080388","8","4","0","0","73","10080389","0"
"2","0","0","0","10080388","10080389","8","3","0","0","72","10080390","0"
"0","0","0","0","10080389","10080390","8","12","0","0","71","10080002","0"
"1","0","0","10080582","10080079","10080404","8","2","0","10080654","6","10080405","0"
"3","0","0","0","10080404","10080405","8","3","0","0","5","10080406","0"
"10001","0","0","0","10080405","10080406","8","11","0","0","4","10080083","0"
"1","0","0","0","10080827","10080441","8","3","0","0","13","10080442","0"
"3","0","0","0","10080441","10080442","8","14","0","0","12","10080443","0"
"0","0","0","0","10080442","10080443","8","6","0","0","11","10080444","0"
"10001","0","0","0","10080443","10080444","8","7","0","0","10","10080445","0"
"10001","0","0","0","10080444","10080445","8","11","0","0","9","10080446","0"
"1","0","0","0","10080445","10080446","8","2","0","0","8","10080447","0"
"5","0","0","0","10080446","10080447","8","14","0","0","7","10080448","0"
"0","0","0","0","10080447","10080448","8","5","0","0","6","10080828","0"
"10001","0","0","0","10080843","10080473","8","11","0","0","38","10080737","0"
"5","0","0","0","10080101","10080491","8","14","0","0","65","10080492","0"
"10001","0","0","0","10080491","10080492","8","7","0","0","64","10080493","0"
"10001","0","0","0","10080492","10080493","8","11","0","0","63","10080852","0"
"0","0","0","0","10080852","10080495","8","5","0","0","61","10080496","0"
"2","0","0","0","10080495","10080496","8","3","0","0","60","10080497","0"
"2","0","0","0","10080496","10080497","8","2","0","0","59","10080498","0"
"4","0","0","0","10080497","10080498","8","14","0","0","58","10080499","0"
"0","0","0","0","10080498","10080499","8","6","0","0","57","10080500","0"
"0","0","0","0","10080499","10080500","8","4","0","0","56","10080501","0"
"10002","0","0","0","10080500","10080501","8","7","0","0","55","10080502","0"
"0","0","0","0","10080501","10080502","8","12","0","0","54","10080836","0"
"1","0","0","0","10080836","10080504","8","2","0","0","52","10080507","0"
"2","0","0","0","10080836","10080505","8","2","0","0","52","10080506","0"
"10001","0","0","0","10080505","10080506","8","11","0","0","51","10080508","0"
"10001","0","0","0","10080504","10080507","8","7","0","0","51","10080510","0"
"3","0","0","0","10080506","10080508","8","3","0","0","50","10080509","0"
"0","0","0","10080510","10080508","10080509","8","4","0","0","49","10080511","0"
"10003","0","0","0","10080507","10080510","8","7","0","0","50","10080509","0"
"3","0","0","0","10080509","10080511","8","14","0","0","48","10080837","0"
"1","10080576","0","0","10080064","10080515","8","2","0","0","9","10080516","10080583"
"0","0","0","0","10080515","10080516","8","6","0","0","8","10080079","0"
"4","0","0","0","10080639","10080529","8","14","0","0","28","10080530","0"
"1","0","0","0","10080529","10080530","8","3","0","0","27","10080531","0"
"10001","0","0","0","10080530","10080531","8","7","0","0","26","10080532","0"
"0","0","0","0","10080531","10080532","8","4","0","0","25","10080640","0"
"5","0","0","0","10080237","10080549","8","14","0","0","34","10080550","0"
"2","0","0","0","10080549","10080550","8","2","0","0","33","10080551","0"
"3","0","0","0","10080550","10080551","8","14","0","0","32","10080552","0"
"2","0","0","0","10080551","10080552","8","2","0","0","31","10080553","0"
"3","0","0","0","10080552","10080553","8","2","0","0","30","10080554","0"
"2","0","0","0","10080553","10080554","8","2","0","0","29","10080555","0"
"3","0","0","0","10080554","10080555","8","14","0","0","28","10080255","0"
"2","0","0","0","10080128","10080561","8","14","0","0","46","10080562","0"
"3","0","0","0","10080561","10080562","8","3","0","0","45","10080563","0"
"0","0","0","0","10080562","10080563","8","4","0","0","44","10080564","0"
"1","0","0","10080658","10080563","10080564","8","2","0","10080838","43","10080146","0"
"10002","0","0","0","10080128","10080567","8","7","0","0","46","10080574","0"
"10003","0","0","0","10080567","10080574","8","7","0","0","45","10080658","0"
"2","0","0","0","10080515","10080576","8","14","0","0","10","10080577","0"
"0","0","0","0","10080576","10080577","8","4","0","0","9","10080579","0"
"10003","0","0","0","10080577","10080579","8","7","0","0","8","10080582","0"
"4","0","0","0","10080579","10080582","8","14","0","0","7","10080404","0"
"0","0","0","0","10080515","10080583","8","4","0","0","10","10080851","0"
"1","0","0","0","10080006","10080595","8","2","0","0","65","10080596","0"
"0","0","0","0","10080595","10080596","8","5","0","0","64","10080597","0"
"0","0","0","0","10080596","10080597","8","4","0","0","63","10080830","0"
"10002","0","0","0","10080830","10080599","8","7","0","0","61","10080600","0"
"0","10080603","0","0","10080599","10080600","8","12","0","0","60","10080601","0"
"3","0","0","0","10080600","10080601","8","2","0","0","59","10080605","0"
"2","0","0","0","10080608","10080602","8","2","0","0","55","10080611","0"
"3","0","0","0","10080600","10080603","8","3","0","0","59","10080606","0"
"2","0","0","0","10080607","10080604","8","3","0","0","55","10080611","0"
"1","0","0","0","10080601","10080605","8","14","0","0","58","10080609","0"
"1","0","0","0","10080603","10080606","8","14","0","0","58","10080610","0"
"2","0","0","0","10080610","10080607","8","14","0","0","56","10080604","0"
"10003","0","0","0","10080609","10080608","8","7","0","0","56","10080602","0"
"0","0","0","0","10080605","10080609","8","4","0","0","57","10080608","0"
"0","0","0","0","10080606","10080610","8","6","0","0","57","10080607","0"
"0","0","0","10080604","10080602","10080611","8","4","0","0","54","10080850","0"
"0","0","0","0","10080831","10080614","8","6","0","0","51","10080615","0"
