d3a79845afe0767fc4e82b335e89095814644dfd50cb4c3e1522962cccf4ad0b,4b34b72b33bce726a72b80c55a75a4c85d2c1cac8d1403d29a08eb35c66c811e,ec7db5abaa42e0d440eb3271359db5f3f0a66ac2e9139059e30641ce18ebb8c5,0af6912de6cae1ab1f3b6514f165685b85e6c701192a9507dfcdd1c68850ade7,fda305699defc421b5a3f71132a904735ebff29a52343c7ef06176156d6efda2,8854ab3f58f5ba828845d913428eb259aba55fdb112fa909f176af22ddf31e8e,6f4aa0f8195f1c082482943ff247f212804782412683efca94c58d989dc7dba2,aa6c212195c5e501f6361562369c206ab271b85fa70f8c523e8ce7512c3289a3,19076a498351607aad059618cfa4700ed620df1268d7b1f4b7755e91b5ee5836,43311694237c3ba2c8f36cdfb41edd9aca2db4ace0fe04938eb8fbe7d0daeb66,1f5065d6af0ecb2f24779ea5eae6493a4300d1a74cf8425068c7d9ffe14539b9,1bae60e981e8af1fa1b2d5595ec6ad6bd1154071ca709a7e3e52c86cddb7907e,dd174d7105a3d2e2d294aab08c8db9d2dcf0d0b0047af85ffe89cc291ff4c4ed,9a42b52986c940a463571bcf558f0055c862b4c565c2f51cbe552ac6c666141b,e1c3ba050d8862161d4decbb745275c5d2d7e389c4ec0e9ae5b358c863a51600,6969a46714b9acd936bfde6392eef3d5af5302e6ffae8baa9be07a420cb4f296,a09e51137752214ffe5e64c337cb469b6009e2c425fad279085f2c2ddf971249,ccdfec464bec77ec9415c4be3fc2801d92a1ea294b7971d1639fe96946e464d4,8dc1d36ed0118545d82d399ef41a32fcd7312e7255a73e11f1aec714b11429ae,dffc34c145eaf7cb21f439f425f14649fb8e2bc9c8f9acd701819a190aa923b2,f16d9a0f3fbb971b32dd766404b51a91dcfa5abccd680b24fe412b2ffcd0d5d2,c6b5839e78bd9faf7559665441da21e17cc867535f802a04f3400c6eb6c06762,04b9d5213ceb10b6bfe03b604d4b4f58fe93329955610f59f686d7b8f8d69e64,203df35f0cb7c23c8554bb8e0ef245031f76601b01daa8b92ce3b1374b23c37b,5e85f318d35dbf8c8768611aad81b17e5c2a03ac960bdca8df807a252720059f,0da1ef6441b47adde6d6aaf79188dc919e665e318ece50b5c3ab894b7f72ea72,a3bef222656987a2835be3e4cd21f8bd8de0b1fec5df0bd1b6201f6a8949d624,3ff423dfce2a60232ef49c293d697aab34a32bb13283bd0284f879d18716b785,ec9c1035b551ffdda773a1d2ac773fc081588099429b82f4a92ef35081f08106,fec40377298920c634ffbb661915b3a5e05b46afa1d9f37a29e6d5a4bfda7d64,4786b3a256c26d8bcf2b8b4eab2d0fa5cc04bca6d71cc61cd74839e5fda248ec,4b074c922b950046f0e6148c4ddd385fb56d2b6ee64c138decd491b62f98037e,c1c423bedbc13929fe1139fcced1307f7c8bb5495eddca2a9440083d08b42faa,6f8d848c2627b6c674bc3bb08fedfd8d8cad0869613d4d5cd1f250112f2e3b25,8b6c272cfb9709c551ea9c796ea48057eed13cbac08555ad0071d47ab19bdb16,dbd17f192e9f0bd96e2cd72d599692795d8b59bd064172d37319b0aeb5e6988f,da2457eee8da38dcba8aaa2332a5abb1b81d728dfc0daec608abc7b4c0eef164,6c4070bcc64af229e50d0d547aa73c6967785e53dd7b05ac838e6af40684e658,a9f48f5a076f89205611184c3089ae5fd88b5537f910572d4f7ff11ca271f777,9fafddf1623e77c39058be686652ea0551474c32d521f6c966bb5c1060e767a9,ab9275033a7a9cb17d2c8158099935b49bbb8cbaa9ee54a6b71d5f5baed0a80d,92182297046fd8005b5b22021dbd8441ab967cab35ec4146fb932e3d99e31f5b,48220faddc97f1b8bc0da41fd3674627c6b4a6993f8013e4bbb6a4899b35f595,485465cebbe3315b30f0dcbb1badbc43faf30bf8304ae5cf8ebf058f9e0d118e
"1070107","0","1","1070110","1000000","10700101","0","0.06","10700102","710091","0","0","0","10700104","2","0","2","2","0","0","1.2","1070108","401061161","3","1.3","401061191","401061201","1070","1070106","0","2","0","401061171","0","1.5","1.2","10700105","1.4","10700103","401061181","0","1070109","257","0"
"1070112","0","1","1070115","1000000","10700101","0","0.06","10700102","710091","0","0","0","10700104","3","0","2","4","0","0","1.6","1070113","401061211","4","1.8","401061241","401061251","1070","1070111","0","4","0","401061221","0","2","1.6","10700105","1.9","10700103","401061231","0","1070114","258","0"
"1070116","0","1","1070116","1000000","10700101","0","0.06","10700102","710091","0","0","0","10700104","3","0","2","4","0","0","2","1070116","401061211","-1","2.4","401061241","401061251","1070","1070116","0","5","0","401061221","0","2.6","2","10700105","2.4","10700103","401061231","0","1070116","259","0"
"1071102","0","1","1071105","1000000","10710101","0","0.03","10710102","710101","0","0","0","10710104","1","0","1","1","0","0","1.2","1071103","401061461","1","1.3","401061491","401061501","1071","1071101","0","1","0","401061471","0","1.5","1.2","10710105","1.4","10710103","401061481","0","1071104","260","0"
"1071107","0","1","1071110","1000000","10710101","0","0.06","10710102","710101","0","0","0","10710104","2","0","2","2","0","0","1.2","1071108","401061511","3","1.3","401061541","401061551","1071","1071106","0","2","0","401061521","0","1.5","1.2","10710105","1.4","10710103","401061531","0","1071109","261","0"
"1071112","0","1","1071115","1000000","10710101","0","0.06","10710102","710101","0","0","0","10710104","3","0","2","4","0","0","1.6","1071113","401061561","4","1.8","401061591","401061601","1071","1071111","0","4","0","401061571","0","2","1.6","10710105","1.9","10710103","401061581","0","1071114","262","0"
"1071116","0","1","1071116","1000000","10710101","0","0.06","10710102","710101","0","0","0","10710104","3","0","2","4","0","0","2","1071116","401061561","-1","2.4","401061591","401061601","1071","1071116","0","5","0","401061571","0","2.6","2","10710105","2.4","10710103","401061581","0","1071116","263","0"
"1072102","0","1","1072105","1000000","10720101","0","0.03","10720102","710111","0","0","0","10720104","1","0","1","1","0","0","1.2","1072103","401061811","1","1.3","401061841","401061851","1072","1072101","0","1","0","401061821","0","1.5","1.2","10720105","1.4","10720103","401061831","0","1072104","264","0"
"1072107","0","1","1072110","1000000","10720101","0","0.06","10720102","710111","0","0","0","10720104","2","0","2","2","0","0","1.2","1072108","401061861","3","1.3","401061891","401061901","1072","1072106","0","2","0","401061871","0","1.5","1.2","10720105","1.4","10720103","401061881","0","1072109","265","0"
"1072112","0","1","1072115","1000000","10720101","0","0.06","10720102","710111","0","0","0","10720104","3","0","2","4","0","0","1.6","1072113","401061911","4","1.8","401061941","401061951","1072","1072111","0","4","0","401061921","0","2","1.6","10720105","1.9","10720103","401061931","0","1072114","266","0"
"1072116","0","1","1072116","1000000","10720101","0","0.06","10720102","710111","0","0","0","10720104","3","0","2","4","0","0","2","1072116","401061911","-1","2.4","401061941","401061951","1072","1072116","0","5","0","401061921","0","2.6","2","10720105","2.4","10720103","401061931","0","1072116","267","0"
"1073102","0","1","1073105","1000000","10730101","0","0.03","10730102","710121","0","0","0","10730104","1","0","1","1","0","0","1.2","1073103","401062161","1","1.3","401062191","401062201","1073","1073101","0","1","0","401062171","0","1.5","1.2","10730105","1.4","10730103","401062181","0","1073104","268","0"
"1073107","0","1","1073110","1000000","10730101","0","0.06","10730102","710121","0","0","0","10730104","2","0","2","2","0","0","1.2","1073108","401062211","3","1.3","401062241","401062251","1073","1073106","0","2","0","401062221","0","1.5","1.2","10730105","1.4","10730103","401062231","0","1073109","269","0"
"1073112","0","1","1073115","1000000","10730101","0","0.06","10730102","710121","0","0","0","10730104","3","0","2","4","0","0","1.6","1073113","401062261","4","1.8","401062291","401062301","1073","1073111","0","4","0","401062271","0","2","1.6","10730105","1.9","10730103","401062281","0","1073114","270","0"
"1073116","0","1","1073116","1000000","10730101","0","0.06","10730102","710121","0","0","0","10730104","3","0","2","4","0","0","2","1073116","401062261","-1","2.4","401062291","401062301","1073","1073116","0","5","0","401062271","0","2.6","2","10730105","2.4","10730103","401062281","0","1073116","271","0"
"1074102","0","1","1074105","1000000","10740101","0","0.03","10740102","710011","0","0","0","10740104","1","0","1","1","0","0","1.2","1074103","401062511","1","1.3","401062541","401062551","1074","1074101","0","1","0","401062521","0","1.5","1.2","10740105","1.4","10740103","401062531","0","1074104","272","0"
"1074107","0","1","1074110","1000000","10740101","0","0.06","10740102","710011","0","0","0","10740104","2","0","2","2","0","0","1.2","1074108","401062561","3","1.3","401062591","401062601","1074","1074106","0","2","0","401062571","0","1.5","1.2","10740105","1.4","10740103","401062581","0","1074109","273","0"
"1074112","0","1","1074115","1000000","10740101","0","0.06","10740102","710011","0","0","0","10740104","3","0","2","4","0","0","1.6","1074113","401062611","4","1.8","401062641","401062651","1074","1074111","0","4","0","401062621","0","2","1.6","10740105","1.9","10740103","401062631","0","1074114","274","0"
"1074116","0","1","1074116","1000000","10740101","0","0.06","10740102","710011","0","0","0","10740104","3","0","2","4","0","0","2","1074116","401062611","-1","2.4","401062641","401062651","1074","1074116","0","5","0","401062621","0","2.6","2","10740105","2.4","10740103","401062631","0","1074116","275","0"
"1075102","0","1","1075105","1000000","10750101","0","0.03","10750102","710021","0","0","0","10750104","1","0","1","1","0","0","1.2","1075103","401062861","1","1.3","401062891","401062901","1075","1075101","0","1","0","401062871","0","1.5","1.2","10750105","1.4","10750103","401062881","0","1075104","276","0"
"1075107","0","1","1075110","1000000","10750101","0","0.06","10750102","710021","0","0","0","10750104","2","0","2","2","0","0","1.2","1075108","401062911","3","1.3","401062941","401062951","1075","1075106","0","2","0","401062921","0","1.5","1.2","10750105","1.4","10750103","401062931","0","1075109","277","0"
"1075112","0","1","1075115","1000000","10750101","0","0.06","10750102","710021","0","0","0","10750104","3","0","2","4","0","0","1.6","1075113","401062961","4","1.8","401062991","401063001","1075","1075111","0","4","0","401062971","0","2","1.6","10750105","1.9","10750103","401062981","0","1075114","278","0"
"1075116","0","1","1075116","1000000","10750101","0","0.06","10750102","710021","0","0","0","10750104","3","0","2","4","0","0","2","1075116","401062961","-1","2.4","401062991","401063001","1075","1075116","0","5","0","401062971","0","2.6","2","10750105","2.4","10750103","401062981","0","1075116","279","0"
"1076102","0","1","1076105","1000000","10760101","0","0.03","10760102","710031","0","0","0","10760104","1","0","1","1","0","0","1.2","1076103","401063211","1","1.3","401063241","401063251","1076","1076101","0","1","0","401063221","0","1.5","1.2","10760105","1.4","10760103","401063231","0","1076104","280","0"
"1076107","0","1","1076110","1000000","10760101","0","0.06","10760102","710031","0","0","0","10760104","2","0","2","2","0","0","1.2","1076108","401063261","3","1.3","401063291","401063301","1076","1076106","0","2","0","401063271","0","1.5","1.2","10760105","1.4","10760103","401063281","0","1076109","281","0"
"1076112","0","1","1076115","1000000","10760101","0","0.06","10760102","710031","0","0","0","10760104","3","0","2","4","0","0","1.6","1076113","401063311","4","1.8","401063341","401063351","1076","1076111","0","4","0","401063321","0","2","1.6","10760105","1.9","10760103","401063331","0","1076114","282","0"
"1076116","0","1","1076116","1000000","10760101","0","0.06","10760102","710031","0","0","0","10760104","3","0","2","4","0","0","2","1076116","401063311","-1","2.4","401063341","401063351","1076","1076116","0","5","0","401063321","0","2.6","2","10760105","2.4","10760103","401063331","0","1076116","283","0"
"1077102","0","1","1077105","1000000","10770101","0","0.03","10770102","710041","0","0","0","10770104","1","0","1","1","0","0","1.2","1077103","401063561","1","1.3","401063591","401063601","1077","1077101","0","1","0","401063571","0","1.5","1.2","10770105","1.4","10770103","401063581","0","1077104","284","0"
"1077107","0","1","1077110","1000000","10770101","0","0.06","10770102","710041","0","0","0","10770104","2","0","2","2","0","0","1.2","1077108","401063611","3","1.3","401063641","401063651","1077","1077106","0","2","0","401063621","0","1.5","1.2","10770105","1.4","10770103","401063631","0","1077109","285","0"
"1077112","0","1","1077115","1000000","10770101","0","0.06","10770102","710041","0","0","0","10770104","3","0","2","4","0","0","1.6","1077113","401063661","4","1.8","401063691","401063701","1077","1077111","0","4","0","401063671","0","2","1.6","10770105","1.9","10770103","401063681","0","1077114","286","0"
"1077116","0","1","1077116","1000000","10770101","0","0.06","10770102","710041","0","0","0","10770104","3","0","2","4","0","0","2","1077116","401063661","-1","2.4","401063691","401063701","1077","1077116","0","5","0","401063671","0","2.6","2","10770105","2.4","10770103","401063681","0","1077116","287","0"
"1078102","0","1","1078105","1000000","10780101","0","0.03","10780102","710051","0","0","0","10780104","1","0","1","1","0","0","1.2","1078103","401063911","1","1.3","401063941","401063951","1078","1078101","0","1","0","401063921","0","1.5","1.2","10780105","1.4","10780103","401063931","0","1078104","288","0"
"1078107","0","1","1078110","1000000","10780101","0","0.06","10780102","710051","0","0","0","10780104","2","0","2","2","0","0","1.2","1078108","401063961","3","1.3","401063991","401064001","1078","1078106","0","2","0","401063971","0","1.5","1.2","10780105","1.4","10780103","401063981","0","1078109","289","0"
"1078112","0","1","1078115","1000000","10780101","0","0.06","10780102","710051","0","0","0","10780104","3","0","2","4","0","0","1.6","1078113","401064011","4","1.8","401064041","401064051","1078","1078111","0","4","0","401064021","0","2","1.6","10780105","1.9","10780103","401064031","0","1078114","290","0"
"1078116","0","1","1078116","1000000","10780101","0","0.06","10780102","710051","0","0","0","10780104","3","0","2","4","0","0","2","1078116","401064011","-1","2.4","401064041","401064051","1078","1078116","0","5","0","401064021","0","2.6","2","10780105","2.4","10780103","401064031","0","1078116","291","0"
"1079102","0","1","1079105","1000000","10790101","0","0.03","10790102","710061","0","0","0","10790104","1","0","1","1","0","0","1.2","1079103","401064261","1","1.3","401064291","401064301","1079","1079101","0","1","0","401064271","0","1.5","1.2","10790105","1.4","10790103","401064281","0","1079104","292","0"
"1079107","0","1","1079110","1000000","10790101","0","0.06","10790102","710061","0","0","0","10790104","2","0","2","2","0","0","1.2","1079108","401064311","3","1.3","401064341","401064351","1079","1079106","0","2","0","401064321","0","1.5","1.2","10790105","1.4","10790103","401064331","0","1079109","293","0"
"1079112","0","1","1079115","1000000","10790101","0","0.06","10790102","710061","0","0","0","10790104","3","0","2","4","0","0","1.6","1079113","401064361","4","1.8","401064391","401064401","1079","1079111","0","4","0","401064371","0","2","1.6","10790105","1.9","10790103","401064381","0","1079114","294","0"
"1079116","0","1","1079116","1000000","10790101","0","0.06","10790102","710061","0","0","0","10790104","3","0","2","4","0","0","2","1079116","401064361","-1","2.4","401064391","401064401","1079","1079116","0","5","0","401064371","0","2.6","2","10790105","2.4","10790103","401064381","0","1079116","295","0"
"1080102","0","1","1080105","1000000","10800101","0","0.03","10800102","710071","0","0","0","10800104","1","0","1","1","0","0","1.2","1080103","401064611","1","1.3","401064641","401064651","1080","1080101","0","1","0","401064621","0","1.5","1.2","10800105","1.4","10800103","401064631","0","1080104","296","0"
"1080107","0","1","1080110","1000000","10800101","0","0.06","10800102","710071","0","0","0","10800104","2","0","2","2","0","0","1.2","1080108","401064661","3","1.3","401064691","401064701","1080","1080106","0","2","0","401064671","0","1.5","1.2","10800105","1.4","10800103","401064681","0","1080109","297","0"
"1080112","0","1","1080115","1000000","10800101","0","0.06","10800102","710071","0","0","0","10800104","3","0","2","4","0","0","1.6","1080113","401064711","4","1.8","401064741","401064751","1080","1080111","0","4","0","401064721","0","2","1.6","10800105","1.9","10800103","401064731","0","1080114","298","0"
"1080116","0","1","1080116","1000000","10800101","0","0.06","10800102","710071","0","0","0","10800104","3","0","2","4","0","0","2","1080116","401064711","-1","2.4","401064741","401064751","1080","1080116","0","5","0","401064721","0","2.6","2","10800105","2.4","10800103","401064731","0","1080116","299","0"
"1081102","0","1","1081105","1000000","10810101","0","0.03","10810102","710081","0","0","0","10810104","1","0","1","1","0","0","1.2","1081103","401064961","1","1.3","401064991","401065001","1081","1081101","0","1","0","401064971","0","1.5","1.2","10810105","1.4","10810103","401064981","0","1081104","300","0"
"1081107","0","1","1081110","1000000","10810101","0","0.06","10810102","710081","0","0","0","10810104","2","0","2","2","0","0","1.2","1081108","401065011","3","1.3","401065041","401065051","1081","1081106","0","2","0","401065021","0","1.5","1.2","10810105","1.4","10810103","401065031","0","1081109","301","0"
"1081112","0","1","1081115","1000000","10810101","0","0.06","10810102","710081","0","0","0","10810104","3","0","2","4","0","0","1.6","1081113","401065061","4","1.8","401065091","401065101","1081","1081111","0","4","0","401065071","0","2","1.6","10810105","1.9","10810103","401065081","0","1081114","302","0"
"1081116","0","1","1081116","1000000","10810101","0","0.06","10810102","710081","0","0","0","10810104","3","0","2","4","0","0","2","1081116","401065061","-1","2.4","401065091","401065101","1081","1081116","0","5","0","401065071","0","2.6","2","10810105","2.4","10810103","401065081","0","1081116","303","0"
"1082102","0","1","1082105","1000000","10820101","0","0.03","10820102","710091","0","0","0","10820104","1","0","1","1","0","0","1.2","1082103","401065311","1","1.3","401065341","401065351","1082","1082101","0","1","0","401065321","0","1.5","1.2","10820105","1.4","10820103","401065331","0","1082104","304","0"
"1082107","0","1","1082110","1000000","10820101","0","0.06","10820102","710091","0","0","0","10820104","2","0","2","2","0","0","1.2","1082108","401065361","3","1.3","401065391","401065401","1082","1082106","0","2","0","401065371","0","1.5","1.2","10820105","1.4","10820103","401065381","0","1082109","305","0"
"1082112","0","1","1082115","1000000","10820101","0","0.06","10820102","710091","0","0","0","10820104","3","0","2","4","0","0","1.6","1082113","401065411","4","1.8","401065441","401065451","1082","1082111","0","4","0","401065421","0","2","1.6","10820105","1.9","10820103","401065431","0","1082114","306","0"
"1082116","0","1","1082116","1000000","10820101","0","0.06","10820102","710091","0","0","0","10820104","3","0","2","4","0","0","2","1082116","401065411","-1","2.4","401065441","401065451","1082","1082116","0","5","0","401065421","0","2.6","2","10820105","2.4","10820103","401065431","0","1082116","307","0"
"1083102","0","1","1083105","1000000","10830101","0","0.03","10830102","710101","0","0","0","10830104","1","0","1","1","0","0","1.2","1083103","401065661","1","1.3","401065691","401065701","1083","1083101","0","1","0","401065671","0","1.5","1.2","10830105","1.4","10830103","401065681","0","1083104","308","0"
"1083107","0","1","1083110","1000000","10830101","0","0.06","10830102","710101","0","0","0","10830104","2","0","2","2","0","0","1.2","1083108","401065711","3","1.3","401065741","401065751","1083","1083106","0","2","0","401065721","0","1.5","1.2","10830105","1.4","10830103","401065731","0","1083109","309","0"
"1083112","0","1","1083115","1000000","10830101","0","0.06","10830102","710101","0","0","0","10830104","3","0","2","4","0","0","1.6","1083113","401065761","4","1.8","401065791","401065801","1083","1083111","0","4","0","401065771","0","2","1.6","10830105","1.9","10830103","401065781","0","1083114","310","0"
"1083116","0","1","1083116","1000000","10830101","0","0.06","10830102","710101","0","0","0","10830104","3","0","2","4","0","0","2","1083116","401065761","-1","2.4","401065791","401065801","1083","1083116","0","5","0","401065771","0","2.6","2","10830105","2.4","10830103","401065781","0","1083116","311","0"
"1084102","0","1","1084105","1000000","10840101","0","0.03","10840102","710111","0","0","0","10840104","1","0","1","1","0","0","1.2","1084103","401066011","1","1.3","401066041","401066051","1084","1084101","0","1","0","401066021","0","1.5","1.2","10840105","1.4","10840103","401066031","0","1084104","312","0"
"1084107","0","1","1084110","1000000","10840101","0","0.06","10840102","710111","0","0","0","10840104","2","0","2","2","0","0","1.2","1084108","401066061","3","1.3","401066091","401066101","1084","1084106","0","2","0","401066071","0","1.5","1.2","10840105","1.4","10840103","401066081","0","1084109","313","0"
"1084112","0","1","1084115","1000000","10840101","0","0.06","10840102","710111","0","0","0","10840104","3","0","2","4","0","0","1.6","1084113","401066111","4","1.8","401066141","401066151","1084","1084111","0","4","0","401066121","0","2","1.6","10840105","1.9","10840103","401066131","0","1084114","314","0"
"1084116","0","1","1084116","1000000","10840101","0","0.06","10840102","710111","0","0","0","10840104","3","0","2","4","0","0","2","1084116","401066111","-1","2.4","401066141","401066151","1084","1084116","0","5","0","401066121","0","2.6","2","10840105","2.4","10840103","401066131","0","1084116","315","0"
"1085102","0","1","1085105","1000000","10850101","0","0.03","10850102","710121","0","0","0","10850104","1","0","1","1","0","0","1.2","1085103","401066361","1","1.3","401066391","401066401","1085","1085101","0","1","0","401066371","0","1.5","1.2","10850105","1.4","10850103","401066381","0","1085104","316","0"
"1085107","0","1","1085110","1000000","10850101","0","0.06","10850102","710121","0","0","0","10850104","2","0","2","2","0","0","1.2","1085108","401066411","3","1.3","401066441","401066451","1085","1085106","0","2","0","401066421","0","1.5","1.2","10850105","1.4","10850103","401066431","0","1085109","317","0"
"1085112","0","1","1085115","1000000","10850101","0","0.06","10850102","710121","0","0","0","10850104","3","0","2","4","0","0","1.6","1085113","401066461","4","1.8","401066491","401066501","1085","1085111","0","4","0","401066471","0","2","1.6","10850105","1.9","10850103","401066481","0","1085114","318","0"
"1085116","0","1","1085116","1000000","10850101","0","0.06","10850102","710121","0","0","0","10850104","3","0","2","4","0","0","2","1085116","401066461","-1","2.4","401066491","401066501","1085","1085116","0","5","0","401066471","0","2.6","2","10850105","2.4","10850103","401066481","0","1085116","319","0"
"1086102","0","1","1086105","1000000","10860101","0","0.03","10860102","710011","0","0","0","10860104","1","0","1","1","0","0","1.2","1086103","401066711","1","1.3","401066741","401066751","1086","1086101","0","1","0","401066721","0","1.5","1.2","10860105","1.4","10860103","401066731","0","1086104","320","0"
"1086107","0","1","1086110","1000000","10860101","0","0.06","10860102","710011","0","0","0","10860104","2","0","2","2","0","0","1.2","1086108","401066761","3","1.3","401066791","401066801","1086","1086106","0","2","0","401066771","0","1.5","1.2","10860105","1.4","10860103","401066781","0","1086109","321","0"
"1086112","0","1","1086115","1000000","10860101","0","0.06","10860102","710011","0","0","0","10860104","3","0","2","4","0","0","1.6","1086113","401066811","4","1.8","401066841","401066851","1086","1086111","0","4","0","401066821","0","2","1.6","10860105","1.9","10860103","401066831","0","1086114","322","0"
"1086116","0","1","1086116","1000000","10860101","0","0.06","10860102","710011","0","0","0","10860104","3","0","2","4","0","0","2","1086116","401066811","-1","2.4","401066841","401066851","1086","1086116","0","5","0","401066821","0","2.6","2","10860105","2.4","10860103","401066831","0","1086116","323","0"
"1087102","0","1","1087105","1000000","10870101","0","0.03","10870102","710021","0","0","0","10870104","1","0","1","1","0","0","1.2","1087103","401067061","1","1.3","401067091","401067101","1087","1087101","0","1","0","401067071","0","1.5","1.2","10870105","1.4","10870103","401067081","0","1087104","324","0"
"1087107","0","1","1087110","1000000","10870101","0","0.06","10870102","710021","0","0","0","10870104","2","0","2","2","0","0","1.2","1087108","401067111","3","1.3","401067141","401067151","1087","1087106","0","2","0","401067121","0","1.5","1.2","10870105","1.4","10870103","401067131","0","1087109","325","0"
"1087112","0","1","1087115","1000000","10870101","0","0.06","10870102","710021","0","0","0","10870104","3","0","2","4","0","0","1.6","1087113","401067161","4","1.8","401067191","401067201","1087","1087111","0","4","0","401067171","0","2","1.6","10870105","1.9","10870103","401067181","0","1087114","326","0"
"1087116","0","1","1087116","1000000","10870101","0","0.06","10870102","710021","0","0","0","10870104","3","0","2","4","0","0","2","1087116","401067161","-1","2.4","401067191","401067201","1087","1087116","0","5","0","401067171","0","2.6","2","10870105","2.4","10870103","401067181","0","1087116","327","0"
"1088102","0","1","1088105","1000000","10880101","0","0.03","10880102","710031","0","0","0","10880104","1","0","1","1","0","0","1.2","1088103","401067411","1","1.3","401067441","401067451","1088","1088101","0","1","0","401067421","0","1.5","1.2","10880105","1.4","10880103","401067431","0","1088104","328","0"
"1088107","0","1","1088110","1000000","10880101","0","0.06","10880102","710031","0","0","0","10880104","2","0","2","2","0","0","1.2","1088108","401067461","3","1.3","401067491","401067501","1088","1088106","0","2","0","401067471","0","1.5","1.2","10880105","1.4","10880103","401067481","0","1088109","329","0"
"1088112","0","1","1088115","1000000","10880101","0","0.06","10880102","710031","0","0","0","10880104","3","0","2","4","0","0","1.6","1088113","401067511","4","1.8","401067541","401067551","1088","1088111","0","4","0","401067521","0","2","1.6","10880105","1.9","10880103","401067531","0","1088114","330","0"
"1088116","0","1","1088116","1000000","10880101","0","0.06","10880102","710031","0","0","0","10880104","3","0","2","4","0","0","2","1088116","401067511","-1","2.4","401067541","401067551","1088","1088116","0","5","0","401067521","0","2.6","2","10880105","2.4","10880103","401067531","0","1088116","331","0"
"1089102","0","1","1089105","1000000","10890101","0","0.03","10890102","710041","0","0","0","10890104","1","0","1","1","0","0","1.2","1089103","401067761","1","1.3","401067791","401067801","1089","1089101","0","1","0","401067771","0","1.5","1.2","10890105","1.4","10890103","401067781","0","1089104","332","0"
"1089107","0","1","1089110","1000000","10890101","0","0.06","10890102","710041","0","0","0","10890104","2","0","2","2","0","0","1.2","1089108","401067811","3","1.3","401067841","401067851","1089","1089106","0","2","0","401067821","0","1.5","1.2","10890105","1.4","10890103","401067831","0","1089109","333","0"
"1089112","0","1","1089115","1000000","10890101","0","0.06","10890102","710041","0","0","0","10890104","3","0","2","4","0","0","1.6","1089113","401067861","4","1.8","401067891","401067901","1089","1089111","0","4","0","401067871","0","2","1.6","10890105","1.9","10890103","401067881","0","1089114","334","0"
"1089116","0","1","1089116","1000000","10890101","0","0.06","10890102","710041","0","0","0","10890104","3","0","2","4","0","0","2","1089116","401067861","-1","2.4","401067891","401067901","1089","1089116","0","5","0","401067871","0","2.6","2","10890105","2.4","10890103","401067881","0","1089116","335","0"
"1090102","0","1","1090105","1000000","10900101","0","0.03","10900102","710051","0","0","0","10900104","1","0","1","1","0","0","1.2","1090103","401068111","1","1.3","401068141","401068151","1090","1090101","0","1","0","401068121","0","1.5","1.2","10900105","1.4","10900103","401068131","0","1090104","336","0"
"1090107","0","1","1090110","1000000","10900101","0","0.06","10900102","710051","0","0","0","10900104","2","0","2","2","0","0","1.2","1090108","401068161","3","1.3","401068191","401068201","1090","1090106","0","2","0","401068171","0","1.5","1.2","10900105","1.4","10900103","401068181","0","1090109","337","0"
"1090112","0","1","1090115","1000000","10900101","0","0.06","10900102","710051","0","0","0","10900104","3","0","2","4","0","0","1.6","1090113","401068211","4","1.8","401068241","401068251","1090","1090111","0","4","0","401068221","0","2","1.6","10900105","1.9","10900103","401068231","0","1090114","338","0"
"1090116","0","1","1090116","1000000","10900101","0","0.06","10900102","710051","0","0","0","10900104","3","0","2","4","0","0","2","1090116","401068211","-1","2.4","401068241","401068251","1090","1090116","0","5","0","401068221","0","2.6","2","10900105","2.4","10900103","401068231","0","1090116","339","0"
"1091102","0","1","1091105","1000000","10910101","0","0.03","10910102","710061","0","0","0","10910104","1","0","1","1","0","0","1.2","1091103","401068461","1","1.3","401068491","401068501","1091","1091101","0","1","0","401068471","0","1.5","1.2","10910105","1.4","10910103","401068481","0","1091104","340","0"
"1091107","0","1","1091110","1000000","10910101","0","0.06","10910102","710061","0","0","0","10910104","2","0","2","2","0","0","1.2","1091108","401068511","3","1.3","401068541","401068551","1091","1091106","0","2","0","401068521","0","1.5","1.2","10910105","1.4","10910103","401068531","0","1091109","341","0"
"1091112","0","1","1091115","1000000","10910101","0","0.06","10910102","710061","0","0","0","10910104","3","0","2","4","0","0","1.6","1091113","401068561","4","1.8","401068591","401068601","1091","1091111","0","4","0","401068571","0","2","1.6","10910105","1.9","10910103","401068581","0","1091114","342","0"
"1091116","0","1","1091116","1000000","10910101","0","0.06","10910102","710061","0","0","0","10910104","3","0","2","4","0","0","2","1091116","401068561","-1","2.4","401068591","401068601","1091","1091116","0","5","0","401068571","0","2.6","2","10910105","2.4","10910103","401068581","0","1091116","343","0"
"1092102","0","1","1092105","1000000","10920101","0","0.03","10920102","710071","0","0","0","10920104","1","0","1","1","0","0","1.2","1092103","401068811","1","1.3","401068841","401068851","1092","1092101","0","1","0","401068821","0","1.5","1.2","10920105","1.4","10920103","401068831","0","1092104","344","0"
"1092107","0","1","1092110","1000000","10920101","0","0.06","10920102","710071","0","0","0","10920104","2","0","2","2","0","0","1.2","1092108","401068861","3","1.3","401068891","401068901","1092","1092106","0","2","0","401068871","0","1.5","1.2","10920105","1.4","10920103","401068881","0","1092109","345","0"
