b214eaa63fbada8ac6ed1d9fe527bf581e34cea26a683c91d1d9516c012a1c07,18795ad64c101ded0c26752d32d5b78731f9b64a9af67e1a4e1574bfc9f6d02e,76cad1037fd8ae94897dfcab1201c38afd8178e682663185c988c7f0824ff306,cd9b37d54a1964b0081126528aca464638e2423d53e85d418e36cab52654d0da,7e57c23b1e7afe876bbe880c93c4cf4eb4d9def973b2fdf0d831e4c805350459,0d34ef785c9489d74733c196aa35d7a066f3bbe76d900a86c537f27865ab0eee,4a380cd8ecd58bbf3dc87e1865362eb807c488a385da4ea361272da78e82c552,5437707d597fa878936ec4234655760fa50c953094a0b962b0304eb798314477,8a7d14d74cf1670fa22ecf96ab39ba7e18c4339f1a94d3684f938f6c705aed6c,373167100aa1c50a005de8e9f0e1cd52a827bc2af8c18ef9b97a830a67fc11d2,71ce2d713b59642d885477a80df4013eeff0d418c7e641d877651430c21e09f9,03d6121bd39b59e19c5ffbef5e260e35bb5cac411344c53dff2f575760542b12,35b7cd5b84475b357ebc7fa4893ac7de0dca4c03b4714ff8179b82bf03563ab4,7089a101635aec1e11bc85930122af140fbb059b229d07614ee13595b4f10638,90e6741533ee9e7992ad2d8ec4b4f948beb6a46c985180a8e04b131a5e8ecad7,214b3babe9dab3815bf1cb40e713ff65683521d6449e8dac2803e019c734640e,646beb876c266dafadcba0c771bb6c803779378840e4c4144e05d83b1e77a456,1636cb52adc6398fcbca146ca4d9bbcd23ce1e8b5f066da5c89b5facbfce7eba,411997a4a5411f9090a4449fc848308b3cc5e50396afbca02a84c0fae6474a21,a4a86d3c7e93f3414847d729cb34db6c201a59ff8de76764a436d0e9b1806530,f7d6af31345f92b694a133d61bc65085f9a9b338e4f493478af5ee14e587bffa
"2","0","760","0","701","31145","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1055","0"
"2","0","761","0","1501","31145","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1055","0"
"2","0","762","0","3001","31145","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1055","0"
"2","0","763","0","5001","31145","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1055","0"
"2","0","764","0","7001","31145","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1055","0"
"2","0","765","0","10001","31145","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1055","0"
"2","0","766","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1056","0"
"2","0","767","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1056","0"
"2","0","768","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1056","0"
"2","0","769","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1056","0"
"2","0","770","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1056","0"
"2","0","771","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1056","0"
"2","0","772","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1056","0"
"2","0","773","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1056","0"
"2","0","774","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1056","0"
"2","0","775","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1056","0"
"2","0","776","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1056","0"
"2","0","777","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1056","0"
"2","0","778","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1056","0"
"2","0","779","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1056","0"
"2","0","780","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1057","0"
"2","0","781","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1057","0"
"2","0","782","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1057","0"
"2","0","783","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1057","0"
"2","0","784","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1057","0"
"2","0","785","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1057","0"
"2","0","786","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1057","0"
"2","0","787","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1057","0"
"2","0","788","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1057","0"
"2","0","789","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1057","0"
"2","0","790","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1057","0"
"2","0","791","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1057","0"
"2","0","792","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1057","0"
"2","0","793","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1057","0"
"2","0","794","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1058","0"
"2","0","795","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1058","0"
"2","0","796","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1058","0"
"2","0","797","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1058","0"
"2","0","798","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1058","0"
"2","0","799","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1058","0"
"2","0","800","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1058","0"
"2","0","801","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1058","0"
"2","0","802","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1058","0"
"2","0","803","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1058","0"
"2","0","804","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1058","0"
"2","0","805","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1058","0"
"2","0","806","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1058","0"
"2","0","807","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1058","0"
"2","0","808","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1059","0"
"2","0","809","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1059","0"
"2","0","810","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1059","0"
"2","0","811","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1059","0"
"2","0","812","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1059","0"
"2","0","813","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1059","0"
"2","0","814","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1059","0"
"2","0","815","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1059","0"
"2","0","816","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1059","0"
"2","0","817","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1059","0"
"2","0","818","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1059","0"
"2","0","819","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1059","0"
"2","0","820","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1059","0"
"2","0","821","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1059","0"
"2","0","822","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1060","0"
"2","0","823","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1060","0"
"2","0","824","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1060","0"
"2","0","825","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1060","0"
"2","0","826","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1060","0"
"2","0","827","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1060","0"
"2","0","828","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1060","0"
"2","0","829","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1060","0"
"2","0","830","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1060","0"
"2","0","831","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1060","0"
"2","0","832","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1060","0"
"2","0","833","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1060","0"
"2","0","834","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1060","0"
"2","0","835","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1060","0"
"2","0","836","0","1","31145","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1061","0"
"2","0","837","0","2","31145","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1061","0"
"2","0","838","0","3","31145","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1061","0"
"2","0","839","0","4","31145","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1061","0"
"2","0","840","0","21","31145","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1061","0"
"2","0","841","0","51","31145","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1061","0"
"2","0","842","0","151","31145","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1061","0"
"2","0","843","0","301","31145","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1061","0"
"2","0","844","0","701","31145","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1061","0"
"2","0","845","0","1501","31145","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1061","0"
"2","0","846","0","3001","31145","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1061","0"
"2","0","847","0","5001","31145","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1061","0"
"2","0","848","0","7001","31145","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1061","0"
"2","0","849","0","10001","31145","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1061","0"
"2","0","850","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1063","0"
"2","0","851","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1063","0"
"2","0","852","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1063","0"
"2","0","853","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1063","0"
"2","0","854","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1063","0"
"2","0","855","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1063","0"
"2","0","856","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1063","0"
"2","0","857","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1063","0"
"2","0","858","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1063","0"
"2","0","859","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1063","0"
"2","0","860","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1063","0"
"2","0","861","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1063","0"
"2","0","862","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1063","0"
"2","0","863","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1063","0"
"2","0","864","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1064","0"
"2","0","865","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1064","0"
"2","0","866","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1064","0"
"2","0","867","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1064","0"
"2","0","868","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1064","0"
"2","0","869","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1064","0"
"2","0","870","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1064","0"
"2","0","871","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1064","0"
"2","0","872","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1064","0"
"2","0","873","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1064","0"
"2","0","874","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1064","0"
"2","0","875","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1064","0"
"2","0","876","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1064","0"
"2","0","877","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1064","0"
"2","0","878","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1065","0"
"2","0","879","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1065","0"
"2","0","880","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1065","0"
"2","0","881","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1065","0"
"2","0","882","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1065","0"
"2","0","883","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1065","0"
"2","0","884","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1065","0"
"2","0","885","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1065","0"
"2","0","886","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1065","0"
"2","0","887","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1065","0"
"2","0","888","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1065","0"
"2","0","889","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1065","0"
"2","0","890","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1065","0"
"2","0","891","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1065","0"
"2","0","892","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1066","0"
"2","0","893","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1066","0"
"2","0","894","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1066","0"
"2","0","895","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1066","0"
"2","0","896","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1066","0"
"2","0","897","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1066","0"
"2","0","898","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1066","0"
"2","0","899","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1066","0"
"2","0","900","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1066","0"
"2","0","901","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1066","0"
"2","0","902","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1066","0"
"2","0","903","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1066","0"
"2","0","904","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1066","0"
"2","0","905","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1066","0"
"2","0","906","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1067","0"
"2","0","907","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1067","0"
"2","0","908","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1067","0"
"2","0","909","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1067","0"
"2","0","910","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1067","0"
"2","0","911","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1067","0"
"2","0","912","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1067","0"
"2","0","913","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1067","0"
"2","0","914","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1067","0"
"2","0","915","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1067","0"
"2","0","916","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1067","0"
"2","0","917","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1067","0"
"2","0","918","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1067","0"
"2","0","919","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1067","0"
"2","0","920","0","1","31145","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1068","0"
"2","0","921","0","2","31145","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1068","0"
"2","0","922","0","3","31145","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1068","0"
"2","0","923","0","4","31145","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1068","0"
"2","0","924","0","21","31145","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1068","0"
"2","0","925","0","51","31145","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1068","0"
"2","0","926","0","151","31145","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1068","0"
"2","0","927","0","301","31145","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1068","0"
"2","0","928","0","701","31145","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1068","0"
"2","0","929","0","1501","31145","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1068","0"
"2","0","930","0","3001","31145","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1068","0"
"2","0","931","0","5001","31145","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1068","0"
"2","0","932","0","7001","31145","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1068","0"
"2","0","933","0","10001","31145","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1068","0"
"2","0","934","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1069","0"
"2","0","935","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1069","0"
"2","0","936","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1069","0"
"2","0","937","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1069","0"
"2","0","938","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1069","0"
"2","0","939","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1069","0"
"2","0","940","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1069","0"
"2","0","941","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1069","0"
"2","0","942","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1069","0"
"2","0","943","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1069","0"
"2","0","944","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1069","0"
"2","0","945","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1069","0"
"2","0","946","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1069","0"
"2","0","947","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1069","0"
"2","0","948","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1070","0"
"2","0","949","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1070","0"
"2","0","950","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1070","0"
"2","0","951","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1070","0"
"2","0","952","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1070","0"
"2","0","953","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1070","0"
"2","0","954","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1070","0"
"2","0","955","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1070","0"
"2","0","956","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1070","0"
"2","0","957","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1070","0"
"2","0","958","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1070","0"
"2","0","959","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1070","0"
"2","0","960","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1070","0"
"2","0","961","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1070","0"
"2","0","962","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1071","0"
"2","0","963","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1071","0"
"2","0","964","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1071","0"
"2","0","965","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1071","0"
"2","0","966","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1071","0"
"2","0","967","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1071","0"
"2","0","968","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1071","0"
"2","0","969","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1071","0"
"2","0","970","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1071","0"
"2","0","971","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1071","0"
"2","0","972","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1071","0"
"2","0","973","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1071","0"
"2","0","974","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1071","0"
"2","0","975","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1071","0"
"2","0","976","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1072","0"
"2","0","977","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1072","0"
"2","0","978","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1072","0"
"2","0","979","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1072","0"
"2","0","980","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1072","0"
"2","0","981","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1072","0"
"2","0","982","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1072","0"
"2","0","983","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1072","0"
"2","0","984","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1072","0"
"2","0","985","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1072","0"
"2","0","986","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1072","0"
"2","0","987","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1072","0"
"2","0","988","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1072","0"
"2","0","989","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1072","0"
"2","0","990","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1073","0"
"2","0","991","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1073","0"
"2","0","992","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1073","0"
"2","0","993","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1073","0"
"2","0","994","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1073","0"
"2","0","995","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1073","0"
"2","0","996","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1073","0"
"2","0","997","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1073","0"
"2","0","998","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1073","0"
"2","0","999","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1073","0"
"2","0","1000","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1073","0"
"2","0","1001","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1073","0"
"2","0","1002","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1073","0"
"2","0","1003","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1073","0"
"2","0","1004","0","1","31145","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1074","0"
"2","0","1005","0","2","31145","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1074","0"
"2","0","1006","0","3","31145","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1074","0"
"2","0","1007","0","4","31145","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1074","0"
"2","0","1008","0","21","31145","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1074","0"
"2","0","1009","0","51","31145","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1074","0"
"2","0","1010","0","151","31145","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1074","0"
"2","0","1011","0","301","31145","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1074","0"
"2","0","1012","0","701","31145","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1074","0"
"2","0","1013","0","1501","31145","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1074","0"
"2","0","1014","0","3001","31145","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1074","0"
"2","0","1015","0","5001","31145","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1074","0"
"2","0","1016","0","7001","31145","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1074","0"
"2","0","1017","0","10001","31145","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1074","0"
