52b30a09024dd0b303364b212931c413325c224900c75a256df4263714cedf62,1aeaa3ba4b31f6ab3645e146f6b51b86abfac10446e970f3cd10dc2c0cf4d1d8,84baa805590aba208ca0406d8cdb9243bd2555b5b281d0afbd0962507bdfc7a7,7a61e8fb1c2638d848649b22b266fe9501965e58351e57d62d16c8565b681456,4ef7b16e3b135e66295ed88a84d51ac0e25acb5f6e2b74bd87bf911743a19019,930c0fc0bfdb5ff98f20ce20338fe9adbe27e6afdf4cffd98aa4d4b6c5e4f119,0121a812e75b4e7f65c0fb96e92d66594599249224d01d6ab3ea2ada05c2c2a8,b5506b0780f812bccd06ad1a3a550db8dd9ac569c02584c0ffe0ae2f3f4ddbd4,21535c114208a8346d46224105e6221db04f15f827b0c98dd6227f628456a8a0,e2e27416a655b9f154eef4b00ac625d5c09e9f5727eeaa48ad8b4eebef46f85b,e1527fc241127d9c472f269492f8c50da234afbee6e16feeb94901727708f821
"1","68067","0","0","7","11","105811","5146068","1","我沒想到那是方向盤……\n以為是園方準備了\n做為點心的甜甜圈，\n就美味地享用了……","0"
"","68068","","","","91","0","5146068","","",""
"","68069","","0.2","1","3","105811","5146068","","tahaha_idle",""
"","68070","","0.2","1","3","1058","5146068","","tahaha_idle",""
"1","68071","0","0.2","0","3","106011","5146068","surprise3_loop_anger2","surprise3_in_anger2",""
"1","68072","0","0.2","0","3","1060","5146068","surprise3_loop_anger2","surprise3_in_anger2",""
"","68073","","","0","21","vo_apg","5146068","0","vo_apg_0808",""
"1","68074","0","0","9","11","106011","5146068","1","不要把方向盤跟甜甜圈搞混啦～！","0"
"","68075","","","","91","0","5146068","","",""
"","68076","","","","4","106011","5146068","","0",""
"","68077","","","","4","1060","5146068","","0",""
"","68078","","0.2","1","3","106011","5146068","","surprise3_loop_surprise_slow",""
"","68079","","0.2","1","3","1060","5146068","","surprise3_loop_surprise_slow",""
"1","68080","0","0.2","0","3","105811","5146068","peko_slurp_loop","peko_slurp_in",""
"1","68081","0","0.2","0","3","1058","5146068","peko_slurp_loop","peko_slurp_in",""
"1","68082","0","0.2","0","3","130911","5146068","takeout_talk","takeout_in",""
"1","68083","0","0.2","0","3","97","5146068","takeout_talk","takeout_in",""
"","68084","","","0","21","vo_apg","5146068","0","vo_apg_0809",""
"1","68085","0","0","7","11","130911","5146068","1","啊，妳不必那樣道歉哦。\n因為可以換上\n新的甜甜圈方向盤♪","0"
"","68086","","","","91","0","5146068","","",""
"","68087","","0.2","1","3","130911","5146068","","takeout_idle",""
"","68088","","0.2","1","3","97","5146068","","takeout_idle",""
"","68089","","0.2","1","3","105811","5146068","","peko_slurp_loop",""
"","68090","","0.2","1","3","1058","5146068","","peko_slurp_loop",""
"1","68091","0.2","0.2","0","3","106011","5146068","cool_talk_jitome","cool_idle_jitome",""
"1","68092","0.2","0.2","0","3","1060","5146068","cool_talk_jitome","cool_idle_jitome_in",""
"","68093","","","0","21","vo_apg","5146068","0","vo_apg_0810",""
"1","68094","0","0","9","11","106011","5146068","1","……\n甜甜圈就是甜甜圈吧……","0"
"","68095","","","","91","0","5146068","","",""
"","68096","","","","101","68097","5146068","","",""
"","68097","","","","22","0","5146068","","0.2",""
"-278","69001","0","1.8","100","1","1","5146069","-225","131311","riri_idle"
"-278","69002","0","1.8","101","5","5","5146069","-225","1313","riri_idle"
"-288","69003","0","1.8","103","1","1","5146069","-385","131411","idle_normal"
"-288","69004","0","1.8","104","5","2","5146069","-385","1314","idle_normal"
"-278","69005","1","1.8","106","1","1","5146069","225","130911","joy_idle_noface"
"-278","69006","1","1.8","107","5","1","5146069","225","98","joy_idle_kururu"
"","69007","","","","13","131311","5146069","","200",""
"","69008","","","","13","131411","5146069","","203",""
"","69009","","","","13","130911","5146069","","206",""
"-174","69010","0","0.85","15","5","9","5146069","0","9","idle"
"12","69011","0","1","210","5","22","5146069","-307","22","empty"
"153","69012","0","1","60","5","21","5146069","0","21","empty"
"1","69013","","1","0","31","1","5146069","0","1",""
"","69014","","","","91","0","5146069","","0",""
"","69015","","","0","102","0","5146069","","0",""
"","69016","","","","93","1","5146069","","0",""
"","69017","","0.2","1","3","131311","5146069","","riri_talk_noface",""
"","69018","","0.2","1","3","1313","5146069","","riri_talk_noface",""
"","69019","","0.2","1","3","131411","5146069","","idle_normal_surprise_lookupS",""
"","69020","","0.2","1","3","1314","5146069","","idle_normal_surprise_lookupS",""
"","69021","","","0","21","vo_apg","5146069","0","vo_apg_0901",""
"1","69022","0","0","7","11","131311","5146069","1","璃亞。\n我發現一個沒看過的東西\n這是什麼呢……？","0"
"","69023","","","","91","0","5146069","","",""
"","69024","","0.2","1","3","131311","5146069","","riri_idle_lookup",""
"","69025","","0.2","1","3","1313","5146069","","riri_idle_lookup",""
"","69026","","0","0","3","21","5146069","","coffee_2_in",""
"","69027","","","0","23","se_10055900","5146069","","se_10055900_photo",""
"","69028","","","","93","0.1","5146069","","0",""
"1","69029","0.2","0.2","0","3","131411","5146069","talk_normal_joy_lookup","idle_normal_surprise_lookup",""
"1","69030","0.2","0.2","0","3","1314","5146069","talk_normal_joy_lookup","idle_normal_surprise_lookup",""
"","69031","","","0","21","vo_apg","5146069","0","vo_apg_0902",""
"1","69032","0","0","7","11","131411","5146069","1","咦？\n……啊，這莫非是\n卡巴邦的剪影嗎？","0"
"","69033","","","","91","0","5146069","","",""
"","69034","","0.2","1","3","131311","5146069","","riri_idle_surprise",""
"","69035","","0.2","1","3","1313","5146069","","riri_idle_surprise",""
"","69036","","0.2","1","3","131411","5146069","","idle_normal_surprise",""
"","69037","","0.2","1","3","1314","5146069","","idle_normal_surprise",""
"1","69038","0.2","0.2","0","3","130911","5146069","talk_normal_joy","handsup_to_talk",""
"","69039","0.2","0.2","1","3","98","5146069","","handsup",""
"","69040","","","0","21","vo_apg","5146069","0","vo_apg_0903",""
"1","69041","0","0","6","11","130911","5146069","1","恭喜恭喜妳們！！\n真虧妳們能發現！","0"
"","69042","","","","91","0","5146069","","",""
"","69043","","0.2","1","3","130911","5146069","","joy_talk_anger",""
"","69044","","","0","21","vo_apg","5146069","0","vo_apg_0904",""
"1","69045","0","0","7","11","130911","5146069","1","這個就是！\n「隱藏卡巴邦」哦♪","0"
"","69046","","","","91","0","5146069","","",""
"","69047","","0.2","1","3","130911","5146069","","joy_idle_doya",""
"1","69048","0","0.2","0","3","131311","5146069","notice_loop_shy","notice_in_shy",""
"1","69049","0","0.2","0","3","1313","5146069","notice_loop_shy","notice_in_shy",""
"","69050","","0.2","1","3","131411","5146069","","surprise_talk_normal",""
"","69051","","0.2","1","3","1314","5146069","","surprise_talk_normal",""
"","69052","","","0","21","vo_apg","5146069","0","vo_apg_0905",""
"","69053","","0","0","3","22","5146069","","0905_in",""
"","69054","","","","93","1.2","5146069","","1",""
"","69055","","0","0","3","22","5146069","","0905_mid",""
"","69056","","","","92","","5146069","","",""
"","69057","","0","0","3","22","5146069","","0905_out",""
"","69058","","","","93","0.2","5146069","","0",""
"","69059","","","","91","0","5146069","","",""
"","69060","","0.2","1","3","131311","5146069","","riri_sad_talk_dead",""
"","69061","","0.2","1","3","1313","5146069","","riri_sad_talk_dead",""
"","69062","","0.2","1","3","131411","5146069","","surprise_idle",""
"","69063","","0.2","1","3","1314","5146069","","surprise_idle",""
"","69064","","0.2","1","3","130911","5146069","","idle_normal_surprise2",""
"","69065","","","0","21","vo_apg","5146069","0","vo_apg_0906",""
"1","69066","0","0","9","11","131311","5146069","1","原來卡巴邦先生想把自己藏起來呢。\n非常抱歉，雖說是不知情，\n但我們不小心發現，\n而且當成了話題……","0"
"","69067","","","","91","0","5146069","","",""
"","69068","","0.2","1","3","131311","5146069","","riri_sad_idle",""
"","69069","","0.2","1","3","1313","5146069","","riri_sad_idle",""
"1","69070","0.2","0.2","0","3","130911","5146069","talk_normal_dere","watawata",""
"1","69071","0.2","0.2","0","3","98","5146069","talk_normal_dere","watawata",""
"","69072","","","0","21","vo_apg","5146069","0","vo_apg_0907",""
"1","69073","0","0","8","11","130911","5146069","1","不不不，不是的～\n因為藏得太隱密，\n所以都沒有人發現～～\n請妳們試著尋找其他卡巴邦吧♪","0"
"","69074","","","","91","0","5146069","","",""
"","69075","","0.2","1","3","130911","5146069","","idle_normal_noface",""
"","69076","","0.2","1","3","98","5146069","","idle_normal_kururu",""
"","69077","","0","0","3","21","5146069","","coffee_2_out",""
"","69078","","0.2","1","3","131411","5146069","","clear_wish_talk_joy",""
"","69079","","0.2","1","3","1314","5146069","","clear_wish_talk_joy",""
"","69080","","","0","21","vo_apg","5146069","0","vo_apg_0908",""
"1","69081","0","0","8","11","131411","5146069","1","哇，好像很有趣呢～♪\n莉莉，我們一起找吧♪","0"
"","69082","","","","91","0","5146069","","",""
"","69083","","0.2","1","3","131411","5146069","","clear_wish_idle",""
"","69084","","0.2","1","3","1314","5146069","","clear_wish_idle",""
"","69085","","0.2","1","3","131311","5146069","","guts2_talk_joy3",""
"","69086","","0.2","1","3","1313","5146069","","guts2_talk_joy3",""
"","69087","","","0","21","vo_apg","5146069","0","vo_apg_0909",""
"1","69088","0","0","8","11","131311","5146069","1","好的，璃亞！","0"
"","69089","","","","91","0","5146069","","",""
"","69090","","0.2","1","3","131311","5146069","","riri_idle",""
"","69091","","0.2","1","3","1313","5146069","","riri_idle",""
"","69092","","0.2","1","3","131411","5146069","","clear_wish_idle_normal",""
"","69093","","0.2","1","3","1314","5146069","","clear_wish_idle_normal",""
"","69094","","0.2","1","3","130911","5146069","","talk_normal_anger",""
"","69095","","0.2","1","3","98","5146069","","talk_normal",""
"","69096","","","0","21","vo_apg","5146069","0","vo_apg_0910",""
"1","69097","0","0","8","11","130911","5146069","1","那麼那麼，\n我先帶妳們前往第一個\n「隱藏卡巴邦」的地點吧～♪","0"
"","69098","","","","91","0","5146069","","",""
"","69099","","0.2","1","3","130911","5146069","","idle_normal_noface",""
"","69100","","0.2","1","3","98","5146069","","idle_normal_kururu",""
"1","69101","0","0.2","0","3","131311","5146069","idle_normal_joy2","riri_bow",""
"1","69102","0","0.2","0","3","1313","5146069","idle_normal_joy2","riri_bow",""
"1","69103","0.2","0.2","0","3","131411","5146069","idle_normal_joy2","clear_agree",""
"1","69104","0.2","0.2","0","3","1314","5146069","idle_normal_joy2","clear_agree",""
"","69105","","","0","21","vo_apg","5146069","0","vo_apg_0911",""
"","69106","","0","0","3","22","5146069","","0911_in",""
"","69107","","","","93","0.9","5146069","","1",""
"","69108","","0","0","3","22","5146069","","0911_mid",""
"","69109","","","","92","","5146069","","",""
"","69110","","0","0","3","22","5146069","","0911_out",""
"","69111","","","","93","0.2","5146069","","0",""
"","69112","","","","91","0","5146069","","",""
"","69113","","","","4","130911","5146069","","0",""
"","69114","","","","4","98","5146069","","0",""
"","69115","","0.2","1","3","131311","5146069","","walk_normal_slow",""
"","69116","","0.2","1","3","1313","5146069","","walk_normal_slow",""
"","69117","","0.2","1","3","131411","5146069","","walk_normal_slow",""
"","69118","","0.2","1","3","1314","5146069","","walk_normal_slow",""
"","69119","","0.2","1","3","130911","5146069","","walk_kyapi_slow",""
"","69120","","0.2","1","3","98","5146069","","walk_kyapi_slow",""
"0","69121","","","-278","2","131311","5146069","1.5","-75",""
"0","69122","","","-278","2","1313","5146069","1.5","-75",""
"0","69123","","","-288","2","131411","5146069","1.5","-225",""
"0","69124","","","-288","2","1314","5146069","1.5","-225",""
"0","69125","","","-278","2","130911","5146069","1.5","325",""
"","69126","","","","93","1.5","5146069","","0",""
"","69127","","","","4","131311","5146069","","1",""
"","69128","","","","4","1313","5146069","","1",""
"","69129","","","","4","130911","5146069","","1",""
"","69130","","0.2","1","3","131311","5146069","","idle_normal_surprise",""
"","69131","","0.2","1","3","1313","5146069","","idle_normal_surprise",""
"1","69132","0","0.2","0","3","131411","5146069","notice_loop_dere","notice_in_dere",""
"1","69133","0","0.2","0","3","1314","5146069","notice_loop_dere","notice_in_dere",""
"","69134","","0.2","1","3","130911","5146069","","idle_normal_surprise",""
"","69135","","","0","21","vo_apg","5146069","0","vo_apg_0912",""
"1","69136","0","0","11","11","131411","5146069","1","……咦，\n要是告訴我們位置，\n不就沒有尋找的意義了嗎……？","0"
"","69137","","","","91","0","5146069","","",""
"","69138","","0.2","0","3","130911","5146069","","hawawa",""
"","69139","","","0","21","vo_apg","5146069","0","vo_apg_0913",""
"1","69140","0","-30","8","11","130911","5146069","1","哈哇哇！？","0"
"","69141","","","","91","0","5146069","","",""
"","69142","","0.1","0","3","130911","5146069","","bowbowbow",""
"","69143","","","","4","131311","5146069","","0",""
"","69144","","","","4","1313","5146069","","0",""
"","69145","","0.2","1","3","131311","5146069","","riri_talk_noervous",""
"","69146","","0.2","1","3","1313","5146069","","riri_talk_noervous",""
"1","69147","0","0.2","0","3","131411","5146069","clear_smile_idle","clear_smile_in",""
"1","69148","0","0.2","0","3","1314","5146069","clear_smile_idle","clear_smile_in",""
"0","69149","0","0","2","12","131311","5146069","0","2","0"
"0","69150","0","0","2","12","131411","5146069","0","2","0"
"0","69151","0","-30","2","12","130911","5146069","0","2","0"
"","69152","","","","93","2","5146069","","0",""
"","69153","","","","101","69154","5146069","","",""
"","69154","","","","22","0","5146069","","0.2",""
"-278","70001","1","1.8","106","1","1","5146070","0","102111","walk_normal_joy"
"-278","70002","0","1.8","107","5","1","5146070","-195","99","idle_normal"
"-278","70003","1","1.8","108","1","1","5146070","195","130911","idle_normal_noface"
"-278","70004","1","1.8","109","5","1","5146070","195","98","idle_normal_kururu"
"","70005","","","","13","102111","5146070","","206",""
"","70006","","","","13","130911","5146070","","208",""
"-174","70007","0","0.85","15","5","10","5146070","0","10","idle"
"48","70008","0","1","290","5","20","5146070","-237","20","empty"
"1","70009","","1","0","31","1","5146070","0","1",""
"1","70010","","1","0","31","2","5146070","-57.7","2",""
"","70011","","","","37","2","5146070","","black",""
"1","70012","","0","-176","31","14","5146070","-278","14",""
"","70013","","","","91","0","5146070","","0",""
"","70014","","","0","102","0","5146070","","0",""
"","70015","","","","93","0.4","5146070","","0",""
"","70016","","","","37","2","5146070","","iris_out",""
"0","70017","","","-278","2","102111","5146070","2","-195",""
"","70018","","","","93","2","5146070","","0",""
"","70019","","","","4","102111","5146070","","0",""
"","70020","","0.2","1","3","102111","5146070","","idle_normal_joy",""
"","70021","","0.2","1","3","99","5146070","","idle_normal_joy",""
"","70022","","","","93","0.1","5146070","","0",""
"","70023","","0.2","1","3","102111","5146070","","wish_talk_noface",""
"","70024","","0.2","1","3","99","5146070","","kurumi_wish_talk",""
"","70025","","","0","21","vo_apg","5146070","0","vo_apg_1001",""
"1","70026","0","0","7","11","102111","5146070","1","哇……♪\n「潛入3D世界」\n讓人興奮不已呢……♪","0"
"","70027","","","","91","0","5146070","","",""
"1","70028","0.2","0.2","0","3","102111","5146070","sad_talk_normal","notice_in_normal2",""
"1","70029","0.2","0.2","0","3","99","5146070","sad_talk","notice_in",""
"","70030","","","0","21","vo_apg","5146070","0","vo_apg_1002",""
"1","70031","0","0","10","11","102111","5146070","1","對了，把這設施當作舞台\n用來創作故事給觀眾體驗，\n感覺也會很有趣呢……♪","0"
"","70032","","","","91","0","5146070","","",""
"","70033","","0.2","1","3","102111","5146070","","talk_normal_noface",""
"","70034","","0.2","1","3","99","5146070","","kurumi_talk_normal",""
"","70035","","","0","21","vo_apg","5146070","0","vo_apg_1003",""
"1","70036","0","0","9","11","102111","5146070","1","庫露露小姐，下次立體影像的題材\n像是洞窟探險，妳覺得如何呢？\n跟立體老鼠先生一起展開大冒險♪","0"
"","70037","","","","91","0","5146070","","",""
"","70038","","0.2","1","3","102111","5146070","","idle_normal_noface",""
"","70039","","0.2","1","3","99","5146070","","kurumi_idle_normal",""
"","70040","","0.2","1","3","130911","5146070","","kururu_wish_talk_joy",""
"","70041","","0.2","1","3","98","5146070","","kururu_wish_talk_joy",""
"","70042","","","0","21","vo_apg","5146070","0","vo_apg_1004",""
"1","70043","0","0","7","11","130911","5146070","1","哇啊，這主意真棒♪\n到時請胡桃一定要擔任主角……","0"
"","70044","","","","91","0","5146070","","",""
"","70045","","0.2","1","3","130911","5146070","","kururu_wish_idle_surprise",""
"","70046","","0.2","1","3","98","5146070","","kururu_wish_idle_light",""
"","70047","","0.2","1","3","102111","5146070","","surprise_talk_dere",""
"","70048","","0.2","1","3","99","5146070","","surprise_talk_dere",""
"","70049","","","0","21","vo_apg","5146070","0","vo_apg_1005",""
"1","70050","0","0","9","11","102111","5146070","1","大家才是遊樂園的主角……♪\n而且，我偶爾也想嘗試\n扮演恐怖的角色……\n像是邪惡魔女的話，就是這個樣子……","0"
"","70051","","","","91","0","5146070","","",""
"","70052","","","","22","0","5146070","","0",""
"1","70053","0","0.2","0","3","102111","5146070","kurumi_witch_loop","kurumi_witch_in",""
"1","70054","0","0.2","0","3","99","5146070","kurumi_witch_loop","kurumi_witch_in",""
"","70055","","","","93","0.3","5146070","","0",""
"0","70056","","0","1.05","121","0","5146070","1.05","20",""
"","70057","","","","37","2","5146070","","fade105_in",""
"","70058","","","0.5","122","30","5146070","","30",""
"","70059","","0","1","3","130911","5146070","","kururu_wish_doteyes_static",""
"","70060","","","0","21","vo_apg","5146070","0","vo_apg_1006",""
"","70061","","0","0","3","20","5146070","","1006_in",""
"","70062","","","","93","1.2","5146070","","1",""
"","70063","","0","0","3","20","5146070","","1006_mid",""
"","70064","","","","92","","5146070","","",""
"","70065","","0","0","3","20","5146070","","1006_out",""
"","70066","","","","93","0.2","5146070","","0",""
"1","70067","0","0.2","0","3","102111","5146070","idle_normal","kurumi_witch_out",""
"1","70068","0","0.2","0","3","99","5146070","idle_normal","kurumi_witch_out",""
"0","70069","","","-45","2","20","5146070","0","305",""
"","70070","","","","37","2","5146070","","fade105_out",""
"0","70071","","0","1","121","0","5146070","1","0",""
"","70072","","","0.5","122","30","5146070","","30",""
"1","70073","0","0.2","0","3","130911","5146070","kururu_scared_idle","kururu_scared_in",""
"","70074","","","0","21","vo_apg","5146070","0","vo_apg_1007",""
"","70075","","0","0","3","20","5146070","","1007_in",""
"","70076","","","","93","1.2","5146070","","1",""
"","70077","","0","0","3","20","5146070","","1007_mid",""
"","70078","","","","92","","5146070","","",""
"","70079","","0","0","3","20","5146070","","1007_out",""
"","70080","","","","93","0.2","5146070","","0",""
"","70081","","0","0","3","20","5146070","","empty",""
"","70082","","0.2","1","3","102111","5146070","","worry_talk_lookdown",""
"","70083","","0.2","1","3","99","5146070","","worry_talk_lookdown",""
"","70084","","","0","21","vo_apg","5146070","0","vo_apg_1008",""
"1","70085","0","0","8","11","102111","5146070","1","對……對不起……\n妳沒事吧……？","0"
"","70086","","","","91","0","5146070","","",""
"","70087","","0.2","1","3","130911","5146070","","kururu_scared_talk_dere",""
"","70088","","0.2","1","3","98","5146070","","kururu_scared_talk_dere",""
"","70089","","","0","21","vo_apg","5146070","0","vo_apg_1009",""
"1","70090","-60","-10","10","11","130911","5146070","1","不不、不愧是天才女演員大人……\n比起立體影像，\n更充滿了魄力～","0"
"","70091","","","","91","0","5146070","","",""
"","70092","","0.2","1","3","130911","5146070","","kururu_scared_idle_noface",""
"","70093","","0.2","1","3","98","5146070","","kururu_scared_idle",""
"","70094","","0.2","1","3","102111","5146070","","anger_talk_dere_red",""
"","70095","","0.2","1","3","99","5146070","","anger_talk_dere_red",""
"","70096","","","0","21","vo_apg","5146070","0","vo_apg_1010",""
"1","70097","0","0","10","11","102111","5146070","1","……竟、竟然說我是天才……","0"
"","70098","","","","91","0","5146070","","",""
"","70099","","","","22","0","5146070","","0",""
"","70100","","","","32","14","5146070","","1",""
"1","70101","0","0.2","0","3","102111","5146070","kurumi_shy_loop","kurumi_shy_in",""
"1","70102","0","0.2","0","3","99","5146070","kurumi_shy_loop","kurumi_shy_in",""
"","70103","","","","93","2.5","5146070","","0",""
"","70104","","0.2","1","3","130911","5146070","","kururu_scared_talk_dere",""
"","70105","","0.2","1","3","98","5146070","","kururu_scared_talk_dere",""
"","70106","","","0","21","vo_apg","5146070","0","vo_apg_1011",""
"1","70107","-60","-10","13","11","130911","5146070","1","……那個","0"
"","70108","","","","91","0","5146070","","",""
"","70109","","0.2","1","3","130911","5146070","","kururu_scared_talk_nervous",""
"1","70110","0","0","0","3","98","5146070","kururu_scared_talk_sweat_loop","kururu_scared_talk_sweat_in",""
"","70111","","","0","21","vo_apg","5146070","0","vo_apg_1012",""
"1","70112","-60","-10","7","11","130911","5146070","1","我嚇到腳軟了……","0"
"","70113","","","","91","0","5146070","","",""
"","70114","","","","101","70115","5146070","","",""
"","70115","","","","22","0","5146070","","0.2",""
"-278","71001","0","1.8","110","1","1","5146071","-1100","130911","idle_normal"
"-233","71002","0","0.5","106","5","11","5146071","-193","8","idle"
"-233","71003","0","0.6","107","5","12","5146071","267","9","idle"
"","71004","","","","13","130911","5146071","","210",""
"","71005","","","","13","8","5146071","","206",""
"","71006","","","","13","9","5146071","","207",""
"-174","71007","0","0.85","15","5","10","5146071","0","10","idle"
"1","71008","","1","0","31","1","5146071","0","1",""
"1","71009","","0","0","31","2","5146071","0","2",""
"1","71010","","0","0","31","14","5146071","-278","14",""
"1","71011","","0","0","31","17","5146071","0","17",""
"1","71012","","0","0","31","18","5146071","0","18",""
"","71013","","","","91","0","5146071","","0",""
"","71014","","","0","102","0","5146071","","0",""
"","71015","","","","93","0.2","5146071","","0",""
"","71016","","","","32","17","5146071","","1",""
"","71017","","","","93","0.5","5146071","","0",""
"","71018","","","","93","0","5146071","","0",""
"","71019","","","","93","3.5","5146071","","0",""
"0","71020","0","0","2.2","12","8","5146071","0","12","0"
"0","71021","0","0","2.2","12","9","5146071","0","12","0"
"","71022","","0.6","1","3","8","5146071","","lookup",""
"","71023","","0.6","1","3","9","5146071","","lookdown",""
"0","71024","","","-278","2","130911","5146071","3","-380",""
"","71025","","0.2","1","3","130911","5146071","","walk_normal",""
"","71026","","","","93","3","5146071","","0",""
"","71027","","0.2","1","3","130911","5146071","","kururu_surprise_talk",""
"","71028","","","0","21","vo_apg","5146071","0","vo_apg_1101",""
"1","71029","0","0","7","11","130911","5146071","1","等候參加新吉祥物徵選會的\n怪奇怪靈先生～","0"
"","71030","","","","91","0","5146071","","",""
"0","71031","","0","1.1","121","0","5146071","1.1","20",""
"","71032","","","","32","2","5146071","","1",""
"","71033","","","","37","2","5146071","","fade105_in",""
"","71034","","","0.5","122","50","5146071","","50",""
"","71035","","","","32","18","5146071","","1",""
"","71036","","","0","23","se_10055900","5146071","","se_10055900_bachibachi",""
"1","71037","0","0.2","0","3","130911","5146071","shock_loop_surprise2","shock_in_surprise2",""
"","71038","","","0","21","vo_apg","5146071","0","vo_apg_1102",""
"1","71039","0","-20","9","11","130911","5146071","1","咦咦咦！？\n競爭的火花劈哩啪啦！？","0"
"","71040","","","","91","0","5146071","","",""
"","71041","","","","22","0","5146071","","0",""
"","71042","","","","32","18","5146071","","0",""
"","71043","","","","37","2","5146071","","fade105_out",""
"0.5","71044","","11","1","121","0","5146071","1","0",""
"","71045","","0.2","1","3","130911","5146071","","walk_jog_sad_quick",""
"","71046","","0.4","1","3","8","5146071","","idle",""
"","71047","","0.4","1","3","9","5146071","","idle",""
"0","71048","","","-278","2","130911","5146071","0.5","0",""
"","71049","","","","93","0.3","5146071","","0",""
"","71050","","0.4","1","3","8","5146071","","idle",""
"","71051","","0.4","1","3","9","5146071","","idle",""
"","71052","","","","93","0.2","5146071","","0",""
"","71053","","","","4","130911","5146071","","1",""
"","71054","","0","1","3","130911","5146071","","kururu_worry_talk_lookdown",""
"","71055","","","0","21","vo_apg","5146071","0","vo_apg_1103",""
"1","71056","0","0","7","11","130911","5146071","1","卡、卡巴邦，請放心！\n因為我們的主要吉祥物\n是卡巴邦啊……♪","0"
"","71057","","","","91","0","5146071","","",""
"","71058","","","","4","130911","5146071","","0",""
"","71059","","0","1","3","130911","5146071","","kururu_worry_talk_lookup",""
"","71060","","","0","21","vo_apg","5146071","0","vo_apg_1104",""
"1","71061","0","0","8","11","130911","5146071","1","但、但是但是，有時候勁敵角色\n也會更受歡迎……","0"
"","71062","","","","91","0","5146071","","",""
"10","71063","","10","1.15","121","0","5146071","1.15","40",""
"","71064","","","","32","14","5146071","","1",""
"","71065","","","","22","0","5146071","","0",""
"","71066","","","","4","130911","5146071","","0",""
"","71067","","0.2","1","3","130911","5146071","","kururu_wish_idle_search",""
"0","71068","0","0","3","12","8","5146071","0","12","0"
"0","71069","0","0","3","12","9","5146071","0","12","0"
"","71070","","","","93","4","5146071","","0",""
"","71071","","","","32","14","5146071","","0",""
"1","71072","0","0.2","0","3","8","5146071","approach_loop","approach_in",""
"1","71073","0","0.2","0","3","9","5146071","approach_loop","approach_in",""
"1","71074","10","0.6","0.8","6","8","5146071","0.8","0.8",""
"1","71075","10","0.6","0.8","6","9","5146071","0.8","0.8",""
"","71076","","","","93","0.6","5146071","","0",""
"1","71077","0","0.2","0","3","130911","5146071","kururu_down_loop","kururu_down_in",""
"","71078","","","0","21","vo_apg","5146071","0","vo_apg_1105",""
"1","71079","0","0","13","11","130911","5146071","1","噫噫噫……","0"
"","71080","","","","91","0","5146071","","",""
"","71081","","","","101","71082","5146071","","",""
"","71082","","","","22","0","5146071","","0.2",""
