c8a027ad1d5a5061b97dc23cd708ba774149837149987b68b8edd796858ba1e1,9c90b0f473f8e23368d1fb0642bd8dddbd5e487efa694f9ca7b26ea53e285305,4c592bd107c0614dc8effb21d44203a497d292ef5d13154d146149a40e1c50a3,bdac9e2f762cc7f2937ecad8466bd19ce11ae56ae32080954537adfeb8cdbb82,b713cf7159d3f26477cd6d8d4af5b3ecb07387ac0a15ae65e569974fa9ccb601,72d65a4027dc966235baf425e6416ca1a90d3bbc468b03718c85e4afa3083a43,e23f4d227c2db5a7d66fd760ec3569d33b8d03afa4b8b254a4f55ba15686f357,8e23e11d8493c494dab75529eea1b7307beb9e402d0e33fd6d3f18240843eeee,5caa9bfea78cbf00262e15a59ed5689436316ac8d9d7c475009c9ac76c8da19e,a728fd9e0f573a293323ec73b240e6004e9d968c04315e130ae71c5baf1f9093,059bd72ad34aa6dcf796db728066a085bef65bf537b60bd2124fcf2258caba9f,19a3d7614ac246c406aa525fc6935994d712459e4f55ffe1f824429f98d3212b,fe2b6db8dc9d5731c3444a84487f49d2d58d85b2cbbeedd8426ec064d8103b7d,70d25625d72478bfadf91e54551cd34749e14765d57cada9ba98fdf868d8b1fc,738f404eff37388387337a5896678fe42e615a345e514738ea55f61a060bcab6,a8156a42de56aecc3b7c097fdbf78ad378f6c689eefa6a2de054c1123900aceb,d81ba4ae6c1fd74bc53c69eec4f26204e96a13cd21962471efc7b4faa9adef9c,73c265406539b61ac9e12dd4e941fc4c06f508f93d6f3c884d4519676c3e0671,9b4ca0e1db5d9cd975b2f9f52e8e8e2223ead498b3e13114309b6e55f3c689e3,811fabc1ed16c0343b69e0a3018a2bcf03082f3aae1405980bbfe0ccb63c44c6,0611dec38d769141e8ce9ff13d3bbc1e317744e10bea7ca51c6ba3ab8bfa3ea5,312a6fe9dc28438d75d02cdd31f0627b6bf23898ae1587a66a84382f78c6ee42,eebc3080c6c6d0eff8c94cb2eee84018ca68cdaa1e13eb7323b38c4f9928547f,d8fe2161f90c600ebc723897fd81398fb57be6c3671778338e5f71ca535d6592,78ada2e28d9f014566c20419a93d63b53e56d8e740511392c2a26b76bb68792f,98c4bc2ce4740457400e69d09ea8a30a98ecabb62a849c2ee56a2e68c3f62af6,91fa25c17238eb52d4a262cd996b144ebbfdaecdcb1e99dc46760548851db36b,4ea4fc85be3b9ff22e6f9aed54606640dffea304c7ff02139b4be96df2ea0080,f8d5e827241837a4faf2c14d856a66f4a2f8c4eef432a1e1f2049b8c6e62ebf8,4292bcd585b7893d83420a0e1a203ef63ed3e7ca34a9f813c7e8f1f099c7886b,8cfea1a777fb30f6c14e78ca2afcb9f7c2d310f786914568f3885f6a8e56f150,2fae2f69fb49946a7ac3d40b63438ce12dbd06df4bab38769a3734acbb85be52,cd0b6cc6801b62bf8747fbc182c4d0af0c07d73deb0cd9b88d4529d9296ad2c8,6b7b735145ad3bc08b3e4958ba8a5f72a0d415d42eaa0f066ddfdc0aee91b585,da00c239f91ae30232e7333914a919a42452817a91ec5367289acebadecb4cbb,b07cb3d99a2b709170c98ebebe76439983604deff4080d5759c34c82e7fe0360,c14ed0ff5751d21361b032374640ed28e5d07bf0b40e6909a9bdd5b88f862b1c,9e26de865317cf56513200f03a65eaccb01501d6e03f1c7e23cd268478499464,655d3c20a0fd5fd59805359e4528491d764f16b710f4271c40bc465e900a8131
"1056","401056191","1004210","2.4","0","10560104","1004206","1004110","1004108","401056161","1004106","1","401056201","260","2","11","1004109","2","401056181","1004209","710081","11","1004207","1004208","10560101","3","10560102","2.4","1004107","0.06","10560105","1001303","1000000","2.6","401056171","2","30","10560103","0"
"1056","401056241","1004210","3.7","0","10560104","1004206","1004110","1004108","401056211","1004106","1","401056251","261","2","31","1004109","3.5","401056231","1004209","710081","31","1004207","1004208","10560101","4","10560102","3.8","1004107","0.06","10560105","1001303","1000000","4","401056221","3.5","38","10560103","0"
"1056","401056291","1004210","3.7","0","10560104","1004206","1004110","1004108","401056261","1004106","1","401056301","262","2","39","1004109","3.5","401056281","1004209","710081","39","1004207","1004208","10560101","5","10560102","3.8","1004107","0.06","10560105","1001303","1000000","4","401056271","3.5","-1","10560103","0"
"1057","401056491","1004205","1.3","0","10570104","1004201","1004105","1004103","401056461","1004101","1","401056501","263","1","1","1004104","1.2","401056481","1004204","710091","1","1004202","1004203","10570101","1","10570102","1.4","1004102","0.03","10570105","1001301","1000000","1.5","401056471","1.2","1","10570103","0"
"1057","401056491","1004210","1.3","0","10570104","1004206","1004110","1004108","401056461","1004106","1","401056501","264","1","2","1004109","1.2","401056481","1004209","710091","2","1004207","1004208","10570101","1","10570102","1.4","1004107","0.03","10570105","1001303","1000000","1.5","401056471","1.2","3","10570103","0"
"1057","401056541","1004210","1.8","0","10570104","1004206","1004110","1004108","401056511","1004106","1","401056551","265","2","4","1004109","1.6","401056531","1004209","710091","4","1004207","1004208","10570101","2","10570102","1.9","1004107","0.06","10570105","1001303","1000000","2","401056521","1.6","10","10570103","0"
"1057","401056591","1004210","2.4","0","10570104","1004206","1004110","1004108","401056561","1004106","1","401056601","266","2","11","1004109","2","401056581","1004209","710091","11","1004207","1004208","10570101","3","10570102","2.4","1004107","0.06","10570105","1001303","1000000","2.6","401056571","2","30","10570103","0"
"1057","401056641","1004210","3.7","0","10570104","1004206","1004110","1004108","401056611","1004106","1","401056651","267","2","31","1004109","3.5","401056631","1004209","710091","31","1004207","1004208","10570101","4","10570102","3.8","1004107","0.06","10570105","1001303","1000000","4","401056621","3.5","38","10570103","0"
"1057","401056691","1004210","3.7","0","10570104","1004206","1004110","1004108","401056661","1004106","1","401056701","268","2","39","1004109","3.5","401056681","1004209","710091","39","1004207","1004208","10570101","5","10570102","3.8","1004107","0.06","10570105","1001303","1000000","4","401056671","3.5","-1","10570103","0"
"1058","401056891","1004205","1.3","0","10580104","1004201","1004105","1004103","401056861","1004101","1","401056901","269","1","1","1004104","1.2","401056881","1004204","710101","1","1004202","1004203","10580101","1","10580102","1.4","1004102","0.03","10580105","1001301","1000000","1.5","401056871","1.2","1","10580103","0"
"1058","401056891","1004210","1.3","0","10580104","1004206","1004110","1004108","401056861","1004106","1","401056901","270","1","2","1004109","1.2","401056881","1004209","710101","2","1004207","1004208","10580101","1","10580102","1.4","1004107","0.03","10580105","1001303","1000000","1.5","401056871","1.2","3","10580103","0"
"1058","401056941","1004210","1.8","0","10580104","1004206","1004110","1004108","401056911","1004106","1","401056951","271","2","4","1004109","1.6","401056931","1004209","710101","4","1004207","1004208","10580101","2","10580102","1.9","1004107","0.06","10580105","1001303","1000000","2","401056921","1.6","10","10580103","0"
"1058","401056991","1004210","2.4","0","10580104","1004206","1004110","1004108","401056961","1004106","1","401057001","272","2","11","1004109","2","401056981","1004209","710101","11","1004207","1004208","10580101","3","10580102","2.4","1004107","0.06","10580105","1001303","1000000","2.6","401056971","2","30","10580103","0"
"1058","401057041","1004210","3.7","0","10580104","1004206","1004110","1004108","401057011","1004106","1","401057051","273","2","31","1004109","3.5","401057031","1004209","710101","31","1004207","1004208","10580101","4","10580102","3.8","1004107","0.06","10580105","1001303","1000000","4","401057021","3.5","38","10580103","0"
"1058","401057091","1004210","3.7","0","10580104","1004206","1004110","1004108","401057061","1004106","1","401057101","274","2","39","1004109","3.5","401057081","1004209","710101","39","1004207","1004208","10580101","5","10580102","3.8","1004107","0.06","10580105","1001303","1000000","4","401057071","3.5","-1","10580103","0"
"1059","401057291","1004205","1.3","0","10590104","1004201","1004105","1004103","401057261","1004101","1","401057301","275","1","1","1004104","1.2","401057281","1004204","710111","1","1004202","1004203","10590101","1","10590102","1.4","1004102","0.03","10590105","1001301","1000000","1.5","401057271","1.2","1","10590103","0"
"1059","401057291","1004210","1.3","0","10590104","1004206","1004110","1004108","401057261","1004106","1","401057301","276","1","2","1004109","1.2","401057281","1004209","710111","2","1004207","1004208","10590101","1","10590102","1.4","1004107","0.03","10590105","1001303","1000000","1.5","401057271","1.2","3","10590103","0"
"1059","401057341","1004210","1.8","0","10590104","1004206","1004110","1004108","401057311","1004106","1","401057351","277","2","4","1004109","1.6","401057331","1004209","710111","4","1004207","1004208","10590101","2","10590102","1.9","1004107","0.06","10590105","1001303","1000000","2","401057321","1.6","9","10590103","0"
"1059","401057391","1004210","2.1","0","10590104","1004206","1004110","1004108","401057361","1004106","1","401057401","278","2","10","1004109","2","401057381","1004209","710111","10","1004207","1004208","10590101","3","10590102","2.1","1004107","0.06","10590105","1001303","1000000","2.2","401057371","2","25","10590103","0"
"1059","401057441","1004210","4.7","0","10590104","1004206","1004110","1004108","401057411","1004106","1","401057451","279","2","26","1004109","4.5","401057431","1004209","710111","26","1004207","1004208","10590101","4","10590102","4.8","1004107","0.06","10590105","1001303","1000000","5","401057421","4.5","-1","10590103","0"
"1060","401057691","1004205","1.3","0","10600104","1004201","1004105","1004103","401057661","1004101","1","401057701","281","1","1","1004104","1.2","401057681","1004204","710121","1","1004202","1004203","10600101","1","10600102","1.4","1004102","0.03","10600105","1001301","1000000","1.5","401057671","1.2","1","10600103","0"
"1060","401057691","1004210","1.3","0","10600104","1004206","1004110","1004108","401057661","1004106","1","401057701","282","1","2","1004109","1.2","401057681","1004209","710121","2","1004207","1004208","10600101","1","10600102","1.4","1004107","0.03","10600105","1001303","1000000","1.5","401057671","1.2","3","10600103","0"
"1060","401057741","1004210","1.8","0","10600104","1004206","1004110","1004108","401057711","1004106","1","401057751","283","2","4","1004109","1.6","401057731","1004209","710121","4","1004207","1004208","10600101","2","10600102","1.9","1004107","0.06","10600105","1001303","1000000","2","401057721","1.6","9","10600103","0"
"1060","401057791","1004210","2.1","0","10600104","1004206","1004110","1004108","401057761","1004106","1","401057801","284","2","10","1004109","2","401057781","1004209","710121","10","1004207","1004208","10600101","3","10600102","2.1","1004107","0.06","10600105","1001303","1000000","2.2","401057771","2","25","10600103","0"
"1060","401057841","1004210","4.7","0","10600104","1004206","1004110","1004108","401057811","1004106","1","401057851","285","2","26","1004109","4.5","401057831","1004209","710121","26","1004207","1004208","10600101","4","10600102","4.8","1004107","0.06","10600105","1001303","1000000","5","401057821","4.5","-1","10600103","0"
"1061","401058091","1004205","1.3","0","10610104","1004201","1004105","1004103","401058061","1004101","1","401058101","287","1","1","1004104","1.2","401058081","1004204","710011","1","1004202","1004203","10610101","1","10610102","1.4","1004102","0.03","10610105","1001301","1000000","1.5","401058071","1.2","1","10610103","0"
"1061","401058091","1004210","1.3","0","10610104","1004206","1004110","1004108","401058061","1004106","1","401058101","288","1","2","1004109","1.2","401058081","1004209","710011","2","1004207","1004208","10610101","1","10610102","1.4","1004107","0.03","10610105","1001303","1000000","1.5","401058071","1.2","3","10610103","0"
"1061","401058141","1004210","1.8","0","10610104","1004206","1004110","1004108","401058111","1004106","1","401058151","289","2","4","1004109","1.6","401058131","1004209","710011","4","1004207","1004208","10610101","2","10610102","1.9","1004107","0.06","10610105","1001303","1000000","2","401058121","1.6","9","10610103","0"
"1061","401058191","1004210","2.1","0","10610104","1004206","1004110","1004108","401058161","1004106","1","401058201","290","2","10","1004109","2","401058181","1004209","710011","10","1004207","1004208","10610101","3","10610102","2.1","1004107","0.06","10610105","1001303","1000000","2.2","401058171","2","25","10610103","0"
"1061","401058241","1004210","4.7","0","10610104","1004206","1004110","1004108","401058211","1004106","1","401058251","291","2","26","1004109","4.5","401058231","1004209","710011","26","1004207","1004208","10610101","4","10610102","4.8","1004107","0.06","10610105","1001303","1000000","5","401058221","4.5","-1","10610103","0"
"1063","401058491","1004205","1.3","0","10630104","1004201","1004105","1004103","401058461","1004101","1","401058501","293","1","1","1004104","1.2","401058481","1004204","710021","1","1004202","1004203","10630101","1","10630102","1.4","1004102","0.03","10630105","1001301","1000000","1.5","401058471","1.2","1","10630103","0"
"1063","401058491","1004210","1.3","0","10630104","1004206","1004110","1004108","401058461","1004106","1","401058501","294","1","2","1004109","1.2","401058481","1004209","710021","2","1004207","1004208","10630101","1","10630102","1.4","1004107","0.03","10630105","1001303","1000000","1.5","401058471","1.2","3","10630103","0"
"1063","401058541","1004210","1.8","0","10630104","1004206","1004110","1004108","401058511","1004106","1","401058551","295","2","4","1004109","1.6","401058531","1004209","710021","4","1004207","1004208","10630101","2","10630102","1.9","1004107","0.06","10630105","1001303","1000000","2","401058521","1.6","9","10630103","0"
"1063","401058591","1004210","2.1","0","10630104","1004206","1004110","1004108","401058561","1004106","1","401058601","296","2","10","1004109","2","401058581","1004209","710021","10","1004207","1004208","10630101","3","10630102","2.1","1004107","0.06","10630105","1001303","1000000","2.2","401058571","2","25","10630103","0"
"1063","401058641","1004210","4.7","0","10630104","1004206","1004110","1004108","401058611","1004106","1","401058651","297","2","26","1004109","4.5","401058631","1004209","710021","26","1004207","1004208","10630101","4","10630102","4.8","1004107","0.06","10630105","1001303","1000000","5","401058621","4.5","-1","10630103","0"
"1064","401058841","1004205","1.3","0","10640104","1004201","1004105","1004103","401058811","1004101","1","401058851","298","1","1","1004104","1.2","401058831","1004204","710031","1","1004202","1004203","10640101","1","10640102","1.4","1004102","0.03","10640105","1001301","1000000","1.5","401058821","1.2","1","10640103","0"
"1064","401058841","1004210","1.3","0","10640104","1004206","1004110","1004108","401058811","1004106","1","401058851","299","1","2","1004109","1.2","401058831","1004209","710031","2","1004207","1004208","10640101","1","10640102","1.4","1004107","0.03","10640105","1001303","1000000","1.5","401058821","1.2","3","10640103","0"
"1064","401058891","1004210","1.8","0","10640104","1004206","1004110","1004108","401058861","1004106","1","401058901","300","2","4","1004109","1.6","401058881","1004209","710031","4","1004207","1004208","10640101","2","10640102","1.9","1004107","0.06","10640105","1001303","1000000","2","401058871","1.6","9","10640103","0"
"1064","401058941","1004210","2.1","0","10640104","1004206","1004110","1004108","401058911","1004106","1","401058951","301","2","10","1004109","2","401058931","1004209","710031","10","1004207","1004208","10640101","3","10640102","2.1","1004107","0.06","10640105","1001303","1000000","2.2","401058921","2","25","10640103","0"
"1064","401058991","1004210","4.7","0","10640104","1004206","1004110","1004108","401058961","1004106","1","401059001","302","2","26","1004109","4.5","401058981","1004209","710031","26","1004207","1004208","10640101","4","10640102","4.8","1004107","0.06","10640105","1001303","1000000","5","401058971","4.5","-1","10640103","0"
"1065","401059191","1004205","1.3","0","10650104","1004201","1004105","1004103","401059161","1004101","1","401059201","303","1","1","1004104","1.2","401059181","1004204","710041","1","1004202","1004203","10650101","1","10650102","1.4","1004102","0.03","10650105","1001301","1000000","1.5","401059171","1.2","1","10650103","0"
"1065","401059191","1004210","1.3","0","10650104","1004206","1004110","1004108","401059161","1004106","1","401059201","304","1","2","1004109","1.2","401059181","1004209","710041","2","1004207","1004208","10650101","1","10650102","1.4","1004107","0.03","10650105","1001303","1000000","1.5","401059171","1.2","3","10650103","0"
"1065","401059241","1004210","1.8","0","10650104","1004206","1004110","1004108","401059211","1004106","1","401059251","305","2","4","1004109","1.6","401059231","1004209","710041","4","1004207","1004208","10650101","2","10650102","1.9","1004107","0.06","10650105","1001303","1000000","2","401059221","1.6","9","10650103","0"
"1065","401059291","1004210","2.1","0","10650104","1004206","1004110","1004108","401059261","1004106","1","401059301","306","2","10","1004109","2","401059281","1004209","710041","10","1004207","1004208","10650101","3","10650102","2.1","1004107","0.06","10650105","1001303","1000000","2.2","401059271","2","25","10650103","0"
"1065","401059341","1004210","4.7","0","10650104","1004206","1004110","1004108","401059311","1004106","1","401059351","307","2","26","1004109","4.5","401059331","1004209","710041","26","1004207","1004208","10650101","4","10650102","4.8","1004107","0.06","10650105","1001303","1000000","5","401059321","4.5","-1","10650103","0"
"1066","401059541","1004205","1.3","0","10660104","1004201","1004105","1004103","401059511","1004101","1","401059551","308","1","1","1004104","1.2","401059531","1004204","710051","1","1004202","1004203","10660101","1","10660102","1.4","1004102","0.03","10660105","1001301","1000000","1.5","401059521","1.2","1","10660103","0"
"1066","401059541","1004210","1.3","0","10660104","1004206","1004110","1004108","401059511","1004106","1","401059551","309","1","2","1004109","1.2","401059531","1004209","710051","2","1004207","1004208","10660101","1","10660102","1.4","1004107","0.03","10660105","1001303","1000000","1.5","401059521","1.2","3","10660103","0"
"1066","401059591","1004210","1.8","0","10660104","1004206","1004110","1004108","401059561","1004106","1","401059601","310","2","4","1004109","1.6","401059581","1004209","710051","4","1004207","1004208","10660101","2","10660102","1.9","1004107","0.06","10660105","1001303","1000000","2","401059571","1.6","9","10660103","0"
"1066","401059641","1004210","2.1","0","10660104","1004206","1004110","1004108","401059611","1004106","1","401059651","311","2","10","1004109","2","401059631","1004209","710051","10","1004207","1004208","10660101","3","10660102","2.1","1004107","0.06","10660105","1001303","1000000","2.2","401059621","2","25","10660103","0"
"1066","401059691","1004210","4.7","0","10660104","1004206","1004110","1004108","401059661","1004106","1","401059701","312","2","26","1004109","4.5","401059681","1004209","710051","26","1004207","1004208","10660101","4","10660102","4.8","1004107","0.06","10660105","1001303","1000000","5","401059671","4.5","-1","10660103","0"
"1067","401059891","1004205","1.3","0","10670104","1004201","1004105","1004103","401059861","1004101","1","401059901","313","1","1","1004104","1.2","401059881","1004204","710061","1","1004202","1004203","10670101","1","10670102","1.4","1004102","0.03","10670105","1001301","1000000","1.5","401059871","1.2","1","10670103","0"
"1067","401059891","1004210","1.3","0","10670104","1004206","1004110","1004108","401059861","1004106","1","401059901","314","1","2","1004109","1.2","401059881","1004209","710061","2","1004207","1004208","10670101","1","10670102","1.4","1004107","0.03","10670105","1001303","1000000","1.5","401059871","1.2","3","10670103","0"
"1067","401059941","1004210","1.8","0","10670104","1004206","1004110","1004108","401059911","1004106","1","401059951","315","2","4","1004109","1.6","401059931","1004209","710061","4","1004207","1004208","10670101","2","10670102","1.9","1004107","0.06","10670105","1001303","1000000","2","401059921","1.6","9","10670103","0"
"1067","401059991","1004210","2.1","0","10670104","1004206","1004110","1004108","401059961","1004106","1","401060001","316","2","10","1004109","2","401059981","1004209","710061","10","1004207","1004208","10670101","3","10670102","2.1","1004107","0.06","10670105","1001303","1000000","2.2","401059971","2","25","10670103","0"
"1067","401060041","1004210","4.7","0","10670104","1004206","1004110","1004108","401060011","1004106","1","401060051","317","2","26","1004109","4.5","401060031","1004209","710061","26","1004207","1004208","10670101","4","10670102","4.8","1004107","0.06","10670105","1001303","1000000","5","401060021","4.5","-1","10670103","0"
"1068","401060241","1004210","1.3","0","10680104","1004206","0","0","401060211","0","1","401060251","318","1","-2","0","1.2","401060231","1004209","710071","-2","1004207","1004208","10680101","1","10680102","1.4","0","0.03","10680105","0","1000000","1.5","401060221","1.2","-2","10680103","0"
"1068","401060291","1004205","1.8","0","10680104","1004201","1004105","1004103","401060261","1004101","1","401060301","319","2","1","1004104","1.6","401060281","1004204","710071","1","1004202","1004203","10680101","2","10680102","1.9","1004102","0.06","10680105","1001301","1000000","2","401060271","1.6","1","10680103","0"
"1068","401060291","1004210","1.8","0","10680104","1004206","1004110","1004108","401060261","1004106","1","401060301","320","2","2","1004109","1.6","401060281","1004209","710071","2","1004207","1004208","10680101","2","10680102","1.9","1004107","0.06","10680105","1001303","1000000","2","401060271","1.6","6","10680103","0"
"1068","401060341","1004210","2.1","0","10680104","1004206","1004110","1004108","401060311","1004106","1","401060351","321","2","7","1004109","2","401060331","1004209","710071","7","1004207","1004208","10680101","3","10680102","2.1","1004107","0.06","10680105","1001303","1000000","2.2","401060321","2","22","10680103","0"
"1068","401060391","1004210","4.7","0","10680104","1004206","1004110","1004108","401060361","1004106","1","401060401","322","2","23","1004109","4.5","401060381","1004209","710071","23","1004207","1004208","10680101","4","10680102","4.8","1004107","0.06","10680105","1001303","1000000","5","401060371","4.5","-1","10680103","0"
"1069","401060591","1004210","1.3","0","10690104","1004206","0","0","401060561","0","1","401060601","323","1","-2","0","1.2","401060581","1004209","710081","-2","1004207","1004208","10690101","1","10690102","1.4","0","0.03","10690105","0","1000000","1.5","401060571","1.2","-2","10690103","0"
"1069","401060641","1004205","1.8","0","10690104","1004201","1004105","1004103","401060611","1004101","1","401060651","324","2","1","1004104","1.6","401060631","1004204","710081","1","1004202","1004203","10690101","2","10690102","1.9","1004102","0.06","10690105","1001301","1000000","2","401060621","1.6","1","10690103","0"
"1069","401060641","1004210","1.8","0","10690104","1004206","1004110","1004108","401060611","1004106","1","401060651","325","2","2","1004109","1.6","401060631","1004209","710081","2","1004207","1004208","10690101","2","10690102","1.9","1004107","0.06","10690105","1001303","1000000","2","401060621","1.6","6","10690103","0"
"1069","401060691","1004210","2.1","0","10690104","1004206","1004110","1004108","401060661","1004106","1","401060701","326","2","7","1004109","2","401060681","1004209","710081","7","1004207","1004208","10690101","3","10690102","2.1","1004107","0.06","10690105","1001303","1000000","2.2","401060671","2","22","10690103","0"
"1069","401060741","1004210","4.7","0","10690104","1004206","1004110","1004108","401060711","1004106","1","401060751","327","2","23","1004109","4.5","401060731","1004209","710081","23","1004207","1004208","10690101","4","10690102","4.8","1004107","0.06","10690105","1001303","1000000","5","401060721","4.5","-1","10690103","0"
"1070","401060941","1004210","1.3","0","10700104","1004206","0","0","401060911","0","1","401060951","328","1","-2","0","1.2","401060931","1004209","710091","-2","1004207","1004208","10700101","1","10700102","1.4","0","0.03","10700105","0","1000000","1.5","401060921","1.2","-2","10700103","0"
"1070","401060991","1004205","1.8","0","10700104","1004201","1004105","1004103","401060961","1004101","1","401061001","329","2","1","1004104","1.6","401060981","1004204","710091","1","1004202","1004203","10700101","2","10700102","1.9","1004102","0.06","10700105","1001301","1000000","2","401060971","1.6","1","10700103","0"
"1070","401060991","1004210","1.8","0","10700104","1004206","1004110","1004108","401060961","1004106","1","401061001","330","2","2","1004109","1.6","401060981","1004209","710091","2","1004207","1004208","10700101","2","10700102","1.9","1004107","0.06","10700105","1001303","1000000","2","401060971","1.6","6","10700103","0"
"1070","401061041","1004210","2.1","0","10700104","1004206","1004110","1004108","401061011","1004106","1","401061051","331","2","7","1004109","2","401061031","1004209","710091","7","1004207","1004208","10700101","3","10700102","2.1","1004107","0.06","10700105","1001303","1000000","2.2","401061021","2","22","10700103","0"
"1070","401061091","1004210","4.7","0","10700104","1004206","1004110","1004108","401061061","1004106","1","401061101","332","2","23","1004109","4.5","401061081","1004209","710091","23","1004207","1004208","10700101","4","10700102","4.8","1004107","0.06","10700105","1001303","1000000","5","401061071","4.5","-1","10700103","0"
"1071","401061291","1004210","1.3","0","10710104","1004206","0","0","401061261","0","1","401061301","333","1","-2","0","1.2","401061281","1004209","710101","-2","1004207","1004208","10710101","1","10710102","1.4","0","0.03","10710105","0","1000000","1.5","401061271","1.2","-2","10710103","0"
"1071","401061341","1004205","1.8","0","10710104","1004201","1004105","1004103","401061311","1004101","1","401061351","334","2","1","1004104","1.6","401061331","1004204","710101","1","1004202","1004203","10710101","2","10710102","1.9","1004102","0.06","10710105","1001301","1000000","2","401061321","1.6","1","10710103","0"
"1071","401061341","1004210","1.8","0","10710104","1004206","1004110","1004108","401061311","1004106","1","401061351","335","2","2","1004109","1.6","401061331","1004209","710101","2","1004207","1004208","10710101","2","10710102","1.9","1004107","0.06","10710105","1001303","1000000","2","401061321","1.6","6","10710103","0"
"1071","401061391","1004210","2.1","0","10710104","1004206","1004110","1004108","401061361","1004106","1","401061401","336","2","7","1004109","2","401061381","1004209","710101","7","1004207","1004208","10710101","3","10710102","2.1","1004107","0.06","10710105","1001303","1000000","2.2","401061371","2","22","10710103","0"
"1071","401061441","1004210","4.7","0","10710104","1004206","1004110","1004108","401061411","1004106","1","401061451","337","2","23","1004109","4.5","401061431","1004209","710101","23","1004207","1004208","10710101","4","10710102","4.8","1004107","0.06","10710105","1001303","1000000","5","401061421","4.5","-1","10710103","0"
"1072","401061641","1004210","1.3","0","10720104","1004206","0","0","401061611","0","1","401061651","338","1","-2","0","1.2","401061631","1004209","710111","-2","1004207","1004208","10720101","1","10720102","1.4","0","0.03","10720105","0","1000000","1.5","401061621","1.2","-2","10720103","0"
"1072","401061691","1004205","1.8","0","10720104","1004201","1004105","1004103","401061661","1004101","1","401061701","339","2","1","1004104","1.6","401061681","1004204","710111","1","1004202","1004203","10720101","2","10720102","1.9","1004102","0.06","10720105","1001301","1000000","2","401061671","1.6","1","10720103","0"
"1072","401061691","1004210","1.8","0","10720104","1004206","1004110","1004108","401061661","1004106","1","401061701","340","2","2","1004109","1.6","401061681","1004209","710111","2","1004207","1004208","10720101","2","10720102","1.9","1004107","0.06","10720105","1001303","1000000","2","401061671","1.6","6","10720103","0"
"1072","401061741","1004210","2.1","0","10720104","1004206","1004110","1004108","401061711","1004106","1","401061751","341","2","7","1004109","2","401061731","1004209","710111","7","1004207","1004208","10720101","3","10720102","2.1","1004107","0.06","10720105","1001303","1000000","2.2","401061721","2","22","10720103","0"
"1072","401061791","1004210","4.7","0","10720104","1004206","1004110","1004108","401061761","1004106","1","401061801","342","2","23","1004109","4.5","401061781","1004209","710111","23","1004207","1004208","10720101","4","10720102","4.8","1004107","0.06","10720105","1001303","1000000","5","401061771","4.5","-1","10720103","0"
"1073","401061991","1004210","1.3","0","10730104","1004206","0","0","401061961","0","1","401062001","343","1","-2","0","1.2","401061981","1004209","710121","-2","1004207","1004208","10730101","1","10730102","1.4","0","0.03","10730105","0","1000000","1.5","401061971","1.2","-2","10730103","0"
"1073","401062041","1004205","1.8","0","10730104","1004201","1004105","1004103","401062011","1004101","1","401062051","344","2","1","1004104","1.6","401062031","1004204","710121","1","1004202","1004203","10730101","2","10730102","1.9","1004102","0.06","10730105","1001301","1000000","2","401062021","1.6","1","10730103","0"
"1073","401062041","1004210","1.8","0","10730104","1004206","1004110","1004108","401062011","1004106","1","401062051","345","2","2","1004109","1.6","401062031","1004209","710121","2","1004207","1004208","10730101","2","10730102","1.9","1004107","0.06","10730105","1001303","1000000","2","401062021","1.6","6","10730103","0"
"1073","401062091","1004210","2.1","0","10730104","1004206","1004110","1004108","401062061","1004106","1","401062101","346","2","7","1004109","2","401062081","1004209","710121","7","1004207","1004208","10730101","3","10730102","2.1","1004107","0.06","10730105","1001303","1000000","2.2","401062071","2","22","10730103","0"
"1073","401062141","1004210","4.7","0","10730104","1004206","1004110","1004108","401062111","1004106","1","401062151","347","2","23","1004109","4.5","401062131","1004209","710121","23","1004207","1004208","10730101","4","10730102","4.8","1004107","0.06","10730105","1001303","1000000","5","401062121","4.5","-1","10730103","0"
"1074","401062341","1004210","1.3","0","10740104","1004206","0","0","401062311","0","1","401062351","348","1","-2","0","1.2","401062331","1004209","710011","-2","1004207","1004208","10740101","1","10740102","1.4","0","0.03","10740105","0","1000000","1.5","401062321","1.2","-2","10740103","0"
"1074","401062391","1004205","1.8","0","10740104","1004201","1004105","1004103","401062361","1004101","1","401062401","349","2","1","1004104","1.6","401062381","1004204","710011","1","1004202","1004203","10740101","2","10740102","1.9","1004102","0.06","10740105","1001301","1000000","2","401062371","1.6","1","10740103","0"
"1074","401062391","1004210","1.8","0","10740104","1004206","1004110","1004108","401062361","1004106","1","401062401","350","2","2","1004109","1.6","401062381","1004209","710011","2","1004207","1004208","10740101","2","10740102","1.9","1004107","0.06","10740105","1001303","1000000","2","401062371","1.6","6","10740103","0"
"1074","401062441","1004210","2.1","0","10740104","1004206","1004110","1004108","401062411","1004106","1","401062451","351","2","7","1004109","2","401062431","1004209","710011","7","1004207","1004208","10740101","3","10740102","2.1","1004107","0.06","10740105","1001303","1000000","2.2","401062421","2","22","10740103","0"
"1074","401062491","1004210","4.7","0","10740104","1004206","1004110","1004108","401062461","1004106","1","401062501","352","2","23","1004109","4.5","401062481","1004209","710011","23","1004207","1004208","10740101","4","10740102","4.8","1004107","0.06","10740105","1001303","1000000","5","401062471","4.5","-1","10740103","0"
