07f3b26ddce836601011c0d66b3f1135c441ac2049dac97ab83d24a5f3a9f956,0b72cc96f51712f569a709d0d6e550f634538d06da0643b4aff854c3a950f25d,5828d9599e4786b41c22c2c0df19e70f0d015308f4476d5d1526f9b4539a69a8,5a2b6e3a5a8a54de405be48032094208bfb150455a4f29080404d5e713d30c55,ce451eee693f35f59ddd7afa8d70ec1e927e0b7f82508d8f9c66906fb2092937,d4c6b7e126a1051cfd5fd494310226a02e084931b6d4e34c6c6088715e14c93f,a79c95fa27b4b9593e26d5f384cd9cc25b3094a889b19f393a099a387537295f,ded8eed03455171b93cb966b85228ef094edec230cfe6a00a51ac64319e4512b,5b487812552a1eb330bb15e8772fa0e15bdf941f8bc337db1e5f08cfc84dd965,8a445eab660f863d3cd67b468e337212b67ee1045aaa8c2ecae7047efa9ad3f6,23f4997cab258669a12c4b2af968848392b2de270ac944a6c23a1f85f96034b3
"checkpoint_kyaru_loop","3","0","1","0","106011","92101","","0","1921010035","checkpoint_kyaru_in"
"checkpoint_shefy_loop","3","0","1","0","106411","92101","","0","1921010036","checkpoint_shefy_in"
"","140","","","","6","92101","","0","1921010037","0"
"","93","","","","1.6","92101","","","1921010038","0"
"","23","","","","se_caravan","92101","","0","1921010039","se_caravan_goal_arrival_niflhel"
"","32","","","","5","92101","","","1921010040","1"
"","3","","","0.2","118511","92101","","1","1921010041","checkpoint_karin_clap"
"","93","","","","3","92101","","","1921010042","0"
"","101","","","","1921010044","92101","","","1921010043",""
"","25","","","","bgm_MC211","92101","","","1921010044","bgm_MC211"
"","32","","","","4","92101","","","1921010045","0"
"","113","","","","1","92101","","","1921010046",""
"","93","","","","0.3","92101","","","1921010047","0"
"","32","","","","2","92101","","","1921010048","1"
"","93","","","","0.4","92101","","","1921010049","0"
"1","6","0","0","0","100","92101","","1","1921010050","1"
"1","6","0","0","0","110","92101","","1","1921010051","1"
"","32","","","","0","92101","","","1921010052","0"
"","32","","","","5","92101","","","1921010053","0"
"","32","","","","9","92101","","","1921010054","0"
"1","6","0","0","0","105811","92101","","1","1921010055","1"
"1","6","0","0","0","105911","92101","","1","1921010056","1"
"1","6","0","0","0","106011","92101","","1","1921010057","1"
"1","6","0","0","0","106411","92101","","1","1921010058","1"
"1","6","0","0","0","118511","92101","","1","1921010059","1"
"","91","","","","0","92101","","","1921010060",""
"0","1","0","-34","1","1","92102","empty","62","1921020001","105811"
"0","1","0","-34","1","1","92102","empty","66","1921020002","105911"
"0","1","0","-34","1","1","92102","empty","64","1921020003","106011"
"0","1","0","-34","1","1","92102","empty","64","1921020004","106411"
"0","1","0","-34","1","1","92102","empty","52","1921020005","118511"
"0","5","0","-34","1","900000","92102","empty","54","1921020006","900000"
"1","6","0","1","0","105811","92102","","1","1921020007","1"
"1","6","0","1","0","105911","92102","","1","1921020008","1"
"1","6","0","1","0","106011","92102","","1","1921020009","1"
"1","6","0","1","0","106411","92102","","1","1921020010","1"
"1","6","0","1","0","118511","92102","","1","1921020011","1"
"0","2","0","1","0","105811","92102","","-34","1921020012","0"
"0","2","0","1","0","105911","92102","","-34","1921020013","0"
"0","2","0","1","0","106011","92102","","-34","1921020014","0"
"0","2","0","1","0","106411","92102","","-34","1921020015","0"
"0","31","","1","1","921001","92102","","-250","1921020016","921001"
"0","31","","1","0","900002","92102","","0","1921020017","900002"
"0","31","","1","0","900003","92102","","0","1921020018","900003"
"0","31","","1","0","900006","92102","","0","1921020019","900006"
"0","31","","1","0","900008","92102","","0","1921020020","900008"
"","91","","","","0","92102","","","1921020021","0"
"","3","","","0","105811","92102","","1","1921020022","treasure_peko"
"","3","","","0","105911","92102","","1","1921020023","treasure_kokkoro"
"","3","","","0","106011","92102","","1","1921020024","treasure_kyaru"
"","3","","","0","106411","92102","","1","1921020025","treasure_shefy"
"","3","","","0","118511","92102","","0","1921020026","treasure_karin_normal"
"","3","","","0","900000","92102","","0","1921020027","treasure_karin_normal"
"","32","","","","900006","92102","","","1921020028","1"
"","32","","","","900008","92102","","","1921020029","1"
"","93","","","","0.4","92102","","","1921020030","0"
"","140","","","","7","92102","","0","1921020031","0"
"","93","","","","3.9","92102","","","1921020032","0"
"","101","","","","1921020035","92102","","","1921020033",""
"","32","","","","900006","92102","","","1921020034","0"
"1","113","0","0","0.1","2","92102","","1","1921020035",""
"","93","","","","0.2","92102","","","1921020036","0"
"","32","","","","900003","92102","","","1921020037","1"
"","93","","","","0.2","92102","","","1921020038","0"
"","32","","","","921001","92102","","","1921020039","0"
"","32","","","","900006","92102","","","1921020040","0"
"1","6","0","0","0","105811","92102","","1","1921020041","1"
"1","6","0","0","0","105911","92102","","1","1921020042","1"
"1","6","0","0","0","106011","92102","","1","1921020043","1"
"1","6","0","0","0","106411","92102","","1","1921020044","1"
"1","6","0","0","0","118511","92102","","1","1921020045","1"
"1","6","0","0","0","900000","92102","","1","1921020046","1"
"","93","","","","0.1","92102","","","1921020047","0"
"0","1","0","-34","1","1","92103","empty","62","1921030001","105811"
"0","1","0","-34","1","1","92103","empty","66","1921030002","105911"
"0","1","0","-34","1","1","92103","empty","64","1921030003","106011"
"0","1","0","-34","1","1","92103","empty","64","1921030004","106411"
"0","1","0","-34","1","1","92103","empty","52","1921030005","118511"
"0","5","0","-34","1","900000","92103","empty","54","1921030006","900000"
"1","6","0","1","0","105811","92103","","1","1921030007","1"
"1","6","0","1","0","105911","92103","","1","1921030008","1"
"1","6","0","1","0","106011","92103","","1","1921030009","1"
"1","6","0","1","0","106411","92103","","1","1921030010","1"
"1","6","0","1","0","118511","92103","","1","1921030011","1"
"0","2","0","1","0","105811","92103","","-34","1921030012","0"
"0","2","0","1","0","105911","92103","","-34","1921030013","0"
"0","2","0","1","0","106011","92103","","-34","1921030014","0"
"0","2","0","1","0","106411","92103","","-34","1921030015","0"
"0","31","","1","1","921001","92103","","-250","1921030016","921001"
"0","31","","1","0","900002","92103","","0","1921030017","900002"
"0","31","","1","0","900003","92103","","0","1921030018","900003"
"0","31","","1","0","900007","92103","","0","1921030019","900007"
"0","31","","1","0","900008","92103","","0","1921030020","900008"
"","91","","","","0","92103","","","1921030021","0"
"","3","","","0","105811","92103","","1","1921030022","treasure_peko"
"","3","","","0","105911","92103","","1","1921030023","treasure_kokkoro"
"","3","","","0","106011","92103","","1","1921030024","treasure_kyaru"
"","3","","","0","106411","92103","","1","1921030025","treasure_shefy"
"","3","","","0","118511","92103","","0","1921030026","treasure_karin_rare"
"","3","","","0","900000","92103","","0","1921030027","treasure_karin_rare"
"","32","","","","900007","92103","","","1921030028","1"
"","32","","","","900008","92103","","","1921030029","1"
"","93","","","","0.4","92103","","","1921030030","0"
"","140","","","","7","92103","","0","1921030031","0"
"","93","","","","2.2","92103","","","1921030032","0"
"0","21","","","","vo_caravan","92103","","0","1921030033","vo_caravan_118501_appraise_001"
"","93","","","","2.7","92103","","","1921030034","0"
"","101","","","","1921030037","92103","","","1921030035",""
"","32","","","","900007","92103","","","1921030036","0"
"1","113","0","0","0.1","2","92103","","1","1921030037",""
"","93","","","","0.2","92103","","","1921030038","0"
"","32","","","","900003","92103","","","1921030039","1"
"","93","","","","0.2","92103","","","1921030040","0"
"","32","","","","921001","92103","","","1921030041","0"
"","32","","","","900007","92103","","","1921030042","0"
"","32","","","","900008","92103","","","1921030043","0"
"1","6","0","0","0","105811","92103","","1","1921030044","1"
"1","6","0","0","0","105911","92103","","1","1921030045","1"
"1","6","0","0","0","106011","92103","","1","1921030046","1"
"1","6","0","0","0","106411","92103","","1","1921030047","1"
"1","6","0","0","0","118511","92103","","1","1921030048","1"
"1","6","0","0","0","900000","92103","","1","1921030049","1"
"","93","","","","0.1","92103","","","1921030050","0"
"0","1","0","-34","1","1","92201","empty","62","1922010001","105811"
"0","1","0","-34","1","1","92201","empty","66","1922010002","105911"
"0","1","0","-34","1","1","92201","empty","64","1922010003","106011"
"0","1","0","-34","1","1","92201","empty","65","1922010004","106411"
"-1085","5","1","-266","0.4","100","92201","idle","58","1922010005","100"
"-1085","5","1","-266","0.4","110","92201","idle","56","1922010006","110"
"0","1","0","-34","1","1","92201","empty","52","1922010007","118511"
"-800","5","0","-300","0.64","14","92201","empty","62","1922010008","11"
"-1120","5","0","-300","0.64","15","92201","empty","64","1922010009","12"
"-970","5","0","-320","0.64","16","92201","empty","66","1922010010","13"
"-1120","5","1","-250","0.75","200","92201","empty","58","1922010011","200"
"0","31","","1","0","921000","92201","","-300","1922010012","0"
"0","31","","1","0","900001","92201","","0","1922010013","10"
"0","31","","1","0","900002","92201","","0","1922010014","11"
"-266","31","","1","0","900004","92201","","-1085","1922010015","12"
"0","31","","1","0","900005","92201","","0","1922010016","13"
"0","31","","1","0","900011","92201","","-600","1922010017","18"
"-34","31","","1","0","900009","92201","","0","1922010018","17"
"0","31","","1","0","912001","92201","","0","1922010019","912001"
"","91","","","","0","92201","","","1922010020","0"
"","32","","","","10","92201","","","1922010021","1"
"","93","","","","0.7","92201","","","1922010022","0"
"","32","","","","0","92201","","","1922010023","1"
"","32","","","","17","92201","","","1922010024","1"
"","3","","","0","118511","92201","","1","1922010025","checkpoint_karin_idle"
"","26","","","","0.5","92201","","","1922010026",""
"","23","","","","se_caravan","92201","","0","1922010027","se_caravan_goal_amb_niflhel"
"","23","","","","se_caravan","92201","","0","1922010028","se_caravan_goal_onigiri"
"","93","","","","0.5","92201","","","1922010029","0"
"idle","3","0","1","0","100","92201","","0","1922010030","run_checkpoint"
"idle","3","0","1","0","110","92201","","0","1922010031","run_checkpoint"
"","32","","","","12","92201","","","1922010032","1"
"2.5","2","","11","","100","92201","","-276","1922010033","67"
"2.5","2","","11","","110","92201","","-276","1922010034","67"
"2.5","33","","11","","12","92201","","-276","1922010035","67"
"","93","","","","2","92201","","","1922010036","0"
"","23","","","","se_caravan","92201","","0","1922010037","se_caravan_goal_chara_appear"
"checkpoint_peko_loop","3","0","1","0","105811","92201","","0","1922010038","checkpoint_peko_in"
"checkpoint_kokkoro_loop","3","0","1","0","105911","92201","","0","1922010039","checkpoint_kokkoro_in"
"checkpoint_kyaru_loop","3","0","1","0","106011","92201","","0","1922010040","checkpoint_kyaru_in"
"checkpoint_shefy_loop","3","0","1","0","106411","92201","","0","1922010041","checkpoint_shefy_in"
"","140","","","","6","92201","","0","1922010042","0"
"","93","","","","1.6","92201","","","1922010043","0"
"","23","","","","se_caravan","92201","","0","1922010044","se_caravan_goal_arrival_niflhel"
"","32","","","","13","92201","","","1922010045","1"
"","3","","","0.2","118511","92201","","1","1922010046","checkpoint_karin_clap"
"","93","","","","2.6","92201","","","1922010047","0"
"1","33","","3","","11","92201","","0","1922010048","-600"
"1","121","","1","3","600","92201","","1","1922010049","0"
"","23","","","","se_caravan","92201","","0","1922010050","se_caravan_goal_bandy_appear"
"","3","","","","11","92201","","0","1922010051","run_gakkari"
"","3","","","","12","92201","","0","1922010052","run_gakkari"
"","3","","","","13","92201","","0","1922010053","run_gakkari"
"idle","3","0.1","1","","200","92201","","0","1922010054","run_gakkari"
"","32","","","","912001","92201","","","1922010055","1"
"","93","","","","0.4","92201","","","1922010056","0"
"","3","","","0.1","105811","92201","","1","1922010057","checkpoint_peko_loop_r"
"","3","","","0.1","105911","92201","","1","1922010058","checkpoint_kokkoro_loop_r"
"","3","","","0.1","106011","92201","","1","1922010059","checkpoint_kyaru_loop_r"
"","3","","","0.1","106411","92201","","1","1922010060","checkpoint_shefy_loop_r"
"","140","","","","61","92201","","0","1922010061","0"
"","93","","","","0.1","92201","","","1922010062","0"
"","32","","","","18","92201","","","1922010063","1"
"","93","","","","3.7","92201","","","1922010064","0"
"","101","","","","1922010066","92201","","","1922010065",""
"","25","","","","bgm_MC211","92201","","","1922010066","bgm_MC211"
"","32","","","","12","92201","","","1922010067","0"
"","32","","","","912001","92201","","","1922010068","0"
"","113","","","","1","92201","","","1922010069",""
"","93","","","","0.3","92201","","","1922010070","0"
"","32","","","","11","92201","","","1922010071","1"
"","93","","","","0.4","92201","","","1922010072","0"
"","32","","","","0","92201","","","1922010073","0"
"","32","","","","13","92201","","","1922010074","0"
"","32","","","","18","92201","","","1922010075","0"
"","32","","","","17","92201","","","1922010076","0"
"1","6","0","0","0","105811","92201","","1","1922010077","1"
"1","6","0","0","0","105911","92201","","1","1922010078","1"
"1","6","0","0","0","106011","92201","","1","1922010079","1"
"1","6","0","0","0","106411","92201","","1","1922010080","1"
"1","6","0","0","0","100","92201","","1","1922010081","1"
"1","6","0","0","0","110","92201","","1","1922010082","1"
"1","6","0","0","0","118511","92201","","1","1922010083","1"
"1","6","0","0","0","11","92201","","1","1922010084","1"
"1","6","0","0","0","12","92201","","1","1922010085","1"
"1","6","0","0","0","13","92201","","1","1922010086","1"
"1","6","0","0","0","200","92201","","1","1922010087","1"
"1","121","","0","3","0","92201","","1","1922010088","0"
"0","33","","0","","11","92201","","0","1922010089","0"
"","91","","","","0","92201","","","1922010090",""
"-1250","1","0","-50","1","1","92301","empty","62","1923010001","105811"
"-1390","1","0","-70","1","1","92301","empty","66","1923010002","105911"
"-1520","1","0","-50","1","1","92301","empty","64","1923010003","106011"
"-1660","1","0","-70","1","1","92301","empty","64","1923010004","106411"
"-1085","5","1","-266","0.4","100","92301","idle","58","1923010005","100"
"-1085","5","1","-266","0.4","110","92301","idle","56","1923010006","110"
"285","5","0","-330","0.64","14","92301","empty","64","1923010007","11"
"570","5","0","-330","0.64","15","92301","empty","66","1923010008","12"
"425","5","0","-300","0.64","16","92301","empty","62","1923010009","13"
"570","5","0","-250","0.75","200","92301","empty","58","1923010010","200"
"0","31","","1","0","921000","92301","","-300","1923010011","0"
"0","31","","1","0","900001","92301","","0","1923010012","10"
"0","31","","1","0","900002","92301","","0","1923010013","11"
"0","31","","1","0","912000","92301","","430","1923010014","912000"
"-50","31","","1","0","912002","92301","","-1250","1923010015","20021"
"-70","31","","1","0","912002","92301","","-1390","1923010016","20022"
"-50","31","","1","0","912002","92301","","-1520","1923010017","20023"
"-70","31","","1","0","912002","92301","","-1660","1923010018","20024"
"0","31","","1","0","900012","92301","","0","1923010019","19"
"","91","","","","0","92301","","","1923010020","0"
"","32","","","","10","92301","","","1923010021","1"
"","93","","","","0.7","92301","","","1923010022","0"
"","32","","","","0","92301","","","1923010023","1"
"","3","","","","11","92301","","1","1923010024","doya_wait"
"","3","","","","12","92301","","1","1923010025","doya_wait"
"","3","","","","13","92301","","1","1923010026","doya_wait"
"","3","","","","200","92301","","1","1923010027","idle"
"","32","","","","912000","92301","","","1923010028","1"
"","26","","","","0.5","92301","","","1923010029",""
"","23","","","","se_caravan","92301","","0","1923010030","se_caravan_goal_amb_niflhel"
"","23","","","","se_caravan","92301","","0","1923010031","se_caravan_goal_onigiri_bishoku_appear"
"","3","","","","105811","92301","","1","1923010032","run"
"","3","","","","105911","92301","","1","1923010033","run"
"","3","","","","106011","92301","","1","1923010034","run"
"","3","","","","106411","92301","","1","1923010035","run"
"idle","3","0","1","0","100","92301","","0","1923010036","run_checkpoint"
"idle","3","0","1","0","110","92301","","0","1923010037","run_checkpoint"
"2.5","2","","11","","105811","92301","","-50","1923010038","-150"
"2.5","2","","11","","105911","92301","","-70","1923010039","-290"
"2.5","2","","11","","106011","92301","","-50","1923010040","-420"
"2.5","2","","11","","106411","92301","","-70","1923010041","-560"
"","32","","","","20021","92301","","","1923010042","1"
"","32","","","","20022","92301","","","1923010043","1"
"","32","","","","20023","92301","","","1923010044","1"
"","32","","","","20024","92301","","","1923010045","1"
"2.5","33","","11","","20021","92301","","-50","1923010046","-150"
"2.5","33","","11","","20022","92301","","-70","1923010047","-290"
"2.5","33","","11","","20023","92301","","-50","1923010048","-420"
"2.5","33","","11","","20024","92301","","-70","1923010049","-560"
"2.5","2","","11","","100","92301","","-276","1923010050","-100"
"2.5","2","","11","","110","92301","","-276","1923010051","-100"
"","93","","","","2.1","92301","","","1923010052","0"
"","140","","","","62","92301","","0","1923010053","0"
"","32","","","","19","92301","","","1923010054","1"
"","93","","","","0.4","92301","","","1923010055","0"
"","3","","","0.3","105811","92301","","0","1923010056","gakkari"
"","3","","","0.3","105911","92301","","0","1923010057","gakkari"
"","3","","","0.3","106011","92301","","0","1923010058","gakkari"
"","3","","","0.3","106411","92301","","0","1923010059","gakkari"
"","93","","","","0.9","92301","","","1923010060","0"
"doya_loop","3","","1","0.1","11","92301","","0","1923010061","doya_loop_in"
"doya_loop","3","","1","0.1","12","92301","","0","1923010062","doya_loop_in"
"doya_loop","3","","1","0.1","13","92301","","0","1923010063","doya_loop_in"
"","93","","","","2.9","92301","","","1923010064","0"
"","101","","","","1923010066","92301","","","1923010065",""
"","25","","","","bgm_MC211","92301","","","1923010066","bgm_MC211"
"","32","","","","20021","92301","","","1923010067","0"
"","32","","","","20022","92301","","","1923010068","0"
"","32","","","","20023","92301","","","1923010069","0"
"","32","","","","20024","92301","","","1923010070","0"
"","113","","","","1","92301","","","1923010071",""
"","93","","","","0.3","92301","","","1923010072","0"
"","32","","","","11","92301","","","1923010073","1"
"","93","","","","0.4","92301","","","1923010074","0"
"","32","","","","19","92301","","","1923010075","0"
"","32","","","","0","92301","","","1923010076","0"
"","32","","","","912000","92301","","","1923010077","0"
"1","6","0","0","0","105811","92301","","1","1923010078","1"
"1","6","0","0","0","105911","92301","","1","1923010079","1"
"1","6","0","0","0","106011","92301","","1","1923010080","1"
"1","6","0","0","0","106411","92301","","1","1923010081","1"
"1","6","0","0","0","100","92301","","1","1923010082","1"
"1","6","0","0","0","110","92301","","1","1923010083","1"
"1","6","0","0","0","11","92301","","1","1923010084","1"
"1","6","0","0","0","12","92301","","1","1923010085","1"
"1","6","0","0","0","13","92301","","1","1923010086","1"
"1","6","0","0","0","200","92301","","1","1923010087","1"
"","91","","","","0","92301","","","1923010088",""
"0","1","0","-34","1","1","92401","empty","62","1924010001","105811"
"0","1","0","-34","1","1","92401","empty","66","1924010002","105911"
"0","1","0","-34","1","1","92401","empty","64","1924010003","106011"
"0","1","0","-34","1","1","92401","empty","65","1924010004","106411"
"0","1","0","-34","1","1","92401","empty","52","1924010005","118511"
"-1085","5","1","-266","0.4","100","92401","idle","58","1924010006","100"
"-1085","5","1","-266","0.4","110","92401","idle","56","1924010007","110"
"0","31","","1","0","904000","92401","","0","1924010008","40"
"0","31","","1","0","904001","92401","","0","1924010009","41"
"0","31","","1","0","904002","92401","","0","1924010010","42"
"0","31","","1","0","921000","92401","","-300","1924010011","0"
"0","31","","1","0","900002","92401","","0","1924010012","1"
"0","31","","1","0","900002","92401","","0","1924010013","2"
"0","31","","1","0","900002","92401","","0","1924010014","3"
"-266","31","","1","0","900004","92401","","-1085","1924010015","4"
"0","31","","1","0","900005","92401","","0","1924010016","5"
"-34","31","","1","0","900009","92401","","0","1924010017","9"
"","91","","","","0","92401","","","1924010018","0"
"","32","","","","1","92401","","","1924010019","1"
"","93","","","","0.4","92401","","","1924010020","0"
"","32","","","","40","92401","","","1924010021","1"
"","32","","","","41","92401","","","1924010022","1"
"","32","","","","42","92401","","","1924010023","1"
"","23","","","","se_caravan","92401","","0","1924010024","se_caravan_section_skip"
"","21","","","","vo_caravan","92401","","0","1924010025","vo_caravan_onigiriskip"
"0","2","","11","","100","92401","","-266","1924010026","240"
"0","2","","11","","110","92401","","-266","1924010027","240"
"","3","","","","100","92401","","1","1924010028","skip"
"","3","","","","110","92401","","1","1924010029","skip"
"","93","","","","2.2","92401","","","1924010030","0"
"","32","","","","2","92401","","","1924010031","1"
"","93","","","","0.4","92401","","","1924010032","0"
"","32","","","","40","92401","","","1924010033","0"
"","32","","","","41","92401","","","1924010034","0"
"","32","","","","42","92401","","","1924010035","0"
"0","2","","11","","100","92401","","-266","1924010036","-1085"
"0","2","","11","","110","92401","","-266","1924010037","-1085"
"","32","","","","0","92401","","","1924010038","1"
"","32","","","","9","92401","","","1924010039","1"
"","3","","","0","118511","92401","","1","1924010040","checkpoint_karin_idle"
"","26","","","","0.5","92401","","","1924010041",""
"","23","","","","se_caravan","92401","","0","1924010042","se_caravan_goal_amb_niflhel"
"","93","","","","0.9","92401","","","1924010043","0"
"","23","","","","se_caravan","92401","","0","1924010044","se_caravan_goal_onigiri"
"","93","","","","0.5","92401","","","1924010045","0"
"idle","3","0","1","0","100","92401","","0","1924010046","run_checkpoint"
"idle","3","0","1","0","110","92401","","0","1924010047","run_checkpoint"
"","32","","","","4","92401","","","1924010048","1"
"2.5","2","","11","","100","92401","","-276","1924010049","67"
"2.5","2","","11","","110","92401","","-276","1924010050","67"
"2.5","33","","11","","4","92401","","-276","1924010051","67"
"","93","","","","2","92401","","","1924010052","0"
"","23","","","","se_caravan","92401","","0","1924010053","se_caravan_goal_chara_appear"
"checkpoint_peko_loop","3","0","1","0","105811","92401","","0","1924010054","checkpoint_peko_in"
"checkpoint_kokkoro_loop","3","0","1","0","105911","92401","","0","1924010055","checkpoint_kokkoro_in"
"checkpoint_kyaru_loop","3","0","1","0","106011","92401","","0","1924010056","checkpoint_kyaru_in"
"checkpoint_shefy_loop","3","0","1","0","106411","92401","","0","1924010057","checkpoint_shefy_in"
"","140","","","","6","92401","","0","1924010058","0"
"","93","","","","1.6","92401","","","1924010059","0"
"","23","","","","se_caravan","92401","","0","1924010060","se_caravan_goal_arrival_niflhel"
"","32","","","","5","92401","","","1924010061","1"
"","3","","","0.2","118511","92401","","1","1924010062","checkpoint_karin_clap"
"","93","","","","3","92401","","","1924010063","0"
"","101","","","","1924010065","92401","","","1924010064",""
"","25","","","","bgm_MC211","92401","","","1924010065","bgm_MC211"
"","32","","","","4","92401","","","1924010066","0"
"","113","","","","1","92401","","","1924010067",""
"","93","","","","0.3","92401","","","1924010068","0"
"","32","","","","3","92401","","","1924010069","1"
"","93","","","","0.4","92401","","","1924010070","0"
"1","6","0","0","0","100","92401","","1","1924010071","1"
"1","6","0","0","0","110","92401","","1","1924010072","1"
"","32","","","","0","92401","","","1924010073","0"
"","32","","","","5","92401","","","1924010074","0"
"","32","","","","9","92401","","","1924010075","0"
"1","6","0","0","0","105811","92401","","1","1924010076","1"
"1","6","0","0","0","105911","92401","","1","1924010077","1"
"1","6","0","0","0","106011","92401","","1","1924010078","1"
"1","6","0","0","0","106411","92401","","1","1924010079","1"
"1","6","0","0","0","118511","92401","","1","1924010080","1"
"","91","","","","0","92401","","","1924010081",""
