0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac
"vo_drama_10082005","21","","","505","","vo_drama_10082005_005","0","","0","505027"
"100611","11","0.5","0","505","0","話又說回來，新年會好華麗，\n讓茜里的心跳得好快♪\n餐點也非常好吃♪","1","0","4","505028"
"100611","3","","","505","","nop_talk_wish","","0.2","1","505029"
"3.5","93","","","505","","1","","","","505030"
"100611","3","","","505","","nop_talk_joy1","","0.2","1","505031"
"100711","3","","","505","","nop_05_miyako_idle_normal","","0.2","1","505032"
"505028","91","","","505","","","","","","505033"
"100611","3","","","505","","nop_idle_joy1","","0.2","1","505034"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_006","0","","0","505035"
"103111","11","0.5","0","505","0","這裡擺出來的年菜\n好像使用了特別的素材。\n這似乎都要感謝伊莉亞\n和雪菲他們的努力喔。","1","0","4","505036"
"103111","4","","","505","","0","","","","505037"
"103111","3","","","505","","nop_05_shinobu_talk_wish","","0.2","1","505038"
"2051","4","","","505","","0","","","","505039"
"6","93","","","505","","1","","","","505040"
"103111","3","","","505","","nop_05_shinobu_talk_normal","","0.2","1","505041"
"505036","91","","","505","","","","","","505042"
"103111","3","","","505","","nop_05_shinobu_idle_normal","","0.2","1","505043"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_007","0","","0","505044"
"102211","11","0.5","0","505","0","「妾身要稱霸新年！」\n當伊莉亞這麼說並跑出去時，\n我還在擔心不知道會發生什麼事……","1","0","8","505045"
"102211","3","","","505","","nop_talk_surprise1","","0.2","1","505046"
"505045","91","","","505","","","","","","505047"
"102211","3","","","505","","nop_idle_surprise1","","0.2","1","505048"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_008","0","","0","505049"
"100611","11","0.5","0","505","0","但她真的稱霸新年了呢。\n伊莉亞她好厲害喔！\n而且她的新年和服也很美。","1","0","4","505050"
"100611","3","","","505","","nop_talk_surprise1","","0.2","1","505051"
"3","93","","","505","","1","","","","505052"
"100611","3","","","505","","nop_talk_memory","","0.2","1","505053"
"1","93","","","505","","1","","","","505054"
"100711","4","","","505","","1","","","","505055"
"100711","3","","1","505","0","nop_05_miyako_talk_arm_crossed","nop_05_miyako_idle_arm_crossed","0.2","0","505056"
"100711","12","","","505","","17","","","2","505057"
"505050","91","","","505","","","","","","505058"
"100611","3","","","505","","nop_idle_memory2","","0.2","1","505059"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_009","0","","0","505060"
"102211","11","0.5","0","505","0","她也來給我們看過好幾次，\n想必是很喜歡吧。\n幸好有拜託七七香，\n請她介紹流夏。","1","0","5","505061"
"102211","3","","","505","","nop_talk_wish","","0.2","1","505062"
"505061","91","","","505","","","","","","505063"
"102211","3","","","505","","nop_idle_wish","","0.2","1","505064"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_010","0","","0","505065"
"100611","11","0.5","0","505","0","對了，忍！\n希望妳能為茜里我們\n占卜一下今年的運勢。","1","0","5","505066"
"100611","3","","","505","","nop_talk_joy1","","0.2","1","505067"
"505066","91","","","505","","","","","","505068"
"100611","3","","","505","","nop_idle_joy1","","0.2","1","505069"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_011","0","","0","505070"
"102211","11","0.5","0","505","0","啊，我可能也有點在意這件事。\n忍，可以拜託妳嗎？","1","0","5","505071"
"102211","3","","","505","","nop_talk_normal","","0.2","1","505072"
"505071","91","","","505","","","","","","505073"
"0.3","93","","","505","","","","","","505074"
"102211","3","","","505","","nop_idle_normal","","0.2","1","505075"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_012","0","","0","505076"
"103111","11","0.5","0","505","0","好，可以呀。\n那麼……唔……我占卜出的預測是\n今年也會充滿動盪。","1","0","3","505077"
"103111","3","","","505","","nop_05_shinobu_talk_wish","","0.2","1","505078"
"100711","3","","","505","","nop_05_miyako_run_angry","","0.2","1","505079"
"100711","2","","","505","","-1000","3","","-240","505080"
"6","93","","","505","","1","","","","505081"
"103111","3","","","505","","nop_05_shinobu_talk_thinking","","0.2","1","505082"
"102211","3","","","505","","nop_idle_bitter2","","0.2","1","505083"
"102211","12","","","505","","4","","","1","505084"
"0.2","93","","","505","","1","","","","505085"
"100611","3","","","505","","nop_idle_surprise1","","0.2","1","505086"
"100611","12","","","505","","4","","","0.8","505087"
"2.1","93","","","505","","1","","","","505088"
"505077","91","","","505","","","","","","505089"
"103111","3","","","505","","nop_05_shinobu_idle_thinking","","0.2","1","505090"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_013","0","","0","505091"
"102211","11","0.5","0","505","0","妳說動盪，怎麼會……\n啊！等等！\n宮子跑去甜點區吵著要布丁，\n正鬧得不可開交！","1","0","4","505092"
"102211","3","","","505","","nop_talk_sad","","0.2","1","505093"
"4.5","93","","","505","","1","","","","505094"
"102211","3","","","505","","nop_talk_surprise1","","0.2","1","505095"
"505092","91","","","505","","","","","","505096"
"103111","3","","","505","","nop_05_shinobu_idle_surprise","","0.2","1","505097"
"103111","12","","","505","","4","","","1.8","505098"
"102211","3","","","505","","nop_run_sad","","0.2","1","505099"
"102211","2","","","505","","-1000","4","","-230","505100"
"1","93","","","505","","0","","","","505101"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_014","0","","0","505102"
"100611","11","0.5","0","505","0","不好了！得去阻止她才行！\n忍也快來～！","1","0","5","505103"
"100611","3","","","505","","nop_talk_surprise2","","0.2","1","505104"
"4.5","93","","","505","","1","","","","505105"
"505103","91","","","505","","","","","","505106"
"100611","3","","","505","","nop_run_sad","","0.2","1","505107"
"100611","2","","0","505","","-1000","4","","-260","505108"
"2","93","","","505","","","","","","505109"
"103111","4","","","505","","1","","","","505110"
"2051","4","","","505","","1","","","","505111"
"0.5","93","","","505","","","","","","505112"
"505108","91","","","505","","","","","","505113"
"100611","3","","","505","","nop_idle_normal","","0.2","1","505114"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_015","0","","0","505115"
"103111","11","1","0","505","0","好的，我馬上過去。\n今年我們或許也會\n造成大家許多困擾……\n但還是要請各位多多關照了。","1","0","4","505116"
"103111","3","","","505","","nop_05_shinobu_talk_wish","","0.2","1","505117"
"3.2","93","","","505","","1","","","","505118"
"103111","4","","","505","","0","","","","505119"
"2051","4","","","505","","0","","","","505120"
"103111","3","","","505","","nop_05_shinobu_look_talk_wish_blink","","0.2","1","505121"
"6","93","","","505","","1","","","","505122"
"103111","3","","1","505","0.2","nop_05_shinobu_bow","nop_05_shinobu_look_talk_wish","0.2","0","505123"
"505116","91","","","505","","","","","","505124"
"103111","4","","","505","","1","","","","505125"
"2051","4","","","505","","1","","","","505126"
"103111","3","","","505","","nop_05_shinobu_idle_normal","","0.2","1","505127"
"0.4","93","","","505","","1","","","","505128"
"103111","3","","","505","","nop_05_shinobu_run","","0.2","1","505129"
"103111","2","","","505","","-1000","4","","-250","505130"
"2051","2","","","505","","-1000","4","","-225","505131"
"0.5","93","","","505","","0","","","","505132"
"1","1","nop_idle_arm_crossed","-275","506","0","104731","-300","1.95","105","506001"
"1","1","nop_idle_thinking","-275","506","1","107131","300","1.95","104","506002"
"1","1","nop_idle_normal","-255","506","0","103731","-150","1.95","102","506003"
"1","1","nop_idle_surprise_kira","-255","506","1","100511","150","1.95","103","506004"
"0.5","93","","","506","","0","","","","506005"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_001","0","","0","506006"
"107131","11","0.5","0","506","0","哈～哈哈哈！\n這不是很喜氣嗎？\n對吧？各位！","1","0","7","506007"
"107131","3","","1","506","0.2","nop_06_cris_ahaha_in","nop_06_cris_ahaha_loop","0.2","0","506008"
"2","93","","","506","","1","","","","506009"
"107131","3","","1","506","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","506010"
"506007","91","","","506","","","","","","506011"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_002","0","","0","506012"
"103731","11","0.5","0","506","0","克莉絲提娜！\n妳到底有什麼臉\n出現在我們的面前……","1","0","6","506013"
"103731","3","","","506","","nop_06_tomo_talk_anger","","0.2","1","506014"
"506013","91","","","506","","","","","","506015"
"103731","3","","","506","","nop_06_tomo_idle_anger","","0.2","1","506016"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_003","0","","0","506017"
"104731","11","0.5","0","506","0","好啦好啦，\n小智和小克莉絲都先打住吧。\n因為這是難得的新年會……","1","0","7","506018"
"104731","3","","","506","","nop_talk_normal","","0.2","1","506019"
"506018","91","","","506","","","","","","506020"
"104731","3","","","506","","nop_idle_normal","","0.2","1","506021"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_004","0","","0","506022"
"100511","11","0.5","0","506","0","沒錯！\n而且這裡有好多好吃的料理，\n不好好享受就吃大虧了！","1","0","7","506023"
"100511","3","","1","506","0.2","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","506024"
"506023","91","","","506","","","","","","506025"
"100511","3","","","506","","nop_idle_guts2","","0.2","1","506026"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_005","0","","0","506027"
"103731","11","0.5","0","506","0","純和茉莉\n都太寬容了……\n克莉絲提娜，\n妳到底有什麼企圖？","1","0","5","506028"
"103731","3","","","506","","nop_talk_worry","","0.2","1","506029"
"3","93","","","506","","1","","","","506030"
"103731","3","","1","506","0.2","nop_06_tomo_talk_arm_crossed","nop_06_tomo_talk_arm_crossed_loop","0.2","0","506031"
"506028","91","","","506","","","","","","506032"
"103731","3","","","506","","nop_06_tomo_idle_arm_crossed","","0.2","1","506033"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_006","0","","0","506034"
"107131","11","0.5","0","506","0","克莉絲提娜姐姐我的企圖？\n呵……這還用說嗎？\n就是讓慈樂之音成為\n蘭德索爾的頂尖偶像啊。","1","0","6","506035"
"107131","3","","","506","","nop_talk_thinking","","0.2","1","506036"
"2","93","","","506","","1","","","","506037"
"107131","3","","1","506","0.2","nop_16_kaya_talk_normal2","nop_16_kaya_talk_normal2_loop","0.2","0","506038"
"506035","91","","","506","","","","","","506039"
"107131","3","","","506","","nop_16_kaya_idle_normal2","","0.2","1","506040"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_007","0","","0","506041"
"104731","11","0.5","0","506","0","她看起來比副團長時代還要愉快，\n讓人覺得有點寂寞……\n但現在這樣比較像小克莉絲的作風，\n也沒什麼不好啊。","1","0","8","506042"
"104731","3","","","506","","nop_talk_thinking","","0.2","1","506043"
"3.5","93","","","506","","1","","","","506044"
"104731","3","","","506","","nop_talk_normal","","0.2","1","506045"
"506042","91","","","506","","","","","","506046"
"104731","3","","","506","","nop_idle_normal","","0.2","1","506047"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_008","0","","0","506048"
"103731","11","0.5","0","506","0","但我們還是得好好監視她才行。\n因為我是魔法劍……不對，\n是【王宮騎士團】的成員。","1","0","6","506049"
"103731","3","","","506","","nop_talk_worry","","0.2","1","506050"
"3","93","","","506","","1","","","","506051"
"103731","3","","","506","","nop_06_tomo_talk_tsun_pain","","0.2","1","506052"
"1","93","","","506","","1","","","","506053"
"103731","3","","1","506","0.2","nop_06_tomo_talk_guts2","nop_06_tomo_idle_guts2","0.2","0","506054"
"506049","91","","","506","","","","","","506055"
"vo_drama_10082006","21","","","506","","vo_drama_10082006_009","0","","0","506056"
"100511","11","0.5","0","506","0","是啊！\n蘭德索爾今年的和平\n也要由我們來守護！","1","0","6","506057"
"100511","3","","","506","","nop_talk_normal","","0.2","1","506058"
"2","93","","","506","","1","","","","506059"
"100511","3","","1","506","0.2","nop_06_matsuri_pose","nop_06_matsuri_pose_loop","0.2","0","506060"
"506057","91","","","506","","","","","","506061"
"0.5","93","","","506","","0","","","","506062"
"1","1","nop_idle_normal","-225","507","0","102831","-150","1.95","101","507001"
"1","1","nop_idle_joy1","-225","507","1","102111","150","1.95","100","507002"
"1","1","nop_idle_normal","-255","507","0","102511","-300","1.95","105","507003"
"1","1","nop_idle_joy1","-255","507","1","102311","300","1.95","104","507004"
"0.5","93","","","507","","0","","","","507005"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_001","0","","0","507006"
"102831","11","0.5","0","507","0","謝謝你今天的邀請。\n大家都玩得很開心喔。","1","0","6","507007"
"102831","3","","","507","","nop_talk_joy3","","0.2","1","507008"
"507007","91","","","507","","","","","","507009"
"102831","3","","","507","","nop_idle_normal","","0.2","1","507010"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_002","0","","0","507011"
"102511","11","0.5","0","507","0","你也一起邀請了\n育幼院的孩子們……\n真的很謝謝你。","1","0","5","507012"
"102511","3","","","507","","nop_talk_joy3_dere","","0.2","1","507013"
"3","93","","","507","","1","","","","507014"
"102511","3","","","507","","nop_talk_joy1","","0.2","1","507015"
"507012","91","","","507","","","","","","507016"
"102511","3","","","507","","nop_idle_normal","","0.2","1","507017"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_003","0","","0","507018"
"102311","11","0.5","0","507","0","有好多人喔。\n咦？大家都是哥哥的朋友嗎？","1","0","6","507019"
"102311","3","","","507","","nop_talk_joy1_normal","","0.2","1","507020"
"1.9","93","","","507","","1","","","","507021"
"102311","3","","","507","","nop_talk_wish_surprise","","0.2","1","507022"
"507019","91","","","507","","","","","","507023"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_004","0","","0","507024"
"102111","11","0.5","0","507","0","總覺得這跟公會競速賽那時候好像。\n啊……！","1","0","8","507025"
"102111","3","","","507","","nop_talk_wish","","0.2","1","507026"
"2.5","93","","","507","","1","","","","507027"
"102111","3","","","507","","nop_07_kurumi_talk_memory","","0.2","1","507028"
"507025","91","","","507","","","","","","507029"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_005","0","","0","507030"
"102831","11","0.5","0","507","0","呵呵，不必顧慮我們，\n妳們就去找【小小甜心】的\n孩子們玩吧？","1","0","6","507031"
"102831","3","","","507","","nop_talk_bitter","","0.2","1","507032"
"4.3","93","","","507","","1","","","","507033"
"102111","3","","","507","","nop_idle_joy_dere","","0.2","1","507034"
"102311","3","","1","507","0","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","507035"
"507031","91","","","507","","","","","","507036"
"102831","3","","","507","","nop_idle_normal","","0.2","1","507037"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_006","0","","0","507038"
"102511","11","0.5","0","507","0","我今年也會好好照顧\n咲戀大小姐的，\n所以不用擔心喔。","1","0","6","507039"
"102511","3","","1","507","0","nop_talk_guts","nop_talk_guts_loop","0.2","0","507040"
"507039","91","","","507","","","","","","507041"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_007","0","","0","507042"
"102311","11","0.5","0","507","0","但聽到鈴莓這麼說，\n反而會讓人很擔心耶……","1","0","6","507043"
"102311","3","","","507","","nop_talk_jitome","","0.2","1","507044"
"102111","3","","","507","","nop_07_kurumi_idle_bitter","","0.2","1","507045"
"507043","91","","","507","","","","","","507046"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_008","0","","0","507047"
"102511","11","0.5","0","507","0","咦～？怎、怎麼這樣～！","1","0","7","507048"
"102511","3","","1","507","0","nop_07_suzume_tohoho_in","nop_07_suzume_tohoho_loop","0","0","507049"
"102831","3","","","507","","nop_idle_bitter","","0.2","1","507050"
"507048","91","","","507","","","","","","507051"
"vo_drama_10082007","21","","","507","","vo_drama_10082007_009","0","","0","507052"
"102831","11","0.5","0","507","0","今年好像也會是很熱鬧的一年。\n也歡迎你隨時來玩喔。\n大家一定會很高興的。","1","0","7","507053"
"102831","3","","","507","","nop_talk_normal","","0.2","1","507054"
"2.3","93","","","507","","1","","","","507055"
"102831","3","","","507","","nop_talk_joy1","","0.2","1","507056"
"507053","91","","","507","","","","","","507057"
"0.5","93","","","507","","0","","","","507058"
"1","1","nop_idle_normal_joy","-255","508","0","101011","-150","1.95","100","508001"
"1","1","nop_idle_arm_crossed","-255","508","1","104331","150","1.95","101","508002"
"1","1","nop_idle_joy_normal","-275","508","0","101711","-300","1.95","104","508003"
"1","1","nop_idle_normal","-275","508","1","101431","300","1.95","105","508004"
"0.5","93","","","508","","0","","","","508005"
"101011","11","0.5","0","508","0","王子先生。\n祝您新年快樂～\n今年也請多多指教。","1","0","6","508006"
"101011","3","","","508","","nop_talk_joy1","","0.2","0","508007"
"1.3","93","","","508","","1","","","","508008"
"101011","3","","1","508","0.2","nop_bow2","nop_talk_joy1","0.2","0","508009"
"508006","91","","","508","","","","","","508010"
"101011","3","","","508","","nop_idle_normal","","0.2","1","508011"
"104331","11","0.5","0","508","0","謝謝你找我過來。\n優衣也很高興哦。","1","0","6","508012"
"104331","3","","","508","","nop_talk_joy1","","0.2","1","508013"
"508012","91","","","508","","","","","","508014"
"104331","3","","","508","","nop_idle_joy_normal","","0.2","1","508015"
"101711","11","0.5","0","508","0","有好多好多料理哦，\n光是看著就很開心～！","1","0","7","508016"
"101711","3","","","508","","nop_talk_joy2","","0.2","1","508017"
"508016","91","","","508","","","","","","508018"
"101711","3","","","508","","nop_idle_joy1","","0.2","1","508019"
"101431","11","0.5","0","508","0","據情報所示，\n這個會場裡似乎也有助手先生\n親手做的新年料理呢。","1","0","7","508020"
"101431","3","","","508","","nop_talk_thinking","","0.2","1","508021"
"1.5","93","","","508","","1","","","","508022"
"101431","3","","","508","","nop_talk_normal","","0.2","1","508023"
"508020","91","","","508","","","","","","508024"
"101431","3","","","508","","nop_idle_normal","","0.2","1","508025"
"101711","11","0.5","0","508","0","【美食殿堂】的新年料理？\n一定很美味～！","1","0","7","508026"
"101711","3","","","508","","nop_talk_normal","","0.2","1","508027"
"1.75","93","","","508","","1","","","","508028"
"101711","3","","","508","","nop_talk_joy1","","0.2","1","508029"
"508026","91","","","508","","","","","","508030"
"101711","3","","","508","","nop_idle_joy_normal","","0.2","1","508031"
"104331","11","0.5","0","508","0","不過，光憑這點線索，\n要在這麼大的會場找，有點困難吧？","1","0","7","508032"
"104331","3","","1","508","0.2","nop_talk_arm_crossed2","nop_talk_arm_crossed_loop2","0.2","0","508033"
"508032","91","","","508","","","","","","508034"
"104331","3","","","508","","nop_idle_arm_crossed2","","0.2","1","508035"
"101431","11","0.5","0","508","0","呵呵呵，沒問題的。\n包在我身上！\n根據我的推理……","1","0","6","508036"
"101431","3","","1","508","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","508037"
"2.9","93","","","508","","1","","","","508038"
"101431","3","","","508","","nop_talk_thinking","","0.2","1","508039"
"101011","12","0","0","508","0","10","1","0","1","508040"
"101011","3","","","508","","nop_look_idle_normal","","0.2","1","508041"
"508036","91","","","508","","","","","","508042"
"101431","3","","","508","","nop_idle_thinking","","0.2","1","508043"
"508040","91","","","508","","","","","","508044"
"101011","11","0.5","0","508","0","王子先～生。\n王子先生做的新年料理\n是哪道呀？\n能不能告訴人家呢～？","1","0","6","508045"
"101011","3","","1","508","0.2","nop_look_smile","nop_talk_joy1","0.2","0","508046"
"4","93","","","508","","1","","","","508047"
"101431","12","0","0","508","0","4","1","0","1","508048"
"101431","3","","","508","","nop_idle_surprise2","","0.2","1","508049"
"508045","91","","","508","","","","","","508050"
"101011","3","","","508","","nop_idle_joy1","","0.2","1","508051"
"508048","91","","","508","","","","","","508052"
"101431","11","0","0","508","0","咦咦──真步好狡猾哦～！","1","0","7","508053"
"101431","3","","","508","","nop_talk_joy1_sad","","0.2","1","508054"
"1","93","","","508","","1","","","","508055"
"101431","3","","","508","","nop_talk_sad2","","0.2","1","508056"
"508053","91","","","508","","","","","","508057"
"101431","12","0","0","508","0","17","1","0","1","508058"
"101431","3","","","508","","nop_idle_sad2","","0.2","1","508059"
"104331","12","0","0","508","0","10","1","0","1","508060"
"104331","3","","","508","","nop_talk_joy3","","0.2","1","508061"
"101711","12","0","0","508","0","10","1","0","1","508062"
"101711","3","","","508","","nop_talk_joy2","","0.2","1","508063"
"101011","12","0","0","508","0","10","1","0","1","508064"
"101011","3","","","508","","nop_talk_joy3","","0.2","1","508065"
"0.75","93","","","508","","1","","","","508066"
"0.5","93","","","508","","0","","","","508067"
"1","1","nop_idle_joy1","-255","509","0","103311","-150","1.95","100","509001"
"1","1","nop_idle_joy_normal","-275","509","0","105211","-300","1.95","104","509002"
"1","1","nop_idle_sad2","-255","509","1","102611","150","1.95","101","509003"
"1","1","nop_idle_normal","-275","509","1","103811","300","1.95","105","509004"
"0.5","93","","","509","","0","","","","509005"
"103311","11","0.5","0","509","0","新年快樂！\n大家過得好嗎？\n就算過了年，牧場也沒有變哦──","1","0","6","509006"
"103311","3","","","509","","nop_talk_joy2","","0.2","1","509007"
"3.5","93","","","509","","1","","","","509008"
"103311","3","","","509","","nop_talk_normal","","0.2","1","509009"
"509006","91","","","509","","","","","","509010"
"103311","3","","","509","","nop_idle_normal","","0.2","1","509011"
"102611","11","0.5","0","509","0","真是的──我本來打算\n要睡掉年假的──\n算了，既然有人找，就來一下吧。","1","0","7","509012"
"102611","3","","","509","","nop_talk_jitome","","0.2","1","509013"
"3.5","93","","","509","","1","","","","509014"
"102611","3","","","509","","nop_talk_bitter","","0.2","1","509015"
"509012","91","","","509","","","","","","509016"
"102611","3","","","509","","nop_idle_bitter","","0.2","1","509017"
"105211","11","0.5","0","509","0","雖然公會競速賽也很好玩，\n但像這樣悠哉悠哉地享用年菜\n的新年也不錯呢～♪","1","0","6","509018"
"105211","3","","","509","","nop_talk_normal","","0.2","1","509019"
"2","93","","","509","","1","","","","509020"
"105211","3","","","509","","nop_talk_joy2","","0.2","1","509021"
"509018","91","","","509","","","","","","509022"
"105211","3","","","509","","nop_idle_joy_dere2","","0.2","1","509023"
"103811","11","0.5","0","509","0","見到姊姊了，\n也向霞她們打過招呼了。\n是個非常棒的新年。","1","0","5","509024"
"103811","3","","","509","","nop_talk_normal","","0.2","1","509025"
"4","93","","","509","","1","","","","509026"
"103811","3","","","509","","nop_talk_joy1","","0.2","1","509027"
"509024","91","","","509","","","","","","509028"
"103811","3","","","509","","nop_idle_joy1","","0.2","1","509029"
"105211","11","0.5","0","509","0","對呀對呀，聽說這裡的新年料理\n使用了牧場的特產當作食材哦！\n這也很棒呢。","1","0","5","509030"
"105211","3","","","509","","nop_talk_normal","","0.2","1","509031"
"5.75","93","","","509","","1","","","","509032"
"105211","3","","","509","","nop_talk_memory","","0.2","1","509033"
"509030","91","","","509","","","","","","509034"
"105211","3","","","509","","nop_idle_memory2","","0.2","1","509035"
"103311","11","0.5","0","509","0","是啊──\n今年為了能讓更多的人享用牧場的特產，\n大家一起加油吧！","1","0","6","509036"
"103311","3","","","509","","nop_talk_joy1","","0.2","1","509037"
"4.75","93","","","509","","1","","","","509038"
"103311","3","","1","509","0.2","nop_talk_guts2","nop_idle_guts2","0.2","0","509039"
"509036","91","","","509","","","","","","509040"
"102611","11","0.5","0","509","0","我很忙耶，饒了我吧～\n今年就適當努力一下吧。\n適當就好～","1","0","7","509041"
"102611","3","","","509","","nop_talk_sad2","","0.2","1","509042"
"4","93","","","509","","1","","","","509043"
"102611","3","","","509","","nop_talk_bitter","","0.2","1","509044"
"509041","91","","","509","","","","","","509045"
"102611","3","","","509","","nop_idle_bitter","","0.2","1","509046"
"103311","3","","","509","","nop_talk_joy1","","0.2","1","509047"
"103311","12","0","0","509","0","10","1","0","1.5","509048"
"105211","3","","","509","","nop_talk_joy3","","0.2","1","509049"
"105211","12","0","0","509","0","10","1","0","1.5","509050"
"0","91","","","509","","","","","","509051"
"103811","11","0.5","0","509","0","那個……今年我也會\n和大家一起要好地努力的，\n請大家多多照顧了哦。","1","0","8","509052"
"103811","3","","","509","","nop_talk_bitter","","0.2","1","509053"
"3","93","","","509","","1","","","","509054"
"103811","3","","","509","","nop_talk_joy1_wink","","0.2","1","509055"
"509052","91","","","509","","","","","","509056"
"103811","3","","","509","","nop_idle_joy1_wink","","0.2","1","509057"
"0.5","93","","","509","","0","","","","509058"
"1","1","nop_idle_normal","-255","510","0","103231","-150","1.95","100","510001"
"1","1","nop_10_yukari_06","-275","510","1","103411","1000","1.95","104","510002"
"1","5","nop_10_yukari_06","-275","510","1","11","1000","1.95","105","510003"
"1","1","nop_idle_doya","-255","510","1","104811","150","1.95","101","510004"
"1","1","nop_idle_joy1","-275","510","0","104611","-300","1.95","106","510005"
"0.5","93","","","510","","0","","","","510006"
"103231","11","0.5","0","510","0","新年快樂。\n今年也請多多關照\n我們【墨丘利財團】！","1","0","4","510007"
"103231","3","","1","510","0.2","nop_bow","nop_talk_joy2","0.2","0","510008"
"5","93","","","510","","1","","","","510009"
"103231","3","","1","510","0.2","nop_wink","nop_idle_normal","0.2","0","510010"
"510007","91","","","510","","","","","","510011"
"103231","3","","","510","","nop_idle_normal","","0.2","1","510012"
"103411","3","","1","510","0.1","nop_10_yukari_05","nop_10_yukari_06","0.5","1","510013"
"11","3","","1","510","0.1","nop_10_yukari_05","nop_10_yukari_06","0.5","1","510014"
"103411","2","","7","510","","750","2.8","","-245","510015"
"11","2","","7","510","","750","2.8","","-245","510016"
"104811","11","0.5","0","510","0","這麼多年菜……\n需要有很好的效率，才能嚐到每道料理呢。\n珠希，準備好了嗎？","1","0","7","510017"
"104811","3","","","510","","nop_talk_thinking","","0.2","1","510018"
"4","93","","","510","","1","","","","510019"
"104811","3","","","510","","nop_talk_normal","","0.2","1","510020"
"1","93","","","510","","1","","","","510021"
"104811","3","","1","510","0.2","nop_talk_guts","nop_idle_guts","0.2","0","510022"
"510017","91","","","510","","","","","","510023"
"104811","3","","","510","","nop_idle_guts","","0.2","1","510024"
"510015","91","","","510","","","","","","510025"
"103411","3","","1","510","0.1","nop_10_yukari_05","nop_10_yukari_06","0.5","1","510026"
"11","3","","1","510","0.1","nop_10_yukari_05","nop_10_yukari_06","0.5","1","510027"
"103411","2","","7","510","","550","2.8","","-255","510028"
"11","2","","7","510","","550","2.8","","-255","510029"
"104611","11","0.5","0","510","0","喵？\n冷靜點，美冬！\n要是那麼做的話，\n馬上就會新年發福的喵！","1","0","7","510030"
"104611","3","","","510","","nop_idle_surprise2","","0.2","1","510031"
"1","93","","","510","","1","","","","510032"
"104611","3","","","510","","nop_talk_worry","","0.2","1","510033"
"2","93","","","510","","1","","","","510034"
"104611","3","","","510","","nop_talk_joy1_sad","","0.2","1","510035"
"510030","91","","","510","","","","","","510036"
"104611","3","","","510","","nop_idle_worry","","0.2","1","510037"
"510028","91","","","510","","","","","","510038"
"103411","3","","1","510","0.1","nop_10_yukari_05","nop_10_yukari_06","0.5","1","510039"
"11","3","","1","510","0.1","nop_10_yukari_05","nop_10_yukari_06","0.5","1","510040"
"103411","2","","7","510","","350","2.8","","-275","510041"
"11","2","","7","510","","350","2.8","","-275","510042"
"104811","11","0.5","0","510","0","沒問題的。\n只要考量到營養均衡的話……\n話說，哎呀？優花梨？","1","0","7","510043"
"104811","3","","1","510","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","510044"
"3","93","","","510","","1","","","","510045"
"104811","4","","","510","","0","","","","510046"
