8dd0b565e63930695acba344dfe9942afa8c4d86184b8aeee89219ce31fbd2c5,fabc2e9c074a222dadaed1b6f61d9e6848c43ad1a2bc19aa8ff9d473ef04ebc1,36612381944f60ec7bc4fe42465de03112bb304edddf52d74c4190c0876e86c5,0f7147dfe86d922f744fd388cd6052e24c67f050003eb5b99b174a99cc56a095,6fd9633d47badad6137996c6f79b0f3a971eb83ee21e521056374d23321ebc62,f2f169d9c1ef2e1942df10b5e18c57420a0b5663a2531a857123ca7e944f85f7,e22ec1ce88dc890f1789bc89f95823ebf61d72c29700acbbe57d7cacabcd262e,0056675dcae96a5cae239b8904a035bc834591042a64f5548836af09ffa1fd52,8c87c14bb72751b5308bfb20d4517536041de76c142abbe5c6c5ea09f761dbc7,443e96ae19cf2c73ae7d681acb9b5deb37a4632767656ac3cffa3a28f75b214e,747ca03c7704725f553876fb52a1d30589013f1a2664581a88d7ae9606b45d07,27d325e9a6ee0455c6b3661f6b6e4dc6139334b99d002b67f0bca971873ac971,f8e28845e628cd82d93049814bf08673ee18499b210ba2f08c8296342b255e1c,62a015a64fc7bec2672de9bbbbe8abc562604efc3858394d112d328ae0794fa0,2e0e8b0ed94c620407d0200136944135c1eae30f12a3dda632bedbfe91bd1495,2c7458223aed46b26d0a515887bd2ac06baa62d06a4aca3a23f574f92ae5e48e,f674c7a05784f53f7073ca56f276cfa1c7fd13787d2607c3d355e482926f1d1e,3b769feb8395f9c5f50bd7002b7971226043f3bba74e6f00f05e9984e2cc29a0,43ac04799336239bc80bf81d9e74cc516e682f495d58baa604752168e6a1d5ab,ed6ec45c79d1c27beb001920b999848b3332c5eb4828818c929b60135fbee394,5eabb36e9bc61fad5e35ca918701265b5871384db8d412491de458457176b0d9,f53a0a0c4d9d7d1c416befaf51d9e4d456f1b2556c15ffadce135371931eec0e,d502a5d3cc7fdbfef715510da9275854a853e3ab72bc7b812bebd2990be1895e,97b4267a089261f07b866a7cf49bf69d5a872ba9c1453834286b65690e34cb09,4ea804e9f8e3bcedce309f3fc6f8fcce5b6f7e68086551376ca0752f4fb4e2d8,14d509d85cd2b14c7a23343bbb6bf924c0ec1caee12d81fb55f1c3e78f5398c7,2e4d2e11df801a07d0a8843eaa45549da177f9208835b7d03507d2e742bc77d6,75b829b56e8e71689afda89b800b12ad916d1dc8cb1a4707781645048a0548c3,e9fbed2f5a8b11e697dafe5462df66d98824f9cf320701d5920e03f39a1b17e6,600488bd787f68696c90fae244c7642977ff43290809c40d0e83e78ea1bb95ca,0c5c68cc51ac2bfef116b541172adb822d48aa865ae564af42e926cc161b9412,1dffd4bb32365f2577fe2423c33a944f8bdb07a848e5614605fff2a796dc95a6,11bc7407f1b04efafc8c06d7a350c2acb3d92403a7019f084d2b2f52148f57e2,3e9ca74a5482a01232d7a916c8c8820cbd58e4c987c6faa684276a4195329072,e30d3aa27caeb0b697c84f12b201bae0435eda11bf8ee646a7f7e1205e242f70,7b7e49915797be4d8ebe3c24d254deb580abe3142149112684df8749459b175d,b19a7c014959bcad9c2e14e605c52c088033eaf254ef29a1d84ede24de75e5e3,7ee91ec15ece8aa0411da43be0c24a50be5c50c259b0f1e61c2860b8198d08a8,308bb4a164cfa618853d978eee26bfa9fe6ca0fd74ba829bb6f47b79a5d5bdc1,71edd595556589a432d4d30af08a410a4fde8475601585e13b34bd834d638208,c118d4d056a336fdf249c60b5f81d8594e5843a7fae75a7e9f858a6923802855
"580","1","620080032","0","0","71001012","2","0","0","0","0","101011","2","61401","1","35003","0","0","0","0","10011005","4","0","0","0","35003","0","620330030","0","0","600110352","36","0","100","0","0","1","0","620210132","600003615","0"
"595","1","620080033","0","0","71001012","2","0","0","0","0","101011","2","61401","1","36003","0","0","0","0","10011005","4","0","0","0","36003","0","620330031","0","0","600110362","36","0","100","0","0","1","0","620210133","600003616","0"
"603","1","620080034","0","0","71001012","2","0","0","0","0","101011","2","61401","1","37003","0","0","0","0","10011005","4","0","0","0","37003","0","620330032","0","0","600110372","36","0","100","0","0","1","0","620210134","600003617","0"
"615","1","620080035","0","0","71001012","2","0","0","0","0","101011","2","61401","1","38003","0","0","0","0","10011005","4","0","0","0","38003","0","620330033","0","0","600110382","36","0","100","0","0","1","0","620210135","600003618","0"
"625","1","620080036","0","0","71001012","2","0","0","0","0","101011","2","61401","1","39003","0","0","0","0","10011005","4","0","0","0","39003","0","620330034","0","0","600110392","36","0","100","0","0","1","0","620210136","600003619","0"
"643","1","620080037","0","0","71001012","2","0","0","0","0","101011","2","61401","1","40003","0","0","0","0","10011005","4","0","0","0","40003","0","620330035","0","0","600110402","36","0","100","0","0","1","0","620210137","600003620","0"
"647","1","620080038","0","0","71001012","2","0","0","0","0","101011","2","61401","1","41003","0","0","0","0","10011005","4","0","0","0","41003","0","620330036","0","0","600110412","36","0","100","0","0","1","0","620210138","600003621","0"
"654","1","620080039","0","0","71001012","2","0","0","0","0","101011","2","61401","1","42003","0","0","0","0","10011006","4","0","0","0","42003","0","620330037","0","0","600110422","36","0","100","0","0","1","0","620210139","600003622","0"
"673","1","620080040","0","0","71001012","2","0","0","0","0","101011","2","61401","1","43003","0","0","0","0","10011006","4","0","0","0","43003","0","620330038","0","0","600110432","36","0","100","0","0","1","0","620210140","600003623","0"
"689","1","620080041","0","0","71001012","2","0","0","0","0","101011","2","61401","1","44003","0","0","0","0","10011006","4","0","0","0","44003","0","620330039","0","0","600110442","36","0","100","0","0","1","0","620210141","600003624","0"
"706","1","620080042","0","0","71001012","2","0","0","0","0","101011","2","61401","1","45003","0","0","0","0","10011006","4","0","0","0","45003","0","620330040","0","0","600110452","36","0","100","0","0","1","0","620210142","600003625","0"
"717","1","620080043","0","0","71001012","2","0","0","0","0","101011","2","61401","1","46003","0","0","0","0","10011006","4","0","0","0","46003","0","620330041","0","0","600110462","36","0","100","0","0","1","0","620210143","600003626","0"
"722","1","620080044","0","0","71001012","2","0","0","0","0","101011","2","61401","1","47003","0","0","0","0","10011006","4","0","0","0","47003","0","620330042","0","0","600110472","36","0","100","0","0","1","0","620210144","600003627","0"
"733","1","620080045","0","0","71001012","2","0","0","0","0","101011","2","61401","1","48003","0","0","0","0","10011006","4","0","0","0","48003","0","620330043","0","0","600110482","36","0","100","0","0","1","0","620210145","600003628","0"
"748","1","620080046","0","0","71001012","2","0","0","0","0","101011","2","61401","1","49003","0","0","0","0","10011007","4","0","0","0","49003","0","620330044","0","0","600110492","36","0","100","0","0","1","0","620210146","600003629","0"
"768","1","620080047","0","0","71001012","2","0","0","0","0","101011","2","61401","1","50003","0","0","0","0","10011007","4","0","0","0","50003","0","620330045","0","0","600110502","36","0","100","0","0","1","0","620210147","600003630","0"
"777","1","620080048","0","0","71001012","2","0","0","0","0","101011","2","61401","1","51003","0","0","0","0","10011007","4","0","0","0","51003","0","620330046","0","0","600110512","36","0","100","0","0","1","0","620210148","600003631","0"
"786","1","620080049","0","0","71001012","2","0","0","0","0","101011","2","61401","1","52003","0","0","0","0","10011007","4","0","0","0","52003","0","620330047","0","0","600110522","36","0","100","0","0","1","0","620210149","600003632","0"
"800","1","620080050","0","0","71001012","2","0","0","0","0","101011","2","61401","1","53003","0","0","0","0","10011007","4","0","0","0","53003","0","620330048","0","0","600110532","36","0","100","0","0","1","0","620210150","600003633","0"
"809","1","620080051","0","0","71001012","2","0","0","0","0","101011","2","61401","1","54003","0","0","0","0","10011007","4","0","0","0","54003","0","620330049","0","0","600110542","36","0","100","0","0","1","0","620210151","600003634","0"
"816","1","620080052","0","0","71001012","2","0","0","0","0","101011","2","61401","1","55003","0","0","0","0","10011007","4","0","0","0","55003","0","620330050","0","0","600110552","36","0","100","0","0","1","0","620210152","600003635","0"
"824","1","620080053","0","0","71001012","2","0","0","0","0","101011","2","61401","1","56003","0","0","0","0","10011007","4","0","0","0","56003","0","620330051","0","0","600110562","36","0","100","0","0","1","0","620210153","600003636","0"
"827","1","620080054","0","0","71001012","2","0","0","0","0","101011","2","61401","1","57003","0","0","0","0","10011007","4","0","0","0","57003","0","620330052","0","0","600110572","36","0","100","0","0","1","0","620210154","600003637","0"
"834","1","620080055","0","0","71001012","2","0","0","0","0","101011","2","61401","1","58003","0","0","0","0","10011007","4","0","0","0","58003","0","620330053","0","0","600110582","36","0","100","0","0","1","0","620210155","600003638","0"
"849","1","620080056","0","0","71001012","2","0","0","0","0","101011","2","61401","1","59003","0","0","0","0","10011007","4","0","0","0","59003","0","620330054","0","0","600110592","36","0","100","0","0","1","0","620210156","600003639","0"
"855","1","620080057","0","0","71001012","2","0","0","0","0","101011","2","61401","1","60003","0","0","0","0","10011007","4","0","0","0","60003","0","620330055","0","0","600110602","36","0","100","0","0","1","0","620210157","600003640","0"
"865","1","620080058","0","0","71001012","2","0","0","0","0","101011","2","61401","1","61003","0","0","0","0","10011007","4","0","0","0","61003","0","620330056","0","0","600110612","36","0","100","0","0","1","0","620210158","600003641","0"
"874","1","620080059","0","0","71001012","2","0","0","0","0","101011","2","61401","1","62003","0","0","0","0","10011008","4","0","0","0","62003","0","620330057","0","0","600110622","10","0","100","0","0","1","0","620210159","600003642","0"
"888","1","620080060","0","0","71001012","2","0","0","0","0","101011","2","61401","1","63003","0","0","0","0","10011008","4","0","0","0","63003","0","620330058","0","0","600110632","10","0","100","0","0","1","0","620210160","600003643","0"
"899","1","620080061","0","0","71001012","2","0","0","0","0","101011","2","61401","1","64003","0","0","0","0","10011008","4","0","0","0","64003","0","620330059","0","0","600110642","10","0","100","0","0","1","0","620210161","600003644","0"
"907","1","620080062","0","0","71001012","2","0","0","0","0","101011","2","61401","1","65003","0","0","0","0","10011008","4","0","0","0","65003","0","620330060","0","0","600110652","10","0","100","0","0","1","0","620210162","600003645","0"
"918","1","620080063","0","0","71001012","2","0","0","0","0","101011","2","61401","1","66003","0","0","0","0","10011008","4","0","0","0","66003","0","620330061","0","0","600110662","10","0","100","0","0","1","0","620210163","600003646","0"
"926","1","620080064","0","0","71001012","2","0","0","0","0","101011","2","61401","1","67003","0","0","0","0","10011008","4","0","0","0","67003","0","620330062","0","0","600110672","10","0","100","0","0","1","0","620210164","600003647","0"
"938","1","620080065","0","0","71001012","2","0","0","0","0","101011","2","61401","1","68003","0","0","0","0","10011008","4","0","0","0","68003","0","620330063","0","0","600110682","10","0","100","0","0","1","0","620210165","600003648","0"
"954","1","620080066","0","0","71001012","2","0","0","0","0","101011","2","61401","1","69003","0","0","0","0","10011008","4","0","0","0","69003","0","620330064","0","0","600110692","10","0","100","0","0","1","0","620210166","600003649","0"
"964","1","620080067","0","0","71001012","2","0","0","0","0","101011","2","61401","1","70003","0","0","0","0","10011008","4","0","0","0","70003","0","620330065","0","0","600110702","10","0","100","0","0","1","0","620210167","600003650","0"
"981","1","620080068","0","0","71001012","2","0","0","0","0","101011","2","61401","1","71003","0","0","0","0","10011008","4","0","0","0","71003","0","620330066","0","0","600110712","10","0","100","0","0","1","0","620210168","600003651","0"
"323","1","620140001","0","0","71001012","2","0","0","0","0","101011","2","61401","1","1003","0","0","0","0","10011001","4","0","0","0","1003","0","620050001","0","0","600110012","36","0","100","0","0","1","0","620300001","600003652","0"
"323","1","620140001","0","0","71001012","2","0","0","0","0","101011","2","61401","1","2003","0","0","0","0","10011001","4","0","0","0","2003","0","620050001","0","0","600110022","36","0","100","0","0","1","0","620300001","600003653","0"
"323","1","620140001","0","0","71001012","2","0","0","0","0","101011","2","61401","1","3003","0","0","0","0","10011001","4","0","0","0","3003","0","620050001","0","0","600110032","36","0","100","0","0","1","0","620300001","600003654","0"
"323","1","620140001","0","0","71001012","2","0","0","0","0","101011","2","61401","1","4003","0","0","0","0","10011001","4","0","0","0","4003","0","620050001","0","0","600110042","36","0","100","0","0","1","0","620300001","600003655","0"
"336","1","620140002","0","0","71001012","2","0","0","0","0","101011","2","61401","1","5003","0","0","0","0","10011001","4","0","0","0","5003","0","620050001","0","0","600110052","36","0","100","0","0","1","0","620300002","600003656","0"
"342","1","620140003","0","0","71001012","2","0","0","0","0","101011","2","61401","1","6003","0","0","0","0","10011001","4","0","0","0","6003","0","620050002","0","0","600110062","36","0","100","0","0","1","0","620300003","600003657","0"
"352","1","620140004","0","0","71001012","2","0","0","0","0","101011","2","61401","1","7003","0","0","0","0","10011001","4","0","0","0","7003","0","620050003","0","0","600110072","36","0","100","0","0","1","0","620300004","600003658","0"
"360","1","620140005","0","0","71001012","2","0","0","0","0","101011","2","61401","1","8003","0","0","0","0","10011001","4","0","0","0","8003","0","620050004","0","0","600110082","36","0","100","0","0","1","0","620300005","600003659","0"
"373","1","620140006","0","0","71001012","2","0","0","0","0","101011","2","61401","1","9003","0","0","0","0","10011002","4","0","0","0","9003","0","620050005","0","0","600110092","36","0","100","0","0","1","0","620300006","600003660","0"
"386","1","620140007","0","0","71001012","2","0","0","0","0","101011","2","61401","1","10003","0","0","0","0","10011002","4","0","0","0","10003","0","620050006","0","0","600110102","36","0","100","0","0","1","0","620300007","600003661","0"
"392","1","620140008","0","0","71001012","2","0","0","0","0","101011","2","61401","1","11003","0","0","0","0","10011002","4","0","0","0","11003","0","620050007","0","0","600110112","36","0","100","0","0","1","0","620300008","600003662","0"
"402","1","620140009","0","0","71001012","2","0","0","0","0","101011","2","61401","1","12003","0","0","0","0","10011002","4","0","0","0","12003","0","620050008","0","0","600110122","36","0","100","0","0","1","0","620300009","600003663","0"
"408","1","620140010","0","0","71001012","2","0","0","0","0","101011","2","61401","1","13003","0","0","0","0","10011002","4","0","0","0","13003","0","620050009","0","0","600110132","36","0","100","0","0","1","0","620300010","600003664","0"
"420","1","620140011","0","0","71001012","2","0","0","0","0","101011","2","61401","1","14003","0","0","0","0","10011002","4","0","0","0","14003","0","620050010","0","0","600110142","36","0","100","0","0","1","0","620300011","600003665","0"
"427","1","620140012","0","0","71001012","2","0","0","0","0","101011","2","61401","1","15003","0","0","0","0","10011002","4","0","0","0","15003","0","620050011","0","0","600110152","36","0","100","0","0","1","0","620300012","600003666","0"
"439","1","620140013","0","0","71001012","2","0","0","0","0","101011","2","61401","1","16003","0","0","0","0","10011002","4","0","0","0","16003","0","620050012","0","0","600110162","36","0","100","0","0","1","0","620300013","600003667","0"
"445","1","620140014","0","0","71001012","2","0","0","0","0","101011","2","61401","1","17003","0","0","0","0","10011002","4","0","0","0","17003","0","620050013","0","0","600110172","36","0","100","0","0","1","0","620300014","600003668","0"
"458","1","620140015","0","0","71001012","2","0","0","0","0","101011","2","61401","1","18003","0","0","0","0","10011003","4","0","0","0","18003","0","620050014","0","0","600110182","36","0","100","0","0","1","0","620300015","600003669","0"
"465","1","620140016","0","0","71001012","2","0","0","0","0","101011","2","61401","1","19003","0","0","0","0","10011003","4","0","0","0","19003","0","620050015","0","0","600110192","36","0","100","0","0","1","0","620300016","600003670","0"
"469","1","620140017","0","0","71001012","2","0","0","0","0","101011","2","61401","1","20003","0","0","0","0","10011003","4","0","0","0","20003","0","620050016","0","0","600110202","36","0","100","0","0","1","0","620300017","600003671","0"
"477","1","620140018","0","0","71001012","2","0","0","0","0","101011","2","61401","1","21003","0","0","0","0","10011003","4","0","0","0","21003","0","620050017","0","0","600110212","36","0","100","0","0","1","0","620300018","600003672","0"
"483","1","620140019","0","0","71001012","2","0","0","0","0","101011","2","61401","1","22003","0","0","0","0","10011003","4","0","0","0","22003","0","620050018","0","0","600110222","36","0","100","0","0","1","0","620300019","600003673","0"
"488","1","620140020","0","0","71001012","2","0","0","0","0","101011","2","61401","1","23003","0","0","0","0","10011003","4","0","0","0","23003","0","620050019","0","0","600110232","36","0","100","0","0","1","0","620300020","600003674","0"
"496","1","620140021","0","0","71001012","2","0","0","0","0","101011","2","61401","1","24003","0","0","0","0","10011003","4","0","0","0","24003","0","620050020","0","0","600110242","36","0","100","0","0","1","0","620300021","600003675","0"
"502","1","620140022","0","0","71001012","2","0","0","0","0","101011","2","61401","1","25003","0","0","0","0","10011003","4","0","0","0","25003","0","620050021","0","0","600110252","36","0","100","0","0","1","0","620300022","600003676","0"
"507","1","620140023","0","0","71001012","2","0","0","0","0","101011","2","61401","1","26003","0","0","0","0","10011003","4","0","0","0","26003","0","620050022","0","0","600110262","36","0","100","0","0","1","0","620300023","600003677","0"
"515","1","620140024","0","0","71001012","2","0","0","0","0","101011","2","61401","1","27003","0","0","0","0","10011004","4","0","0","0","27003","0","620050023","0","0","600110272","36","0","100","0","0","1","0","620300024","600003678","0"
"522","1","620140025","0","0","71001012","2","0","0","0","0","101011","2","61401","1","28003","0","0","0","0","10011004","4","0","0","0","28003","0","620050024","0","0","600110282","36","0","100","0","0","1","0","620300025","600003679","0"
"528","1","620140026","0","0","71001012","2","0","0","0","0","101011","2","61401","1","29003","0","0","0","0","10011004","4","0","0","0","29003","0","620050025","0","0","600110292","36","0","100","0","0","1","0","620300026","600003680","0"
"534","1","620140027","0","0","71001012","2","0","0","0","0","101011","2","61401","1","30003","0","0","0","0","10011004","4","0","0","0","30003","0","620050026","0","0","600110302","36","0","100","0","0","1","0","620300027","600003681","0"
"542","1","620140028","0","0","71001012","2","0","0","0","0","101011","2","61401","1","31003","0","0","0","0","10011004","4","0","0","0","31003","0","620050027","0","0","600110312","36","0","100","0","0","1","0","620300028","600003682","0"
"553","1","620140029","0","0","71001012","2","0","0","0","0","101011","2","61401","1","32003","0","0","0","0","10011004","4","0","0","0","32003","0","620050028","0","0","600110322","36","0","100","0","0","1","0","620300029","600003683","0"
"569","1","620140030","0","0","71001012","2","0","0","0","0","101011","2","61401","1","33003","0","0","0","0","10011004","4","0","0","0","33003","0","620050029","0","0","600110332","36","0","100","0","0","1","0","620300030","600003684","0"
"576","1","620140031","0","0","71001012","2","0","0","0","0","101011","2","61401","1","34003","0","0","0","0","10011004","4","0","0","0","34003","0","620050030","0","0","600110342","36","0","100","0","0","1","0","620300031","600003685","0"
"580","1","620140032","0","0","71001012","2","0","0","0","0","101011","2","61401","1","35003","0","0","0","0","10011005","4","0","0","0","35003","0","620050031","0","0","600110352","36","0","100","0","0","1","0","620300032","600003686","0"
"595","1","620140033","0","0","71001012","2","0","0","0","0","101011","2","61401","1","36003","0","0","0","0","10011005","4","0","0","0","36003","0","620050032","0","0","600110362","36","0","100","0","0","1","0","620300033","600003687","0"
"603","1","620140034","0","0","71001012","2","0","0","0","0","101011","2","61401","1","37003","0","0","0","0","10011005","4","0","0","0","37003","0","620050033","0","0","600110372","36","0","100","0","0","1","0","620300034","600003688","0"
"615","1","620140035","0","0","71001012","2","0","0","0","0","101011","2","61401","1","38003","0","0","0","0","10011005","4","0","0","0","38003","0","620050034","0","0","600110382","36","0","100","0","0","1","0","620300035","600003689","0"
"625","1","620140036","0","0","71001012","2","0","0","0","0","101011","2","61401","1","39003","0","0","0","0","10011005","4","0","0","0","39003","0","620050035","0","0","600110392","36","0","100","0","0","1","0","620300036","600003690","0"
"643","1","620140037","0","0","71001012","2","0","0","0","0","101011","2","61401","1","40003","0","0","0","0","10011005","4","0","0","0","40003","0","620050036","0","0","600110402","36","0","100","0","0","1","0","620300037","600003691","0"
"647","1","620140038","0","0","71001012","2","0","0","0","0","101011","2","61401","1","41003","0","0","0","0","10011005","4","0","0","0","41003","0","620050037","0","0","600110412","36","0","100","0","0","1","0","620300038","600003692","0"
"654","1","620140039","0","0","71001012","2","0","0","0","0","101011","2","61401","1","42003","0","0","0","0","10011006","4","0","0","0","42003","0","620050038","0","0","600110422","36","0","100","0","0","1","0","620300039","600003693","0"
"673","1","620140040","0","0","71001012","2","0","0","0","0","101011","2","61401","1","43003","0","0","0","0","10011006","4","0","0","0","43003","0","620050039","0","0","600110432","36","0","100","0","0","1","0","620300040","600003694","0"
"689","1","620140041","0","0","71001012","2","0","0","0","0","101011","2","61401","1","44003","0","0","0","0","10011006","4","0","0","0","44003","0","620050040","0","0","600110442","36","0","100","0","0","1","0","620300041","600003695","0"
"706","1","620140042","0","0","71001012","2","0","0","0","0","101011","2","61401","1","45003","0","0","0","0","10011006","4","0","0","0","45003","0","620050041","0","0","600110452","36","0","100","0","0","1","0","620300042","600003696","0"
"717","1","620140043","0","0","71001012","2","0","0","0","0","101011","2","61401","1","46003","0","0","0","0","10011006","4","0","0","0","46003","0","620050042","0","0","600110462","36","0","100","0","0","1","0","620300043","600003697","0"
"722","1","620140044","0","0","71001012","2","0","0","0","0","101011","2","61401","1","47003","0","0","0","0","10011006","4","0","0","0","47003","0","620050043","0","0","600110472","36","0","100","0","0","1","0","620300044","600003698","0"
"733","1","620140045","0","0","71001012","2","0","0","0","0","101011","2","61401","1","48003","0","0","0","0","10011006","4","0","0","0","48003","0","620050044","0","0","600110482","36","0","100","0","0","1","0","620300045","600003699","0"
"748","1","620140046","0","0","71001012","2","0","0","0","0","101011","2","61401","1","49003","0","0","0","0","10011007","4","0","0","0","49003","0","620050045","0","0","600110492","36","0","100","0","0","1","0","620300046","600003700","0"
"768","1","620140047","0","0","71001012","2","0","0","0","0","101011","2","61401","1","50003","0","0","0","0","10011007","4","0","0","0","50003","0","620050046","0","0","600110502","36","0","100","0","0","1","0","620300047","600003701","0"
"777","1","620140048","0","0","71001012","2","0","0","0","0","101011","2","61401","1","51003","0","0","0","0","10011007","4","0","0","0","51003","0","620050047","0","0","600110512","36","0","100","0","0","1","0","620300048","600003702","0"
"786","1","620140049","0","0","71001012","2","0","0","0","0","101011","2","61401","1","52003","0","0","0","0","10011007","4","0","0","0","52003","0","620050048","0","0","600110522","36","0","100","0","0","1","0","620300049","600003703","0"
"800","1","620140050","0","0","71001012","2","0","0","0","0","101011","2","61401","1","53003","0","0","0","0","10011007","4","0","0","0","53003","0","620050049","0","0","600110532","36","0","100","0","0","1","0","620300050","600003704","0"
"809","1","620140051","0","0","71001012","2","0","0","0","0","101011","2","61401","1","54003","0","0","0","0","10011007","4","0","0","0","54003","0","620050050","0","0","600110542","36","0","100","0","0","1","0","620300051","600003705","0"
"816","1","620140052","0","0","71001012","2","0","0","0","0","101011","2","61401","1","55003","0","0","0","0","10011007","4","0","0","0","55003","0","620050051","0","0","600110552","36","0","100","0","0","1","0","620300052","600003706","0"
"824","1","620140053","0","0","71001012","2","0","0","0","0","101011","2","61401","1","56003","0","0","0","0","10011007","4","0","0","0","56003","0","620050052","0","0","600110562","36","0","100","0","0","1","0","620300053","600003707","0"
"827","1","620140054","0","0","71001012","2","0","0","0","0","101011","2","61401","1","57003","0","0","0","0","10011007","4","0","0","0","57003","0","620050053","0","0","600110572","36","0","100","0","0","1","0","620300054","600003708","0"
"834","1","620140055","0","0","71001012","2","0","0","0","0","101011","2","61401","1","58003","0","0","0","0","10011007","4","0","0","0","58003","0","620050054","0","0","600110582","36","0","100","0","0","1","0","620300055","600003709","0"
"849","1","620140056","0","0","71001012","2","0","0","0","0","101011","2","61401","1","59003","0","0","0","0","10011007","4","0","0","0","59003","0","620050055","0","0","600110592","36","0","100","0","0","1","0","620300056","600003710","0"
"855","1","620140057","0","0","71001012","2","0","0","0","0","101011","2","61401","1","60003","0","0","0","0","10011007","4","0","0","0","60003","0","620050056","0","0","600110602","36","0","100","0","0","1","0","620300057","600003711","0"
"865","1","620140058","0","0","71001012","2","0","0","0","0","101011","2","61401","1","61003","0","0","0","0","10011007","4","0","0","0","61003","0","620050057","0","0","600110612","36","0","100","0","0","1","0","620300058","600003712","0"
"874","1","620140059","0","0","71001012","2","0","0","0","0","101011","2","61401","1","62003","0","0","0","0","10011008","4","0","0","0","62003","0","620050058","0","0","600110622","10","0","100","0","0","1","0","620300059","600003713","0"
"888","1","620140060","0","0","71001012","2","0","0","0","0","101011","2","61401","1","63003","0","0","0","0","10011008","4","0","0","0","63003","0","620050059","0","0","600110632","10","0","100","0","0","1","0","620300060","600003714","0"
"899","1","620140061","0","0","71001012","2","0","0","0","0","101011","2","61401","1","64003","0","0","0","0","10011008","4","0","0","0","64003","0","620050060","0","0","600110642","10","0","100","0","0","1","0","620300061","600003715","0"
"907","1","620140062","0","0","71001012","2","0","0","0","0","101011","2","61401","1","65003","0","0","0","0","10011008","4","0","0","0","65003","0","620050061","0","0","600110652","10","0","100","0","0","1","0","620300062","600003716","0"
"918","1","620140063","0","0","71001012","2","0","0","0","0","101011","2","61401","1","66003","0","0","0","0","10011008","4","0","0","0","66003","0","620050062","0","0","600110662","10","0","100","0","0","1","0","620300063","600003717","0"
"926","1","620140064","0","0","71001012","2","0","0","0","0","101011","2","61401","1","67003","0","0","0","0","10011008","4","0","0","0","67003","0","620050063","0","0","600110672","10","0","100","0","0","1","0","620300064","600003718","0"
"938","1","620140065","0","0","71001012","2","0","0","0","0","101011","2","61401","1","68003","0","0","0","0","10011008","4","0","0","0","68003","0","620050064","0","0","600110682","10","0","100","0","0","1","0","620300065","600003719","0"
"954","1","620140066","0","0","71001012","2","0","0","0","0","101011","2","61401","1","69003","0","0","0","0","10011008","4","0","0","0","69003","0","620050065","0","0","600110692","10","0","100","0","0","1","0","620300066","600003720","0"
"964","1","620140067","0","0","71001012","2","0","0","0","0","101011","2","61401","1","70003","0","0","0","0","10011008","4","0","0","0","70003","0","620050066","0","0","600110702","10","0","100","0","0","1","0","620300067","600003721","0"
"981","1","620140068","0","0","71001012","2","0","0","0","0","101011","2","61401","1","71003","0","0","0","0","10011008","4","0","0","0","71003","0","620050067","0","0","600110712","10","0","100","0","0","1","0","620300068","600003722","0"
"323","1","620250001","0","0","10011001","3","0","0","1","620130101","0","4","101011","1","1003","0","71001002","61402","12","10011001","0","0","100","2","1003","10011001","620330001","0","0","600110013","24","0","36","1","0","1","0","620290201","600003723","0"
"323","1","620250001","0","0","10011001","3","0","0","1","620130101","0","4","101011","1","2003","0","71001002","61402","12","10011001","0","0","100","2","2003","10011001","620330001","0","0","600110023","24","0","36","1","0","1","0","620290201","600003724","0"
"323","1","620250001","0","0","10011001","3","0","0","1","620130101","0","4","101011","1","3003","0","71001002","61402","12","10011001","0","0","100","2","3003","10011001","620330001","0","0","600110033","24","0","36","1","0","1","0","620290201","600003725","0"
"323","1","620250001","0","0","10011001","3","0","0","1","620130101","0","4","101011","1","4003","0","71001002","61402","12","10011001","0","0","100","2","4003","10011001","620330001","0","0","600110043","24","0","36","1","0","1","0","620290201","600003726","0"
"336","1","620250002","0","0","10011001","3","0","0","1","620130102","0","4","101011","1","5003","0","71001002","61402","12","10011001","0","0","100","2","5003","10011001","620330001","0","0","600110053","24","0","36","1","0","1","0","620290202","600003727","0"
"342","1","620250003","0","0","10011001","3","0","0","1","620130103","0","4","101011","1","6003","0","71001002","61402","12","10011001","0","0","100","2","6003","10011001","620330001","0","0","600110063","24","0","36","1","0","1","0","620290203","600003728","0"
"352","1","620250004","0","0","10011001","3","0","0","1","620130104","0","4","101011","1","7003","0","71001002","61402","12","10011001","0","0","100","2","7003","10011001","620330002","0","0","600110073","24","0","36","1","0","1","0","620290204","600003729","0"
"360","1","620250005","0","0","10011001","3","0","0","1","620130105","0","4","101011","1","8003","0","71001002","61402","12","10011001","0","0","100","2","8003","10011001","620330003","0","0","600110083","24","0","36","1","0","1","0","620290205","600003730","0"
"373","1","620250006","0","0","10011002","3","0","0","1","620130106","0","4","101011","1","9003","0","71001002","61402","12","10011001","0","0","100","2","9003","10011001","620330004","0","0","600110093","24","0","36","1","0","1","0","620290206","600003731","0"
"386","1","620250007","0","0","10011002","3","0","0","1","620130107","0","4","101011","1","10003","0","71001002","61402","12","10011001","0","0","100","2","10003","10011001","620330005","0","0","600110103","24","0","36","1","0","1","0","620290207","600003732","0"
"392","1","620250008","0","0","10011002","3","0","0","1","620130108","0","4","101011","1","11003","0","71001002","61402","12","10011001","0","0","100","2","11003","10011001","620330006","0","0","600110113","24","0","36","1","0","1","0","620290208","600003733","0"
