a55a97bec80632e75b4c72224db7d0ec0888e09a2e9df273309f8d7860670d37,a4bb5376102b08206090a7707227ea37097ba6a01e9e3b862acb9600a2381479,d41f49a65a3b3f398e011f06b164a0bce2db28cb28c5e630e66566ee8f29aca3,246b904781c2e74e65c2a390ae85bee752c7ec158248418dfb8fada0473aae63,2ffc378f03e269eaf1302351aa60fc699d049ddf974bc1a8ea4cee8df17f7c96,33c147dd6ce74d8d5604c697e601b0a4708b2bd18fbc51a01145e83c03b1c8c8,cd8084ec411c3830b66106db6fecf41f81b87359600ff4ae90f7b5bad57a2b88,1c831a4d91f003526985c9a3a3c81d022a930819a3e068aeb1a09b849b678891,d06f2cb5f9f7a96b4678630478b8ec982c9c89480af61e852bb9dc3d1584c00b,398fc788f42b3def1a0b995eac00d36d6f310fe39b0dfaddd294e727fde3e6ba,c260fe9c0ba8310ca8a08960045fa4184f34198579be21f1923849559e0b6fb7,8886979ce274455ece2046a2d580b9b0118b7f7952aeae80fd12118e6dcdc195,8a4b1532cccd0fb209ef03bc6d0c5a4b8d7a0281bbdb6f410bd1e9ba1bd204a7,316e2ec3bc20a356cf4c69c1c5b9e2a37141ad920bed476be33c749dad55dde4,2dbf5ee0806406edd25c3d30c9288f0f35f6500fcb07682dbee7323734d0a091,706030da329ad85db46c3383f9eaaf2899622e0a5a2c6969932969ed243c63bf,846f965f2b6c7d375449f80bdb98f880f108954ee732b8bb280ae1d9f4963dbd,a95afeb8721c43c525e1f42781493c08a2db14cd8558ed8af8f28c290075bff2,51248c03e032567abe848eee108b3de52e2f322254d0600df4189405f4af2821,3f39545ec069190ae4492952fcb9812130e1b4734dd9c30a4ec913e036f3d495,11e627effe4050dd77668b0706d8c2aee4fb3c8934f724dd0a4b1c2b2f45bd95,c6e9ed481367363c26587bc0dd8759c32253ac88a99b2400d7904c84ad8ff908,76037369aae3ebf6900ae2baa92872d0cfd4f7c9b36b84057d86f1188002c3b2,50ec7824b019c8a03fa07e2e29604ae7770924354b7d386ab7b02367dd8dca92,d3f6bbae9609f81508bcac662719f922d303080931bf0f91d4b90fff55ba56c7,bf6f82afd36fb0db2f8ee05dfd1170dd749d3d0e550cf89b7301de9925027f02,c9ad9275aa3831ee71b63ff222beeb2dd3e11c61a0485c2215a21137c9143802,7ec93f81c1477b9f59dbe715b24ebea6dc0e6bc149948db3a574c8deb2220027,f74a7260d510431dd83cced1519cc970eaaf2bb7a8fd2fb26a5bd73f39ec065c,7caf34aa19341f9b9428591e4488db2a02ddee7b494ca1d96b0eb514340048a6,32dd1452d2b6e2c9f22d93aa8a8c601856396766ce7ce2e39e36a76527cfebc0
"10","0","0","0","0","0","0","0","利用生存在吉歐‧格黑納的不明魔物\n的硬骨板製作的劍。由於其強大的\n生命力，讓它即使被切離身體仍持續\n再生，時常維持著鋒利的狀態。","500","蠻骨劍釘狀龍","10001036","0","331","0","0","577","0","0","300","1","0","10001036","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n冰之大劍。\n超越極限強度的劍身，\n能砍倒眼前所有的敵人。","500","冰之大劍Ｒ","10001037","0","340","0","0","596","0","0","300","1","0","10001037","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n渾沌之劍。\n超越極限強度的劍身，\n能砍倒眼前所有的敵人。","500","渾沌之劍Ｒ","10001038","0","349","0","0","615","0","0","300","1","0","10001038","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n雷霆神鋒。\n超越極限強度的劍身，\n能砍倒眼前所有的敵人。","500","雷霆神鋒Ｒ","10001039","0","358","0","0","634","0","0","300","1","0","10001039","0","1","44000","0","0","0","3","0"
"11","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n天開之聖劍。\n超越極限強度的劍身，\n能砍倒眼前所有的敵人。","500","天開之聖劍Ｒ","10001040","0","367","0","0","660","0","0","400","1","0","10001040","0","1","46000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","從天界降臨的戰士們手拿的聖刀。\n在刀鍔浮現的光圈，\n其力量足以暫時將裝備者\n提升至與天使同等的階級。","800","路西法之刃","10004032","0","196","0","0","510","0","0","60","4","0","10004032","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","在與現世不同次元的妖精界中之勇士\n愛用的刀。其刀刃兼具堅硬與輕巧兩\n種優點，揮起來有如在風中飛舞的蝴\n蝶般自在，可輕易將敵方要害斬斷。","800","妖精舞刀帕特羅克洛斯","10004033","0","202","0","0","547","0","0","60","4","0","10004033","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的刀。由於生長\n在寶石附近使其蘊含著豐富的\n礦物質能形成堅硬銳利的刀刃。","800","天下第一甜瓜刀","10004034","0","262","0","0","566","0","0","60","4","0","10004034","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","為了充分發揮機械人族性能所製作的太刀。\n被調整成其他種族也能裝備，\n光刃因為過於鋒利\n而非常難以操控。","800","機械人族EX刀","10004035","0","322","0","0","585","0","0","60","4","0","10004035","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","利用生存在吉歐‧格黑納的不明魔物\n的鱗片製作的太刀。在嚴苛環境中培\n育出的銳利硬鱗，光是觸碰就能切開\n萬物。","800","滅鱗大刀米拉加亞龍","10004036","0","331","0","0","603","0","0","60","4","0","10004036","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n鷹神之煌劍。\n超越極限鋒利度的劍刃，\n能劈開眼前所有的敵人。","800","鷹神之煌劍Ｒ","10004037","0","340","0","0","622","0","0","60","4","0","10004037","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n鳳凰刀。\n超越極限鋒利度的劍刃，\n能劈開眼前所有的敵人。","800","鳳凰刀Ｒ","10004038","0","349","0","0","641","0","0","60","4","0","10004038","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n百華白櫻刀。\n超越極限鋒利度的劍刃，\n能劈開眼前所有的敵人。","800","百華白櫻刀Ｒ","10004039","0","358","0","0","660","0","0","60","4","0","10004039","0","1","44000","0","0","0","5","0"
"11","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n流禍之蒼刃。\n超越極限鋒利度的劍刃，\n能劈開眼前所有的敵人。","800","流禍之蒼刃Ｒ","10004040","0","367","0","0","696","0","0","70","4","0","10004040","0","1","46000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","從天界降臨的戰士們手拿的聖刃。\n如同飛舞的羽毛一般輕巧，\n同時比陸地上所有物質都更堅硬，\n能使出銳利的一擊。","500","撒但耶爾短劍","10007032","0","196","0","0","516","0","0","0","7","0","10007032","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","在與現世不同次元的妖精界中之公主\n所擁有的短劍。其不僅有著不像是護\n身用武器的極佳鋒利度，作為一個美\n術品也有著相當高的價值。","500","妖精夢刃得伊達彌亞","10007033","0","202","0","0","554","0","0","0","7","0","10007033","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的短劍。過於\n純粹的糖分結晶化所形成的刀刃，\n至今仍在持續銳利地成長著。","500","未完刃‧雲愁","10007034","0","262","0","0","573","0","0","0","7","0","10007034","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","為了充分發揮機械人族性能所製作的短劍。\n被調整成其他種族也能裝備，\n靠著追蹤機構的支援，\n來輔助操控者攻擊敵人的弱點。","500","機械人族EX匕首","10007035","0","322","0","0","592","0","0","0","7","0","10007035","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","利用生存在吉歐‧格黑納的不明魔物\n的牙齒製作的短劍。不接受一切加工\n的餓龍之牙會順從本能將獵物逼入絕\n境。","500","黑帝牙劍嚴龍","10007036","0","331","0","0","610","0","0","0","7","0","10007036","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n暗黑物質短劍。\n超越極限的銳利刀刃，\n能斬斷眼前所有的敵人。","500","暗黑物質短劍Ｒ","10007037","0","340","0","0","629","0","0","0","7","0","10007037","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n獨角獸匕首。\n超越極限的銳利刀刃，\n能斬斷眼前所有的敵人。","500","獨角獸匕首Ｒ","10007038","0","349","0","0","647","0","0","0","7","0","10007038","0","1","44000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n翡翠匕首。\n超越極限的銳利刀刃，\n能斬斷眼前所有的敵人。","500","翡翠匕首Ｒ","10007039","0","358","0","0","666","0","0","0","7","0","10007039","0","1","44000","0","0","0","5","0"
"11","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n熔岩烈鋒。\n超越極限的銳利刀刃，\n能斬斷眼前所有的敵人。","500","熔岩烈鋒Ｒ","10007040","0","367","0","0","704","0","0","0","7","0","10007040","0","1","46000","0","0","0","5","0"
"10","0","0","0","0","0","0","0","從天界降臨的戰士們身穿的聖臂甲。\n神聖的火焰鬥氣將會包覆裝備者，\n迅速提升其體能，\n並粉碎邪惡。","500","烏列爾拳套","10010032","0","196","0","0","516","0","0","0","10","0","10010032","0","1","44000","0","0","0","6","0"
"10","0","0","0","0","0","0","0","在與現世不同次元的妖精界中之部落\n族長作為證明的手部裝飾。乍看之下\n雖是個優雅美麗的手腕飾品，但其可\n創造並自在操控無形的另一隻手。","500","妖精幻腕卡西卡摩","10010033","0","202","0","0","553","0","0","0","10","0","10010033","0","1","44000","0","0","0","6","0"
"10","0","0","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的手甲。若被其\n濃郁的香甜氣味給吸引的話\n將會嚐到強烈的一擊。","500","菴羅手甲","10010034","0","262","0","0","572","0","0","0","10","0","10010034","0","1","44000","0","0","0","6","0"
"10","0","0","0","0","0","0","0","為了充分發揮機械人族性能所製作的拳甲。\n被調整成其他種族也能裝備，\n就像是自己身體的延伸一樣，\n能自由自在的使用。","500","機械人族EX短劍","10010035","0","322","0","0","591","0","0","0","10","0","10010035","0","1","44000","0","0","0","6","0"
"10","0","0","0","0","0","0","0","模仿生存在吉歐‧格黑納的不明魔物\n的頭部製作的手甲。不顧一切的向前\n衝刺將會擊飛一切障礙，確實地衝擊\n面前的敵人。","500","鼎角拳散角龍","10010036","0","331","0","0","609","0","0","0","10","0","10010036","0","1","44000","0","0","0","6","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n暴雪之爪。\n超越極限的厚重打擊，\n能粉碎眼前所有的敵人。","500","暴雪之爪Ｒ","10010037","0","340","0","0","628","0","0","0","10","0","10010037","0","1","44000","0","0","0","6","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n蒼雷拳。\n超越極限的厚重打擊，\n能粉碎眼前所有的敵人。","500","蒼雷拳Ｒ","10010038","0","349","0","0","647","0","0","0","10","0","10010038","0","1","44000","0","0","0","6","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n月之拳套。\n超越極限的厚重打擊，\n能粉碎眼前所有的敵人。","500","月之拳套Ｒ","10010039","0","358","0","0","666","0","0","0","10","0","10010039","0","1","44000","0","0","0","6","0"
"11","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n深紅之爪。\n超越極限的厚重打擊，\n能粉碎眼前所有的敵人。","500","深紅之爪Ｒ","10010040","0","367","0","0","703","0","0","0","10","0","10010040","0","1","46000","0","0","0","6","0"
"10","0","1","0","0","0","0","0","從天界降臨的戰士們手拿的聖弓。\n在弓弦鳴響時搭載了聖結界的箭矢\n將會注入生命，如風自在飛舞的箭\n一定會射穿要害。","800","拉斐爾之弓","10013032","0","196","0","0","507","1","0","0","13","0","10013032","0","1","44000","0","0","0","4","0"
"10","0","1","0","0","0","0","0","在與現世不同次元的妖精界中之吟遊\n詩人愛用的弓。可射出追隨目標獵物\n的魔法箭矢，且在命中時弓弦會奏響\n出聲，譜出美妙樂曲。","800","妖精梓弓塔密里斯","10013033","0","202","0","0","544","1","0","0","13","0","10013033","0","1","44000","0","0","0","4","0"
"10","0","1","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實樹枝製成的弓。其充沛的\n生命力寄宿在射出的箭矢上\n將敵人無情地貫穿。","800","櫻桃樹枝弓","10013034","0","262","0","0","563","1","0","0","13","0","10013034","0","1","44000","0","0","0","4","0"
"10","0","1","0","0","0","0","0","為了充分發揮機械人族性能所製作的十字弓。\n被調整成其他種族也能裝備，\n它射出的箭矢\n會自動追蹤敵人並確實貫穿對方。","800","機械人族EX十字弓","10013035","0","322","0","0","582","1","0","0","13","0","10013035","0","1","44000","0","0","0","4","0"
"10","0","1","0","0","0","0","0","利用生存在吉歐‧格黑納的不明魔物\n的翼膜製作的弓。與彷彿翼龍叫聲的\n弦音一同射出的箭矢，即使相距遙遠\n也能貫穿獵物。","800","滑空葬弓翼手龍","10013036","0","331","0","0","601","1","0","0","13","0","10013036","0","1","44000","0","0","0","4","0"
"10","0","1","0","0","0","0","0","受到龐大的瑪那進一步強化的\n月亮女神之弓。\n超越極限的強弓所射出的剛矢，\n能射穿眼前所有的敵人。","800","月亮女神之弓Ｒ","10013037","0","340","0","0","619","1","0","0","13","0","10013037","0","1","44000","0","0","0","4","0"
"10","0","1","0","0","0","0","0","受到龐大的瑪那進一步強化的\n精靈樹之弓。\n超越極限的強弓所射出的剛矢，\n能射穿眼前所有的敵人。","800","精靈樹之弓Ｒ","10013038","0","349","0","0","638","1","0","0","13","0","10013038","0","1","44000","0","0","0","4","0"
"10","0","1","0","0","0","0","0","受到龐大的瑪那進一步強化的\n白銀大翼弓。\n超越極限的強弓所射出的剛矢，\n能射穿眼前所有的敵人。","800","白銀大翼弓Ｒ","10013039","0","358","0","0","657","1","0","0","13","0","10013039","0","1","44000","0","0","0","4","0"
"11","0","1","0","0","0","0","0","受到龐大的瑪那進一步強化的\n深淵之弓。\n超越極限的強弓所射出的剛矢，\n能射穿眼前所有的敵人。","800","深淵之弓Ｒ","10013040","0","367","0","0","694","1","0","0","13","0","10013040","0","1","46000","0","0","0","4","0"
"10","0","2","0","0","0","0","0","從天界降臨的戰士們手拿的聖槍。\n賦予裝備者如同生命之樹一般\n頑強與不屈不撓的精神，\n絕不允許他敗倒在地。","800","薩基爾長槍","10016032","0","196","0","0","499","2","0","0","16","0","10016032","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","在與現世不同次元的妖精界中之學者\n所設計的長槍。其按照妖精幾何學所\n設計的槍尖可噴灑鱗粉，乃可攻可守\n的防衛兵裝。","800","妖精翅槍梅涅勞斯","10016033","0","202","0","0","536","2","0","0","16","0","10016033","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的槍。尊重並以\n愛情對待沉睡在巨大果實裡的可能性，\n將其仔細結晶製成槍尖的夢幻逸品。","800","覆盆子晶槍","10016034","0","262","0","0","555","2","0","0","16","0","10016034","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","為了充分發揮機械人族性能所製作的長槍。\n被調整成其他種族也能裝備，\n利用推進器的突進\n沒有人可以跟得上。","800","機械人族EX長槍","10016035","0","322","0","0","574","2","0","0","16","0","10016035","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","利用生存在吉歐‧格黑納的不明魔物\n的硬角製作的槍。不論受到任何衝擊\n都絕不會折斷，而且其攻勢將持續到\n貫穿目標為止。","800","穿角槍獨角龍","10016036","0","331","0","0","592","2","0","0","16","0","10016036","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n暴風權杖。\n超越極限的銳利槍尖，\n能刺穿眼前所有的敵人。","800","暴風權杖Ｒ","10016037","0","340","0","0","611","2","0","0","16","0","10016037","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n蓋亞戰斧。\n超越極限的銳利槍尖，\n能刺穿眼前所有的敵人。","800","蓋亞戰斧Ｒ","10016038","0","349","0","0","630","2","0","0","16","0","10016038","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n零霜之槍。\n超越極限的銳利槍尖，\n能刺穿眼前所有的敵人。","800","零霜之槍Ｒ","10016039","0","358","0","0","649","2","0","0","16","0","10016039","0","1","44000","0","0","0","0","0"
"11","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n雄風刺針。\n超越極限的銳利槍尖，\n能刺穿眼前所有的敵人。","800","雄風刺針Ｒ","10016040","0","367","0","0","686","2","0","0","16","0","10016040","0","1","46000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","從天界降臨的戰士們手拿的聖斧。\n賦予裝備者破壞與戰爭的加護，\n使他搖身一變為\n毫不寬待上天敵人的戰士。","500","卡麥爾之斧","10019032","0","196","0","0","495","0","0","200","19","0","10019032","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","在與現世不同次元的妖精界中之勇猛\n王族在戰場上愛用的斧。當其巨大的\n斧刃在空中劃下蒼藍軌跡，可謂如蝶\n翅拍動般，無聲無息地帶來死亡。","800","妖精蝶斧蒙特蘇馬","10019033","0","202","0","0","532","0","0","200","19","0","10019033","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的槌。擁有超群的\n破壞力，但取而代之若沒有失去珍重之物的\n勇氣則無法將它拿起。","800","麝香貓果剛槌","10019034","0","262","0","0","551","0","0","200","19","0","10019034","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","為了充分發揮機械人族性能所製作的大槌。\n被調整成其他種族也能裝備，\n因為有自動重心調整機能，\n所以雖然很沉重但是使用起來非常順手。","800","機械人族EX大槌","10019035","0","322","0","0","570","0","0","200","19","0","10019035","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","利用生存在吉歐‧格黑納的不明魔物\n的殼製作的豪斧。能夠運用能蓄積衝\n擊力的特殊構造，藉由少許力量創造\n出超乎常理的破壞力。","800","渦殼斧菊石破壞者","10019036","0","331","0","0","588","0","0","200","19","0","10019036","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n戰女王之烈斧。\n超越極限的破壞力，\n能斬碎眼前所有的敵人。","800","戰女王之烈斧Ｒ","10019037","0","340","0","0","608","0","0","200","19","0","10019037","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n水靈破壞者。\n超越極限的破壞力，\n能斬碎眼前所有的敵人。","800","水靈破壞者Ｒ","10019038","0","349","0","0","626","0","0","200","19","0","10019038","0","1","44000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n死靈之斧。\n超越極限的破壞力，\n能斬碎眼前所有的敵人。","800","死靈之斧Ｒ","10019039","0","358","0","0","645","0","0","200","19","0","10019039","0","1","44000","0","0","0","3","0"
"11","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n神判之聖斧。\n超越極限的破壞力，\n能斬碎眼前所有的敵人。","800","神判之聖斧Ｒ","10019040","0","367","0","0","671","0","0","300","19","0","10019040","0","1","46000","0","0","0","3","0"
"10","0","0","0","0","0","0","0","從天界降臨的戰士們手拿的聖征杖。\n透過在陸地上失傳已久、\n天界操控魔法的技術，\n能夠操控威力超乎想像的魔法。","500","約斐爾之杖","10022032","513","196","0","0","0","0","6","0","22","0","10022032","0","1","44000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","在與現世不同次元的妖精界中之女神\n所賜予的法杖。其可借用蓄積在高階\n次元中那些獻給女神的魔力，不受限\n制地施展攻擊魔法。","500","妖精崩杖庫普里斯","10022033","550","202","0","0","0","0","6","0","22","0","10022033","0","1","44000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的法杖。從數億顆\n果實中挑選而出的果實內部刻有\n天然的魔力增強魔法陣。","500","蘋果法杖‧北斗","10022034","569","262","0","0","0","0","6","0","22","0","10022034","0","1","44000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","為了充分發揮機械人族性能所製作的魔杖。\n被調整成其他種族也能裝備，\n利用電磁場來重現魔力迴路，\n來支援魔術的發動。","500","機械人族EX魔杖","10022035","588","322","0","0","0","0","6","0","22","0","10022035","0","1","44000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","模仿生存在吉歐‧格黑納的不明魔物\n的樣貌製作的法杖。能夠創造出無窮\n無盡的龐大魔力，就如同其悠然滑翔\n於天空的姿態。","500","龍杖喬斯坦伯格翼龍","10022036","606","331","0","0","0","0","6","0","22","0","10022036","0","1","44000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n司法之神的錫杖。\n超越極限的秘奧魔術，\n能擊滅眼前所有的敵人。","500","司法之神的錫杖Ｒ","10022037","626","340","0","0","0","0","6","0","22","0","10022037","0","1","44000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n大惡魔法杖。\n超越極限的秘奧魔術，\n能擊滅眼前所有的敵人。","500","大惡魔法杖Ｒ","10022038","644","349","0","0","0","0","6","0","22","0","10022038","0","1","44000","0","0","0","0","0"
"10","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n異域法杖。\n超越極限的秘奧魔術，\n能擊滅眼前所有的敵人。","500","異域法杖Ｒ","10022039","663","358","0","0","0","0","6","0","22","0","10022039","0","1","44000","0","0","0","0","0"
"11","0","0","0","0","0","0","0","受到龐大的瑪那進一步強化的\n創世法杖。\n超越極限的祕奧魔術，\n能擊滅眼前所有的敵人。","500","創世法杖Ｒ","10022040","700","367","0","0","0","0","6","0","22","0","10022040","0","1","46000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","從天界降臨的戰士們手拿的聖護杖。\n天界的神聖魔力將恢復生命力，\n並傳遞吶喊的聲音，\n讓傷者們振奮起來。","500","加百列之杖","10025032","465","196","0","0","0","2","0","300","25","0","10025032","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","在與現世不同次元的妖精界中之泉水\n精靈所擁有的法杖。其寶玉可從中湧\n出無限的生命力，並能透過蝴蝶將治\n癒之力分給裝備者以及其夥伴們。","500","妖精癒杖雅娜克西比亞","10025033","502","202","0","0","0","2","0","300","25","0","10025033","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的法杖。在每一顆果實中\n所寄宿的治癒之力傳說\n是眾神對人們信賴的證明。","500","葡萄法杖‧龍眼","10025034","521","262","0","0","0","2","0","300","25","0","10025034","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","為了充分發揮機械人族性能所製作的靈杖。\n被調整成其他種族也能裝備，\n隨時都展開的防禦領域\n會一直保護裝備者。","500","機械人族EX靈杖","10025035","540","322","0","0","0","2","0","300","25","0","10025035","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","利用包含著吉歐‧格黑納古生物的琥\n珀製作的法杖。琥珀中的生物即使被\n封印數億年仍活著，而法杖如今依然\n在激發其體內的無盡生命力。","500","祕封杖琥珀之棺","10025036","559","331","0","0","0","2","0","300","25","0","10025036","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n不死鳥之杖。\n超越極限的神祕治癒力，\n能治療淨化任何傷勢。","500","不死鳥之杖Ｒ","10025037","578","340","0","0","0","2","0","300","25","0","10025037","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n大天使之杖。\n超越極限的神祕治癒力，\n能治療淨化任何傷勢。\n","500","大天使之杖Ｒ","10025038","596","349","0","0","0","2","0","300","25","0","10025038","0","1","44000","0","0","0","0","0"
"10","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n焰靈法杖。\n超越極限的神祕治癒力，\n能治療淨化任何傷勢。","500","焰靈法杖Ｒ","10025039","615","358","0","0","0","2","0","300","25","0","10025039","0","1","44000","0","0","0","0","0"
"11","0","2","0","0","0","0","0","受到龐大的瑪那進一步強化的\n神花之聖杖。\n超越極限的神祕治癒力，\n能治療淨化任何傷勢。","500","神花之聖杖Ｒ","10025040","641","367","0","0","0","2","0","400","25","0","10025040","0","1","46000","0","0","0","0","0"
"10","0","11","0","0","0","0","0","為了與現世不同次元的妖精界之騎士\n而製作的鎧甲。在鍛冶妖精的鬼斧神\n工下，此鎧甲甚至能有如身體的一部\n分般，加強裝備者的能力。","800","妖精輝裝庫胡林","10028032","0","201","0","0","367","11","0","0","28","0","10028032","0","1","44000","0","0","0","8","0"
"10","0","11","0","0","0","0","0","用吉歐‧提格尼亞土生土長的\n巨大果實製成的鎧甲。其堅固的外皮\n猶如真正的龍鱗覆蓋住穿戴者，\n引出穿戴者熾熱的心。","800","白蓮閣鱗甲","10028033","0","261","0","0","384","11","0","0","28","0","10028033","0","1","44000","0","0","0","8","0"
"10","0","11","0","0","0","0","0","為了徹體提升機械人族性能所製作的特殊骨骼。\n被修改成其他種族也能裝備，\n會輔助操作身體的動作，\n讓運動性能戲劇性地提升了。","800","機械人族外骨骼","10028034","0","321","0","0","401","11","0","0","28","0","10028034","0","1","44000","0","0","0","8","0"
"10","0","12","0","0","0","0","0","利用生存在吉歐‧格黑納的不明魔物\n的骨頭製作的鎧甲。腐朽之後仍然滿\n溢而出的強韌生命力，將使沉睡在裝\n備者體內的原始狩獵本能甦醒。","800","絕滅骸裝暴君","10028035","0","328","0","0","409","12","0","0","28","0","10028035","0","1","44000","0","0","0","8","0"
"10","0","12","0","0","0","0","0","受到龐大的瑪那進一步強化的\n十字軍板甲。\n兼具高度防禦能力及運動性能，\n提升裝備者的潛在能力。\n","800","十字軍板甲Ｒ","10028036","0","337","0","0","426","12","0","0","28","0","10028036","0","1","44000","0","0","0","8","0"
"10","0","12","0","0","0","0","0","受到龐大的瑪那進一步強化的\n緋紅鎧甲。\n兼具高度防禦能力及運動性能，\n提升裝備者的潛在能力。","800","緋紅鎧甲Ｒ","10028037","0","346","0","0","437","12","0","0","28","0","10028037","0","1","44000","0","0","0","8","0"
"10","0","12","0","0","0","0","0","受到龐大的瑪那進一步強化的\n魅影鎧甲。\n兼具高度防禦能力及運動性能，\n提升裝備者的潛在能力。","800","魅影鎧甲Ｒ","10028038","0","355","0","0","449","12","0","0","28","0","10028038","0","1","44000","0","0","0","8","0"
"10","0","12","0","0","0","0","0","受到龐大的瑪那進一步強化的\n九天之鎧。\n兼具高度防禦能力及運動性能，\n提升裝備者的潛在能力。","800","九天之鎧Ｒ","10028039","0","364","0","0","469","12","0","0","28","0","10028039","0","1","44000","0","0","0","8","0"
"10","0","19","0","0","0","0","0","為了與現世不同次元的妖精界之王位\n繼承者而製作的重鎧。上頭刻著精靈\n王所簽下的必定守護盟約，甚至有著\n能夠扭轉死滅命運的威力。","800","妖精鎧甲奧伯隆","10031032","0","201","0","0","0","19","0","2590","31","0","10031032","0","1","44000","0","0","0","0","0"
