90005673452b43e8cf60c32e9982ddf23bde3286933d50a701c8552630716015,d0628bdf714dd900ef7e2cf1de4514bd8b3c536ab9cb9b6679a04fabe1a329e0,c66153d5dab9aa878e3ed9ee71b55e85167635e0d15bfcd620bf0af79dd5ea9e,a1eba792989406e3f364aea79d03f6ae83fd38086b0ca592ba273e72068da0b6,cd18038b3231f5f59d952676a1e3eb923532b682bad3fafbff3698e41a765bfc,46a0a933716bbad28b86bacd2bfcf17c51231f02cb18cf25ee985505812ab7a9,36f05ce04be27ff250d3dd98ed75fab97347aae03e658468e81420f78f8a9827,1c90348851ab83fcb35566516e18dce3610f719835f85bd8af8c86bff05f2d48,4ad316cb9ebf005f8adc9059d3888ee2fca8115bc40a08788508a2c4b035e872,0d02e7d570dba03bede19482de9f3854c564b976d14e89e499e9cf9da5102e9a,567dcc10c5613563a9f25847c480646028674c113248ac6f166ba00eac257b44,aec0b4dadac28d3eb88f95347c7b9abbb1e2a20c8377a9ffcaa7eabd9c516b0c,db40d61480e683b3ca824295d11284de2dcd5f7cc48ca20cc1296d11964c170c,5cd89c99c327de83a85f20c7c33397b1c09dd2ce932ae23399e63f99f402b98a,c2cebecbd519956dc16ff60d36c6957d9cb4b8bb42bb20c9702c473171d2f8d6,d203f943b1b205e79bb585cadab7572cfb3a994a5eb03626d8cd1641795f11ee,cdabd63422d6eed5905bcbd5a9c632281700911509243510fed21d72fecbc707,65593cfa0349bbf053419dcf2f50b28701992b7ce63173d5228c8acc093ee27a,c8473dd48dba489eb7db8756dcd88673041ac9044c41f5dd8f46bcbde0c7f14a,2f5839d7cc74f4636eaa62cfadfd36b97462e1bb64581c0325b814b2e9bb747f,e8e360cfd2c14f6bdabbc153a3a515db446385fb634f2d049dc3894c5a854af2,3e10eb0dca1b0fbad9b99c5e7ab63761216fab2ce74837baee89cf3da4045ef1,28520b69f4aa9e959b8b264ff5441d4470af593bde6f03b7c2ce6d6603b0aac4,5130abf177a16c6128f1b3423957a890717f50a4cc99f15e7f7c6818b7e6ce0b,7e5e69d7c8bf683d6ecb4e669705730a4fa6046ecb73c603218020fb7b72c487,102624d944d8447329fa42f74bfac2ec6c35d3ad3c3f709a21a73ca9f131067e,c4373db06d279fe1fe11ed953bd5b12788ec3db669842181b6d57bc394b3c362,a47b22464005d915ae86fd3b972373ccf60a102b2aa9cf9303554b5597247bd0,0eda1f95d19ed3a29da32ba773c810f18a52cb3f4e2dc7338ba75328f5dd8e73,5c7364517f359a78355895604888fcef82b058d7142b559cdad993832a84d8b2,c41d10f78d124e3b856e6914c1e768abba6de4ef97d11888df18d65f8da966eb,699b215764d48a82743713b39c665c1fa362669c8da441b3457883ab6e61b006,6e097627ffead13c4e8368d5a7587fcb43a4e5dde89dfee2d0311813802f29bb,e2e1fcbed8d00b577c63fcfac8b3890fdd10e7c85c7c40ad6ba33a3f9ad6e4fd,73aabf4e31b308a6c071ca2822df518c54f81567881e59fc09813950a612c6e3,a10a01537d4db4affaea54f1a63dc17ccd1bdcc94223011cf91e7ba760f13f58,d47860ad1a6fcaffed39d17c227a4df833d1cf030ef5239535edcd098e235987,fe67fec8b775b20fb7d59ba66bf3f63dabdec1aae0f4ac78a23fb73c271c3398,df8a0c779f3ac3a4dd8d040299408fabeef50545557e177679e0ddc0e1d51394,06df5b9cae8dc6e710c9ede152183bdc1dadc27f6ec7986427ef81fbb2ededde,14246209156bfb759816c8903ebf8cc7a6e620160b0e358f823ed5ea92645064,ce8ddb49182423eb30ca92c0a1c714f0e997b3821194ceab82d6e550bf0bbd2f,ed9a9e52f9e9d98ee0f285fef4850fa315c8bebe73c411b84306517ecec1119f,c3558b36d029d19b40c977cb1d1bac25fae1649b3a8ed2f637aa1ec101663c44
"1.4","1.2","0.06","0","10700102","1070","401061201","1","710091","0","1070107","0","1070106","1000000","401061171","1.3","1070108","0","10700101","0","257","10700105","0","2","1070110","401061181","0","1070109","10700104","0","0","0","1.5","2","401061161","2","3","1.2","0","401061191","2","0","0","10700103"
"1.9","1.6","0.06","0","10700102","1070","401061251","1","710091","0","1070112","0","1070111","1000000","401061221","1.8","1070113","0","10700101","0","258","10700105","0","2","1070115","401061231","0","1070114","10700104","0","0","0","2","3","401061211","4","4","1.6","0","401061241","4","0","0","10700103"
"2.4","2","0.06","0","10700102","1070","401061251","1","710091","0","1070116","0","1070116","1000000","401061221","2.4","1070116","0","10700101","0","259","10700105","0","2","1070116","401061231","0","1070116","10700104","0","0","0","2.6","3","401061211","4","-1","2","0","401061241","5","0","0","10700103"
"1.4","1.2","0.03","0","10710102","1071","401061501","1","710101","0","1071102","0","1071101","1000000","401061471","1.3","1071103","0","10710101","0","260","10710105","0","1","1071105","401061481","0","1071104","10710104","0","0","0","1.5","1","401061461","1","1","1.2","0","401061491","1","0","0","10710103"
"1.4","1.2","0.06","0","10710102","1071","401061551","1","710101","0","1071107","0","1071106","1000000","401061521","1.3","1071108","0","10710101","0","261","10710105","0","2","1071110","401061531","0","1071109","10710104","0","0","0","1.5","2","401061511","2","3","1.2","0","401061541","2","0","0","10710103"
"1.9","1.6","0.06","0","10710102","1071","401061601","1","710101","0","1071112","0","1071111","1000000","401061571","1.8","1071113","0","10710101","0","262","10710105","0","2","1071115","401061581","0","1071114","10710104","0","0","0","2","3","401061561","4","4","1.6","0","401061591","4","0","0","10710103"
"2.4","2","0.06","0","10710102","1071","401061601","1","710101","0","1071116","0","1071116","1000000","401061571","2.4","1071116","0","10710101","0","263","10710105","0","2","1071116","401061581","0","1071116","10710104","0","0","0","2.6","3","401061561","4","-1","2","0","401061591","5","0","0","10710103"
"1.4","1.2","0.03","0","10720102","1072","401061851","1","710111","0","1072102","0","1072101","1000000","401061821","1.3","1072103","0","10720101","0","264","10720105","0","1","1072105","401061831","0","1072104","10720104","0","0","0","1.5","1","401061811","1","1","1.2","0","401061841","1","0","0","10720103"
"1.4","1.2","0.06","0","10720102","1072","401061901","1","710111","0","1072107","0","1072106","1000000","401061871","1.3","1072108","0","10720101","0","265","10720105","0","2","1072110","401061881","0","1072109","10720104","0","0","0","1.5","2","401061861","2","3","1.2","0","401061891","2","0","0","10720103"
"1.9","1.6","0.06","0","10720102","1072","401061951","1","710111","0","1072112","0","1072111","1000000","401061921","1.8","1072113","0","10720101","0","266","10720105","0","2","1072115","401061931","0","1072114","10720104","0","0","0","2","3","401061911","4","4","1.6","0","401061941","4","0","0","10720103"
"2.4","2","0.06","0","10720102","1072","401061951","1","710111","0","1072116","0","1072116","1000000","401061921","2.4","1072116","0","10720101","0","267","10720105","0","2","1072116","401061931","0","1072116","10720104","0","0","0","2.6","3","401061911","4","-1","2","0","401061941","5","0","0","10720103"
"1.4","1.2","0.03","0","10730102","1073","401062201","1","710121","0","1073102","0","1073101","1000000","401062171","1.3","1073103","0","10730101","0","268","10730105","0","1","1073105","401062181","0","1073104","10730104","0","0","0","1.5","1","401062161","1","1","1.2","0","401062191","1","0","0","10730103"
"1.4","1.2","0.06","0","10730102","1073","401062251","1","710121","0","1073107","0","1073106","1000000","401062221","1.3","1073108","0","10730101","0","269","10730105","0","2","1073110","401062231","0","1073109","10730104","0","0","0","1.5","2","401062211","2","3","1.2","0","401062241","2","0","0","10730103"
"1.9","1.6","0.06","0","10730102","1073","401062301","1","710121","0","1073112","0","1073111","1000000","401062271","1.8","1073113","0","10730101","0","270","10730105","0","2","1073115","401062281","0","1073114","10730104","0","0","0","2","3","401062261","4","4","1.6","0","401062291","4","0","0","10730103"
"2.4","2","0.06","0","10730102","1073","401062301","1","710121","0","1073116","0","1073116","1000000","401062271","2.4","1073116","0","10730101","0","271","10730105","0","2","1073116","401062281","0","1073116","10730104","0","0","0","2.6","3","401062261","4","-1","2","0","401062291","5","0","0","10730103"
"1.4","1.2","0.03","0","10740102","1074","401062551","1","710011","0","1074102","0","1074101","1000000","401062521","1.3","1074103","0","10740101","0","272","10740105","0","1","1074105","401062531","0","1074104","10740104","0","0","0","1.5","1","401062511","1","1","1.2","0","401062541","1","0","0","10740103"
"1.4","1.2","0.06","0","10740102","1074","401062601","1","710011","0","1074107","0","1074106","1000000","401062571","1.3","1074108","0","10740101","0","273","10740105","0","2","1074110","401062581","0","1074109","10740104","0","0","0","1.5","2","401062561","2","3","1.2","0","401062591","2","0","0","10740103"
"1.9","1.6","0.06","0","10740102","1074","401062651","1","710011","0","1074112","0","1074111","1000000","401062621","1.8","1074113","0","10740101","0","274","10740105","0","2","1074115","401062631","0","1074114","10740104","0","0","0","2","3","401062611","4","4","1.6","0","401062641","4","0","0","10740103"
"2.4","2","0.06","0","10740102","1074","401062651","1","710011","0","1074116","0","1074116","1000000","401062621","2.4","1074116","0","10740101","0","275","10740105","0","2","1074116","401062631","0","1074116","10740104","0","0","0","2.6","3","401062611","4","-1","2","0","401062641","5","0","0","10740103"
"1.4","1.2","0.03","0","10750102","1075","401062901","1","710021","0","1075102","0","1075101","1000000","401062871","1.3","1075103","0","10750101","0","276","10750105","0","1","1075105","401062881","0","1075104","10750104","0","0","0","1.5","1","401062861","1","1","1.2","0","401062891","1","0","0","10750103"
"1.4","1.2","0.06","0","10750102","1075","401062951","1","710021","0","1075107","0","1075106","1000000","401062921","1.3","1075108","0","10750101","0","277","10750105","0","2","1075110","401062931","0","1075109","10750104","0","0","0","1.5","2","401062911","2","3","1.2","0","401062941","2","0","0","10750103"
"1.9","1.6","0.06","0","10750102","1075","401063001","1","710021","0","1075112","0","1075111","1000000","401062971","1.8","1075113","0","10750101","0","278","10750105","0","2","1075115","401062981","0","1075114","10750104","0","0","0","2","3","401062961","4","4","1.6","0","401062991","4","0","0","10750103"
"2.4","2","0.06","0","10750102","1075","401063001","1","710021","0","1075116","0","1075116","1000000","401062971","2.4","1075116","0","10750101","0","279","10750105","0","2","1075116","401062981","0","1075116","10750104","0","0","0","2.6","3","401062961","4","-1","2","0","401062991","5","0","0","10750103"
"1.4","1.2","0.03","0","10760102","1076","401063251","1","710031","0","1076102","0","1076101","1000000","401063221","1.3","1076103","0","10760101","0","280","10760105","0","1","1076105","401063231","0","1076104","10760104","0","0","0","1.5","1","401063211","1","1","1.2","0","401063241","1","0","0","10760103"
"1.4","1.2","0.06","0","10760102","1076","401063301","1","710031","0","1076107","0","1076106","1000000","401063271","1.3","1076108","0","10760101","0","281","10760105","0","2","1076110","401063281","0","1076109","10760104","0","0","0","1.5","2","401063261","2","3","1.2","0","401063291","2","0","0","10760103"
"1.9","1.6","0.06","0","10760102","1076","401063351","1","710031","0","1076112","0","1076111","1000000","401063321","1.8","1076113","0","10760101","0","282","10760105","0","2","1076115","401063331","0","1076114","10760104","0","0","0","2","3","401063311","4","4","1.6","0","401063341","4","0","0","10760103"
"2.4","2","0.06","0","10760102","1076","401063351","1","710031","0","1076116","0","1076116","1000000","401063321","2.4","1076116","0","10760101","0","283","10760105","0","2","1076116","401063331","0","1076116","10760104","0","0","0","2.6","3","401063311","4","-1","2","0","401063341","5","0","0","10760103"
"1.4","1.2","0.03","0","10770102","1077","401063601","1","710041","0","1077102","0","1077101","1000000","401063571","1.3","1077103","0","10770101","0","284","10770105","0","1","1077105","401063581","0","1077104","10770104","0","0","0","1.5","1","401063561","1","1","1.2","0","401063591","1","0","0","10770103"
"1.4","1.2","0.06","0","10770102","1077","401063651","1","710041","0","1077107","0","1077106","1000000","401063621","1.3","1077108","0","10770101","0","285","10770105","0","2","1077110","401063631","0","1077109","10770104","0","0","0","1.5","2","401063611","2","3","1.2","0","401063641","2","0","0","10770103"
"1.9","1.6","0.06","0","10770102","1077","401063701","1","710041","0","1077112","0","1077111","1000000","401063671","1.8","1077113","0","10770101","0","286","10770105","0","2","1077115","401063681","0","1077114","10770104","0","0","0","2","3","401063661","4","4","1.6","0","401063691","4","0","0","10770103"
"2.4","2","0.06","0","10770102","1077","401063701","1","710041","0","1077116","0","1077116","1000000","401063671","2.4","1077116","0","10770101","0","287","10770105","0","2","1077116","401063681","0","1077116","10770104","0","0","0","2.6","3","401063661","4","-1","2","0","401063691","5","0","0","10770103"
"1.4","1.2","0.03","0","10780102","1078","401063951","1","710051","0","1078102","0","1078101","1000000","401063921","1.3","1078103","0","10780101","0","288","10780105","0","1","1078105","401063931","0","1078104","10780104","0","0","0","1.5","1","401063911","1","1","1.2","0","401063941","1","0","0","10780103"
"1.4","1.2","0.06","0","10780102","1078","401064001","1","710051","0","1078107","0","1078106","1000000","401063971","1.3","1078108","0","10780101","0","289","10780105","0","2","1078110","401063981","0","1078109","10780104","0","0","0","1.5","2","401063961","2","3","1.2","0","401063991","2","0","0","10780103"
"1.9","1.6","0.06","0","10780102","1078","401064051","1","710051","0","1078112","0","1078111","1000000","401064021","1.8","1078113","0","10780101","0","290","10780105","0","2","1078115","401064031","0","1078114","10780104","0","0","0","2","3","401064011","4","4","1.6","0","401064041","4","0","0","10780103"
"2.4","2","0.06","0","10780102","1078","401064051","1","710051","0","1078116","0","1078116","1000000","401064021","2.4","1078116","0","10780101","0","291","10780105","0","2","1078116","401064031","0","1078116","10780104","0","0","0","2.6","3","401064011","4","-1","2","0","401064041","5","0","0","10780103"
"1.4","1.2","0.03","0","10790102","1079","401064301","1","710061","0","1079102","0","1079101","1000000","401064271","1.3","1079103","0","10790101","0","292","10790105","0","1","1079105","401064281","0","1079104","10790104","0","0","0","1.5","1","401064261","1","1","1.2","0","401064291","1","0","0","10790103"
"1.4","1.2","0.06","0","10790102","1079","401064351","1","710061","0","1079107","0","1079106","1000000","401064321","1.3","1079108","0","10790101","0","293","10790105","0","2","1079110","401064331","0","1079109","10790104","0","0","0","1.5","2","401064311","2","3","1.2","0","401064341","2","0","0","10790103"
"1.9","1.6","0.06","0","10790102","1079","401064401","1","710061","0","1079112","0","1079111","1000000","401064371","1.8","1079113","0","10790101","0","294","10790105","0","2","1079115","401064381","0","1079114","10790104","0","0","0","2","3","401064361","4","4","1.6","0","401064391","4","0","0","10790103"
"2.4","2","0.06","0","10790102","1079","401064401","1","710061","0","1079116","0","1079116","1000000","401064371","2.4","1079116","0","10790101","0","295","10790105","0","2","1079116","401064381","0","1079116","10790104","0","0","0","2.6","3","401064361","4","-1","2","0","401064391","5","0","0","10790103"
"1.4","1.2","0.03","0","10800102","1080","401064651","1","710071","0","1080102","0","1080101","1000000","401064621","1.3","1080103","0","10800101","0","296","10800105","0","1","1080105","401064631","0","1080104","10800104","0","0","0","1.5","1","401064611","1","1","1.2","0","401064641","1","0","0","10800103"
"1.4","1.2","0.06","0","10800102","1080","401064701","1","710071","0","1080107","0","1080106","1000000","401064671","1.3","1080108","0","10800101","0","297","10800105","0","2","1080110","401064681","0","1080109","10800104","0","0","0","1.5","2","401064661","2","3","1.2","0","401064691","2","0","0","10800103"
"1.9","1.6","0.06","0","10800102","1080","401064751","1","710071","0","1080112","0","1080111","1000000","401064721","1.8","1080113","0","10800101","0","298","10800105","0","2","1080115","401064731","0","1080114","10800104","0","0","0","2","3","401064711","4","4","1.6","0","401064741","4","0","0","10800103"
"2.4","2","0.06","0","10800102","1080","401064751","1","710071","0","1080116","0","1080116","1000000","401064721","2.4","1080116","0","10800101","0","299","10800105","0","2","1080116","401064731","0","1080116","10800104","0","0","0","2.6","3","401064711","4","-1","2","0","401064741","5","0","0","10800103"
"1.4","1.2","0.03","0","10810102","1081","401065001","1","710081","0","1081102","0","1081101","1000000","401064971","1.3","1081103","0","10810101","0","300","10810105","0","1","1081105","401064981","0","1081104","10810104","0","0","0","1.5","1","401064961","1","1","1.2","0","401064991","1","0","0","10810103"
"1.4","1.2","0.06","0","10810102","1081","401065051","1","710081","0","1081107","0","1081106","1000000","401065021","1.3","1081108","0","10810101","0","301","10810105","0","2","1081110","401065031","0","1081109","10810104","0","0","0","1.5","2","401065011","2","3","1.2","0","401065041","2","0","0","10810103"
"1.9","1.6","0.06","0","10810102","1081","401065101","1","710081","0","1081112","0","1081111","1000000","401065071","1.8","1081113","0","10810101","0","302","10810105","0","2","1081115","401065081","0","1081114","10810104","0","0","0","2","3","401065061","4","4","1.6","0","401065091","4","0","0","10810103"
"2.4","2","0.06","0","10810102","1081","401065101","1","710081","0","1081116","0","1081116","1000000","401065071","2.4","1081116","0","10810101","0","303","10810105","0","2","1081116","401065081","0","1081116","10810104","0","0","0","2.6","3","401065061","4","-1","2","0","401065091","5","0","0","10810103"
"1.4","1.2","0.03","0","10820102","1082","401065351","1","710091","0","1082102","0","1082101","1000000","401065321","1.3","1082103","0","10820101","0","304","10820105","0","1","1082105","401065331","0","1082104","10820104","0","0","0","1.5","1","401065311","1","1","1.2","0","401065341","1","0","0","10820103"
"1.4","1.2","0.06","0","10820102","1082","401065401","1","710091","0","1082107","0","1082106","1000000","401065371","1.3","1082108","0","10820101","0","305","10820105","0","2","1082110","401065381","0","1082109","10820104","0","0","0","1.5","2","401065361","2","3","1.2","0","401065391","2","0","0","10820103"
"1.9","1.6","0.06","0","10820102","1082","401065451","1","710091","0","1082112","0","1082111","1000000","401065421","1.8","1082113","0","10820101","0","306","10820105","0","2","1082115","401065431","0","1082114","10820104","0","0","0","2","3","401065411","4","4","1.6","0","401065441","4","0","0","10820103"
"2.4","2","0.06","0","10820102","1082","401065451","1","710091","0","1082116","0","1082116","1000000","401065421","2.4","1082116","0","10820101","0","307","10820105","0","2","1082116","401065431","0","1082116","10820104","0","0","0","2.6","3","401065411","4","-1","2","0","401065441","5","0","0","10820103"
"1.4","1.2","0.03","0","10830102","1083","401065701","1","710101","0","1083102","0","1083101","1000000","401065671","1.3","1083103","0","10830101","0","308","10830105","0","1","1083105","401065681","0","1083104","10830104","0","0","0","1.5","1","401065661","1","1","1.2","0","401065691","1","0","0","10830103"
"1.4","1.2","0.06","0","10830102","1083","401065751","1","710101","0","1083107","0","1083106","1000000","401065721","1.3","1083108","0","10830101","0","309","10830105","0","2","1083110","401065731","0","1083109","10830104","0","0","0","1.5","2","401065711","2","3","1.2","0","401065741","2","0","0","10830103"
"1.9","1.6","0.06","0","10830102","1083","401065801","1","710101","0","1083112","0","1083111","1000000","401065771","1.8","1083113","0","10830101","0","310","10830105","0","2","1083115","401065781","0","1083114","10830104","0","0","0","2","3","401065761","4","4","1.6","0","401065791","4","0","0","10830103"
"2.4","2","0.06","0","10830102","1083","401065801","1","710101","0","1083116","0","1083116","1000000","401065771","2.4","1083116","0","10830101","0","311","10830105","0","2","1083116","401065781","0","1083116","10830104","0","0","0","2.6","3","401065761","4","-1","2","0","401065791","5","0","0","10830103"
"1.4","1.2","0.03","0","10840102","1084","401066051","1","710111","0","1084102","0","1084101","1000000","401066021","1.3","1084103","0","10840101","0","312","10840105","0","1","1084105","401066031","0","1084104","10840104","0","0","0","1.5","1","401066011","1","1","1.2","0","401066041","1","0","0","10840103"
"1.4","1.2","0.06","0","10840102","1084","401066101","1","710111","0","1084107","0","1084106","1000000","401066071","1.3","1084108","0","10840101","0","313","10840105","0","2","1084110","401066081","0","1084109","10840104","0","0","0","1.5","2","401066061","2","3","1.2","0","401066091","2","0","0","10840103"
"1.9","1.6","0.06","0","10840102","1084","401066151","1","710111","0","1084112","0","1084111","1000000","401066121","1.8","1084113","0","10840101","0","314","10840105","0","2","1084115","401066131","0","1084114","10840104","0","0","0","2","3","401066111","4","4","1.6","0","401066141","4","0","0","10840103"
"2.4","2","0.06","0","10840102","1084","401066151","1","710111","0","1084116","0","1084116","1000000","401066121","2.4","1084116","0","10840101","0","315","10840105","0","2","1084116","401066131","0","1084116","10840104","0","0","0","2.6","3","401066111","4","-1","2","0","401066141","5","0","0","10840103"
"1.4","1.2","0.03","0","10850102","1085","401066401","1","710121","0","1085102","0","1085101","1000000","401066371","1.3","1085103","0","10850101","0","316","10850105","0","1","1085105","401066381","0","1085104","10850104","0","0","0","1.5","1","401066361","1","1","1.2","0","401066391","1","0","0","10850103"
"1.4","1.2","0.06","0","10850102","1085","401066451","1","710121","0","1085107","0","1085106","1000000","401066421","1.3","1085108","0","10850101","0","317","10850105","0","2","1085110","401066431","0","1085109","10850104","0","0","0","1.5","2","401066411","2","3","1.2","0","401066441","2","0","0","10850103"
"1.9","1.6","0.06","0","10850102","1085","401066501","1","710121","0","1085112","0","1085111","1000000","401066471","1.8","1085113","0","10850101","0","318","10850105","0","2","1085115","401066481","0","1085114","10850104","0","0","0","2","3","401066461","4","4","1.6","0","401066491","4","0","0","10850103"
"2.4","2","0.06","0","10850102","1085","401066501","1","710121","0","1085116","0","1085116","1000000","401066471","2.4","1085116","0","10850101","0","319","10850105","0","2","1085116","401066481","0","1085116","10850104","0","0","0","2.6","3","401066461","4","-1","2","0","401066491","5","0","0","10850103"
"1.4","1.2","0.03","0","10860102","1086","401066751","1","710011","0","1086102","0","1086101","1000000","401066721","1.3","1086103","0","10860101","0","320","10860105","0","1","1086105","401066731","0","1086104","10860104","0","0","0","1.5","1","401066711","1","1","1.2","0","401066741","1","0","0","10860103"
"1.4","1.2","0.06","0","10860102","1086","401066801","1","710011","0","1086107","0","1086106","1000000","401066771","1.3","1086108","0","10860101","0","321","10860105","0","2","1086110","401066781","0","1086109","10860104","0","0","0","1.5","2","401066761","2","3","1.2","0","401066791","2","0","0","10860103"
"1.9","1.6","0.06","0","10860102","1086","401066851","1","710011","0","1086112","0","1086111","1000000","401066821","1.8","1086113","0","10860101","0","322","10860105","0","2","1086115","401066831","0","1086114","10860104","0","0","0","2","3","401066811","4","4","1.6","0","401066841","4","0","0","10860103"
"2.4","2","0.06","0","10860102","1086","401066851","1","710011","0","1086116","0","1086116","1000000","401066821","2.4","1086116","0","10860101","0","323","10860105","0","2","1086116","401066831","0","1086116","10860104","0","0","0","2.6","3","401066811","4","-1","2","0","401066841","5","0","0","10860103"
"1.4","1.2","0.03","0","10870102","1087","401067101","1","710021","0","1087102","0","1087101","1000000","401067071","1.3","1087103","0","10870101","0","324","10870105","0","1","1087105","401067081","0","1087104","10870104","0","0","0","1.5","1","401067061","1","1","1.2","0","401067091","1","0","0","10870103"
"1.4","1.2","0.06","0","10870102","1087","401067151","1","710021","0","1087107","0","1087106","1000000","401067121","1.3","1087108","0","10870101","0","325","10870105","0","2","1087110","401067131","0","1087109","10870104","0","0","0","1.5","2","401067111","2","3","1.2","0","401067141","2","0","0","10870103"
"1.9","1.6","0.06","0","10870102","1087","401067201","1","710021","0","1087112","0","1087111","1000000","401067171","1.8","1087113","0","10870101","0","326","10870105","0","2","1087115","401067181","0","1087114","10870104","0","0","0","2","3","401067161","4","4","1.6","0","401067191","4","0","0","10870103"
"2.4","2","0.06","0","10870102","1087","401067201","1","710021","0","1087116","0","1087116","1000000","401067171","2.4","1087116","0","10870101","0","327","10870105","0","2","1087116","401067181","0","1087116","10870104","0","0","0","2.6","3","401067161","4","-1","2","0","401067191","5","0","0","10870103"
"1.4","1.2","0.03","0","10880102","1088","401067451","1","710031","0","1088102","0","1088101","1000000","401067421","1.3","1088103","0","10880101","0","328","10880105","0","1","1088105","401067431","0","1088104","10880104","0","0","0","1.5","1","401067411","1","1","1.2","0","401067441","1","0","0","10880103"
"1.4","1.2","0.06","0","10880102","1088","401067501","1","710031","0","1088107","0","1088106","1000000","401067471","1.3","1088108","0","10880101","0","329","10880105","0","2","1088110","401067481","0","1088109","10880104","0","0","0","1.5","2","401067461","2","3","1.2","0","401067491","2","0","0","10880103"
"1.9","1.6","0.06","0","10880102","1088","401067551","1","710031","0","1088112","0","1088111","1000000","401067521","1.8","1088113","0","10880101","0","330","10880105","0","2","1088115","401067531","0","1088114","10880104","0","0","0","2","3","401067511","4","4","1.6","0","401067541","4","0","0","10880103"
"2.4","2","0.06","0","10880102","1088","401067551","1","710031","0","1088116","0","1088116","1000000","401067521","2.4","1088116","0","10880101","0","331","10880105","0","2","1088116","401067531","0","1088116","10880104","0","0","0","2.6","3","401067511","4","-1","2","0","401067541","5","0","0","10880103"
"1.4","1.2","0.03","0","10890102","1089","401067801","1","710041","0","1089102","0","1089101","1000000","401067771","1.3","1089103","0","10890101","0","332","10890105","0","1","1089105","401067781","0","1089104","10890104","0","0","0","1.5","1","401067761","1","1","1.2","0","401067791","1","0","0","10890103"
"1.4","1.2","0.06","0","10890102","1089","401067851","1","710041","0","1089107","0","1089106","1000000","401067821","1.3","1089108","0","10890101","0","333","10890105","0","2","1089110","401067831","0","1089109","10890104","0","0","0","1.5","2","401067811","2","3","1.2","0","401067841","2","0","0","10890103"
"1.9","1.6","0.06","0","10890102","1089","401067901","1","710041","0","1089112","0","1089111","1000000","401067871","1.8","1089113","0","10890101","0","334","10890105","0","2","1089115","401067881","0","1089114","10890104","0","0","0","2","3","401067861","4","4","1.6","0","401067891","4","0","0","10890103"
"2.4","2","0.06","0","10890102","1089","401067901","1","710041","0","1089116","0","1089116","1000000","401067871","2.4","1089116","0","10890101","0","335","10890105","0","2","1089116","401067881","0","1089116","10890104","0","0","0","2.6","3","401067861","4","-1","2","0","401067891","5","0","0","10890103"
"1.4","1.2","0.03","0","10900102","1090","401068151","1","710051","0","1090102","0","1090101","1000000","401068121","1.3","1090103","0","10900101","0","336","10900105","0","1","1090105","401068131","0","1090104","10900104","0","0","0","1.5","1","401068111","1","1","1.2","0","401068141","1","0","0","10900103"
"1.4","1.2","0.06","0","10900102","1090","401068201","1","710051","0","1090107","0","1090106","1000000","401068171","1.3","1090108","0","10900101","0","337","10900105","0","2","1090110","401068181","0","1090109","10900104","0","0","0","1.5","2","401068161","2","3","1.2","0","401068191","2","0","0","10900103"
"1.9","1.6","0.06","0","10900102","1090","401068251","1","710051","0","1090112","0","1090111","1000000","401068221","1.8","1090113","0","10900101","0","338","10900105","0","2","1090115","401068231","0","1090114","10900104","0","0","0","2","3","401068211","4","4","1.6","0","401068241","4","0","0","10900103"
"2.4","2","0.06","0","10900102","1090","401068251","1","710051","0","1090116","0","1090116","1000000","401068221","2.4","1090116","0","10900101","0","339","10900105","0","2","1090116","401068231","0","1090116","10900104","0","0","0","2.6","3","401068211","4","-1","2","0","401068241","5","0","0","10900103"
