08bf7d63075eab7a931a8d43ce587799fd3116ff87b1b81c5969f61d054359b7,3a5f6af322747637cac99633371f415731a5e47ca48e101913db549b1d2cac37,ba6c39bdd91484e96668339813d69c0b282d3257f60db2be378496789fa9fe6b,9ecfea11a3970038fd05950d6e1bf7c9785dc128b407714ef13f5279e844be80,008e8ceedb9e3a718c67847df7cb6ba43fce42af7e531bfa63fabfbf9905883d,37d076043316c5e0fe8099448b70ff2ab322f8185d4a77468f838ccfeb8d68ba,08eef09ad2dc09aaaf0941a9c4d91b2cc079dabb82b71b8de8d80166928ae204,64aa37d72ff26e9012978bd4518aafdaf47319580529e043f5e8f31b47019567,b1781607922d264989d31c11dc1b2e5fa0d2a745215eb61dd7b3516fd0b0c217,eb800081d31058f1606161f6d55957fc3b4c7387125d90837093b076078e3493,c71728ea6f475203009f7c859316252812c5079ca0083b2c371f075097f91742
"31114","","vo_wac_31114","0","","21","0","","","vo_wac_31114_001","31114075"
"31114","0.5","100711","1","0","11","10","0","1","那宮子想要布丁來的～！\n人家想吃跟這個蛋糕\n一樣大的布丁喲～！","31114076"
"31114","","0","","","91","","","","","31114077"
"31114","","100711","","","3","1","0.2","","wac_birthday_idle_smile","31114078"
"31114","","100611","","","3","1","0.2","","wac_birthday_talk_normal","31114079"
"31114","","vo_wac_31114","0","","21","0","","","vo_wac_31114_002","31114080"
"31114","0.5","100611","1","0","11","10","0","1","咦～布丁吃了就沒了啊～\n飾品配件之類的\n比較好吧？","31114081"
"31114","","0","","","91","","","","","31114082"
"31114","","100611","","","3","1","0.2","","wac_birthday_idle_normal","31114083"
"31114","","102211","","","3","1","0.2","","wac_birthday_talk_wish","31114084"
"31114","","vo_wac_31114","0","","21","0","","","vo_wac_31114_003","31114085"
"31114","0.5","102211","1","0","11","10","0","1","我、我想要一款桌遊，\n不對……可是桌遊很貴吧……？\n不太好意思要求忍買……","31114086"
"31114","","0","","","91","","","","","31114087"
"31114","","102211","","","3","1","0.2","","wac_birthday_idle_wish","31114088"
"31114","","104411","","","3","1","0.2","","wac_birthday_talk_doya","31114089"
"31114","","vo_wac_31114","0","","21","0","","","vo_wac_31114_004","31114090"
"31114","0.5","104411","1","0","11","10","0","1","等等，妳們真是的。\n今天是忍的生日，\n不要熱烈討論起回禮啊。\n真是的，這些傢伙……","31114091"
"31114","","0","","","91","","","","","31114092"
"31114","","104411","","","3","1","0.2","","wac_birthday_idle_doya","31114093"
"31114","","103111","","","3","1","0.2","","wac_birthday_talk_normal","31114094"
"31114","","vo_wac_31114","0","","21","0","","","vo_wac_31114_005","31114095"
"31114","0.5","103111","1","0","11","10","0","1","沒關係，伊莉亞，\n大家像平常一樣隨心所欲地幫我慶生，\n會更自在的。\n你一定也這麼想吧？","31114096"
"31114","","0","","","91","","","","","31114097"
"31114","","103111","","","3","1","0.2","","wac_birthday_talk_wish","31114098"
"31114","","vo_wac_31114","0","","21","0","","","vo_wac_31114_006","31114099"
"31114","0.5","103111","1","0","11","10","0","1","……謝謝你們，\n我不會特地去占卜，\n不過希望這樣幸福的日子\n可以持續下去。","31114100"
"31114","","0","","","91","","","","","31114101"
"31114","","0","","","22","","","","","31114102"
"31314","","bgm_M321","","","25","","","","bgm_M321_2C","31314001"
"31314","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","101211","31314002"
"31314","wac_birthday_idle_normal","1","230","1","1","256","2","-270","101511","31314003"
"31314","wac_birthday_idle_smile","1","410","1","1","257","2","-310","104011","31314004"
"31314","","101211","","","13","","","","300","31314005"
"31314","","101511","","","13","","","","300","31314006"
"31314","","104011","","","13","","","","300","31314007"
"31314","","502","0","","31","0","0","1","502","31314008"
"31314","","600","0","","31","0","1","1","600","31314009"
"31314","","602","0","","31","0","0","1","602","31314010"
"31314","","603","0","","31","0","0","1","603","31314011"
"31314","","604","60","","31","30","1","1","604","31314012"
"31314","","615","0","","31","0","1","1","615","31314013"
"31314","","700","0","","31","0","0","1","700","31314014"
"31314","","701","0","","31","0","0","1","701","31314015"
"31314","","702","0","","31","0","0","1","702","31314016"
"31314","","800","0","","31","0","0","1","800","31314017"
"31314","","953","60","","31","30","1","1","953","31314018"
"31314","","1","","","93","","","","","31314019"
"31314","","104011","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","31314020"
"31314","","0.1","","","93","","","","","31314021"
"31314","","101511","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","31314022"
"31314","","0.3","","","93","","","","","31314023"
"31314","","101211","","","3","1","0.2","","wac_birthday_run_01","31314024"
"31314","","101211","3","","2","-70","","","0","31314025"
"31314","","2.5","","","93","","","","","31314026"
"31314","","602","","","32","","","","1","31314027"
"31314","","0.6","","","93","","","","","31314028"
"31314","","502","","","32","","","","1","31314029"
"31314","","600","","","32","","","","0","31314030"
"31314","","615","","","32","","","","0","31314031"
"31314","","604","","","32","","","","0","31314032"
"31314","","701","","","32","","","","1","31314033"
"31314","","953","0.01","","33","0","","","0","31314034"
"31314","","101211","wac_birthday_wish_03","0.2","3","0","0.2","1","wac_birthday_blowout_02","31314035"
"31314","","101211","0.01","","2","-330","","","-200","31314036"
"31314","","101511","","","3","1","0.2","","wac_birthday_idle_normal","31314037"
"31314","","101511","0.01","","2","-320","","","180","31314038"
"31314","","104011","","","3","1","0.2","","wac_birthday_idle_smile","31314039"
"31314","","104011","0.01","","2","-340","","","320","31314040"
"31314","","0","","","93","","","","","31314041"
"31314","","800","","","32","","","","1","31314042"
"31314","","0.7","","","93","","","","","31314043"
"31314","","702","","","32","","","","1","31314044"
"31314","","0.5","","","93","","","","","31314045"
"31314","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","31314046"
"31314","","701","","","32","","","","0","31314047"
"31314","","0.4","","","93","","","","","31314048"
"31314","","se_common","","","23","0","","","se_sys_login_birthday_cracker","31314049"
"31314","","700","","","32","","","","1","31314050"
"31314","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","31314051"
"31314","","101511","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","31314052"
"31314","","0.1","","","93","","","","","31314053"
"31314","","104011","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","31314054"
"31314","","2","","","93","","","","","31314055"
"31314","","1","","","131","","","","","31314056"
"31314","","vo_wac_31314","0","","21","0","","","vo_wac_31314_000","31314057"
"31314","0.5","101211","1","0","11","10","0","1","生日☆快樂☆小初音！\n竟然收到這麼大的蛋糕，\n真是最棒的生日了～閃亮亮☆","31314058"
"31314","","0","","","91","","","","","31314059"
"31314","","101211","wac_birthday_idle_kyapi","","3","0","0.2","1","wac_birthday_hatsune_wish_to_idle_kyapi","31314060"
"31314","","101511","","","3","1","0.2","","wac_birthday_talk_smile","31314061"
"31314","","vo_wac_31314","0","","21","0","","","vo_wac_31314_001","31314062"
"31314","0.5","101511","1","0","11","10","0","1","嗯，生日快樂～♪\n大家合力準備了蛋糕，\n一起開心地慶生吧～\n來，小碧也說幾句話。","31314063"
"31314","","0","","","91","","","","","31314064"
"31314","","101511","","","3","1","0.2","","wac_birthday_idle_smile","31314065"
"31314","","104011","","","3","1","0.2","","wac_birthday_talk_wish","31314066"
"31314","","vo_wac_31314","0","","21","0","","","vo_wac_31314_002","31314067"
"31314","0.5","104011","1","0","11","10","0","1","生、生生生日快樂！\n我這種邊緣人也能為\n初音這種陽光人物慶生，\n真的是誠惶誠恐啊！","31314068"
"31314","","0","","","91","","","","","31314069"
"31314","","104011","","","3","1","0.2","","wac_birthday_idle_wish","31314070"
"31314","","101211","","","3","1","0.2","","wac_birthday_talk_sad","31314071"
"31314","","vo_wac_31314","0","","21","0","","","vo_wac_31314_003","31314072"
"31314","0.5","101211","1","0","11","10","0","1","陽光人物？我聽不太懂，\n反正謝謝美里老師和\n小碧替我慶生～！\n……還有你！","31314073"
"31314","","4","","","93","","","","1","31314074"
"31314","","101211","","","3","1","0.2","","wac_birthday_talk_normal","31314075"
"31314","","31314073","","","91","","","","","31314076"
"31314","","101211","","","3","1","0.2","","wac_birthday_talk_smile","31314077"
"31314","","vo_wac_31314","0","","21","0","","","vo_wac_31314_004","31314078"
"31314","0.5","101211","1","0","11","10","0","1","我可能對你造成過很多麻煩，\n不過謝謝你陪在我身邊，\n以後也要一直守護小初音的\n精彩表現喔～☆","31314079"
"31314","","0","","","91","","","","","31314080"
"31314","","0","","","22","","","","","31314081"
"31714","","bgm_M321","","","25","","","","bgm_M321_2C","31714001"
"31714","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","118111","31714002"
"31714","wac_birthday_idle_wish","1","230","1","1","256","2","-270","105911","31714003"
"31714","wac_birthday_idle_smile","1","410","1","1","257","2","-310","123311","31714004"
"31714","","118111","","","13","","","","300","31714005"
"31714","","105911","","","13","","","","300","31714006"
"31714","","123311","","","13","","","","300","31714007"
"31714","","502","0","","31","0","0","1","502","31714008"
"31714","","600","0","","31","0","1","1","600","31714009"
"31714","","602","0","","31","0","0","1","602","31714010"
"31714","","603","0","","31","0","0","1","603","31714011"
"31714","","604","60","","31","30","1","1","604","31714012"
"31714","","615","0","","31","0","1","1","615","31714013"
"31714","","700","0","","31","0","0","1","700","31714014"
"31714","","701","0","","31","0","0","1","701","31714015"
"31714","","702","0","","31","0","0","1","702","31714016"
"31714","","800","0","","31","0","0","1","800","31714017"
"31714","","954","60","","31","30","1","1","954","31714018"
"31714","","1","","","93","","","","","31714019"
"31714","","123311","wac_birthday_nea_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","31714020"
"31714","","0.1","","","93","","","","","31714021"
"31714","","105911","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","31714022"
"31714","","0.3","","","93","","","","","31714023"
"31714","","118111","","","3","1","0.2","","wac_birthday_run_01","31714024"
"31714","","118111","3","","2","-70","","","0","31714025"
"31714","","2.5","","","93","","","","","31714026"
"31714","","602","","","32","","","","1","31714027"
"31714","","0.6","","","93","","","","","31714028"
"31714","","502","","","32","","","","1","31714029"
"31714","","600","","","32","","","","0","31714030"
"31714","","615","","","32","","","","0","31714031"
"31714","","604","","","32","","","","0","31714032"
"31714","","701","","","32","","","","1","31714033"
"31714","","954","0.01","","33","0","","","0","31714034"
"31714","","118111","wac_birthday_wish_04","0.2","3","0","0.2","1","wac_birthday_blowout_01","31714035"
"31714","","118111","0.01","","2","-330","","","-200","31714036"
"31714","","105911","","","3","1","0.2","","wac_birthday_idle_wish","31714037"
"31714","","105911","0.01","","2","-320","","","180","31714038"
"31714","","123311","","","3","1","0.2","","wac_birthday_idle_smile","31714039"
"31714","","123311","0.01","","2","-340","","","320","31714040"
"31714","","0","","","93","","","","","31714041"
"31714","","800","","","32","","","","1","31714042"
"31714","","0.7","","","93","","","","","31714043"
"31714","","702","","","32","","","","1","31714044"
"31714","","0.5","","","93","","","","","31714045"
"31714","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","31714046"
"31714","","701","","","32","","","","0","31714047"
"31714","","0.4","","","93","","","","","31714048"
"31714","","se_common","","","23","0","","","se_sys_login_birthday_cracker","31714049"
"31714","","700","","","32","","","","1","31714050"
"31714","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","31714051"
"31714","","105911","wac_birthday_idle_wish","0.2","3","0","0.2","1","wac_birthday_clap_to_wish","31714052"
"31714","","0.1","","","93","","","","","31714053"
"31714","","123311","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap_nea","31714054"
"31714","","2","","","93","","","","","31714055"
"31714","","1","","","131","","","","","31714056"
"31714","","vo_wac_31714","0","","21","0","","","vo_wac_31714_000","31714057"
"31714","0.5","118111","1","0","11","10","0","1","這就是，生日蛋糕……\n我、我很高興……！\n竟然，為了我這種人……\n謝謝……","31714058"
"31714","","0","","","91","","","","","31714059"
"31714","","118111","","","3","1","0.2","","wac_birthday_talk_smile","31714060"
"31714","","vo_wac_31714","0","","21","0","","","vo_wac_31714_001","31714061"
"31714","0.5","118111","1","0","11","10","0","1","我、我想說……機會難得……\n你要不要、一起吃……？\n我想、餵你……","31714062"
"31714","","0","","","91","","","","","31714063"
"31714","","118111","","","3","1","0.2","","wac_birthday_idle_smile","31714064"
"31714","","105911","","","3","1","0.2","","wac_birthday_talk_sad","31714065"
"31714","","vo_wac_31714","0","","21","0","","","vo_wac_31714_002","31714066"
"31714","0.5","105911","1","0","11","10","0","1","餵主人嗎……！？\n唔……沒辦法，\n今天就容許您吧。\n……只能餵一口喔。","31714067"
"31714","","0","","","91","","","","","31714068"
"31714","","105911","","","3","1","0.2","","wac_birthday_idle_sad","31714069"
"31714","","118111","","","3","1","0.2","","wac_birthday_talk_normal","31714070"
"31714","","vo_wac_31714","0","","21","0","","","vo_wac_31714_003","31714071"
"31714","0.5","118111","1","0","11","10","0","1","謝、謝謝……！\n那我馬上，來切蛋糕喔……？\n呵呵……最好吃的地方……\n留給你……♪","31714072"
"31714","","10","","","93","","","","1","31714073"
"31714","","118111","","","3","1","0.2","","wac_birthday_talk_wish","31714074"
"31714","","31714072","","","91","","","","","31714075"
"31714","","0","","","22","","","","","31714076"
"32114","","bgm_M321","","","25","","","","bgm_M321_2C","32114001"
"32114","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","102611","32114002"
"32114","wac_birthday_idle_normal","1","200","1","1","256","2","-270","105211","32114003"
"32114","wac_birthday_idle_smile","1","320","1","1","258","2","-310","103811","32114004"
"32114","wac_birthday_idle_smile","1","440","1","1","257","2","-290","103311","32114005"
"32114","","102611","","","13","","","","300","32114006"
"32114","","105211","","","13","","","","300","32114007"
"32114","","103811","","","13","","","","300","32114008"
"32114","","103311","","","13","","","","300","32114009"
"32114","","502","0","","31","0","0","1","502","32114010"
"32114","","600","0","","31","0","1","1","600","32114011"
"32114","","602","0","","31","0","0","1","602","32114012"
"32114","","603","0","","31","0","0","1","603","32114013"
"32114","","604","60","","31","30","1","1","604","32114014"
"32114","","615","0","","31","0","1","1","615","32114015"
"32114","","700","0","","31","0","0","1","700","32114016"
"32114","","701","0","","31","0","0","1","701","32114017"
"32114","","702","0","","31","0","0","1","702","32114018"
"32114","","800","0","","31","0","0","1","800","32114019"
"32114","","955","60","","31","30","1","1","955","32114020"
"32114","","1","","","93","","","","","32114021"
"32114","","103811","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","32114022"
"32114","","0.1","","","93","","","","","32114023"
"32114","","105211","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_05","32114024"
"32114","","103311","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","32114025"
"32114","","0.3","","","93","","","","","32114026"
"32114","","102611","","","3","1","0.2","","wac_birthday_rin_run_01","32114027"
"32114","","102611","3","","2","-70","","","0","32114028"
"32114","","2.5","","","93","","","","","32114029"
"32114","","602","","","32","","","","1","32114030"
"32114","","0.6","","","93","","","","","32114031"
"32114","","502","","","32","","","","1","32114032"
"32114","","600","","","32","","","","0","32114033"
"32114","","615","","","32","","","","0","32114034"
"32114","","604","","","32","","","","0","32114035"
"32114","","701","","","32","","","","1","32114036"
"32114","","955","0.01","","33","0","","","0","32114037"
"32114","","102611","wac_birthday_wish_04","0.2","3","0","0.2","1","wac_birthday_blowout_01","32114038"
"32114","","102611","0.01","","2","-330","","","-200","32114039"
"32114","","105211","","","3","1","0.2","","wac_birthday_idle_normal","32114040"
"32114","","105211","0.01","","2","-320","","","180","32114041"
"32114","","103811","","","3","1","0.2","","wac_birthday_idle_smile","32114042"
"32114","","103811","0.01","","2","-360","","","300","32114043"
"32114","","103311","","","3","1","0.2","","wac_birthday_idle_smile","32114044"
"32114","","103311","0.01","","2","-340","","","420","32114045"
"32114","","0","","","93","","","","","32114046"
"32114","","800","","","32","","","","1","32114047"
"32114","","0.7","","","93","","","","","32114048"
"32114","","702","","","32","","","","1","32114049"
"32114","","0.5","","","93","","","","","32114050"
"32114","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","32114051"
"32114","","701","","","32","","","","0","32114052"
"32114","","0.4","","","93","","","","","32114053"
"32114","","se_common","","","23","0","","","se_sys_login_birthday_cracker","32114054"
"32114","","700","","","32","","","","1","32114055"
"32114","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","32114056"
"32114","","105211","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","32114057"
"32114","","0.1","","","93","","","","","32114058"
"32114","","103811","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","32114059"
"32114","","0.1","","","93","","","","","32114060"
"32114","","103311","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","32114061"
"32114","","2","","","93","","","","","32114062"
"32114","","1","","","131","","","","","32114063"
"32114","","vo_wac_32114","0","","21","0","","","vo_wac_32114_000","32114064"
"32114","0.5","102611","1","0","11","10","0","1","我說啊，那個……\n我平常沒什麼在工作，\n你們卻這樣大肆為我慶祝，\n我覺得很不好意思耶……","32114065"
"32114","","0","","","91","","","","","32114066"
"32114","","102611","","","3","1","0.2","","wac_birthday_idle_normal","32114067"
"32114","","105211","","","3","1","0.2","","wac_birthday_talk_smile","32114068"
"32114","","vo_wac_32114","0","","21","0","","","vo_wac_32114_001","32114069"
"32114","0.5","105211","1","0","11","10","0","1","與其現在才在這裡在意，\n平時好好工作不就好了嘛。\n……這種牢騷就先不說了，\n鈴，祝妳生日快樂♪","32114070"
"32114","","0","","","91","","","","","32114071"
"32114","","105211","","","3","1","0.2","","wac_birthday_idle_smile","32114072"
"32114","","103811","","","3","1","0.2","","wac_birthday_talk_wish","32114073"
"32114","","vo_wac_32114","0","","21","0","","","vo_wac_32114_002","32114074"
"32114","0.5","103811","1","0","11","10","0","1","請不必太過客氣哦。\n因為大家都是想為鈴慶生，\n才鼓足了幹勁準備啊。","32114075"
"32114","","0","","","91","","","","","32114076"
"32114","","103811","","","3","1","0.2","","wac_birthday_idle_wish","32114077"
"32114","","102611","","","3","1","0.2","","wac_birthday_talk_smile","32114078"
"32114","","vo_wac_32114","0","","21","0","","","vo_wac_32114_003","32114079"
"32114","0.5","102611","1","0","11","10","0","1","唔唔……這樣啊……\n既然你們都為我做到這種地步了，\n那麼我也會洗心革面，\n從明年開始好好工作的！","32114080"
"32114","","0","","","91","","","","","32114081"
"32114","","102611","","","3","1","0.2","","wac_birthday_idle_smile","32114082"
"32114","","103311","","","3","1","0.2","","wac_birthday_talk_kyapi","32114083"
"32114","","vo_wac_32114","0","","21","0","","","vo_wac_32114_004","32114084"
"32114","0.5","103311","1","0","11","10","0","1","真、真的嗎！？\n辛苦準備生日派對\n還真是值得啦……呃，嗯？\n等一下，妳說明年？","32114085"
"32114","","7","","","93","","","","1","32114086"
"32114","","103311","","","3","1","0.2","","wac_birthday_talk_sad","32114087"
"32114","","32114085","","","91","","","","","32114088"
"32114","","103311","","","3","1","0.2","","wac_birthday_idle_sad","32114089"
"32114","","102611","","","3","1","0.2","","wac_birthday_talk_normal","32114090"
"32114","","vo_wac_32114","0","","21","0","","","vo_wac_32114_005","32114091"
"32114","0.5","102611","1","0","11","10","0","1","沒錯，從明年開始～\n所以我今年一整年\n也會像平時一樣\n懶散地度過，請多指教～","32114092"
"32114","","0","","","91","","","","","32114093"
"32114","","0","","","22","","","","","32114094"
"32314","","bgm_M321","","","25","","","","bgm_M321_2C","32314001"
"32314","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","105011","32314002"
"32314","wac_birthday_idle_normal","1","230","1","1","256","2","-270","101611","32314003"
"32314","wac_birthday_idle_wish","1","410","1","1","257","2","-310","101811","32314004"
"32314","","105011","","","13","","","","300","32314005"
"32314","","101611","","","13","","","","300","32314006"
"32314","","101811","","","13","","","","300","32314007"
"32314","","502","0","","31","0","0","1","502","32314008"
"32314","","600","0","","31","0","1","1","600","32314009"
"32314","","602","0","","31","0","0","1","602","32314010"
"32314","","603","0","","31","0","0","1","603","32314011"
"32314","","604","60","","31","30","1","1","604","32314012"
"32314","","615","0","","31","0","1","1","615","32314013"
"32314","","700","0","","31","0","0","1","700","32314014"
"32314","","701","0","","31","0","0","1","701","32314015"
"32314","","702","0","","31","0","0","1","702","32314016"
"32314","","800","0","","31","0","0","1","800","32314017"
"32314","","956","60","","31","30","1","1","956","32314018"
"32314","","1","","","93","","","","","32314019"
"32314","","101811","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_01","32314020"
"32314","","0.1","","","93","","","","","32314021"
"32314","","101611","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","32314022"
"32314","","0.3","","","93","","","","","32314023"
"32314","","105011","","","3","1","0.2","","wac_birthday_run_01","32314024"
"32314","","105011","3","","2","-70","","","0","32314025"
"32314","","2.5","","","93","","","","","32314026"
"32314","","602","","","32","","","","1","32314027"
"32314","","0.6","","","93","","","","","32314028"
"32314","","502","","","32","","","","1","32314029"
"32314","","600","","","32","","","","0","32314030"
"32314","","615","","","32","","","","0","32314031"
"32314","","604","","","32","","","","0","32314032"
"32314","","701","","","32","","","","1","32314033"
"32314","","956","0.01","","33","0","","","0","32314034"
"32314","","105011","wac_birthday_wish_02","0.2","3","0","0.2","1","wac_birthday_blowout_01","32314035"
"32314","","105011","0.01","","2","-330","","","-200","32314036"
"32314","","101611","","","3","1","0.2","","wac_birthday_idle_normal","32314037"
"32314","","101611","0.01","","2","-320","","","180","32314038"
"32314","","101811","","","3","1","0.2","","wac_birthday_idle_wish","32314039"
"32314","","101811","0.01","","2","-340","","","320","32314040"
"32314","","0","","","93","","","","","32314041"
"32314","","800","","","32","","","","1","32314042"
"32314","","0.7","","","93","","","","","32314043"
"32314","","702","","","32","","","","1","32314044"
"32314","","0.5","","","93","","","","","32314045"
"32314","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","32314046"
"32314","","701","","","32","","","","0","32314047"
"32314","","0.4","","","93","","","","","32314048"
"32314","","se_common","","","23","0","","","se_sys_login_birthday_cracker","32314049"
"32314","","700","","","32","","","","1","32314050"
"32314","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","32314051"
"32314","","101611","wac_birthday_idle_normal","0.2","3","0","0.2","1","wac_birthday_clap","32314052"
"32314","","0.1","","","93","","","","","32314053"
"32314","","101811","wac_birthday_idle_wish","0.2","3","0","0.2","1","wac_birthday_clap_to_wish","32314054"
"32314","","2","","","93","","","","","32314055"
"32314","","1","","","131","","","","","32314056"
"32314","","vo_wac_32314","0","","21","0","","","vo_wac_32314_000","32314057"
"32314","0.5","105011","1","0","11","10","0","1","謝謝你們為我慶生！\n感覺我也已經是個\n出色的淑女了呢♪","32314058"
"32314","","0","","","91","","","","","32314059"
"32314","","105011","","","3","1","0.2","","wac_birthday_idle_smile","32314060"
"32314","","101611","","","3","1","0.2","","wac_birthday_talk_kyapi","32314061"
"32314","","vo_wac_32314","0","","21","0","","","vo_wac_32314_001","32314062"
"32314","0.5","101611","1","0","11","10","0","1","美咲，生日真的恭喜～！\n那飲料先試試咖啡，應該不錯吧？\n人家之前請店家做成大人的口味，\n結果超級苦的！","32314063"
"32314","","0","","","91","","","","","32314064"
"32314","","101611","","","3","1","0.2","","wac_birthday_idle_kyapi","32314065"
"32314","","105011","","","3","1","0.2","","wac_birthday_talk_sad","32314066"
"32314","","vo_wac_32314","0","","21","0","","","vo_wac_32314_002","32314067"
"32314","0.5","105011","1","0","11","10","0","1","咦！？\n那、那個、嗯……\n沒有什麼適合成熟淑女的果汁嗎？\n雖然會苦的也不是不行！","32314068"
"32314","","0","","","91","","","","","32314069"
"32314","","105011","","","3","1","0.2","","wac_birthday_idle_sad","32314070"
"32314","","101811","","","3","1","0.2","","wac_birthday_talk_smile","32314071"
"32314","","vo_wac_32314","0","","21","0","","","vo_wac_32314_003","32314072"
"32314","0.5","101811","1","0","11","10","0","1","呵呵，確實有哦♪\n像這樣在時髦的玻璃杯中\n注入葡萄汁……\n看，很有大人的感覺吧？","32314073"
"32314","","0","","","91","","","","","32314074"
"32314","","101811","","","3","1","0.2","","wac_birthday_idle_smile","32314075"
"32314","","105011","","","3","1","0.2","","wac_birthday_talk_smile","32314076"
"32314","","vo_wac_32314","0","","21","0","","","vo_wac_32314_004","32314077"
"32314","0.5","105011","1","0","11","10","0","1","真的耶，很有那種感覺！\n嘿嘿，來拍個照吧～♪\n你也要一起拍嗎？","32314078"
"32314","","0","","","91","","","","","32314079"
"32314","","0","","","22","","","","","32314080"
"33214","","bgm_M321","","","25","","","","bgm_M321_2C","33214001"
"33214","wac_birthday_idle_normal","1","-1000","0","1","250","2","-70","100311","33214002"
"33214","wac_birthday_idle_wish","1","230","1","1","256","2","-270","100211","33214003"
"33214","wac_birthday_idle_smile","1","410","1","1","257","2","-310","100111","33214004"
"33214","","100311","","","13","","","","300","33214005"
"33214","","100211","","","13","","","","300","33214006"
"33214","","100111","","","13","","","","300","33214007"
"33214","","502","0","","31","0","0","1","502","33214008"
"33214","","600","0","","31","0","1","1","600","33214009"
"33214","","602","0","","31","0","0","1","602","33214010"
"33214","","603","0","","31","0","0","1","603","33214011"
"33214","","604","60","","31","30","1","1","604","33214012"
"33214","","615","0","","31","0","1","1","615","33214013"
"33214","","700","0","","31","0","0","1","700","33214014"
"33214","","701","0","","31","0","0","1","701","33214015"
"33214","","702","0","","31","0","0","1","702","33214016"
"33214","","800","0","","31","0","0","1","800","33214017"
"33214","","957","60","","31","30","1","1","957","33214018"
"33214","","1","","","93","","","","","33214019"
"33214","","100111","wac_birthday_reaction_03","0.2","3","0","0.2","1","wac_birthday_reaction_02","33214020"
"33214","","0.1","","","93","","","","","33214021"
"33214","","100211","wac_birthday_reaction_04","0.2","3","0","0.2","1","wac_birthday_reaction_01","33214022"
"33214","","0.3","","","93","","","","","33214023"
"33214","","100311","","","3","1","0.2","","wac_birthday_rei_run_01","33214024"
"33214","","100311","3","","2","-70","","","0","33214025"
"33214","","2.5","","","93","","","","","33214026"
"33214","","602","","","32","","","","1","33214027"
"33214","","0.6","","","93","","","","","33214028"
"33214","","502","","","32","","","","1","33214029"
"33214","","600","","","32","","","","0","33214030"
"33214","","615","","","32","","","","0","33214031"
"33214","","604","","","32","","","","0","33214032"
"33214","","701","","","32","","","","1","33214033"
"33214","","957","0.01","","33","0","","","0","33214034"
"33214","","100311","wac_birthday_wish_05","0.2","3","0","0.2","1","wac_birthday_blowout_01","33214035"
"33214","","100311","0.01","","2","-330","","","-200","33214036"
"33214","","100211","","","3","1","0.2","","wac_birthday_idle_wish","33214037"
"33214","","100211","0.01","","2","-320","","","180","33214038"
"33214","","100111","","","3","1","0.2","","wac_birthday_idle_smile","33214039"
"33214","","100111","0.01","","2","-340","","","320","33214040"
"33214","","0","","","93","","","","","33214041"
"33214","","800","","","32","","","","1","33214042"
"33214","","0.7","","","93","","","","","33214043"
"33214","","702","","","32","","","","1","33214044"
"33214","","0.5","","","93","","","","","33214045"
"33214","","se_common","","","23","0","","","se_sys_login_birthday_blow_candle","33214046"
"33214","","701","","","32","","","","0","33214047"
"33214","","0.4","","","93","","","","","33214048"
"33214","","se_common","","","23","0","","","se_sys_login_birthday_cracker","33214049"
"33214","","700","","","32","","","","1","33214050"
"33214","","se_common","","","23","0","","","se_sys_login_birthday_calendar_applause","33214051"
"33214","","100211","wac_birthday_idle_wish","0.2","3","0","0.2","1","wac_birthday_clap_to_wish","33214052"
"33214","","0.1","","","93","","","","","33214053"
"33214","","100111","wac_birthday_idle_smile","0.2","3","0","0.2","1","wac_birthday_clap","33214054"
"33214","","2","","","93","","","","","33214055"
"33214","","1","","","131","","","","","33214056"
"33214","","vo_wac_33214","0","","21","0","","","vo_wac_33214_000","33214057"
