033bdd533ff2119dcc98f9293bc9c1d037341c5bbe207215d2b3b18ea5ffbbc9,ccdb69d6d1eb656bd6b638a165ec4db86341681e3c8eba4e104a060054f4b062,623fd5a8528505a8ac30c5ef6c9172be27aabf880c8574b51a927b2225664d93,d8ce4b6e1100d1d7a17cdcc28a75ca6500aab758096a153cf983b0c5f8843363,69be37369f953f6cea8ce32965dcd575b0c97c30cb6935468d75096d388c7af4,7fd165f4c35edac15a9f86ea7e732ce730e0b78166ad4a24818439d5e2e454f8,b6120888f53a9b84a4931ec9a520983aa3e970a6d2f48ae001666f8ec0c60d94,1f79f8a42bb8f5466a4fbe948d4bd059fe623c43bb7d52c1edc0c93354c196fa,637f9a2d301f524ad8a4ec572e9688b48b354ff85c994ba2240a830b2a7830d0,02f363d88b1d8d75a00da5e1301a20931ce42dce64bf1a09bc650cfbdb458005,620a2d87319e438fd2d4247a4e2c2f371b4a2b2d38866b012bd05860a595a45f,834673caae093c0ab2f6c43ac242956bdb411f08dac31eb23ffe850acb89a6c2,398834f8eb61330b4d9492b26511bde5a5386f0021aa2e842a5878be6d7a8977,24a9745b15734c849220cc1191ae139d35f28d4b168631a7dd4f540613df0c96,8a2118ce312e9b137186e3b828ba61ae5a9bbc8bf1f69f0968e0339719d49eae,547c4c213ffbc20d13d9ecf58cb3e7fb3145b594ce17bd9f60b68ba6dfdc55f8,7ebb96ac2f6b156a6a0ddbb41161db2e3eeb06f8dc9bc9478f27cb7e54b04519,0c95f114775aa617c9c6ed974802c2def5d63288074a95cee302e79b028612bc,67264f041ea18f902750157ab8404544e9312fb0200b0220b659614181b44f72,c5ccb977ac013584e1af103698a7f86c2a74aab5a235c76f77abb6edc2dfe362,b2f884b6d0666ba8221efc8f2dc4b0a31605bfac056491840756815641e43f54,b7d9cfccea8d47de846c265d4d41a769a279add9588727ef295d5d2d81ea99e2,e54b08fbdec5464023001e01157c51832b3c9f8bbe563e582546e8ab15899fa6,df5ca4f413da5ec6da63d1e48fc0b47fd2e1d5b6a47e6a15e6524f2208c43616,8ac1bec584757db87133b05fbfaa267c022aa693db65ab04383dc58b8013fe78,9f4bcd9f2b3ae8b8d231283358b82fdd29fb14525e77bcd271429daa94be3990,66226b6422425d6379383be9ee311c94b4bbc21e450682562c28bbaed16af31c,423116652894f46405b3de2e18c706d7b47be0510b6868414ff02cc40378637e,5da3e08e341599e95077485b9229fb428814d1a8227454b37d8141be0097605a,648103164263e2b361aea5c066bdcb01e5de74ff6c6fc0a9f104bceb3287172c,5e2080d3a0c274a96b5ad4a6b7f2badd88cdbd3ca056dadb764afb5694b77675,7b2343911e223e160230ff06a282f79061936c66957c43a7f348d342d0c32631,c8620ed1bf7cdcbf07ba85f1290c72a9c238fa36bfea93b6a5da48dca6917602,3401926ade1104f3cccacd3b1a38a6b17ae80394741fdb820df152aa79dc2750,7beb6a42980d9bc8970e23a6df04c03152b7eb2956fb39eabaf075a4b10aac89,f7e75f00950b04c57579ec04da7ce591c10a63da7073c7d5a2c2591f7a2de95b,27639456b127c479bbfcfd391cf1a38d6ed2383ae6f160a9cfbf3fdd1068e2f8,5ebdc331c9e23748d97c6ce65623022617475b683ac8866a9ee651657068c167,97ce175e72e2d46412a2ab8b2f988b23b610f742686abe2a113e9d4dfdef05d2,42c434978adeee1fdd8d66c7630f52c23a960a636cc080853914ad6f43526e94
"10","0","0","0","10","33","0","202902","0","35","0","0","715","35","35","35","35","35","1","1","0","31","35","35","620290235","1","30","35","35","35","35","35","35","8119","0","200000001","0","35","35","35"
"10","0","0","0","10","36","0","202902","0","36","0","0","786","36","36","36","36","36","1","1","0","34","36","36","620290236","1","30","36","36","36","36","36","36","8896","0","200000001","0","36","36","36"
"10","0","0","0","10","38","0","202902","0","37","0","0","856","37","37","37","37","37","1","1","0","37","37","37","620290237","1","30","37","37","37","37","37","37","9672","0","200000001","0","37","37","37"
"10","0","0","0","10","41","0","202902","0","38","0","0","927","38","38","38","38","38","1","1","0","40","38","38","620290238","1","30","38","38","38","38","38","38","10449","0","200000001","0","38","38","38"
"10","0","0","0","10","44","0","202902","0","39","0","0","998","39","39","39","39","39","1","1","0","42","39","39","620290239","1","30","39","39","39","39","39","39","11225","0","200000001","0","39","39","39"
"10","0","0","0","10","47","0","202902","0","40","0","0","1069","40","40","40","40","40","1","1","0","45","40","40","620290240","1","30","40","40","40","40","40","40","12002","0","200000001","0","40","40","40"
"10","0","0","0","10","49","0","202902","0","41","0","0","1139","41","41","41","41","41","1","1","0","48","41","41","620290241","1","30","41","41","41","41","41","41","12778","0","200000001","0","41","41","41"
"10","0","0","0","10","52","0","202902","0","42","0","0","1210","42","42","42","42","42","1","1","0","51","42","42","620290242","1","30","42","42","42","42","42","42","13555","0","200000001","0","42","42","42"
"10","0","0","0","10","53","0","202902","0","43","0","0","1214","43","43","43","43","43","1","1","0","51","43","43","620290243","1","30","43","43","43","43","43","43","13681","0","200000001","0","43","43","43"
"10","0","0","0","10","53","0","202902","0","44","0","0","1217","44","44","44","44","44","1","1","0","51","44","44","620290244","1","30","44","44","44","44","44","44","13807","0","200000001","0","44","44","44"
"10","0","0","0","10","59","0","202902","0","45","0","0","1342","45","45","45","45","45","1","1","0","57","45","45","620290245","1","30","45","45","45","45","45","45","13933","0","200000001","0","45","45","45"
"10","0","0","0","10","64","0","202902","0","46","0","0","1456","46","46","46","46","46","1","1","0","59","46","46","620290246","1","30","46","46","46","46","46","46","14638","0","200000001","0","46","46","46"
"10","0","0","0","10","67","0","202902","0","47","0","0","1469","47","47","47","47","47","1","1","0","61","47","47","620290247","1","30","47","47","47","47","47","47","15343","0","200000001","0","47","47","47"
"10","0","0","0","10","69","0","202902","0","48","0","0","1483","48","48","48","48","48","1","1","0","63","48","48","620290248","1","30","48","48","48","48","48","48","16048","0","200000001","0","48","48","48"
"10","0","0","0","10","72","0","202902","0","49","0","0","1496","49","49","49","49","49","1","1","0","64","49","49","620290249","1","30","49","49","49","49","49","49","16753","0","200000001","0","49","49","49"
"10","0","0","0","10","74","0","202902","0","50","0","0","1509","50","50","50","50","50","1","1","0","66","50","50","620290250","1","30","50","50","50","50","50","50","17458","0","200000001","0","50","50","50"
"10","0","0","0","10","77","0","202902","0","51","0","0","1523","51","51","51","51","51","1","1","0","68","51","51","620290251","1","30","51","51","51","51","51","51","18163","0","200000001","0","51","51","51"
"10","0","0","0","10","79","0","202902","0","52","0","0","1536","52","52","52","52","52","1","1","0","70","52","52","620290252","1","30","52","52","52","52","52","52","18868","0","200000001","0","52","52","52"
"10","0","0","0","10","82","0","202902","0","53","0","0","1593","53","53","53","53","53","1","1","0","73","53","53","620290253","1","30","53","53","53","53","53","53","20036","0","200000001","0","53","53","53"
"10","0","0","0","10","85","0","202902","0","54","0","0","1651","54","54","54","54","54","1","1","0","77","54","54","620290254","1","30","54","54","54","54","54","54","21203","0","200000001","0","54","54","54"
"10","0","0","0","10","89","0","202902","0","55","0","0","1708","55","55","55","55","55","1","1","0","80","55","55","620290255","1","30","55","55","55","55","55","55","22370","0","200000001","0","55","55","55"
"10","0","0","0","10","92","0","202902","0","56","0","0","1765","56","56","56","56","56","1","1","0","83","56","56","620290256","1","30","56","56","56","56","56","56","23538","0","200000001","0","56","56","56"
"10","0","0","0","10","96","0","202902","0","57","0","0","1842","57","57","57","57","57","1","1","0","86","57","57","620290257","1","30","57","57","57","57","57","57","24717","0","200000001","0","57","57","57"
"10","0","0","0","10","100","0","202902","0","58","0","0","1917","58","58","58","58","58","1","1","0","89","58","58","620290258","1","30","58","58","58","58","58","58","25896","0","200000001","0","58","58","58"
"10","0","0","0","10","104","0","202902","0","59","0","0","1994","59","59","59","59","59","1","1","0","93","59","59","620290259","1","30","59","59","59","59","59","59","27077","0","200000001","0","59","59","59"
"10","0","0","0","10","107","0","202902","0","60","0","0","2070","60","60","60","60","60","1","1","0","96","60","60","620290260","1","30","60","60","60","60","60","60","28256","0","200000001","0","60","60","60"
"10","0","0","0","10","111","0","202902","0","61","0","0","2146","61","61","61","61","61","1","1","0","99","61","61","620290261","1","30","61","61","61","61","61","61","29435","0","200000001","0","61","61","61"
"10","0","0","0","10","116","0","202902","0","62","0","0","2297","62","62","62","62","62","1","1","0","99","62","62","620290262","1","30","62","62","62","62","62","62","29975","0","200000001","0","62","62","62"
"10","0","0","0","10","122","0","202902","0","63","0","0","2449","63","63","63","63","63","1","1","0","100","63","63","620290263","1","30","63","63","63","63","63","63","30514","0","200000001","0","63","63","63"
"10","0","0","0","10","127","0","202902","0","64","0","0","2600","64","64","64","64","64","1","1","0","100","64","64","620290264","1","30","64","64","64","64","64","64","31054","0","200000001","0","64","64","64"
"10","0","0","0","10","132","0","202902","0","65","0","0","2752","65","65","65","65","65","1","1","0","101","65","65","620290265","1","30","65","65","65","65","65","65","31594","0","200000001","0","65","65","65"
"10","0","0","0","10","137","0","202902","0","66","0","0","2903","66","66","66","66","66","1","1","0","101","66","66","620290266","1","30","66","66","66","66","66","66","32133","0","200000001","0","66","66","66"
"10","0","0","0","10","143","0","202902","0","67","0","0","3055","67","67","67","67","67","1","1","0","102","67","67","620290267","1","30","67","67","67","67","67","67","32673","0","200000001","0","67","67","67"
"10","0","0","0","10","148","0","202902","0","68","0","0","3206","68","68","68","68","68","1","1","0","102","68","68","620290268","1","30","68","68","68","68","68","68","33213","0","200000001","0","68","68","68"
"10","0","0","0","10","153","0","202902","0","69","0","0","3358","69","69","69","69","69","1","1","0","103","69","69","620290269","1","30","69","69","69","69","69","69","33752","0","200000001","0","69","69","69"
"10","0","0","0","10","159","0","202902","0","70","0","0","3509","70","70","70","70","70","1","1","0","103","70","70","620290270","1","30","70","70","70","70","70","70","34292","0","200000001","0","70","70","70"
"10","0","0","0","10","164","0","202902","0","71","0","0","3661","71","71","71","71","71","1","1","0","103","71","71","620290271","1","30","71","71","71","71","71","71","34832","0","200000001","0","71","71","71"
"10","0","0","0","10","3","0","203000","26","1","0","0","0","1","1","1","1","1","1","1","0","2","1","1","620300001","1","30","1","1","1","1","1","1","228","0","200000001","0","1","1","1"
"10","0","0","0","10","5","0","203000","34","2","0","0","0","2","2","2","2","2","1","1","0","3","2","2","620300002","1","30","2","2","2","2","2","2","300","0","200000001","0","2","2","2"
"10","0","0","0","10","6","0","203000","45","3","0","0","0","3","3","3","3","3","1","1","0","4","3","3","620300003","1","30","3","3","3","3","3","3","372","0","200000001","0","3","3","3"
"10","0","0","0","10","10","0","203000","106","4","0","0","0","4","4","4","4","4","1","1","0","6","4","4","620300004","1","30","4","4","4","4","4","4","410","0","200000001","0","4","4","4"
"10","0","0","0","10","10","0","203000","106","5","0","0","0","5","5","5","5","5","1","1","0","6","5","5","620300005","1","30","5","5","5","5","5","5","410","0","200000001","0","5","5","5"
"10","0","0","0","10","10","0","203000","110","6","0","0","0","6","6","6","6","6","1","1","0","7","6","6","620300006","1","30","6","6","6","6","6","6","405","0","200000001","0","6","6","6"
"10","0","0","0","10","11","0","203000","154","7","0","0","0","7","7","7","7","7","1","1","0","8","7","7","620300007","1","30","7","7","7","7","7","7","499","0","200000001","0","7","7","7"
"10","0","0","0","10","13","0","203000","199","8","0","0","0","8","8","8","8","8","1","1","0","9","8","8","620300008","1","30","8","8","8","8","8","8","592","0","200000001","0","8","8","8"
"10","0","0","0","10","13","0","203000","203","9","0","0","0","9","9","9","9","9","1","1","0","9","9","9","620300009","1","30","9","9","9","9","9","9","609","0","200000001","0","9","9","9"
"10","0","0","0","10","14","0","203000","209","10","0","0","0","10","10","10","10","10","1","1","0","11","10","10","620300010","1","30","10","10","10","10","10","10","626","0","200000001","0","10","10","10"
"10","0","0","0","10","14","0","203000","214","11","0","0","0","11","11","11","11","11","1","1","0","11","11","11","620300011","1","30","11","11","11","11","11","11","643","0","200000001","0","11","11","11"
"10","0","0","0","10","14","0","203000","218","12","0","0","0","12","12","12","12","12","1","1","0","11","12","12","620300012","1","30","12","12","12","12","12","12","660","0","200000001","0","12","12","12"
"10","0","0","0","10","15","0","203000","231","13","0","0","0","13","13","13","13","13","1","1","0","12","13","13","620300013","1","30","13","13","13","13","13","13","782","0","200000001","0","13","13","13"
"10","0","0","0","10","16","0","203000","240","14","0","0","0","14","14","14","14","14","1","1","0","13","14","14","620300014","1","30","14","14","14","14","14","14","904","0","200000001","0","14","14","14"
"10","0","0","0","10","16","0","203000","252","15","0","0","0","15","15","15","15","15","1","1","0","13","15","15","620300015","1","30","15","15","15","15","15","15","1026","0","200000001","0","15","15","15"
"10","0","0","0","10","16","0","203000","263","16","0","0","0","16","16","16","16","16","1","1","0","14","16","16","620300016","1","30","16","16","16","16","16","16","1148","0","200000001","0","16","16","16"
"10","0","0","0","10","16","0","203000","304","17","0","0","0","17","17","17","17","17","1","1","0","15","17","17","620300017","1","30","17","17","17","17","17","17","1348","0","200000001","0","17","17","17"
"10","0","0","0","10","16","0","203000","344","18","0","0","0","18","18","18","18","18","1","1","0","15","18","18","620300018","1","30","18","18","18","18","18","18","1549","0","200000001","0","18","18","18"
"10","0","0","0","10","17","0","203000","348","19","0","0","0","19","19","19","19","19","1","1","0","15","19","19","620300019","1","30","19","19","19","19","19","19","1690","0","200000001","0","19","19","19"
"10","0","0","0","10","17","0","203000","353","20","0","0","0","20","20","20","20","20","1","1","0","15","20","20","620300020","1","30","20","20","20","20","20","20","1756","0","200000001","0","20","20","20"
"10","0","0","0","10","17","0","203000","358","21","0","0","0","21","21","21","21","21","1","1","0","15","21","21","620300021","1","30","21","21","21","21","21","21","1822","0","200000001","0","21","21","21"
"10","0","0","0","10","18","0","203000","393","22","0","0","0","22","22","22","22","22","1","1","0","16","22","22","620300022","1","30","22","22","22","22","22","22","1881","0","200000001","0","22","22","22"
"10","0","0","0","10","18","0","203000","393","23","0","0","0","23","23","23","23","23","1","1","0","16","23","23","620300023","1","30","23","23","23","23","23","23","1974","0","200000001","0","23","23","23"
"10","0","0","0","10","25","0","203000","558","24","0","0","0","24","24","24","24","24","1","1","0","23","24","24","620300024","1","30","24","24","24","24","24","24","2142","0","200000001","0","24","24","24"
"10","0","0","0","10","26","0","203000","579","25","0","0","0","25","25","25","25","25","1","1","0","25","25","25","620300025","1","30","25","25","25","25","25","25","2310","0","200000001","0","25","25","25"
"10","0","0","0","10","26","0","203000","645","26","0","0","0","26","26","26","26","26","1","1","0","25","26","26","620300026","1","30","26","26","26","26","26","26","2370","0","200000001","0","26","26","26"
"10","0","0","0","10","26","0","203000","650","27","0","0","0","27","27","27","27","27","1","1","0","25","27","27","620300027","1","30","27","27","27","27","27","27","2426","0","200000001","0","27","27","27"
"10","0","0","0","10","26","0","203000","653","28","0","0","0","28","28","28","28","28","1","1","0","25","28","28","620300028","1","30","28","28","28","28","28","28","2481","0","200000001","0","28","28","28"
"10","0","0","0","10","29","0","203000","761","29","0","0","0","29","29","29","29","29","1","1","0","27","29","29","620300029","1","30","29","29","29","29","29","29","3312","0","200000001","0","29","29","29"
"10","0","0","0","10","30","0","203000","833","30","0","0","0","30","30","30","30","30","1","1","0","27","30","30","620300030","1","30","30","30","30","30","30","30","3340","0","200000001","0","30","30","30"
"10","0","0","0","10","30","0","203000","835","31","0","0","0","31","31","31","31","31","1","1","0","27","31","31","620300031","1","30","31","31","31","31","31","31","3349","0","200000001","0","31","31","31"
"10","0","0","0","10","30","0","203000","835","32","0","0","0","32","32","32","32","32","1","1","0","27","32","32","620300032","1","30","32","32","32","32","32","32","3357","0","200000001","0","32","32","32"
"10","0","0","0","10","30","0","203000","837","33","0","0","0","33","33","33","33","33","1","1","0","27","33","33","620300033","1","30","33","33","33","33","33","33","3365","0","200000001","0","33","33","33"
"10","0","0","0","10","30","0","203000","937","34","0","0","0","34","34","34","34","34","1","1","0","27","34","34","620300034","1","30","34","34","34","34","34","34","3909","0","200000001","0","34","34","34"
"10","0","0","0","10","31","0","203000","943","35","0","0","0","35","35","35","35","35","1","1","0","27","35","35","620300035","1","30","35","35","35","35","35","35","3949","0","200000001","0","35","35","35"
"10","0","0","0","10","31","0","203000","974","36","0","0","0","36","36","36","36","36","1","1","0","27","36","36","620300036","1","30","36","36","36","36","36","36","4288","0","200000001","0","36","36","36"
"10","0","0","0","10","33","0","203000","1054","37","0","0","0","37","37","37","37","37","1","1","0","29","37","37","620300037","1","30","37","37","37","37","37","37","4768","0","200000001","0","37","37","37"
"10","0","0","0","10","44","0","203000","1131","38","0","0","0","38","38","38","38","38","1","1","0","40","38","38","620300038","1","30","38","38","38","38","38","38","5247","0","200000001","0","38","38","38"
"10","0","0","0","10","44","0","203000","1279","39","0","0","0","39","39","39","39","39","1","1","0","40","39","39","620300039","1","30","39","39","39","39","39","39","5776","0","200000001","0","39","39","39"
"10","0","0","0","10","44","0","203000","1427","40","0","0","0","40","40","40","40","40","1","1","0","40","40","40","620300040","1","30","40","40","40","40","40","40","6304","0","200000001","0","40","40","40"
"10","0","0","0","10","45","0","203000","1624","41","0","0","0","41","41","41","41","41","1","1","0","42","41","41","620300041","1","30","41","41","41","41","41","41","7919","0","200000001","0","41","41","41"
"10","0","0","0","10","46","0","203000","1822","42","0","0","0","42","42","42","42","42","1","1","0","42","42","42","620300042","1","30","42","42","42","42","42","42","9534","0","200000001","0","42","42","42"
"10","0","0","0","10","47","0","203000","1852","43","0","0","0","43","43","43","43","43","1","1","0","43","43","43","620300043","1","30","43","43","43","43","43","43","9578","0","200000001","0","43","43","43"
"10","0","0","0","10","48","0","203000","1882","44","0","0","0","44","44","44","44","44","1","1","0","43","44","44","620300044","1","30","44","44","44","44","44","44","9622","0","200000001","0","44","44","44"
"10","0","0","0","10","49","0","203000","1912","45","0","0","0","45","45","45","45","45","1","1","0","44","45","45","620300045","1","30","45","45","45","45","45","45","9667","0","200000001","0","45","45","45"
"10","0","0","0","10","52","0","203000","1984","46","0","0","0","46","46","46","46","46","1","1","0","46","46","46","620300046","1","30","46","46","46","46","46","46","10190","0","200000001","0","46","46","46"
"10","0","0","0","10","54","0","203000","2054","47","0","0","0","47","47","47","47","47","1","1","0","48","47","47","620300047","1","30","47","47","47","47","47","47","10713","0","200000001","0","47","47","47"
"10","0","0","0","10","56","0","203000","2127","48","0","0","0","48","48","48","48","48","1","1","0","52","48","48","620300048","1","30","48","48","48","48","48","48","10713","0","200000001","0","48","48","48"
"10","0","0","0","10","56","0","203000","2127","49","0","0","0","49","49","49","49","49","1","1","0","52","49","49","620300049","1","30","49","49","49","49","49","49","10713","0","200000001","0","49","49","49"
"10","0","0","0","10","57","0","203000","2179","50","0","0","0","50","50","50","50","50","1","1","0","57","50","50","620300050","1","30","50","50","50","50","50","50","10803","0","200000001","0","50","50","50"
"10","0","0","0","10","59","0","203000","2232","51","0","0","0","51","51","51","51","51","1","1","0","62","51","51","620300051","1","30","51","51","51","51","51","51","10893","0","200000001","0","51","51","51"
"10","0","0","0","10","59","0","203000","2232","52","0","0","0","52","52","52","52","52","1","1","0","63","52","52","620300052","1","30","52","52","52","52","52","52","10893","0","200000001","0","52","52","52"
"10","0","0","0","10","60","0","203000","2337","53","0","0","0","53","53","53","53","53","1","1","0","63","53","53","620300053","1","30","53","53","53","53","53","53","11341","0","200000001","0","53","53","53"
"10","0","0","0","10","60","0","203000","2441","54","0","0","0","54","54","54","54","54","1","1","0","63","54","54","620300054","1","30","54","54","54","54","54","54","11789","0","200000001","0","54","54","54"
"10","0","0","0","10","60","0","203000","2510","55","0","0","0","55","55","55","55","55","1","1","0","63","55","55","620300055","1","30","55","55","55","55","55","55","12386","0","200000001","0","55","55","55"
"10","0","0","0","10","60","0","203000","2580","56","0","0","0","56","56","56","56","56","1","1","0","63","56","56","620300056","1","30","56","56","56","56","56","56","12984","0","200000001","0","56","56","56"
"10","0","0","0","10","61","0","203000","2823","57","0","0","0","57","57","57","57","57","1","1","0","65","57","57","620300057","1","30","57","57","57","57","57","57","13581","0","200000001","0","57","57","57"
"10","0","0","0","10","61","0","203000","3066","58","0","0","0","58","58","58","58","58","1","1","0","66","58","58","620300058","1","30","58","58","58","58","58","58","14179","0","200000001","0","58","58","58"
"10","0","0","0","10","62","0","203000","3379","59","0","0","0","59","59","59","59","59","1","1","0","67","59","59","620300059","1","30","59","59","59","59","59","59","14776","0","200000001","0","59","59","59"
"10","0","0","0","10","62","0","203000","3692","60","0","0","0","60","60","60","60","60","1","1","0","68","60","60","620300060","1","30","60","60","60","60","60","60","15374","0","200000001","0","60","60","60"
"10","0","0","0","10","63","0","203000","4005","61","0","0","0","61","61","61","61","61","1","1","0","70","61","61","620300061","1","30","61","61","61","61","61","61","15971","0","200000001","0","61","61","61"
"10","0","0","0","10","64","0","203000","4120","62","0","0","0","62","62","62","62","62","1","1","0","71","62","62","620300062","1","30","62","62","62","62","62","62","16310","0","200000001","0","62","62","62"
"10","0","0","0","10","65","0","203000","4235","63","0","0","0","63","63","63","63","63","1","1","0","73","63","63","620300063","1","30","63","63","63","63","63","63","16649","0","200000001","0","63","63","63"
"10","0","0","0","10","66","0","203000","4350","64","0","0","0","64","64","64","64","64","1","1","0","74","64","64","620300064","1","30","64","64","64","64","64","64","16987","0","200000001","0","64","64","64"
"10","0","0","0","10","67","0","203000","4465","65","0","0","0","65","65","65","65","65","1","1","0","76","65","65","620300065","1","30","65","65","65","65","65","65","17326","0","200000001","0","65","65","65"
"10","0","0","0","10","67","0","203000","4579","66","0","0","0","66","66","66","66","66","1","1","0","77","66","66","620300066","1","30","66","66","66","66","66","66","17665","0","200000001","0","66","66","66"
"10","0","0","0","10","68","0","203000","4694","67","0","0","0","67","67","67","67","67","1","1","0","79","67","67","620300067","1","30","67","67","67","67","67","67","18004","0","200000001","0","67","67","67"
"10","0","0","0","10","69","0","203000","4809","68","0","0","0","68","68","68","68","68","1","1","0","80","68","68","620300068","1","30","68","68","68","68","68","68","18343","0","200000001","0","68","68","68"
"10","0","0","0","10","70","0","203000","4924","69","0","0","0","69","69","69","69","69","1","1","0","82","69","69","620300069","1","30","69","69","69","69","69","69","18681","0","200000001","0","69","69","69"
"10","0","0","0","10","71","0","203000","5039","70","0","0","0","70","70","70","70","70","1","1","0","83","70","70","620300070","1","30","70","70","70","70","70","70","19020","0","200000001","0","70","70","70"
"10","0","0","0","10","72","0","203000","5154","71","0","0","0","71","71","71","71","71","1","1","0","85","71","71","620300071","1","30","71","71","71","71","71","71","19359","0","200000001","0","71","71","71"
"10","0","0","0","10","4","0","203001","16","1","0","0","0","1","1","1","1","1","1","1","0","2","1","1","620300101","1","30","1","1","1","1","1","1","383","0","200000001","0","1","1","1"
"10","0","0","0","10","6","0","203001","21","2","0","0","0","2","2","2","2","2","1","1","0","3","2","2","620300102","1","30","2","2","2","2","2","2","504","0","200000005","0","2","2","2"
"10","0","0","0","10","8","0","203001","27","3","0","0","0","3","3","3","3","3","1","1","0","4","3","3","620300103","1","30","3","3","3","3","3","3","625","0","200000005","0","3","3","3"
"10","0","0","0","10","13","0","203001","65","4","0","0","0","4","4","4","4","4","1","1","0","6","4","4","620300104","1","30","4","4","4","4","4","4","689","0","200000005","0","4","4","4"
"10","0","0","0","10","13","0","203001","65","5","0","0","0","5","5","5","5","5","1","1","0","6","5","5","620300105","1","30","5","5","5","5","5","5","689","0","200000005","0","5","5","5"
"10","0","0","0","10","13","0","203001","67","6","0","0","0","6","6","6","6","6","1","1","0","7","6","6","620300106","1","30","6","6","6","6","6","6","681","0","200000005","0","6","6","6"
"10","0","0","0","10","14","0","203001","94","7","0","0","0","7","7","7","7","7","1","1","0","8","7","7","620300107","1","30","7","7","7","7","7","7","839","0","200000005","0","7","7","7"
"10","0","0","0","10","16","0","203001","121","8","0","0","0","8","8","8","8","8","1","1","0","9","8","8","620300108","1","30","8","8","8","8","8","8","995","0","200000005","0","8","8","8"
"10","0","0","0","10","16","0","203001","124","9","0","0","0","9","9","9","9","9","1","1","0","9","9","9","620300109","1","30","9","9","9","9","9","9","1023","0","200000005","0","9","9","9"
"10","0","0","0","10","18","0","203001","128","10","0","0","0","10","10","10","10","10","1","1","0","10","10","10","620300110","1","30","10","10","10","10","10","10","1053","0","200000005","0","10","10","10"
"10","0","0","0","10","18","0","203001","130","11","0","0","0","11","11","11","11","11","1","1","0","10","11","11","620300111","1","30","11","11","11","11","11","11","1081","0","200000005","0","11","11","11"
"10","0","0","0","10","18","0","203001","133","12","0","0","0","12","12","12","12","12","1","1","0","10","12","12","620300112","1","30","12","12","12","12","12","12","1109","0","200000005","0","12","12","12"
"10","0","0","0","10","20","0","203001","141","13","0","0","0","13","13","13","13","13","1","1","0","11","13","13","620300113","1","30","13","13","13","13","13","13","1314","0","200000005","0","13","13","13"
"10","0","0","0","10","21","0","203001","146","14","0","0","0","14","14","14","14","14","1","1","0","13","14","14","620300114","1","30","14","14","14","14","14","14","1520","0","200000005","0","14","14","14"
"10","0","0","0","10","21","0","203001","154","15","0","0","0","15","15","15","15","15","1","1","0","13","15","15","620300115","1","30","15","15","15","15","15","15","1724","0","200000005","0","15","15","15"
"10","0","0","0","10","21","0","203001","160","16","0","0","0","16","16","16","16","16","1","1","0","14","16","16","620300116","1","30","16","16","16","16","16","16","1929","0","200000005","0","16","16","16"
"10","0","0","0","10","21","0","203001","185","17","0","0","0","17","17","17","17","17","1","1","0","15","17","17","620300117","1","30","17","17","17","17","17","17","2266","0","200000005","0","17","17","17"
"10","0","0","0","10","21","0","203001","210","18","0","0","0","18","18","18","18","18","1","1","0","15","18","18","620300118","1","30","18","18","18","18","18","18","2603","0","200000005","0","18","18","18"
"10","0","0","0","10","22","0","203001","212","19","0","0","0","19","19","19","19","19","1","1","0","15","19","19","620300119","1","30","19","19","19","19","19","19","2840","0","200000005","0","19","19","19"
"10","0","0","0","10","22","0","203001","215","20","0","0","0","20","20","20","20","20","1","1","0","15","20","20","620300120","1","30","20","20","20","20","20","20","2952","0","200000005","0","20","20","20"
"10","0","0","0","10","22","0","203001","218","21","0","0","0","21","21","21","21","21","1","1","0","15","21","21","620300121","1","30","21","21","21","21","21","21","3063","0","200000005","0","21","21","21"
"10","0","0","0","10","23","0","203001","239","22","0","0","0","22","22","22","22","22","1","1","0","16","22","22","620300122","1","30","22","22","22","22","22","22","3162","0","200000005","0","22","22","22"
"10","0","0","0","10","23","0","203001","239","23","0","0","0","23","23","23","23","23","1","1","0","16","23","23","620300123","1","30","23","23","23","23","23","23","3318","0","200000005","0","23","23","23"
"10","0","0","0","10","33","0","203001","340","24","0","0","0","24","24","24","24","24","1","1","0","23","24","24","620300124","1","30","24","24","24","24","24","24","3601","0","200000005","0","24","24","24"
"10","0","0","0","10","34","0","203001","353","25","0","0","0","25","25","25","25","25","1","1","0","24","25","25","620300125","1","30","25","25","25","25","25","25","3883","0","200000005","0","25","25","25"
"10","0","0","0","10","34","0","203001","393","26","0","0","0","26","26","26","26","26","1","1","0","24","26","26","620300126","1","30","26","26","26","26","26","26","3983","0","200000005","0","26","26","26"
"10","0","0","0","10","34","0","203001","396","27","0","0","0","27","27","27","27","27","1","1","0","24","27","27","620300127","1","30","27","27","27","27","27","27","4077","0","200000005","0","27","27","27"
"10","0","0","0","10","34","0","203001","398","28","0","0","0","28","28","28","28","28","1","1","0","24","28","28","620300128","1","30","28","28","28","28","28","28","4170","0","200000005","0","28","28","28"
"10","0","0","0","10","37","0","203001","464","29","0","0","0","29","29","29","29","29","1","1","0","26","29","29","620300129","1","30","29","29","29","29","29","29","5566","0","200000005","0","29","29","29"
"10","0","0","0","10","38","0","203001","508","30","0","0","0","30","30","30","30","30","1","1","0","26","30","30","620300130","1","30","30","30","30","30","30","30","5615","0","200000005","0","30","30","30"
"10","0","0","0","10","38","0","203001","509","31","0","0","0","31","31","31","31","31","1","1","0","26","31","31","620300131","1","30","31","31","31","31","31","31","5628","0","200000005","0","31","31","31"
