d3a4014053812cd4091ec5fd4664e39b0b68df735a83e23ad107b4cf8b8422a9,9c97ba69483aa4b1cefd307e2bfe5699cd0711e4f231d6863a01c63881ff1c48,ff2ff736199d4cba54fecffc4aeecd48b66117881b3a830580bb0cef1bf13710,9964deaf4c9e0e3ccf1bffe45048096460ef0068d3fa0811b9b6c35688956c83,677c78e7a3f6a93a8531563e2c9ae17f87f0a1b06ac90d48b5d127908926a738,dc1ef557bf29d9cba94193e4a94da2ab9c14811048242becdff8decb0029a202,bd63bf379b5b2a6f3d7e6d21cd46e575a29a24df1f9629b51985b0e829097d1e,1b912f97a6dc2563a179abf28272861ee9af3772b373e0ac57f6195a3c92961a,67496a56e1157c6e7f98333bafce212073287a1b71487cbd172ddba37bab7cb2,74e01b8d540646ce8f551aa57137fb63e7476f673b4c5eff108295d76a48c1a1,0a3bbadf1d87c64a607bd8b80ed2b23166c128e36652fcb04f594bcc8f37e12b,aca0087fabe02e0565a485951699b09cf54d7e7231f05762241c4ccef1791182,c7abee00163ca72a01fc3234cd5871885c3bf549f25f815191d285ced6d6b3aa,60d002bc3f548e92389af61c616ccad1d9eb10485b08be52c0fca8ca75b99e5c,3526b8ec6ef6051723d0105a659ab3a5eabc5ae9805983a08cb46a01c46ed940,539ab06c363764a8f3e4a1418f7c57b2702c0e0c83c5c3d03c37612949749556,e67ab180115131dfc59debb59fa7446e40fc329aa3bf66a34ecb74e55833dcac,080e421280148e2b8846f50150134ab64cfd8a17fe03895b9f1a791fc9c166c5,aab8c4c5df0f625885b7d321fc06f70e3c776b62f69ab7df43e603094e9b8ec9,0652b2a848354a4423796d18dd7eab41125ac3af7cb56f7be1e0637344386117,c8b3c7c566f9faa63802f0b32c6129d74edd73a9b180a0165ec3648c51af1a9f,5ddfbd3f6ad6e76e89b8587e09e795b1adf2867d6c6c99912a59f94ac662e003,34be92be80b251fc5220ddf2cb66937f1758e5150864281f83f0846fa09d7f1b,01d88b3c100a6d749a4a821dfbd37fa8dbfeb0b03925f1ae37dce41b10c8be91,7e6ea5f13c893e2182634688fa79ab626d4599d11cc0a6017403fb5ed3e66443,17848f11311a38143d968cebe3ae59677a032a521a3f55519f62a37761eb9f15,6984604de4a074478e604d5ccca3717bb670de1f3af701b0166f28a1ef74534d,f36f881d9aa21f78beb6b745d1ae84fdda154af664983e59039eb943e9eaf37c,7fe2b97be0a633928174063a8d0c2a54bb015a470026bfac1fc7660a4f6fc951,0507d96329046bb2c634020a018d790d21424af88ba033cf9a22cebe17594d34,1207ba8315682efc077f078e13e9fee6fab809e659e0a9b7af0e56a78b051369,2034179067f9afc37d6b0742263c111734dce180b981bfda81ba5d661e44446a,9f6863e8f8ef5d2972a90940300ee79ada207db30995d82094760142de71f613,23fbff28d6463cfa2a4d1037aeca40bf1aa198c7f9be4b34a7c9aad0eab3544e,f26e0c2c99f4f925ed769bd2fc8ab7455711084b83ad7ea90ce0d289e3284c4a,28316dda8ce8921ed7082498f59a5f259d2eb8444842728651e8f4053b809a02,132d06c1f253572b395dd9687ddd907fc4adf3d00ac88bffcb05c481d541e1a5,64a9ee53eceace65bef1ef202a74734e81d4aca4f51ae2f539318e65c18590fa,88c28c04056347ece5f025722afb31254b79b4e482c38db168cce56d1365821c,d2b1888bf82bb7314ca5b6db4605ce78543082464692cbde24a9a2aa73ad47f6
"0","38","43","0","203400","38","0","0","0","670340038","34","10","6357","38","38","0","38","38","38","1","0","38","200000001","38","38","38","1","0","0","38","38","38","0","1","38","10","38","673","38","30"
"0","39","42","0","203400","39","0","0","0","670340039","32","10","6701","39","39","0","39","39","39","1","0","39","200000001","39","39","39","1","0","0","39","39","39","0","1","39","10","39","753","39","30"
"0","40","44","0","203400","40","0","0","0","670340040","34","10","7365","40","40","0","40","40","40","1","0","40","200000001","40","40","40","1","0","0","40","40","40","0","1","40","10","40","796","40","30"
"0","41","46","0","203400","41","0","0","0","670340041","36","10","8740","41","41","0","41","41","41","1","0","41","200000001","41","41","41","1","0","0","41","41","41","0","1","41","10","41","882","41","30"
"0","42","47","0","203400","42","0","0","0","670340042","37","10","10115","42","42","0","42","42","42","1","0","42","200000001","42","42","42","1","0","0","42","42","42","0","1","42","10","42","968","42","30"
"0","43","47","0","203400","43","0","0","0","670340043","38","10","10410","43","43","0","43","43","43","1","0","43","200000001","43","43","43","1","0","0","43","43","43","0","1","43","10","43","991","43","30"
"0","44","47","0","203400","44","0","0","0","670340044","38","10","10705","44","44","0","44","44","44","1","0","44","200000001","44","44","44","1","0","0","44","44","44","0","1","44","10","44","1013","44","30"
"0","45","47","0","203400","45","0","0","0","670340045","39","10","11457","45","45","0","45","45","45","1","0","45","200000001","45","45","45","1","0","0","45","45","45","0","1","45","10","45","1113","45","30"
"0","46","52","0","203400","46","0","0","0","670340046","41","10","12209","46","46","0","46","46","46","1","0","46","200000001","46","46","46","1","0","0","46","46","46","0","1","46","10","46","1113","46","30"
"0","47","61","0","203400","47","0","0","0","670340047","42","10","16589","47","47","0","47","47","47","1","0","47","200000001","47","47","47","1","0","0","47","47","47","0","1","47","10","47","1658","47","30"
"0","48","71","0","203400","48","0","0","0","670340048","46","10","19891","48","48","0","48","48","48","1","0","48","200000001","48","48","48","1","0","0","48","48","48","0","1","48","10","48","1717","48","30"
"0","49","72","0","203400","49","0","0","0","670340049","47","10","20643","49","49","0","49","49","49","1","0","49","200000001","49","49","49","1","0","0","49","49","49","0","1","49","10","49","1776","49","30"
"0","50","72","0","203400","50","0","0","0","670340050","47","10","21395","50","50","0","50","50","50","1","0","50","200000001","50","50","50","1","0","0","50","50","50","0","1","50","10","50","1836","50","30"
"0","51","73","0","203400","51","0","0","0","670340051","48","10","22147","51","51","0","51","51","51","1","0","51","200000001","51","51","51","1","0","0","51","51","51","0","1","51","10","51","1895","51","30"
"0","52","73","0","203400","52","0","0","0","670340052","48","10","22899","52","52","0","52","52","52","1","0","52","200000001","52","52","52","1","0","0","52","52","52","0","1","52","10","52","1954","52","30"
"0","53","74","0","203400","53","0","0","0","670340053","49","10","24415","53","53","0","53","53","53","1","0","53","200000001","53","53","53","1","0","0","53","53","53","0","1","53","10","53","2037","53","30"
"0","54","76","0","203400","54","0","0","0","670340054","49","10","25930","54","54","0","54","54","54","1","0","54","200000001","54","54","54","1","0","0","54","54","54","0","1","54","10","54","2120","54","30"
"0","55","77","0","203400","55","0","0","0","670340055","50","10","27446","55","55","0","55","55","55","1","0","55","200000001","55","55","55","1","0","0","55","55","55","0","1","55","10","55","2204","55","30"
"0","56","78","0","203400","56","0","0","0","670340056","50","10","28962","56","56","0","56","56","56","1","0","56","200000001","56","56","56","1","0","0","56","56","56","0","1","56","10","56","2287","56","30"
"0","57","80","0","203400","57","0","0","0","670340057","51","10","30477","57","57","0","57","57","57","1","0","57","200000001","57","57","57","1","0","0","57","57","57","0","1","57","10","57","2370","57","30"
"0","58","81","0","203400","58","0","0","0","670340058","51","10","31993","58","58","0","58","58","58","1","0","58","200000001","58","58","58","1","0","0","58","58","58","0","1","58","10","58","2453","58","30"
"0","59","82","0","203400","59","0","0","0","670340059","52","10","33508","59","59","0","59","59","59","1","0","59","200000001","59","59","59","1","0","0","59","59","59","0","1","59","10","59","2537","59","30"
"0","60","84","0","203400","60","0","0","0","670340060","52","10","35024","60","60","0","60","60","60","1","0","60","200000001","60","60","60","1","0","0","60","60","60","0","1","60","10","60","2670","60","30"
"0","61","85","0","203400","61","0","0","0","670340061","53","10","36608","61","61","0","61","61","61","1","0","61","200000001","61","61","61","1","0","0","61","61","61","0","1","61","10","61","2706","61","30"
"0","62","86","0","203400","62","0","0","0","670340062","54","10","37216","62","62","0","62","62","62","1","0","62","200000001","62","62","62","1","0","0","62","62","62","0","1","62","10","62","2766","62","30"
"0","63","88","0","203400","63","0","0","0","670340063","56","10","37824","63","63","0","63","63","63","1","0","63","200000001","63","63","63","1","0","0","63","63","63","0","1","63","10","63","2827","63","30"
"0","64","89","0","203400","64","0","0","0","670340064","57","10","38432","64","64","0","64","64","64","1","0","64","200000001","64","64","64","1","0","0","64","64","64","0","1","64","10","64","2887","64","30"
"0","65","90","0","203400","65","0","0","0","670340065","59","10","39040","65","65","0","65","65","65","1","0","65","200000001","65","65","65","1","0","0","65","65","65","0","1","65","10","65","2947","65","30"
"0","66","92","0","203400","66","0","0","0","670340066","60","10","39648","66","66","0","66","66","66","1","0","66","200000001","66","66","66","1","0","0","66","66","66","0","1","66","10","66","3008","66","30"
"0","67","93","0","203400","67","0","0","0","670340067","62","10","40256","67","67","0","67","67","67","1","0","67","200000001","67","67","67","1","0","0","67","67","67","0","1","67","10","67","3068","67","30"
"0","68","94","0","203400","68","0","0","0","670340068","63","10","40864","68","68","0","68","68","68","1","0","68","200000001","68","68","68","1","0","0","68","68","68","0","1","68","10","68","3128","68","30"
"0","69","95","0","203400","69","0","0","0","670340069","65","10","41472","69","69","0","69","69","69","1","0","69","200000001","69","69","69","1","0","0","69","69","69","0","1","69","10","69","3189","69","30"
"0","70","97","0","203400","70","0","0","0","670340070","66","10","42080","70","70","0","70","70","70","1","0","70","200000001","70","70","70","1","0","0","70","70","70","0","1","70","10","70","3249","70","30"
"0","71","98","0","203400","71","0","0","0","670340071","67","10","42688","71","71","0","71","71","71","1","0","71","200000001","71","71","71","1","0","0","71","71","71","0","1","71","10","71","3309","71","30"
"0","1","3","0","203500","1","0","0","0","670350001","5","10","563","1","1","24","1","1","1","1","0","1","200000006","1","1","1","1","0","0","1","1","1","0","1","1","10","1","0","1","30"
"0","2","3","0","203500","2","0","0","0","670350002","12","10","578","2","2","28","2","2","2","1","0","2","200000006","2","2","2","1","0","0","2","2","2","0","1","2","10","2","0","2","30"
"0","3","4","0","203500","3","0","0","0","670350003","6","10","594","3","3","32","3","3","3","1","0","3","200000006","3","3","3","1","0","0","3","3","3","0","1","3","10","3","0","3","30"
"0","4","4","0","203500","4","0","0","0","670350004","6","10","594","4","4","32","4","4","4","1","0","4","200000006","4","4","4","1","0","0","4","4","4","0","1","4","10","4","0","4","30"
"0","5","4","0","203500","5","0","0","0","670350005","6","10","597","5","5","35","5","5","5","1","0","5","200000006","5","5","5","1","0","0","5","5","5","0","1","5","10","5","0","5","30"
"0","6","6","0","203500","6","0","0","0","670350006","9","10","628","6","6","49","6","6","6","1","0","6","200000006","6","6","6","1","0","0","6","6","6","0","1","6","10","6","0","6","30"
"0","7","6","0","203500","7","0","0","0","670350007","10","10","856","7","7","69","7","7","7","1","0","7","200000006","7","7","7","1","0","0","7","7","7","0","1","7","10","7","0","7","30"
"0","8","7","0","203500","8","0","0","0","670350008","10","10","1063","8","8","80","8","8","8","1","0","8","200000006","8","8","8","1","0","0","8","8","8","0","1","8","10","8","0","8","30"
"0","9","7","0","203500","9","0","0","0","670350009","11","10","1091","9","9","93","9","9","9","1","0","9","200000006","9","9","9","1","0","0","9","9","9","0","1","9","10","9","0","9","30"
"0","10","8","0","203500","10","0","0","0","670350010","11","10","1121","10","10","97","10","10","10","1","0","10","200000006","10","10","10","1","0","0","10","10","10","0","1","10","10","10","0","10","30"
"0","11","8","0","203500","11","0","0","0","670350011","12","10","1151","11","11","100","11","11","11","1","0","11","200000006","11","11","11","1","0","0","11","11","11","0","1","11","10","11","0","11","30"
"0","12","8","0","203500","12","0","0","0","670350012","12","10","1180","12","12","103","12","12","12","1","0","12","200000006","12","12","12","1","0","0","12","12","12","0","1","12","10","12","0","12","30"
"0","13","8","0","203500","13","0","0","0","670350013","12","10","1180","13","13","103","13","13","13","1","0","13","200000006","13","13","13","1","0","0","13","13","13","0","1","13","10","13","0","13","30"
"0","14","12","0","203500","14","0","0","0","670350014","17","10","1158","14","14","96","14","14","14","1","0","14","200000006","14","14","14","1","0","0","14","14","14","0","1","14","10","14","0","14","30"
"0","15","12","0","203500","15","0","0","0","670350015","18","10","1184","15","15","99","15","15","15","1","0","15","200000006","15","15","15","1","0","0","15","15","15","0","1","15","10","15","0","15","30"
"0","16","12","0","203500","16","0","0","0","670350016","18","10","1589","16","16","113","16","16","16","1","0","16","200000006","16","16","16","1","0","0","16","16","16","0","1","16","10","16","0","16","30"
"0","17","12","0","203500","17","0","0","0","670350017","18","10","1882","17","17","134","17","17","17","1","0","17","200000006","17","17","17","1","0","0","17","17","17","0","1","17","10","17","0","17","30"
"0","18","13","0","203500","18","0","0","0","670350018","19","10","2176","18","18","156","18","18","18","1","0","18","200000006","18","18","18","1","0","0","18","18","18","0","1","18","10","18","0","18","30"
"0","19","13","0","203500","19","0","0","0","670350019","19","10","2469","19","19","177","19","19","19","1","0","19","200000006","19","19","19","1","0","0","19","19","19","0","1","19","10","19","0","19","30"
"0","20","13","0","203500","20","0","0","0","670350020","19","10","2621","20","20","186","20","20","20","1","0","20","200000006","20","20","20","1","0","0","20","20","20","0","1","20","10","20","0","20","30"
"0","21","13","0","203500","21","0","0","0","670350021","19","10","2659","21","21","189","21","21","21","1","0","21","200000006","21","21","21","1","0","0","21","21","21","0","1","21","10","21","0","21","30"
"0","22","14","0","203500","22","0","0","0","670350022","20","10","2777","22","22","213","22","22","22","1","0","22","200000006","22","22","22","1","0","0","22","22","22","0","1","22","10","22","0","22","30"
"0","23","21","0","203500","23","0","0","0","670350023","28","10","2788","23","23","215","23","23","23","1","0","23","200000006","23","23","23","1","0","0","23","23","23","0","1","23","10","23","0","23","30"
"0","24","21","0","203500","24","0","0","0","670350024","29","10","3065","24","24","218","24","24","24","1","0","24","200000006","24","24","24","1","0","0","24","24","24","0","1","24","10","24","0","24","30"
"0","25","21","0","203500","25","0","0","0","670350025","29","10","3346","25","25","244","25","25","25","1","0","25","200000006","25","25","25","1","0","0","25","25","25","0","1","25","10","25","0","25","30"
"0","26","21","0","203500","26","0","0","0","670350026","29","10","3627","26","26","269","26","26","26","1","0","26","200000006","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","22","0","203500","27","0","0","0","670350027","29","10","3576","27","27","272","27","27","27","1","0","27","200000006","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","23","0","203500","28","0","0","0","670350028","31","10","3981","28","28","278","28","28","28","1","0","28","200000006","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","24","0","203500","29","0","0","0","670350029","32","10","4571","29","29","320","29","29","29","1","0","29","200000006","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
"0","30","24","0","203500","30","0","0","0","670350030","32","10","5161","30","30","362","30","30","30","1","0","30","200000006","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
"0","31","24","0","203500","31","0","0","0","670350031","32","10","5211","31","31","377","31","31","31","1","0","31","200000006","31","31","31","1","0","0","31","31","31","0","1","31","10","31","0","31","30"
"0","32","24","0","203500","32","0","0","0","670350032","32","10","5261","32","32","392","32","32","32","1","0","32","200000006","32","32","32","1","0","0","32","32","32","0","1","32","10","32","0","32","30"
"0","33","26","0","203500","33","0","0","0","670350033","32","10","5728","33","33","412","33","33","33","1","0","33","200000006","33","33","33","1","0","0","33","33","33","0","1","33","10","33","0","33","30"
"0","34","28","0","203500","34","0","0","0","670350034","33","10","6195","34","34","431","34","34","34","1","0","34","200000006","34","34","34","1","0","0","34","34","34","0","1","34","10","34","0","34","30"
"0","35","31","0","203500","35","0","0","0","670350035","33","10","6662","35","35","451","35","35","35","1","0","35","200000006","35","35","35","1","0","0","35","35","35","0","1","35","10","35","0","35","30"
"0","36","33","0","203500","36","0","0","0","670350036","33","10","7129","36","36","471","36","36","36","1","0","36","200000006","36","36","36","1","0","0","36","36","36","0","1","36","10","36","0","36","30"
"0","37","34","0","203500","37","0","0","0","670350037","41","10","7457","37","37","494","37","37","37","1","0","37","200000006","37","37","37","1","0","0","37","37","37","0","1","37","10","37","0","37","30"
"0","38","35","0","203500","38","0","0","0","670350038","48","10","7784","38","38","516","38","38","38","1","0","38","200000006","38","38","38","1","0","0","38","38","38","0","1","38","10","38","0","38","30"
"0","39","35","0","203500","39","0","0","0","670350039","48","10","10059","39","39","595","39","39","39","1","0","39","200000006","39","39","39","1","0","0","39","39","39","0","1","39","10","39","0","39","30"
"0","40","35","0","203500","40","0","0","0","670350040","48","10","12334","40","40","673","40","40","40","1","0","40","200000006","40","40","40","1","0","0","40","40","40","0","1","40","10","40","0","40","30"
"0","41","36","0","203500","41","0","0","0","670350041","49","10","13262","41","41","829","41","41","41","1","0","41","200000006","41","41","41","1","0","0","41","41","41","0","1","41","10","41","0","41","30"
"0","42","36","0","203500","42","0","0","0","670350042","50","10","14190","42","42","984","42","42","42","1","0","42","200000006","42","42","42","1","0","0","42","42","42","0","1","42","10","42","0","42","30"
"0","43","36","0","203500","43","0","0","0","670350043","50","10","14464","43","43","1010","43","43","43","1","0","43","200000006","43","43","43","1","0","0","43","43","43","0","1","43","10","43","0","43","30"
"0","44","47","0","203500","44","0","0","0","670350044","64","10","20501","44","44","1365","44","44","44","1","0","44","200000006","44","44","44","1","0","0","44","44","44","0","1","44","10","44","0","44","30"
"0","45","58","0","203500","45","0","0","0","670350045","79","10","26537","45","45","1721","45","45","45","1","0","45","200000006","45","45","45","1","0","0","45","45","45","0","1","45","10","45","0","45","30"
"0","46","69","0","203500","46","0","0","0","670350046","93","10","32574","46","46","2076","46","46","46","1","0","46","200000006","46","46","46","1","0","0","46","46","46","0","1","46","10","46","0","46","30"
"0","47","70","0","203500","47","0","0","0","670350047","95","10","34796","47","47","2190","47","47","47","1","0","47","200000006","47","47","47","1","0","0","47","47","47","0","1","47","10","47","0","47","30"
"0","48","72","0","203500","48","0","0","0","670350048","97","10","37018","48","48","2304","48","48","48","1","0","48","200000006","48","48","48","1","0","0","48","48","48","0","1","48","10","48","0","48","30"
"0","49","72","0","203500","49","0","0","0","670350049","97","10","37448","49","49","2321","49","49","49","1","0","49","200000006","49","49","49","1","0","0","49","49","49","0","1","49","10","49","0","49","30"
"0","50","75","0","203500","50","0","0","0","670350050","103","10","38292","50","50","2434","50","50","50","1","0","50","200000006","50","50","50","1","0","0","50","50","50","0","1","50","10","50","0","50","30"
"0","51","78","0","203500","51","0","0","0","670350051","109","10","39137","51","51","2546","51","51","51","1","0","51","200000006","51","51","51","1","0","0","51","51","51","0","1","51","10","51","0","51","30"
"0","52","82","0","203500","52","0","0","0","670350052","115","10","39981","52","52","2660","52","52","52","1","0","52","200000006","52","52","52","1","0","0","52","52","52","0","1","52","10","52","0","52","30"
"0","53","85","0","203500","53","0","0","0","670350053","121","10","40825","53","53","2773","53","53","53","1","0","53","200000006","53","53","53","1","0","0","53","53","53","0","1","53","10","53","0","53","30"
"0","54","88","0","203500","54","0","0","0","670350054","127","10","41670","54","54","2885","54","54","54","1","0","54","200000006","54","54","54","1","0","0","54","54","54","0","1","54","10","54","0","54","30"
"0","55","92","0","203500","55","0","0","0","670350055","133","10","42514","55","55","2998","55","55","55","1","0","55","200000006","55","55","55","1","0","0","55","55","55","0","1","55","10","55","0","55","30"
"0","56","95","0","203500","56","0","0","0","670350056","139","10","43358","56","56","3110","56","56","56","1","0","56","200000006","56","56","56","1","0","0","56","56","56","0","1","56","10","56","0","56","30"
"0","57","98","0","203500","57","0","0","0","670350057","145","10","44203","57","57","3222","57","57","57","1","0","57","200000006","57","57","57","1","0","0","57","57","57","0","1","57","10","57","0","57","30"
"0","58","102","0","203500","58","0","0","0","670350058","151","10","45047","58","58","3335","58","58","58","1","0","58","200000006","58","58","58","1","0","0","58","58","58","0","1","58","10","58","0","58","30"
"0","59","107","0","203500","59","0","0","0","670350059","157","10","48787","59","59","3488","59","59","59","1","0","59","200000006","59","59","59","1","0","0","59","59","59","0","1","59","10","59","0","59","30"
"0","60","112","0","203500","60","0","0","0","670350060","163","10","52526","60","60","3642","60","60","60","1","0","60","200000006","60","60","60","1","0","0","60","60","60","0","1","60","10","60","0","60","30"
"0","61","117","0","203500","61","0","0","0","670350061","170","10","56266","61","61","3795","61","61","61","1","0","61","200000006","61","61","61","1","0","0","61","61","61","0","1","61","10","61","0","61","30"
"0","62","122","0","203500","62","0","0","0","670350062","176","10","57110","62","62","3948","62","62","62","1","0","62","200000006","62","62","62","1","0","0","62","62","62","0","1","62","10","62","0","62","30"
"0","63","127","0","203500","63","0","0","0","670350063","182","10","57954","63","63","4101","63","63","63","1","0","63","200000006","63","63","63","1","0","0","63","63","63","0","1","63","10","63","0","63","30"
"0","64","132","0","203500","64","0","0","0","670350064","188","10","58798","64","64","4254","64","64","64","1","0","64","200000006","64","64","64","1","0","0","64","64","64","0","1","64","10","64","0","64","30"
"0","65","137","0","203500","65","0","0","0","670350065","194","10","59642","65","65","4407","65","65","65","1","0","65","200000006","65","65","65","1","0","0","65","65","65","0","1","65","10","65","0","65","30"
"0","66","142","0","203500","66","0","0","0","670350066","200","10","60486","66","66","4560","66","66","66","1","0","66","200000006","66","66","66","1","0","0","66","66","66","0","1","66","10","66","0","66","30"
"0","67","147","0","203500","67","0","0","0","670350067","206","10","61330","67","67","4713","67","67","67","1","0","67","200000006","67","67","67","1","0","0","67","67","67","0","1","67","10","67","0","67","30"
"0","68","152","0","203500","68","0","0","0","670350068","212","10","62174","68","68","4866","68","68","68","1","0","68","200000006","68","68","68","1","0","0","68","68","68","0","1","68","10","68","0","68","30"
"0","69","157","0","203500","69","0","0","0","670350069","218","10","63018","69","69","5019","69","69","69","1","0","69","200000006","69","69","69","1","0","0","69","69","69","0","1","69","10","69","0","69","30"
"0","70","162","0","203500","70","0","0","0","670350070","224","10","63862","70","70","5172","70","70","70","1","0","70","200000006","70","70","70","1","0","0","70","70","70","0","1","70","10","70","0","70","30"
"0","71","167","0","203500","71","0","0","0","670350071","230","10","64706","71","71","5325","71","71","71","1","0","71","200000006","71","71","71","1","0","0","71","71","71","0","1","71","10","71","0","71","30"
"0","1","1","0","203700","1","0","0","0","670370001","3","10","328","1","1","29","1","1","1","1","0","1","200000006","1","1","1","1","0","0","1","1","1","0","1","1","10","1","0","1","30"
"0","2","2","0","203700","2","0","0","0","670370002","4","10","430","2","2","33","2","2","2","1","0","2","200000006","2","2","2","1","0","0","2","2","2","0","1","2","10","2","0","2","30"
"0","3","4","0","203700","3","0","0","0","670370003","5","10","718","3","3","36","3","3","3","1","0","3","200000006","3","3","3","1","0","0","3","3","3","0","1","3","10","3","0","3","30"
"0","4","4","0","203700","4","0","0","0","670370004","5","10","633","4","4","52","4","4","4","1","0","4","200000006","4","4","4","1","0","0","4","4","4","0","1","4","10","4","0","4","30"
"0","5","4","0","203700","5","0","0","0","670370005","6","10","702","5","5","76","5","5","5","1","0","5","200000006","5","5","5","1","0","0","5","5","5","0","1","5","10","5","0","5","30"
"0","6","5","0","203700","6","0","0","0","670370006","7","10","771","6","6","101","6","6","6","1","0","6","200000006","6","6","6","1","0","0","6","6","6","0","1","6","10","6","0","6","30"
"0","7","6","0","203700","7","0","0","0","670370007","8","10","949","7","7","125","7","7","7","1","0","7","200000006","7","7","7","1","0","0","7","7","7","0","1","7","10","7","0","7","30"
"0","8","7","0","203700","8","0","0","0","670370008","9","10","1126","8","8","149","8","8","8","1","0","8","200000006","8","8","8","1","0","0","8","8","8","0","1","8","10","8","0","8","30"
"0","9","7","0","203700","9","0","0","0","670370009","9","10","1159","9","9","160","9","9","9","1","0","9","200000006","9","9","9","1","0","0","9","9","9","0","1","9","10","9","0","9","30"
"0","10","7","0","203700","10","0","0","0","670370010","10","10","1191","10","10","171","10","10","10","1","0","10","200000006","10","10","10","1","0","0","10","10","10","0","1","10","10","10","0","10","30"
"0","11","7","0","203700","11","0","0","0","670370011","10","10","1225","11","11","182","11","11","11","1","0","11","200000006","11","11","11","1","0","0","11","11","11","0","1","11","10","11","0","11","30"
"0","12","7","0","203700","12","0","0","0","670370012","10","10","1257","12","12","193","12","12","12","1","0","12","200000006","12","12","12","1","0","0","12","12","12","0","1","12","10","12","0","12","30"
"0","13","8","0","203700","13","0","0","0","670370013","11","10","1489","13","13","213","13","13","13","1","0","13","200000006","13","13","13","1","0","0","13","13","13","0","1","13","10","13","0","13","30"
"0","14","9","0","203700","14","0","0","0","670370014","11","10","1721","14","14","233","14","14","14","1","0","14","200000006","14","14","14","1","0","0","14","14","14","0","1","14","10","14","0","14","30"
"0","15","9","0","203700","15","0","0","0","670370015","12","10","1953","15","15","252","15","15","15","1","0","15","200000006","15","15","15","1","0","0","15","15","15","0","1","15","10","15","0","15","30"
"0","16","10","0","203700","16","0","0","0","670370016","13","10","2185","16","16","272","16","16","16","1","0","16","200000006","16","16","16","1","0","0","16","16","16","0","1","16","10","16","0","16","30"
"0","17","11","0","203700","17","0","0","0","670370017","14","10","2417","17","17","292","17","17","17","1","0","17","200000006","17","17","17","1","0","0","17","17","17","0","1","17","10","17","0","17","30"
"0","18","12","0","203700","18","0","0","0","670370018","15","10","2649","18","18","312","18","18","18","1","0","18","200000006","18","18","18","1","0","0","18","18","18","0","1","18","10","18","0","18","30"
"0","19","12","0","203700","19","0","0","0","670370019","15","10","2881","19","19","332","19","19","19","1","0","19","200000006","19","19","19","1","0","0","19","19","19","0","1","19","10","19","0","19","30"
"0","20","12","0","203700","20","0","0","0","670370020","16","10","3113","20","20","351","20","20","20","1","0","20","200000006","20","20","20","1","0","0","20","20","20","0","1","20","10","20","0","20","30"
"0","21","12","0","203700","21","0","0","0","670370021","16","10","3284","21","21","362","21","21","21","1","0","21","200000006","21","21","21","1","0","0","21","21","21","0","1","21","10","21","0","21","30"
"0","22","12","0","203700","22","0","0","0","670370022","16","10","3455","22","22","373","22","22","22","1","0","22","200000006","22","22","22","1","0","0","22","22","22","0","1","22","10","22","0","22","30"
"0","23","12","0","203700","23","0","0","0","670370023","16","10","3625","23","23","384","23","23","23","1","0","23","200000006","23","23","23","1","0","0","23","23","23","0","1","23","10","23","0","23","30"
"0","24","20","0","203700","24","0","0","0","670370024","24","10","3602","24","24","445","24","24","24","1","0","24","200000006","24","24","24","1","0","0","24","24","24","0","1","24","10","24","0","24","30"
"0","25","20","0","203700","25","0","0","0","670370025","24","10","3907","25","25","467","25","25","25","1","0","25","200000006","25","25","25","1","0","0","25","25","25","0","1","25","10","25","0","25","30"
"0","26","20","0","203700","26","0","0","0","670370026","24","10","4214","26","26","490","26","26","26","1","0","26","200000006","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","20","0","203700","27","0","0","0","670370027","25","10","4520","27","27","512","27","27","27","1","0","27","200000006","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","21","0","203700","28","0","0","0","670370028","25","10","4825","28","28","535","28","28","28","1","0","28","200000006","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","21","0","203700","29","0","0","0","670370029","26","10","5132","29","29","557","29","29","29","1","0","29","200000006","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
"0","30","21","0","203700","30","0","0","0","670370030","26","10","5437","30","30","580","30","30","30","1","0","30","200000006","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
"0","31","21","0","203700","31","0","0","0","670370031","26","10","5739","31","31","587","31","31","31","1","0","31","200000006","31","31","31","1","0","0","31","31","31","0","1","31","10","31","0","31","30"
"0","32","21","0","203700","32","0","0","0","670370032","26","10","6039","32","32","594","32","32","32","1","0","32","200000006","32","32","32","1","0","0","32","32","32","0","1","32","10","32","0","32","30"
"0","33","23","0","203700","33","0","0","0","670370033","28","10","6577","33","33","621","33","33","33","1","0","33","200000006","33","33","33","1","0","0","33","33","33","0","1","33","10","33","0","33","30"
"0","34","24","0","203700","34","0","0","0","670370034","30","10","7114","34","34","648","34","34","34","1","0","34","200000006","34","34","34","1","0","0","34","34","34","0","1","34","10","34","0","34","30"
