c1654e28e3f4944c01bb3d588523213a3eb3c96947722c7958e2715cbf72f631,d12bbff886227b83eb4c41de81dfa06d6ae6b78d17525c76a60fede87c039316,afabd234a7b82f75a7b505d3410c99b37495b21df50d462e5298e9104a4f3664,3a513b33e31371cc54c3c85dc1a582eea566c729104a1ec52c57cf90ccdfd9b6,347c299ebd0246d2d3d1db73ef1ddb50686a07585933c7e39fed0056bd6efd88,056245e4753475fb585aee3b6c51a8110b7f3d532311d11103dad581c8454573,ce967781fffbde7a53d2014f7fbe2cc70938029d29e014a47e619260c8007f22,891e5248aecb85590674c34f3af1fb87cc1be5dbaade17c6aab1a4b65a1a43a5,4b6fd8f11009a812d1fbc119e19e2ebd8bce03e53ab528718fb002ca78feb83d,bd918a12986cbf6d12c1e9f69ebf1f1dd2da494ef5e3494a3636627b304b5f5f,c3a737a97be769a279b31b6aecaa7943ff13b60e421dda1f64b2a70d99f4e058,d54f2bee5d2956c10153ece864df9f0fc5584b4983cea126e71367983c12915b
"126002","10159018","6","5130410","2025/04/25 15:59:59","0","5130004","10159","1003","1","0","2025/04/18 16:00:00"
"126001","10159019","6","5130430","2025/04/25 15:59:59","0","5130006","10159","1003","1","0","2025/04/18 16:00:00"
"126002","10159020","6","5130440","2025/04/25 15:59:59","0","5130007","10159","1003","1","0","2025/04/18 16:00:00"
"125802","10159021","8","5130411","2025/04/25 15:59:59","0","0","10159","1003","0","0","2025/04/18 16:00:00"
"125802","10159022","8","5130431","2025/04/25 15:59:59","0","5130001","10159","1003","1","0","2025/04/18 16:00:00"
"125801","10159023","8","5130441","2025/04/25 15:59:59","0","5130006","10159","1003","1","0","2025/04/18 16:00:00"
"125802","10159024","8","5130451","2025/04/25 15:59:59","0","5130007","10159","1003","1","0","2025/04/18 16:00:00"
"133202","10160001","133201","5160401","2030/01/01 14:59:59","0","0","10160","1004","0","0","2025/05/01 16:00:00"
"133202","10160002","1016003","5160402","2030/01/01 14:59:59","1","0","10160","1002","0","0","2025/05/01 16:00:00"
"133601","10160003","15","5160411","2030/01/01 14:59:59","0","5160007","10160","1003","1","0","2025/05/01 16:00:00"
"128001","10161001","1016103","5132402","2025/05/25 15:59:59","1","0","10161","1002","0","0","2025/05/18 16:00:00"
"127901","10161002","2","5132406","2025/05/25 15:59:59","0","0","10161","1003","0","0","2025/05/18 16:00:00"
"128001","10161003","3","5132407","2025/05/25 15:59:59","0","5132001","10161","1003","1","0","2025/05/18 16:00:00"
"127901","10161004","4","5132408","2025/05/25 15:59:59","0","5132001","10161","1003","1","0","2025/05/18 16:00:00"
"128001","10161005","5","5132409","2025/05/25 15:59:59","0","0","10161","1003","0","0","2025/05/18 16:00:00"
"127901","10161006","6","5132410","2025/05/25 15:59:59","0","5132001","10161","1003","1","0","2025/05/18 16:00:00"
"127901","10161007","8","5132411","2025/05/25 15:59:59","0","0","10161","1003","0","0","2025/05/18 16:00:00"
"128301","10163001","128301","5134401","2025/06/25 15:59:59","0","0","10163","1004","0","0","2025/06/18 16:00:00"
"128401","10163002","1016303","5134402","2025/06/25 15:59:59","1","0","10163","1002","0","0","2025/06/18 16:00:00"
"128401","10163003","2","5134406","2025/06/25 15:59:59","0","0","10163","1003","0","0","2025/06/18 16:00:00"
"128401","10163004","1016303","5134422","2025/06/25 15:59:59","1","5134001","10163","1002","1","0","2025/06/18 16:00:00"
"128501","10163005","3","5134407","2025/06/25 15:59:59","0","5134001","10163","1003","1","0","2025/06/18 16:00:00"
"128301","10163006","4","5134408","2025/06/25 15:59:59","0","5134001","10163","1003","1","0","2025/06/18 16:00:00"
"128401","10163007","5","5134409","2025/06/25 15:59:59","0","5134003","10163","1003","1","0","2025/06/18 16:00:00"
"128501","10163008","6","5134410","2025/06/25 15:59:59","0","5134003","10163","1003","1","0","2025/06/18 16:00:00"
"128401","10163009","8","5134411","2025/06/25 15:59:59","0","5134003","10163","1003","1","0","2025/06/18 16:00:00"
"128401","10163010","1016303","5134442","2025/06/25 15:59:59","1","5134007","10163","1002","1","0","2025/06/18 16:00:00"
"128401","10163011","2","5134426","2025/06/25 15:59:59","0","5134007","10163","1003","1","0","2025/06/18 16:00:00"
"128501","10163012","3","5134427","2025/06/25 15:59:59","0","5134007","10163","1003","1","0","2025/06/18 16:00:00"
"128301","10163013","4","5134428","2025/06/25 15:59:59","0","5134007","10163","1003","1","0","2025/06/18 16:00:00"
"128401","10163014","5","5134429","2025/06/25 15:59:59","0","5134007","10163","1003","1","0","2025/06/18 16:00:00"
"128501","10163015","6","5134430","2025/06/25 15:59:59","0","5134007","10163","1003","1","0","2025/06/18 16:00:00"
"128401","10163016","8","5134431","2025/06/25 15:59:59","0","5134007","10163","1003","1","0","2025/06/18 16:00:00"
"107601","20004001","107601","5004401","2030/07/22 20:59:59","0","0","20004","1004","0","0","2020/06/19 15:00:00"
"107601","20004002","2000403","5004402","2030/07/22 20:59:59","1","0","20004","1002","0","0","2020/06/19 15:00:00"
"107501","20004003","2","5004406","2030/07/22 20:59:59","0","0","20004","1003","0","0","2020/06/19 15:00:00"
"107601","20004004","3","5004407","2030/07/22 20:59:59","0","0","20004","1003","0","0","2020/06/19 15:00:00"
"107801","20004005","4","5004408","2030/07/22 20:59:59","0","0","20004","1003","0","0","2020/06/19 15:00:00"
"107701","20004006","5","5004409","2030/07/22 20:59:59","0","0","20004","1003","0","0","2020/06/19 15:00:00"
"107501","20004007","6","5004410","2030/07/22 20:59:59","0","0","20004","1003","0","0","2020/06/19 15:00:00"
"107601","20004008","7","5004411","2030/07/22 20:59:59","0","0","20004","1003","0","0","2020/06/19 15:00:00"
"108001","20005001","108001","5005401","2030/07/22 20:59:59","0","0","20005","1004","0","0","2020/11/02 16:00:00"
"107901","20005002","2000503","5005402","2030/07/22 20:59:59","1","0","20005","1002","0","0","2020/11/02 16:00:00"
"107901","20005003","2","5005406","2030/07/22 20:59:59","0","0","20005","1003","0","0","2020/11/02 16:00:00"
"108001","20005004","3","5005407","2030/07/22 20:59:59","0","0","20005","1003","0","0","2020/11/02 16:00:00"
"107901","20005005","4","5005408","2030/07/22 20:59:59","0","0","20005","1003","0","0","2020/11/02 16:00:00"
"108001","20005006","5","5005409","2030/07/22 20:59:59","0","0","20005","1003","0","0","2020/11/02 16:00:00"
"107901","20005007","6","5005410","2030/07/22 20:59:59","0","0","20005","1003","0","0","2020/11/02 16:00:00"
"108001","20005008","7","5005411","2030/07/22 20:59:59","0","0","20005","1003","0","0","2020/11/02 16:00:00"
"103701","20006001","2000603","5006402","2030/07/22 20:59:59","1","0","20006","1002","0","0","2020/12/04 16:00:00"
"100501","20006002","2","5006406","2030/07/22 20:59:59","0","0","20006","1003","0","0","2020/12/04 16:00:00"
"103701","20006003","3","5006407","2030/07/22 20:59:59","0","0","20006","1003","0","0","2020/12/04 16:00:00"
"104701","20006004","4","5006408","2030/07/22 20:59:59","0","0","20006","1003","0","0","2020/12/04 16:00:00"
"107101","20006005","5","5006409","2030/07/22 20:59:59","0","0","20006","1003","0","0","2020/12/04 16:00:00"
"100501","20006006","6","5006410","2030/07/22 20:59:59","0","0","20006","1003","0","0","2020/12/04 16:00:00"
"104701","20006007","7","5006411","2030/07/22 20:59:59","0","0","20006","1003","0","0","2020/12/04 16:00:00"
"108201","20007001","108201","5007401","2030/07/22 20:59:59","0","0","20007","1004","0","0","2021/01/20 16:00:00"
"108101","20007002","2000703","5007402","2030/07/22 20:59:59","1","0","20007","1002","0","0","2021/01/20 16:00:00"
"108201","20007003","2","5007406","2030/07/22 20:59:59","0","0","20007","1003","0","0","2021/01/20 16:00:00"
"108101","20007004","3","5007407","2030/07/22 20:59:59","0","0","20007","1003","0","0","2021/01/20 16:00:00"
"108201","20007005","4","5007408","2030/07/22 20:59:59","0","0","20007","1003","0","0","2021/01/20 16:00:00"
"108101","20007006","5","5007409","2030/07/22 20:59:59","0","0","20007","1003","0","0","2021/01/20 16:00:00"
"108201","20007007","6","5007410","2030/07/22 20:59:59","0","0","20007","1003","0","0","2021/01/20 16:00:00"
"108101","20007008","7","5007411","2030/07/22 20:59:59","0","0","20007","1003","0","0","2021/01/20 16:00:00"
"105601","20008001","2000803","5008402","2030/07/22 20:59:59","1","0","20008","1002","0","0","2021/02/09 16:00:00"
"105601","20008002","2","5008406","2030/07/22 20:59:59","0","0","20008","1003","0","0","2021/02/09 16:00:00"
"100901","20008003","3","5008407","2030/07/22 20:59:59","0","0","20008","1003","0","0","2021/02/09 16:00:00"
"101301","20008004","4","5008408","2030/07/22 20:59:59","0","0","20008","1003","0","0","2021/02/09 16:00:00"
"105101","20008005","5","5008409","2030/07/22 20:59:59","0","0","20008","1003","0","0","2021/02/09 16:00:00"
"102701","20008006","6","5008410","2030/07/22 20:59:59","0","0","20008","1003","0","0","2021/02/09 16:00:00"
"105601","20008007","7","5008411","2030/07/22 20:59:59","0","0","20008","1003","0","0","2021/02/09 16:00:00"
"108501","20009001","108501","5009401","2030/07/22 20:59:59","0","0","20009","1004","0","0","2021/03/25 16:00:00"
"108401","20009002","2000903","5009402","2030/07/22 20:59:59","1","0","20009","1002","0","0","2021/03/25 16:00:00"
"108601","20009003","2","5009406","2030/07/22 20:59:59","0","0","20009","1003","0","0","2021/03/25 16:00:00"
"108601","20009004","3","5009407","2030/07/22 20:59:59","0","0","20009","1003","0","0","2021/03/25 16:00:00"
"108501","20009005","4","5009408","2030/07/22 20:59:59","0","0","20009","1003","0","0","2021/03/25 16:00:00"
"108501","20009006","5","5009409","2030/07/22 20:59:59","0","0","20009","1003","0","0","2021/03/25 16:00:00"
"108401","20009007","6","5009410","2030/07/22 20:59:59","0","0","20009","1003","0","0","2021/03/25 16:00:00"
"108401","20009008","7","5009411","2030/07/22 20:59:59","0","0","20009","1003","0","0","2021/03/25 16:00:00"
"108901","20010001","108901","5010401","2030/01/24 20:59:59","0","0","20010","1004","0","0","2021/04/16 16:00:00"
"108801","20010002","2001003","5010402","2030/01/24 20:59:59","1","0","20010","1002","0","0","2021/04/16 16:00:00"
"108801","20010003","2","5010406","2030/01/24 20:59:59","0","0","20010","1003","0","0","2021/04/16 16:00:00"
"108901","20010004","3","5010407","2030/01/24 20:59:59","0","0","20010","1003","0","0","2021/04/16 16:00:00"
"108701","20010005","4","5010408","2030/01/24 20:59:59","0","0","20010","1003","0","0","2021/04/16 16:00:00"
"108901","20010006","5","5010409","2030/01/24 20:59:59","0","0","20010","1003","0","0","2021/04/16 16:00:00"
"108801","20010007","6","5010410","2030/01/24 20:59:59","0","0","20010","1003","0","0","2021/04/16 16:00:00"
"108701","20010008","7","5010411","2030/01/24 20:59:59","0","0","20010","1003","0","0","2021/04/16 16:00:00"
"109001","20011001","109001","5011401","2030/07/22 20:59:59","0","0","20011","1004","0","0","2021/05/26 16:00:00"
"101101","20011002","2001103","5011402","2030/07/22 20:59:59","1","0","20011","1002","0","0","2021/05/26 16:00:00"
"109101","20011003","2","5011406","2030/07/22 20:59:59","0","0","20011","1003","0","0","2021/05/26 16:00:00"
"109001","20011004","3","5011407","2030/07/22 20:59:59","0","0","20011","1003","0","0","2021/05/26 16:00:00"
"109101","20011005","4","5011408","2030/07/22 20:59:59","0","0","20011","1003","0","0","2021/05/26 16:00:00"
"109001","20011006","5","5011409","2030/07/22 20:59:59","0","0","20011","1003","0","0","2021/05/26 16:00:00"
"101101","20011007","6","5011410","2030/07/22 20:59:59","0","0","20011","1003","0","0","2021/05/26 16:00:00"
"109101","20011008","7","5011411","2030/07/22 20:59:59","0","0","20011","1003","0","0","2021/05/26 16:00:00"
"101401","20012001","2001203","5012402","2030/07/22 20:59:59","1","0","20012","1002","0","0","2021/06/25 16:00:00"
"101401","20012002","2","5012406","2030/07/22 20:59:59","0","0","20012","1003","0","0","2021/06/25 16:00:00"
"101401","20012003","3","5012407","2030/07/22 20:59:59","0","0","20012","1003","0","0","2021/06/25 16:00:00"
"101401","20012004","4","5012408","2030/07/22 20:59:59","0","0","20012","1003","0","0","2021/06/25 16:00:00"
"105501","20012005","5","5012409","2030/07/22 20:59:59","0","0","20012","1003","0","0","2021/06/25 16:00:00"
"105501","20012006","6","5012410","2030/07/22 20:59:59","0","0","20012","1003","0","0","2021/06/25 16:00:00"
"101401","20012007","7","5012411","2030/07/22 20:59:59","0","0","20012","1003","0","0","2021/06/25 16:00:00"
"109301","20013001","109301","5013401","2030/07/22 20:59:59","0","0","20013","1004","0","0","2021/03/23 15:00:00"
"109201","20013002","2001303","5013402","2030/07/22 20:59:59","1","0","20013","1002","0","0","2021/03/23 15:00:00"
"109201","20013003","2","5013406","2030/07/22 20:59:59","0","0","20013","1003","0","0","2021/03/23 15:00:00"
"109401","20013004","3","5013407","2030/07/22 20:59:59","0","0","20013","1003","0","0","2021/03/23 15:00:00"
"109301","20013005","4","5013408","2030/07/22 20:59:59","0","0","20013","1003","0","0","2021/03/23 15:00:00"
"109201","20013006","5","5013409","2030/07/22 20:59:59","0","0","20013","1003","0","0","2021/03/23 15:00:00"
"109401","20013007","6","5013410","2030/07/22 20:59:59","0","0","20013","1003","0","0","2021/03/23 15:00:00"
"109201","20013008","7","5013411","2030/07/22 20:59:59","0","0","20013","1003","0","0","2021/03/23 15:00:00"
"105301","20014001","2001403","5015402","2030/07/22 20:59:59","1","0","20014","1002","0","0","2021/08/26 16:00:00"
"109501","20014005","2","5015406","2030/07/22 20:59:59","0","0","20014","1003","0","0","2021/08/26 16:00:00"
"109501","20014006","3","5015407","2030/07/22 20:59:59","0","0","20014","1003","0","0","2021/08/26 16:00:00"
"105301","20014007","4","5015408","2030/07/22 20:59:59","0","0","20014","1003","0","0","2021/08/26 16:00:00"
"109601","20014008","5","5015409","2030/07/22 20:59:59","0","0","20014","1003","0","0","2021/08/26 16:00:00"
"109601","20014009","6","5015410","2030/07/22 20:59:59","0","0","20014","1003","0","0","2021/08/26 16:00:00"
"105301","20014010","7","5015411","2030/07/22 20:59:59","0","0","20014","1003","0","0","2021/08/26 16:00:00"
"110101","20015001","110101","5019401","2030/07/22 20:59:59","0","0","20015","1004","0","0","2021/09/24 16:00:00"
"110201","20015002","2001503","5019402","2030/07/22 20:59:59","1","0","20015","1002","0","0","2021/09/24 16:00:00"
"110001","20015003","2","5019406","2030/07/22 20:59:59","0","0","20015","1003","0","0","2021/09/24 16:00:00"
"110001","20015004","3","5019407","2030/07/22 20:59:59","0","0","20015","1003","0","0","2021/09/24 16:00:00"
"110201","20015005","4","5019408","2030/07/22 20:59:59","0","0","20015","1003","0","0","2021/09/24 16:00:00"
"110101","20015006","5","5019409","2030/07/22 20:59:59","0","0","20015","1003","0","0","2021/09/24 16:00:00"
"110101","20015007","6","5019410","2030/07/22 20:59:59","0","0","20015","1003","0","0","2021/09/24 16:00:00"
"110201","20015008","7","5019411","2030/07/22 20:59:59","0","0","20015","1003","0","0","2021/09/24 16:00:00"
"110501","20016001","110501","5021401","2030/07/22 20:59:59","0","0","20016","1004","0","0","2021/10/26 16:00:00"
"110401","20016002","2001603","5021402","2030/07/22 20:59:59","1","0","20016","1002","0","0","2021/10/26 16:00:00"
"110601","20016003","2","5021406","2030/07/22 20:59:59","0","0","20016","1003","0","0","2021/10/26 16:00:00"
"110401","20016004","3","5021407","2030/07/22 20:59:59","0","0","20016","1003","0","0","2021/10/26 16:00:00"
"110501","20016005","4","5021408","2030/07/22 20:59:59","0","0","20016","1003","0","0","2021/10/26 16:00:00"
"110401","20016006","5","5021409","2030/07/22 20:59:59","0","0","20016","1003","0","0","2021/10/26 16:00:00"
"110601","20016007","6","5021410","2030/07/22 20:59:59","0","0","20016","1003","0","0","2021/10/26 16:00:00"
"110501","20016008","7","5021411","2030/07/22 20:59:59","0","0","20016","1003","0","0","2021/10/26 16:00:00"
"110701","20017001","2001703","5023402","2030/07/22 20:59:59","1","0","20017","1002","0","0","2021/11/25 16:00:00"
"110701","20017002","2","5023406","2030/07/22 20:59:59","0","0","20017","1003","0","0","2021/11/25 16:00:00"
"110701","20017003","3","5023407","2030/07/22 20:59:59","0","0","20017","1003","0","0","2021/11/25 16:00:00"
"111001","20017004","4","5023408","2030/07/22 20:59:59","0","0","20017","1003","0","0","2021/11/25 16:00:00"
"110801","20017005","5","5023409","2030/07/22 20:59:59","0","0","20017","1003","0","0","2021/11/25 16:00:00"
"110901","20017006","6","5023410","2030/07/22 20:59:59","0","0","20017","1003","0","0","2021/11/25 16:00:00"
"110701","20017007","7","5023411","2030/07/22 20:59:59","0","0","20017","1003","0","0","2021/11/25 16:00:00"
"111201","20018001","111201","5025401","2030/07/22 20:59:59","0","0","20018","1004","0","0","2021/08/16 15:00:00"
"111301","20018002","2001803","5025402","2030/07/22 20:59:59","1","0","20018","1002","0","0","2021/08/16 15:00:00"
"111101","20018003","2","5025406","2030/07/22 20:59:59","0","0","20018","1003","0","0","2021/08/16 15:00:00"
"111101","20018004","3","5025407","2030/07/22 20:59:59","0","0","20018","1003","0","0","2021/08/16 15:00:00"
"111201","20018005","4","5025408","2030/07/22 20:59:59","0","0","20018","1003","0","0","2021/08/16 15:00:00"
"111301","20018006","5","5025409","2030/07/22 20:59:59","0","0","20018","1003","0","0","2021/08/16 15:00:00"
"111301","20018007","6","5025410","2030/07/22 20:59:59","0","0","20018","1003","0","0","2021/08/16 15:00:00"
"111301","20018008","7","5025411","2030/07/22 20:59:59","0","0","20018","1003","0","0","2021/08/16 15:00:00"
"106601","20019001","2001903","5027402","2030/07/22 20:59:59","1","0","20019","1002","0","0","2022/01/26 16:00:00"
"100501","20019002","2","5027406","2030/07/22 20:59:59","0","0","20019","1003","0","0","2022/01/26 16:00:00"
"103701","20019003","3","5027407","2030/07/22 20:59:59","0","0","20019","1003","0","0","2022/01/26 16:00:00"
"106501","20019004","4","5027408","2030/07/22 20:59:59","0","0","20019","1003","0","0","2022/01/26 16:00:00"
"100501","20019005","5","5027409","2030/07/22 20:59:59","0","0","20019","1003","0","0","2022/01/26 16:00:00"
"103701","20019006","6","5027410","2030/07/22 20:59:59","0","0","20019","1003","0","0","2022/01/26 16:00:00"
"100501","20019007","7","5027411","2030/07/22 20:59:59","0","0","20019","1003","0","0","2022/01/26 16:00:00"
"111601","20020001","111601","5029401","2030/07/22 20:59:59","0","0","20020","1004","0","0","2022/02/22 16:00:00"
"111501","20020002","2002003","5029402","2030/07/22 20:59:59","1","0","20020","1002","0","0","2022/02/22 16:00:00"
"111501","20020003","2","5029406","2030/07/22 20:59:59","0","0","20020","1003","0","0","2022/02/22 16:00:00"
"111701","20020004","3","5029407","2030/07/22 20:59:59","0","0","20020","1003","0","0","2022/02/22 16:00:00"
"111601","20020005","4","5029408","2030/07/22 20:59:59","0","0","20020","1003","0","0","2022/02/22 16:00:00"
"111701","20020006","5","5029409","2030/07/22 20:59:59","0","0","20020","1003","0","0","2022/02/22 16:00:00"
"111501","20020007","6","5029410","2030/07/22 20:59:59","0","0","20020","1003","0","0","2022/02/22 16:00:00"
"111501","20020008","7","5029411","2030/07/22 20:59:59","0","0","20020","1003","0","0","2022/02/22 16:00:00"
"112101","20021001","112101","5031401","2030/01/01 14:59:59","0","0","20021","1004","0","0","2022/03/25 16:00:00"
"112001","20021002","2002103","5031402","2030/01/01 14:59:59","1","0","20021","1002","0","0","2022/03/25 16:00:00"
"111801","20021003","2","5031406","2030/01/01 14:59:59","0","0","20021","1003","0","0","2022/03/25 16:00:00"
"112001","20021004","3","5031407","2030/01/01 14:59:59","0","0","20021","1003","0","0","2022/03/25 16:00:00"
"111901","20021005","4","5031408","2030/01/01 14:59:59","0","0","20021","1003","0","0","2022/03/25 16:00:00"
"112101","20021006","5","5031409","2030/01/01 14:59:59","0","0","20021","1003","0","0","2022/03/25 16:00:00"
"112101","20021007","6","5031410","2030/01/01 14:59:59","0","0","20021","1003","0","0","2022/03/25 16:00:00"
"112101","20021008","7","5031411","2030/01/01 14:59:59","0","0","20021","1003","0","0","2022/03/25 16:00:00"
"112301","20022001","112301","5033401","2030/01/01 14:59:59","0","0","20022","1004","0","0","2022/04/25 16:00:00"
"112201","20022002","2002203","5033402","2030/01/01 14:59:59","1","0","20022","1002","0","0","2022/04/25 16:00:00"
"112201","20022006","2","5033406","2030/01/01 14:59:59","0","0","20022","1003","0","0","2022/04/25 16:00:00"
"112301","20022007","3","5033407","2030/01/01 14:59:59","0","0","20022","1003","0","0","2022/04/25 16:00:00"
"112201","20022008","4","5033408","2030/01/01 14:59:59","0","0","20022","1003","0","0","2022/04/25 16:00:00"
"112301","20022009","5","5033409","2030/01/01 14:59:59","0","0","20022","1003","0","0","2022/04/25 16:00:00"
"112201","20022010","6","5033410","2030/01/01 14:59:59","0","0","20022","1003","0","0","2022/04/25 16:00:00"
"112201","20022011","7","5033411","2030/01/01 14:59:59","0","0","20022","1003","0","0","2022/04/25 16:00:00"
"110801","20023001","2002303","5038402","2030/01/01 14:59:59","1","0","20023","1002","0","0","2022/05/25 16:00:00"
"111001","20023005","2","5038406","2030/01/01 14:59:59","0","0","20023","1003","0","0","2022/05/25 16:00:00"
"110901","20023006","3","5038407","2030/01/01 14:59:59","0","0","20023","1003","0","0","2022/05/25 16:00:00"
"110901","20023007","4","5038408","2030/01/01 14:59:59","0","0","20023","1003","0","0","2022/05/25 16:00:00"
"110801","20023008","5","5038409","2030/01/01 14:59:59","0","0","20023","1003","0","0","2022/05/25 16:00:00"
"111001","20023009","6","5038410","2030/01/01 14:59:59","0","0","20023","1003","0","0","2022/05/25 16:00:00"
"110901","20023010","7","5038411","2030/01/01 14:59:59","0","0","20023","1003","0","0","2022/05/25 16:00:00"
"102601","20024001","2002403","5040402","2030/01/01 14:59:59","1","0","20024","1002","0","0","2022/06/24 16:00:00"
"102601","20024005","2","5040406","2030/01/01 14:59:59","0","0","20024","1003","0","0","2022/06/24 16:00:00"
"103301","20024006","3","5040407","2030/01/01 14:59:59","0","0","20024","1003","0","0","2022/06/24 16:00:00"
"105201","20024007","4","5040408","2030/01/01 14:59:59","0","0","20024","1003","0","0","2022/06/24 16:00:00"
"103801","20024008","5","5040409","2030/01/01 14:59:59","0","0","20024","1003","0","0","2022/06/24 16:00:00"
"103301","20024009","6","5040410","2030/01/01 14:59:59","0","0","20024","1003","0","0","2022/06/24 16:00:00"
"102601","20024010","7","5040411","2030/01/01 14:59:59","0","0","20024","1003","0","0","2022/06/24 16:00:00"
"113001","20025001","113001","5042401","2030/01/01 14:59:59","0","0","20025","1004","0","0","2022/07/26 16:00:00"
"112901","20025002","2002503","5042402","2030/01/01 14:59:59","1","0","20025","1002","0","0","2022/07/26 16:00:00"
"101101","20025006","2","5042426","2030/01/01 14:59:59","0","0","20025","1003","0","0","2022/07/26 16:00:00"
"112901","20025007","2","5042406","2030/01/01 14:59:59","0","5042001","20025","1003","1","0","2022/07/26 16:00:00"
"105501","20025008","3","5042427","2030/01/01 14:59:59","0","0","20025","1003","0","0","2022/07/26 16:00:00"
"113001","20025009","3","5042407","2030/01/01 14:59:59","0","5042001","20025","1003","1","0","2022/07/26 16:00:00"
"100101","20025010","4","5042428","2030/01/01 14:59:59","0","0","20025","1003","0","0","2022/07/26 16:00:00"
"900103","20025011","4","5042408","2030/01/01 14:59:59","0","5042001","20025","1003","1","0","2022/07/26 16:00:00"
"101101","20025012","5","5042431","2030/01/01 14:59:59","0","0","20025","1003","0","0","2022/07/26 16:00:00"
"112901","20025013","5","5042411","2030/01/01 14:59:59","0","5042001","20025","1003","1","0","2022/07/26 16:00:00"
"113201","20026001","113201","5044401","2030/01/01 14:59:59","0","0","20026","1004","0","0","2022/08/26 16:00:00"
"100901","20026002","2002603","5044422","2030/01/01 14:59:59","1","0","20026","1002","0","0","2022/08/26 16:00:00"
"105601","20026006","2","5044426","2030/01/01 14:59:59","0","0","20026","1003","0","0","2022/08/26 16:00:00"
"100901","20026007","3","5044427","2030/01/01 14:59:59","0","0","20026","1003","0","0","2022/08/26 16:00:00"
"101301","20026008","4","5044428","2030/01/01 14:59:59","0","0","20026","1003","0","0","2022/08/26 16:00:00"
"105601","20026009","5","5044429","2030/01/01 14:59:59","0","0","20026","1003","0","0","2022/08/26 16:00:00"
"101301","20026010","6","5044430","2030/01/01 14:59:59","0","0","20026","1003","0","0","2022/08/26 16:00:00"
"105601","20026011","7","5044431","2030/01/01 14:59:59","0","0","20026","1003","0","0","2022/08/26 16:00:00"
"113101","20026012","2","5044406","2030/01/01 14:59:59","0","5044001","20026","1003","1","0","2022/08/26 16:00:00"
"113201","20026013","3","5044407","2030/01/01 14:59:59","0","5044001","20026","1003","1","0","2022/08/26 16:00:00"
"113301","20026014","4","5044408","2030/01/01 14:59:59","0","5044001","20026","1003","1","0","2022/08/26 16:00:00"
"113101","20026015","5","5044409","2030/01/01 14:59:59","0","5044001","20026","1003","1","0","2022/08/26 16:00:00"
"113301","20026016","6","5044410","2030/01/01 14:59:59","0","5044001","20026","1003","1","0","2022/08/26 16:00:00"
"113101","20026017","7","5044411","2030/01/01 14:59:59","0","5044001","20026","1003","1","0","2022/08/26 16:00:00"
"113201","20026018","2002603","5044402","2030/01/01 14:59:59","1","5044001","20026","1002","1","0","2022/08/26 16:00:00"
"113501","20027001","113501","5046401","2030/01/01 14:59:59","0","0","20027","1004","0","0","2022/09/23 16:00:00"
"101501","20027002","2002703","5046412","2030/01/01 14:59:59","1","0","20027","1002","0","0","2022/09/23 16:00:00"
"101501","20027006","2","5046406","2030/01/01 14:59:59","0","0","20027","1003","0","0","2022/09/23 16:00:00"
"101201","20027007","3","5046407","2030/01/01 14:59:59","0","0","20027","1003","0","0","2022/09/23 16:00:00"
"101501","20027008","4","5046408","2030/01/01 14:59:59","0","0","20027","1003","0","0","2022/09/23 16:00:00"
"101201","20027009","5","5046409","2030/01/01 14:59:59","0","0","20027","1003","0","0","2022/09/23 16:00:00"
"101501","20027010","6","5046410","2030/01/01 14:59:59","0","0","20027","1003","0","0","2022/09/23 16:00:00"
"101501","20027011","7","5046411","2030/01/01 14:59:59","0","0","20027","1003","0","0","2022/09/23 16:00:00"
"113501","20027012","2","5046426","2030/01/01 14:59:59","0","5046001","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027013","4","5046428","2030/01/01 14:59:59","0","5046001","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027014","6","5046430","2030/01/01 14:59:59","0","5046001","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027015","7","5046431","2030/01/01 14:59:59","0","5046001","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027016","2","5046446","2030/01/01 14:59:59","0","5046002","20027","1003","1","0","2022/09/23 16:00:00"
"113401","20027017","3","5046447","2030/01/01 14:59:59","0","5046002","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027018","4","5046448","2030/01/01 14:59:59","0","5046002","20027","1003","1","0","2022/09/23 16:00:00"
"113401","20027019","5","5046449","2030/01/01 14:59:59","0","5046002","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027020","6","5046450","2030/01/01 14:59:59","0","5046002","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027021","7","5046451","2030/01/01 14:59:59","0","5046002","20027","1003","1","0","2022/09/23 16:00:00"
"113501","20027022","2002703","5046422","2030/01/01 14:59:59","1","5046001","20027","1002","1","0","2022/09/23 16:00:00"
"113501","20027026","2002703","5046402","2030/01/01 14:59:59","1","5046002","20027","1002","1","0","2022/09/23 16:00:00"
"100601","20028001","2002803","5048422","2030/01/01 14:59:59","1","0","20028","1002","0","0","2022/10/26 16:00:00"
"113701","20028002","2002803","5048402","2030/01/01 14:59:59","1","5048001","20028","1002","1","0","2022/10/26 16:00:00"
"113801","20028008","2","5048406","2030/01/01 14:59:59","0","0","20028","1003","0","0","2022/10/26 16:00:00"
"100601","20028009","3","5048427","2030/01/01 14:59:59","0","0","20028","1003","0","0","2022/10/26 16:00:00"
