c97dff3f90a9589f4077aadf6a267903ac7d18b23544339b294d9ec65db52476,312cde2be9787a3b4c8c2d800c341e85659fbec1488a527f6fcb98ddd66cbb97,8555040160f76780922fba2d95dd91216049124bae72adc273f05913af70f5f3,03ece7cdf88605e8b5b31ba8f2804425105c4e34e25bdb21012de511605ecd21,745e49df5cc2518b01d12f70c839d98f670229f3acaf3c4136354b328e3d4548,4a3c18c86187a881ee866a99fd7ec6b8d77be31796bd1ddfa7d32f143f608ce0,6afbda510f306db9c4122952dffd73a6ec51c3470c9637d5e2832fc1096701fa,4d00e0ee9729e4c8b81d021bf435bacd4d2b4bcacc27354107b53af471418aa7,fc119b417e2087d3175878839835098794d221727f9108374169343c27c7127b,911e47b1fe215dd3129acb41d0bf80f86e65ff12b93816b21d8490f4cc7b5b99,dfb2acc0e18874414e5a57a389ca198f83ff55ff9e0533448f14e5f38bf45046,c0ae8c12bab0dec2daeba84236dfd33601637127e01f81740aa519494ef37100,57e8a3e4b9fcd888a1ff86fbe57c40c5ba9a4c4d73b26dcc80529c3c4467d3cc
"0","10090021","0","10090020","0","0","12","9","0","60","10090022","0","0"
"1","10090025","0","10090019","0","0","3","9","0","61","10090023","0","0"
"2","10090380","0","10090025","0","0","3","9","0","59","10090024","0","0"
"0","10090024","0","10090023","0","0","4","9","0","60","10090025","0","0"
"10002","10090028","0","10090380","0","0","7","9","0","57","10090027","0","0"
"2","10090029","0","10090027","0","0","2","9","0","56","10090028","0","0"
"0","10090030","0","10090028","0","0","12","9","0","55","10090029","0","0"
"4","10090031","0","10090029","0","0","14","9","0","54","10090030","0","0"
"10001","10090032","0","10090030","0","0","11","9","0","53","10090031","0","0"
"0","10090033","0","10090031","0","0","4","9","0","52","10090032","0","0"
"1","10090034","10090035","10090032","0","0","2","9","0","51","10090033","0","0"
"0","10090037","0","10090033","0","0","12","9","0","50","10090034","0","0"
"10002","10090036","0","10090033","0","0","7","9","0","50","10090035","0","0"
"3","10090039","0","10090035","0","0","3","9","0","49","10090036","0","0"
"2","10090038","0","10090034","0","0","14","9","0","49","10090037","0","0"
"0","10090040","0","10090037","0","0","6","9","0","48","10090038","0","0"
"0","10090041","0","10090036","0","0","4","9","0","48","10090039","0","0"
"10002","10090043","0","10090038","0","0","7","9","0","47","10090040","0","0"
"3","10090042","0","10090039","0","0","2","9","0","47","10090041","0","0"
"10003","10090045","0","10090041","0","0","7","9","0","46","10090042","0","0"
"2","10090044","0","10090040","0","0","14","9","0","46","10090043","0","0"
"10001","10090047","0","10090043","0","0","11","9","0","45","10090044","0","0"
"2","10090046","0","10090042","0","0","3","9","0","45","10090045","0","0"
"3","10090048","0","10090045","0","0","2","9","0","44","10090046","0","0"
"10001","10090048","0","10090044","0","0","7","9","0","44","10090047","0","0"
"2","10090049","0","10090046","0","0","14","9","0","43","10090048","0","10090047"
"10001","10090402","0","10090048","0","0","7","9","0","42","10090049","0","0"
"0","10090093","0","10090476","0","0","4","9","0","74","10090092","0","0"
"2","10090094","0","10090092","0","0","3","9","0","73","10090093","0","0"
"2","10090095","0","10090093","0","0","2","9","0","72","10090094","0","0"
"0","10090096","10090097","10090094","0","0","6","9","0","71","10090095","0","0"
"0","10090099","0","10090095","0","0","4","9","0","70","10090096","0","0"
"3","10090098","0","10090095","0","0","2","9","0","70","10090097","0","0"
"0","10090101","0","10090097","0","0","6","9","0","69","10090098","0","0"
"2","10090100","0","10090096","0","0","3","9","0","69","10090099","0","0"
"10003","10090102","0","10090099","0","0","7","9","0","68","10090100","0","0"
"0","10090102","0","10090098","0","0","5","9","0","68","10090101","0","0"
"10001","10090103","0","10090100","0","0","11","9","0","67","10090102","0","10090101"
"0","10090104","0","10090102","0","0","4","9","0","66","10090103","0","0"
"10001","10090105","0","10090103","0","0","7","9","0","65","10090104","0","0"
"4","10090106","0","10090104","0","0","14","9","0","64","10090105","0","0"
"1","10090107","0","10090105","0","0","3","9","0","63","10090106","0","0"
"10001","10090108","0","10090106","0","0","7","9","0","62","10090107","0","0"
"0","10090110","0","10090107","0","0","12","9","0","61","10090108","0","0"
"0","10090156","0","10090108","0","0","6","9","0","60","10090110","0","0"
"10001","10090113","0","10090156","0","0","7","9","0","58","10090112","0","0"
"1","10090114","0","10090112","0","0","2","9","0","57","10090113","0","0"
"10001","10090477","0","10090113","0","0","11","9","0","56","10090114","0","0"
"3","10090117","0","10090477","0","0","14","9","0","54","10090116","0","0"
"1","10090118","0","10090116","0","0","2","9","0","53","10090117","0","0"
"0","10090119","0","10090117","0","0","4","9","0","52","10090118","0","0"
"0","10090120","10090121","10090118","0","0","6","9","0","51","10090119","0","0"
"3","10090123","0","10090119","0","0","3","9","0","50","10090120","0","0"
"1","10090122","0","10090119","0","0","2","9","0","50","10090121","0","0"
"10003","10090125","0","10090121","0","0","7","9","0","49","10090122","0","0"
"3","10090124","0","10090120","0","0","2","9","0","49","10090123","0","0"
"2","10090126","0","10090123","0","0","2","9","0","48","10090124","0","0"
"5","10090127","0","10090122","0","0","14","9","0","48","10090125","0","0"
"3","10090129","0","10090124","0","0","3","9","0","47","10090126","0","0"
"0","10090128","0","10090125","0","0","6","9","0","47","10090127","0","0"
"10002","10090130","0","10090127","0","0","7","9","0","46","10090128","0","0"
"4","10090131","0","10090126","0","0","14","9","0","46","10090129","0","0"
"10003","10090133","0","10090128","0","0","7","9","0","45","10090130","0","0"
"10001","10090132","0","10090129","0","0","7","9","0","45","10090131","0","0"
"3","10090134","0","10090131","0","0","2","9","0","44","10090132","0","0"
"0","10090134","0","10090130","0","0","5","9","0","44","10090133","0","0"
"0","10090135","0","10090132","0","0","4","9","0","43","10090134","0","10090133"
"1","10090478","0","10090134","0","0","3","9","0","42","10090135","0","0"
"0","10090138","0","10090478","0","0","12","9","0","40","10090137","0","0"
"2","10090139","0","10090137","0","0","3","9","0","39","10090138","0","0"
"2","10090140","0","10090138","0","0","2","9","0","38","10090139","0","0"
"10001","10090141","0","10090139","0","0","7","9","0","37","10090140","0","0"
"0","10090142","0","10090140","0","0","12","9","0","36","10090141","0","0"
"1","10090143","0","10090141","0","0","2","9","0","35","10090142","0","0"
"0","10090144","0","10090142","0","0","6","9","0","34","10090143","0","0"
"0","10090145","0","10090143","0","0","4","9","0","33","10090144","0","0"
"1","10090146","0","10090144","0","0","2","9","0","32","10090145","0","0"
"3","10090479","0","10090145","0","0","14","9","0","31","10090146","0","0"
"1","10090149","0","10090479","0","0","2","9","0","29","10090148","0","0"
"10001","10090150","0","10090148","0","0","11","9","0","28","10090149","0","0"
"10002","10090399","0","10090149","0","0","7","9","0","27","10090150","0","0"
"2","10090480","0","10090398","0","0","2","9","0","24","10090153","0","0"
"0","10090112","0","10090110","0","0","4","9","0","59","10090156","0","0"
"0","10090162","0","10090492","0","0","6","9","0","10","10090161","0","0"
"0","10090163","0","10090161","0","0","12","9","0","9","10090162","0","0"
"10002","10090164","0","10090162","0","0","7","9","0","8","10090163","0","0"
"2","10090165","0","10090163","0","0","15","9","0","7","10090164","0","0"
"0","10090167","10090166","10090164","0","0","4","9","0","6","10090165","0","0"
"10003","10090169","0","10090165","0","0","7","9","0","9","10090166","0","0"
"1","10090168","0","10090165","0","0","2","9","0","5","10090167","0","0"
"10001","10090173","0","10090167","0","0","11","9","0","4","10090168","0","10090172"
"3","10090170","0","10090166","0","0","2","9","0","8","10090169","0","0"
"6","10090171","0","10090169","0","0","14","9","0","7","10090170","0","0"
"0","10090172","0","10090170","0","0","6","9","0","6","10090171","0","0"
"3","10090168","0","10090171","0","0","3","9","0","5","10090172","0","0"
"2","10090174","0","10090168","0","0","3","9","0","3","10090173","0","0"
"10002","10090175","0","10090173","0","0","7","9","0","2","10090174","0","0"
"10003","10090493","0","10090174","0","0","7","9","0","1","10090175","0","0"
"0","10090178","0","10090493","0","0","6","9","0","74","10090177","0","0"
"0","10090179","0","10090177","0","0","12","9","0","73","10090178","0","0"
"1","10090494","0","10090178","0","0","2","9","0","72","10090179","0","0"
"1","10090184","0","10090498","0","0","2","9","0","66","10090183","0","0"
"10001","10090185","0","10090183","0","0","11","9","0","65","10090184","0","0"
"0","10090186","0","10090184","0","0","6","9","0","64","10090185","0","0"
"1","10090188","0","10090185","0","0","2","9","0","63","10090186","0","0"
"1","10090189","0","10090188","0","0","2","9","0","61","10090187","0","0"
"2","10090187","0","10090186","0","0","3","9","0","62","10090188","0","0"
"10001","10090190","10090191","10090187","0","0","7","9","0","60","10090189","0","0"
"0","10090193","0","10090189","0","0","4","9","0","59","10090190","0","0"
"3","10090192","0","10090189","0","0","14","9","0","59","10090191","0","0"
"3","10090195","0","10090191","0","0","2","9","0","58","10090192","0","0"
"2","10090499","0","10090190","0","0","14","9","0","58","10090193","0","0"
"3","10090500","0","10090192","0","0","3","9","0","57","10090195","0","0"
"0","10090198","0","10090500","0","0","6","9","0","55","10090197","0","0"
"1","10090199","0","10090197","0","0","3","9","0","54","10090198","0","0"
"0","10090200","0","10090198","0","0","4","9","0","53","10090199","0","0"
"1","10090201","0","10090199","0","0","2","9","0","52","10090200","0","0"
"10001","10090202","0","10090200","0","0","11","9","0","51","10090201","0","0"
"10001","10090203","10090204","10090201","0","0","7","9","0","50","10090202","0","0"
"3","10090206","0","10090202","0","0","14","9","0","49","10090203","0","0"
"0","10090205","0","10090202","0","0","12","9","0","49","10090204","0","0"
"4","10090208","0","10090204","0","0","14","9","0","48","10090205","0","0"
"10003","10090207","0","10090203","0","0","7","9","0","48","10090206","0","0"
"0","10090209","0","10090206","0","0","4","9","0","47","10090207","0","0"
"1","10090209","0","10090205","0","0","2","9","0","47","10090208","0","0"
"0","10090210","0","10090207","0","0","6","9","0","46","10090209","0","10090208"
"0","10090211","0","10090209","0","0","12","9","0","45","10090210","0","0"
"2","10090212","0","10090210","0","0","3","9","0","44","10090211","0","0"
"0","10090501","0","10090211","0","0","4","9","0","43","10090212","0","0"
"3","10090387","0","10090543","0","0","3","9","0","19","10090242","0","0"
"2","10090245","0","10090387","0","0","14","9","0","17","10090244","0","0"
"1","10090246","0","10090244","0","0","2","9","0","16","10090245","0","0"
"10003","10090247","0","10090245","0","0","7","9","0","15","10090246","0","0"
"0","10090401","0","10090246","0","0","6","9","0","14","10090247","0","0"
"10001","10090544","0","10090252","0","0","11","9","0","10","10090251","0","0"
"10002","10090251","0","10090400","0","0","7","9","0","11","10090252","0","0"
"10001","10090295","0","10090589","0","0","7","9","0","48","10090294","0","0"
"2","10090296","0","10090294","0","0","2","9","0","47","10090295","0","0"
"10001","10090297","0","10090295","0","0","11","9","0","46","10090296","0","0"
"3","10090298","0","10090296","0","0","14","9","0","45","10090297","0","0"
"0","10090299","0","10090297","0","0","5","9","0","44","10090298","0","0"
"0","10090300","10090301","10090298","0","0","4","9","0","43","10090299","0","0"
"1","10090303","0","10090299","0","0","3","9","0","42","10090300","0","0"
"10001","10090302","0","10090299","0","0","7","9","0","42","10090301","0","0"
"2","10090305","0","10090301","0","0","14","9","0","41","10090302","0","0"
"0","10090304","0","10090300","0","0","6","9","0","41","10090303","0","0"
"3","10090306","0","10090303","0","0","2","9","0","40","10090304","0","0"
"0","10090308","0","10090302","0","0","4","9","0","40","10090305","0","0"
"2","10090307","0","10090304","0","0","14","9","0","39","10090306","0","0"
"3","10090310","0","10090306","0","0","2","9","0","38","10090307","0","0"
"10003","10090309","0","10090305","0","0","7","9","0","39","10090308","0","0"
"10002","10090310","0","10090308","0","0","7","9","0","38","10090309","0","0"
"0","10090311","0","10090307","0","0","6","9","0","37","10090310","0","10090309"
"10001","10090312","0","10090310","0","0","11","9","0","36","10090311","0","0"
"4","10090313","0","10090311","0","0","14","9","0","35","10090312","0","0"
"0","10090314","0","10090312","0","0","12","9","0","34","10090313","0","0"
"10001","10090315","0","10090313","0","0","7","9","0","33","10090314","0","0"
"2","10090385","0","10090314","0","0","2","9","0","32","10090315","0","0"
"1","10090391","0","10090385","0","0","15","9","0","30","10090317","0","0"
"1","10090324","10090321","10090390","0","0","2","9","0","27","10090320","0","0"
"3","10090322","0","10090320","0","0","3","9","0","28","10090321","0","0"
"3","10090323","0","10090321","0","0","14","9","0","27","10090322","0","0"
"10003","10090325","0","10090322","0","0","7","9","0","26","10090323","0","0"
"1","10090325","0","10090320","0","0","3","9","0","26","10090324","0","0"
"10001","10090591","0","10090323","0","0","7","9","0","25","10090325","0","10090324"
"0","10090367","0","10090624","0","0","4","9","0","74","10090366","0","0"
"0","10090368","0","10090366","0","0","6","9","0","73","10090367","0","0"
"2","10090369","0","10090367","0","0","3","9","0","72","10090368","0","0"
"2","10090002","0","10090368","0","0","2","9","0","71","10090369","0","0"
"10001","10090027","0","10090021","0","0","7","9","0","58","10090380","0","10090024"
"10001","10090317","0","10090315","0","0","7","9","0","31","10090385","0","0"
"10001","10090244","0","10090242","0","0","7","9","0","18","10090387","0","0"
"10001","10090320","0","10090391","0","0","11","9","0","28","10090390","0","0"
"3","10090390","0","10090317","0","0","14","9","0","29","10090391","0","0"
"0","10090153","0","10090399","0","0","4","9","0","25","10090398","0","0"
"3","10090398","0","10090150","0","0","14","9","0","26","10090399","0","0"
"3","10090252","0","10090401","0","0","14","9","0","12","10090400","0","0"
"1","10090400","0","10090247","0","0","3","9","0","13","10090401","0","0"
"10090402","10090403","0","10090049","0","0","16","9","0","41","10090402","0","0"
"2","10090404","0","10090402","0","0","2","9","0","40","10090403","0","0"
"3","10090405","0","10090403","0","0","14","9","0","39","10090404","0","0"
"0","10090406","0","10090404","0","0","12","9","0","38","10090405","0","0"
"0","10090407","0","10090405","0","0","4","9","0","37","10090406","0","0"
"0","10090408","0","10090406","0","0","6","9","0","36","10090407","0","0"
"0","10090409","0","10090407","0","0","15","9","0","35","10090408","0","0"
"1","10090410","0","10090408","0","0","3","9","0","34","10090409","0","0"
"10001","10090411","0","10090409","0","0","11","9","0","33","10090410","0","0"
"2","10090412","0","10090410","0","0","14","9","0","32","10090411","0","0"
"10002","10090413","0","10090411","0","0","7","9","0","31","10090412","0","0"
"0","10090414","0","10090412","0","0","4","9","0","30","10090413","0","0"
"1","10090415","0","10090413","0","0","3","9","0","29","10090414","0","0"
"0","10090416","0","10090414","0","0","5","9","0","28","10090415","0","0"
"0","10090417","0","10090415","0","0","4","9","0","27","10090416","0","0"
"1","10090418","10090446","10090416","10090449","0","2","9","0","26","10090417","0","0"
"10001","10090419","0","10090417","0","0","7","9","0","25","10090418","0","0"
"1","10090420","0","10090418","0","0","3","9","0","24","10090419","0","0"
"1","10090454","0","10090419","0","10090450","2","9","0","23","10090420","0","10090447"
"4","10090452","0","10090417","0","0","14","9","0","27","10090446","0","0"
"4","10090420","0","10090453","0","0","14","9","0","24","10090447","0","0"
"6","10090450","0","10090451","0","0","14","9","0","25","10090448","0","0"
"10003","10090451","0","10090417","0","0","7","9","0","27","10090449","0","0"
"10003","10090420","0","10090448","0","0","7","9","0","24","10090450","0","0"
"0","10090448","0","10090449","0","0","6","9","0","26","10090451","0","0"
"3","10090453","0","10090446","0","0","2","9","0","26","10090452","0","0"
"3","10090447","0","10090452","0","0","3","9","0","25","10090453","0","0"
"0","10090455","0","10090420","0","0","6","9","0","22","10090454","0","0"
"10001","10090456","0","10090454","0","0","7","9","0","21","10090455","0","0"
"10001","10090457","0","10090455","0","0","11","9","0","20","10090456","0","0"
"2","10090458","0","10090456","0","0","2","9","0","19","10090457","0","0"
"10001","10090459","0","10090457","0","0","7","9","0","18","10090458","0","0"
"3","10090460","0","10090458","0","0","14","9","0","17","10090459","0","0"
"0","10090461","0","10090459","0","0","4","9","0","16","10090460","0","0"
"0","10090462","0","10090460","0","0","15","9","0","15","10090461","0","0"
"0","10090463","0","10090461","0","0","6","9","0","14","10090462","0","0"
"1","10090464","0","10090462","0","0","3","9","0","13","10090463","0","0"
"10002","10090465","0","10090463","0","0","7","9","0","12","10090464","0","0"
"4","10090466","0","10090464","0","0","14","9","0","11","10090465","0","0"
"1","10090467","0","10090465","0","0","2","9","0","10","10090466","0","0"
"2","10090468","0","10090466","0","0","3","9","0","9","10090467","0","0"
"0","10090469","0","10090467","0","0","6","9","0","8","10090468","0","0"
"1","10090470","0","10090468","0","0","2","9","0","7","10090469","0","0"
"0","10090471","0","10090469","0","0","4","9","0","6","10090470","0","0"
"10001","10090472","0","10090470","0","0","7","9","0","5","10090471","0","0"
"3","10090473","0","10090471","0","0","14","9","0","4","10090472","0","0"
"1","10090474","0","10090472","0","0","2","9","0","3","10090473","0","0"
"10002","10090475","0","10090473","0","0","7","9","0","2","10090474","0","0"
"1","10090476","0","10090474","0","0","2","9","0","1","10090475","0","0"
"0","10090092","0","10090475","0","0","13","9","0","0","10090476","0","0"
"0","10090116","0","10090114","0","0","15","9","0","55","10090477","0","0"
"3","10090137","0","10090135","0","0","14","9","0","41","10090478","0","0"
"0","10090148","0","10090146","0","0","15","9","0","30","10090479","0","0"
"10090480","10090481","0","10090153","0","0","16","9","0","23","10090480","0","0"
"10002","10090482","0","10090480","0","0","7","9","0","22","10090481","0","0"
"3","10090483","0","10090481","0","0","14","9","0","21","10090482","0","0"
"0","10090484","0","10090482","0","0","6","9","0","20","10090483","0","0"
"1","10090485","0","10090483","0","0","3","9","0","19","10090484","0","0"
"10001","10090486","0","10090484","0","0","7","9","0","18","10090485","0","0"
"0","10090487","0","10090485","0","0","4","9","0","17","10090486","0","0"
"4","10090488","0","10090486","0","0","14","9","0","16","10090487","0","0"
"10001","10090489","0","10090487","0","0","11","9","0","15","10090488","0","0"
"2","10090490","0","10090488","0","0","3","9","0","14","10090489","0","0"
"2","10090491","0","10090489","0","0","2","9","0","13","10090490","0","0"
"0","10090492","0","10090490","0","0","4","9","0","12","10090491","0","0"
"0","10090161","0","10090491","0","0","5","9","0","11","10090492","0","0"
"0","10090177","0","10090175","0","0","13","9","0","0","10090493","0","0"
"3","10090495","0","10090179","0","0","14","9","0","71","10090494","0","0"
"10001","10090496","0","10090494","0","0","7","9","0","70","10090495","0","0"
"1","10090497","0","10090495","0","0","3","9","0","69","10090496","0","0"
"0","10090498","0","10090496","0","0","4","9","0","68","10090497","0","0"
"0","10090183","0","10090497","0","0","15","9","0","67","10090498","0","0"
"0","10090500","0","10090193","0","0","5","9","0","57","10090499","0","0"
"0","10090197","0","10090195","0","0","4","9","0","56","10090500","0","10090499"
"2","10090502","0","10090212","0","0","2","9","0","42","10090501","0","0"
"2","10090503","0","10090501","0","0","14","9","0","41","10090502","0","0"
"0","10090516","0","10090502","0","0","15","9","0","40","10090503","0","0"
"5","10090528","0","10090516","0","0","14","9","0","42","10090515","0","0"
"1","10090517","10090515","10090503","0","0","2","9","0","39","10090516","0","0"
"0","10090518","0","10090516","0","0","12","9","0","38","10090517","0","0"
"10001","10090519","0","10090517","0","0","11","9","0","37","10090518","0","0"
"4","10090520","0","10090518","0","0","14","9","0","36","10090519","0","0"
"1","10090521","0","10090519","0","0","3","9","0","35","10090520","0","0"
"0","10090522","0","10090520","0","0","6","9","0","34","10090521","0","0"
"10001","10090523","0","10090521","0","0","7","9","0","33","10090522","0","10090534"
"0","10090524","0","10090522","0","0","5","9","0","32","10090523","0","0"
"1","10090525","0","10090523","0","0","2","9","0","31","10090524","0","0"
"1","10090526","0","10090524","0","0","3","9","0","30","10090525","0","0"
"10001","10090527","0","10090525","0","0","7","9","0","29","10090526","0","0"
"1","10090536","0","10090526","0","0","2","9","0","28","10090527","0","0"
"3","10090529","0","10090515","0","0","2","9","0","41","10090528","0","0"
"2","10090530","0","10090528","0","0","2","9","0","40","10090529","0","0"
"2","10090535","0","10090529","0","0","2","9","0","39","10090530","0","0"
"2","10090532","0","10090535","0","0","2","9","0","37","10090531","0","0"
"2","10090533","0","10090531","0","0","2","9","0","36","10090532","0","0"
"3","10090534","0","10090532","0","0","2","9","0","35","10090533","0","0"
"3","10090522","0","10090533","0","0","14","9","0","34","10090534","0","0"
"3","10090531","0","10090530","0","0","14","9","0","38","10090535","0","0"
"4","10090537","0","10090527","0","0","14","9","0","27","10090536","0","0"
"10001","10090538","0","10090536","0","0","7","9","0","26","10090537","0","0"
"2","10090539","0","10090537","0","0","2","9","0","25","10090538","0","0"
"0","10090540","0","10090538","0","0","4","9","0","24","10090539","0","0"
"10002","10090541","0","10090539","0","0","7","9","0","23","10090540","0","0"
"1","10090542","0","10090540","0","0","2","9","0","22","10090541","0","0"
"10090542","10090543","0","10090541","0","0","16","9","0","21","10090542","0","0"
"10001","10090242","0","10090542","0","0","11","9","0","20","10090543","0","0"
"2","10090545","0","10090251","0","0","3","9","0","9","10090544","0","0"
"2","10090546","0","10090544","0","0","2","9","0","8","10090545","0","0"
"2","10090547","0","10090545","0","0","2","9","0","7","10090546","0","0"
"1","10090549","10090550","10090546","10090556","0","2","9","0","6","10090547","0","0"
"1","10090552","0","10090549","0","0","2","9","0","4","10090548","0","0"
"0","10090548","0","10090547","0","10090555","6","9","0","5","10090549","0","10090551"
"5","10090555","0","10090547","0","0","14","9","0","7","10090550","0","0"
"4","10090549","0","10090556","0","0","14","9","0","6","10090551","0","0"
"0","10090553","0","10090548","0","0","4","9","0","3","10090552","0","0"
"0","10090554","0","10090552","0","0","12","9","0","2","10090553","0","0"
"10003","10090557","0","10090553","0","0","7","9","0","1","10090554","0","0"
"0","10090549","0","10090550","0","0","4","9","0","6","10090555","0","0"
"3","10090551","0","10090547","0","0","3","9","0","7","10090556","0","0"
"0","10090558","0","10090554","0","0","13","9","0","0","10090557","0","0"
"10001","10090559","0","10090557","0","0","11","9","0","74","10090558","0","0"
"10001","10090560","0","10090558","0","0","7","9","0","73","10090559","0","0"
"1","10090561","0","10090559","0","0","3","9","0","72","10090560","0","0"
"3","10090563","0","10090560","0","0","14","9","0","71","10090561","0","0"
"1","10090564","0","10090561","0","0","2","9","0","70","10090563","0","0"
"10001","10090565","0","10090563","0","0","7","9","0","69","10090564","0","0"
"0","10090566","0","10090564","0","0","5","9","0","68","10090565","0","0"
"2","10090567","0","10090565","0","0","3","9","0","67","10090566","0","0"
"0","10090568","0","10090566","0","0","12","9","0","66","10090567","0","0"
"0","10090569","0","10090567","0","0","4","9","0","65","10090568","0","0"
"1","10090570","0","10090568","0","0","2","9","0","64","10090569","0","0"
"0","10090571","0","10090569","0","0","6","9","0","63","10090570","0","0"
"10001","10090572","10090579","10090570","0","0","11","9","0","62","10090571","0","0"
"10001","10090573","0","10090571","0","0","7","9","0","61","10090572","0","0"
"10002","10090574","0","10090572","0","0","7","9","0","60","10090573","0","0"
"10003","10090575","0","10090573","0","0","7","9","0","59","10090574","0","0"
"10002","10090576","0","10090574","0","0","7","9","0","58","10090575","0","0"
"10001","10090577","0","10090575","0","0","7","9","0","57","10090576","0","0"
"0","10090583","0","10090576","0","0","4","9","0","56","10090577","0","10090578"
"3","10090577","0","10090581","0","0","14","9","0","57","10090578","0","0"
"2","10090580","0","10090571","0","0","14","9","0","61","10090579","0","0"
"2","10090582","0","10090579","0","0","3","9","0","60","10090580","0","0"
"3","10090578","0","10090582","0","0","3","9","0","58","10090581","0","0"
"3","10090581","0","10090580","0","0","2","9","0","59","10090582","0","0"
"0","10090584","0","10090577","0","0","6","9","0","55","10090583","0","0"
"1","10090585","0","10090583","0","0","3","9","0","54","10090584","0","0"
"2","10090586","0","10090584","0","0","14","9","0","53","10090585","0","0"
"1","10090590","0","10090585","0","0","2","9","0","52","10090586","0","0"
"0","10090589","0","10090590","0","0","15","9","0","50","10090588","0","0"
"0","10090294","0","10090588","0","0","5","9","0","49","10090589","0","0"
"0","10090588","0","10090586","0","0","4","9","0","51","10090590","0","0"
"10090591","10090592","0","10090325","0","0","16","9","0","24","10090591","0","0"
"2","10090593","0","10090591","0","0","3","9","0","23","10090592","0","0"
"0","10090594","0","10090592","0","0","4","9","0","22","10090593","0","0"
"2","10090596","0","10090593","0","0","14","9","0","21","10090594","0","0"
"0","10090597","0","10090596","0","0","15","9","0","19","10090595","0","0"
"0","10090595","0","10090594","0","0","6","9","0","20","10090596","0","0"
"2","10090598","0","10090595","0","0","3","9","0","18","10090597","0","0"
"0","10090599","0","10090597","0","0","4","9","0","17","10090598","0","0"
"10003","10090603","0","10090598","0","0","7","9","0","16","10090599","0","0"
"2","10090604","0","10090599","0","0","2","9","0","15","10090603","0","0"
"3","10090605","0","10090603","0","0","14","9","0","14","10090604","0","0"
"0","10090606","0","10090604","0","0","12","9","0","13","10090605","0","0"
"1","10090607","0","10090605","0","0","2","9","0","12","10090606","0","0"
"1","10090608","10090612","10090606","10090616","0","3","9","0","11","10090607","0","0"
"0","10090609","0","10090607","0","0","6","9","0","10","10090608","0","0"
"1","10090610","0","10090608","0","10090617","2","9","0","9","10090609","0","10090614"
"2","10090611","0","10090609","0","0","3","9","0","8","10090610","0","0"
"10003","10090618","0","10090610","0","0","7","9","0","7","10090611","0","0"
"2","10090613","0","10090607","0","0","14","9","0","12","10090612","0","0"
"4","10090617","0","10090612","0","0","14","9","0","11","10090613","0","0"
"4","10090609","0","10090615","0","0","14","9","0","10","10090614","0","0"
"0","10090614","0","10090616","0","0","4","9","0","11","10090615","0","0"
"10003","10090615","0","10090607","0","0","7","9","0","12","10090616","0","0"
"3","10090609","0","10090613","0","0","3","9","0","10","10090617","0","0"
"10002","10090619","0","10090611","0","0","7","9","0","6","10090618","0","0"
"3","10090620","0","10090618","0","0","14","9","0","5","10090619","0","0"
"10002","10090621","0","10090619","0","0","7","9","0","4","10090620","0","0"
"1","10090622","0","10090620","0","0","2","9","0","3","10090621","0","0"
"10002","10090623","0","10090621","0","0","7","9","0","2","10090622","0","0"
"1","10090624","0","10090622","0","0","2","9","0","1","10090623","0","0"
"0","10090366","0","10090623","0","0","13","9","0","0","10090624","0","0"
"1","10100681","0","10100680","0","0","3","10","0","32","10100122","0","0"
"0","10100358","0","10101094","0","0","13","10","0","0","10100357","0","0"
"3","10100359","0","10100357","0","0","2","10","0","66","10100358","0","0"
"0","10100360","0","10100358","0","0","6","10","0","65","10100359","0","0"
"10002","10100361","0","10100359","0","0","7","10","0","64","10100360","0","0"
"10001","10100362","0","10100360","0","0","11","10","0","63","10100361","0","0"
"0","10100364","0","10100361","0","0","6","10","0","62","10100362","0","10100363"
"0","10100362","0","0","0","0","1","10","0","63","10100363","0","0"
"1","10100365","0","10100362","0","0","2","10","0","61","10100364","0","0"
"0","10100367","0","10100364","0","0","4","10","0","60","10100365","0","0"
"10001","10100539","0","10100365","0","0","7","10","0","59","10100367","0","0"
"1","10100370","0","10100543","0","0","2","10","0","53","10100369","0","0"
"0","10100371","0","10100369","0","0","5","10","0","52","10100370","0","0"
"0","10100372","10100380","10100370","0","0","4","10","0","51","10100371","0","0"
"1","10100373","0","10100371","0","0","14","10","0","50","10100372","0","0"
"3","10100374","0","10100372","0","0","3","10","0","49","10100373","0","0"
"0","10100375","0","10100373","0","0","6","10","0","48","10100374","0","0"
"2","10100376","0","10100374","0","0","14","10","0","47","10100375","0","0"
"1","10100377","0","10100375","0","0","3","10","0","46","10100376","0","0"
"2","10100378","0","10100376","0","0","3","10","0","45","10100377","0","0"
"2","10100379","0","10100377","0","0","2","10","0","44","10100378","0","10100385"
"0","10100577","0","10100378","0","0","4","10","0","43","10100379","0","0"
"1","10100381","0","10100371","0","0","14","10","0","50","10100380","0","0"
"3","10100382","0","10100380","0","0","2","10","0","49","10100381","0","0"
"0","10100383","0","10100381","0","0","4","10","0","48","10100382","0","0"
"2","10100384","0","10100382","0","0","14","10","0","47","10100383","0","0"
"1","10100385","0","10100383","0","0","2","10","0","46","10100384","0","0"
"2","10100378","0","10100384","0","0","2","10","0","45","10100385","0","0"
"1","10100388","0","10100577","0","0","2","10","0","41","10100387","0","0"
"4","10100578","0","10100387","0","0","14","10","0","40","10100388","0","0"
