dd35ea0b3a17ca7c0008f9ff95435308d874cbd905b0505730843dd6a7a811fe,85477d8b1f14c398a2a3ea20468501c4af32b8c1b3812a4f5fd3259437761135,843e8036f6ca7b82e31a2764a505acdc623659e7cebb2647775dbeba60fb722f,da9803ec9889e0321862406d3053f70e99f96f280df137edcd83174ec026dbb6,b96754452f3b917c9ae6369ab4506b66ea3ccaa83079e9ef6ff0800af24b189a,9ac7a74e3519bc439b5e0815a1376b5422141df3c84bc7e9af7a6f95d9facf24,cb6d20383a922a4c1c73d71c60ee7abdf00625d0b939ef2d2b780a5d47a58175,2286b748a5eb3dafec0bd265bf143a3a1f258411a4cb8b436cb7e0b97d08ee10,a428688bbae11cb8ceaadbb053d3579c5337a1d572a7a6b43520e1175e57631a,cb432587d9348df3d72202c6cb24d08ae4123acd66c49af1958ab99ea01b6a23,7269b5c78f815a7fd810c28c24e04e7f610708fb7192dfa42db3a7930e06ddbe
"3","lsv_talk_bitter","100411","1009811096","1","","","1009811","","0.2",""
"93","0","3","1009811097","","","","1009811","","",""
"3","lsv_idle_normal","100411","1009811098","1","","","1009811","","0.2",""
"12","10","103611","1009811099","1","0","0","1009811","0","0","0"
"3","lsv_talk_joy1_normal","103611","1009811100","1","","","1009811","","0.2",""
"93","0","3","1009811101","","","","1009811","","",""
"3","lsv_idle_wish","103611","1009811102","1","","","1009811","","0.2",""
"12","6","102011","1009811103","1","0","0","1009811","0","0","0"
"3","lsv_talk_memory_dere2","102011","1009811104","1","","","1009811","","0.2",""
"93","0","3","1009811105","","","","1009811","","",""
"3","lsv_idle_joy","102011","1009811106","1","","","1009811","","0.2",""
"101","","1009811095","1009811107","","","","1009811","","",""
"6","1","333","1009811108","1","","0","1009811","1","1","0"
"4","1","102011","1009811109","","","","1009811","","",""
"3","lsv_run","102011","1009811110","1","","","1009811","","0.2",""
"2","-750","102011","1009811111","-235","","","1009811","0.8","","0"
"4","0","103611","1009811112","","","","1009811","","",""
"3","lsv_run","103611","1009811113","1","","","1009811","","0.2",""
"2","750","103611","1009811114","-220","","","1009811","0.8","","0"
"4","0","100411","1009811115","","","","1009811","","",""
"3","lsv_run","100411","1009811116","1","","","1009811","","0.2",""
"2","850","100411","1009811117","-250","","","1009811","0.8","","0"
"93","","0.6","1009811118","","","","1009811","","",""
"6","1","102011","1009811119","1","","0","1009811","1","0.2","0"
"6","1","103611","1009811120","1","","0","1009811","1","0.2","0"
"6","1","100411","1009811121","1","","0","1009811","1","0.2","0"
"91","","0","1009811122","","","","1009811","","",""
"1","103611","1","1009812001","102","lsv_idle_normal","0","1009812","-750","1.95","-235"
"1","100411","1","1009812002","100","lsv_idle_normal","1","1009812","650","1.95","-220"
"1","102011","1","1009812003","101","lsv_idle_normal","1","1009812","750","1.95","-250"
"5","333","1","1009812004","0","lsv_white_loop","0","1009812","0","1","0"
"6","1","333","1009812005","1","","0","1009812","1","0","0"
"6","1","103611","1009812006","1","","0","1009812","1","0","0"
"6","1","100411","1009812007","1","","0","1009812","1","0","0"
"6","1","102011","1009812008","1","","0","1009812","1","0","0"
"7","2","103611","1009812009","0","","","1009812","0","",""
"2","-750","103611","1009812010","-235","","","1009812","0.5","","0"
"31","16","1","1009812011","-140","","","1009812","10","0","0.8"
"34","2","16","1009812012","0","","","1009812","0","",""
"93","0","1","1009812013","","","","1009812","","",""
"6","1","333","1009812014","1","","0","1009812","1","0.8","0.4"
"3","lsv_see_think_pre","103611","1009812015","0","","0","1009812","lsv_see_think","0.2","1"
"2","-600","103611","1009812016","-235","","","1009812","1.1","","0"
"6","1","103611","1009812017","1","","0","1009812","1","0.4","1"
"93","","1","1009812018","","","","1009812","","",""
"32","1","16","1009812019","","","","1009812","","",""
"91","","0","1009812020","","","","1009812","","",""
"94","240","103611","1009812021","260","","","1009812","0","","80"
"32","0","16","1009812022","","","","1009812","","",""
"7","0","103611","1009812023","2","","","1009812","0","",""
"3","lsv_walk","103611","1009812024","1","","","1009812","","0.2",""
"2","-250","103611","1009812025","-235","","","1009812","2","","0"
"3","lsv_walk_joy","100411","1009812026","1","","","1009812","","0.2",""
"2","100","100411","1009812027","-220","","","1009812","2","","0"
"6","1","100411","1009812028","1","","0","1009812","1","0.4","1"
"3","lsv_walk","102011","1009812029","1","","","1009812","","0.2",""
"2","270","102011","1009812030","-250","","","1009812","2","","0"
"6","1","102011","1009812031","1","","0","1009812","1","0.4","1"
"93","","2","1009812032","","","","1009812","","",""
"3","lsv_idle_normal","103611","1009812033","1","","","1009812","","0.2",""
"3","lsv_idle_joy","100411","1009812034","1","","","1009812","","0.2",""
"3","lsv_idle_normal","102011","1009812035","1","","","1009812","","0.2",""
"93","","0.5","1009812036","","","","1009812","","",""
"91","","0","1009812037","","","","1009812","","",""
"3","lsv_talk_normal_sad","103611","1009812038","1","","","1009812","","0.2",""
"21","vo_lsv_1221","vo_lsv","1009812039","0","","","1009812","0","",""
"11","寫說是祕密……\n但答案已經畫出來了吧？","103611","1009812040","10","0","0","1009812","1","0","1"
"91","","0","1009812041","","","","1009812","","",""
"3","lsv_idle_normal_sad","103611","1009812042","1","","","1009812","","0.2",""
"3","lsv_talk_sad","102011","1009812043","1","","","1009812","","0.2",""
"21","vo_lsv_1222","vo_lsv","1009812044","0","","","1009812","0","",""
"11","禊\n對哥哥\n惡作劇了嗎？","102011","1009812045","10","0","0","1009812","1","0","1"
"91","","0","1009812046","","","","1009812","","",""
"3","lsv_idle_sad","102011","1009812047","1","","","1009812","","0.2",""
"3","lsv_talk_cool_joy","100411","1009812048","0","","0.2","1009812","lsv_talk_cool_joy_loop","0","1"
"21","vo_lsv_1223","vo_lsv","1009812049","0","","","1009812","0","",""
"11","嘖嘖嘖！\n這是想像的啦──！\n還只是教牠而已。","100411","1009812050","10","0","0","1009812","1","0","1"
"91","","0","1009812051","","","","1009812","","",""
"3","lsv_talk_cool_joy_loop","100411","1009812052","1","","","1009812","","0.2",""
"21","vo_lsv_1224","vo_lsv","1009812053","0","","","1009812","0","",""
"11","還有，禊教牠的事\n可不只一件喔？\n禊老師的課程可是很豐富的！","100411","1009812054","10","0","0","1009812","1","0","1"
"91","","0","1009812055","","","","1009812","","",""
"3","lsv_idle_cool_joy","100411","1009812056","1","","","1009812","","0.2",""
"3","lsv_talk_bitter_sad","103611","1009812057","1","","","1009812","","0.2",""
"21","vo_lsv_1225","vo_lsv","1009812058","0","","","1009812","0","",""
"11","禊到底教了些什麼啊？\n真叫人不安……","103611","1009812059","10","0","0","1009812","1","0","1"
"91","","0","1009812060","","","","1009812","","",""
"3","lsv_idle_bitter_sad","103611","1009812061","1","","","1009812","","0.2",""
"3","lsv_choice","103611","1009812062","0","","0.2","1009812","lsv_look_idle_normal","0","1"
"3","lsv_choice","100411","1009812063","0","","0.2","1009812","lsv_look_idle_normal","0","1"
"3","lsv_choice","102011","1009812064","0","","0.2","1009812","lsv_look_idle_normal","0","1"
"93","0","0.1","1009812065","","","","1009812","","",""
"2","-452","103611","1009812066","-235","","0.2","1009812","0.33","","2"
"2","420","100411","1009812067","-220","","0.2","1009812","0.33","","2"
"2","545","102011","1009812068","-250","","0.2","1009812","0.33","","2"
"22","0","0","1009812069","1","","","1009812","","0.2",""
"103","1009812073","地洞陷阱的作法之類的？","1009812070","0","","","1009812","","",""
"103","1009812097","逃跑講座之類的？","1009812071","0","","","1009812","","",""
"103","1009812121","假哭的方法之類的？","1009812072","0","","","1009812","","",""
"3","lsv_choice","103611","1009812073","0","","0.2","1009812","lsv_idle_normal","0","1"
"3","lsv_choice","100411","1009812074","0","","0.2","1009812","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009812075","0","","0.2","1009812","lsv_idle_normal","0","1"
"93","0","0.1","1009812076","","","","1009812","","",""
"2","-200","103611","1009812077","-235","","0.2","1009812","0.33","","2"
"2","100","100411","1009812078","-220","","0.2","1009812","0.33","","2"
"2","270","102011","1009812079","-250","","0.2","1009812","0.33","","2"
"93","0","0.7","1009812080","","","","1009812","","",""
"3","lsv_surprise_R2","102011","1009812081","0","","0.2","1009812","lsv_talk_surprise_R2","0","1"
"21","vo_lsv_1226","vo_lsv","1009812082","0","","","1009812","0","",""
"11","咦咦？\n地洞陷阱有點危險耶～","102011","1009812083","10","0","0","1009812","1","0","1"
"91","","0","1009812084","","","","1009812","","",""
"3","lsv_idle_surprise","102011","1009812085","1","","","1009812","","0.2",""
"3","lsv_talk_bitter","100411","1009812086","1","","","1009812","","0.2",""
"21","vo_lsv_1227","vo_lsv","1009812087","0","","","1009812","0","",""
"11","嗯……地洞陷阱呢──\n因為小繆拿不了鏟子，\n所以放棄了──","100411","1009812088","10","0","0","1009812","1","0","1"
"91","","0","1009812089","","","","1009812","","",""
"3","lsv_idle_bitter","100411","1009812090","1","","","1009812","","0.2",""
"3","lsv_talk_cool_sad","103611","1009812091","0","","0.2","1009812","lsv_talk_cool_sad_loop","0","1"
"21","vo_lsv_1228","vo_lsv","1009812092","0","","","1009812","0","",""
"11","所以有嘗試過啊……","103611","1009812093","10","0","0","1009812","1","0","1"
"91","","0","1009812094","","","","1009812","","",""
"3","lsv_idle_normal_sad","103611","1009812095","1","","","1009812","","0.2",""
"101","","1009812145","1009812096","","","","1009812","","",""
"3","lsv_choice","103611","1009812097","0","","0.2","1009812","lsv_idle_normal","0","1"
"3","lsv_choice","100411","1009812098","0","","0.2","1009812","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009812099","0","","0.2","1009812","lsv_idle_normal","0","1"
"93","0","0.1","1009812100","","","","1009812","","",""
"2","-200","103611","1009812101","-235","","0.2","1009812","0.33","","2"
"2","100","100411","1009812102","-220","","0.2","1009812","0.33","","2"
"2","270","102011","1009812103","-250","","0.2","1009812","0.33","","2"
"93","0","0.7","1009812104","","","","1009812","","",""
"3","lsv_exactly_joy_in","100411","1009812105","0","","0.2","1009812","lsv_exactly_joy_loop","0","1"
"21","vo_lsv_1229","vo_lsv","1009812106","0","","","1009812","0","",""
"11","喔！哥哥真敏銳！\n正確解答！\n因為逃跑很重要啊──","100411","1009812107","10","0","0","1009812","1","0","1"
"91","","0","1009812108","","","","1009812","","",""
"3","lsv_idle_joy","100411","1009812109","1","","","1009812","","0.2",""
"3","lsv_talk_thinking","103611","1009812110","1","","","1009812","","0.2",""
"21","vo_lsv_1230","vo_lsv","1009812111","0","","","1009812","0","",""
"11","逃跑……\n不過的確，在大自然中，\n逃跑或許真的很重要。","103611","1009812112","10","0","0","1009812","1","0","1"
"91","","0","1009812113","","","","1009812","","",""
"3","lsv_idle_thinking_anger","103611","1009812114","1","","","1009812","","0.2",""
"3","lsv_talk_wish_joy","102011","1009812115","1","","","1009812","","0.2",""
"21","vo_lsv_1231","vo_lsv","1009812116","0","","","1009812","0","",""
"11","擅長賽跑的小繆\n也很可愛呢～","102011","1009812117","10","0","0","1009812","1","0","1"
"91","","0","1009812118","","","","1009812","","",""
"3","lsv_idle_wish_joy","102011","1009812119","1","","","1009812","","0.2",""
"101","","1009812145","1009812120","","","","1009812","","",""
"3","lsv_choice","103611","1009812121","0","","0.2","1009812","lsv_idle_normal","0","1"
"3","lsv_choice","100411","1009812122","0","","0.2","1009812","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009812123","0","","0.2","1009812","lsv_idle_normal","0","1"
"93","0","0.1","1009812124","","","","1009812","","",""
"2","-200","103611","1009812125","-235","","0.2","1009812","0.33","","2"
"2","100","100411","1009812126","-220","","0.2","1009812","0.33","","2"
"2","270","102011","1009812127","-250","","0.2","1009812","0.33","","2"
"93","0","0.7","1009812128","","","","1009812","","",""
"3","lsv_idle_sad3","100411","1009812129","1","","","1009812","","0.2",""
"21","vo_lsv_1232","vo_lsv","1009812130","0","","","1009812","0","",""
"11","……抽泣。\n禊才沒有教牠\n假哭呢……嗚嗚……","100411","1009812131","10","0","0","1009812","1","0","1"
"91","","0","1009812132","","","","1009812","","",""
"3","lsv_idle_sad3","100411","1009812133","1","","","1009812","","0.2",""
"3","lsv_talk_sad3","102011","1009812134","1","","","1009812","","0.2",""
"21","vo_lsv_1233","vo_lsv","1009812135","0","","","1009812","0","",""
"11","哇哇……！\n禊，不要哭～","102011","1009812136","10","0","0","1009812","1","0","1"
"91","","0","1009812137","","","","1009812","","",""
"3","lsv_idle_sad","102011","1009812138","1","","","1009812","","0.2",""
"3","lsv_talk_cool_sad","103611","1009812139","0","","0.2","1009812","lsv_talk_cool_sad_loop","0","1"
"21","vo_lsv_1234","vo_lsv","1009812140","0","","","1009812","0","",""
"11","……這絕對是教了吧。\n真是的……","103611","1009812141","10","0","0","1009812","1","0","1"
"91","","0","1009812142","","","","1009812","","",""
"3","lsv_idle_cool_sad","103611","1009812143","1","","","1009812","","0.2",""
"101","","1009812145","1009812144","","","","1009812","","",""
"91","","0","1009812145","","","","1009812","","",""
"102","","","1009812146","","","","1009812","","",""
"22","0.2","0","1009812147","","","","1009812","","",""
"93","","0.2","1009812148","","","","1009812","","",""
"12","10","100411","1009812149","1","0","0","1009812","0","0","0"
"3","lsv_eieio","100411","1009812150","0","","0.2","1009812","lsv_eieio_loop","0","1"
"93","0","3","1009812151","","","","1009812","","",""
"3","lsv_idle_cool_joy","100411","1009812152","1","","","1009812","","0.2",""
"12","4","102011","1009812153","1","0","0","1009812","0","0","0"
"3","lsv_surprise","102011","1009812154","0","","0.2","1009812","lsv_talk_surprise","0","1"
"93","0","3","1009812155","","","","1009812","","",""
"3","lsv_idle_wish_joyR","102011","1009812156","1","","","1009812","","0.2",""
"12","2","103611","1009812157","1","0","0","1009812","0","0","0"
"3","lsv_talk_sad","103611","1009812158","1","","","1009812","","0.2",""
"93","0","3","1009812159","","","","1009812","","",""
"3","lsv_idle_sad","103611","1009812160","1","","","1009812","","0.2",""
"101","","1009812149","1009812161","","","","1009812","","",""
"6","1","333","1009812162","1","","0","1009812","1","1","0"
"4","1","103611","1009812163","","","","1009812","","",""
"3","lsv_run","103611","1009812164","1","","","1009812","","0.2",""
"2","-750","103611","1009812165","-235","","","1009812","0.8","","0"
"4","0","100411","1009812166","","","","1009812","","",""
"3","lsv_run","100411","1009812167","1","","","1009812","","0.2",""
"2","750","100411","1009812168","-220","","","1009812","0.8","","0"
"4","0","102011","1009812169","","","","1009812","","",""
"3","lsv_run","102011","1009812170","1","","","1009812","","0.2",""
"2","850","102011","1009812171","-250","","","1009812","0.8","","0"
"93","","0.6","1009812172","","","","1009812","","",""
"6","1","103611","1009812173","1","","0","1009812","1","0.2","0"
"6","1","100411","1009812174","1","","0","1009812","1","0.2","0"
"6","1","102011","1009812175","1","","0","1009812","1","0.2","0"
"91","","0","1009812176","","","","1009812","","",""
"1","100411","1","1009813001","102","lsv_idle_normal","0","1009813","-750","1.95","-235"
"1","103611","1","1009813002","100","lsv_idle_normal","1","1009813","650","1.95","-220"
"1","102011","1","1009813003","101","lsv_idle_normal","1","1009813","750","1.95","-250"
"5","333","1","1009813004","0","lsv_white_loop","0","1009813","0","1","0"
"6","1","333","1009813005","1","","0","1009813","1","0","0"
"6","1","100411","1009813006","1","","0","1009813","1","0","0"
"6","1","103611","1009813007","1","","0","1009813","1","0","0"
"6","1","102011","1009813008","1","","0","1009813","1","0","0"
"7","2","100411","1009813009","0","","","1009813","0","",""
"2","-750","100411","1009813010","-235","","","1009813","0.5","","0"
"31","16","1","1009813011","-140","","","1009813","10","0","0.8"
"34","2","16","1009813012","0","","","1009813","0","",""
"93","0","1","1009813013","","","","1009813","","",""
"6","1","333","1009813014","1","","0","1009813","1","0.8","0.4"
"3","lsv_see_think_pre","100411","1009813015","0","","0","1009813","lsv_see_think","0.2","1"
"2","-600","100411","1009813016","-235","","","1009813","1.1","","0"
"6","1","100411","1009813017","1","","0","1009813","1","0.4","1"
"93","","1","1009813018","","","","1009813","","",""
"32","1","16","1009813019","","","","1009813","","",""
"91","","0","1009813020","","","","1009813","","",""
"94","240","100411","1009813021","260","","","1009813","0","","80"
"32","0","16","1009813022","","","","1009813","","",""
"7","0","100411","1009813023","2","","","1009813","0","",""
"3","lsv_walk","100411","1009813024","1","","","1009813","","0.2",""
"2","-250","100411","1009813025","-235","","","1009813","2","","0"
"3","lsv_walk_joy","103611","1009813026","1","","","1009813","","0.2",""
"2","100","103611","1009813027","-220","","","1009813","2","","0"
"6","1","103611","1009813028","1","","0","1009813","1","0.4","1"
"3","lsv_walk","102011","1009813029","1","","","1009813","","0.2",""
"2","270","102011","1009813030","-250","","","1009813","2","","0"
"6","1","102011","1009813031","1","","0","1009813","1","0.4","1"
"93","","2","1009813032","","","","1009813","","",""
"3","lsv_idle_normal_talkR","100411","1009813033","1","","","1009813","","0.2",""
"3","lsv_idle_joy","103611","1009813034","1","","","1009813","","0.2",""
"3","lsv_idle_normal","102011","1009813035","1","","","1009813","","0.2",""
"93","","0.5","1009813036","","","","1009813","","",""
"91","","0","1009813037","","","","1009813","","",""
"3","lsv_talk_sad","100411","1009813038","1","","","1009813","","0.2",""
"21","vo_lsv_1321","vo_lsv","1009813039","0","","","1009813","0","",""
"11","唔唔……感覺好像真的是\n學校的老師\n會寫的東西呢……","100411","1009813040","10","0","0","1009813","1","0","1"
"91","","0","1009813041","","","","1009813","","",""
"3","lsv_idle_surprise_talkR1","100411","1009813042","1","","","1009813","","0.2",""
"3","lsv_talk_doya","103611","1009813043","0","","0.2","1009813","lsv_talk_doya_loop","0","1"
"21","vo_lsv_1322","vo_lsv","1009813044","0","","","1009813","0","",""
"11","因為今天我是老師啊。\n當然得像位老師才行！","103611","1009813045","10","0","0","1009813","1","0","1"
"91","","0","1009813046","","","","1009813","","",""
"3","lsv_idle_doya","103611","1009813047","1","","","1009813","","0.2",""
"3","lsv_talk_wish_joy","102011","1009813048","1","","","1009813","","0.2",""
"21","vo_lsv_1323","vo_lsv","1009813049","0","","","1009813","0","",""
"11","鏡華\n幹勁十足呢♪\n你們學了什麼呢？","102011","1009813050","10","0","0","1009813","1","0","1"
"91","","0","1009813051","","","","1009813","","",""
"3","lsv_idle_wish_joy","102011","1009813052","1","","","1009813","","0.2",""
"3","lsv_talk_cool_joy_loop","103611","1009813053","1","","","1009813","","0.2",""
"21","vo_lsv_1324","vo_lsv","1009813054","0","","","1009813","0","",""
"11","美美妳問得很好。\n那麼……\n在此要向各位提問。","103611","1009813055","10","0","0","1009813","1","0","1"
"91","","0","1009813056","","","","1009813","","",""
"3","lsv_idle_cool_joy","103611","1009813057","1","","","1009813","","0.2",""
"3","lsv_talk_cool_sad","100411","1009813058","0","","0.2","1009813","lsv_talk_cool_sad_loop","0","1"
"21","vo_lsv_1325","vo_lsv","1009813059","0","","","1009813","0","",""
"11","突然裝得好像老師……！\n……欸，\n哥哥也說點什麼吧。","100411","1009813060","10","0","0","1009813","1","0","1"
"91","","0","1009813061","","","","1009813","","",""
"3","lsv_idle_cool_sad","100411","1009813062","1","","","1009813","","0.2",""
"3","lsv_choice","100411","1009813063","0","","0.2","1009813","lsv_look_idle_normal","0","1"
"3","lsv_choice","103611","1009813064","0","","0.2","1009813","lsv_look_idle_normal","0","1"
"3","lsv_choice","102011","1009813065","0","","0.2","1009813","lsv_look_idle_normal","0","1"
"93","0","0.1","1009813066","","","","1009813","","",""
"2","-452","100411","1009813067","-235","","0.2","1009813","0.33","","2"
"2","420","103611","1009813068","-220","","0.2","1009813","0.33","","2"
"2","545","102011","1009813069","-250","","0.2","1009813","0.33","","2"
"22","0","0","1009813070","1","","","1009813","","0.2",""
"103","1009813074","好的老師！","1009813071","0","","","1009813","","",""
"103","1009813096","裝睡吧。","1009813072","0","","","1009813","","",""
"103","1009813119","要問我們什麼呢？","1009813073","0","","","1009813","","",""
"3","lsv_choice","100411","1009813074","0","","0.2","1009813","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009813075","0","","0.2","1009813","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009813076","0","","0.2","1009813","lsv_idle_normal","0","1"
"93","0","0.1","1009813077","","","","1009813","","",""
"2","-200","100411","1009813078","-235","","0.2","1009813","0.33","","2"
"2","100","103611","1009813079","-220","","0.2","1009813","0.33","","2"
"2","270","102011","1009813080","-250","","0.2","1009813","0.33","","2"
"93","0","0.7","1009813081","","","","1009813","","",""
"3","lsv_surprise3","100411","1009813082","0","","0.2","1009813","lsv_surprise3_loop","0","1"
"21","vo_lsv_1326","vo_lsv","1009813083","0","","","1009813","0","",""
"11","竟然躍躍欲試！？","100411","1009813084","10","0","0","1009813","1","0","1"
"91","","0","1009813085","","","","1009813","","",""
"3","lsv_talk_thinking_joyR","103611","1009813086","1","","","1009813","","0.2",""
"21","vo_lsv_1327","vo_lsv","1009813087","0","","","1009813","0","",""
"11","回答得很棒呢。\n那麼，大家\n一起來複習看看吧。","103611","1009813088","10","0","0","1009813","1","0","1"
"91","","0","1009813089","","","","1009813","","",""
"3","lsv_idle_thinking_joy1","103611","1009813090","1","","","1009813","","0.2",""
"3","lsv_handsup_joy","102011","1009813091","0","","0.2","1009813","lsv_idle_joy","0","1"
"21","vo_lsv_1328","vo_lsv","1009813092","0","","","1009813","0","",""
"11","好的～我知道了。\n鏡華老師♪","102011","1009813093","10","0","0","1009813","1","0","1"
"91","","0","1009813094","","","","1009813","","",""
"101","","1009813143","1009813095","","","","1009813","","",""
"3","lsv_choice","100411","1009813096","0","","0.2","1009813","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009813097","0","","0.2","1009813","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009813098","0","","0.2","1009813","lsv_idle_normal","0","1"
"93","0","0.1","1009813099","","","","1009813","","",""
"2","-200","100411","1009813100","-235","","0.2","1009813","0.33","","2"
"2","100","103611","1009813101","-220","","0.2","1009813","0.33","","2"
"2","270","102011","1009813102","-250","","0.2","1009813","0.33","","2"
"93","0","0.7","1009813103","","","","1009813","","",""
"3","lsv_look_idle_sad_wink","100411","1009813104","0","","0.2","1009813","lsv_sleep","0.2","1"
"21","vo_lsv_1329","vo_lsv","1009813105","0","","","1009813","0","",""
"11","就……\n就是這個！哥哥。\n……呼──呼──呼──","100411","1009813106","10","0","0","1009813","1","0","1"
"91","","0","1009813107","","","","1009813","","",""
"3","lsv_sleep","100411","1009813108","1","","","1009813","","0.2",""
"3","lsv_exactly_in","103611","1009813109","0","","0.2","1009813","lsv_exactly_loop","0","1"
"21","vo_lsv_1330","vo_lsv","1009813110","0","","","1009813","0","",""
"11","嘿，那邊兩位同學！\n別在上課時睡覺！","103611","1009813111","10","0","0","1009813","1","0","1"
"91","","0","1009813112","","","","1009813","","",""
"3","lsv_idle_arm_crossed","103611","1009813113","1","","","1009813","","0.2",""
"3","lsv_surprise3_pain","102011","1009813114","0","","0.2","1009813","lsv_surprise3_pain_loop","0","1"
"21","vo_lsv_1331","vo_lsv","1009813115","0","","","1009813","0","",""
"11","你們起來啦～！\n大家一起學習嘛～！","102011","1009813116","10","0","0","1009813","1","0","1"
"91","","0","1009813117","","","","1009813","","",""
"101","","1009813143","1009813118","","","","1009813","","",""
"3","lsv_choice","100411","1009813119","0","","0.2","1009813","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009813120","0","","0.2","1009813","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009813121","0","","0.2","1009813","lsv_idle_normal","0","1"
"93","0","0.1","1009813122","","","","1009813","","",""
"2","-200","100411","1009813123","-235","","0.2","1009813","0.33","","2"
"2","100","103611","1009813124","-220","","0.2","1009813","0.33","","2"
"2","270","102011","1009813125","-250","","0.2","1009813","0.33","","2"
"93","0","0.7","1009813126","","","","1009813","","",""
"3","lsv_talk_bitter_sad","100411","1009813127","1","","","1009813","","0.2",""
"21","vo_lsv_1332","vo_lsv","1009813128","0","","","1009813","0","",""
"11","啊，結果說這個？\n沒有要對扮演老師的鏡華\n吐槽啊……","100411","1009813129","10","0","0","1009813","1","0","1"
"91","","0","1009813130","","","","1009813","","",""
"3","lsv_idle_bitter","100411","1009813131","1","","","1009813","","0.2",""
"3","lsv_exactly_in","103611","1009813132","0","","0.2","1009813","lsv_exactly_loop","0","1"
"21","vo_lsv_1333","vo_lsv","1009813133","0","","","1009813","0","",""
"11","禊同學？\n不可以說老師\n是在扮演！","103611","1009813134","10","0","0","1009813","1","0","1"
"91","","0","1009813135","","","","1009813","","",""
"3","lsv_idle_arm_crossed","103611","1009813136","1","","","1009813","","0.2",""
"3","lsv_talk_surprise_talkjoy","102011","1009813137","1","","","1009813","","0.2",""
"21","vo_lsv_1334","vo_lsv","1009813138","0","","","1009813","0","",""
"11","哇啊……！\n好像真的老師喔～！\n要好好學習才行……！","102011","1009813139","10","0","0","1009813","1","0","1"
"91","","0","1009813140","","","","1009813","","",""
"3","lsv_idle_surprise_joy","102011","1009813141","1","","","1009813","","0.2",""
"101","","1009813143","1009813142","","","","1009813","","",""
"91","","0","1009813143","","","","1009813","","",""
"102","","","1009813144","","","","1009813","","",""
"22","0.2","0","1009813145","","","","1009813","","",""
"93","","0.2","1009813146","","","","1009813","","",""
"12","5","102011","1009813147","1","0","0","1009813","0","0","0"
"3","lsv_talk_surprise","102011","1009813148","1","","","1009813","","0.2",""
"93","0","3","1009813149","","","","1009813","","",""
"3","lsv_idle_surprise","102011","1009813150","1","","","1009813","","0.2",""
"12","10","103611","1009813151","1","0","0","1009813","0","0","0"
"3","lsv_talk_arm_crossed_joy","103611","1009813152","0","","0.2","1009813","lsv_talk_arm_crossed_loop_joy","0","1"
"93","0","3","1009813153","","","","1009813","","",""
"3","lsv_idle_cool_joy","103611","1009813154","1","","","1009813","","0.2",""
"12","2","100411","1009813155","1","0","0","1009813","0","0","0"
"3","lsv_talk_bitter","100411","1009813156","1","","","1009813","","0.2",""
"93","0","3","1009813157","","","","1009813","","",""
"3","lsv_idle_normal_talkR","100411","1009813158","1","","","1009813","","0.2",""
"101","","1009813147","1009813159","","","","1009813","","",""
"6","1","333","1009813160","1","","0","1009813","1","1","0"
"4","1","100411","1009813161","","","","1009813","","",""
"3","lsv_run","100411","1009813162","1","","","1009813","","0.2",""
"2","-750","100411","1009813163","-235","","","1009813","0.8","","0"
"4","0","103611","1009813164","","","","1009813","","",""
"3","lsv_run","103611","1009813165","1","","","1009813","","0.2",""
"2","750","103611","1009813166","-220","","","1009813","0.8","","0"
"4","0","102011","1009813167","","","","1009813","","",""
"3","lsv_run","102011","1009813168","1","","","1009813","","0.2",""
"2","850","102011","1009813169","-250","","","1009813","0.8","","0"
"93","","0.6","1009813170","","","","1009813","","",""
"6","1","100411","1009813171","1","","0","1009813","1","0.2","0"
"6","1","103611","1009813172","1","","0","1009813","1","0.2","0"
"6","1","102011","1009813173","1","","0","1009813","1","0.2","0"
"91","","0","1009813174","","","","1009813","","",""
"1","122811","1","1009814001","102","lsv_idle_normal","0","1009814","-650","1.95","-235"
"1","122911","1","1009814002","100","lsv_idle_normal","1","1009814","650","1.95","-220"
"1","122711","1","1009814003","101","lsv_idle_normal","1","1009814","750","1.95","-250"
"5","333","1","1009814004","0","lsv_white_loop","0","1009814","0","1","0"
"6","1","333","1009814005","1","","0","1009814","1","0","0"
"6","1","122811","1009814006","1","","0","1009814","1","0","0"
"6","1","122911","1009814007","1","","0","1009814","1","0","0"
"6","1","122711","1009814008","1","","0","1009814","1","0","0"
"25","bgm_M610","bgm_M610","1009814009","0","","","1009814","0","",""
"93","0","1","1009814010","","","","1009814","","",""
"6","1","333","1009814011","1","","0","1009814","1","0.8","0.4"
"3","lsv_walk","122911","1009814012","1","","","1009814","","0.2",""
"2","100","122911","1009814013","-220","","","1009814","2","","0"
"6","1","122911","1009814014","1","","0","1009814","1","0.4","1"
"3","lsv_walk","122711","1009814015","1","","","1009814","","0.2",""
"2","270","122711","1009814016","-250","","","1009814","2","","0"
"6","1","122711","1009814017","1","","0","1009814","1","0.4","1"
