000e9e4a01b112fe5a6efb3e211529524cc0edcfb55f409d9ee258359ece6f8c,b20778c57cd1ef6064672f86a4cbd24db6c7ca1213720da8018b3567a74c481c,c55f3dc4006b06591e855f96bb34bfa2dcd302c0a8530a9ea9c5a29f502ce01b,a33f0b526576898a620432af0fff03386a98cfd7f5627bb320c48ec2f7f4034b,1c145fcb5e5299ace196f343c3fa2d8bc6555a66a2fab52ddd8f5b96a4ece285,2de5e3606e20ce33def9134947853baa715bd0a818f199b01bb1c8fac3cce688,7b511234e3110475acadba5b0aa388b2cf647d8de4fd766e031473d9a45a7aa4,4422c9d105f7fabbadf9f904eca08b2698a14b266198c9018c9da18a128fa316,ebd46db2ca114a3861a951eb44fc306790fbd8a25ea6ae88245caf41be61dc5b,a15a1863bcf518102dd04ce73cd3a0b46b5a441c2e18ff7733758e836ebf7940,ff118b51aeaaf27550d57cab4af13e059fb3830b50f4b963e29ea470b82df6df,a6db37ace16effc17f6021e028948dcfcf600f497b39af291908b5317ad3fef0,465e703dc1d2d36f5bb63dab432f28375df0e69af9ee958ce826bfbc03b767b9,29993004903901ac1e815ff4669b4cce37c31a3986f39cbd1685348f31a78b89,eae64f9a8642e3015dbab2d5af7f35efeca1c9bb60e3ce996e537f81569b6972,f210256d7f97aea8eb9a4482359c1f1facdb6d7fbd49dd13c8623f3be9bfd960,79a4e94d0738bb76816d4a965a6b078f8480b891a060fa93b58db2dd7681b6cd,27f4c0f9cdba2c80cbeb5db40f88eb8d17e027089bbd0552ba78367d5f2abe82,1acfb8d5baa670670d8e67217c0ed51f70e4f3d12fbf096d5825dead5c197115,0979fdf6b1853f69b2f0ec7c427936ff611c948d53b17e3d069231d1af1a43a0,593f1a5d2200adfc69862cf20bedc10e5be2f85cc9f82e503937666219dde3e7,fee255fefda8e1be18be09f9fd3988eacba50c1422671fd5335ed9b262682d43,060538f243a03eed40448ef2d4d867b597e1f1857f53fa4e1e7b146e7269253e,f6a4cec96ba2ec050a036fbf60ca8406d15709fb8212e2f144bcfba22c82d6f7,743d389eda4c6fe4e2e9d77c5c9eeea5271b86ce7df2c0e9b5e0966594bcf8ad,9bb810b185e35daa4c2ce6e656ed33caf8e7006105f5d5942d2182c1ba408f0a
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001071","84001071","90","25014","10","184001071","2025/11/15 16:00:00","10","370","100370","25021","10","14000","0","0","珀天的深域8-1","384001071","840010711","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001072","84001072","90","25014","10","184001072","2025/11/15 16:00:00","10","370","100370","25021","10","14200","0","0","珀天的深域8-2","384001072","840010721","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001073","84001073","90","25014","10","184001073","2025/11/15 16:00:00","10","370","100370","25021","10","14400","0","0","珀天的深域8-3","384001073","840010731","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001074","84001074","90","25014","10","184001074","2025/11/15 16:00:00","10","370","100370","25021","10","14550","0","0","珀天的深域8-4","384001074","840010741","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001075","84001075","90","25014","10","184001075","2025/11/15 16:00:00","10","370","100370","25021","10","14750","0","0","珀天的深域8-5","384001075","840010751","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001076","84001076","90","25014","10","184001076","2025/11/15 16:00:00","10","370","100380","25021","10","14950","0","0","珀天的深域8-6","384001076","840010761","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001077","84001077","90","25014","10","184001077","2025/11/15 16:00:00","10","370","100370","25021","10","15100","0","0","珀天的深域8-7","384001077","840010771","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001078","84001078","90","25014","10","184001078","2025/11/15 16:00:00","10","370","100370","25021","10","15300","0","0","珀天的深域8-8","384001078","840010781","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001079","84001079","90","25014","10","184001079","2025/11/15 16:00:00","10","370","100370","25021","10","15500","0","0","珀天的深域8-9","384001079","840010791","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001080","84001080","90","25014","10","184001080","2025/11/15 16:00:00","10","370","84001","25021","10","15750","0","0","珀天的深域8-10","384001080","840010801","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001081","84001081","90","25014","10","184001081","2026/01/15 16:00:00","10","400","100370","25021","10","16000","0","0","珀天的深域9-1","384001081","840010811","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001082","84001082","90","25014","10","184001082","2026/01/15 16:00:00","10","400","100370","25021","10","16200","0","0","珀天的深域9-2","384001082","840010821","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001083","84001083","90","25014","10","184001083","2026/01/15 16:00:00","10","400","100370","25021","10","16400","0","0","珀天的深域9-3","384001083","840010831","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001084","84001084","90","25014","10","184001084","2026/01/15 16:00:00","10","400","100370","25021","10","16550","0","0","珀天的深域9-4","384001084","840010841","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001085","84001085","90","25014","10","184001085","2026/01/15 16:00:00","10","400","100370","25021","10","16750","0","0","珀天的深域9-5","384001085","840010851","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001086","84001086","90","25014","10","184001086","2026/01/15 16:00:00","10","400","100380","25021","10","16950","0","0","珀天的深域9-6","384001086","840010861","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001087","84001087","90","25014","10","184001087","2026/01/15 16:00:00","10","400","100370","25021","10","17100","0","0","珀天的深域9-7","384001087","840010871","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001088","84001088","90","25014","10","184001088","2026/01/15 16:00:00","10","400","100370","25021","10","17300","0","0","珀天的深域9-8","384001088","840010881","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001089","84001089","90","25014","10","184001089","2026/01/15 16:00:00","10","400","100370","25021","10","17500","0","0","珀天的深域9-9","384001089","840010891","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001090","84001090","90","25014","10","184001090","2026/01/15 16:00:00","10","400","84001","25021","10","17750","0","0","珀天的深域9-10","384001090","840010901","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001091","84001091","90","25014","10","184001091","2026/07/15 16:00:00","10","530","100370","25021","10","18000","0","0","珀天的深域10-1","384001091","840010911","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001092","84001092","90","25014","10","184001092","2026/07/15 16:00:00","10","530","100370","25021","10","18200","0","0","珀天的深域10-2","384001092","840010921","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001093","84001093","90","25014","10","184001093","2026/07/15 16:00:00","10","530","100370","25021","10","18400","0","0","珀天的深域10-3","384001093","840010931","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001094","84001094","90","25014","10","184001094","2026/07/15 16:00:00","10","530","100370","25021","10","18550","0","0","珀天的深域10-4","384001094","840010941","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001095","84001095","90","25014","10","184001095","2026/07/15 16:00:00","10","530","100370","25021","10","18750","0","0","珀天的深域10-5","384001095","840010951","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001096","84001096","90","25014","10","184001096","2026/07/15 16:00:00","10","530","100380","25021","10","18950","0","0","珀天的深域10-6","384001096","840010961","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001097","84001097","90","25014","10","184001097","2026/07/15 16:00:00","10","530","100370","25021","10","19100","0","0","珀天的深域10-7","384001097","840010971","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001098","84001098","90","25014","10","184001098","2026/07/15 16:00:00","10","530","100370","25021","10","19300","0","0","珀天的深域10-8","384001098","840010981","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001099","84001099","90","25014","10","184001099","2026/07/15 16:00:00","10","530","100370","25021","10","19500","0","0","珀天的深域10-9","384001099","840010991","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001100","84001100","90","25014","10","184001100","2026/07/15 16:00:00","10","530","84001","25021","10","19750","0","0","珀天的深域10-10","384001100","840011001","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001001","85001001","90","25015","10","185001001","2024/06/14 16:00:00","10","10","100840","25021","10","0","0","0","紫冥的深域1-1","385001001","850010011","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001002","85001002","90","25015","10","185001002","2024/06/14 16:00:00","10","10","100840","25021","10","200","0","0","紫冥的深域1-2","385001002","850010021","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001003","85001003","90","25015","10","185001003","2024/06/14 16:00:00","10","10","100840","25021","10","400","0","0","紫冥的深域1-3","385001003","850010031","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001004","85001004","90","25015","10","185001004","2024/06/14 16:00:00","10","10","100840","25021","10","550","0","0","紫冥的深域1-4","385001004","850010041","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001005","85001005","90","25015","10","185001005","2024/06/14 16:00:00","10","10","100840","25021","10","750","0","0","紫冥的深域1-5","385001005","850010051","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001006","85001006","90","25015","10","185001006","2024/06/14 16:00:00","10","10","100850","25021","10","950","0","0","紫冥的深域1-6","385001006","850010061","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001007","85001007","90","25015","10","185001007","2024/06/14 16:00:00","10","10","100840","25021","10","1100","0","0","紫冥的深域1-7","385001007","850010071","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001008","85001008","90","25015","10","185001008","2024/06/14 16:00:00","10","10","100840","25021","10","1300","0","0","紫冥的深域1-8","385001008","850010081","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001009","85001009","90","25015","10","185001009","2024/06/14 16:00:00","10","10","100840","25021","10","1500","0","0","紫冥的深域1-9","385001009","850010091","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001010","85001010","90","25015","10","185001010","2024/06/14 16:00:00","10","10","85001","25021","10","1750","0","0","紫冥的深域1-10","385001010","850010101","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001011","85001011","90","25015","10","185001011","2024/06/14 16:00:00","10","20","100840","25021","10","2000","0","0","紫冥的深域2-1","385001011","850010111","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001012","85001012","90","25015","10","185001012","2024/06/14 16:00:00","10","20","100840","25021","10","2200","0","0","紫冥的深域2-2","385001012","850010121","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001013","85001013","90","25015","10","185001013","2024/06/14 16:00:00","10","20","100840","25021","10","2400","0","0","紫冥的深域2-3","385001013","850010131","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001014","85001014","90","25015","10","185001014","2024/06/14 16:00:00","10","20","100840","25021","10","2550","0","0","紫冥的深域2-4","385001014","850010141","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001015","85001015","90","25015","10","185001015","2024/06/14 16:00:00","10","20","100840","25021","10","2750","0","0","紫冥的深域2-5","385001015","850010151","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001016","85001016","90","25015","10","185001016","2024/06/14 16:00:00","10","20","100850","25021","10","2950","0","0","紫冥的深域2-6","385001016","850010161","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001017","85001017","90","25015","10","185001017","2024/06/14 16:00:00","10","20","100840","25021","10","3100","0","0","紫冥的深域2-7","385001017","850010171","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001018","85001018","90","25015","10","185001018","2024/06/14 16:00:00","10","20","100840","25021","10","3300","0","0","紫冥的深域2-8","385001018","850010181","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001019","85001019","90","25015","10","185001019","2024/06/14 16:00:00","10","20","100840","25021","10","3500","0","0","紫冥的深域2-9","385001019","850010191","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001020","85001020","90","25015","10","185001020","2024/06/14 16:00:00","10","20","85001","25021","10","3750","0","0","紫冥的深域2-10","385001020","850010201","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001021","85001021","90","25015","10","185001021","2024/06/14 16:00:00","10","30","100840","25021","10","4000","0","0","紫冥的深域3-1","385001021","850010211","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001022","85001022","90","25015","10","185001022","2024/06/14 16:00:00","10","30","100840","25021","10","4200","0","0","紫冥的深域3-2","385001022","850010221","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001023","85001023","90","25015","10","185001023","2024/06/14 16:00:00","10","30","100840","25021","10","4400","0","0","紫冥的深域3-3","385001023","850010231","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001024","85001024","90","25015","10","185001024","2024/06/14 16:00:00","10","30","100840","25021","10","4550","0","0","紫冥的深域3-4","385001024","850010241","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001025","85001025","90","25015","10","185001025","2024/06/14 16:00:00","10","30","100840","25021","10","4750","0","0","紫冥的深域3-5","385001025","850010251","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001026","85001026","90","25015","10","185001026","2024/06/14 16:00:00","10","30","100850","25021","10","4950","0","0","紫冥的深域3-6","385001026","850010261","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001027","85001027","90","25015","10","185001027","2024/06/14 16:00:00","10","30","100840","25021","10","5100","0","0","紫冥的深域3-7","385001027","850010271","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001028","85001028","90","25015","10","185001028","2024/06/14 16:00:00","10","30","100840","25021","10","5300","0","0","紫冥的深域3-8","385001028","850010281","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001029","85001029","90","25015","10","185001029","2024/06/14 16:00:00","10","30","100840","25021","10","5500","0","0","紫冥的深域3-9","385001029","850010291","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001030","85001030","90","25015","10","185001030","2024/06/14 16:00:00","10","30","85001","25021","10","5750","0","0","紫冥的深域3-10","385001030","850010301","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001031","85001031","90","25015","10","185001031","2024/06/14 16:00:00","10","60","100840","25021","10","6000","0","0","紫冥的深域4-1","385001031","850010311","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001032","85001032","90","25015","10","185001032","2024/06/14 16:00:00","10","60","100840","25021","10","6200","0","0","紫冥的深域4-2","385001032","850010321","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001033","85001033","90","25015","10","185001033","2024/06/14 16:00:00","10","60","100840","25021","10","6400","0","0","紫冥的深域4-3","385001033","850010331","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001034","85001034","90","25015","10","185001034","2024/06/14 16:00:00","10","60","100840","25021","10","6550","0","0","紫冥的深域4-4","385001034","850010341","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001035","85001035","90","25015","10","185001035","2024/06/14 16:00:00","10","60","100840","25021","10","6750","0","0","紫冥的深域4-5","385001035","850010351","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001036","85001036","90","25015","10","185001036","2024/06/14 16:00:00","10","60","100850","25021","10","6950","0","0","紫冥的深域4-6","385001036","850010361","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001037","85001037","90","25015","10","185001037","2024/06/14 16:00:00","10","60","100840","25021","10","7100","0","0","紫冥的深域4-7","385001037","850010371","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001038","85001038","90","25015","10","185001038","2024/06/14 16:00:00","10","60","100840","25021","10","7300","0","0","紫冥的深域4-8","385001038","850010381","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001039","85001039","90","25015","10","185001039","2024/06/14 16:00:00","10","60","100840","25021","10","7500","0","0","紫冥的深域4-9","385001039","850010391","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001040","85001040","90","25015","10","185001040","2024/06/14 16:00:00","10","60","85001","25021","10","7750","0","0","紫冥的深域4-10","385001040","850010401","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001041","85001041","90","25015","10","185001041","2024/06/14 16:00:00","10","90","100840","25021","10","8000","0","0","紫冥的深域5-1","385001041","850010411","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001042","85001042","90","25015","10","185001042","2024/06/14 16:00:00","10","90","100840","25021","10","8200","0","0","紫冥的深域5-2","385001042","850010421","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001043","85001043","90","25015","10","185001043","2024/06/14 16:00:00","10","90","100840","25021","10","8400","0","0","紫冥的深域5-3","385001043","850010431","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001044","85001044","90","25015","10","185001044","2024/06/14 16:00:00","10","90","100840","25021","10","8550","0","0","紫冥的深域5-4","385001044","850010441","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001045","85001045","90","25015","10","185001045","2024/06/14 16:00:00","10","90","100840","25021","10","8750","0","0","紫冥的深域5-5","385001045","850010451","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001046","85001046","90","25015","10","185001046","2024/06/14 16:00:00","10","90","100850","25021","10","8950","0","0","紫冥的深域5-6","385001046","850010461","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001047","85001047","90","25015","10","185001047","2024/06/14 16:00:00","10","90","100840","25021","10","9100","0","0","紫冥的深域5-7","385001047","850010471","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001048","85001048","90","25015","10","185001048","2024/06/14 16:00:00","10","90","100840","25021","10","9300","0","0","紫冥的深域5-8","385001048","850010481","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001049","85001049","90","25015","10","185001049","2024/06/14 16:00:00","10","90","100840","25021","10","9500","0","0","紫冥的深域5-9","385001049","850010491","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001050","85001050","90","25015","10","185001050","2024/06/14 16:00:00","10","90","85001","25021","10","9750","0","0","紫冥的深域5-10","385001050","850010501","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001051","85001051","90","25015","10","185001051","2025/03/15 16:00:00","10","230","100840","25021","10","10000","0","0","紫冥的深域6-1","385001051","850010511","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001052","85001052","90","25015","10","185001052","2025/03/15 16:00:00","10","230","100840","25021","10","10200","0","0","紫冥的深域6-2","385001052","850010521","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001053","85001053","90","25015","10","185001053","2025/03/15 16:00:00","10","230","100840","25021","10","10400","0","0","紫冥的深域6-3","385001053","850010531","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001054","85001054","90","25015","10","185001054","2025/03/15 16:00:00","10","230","100840","25021","10","10550","0","0","紫冥的深域6-4","385001054","850010541","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001055","85001055","90","25015","10","185001055","2025/03/15 16:00:00","10","230","100840","25021","10","10750","0","0","紫冥的深域6-5","385001055","850010551","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001056","85001056","90","25015","10","185001056","2025/03/15 16:00:00","10","230","100850","25021","10","10950","0","0","紫冥的深域6-6","385001056","850010561","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001057","85001057","90","25015","10","185001057","2025/03/15 16:00:00","10","230","100840","25021","10","11100","0","0","紫冥的深域6-7","385001057","850010571","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001058","85001058","90","25015","10","185001058","2025/03/15 16:00:00","10","230","100840","25021","10","11300","0","0","紫冥的深域6-8","385001058","850010581","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001059","85001059","90","25015","10","185001059","2025/03/15 16:00:00","10","230","100840","25021","10","11500","0","0","紫冥的深域6-9","385001059","850010591","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001060","85001060","90","25015","10","185001060","2025/03/15 16:00:00","10","230","85001","25021","10","11750","0","0","紫冥的深域6-10","385001060","850010601","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001061","85001061","90","25015","10","185001061","2025/03/15 16:00:00","10","260","100840","25021","10","12000","0","0","紫冥的深域7-1","385001061","850010611","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001062","85001062","90","25015","10","185001062","2025/03/15 16:00:00","10","260","100840","25021","10","12200","0","0","紫冥的深域7-2","385001062","850010621","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001063","85001063","90","25015","10","185001063","2025/03/15 16:00:00","10","260","100840","25021","10","12400","0","0","紫冥的深域7-3","385001063","850010631","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001064","85001064","90","25015","10","185001064","2025/03/15 16:00:00","10","260","100840","25021","10","12550","0","0","紫冥的深域7-4","385001064","850010641","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001065","85001065","90","25015","10","185001065","2025/03/15 16:00:00","10","260","100840","25021","10","12750","0","0","紫冥的深域7-5","385001065","850010651","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001066","85001066","90","25015","10","185001066","2025/03/15 16:00:00","10","260","100850","25021","10","12950","0","0","紫冥的深域7-6","385001066","850010661","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001067","85001067","90","25015","10","185001067","2025/03/15 16:00:00","10","260","100840","25021","10","13100","0","0","紫冥的深域7-7","385001067","850010671","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001068","85001068","90","25015","10","185001068","2025/03/15 16:00:00","10","260","100840","25021","10","13300","0","0","紫冥的深域7-8","385001068","850010681","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001069","85001069","90","25015","10","185001069","2025/03/15 16:00:00","10","260","100840","25021","10","13500","0","0","紫冥的深域7-9","385001069","850010691","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001070","85001070","90","25015","10","185001070","2025/03/15 16:00:00","10","260","85001","25021","10","13750","0","0","紫冥的深域7-10","385001070","850010701","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001071","85001071","90","25015","10","185001071","2025/11/15 16:00:00","10","370","100840","25021","10","14000","0","0","紫冥的深域8-1","385001071","850010711","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001072","85001072","90","25015","10","185001072","2025/11/15 16:00:00","10","370","100840","25021","10","14200","0","0","紫冥的深域8-2","385001072","850010721","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001073","85001073","90","25015","10","185001073","2025/11/15 16:00:00","10","370","100840","25021","10","14400","0","0","紫冥的深域8-3","385001073","850010731","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001074","85001074","90","25015","10","185001074","2025/11/15 16:00:00","10","370","100840","25021","10","14550","0","0","紫冥的深域8-4","385001074","850010741","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001075","85001075","90","25015","10","185001075","2025/11/15 16:00:00","10","370","100840","25021","10","14750","0","0","紫冥的深域8-5","385001075","850010751","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001076","85001076","90","25015","10","185001076","2025/11/15 16:00:00","10","370","100850","25021","10","14950","0","0","紫冥的深域8-6","385001076","850010761","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001077","85001077","90","25015","10","185001077","2025/11/15 16:00:00","10","370","100840","25021","10","15100","0","0","紫冥的深域8-7","385001077","850010771","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001078","85001078","90","25015","10","185001078","2025/11/15 16:00:00","10","370","100840","25021","10","15300","0","0","紫冥的深域8-8","385001078","850010781","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001079","85001079","90","25015","10","185001079","2025/11/15 16:00:00","10","370","100840","25021","10","15500","0","0","紫冥的深域8-9","385001079","850010791","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001080","85001080","90","25015","10","185001080","2025/11/15 16:00:00","10","370","85001","25021","10","15750","0","0","紫冥的深域8-10","385001080","850010801","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001081","85001081","90","25015","10","185001081","2026/01/15 16:00:00","10","400","100840","25021","10","16000","0","0","紫冥的深域9-1","385001081","850010811","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001082","85001082","90","25015","10","185001082","2026/01/15 16:00:00","10","400","100840","25021","10","16200","0","0","紫冥的深域9-2","385001082","850010821","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001083","85001083","90","25015","10","185001083","2026/01/15 16:00:00","10","400","100840","25021","10","16400","0","0","紫冥的深域9-3","385001083","850010831","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001084","85001084","90","25015","10","185001084","2026/01/15 16:00:00","10","400","100840","25021","10","16550","0","0","紫冥的深域9-4","385001084","850010841","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001085","85001085","90","25015","10","185001085","2026/01/15 16:00:00","10","400","100840","25021","10","16750","0","0","紫冥的深域9-5","385001085","850010851","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001086","85001086","90","25015","10","185001086","2026/01/15 16:00:00","10","400","100850","25021","10","16950","0","0","紫冥的深域9-6","385001086","850010861","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001087","85001087","90","25015","10","185001087","2026/01/15 16:00:00","10","400","100840","25021","10","17100","0","0","紫冥的深域9-7","385001087","850010871","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001088","85001088","90","25015","10","185001088","2026/01/15 16:00:00","10","400","100840","25021","10","17300","0","0","紫冥的深域9-8","385001088","850010881","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001089","85001089","90","25015","10","185001089","2026/01/15 16:00:00","10","400","100840","25021","10","17500","0","0","紫冥的深域9-9","385001089","850010891","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001090","85001090","90","25015","10","185001090","2026/01/15 16:00:00","10","400","85001","25021","10","17750","0","0","紫冥的深域9-10","385001090","850010901","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001091","85001091","90","25015","10","185001091","2026/07/15 16:00:00","10","530","100840","25021","10","18000","0","0","紫冥的深域10-1","385001091","850010911","182100"
"100","215","0","0","0","2030/12/17 14:59:59","85001","285001092","85001092","90","25015","10","185001092","2026/07/15 16:00:00","10","530","100840","25021","10","18200","0","0","紫冥的深域10-2","385001092","850010921","182100"
"175","215","0","0","0","2030/12/17 14:59:59","85001","285001093","85001093","90","25015","10","185001093","2026/07/15 16:00:00","10","530","100840","25021","10","18400","0","0","紫冥的深域10-3","385001093","850010931","182100"
"50","215","0","0","0","2030/12/17 14:59:59","85001","285001094","85001094","90","25015","10","185001094","2026/07/15 16:00:00","10","530","100840","25021","10","18550","0","0","紫冥的深域10-4","385001094","850010941","182100"
"125","215","0","0","0","2030/12/17 14:59:59","85001","285001095","85001095","90","25015","10","185001095","2026/07/15 16:00:00","10","530","100840","25021","10","18750","0","0","紫冥的深域10-5","385001095","850010951","182100"
"200","215","0","0","0","2030/12/17 14:59:59","85001","285001096","85001096","90","25015","10","185001096","2026/07/15 16:00:00","10","530","100850","25021","10","18950","0","0","紫冥的深域10-6","385001096","850010961","182100"
"25","215","0","0","0","2030/12/17 14:59:59","85001","285001097","85001097","90","25015","10","185001097","2026/07/15 16:00:00","10","530","100840","25021","10","19100","0","0","紫冥的深域10-7","385001097","850010971","182100"
