85266909c8537c3554e34426ac3617043392f20202e45bb41e0a99f7fbf7ac05,116d5ea5ea445880de6b35b26873bd8a6c056821366d288166f789f4a3193408,78d52cdd3ef12ea62ec679bf9095ffbc05127fc0e7141834f4b96f917035625b,bc7db4bd7d3a9756698656e6865a55c0616b4f0d61a5ac0ccedb60bf5991fbd5,7be111bfb0001cf7092d724ee304f37449837a03b649a034653fbe539c114b2c,ace72ba46386a5e935010300825a09d401e72957fb1d35088d9f37b0905b8406,3bdc8ffb4943e542bcef44e72f72c1d3b9fc68aff1f344c8fe56d576539a5e87,d023f3fc52cff825bc01d1041e48a029b0e2fc85fdb6b8e3b4230776f29caed3,fcd86ad69260a48b22e060c7aa13664ddf34359d15020e48631b341e093852a1,e0d271ec8a77ac72c9c27f0ae724c76967130f047c57e63bbfd9967015182d5f,3d54afdc6f93945df40ef8e6bdfcedb5de393a128f6998fc8576e95df64d4ebc
"3","117531","","","1","mhp_sit_talk_wish2","0.2","","1007414","1007414057",""
"21","vo_mhp_1007414","","","0","vo_mhp_3107","","","1007414","1007414058","0"
"11","117531","0","0","7","在醫院請保持安靜。","0","0.5","1007414","1007414059","1"
"91","0","","","","","","","1007414","1007414060",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007414","1007414061",""
"3","100931","","","1","mhp_sit_talk_sad","0.2","","1007414","1007414062",""
"21","vo_mhp_1007414","","","0","vo_mhp_3108","","","1007414","1007414063","0"
"11","100931","0","0","8","啊，是……","0","0.5","1007414","1007414064","1"
"91","0","","","","","","","1007414","1007414065",""
"3","100931","","","1","mhp_sit_idle_sad","0.2","","1007414","1007414066",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007414","1007414067",""
"21","vo_mhp_1007414","","","0","vo_mhp_3109","","","1007414","1007414068","0"
"11","117531","0","0","6","不過，看到杏奈很安靜，\n會讓人覺得有點不舒服呢。\n我們都是同個公會的人，\n我不會對妳不利的。","0","0.5","1007414","1007414069","1"
"91","0","","","","","","","1007414","1007414070",""
"22","0","","","","0","","","1007414","1007414071",""
"103","我開「金色天露」給妳。","","","0","1007414075","","","1007414","1007414072",""
"103","妳用這個聖杯來漱口吧。","","","0","1007414128","","","1007414","1007414073",""
"103","妳用這條封魔帶來保濕吧。","","","0","1007414180","","","1007414","1007414074",""
"3","117531","1","0","0","mhp_sit_out","0.2","","1007414","1007414075","mhp_idle_normal"
"93","0.6","","","","0","","","1007414","1007414076",""
"3","100931","1","0","0","mhp_sit_out","0.2","","1007414","1007414077","mhp_idle_normal"
"93","0.2","","","","0","","","1007414","1007414078",""
"3","100931","0","","1","mhp_walk_sad","0.2","","1007414","1007414079",""
"2","100931","0","","-220","35","","","1007414","1007414080","1.5"
"2","31","0","","-220","35","","","1007414","1007414081","1.5"
"2","11","0","","-220","35","","","1007414","1007414082","1.5"
"2","12","0","","-220","35","","","1007414","1007414083","1.5"
"93","0.3","","","","0","","","1007414","1007414084",""
"3","117531","1","0","0","mhp_handover_in","0.2","","1007414","1007414085","mhp_handover_loop"
"6","21","1","0","1","1","0","","1007414","1007414086","1"
"6","22","1","0","1","1","0","","1007414","1007414087","1"
"3","21","1","0","0","mhp_handover_in","0.2","","1007414","1007414088","mhp_handover_loop"
"3","22","1","0","0","mhp_item_EX0005_handover_in","0.2","","1007414","1007414089","mhp_item_EX0005_handover_loop"
"93","1.2","","","","0","","","1007414","1007414090",""
"3","100931","","","1","mhp_idle_sad","0.2","","1007414","1007414091",""
"93","0.5","","","","0","","","1007414","1007414092",""
"3","100931","1","0","0","mhp_surprise","0.2","","1007414","1007414093","mhp_talk_surprise1"
"21","vo_mhp_1007414","","","0","vo_mhp_3110","","","1007414","1007414094","0"
"11","100931","0","0","4","那、那不是能從生長於靈峰的花朵\n採取到的傳說之蜜嗎！\n只要有這個，\n我大概能馬上詠唱一千道魔法吧！","0","0.5","1007414","1007414095","1"
"93","6","","","","1","","","1007414","1007414096",""
"3","100931","","","0","mhp_anna_huhuStand_in","0.2","","1007414","1007414097",""
"91","0","","","","","","","1007414","1007414098",""
"3","100931","1","0.2","0","mhp_anna_ahahaStand_in","0.2","","1007414","1007414099","mhp_anna_ahahaStand_loop"
"93","0","","","","1","","","1007414","1007414100",""
"91","1007414095","","","","","","","1007414","1007414101",""
"22","0","","","","0","","","1007414","1007414102",""
"93","1","","","","","","","1007414","1007414103",""
"3","100931","1","0","0","mhp_handover_receive_in","0.2","","1007414","1007414104","mhp_handover_receive_loop"
"6","11","1","0","1","1","0","","1007414","1007414105","1"
"6","12","1","0","1","1","0","","1007414","1007414106","1"
"3","11","1","0","0","mhp_receive_anna_in","0.2","","1007414","1007414107","mhp_receive_anna_loop"
"3","12","1","0","0","mhp_item_EX0005_receive_in","0.2","","1007414","1007414108","mhp_item_EX0005_receive_loop"
"93","0.6","","","","0","","","1007414","1007414109",""
"6","22","1","0","1","1","0.4","","1007414","1007414110","1"
"93","0.4","","","","0","","","1007414","1007414111",""
"3","117531","1","0","0","mhp_handover_out","0.2","","1007414","1007414112","mhp_idle_normal"
"3","21","1","0","0","mhp_handover_out","0.2","","1007414","1007414113","NoItem_idle"
"3","22","1","0","0","mhp_item_EX0005_handover_out","0.2","","1007414","1007414114","NoItem_idle"
"93","0.4","","","","0","","","1007414","1007414115",""
"3","100931","1","0","0","mhp_handover_receive_out","0.2","","1007414","1007414116","mhp_idle_normal"
"3","11","1","0","0","mhp_receive_anna_out","0.2","","1007414","1007414117","NoItem_idle"
"3","12","1","0","0","mhp_item_EX0005_receive_out","0.2","","1007414","1007414118","NoItem_idle"
"93","2","","","","","","","1007414","1007414119",""
"3","100931","","","1","mhp_idle_memory","0.2","","1007414","1007414120",""
"93","0.2","","","","0","","","1007414","1007414121",""
"3","117631","","","1","mhp_sit_idle_sad","0.2","","1007414","1007414122",""
"21","vo_mhp_1007414","","","0","vo_mhp_3111","","","1007414","1007414123","0"
"11","117631","0","0","6","（那不管怎麼看\n都只是治喉嚨的感冒糖漿吧？\n這就是所謂好壞全看怎麼說嗎？）","0","0.5","1007414","1007414124","1"
"91","0","","","","","","","1007414","1007414125",""
"3","117631","","","1","mhp_sit_idle","0.2","","1007414","1007414126",""
"101","1007414224","","","","","","","1007414","1007414127",""
"3","117531","1","0","0","mhp_sit_out","0.2","","1007414","1007414128","mhp_idle_normal"
"93","0.6","","","","0","","","1007414","1007414129",""
"3","100931","1","0","0","mhp_sit_out","0.2","","1007414","1007414130","mhp_idle_normal"
"93","0.2","","","","0","","","1007414","1007414131",""
"3","100931","0","","1","mhp_walk_sad","0.2","","1007414","1007414132",""
"2","100931","0","","-220","35","","","1007414","1007414133","1.5"
"2","31","0","","-220","35","","","1007414","1007414134","1.5"
"2","11","0","","-220","35","","","1007414","1007414135","1.5"
"2","12","0","","-220","35","","","1007414","1007414136","1.5"
"93","0.3","","","","0","","","1007414","1007414137",""
"3","117531","1","0","0","mhp_handover_in","0.2","","1007414","1007414138","mhp_handover_loop"
"6","21","1","0","1","1","0","","1007414","1007414139","1"
"6","22","1","0","1","1","0","","1007414","1007414140","1"
"3","21","1","0","0","mhp_handover_in","0.2","","1007414","1007414141","mhp_handover_loop"
"3","22","1","0","0","mhp_item_EX0013_handover_in","0.2","","1007414","1007414142","mhp_item_EX0013_handover_loop"
"93","1.2","","","","0","","","1007414","1007414143",""
"3","100931","","","1","mhp_idle_sad","0.2","","1007414","1007414144",""
"93","0.5","","","","0","","","1007414","1007414145",""
"3","100931","1","0","0","mhp_surprise","0.2","","1007414","1007414146","mhp_talk_surprise1"
"21","vo_mhp_1007414","","","0","vo_mhp_3112","","","1007414","1007414147","0"
"11","100931","0","0","5","這、這是那個傳說中的……！\n哼哼哼，這樣一來，\n我應該就能抵達無上的領域了吧！","0","0.5","1007414","1007414148","1"
"93","3.5","","","","1","","","1007414","1007414149",""
"3","100931","","","0","mhp_anna_huhuStand_in","0.2","","1007414","1007414150",""
"91","0","","","","","","","1007414","1007414151",""
"3","100931","1","0.2","0","mhp_anna_ahahaStand_in","0.2","","1007414","1007414152","mhp_anna_ahahaStand_loop"
"91","1007414148","","","","","","","1007414","1007414153",""
"22","0","","","","0","","","1007414","1007414154",""
"93","1","","","","0","","","1007414","1007414155",""
"3","100931","1","0","0","mhp_handover_receive_in","0.2","","1007414","1007414156","mhp_handover_receive_loop"
"6","11","1","0","1","1","0","","1007414","1007414157","1"
"6","12","1","0","1","1","0","","1007414","1007414158","1"
"3","11","1","0","0","mhp_receive_anna_in","0.2","","1007414","1007414159","mhp_receive_anna_loop"
"3","12","1","0","0","mhp_item_EX0013_receive_in","0.2","","1007414","1007414160","mhp_item_EX0013_receive_loop"
"93","0.6","","","","0","","","1007414","1007414161",""
"6","22","1","0","1","1","0.4","","1007414","1007414162","1"
"93","0.4","","","","0","","","1007414","1007414163",""
"3","117531","1","0","0","mhp_handover_out","0.2","","1007414","1007414164","mhp_idle_normal"
"3","21","1","0","0","mhp_handover_out","0.2","","1007414","1007414165","NoItem_idle"
"3","22","1","0","0","mhp_item_EX0013_handover_out","0.2","","1007414","1007414166","NoItem_idle"
"93","0.4","","","","0","","","1007414","1007414167",""
"3","100931","1","0","0","mhp_handover_receive_out","0.2","","1007414","1007414168","mhp_idle_normal"
"3","11","1","0","0","mhp_receive_anna_out","0.2","","1007414","1007414169","NoItem_idle"
"3","12","1","0","0","mhp_item_EX0013_receive_out","0.2","","1007414","1007414170","NoItem_idle"
"93","2","","","","","","","1007414","1007414171",""
"3","100931","","","1","mhp_idle_memory","0.2","","1007414","1007414172",""
"93","0.2","","","","","","","1007414","1007414173",""
"3","117531","","","1","mhp_idle_thinking","0.2","","1007414","1007414174",""
"21","vo_mhp_1007414","","","0","vo_mhp_3113","","","1007414","1007414175","0"
"11","117531","0","0","6","（普通的杯子就能讓她這麼開心，\n這還真是划算。）","0","0.5","1007414","1007414176","1"
"91","0","","","","","","","1007414","1007414177",""
"3","117531","","","1","mhp_idle_normal","0.2","","1007414","1007414178",""
"101","1007414224","","","","","","","1007414","1007414179",""
"3","117531","1","0","0","mhp_sit_out","0.2","","1007414","1007414180","mhp_idle_normal"
"93","0.6","","","","0","","","1007414","1007414181",""
"3","100931","1","0","0","mhp_sit_out","0.2","","1007414","1007414182","mhp_idle_normal"
"93","0.2","","","","0","","","1007414","1007414183",""
"3","100931","0","","1","mhp_walk_sad","0.2","","1007414","1007414184",""
"2","100931","0","","-220","35","","","1007414","1007414185","1.5"
"2","31","0","","-220","35","","","1007414","1007414186","1.5"
"2","11","0","","-220","35","","","1007414","1007414187","1.5"
"2","12","0","","-220","35","","","1007414","1007414188","1.5"
"93","0.3","","","","0","","","1007414","1007414189",""
"3","117531","1","0","0","mhp_handover_in","0.2","","1007414","1007414190","mhp_handover_loop"
"6","21","1","0","1","1","0","","1007414","1007414191","1"
"6","22","1","0","1","1","0","","1007414","1007414192","1"
"3","21","1","0","0","mhp_handover_in","0.2","","1007414","1007414193","mhp_handover_loop"
"3","22","1","0","0","mhp_item_EX0012_handover_in","0.2","","1007414","1007414194","mhp_item_EX0012_handover_loop"
"93","1.2","","","","0","","","1007414","1007414195",""
"3","100931","1","0","0","mhp_handover_receive_sad_in","0.2","","1007414","1007414196","mhp_handover_receive_sad_loop"
"6","11","1","0","1","1","0","","1007414","1007414197","1"
"6","12","1","0","1","1","0","","1007414","1007414198","1"
"3","11","1","0","0","mhp_receive_anna_in","0.2","","1007414","1007414199","mhp_receive_anna_loop"
"3","12","1","0","0","mhp_item_EX0012_receive_in","0.2","","1007414","1007414200","mhp_item_EX0012_receive_loop"
"93","0.6","","","","0","","","1007414","1007414201",""
"6","22","1","0","1","1","0.4","","1007414","1007414202","1"
"93","0.4","","","","0","","","1007414","1007414203",""
"3","117531","1","0","0","mhp_handover_out","0.2","","1007414","1007414204","mhp_idle_normal"
"3","21","1","0","0","mhp_handover_out","0.2","","1007414","1007414205","NoItem_idle"
"3","22","1","0","0","mhp_item_EX0012_handover_out","0.2","","1007414","1007414206","NoItem_idle"
"93","0.4","","","","0","","","1007414","1007414207",""
"3","100931","1","0","0","mhp_handover_receive_sad_out","0.2","","1007414","1007414208","mhp_idle_normal_sad"
"3","11","1","0","0","mhp_receive_anna_out","0.2","","1007414","1007414209","NoItem_idle"
"3","12","1","0","0","mhp_item_EX0012_receive_out","0.2","","1007414","1007414210","NoItem_idle"
"93","2","","","","","","","1007414","1007414211",""
"3","100931","","","1","mhp_idle_worry","0.2","","1007414","1007414212",""
"93","0.2","","","","0","","","1007414","1007414213",""
"3","100931","","","1","mhp_talk_worry","0.2","","1007414","1007414214",""
"21","vo_mhp_1007414","","","0","vo_mhp_3114","","","1007414","1007414215","0"
"11","100931","0","0","4","嗚，也就是要採取戰略性休息嗎？\n我明白了，現在就乖乖照做吧……","0","0.5","1007414","1007414216","1"
"91","0","","","","","","","1007414","1007414217",""
"3","100931","","","1","mhp_idle_worry","0.2","","1007414","1007414218",""
"3","117531","","","1","mhp_idle_thinking","0.2","","1007414","1007414219",""
"21","vo_mhp_1007414","","","0","vo_mhp_3115","","","1007414","1007414220","0"
"11","117531","0","0","6","（居然這樣稱呼市售口罩……\n這樣不是連我都快被影響了嗎？）","0","0.5","1007414","1007414221","1"
"91","0","","","","","","","1007414","1007414222",""
"3","117531","","","1","mhp_idle_normal","0.2","","1007414","1007414223",""
"91","0","","","","","","","1007414","1007414224",""
"3","100931","1","0.2","0","mhp_anna_darkStand_in","0.2","","1007414","1007414225","mhp_anna_darkStand_loop"
"3","31","1","0.2","0","mhp_anna_darkStand_in","0.2","","1007414","1007414226","mhp_anna_darkStand_loop"
"93","0.1","","","","0","","","1007414","1007414227",""
"21","vo_mhp_1007414","","","0","vo_mhp_3116","","","1007414","1007414228","0"
"11","100931","0","0","4","「無形之暗殺者」……\n對方是超乎想像的強敵。\n但那群傢伙應該會後悔吧。","0","0.5","1007414","1007414229","1"
"91","0","","","","","","","1007414","1007414230",""
"3","100931","1","0.2","0","mhp_anna_ahahaStand_in","0.2","","1007414","1007414231","mhp_anna_ahahaStand_loop"
"3","31","","","1","NoItem","0.2","","1007414","1007414232",""
"21","vo_mhp_1007414","","","0","vo_mhp_3117","","","1007414","1007414233","0"
"11","100931","0","0","5","為我在克服這個危機後\n得到的全新力量渾身顫慄吧！","0","0.5","1007414","1007414234","1"
"91","0","","","","","","","1007414","1007414235",""
"3","117531","","","1","mhp_talk_worry","0.2","","1007414","1007414236",""
"21","vo_mhp_1007414","","","0","vo_mhp_3118","","","1007414","1007414237","0"
"11","117531","0","0","8","所以說，在醫院請保持安靜。","0","0.5","1007414","1007414238","1"
"91","0","","","","","","","1007414","1007414239",""
"3","117531","","","1","mhp_idle_normal","0.2","","1007414","1007414240",""
"3","100931","","","1","mhp_talk_worry","0.2","","1007414","1007414241",""
"3","31","","","1","NoItem","0.2","","1007414","1007414242",""
"21","vo_mhp_1007414","","","0","vo_mhp_3119","","","1007414","1007414243","0"
"11","100931","0","0","8","好、好的……","0","0.5","1007414","1007414244","1"
"91","0","","","","","","","1007414","1007414245",""
"93","1","","","","","","","1007414","1007414246",""
"3","100931","","","1","mhp_run_sad","0.2","","1007414","1007414247",""
"4","100931","","","","1","","","1007414","1007414248",""
"2","100931","0","","-220","-1000","","","1007414","1007414249","3"
"93","3","","","","0","","","1007414","1007414250",""
"91","0","","","","","","","1007414","1007414251",""
"1","1","-220","0","100","100931","1.7","mhp_idle_normal","1007415","1007415001","-1000"
"1","1","-200","1","100","117631","1.7","mhp_sit_idle","1007415","1007415002","365"
"1","1","-220","1","104","117531","1.7","mhp_sit_idle","1007415","1007415003","185"
"31","1","0.85","","-240","1","1","","1007415","1007415004","-154"
"31","20","1","","-50","120","0","","1007415","1007415005","-237"
"31","30","1","","0","130","0","","1007415","1007415006","160"
"31","11","1","","0","111","0","","1007415","1007415007","0"
"5","1","-220","0","110","11","1.7","NoItem","1007415","1007415008","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007415","1007415009","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007415","1007415010","170"
"5","1","-220","1","105","22","1.7","NoItem","1007415","1007415011","170"
"6","11","0","0","1","1","0","","1007415","1007415012","1"
"6","12","0","0","1","1","0","","1007415","1007415013","1"
"6","21","0","0","1","1","0","","1007415","1007415014","1"
"6","22","0","0","1","1","0","","1007415","1007415015","1"
"91","0","","","","","","","1007415","1007415016",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007415","1007415017",""
"21","vo_mhp_1007415","","","0","vo_mhp_3201","","","1007415","1007415018","0"
"11","117531","0","0","4","杏奈，請進～","0","0.5","1007415","1007415019","0"
"91","0","","","","","","","1007415","1007415020",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007415","1007415021",""
"3","100931","","","1","mhp_anna_chill_walk","0.2","","1007415","1007415022",""
"2","100931","0","","-220","-200","","","1007415","1007415023","4"
"91","0","","","","","","","1007415","1007415024",""
"3","100931","1","0.2","0","mhp_anna_chill_sit_in","0.2","","1007415","1007415025","mhp_anna_chill_sit_idle"
"93","2","","","","0","","","1007415","1007415026",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007415","1007415027",""
"21","vo_mhp_1007415","","","0","vo_mhp_3202","","","1007415","1007415028","0"
"11","117531","0","0","6","呃……妳看起來非常難受呢，\n這也是「無形之暗殺者」\n做的好事嗎？","0","0.5","1007415","1007415029","1"
"91","0","","","","","","","1007415","1007415030",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007415","1007415031",""
"3","100931","","","1","mhp_anna_chill_loop","0.2","","1007415","1007415032",""
"21","vo_mhp_1007415","","","0","vo_mhp_3203","","","1007415","1007415033","0"
"11","100931","0","0","3","我不知道……\n我一直昏昏沉沉的，\n又頭暈腦脹，就是很難受……","0","0.5","1007415","1007415034","1"
"91","0","","","","","","","1007415","1007415035",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007415","1007415036",""
"21","vo_mhp_1007415","","","0","vo_mhp_3204","","","1007415","1007415037","0"
"11","117531","0","0","6","這是因為妳在之前的症狀康復後，\n和七七香打起魔法對戰，\n玩得太過火而造成的吧，\n呵呵，真是個不乖的團長♪","0","0.5","1007415","1007415038","1"
"91","0","","","","","","","1007415","1007415039",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007415","1007415040",""
"3","100931","","","1","mhp_anna_sit_talk_sad","0.2","","1007415","1007415041",""
"21","vo_mhp_1007415","","","0","vo_mhp_3205","","","1007415","1007415042","0"
"11","100931","0","0","3","對不、起……","0","0.5","1007415","1007415043","1"
"91","0","","","","","","","1007415","1007415044",""
"3","100931","","","1","mhp_anna_chill_sit_idle","0.2","","1007415","1007415045",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007415","1007415046",""
"21","vo_mhp_1007415","","","0","vo_mhp_3206","","","1007415","1007415047","0"
"11","117531","0","0","4","唉，看妳這副樣子，\n捉弄妳也沒意思啊。\n得懲罰這麼不中用的妳才行。","0","0.5","1007415","1007415048","1"
"91","0","","","","","","","1007415","1007415049",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007415","1007415050",""
"3","100931","","","1","mhp_anna_sit_talk_worry","0.2","","1007415","1007415051",""
"21","vo_mhp_1007415","","","0","vo_mhp_3207","","","1007415","1007415052","0"
"11","100931","0","0","4","我、我做好覺悟了……\n但會痛的話，還是……","0","0.5","1007415","1007415053","1"
"91","0","","","","","","","1007415","1007415054",""
"3","100931","","","1","mhp_anna_chill_sit_idle","0.2","","1007415","1007415055",""
"3","117531","1","0.2","0","mhp_sit_out","0.2","","1007415","1007415056","mhp_anna_ahahaStand_loop"
"21","vo_mhp_1007415","","","0","vo_mhp_3208","","","1007415","1007415057","0"
"11","117531","0","0","6","沒事的，因為不管是什麼樣的疾病，\n都無法逃過我的獨眼！","0","0.5","1007415","1007415058","1"
"91","0","","","","","","","1007415","1007415059",""
"22","0","","","","0","","","1007415","1007415060",""
"3","117531","0","","1","mhp_walk","0.2","","1007415","1007415061",""
"2","117531","0","","-220","-50","","","1007415","1007415062","2"
"2","21","0","","-220","-50","","","1007415","1007415063","2"
"2","22","0","","-220","-50","","","1007415","1007415064","2"
"93","2","","","","0","","","1007415","1007415065",""
"6","21","1","0","1","1","0","","1007415","1007415066","1"
"3","117531","1","0","0","mhp_mitsuki_injection_in","0.2","","1007415","1007415067","mhp_mitsuki_injection_loop"
"3","21","1","0","0","mhp_mitsuki_injection_in","0.2","","1007415","1007415068","mhp_mitsuki_injection_loop"
"3","100931","","","1","mhp_anna_pain_in_blue","0.2","","1007415","1007415069",""
"93","1.2","","","","","","","1007415","1007415070",""
"23","se_10031400","","","","se_10031400_syringe","","","1007415","1007415071",""
"93","0.6","","","","","","","1007415","1007415072",""
"3","117531","1","0","0","mhp_mitsuki_injection_out","0.2","","1007415","1007415073","mhp_idle_normal"
"3","21","1","0","0","mhp_mitsuki_injection_out","0.2","","1007415","1007415074","NoItem"
"93","0.5","","","","","","","1007415","1007415075",""
"3","100931","","","0","mhp_anna_down","0.2","","1007415","1007415076",""
"21","vo_mhp_1007415","","","0","vo_mhp_3209","","","1007415","1007415077","0"
"11","100931","0","0","8","啊……","0","0.5","1007415","1007415078","1"
"93","0.3","","","","","","","1007415","1007415079",""
"4","100931","","","","1","","","1007415","1007415080",""
"23","se_10031400","","","","se_10031400_bodyfall","","","1007415","1007415081",""
"91","1007415078","","","","","","","1007415","1007415082",""
"3","117631","","","1","mhp_sit_talk_surprise2","0.2","","1007415","1007415083",""
"21","vo_mhp_1007415","","","0","vo_mhp_3210","","","1007415","1007415084","0"
"11","117631","0","0","4","這、這個人怎麼了？\n難道她死、死掉了──","0","0.5","1007415","1007415085","1"
"91","0","","","","","","","1007415","1007415086",""
"3","117631","","","1","mhp_sit_idle_surprise1","0.2","","1007415","1007415087",""
"3","117531","","","1","mhp_talk_thinking","0.2","","1007415","1007415088",""
"21","vo_mhp_1007415","","","0","vo_mhp_3211","","","1007415","1007415089","0"
"11","117531","0","0","4","怎麼可能，我只是打了安眠藥喔。\n因為她需要的是別做些多餘的事情，\n安靜地好好休息。","0","0.5","1007415","1007415090","1"
"91","0","","","","","","","1007415","1007415091",""
"3","117531","","","1","mhp_talk_normal","0.2","","1007415","1007415092",""
"21","vo_mhp_1007415","","","0","vo_mhp_3212","","","1007415","1007415093","0"
"11","117531","0","0","5","因為杏奈虛弱的樣子\n一點都不有趣啊。\n如果她不像平常那樣吵吵鬧鬧的，\n連我都會很不對勁。","0","0.5","1007415","1007415094","1"
"91","0","","","","","","","1007415","1007415095",""
"3","117531","","","1","mhp_idle_normal","0.2","","1007415","1007415096",""
"3","117631","","","1","mhp_sit_talk_joy2","0.2","","1007415","1007415097",""
"21","vo_mhp_1007415","","","0","vo_mhp_3213","","","1007415","1007415098","0"
"11","117631","0","0","4","真是的，妳別嚇我啦。\n說是這麼說，醫生果然很溫柔呢♪","0","0.5","1007415","1007415099","1"
"91","0","","","","","","","1007415","1007415100",""
"3","117631","","","1","mhp_sit_idle_joy2","0.2","","1007415","1007415101",""
"3","117531","","","1","mhp_talk_thinking","0.2","","1007415","1007415102",""
"21","vo_mhp_1007415","","","0","vo_mhp_3214","","","1007415","1007415103","0"
"11","117531","0","0","6","不過，因為這是效果很好的安眠藥，\n她或許會睡上一星期左右呢。","0","0.5","1007415","1007415104","1"
"91","0","","","","","","","1007415","1007415105",""
"3","117531","","","1","mhp_idle_thinking","0.2","","1007415","1007415106",""
"3","117631","","","1","mhp_sit_idle_surprise2","0.2","","1007415","1007415107",""
"21","vo_mhp_1007415","","","0","vo_mhp_3215","","","1007415","1007415108","0"
"11","117631","0","0","8","咦？","0","0.5","1007415","1007415109","1"
"91","0","","","","","","","1007415","1007415110",""
"32","111","1","","","1","1","","1007415","1007415111",""
"32","120","1","","","1","1","","1007415","1007415112",""
"23","se_10031400","","","","se_10031400_rose","","","1007415","1007415113",""
"3","117531","0","","0","mhp_mitsuki_kime","0.2","","1007415","1007415114",""
"93","1","","","","","","","1007415","1007415115",""
"32","130","1","","","1","1","","1007415","1007415116",""
"93","4","","","","","","","1007415","1007415117",""
"32","130","1","","","0","1","","1007415","1007415118",""
"91","0","","","","","","","1007415","1007415119",""
"1","1","-240","0","100","103111","1.7","mhp_idle_normal","1007416","1007416001","-1100"
"1","1","-200","1","100","117631","1.7","mhp_sit_idle","1007416","1007416002","365"
"1","1","-220","1","100","117531","1.7","mhp_sit_idle","1007416","1007416003","185"
"31","1","0.85","","-240","1","1","","1007416","1007416004","-154"
"5","1","-220","0","110","11","1.7","NoItem","1007416","1007416005","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007416","1007416006","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007416","1007416007","185"
"5","1","-220","1","105","22","1.7","NoItem","1007416","1007416008","185"
"6","11","0","0","1","1","0","","1007416","1007416009","1"
"6","12","0","0","1","1","0","","1007416","1007416010","1"
"6","21","0","0","1","1","0","","1007416","1007416011","1"
"6","22","0","0","1","1","0","","1007416","1007416012","1"
"5","1","-240","0","110","31","1.7","mhp_skull_idle","1007416","1007416013","-1000"
"91","0","","","","","","","1007416","1007416014",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007416","1007416015",""
"21","vo_mhp_1007416","","","0","vo_mhp_6001","","","1007416","1007416016","0"
"11","117531","0","0","7","下一位請進～","0","0.5","1007416","1007416017","1"
"91","0","","","","","","","1007416","1007416018",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007416","1007416019",""
"3","103111","","","1","mhp_walk","0.2","","1007416","1007416020",""
"2","103111","0","","-220","-300","","","1007416","1007416021","4"
"2","31","0","","-220","-200","","","1007416","1007416022","4"
"91","0","","","","","","","1007416","1007416023",""
"3","103111","0","","0","mhp_idle_sad","0.2","","1007416","1007416024",""
"91","0","","","","","","","1007416","1007416025",""
"3","103111","0","","1","mhp_idle_sad","0.2","","1007416","1007416026",""
"91","0","","","","","","","1007416","1007416027",""
"3","31","","","1","mhp_skull_talk","0.2","","1007416","1007416028",""
"21","vo_mhp_1007416","","","0","vo_mhp_6002","","","1007416","1007416029","0"
"11","31","0","0","5","如何？忍，妳能從這個房間感覺到\n相當強烈的靈魂氣息吧？","0","0.5","1007416","1007416030","1"
"91","0","","","","","","","1007416","1007416031",""
"3","31","","","1","mhp_skull_idle","0.2","","1007416","1007416032",""
"3","103111","0","","1","mhp_talk_sad","0.2","","1007416","1007416033",""
"21","vo_mhp_1007416","","","0","vo_mhp_6003","","","1007416","1007416034","0"
"11","103111","0","0","6","爸爸，你說的是真的嗎？\n但我什麼都沒感覺到……","0","0.5","1007416","1007416035","1"
"91","0","","","","","","","1007416","1007416036",""
"3","103111","","","1","mhp_idle_sad","0.2","","1007416","1007416037",""
"3","31","","","1","mhp_skull_talk","0.2","","1007416","1007416038",""
"21","vo_mhp_1007416","","","0","vo_mhp_6004","","","1007416","1007416039","0"
"11","31","0","0","7","妳看！她果然是符合本大爺\n喜好的超級美女！呼～這種成熟得\n恰到好處的感覺真讓人受不了！","0","1","1007416","1007416040","1"
"93","3","","","","1","","","1007416","1007416041",""
"3","31","1","0","0","mhp_skull_excite_in","0.2","","1007416","1007416042","mhp_skull_excite_loop"
"91","1007416040","","","","","","","1007416","1007416043",""
"3","117631","0","","1","mhp_sit_talk_worry","0.2","","1007416","1007416044",""
"21","vo_mhp_1007416","","","0","vo_mhp_6005","","","1007416","1007416045","0"
"11","117631","0","0","5","嗚哇，什麼？骷髏頭在說話？\n真讓人不舒服……","0","0.5","1007416","1007416046","1"
"91","0","","","","","","","1007416","1007416047",""
"3","117631","0","","1","mhp_sit_idle_sad","0.2","","1007416","1007416048",""
"3","103111","0","","1","mhp_talk_worry","0.2","","1007416","1007416049",""
