1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c
"150","10","7","2","0","0","","309700102","0","8","1","2","1","0","40","-1","3","2","1","0","【UB】大幅度提升自身的魔法防禦力"
"0","7","3","0","0","0","","309700201","0","0","0","0","1","0","4","3000","1","1","1","0","以最前方敵人為目標"
"0","1","1","0","0","1","","309700202","0","0","0","0","1","0","2","300","2","1","99","0","對範圍內造成中幅度的物理傷害"
"10","10","7","2","0","0","","309700203","0","10","1","2","1","0","20","-1","3","2","1","0","【UB】大幅度提升自身的物理防禦力"
"10","10","7","2","0","0","","309700204","0","10","1","2","1","0","40","-1","3","2","1","0","【UB】大幅度提升自身的魔法防禦力"
"0","1","3","0","0","1","","309700301","0","0","0","0","1","0","2","3000","3","1","1","0","普通攻擊"
"0","17","7","100","0","40","","309700401","0","0","0","0","1","0","3","0","3","1","1","0","awake：觸發設定"
"10","10","7","2","0","0","","309700402","0","90","1","2","1","0","20","-1","3","2","1","0","【UB】大幅度提升自身的物理防禦力"
"10","10","7","2","0","0","","309700403","0","90","1","2","1","0","40","-1","3","2","1","0","【UB】大幅度提升自身的魔法防禦力"
"0","46","3","60","0","0","","309800101","0","0","1","0","1","0","2","2160","3","1","99","0",""
"80","1","3","80","0","8","","309800201","0","0","0","0","1","0","3","2160","1","1","1","0",""
"0","7","3","0","0","0","","309800202","0","0","0","0","1","0","4","2160","1","1","1","0",""
"20","1","3","20","0","1.8","","309800203","0","0","0","0","1","0","2","200","1","1","99","0",""
"0","8","3","0","0","180","","309800204","0","0","1","0","1","0","10","3000","1","1","99","0",""
"0","1","3","0","0","0.6","","309800301","0","0","0","0","1","0","3","2160","1","1","99","0",""
"0","1","3","0","0","0.6","","309800302","0","0","0","0","1","0","2","2160","1","1","99","0",""
"0.6","38","4","0.6","3","16","","309800401","0","0","1","0","2","400","21","2160","1","1","1","0",""
"0.6","38","4","0.6","0","16","","309800402","0","0","1","0","2","400","41","2160","1","1","1","0",""
"0","7","4","0","0","0","","309800403","0","0","0","0","2","0","4","2160","1","1","1","0",""
"9","1","3","9","0","0.6","","309800404","0","0","0","0","2","0","2","344","2","1","99","0",""
"0","9","3","200","0","7.5","","309800405","0","0","0","0","2","50","5","344","2","1","99","0",""
"0","17","7","100","0","50","","309800501","0","0","0","0","2","0","3","0","3","2","1","0",""
"0","8","7","1.2","0","90","","309800502","0","0","0","2","2","0","2","0","3","2","1","0",""
"25","10","7","2","0","0","","309800503","0","90","1","2","2","0","40","0","3","2","1","0",""
"-1","22","7","180","0","1","","309800504","0","0","30980302","0","2","0","1","0","1","2","1","0",""
"0","21","7","180","0","0","","309800601","0","0","0","0","2","0","1","0","1","2","1","0","一段時間內成為無敵狀態"
"0","46","3","50","100","0","","309805101","0","0","1","0","1","0","1","2160","6","1","99","0",""
"0","49","3","100","0","0","","309805102","0","0","0","0","1","0","10","2160","6","1","99","0",""
"0","49","3","100","0","0","","309805103","0","0","0","0","1","0","1","2160","6","1","99","0",""
"8","1","3","8","80","1","","309805201","0","0.00028","0","0","1","0","3","2160","3","1","1","0",""
"0","7","3","0","0","0","","309805202","0","0","0","0","1","0","4","2160","3","1","1","0",""
"4","1","3","4","80","1","","309805203","0","0.00012","0","0","1","0","2","200","2","1","99","0",""
"0","8","3","0","0","5","","309805204","0","0","0","0","1","0","10","3000","1","1","99","0",""
"0.5","1","3","0.5","100","1","","309805301","0","0.00001","0","0","1","0","3","2160","3","1","99","0",""
"0.5","1","3","0.5","100","1","","309805302","0","0.00001","0","0","1","0","2","2160","3","1","99","0",""
"0","38","4","30","3","16.5","","309805401","0","0","2","0","2","400","21","2160","3","1","1","0",""
"0","38","4","30","0","16.5","","309805402","0","0","2","0","2","400","41","2160","3","1","1","0",""
"0","7","4","0","0","0","","309805403","0","0","0","0","2","0","4","2160","1","1","1","0",""
"1","1","3","1","100","1","","309805404","0","0.00002","0","0","2","0","2","344","2","1","99","0",""
"0.1","9","3","0","100","16.5","","309805405","0","0","0","0","2","0","3","344","2","1","99","0",""
"0","17","7","100","0","50","","309805501","0","0","0","0","2","0","3","0","3","2","1","0",""
"0","8","7","2","0","90","","309805502","0","0","0","2","2","0","2","0","3","2","1","0",""
"35","10","7","2","0","0","","309805503","0","90","1","2","2","0","20","0","3","2","1","0",""
"35","10","7","2","0","0","","309805504","0","90","1","2","2","0","40","0","3","2","1","0",""
"-1","22","7","180","0","1","","309805505","0","0","30980502","0","2","0","1","0","1","2","1","0",""
"0","16","7","1000","0","0","","309805506","0","0","0","0","2","0","4","0","1","2","1","0",""
"13.5","1","3","13.5","0","1.08","","309900101","0","0","0","0","1","0","2","3000","3","1","99","0","對全體敵人造成大幅度魔法傷害"
"0","30","18","0","0","0","","309900102","0","0","0","0","1","0","0","3000","2","2","99","0","使夥伴所有的召喚物立即死亡"
"0","30","18","0","0","0","","309900103","0","0","0","0","1","0","1","3000","2","1","99","0","使敵方所有的召喚物立即死亡"
"0","46","3","50","0","0","","309900201","0","0","1","0","1","0","2","650","1","1","99","0","對前方650範圍內造成所剩HP的5成魔法傷害"
"0","3","3","140","0","2100","","309900202","0","450","0","0","1","0","1","3000","1","1","99","0","縱向擊退"
"0","3","1","1000","0","1050","","309900203","0","0","0","0","1","0","3","3000","1","1","0","0","橫向擊退"
"0","15","7","0","1","-2","","309900204","460","0","710000003","460","1","1","2","0","1","2","1","0","召喚"
"0","15","7","0","1","2","","309900205","280","0","710000004","280","1","1","2","0","1","2","1","0","召喚"
"0","7","3","0","0","0","","309900301","0","0","0","0","1","0","4","3000","3","1","1","1","對最前方的角色進行鎖定"
"6.8","1","1","6.8","0","0.54","","309900302","0","0","0","0","1","0","1","100","2","1","99","0","對前後 100 的目標造成中幅度的物理傷害"
"0","8","1","0","0","2","","309900303","0","0","0","0","1","0","3","100","2","1","99","0","對相同的範圍內造成暈眩"
"6","9","1","115","0","9","","309900304","0","0","0","0","1","0","4","100","2","1","99","0","對相同的範圍內造成猛毒"
"0","17","0","100","0","60","","309900401","0","0","0","0","1","0","3","0","0","0","0","0","60%觸發覺醒"
"0","8","7","1.43","0","90","","309900402","0","0","0","2","1","0","2","-1","3","2","1","0","加速43%"
"15","10","7","2","0","0","","309900403","0","90","1","2","1","0","30","-1","3","2","1","0","增幅魔攻15%"
"0","22","7","180","0","0","","309900404","0","0","30990002","0","1","0","1","0","1","2","1","0","行動模式變更"
"100","1","3","100","100","1","","309901101","0","0.001","0","0","1","0","2","3000","3","1","99","0",""
"2","28","3","1","0","208900","","309901102","0","0","309901103","0","1","0","720","3000","3","2","99","0",""
"100","1","3","100","100","1","","309901103","0","0.001","0","0","1","0","2","3000","3","1","99","0",""
"0","46","3","35","100","0","","309901201","0","0","1","0","1","0","1","650","1","1","99","0",""
"0","3","3","140","0","2100","","309901202","0","450","0","0","1","0","1","3000","1","1","99","0",""
"0","3","1","1000","0","1050","","309901203","0","0","0","0","1","0","3","3000","1","1","0","0",""
"0","15","7","0","1","-2","","309901204","460","0","710000006","460","1","1","2","0","1","2","1","0",""
"0","7","3","0","0","0","","309901301","0","0","0","0","1","0","4","3000","3","1","1","1",""
"100","1","1","100","50","1","","309901302","0","0.001","0","0","1","0","1","100","2","1","99","0",""
"0","8","1","0","0","2","","309901303","0","0","0","0","1","0","3","100","2","1","99","0",""
"1.5","9","1","115","100","9.5","","309901304","0","0","0","0","1","0","4","100","2","1","99","0",""
"0","17","0","100","0","60","","309901401","0","0","0","0","1","0","3","0","0","0","0","0",""
"0","8","7","2","0","90","","309901402","0","0","0","2","1","0","2","-1","3","2","1","0",""
"0","10","7","2","0","0.01","","309901403","0","90","1","2","1","0","30","-1","3","2","1","0",""
"0","22","7","180","0","0","","309901404","0","0","30990102","0","1","0","1","0","1","2","1","0",""
"100","1","3","100","50","1","","309901501","0","0.001","0","0","1","0","2","3000","3","1","1","0",""
"0","92","3","0.5","0","0","","309907101","0","0","0","0","1","0","0","3000","3","1","99","0",""
"67.5","1","3","67.5","0","2","","309907102","0","0","0","0","1","0","2","3000","3","1","99","0",""
"0","30","18","0","0","0","","309907103","0","0","0","0","1","0","0","3000","2","2","99","0",""
"0","30","18","0","0","0","","309907104","0","0","0","0","1","0","1","3000","2","1","99","0",""
"2","28","7","1","309907206","10","","309907201","0","0","309907205","0","1","0","685","0","3","2","1","0",""
"0","1","1","5000000","0","0","","309907202","0","0","0","0","1","0","2","3000","3","2","99","0",""
"350","10","1","1","0","0","","309907203","0","30","1","0","1","0","21","3000","3","2","99","0",""
"350","10","1","1","0","0","","309907204","0","30","1","0","1","0","41","3000","3","2","99","0",""
"85","35","3","10","0","90","","309907205","0","-10","1","0","1","0","0","3000","3","2","99","0",""
"0","94","7","0","0","0","","309907206","0","0","0","0","1","0","0","3000","3","2","1","0",""
"0","7","3","0","0","0","","309907301","0","0","0","0","1","0","4","3000","3","1","1","1",""
"0","92","1","0.5","0","0","","309907302","0","0","0","0","1","0","0","300","2","1","99","0",""
"30.6","1","1","30.6","0","0","","309907303","0","0","0","0","1","0","2","300","2","1","99","0",""
"0","8","1","0","0","5.5","","309907304","0","0","0","0","1","0","3","300","2","1","99","0",""
"0","9","1","15000","0","5.5","","309907305","0","0","0","0","1","0","4","300","2","1","99","0",""
"0","17","0","100","0","40","","309907401","0","0","0","0","1","0","3","0","0","0","0","0",""
"0","8","7","1.43","0","90","","309907402","0","0","0","0","1","0","2","0","1","2","1","0",""
"500","10","7","2","0","0","","309907403","0","90","1","0","1","0","30","0","1","2","1","0",""
"0","22","7","180","0","0","","309907404","0","0","30990702","0","1","0","1","0","1","2","1","0",""
"0","92","3","0.5","0","0","","309907501","0","0","0","0","1","0","0","3000","1","1","1","0",""
"0","46","3","5","0","0","","309907502","0","0","2","0","1","0","1","3000","1","1","1","0",""
"0","17","7","100","0","90","","309907601","0","0","0","0","1","0","7","0","3","2","1","0",""
"0","73","7","100000","0","90","","309907602","0","0","0","0","1","850000","3","0","3","2","1","0",""
"50","10","7","1","0","0","","309907603","0","90","0","0","1","0","1020","0","3","2","1","0",""
"50","10","7","1","0","0","","309907604","0","90","0","0","1","0","1040","0","3","2","1","0",""
"85","77","7","10","0","90","","309907605","0","0","1","1","1","90","2","0","3","2","1","0",""
"0.25","46","3","0","0","0","","310000101","0","0","1","0","1","0","1","3000","3","1","99","0",""
"0","3","3","800","0","1200","","310000102","0","1200","0","1","1","0","1","-1","1","1","1","0",""
"0","8","1","0","0","3","","310000103","0","0","0","1","1","0","7","-1","1","1","1","0",""
"0","3","3","2160","0","1200","","310000104","0","0","0","1","1","0","3","-1","1","1","1","0",""
"90","1","3","60","0","4","","310000105","0","0.001","0","0","1","0","1","-1","1","1","1","0",""
"0","3","3","300","0","3000","","310000106","0","0","0","1","1","0","3","-1","1","1","99","0",""
"10","10","7","2","0","0","","310000107","0","90","1","2","1","0","21","-1","3","2","1","0",""
"0.05","46","16","0","0","0","","310000201","0","0","2","0","1","0","1","2160","1","1","1","0",""
"0","16","1","250","0","0","","310000202","0","0","0","0","1","0","2","-1","3","1","1","0",""
"0.005","26","7","7","0","0","","310000203","0","0","1","0","1","0","310000201","0","1","2","1","0",""
"0","16","7","250","0","0","","310000301","0","0","0","0","1","0","1","-1","2","2","1","0",""
"0","8","7","10","0","8","","310000302","0","0","0","1","1","0","2","-1","2","2","1","0",""
"0","17","0","100","0","55","","310000401","0","0","0","0","1","0","3","0","1","1","0","0","awake：觸發設定"
"75","10","7","2","0","0","","310000402","0","90","1","2","1","0","10","-1","3","2","1","0","awake：提升自己的物理攻擊"
"30","10","7","2","0","0","","310000403","0","90","1","2","1","0","21","-1","3","2","1","0","awake：特大幅度降低自身的物理防禦"
"0","5","7","100","0","0","","310000404","0","0","0","0","1","0","9","2160","2","2","1","0",""
"0","7","11","1200","0","0","","310000501","0","0","0","0","1","0","3","3000","1","2","1","0",""
"0","38","11","10","0","7","物理防禦力降低+{0}","310000502","0","0","2","0","1","270","21","2160","1","1","0","0","降低結界內的敵人{0}的物理防禦力"
"1","1","3","10","0","0.25","","310000503","0","0.005","0","0","1","0","1","-1","1","1","99","0",""
"85","10","7","2","0","0","","310000504","0","6","1","2","1","0","41","-1","3","2","1","0","awake：特大幅度降低自身的物理防禦"
"0.05","46","16","0","0","0","","310000601","0","0","2","0","1","0","1","2160","1","1","2","0",""
"0","16","1","150","0","0","","310000602","0","0","0","0","1","0","2","-1","3","1","1","0",""
"0.004","26","7","7","0","0","","310000603","0","0","1","0","1","0","310000601","0","1","2","1","0",""
"0.25","46","3","0","0","0","","310001101","0","0","1","0","1","0","1","3000","3","1","99","0",""
"0","3","3","800","0","1200","","310001102","0","1200","0","1","1","0","1","-1","1","1","1","0",""
"0","8","1","0","0","3","","310001103","0","0","0","1","1","0","7","-1","1","1","1","0",""
"0","3","3","2160","0","1200","","310001104","0","0","0","1","1","0","3","-1","1","1","1","0",""
"90","1","3","60","0","4.5","","310001105","0","0.001","0","0","1","0","1","-1","1","1","1","0",""
"0","3","3","300","0","3000","","310001106","0","0","0","1","1","0","3","-1","1","1","99","0",""
"50","10","7","2","0","0","","310001107","0","90","1","2","1","0","21","-1","3","2","1","0",""
"0.05","46","16","0","0","0","","310001201","0","0","2","0","1","0","1","2160","1","1","1","0",""
"0","16","1","250","0","0","","310001202","0","0","0","0","1","0","2","-1","3","1","1","0",""
"0.0025","26","7","7","0","0","","310001203","0","0","1","0","1","0","310001201","0","1","2","1","0",""
"0","17","0","100","0","100","","310001401","0","0","0","0","1","0","3","0","1","1","0","0","awake：觸發設定"
"75","10","7","2","0","0","","310001402","0","90","1","2","1","0","10","-1","3","2","1","0","awake：提升自己的物理攻擊"
"30","10","7","2","0","0","","310001403","0","90","1","2","1","0","21","-1","3","2","1","0","awake：特大幅度降低自身的物理防禦"
"0","5","7","100","0","0","","310001404","0","0","0","0","1","0","9","2160","2","2","1","0",""
"0.25","46","3","0","0","0","","310002101","0","0","1","0","1","0","1","3000","3","1","99","0",""
"0","3","3","800","0","1200","","310002102","0","1200","0","1","1","0","1","-1","1","1","1","0",""
"0","8","1","0","0","3","","310002103","0","0","0","1","1","0","7","-1","1","1","1","0",""
"0","3","3","2160","0","1200","","310002104","0","0","0","1","1","0","3","-1","1","1","1","0",""
"0","1","3","60","0","4","","310002105","0","0.001","0","0","1","0","1","-1","1","1","1","0",""
"0","3","3","300","0","3000","","310002106","0","0","0","1","1","0","3","-1","1","1","99","0",""
"10","10","7","2","0","0","","310002107","0","90","1","2","1","0","21","-1","3","2","1","0",""
"0","17","0","100","0","55","","310002401","0","0","0","0","1","0","3","0","1","1","0","0","awake：觸發設定"
"40","10","7","2","0","0","","310002402","0","90","1","2","1","0","10","-1","3","2","1","0","awake：提升自己的物理攻擊"
"30","10","7","2","0","0","","310002403","0","90","1","2","1","0","21","-1","3","2","1","0","awake：特大幅度降低自身的物理防禦"
"0","5","7","100","0","0","","310002404","0","0","0","0","1","0","9","2160","2","2","1","0",""
"0","46","3","75","0","0","","310100101","0","0","1","0","1","0","1","2160","3","1","99","0",""
"0.002","26","1","6","0","0","","310100102","0","0","1","0","1","0","310100103","2160","3","1","99","0",""
"0","16","1","0","0","0","","310100103","0","0","0","0","1","0","2","2160","3","1","99","0",""
"0","7","3","0","0","0","","310100201","0","0","0","0","1","0","4","2160","1","1","1","0",""
"0","1","1","0","0","1.5","","310100202","0","0","0","0","1","0","2","300","1","1","99","0",""
"50","10","1","2","0","0","","310100203","0","10","1","0","1","0","21","0","1","1","99","0",""
"0","1","3","0","0","0.5","","310100301","0","0","0","0","1","0","1","2160","3","1","99","0",""
"0","3","1","300","0","900","","310100302","0","0","0","0","1","0","3","2160","3","1","99","0",""
"0","49","3","100","0","0","","310100303","0","0","0","0","1","0","1","2160","3","1","99","0",""
"0","17","7","100","0","0","","310100401","0","0","0","0","1","0","11","0","1","2","1","0",""
"0","16","7","1000","0","0","","310100403","0","0","0","0","1","0","2","0","1","2","1","0",""
"0","1","3","0","0","0.4","","310100501","0","0","0","0","1","0","1","2160","3","1","99","0",""
"0","9","1","1000","0","6","","310100502","0","0","0","0","1","0","2","2160","3","1","99","0",""
"0","17","7","100","0","90","","310100601","0","0","0","0","1","0","7","0","1","2","1","0",""
"0","16","7","1000","0","0","","310100602","0","0","0","0","1","0","2","0","1","2","1","0",""
"0","17","7","100","0","10","","310100701","0","0","0","0","1","0","3","0","1","2","1","0",""
"0","21","7","180","0","0","","310100702","0","0","0","0","1","0","6","0","1","2","1","0",""
"0","8","7","1.25","0","90","","310100703","0","0","0","2","1","0","2","0","1","2","1","0",""
"0","22","7","180","0","0","","310100706","0","0","31010002","0","1","0","1","0","1","2","1","0",""
"0","17","7","100","0","20","","310100801","0","0","0","0","1","0","9","0","1","2","1","0",""
"70","10","7","2","0","0","","310100802","0","20","2","0","1","0","21","0","1","2","1","0",""
"70","10","7","2","0","0","","310100803","0","20","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","20","","310100901","0","0","0","0","1","0","9","0","1","2","1","0",""
"40","10","7","2","0","0","","310100902","0","20","2","0","1","0","21","0","1","2","1","0",""
"40","10","7","2","0","0","","310100903","0","20","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","20","","310101001","0","0","0","0","1","0","9","0","1","2","1","0",""
"40","10","7","2","0","0","","310101002","0","20","2","0","1","0","21","0","1","2","1","0",""
"40","10","7","2","0","0","","310101003","0","20","2","0","1","0","41","0","1","2","1","0",""
"0","49","3","100","0","0","","310101101","0","0","0","0","1","0","10","3000","3","1","99","0",""
"0","92","3","0.5","0","0","","310101102","0","0","0","0","1","0","0","3000","3","1","99","0",""
"0","46","3","60","0","0","","310101103","0","0","1","0","1","0","1","3000","3","1","99","0",""
"0","16","3","150","0","0","","310101104","0","0","0","0","1","0","2","3000","3","1","99","0",""
"0","7","3","0","0","0","","310101201","0","0","0","0","1","0","4","2160","3","1","1","0",""
"0","92","3","0.5","0","0","","310101202","0","0","0","0","1","0","0","300","2","1","99","0",""
"0","46","3","25","0","0","","310101203","0","0","1","0","1","0","1","300","2","1","99","0",""
"50","10","3","2","0","0","","310101204","0","9","1","0","1","0","21","300","2","1","99","0",""
"0","49","3","100","0","0","","310101301","0","0","0","0","1","0","10","3000","3","1","99","0",""
"0","92","3","0.5","0","0","","310101302","0","0","0","0","1","0","0","3000","3","1","99","0",""
"0","1","3","9000","0","1.8","","310101303","0","0","0","0","1","0","1","3000","3","1","99","0",""
"0","3","3","300","0","900","","310101304","0","0","0","0","1","0","3","3000","3","1","99","0",""
"0","49","3","100","0","0","","310101305","0","0","0","0","1","0","1","3000","3","1","99","0",""
"0","17","7","100","0","0","","310101401","0","0","0","0","1","0","11","0","1","2","1","0",""
"0","16","7","1000","0","0","","310101402","0","0","0","0","1","0","2","0","1","2","1","0",""
"0","92","3","0.5","0","0","","310101501","0","0","0","0","1","0","0","3000","3","1","99","0",""
"0","1","3","7000","0","1.4","","310101502","0","0","0","0","1","0","1","3000","3","1","99","0",""
"0","92","3","0","0","0","","310101503","0","0","0","0","1","0","0","3000","3","1","99","0",""
"0","9","3","2250","0","5.5","","310101504","0","0","0","0","1","0","2","3000","3","1","99","0",""
"0","17","7","100","0","90","","310101601","0","0","0","0","1","0","7","0","1","2","1","0",""
"50","10","7","1","0","0","","310101602","0","90","0","1","1","0","1020","0","1","2","1","0",""
"50","10","7","1","0","0","","310101603","0","90","0","1","1","0","1040","0","1","2","1","0",""
"0","17","7","100","0","30","","310101701","0","0","0","0","1","0","3","0","1","2","1","0",""
"0","21","7","180","0","0","","310101702","0","0","0","0","1","0","6","0","1","2","1","0",""
"0","8","7","1.25","0","90","","310101703","0","0","0","2","1","0","2","0","1","2","1","0",""
"0","22","7","180","0","0","","310101704","0","0","31010102","0","1","0","1","0","1","2","1","0",""
"50","10","7","2","0","0","","310101705","0","90","0","0","1","0","21","0","1","2","1","0",""
"50","10","7","2","0","0","","310101706","0","90","0","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","20","","310101801","0","0","0","0","1","0","9","0","1","2","1","0",""
"500","10","7","1","0","0","","310101802","0","20","2","0","1","0","21","0","1","2","1","0",""
"500","10","7","1","0","0","","310101803","0","20","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","20","","310101901","0","0","0","0","1","0","9","0","1","2","1","0",""
"400","10","7","1","0","0","","310101902","0","20","2","0","1","0","21","0","1","2","1","0",""
"400","10","7","1","0","0","","310101903","0","20","2","0","1","0","41","0","1","2","1","0",""
"0","17","7","100","0","20","","310102001","0","0","0","0","1","0","9","0","1","2","1","0",""
"400","10","7","1","0","0","","310102002","0","20","2","0","1","0","21","0","1","2","1","0",""
"400","10","7","1","0","0","","310102003","0","20","2","0","1","0","41","0","1","2","1","0",""
"0","92","3","0.5","0","0","","310102101","0","0","0","0","1","0","0","3000","3","1","1","0",""
"0","1","3","57500","0","11.5","","310102102","0","0","0","0","1","0","1","3000","3","1","1","0",""
"1.5","1","3","18","0","2","","310200101","0","0","0","0","1","0","1","3000","3","1","99","0",""
"120","10","1","1","0","0","","310200102","0","10","1","0","1","0","21","3000","3","1","0","0",""
"120","10","1","1","0","0","","310200103","0","10","1","0","1","0","31","3000","3","1","0","0",""
"0.5","1","3","18","0","1","","310200201","0","0","0","0","1","0","2","545","1","1","99","0",""
"15","10","1","1","0","0","","310200202","0","18","0","0","1","0","81","100","2","1","0","0",""
"0","16","1","410","0","0","","310200203","0","0","0","0","1","0","2","100","2","1","0","0",""
"1.2","1","3","18","0","1.2","","310200301","0","0","0","0","1","0","1","3000","1","1","2","0",""
"60","1","3","60","0","4.8","","310201101","0","0","0","0","1","0","1","3000","3","1","99","0","對全體敵人造成特大幅度的物理傷害"
"50","10","1","2","0","0","","310201102","0","10","1","0","1","0","21","3000","3","1","0","0","降低物理防禦力"
"50","10","1","2","0","0","","310201103","0","10","1","0","1","0","31","3000","3","1","0","0","降低魔法攻擊力"
"20","1","12","20","0","1.6","","310201201","0","0","0","0","1","0","2","3000","3","1","1","0","對TP最高的1名敵人造成中幅度的魔法傷害"
"0","8","1","0","0","8","","310201202","0","0","0","0","1","0","3","3000","3","1","0","0","使目標麻痺"
"0","20","1","8","0","0","","310201203","0","0","0","0","1","0","1","3000","3","1","0","0","強制挑釁狀態"
"1","1","3","1","0","0","","310201301","0","0","0","0","1","0","1","3000","1","1","2","0","取代普通攻擊的範圍攻擊"
"0","17","7","100","0","80","","310201401","0","0","0","0","1","0","3","-1","0","0","1","0","80%觸發覺醒"
"0","8","7","1.43","0","90","","310201402","0","0","0","2","1","0","2","-1","3","2","1","0","加速43%"
"15","10","7","2","0","0","","310201403","0","90","1","2","1","0","10","-1","3","2","1","0","物理攻擊力增益15%"
"0","22","7","180","0","0","","310201404","0","0","31020102","0","1","0","1","-1","1","2","1","0","行動模式變更"
"0","93","6","0","0","0","","310201501","0","0","0","0","1","0","310201502","3000","3","1","1","0","挑釁無效(310201502)"
"0","9","6","1000","0","20","","310201502","0","0","0","0","1","33","0","3000","3","1","1","0","每秒增加持續傷害"
"0.25","46","3","0","0","0","","310300101","0","0","1","0","1","0","1","2160","3","1","99","0","必殺技：比例傷害"
"1","28","7","0","310300104","0","","310300102","0","0","310300103","0","1","0","60","0","1","2","1","0","反逆獸　【分歧1】左60%時至分岐2　右40%時至效果1"
"3","28","7","2","310300106","0","","310300103","0","0","310300105","0","1","0","66","0","1","2","1","0","反逆獸　【分歧2】左66%時至效果2　右34%時至效果3"
"10000","10","3","1","0","250","","310300104","0","15","1","0","1","0","11","2160","3","1","99","0","反逆獸　【給予】降低敵人的物理攻擊力"
"10000","10","3","1","0","250","","310300105","0","15","1","0","1","0","31","2160","3","1","99","0","反逆獸　【給予】降低敵人的魔法攻擊力"
"5","9","3","0","0","7","","310300106","0","0","0","0","1","0","3","2160","3","1","99","0","反逆獸　【給予】對敵人進行詛咒"
"250","10","7","1","0","0","迴避上升+{0}","310300201","0","90","1","2","1","0","50","0","1","2","1","0","反逆獸　【給予】特大幅度提升自身的迴避率"
"0","7","7","0","0","0","","310300301","0","0","0","0","1","0","1","0","1","2","1","0","反逆獸　【給予】於空中的行動"
"0","7","3","0","0","0","","310300401","0","0","0","0","1","0","4","2160","1","1","1","0","反逆獸　【物理】選定前方的1名目標"
"0","1","3","0","0","1.2","","310300402","0","0","0","0","1","0","1","360","2","1","99","0","反逆獸　【物理】從最前方 1 名角色造成大幅度的範圍物理傷害"
"0","3","3","540","0","1080","","310300403","0","1080","0","0","1","0","3","360","2","1","99","0","反逆獸　【依存】從最前方 1 名角色造成範圍擊退"
"0","1","3","0","0","2.4","","310300501","0","0","0","0","1","0","1","540","1","1","99","0","反逆獸　【物理】對前方範圍內造成大幅度物理傷害"
"0","17","7","100","0","50","","310300601","0","0","0","0","1","0","3","0","1","2","1","0","50% 觸發"
"0","8","7","1.25","0","90","","310300602","0","0","0","2","1","0","2","0","1","2","1","0","反逆獸　【給予】提升自身的行動速度"
"0.5","46","3","0","0","0","","310301101","0","0","1","0","1","0","1","2160","3","1","99","0","必殺技：比例傷害"
"1","28","7","0","310301104","0","","310301102","0","0","310301103","0","1","0","60","0","1","2","1","0","反逆獸　【分歧1】左60%時至分岐2　右40%時至效果1"
"3","28","7","2","310301106","0","","310301103","0","0","310301105","0","1","0","66","0","1","2","1","0","反逆獸　【分歧2】左66%時至效果2　右34%時至效果3"
"10000","10","3","1","0","250","","310301104","0","15","1","0","1","0","11","2160","3","1","99","0","反逆獸　【給予】降低敵人的物理攻擊力"
"10000","10","3","1","0","250","","310301105","0","15","1","0","1","0","31","2160","3","1","99","0","反逆獸　【給予】降低敵人的魔法攻擊力"
"5","9","3","0","0","2","","310301106","0","0","0","0","1","0","3","2160","3","1","99","0","反逆獸　【給予】對敵人進行詛咒"
"0","17","7","100","0","100","","310301601","0","0","0","0","1","0","3","0","1","2","1","0","觸發"
"0","8","7","1.25","0","90","","310301602","0","0","0","2","1","0","2","0","1","2","1","0","反逆獸　【給予】提升自身的行動速度"
"0.15","46","3","0","0","0","","310304101","0","0","1","0","1","0","1","2160","3","1","99","0","必殺技：比例傷害"
