6a2936a2ec7f272445d31916c236dfe3db1a9b4cf78976504730125194d203ba,e4b53865dea85c2b3488d999d8895a18d3cd9a2bd215abd1b45545c4148ed4a8,a8e1f24a68d97f3fa839403a1587d16b033bb1803a2dfdabe673a89f3badcbfe,7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02,84e02abdaf34cd6276ee8052016437d03fe1ae3d9c23b1fa798c5e4625178d4b,0052949e949336efd49ea188d31f2c062dcfb983a60670de81fe18e3810c5878,d4a832041f84a615fd9ba5ba63b5728cf52cc3e2fbdd22f3b42dd1859a6d330b,17b7261a7ab82eb12e442296dba8c811ad06c9932d168d2681dc0696c0c29180,c80e8ca5b7014dcf197988ac2b5f841648d649451f5b40823feb8d3df56dca42,27d06861bc1bc4711c822924dd321a9dd2d961c058f9ba5bd0705bd37be46eba,615c4661eb19205f01a2a85f865648807903684009f839e7fad0b159eabfccc4,74f822da1971aa5ae1b6449fd9fa4cf850a8bdf32c6a71350775715fc75f815e,657633a785bd1c6df7b871493bca972c3c9cd2446c250c733eb63c17f93c1357
"10100638","61","10100636","10","10100637","0","0","0","2","0","2","0","0"
"10100639","60","10100637","10","10100638","0","0","0","4","0","0","0","0"
"10100640","59","10100638","10","10100639","0","0","0","3","0","1","0","0"
"10100641","58","10100639","10","10100640","0","0","0","12","0","0","0","0"
"10100642","57","10100640","10","10100641","0","0","0","5","0","0","0","0"
"10100643","56","10100641","10","10100642","0","10100644","0","2","0","1","0","0"
"10100645","55","10100642","10","10100643","0","0","0","11","0","10001","0","0"
"10100664","55","10100642","10","10100644","0","0","0","4","0","0","0","0"
"10100646","54","10100643","10","10100645","0","0","0","4","0","0","0","0"
"10100647","53","10100645","10","10100646","0","0","0","2","0","3","0","0"
"10100648","52","10100646","10","10100647","0","0","0","14","0","3","0","0"
"10100649","51","10100647","10","10100648","0","0","0","2","0","2","0","0"
"10100650","50","10100648","10","10100649","0","0","0","7","0","10001","0","0"
"10100651","49","10100649","10","10100650","0","0","0","7","0","10003","0","0"
"10100652","48","10100650","10","10100651","0","0","0","4","0","0","0","0"
"10100653","47","10100651","10","10100652","0","0","0","7","0","10001","0","0"
"10100655","46","10100652","10","10100653","0","0","0","2","0","2","0","0"
"10100665","45","10100653","10","10100655","10100656","0","0","14","0","3","0","0"
"10100655","46","10100657","10","10100656","0","0","0","3","0","3","0","0"
"10100656","47","10100658","10","10100657","0","0","0","6","0","0","0","0"
"10100657","48","10100659","10","10100658","0","0","0","4","0","0","0","0"
"10100658","49","10100660","10","10100659","0","0","0","14","0","3","0","0"
"10100659","50","10100661","10","10100660","0","0","0","2","0","1","0","0"
"10100660","51","10100662","10","10100661","0","0","0","2","0","3","0","0"
"10100661","52","10100663","10","10100662","0","0","0","2","0","2","0","0"
"10100662","53","10100664","10","10100663","0","0","0","14","0","3","0","0"
"10100663","54","10100644","10","10100664","0","0","0","2","0","2","0","0"
"10100666","44","10100655","10","10100665","0","0","0","7","0","10001","0","0"
"10100667","43","10100665","10","10100666","0","0","0","6","0","0","0","0"
"10100673","42","10100666","10","10100667","0","10100668","0","2","0","1","0","0"
"10100674","43","10100667","10","10100668","0","0","0","2","0","3","0","0"
"10100671","41","10100674","10","10100669","0","0","0","6","0","0","0","0"
"10100675","39","10100671","10","10100670","10100672","0","0","6","0","0","0","0"
"10100670","40","10100669","10","10100671","0","0","0","7","0","10003","0","0"
"10100670","40","10100673","10","10100672","0","0","0","12","0","0","0","0"
"10100672","41","10100667","10","10100673","0","0","0","11","0","10001","0","0"
"10100669","42","10100668","10","10100674","0","0","0","14","0","3","0","0"
"10100676","38","10100670","10","10100675","0","0","0","4","0","0","0","0"
"10100677","37","10100675","10","10100676","0","0","0","15","0","0","0","0"
"10100678","36","10100676","10","10100677","0","0","0","3","0","2","0","0"
"10100679","35","10100677","10","10100678","0","0","0","14","0","5","0","0"
"10100680","34","10100678","10","10100679","0","0","0","4","0","0","0","0"
"10100122","33","10100679","10","10100680","0","0","0","2","0","2","0","0"
"10100683","31","10100122","10","10100681","0","0","0","14","0","3","0","0"
"10100684","30","10100681","10","10100683","0","0","0","11","0","10001","0","0"
"10100685","29","10100683","10","10100684","0","0","0","12","0","0","0","0"
"10100686","28","10100684","10","10100685","0","0","0","3","0","2","0","0"
"10100687","27","10100685","10","10100686","0","0","0","5","0","0","0","0"
"10100688","26","10100686","10","10100687","0","0","0","7","0","10002","0","0"
"10100689","25","10100687","10","10100688","0","0","0","4","0","0","0","0"
"10100690","24","10100688","10","10100689","0","0","0","3","0","2","0","0"
"10100691","23","10100689","10","10100690","0","0","0","7","0","10001","0","0"
"10100692","22","10100690","10","10100691","0","0","0","4","0","0","0","0"
"10101133","21","10100691","10","10100692","0","0","0","2","0","2","0","0"
"10101117","19","10101133","10","10100694","0","0","0","3","0","2","0","0"
"10100887","1","10101116","10","10100886","0","0","0","2","0","2","0","0"
"10100888","0","10100886","10","10100887","0","0","0","13","0","0","0","0"
"10100890","66","10100887","10","10100888","0","0","0","12","0","0","0","0"
"10100891","65","10100888","10","10100890","0","0","0","6","0","0","0","0"
"10100892","64","10100890","10","10100891","0","0","0","3","0","1","0","0"
"10100893","63","10100891","10","10100892","0","0","0","7","0","10002","0","0"
"10100894","62","10100892","10","10100893","0","0","0","5","0","0","0","0"
"10100895","61","10100893","10","10100894","0","0","0","2","0","1","0","0"
"10100896","60","10100894","10","10100895","0","0","0","11","0","10001","0","0"
"10100897","59","10100895","10","10100896","0","0","0","4","0","0","0","0"
"10100898","58","10100896","10","10100897","0","0","0","2","0","1","0","0"
"10100899","57","10100897","10","10100898","0","0","0","14","0","2","0","0"
"10100900","56","10100898","10","10100899","0","0","0","2","0","1","0","0"
"10100907","55","10100899","10","10100900","0","10100901","0","3","0","1","0","0"
"10100902","56","10100900","10","10100901","0","0","0","14","0","4","0","0"
"10100903","55","10100901","10","10100902","0","0","0","4","0","0","0","0"
"10100904","54","10100902","10","10100903","0","0","0","2","0","3","0","0"
"10100905","53","10100903","10","10100904","0","0","0","14","0","6","0","0"
"10100906","52","10100904","10","10100905","0","0","0","3","0","3","0","0"
"10100910","51","10100905","10","10100906","10100909","0","0","6","0","0","0","0"
"10100908","54","10100900","10","10100907","0","0","0","4","0","0","0","0"
"10100909","53","10100907","10","10100908","0","0","0","12","0","0","0","0"
"10100906","52","10100908","10","10100909","0","0","0","2","0","1","0","0"
"10100911","50","10100906","10","10100910","0","0","0","11","0","10001","0","0"
"10100912","49","10100910","10","10100911","0","0","0","2","0","2","0","0"
"10100913","48","10100911","10","10100912","0","0","0","14","0","2","0","0"
"10100914","47","10100912","10","10100913","0","0","0","2","0","1","0","0"
"10100915","46","10100913","10","10100914","0","0","0","16","0","10100914","0","0"
"10100916","45","10100914","10","10100915","0","0","0","4","0","0","0","0"
"10100917","44","10100915","10","10100916","0","0","0","3","0","2","0","0"
"10100918","43","10100916","10","10100917","0","0","0","7","0","10002","0","0"
"10100919","42","10100917","10","10100918","0","0","0","6","0","0","0","0"
"10100921","41","10100918","10","10100919","0","0","0","7","0","10003","0","0"
"10100922","40","10100919","10","10100921","0","0","0","14","0","3","0","0"
"10100923","39","10100921","10","10100922","0","0","0","2","0","2","0","0"
"10100924","38","10100922","10","10100923","0","0","0","4","0","0","0","0"
"10100925","37","10100923","10","10100924","0","0","0","7","0","10002","0","0"
"10100926","36","10100924","10","10100925","0","0","0","14","0","3","0","0"
"10100927","35","10100925","10","10100926","0","0","0","11","0","10001","0","0"
"10100928","34","10100926","10","10100927","0","0","0","5","0","0","0","0"
"10100929","33","10100927","10","10100928","0","0","0","15","0","0","0","0"
"10100930","32","10100928","10","10100929","0","0","0","14","0","3","0","0"
"10100931","31","10100929","10","10100930","0","0","0","4","0","0","0","0"
"10100932","30","10100930","10","10100931","0","0","0","7","0","10002","0","0"
"10100933","29","10100931","10","10100932","0","10100937","0","6","0","0","0","0"
"10100935","28","10100932","10","10100933","0","0","0","7","0","10001","0","0"
"10100945","25","10100943","10","10100934","0","0","0","7","0","10003","0","0"
"10100943","27","10100933","10","10100935","0","0","0","2","0","1","0","0"
"10100942","24","10100940","10","10100936","0","0","0","2","0","3","0","0"
"10100939","28","10100932","10","10100937","0","0","0","2","0","2","0","0"
"10100946","27","10100937","10","10100939","0","0","0","3","0","2","0","0"
"10100936","25","10100946","10","10100940","0","0","0","3","0","3","0","0"
"10100947","23","10100945","10","10100941","0","0","0","11","0","10001","0","0"
"10100947","23","10100936","10","10100942","0","0","0","4","0","0","0","0"
"10100934","26","10100935","10","10100943","0","0","0","14","0","1","0","0"
"10100941","24","10100934","10","10100945","0","0","0","14","0","2","0","0"
"10100940","26","10100939","10","10100946","0","0","0","14","0","1","0","0"
"10101039","22","10100941","10","10100947","10100942","0","0","12","0","0","0","0"
"10100950","20","10101039","10","10100949","0","10100956","0","11","0","10001","0","0"
"10100951","19","10100949","10","10100950","0","0","0","5","0","0","0","0"
"10100952","18","10100950","10","10100951","0","0","0","6","0","0","0","0"
"10100953","17","10100951","10","10100952","0","0","0","2","0","3","0","0"
"10100957","16","10100952","10","10100953","10100954","0","0","14","0","5","0","0"
"10100953","17","10100955","10","10100954","0","0","0","4","0","0","0","0"
"10100954","18","10100956","10","10100955","0","0","0","3","0","2","0","0"
"10100955","19","10100949","10","10100956","0","0","0","7","0","10003","0","0"
"10100961","15","10100953","10","10100957","0","0","0","2","0","2","0","0"
"10100962","13","10100961","10","10100958","0","0","0","2","0","1","0","0"
"10100963","11","10100962","10","10100959","0","0","0","2","0","2","0","0"
"10100958","14","10100957","10","10100961","0","0","0","12","0","0","0","0"
"10100959","12","10100958","10","10100962","0","0","0","7","0","10001","0","0"
"10100965","10","10100959","10","10100963","0","0","0","7","0","10001","0","0"
"10100966","8","10100965","10","10100964","0","0","0","7","0","10001","0","0"
"10100964","9","10100963","10","10100965","0","0","0","3","0","1","0","0"
"10100968","7","10100964","10","10100966","0","10100967","0","6","0","0","0","0"
"10100970","8","10100966","10","10100967","0","0","0","5","0","0","0","0"
"10100973","6","10100966","10","10100968","0","0","0","7","0","10001","0","0"
"10100971","7","10100967","10","10100970","0","0","0","14","0","5","0","0"
"10100974","6","10100970","10","10100971","0","0","0","7","0","10003","0","0"
"10100976","4","10100973","10","10100972","10100974","0","0","7","0","10002","0","0"
"10100972","5","10100968","10","10100973","0","0","0","3","0","1","0","0"
"10100972","5","10100971","10","10100974","0","0","0","3","0","3","0","0"
"10100977","3","10100972","10","10100976","0","0","0","4","0","0","0","0"
"10100978","2","10100976","10","10100977","0","0","0","2","0","3","0","0"
"10100979","1","10100977","10","10100978","0","0","0","3","0","3","0","0"
"10100980","0","10100978","10","10100979","0","0","0","13","0","0","0","0"
"10100982","66","10100979","10","10100980","0","0","0","2","0","1","0","0"
"10100983","64","10100982","10","10100981","0","0","0","2","0","2","0","0"
"10100981","65","10100980","10","10100982","0","0","0","3","0","2","0","0"
"10100984","63","10100981","10","10100983","0","0","0","5","0","0","0","0"
"10100985","62","10100983","10","10100984","0","10101002","0","7","0","10002","0","0"
"10100986","61","10100984","10","10100985","0","0","0","12","0","0","0","0"
"10100987","60","10100985","10","10100986","0","0","0","6","0","0","0","0"
"10100988","59","10100986","10","10100987","0","0","0","11","0","10001","0","0"
"10100989","58","10100987","10","10100988","0","0","0","2","0","1","0","0"
"10100990","57","10100988","10","10100989","0","0","0","4","0","0","0","0"
"10101003","56","10100989","10","10100990","10100991","0","0","5","0","0","0","0"
"10100990","57","10100992","10","10100991","0","0","0","2","0","3","0","0"
"10100991","58","10100993","10","10100992","0","0","0","14","0","7","0","0"
"10100992","59","10100994","10","10100993","0","0","0","4","0","0","0","0"
"10100993","60","10100996","10","10100994","0","0","0","14","0","3","0","0"
"10100994","61","10100997","10","10100996","0","0","0","3","0","3","0","0"
"10100996","62","10100998","10","10100997","0","0","0","14","0","3","0","0"
"10100997","63","10100999","10","10100998","0","0","0","2","0","3","0","0"
"10100998","64","10101000","10","10100999","0","0","0","2","0","2","0","0"
"10100999","65","10101001","10","10101000","0","0","0","14","0","6","0","0"
"10101000","66","10101002","10","10101001","0","0","0","2","0","1","0","0"
"10101001","67","10100984","10","10101002","0","0","0","2","0","3","0","0"
"10101005","55","10100990","10","10101003","0","0","0","3","0","1","0","0"
"10101006","53","10101005","10","10101004","0","0","0","3","0","1","0","0"
"10101004","54","10101003","10","10101005","0","0","0","14","0","2","0","0"
"10101007","52","10101004","10","10101006","0","10101013","0","11","0","10001","0","0"
"10101008","51","10101006","10","10101007","0","0","0","2","0","1","0","0"
"10101009","50","10101007","10","10101008","0","0","0","3","0","1","0","0"
"10101011","49","10101008","10","10101009","0","0","0","4","0","0","0","0"
"10101023","46","10101012","10","10101010","0","0","0","4","0","0","0","0"
"10101012","48","10101009","10","10101011","0","0","0","2","0","2","0","0"
"10101010","47","10101011","10","10101012","0","0","0","6","0","0","0","0"
"10101014","53","10101006","10","10101013","0","0","0","3","0","3","0","0"
"10101015","52","10101013","10","10101014","0","0","0","2","0","3","0","0"
"10101016","51","10101014","10","10101015","0","0","0","4","0","0","0","0"
"10101019","50","10101015","10","10101016","0","0","0","7","0","10003","0","0"
"10101020","47","10101018","10","10101017","0","0","0","7","0","10003","0","0"
"10101017","48","10101019","10","10101018","0","0","0","2","0","3","0","0"
"10101018","49","10101016","10","10101019","0","0","0","14","0","4","0","0"
"10101021","46","10101017","10","10101020","0","0","0","12","0","0","0","0"
"10101022","45","10101020","10","10101021","0","0","0","2","0","3","0","0"
"10101024","44","10101021","10","10101022","10101023","0","0","12","0","0","0","0"
"10101022","45","10101010","10","10101023","0","0","0","7","0","10002","0","0"
"10101025","43","10101022","10","10101024","0","0","0","3","0","2","0","0"
"10101038","42","10101024","10","10101025","0","0","0","4","0","0","0","0"
"10101040","41","10101025","10","10101038","0","0","0","16","0","10101038","0","0"
"10100949","21","10100947","10","10101039","0","0","0","4","0","0","0","0"
"10101041","40","10101038","10","10101040","0","0","0","2","0","2","0","0"
"10101042","39","10101040","10","10101041","0","0","0","7","0","10001","0","0"
"10101043","38","10101041","10","10101042","0","0","0","11","0","10001","0","0"
"10101044","37","10101042","10","10101043","0","0","0","7","0","10002","0","0"
"10101045","36","10101043","10","10101044","0","0","0","14","0","3","0","0"
"10101046","35","10101044","10","10101045","0","0","0","4","0","0","0","0"
"10101048","34","10101045","10","10101046","0","0","0","7","0","10003","0","0"
"10101049","32","10101048","10","10101047","0","0","0","7","0","10001","0","0"
"10101047","33","10101046","10","10101048","0","0","0","6","0","0","0","0"
"10101052","31","10101047","10","10101049","0","0","0","14","0","4","0","0"
"10101053","29","10101052","10","10101051","0","0","0","12","0","0","0","0"
"10101051","30","10101049","10","10101052","0","0","0","4","0","0","0","0"
"10101054","28","10101051","10","10101053","0","0","0","11","0","10001","0","0"
"10101055","27","10101053","10","10101054","0","0","0","5","0","0","0","0"
"10101056","26","10101054","10","10101055","0","0","0","7","0","10001","0","0"
"10101057","25","10101055","10","10101056","0","0","0","3","0","2","0","0"
"10101058","24","10101056","10","10101057","0","0","0","2","0","1","0","0"
"10101059","23","10101057","10","10101058","0","0","0","14","0","5","0","0"
"10101060","22","10101058","10","10101059","0","0","0","4","0","0","0","0"
"10101061","21","10101059","10","10101060","0","0","0","11","0","10001","0","0"
"10101062","20","10101060","10","10101061","0","0","0","6","0","0","0","0"
"10101063","19","10101061","10","10101062","0","0","0","15","0","0","0","0"
"10101090","18","10101062","10","10101063","0","10101102","0","5","0","0","0","0"
"10101098","17","10101063","10","10101090","0","0","0","4","0","0","0","0"
"10101111","9","10101110","10","10101091","0","10101114","0","4","0","0","0","0"
"10101134","5","10101097","10","10101092","10101115","0","0","4","0","0","0","0"
"10101095","3","10101134","10","10101093","0","0","0","2","0","3","0","0"
"10100357","1","10101095","10","10101094","0","0","0","7","0","10003","0","0"
"10101094","2","10101093","10","10101095","0","0","0","7","0","10001","0","0"
"10101092","6","10101112","10","10101097","0","0","0","12","0","0","0","0"
"10101099","16","10101090","10","10101098","0","0","0","2","0","2","0","0"
"10101109","15","10101098","10","10101099","0","0","0","2","0","1","0","0"
"10101101","13","10101109","10","10101100","0","0","0","2","0","3","0","0"
"10101104","12","10101100","10","10101101","0","0","0","2","0","1","0","0"
"10101108","17","10101063","10","10101102","0","0","0","3","0","1","0","0"
"10101104","12","10101105","10","10101103","0","0","0","3","0","3","0","0"
"10101110","11","10101101","10","10101104","10101103","0","0","6","0","0","0","0"
"10101103","13","10101106","10","10101105","0","0","0","7","0","10001","0","0"
"10101105","14","10101107","10","10101106","0","0","0","2","0","2","0","0"
"10101106","15","10101108","10","10101107","0","0","0","11","0","10001","0","0"
"10101107","16","10101102","10","10101108","0","0","0","7","0","10002","0","0"
"10101100","14","10101099","10","10101109","0","0","0","7","0","10002","0","0"
"10101091","10","10101104","10","10101110","0","0","0","14","0","3","0","0"
"10101112","8","10101091","10","10101111","0","0","0","2","0","2","0","0"
"10101097","7","10101111","10","10101112","0","0","0","7","0","10003","0","0"
"10101115","7","10101114","10","10101113","0","0","0","3","0","3","0","0"
"10101113","8","10101091","10","10101114","0","0","0","6","0","0","0","0"
"10101092","6","10101113","10","10101115","0","0","0","11","0","10001","0","0"
"10100886","2","10101128","10","10101116","0","0","0","3","0","3","0","0"
"10101118","18","10100694","10","10101117","0","0","0","16","0","10101117","0","0"
"10101125","17","10101117","10","10101118","0","0","0","12","0","0","0","0"
"10101126","11","10101120","10","10101119","0","0","0","12","0","0","0","0"
"10101119","12","10101129","10","10101120","0","0","0","3","0","1","0","0"
"10101127","5","10101122","10","10101121","0","0","0","2","0","1","0","0"
"10101121","6","10101131","10","10101122","0","0","0","2","0","2","0","0"
"10101129","14","10101124","10","10101123","0","0","0","2","0","3","0","0"
"10101123","15","10101125","10","10101124","0","0","0","2","0","2","0","0"
"10101124","16","10101118","10","10101125","0","0","0","4","0","0","0","0"
"10101132","10","10101119","10","10101126","0","0","0","4","0","0","0","0"
"10101128","4","10101121","10","10101127","0","0","0","12","0","0","0","0"
"10101116","3","10101127","10","10101128","0","0","0","14","0","1","0","0"
"10101120","13","10101123","10","10101129","0","0","0","14","0","3","0","0"
"10101131","8","10101132","10","10101130","0","0","0","14","0","3","0","0"
"10101122","7","10101130","10","10101131","0","0","0","6","0","0","0","0"
"10101130","9","10101126","10","10101132","0","0","0","5","0","0","0","0"
"10100694","20","10100692","10","10101133","0","0","0","14","0","2","0","0"
"10101093","4","10101092","10","10101134","0","0","0","3","0","1","0","0"
"10110002","71","0","11","10110001","0","0","0","1","0","0","0","0"
"10110003","70","10110001","11","10110002","10110390","0","0","2","0","1","0","0"
"10110004","69","10110002","11","10110003","0","0","0","4","0","0","0","0"
"10110005","68","10110003","11","10110004","0","0","0","6","0","0","0","0"
"10110006","67","10110004","11","10110005","0","0","0","7","0","10001","0","0"
"10110595","66","10110005","11","10110006","0","0","0","2","0","2","0","0"
"10110064","11","10110834","11","10110063","0","0","0","4","0","0","0","0"
"10110515","10","10110063","11","10110064","0","0","0","3","0","2","0","0"
"10110404","7","10110516","11","10110079","0","0","0","7","0","10002","0","0"
"10110084","3","10110406","11","10110083","0","0","0","7","0","10003","0","0"
"10110085","2","10110083","11","10110084","0","0","0","12","0","0","0","0"
"10110086","1","10110084","11","10110085","0","0","0","6","0","0","0","0"
"10110087","0","10110085","11","10110086","0","0","0","13","0","0","0","0"
"10110088","74","10110086","11","10110087","0","0","0","2","0","2","0","0"
"10110089","73","10110087","11","10110088","0","0","0","4","0","0","0","0"
"10110090","72","10110088","11","10110089","0","0","0","7","0","10001","0","0"
"10110091","71","10110089","11","10110090","0","0","0","6","0","0","0","0"
"10110092","70","10110090","11","10110091","0","0","0","12","0","0","0","0"
"10110655","69","10110091","11","10110092","0","0","0","3","0","1","0","0"
"10110491","66","10110656","11","10110101","0","0","0","4","0","0","0","0"
"10110128","46","10110837","11","10110127","0","0","0","7","0","10002","0","0"
"10110838","45","10110127","11","10110128","0","10110561","0","6","10110567","0","0","0"
"10110659","42","10110564","11","10110146","0","0","0","3","0","2","0","0"
"10110182","9","10110696","11","10110180","0","0","0","7","0","10003","0","0"
"10110183","8","10110180","11","10110182","0","0","0","3","0","3","0","0"
"10110697","7","10110182","11","10110183","0","0","0","11","0","10001","0","0"
"10110187","4","10110840","11","10110186","0","0","0","6","0","0","0","0"
"10110188","3","10110186","11","10110187","0","0","0","14","0","3","0","0"
"10110189","2","10110187","11","10110188","0","0","0","7","0","10003","0","0"
"10110190","1","10110188","11","10110189","0","0","0","2","0","1","0","0"
"10110191","0","10110189","11","10110190","0","0","0","13","0","0","0","0"
"10110192","74","10110190","11","10110191","0","0","0","6","0","0","0","0"
"10110698","73","10110191","11","10110192","0","0","0","7","0","10001","0","0"
"10110236","33","10110740","11","10110235","0","0","0","7","0","10002","0","0"
"10110237","32","10110235","11","10110236","0","0","0","2","0","1","0","0"
"10110741","31","10110236","11","10110237","0","10110549","0","4","0","0","0","0"
"10110742","29","10110741","11","10110253","0","0","0","6","0","0","0","0"
"10110844","27","10110555","11","10110255","10110742","0","0","3","0","2","0","0"
"10110825","31","10110824","11","10110349","0","10110350","0","4","0","0","0","0"
"10110352","32","10110349","11","10110350","0","0","0","3","0","3","0","0"
"10110826","31","10110350","11","10110352","0","0","0","2","0","3","0","0"
"10110354","29","10110825","11","10110353","0","0","0","3","0","2","0","0"
"10110358","28","10110353","11","10110354","0","0","0","2","0","2","0","0"
"10110357","29","10110826","11","10110356","0","0","0","7","0","10003","0","0"
"10110358","28","10110356","11","10110357","0","0","0","3","0","3","0","0"
"10110359","27","10110354","11","10110358","10110357","0","0","6","0","0","0","0"
"10110360","26","10110358","11","10110359","0","0","0","5","0","0","0","0"
"10110361","25","10110359","11","10110360","0","0","0","4","0","0","0","0"
"10110848","24","10110360","11","10110361","0","0","0","2","0","3","0","0"
"10110364","22","10110848","11","10110363","0","0","0","2","0","1","0","0"
"10110365","21","10110363","11","10110364","0","0","0","14","0","3","0","0"
"10110366","20","10110364","11","10110365","0","0","0","4","0","0","0","0"
"10110367","19","10110365","11","10110366","0","0","0","5","0","0","0","0"
"10110849","18","10110366","11","10110367","0","0","0","3","0","2","0","0"
"10110370","16","10110849","11","10110369","0","0","0","2","0","1","0","0"
"10110827","15","10110369","11","10110370","0","0","0","4","0","0","0","0"
"10110383","4","10110828","11","10110382","0","0","0","3","0","3","0","0"
"10110829","3","10110382","11","10110383","0","0","0","6","0","0","0","0"
"10110386","1","10110829","11","10110385","0","0","0","2","0","1","0","0"
"10110387","0","10110385","11","10110386","0","0","0","13","0","0","0","0"
"10110388","74","10110386","11","10110387","0","0","0","6","0","0","0","0"
"10110389","73","10110387","11","10110388","0","0","0","4","0","0","0","0"
"10110390","72","10110388","11","10110389","0","0","0","3","0","2","0","0"
"10110002","71","10110389","11","10110390","0","0","0","12","0","0","0","0"
"10110405","6","10110079","11","10110404","10110582","0","10110654","2","0","1","0","0"
"10110406","5","10110404","11","10110405","0","0","0","3","0","3","0","0"
"10110083","4","10110405","11","10110406","0","0","0","11","0","10001","0","0"
"10110442","13","10110827","11","10110441","0","0","0","3","0","1","0","0"
"10110443","12","10110441","11","10110442","0","0","0","14","0","3","0","0"
"10110444","11","10110442","11","10110443","0","0","0","6","0","0","0","0"
"10110445","10","10110443","11","10110444","0","0","0","7","0","10001","0","0"
"10110446","9","10110444","11","10110445","0","0","0","11","0","10001","0","0"
"10110447","8","10110445","11","10110446","0","0","0","2","0","1","0","0"
"10110448","7","10110446","11","10110447","0","0","0","14","0","5","0","0"
"10110828","6","10110447","11","10110448","0","0","0","5","0","0","0","0"
"10110737","38","10110843","11","10110473","0","0","0","11","0","10001","0","0"
"10110492","65","10110101","11","10110491","0","0","0","14","0","5","0","0"
"10110493","64","10110491","11","10110492","0","0","0","7","0","10001","0","0"
"10110852","63","10110492","11","10110493","0","0","0","11","0","10001","0","0"
"10110496","61","10110852","11","10110495","0","0","0","5","0","0","0","0"
"10110497","60","10110495","11","10110496","0","0","0","3","0","2","0","0"
"10110498","59","10110496","11","10110497","0","0","0","2","0","2","0","0"
"10110499","58","10110497","11","10110498","0","0","0","14","0","4","0","0"
"10110500","57","10110498","11","10110499","0","0","0","6","0","0","0","0"
"10110501","56","10110499","11","10110500","0","0","0","4","0","0","0","0"
"10110502","55","10110500","11","10110501","0","0","0","7","0","10002","0","0"
"10110836","54","10110501","11","10110502","0","0","0","12","0","0","0","0"
"10110507","52","10110836","11","10110504","0","0","0","2","0","1","0","0"
"10110506","52","10110836","11","10110505","0","0","0","2","0","2","0","0"
"10110508","51","10110505","11","10110506","0","0","0","11","0","10001","0","0"
"10110510","51","10110504","11","10110507","0","0","0","7","0","10001","0","0"
"10110509","50","10110506","11","10110508","0","0","0","3","0","3","0","0"
"10110511","49","10110508","11","10110509","10110510","0","0","4","0","0","0","0"
"10110509","50","10110507","11","10110510","0","0","0","7","0","10003","0","0"
"10110837","48","10110509","11","10110511","0","0","0","14","0","3","0","0"
"10110516","9","10110064","11","10110515","0","10110576","0","2","10110583","1","0","0"
"10110079","8","10110515","11","10110516","0","0","0","6","0","0","0","0"
"10110530","28","10110639","11","10110529","0","0","0","14","0","4","0","0"
"10110531","27","10110529","11","10110530","0","0","0","3","0","1","0","0"
"10110532","26","10110530","11","10110531","0","0","0","7","0","10001","0","0"
"10110640","25","10110531","11","10110532","0","0","0","4","0","0","0","0"
"10110550","34","10110237","11","10110549","0","0","0","14","0","5","0","0"
"10110551","33","10110549","11","10110550","0","0","0","2","0","2","0","0"
"10110552","32","10110550","11","10110551","0","0","0","14","0","3","0","0"
"10110553","31","10110551","11","10110552","0","0","0","2","0","2","0","0"
"10110554","30","10110552","11","10110553","0","0","0","2","0","3","0","0"
"10110555","29","10110553","11","10110554","0","0","0","2","0","2","0","0"
"10110255","28","10110554","11","10110555","0","0","0","14","0","3","0","0"
"10110562","46","10110128","11","10110561","0","0","0","14","0","2","0","0"
"10110563","45","10110561","11","10110562","0","0","0","3","0","3","0","0"
"10110564","44","10110562","11","10110563","0","0","0","4","0","0","0","0"
"10110146","43","10110563","11","10110564","10110658","0","10110838","2","0","1","0","0"
"10110574","46","10110128","11","10110567","0","0","0","7","0","10002","0","0"
"10110658","45","10110567","11","10110574","0","0","0","7","0","10003","0","0"
"10110577","10","10110515","11","10110576","0","0","0","14","0","2","0","0"
"10110579","9","10110576","11","10110577","0","0","0","4","0","0","0","0"
"10110582","8","10110577","11","10110579","0","0","0","7","0","10003","0","0"
"10110404","7","10110579","11","10110582","0","0","0","14","0","4","0","0"
"10110851","10","10110515","11","10110583","0","0","0","4","0","0","0","0"
"10110596","65","10110006","11","10110595","0","0","0","2","0","1","0","0"
"10110597","64","10110595","11","10110596","0","0","0","5","0","0","0","0"
"10110830","63","10110596","11","10110597","0","0","0","4","0","0","0","0"
"10110600","61","10110830","11","10110599","0","0","0","7","0","10002","0","0"
"10110601","60","10110599","11","10110600","0","10110603","0","12","0","0","0","0"
"10110605","59","10110600","11","10110601","0","0","0","2","0","3","0","0"
"10110611","55","10110608","11","10110602","0","0","0","2","0","2","0","0"
"10110606","59","10110600","11","10110603","0","0","0","3","0","3","0","0"
"10110611","55","10110607","11","10110604","0","0","0","3","0","2","0","0"
"10110609","58","10110601","11","10110605","0","0","0","14","0","1","0","0"
"10110610","58","10110603","11","10110606","0","0","0","14","0","1","0","0"
"10110604","56","10110610","11","10110607","0","0","0","14","0","2","0","0"
"10110602","56","10110609","11","10110608","0","0","0","7","0","10003","0","0"
"10110608","57","10110605","11","10110609","0","0","0","4","0","0","0","0"
"10110607","57","10110606","11","10110610","0","0","0","6","0","0","0","0"
"10110850","54","10110602","11","10110611","10110604","0","0","4","0","0","0","0"
"10110615","51","10110831","11","10110614","0","0","0","6","0","0","0","0"
