3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035
"0","2","0","0","1","","0","0","0","313100501","17","0","0","","7","9","100","1","1","0","8"
"0","2","0","0","1","","45","0","0","313100502","10","2","8","","7","21","2","1","1","0","0.01"
"0","2","0","0","1","","50","0","0","313100503","10","2","8","","7","41","2","1","1","0","0.01"
"0","2","0","0","1","","0","0","0","313100601","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","60","0","0","313100602","10","2","12","","7","21","2","1","1","0","0.01"
"0","2","0","0","1","","65","0","0","313100603","10","2","12","","7","41","2","1","1","0","0.01"
"0","2","0","0","1","","0","0","0","313100701","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","80","0","0","313100702","10","2","14","","7","21","2","1","1","0","0.01"
"0","2","0","0","1","","80","0","0","313100703","10","2","14","","7","41","2","1","1","0","0.01"
"0","2","0","0","1","","0","0","0","313100801","17","0","0","","7","7","100","1","1","0","90"
"0","2","0","0","1","","0","0","0","313100802","21","0","0","","7","6","180","1","1","0","0"
"0","1","0","3000","99","","0.1","0","0","313200101","46","2","0","","3","1","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313200102","23","313200103","0","","3","950","0","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313200103","92","0","0","","3","0","0","1","1","0","0"
"0","1","0","-1","0","","0.5","0","0","313200104","9","0","0","","1","2","355","3","1","0","20"
"0","1","0","350","99","","0","0","0","313200201","46","2","0","","3","1","25","2","1","0","0"
"0","2","313200203","0","1","","1","0","0","313200202","28","0","0","","7","599","0","3","1","0","0"
"0","1","0","350","99","","0","0","0","313200203","8","0","0","","3","5","0","1","1","0","7"
"0","1","0","350","99","","0","0","0","313200204","49","0","0","","3","10","100","1","1","0","0"
"2","1","0","3000","1","","0","0","0","313200301","7","0","0","","3","4","0","2","1","0","0"
"0","1","0","300","99","","0.1","0","0","313200302","46","1","0","","3","1","5","2","1","0","0"
"0","1","0","300","99","","0","0","0","313200303","23","313200304","0","","1","500","0","3","1","0","0"
"0","1","0","300","99","","0.04","0","0","313200304","46","1","0","","1","1","0","2","1","0","0"
"0","0","0","0","0","","0","0","0","313200401","17","0","0","","0","7","100","0","1","0","30"
"0","2","0","3000","1","","0","0","0","313200402","8","0","0","","7","2","15","3","1","0","90"
"0","2","0","0","1","","1","0","0","313200403","16","0","0","","7","1","0","3","1","0","0"
"0","1","0","0","0","","0","0","0","313200501","17","0","0","開場發動","0","7","100","1","1","0","90"
"0","2","1","250","1","","0","1","-800","313200502","15","610091410","0","","7","2","0","1","1","0","0"
"0","2","0","0","1","","85","99","-1","313200503","77","1","0","","7","2","99","3","1","0","99"
"0","2","0","0","1","","0.0004","0","0","313200601","26","1","0","","7","313200602","7","1","1","0","0"
"0","1","0","3000","1","","0","0","0","313200602","46","1","0","","3","1","10","1","1","0","0"
"0","0","0","0","0","","0","0","0","313200701","17","0","1","","0","10","100","0","1","0","0"
"0","2","0","-1","1","","90","0","2","313200702","10","1","15","","7","21","2","3","1","0","0"
"0","2","0","-1","1","","90","0","2","313200703","10","1","15","","7","41","2","3","1","0","0"
"0","2","0","0","1","","0.095","0","0","313200801","26","3","0","","7","313200802","285","1","1","0","0"
"0","1","0","3000","1","","50","0","0","313200802","1","0","0","","3","1","200","1","1","0","0.5"
"0","2","0","0","1","","0.017","0","0","313200901","26","3","0","","7","313200903","285","1","1","0","0"
"2","1","0","3000","1","","0","0","0","313200902","7","0","0","","3","4","0","1","1","0","0"
"0","1","0","300","99","","50","0","0","313200903","1","0","0","","3","1","10","2","1","0","0.5"
"0","1","0","3000","99","","0.1","0","0","313201101","46","2","0","","3","1","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313201102","23","313201103","0","","3","950","0","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313201103","92","0","0","","3","0","0","1","1","0","0"
"0","1","0","-1","0","","0.5","0","0","313201104","9","0","0","","1","2","362","3","1","0","20"
"2","1","0","3000","1","","0","0","0","313201301","7","0","0","","3","4","0","1","1","0","0"
"0","1","0","300","99","","0.1","0","0","313201302","46","1","0","","3","1","0","2","1","0","0"
"0","1","0","300","99","","0","0","0","313201303","23","313201304","0","","1","500","0","3","1","0","0"
"0","1","0","300","99","","0.1","0","0","313201304","46","1","0","","1","1","5","2","1","0","0"
"0","1","0","3000","99","","0.1","0","0","313202101","46","2","0","","3","1","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313202102","23","313202103","0","","3","950","0","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313202103","92","0","0","","3","0","0","1","1","0","0"
"0","1","0","-1","0","","2.5","0","0","313202104","9","0","0","","1","2","400","3","1","0","20"
"0","2","0","0","1","","20","0","0","313300101","26","1","0","","7","313300102","285","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313300102","46","1","0","","3","1","40","3","1","0","0"
"0","2","0","0","1","","1","0","0","313300103","28","313300104","0","","7","685","0","3","1","0","1"
"0","1","0","3000","1","","0","0","0","313300104","1","0","0","","3","1","0","1","1","0","4.375"
"0","1","1","3000","1","","75","0","0","313300105","10","1","20","","3","11","2","1","1","0","0"
"0","1","1","3000","1","","75","0","0","313300106","10","1","20","","3","31","2","1","1","0","0"
"0","1","0","3000","1","","0.5","0","0","313300201","46","1","0","","3","1","0","3","1","0","0"
"0","1","0","3000","1","","0.5","0","0","313300301","46","1","0","","38","1","0","3","1","0","0"
"1","1","0","3000","1","","0.5","0","0","313300302","46","1","0","","38","1","0","3","1","0","0"
"0","1","0","3000","1","","0","0","0","313300501","92","0","0","","3","0","0","3","1","0","0"
"0","1","0","3000","1","","0.5","0","0","313300502","46","1","0","","3","1","0","3","1","0","0"
"0","1","0","3000","1","","0","0","0","313300601","92","0","0","","38","0","0","3","1","0","0"
"0","1","0","3000","1","","0.5","0","0","313300602","46","1","0","","38","1","0","3","1","0","0"
"1","1","0","3000","1","","0","0","0","313300603","92","0","0","","38","0","0","3","1","0","0"
"1","1","0","3000","1","","0.5","0","0","313300604","46","1","0","","38","1","0","3","1","0","0"
"0","2","2","0","1","","0","1","1500","313300701","15","610068504","0","","7","2","0","1","1","1500","0"
"0","1","0","-1","1","","0","0","0","313300702","18","313300701","0","","7","1","0","1","1","0","10"
"0","0","0","0","0","","0","0","0","313300801","17","0","0","","7","3","100","0","1","0","40"
"0","2","0","0","1","","85","0","0","313300802","35","0","1","","7","0","1","3","1","0","90"
"0","2","1","0","1","","0","0","0","313300803","14","31330302","0","","7","1","90","3","1","0","0"
"0","2","0","0","1","","0","0","0","313300804","14","31330301","0","","7","3","0","3","1","0","0"
"0","0","0","0","0","","0","0","0","313300901","17","0","0","","7","3","100","0","1","0","15"
"0","2","0","0","1","","85","0","0","313300902","35","0","1","","7","0","1","3","1","0","90"
"0","2","1","0","1","","0","0","0","313300903","14","31330602","0","","7","1","90","3","1","0","0"
"0","2","0","0","1","","0","0","0","313300904","14","31330601","0","","7","3","0","3","1","0","0"
"0","2","1","0","1","","100","0","0","313300905","10","1","99","","7","21","2","3","1","0","0"
"0","2","1","0","1","","100","0","0","313300906","10","1","99","","7","41","2","3","1","0","0"
"0","2","0","0","1","","10","0","0","313301101","26","1","0","","7","313301102","285","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313301102","46","1","0","","3","1","40","3","1","0","0"
"0","2","0","0","1","","1","0","0","313301103","28","313301104","0","","7","685","0","3","1","0","1"
"0","1","0","3000","1","","0","0","0","313301104","1","0","0","","3","1","0","1","1","0","4"
"0","1","1","3000","1","","75","0","0","313301105","10","1","20","","3","11","2","1","1","0","0"
"0","1","1","3000","1","","75","0","0","313301106","10","1","20","","3","31","2","1","1","0","0"
"0","1","100","-1","1","","2","0","99999","313400101","1","0","0","","2","1","100","3","1","0","0"
"0","1","0","-1","1","","2","0","0","313400102","23","313400103","0","","1","502","1","3","1","0","0"
"0","1","100","-1","1","","1","0","99999","313400103","1","0","0","","1","1","100","3","1","0","0"
"0","1","0","-1","1","","2","0","0","313400104","23","313400105","0","","1","503","1","3","1","0","0"
"0","1","100","-1","1","","0.6","0","99999","313400105","1","0","0","","1","1","100","3","1","0","0"
"0","1","0","-1","99","","100","0","0","313400106","10","1","18","","3","91","2","3","1","0","0"
"0","1","100","-1","99","","0.9","0","0","313400201","1","0","0","","3","2","0.9","3","1","0","1"
"0","1","313400203","-1","99","","2","0","0","313400202","23","313400204","0","","3","502","1","3","1","0","0"
"0","1","100","-1","99","","0.09","0","0","313400203","9","0","0","","3","1","70","3","1","0","16.5"
"0","1","100","-1","99","","0.09","0","0","313400204","9","0","0","","3","4","70","3","1","0","16.5"
"0","1","100","-1","1","","18","0","0","313400301","1","0","0.00023","","3","1","18","3","1","0","1"
"0","1","100","-1","1","","0.09","0","0","313400302","9","0","0","","3","1","70","3","1","0","8.5"
"0","2","0","0","1","","0","0","0","313400501","17","0","0","","7","9","100","1","1","0","20"
"0","2","0","0","1","","0","0","0","313400502","10","2","20","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313400503","10","2","20","","7","41","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313400601","17","0","0","","7","9","100","1","1","0","15"
"0","2","0","0","1","","0","0","0","313400602","10","2","15","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313400603","10","2","15","","7","41","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313400701","17","0","0","","7","9","100","1","1","0","10"
"0","2","0","0","1","","0","0","0","313400702","10","2","10","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313400703","10","2","10","","7","41","1","1","1","0","1"
"0","1","100","-1","1","","2","0","99999","313401101","1","0","0","","2","1","100","3","1","0","0"
"0","1","0","-1","1","","2","0","0","313401102","23","313401103","0","","1","502","1","3","1","0","0"
"0","1","100","-1","1","","1.2","0","99999","313401103","1","0","0","","1","1","100","3","1","0","0"
"0","1","0","-1","1","","2","0","0","313401104","23","313401105","0","","1","503","1","3","1","0","0"
"0","1","100","-1","1","","0.8","0","99999","313401105","1","0","0","","1","1","100","3","1","0","0"
"0","1","0","-1","99","","100","0","0","313401106","10","1","18","","3","91","2","3","1","0","0"
"0","1","0","-1","1","","0","0","0","313401107","10","1","90","","1","11","1","3","1","0","6"
"0","1","0","-1","1","","0","0","0","313401108","10","1","90","","1","31","1","3","1","0","6"
"0","1","100","-1","99","","0.9","0","0","313401201","1","0","0","","3","2","0.9","3","1","0","1"
"0","1","313401203","-1","99","","2","0","0","313401202","23","313401204","0","","3","502","1","3","1","0","0"
"0","1","100","-1","99","","0.09","0","0","313401203","9","0","0","","3","1","70","3","1","0","16.5"
"0","1","100","-1","99","","0.09","0","0","313401204","9","0","0","","3","4","70","3","1","0","16.5"
"0","1","100","-1","1","","18","0","0","313401301","1","0","0.00023","","3","1","18","3","1","0","1"
"0","1","100","-1","1","","0.09","0","0","313401302","9","0","0","","3","1","70","3","1","0","8.5"
"0","2","0","0","1","","0","0","0","313401501","17","0","0","","7","9","100","1","1","0","20"
"0","2","0","0","1","","0","0","0","313401502","10","2","20","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313401503","10","2","20","","7","41","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313401601","17","0","0","","7","9","100","1","1","0","15"
"0","2","0","0","1","","0","0","0","313401602","10","2","15","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313401603","10","2","15","","7","41","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313401701","17","0","0","","7","9","100","1","1","0","10"
"0","2","0","0","1","","0","0","0","313401702","10","2","10","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313401703","10","2","10","","7","41","1","1","1","0","1"
"0","1","50","-1","1","","10","0","99999","313402101","1","0","0","","38","1","100","3","1","0","0"
"0","1","0","-1","1","","2","0","0","313402102","23","313402103","0","","38","502","1","3","1","0","0"
"0","1","50","-1","1","","5","0","99999","313402103","1","0","0","","38","1","50","3","1","0","0"
"0","1","0","-1","1","","2","0","0","313402104","23","313402105","0","","38","503","1","3","1","0","0"
"0","1","50","-1","1","","5","0","99999","313402105","1","0","0","","38","1","50","3","1","0","0"
"0","1","1","-1","99","","100","0","0","313402106","10","1","18","","3","91","2","3","1","0","0"
"0","1","50","-1","99","","0.4","0","0","313402201","1","0","0.0004","","3","2","40","3","1","0","1.5"
"0","1","313402203","-1","99","","2","0","0","313402202","23","313402204","0","","3","502","1","3","1","0","0"
"0","1","100","-1","99","","0.55","0","0","313402203","9","0","0","","3","1","70","3","1","0","12.5"
"0","1","100","-1","99","","0.55","0","0","313402204","9","0","0","","3","4","70","3","1","0","12.5"
"0","1","50","-1","1","","0.6","0","0","313402301","1","0","0.0012","","3","1","60","3","1","0","3.5"
"0","1","100","-1","1","","0.55","0","0","313402302","9","0","0","","3","1","70","3","1","0","8.5"
"0","2","0","0","1","","0","0","0","313402501","17","0","0","","7","9","100","1","1","0","20"
"0","2","0","0","1","","1","0","0","313402502","10","2","0","","7","21","1","1","1","0","1"
"0","2","0","0","1","","1","0","0","313402503","10","2","0","","7","41","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313402601","17","0","0","","7","9","100","1","1","0","15"
"0","2","0","0","1","","1","0","0","313402602","10","2","0","","7","21","1","1","1","0","1"
"0","2","0","0","1","","1","0","0","313402603","10","2","0","","7","41","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313402701","17","0","0","","7","9","100","1","1","0","10"
"0","2","0","0","1","","1","0","0","313402702","10","2","0","","7","21","1","1","1","0","1"
"0","2","0","0","1","","1","0","0","313402703","10","2","0","","7","41","1","1","1","0","1"
"0","2","0","-1","1","","0.004","0","0","313500101","26","1","0","","7","313500103","7","3","1","1","0"
"0","1","0","600","99","","0","0","0","313500102","26","1","0","","3","313500103","4","1","1","0","0"
"0","1","0","600","99","","0","0","0","313500103","46","1","0","","3","1","10","1","1","0","0"
"0","2","0","-1","1","","7000","0","0","313500201","10","1","12","","7","10","1","3","1","0","0"
"0","2","0","-1","1","","0.001","0","0","313500301","26","1","0","","7","313500302","7","3","1","1","0"
"0","1","0","3000","1","","0","0","0","313500302","46","1","0","","3","1","0","3","1","0","0"
"0","2","0","0","1","","0","0","0","313500401","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313500402","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313500403","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313500501","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313500502","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313500503","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313500601","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313500602","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313500603","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313500701","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313500702","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313500703","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","-1","1","","0.002","0","0","313501101","26","1","0","","7","313501103","7","3","1","1","0"
"0","1","0","600","99","","0","0","0","313501102","26","1","0","","3","313501103","4","1","1","0","0"
"0","1","0","600","99","","0","0","0","313501103","46","1","0","","3","1","10","1","1","0","0"
"0","2","0","-1","1","","7000","0","0","313501201","10","1","12","","7","10","1","3","1","0","0"
"0","2","0","-1","1","","0.001","0","0","313501301","26","1","0","","7","313501302","7","3","1","1","0"
"0","1","0","3000","1","","0","0","0","313501302","46","1","0","","3","1","0","3","1","0","0"
"0","2","0","0","1","","0","0","0","313501401","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313501402","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313501403","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313501501","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313501502","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313501503","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313501601","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313501602","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313501603","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313501701","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","100","0","0","313501702","10","2","12","","7","21","1","1","1","0","0"
"0","2","0","0","1","","100","0","0","313501703","10","2","12","","7","41","1","1","1","0","0"
"0","2","0","-1","1","","0.001","0","0","313502101","26","1","0","","7","313502102","7","3","1","1","0"
"0","1","50","600","99","","0","0","0","313502102","46","1","0","","3","1","30","1","1","0","0"
"0","2","0","-1","1","","10","0","0","313502103","10","1","90","","7","10","2","3","1","0","0"
"0","2","0","-1","1","","10","0","0","313502201","10","1","90","","7","10","2","3","1","0","0"
"0","1","50","3000","1","","54","0","0","313502301","1","0","0.002","","3","1","54","3","1","0","1"
"0","2","0","0","1","","0","0","0","313502401","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","0","0","0","313502402","10","2","12","","7","11","2","1","1","0","0.1"
"0","2","0","0","1","","0","0","0","313502501","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","0","0","0","313502502","10","2","12","","7","11","2","1","1","0","0.1"
"0","2","0","0","1","","0","0","0","313502601","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","0","0","0","313502602","10","2","12","","7","11","2","1","1","0","0.1"
"0","2","0","0","1","","0","0","0","313502701","17","0","0","","7","9","100","1","1","0","12"
"0","2","0","0","1","","0","0","0","313502702","10","2","12","","7","11","2","1","1","0","0.1"
"0","1","0","600","99","","0","0","0","313600101","1","0","0","","3","2","0","1","1","0","5"
"0","1","0","600","99","","0","0","0","313600102","8","2","0","","3","13","0","1","1","99","18"
"0","1","0","600","99","","0","0","99","313600103","9","2","0","","3","0","1000","1","1","1","18"
"0","1","0","600","99","","0","0","0","313600201","9","0","0","","3","4","2000","1","1","0","10"
"0","1","0","600","99","","0","0","0","313600202","28","313600203","0","","3","1513","0","1","1","0","0"
"0","1","0","600","99","","0","0","0","313600203","1","0","0","","3","2","0","1","1","0","10"
"0","2","0","-1","1","","1.5","0","0","313600301","26","1","0","","7","313600302","7","3","1","0","0"
"0","1","0","3000","1","","0","0","0","313600302","1","0","0","","3","2","0","3","1","0","0"
"0","2","0","0","1","","0","0","0","313600401","17","0","0","","7","9","100","1","1","0","18"
"0","2","0","0","1","","150","0","0","313600402","10","2","0","","7","21","1","1","1","0","0"
"0","2","0","0","1","","150","0","0","313600403","10","2","0","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313600501","17","0","0","","7","9","100","1","1","0","18"
"0","2","0","0","1","","150","0","0","313600502","10","2","0","","7","21","1","1","1","0","0"
"0","2","0","0","1","","150","0","0","313600503","10","2","0","","7","41","1","1","1","0","0"
"0","1","0","600","99","","0","0","0","313601101","1","0","0","","3","2","0","1","1","0","5"
"0","1","0","600","99","","0","0","0","313601102","8","2","0","","3","13","0","1","1","99","18"
"0","1","0","600","99","","0","0","99","313601103","9","2","0","","3","0","1000","1","1","1","18"
"0","1","0","900","99","","0","0","0","313601201","9","0","0","","3","4","2000","1","1","0","10"
"0","1","0","900","99","","0","0","0","313601202","28","313601203","0","","3","1513","0","1","1","0","0"
"0","1","0","900","99","","0","0","0","313601203","1","0","0","","3","2","0","1","1","0","5"
"0","2","0","-1","1","","1.5","0","0","313601301","26","1","0","","7","313601302","7","3","1","0","0"
"0","1","0","3000","1","","0","0","0","313601302","1","0","0","","3","2","0","3","1","0","0"
"0","2","0","0","1","","0","0","0","313601401","17","0","0","","7","9","100","1","1","0","18"
"0","2","0","0","1","","150","0","0","313601402","10","2","0","","7","21","1","1","1","0","0"
"0","2","0","0","1","","150","0","0","313601403","10","2","0","","7","41","1","1","1","0","0"
"0","2","0","0","1","","0","0","0","313601501","17","0","0","","7","9","100","1","1","0","18"
"0","2","0","0","1","","150","0","0","313601502","10","2","0","","7","21","1","1","1","0","0"
"0","2","0","0","1","","150","0","0","313601503","10","2","0","","7","41","1","1","1","0","0"
"0","1","50","600","99","","0","0","0","313602101","46","2","0","","3","1","40","1","1","0","0"
"0","1","0","600","99","","0","0","0","313602102","8","2","0","","3","13","0","1","1","99","20.5"
"0","1","100","600","99","","0","0","99","313602103","9","2","0","","3","0","3006","1","1","1","20.5"
"0","1","100","900","99","","0","0","0","313602201","9","0","0","","3","4","6006","1","1","0","20.5"
"0","1","0","900","99","","0","0","0","313602202","28","313602203","0","","3","1513","0","1","1","0","0"
"0","1","50","900","99","","60","0","0","313602203","1","0","0.00202","","3","2","60","1","1","0","1"
"0","1","0","900","99","","100","0","0","313602204","10","1","20","","3","91","2","1","1","0","0"
"0","1","0","900","99","","20","0","0","313602205","59","0","0","","3","1","0.5","1","1","0","0"
"0","1","50","3000","1","","16","0","0","313602301","1","0","0.00046","","3","2","16","3","1","0","1"
"0","1","0","3000","1","","0","0","0","313602302","23","313602303","0","","3","970","0","3","1","0","0"
"0","1","0","3000","1","","0","0","0","313602303","8","2","0","","3","13","0","3","1","99","20.5"
"0","1","100","3000","1","","0","0","99","313602304","9","2","0","","3","0","3006","3","1","1","20.5"
"0","2","0","0","1","","0","0","0","313602401","17","0","0","","7","9","100","1","1","0","18"
"0","2","0","0","1","","0","0","0","313602402","10","2","18","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313602403","10","2","18","","7","41","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313602501","17","0","0","","7","9","100","1","1","0","18"
"0","2","0","0","1","","0","0","0","313602502","10","2","18","","7","21","1","1","1","0","1"
"0","2","0","0","1","","0","0","0","313602503","10","2","18","","7","41","1","1","1","0","1"
"0","2","0","-1","1","","0","0","0","313700101","26","1","0","","7","313700102","7","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313700102","46","1","0","","3","1","70","3","1","0","0"
"0","2","0","-1","99","","0","0","0","313700103","28","313700104","0","","3","720","0","3","1","0","210700"
"0","2","0","-1","1","","5000","0","0","313700104","10","1","18","","23","10","1","3","1","0","0"
"0","2","0","-1","1","","0","0","0","313700105","8","0","0","","23","2","1.2","3","1","0","18"
"0","2","0","-1","99","","0","0","0","313700201","28","313700202","0","","3","720","0","3","1","0","210700"
"0","2","0","-1","1","","10","0","0","313700202","4","0","0","","23","1","2","3","1","0","0"
"0","2","1","-1","1","","0","1","500","313700301","15","802100201","0","","7","2","0","1","1","500","0"
"0","1","0","1000","99","","0","0","1","313700302","3","0","0","","3","3","500","2","1","0","300"
"0","2","0","-1","1","","7","0","0","313700401","26","1","0","","7","313700402","7","3","1","0","0"
"0","1","0","3000","1","","0","0","0","313700402","1","0","0","","3","1","1000","3","1","0","0"
"0","2","0","-1","1","","0","0","0","313701101","26","1","0","","7","313701103","7","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313701102","92","0","0","","3","0","0.5","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313701103","46","1","0","","3","1","40","3","1","0","0"
"0","2","0","-1","99","","0","0","0","313701104","28","313701105","0","","3","720","0","3","1","0","210700"
"0","2","0","-1","1","","5000","0","0","313701105","10","1","18","","23","10","1","3","1","0","0"
"0","2","0","-1","1","","0","0","0","313701106","8","0","0","","23","2","1.2","3","1","0","18"
"0","2","0","-1","99","","0","0","0","313701201","28","313701202","0","","3","720","0","3","1","0","210700"
"0","2","0","-1","1","","10","0","0","313701202","4","0","0","","23","1","2","3","1","0","0"
"0","2","1","-1","1","","0","1","500","313701301","15","802100202","0","","7","2","0","1","1","500","0"
"0","1","0","1000","99","","0","0","1","313701302","3","0","0","","3","3","500","2","1","0","300"
"0","2","0","-1","1","","7","0","0","313701401","26","1","0","","7","313701402","7","3","1","0","0"
"0","1","0","3000","1","","0","0","0","313701402","1","0","0","","3","1","1000","3","1","0","0"
"0","1","0","3000","99","","0.1","0","0","313702101","46","2","0","","3","1","10","3","1","0","0"
"0","2","0","3000","99","","0","0","0","313702102","28","313702103","0","","3","720","0","3","1","0","210700"
"0","2","0","3000","1","","5000","0","0","313702103","10","1","18","","23","10","1","3","1","0","0"
"0","2","0","3000","1","","0","0","0","313702104","8","0","0","","23","2","1.2","3","1","0","18"
"0","2","0","3000","99","","0","0","0","313702201","28","313702202","0","","3","720","0","3","1","0","210700"
"0","2","0","3000","1","","10","0","0","313702202","4","0","0","","23","2","2","3","1","0","0"
"0","2","1","3000","1","","0","1","500","313702301","15","802100201","0","","7","2","0","1","1","500","0"
"0","1","0","1000","99","","0","0","0","313702302","3","0","0","","3","3","500","2","1","0","300"
"0","1","0","3000","1","","0.2","0","0","313702401","1","0","0.0004","","3","2","20","3","1","0","3.5"
"1","1","0","3000","1","","0.2","0","0","313702402","1","0","0.0004","","3","2","20","3","1","0","3.5"
"2","1","0","3000","1","","0.2","0","0","313702403","1","0","0.0004","","3","2","20","3","1","0","3.5"
"0","1","0","3000","99","","0","0","0","313702501","10","1","12","","3","41","1","3","1","0","0.06"
"0","1","0","3000","99","","0.25","0","0","313702502","9","0","0","","3","2","0","3","1","0","14.5"
"0","1","0","3000","99","","0","0","0","313702503","23","313702504","0","","3","950","0","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313702504","11","0","0","","3","1","8","3","1","0","100"
"0","1","0","3000","99","","0","0","0","313705101","92","0","0","","3","0","0.5","3","1","0","0"
"0","1","0","3000","99","","0","0","0","313705102","46","2","0","","3","1","40","3","1","0","0"
"0","2","0","3000","99","","0","0","0","313705103","28","313705104","0","","3","720","0","3","1","0","210700"
"0","2","0","3000","1","","5000","0","0","313705104","10","1","18","","23","10","1","3","1","0","0"
