4b10e59f05ff69c08dec3958275d47533c827ee67ca167a2e60767c5688dc7b5,7ab489389644ea2446a983df29f67b1ab6153dfb4f9aa81c8181f315542936dd,6d61206b31cc388b39a6b84e29a1f7fd5cb173868ea86623daf9e0ad58340510,2cb1bd806d9632a8a1338a4d4b9d971cc39d80a685b67eef03f75b9c8ca0f17e,130e7ebfb01ea08b8c5fd124bdac0d08727e3bc8291760e660106dd4def35910,dd219de4c4a21759915057029959fe3b2c700ac76641208ed57021927e3641e9,3827cd4fb829cdbf55d0e9fe5c556d73105b9629b1cfc354f6d4545421623565,b1fb34264ba126b0cc1e8e130d328abbd4a9edf2be53ac0b18fab884487b8632,33f02f7dc3ab74c4cce5ad8f2a3fa7ddacf4dad5b7ea767a5c0c16ec7da57b5c,a347587ad48bf5c636788b9f6d47068a61aeef878392322d2501e14193b32e29,fc210a5a92089305364eca23a4a5879d6a24efab95af084315cd96299a6edc8a,ab96aab995b8a6d66e86bf9689e4038a8846a38a8264baba1e8992272a64a1f7,c90466e5e8de551206dfd755e41465bce4ef93fe4aa1d1b18803a7c1c7c4f574,1c2991ba08db3a74eea069d5d23808fe0ec4abf5ba6a10832ce978ab8d77ab4a,ea5e80008bf5e02646adf4f583d97d07f080cde4ca26d1c3688dc44dd3611611,1ba91568e125cf3d91ba29001c4604a9920f9cabbba8f7448f9fb79164e5c19a,bd5713c0cb8546701757508c01ec2fc88c9735f37d294503245cea74e8d0946c,295d7371b9420e63d3979d5032428759eeaafc70e9b897cb232855a9d017612a,04b13e1a0fa4a88031fed088a40fa540a8a6c6d61198f04cd2f4437466aa7295,81cc1f18c8d0c09a46eef9b8bf51c08ccb8f5492a1fa6b10f3a85d622789b651,07564f84eea76f11bc9e143e79a1f28a51636892e8635a6c1590cacef0a408c9,05354f2d63f659c06ab1e9fd69b2c7fd9df3ba04c3a580ebfc484954293da8cd,4929add3264ec1754db47e68676bb57ddb48725d90f03789c66880d2f858fe41,7a4649deb52863f829e622bc021015a016a6e5b8dad22c809d72d958b68a933b,e28dee28db3f26c70e0a7a96694b64d8e5e61d3c268c9da6bd39e48b5b1f4599,1c3282dfb810ca8a0c1de3b74371bc8d3d004b0468f9f6f3596acc515fd28f70,85bbd5727a430abb953bbf649c9d539d400caaf3c12d76aff01f6661268ab484,1774699e120b6025e1b114ef36111f24978cd84ebf4ca72573538248e63e65bd,382ce6152a7628bc9d736a160d9fcb08a368ff7f543c329a4d35f28d2c99f259,2a7cf96e04226747f3411b5a8b0e3a8df7dd8bd4967691eaa41391eb9bf44543,6cd34630d9d8bed719ee93896c8fe347207e0ee1269b5bf5599b34c8e26179cb,6e4b39c6a07c820fc52f38ae3c74ae12f5c7e177932204feaf8709f954a77c2f,27b240a4c1256a2c9612cce4077627c46d3a0a3a519aa3c23b62ba7ac05ae2a7,94a4d697c78bde891f82bd659a15957f19171002fd85ea373ab3624582468090,749fd7434ae8dfb74964111e592c6b54f7e39811b814fae43ff7aa65f6e36a61,677326045a3ebee753c7351816f012b68aca449a62d068f8ee1d6f14b57694cc,5244a946a3ddbada18d5b3df2895ee2a0d3cccfc0ade155f8c044b52f60c5a16,a1858a58355eb6f5f80207cad811637701c4df97cfe1af7068f8063293c0e963,3dafd3d022061747787990b5bcf2b5938709174f3cdf2fc5034496ffe06cd118,c45f5b1ae839d51ab356738007356a7384790e6c78e5208ce28300834d9d20c9,ed2da98408cb72dad59c17efac114d43a788d0a239b577a6d010bd2a2e3f1cef,318472ced39d241be77ec9b14c93d23c44352cf62342620d31b9a019dcf602ad,5ba2f944416bbda216f54444fb5c5233ba62f97214ba71816acb63f73e653cd2
"18","0","bgm_M41","102113","2023/10/28 15:59:59","2","0","19","1","露營領域 1-4","0","1","3","18","bgm_M41","102112","0","0","0","100020","0","29","bgm_M41","10121","bgm_M41","-90","2023/10/18 16:00:00","0","90","31034","18","10121204","bgm_M41","102111","610121119","10121201","135","0","bgm_M41","102111","2","610121121","270"
"20","0","bgm_M41","102113","2023/10/28 15:59:59","2","0","20","1","露營領域 1-5","0","1","3","20","bgm_M41","102112","0","0","0","100040","0","30","bgm_M41","10121","bgm_M41","42","2023/10/18 16:00:00","0","90","31221","20","10121205","bgm_M41","102111","610121120","10121201","311","0","bgm_M41","102111","2","610121121","300"
"8","0","bgm_M41","100013","2023/11/19 15:59:59","0","0","1","1","蘭德索爾近郊 1-1","0","0","0","8","bgm_M41","100012","0","0","0","100020","0","0","bgm_M41","10122","bgm_M41","-20","2023/11/01 16:00:00","0","90","0","8","10122101","bgm_M41","100011","610122101","10122101","-871","0","bgm_M41","100011","1","610122121","120"
"8","0","bgm_M41","100013","2023/11/19 15:59:59","0","0","2","1","蘭德索爾近郊 1-2","0","0","0","8","bgm_M41","100012","0","0","0","100020","0","0","bgm_M41","10122","bgm_M41","25","2023/11/01 16:00:00","0","90","0","8","10122102","bgm_M41","100011","610122102","10122101","-660","0","bgm_M41","100011","1","610122121","120"
"8","0","bgm_M41","100067","2023/11/19 15:59:59","0","0","3","1","蘭德索爾近郊 1-3","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10122","bgm_M41","-50","2023/11/01 16:00:00","0","90","0","8","10122103","bgm_M41","100065","610122103","10122101","-390","0","bgm_M41","100065","1","610122121","120"
"8","0","bgm_M41","100013","2023/11/19 15:59:59","0","0","4","1","蘭德索爾近郊 1-4","0","0","0","8","bgm_M41","100012","0","0","0","100020","0","0","bgm_M41","10122","bgm_M41","20","2023/11/01 16:00:00","0","90","0","8","10122104","bgm_M41","100011","610122104","10122101","-200","0","bgm_M41","100011","1","610122121","120"
"8","0","bgm_M41","100067","2023/11/19 15:59:59","0","0","5","1","蘭德索爾近郊 1-5","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10122","bgm_M41","-60","2023/11/01 16:00:00","0","90","0","8","10122105","bgm_M41","100065","610122105","10122101","0","0","bgm_M41","100065","1","610122121","120"
"9","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","6","1","夏日的大間 1-6","0","0","0","9","bgm_M41","81012202","0","0","0","100190","0","0","bgm_M41","10122","bgm_M41","100","2023/11/01 16:00:00","0","90","0","9","10122106","bgm_M41","81012201","610122106","10122102","-1000","0","bgm_M41","81012201","1","610122121","135"
"9","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","7","1","夏日的大間 1-7","0","0","0","9","bgm_M41","81012202","0","0","0","100190","0","0","bgm_M41","10122","bgm_M41","-220","2023/11/01 16:00:00","0","90","0","9","10122107","bgm_M41","81012201","610122107","10122102","-900","0","bgm_M41","81012201","1","610122122","135"
"9","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","8","1","夏日的大間 1-8","0","0","0","9","bgm_M41","81012202","0","0","0","100200","0","0","bgm_M41","10122","bgm_M41","-180","2023/11/01 16:00:00","0","90","0","9","10122108","bgm_M41","81012201","610122108","10122102","-650","0","bgm_M41","81012201","1","610122121","135"
"9","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","9","1","夏日的大間 1-9","0","0","0","9","bgm_M41","81012202","0","0","0","100190","0","0","bgm_M41","10122","bgm_M41","110","2023/11/01 16:00:00","0","90","0","9","10122109","bgm_M41","81012201","610122109","10122102","-800","0","bgm_M41","81012201","1","610122121","135"
"9","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","10","1","夏日的大間 1-10","0","0","0","9","bgm_M41","81012202","0","0","0","100190","0","0","bgm_M41","10122","bgm_M41","90","2023/11/01 16:00:00","0","90","0","9","10122110","bgm_M41","81012201","610122110","10122102","-600","0","bgm_M41","81012201","1","610122121","135"
"10","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","11","1","夏日的大間 1-11","0","0","0","10","bgm_M41","81012202","0","0","0","100190","0","0","bgm_M41","10122","bgm_M41","65","2023/11/01 16:00:00","0","90","0","10","10122111","bgm_M41","81012201","610122111","10122102","-360","0","bgm_M41","81012201","1","610122121","150"
"10","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","12","1","夏日的大間 1-12","0","0","0","10","bgm_M41","81012202","0","0","0","100200","0","0","bgm_M41","10122","bgm_M41","-170","2023/11/01 16:00:00","0","90","0","10","10122112","bgm_M41","81012201","610122112","10122102","-450","0","bgm_M41","81012201","1","610122121","150"
"10","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","13","1","夏日的大間 1-13","0","0","0","10","bgm_M41","81012202","0","0","0","100200","0","0","bgm_M41","10122","bgm_M41","-190","2023/11/01 16:00:00","0","90","0","10","10122113","bgm_M41","81012201","610122113","10122102","-135","0","bgm_M41","81012201","1","610122121","150"
"10","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","14","1","夏日的大間 1-14","0","0","0","10","bgm_M41","81012202","0","0","0","100190","0","0","bgm_M41","10122","bgm_M41","50","2023/11/01 16:00:00","0","90","0","10","10122114","bgm_M41","81012201","610122114","10122102","-175","0","bgm_M41","81012201","1","610122121","150"
"10","0","bgm_M41","81012203","2023/11/19 15:59:59","0","0","15","1","夏日的大間 1-15","0","0","0","10","bgm_M41","81012202","0","0","0","100190","0","0","bgm_M41","10122","bgm_M41","50","2023/11/01 16:00:00","0","90","0","10","10122115","bgm_M41","81012201","610122115","10122102","40","0","bgm_M41","81012201","1","610122123","150"
"16","0","bgm_M41","81012206","2023/11/19 15:59:59","2","0","16","1","夏日的大間 1-1","0","1","3","16","bgm_M41","81012205","0","0","0","100190","0","28","bgm_M41","10122","bgm_M41","55","2023/11/01 16:00:00","0","90","31267","16","10122201","bgm_M41","81012204","610122116","10122201","-1150","0","bgm_M41","81012204","2","610122121","240"
"16","0","bgm_M41","81012206","2023/11/19 15:59:59","2","0","17","1","夏日的大間 1-2","0","1","3","16","bgm_M41","81012205","0","0","0","100190","0","28","bgm_M41","10122","bgm_M41","-190","2023/11/01 16:00:00","0","90","31048","16","10122202","bgm_M41","81012204","610122117","10122201","-1100","0","bgm_M41","81012204","2","610122121","240"
"18","0","bgm_M41","81012206","2023/11/19 15:59:59","2","0","18","1","夏日的大間 1-3","0","1","3","18","bgm_M41","81012205","0","0","0","100200","0","29","bgm_M41","10122","bgm_M41","45","2023/11/01 16:00:00","0","90","31267","18","10122203","bgm_M41","81012204","610122118","10122201","-855","0","bgm_M41","81012204","2","610122121","270"
"18","0","bgm_M41","81012206","2023/11/19 15:59:59","2","0","19","1","夏日的大間 1-4","0","1","3","18","bgm_M41","81012205","0","0","0","100190","0","29","bgm_M41","10122","bgm_M41","-205","2023/11/01 16:00:00","0","90","31048","18","10122204","bgm_M41","81012204","610122119","10122201","-720","0","bgm_M41","81012204","2","610122121","270"
"20","0","bgm_M41","81012206","2023/11/19 15:59:59","2","0","20","1","夏日的大間 1-5","0","1","3","20","bgm_M41","81012205","0","0","0","100200","0","30","bgm_M41","10122","bgm_M41","30","2023/11/01 16:00:00","0","90","31267","20","10122205","bgm_M41","81012204","610122120","10122201","-630","0","bgm_M41","81012204","2","610122121","300"
"8","0","bgm_M41","101243","2023/11/27 15:59:59","0","0","1","1","王城蘭德索爾 1-1","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10123","bgm_M41","42","2023/11/17 16:00:00","0","90","0","8","10123101","bgm_M41","101241","610123101","10123101","-384","0","bgm_M41","101241","1","610123121","120"
"8","0","bgm_M41","101243","2023/11/27 15:59:59","0","0","2","1","王城蘭德索爾 1-2","0","0","0","8","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10123","bgm_M41","82","2023/11/17 16:00:00","0","90","0","8","10123102","bgm_M41","101241","610123102","10123101","-152","0","bgm_M41","101241","1","610123121","120"
"8","0","bgm_M41","101243","2023/11/27 15:59:59","0","0","3","1","王城蘭德索爾 1-3","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10123","bgm_M41","-120","2023/11/17 16:00:00","0","90","0","8","10123103","bgm_M41","101241","610123103","10123101","78","0","bgm_M41","101241","1","610123121","120"
"8","0","bgm_M41","101243","2023/11/27 15:59:59","0","0","4","1","王城蘭德索爾 1-4","0","0","0","8","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10123","bgm_M41","48","2023/11/17 16:00:00","0","90","0","8","10123104","bgm_M41","101241","610123104","10123101","225","0","bgm_M41","101241","1","610123121","120"
"8","0","bgm_M41","101243","2023/11/27 15:59:59","0","0","5","1","王城蘭德索爾 1-5","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10123","bgm_M41","19","2023/11/17 16:00:00","0","90","0","8","10123105","bgm_M41","101241","610123105","10123101","470","0","bgm_M41","101241","1","610123121","120"
"9","0","bgm_M41","100173","2023/11/27 15:59:59","0","0","6","1","夏日遊戲度假村 1-6","0","0","0","9","bgm_M41","100172","0","0","0","100110","0","0","bgm_M41","10123","bgm_M41","101","2023/11/17 16:00:00","0","90","0","9","10123106","bgm_M41","100171","610123106","10123102","-377","0","bgm_M41","100171","1","610123121","135"
"9","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","7","1","夏日遊戲度假村 1-7","0","0","0","9","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10123","bgm_M41","79","2023/11/17 16:00:00","0","90","0","9","10123107","bgm_M41","100201","610123107","10123102","-205","0","bgm_M41","100201","1","610123122","135"
"9","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","8","1","夏日遊戲度假村 1-8","0","0","0","9","bgm_M41","100202","0","0","0","110391","0","0","bgm_M41","10123","bgm_M41","-80","2023/11/17 16:00:00","0","90","0","9","10123108","bgm_M41","100201","610123108","10123102","-100","0","bgm_M41","100201","1","610123121","135"
"9","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","9","1","夏日遊戲度假村 1-9","0","0","0","9","bgm_M41","100202","0","0","0","110391","0","0","bgm_M41","10123","bgm_M41","35","2023/11/17 16:00:00","0","90","0","9","10123109","bgm_M41","100201","610123109","10123102","19","0","bgm_M41","100201","1","610123121","135"
"9","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","10","1","夏日遊戲度假村 1-10","0","0","0","9","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10123","bgm_M41","61","2023/11/17 16:00:00","0","90","0","9","10123110","bgm_M41","100201","610123110","10123102","216","0","bgm_M41","100201","1","610123121","135"
"10","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","11","1","夏日遊戲度假村 1-11","0","0","0","10","bgm_M41","100202","0","0","0","110391","0","0","bgm_M41","10123","bgm_M41","-115","2023/11/17 16:00:00","0","90","0","10","10123111","bgm_M41","100201","610123111","10123102","121","0","bgm_M41","100201","1","610123121","150"
"10","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","12","1","夏日遊戲度假村 1-12","0","0","0","10","bgm_M41","100202","0","0","0","110391","0","0","bgm_M41","10123","bgm_M41","-108","2023/11/17 16:00:00","0","90","0","10","10123112","bgm_M41","100201","610123112","10123102","320","0","bgm_M41","100201","1","610123121","150"
"10","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","13","1","夏日遊戲度假村 1-13","0","0","0","10","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10123","bgm_M41","43","2023/11/17 16:00:00","0","90","0","10","10123113","bgm_M41","100201","610123113","10123102","421","0","bgm_M41","100201","1","610123121","150"
"10","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","14","1","夏日遊戲度假村 1-14","0","0","0","10","bgm_M41","100202","0","0","0","100180","0","0","bgm_M41","10123","bgm_M41","-83","2023/11/17 16:00:00","0","90","0","10","10123114","bgm_M41","100201","610123114","10123102","525","0","bgm_M41","100201","1","610123121","150"
"10","0","bgm_M41","100203","2023/11/27 15:59:59","0","0","15","1","夏日遊戲度假村 1-15","0","0","0","10","bgm_M41","100202","0","0","0","100180","0","0","bgm_M41","10123","bgm_M41","-94","2023/11/17 16:00:00","0","90","0","10","10123115","bgm_M41","100201","610123115","10123102","700","0","bgm_M41","100201","1","610123123","150"
"16","0","bgm_M41","100813","2023/11/27 15:59:59","2","0","16","1","夏日遊戲度假村 1-1","0","1","3","16","bgm_M41","100812","0","0","0","100110","0","28","bgm_M41","10123","bgm_M41","47","2023/11/17 16:00:00","0","90","31224","16","10123201","bgm_M41","100811","610123116","10123201","-520","0","bgm_M41","100811","2","610123121","240"
"16","0","bgm_M41","100473","2023/11/27 15:59:59","2","0","17","1","夏日遊戲度假村 1-2","0","1","3","16","bgm_M41","100472","0","0","0","100110","0","28","bgm_M41","10123","bgm_M41","-70","2023/11/17 16:00:00","0","90","31002","16","10123202","bgm_M41","100471","610123117","10123201","-325","0","bgm_M41","100471","2","610123121","240"
"18","0","bgm_M41","100473","2023/11/27 15:59:59","2","0","18","1","夏日遊戲度假村 1-3","0","1","3","18","bgm_M41","100472","0","0","0","110391","0","29","bgm_M41","10123","bgm_M41","37","2023/11/17 16:00:00","0","90","31224","18","10123203","bgm_M41","100471","610123118","10123201","-130","0","bgm_M41","100471","2","610123121","270"
"18","0","bgm_M41","100473","2023/11/27 15:59:59","2","0","19","1","夏日遊戲度假村 1-4","0","1","3","18","bgm_M41","100472","0","0","0","110391","0","29","bgm_M41","10123","bgm_M41","-130","2023/11/17 16:00:00","0","90","31002","18","10123204","bgm_M41","100471","610123119","10123201","-20","0","bgm_M41","100471","2","610123121","270"
"20","0","bgm_M41","100473","2023/11/27 15:59:59","2","0","20","1","夏日遊戲度假村 1-5","0","1","3","20","bgm_M41","100472","0","0","0","100180","0","30","bgm_M41","10123","bgm_M41","-90","2023/11/17 16:00:00","0","90","31224","20","10123205","bgm_M41","100471","610123120","10123201","285","0","bgm_M41","100471","2","610123121","300"
"8","0","bgm_M41","100583","2023/12/19 15:59:59","0","0","1","1","薇‧蘭德索爾 1-1","0","0","0","8","bgm_M41","100582","0","0","0","100180","0","0","bgm_M41","10124","bgm_M41","-94","2023/12/01 16:00:00","0","90","0","8","10124101","bgm_M41","100581","610124101","10124101","-497","0","bgm_M41","100581","1","610124121","120"
"8","0","bgm_M41","100203","2023/12/19 15:59:59","0","0","2","1","薇‧蘭德索爾 1-2","0","0","0","8","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10124","bgm_M41","93","2023/12/01 16:00:00","0","90","0","8","10124102","bgm_M41","100201","610124102","10124101","-392","0","bgm_M41","100201","1","610124121","120"
"8","0","bgm_M41","102593","2023/12/19 15:59:59","0","0","3","1","薇‧蘭德索爾 1-3","0","0","0","8","bgm_M41","102592","0","0","0","110391","0","0","bgm_M41","10124","bgm_M41","-10","2023/12/01 16:00:00","0","90","0","8","10124103","bgm_M41","102591","610124103","10124101","-213","0","bgm_M41","102591","1","610124121","120"
"8","0","bgm_M41","100583","2023/12/19 15:59:59","0","0","4","1","薇‧蘭德索爾 1-4","0","0","0","8","bgm_M41","100582","0","0","0","100180","0","0","bgm_M41","10124","bgm_M41","-176","2023/12/01 16:00:00","0","90","0","8","10124104","bgm_M41","100581","610124104","10124101","-311","0","bgm_M41","100581","1","610124121","120"
"8","0","bgm_M41","100203","2023/12/19 15:59:59","0","0","5","1","薇‧蘭德索爾 1-5","0","0","0","8","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10124","bgm_M41","-162","2023/12/01 16:00:00","0","90","0","8","10124105","bgm_M41","100201","610124105","10124101","-86","0","bgm_M41","100201","1","610124121","120"
"9","0","bgm_M41","102593","2023/12/19 15:59:59","0","0","6","1","薇‧蘭德索爾 1-6","0","0","0","9","bgm_M41","102592","0","0","0","110391","0","0","bgm_M41","10124","bgm_M41","-98","2023/12/01 16:00:00","0","90","0","9","10124106","bgm_M41","102591","610124106","10124101","80","0","bgm_M41","102591","1","610124121","135"
"9","0","bgm_M41","102593","2023/12/19 15:59:59","0","0","7","1","薇‧蘭德索爾 1-7","0","0","0","9","bgm_M41","102592","0","0","0","110391","0","0","bgm_M41","10124","bgm_M41","40","2023/12/01 16:00:00","0","90","0","9","10124107","bgm_M41","102591","610124107","10124101","175","0","bgm_M41","102591","1","610124122","135"
"9","0","bgm_M41","100203","2023/12/19 15:59:59","0","0","8","1","薇‧蘭德索爾 1-8","0","0","0","9","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10124","bgm_M41","-38","2023/12/01 16:00:00","0","90","0","9","10124108","bgm_M41","100201","610124108","10124101","308","0","bgm_M41","100201","1","610124121","135"
"9","0","bgm_M41","100933","2023/12/19 15:59:59","0","0","9","1","薇‧蘭德索爾 1-9","0","0","0","9","bgm_M41","100932","0","0","0","100080","0","0","bgm_M41","10124","bgm_M41","28","2023/12/01 16:00:00","0","90","0","9","10124109","bgm_M41","100931","610124109","10124101","442","0","bgm_M41","100931","1","610124121","135"
"9","0","bgm_M41","100473","2023/12/19 15:59:59","0","0","10","1","薇‧蘭德索爾 1-10","0","0","0","9","bgm_M41","100472","0","0","0","100110","0","0","bgm_M41","10124","bgm_M41","75","2023/12/01 16:00:00","0","90","0","9","10124110","bgm_M41","100471","610124110","10124102","-418","0","bgm_M41","100471","1","610124121","135"
"10","0","bgm_M41","103053","2023/12/19 15:59:59","0","0","11","1","薇‧蘭德索爾 1-11","0","0","0","10","bgm_M41","103052","0","0","0","110391","0","0","bgm_M41","10124","bgm_M41","-18","2023/12/01 16:00:00","0","90","0","10","10124111","bgm_M41","103051","610124111","10124102","-212","0","bgm_M41","103051","1","610124121","150"
"10","0","bgm_M41","100473","2023/12/19 15:59:59","0","0","12","1","薇‧蘭德索爾 1-12","0","0","0","10","bgm_M41","100472","0","0","0","100110","0","0","bgm_M41","10124","bgm_M41","-165","2023/12/01 16:00:00","0","90","0","10","10124112","bgm_M41","100471","610124112","10124102","-314","0","bgm_M41","100471","1","610124121","150"
"10","0","bgm_M41","100473","2023/12/19 15:59:59","0","0","13","1","薇‧蘭德索爾 1-13","0","0","0","10","bgm_M41","100472","0","0","0","100110","0","0","bgm_M41","10124","bgm_M41","-123","2023/12/01 16:00:00","0","90","0","10","10124113","bgm_M41","100471","610124113","10124102","-69","0","bgm_M41","100471","1","610124121","150"
"10","0","bgm_M41","103053","2023/12/19 15:59:59","0","0","14","1","薇‧蘭德索爾 1-14","0","0","0","10","bgm_M41","103052","0","0","0","110391","0","0","bgm_M41","10124","bgm_M41","45","2023/12/01 16:00:00","0","90","0","10","10124114","bgm_M41","103051","610124114","10124102","36","0","bgm_M41","103051","1","610124121","150"
"10","0","bgm_M41","103053","2023/12/19 15:59:59","0","0","15","1","薇‧蘭德索爾 1-15","0","0","0","10","bgm_M41","103052","0","0","0","110391","0","0","bgm_M41","10124","bgm_M41","-27","2023/12/01 16:00:00","0","90","0","10","10124115","bgm_M41","103051","610124115","10124102","200","0","bgm_M41","103051","1","610124123","150"
"16","0","bgm_M41","102603","2023/12/19 15:59:59","2","0","16","1","薇‧蘭德索爾 1-1","0","1","3","16","bgm_M41","102602","0","0","0","100110","0","28","bgm_M41","10124","bgm_M41","-97","2023/12/01 16:00:00","0","90","31270","16","10124201","bgm_M41","102601","610124116","10124201","-485","0","bgm_M41","102601","2","610124121","240"
"16","0","bgm_M41","102603","2023/12/19 15:59:59","2","0","17","1","薇‧蘭德索爾 1-2","0","1","3","16","bgm_M41","102602","0","0","0","100110","0","28","bgm_M41","10124","bgm_M41","100","2023/12/01 16:00:00","0","90","31031","16","10124202","bgm_M41","102601","610124117","10124201","-327","0","bgm_M41","102601","2","610124121","240"
"18","0","bgm_M41","102603","2023/12/19 15:59:59","2","0","18","1","薇‧蘭德索爾 1-3","0","1","3","18","bgm_M41","102602","0","0","0","110391","0","29","bgm_M41","10124","bgm_M41","37","2023/12/01 16:00:00","0","90","31270","18","10124203","bgm_M41","102601","610124118","10124201","-65","0","bgm_M41","102601","2","610124121","270"
"18","0","bgm_M41","102603","2023/12/19 15:59:59","2","0","19","1","薇‧蘭德索爾 1-4","0","1","3","18","bgm_M41","102602","0","0","0","100110","0","29","bgm_M41","10124","bgm_M41","-62","2023/12/01 16:00:00","0","90","31031","18","10124204","bgm_M41","102601","610124119","10124201","88","0","bgm_M41","102601","2","610124121","270"
"20","0","bgm_M41","102603","2023/12/19 15:59:59","2","0","20","1","薇‧蘭德索爾 1-5","0","1","3","20","bgm_M41","102602","0","0","0","110391","0","30","bgm_M41","10124","bgm_M41","54","2023/12/01 16:00:00","0","90","31270","20","10124205","bgm_M41","102601","610124120","10124201","270","0","bgm_M41","102601","2","610124121","300"
"8","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","1","1","小小邂逅的海岸 1-1","0","0","0","8","bgm_M41","102592","0","0","0","110391","0","0","bgm_M41","10125","bgm_M41","76","2023/12/18 16:00:00","0","90","0","8","10125101","bgm_M41","102591","610125101","10125101","-461","0","bgm_M41","102591","1","610125121","120"
"8","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","2","1","小小邂逅的海岸 1-2","0","0","0","8","bgm_M41","102592","0","0","0","100180","0","0","bgm_M41","10125","bgm_M41","-126","2023/12/18 16:00:00","0","90","0","8","10125102","bgm_M41","102591","610125102","10125101","-218","0","bgm_M41","102591","1","610125121","120"
"8","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","3","1","小小邂逅的海岸 1-3","0","0","0","8","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10125","bgm_M41","-6","2023/12/18 16:00:00","0","90","0","8","10125103","bgm_M41","102591","610125103","10125101","77","0","bgm_M41","102591","1","610125121","120"
"8","0","bgm_M41","102593","2023/12/28 15:59:59","0","0","4","1","小小邂逅的海岸 1-4","0","0","0","8","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10125","bgm_M41","-80","2023/12/18 16:00:00","0","90","0","8","10125104","bgm_M41","102591","610125104","10125101","409","0","bgm_M41","102591","1","610125121","120"
"8","0","bgm_M41","100067","2023/12/28 15:59:59","0","0","5","1","小小甜心祕密基地附近 1-5","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10125","bgm_M41","-131","2023/12/18 16:00:00","0","90","0","8","10125105","bgm_M41","100065","610125105","10125102","-426","0","bgm_M41","100065","1","610125121","120"
"9","0","bgm_M41","100067","2023/12/28 15:59:59","0","0","6","1","小小甜心祕密基地附近 1-6","0","0","0","9","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10125","bgm_M41","46","2023/12/18 16:00:00","0","90","0","9","10125106","bgm_M41","100065","610125106","10125102","-324","0","bgm_M41","100065","1","610125121","135"
"9","0","bgm_M41","100113","2023/12/28 15:59:59","0","0","7","1","小小甜心祕密基地附近 1-7","0","0","0","9","bgm_M41","100112","0","0","0","100050","0","0","bgm_M41","10125","bgm_M41","40","2023/12/18 16:00:00","0","90","0","9","10125107","bgm_M41","100111","610125107","10125102","-120","0","bgm_M41","100111","1","610125122","135"
"9","0","bgm_M41","100023","2023/12/28 15:59:59","0","0","8","1","小小甜心祕密基地附近 1-8","0","0","0","9","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10125","bgm_M41","-130","2023/12/18 16:00:00","0","90","0","9","10125108","bgm_M41","100021","610125108","10125102","-22","0","bgm_M41","100021","1","610125121","135"
"9","0","bgm_M41","100023","2023/12/28 15:59:59","0","0","9","1","小小甜心祕密基地附近 1-9","0","0","0","9","bgm_M41","100022","0","0","0","100040","0","0","bgm_M41","10125","bgm_M41","33","2023/12/18 16:00:00","0","90","0","9","10125109","bgm_M41","100021","610125109","10125102","80","0","bgm_M41","100021","1","610125121","135"
"9","0","bgm_M41","100023","2023/12/28 15:59:59","0","0","10","1","小小甜心祕密基地附近 1-10","0","0","0","9","bgm_M41","100022","0","0","0","100040","0","0","bgm_M41","10125","bgm_M41","-57","2023/12/18 16:00:00","0","90","0","9","10125110","bgm_M41","100021","610125110","10125102","243","0","bgm_M41","100021","1","610125121","135"
