6fbeba51a2c49bfb6335d3fa33847cff3945768271c92318dca2cb2b846a8b59,d243709216e0a59514803281760c093e987735a534a691f44eba9de24886f680,ebf3f74bb8c3ac24985718f015d75385d336639cb3518d830f0994d7832a54c0,51b1e98b6f147624fe6da22bdb8974045862a025d710e16eef270bdfadf5a79b,9e6ea9eca0de681a54e0b6c86657c84fe4404ce615b8ea4c8ef19a7903490e97,c39eee9027ec489a26bbb71028634f9b1ad84f07d10e7ee6a68cf38274ae7f37,8a82b3892b7324224d3326373ceb51c923cdd20fcc5a03bd5380aca1dfcfb1b4,8e91a87a1a1d82c79d2681c3d0b8391069a46db22bf19ea3d9314c9a9473a50b,6e922c964a75880aa637db2487fabb30dabf570ec0410f6396c8063dd057e245,62dbfcfb0c47bc377038837d8ad801280bfd0a3fb5c8c9a0fd87e2d1751b6b92,9e2cad641468be5d97e6d3f1a4c916632e5a382ba13828dbd3fc4bc00efc6cba,84436b7fd0edeb40a5b7bee2030d2b48aab5ccbff69c900c6bdd5ac4945b4c89,565b5405fba1ecd9a5828f5a16a364d2b91cc57876bac4a7309b50092720578a,9cf1efbbae7b85276eb5880bc3d1faf2397199464dcb197db68e18fc484d96fd,bbde58fdd9e7230933d5cdeeec0b26779bbb34bd2a2dbe088067c9f906397921,49d937554070ab797516c6e4b6b181f73019a61ab1a6f6b214d3ba138bb57fca,dfdd1b461c0e2c06822571f1fd4c08b387300401000d0e8024c337d8f862615a,c64addefc6f3d7f41203637b8a7fe90e9e141c00fd4c2a5fe84c5ba3c6b08b59,95bf5d522fe764c60cc57742ca348c324c57224676c6d73400641783e2980254,6d78a6955c486145487325f883fa9d996527985c40a963c20832946f14e6e64f,38fde828cfb6a032bd3b7f7d87bba8772950b9d30a3332734dd8e0fbd7fa4c62,1c091a376d0b95b5db656cccf5dba73ad4fee8053efef32e48dde90c404feaf5,c5756ee5518f1ed203f4e586c0cd0fe0097114afb5cbc4de6f5267aaa2916037,c1b81928792396aa2b06d97f0120dba2aa298d98ef8128b9296e371e3a514143,8d915c8bc0bd17d5a842ca12994dc8c5cda7b9c6e15e3b9314af77721a9fc01c,2fe73a03f7a34ddce65c8cd87ea7207cc3f1c4c137f4956a915717d7ce5b7b5b,6980ea90dbdf1f2ab2108e37544c3a43878c368164562dd3ba453e4dffeba2fa,a493131c63ffbb31d28255e96089f3e1c8c4826ced512e4fb6c0338d0c2ae02b,cc80513c71a4d47855d43d40a8afc2879d77ec82b2bd1ac081d343e9c94bd0b0,f8e2842ce70ae1fec3b29de81a6badb9e7a118e2cf85af2c9064992e29924160,45cff0a665121b26125c4d5e24b81dc86d45855fe2d60cc89f2357a0a22652d0,c7ab439bd78f0ff47081cc41599d822aa99df8d413fcd2522977e7726b812a83,468ba187f2cc810f665b225620b26f7cad6edaaae596fdfb70024ec834eccef7,6f120b2864ae6eedb3012f227bccb86c0e45d0285e547e6ba558173c75fd2777,37000ca58a01df3a34bd80a0a57572c7b2c18f0c7849a9b3dcb9630024966d9e,aa4dd8febee4c917ec73644b7653f3d3de427a0a8739098a6280230bc4ffced5,4fe9340ae602eb97a3020b3713da1709dc572ae2032a27f44e35f04ab69895c4,ee1754c2af5036f24449e3b991db7fec000c6a8dce43771ab9b5fe8ce0777931,ff5563d02407d664bc16088dde8ba803c22e307682e3023659aff350798b8721,7da46c37f7b9e38bb99e75d3939310da64a3b744a3afdc5b5b956758b785ff1a
"4","4","0","4","4","4","0","10","4","0","30","203700","4","52","4","0","4","0","1","10","633","4","0","4","0","0","620370004","200000006","0","4","4","4","1","1","0","4","4","5","4","4"
"5","5","0","5","5","5","0","10","5","0","30","203700","5","76","5","0","5","0","1","10","702","5","0","4","0","0","620370005","200000006","0","5","5","5","1","1","0","5","5","6","5","5"
"6","6","0","6","6","6","0","10","6","0","30","203700","6","101","6","0","6","0","1","10","771","6","0","5","0","0","620370006","200000006","0","6","6","6","1","1","0","6","6","7","6","6"
"7","7","0","7","7","7","0","10","7","0","30","203700","7","125","7","0","7","0","1","10","949","7","0","6","0","0","620370007","200000006","0","7","7","7","1","1","0","7","7","8","7","7"
"8","8","0","8","8","8","0","10","8","0","30","203700","8","149","8","0","8","0","1","10","1126","8","0","7","0","0","620370008","200000006","0","8","8","8","1","1","0","8","8","9","8","8"
"9","9","0","9","9","9","0","10","9","0","30","203700","9","160","9","0","9","0","1","10","1159","9","0","7","0","0","620370009","200000006","0","9","9","9","1","1","0","9","9","9","9","9"
"10","10","0","10","10","10","0","10","10","0","30","203700","10","171","10","0","10","0","1","10","1191","10","0","7","0","0","620370010","200000006","0","10","10","10","1","1","0","10","10","10","10","10"
"11","11","0","11","11","11","0","10","11","0","30","203700","11","182","11","0","11","0","1","10","1225","11","0","7","0","0","620370011","200000006","0","11","11","11","1","1","0","11","11","10","11","11"
"12","12","0","12","12","12","0","10","12","0","30","203700","12","193","12","0","12","0","1","10","1257","12","0","7","0","0","620370012","200000006","0","12","12","12","1","1","0","12","12","10","12","12"
"13","13","0","13","13","13","0","10","13","0","30","203700","13","213","13","0","13","0","1","10","1489","13","0","8","0","0","620370013","200000006","0","13","13","13","1","1","0","13","13","11","13","13"
"14","14","0","14","14","14","0","10","14","0","30","203700","14","233","14","0","14","0","1","10","1721","14","0","9","0","0","620370014","200000006","0","14","14","14","1","1","0","14","14","11","14","14"
"15","15","0","15","15","15","0","10","15","0","30","203700","15","252","15","0","15","0","1","10","1953","15","0","9","0","0","620370015","200000006","0","15","15","15","1","1","0","15","15","12","15","15"
"16","16","0","16","16","16","0","10","16","0","30","203700","16","272","16","0","16","0","1","10","2185","16","0","10","0","0","620370016","200000006","0","16","16","16","1","1","0","16","16","13","16","16"
"17","17","0","17","17","17","0","10","17","0","30","203700","17","292","17","0","17","0","1","10","2417","17","0","11","0","0","620370017","200000006","0","17","17","17","1","1","0","17","17","14","17","17"
"18","18","0","18","18","18","0","10","18","0","30","203700","18","312","18","0","18","0","1","10","2649","18","0","12","0","0","620370018","200000006","0","18","18","18","1","1","0","18","18","15","18","18"
"19","19","0","19","19","19","0","10","19","0","30","203700","19","332","19","0","19","0","1","10","2881","19","0","12","0","0","620370019","200000006","0","19","19","19","1","1","0","19","19","15","19","19"
"20","20","0","20","20","20","0","10","20","0","30","203700","20","351","20","0","20","0","1","10","3113","20","0","12","0","0","620370020","200000006","0","20","20","20","1","1","0","20","20","16","20","20"
"21","21","0","21","21","21","0","10","21","0","30","203700","21","362","21","0","21","0","1","10","3284","21","0","12","0","0","620370021","200000006","0","21","21","21","1","1","0","21","21","16","21","21"
"22","22","0","22","22","22","0","10","22","0","30","203700","22","373","22","0","22","0","1","10","3455","22","0","12","0","0","620370022","200000006","0","22","22","22","1","1","0","22","22","16","22","22"
"23","23","0","23","23","23","0","10","23","0","30","203700","23","384","23","0","23","0","1","10","3625","23","0","12","0","0","620370023","200000006","0","23","23","23","1","1","0","23","23","16","23","23"
"24","24","0","24","24","24","0","10","24","0","30","203700","24","445","24","0","24","0","1","10","3602","24","0","20","0","0","620370024","200000006","0","24","24","24","1","1","0","24","24","24","24","24"
"25","25","0","25","25","25","0","10","25","0","30","203700","25","467","25","0","25","0","1","10","3907","25","0","20","0","0","620370025","200000006","0","25","25","25","1","1","0","25","25","24","25","25"
"26","26","0","26","26","26","0","10","26","0","30","203700","26","490","26","0","26","0","1","10","4214","26","0","20","0","0","620370026","200000006","0","26","26","26","1","1","0","26","26","24","26","26"
"27","27","0","27","27","27","0","10","27","0","30","203700","27","512","27","0","27","0","1","10","4520","27","0","20","0","0","620370027","200000006","0","27","27","27","1","1","0","27","27","25","27","27"
"28","28","0","28","28","28","0","10","28","0","30","203700","28","535","28","0","28","0","1","10","4825","28","0","21","0","0","620370028","200000006","0","28","28","28","1","1","0","28","28","25","28","28"
"29","29","0","29","29","29","0","10","29","0","30","203700","29","557","29","0","29","0","1","10","5132","29","0","21","0","0","620370029","200000006","0","29","29","29","1","1","0","29","29","26","29","29"
"30","30","0","30","30","30","0","10","30","0","30","203700","30","580","30","0","30","0","1","10","5437","30","0","21","0","0","620370030","200000006","0","30","30","30","1","1","0","30","30","26","30","30"
"31","31","0","31","31","31","0","10","31","0","30","203700","31","587","31","0","31","0","1","10","5739","31","0","21","0","0","620370031","200000006","0","31","31","31","1","1","0","31","31","26","31","31"
"32","32","0","32","32","32","0","10","32","0","30","203700","32","594","32","0","32","0","1","10","6039","32","0","21","0","0","620370032","200000006","0","32","32","32","1","1","0","32","32","26","32","32"
"33","33","0","33","33","33","0","10","33","0","30","203700","33","621","33","0","33","0","1","10","6577","33","0","23","0","0","620370033","200000006","0","33","33","33","1","1","0","33","33","28","33","33"
"34","34","0","34","34","34","0","10","34","0","30","203700","34","648","34","0","34","0","1","10","7114","34","0","24","0","0","620370034","200000006","0","34","34","34","1","1","0","34","34","30","34","34"
"35","35","0","35","35","35","0","10","35","0","30","203700","35","675","35","0","35","0","1","10","7652","35","0","26","0","0","620370035","200000006","0","35","35","35","1","1","0","35","35","33","35","35"
"36","36","0","36","36","36","0","10","36","0","30","203700","36","702","36","0","36","0","1","10","8189","36","0","27","0","0","620370036","200000006","0","36","36","36","1","1","0","36","36","35","36","36"
"37","37","0","37","37","37","0","10","37","0","30","203700","37","657","37","0","37","0","1","10","7611","37","0","29","0","0","620370037","200000006","0","37","37","37","1","1","0","37","37","37","37","37"
"38","38","0","38","38","38","0","10","38","0","30","203700","38","756","38","0","38","0","1","10","9264","38","0","30","0","0","620370038","200000006","0","38","38","38","1","1","0","38","38","39","38","38"
"39","39","0","39","39","39","0","10","39","0","30","203700","39","819","39","0","39","0","1","10","11050","39","0","30","0","0","620370039","200000006","0","39","39","39","1","1","0","39","39","39","39","39"
"40","40","0","40","40","40","0","10","40","0","30","203700","40","897","40","0","40","0","1","10","11521","40","0","31","0","0","620370040","200000006","0","40","40","40","1","1","0","40","40","40","40","40"
"41","41","0","41","41","41","0","10","41","0","30","203700","41","913","41","0","41","0","1","10","13112","41","0","31","0","0","620370041","200000006","0","41","41","41","1","1","0","41","41","41","41","41"
"42","42","0","42","42","42","0","10","42","0","30","203700","42","928","42","0","42","0","1","10","14703","42","0","31","0","0","620370042","200000006","0","42","42","42","1","1","0","42","42","41","42","42"
"43","43","0","43","43","43","0","10","43","0","30","203700","43","1068","43","0","43","0","1","10","13629","43","0","32","0","0","620370043","200000006","0","43","43","43","1","1","0","43","43","41","43","43"
"44","44","0","44","44","44","0","10","44","0","30","203700","44","1208","44","0","44","0","1","10","14145","44","0","32","0","0","620370044","200000006","0","44","44","44","1","1","0","44","44","41","44","44"
"45","45","0","45","45","45","0","10","45","0","30","203700","45","1348","45","0","45","0","1","10","14662","45","0","33","0","0","620370045","200000006","0","45","45","45","1","1","0","45","45","43","45","45"
"46","46","0","46","46","46","0","10","46","0","30","203700","46","1377","46","0","46","0","1","10","15259","46","0","35","0","0","620370046","200000006","0","46","46","46","1","1","0","46","46","45","46","46"
"47","47","0","47","47","47","0","10","47","0","30","203700","47","1406","47","0","47","0","1","10","15856","47","0","37","0","0","620370047","200000006","0","47","47","47","1","1","0","47","47","47","47","47"
"48","48","0","48","48","48","0","10","48","0","30","203700","48","1435","48","0","48","0","1","10","16454","48","0","38","0","0","620370048","200000006","0","48","48","48","1","1","0","48","48","50","48","48"
"49","49","0","49","49","49","0","10","49","0","30","203700","49","1464","49","0","49","0","1","10","17051","49","0","40","0","0","620370049","200000006","0","49","49","49","1","1","0","49","49","52","49","49"
"50","50","0","50","50","50","0","10","50","0","30","203700","50","1494","50","0","50","0","1","10","17648","50","0","42","0","0","620370050","200000006","0","50","50","50","1","1","0","50","50","54","50","50"
"51","51","0","51","51","51","0","10","51","0","30","203700","51","1523","51","0","51","0","1","10","18246","51","0","44","0","0","620370051","200000006","0","51","51","51","1","1","0","51","51","56","51","51"
"52","52","0","52","52","52","0","10","52","0","30","203700","52","1552","52","0","52","0","1","10","18843","52","0","46","0","0","620370052","200000006","0","52","52","52","1","1","0","52","52","58","52","52"
"53","53","0","53","53","53","0","10","53","0","30","203700","53","1582","53","0","53","0","1","10","19440","53","0","47","0","0","620370053","200000006","0","53","53","53","1","1","0","53","53","61","53","53"
"54","54","0","54","54","54","0","10","54","0","30","203700","54","1611","54","0","54","0","1","10","20038","54","0","49","0","0","620370054","200000006","0","54","54","54","1","1","0","54","54","63","54","54"
"55","55","0","55","55","55","0","10","55","0","30","203700","55","1640","55","0","55","0","1","10","20635","55","0","51","0","0","620370055","200000006","0","55","55","55","1","1","0","55","55","65","55","55"
"56","56","0","56","56","56","0","10","56","0","30","203700","56","1670","56","0","56","0","1","10","20935","56","0","52","0","0","620370056","200000006","0","56","56","56","1","1","0","56","56","66","56","56"
"57","57","0","57","57","57","0","10","57","0","30","203700","57","1700","57","0","57","0","1","10","21235","57","0","52","0","0","620370057","200000006","0","57","57","57","1","1","0","57","57","66","57","57"
"58","58","0","58","58","58","0","10","58","0","30","203700","58","1770","58","0","58","0","1","10","22248","58","0","54","0","0","620370058","200000006","0","58","58","58","1","1","0","58","58","68","58","58"
"59","59","0","59","59","59","0","10","59","0","30","203700","59","1840","59","0","59","0","1","10","23262","59","0","56","0","0","620370059","200000006","0","59","59","59","1","1","0","59","59","71","59","59"
"60","60","0","60","60","60","0","10","60","0","30","203700","60","1910","60","0","60","0","1","10","24275","60","0","58","0","0","620370060","200000006","0","60","60","60","1","1","0","60","60","73","60","60"
"61","61","0","61","61","61","0","10","61","0","30","203700","61","1981","61","0","61","0","1","10","25288","61","0","60","0","0","620370061","200000006","0","61","61","61","1","1","0","61","61","76","61","61"
"62","62","0","62","62","62","0","10","62","0","30","203700","62","2049","62","0","62","0","1","10","25739","62","0","61","0","0","620370062","200000006","0","62","62","62","1","1","0","62","62","77","62","62"
"63","63","0","63","63","63","0","10","63","0","30","203700","63","2117","63","0","63","0","1","10","26189","63","0","62","0","0","620370063","200000006","0","63","63","63","1","1","0","63","63","78","63","63"
"64","64","0","64","64","64","0","10","64","0","30","203700","64","2185","64","0","64","0","1","10","26640","64","0","64","0","0","620370064","200000006","0","64","64","64","1","1","0","64","64","78","64","64"
"65","65","0","65","65","65","0","10","65","0","30","203700","65","2253","65","0","65","0","1","10","27091","65","0","65","0","0","620370065","200000006","0","65","65","65","1","1","0","65","65","79","65","65"
"66","66","0","66","66","66","0","10","66","0","30","203700","66","2321","66","0","66","0","1","10","27541","66","0","66","0","0","620370066","200000006","0","66","66","66","1","1","0","66","66","80","66","66"
"67","67","0","67","67","67","0","10","67","0","30","203700","67","2389","67","0","67","0","1","10","27992","67","0","67","0","0","620370067","200000006","0","67","67","67","1","1","0","67","67","81","67","67"
"68","68","0","68","68","68","0","10","68","0","30","203700","68","2456","68","0","68","0","1","10","28443","68","0","68","0","0","620370068","200000006","0","68","68","68","1","1","0","68","68","81","68","68"
"69","69","0","69","69","69","0","10","69","0","30","203700","69","2524","69","0","69","0","1","10","28893","69","0","69","0","0","620370069","200000006","0","69","69","69","1","1","0","69","69","82","69","69"
"70","70","0","70","70","70","0","10","70","0","30","203700","70","2592","70","0","70","0","1","10","29344","70","0","71","0","0","620370070","200000006","0","70","70","70","1","1","0","70","70","83","70","70"
"71","71","0","71","71","71","0","10","71","0","30","203700","71","2660","71","0","71","0","1","10","29795","71","0","72","0","0","620370071","200000006","0","71","71","71","1","1","0","71","71","84","71","71"
"1","1","0","1","1","1","0","10","1","0","30","203800","1","36","1","0","1","0","1","10","370","1","0","2","0","0","620380001","200000001","0","1","1","1","1","1","0","1","1","5","1","1"
"2","2","0","2","2","2","0","10","2","0","30","203800","2","39","2","0","2","0","1","10","485","2","0","3","0","0","620380002","200000001","0","2","2","2","1","1","0","2","2","6","2","2"
"3","3","0","3","3","3","0","10","3","0","30","203800","3","43","3","0","3","0","1","10","809","3","0","4","0","0","620380003","200000001","0","3","3","3","1","1","0","3","3","8","3","3"
"4","4","0","4","4","4","0","10","4","0","30","203800","4","62","4","0","4","0","1","10","713","4","0","4","0","0","620380004","200000001","0","4","4","4","1","1","0","4","4","8","4","4"
"5","5","0","5","5","5","0","10","5","0","30","203800","5","93","5","0","5","0","1","10","792","5","0","5","0","0","620380005","200000001","0","5","5","5","1","1","0","5","5","9","5","5"
"6","6","0","6","6","6","0","10","6","0","30","203800","6","122","6","0","6","0","1","10","869","6","0","6","0","0","620380006","200000001","0","6","6","6","1","1","0","6","6","11","6","6"
"7","7","0","7","7","7","0","10","7","0","30","203800","7","151","7","0","7","0","1","10","1071","7","0","7","0","0","620380007","200000001","0","7","7","7","1","1","0","7","7","12","7","7"
"8","8","0","8","8","8","0","10","8","0","30","203800","8","181","8","0","8","0","1","10","1270","8","0","8","0","0","620380008","200000001","0","8","8","8","1","1","0","8","8","14","8","8"
"9","9","0","9","9","9","0","10","9","0","30","203800","9","195","9","0","9","0","1","10","1306","9","0","8","0","0","620380009","200000001","0","9","9","9","1","1","0","9","9","14","9","9"
"10","10","0","10","10","10","0","10","10","0","30","203800","10","208","10","0","10","0","1","10","1344","10","0","9","0","0","620380010","200000001","0","10","10","10","1","1","0","10","10","15","10","10"
"11","11","0","11","11","11","0","10","11","0","30","203800","11","222","11","0","11","0","1","10","1380","11","0","9","0","0","620380011","200000001","0","11","11","11","1","1","0","11","11","15","11","11"
"12","12","0","12","12","12","0","10","12","0","30","203800","12","234","12","0","12","0","1","10","1416","12","0","9","0","0","620380012","200000001","0","12","12","12","1","1","0","12","12","15","12","12"
"13","13","0","13","13","13","0","10","13","0","30","203800","13","258","13","0","13","0","1","10","1678","13","0","10","0","0","620380013","200000001","0","13","13","13","1","1","0","13","13","17","13","13"
"14","14","0","14","14","14","0","10","14","0","30","203800","14","283","14","0","14","0","1","10","1940","14","0","11","0","0","620380014","200000001","0","14","14","14","1","1","0","14","14","18","14","14"
"15","15","0","15","15","15","0","10","15","0","30","203800","15","307","15","0","15","0","1","10","2201","15","0","11","0","0","620380015","200000001","0","15","15","15","1","1","0","15","15","18","15","15"
"16","16","0","16","16","16","0","10","16","0","30","203800","16","331","16","0","16","0","1","10","2463","16","0","12","0","0","620380016","200000001","0","16","16","16","1","1","0","16","16","18","16","16"
"17","17","0","17","17","17","0","10","17","0","30","203800","17","374","17","0","17","0","1","10","2893","17","0","13","0","0","620380017","200000001","0","17","17","17","1","1","0","17","17","18","17","17"
"18","18","0","18","18","18","0","10","18","0","30","203800","18","416","18","0","18","0","1","10","3323","18","0","13","0","0","620380018","200000001","0","18","18","18","1","1","0","18","18","18","18","18"
"19","19","0","19","19","19","0","10","19","0","30","203800","19","424","19","0","19","0","1","10","3626","19","0","13","0","0","620380019","200000001","0","19","19","19","1","1","0","19","19","19","19","19"
"20","20","0","20","20","20","0","10","20","0","30","203800","20","439","20","0","20","0","1","10","3768","20","0","13","0","0","620380020","200000001","0","20","20","20","1","1","0","20","20","19","20","20"
"21","21","0","21","21","21","0","10","21","0","30","203800","21","454","21","0","21","0","1","10","3910","21","0","13","0","0","620380021","200000001","0","21","21","21","1","1","0","21","21","19","21","21"
"22","22","0","22","22","22","0","10","22","0","30","203800","22","482","22","0","22","0","1","10","4036","22","0","14","0","0","620380022","200000001","0","22","22","22","1","1","0","22","22","20","22","22"
"23","23","0","23","23","23","0","10","23","0","30","203800","23","482","23","0","23","0","1","10","4236","23","0","14","0","0","620380023","200000001","0","23","23","23","1","1","0","23","23","20","23","23"
"24","24","0","24","24","24","0","10","24","0","30","203800","24","633","24","0","24","0","1","10","4597","24","0","20","0","0","620380024","200000001","0","24","24","24","1","1","0","24","24","28","24","24"
"25","25","0","25","25","25","0","10","25","0","30","203800","25","639","25","0","25","0","1","10","4957","25","0","21","0","0","620380025","200000001","0","25","25","25","1","1","0","25","25","29","25","25"
"26","26","0","26","26","26","0","10","26","0","30","203800","26","639","26","0","26","0","1","10","5057","26","0","21","0","0","620380026","200000001","0","26","26","26","1","1","0","26","26","29","26","26"
"27","27","0","27","27","27","0","10","27","0","30","203800","27","646","27","0","27","0","1","10","5177","27","0","22","0","0","620380027","200000001","0","27","27","27","1","1","0","27","27","29","27","27"
"28","28","0","28","28","28","0","10","28","0","30","203800","28","687","28","0","28","0","1","10","5828","28","0","23","0","0","620380028","200000001","0","28","28","28","1","1","0","28","28","31","28","28"
"29","29","0","29","29","29","0","10","29","0","30","203800","29","734","29","0","29","0","1","10","6987","29","0","23","0","0","620380029","200000001","0","29","29","29","1","1","0","29","29","31","29","29"
"30","30","0","30","30","30","0","10","30","0","30","203800","30","785","30","0","30","0","1","10","7048","30","0","23","0","0","620380030","200000001","0","30","30","30","1","1","0","30","30","32","30","30"
"31","31","0","31","31","31","0","10","31","0","30","203800","31","787","31","0","31","0","1","10","7065","31","0","23","0","0","620380031","200000001","0","31","31","31","1","1","0","31","31","32","31","31"
"32","32","0","32","32","32","0","10","32","0","30","203800","32","790","32","0","32","0","1","10","7083","32","0","23","0","0","620380032","200000001","0","32","32","32","1","1","0","32","32","32","32","32"
"33","33","0","33","33","33","0","10","33","0","30","203800","33","792","33","0","33","0","1","10","7100","33","0","23","0","0","620380033","200000001","0","33","33","33","1","1","0","33","33","32","33","33"
"34","34","0","34","34","34","0","10","34","0","30","203800","34","794","34","0","34","0","1","10","8247","34","0","23","0","0","620380034","200000001","0","34","34","34","1","1","0","34","34","32","34","34"
"35","35","0","35","35","35","0","10","35","0","30","203800","35","800","35","0","35","0","1","10","8333","35","0","23","0","0","620380035","200000001","0","35","35","35","1","1","0","35","35","33","35","35"
"36","36","0","36","36","36","0","10","36","0","30","203800","36","845","36","0","36","0","1","10","9048","36","0","23","0","0","620380036","200000001","0","36","36","36","1","1","0","36","36","33","36","36"
"37","37","0","37","37","37","0","10","37","0","30","203800","37","936","37","0","37","0","1","10","10059","37","0","25","0","0","620380037","200000001","0","37","37","37","1","1","0","37","37","36","37","37"
"38","38","0","38","38","38","0","10","38","0","30","203800","38","1026","38","0","38","0","1","10","11070","38","0","35","0","0","620380038","200000001","0","38","38","38","1","1","0","38","38","48","38","38"
"39","39","0","39","39","39","0","10","39","0","30","203800","39","1143","39","0","39","0","1","10","12186","39","0","35","0","0","620380039","200000001","0","39","39","39","1","1","0","39","39","48","39","39"
"40","40","0","40","40","40","0","10","40","0","30","203800","40","1260","40","0","40","0","1","10","13301","40","0","35","0","0","620380040","200000001","0","40","40","40","1","1","0","40","40","48","40","40"
"41","41","0","41","41","41","0","10","41","0","30","203800","41","1371","41","0","41","0","1","10","16708","41","0","36","0","0","620380041","200000001","0","41","41","41","1","1","0","41","41","49","41","41"
"42","42","0","42","42","42","0","10","42","0","30","203800","42","1481","42","0","42","0","1","10","20115","42","0","36","0","0","620380042","200000001","0","42","42","42","1","1","0","42","42","50","42","42"
"43","43","0","43","43","43","0","10","43","0","30","203800","43","1484","43","0","43","0","1","10","20209","43","0","37","0","0","620380043","200000001","0","43","43","43","1","1","0","43","43","51","43","43"
"44","44","0","44","44","44","0","10","44","0","30","203800","44","1488","44","0","44","0","1","10","20302","44","0","37","0","0","620380044","200000001","0","44","44","44","1","1","0","44","44","52","44","44"
"45","45","0","45","45","45","0","10","45","0","30","203800","45","1491","45","0","45","0","1","10","20396","45","0","38","0","0","620380045","200000001","0","45","45","45","1","1","0","45","45","53","45","45"
"46","46","0","46","46","46","0","10","46","0","30","203800","46","1536","46","0","46","0","1","10","21500","46","0","40","0","0","620380046","200000001","0","46","46","46","1","1","0","46","46","56","46","46"
"47","47","0","47","47","47","0","10","47","0","30","203800","47","1581","47","0","47","0","1","10","22604","47","0","42","0","0","620380047","200000001","0","47","47","47","1","1","0","47","47","58","47","47"
"48","48","0","48","48","48","0","10","48","0","30","203800","48","1623","48","0","48","0","1","10","22604","48","0","45","0","0","620380048","200000001","0","48","48","48","1","1","0","48","48","60","48","48"
"49","49","0","49","49","49","0","10","49","0","30","203800","49","1664","49","0","49","0","1","10","22604","49","0","47","0","0","620380049","200000001","0","49","49","49","1","1","0","49","49","63","49","49"
"50","50","0","50","50","50","0","10","50","0","30","203800","50","1698","50","0","50","0","1","10","22604","50","0","50","0","0","620380050","200000001","0","50","50","50","1","1","0","50","50","65","50","50"
"51","51","0","51","51","51","0","10","51","0","30","203800","51","1732","51","0","51","0","1","10","22604","51","0","51","0","0","620380051","200000001","0","51","51","51","1","1","0","51","51","66","51","51"
"52","52","0","52","52","52","0","10","52","0","30","203800","52","1766","52","0","52","0","1","10","22604","52","0","51","0","0","620380052","200000001","0","52","52","52","1","1","0","52","52","66","52","52"
"53","53","0","53","53","53","0","10","53","0","30","203800","53","1800","53","0","53","0","1","10","23104","53","0","51","0","0","620380053","200000001","0","53","53","53","1","1","0","53","53","66","53","53"
"54","54","0","54","54","54","0","10","54","0","30","203800","54","1834","54","0","54","0","1","10","23604","54","0","51","0","0","620380054","200000001","0","54","54","54","1","1","0","54","54","67","54","54"
"55","55","0","55","55","55","0","10","55","0","30","203800","55","1868","55","0","55","0","1","10","24104","55","0","51","0","0","620380055","200000001","0","55","55","55","1","1","0","55","55","67","55","55"
"56","56","0","56","56","56","0","10","56","0","30","203800","56","1902","56","0","56","0","1","10","24604","56","0","51","0","0","620380056","200000001","0","56","56","56","1","1","0","56","56","67","56","56"
"57","57","0","57","57","57","0","10","57","0","30","203800","57","1952","57","0","57","0","1","10","24604","57","0","51","0","0","620380057","200000001","0","57","57","57","1","1","0","57","57","67","57","57"
"58","58","0","58","58","58","0","10","58","0","30","203800","58","2544","58","0","58","0","1","10","30804","58","0","72","0","0","620380058","200000001","0","58","58","58","1","1","0","58","58","94","58","58"
"59","59","0","59","59","59","0","10","59","0","30","203800","59","2924","59","0","59","0","1","10","34604","59","0","84","0","0","620380059","200000001","0","59","59","59","1","1","0","59","59","107","59","59"
"60","60","0","60","60","60","0","10","60","0","30","203800","60","3024","60","0","60","0","1","10","35104","60","0","84","0","0","620380060","200000001","0","60","60","60","1","1","0","60","60","107","60","60"
"61","61","0","61","61","61","0","10","61","0","30","203800","61","3124","61","0","61","0","1","10","35604","61","0","84","0","0","620380061","200000001","0","61","61","61","1","1","0","61","61","108","61","61"
"62","62","0","62","62","62","0","10","62","0","30","203800","62","3187","62","0","62","0","1","10","35909","62","0","84","0","0","620380062","200000001","0","62","62","62","1","1","0","62","62","108","62","62"
"63","63","0","63","63","63","0","10","63","0","30","203800","63","3249","63","0","63","0","1","10","36215","63","0","85","0","0","620380063","200000001","0","63","63","63","1","1","0","63","63","109","63","63"
"64","64","0","64","64","64","0","10","64","0","30","203800","64","3312","64","0","64","0","1","10","36520","64","0","85","0","0","620380064","200000001","0","64","64","64","1","1","0","64","64","109","64","64"
"65","65","0","65","65","65","0","10","65","0","30","203800","65","3374","65","0","65","0","1","10","36826","65","0","85","0","0","620380065","200000001","0","65","65","65","1","1","0","65","65","109","65","65"
"66","66","0","66","66","66","0","10","66","0","30","203800","66","3437","66","0","66","0","1","10","37131","66","0","85","0","0","620380066","200000001","0","66","66","66","1","1","0","66","66","109","66","66"
"67","67","0","67","67","67","0","10","67","0","30","203800","67","3500","67","0","67","0","1","10","37437","67","0","86","0","0","620380067","200000001","0","67","67","67","1","1","0","67","67","110","67","67"
"68","68","0","68","68","68","0","10","68","0","30","203800","68","3562","68","0","68","0","1","10","37742","68","0","86","0","0","620380068","200000001","0","68","68","68","1","1","0","68","68","110","68","68"
"69","69","0","69","69","69","0","10","69","0","30","203800","69","3625","69","0","69","0","1","10","38047","69","0","86","0","0","620380069","200000001","0","69","69","69","1","1","0","69","69","110","69","69"
"70","70","0","70","70","70","0","10","70","0","30","203800","70","3688","70","0","70","0","1","10","38353","70","0","86","0","0","620380070","200000001","0","70","70","70","1","1","0","70","70","111","70","70"
