16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61042","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61051","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61052","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61061","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61062","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61071","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61072","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61081","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61082","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61091","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61092","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61101","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61102","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61111","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61112","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61121","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61122","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61131","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61132","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61141","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61142","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61151","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61152","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61161","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61162","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61171","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61172","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61181","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61182","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61191","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61192","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61201","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61202","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61211","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61212","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61221","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61222","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61231","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61232","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61241","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61242","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61251","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61252","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61261","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61262","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61271","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61272","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61281","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61282","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61291","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61292","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61301","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61302","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61311","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61312","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61321","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61322","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61331","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61332","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61341","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61342","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61351","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61352","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61361","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61362","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61371","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61372","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61381","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61382","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61391","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61392","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61401","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61402","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61411","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61412","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61421","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61422","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61431","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61432","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61441","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61442","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61451","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61452","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61461","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61462","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61471","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61472","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61481","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61482","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61491","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61492","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61501","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61502","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61511","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61512","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61521","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61522","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61531","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61532","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61541","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61542","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61551","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61552","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61561","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61562","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61571","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61572","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61581","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61582","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61591","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61592","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61601","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61602","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61621","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61622","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61631","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61632","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（前篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61641","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61642","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證（後篇專用）"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61651","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61652","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61661","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61662","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61671","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61672","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61681","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61682","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61691","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61692","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61701","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61702","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61711","0","0","13","可於活動期間得到的票券。使用票券即可挑戰頭目戰。","0","Boss挑戰券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","61712","0","0","13","於活動期間討伐怪物的證明。蒐集後能交換討伐證。","0","討伐證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62001","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62011","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62021","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62031","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62041","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62051","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62061","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62071","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62081","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62091","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","62101","0","0","13","由公會管理協會所發行，用於交換獎勵的票券。可透過遊玩劇情活動獲得。","0","活動獎勵券"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70001","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70002","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70003","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70004","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70005","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70006","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70007","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70008","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70009","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70010","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70011","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70012","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70013","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70014","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
"9999","1","2030/04/24 14:59:59","2015/12/17 15:00:00","0","70015","0","0","32","可於深淵討伐戰期間得到的證明。使用證明即可挑戰Boss戰。","0","討伐委託證"
