53fc16a865574eebd3463be80e8f1f45f8f680faa049adc71a14b98ca8cc3888,013346b0eab5f02789d972c51c6d0a9a258b869f791ff08d17ec74fca1c250d0,e770821e96be317d23fa9318d869737f8468fa6a6f6b61e5e9e9cc4132904271,41bd8fc1064e87984b9b3c52d821dc01f60d82b807e823ac0102c80f6874e692,5310f636ca0be867a90e5ecf1139073df63203a5a5aeb4314db6d66fe9144b86,7ed195e26814dca070f26ce063e58d1b7213053281c39d658f062316298eca0e,96678c8e825a8cc3052bbc55003295149db564deb019a3cc1d47c0bc79db6cb4,230c6459c39b131a8b20228fbdc18d172da36ead62faf1e493bcbf57abe816f5,4119c1c000462085a637737c6a70bba9ad90a0c2e1ce8ccd3afccf34b5335cab,1d04f217f67b944de0e563f27f07474f02bc8956e49040af9c48a46d8d106e90,db1263d2263686082b5faf9728b938ee438be6e3b00c34c7755fd7ef583b86fa
"33711","1","0","502","","502","","33711006","0","1","31"
"33711","0.2","","wac_paint_01","","100611","","33711007","0","0","3"
"33711","0.2","","wac_paint_01","","111","","33711008","0","0","3"
"33711","","","0","","0","","33711009","","","93"
"33711","","","1","","11","","33711010","","","32"
"33711","","","se_10035700_brush","","se_10035700","","33711011","0","","23"
"33711","","","300","","100611","","33711012","","","13"
"33711","","","","","1","","33711013","","","131"
"33712","0.2","wac_talk_sad_loop","wac_talk_sad_in","","100611","","33712001","0","1","3"
"33712","0.2","","wac_no_items","","111","","33712002","1","","3"
"33712","","0","200","","100611","","33712003","-340","","2"
"33712","","0","200","","111","","33712004","-340","","2"
"33712","","","0","","43","","33712005","","","32"
"33712","","","1","","57","","33712006","","","32"
"33712","","","0","","11","","33712007","","","32"
"33712","","0","vo_wac_230117_000","","vo_wac_230117","","33712008","0","","21"
"33712","0","1","呀啊！\n真是的，好不容易畫完了，\n竟然打翻了油漆罐～！","0","100611","0.5","33712009","10","1","11"
"33712","","","","","0","","33712010","","","91"
"33712","","0","vo_wac_230117_001","","vo_wac_230117","","33712011","0","","21"
"33712","0","1","胸口都被顏料弄得黏答答的……\n還流到肚臍周圍，\n要是被姊姊發現\n可是會被罵的～！","0","100611","0.5","33712012","10","1","11"
"33712","","","","","0","","33712013","","","91"
"33712","","","0","","0","","33712014","","","22"
"33713","0.2","","wac_idle_sad","","100611","","33713001","1","","3"
"33713","0.2","","wac_no_items","","111","","33713002","1","","3"
"33713","","0","200","","100611","","33713003","-340","","2"
"33713","","0","200","","111","","33713004","-340","","2"
"33713","","","0","","43","","33713005","","","32"
"33713","","","1","","57","","33713006","","","32"
"33713","","","0","","11","","33713007","","","32"
"33713","","","","","0","","33713008","","","91"
"33811","2","-108","102211","0","1","wac_default_bot_21","33811001","202","-325","1"
"33811","2","-108","111","0","1","wac_default_bot_27","33811002","201","-325","5"
"33811","1","0","45","","45","","33811003","0","1","31"
"33811","0","0","57","","57","","33811004","0","1","31"
"33811","0","0","13","","13","","33811005","0","1","31"
"33811","1","0","502","","502","","33811006","0","1","31"
"33811","0.2","","wac_paint_bot_21","","102211","","33811007","0","0","3"
"33811","0.2","","wac_paint_bot_27","","111","","33811008","0","0","3"
"33811","","","0","","0","","33811009","","","93"
"33811","","","1","","13","","33811010","","","32"
"33811","","","se_sys_login_birthday_calendar_brush","","se_common","","33811011","0","","23"
"33811","","","300","","102211","","33811012","","","13"
"33811","","","","","1","","33811013","","","131"
"33812","0.2","wac_talk_sad_loop","wac_talk_sad_in","","102211","","33812001","0","1","3"
"33812","0.2","","wac_no_items","","111","","33812002","1","","3"
"33812","","0","200","","102211","","33812003","-340","","2"
"33812","","0","200","","111","","33812004","-340","","2"
"33812","","","0","","45","","33812005","","","32"
"33812","","","1","","57","","33812006","","","32"
"33812","","","0","","13","","33812007","","","32"
"33812","","0","vo_wac_230118_000","","vo_wac_230118","","33812008","0","","21"
"33812","0","1","……這個工作，要是不注意一點，\n衣服就會沾到顏料，真困擾呢。\n昨天茜里弄得髒兮兮的，\n就被念了一頓。","0","102211","0.5","33812009","10","1","11"
"33812","","","","","0","","33812010","","","91"
"33812","","0","vo_wac_230118_001","","vo_wac_230118","","33812011","0","","21"
"33812","0","1","對啊，我才剛念過她呢……\n然而，偏偏今天我的裙子\n也濺滿了油漆！\n我要怎麼跟那孩子解釋啦～！？","0","102211","0.5","33812012","10","1","11"
"33812","","","","","0","","33812013","","","91"
"33812","","","0","","0","","33812014","","","22"
"33813","0.2","","wac_idle_sad","","102211","","33813001","1","","3"
"33813","0.2","","wac_no_items","","111","","33813002","1","","3"
"33813","","0","200","","102211","","33813003","-340","","2"
"33813","","0","200","","111","","33813004","-340","","2"
"33813","","","0","","45","","33813005","","","32"
"33813","","","1","","57","","33813006","","","32"
"33813","","","0","","13","","33813007","","","32"
"33813","","","","","0","","33813008","","","91"
"33911","2","-108","105011","0","1","wac_default_bot_21","33911001","202","-325","1"
"33911","2","-108","111","0","1","wac_default_bot_27","33911002","201","-325","5"
"33911","1","0","45","","45","","33911003","0","1","31"
"33911","0","0","57","","57","","33911004","0","1","31"
"33911","0","0","13","","13","","33911005","0","1","31"
"33911","1","0","502","","502","","33911006","0","1","31"
"33911","0.2","","wac_paint_bot_21","","105011","","33911007","0","0","3"
"33911","0.2","","wac_paint_bot_27","","111","","33911008","0","0","3"
"33911","","","0","","0","","33911009","","","93"
"33911","","","1","","13","","33911010","","","32"
"33911","","","se_sys_login_birthday_calendar_brush","","se_common","","33911011","0","","23"
"33911","","","300","","105011","","33911012","","","13"
"33911","","","","","1","","33911013","","","131"
"33912","0.2","wac_talk_doya_loop_surprise","wac_talk_doya_in_surprise","","105011","","33912001","0","1","3"
"33912","0.2","","wac_no_items","","111","","33912002","1","","3"
"33912","","0","200","","105011","","33912003","-340","","2"
"33912","","0","200","","111","","33912004","-340","","2"
"33912","","","0","","45","","33912005","","","32"
"33912","","","1","","57","","33912006","","","32"
"33912","","","0","","13","","33912007","","","32"
"33912","","0","vo_wac_230119_000","","vo_wac_230119","","33912008","0","","21"
"33912","0","1","我說你！\n你的手沾到顏料了耶，\n要去洗乾淨才行啊？","0","105011","0.5","33912009","10","1","11"
"33912","","","","","0","","33912010","","","91"
"33912","","0","vo_wac_230119_001","","vo_wac_230119","","33912011","0","","21"
"33912","0","1","外表邋遢\n就無法成為與淑女相稱的男孩子喔。\n我去拿肥皂給你，\n你在這邊等一下。","0","105011","0.5","33912012","10","1","11"
"33912","","","","","0","","33912013","","","91"
"33912","","","0","","0","","33912014","","","22"
"33913","0.2","","wac_idle_doya_surprise","","105011","","33913001","1","","3"
"33913","0.2","","wac_no_items","","111","","33913002","1","","3"
"33913","","0","200","","105011","","33913003","-340","","2"
"33913","","0","200","","111","","33913004","-340","","2"
"33913","","","0","","45","","33913005","","","32"
"33913","","","1","","57","","33913006","","","32"
"33913","","","0","","13","","33913007","","","32"
"33913","","","","","0","","33913008","","","91"
"34011","2","-108","102611","0","1","wac_default_01","34011001","202","-213","1"
"34011","2","-108","111","0","1","wac_default_03","34011002","201","-213","5"
"34011","1","0","43","","43","","34011003","0","1","31"
"34011","0","0","57","","57","","34011004","0","1","31"
"34011","0","0","11","","11","","34011005","0","1","31"
"34011","1","0","502","","502","","34011006","0","1","31"
"34011","0.2","","wac_paint_01","","102611","","34011007","0","0","3"
"34011","0.2","","wac_paint_03","","111","","34011008","0","0","3"
"34011","","","0","","0","","34011009","","","93"
"34011","","","1","","11","","34011010","","","32"
"34011","","","se_10035700_brush","","se_10035700","","34011011","0","","23"
"34011","","","300","","102611","","34011012","","","13"
"34011","","","","","1","","34011013","","","131"
"34012","0.2","wac_talk_doya_loop","wac_talk_doya_in","","102611","","34012001","0","1","3"
"34012","0.2","","wac_no_items","","111","","34012002","1","","3"
"34012","","0","200","","102611","","34012003","-340","","2"
"34012","","0","200","","111","","34012004","-340","","2"
"34012","","","0","","43","","34012005","","","32"
"34012","","","1","","57","","34012006","","","32"
"34012","","","0","","11","","34012007","","","32"
"34012","","0","vo_wac_230120_000","","vo_wac_230120","","34012008","0","","21"
"34012","0","1","習慣真可怕呢～\n一開始覺得在牆上畫圖\n這種工作有夠麻煩，\n我絕對不幹。","0","102611","0.5","34012009","10","1","11"
"34012","","","","","0","","34012010","","","91"
"34012","","0","vo_wac_230120_001","","vo_wac_230120","","34012011","0","","21"
"34012","0","1","經過幾次練習掌握訣竅後，\n就變得不那麼痛苦了喔。\n……不不，我並不是說可以\n增加作業量，別再這樣喔。","0","102611","0.5","34012012","10","1","11"
"34012","","","","","0","","34012013","","","91"
"34012","","","0","","0","","34012014","","","22"
"34013","0.2","","wac_idle_doya","","102611","","34013001","1","","3"
"34013","0.2","","wac_no_items","","111","","34013002","1","","3"
"34013","","0","200","","102611","","34013003","-340","","2"
"34013","","0","200","","111","","34013004","-340","","2"
"34013","","","0","","43","","34013005","","","32"
"34013","","","1","","57","","34013006","","","32"
"34013","","","0","","11","","34013007","","","32"
"34013","","","","","0","","34013008","","","91"
"34111","2","-108","103311","0","1","wac_default_01","34111001","202","-213","1"
"34111","2","-108","111","0","1","wac_default_01","34111002","201","-213","5"
"34111","1","0","43","","43","","34111003","0","1","31"
"34111","0","0","57","","57","","34111004","0","1","31"
"34111","0","0","11","","11","","34111005","0","1","31"
"34111","1","0","502","","502","","34111006","0","1","31"
"34111","0.2","","wac_paint_01","","103311","","34111007","0","0","3"
"34111","0.2","","wac_paint_01","","111","","34111008","0","0","3"
"34111","","","0","","0","","34111009","","","93"
"34111","","","1","","11","","34111010","","","32"
"34111","","","se_10035700_brush","","se_10035700","","34111011","0","","23"
"34111","","","300","","103311","","34111012","","","13"
"34111","","","","","1","","34111013","","","131"
"34112","0.2","wac_talk_wish_loop","wac_talk_wish_in","","103311","","34112001","0","1","3"
"34112","0.2","","wac_no_items","","111","","34112002","1","","3"
"34112","","0","200","","103311","","34112003","-340","","2"
"34112","","0","200","","111","","34112004","-340","","2"
"34112","","","0","","43","","34112005","","","32"
"34112","","","1","","57","","34112006","","","32"
"34112","","","0","","11","","34112007","","","32"
"34112","","0","vo_wac_230121_000","","vo_wac_230121","","34112008","0","","21"
"34112","0","1","望著這種巨大畫作\n感覺心靈就像是被洗滌了一般呢～\n感覺似乎能想出令人耳目一新的傑出段子呢！","0","103311","0.5","34112009","10","1","11"
"34112","","","","","0","","34112010","","","91"
"34112","","0","vo_wac_230121_001","","vo_wac_230121","","34112011","0","","21"
"34112","0","1","等我一下喔～嗯……嗯！\n大家一起描繪的圖，\n果然很「繪」啊～！\n……剛剛的當我沒說吧。","0","103311","0.5","34112012","10","1","11"
"34112","","","","","0","","34112013","","","91"
"34112","","","0","","0","","34112014","","","22"
"34113","0.2","","wac_idle_wish","","103311","","34113001","1","","3"
"34113","0.2","","wac_no_items","","111","","34113002","1","","3"
"34113","","0","200","","103311","","34113003","-340","","2"
"34113","","0","200","","111","","34113004","-340","","2"
"34113","","","0","","43","","34113005","","","32"
"34113","","","1","","57","","34113006","","","32"
"34113","","","0","","11","","34113007","","","32"
"34113","","","","","0","","34113008","","","91"
"34211","2","-108","105211","0","1","wac_default_01","34211001","202","-213","1"
"34211","2","-108","111","0","1","wac_default_03","34211002","201","-213","5"
"34211","1","0","43","","43","","34211003","0","1","31"
"34211","0","0","57","","57","","34211004","0","1","31"
"34211","0","0","11","","11","","34211005","0","1","31"
"34211","1","0","502","","502","","34211006","0","1","31"
"34211","0.2","","wac_paint_01","","105211","","34211007","0","0","3"
"34211","0.2","","wac_paint_03","","111","","34211008","0","0","3"
"34211","","","0","","0","","34211009","","","93"
"34211","","","1","","11","","34211010","","","32"
"34211","","","se_10035700_brush","","se_10035700","","34211011","0","","23"
"34211","","","300","","105211","","34211012","","","13"
"34211","","","","","1","","34211013","","","131"
"34212","0.2","wac_talk_smile_loop","wac_talk_smile_in","","105211","","34212001","0","1","3"
"34212","0.2","","wac_no_items","","111","","34212002","1","","3"
"34212","","0","200","","105211","","34212003","-340","","2"
"34212","","0","200","","111","","34212004","-340","","2"
"34212","","","0","","43","","34212005","","","32"
"34212","","","1","","57","","34212006","","","32"
"34212","","","0","","11","","34212007","","","32"
"34212","","0","vo_wac_230122_000","","vo_wac_230122","","34212008","0","","21"
"34212","0","1","嗯？你很好奇我是\n怎麼拿筆的嗎？\n都事到如今了才問啊～","0","105211","0.5","34212009","10","1","11"
"34212","","","","","0","","34212010","","","91"
"34212","","0","vo_wac_230122_001","","vo_wac_230122","","34212011","0","","21"
"34212","0","1","就跟拿劍的方法一樣喔。\n你看，就像這樣拿著。\n……不、不懂？\n你看，就像這樣！就說是這樣了！","0","105211","0.5","34212012","10","1","11"
"34212","","","","","0","","34212013","","","91"
"34212","","","0","","0","","34212014","","","22"
"34213","0.2","","wac_idle_smile","","105211","","34213001","1","","3"
"34213","0.2","","wac_no_items","","111","","34213002","1","","3"
"34213","","0","200","","105211","","34213003","-340","","2"
"34213","","0","200","","111","","34213004","-340","","2"
"34213","","","0","","43","","34213005","","","32"
"34213","","","1","","57","","34213006","","","32"
"34213","","","0","","11","","34213007","","","32"
"34213","","","","","0","","34213008","","","91"
"34311","2","-167","103111","0","1","wac_default_31","34311001","202","-85","1"
"34311","2","-64","104411","0","1","wac_default_41","34311002","252","-211","1"
"34311","2","230","100711","0","1","wac_default_51","34311003","204","-211","1"
"34311","2","-330","100611","0","1","wac_default_bot_61","34311004","256","-350","1"
"34311","2","340","102211","0","1","wac_default_bot_71","34311005","259","-350","1"
"34311","2","-167","111","0","1","wac_default_34","34311006","201","-85","5"
"34311","2","-64","112","0","1","wac_default_41","34311007","251","-211","5"
"34311","2","230","113","0","1","wac_default_57","34311008","203","-211","5"
"34311","2","-330","114","0","1","wac_default_62","34311009","255","-350","5"
"34311","2","340","115","0","1","wac_default_71","34311010","258","-350","5"
"34311","","","300","","100611","","34311011","","","13"
"34311","","","300","","102211","","34311012","","","13"
"34311","","","300","","100711","","34311013","","","13"
"34311","","","300","","103111","","34311014","","","13"
"34311","","","300","","104411","","34311015","","","13"
"34311","1","0","62","","62","","34311016","0","1","31"
"34311","0","0","63","","63","","34311017","0","1","31"
"34311","0","0","16","","16","","34311018","0","1","31"
"34311","1","0","502","","502","","34311019","0","1","31"
"34311","0.2","","wac_paint_31","","103111","","34311020","0","0","3"
"34311","0.2","","wac_paint_34","","111","","34311021","0","0","3"
"34311","0.2","","wac_paint_41","","104411","","34311022","0","0","3"
"34311","0.2","","wac_paint_41","","112","","34311023","0","0","3"
"34311","0.2","","wac_paint_51","","100711","","34311024","0","0","3"
"34311","0.2","","wac_paint_57","","113","","34311025","0","0","3"
"34311","0.2","","wac_paint_bot_61","","100611","","34311026","0","0","3"
"34311","0.2","","wac_paint_62","","114","","34311027","0","0","3"
"34311","0.2","","wac_paint_bot_71","","102211","","34311028","0","0","3"
"34311","0.2","","wac_paint_71","","115","","34311029","0","0","3"
"34311","","","0","","0","","34311030","","","93"
"34311","","","1","","16","","34311031","","","32"
"34311","","","se_sys_login_birthday_calendar_smallbrush","","se_common","","34311032","0","","23"
"34311","","","","","1","","34311033","","","131"
"34312","0","","wac_idle_smile_L","","100611","","34312001","1","","3"
"34312","0","","wac_idle_wish_L","","102211","","34312002","1","","3"
"34312","0","","wac_idle_kyapi","","100711","","34312003","1","","3"
"34312","0","","wac_idle_wish","","103111","","34312004","1","","3"
"34312","0","","wac_idle_doya","","104411","","34312005","1","","3"
"34312","0","","wac_no_items","","111","","34312006","1","","3"
"34312","0","","wac_no_items","","112","","34312007","1","","3"
"34312","0","","wac_no_items","","113","","34312008","1","","3"
"34312","0","","wac_no_items","","114","","34312009","1","","3"
"34312","0","","wac_no_items","","115","","34312010","1","","3"
"34312","","0","-190","","100611","","34312011","-335","","2"
"34312","","0","-335","","102211","","34312012","-360","","2"
"34312","","0","190","","100711","","34312013","-360","","2"
"34312","","0","350","","103111","","34312014","-335","","2"
"34312","","0","500","","104411","","34312015","-360","","2"
"34312","","0","-190","","111","","34312016","-335","","2"
"34312","","0","-335","","112","","34312017","-360","","2"
"34312","","0","190","","113","","34312018","-360","","2"
"34312","","0","350","","114","","34312019","-335","","2"
"34312","","0","500","","115","","34312020","-360","","2"
"34312","","","0","","62","","34312021","","","32"
"34312","","","1","","63","","34312022","","","32"
"34312","","","0","","16","","34312023","","","32"
"34312","0.2","wac_talk_kyapi_loop","wac_talk_kyapi_in","","100711","","34312024","0","1","3"
"34312","","0","vo_wac_230123_000","","vo_wac_230123","","34312025","0","","21"
"34312","0","1","完成了～！\n這次也畫得不錯，\n所以人家當然有權利\n要求布丁，快點交出來喲。","0","100711","0.5","34312026","10","1","11"
"34312","","","","","0","","34312027","","","91"
"34312","0.2","","wac_idle_kyapi","","100711","","34312028","1","1","3"
"34312","0.2","wac_talk_sad_loop_surprise","wac_talk_sad_in_surprise","","103111","","34312029","0","1","3"
"34312","","0","vo_wac_230123_001","","vo_wac_230123","","34312030","0","","21"
"34312","0","1","……真傷腦筋。\n今天已經沒有布丁能給宮子了，\n該怎麼辦呢？","0","103111","0.5","34312031","10","1","11"
"34312","","","","","0","","34312032","","","91"
"34312","0.2","","wac_idle_sad_surprise","","103111","","34312033","1","1","3"
"34312","0.2","wac_talk_smile_loop_L","wac_talk_smile_in_L","","100611","","34312034","0","1","3"
"34312","","0","vo_wac_230123_002","","vo_wac_230123","","34312035","0","","21"
"34312","0","1","可以用類似的東西\n滿足她嗎？\n像是茶碗蒸之類的♪","0","100611","0.5","34312036","10","1","11"
"34312","","","","","0","","34312037","","","91"
"34312","0.2","","wac_idle_smile_L","","100611","","34312038","1","1","3"
"34312","0.2","wac_talk_wish_loop_L","wac_talk_wish_in_L","","102211","","34312039","0","1","3"
"34312","","0","vo_wac_230123_003","","vo_wac_230123","","34312040","0","","21"
"34312","0","1","只有顏色和口感像，\n味道完全不一樣吧……\n巴伐利亞奶凍或果凍之類的\n還比較有可能吧？","0","102211","0.5","34312041","10","1","11"
"34312","","","","","0","","34312042","","","91"
"34312","0.2","","wac_idle_wish_L","","102211","","34312043","1","1","3"
"34312","0.2","wac_talk_doya_loop","wac_talk_doya_in","","104411","","34312044","0","1","3"
"34312","","0","vo_wac_230123_004","","vo_wac_230123","","34312045","0","","21"
"34312","0","1","沒用的，真正布丁以外的東西，\n哪可能滿足這傢伙。\n只能讓她等一下，\n直接做給她吃了吧。","0","104411","0.5","34312046","10","1","11"
"34312","","","","","0","","34312047","","","91"
"34312","","","0","","0","","34312048","","","22"
"34312","","","","","","","34312049","","","111"
"34313","0.2","","wac_idle_smile_L","","100611","","34313001","1","","3"
"34313","0.2","","wac_idle_wish_L","","102211","","34313002","1","","3"
"34313","0.2","","wac_idle_kyapi","","100711","","34313003","1","","3"
"34313","0.2","","wac_idle_wish","","103111","","34313004","1","","3"
"34313","0.2","","wac_idle_doya","","104411","","34313005","1","","3"
"34313","0.2","","wac_no_items","","111","","34313006","1","","3"
"34313","0.2","","wac_no_items","","112","","34313007","1","","3"
"34313","0.2","","wac_no_items","","113","","34313008","1","","3"
"34313","0.2","","wac_no_items","","114","","34313009","1","","3"
"34313","0.2","","wac_no_items","","115","","34313010","1","","3"
"34313","","0","-190","","100611","","34313011","-335","","2"
"34313","","0","-335","","102211","","34313012","-360","","2"
"34313","","0","190","","100711","","34313013","-360","","2"
"34313","","0","350","","103111","","34313014","-335","","2"
"34313","","0","500","","104411","","34313015","-360","","2"
"34313","","0","-190","","111","","34313016","-335","","2"
"34313","","0","-335","","112","","34313017","-360","","2"
"34313","","0","190","","113","","34313018","-360","","2"
"34313","","0","350","","114","","34313019","-335","","2"
"34313","","0","500","","115","","34313020","-360","","2"
"34313","","","0","","62","","34313021","","","32"
"34313","","","1","","63","","34313022","","","32"
"34313","","","0","","16","","34313023","","","32"
"34313","","","","","0","","34313024","","","91"
"34411","2","-167","104211","0","1","wac_default_31","34411001","202","-85","1"
"34411","2","-64","105411","0","1","wac_default_41","34411002","254","-211","1"
"34411","2","230","102911","0","1","wac_default_51","34411003","252","-211","1"
"34411","2","-167","111","0","1","wac_default_33","34411004","201","-85","5"
"34411","2","-64","112","0","1","wac_default_48","34411005","253","-211","5"
"34411","2","230","113","0","1","wac_default_51","34411006","251","-211","5"
"34411","","","300","","102911","","34411007","","","13"
"34411","","","300","","104211","","34411008","","","13"
"34411","","","300","","105411","","34411009","","","13"
"34411","1","0","62","","62","","34411010","0","1","31"
"34411","0","0","63","","63","","34411011","0","1","31"
"34411","0","0","16","","16","","34411012","0","1","31"
"34411","1","0","502","","502","","34411013","0","1","31"
"34411","0.2","","wac_paint_31","","104211","","34411014","0","0","3"
"34411","0.2","","wac_paint_33","","111","","34411015","0","0","3"
"34411","0.2","","wac_paint_41","","105411","","34411016","0","0","3"
"34411","0.2","","wac_paint_48","","112","","34411017","0","0","3"
"34411","0.2","","wac_paint_51","","102911","","34411018","0","0","3"
"34411","0.2","","wac_paint_51","","113","","34411019","0","0","3"
"34411","","","0","","0","","34411020","","","93"
"34411","","","1","","16","","34411021","","","32"
"34411","","","se_sys_login_birthday_calendar_smallbrush","","se_common","","34411022","0","","23"
"34411","","","","","1","","34411023","","","131"
"34412","0","","wac_idle_smile","","102911","","34412001","1","","3"
"34412","0","","wac_idle_wish_L","","104211","","34412002","1","","3"
"34412","0","","wac_idle_smile","","105411","","34412003","1","","3"
"34412","0","","wac_no_items","","111","","34412004","1","","3"
"34412","0","","wac_no_items","","112","","34412005","1","","3"
"34412","0","","wac_no_items","","113","","34412006","1","","3"
"34412","","0","190","","102911","","34412007","-335","","2"
"34412","","0","-190","","104211","","34412008","-360","","2"
"34412","","0","350","","105411","","34412009","-360","","2"
"34412","","0","190","","111","","34412010","-335","","2"
"34412","","0","-190","","112","","34412011","-360","","2"
"34412","","0","350","","113","","34412012","-360","","2"
"34412","","","0","","62","","34412013","","","32"
"34412","","","1","","63","","34412014","","","32"
"34412","","","0","","16","","34412015","","","32"
"34412","0.2","wac_talk_smile_loop","wac_talk_smile_in","","102911","","34412016","0","1","3"
"34412","","0","vo_wac_230124_000","","vo_wac_230124","","34412017","0","","21"
"34412","0","1","我重新思考了一下。\n和演唱會一樣，大家一起\n完成一幅畫作，\n是件很有成就感的事呢♪","0","102911","0.5","34412018","10","1","11"
"34412","","","","","0","","34412019","","","91"
"34412","0.2","","wac_idle_smile","","102911","","34412020","1","1","3"
"34412","0.2","wac_talk_wish_loop_L","wac_talk_wish_in_L","","104211","","34412021","0","1","3"
"34412","","0","vo_wac_230124_001","","vo_wac_230124","","34412022","0","","21"
"34412","0","1","對啊。\n要是不集合所有人的力量，\n就無法達到令人滿意的程度……","0","104211","0.5","34412023","10","1","11"
"34412","","","","","0","","34412024","","","91"
"34412","0.2","","wac_idle_wish_L","","104211","","34412025","1","1","3"
"34412","0.2","wac_talk_smile_loop","wac_talk_smile_in","","105411","","34412026","0","1","3"
"34412","","0","vo_wac_230124_002","","vo_wac_230124","","34412027","0","","21"
"34412","0","1","正因如此，若能畫出漂亮的成品，\n就能感受到慈樂之音的羈絆♪\n……不，也能感受到騎士先生喔！\n請別那麼垂頭喪氣的嘛！","0","105411","0.5","34412028","10","1","11"
"34412","","","","","0","","34412029","","","91"
"34412","","","0","","0","","34412030","","","22"
"34412","","","","","","","34412031","","","111"
"34413","0.2","","wac_idle_smile","","102911","","34413001","1","","3"
"34413","0.2","","wac_idle_wish_L","","104211","","34413002","1","","3"
"34413","0.2","","wac_idle_smile","","105411","","34413003","1","","3"
"34413","0.2","","wac_no_items","","111","","34413004","1","","3"
"34413","0.2","","wac_no_items","","112","","34413005","1","","3"
"34413","0.2","","wac_no_items","","113","","34413006","1","","3"
"34413","","0","190","","102911","","34413007","-335","","2"
"34413","","0","-190","","104211","","34413008","-360","","2"
"34413","","0","350","","105411","","34413009","-360","","2"
"34413","","0","190","","111","","34413010","-335","","2"
"34413","","0","-190","","112","","34413011","-360","","2"
"34413","","0","350","","113","","34413012","-360","","2"
"34413","","","0","","62","","34413013","","","32"
"34413","","","1","","63","","34413014","","","32"
"34413","","","0","","16","","34413015","","","32"
"34413","","","","","0","","34413016","","","91"
"34511","2","-108","104211","0","1","wac_default_01","34511001","202","-213","1"
"34511","2","-108","111","0","1","wac_default_03","34511002","201","-213","5"
"34511","1","0","43","","43","","34511003","0","1","31"
"34511","0","0","57","","57","","34511004","0","1","31"
"34511","0","0","11","","11","","34511005","0","1","31"
"34511","1","0","502","","502","","34511006","0","1","31"
"34511","0.2","","wac_paint_01","","104211","","34511007","0","0","3"
"34511","0.2","","wac_paint_03","","111","","34511008","0","0","3"
"34511","","","0","","0","","34511009","","","93"
"34511","","","1","","11","","34511010","","","32"
"34511","","","se_10035700_brush","","se_10035700","","34511011","0","","23"
"34511","","","300","","104211","","34511012","","","13"
"34511","","","","","1","","34511013","","","131"
"34512","0.2","wac_talk_wish_loop","wac_talk_wish_in","","104211","","34512001","0","1","3"
"34512","0.2","","wac_no_items","","111","","34512002","1","","3"
"34512","","0","200","","104211","","34512003","-340","","2"
"34512","","0","200","","111","","34512004","-340","","2"
"34512","","","0","","43","","34512005","","","32"
"34512","","","1","","57","","34512006","","","32"
"34512","","","0","","11","","34512007","","","32"
"34512","","0","vo_wac_230125_000","","vo_wac_230125","","34512008","0","","21"
"34512","0","1","最近常常跟望和紡希\n聊到要不要把這次的經驗\n運用在舞台製作上。","0","104211","0.5","34512009","10","1","11"
"34512","","","","","0","","34512010","","","91"
"34512","","0","vo_wac_230125_001","","vo_wac_230125","","34512011","0","","21"
"34512","0","1","用明亮歡快的圖畫\n和我們的音樂組合起來，\n肯定會呈現出很棒的演唱會……\n你不覺得嗎？","0","104211","0.5","34512012","10","1","11"
"34512","","","","","0","","34512013","","","91"
"34512","","","0","","0","","34512014","","","22"
"34513","0.2","","wac_idle_wish","","104211","","34513001","1","","3"
"34513","0.2","","wac_no_items","","111","","34513002","1","","3"
"34513","","0","200","","104211","","34513003","-340","","2"
"34513","","0","200","","111","","34513004","-340","","2"
"34513","","","0","","43","","34513005","","","32"
"34513","","","1","","57","","34513006","","","32"
"34513","","","0","","11","","34513007","","","32"
"34513","","","","","0","","34513008","","","91"
"34611","2","-108","105411","0","1","wac_default_bot_21","34611001","202","-325","1"
"34611","2","-108","111","0","1","wac_default_bot_27","34611002","201","-325","5"
"34611","1","0","45","","45","","34611003","0","1","31"
"34611","0","0","57","","57","","34611004","0","1","31"
"34611","0","0","13","","13","","34611005","0","1","31"
"34611","1","0","502","","502","","34611006","0","1","31"
"34611","0.2","","wac_paint_bot_21","","105411","","34611007","0","0","3"
"34611","0.2","","wac_paint_bot_27","","111","","34611008","0","0","3"
"34611","","","0","","0","","34611009","","","93"
"34611","","","1","","13","","34611010","","","32"
"34611","","","se_sys_login_birthday_calendar_brush","","se_common","","34611011","0","","23"
"34611","","","300","","105411","","34611012","","","13"
"34611","","","","","1","","34611013","","","131"
"34612","0.2","wac_talk_smile_loop","wac_talk_smile_in","","105411","","34612001","0","1","3"
"34612","0.2","","wac_no_items","","111","","34612002","1","","3"
"34612","","0","200","","105411","","34612003","-340","","2"
"34612","","0","200","","111","","34612004","-340","","2"
"34612","","","0","","45","","34612005","","","32"
"34612","","","1","","57","","34612006","","","32"
"34612","","","0","","13","","34612007","","","32"
"34612","","0","vo_wac_230126_000","","vo_wac_230126","","34612008","0","","21"
"34612","0","1","雖然習慣了畫圖，但也因為都在\n做一樣的事情沒有新鮮感了呢。\n來想一些美好的事物，\n同時研究對策吧。","0","105411","0.5","34612009","10","1","11"
"34612","","","","","0","","34612010","","","91"
"34612","","0","vo_wac_230126_001","","vo_wac_230126","","34612011","0","","21"
"34612","0","1","怜大人的輪廓……怜大人的鼻樑……\n怜大人的腋下……怜大人的大腿……！\n怜大人的……嘿嘿……哈～♪\n……咦，我剛剛在煩惱什麼？","0","105411","0.5","34612012","10","1","11"
