bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30
"620390034","0","0","4","0","2","0","0","600110372","61001012","0","0","0","0","603","620300034","1","36","0","37003","10011005","0","0","37003","1","0","0","0","0","0","0","600003546","2","60021","0","620120032","101011","0","100","0","1"
"620390035","0","0","4","0","2","0","0","600110382","61001012","0","0","0","0","615","620300035","1","36","0","38003","10011005","0","0","38003","1","0","0","0","0","0","0","600003547","2","60021","0","620120033","101011","0","100","0","1"
"620390036","0","0","4","0","2","0","0","600110392","61001012","0","0","0","0","625","620300036","1","36","0","39003","10011005","0","0","39003","1","0","0","0","0","0","0","600003548","2","60021","0","620120034","101011","0","100","0","1"
"620390037","0","0","4","0","2","0","0","600110402","61001012","0","0","0","0","643","620300037","1","36","0","40003","10011005","0","0","40003","1","0","0","0","0","0","0","600003549","2","60021","0","620120035","101011","0","100","0","1"
"620390038","0","0","4","0","2","0","0","600110412","61001012","0","0","0","0","647","620300038","1","36","0","41003","10011005","0","0","41003","1","0","0","0","0","0","0","600003550","2","60021","0","620120036","101011","0","100","0","1"
"620390039","0","0","4","0","2","0","0","600110422","61001012","0","0","0","0","654","620300039","1","36","0","42003","10011006","0","0","42003","1","0","0","0","0","0","0","600003551","2","60021","0","620120037","101011","0","100","0","1"
"620390040","0","0","4","0","2","0","0","600110432","61001012","0","0","0","0","673","620300040","1","36","0","43003","10011006","0","0","43003","1","0","0","0","0","0","0","600003552","2","60021","0","620120038","101011","0","100","0","1"
"620390041","0","0","4","0","2","0","0","600110442","61001012","0","0","0","0","689","620300041","1","36","0","44003","10011006","0","0","44003","1","0","0","0","0","0","0","600003553","2","60021","0","620120039","101011","0","100","0","1"
"620390042","0","0","4","0","2","0","0","600110452","61001012","0","0","0","0","706","620300042","1","36","0","45003","10011006","0","0","45003","1","0","0","0","0","0","0","600003554","2","60021","0","620120040","101011","0","100","0","1"
"620390043","0","0","4","0","2","0","0","600110462","61001012","0","0","0","0","717","620300043","1","36","0","46003","10011006","0","0","46003","1","0","0","0","0","0","0","600003555","2","60021","0","620120041","101011","0","100","0","1"
"620390044","0","0","4","0","2","0","0","600110472","61001012","0","0","0","0","722","620300044","1","36","0","47003","10011006","0","0","47003","1","0","0","0","0","0","0","600003556","2","60021","0","620120042","101011","0","100","0","1"
"620390045","0","0","4","0","2","0","0","600110482","61001012","0","0","0","0","733","620300045","1","36","0","48003","10011006","0","0","48003","1","0","0","0","0","0","0","600003557","2","60021","0","620120043","101011","0","100","0","1"
"620390046","0","0","4","0","2","0","0","600110492","61001012","0","0","0","0","748","620300046","1","36","0","49003","10011007","0","0","49003","1","0","0","0","0","0","0","600003558","2","60021","0","620120044","101011","0","100","0","1"
"620390047","0","0","4","0","2","0","0","600110502","61001012","0","0","0","0","768","620300047","1","36","0","50003","10011007","0","0","50003","1","0","0","0","0","0","0","600003559","2","60021","0","620120045","101011","0","100","0","1"
"620390048","0","0","4","0","2","0","0","600110512","61001012","0","0","0","0","777","620300048","1","36","0","51003","10011007","0","0","51003","1","0","0","0","0","0","0","600003560","2","60021","0","620120046","101011","0","100","0","1"
"620390049","0","0","4","0","2","0","0","600110522","61001012","0","0","0","0","786","620300049","1","36","0","52003","10011007","0","0","52003","1","0","0","0","0","0","0","600003561","2","60021","0","620120047","101011","0","100","0","1"
"620390050","0","0","4","0","2","0","0","600110532","61001012","0","0","0","0","800","620300050","1","36","0","53003","10011007","0","0","53003","1","0","0","0","0","0","0","600003562","2","60021","0","620120048","101011","0","100","0","1"
"620390051","0","0","4","0","2","0","0","600110542","61001012","0","0","0","0","809","620300051","1","36","0","54003","10011007","0","0","54003","1","0","0","0","0","0","0","600003563","2","60021","0","620120049","101011","0","100","0","1"
"620390052","0","0","4","0","2","0","0","600110552","61001012","0","0","0","0","816","620300052","1","36","0","55003","10011007","0","0","55003","1","0","0","0","0","0","0","600003564","2","60021","0","620120050","101011","0","100","0","1"
"620390053","0","0","4","0","2","0","0","600110562","61001012","0","0","0","0","824","620300053","1","36","0","56003","10011007","0","0","56003","1","0","0","0","0","0","0","600003565","2","60021","0","620120051","101011","0","100","0","1"
"620390054","0","0","4","0","2","0","0","600110572","61001012","0","0","0","0","827","620300054","1","36","0","57003","10011007","0","0","57003","1","0","0","0","0","0","0","600003566","2","60021","0","620120052","101011","0","100","0","1"
"620390055","0","0","4","0","2","0","0","600110582","61001012","0","0","0","0","834","620300055","1","36","0","58003","10011007","0","0","58003","1","0","0","0","0","0","0","600003567","2","60021","0","620120053","101011","0","100","0","1"
"620390056","0","0","4","0","2","0","0","600110592","61001012","0","0","0","0","849","620300056","1","36","0","59003","10011007","0","0","59003","1","0","0","0","0","0","0","600003568","2","60021","0","620120054","101011","0","100","0","1"
"620390057","0","0","4","0","2","0","0","600110602","61001012","0","0","0","0","855","620300057","1","36","0","60003","10011007","0","0","60003","1","0","0","0","0","0","0","600003569","2","60021","0","620120055","101011","0","100","0","1"
"620390058","0","0","4","0","2","0","0","600110612","61001012","0","0","0","0","865","620300058","1","36","0","61003","10011007","0","0","61003","1","0","0","0","0","0","0","600003570","2","60021","0","620120056","101011","0","100","0","1"
"620390059","0","0","4","0","2","0","0","600110622","61001012","0","0","0","0","874","620300059","1","10","0","62003","10011008","0","0","62003","1","0","0","0","0","0","0","600003571","2","60021","0","620120057","101011","0","100","0","1"
"620390060","0","0","4","0","2","0","0","600110632","61001012","0","0","0","0","888","620300060","1","10","0","63003","10011008","0","0","63003","1","0","0","0","0","0","0","600003572","2","60021","0","620120058","101011","0","100","0","1"
"620390061","0","0","4","0","2","0","0","600110642","61001012","0","0","0","0","899","620300061","1","10","0","64003","10011008","0","0","64003","1","0","0","0","0","0","0","600003573","2","60021","0","620120059","101011","0","100","0","1"
"620390062","0","0","4","0","2","0","0","600110652","61001012","0","0","0","0","907","620300062","1","10","0","65003","10011008","0","0","65003","1","0","0","0","0","0","0","600003574","2","60021","0","620120060","101011","0","100","0","1"
"620390063","0","0","4","0","2","0","0","600110662","61001012","0","0","0","0","918","620300063","1","10","0","66003","10011008","0","0","66003","1","0","0","0","0","0","0","600003575","2","60021","0","620120061","101011","0","100","0","1"
"620390064","0","0","4","0","2","0","0","600110672","61001012","0","0","0","0","926","620300064","1","10","0","67003","10011008","0","0","67003","1","0","0","0","0","0","0","600003576","2","60021","0","620120062","101011","0","100","0","1"
"620390065","0","0","4","0","2","0","0","600110682","61001012","0","0","0","0","938","620300065","1","10","0","68003","10011008","0","0","68003","1","0","0","0","0","0","0","600003577","2","60021","0","620120063","101011","0","100","0","1"
"620390066","0","0","4","0","2","0","0","600110692","61001012","0","0","0","0","954","620300066","1","10","0","69003","10011008","0","0","69003","1","0","0","0","0","0","0","600003578","2","60021","0","620120064","101011","0","100","0","1"
"620080001","0","0","4","0","2","0","0","600110032","61001012","0","0","0","0","323","620210101","1","36","0","3003","10011001","0","0","3003","1","0","0","0","0","0","0","600003583","2","60021","0","620330001","101011","0","100","0","1"
"620080001","0","0","4","0","2","0","0","600110042","61001012","0","0","0","0","323","620210101","1","36","0","4003","10011001","0","0","4003","1","0","0","0","0","0","0","600003584","2","60021","0","620330001","101011","0","100","0","1"
"620080002","0","0","4","0","2","0","0","600110052","61001012","0","0","0","0","336","620210102","1","36","0","5003","10011001","0","0","5003","1","0","0","0","0","0","0","600003585","2","60021","0","620330001","101011","0","100","0","1"
"620080003","0","0","4","0","2","0","0","600110062","61001012","0","0","0","0","342","620210103","1","36","0","6003","10011001","0","0","6003","1","0","0","0","0","0","0","600003586","2","60021","0","620330001","101011","0","100","0","1"
"620080004","0","0","4","0","2","0","0","600110072","61001012","0","0","0","0","352","620210104","1","36","0","7003","10011001","0","0","7003","1","0","0","0","0","0","0","600003587","2","60021","0","620330002","101011","0","100","0","1"
"620080005","0","0","4","0","2","0","0","600110082","61001012","0","0","0","0","360","620210105","1","36","0","8003","10011001","0","0","8003","1","0","0","0","0","0","0","600003588","2","60021","0","620330003","101011","0","100","0","1"
"620080006","0","0","4","0","2","0","0","600110092","61001012","0","0","0","0","373","620210106","1","36","0","9003","10011002","0","0","9003","1","0","0","0","0","0","0","600003589","2","60021","0","620330004","101011","0","100","0","1"
"620080007","0","0","4","0","2","0","0","600110102","61001012","0","0","0","0","386","620210107","1","36","0","10003","10011002","0","0","10003","1","0","0","0","0","0","0","600003590","2","60021","0","620330005","101011","0","100","0","1"
"620080008","0","0","4","0","2","0","0","600110112","61001012","0","0","0","0","392","620210108","1","36","0","11003","10011002","0","0","11003","1","0","0","0","0","0","0","600003591","2","60021","0","620330006","101011","0","100","0","1"
"620080009","0","0","4","0","2","0","0","600110122","61001012","0","0","0","0","402","620210109","1","36","0","12003","10011002","0","0","12003","1","0","0","0","0","0","0","600003592","2","60021","0","620330007","101011","0","100","0","1"
"620080010","0","0","4","0","2","0","0","600110132","61001012","0","0","0","0","408","620210110","1","36","0","13003","10011002","0","0","13003","1","0","0","0","0","0","0","600003593","2","60021","0","620330008","101011","0","100","0","1"
"620080011","0","0","4","0","2","0","0","600110142","61001012","0","0","0","0","420","620210111","1","36","0","14003","10011002","0","0","14003","1","0","0","0","0","0","0","600003594","2","60021","0","620330009","101011","0","100","0","1"
"620080012","0","0","4","0","2","0","0","600110152","61001012","0","0","0","0","427","620210112","1","36","0","15003","10011002","0","0","15003","1","0","0","0","0","0","0","600003595","2","60021","0","620330010","101011","0","100","0","1"
"620080013","0","0","4","0","2","0","0","600110162","61001012","0","0","0","0","439","620210113","1","36","0","16003","10011002","0","0","16003","1","0","0","0","0","0","0","600003596","2","60021","0","620330011","101011","0","100","0","1"
"620080014","0","0","4","0","2","0","0","600110172","61001012","0","0","0","0","445","620210114","1","36","0","17003","10011002","0","0","17003","1","0","0","0","0","0","0","600003597","2","60021","0","620330012","101011","0","100","0","1"
"620080015","0","0","4","0","2","0","0","600110182","61001012","0","0","0","0","458","620210115","1","36","0","18003","10011003","0","0","18003","1","0","0","0","0","0","0","600003598","2","60021","0","620330013","101011","0","100","0","1"
"620080016","0","0","4","0","2","0","0","600110192","61001012","0","0","0","0","465","620210116","1","36","0","19003","10011003","0","0","19003","1","0","0","0","0","0","0","600003599","2","60021","0","620330014","101011","0","100","0","1"
"620080017","0","0","4","0","2","0","0","600110202","61001012","0","0","0","0","469","620210117","1","36","0","20003","10011003","0","0","20003","1","0","0","0","0","0","0","600003600","2","60021","0","620330015","101011","0","100","0","1"
"620080018","0","0","4","0","2","0","0","600110212","61001012","0","0","0","0","477","620210118","1","36","0","21003","10011003","0","0","21003","1","0","0","0","0","0","0","600003601","2","60021","0","620330016","101011","0","100","0","1"
"620080019","0","0","4","0","2","0","0","600110222","61001012","0","0","0","0","483","620210119","1","36","0","22003","10011003","0","0","22003","1","0","0","0","0","0","0","600003602","2","60021","0","620330017","101011","0","100","0","1"
"620080020","0","0","4","0","2","0","0","600110232","61001012","0","0","0","0","488","620210120","1","36","0","23003","10011003","0","0","23003","1","0","0","0","0","0","0","600003603","2","60021","0","620330018","101011","0","100","0","1"
"620080021","0","0","4","0","2","0","0","600110242","61001012","0","0","0","0","496","620210121","1","36","0","24003","10011003","0","0","24003","1","0","0","0","0","0","0","600003604","2","60021","0","620330019","101011","0","100","0","1"
"620080022","0","0","4","0","2","0","0","600110252","61001012","0","0","0","0","502","620210122","1","36","0","25003","10011003","0","0","25003","1","0","0","0","0","0","0","600003605","2","60021","0","620330020","101011","0","100","0","1"
"620080023","0","0","4","0","2","0","0","600110262","61001012","0","0","0","0","507","620210123","1","36","0","26003","10011003","0","0","26003","1","0","0","0","0","0","0","600003606","2","60021","0","620330021","101011","0","100","0","1"
"620080024","0","0","4","0","2","0","0","600110272","61001012","0","0","0","0","515","620210124","1","36","0","27003","10011004","0","0","27003","1","0","0","0","0","0","0","600003607","2","60021","0","620330022","101011","0","100","0","1"
"620080025","0","0","4","0","2","0","0","600110282","61001012","0","0","0","0","522","620210125","1","36","0","28003","10011004","0","0","28003","1","0","0","0","0","0","0","600003608","2","60021","0","620330023","101011","0","100","0","1"
"620080026","0","0","4","0","2","0","0","600110292","61001012","0","0","0","0","528","620210126","1","36","0","29003","10011004","0","0","29003","1","0","0","0","0","0","0","600003609","2","60021","0","620330024","101011","0","100","0","1"
"620080027","0","0","4","0","2","0","0","600110302","61001012","0","0","0","0","534","620210127","1","36","0","30003","10011004","0","0","30003","1","0","0","0","0","0","0","600003610","2","60021","0","620330025","101011","0","100","0","1"
"620080028","0","0","4","0","2","0","0","600110312","61001012","0","0","0","0","542","620210128","1","36","0","31003","10011004","0","0","31003","1","0","0","0","0","0","0","600003611","2","60021","0","620330026","101011","0","100","0","1"
"620080029","0","0","4","0","2","0","0","600110322","61001012","0","0","0","0","553","620210129","1","36","0","32003","10011004","0","0","32003","1","0","0","0","0","0","0","600003612","2","60021","0","620330027","101011","0","100","0","1"
"620080030","0","0","4","0","2","0","0","600110332","61001012","0","0","0","0","569","620210130","1","36","0","33003","10011004","0","0","33003","1","0","0","0","0","0","0","600003613","2","60021","0","620330028","101011","0","100","0","1"
"620080031","0","0","4","0","2","0","0","600110342","61001012","0","0","0","0","576","620210131","1","36","0","34003","10011004","0","0","34003","1","0","0","0","0","0","0","600003614","2","60021","0","620330029","101011","0","100","0","1"
"620080032","0","0","4","0","2","0","0","600110352","61001012","0","0","0","0","580","620210132","1","36","0","35003","10011005","0","0","35003","1","0","0","0","0","0","0","600003615","2","60021","0","620330030","101011","0","100","0","1"
"620080033","0","0","4","0","2","0","0","600110362","61001012","0","0","0","0","595","620210133","1","36","0","36003","10011005","0","0","36003","1","0","0","0","0","0","0","600003616","2","60021","0","620330031","101011","0","100","0","1"
"620080034","0","0","4","0","2","0","0","600110372","61001012","0","0","0","0","603","620210134","1","36","0","37003","10011005","0","0","37003","1","0","0","0","0","0","0","600003617","2","60021","0","620330032","101011","0","100","0","1"
"620080035","0","0","4","0","2","0","0","600110382","61001012","0","0","0","0","615","620210135","1","36","0","38003","10011005","0","0","38003","1","0","0","0","0","0","0","600003618","2","60021","0","620330033","101011","0","100","0","1"
"620080036","0","0","4","0","2","0","0","600110392","61001012","0","0","0","0","625","620210136","1","36","0","39003","10011005","0","0","39003","1","0","0","0","0","0","0","600003619","2","60021","0","620330034","101011","0","100","0","1"
"620080037","0","0","4","0","2","0","0","600110402","61001012","0","0","0","0","643","620210137","1","36","0","40003","10011005","0","0","40003","1","0","0","0","0","0","0","600003620","2","60021","0","620330035","101011","0","100","0","1"
"620080038","0","0","4","0","2","0","0","600110412","61001012","0","0","0","0","647","620210138","1","36","0","41003","10011005","0","0","41003","1","0","0","0","0","0","0","600003621","2","60021","0","620330036","101011","0","100","0","1"
"620080039","0","0","4","0","2","0","0","600110422","61001012","0","0","0","0","654","620210139","1","36","0","42003","10011006","0","0","42003","1","0","0","0","0","0","0","600003622","2","60021","0","620330037","101011","0","100","0","1"
"620080040","0","0","4","0","2","0","0","600110432","61001012","0","0","0","0","673","620210140","1","36","0","43003","10011006","0","0","43003","1","0","0","0","0","0","0","600003623","2","60021","0","620330038","101011","0","100","0","1"
"620080041","0","0","4","0","2","0","0","600110442","61001012","0","0","0","0","689","620210141","1","36","0","44003","10011006","0","0","44003","1","0","0","0","0","0","0","600003624","2","60021","0","620330039","101011","0","100","0","1"
"620080042","0","0","4","0","2","0","0","600110452","61001012","0","0","0","0","706","620210142","1","36","0","45003","10011006","0","0","45003","1","0","0","0","0","0","0","600003625","2","60021","0","620330040","101011","0","100","0","1"
"620080043","0","0","4","0","2","0","0","600110462","61001012","0","0","0","0","717","620210143","1","36","0","46003","10011006","0","0","46003","1","0","0","0","0","0","0","600003626","2","60021","0","620330041","101011","0","100","0","1"
"620080044","0","0","4","0","2","0","0","600110472","61001012","0","0","0","0","722","620210144","1","36","0","47003","10011006","0","0","47003","1","0","0","0","0","0","0","600003627","2","60021","0","620330042","101011","0","100","0","1"
"620080045","0","0","4","0","2","0","0","600110482","61001012","0","0","0","0","733","620210145","1","36","0","48003","10011006","0","0","48003","1","0","0","0","0","0","0","600003628","2","60021","0","620330043","101011","0","100","0","1"
"620080046","0","0","4","0","2","0","0","600110492","61001012","0","0","0","0","748","620210146","1","36","0","49003","10011007","0","0","49003","1","0","0","0","0","0","0","600003629","2","60021","0","620330044","101011","0","100","0","1"
"620080047","0","0","4","0","2","0","0","600110502","61001012","0","0","0","0","768","620210147","1","36","0","50003","10011007","0","0","50003","1","0","0","0","0","0","0","600003630","2","60021","0","620330045","101011","0","100","0","1"
"620080048","0","0","4","0","2","0","0","600110512","61001012","0","0","0","0","777","620210148","1","36","0","51003","10011007","0","0","51003","1","0","0","0","0","0","0","600003631","2","60021","0","620330046","101011","0","100","0","1"
"620080049","0","0","4","0","2","0","0","600110522","61001012","0","0","0","0","786","620210149","1","36","0","52003","10011007","0","0","52003","1","0","0","0","0","0","0","600003632","2","60021","0","620330047","101011","0","100","0","1"
"620080050","0","0","4","0","2","0","0","600110532","61001012","0","0","0","0","800","620210150","1","36","0","53003","10011007","0","0","53003","1","0","0","0","0","0","0","600003633","2","60021","0","620330048","101011","0","100","0","1"
"620080051","0","0","4","0","2","0","0","600110542","61001012","0","0","0","0","809","620210151","1","36","0","54003","10011007","0","0","54003","1","0","0","0","0","0","0","600003634","2","60021","0","620330049","101011","0","100","0","1"
"620080052","0","0","4","0","2","0","0","600110552","61001012","0","0","0","0","816","620210152","1","36","0","55003","10011007","0","0","55003","1","0","0","0","0","0","0","600003635","2","60021","0","620330050","101011","0","100","0","1"
"620080053","0","0","4","0","2","0","0","600110562","61001012","0","0","0","0","824","620210153","1","36","0","56003","10011007","0","0","56003","1","0","0","0","0","0","0","600003636","2","60021","0","620330051","101011","0","100","0","1"
"620080054","0","0","4","0","2","0","0","600110572","61001012","0","0","0","0","827","620210154","1","36","0","57003","10011007","0","0","57003","1","0","0","0","0","0","0","600003637","2","60021","0","620330052","101011","0","100","0","1"
"620080055","0","0","4","0","2","0","0","600110582","61001012","0","0","0","0","834","620210155","1","36","0","58003","10011007","0","0","58003","1","0","0","0","0","0","0","600003638","2","60021","0","620330053","101011","0","100","0","1"
"620080056","0","0","4","0","2","0","0","600110592","61001012","0","0","0","0","849","620210156","1","36","0","59003","10011007","0","0","59003","1","0","0","0","0","0","0","600003639","2","60021","0","620330054","101011","0","100","0","1"
"620080057","0","0","4","0","2","0","0","600110602","61001012","0","0","0","0","855","620210157","1","36","0","60003","10011007","0","0","60003","1","0","0","0","0","0","0","600003640","2","60021","0","620330055","101011","0","100","0","1"
"620080058","0","0","4","0","2","0","0","600110612","61001012","0","0","0","0","865","620210158","1","36","0","61003","10011007","0","0","61003","1","0","0","0","0","0","0","600003641","2","60021","0","620330056","101011","0","100","0","1"
"620080059","0","0","4","0","2","0","0","600110622","61001012","0","0","0","0","874","620210159","1","10","0","62003","10011008","0","0","62003","1","0","0","0","0","0","0","600003642","2","60021","0","620330057","101011","0","100","0","1"
"620080060","0","0","4","0","2","0","0","600110632","61001012","0","0","0","0","888","620210160","1","10","0","63003","10011008","0","0","63003","1","0","0","0","0","0","0","600003643","2","60021","0","620330058","101011","0","100","0","1"
"620080061","0","0","4","0","2","0","0","600110642","61001012","0","0","0","0","899","620210161","1","10","0","64003","10011008","0","0","64003","1","0","0","0","0","0","0","600003644","2","60021","0","620330059","101011","0","100","0","1"
"620080062","0","0","4","0","2","0","0","600110652","61001012","0","0","0","0","907","620210162","1","10","0","65003","10011008","0","0","65003","1","0","0","0","0","0","0","600003645","2","60021","0","620330060","101011","0","100","0","1"
"620080063","0","0","4","0","2","0","0","600110662","61001012","0","0","0","0","918","620210163","1","10","0","66003","10011008","0","0","66003","1","0","0","0","0","0","0","600003646","2","60021","0","620330061","101011","0","100","0","1"
"620080064","0","0","4","0","2","0","0","600110672","61001012","0","0","0","0","926","620210164","1","10","0","67003","10011008","0","0","67003","1","0","0","0","0","0","0","600003647","2","60021","0","620330062","101011","0","100","0","1"
"620080065","0","0","4","0","2","0","0","600110682","61001012","0","0","0","0","938","620210165","1","10","0","68003","10011008","0","0","68003","1","0","0","0","0","0","0","600003648","2","60021","0","620330063","101011","0","100","0","1"
"620080066","0","0","4","0","2","0","0","600110692","61001012","0","0","0","0","954","620210166","1","10","0","69003","10011008","0","0","69003","1","0","0","0","0","0","0","600003649","2","60021","0","620330064","101011","0","100","0","1"
"620140001","0","0","4","0","2","0","0","600110032","61001012","0","0","0","0","323","620300001","1","36","0","3003","10011001","0","0","3003","1","0","0","0","0","0","0","600003654","2","60021","0","620050001","101011","0","100","0","1"
"620140001","0","0","4","0","2","0","0","600110042","61001012","0","0","0","0","323","620300001","1","36","0","4003","10011001","0","0","4003","1","0","0","0","0","0","0","600003655","2","60021","0","620050001","101011","0","100","0","1"
"620140002","0","0","4","0","2","0","0","600110052","61001012","0","0","0","0","336","620300002","1","36","0","5003","10011001","0","0","5003","1","0","0","0","0","0","0","600003656","2","60021","0","620050001","101011","0","100","0","1"
"620140003","0","0","4","0","2","0","0","600110062","61001012","0","0","0","0","342","620300003","1","36","0","6003","10011001","0","0","6003","1","0","0","0","0","0","0","600003657","2","60021","0","620050002","101011","0","100","0","1"
"620140004","0","0","4","0","2","0","0","600110072","61001012","0","0","0","0","352","620300004","1","36","0","7003","10011001","0","0","7003","1","0","0","0","0","0","0","600003658","2","60021","0","620050003","101011","0","100","0","1"
"620140005","0","0","4","0","2","0","0","600110082","61001012","0","0","0","0","360","620300005","1","36","0","8003","10011001","0","0","8003","1","0","0","0","0","0","0","600003659","2","60021","0","620050004","101011","0","100","0","1"
"620140006","0","0","4","0","2","0","0","600110092","61001012","0","0","0","0","373","620300006","1","36","0","9003","10011002","0","0","9003","1","0","0","0","0","0","0","600003660","2","60021","0","620050005","101011","0","100","0","1"
"620140007","0","0","4","0","2","0","0","600110102","61001012","0","0","0","0","386","620300007","1","36","0","10003","10011002","0","0","10003","1","0","0","0","0","0","0","600003661","2","60021","0","620050006","101011","0","100","0","1"
"620140008","0","0","4","0","2","0","0","600110112","61001012","0","0","0","0","392","620300008","1","36","0","11003","10011002","0","0","11003","1","0","0","0","0","0","0","600003662","2","60021","0","620050007","101011","0","100","0","1"
"620140009","0","0","4","0","2","0","0","600110122","61001012","0","0","0","0","402","620300009","1","36","0","12003","10011002","0","0","12003","1","0","0","0","0","0","0","600003663","2","60021","0","620050008","101011","0","100","0","1"
"620140010","0","0","4","0","2","0","0","600110132","61001012","0","0","0","0","408","620300010","1","36","0","13003","10011002","0","0","13003","1","0","0","0","0","0","0","600003664","2","60021","0","620050009","101011","0","100","0","1"
"620140011","0","0","4","0","2","0","0","600110142","61001012","0","0","0","0","420","620300011","1","36","0","14003","10011002","0","0","14003","1","0","0","0","0","0","0","600003665","2","60021","0","620050010","101011","0","100","0","1"
"620140012","0","0","4","0","2","0","0","600110152","61001012","0","0","0","0","427","620300012","1","36","0","15003","10011002","0","0","15003","1","0","0","0","0","0","0","600003666","2","60021","0","620050011","101011","0","100","0","1"
"620140013","0","0","4","0","2","0","0","600110162","61001012","0","0","0","0","439","620300013","1","36","0","16003","10011002","0","0","16003","1","0","0","0","0","0","0","600003667","2","60021","0","620050012","101011","0","100","0","1"
"620140014","0","0","4","0","2","0","0","600110172","61001012","0","0","0","0","445","620300014","1","36","0","17003","10011002","0","0","17003","1","0","0","0","0","0","0","600003668","2","60021","0","620050013","101011","0","100","0","1"
"620140015","0","0","4","0","2","0","0","600110182","61001012","0","0","0","0","458","620300015","1","36","0","18003","10011003","0","0","18003","1","0","0","0","0","0","0","600003669","2","60021","0","620050014","101011","0","100","0","1"
"620140016","0","0","4","0","2","0","0","600110192","61001012","0","0","0","0","465","620300016","1","36","0","19003","10011003","0","0","19003","1","0","0","0","0","0","0","600003670","2","60021","0","620050015","101011","0","100","0","1"
"620140017","0","0","4","0","2","0","0","600110202","61001012","0","0","0","0","469","620300017","1","36","0","20003","10011003","0","0","20003","1","0","0","0","0","0","0","600003671","2","60021","0","620050016","101011","0","100","0","1"
"620140018","0","0","4","0","2","0","0","600110212","61001012","0","0","0","0","477","620300018","1","36","0","21003","10011003","0","0","21003","1","0","0","0","0","0","0","600003672","2","60021","0","620050017","101011","0","100","0","1"
