a95476a9210bbc0e56cfa2ea59a56ffd98f6fa5d8753d99f085c9c3d072c96fd,c924ddb93a11acb5456fd476f1a87e8e530221c9b8c284a646ddcc47e406728e,f59bde21e4d49f34a2de86a82fccc3e8894288b58f1f49288343e5240a86163f,c513b0953e864365fcc5db84cfa8669dfd7261b96bebfa840f3e2d59de7f930a,d2740e763f9f6a2952b98da9d3afab960e6b56f8fe0d49b8630827962c4d08ac,c56dd038655bdb8a94209c1bb0d4b81944d61b96f757a81186352b8d41626455,a23cae0e51a50864cb6bae1e4cf975ef5ccc68f0cc44583175269bec0ad6f9b3,92442120f0c133a61a8950df7fe7fa034946acac151f6210ff1f8beb8e64b4dd,7afff14434002b4f9ce87452043f2a9a42bc16731da6ece5a72722c575be3f52
"10200012","0","16007001","35","219","2021/10/15 16:00:00","200","2024/06/14 15:59:59","5"
"10200013","22001","16007001","3","219","2021/10/15 16:00:00","200","2024/06/14 15:59:59","2"
"10200014","0","11004001","45","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200015","20002","11004001","38","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10200016","90007","11004001","500","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10200017","0","11005001","55","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200018","94002","11005001","120000","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","12"
"10200019","90007","11005001","500","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10200024","0","14001001","55","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200025","94002","14001001","280000","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","12"
"10200026","20003","14001001","11","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10200027","0","14003001","70","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200028","94002","14003001","480000","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","12"
"10200029","22002","14003001","4","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10200114","0","11101001","30","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200115","20003","11101001","11","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10200121","0","11001002","45","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200122","94002","11001002","110000","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","12"
"10200123","23001","11001002","6","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10220003","0","11001001","45","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220004","94002","11001001","120000","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","12"
"10220005","91002","11001001","10","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","8"
"10220006","0","11003001","60","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220007","20002","11003001","42","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10220008","91002","11003001","10","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","8"
"10220009","0","13002001","30","239","2022/11/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220010","0","18004001","30","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220011","0","16006001","40","239","2022/04/15 16:00:00","220","2024/06/14 15:59:59","5"
"10220012","0","16007001","35","239","2022/04/15 16:00:00","220","2024/06/14 15:59:59","5"
"10220013","22001","16007001","3","239","2022/04/15 16:00:00","220","2024/06/14 15:59:59","2"
"10220014","0","11004001","45","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220015","20002","11004001","42","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10220016","90007","11004001","500","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10220017","0","11005001","55","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220018","94002","11005001","130000","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","12"
"10220019","90007","11005001","500","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10220024","0","14001001","55","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220025","94002","14001001","300000","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","12"
"10220026","20003","14001001","12","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10220027","0","14003001","70","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220028","94002","14003001","510000","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","12"
"10220029","22002","14003001","4","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10220114","0","11101001","30","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220115","20003","11101001","12","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10220121","0","11001002","45","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","5"
"10220122","94002","11001002","120000","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","12"
"10220123","23001","11001002","6","239","2022/04/15 16:00:00","220","2030/12/31 23:59:59","2"
"10240003","0","11001001","45","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240004","94002","11001001","130000","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","12"
"10240005","91002","11001001","10","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","8"
"10240006","0","11003001","60","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240007","20002","11003001","46","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10240008","91002","11003001","10","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","8"
"10240009","0","13002001","30","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240010","0","18004001","30","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240011","0","16006001","40","259","2022/11/15 16:00:00","240","2024/06/14 15:59:59","5"
"10240012","0","16007001","35","259","2022/11/15 16:00:00","240","2024/06/14 15:59:59","5"
"10240013","22001","16007001","3","259","2022/11/15 16:00:00","240","2024/06/14 15:59:59","2"
"10240014","0","11004001","45","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240015","20002","11004001","46","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10240016","90007","11004001","500","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10240017","0","11005001","55","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240018","94002","11005001","140000","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","12"
"10240019","90007","11005001","500","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10240024","0","14001001","55","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240025","94002","14001001","320000","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","12"
"10240026","20003","14001001","13","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10240027","0","14003001","70","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240028","94002","14003001","540000","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","12"
"10240029","22002","14003001","4","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10240114","0","11101001","30","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240115","20003","11101001","13","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10240121","0","11001002","45","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","5"
"10240122","94002","11001002","130000","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","12"
"10240123","23001","11001002","6","259","2022/11/15 16:00:00","240","2030/12/31 23:59:59","2"
"10260003","0","11001001","45","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260004","94002","11001001","140000","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","12"
"10260005","91002","11001001","10","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","8"
"10260006","0","11003001","60","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260007","20002","11003001","50","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10260008","91002","11003001","10","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","8"
"10260009","0","13002001","30","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260010","0","18004001","30","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260011","0","16006001","40","279","2023/06/15 16:00:00","260","2024/06/14 15:59:59","5"
"10260012","0","16007001","35","279","2023/06/15 16:00:00","260","2024/06/14 15:59:59","5"
"10260013","22001","16007001","3","279","2023/06/15 16:00:00","260","2024/06/14 15:59:59","2"
"10260014","0","11004001","45","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260015","20002","11004001","50","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10260016","90007","11004001","500","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10260017","0","11005001","55","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260018","94002","11005001","150000","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","12"
"10260019","90007","11005001","500","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10260024","0","14001001","55","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260025","94002","14001001","340000","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","12"
"10260026","20003","14001001","14","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10260027","0","14003001","70","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260028","94002","14003001","570000","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","12"
"10260029","22002","14003001","4","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10260114","0","11101001","30","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260115","20003","11101001","14","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10260121","0","11001002","45","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","5"
"10260122","94002","11001002","140000","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","12"
"10260123","23001","11001002","6","279","2023/06/15 16:00:00","260","2030/12/31 23:59:59","2"
"10280003","0","11001001","45","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280004","94002","11001001","150000","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","12"
"10280005","91002","11001001","10","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","8"
"10280006","0","11003001","60","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280007","20002","11003001","54","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10280008","91002","11003001","10","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","8"
"10280009","0","13002001","30","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280010","0","18004001","30","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280011","0","16006001","40","-1","2023/12/15 16:00:00","280","2024/06/14 15:59:59","5"
"10280012","0","16007001","35","-1","2023/12/15 16:00:00","280","2024/06/14 15:59:59","5"
"10280013","22001","16007001","3","-1","2023/12/15 16:00:00","280","2024/06/14 15:59:59","2"
"10280014","0","11004001","45","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280015","20002","11004001","54","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10280016","90007","11004001","500","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10280017","0","11005001","55","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280018","94002","11005001","160000","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","12"
"10280019","90007","11005001","500","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10280024","0","14001001","55","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280025","94002","14001001","360000","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","12"
"10280026","20003","14001001","15","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10280027","0","14003001","70","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280028","94002","14003001","600000","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","12"
"10280029","22002","14003001","4","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10280114","0","11101001","30","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280115","20003","11101001","15","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10280121","0","11001002","45","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","5"
"10280122","94002","11001002","150000","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","12"
"10280123","23001","11001002","6","299","2023/12/15 16:00:00","280","2030/12/31 23:59:59","2"
"10290011","0","16008001","140","-1","2024/06/14 16:00:00","1","2030/12/31 23:59:59","5"
"10290012","22001","16008001","3","-1","2024/06/14 16:00:00","1","2030/12/31 23:59:59","2"
"10300003","0","11001001","45","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300004","94002","11001001","160000","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","12"
"10300005","91002","11001001","10","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","8"
"10300006","0","11003001","60","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300007","20002","11003001","58","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10300008","91002","11003001","10","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","8"
"10300009","0","13002001","30","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300010","0","18004001","30","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300014","0","11004001","45","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300015","20002","11004001","58","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10300016","90007","11004001","500","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10300017","0","11005001","55","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300018","94002","11005001","170000","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","12"
"10300019","90007","11005001","500","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10300024","0","14001001","55","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300025","94002","14001001","380000","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","12"
"10300026","20003","14001001","16","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10300027","0","14003001","70","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300028","94002","14003001","630000","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","12"
"10300029","22002","14003001","4","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10300114","0","11101001","30","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300115","20003","11101001","16","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10300121","0","11001002","45","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","5"
"10300122","94002","11001002","160000","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","12"
"10300123","23001","11001002","6","319","2024/07/15 16:00:00","300","2030/12/31 23:59:59","2"
"10320003","0","11001001","45","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320004","94002","11001001","170000","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","12"
"10320005","91002","11001001","10","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","8"
"10320006","0","11003001","60","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320007","20002","11003001","62","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10320008","91002","11003001","10","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","8"
"10320009","0","13002001","30","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320010","0","18004001","30","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320014","0","11004001","45","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320015","20002","11004001","62","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10320016","90007","11004001","500","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10320017","0","11005001","55","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320018","94002","11005001","180000","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","12"
"10320019","90007","11005001","500","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10320024","0","14001001","55","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320025","94002","14001001","400000","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","12"
"10320026","20003","14001001","17","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10320027","0","14003001","70","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320028","94002","14003001","660000","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","12"
"10320029","22002","14003001","4","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10320114","0","11101001","30","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320115","20003","11101001","17","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10320121","0","11001002","45","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","5"
"10320122","94002","11001002","170000","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","12"
"10320123","23001","11001002","6","339","2025/02/15 16:00:00","320","2030/12/31 23:59:59","2"
"10340003","0","11001001","45","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340004","94002","11001001","180000","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","12"
"10340005","91002","11001001","10","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","8"
"10340006","0","11003001","60","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340007","20002","11003001","66","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"10340008","91002","11003001","10","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","8"
"10340009","0","13002001","30","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340010","0","18004001","30","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340014","0","11004001","45","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340015","20002","11004001","66","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"10340016","90007","11004001","500","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"10340017","0","11005001","55","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340018","94002","11005001","190000","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","12"
"10340019","90007","11005001","500","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"10340024","0","14001001","55","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340025","94002","14001001","420000","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","12"
"10340026","20003","14001001","17","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"10340027","0","14003001","70","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340028","94002","14003001","690000","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","12"
"10340029","22002","14003001","4","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"10340114","0","11101001","30","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340115","20003","11101001","18","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"10340121","0","11001002","45","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","5"
"10340122","94002","11001002","180000","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","12"
"10340123","23001","11001002","6","-1","2025/08/15 16:00:00","340","2030/12/31 23:59:59","2"
"11005002","91002","11005002","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"11005003","91002","11005003","50","-1","2018/01/01 05:00:00","1","2030/12/31 23:59:59","8"
"11701001","25021","11701001","100","-1","2024/11/15 16:00:00","1","2030/12/31 23:59:59","2"
"18010001","90005","18010001","50","-1","2024/06/14 16:00:00","1","2030/12/31 23:59:59","2"
"21082001","21953","21082001","1","-1","2025/02/15 16:00:00","1","2030/12/31 23:59:59","2"
"21082002","21953","21082002","1","-1","2025/02/15 16:00:00","1","2030/12/31 23:59:59","2"
"21082003","21953","21082003","1","-1","2025/06/09 16:00:00","1","2030/12/31 23:59:59","2"
"21082004","21953","21082004","1","-1","2025/06/09 16:00:00","1","2030/12/31 23:59:59","2"
"25010001","90006","25010001","100","-1","2021/05/27 05:00:00","1","2030/12/31 23:59:59","2"
"25010002","90006","25010002","500","-1","2021/05/27 05:00:00","1","2030/12/31 23:59:59","2"
"25010003","90006","25010003","1500","-1","2021/05/27 05:00:00","1","2030/12/31 23:59:59","2"
"25010004","90006","25010004","2500","-1","2021/05/27 05:00:00","1","2030/12/31 23:59:59","2"
"25010011","90006","25010011","500","-1","2020/12/26 05:00:00","1","2030/12/31 23:59:59","2"
"25010012","90006","25010012","2500","-1","2020/12/26 05:00:00","1","2030/12/31 23:59:59","2"
"25010013","90006","25010013","3500","-1","2020/12/26 05:00:00","1","2030/12/31 23:59:59","2"
"26020001","2848","26020001","1","-1","2025/07/01 16:00:00","1","2030/12/31 23:59:59","7"
