046871f16db5600e74ab34214a654d5d54785ee9264ca4dcafef2f69ce122b7e,e1c38910877cf461f0a2a395f850cc13e65989185550f7e6a1bf0a014bb1a548,ed41c3f8b6234ebdcb697ee20420b992d406851b657765061060bafa84af66b1,ea2fe22da39cdeccf450192a7eb84ef0332b3243fee9c3884e70b77f243c53b4,08b0b2ef9cfdf5ee7fe6f5be5e8f500a6430827387c3f4504aa272cf574ee267,463306edeb6ad9ed21d7028d28039e7962736de54caddbfa6bffa4400f0dff5a,a092e803c6d19cd91fc6449833929994791679168471a49ec0ff6373fd0322b2,1116c144b47e4a1388147e69d173c4bfcabc96e0b3866e61a7dcb26505282d1e,6f70fa1216eb5cf13b42931cc6f8b7246f4a347316fe25d8e919c91a388bff1a,5243142485f5c626eed2932a8e3e3e7c91b4cdf889a7949b0ec4904213c3a8a1,cb537e02ee11211b6ab05b3ea31f7de891b412c24532a42e7eeecf5c2a84ea4e,ed328608c6802bcaf9f3723f91a146e47009468774daaf416b026ddfaec0bc28,0a6cfeb89a53a61a0bcfeee3d7f4eecea7040e7c9ff0ca7c33e28382528799d6,800ec80456f49fa325fee42402cef8e1d7f4358ea1c56941afdbd15b6705d5e2,88efd6f83d2d01a84c46cbcfb5f2dcbdbcf92c52af26ab3051a9ccfc4fe1830d,6e3f7c1deed9578b424aad234c7b58ccf9503b3ed83890cc569a3268a4b9ab2d,ed874d6da225bb26421c5227d250d3b5d20fc7dc5c815bccf3969c46be946316,535a66bd775c43610b4739e38c00e29e0005b0dd5e479afc69b3097b0ff10e94,5e5163d03643878f8319169fd0c43379848c7565a03da64ebcf4e1235d8419b1,cee1acee01818458eab2ecf00bfc8b0f0962263c0fd36c5173bd02ca541d896e,ac22f76038a7062353fc3da19df87c0bcae16ed7e5b825e62af404ec71890f49,817cfa4c4b795ae322301ebffe49b0a6940ef5bb1c82fd1e88a6186ac7aff2e6,ab8bd41031947fabd8dda9f1f260ec7693b64d2b96afe97b2460cac24177b348,a50f42653ffceed8c2e3ea487699604a0aa284f4fe1718c3ea024ef703929cea,761a14b71ee90f559388e84902a769bbbb3a161661eae9e2fd9ac06e42ebbb02,4b7938832196eb7347b97838548e4d41c31c0536b83637316d242d57ed9bf751,b2a15e891c8fba2cb86b968d50299435ba3475a4c19038b096d47c0077777bcb,48e94c5f7223f6194cdfebd2ffbec60743b325268d88acdc7ed733ace8831852,3dfcae566b4b0cc0f5fa29514e7d2d1a186b1ffd655a87011bfa6e7db7b46d15,096140cf9292cf29002f47f9959eee920852cd0db0086356585427da82da040d,71abfab39edc1ee11eaa2a7399f0c456b461b83e5a73cf70aedcfbb1b14faa2a,e4da18372c027f7c16bcca80dff0881ae157f2241a0edf4e957792da521a16cb,6e056e88145190fae8ea7ea0a07f38c881d06726cebf66e0fc9591c5da4459f4,606ab56b9bd7ccda00f1aaa95f32bb49c95c30f7b7a62a435add1836d377f9a2,f7227e63d4433987b8ad833495db386107357393ff46d59dcf2068c1288a7e56,52fa27d1e388ceb624a28f97e6944979fddcf073c8f9c1df3630314d8601a1ac,573648e5dcab9e112c5c1f15daed9576fd0849892b355e66cd6529924329642f,eabb337c92935591e09df6009efae74f4a7e09f12da0946ab960c5bbdab07980,159381f8e0252d9c97e5c77809525823b667d2418f098228f11e59e403950a9a,14fdd8dcc672764ee3ba4168eda4f757fbf66dde68ffbdad037f883cbf13aeb0,c3eaed3b982b4b8f7c6ceb29c265536a780a7f01309e2fd210af474b8d5b6103,0f7eb4201c23c1908c438dd7947c80f0e42cdaa1e78394f7e7f76bb4e8c79076,695dfb8a3008e9ce8f7370b68d429d88553385f7323850e2d6f1cd7b43343651,61570d168ccedcb43a306a58b19f384c5e44333c9fe946dd100e4a9a67d6b5ab
"331","0","331","47","0","72","331","331","520","1","924140205","0","602001","23475","0","0","0","0","0","0","0","0","0","569","0","28","0","0","2213","0","200000001","331","0","0","0","0","美美的闇影","6","0","34","331","50","331","10962135"
"331","0","331","25","0","44","331","331","1270","1","924140301","0","619101","0","0","0","20","0","136","0","0","0","0","1604","0","12","0","14932","0","0","200000001","331","0","0","0","0","空花（黑暗）的闇影","5","0","33","331","86","331","15523416"
"331","0","331","45","0","81","331","331","326","1","924140302","0","603701","29338","0","0","0","0","0","0","0","0","0","377","0","10","0","0","2690","0","200000001","331","0","0","0","0","智的闇影","6","0","33","331","36","331","14243258"
"3310","0","331","0","0","44","3310","3310","840","0","924140303","0","252200","13787","0","0","0","0","0","0","0","0","0","560","0","0","0","0","0","0","200000001","3310","0","0","0","0","毒牙蜥蜴","0","0","1","3310","0","3310","17714779"
"331","0","331","38","0","44","331","331","1733","1","924140304","0","602601","16183","0","0","4","0","0","0","0","0","0","1289","0","43","0","0","205","0","200000001","331","0","0","0","0","鈴的闇影","6","0","33","331","2790","331","15312298"
"3310","0","331","0","0","44","3310","3310","420","0","924140305","0","256400","17540","0","0","0","0","0","0","0","0","0","280","0","0","0","0","0","0","200000001","3310","0","0","0","0","小小格里芬","0","0","1","3310","0","3310","18206591"
"50000","0","100","110","0","60","0","50000","420","0","924141101","0","301503","20000","0","0","0","0","0","0","0","0","0","420","0","0","0","0","0","0","300000008","0","0","0","0","0","狂戰之狼","1","0","1","50000","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","924141102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"50000","0","200","110","0","60","0","50000","700","0","924141201","0","301503","40000","0","0","0","0","0","0","0","0","0","700","0","0","0","0","0","0","300000008","0","0","0","0","0","狂戰之狼","1","0","1","50000","0","0","150000000"
"350","0","500","0","250","100","100","0","0","0","924141202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","350","1000000000"
"50000","0","455","130","0","60","0","50000","1600","0","924141301","0","301503","70000","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0","300000008","0","0","0","0","0","狂戰之狼","1","0","1","50000","0","0","300000000"
"600","0","500","0","250","100","100","0","0","0","924141302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","600","1000000000"
"50000","0","455","130","0","60","0","50000","1600","0","924141401","0","301503","70000","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0","300000008","0","0","0","0","0","狂戰之狼","1","0","1","50000","0","0","1000000000"
"600","0","500","0","250","100","100","0","0","0","924141402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","600","1000000000"
"700","0","100","90","0","60","300","900","0","0","924142101","0","305805","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","涅普堤利昂","1","0","1","200","0","1","80000000"
"0","0","100","0","0","60","0","0","2500","0","924142102","0","305805","1000","0","0","0","0","0","0","0","0","0","2500","0","0","0","16000","0","0","300000008","0","0","0","0","0","涅普堤利昂Ａ","1","0","1","0","0","0","400000"
"0","0","100","0","0","60","0","0","300","0","924142103","0","305805","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂Ｂ","1","0","1","0","0","0","1000000"
"0","0","100","0","0","60","0","0","150","0","924142104","0","305805","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂C","1","0","1","0","0","0","1000000"
"200","0","500","0","250","100","100","0","0","0","924142105","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"700","0","200","90","0","60","300","900","0","0","924142201","0","305805","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","涅普堤利昂","1","0","1","200","0","1","150000000"
"0","0","200","0","0","60","0","0","3000","0","924142202","0","305805","1000","0","0","0","0","0","0","0","0","0","4000","0","0","0","22000","0","0","300000008","0","0","0","0","0","涅普堤利昂Ａ","1","0","1","0","0","0","600000"
"0","0","200","0","0","60","0","0","350","0","924142203","0","305805","0","0","0","0","0","0","0","0","0","0","400","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂Ｂ","1","0","1","0","0","0","1200000"
"0","0","200","0","0","60","0","0","200","0","924142204","0","305805","0","0","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂C","1","0","1","0","0","0","1200000"
"250","0","500","0","250","100","100","0","0","0","924142205","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","250","1000000000"
"700","0","455","90","0","60","300","900","0","0","924142301","0","305805","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","涅普堤利昂","1","0","1","200","0","1","300000000"
"0","0","455","0","0","60","0","0","7500","0","924142302","0","305805","1000","0","0","0","0","0","0","0","0","0","7500","0","0","0","30000","0","0","300000008","0","0","0","0","0","涅普堤利昂Ａ","1","0","1","0","0","0","800000"
"0","0","455","0","0","60","0","0","600","0","924142303","0","305805","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂Ｂ","1","0","1","0","0","0","1800000"
"0","0","455","0","0","60","0","0","300","0","924142304","0","305805","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂C","1","0","1","0","0","0","1800000"
"400","0","500","0","250","100","100","0","0","0","924142305","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"700","0","455","90","0","60","300","900","0","0","924142401","0","305805","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","300000008","300","0","0","0","0","涅普堤利昂","1","0","1","200","0","1","1000000000"
"0","0","455","0","0","60","0","0","7500","0","924142402","0","305805","1000","0","0","0","0","0","0","0","0","0","7500","0","0","0","30000","0","0","300000008","0","0","0","0","0","涅普堤利昂Ａ","1","0","1","0","0","0","800000"
"0","0","455","0","0","60","0","0","600","0","924142403","0","305805","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂Ｂ","1","0","1","0","0","0","1800000"
"0","0","455","0","0","60","0","0","300","0","924142404","0","305805","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","涅普堤利昂C","1","0","1","0","0","0","1800000"
"400","0","500","0","250","100","100","0","0","0","924142405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"10000","0","100","130","0","60","0","10000","800","0","924143101","0","303505","18000","0","0","0","0","0","0","0","0","0","600","0","0","0","12000","0","0","300000008","0","0","0","0","0","怒蛇","1","0","1","10000","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","924143102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"10000","0","200","130","0","60","0","10000","1200","0","924143201","0","303505","30000","0","0","0","0","0","0","0","0","0","800","0","0","0","20000","0","0","300000008","0","0","0","0","0","怒蛇","1","0","1","10000","0","0","150000000"
"250","0","500","0","250","100","100","0","0","0","924143202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","350","1000000000"
"10000","0","455","130","0","60","0","10000","2000","0","924143301","0","303505","50000","0","0","0","0","0","0","0","0","0","2000","0","0","0","30000","0","0","300000008","0","0","0","0","0","怒蛇","1","0","1","10000","0","0","300000000"
"500","0","500","0","250","100","100","0","0","0","924143302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"10000","0","455","130","0","60","0","10000","2000","0","924143401","0","303505","50000","0","0","0","0","0","0","0","0","0","2000","0","0","0","30000","0","0","300000008","0","0","0","0","0","怒蛇","1","0","1","10000","0","0","1000000000"
"500","0","500","0","250","100","100","0","0","0","924143402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"3340","0","334","0","0","42","3340","3340","2265","0","924150101","0","252900","856","0","0","0","0","0","0","0","0","0","906","0","0","0","0","0","0","200000001","3340","0","0","0","0","高等獸人","0","0","1","3340","0","3340","6227142"
"3340","0","334","0","0","42","3340","3340","1812","0","924150102","0","251600","887","0","0","0","0","0","0","0","0","0","1208","0","0","0","0","0","0","200000001","3340","0","0","0","0","狂野角鹿","0","0","1","3340","0","3340","5764596"
"3340","0","334","0","0","42","3340","3340","1812","0","924150103","0","253100","1011","0","0","0","0","0","0","0","0","0","1208","0","0","0","0","0","0","200000001","3340","0","0","0","0","綠葉野豬","0","0","1","3340","0","3340","5722491"
"334","0","334","19","0","42","334","334","3031","1","924150104","0","609501","0","0","0","20","0","120","0","0","0","0","2191","0","12","0","4634","0","0","200000001","334","0","0","0","0","空花（大江戶）的闇影","5","0","32","334","207","334","2952429"
"334","0","334","33","0","65","334","334","702","1","924150105","0","610701","10426","0","0","0","0","0","0","0","0","0","545","0","5","0","0","1893","0","200000001","334","0","0","0","0","碧（插班生）的闇影","5","0","32","334","30","334","1307451"
"3340","0","334","0","0","42","3340","3340","1137","0","924150201","0","250400","10873","0","0","0","0","0","0","0","0","0","758","0","0","0","0","0","0","200000001","3340","0","0","0","0","海獅怪","0","0","1","3340","0","3340","23528358"
"3340","0","334","0","0","42","3340","3340","909","0","924150202","0","252000","11387","0","0","0","0","0","0","0","0","0","606","0","0","0","0","0","0","200000001","3340","0","0","0","0","多倫多獸","0","0","1","3340","0","3340","24667394"
"3340","0","334","0","0","42","3340","3340","909","0","924150203","0","250900","12021","0","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","200000001","3340","0","0","0","0","生者戰士像","0","0","1","3340","0","3340","23400621"
"334","0","334","18","0","42","334","334","998","1","924150204","0","600701","25995","0","0","4","0","0","0","0","0","0","1619","0","113","0","0","281","0","200000001","334","0","0","0","0","宮子的闇影","6","0","32","334","44","334","20901298"
"334","0","334","35","0","42","334","334","435","1","924150205","0","605101","52985","0","0","2","0","0","0","0","0","0","450","0","3","0","0","1717","0","200000001","334","0","0","0","0","深月的闇影","6","0","32","334","30","334","18509966"
"3340","0","334","0","0","42","3340","3340","455","0","924150301","0","250700","9199","0","0","0","0","0","0","0","0","0","1212","0","0","0","0","0","0","200000001","3340","0","0","0","0","魔像","0","0","1","3340","0","3340","23212921"
"3340","0","334","0","0","42","3340","3340","682","0","924150302","0","251200","10750","0","0","0","0","0","0","0","0","0","758","0","0","0","0","0","0","200000001","3340","0","0","0","0","哥布林護衛","0","0","1","3340","0","3340","22682983"
"334","0","334","29","0","42","334","334","458","1","924150303","0","616901","36638","0","0","0","0","0","0","0","0","0","556","0","13","0","0","1287","0","200000001","334","0","0","0","0","美冬（工作服）的闇影","5","0","32","334","35","334","15965801"
"334","0","334","28","0","42","334","334","1426","1","924150304","0","602601","22348","0","0","4","0","0","0","0","0","0","1080","0","43","0","0","190","0","200000001","334","0","0","0","0","鈴的闇影","6","0","32","334","2600","334","18519180"
"334","0","334","22","0","42","334","334","1090","1","924150305","0","600201","0","0","0","18","0","198","0","0","0","0","954","0","6","0","29780","0","0","200000001","334","0","0","0","0","優衣的闇影","6","0","32","334","2690","334","17096065"
"500","0","100","50","0","60","0","500","400","0","924151101","0","305104","10000","0","0","0","0","0","0","0","0","0","400","0","0","0","0","0","0","300000008","0","0","0","0","0","獨角兔","1","0","1","300","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","924151102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"500","0","200","50","0","60","0","500","600","0","924151201","0","305104","20000","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","獨角兔","1","0","1","300","0","0","150000000"
"400","0","500","0","250","100","100","0","0","0","924151202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"500","0","455","50","0","60","0","500","1200","0","924151301","0","305104","32000","0","0","0","0","0","0","0","0","0","700","0","0","0","0","0","0","300000008","0","0","0","0","0","獨角兔","1","0","1","300","0","0","300000000"
"500","0","500","0","250","100","100","0","0","0","924151302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"500","0","455","50","0","60","0","500","1200","0","924151401","0","305104","32000","0","0","0","0","0","0","0","0","0","700","0","0","0","0","0","0","300000008","0","0","0","0","0","獨角兔","1","0","1","300","0","0","1000000000"
"500","0","500","0","250","100","100","0","0","0","924151402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"600","0","100","70","0","60","3000","5000","0","0","924152101","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","3000","0","0","0","0","三重岩","1","0","1","3000","0","3000","80000000"
"0","0","100","0","0","60","0","0","3000","0","924152102","0","306904","3000","0","0","0","0","0","0","0","0","0","3000","0","0","0","3000","0","0","300000008","0","0","0","0","0","三重岩Ａ","1","0","1","0","0","0","400000"
"0","0","100","0","0","60","0","0","700","0","924152103","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩Ｂ","1","0","1","0","0","0","1000000"
"0","0","100","0","0","60","0","0","0","0","924152104","0","306904","0","0","0","0","0","0","0","0","0","0","700","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩C","1","0","1","0","0","0","1000000"
"300","0","500","0","250","100","100","0","0","0","924152105","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"600","0","200","70","0","60","3000","5000","0","0","924152201","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","3000","0","0","0","0","三重岩","1","0","1","3000","0","3000","150000000"
"0","0","200","0","0","60","0","0","5000","0","924152202","0","306904","7000","0","0","0","0","0","0","0","0","0","5000","0","0","0","7000","0","0","300000008","0","0","0","0","0","三重岩Ａ","1","0","1","0","0","0","600000"
"0","0","200","0","0","60","0","0","1200","0","924152203","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩Ｂ","1","0","1","0","0","0","1200000"
"0","0","200","0","0","60","0","0","0","0","924152204","0","306904","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩C","1","0","1","0","0","0","1200000"
"450","0","500","0","250","100","100","0","0","0","924152205","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"600","0","455","70","0","60","3000","5000","0","0","924152301","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","3000","0","0","0","0","三重岩","1","0","1","3000","0","3000","300000000"
"0","0","455","0","0","60","0","0","10000","0","924152302","0","306904","10000","0","0","0","0","0","0","0","0","0","10000","0","0","0","10000","0","0","300000008","0","0","0","0","0","三重岩Ａ","1","0","1","0","0","0","800000"
"0","0","455","0","0","60","0","0","2000","0","924152303","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩Ｂ","1","0","1","0","0","0","1800000"
"0","0","455","0","0","60","0","0","0","0","924152304","0","306904","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩C","1","0","1","0","0","0","1800000"
"500","0","500","0","250","100","100","0","0","0","924152305","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"600","0","455","70","0","60","3000","5000","0","0","924152401","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","3000","0","0","0","0","三重岩","1","0","1","3000","0","3000","1000000000"
"0","0","455","0","0","60","0","0","10000","0","924152402","0","306904","10000","0","0","0","0","0","0","0","0","0","10000","0","0","0","10000","0","0","300000008","0","0","0","0","0","三重岩Ａ","1","0","1","0","0","0","800000"
"0","0","455","0","0","60","0","0","2000","0","924152403","0","306904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩Ｂ","1","0","1","0","0","0","1800000"
"0","0","455","0","0","60","0","0","0","0","924152404","0","306904","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","0","0","0","300000008","0","0","0","0","0","三重岩C","1","0","1","0","0","0","1800000"
"500","0","500","0","250","100","100","0","0","0","924152405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"600","0","100","130","0","60","0","800","400","0","924153101","0","307506","16000","0","0","0","0","0","0","0","0","0","400","0","0","0","8000","0","0","300000008","0","0","0","0","0","暴風‧席茲","1","0","1","600","0","800","80000000"
"300","0","500","0","250","100","100","0","0","0","924153102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"600","0","200","130","0","60","0","800","700","0","924153201","0","307506","32000","0","0","0","0","0","0","0","0","0","700","0","0","0","20000","0","0","300000008","0","0","0","0","0","暴風‧席茲","1","0","1","600","0","800","150000000"
"500","0","500","0","250","100","100","0","0","0","924153202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"600","0","455","130","0","60","0","800","1400","0","924153301","0","307506","60000","0","0","0","0","0","0","0","0","0","1400","0","0","0","40000","0","0","300000008","0","0","0","0","0","暴風‧席茲","1","0","1","600","0","800","300000000"
"650","0","500","0","250","100","100","0","0","0","924153302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"600","0","455","130","0","60","0","800","1400","0","924153401","0","307506","60000","0","0","0","0","0","0","0","0","0","1400","0","0","0","40000","0","0","300000008","0","0","0","0","0","暴風‧席茲","1","0","1","600","0","800","1000000000"
"650","0","500","0","250","100","100","0","0","0","924153402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","650","1000000000"
"3370","0","337","0","0","44","3370","3370","1540","0","924160101","0","251200","2853","0","0","0","0","0","0","0","0","0","1711","0","0","0","0","0","0","200000001","3370","0","0","0","0","哥布林護衛","0","0","1","3370","0","3370","3164951"
"3370","0","337","0","0","44","3370","3370","1026","0","924160102","0","250600","0","0","0","0","0","0","0","0","0","0","684","0","0","0","1500","0","0","200000001","3370","0","0","0","0","小狸貓","0","0","1","3370","0","3370","3488099"
"337","0","337","40","0","44","337","337","3164","1","924160103","0","604701","10499","0","0","5","0","0","0","0","0","0","3076","0","26","0","0","535","0","200000001","337","0","0","0","0","純的闇影","6","0","33","337","69","337","2763947"
"337","0","337","25","0","44","337","337","2329","1","924160104","0","619101","0","0","0","20","0","136","0","0","0","0","2941","0","12","0","12443","0","0","200000001","337","0","0","0","0","空花（黑暗）的闇影","5","0","33","337","86","337","2599730"
"3370","0","337","0","0","44","3370","3370","1284","0","924160105","0","255100","0","0","0","0","0","0","0","0","0","0","856","0","0","0","8981","0","0","200000001","3370","0","0","0","0","寒冰雛鳥","0","0","1","3370","0","3370","2915737"
"3370","0","337","0","0","44","3370","3370","2520","0","924160201","0","254100","4827","0","0","0","0","0","0","0","0","0","3919","0","0","0","0","0","0","200000001","3370","0","0","0","0","寄居蟹騎士","0","0","1","3370","0","3370","5577264"
"337","0","337","28","0","64","337","337","828","1","924160202","0","610801","28242","0","0","0","0","0","0","0","0","0","1118","0","48","0","0","2753","0","200000001","337","0","0","0","0","克蘿依的闇影","5","0","33","337","30","337","4089517"
"3370","0","337","0","0","44","3370","3370","2520","0","924160203","0","252500","15443","0","0","0","0","0","0","0","0","0","1679","0","0","0","0","0","0","200000001","3370","0","0","0","0","火蜥蜴","0","0","1","3370","0","3370","5363668"
"337","0","337","33","0","44","337","337","1411","1","924160204","0","614201","27436","0","0","1","0","0","0","0","0","0","1471","0","14","0","0","1755","0","200000001","337","0","0","0","0","莫妮卡（魔法少女）的闇影","5","0","33","337","870","337","4161382"
"3370","0","337","0","0","44","3370","3370","2101","0","924160205","0","255500","8448","0","0","0","0","0","0","0","0","0","1400","0","0","0","0","0","0","200000001","3370","0","0","0","0","殺人蜂","0","0","1","3370","0","3370","5282874"
"3370","0","337","0","0","44","3370","3370","3359","0","924160301","0","251000","8230","0","0","0","0","0","0","0","0","0","2333","0","0","0","0","0","0","200000001","3370","0","0","0","0","生者劍士像","0","0","1","3370","0","3370","10870707"
"337","0","337","30","0","44","337","337","1057","1","924160302","0","613301","0","0","0","29","0","1024","0","0","0","0","716","0","0","0","41928","0","0","200000001","337","0","0","0","0","七七香（夏日）的闇影","5","0","33","337","146","337","7991348"
"337","0","337","40","0","44","337","337","2106","1","924160303","0","608802","0","0","0","19","0","530","0","0","0","0","1771","0","3","0","36972","0","0","200000001","337","0","0","0","0","優衣（新年）的闇影","6","0","33","337","1580","337","8463504"
"337","0","337","39","0","44","337","337","722","1","924160304","0","603602","0","0","0","17","0","2524","0","0","0","0","605","0","0","0","45602","0","0","200000001","337","0","0","0","0","鏡華的闇影","6","0","33","337","60","337","8074486"
"3370","0","337","0","0","44","3370","3370","560","0","924160305","0","258200","0","0","0","0","0","0","0","0","0","0","373","0","0","0","35746","0","0","200000001","3370","0","0","0","0","幼年巨蜥","0","0","1","3370","0","3370","10673465"
"0","0","100","100","0","60","0","600","600","0","924161101","0","304606","0","0","0","0","0","0","0","0","0","0","600","0","0","0","15000","0","0","300000008","0","0","0","0","0","雷雷","1","0","1","500","0","500","80000000"
"200","0","500","0","250","100","100","0","0","0","924161102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"0","0","200","100","0","60","0","600","1200","0","924161201","0","304606","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","30000","0","0","300000008","0","0","0","0","0","雷雷","1","0","1","500","0","500","150000000"
"400","0","500","0","250","100","100","0","0","0","924161202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"0","0","460","100","0","60","0","600","2100","0","924161301","0","304606","0","0","0","0","0","0","0","0","0","0","2100","0","0","0","42000","0","0","300000008","0","0","0","0","0","雷雷","1","0","1","500","0","500","300000000"
