4d9620729ec5df76aa4be95c3e126ebdb325d7315311d461b746b6d9fe9bcb32,a7034998a644ca224cd5d54c58cbb597029e8f5b32d4fe276cab1051221b4072,b32ba7ecd9c5cbf59daf0a7e6e8c4d21c0e3aec5f91f707af12116113dfd8f84,e452d68251d252a689a234f2206775a7191a6f73ddb1becb051bb2b5a3a67382
"804804","8048","11010","3500"
"804805","8048","11010","4400"
"804806","8048","11011","5250"
"804807","8048","11019","6150"
"804808","8048","11007","7000"
"804809","8048","11019","7950"
"804810","8048","11003","8850"
"804811","8048","11003","9700"
"804812","8048","11009","10600"
"804813","8048","11007","11550"
"804901","8049","11007","900"
"804902","8049","10003","2350"
"804903","8049","11016","2700"
"804904","8049","11015","3600"
"804905","8049","11009","4500"
"804906","8049","11017","5400"
"804907","8049","11008","6300"
"804908","8049","11006","7200"
"804909","8049","11014","8100"
"804910","8049","11010","9000"
"804911","8049","11001","9900"
"804912","8049","10006","10800"
"804913","8049","10006","11700"
"805001","8050","11017","1100"
"805002","8050","11008","1900"
"805003","8050","10006","2800"
"805004","8050","11001","3700"
"805005","8050","11010","4650"
"805006","8050","11015","5500"
"805007","8050","11006","6400"
"805008","8050","10003","7850"
"805009","8050","11016","8250"
"805010","8050","10006","9150"
"805011","8050","11007","10000"
"805012","8050","11009","10900"
"805013","8050","11014","11900"
"805101","8051","11001","1000"
"805102","8051","11007","2000"
"805103","8051","11006","2850"
"805104","8051","11017","3750"
"805105","8051","10003","5250"
"805106","8051","11014","5550"
"805107","8051","11009","6500"
"805108","8051","10006","7400"
"805109","8051","10006","8200"
"805110","8051","11015","9200"
"805111","8051","11016","10100"
"805112","8051","11008","10950"
"805113","8051","11010","11800"
"805201","8052","11004","900"
"805202","8052","11002","1800"
"805203","8052","11004","2700"
"805204","8052","11016","3600"
"805205","8052","11007","4500"
"805206","8052","11016","5400"
"805207","8052","11007","6300"
"805208","8052","10003","7750"
"805209","8052","10003","8650"
"805210","8052","11007","9000"
"805211","8052","11007","9900"
"805212","8052","11004","10800"
"805213","8052","11011","11700"
"805301","8053","11007","750"
"805302","8053","11016","1700"
"805303","8053","11002","2500"
"805304","8053","11011","3500"
"805305","8053","11004","4300"
"805306","8053","10003","5850"
"805307","8053","11004","6100"
"805308","8053","11007","7100"
"805309","8053","11007","7900"
"805310","8053","11004","8800"
"805311","8053","11016","9800"
"805312","8053","11007","10700"
"805313","8053","10003","12150"
"805401","8054","11007","800"
"805402","8054","11007","1600"
"805403","8054","11011","2600"
"805404","8054","10003","4000"
"805405","8054","11004","4350"
"805406","8054","11002","5200"
"805407","8054","11004","6200"
"805408","8054","11016","7000"
"805409","8054","11016","7950"
"805410","8054","11007","8900"
"805411","8054","10003","10250"
"805412","8054","11007","10650"
"805413","8054","11004","11550"
"805501","8055","11010","900"
"805502","8055","11010","1800"
"805503","8055","11009","2700"
"805504","8055","11004","3600"
"805505","8055","11004","4500"
"805506","8055","11011","5400"
"805507","8055","11002","6300"
"805508","8055","11002","7200"
"805509","8055","10003","8650"
"805510","8055","11003","9000"
"805511","8055","11003","9900"
"805512","8055","11019","10800"
"805513","8055","11019","11700"
"805601","8056","11003","1000"
"805602","8056","11002","1950"
"805603","8056","11019","2850"
"805604","8056","11004","3750"
"805605","8056","10003","5200"
"805606","8056","11010","5550"
"805607","8056","11003","6400"
"805608","8056","11004","7350"
"805609","8056","11011","8200"
"805610","8056","11010","9200"
"805611","8056","11009","10000"
"805612","8056","11019","10900"
"805613","8056","11002","11850"
"805701","8057","10003","1600"
"805702","8057","11002","2000"
"805703","8057","11003","2900"
"805704","8057","11019","3700"
"805705","8057","11019","4700"
"805706","8057","11003","5500"
"805707","8057","11010","6450"
"805708","8057","11009","7400"
"805709","8057","11004","8250"
"805710","8057","11002","9150"
"805711","8057","11011","10100"
"805712","8057","11010","10950"
"805713","8057","11004","11800"
"805801","8058","11006","900"
"805802","8058","11014","1800"
"805803","8058","10006","2700"
"805804","8058","11010","3600"
"805805","8058","11008","4500"
"805806","8058","11010","5400"
"805807","8058","11014","6300"
"805808","8058","11015","7200"
"805809","8058","11003","8100"
"805810","8058","11009","9000"
"805811","8058","11011","9900"
"805812","8058","11019","10800"
"805813","8058","11019","11700"
"805901","8059","11011","750"
"805902","8059","11009","1600"
"805903","8059","11019","2550"
"805904","8059","11019","3400"
"805905","8059","11010","4350"
"805906","8059","11006","5200"
"805907","8059","11014","6150"
"805908","8059","11003","7050"
"805909","8059","11008","7950"
"805910","8059","11010","8800"
"805911","8059","10006","9700"
"805912","8059","11014","10700"
"805913","8059","11015","11500"
"806001","8060","11011","700"
"806002","8060","11006","1700"
"806003","8060","11014","2600"
"806004","8060","11010","3450"
"806005","8060","11003","4400"
"806006","8060","11015","5300"
"806007","8060","11014","6100"
"806008","8060","10006","7100"
"806009","8060","11019","7900"
"806010","8060","11009","8900"
"806011","8060","11008","9750"
"806012","8060","11010","10650"
"806013","8060","11019","11600"
"900101","9001","1014","800"
"900102","9001","1004","1600"
"900103","9001","1015","2400"
"900104","9001","1004","3200"
"900105","9001","1016","4000"
"900106","9001","1011","4800"
"900107","9001","1017","5600"
"900108","9001","1011","6400"
"900109","9001","1014","7200"
"900110","9001","1018","8000"
"900111","9001","1015","8800"
"900112","9001","1018","9600"
"900113","9001","1004","10400"
"900114","9001","1011","11200"
"900115","9001","1018","12000"
"900116","9001","1018","12800"
"900201","9002","1015","1000"
"900202","9002","1011","1700"
"900203","9002","1014","2600"
"900204","9002","1014","3350"
"900205","9002","1004","4200"
"900206","9002","1015","5000"
"900207","9002","1004","5800"
"900208","9002","1016","6550"
"900209","9002","1018","7350"
"900210","9002","1018","8150"
"900211","9002","1018","9000"
"900212","9002","1011","9700"
"900213","9002","1011","10550"
"900214","9002","1017","11350"
"900215","9002","1018","12200"
"900216","9002","1004","13000"
"900301","9003","1014","950"
"900302","9003","1018","1750"
"900303","9003","1011","2550"
"900304","9003","1004","3400"
"900305","9003","1015","4150"
"900306","9003","1011","4900"
"900307","9003","1018","5700"
"900308","9003","1014","6600"
"900309","9003","1015","7300"
"900310","9003","1018","8100"
"900311","9003","1016","8950"
"900312","9003","1004","9800"
"900313","9003","1011","10500"
"900314","9003","1017","11300"
"900315","9003","1018","12150"
"900316","9003","1004","12950"
"900401","9004","1003","800"
"900402","9004","1010","1600"
"900403","9004","1010","2400"
"900404","9004","1003","3200"
"900405","9004","1020","4000"
"900406","9004","1010","4800"
"900407","9004","1020","5600"
"900408","9004","1010","6400"
"900409","9004","1009","7200"
"900410","9004","1007","8000"
"900411","9004","1009","8800"
"900412","9004","1007","9600"
"900413","9004","1018","10400"
"900414","9004","1018","11200"
"900415","9004","1018","12000"
"900416","9004","1018","12800"
"900501","9005","1003","700"
"900502","9005","1007","1450"
"900503","9005","1018","2250"
"900504","9005","1010","3050"
"900505","9005","1020","3850"
"900506","9005","1018","4700"
"900507","9005","1010","5400"
"900508","9005","1003","6250"
"900509","9005","1010","7000"
"900510","9005","1009","7850"
"900511","9005","1018","8650"
"900512","9005","1007","9400"
"900513","9005","1009","10200"
"900514","9005","1020","11000"
"900515","9005","1010","11900"
"900516","9005","1018","12600"
"900601","9006","1018","650"
"900602","9006","1007","1400"
"900603","9006","1020","2200"
"900604","9006","1010","3000"
"900605","9006","1020","3800"
"900606","9006","1018","4600"
"900607","9006","1018","5450"
"900608","9006","1010","6200"
"900609","9006","1010","7100"
"900610","9006","1009","7800"
"900611","9006","1009","8600"
"900612","9006","1007","9450"
"900613","9006","1010","10250"
"900614","9006","1003","11050"
"900615","9006","1003","11800"
"900616","9006","1018","12700"
"900701","9007","1006","800"
"900702","9007","1004","1600"
"900703","9007","1006","2400"
"900704","9007","1003","3200"
"900705","9007","6","4000"
"900706","9007","6","4800"
"900707","9007","6","5600"
"900708","9007","6","6400"
"900709","9007","3","7750"
"900710","9007","1008","8000"
"900711","9007","3","9350"
"900712","9007","1009","9600"
"900713","9007","1019","10400"
"900714","9007","1020","11200"
"900715","9007","1018","12000"
"900716","9007","1018","12800"
"900801","9008","6","1000"
"900802","9008","1004","1750"
"900803","9008","1009","2550"
"900804","9008","1019","3300"
"900805","9008","3","4650"
"900806","9008","3","5550"
"900807","9008","6","5700"
"900808","9008","1018","6500"
"900809","9008","6","7300"
"900810","9008","6","8150"
"900811","9008","1003","8950"
"900812","9008","1006","9700"
"900813","9008","1020","10550"
"900814","9008","1008","11400"
"900815","9008","1018","12100"
"900816","9008","1006","12900"
"900901","9009","1006","900"
"900902","9009","1004","1800"
"900903","9009","1006","2600"
"900904","9009","3","3950"
"900905","9009","6","4150"
"900906","9009","1008","4950"
"900907","9009","1019","5800"
"900908","9009","1018","6550"
"900909","9009","6","7350"
"900910","9009","1003","8100"
"900911","9009","6","9000"
"900912","9009","1018","9800"
"900913","9009","1009","10600"
"900914","9009","6","11300"
"900915","9009","1020","12200"
"900916","9009","3","13550"
"901001","9010","1009","800"
"901002","9010","1003","1600"
"901003","9010","1009","2400"
"901004","9010","1003","3200"
"901005","9010","1017","4000"
"901006","9010","1015","4800"
"901007","9010","1017","5600"
"901008","9010","1015","6400"
"901009","9010","1003","7200"
"901010","9010","1003","8000"
"901011","9010","1017","8800"
"901012","9010","1015","9600"
"901013","9010","1009","10400"
"901014","9010","1009","11200"
"901015","9010","1009","12000"
"901016","9010","1009","12800"
"901101","9011","1009","650"
"901102","9011","1009","1500"
"901103","9011","1015","2250"
"901104","9011","1003","3000"
"901105","9011","1015","3900"
"901106","9011","1009","4600"
"901107","9011","1003","5400"
"901108","9011","1009","6200"
"901109","9011","1009","7050"
"901110","9011","1003","7800"
"901111","9011","1017","8600"
"901112","9011","1003","9500"
"901113","9011","1015","10200"
"901114","9011","1017","11050"
"901115","9011","1009","11800"
"901116","9011","1017","12650"
"901201","9012","1003","700"
"901202","9012","1003","1400"
"901203","9012","1009","2200"
"901204","9012","1017","3050"
"901205","9012","1009","3800"
"901206","9012","1009","4700"
"901207","9012","1009","5500"
"901208","9012","1017","6250"
"901209","9012","1015","7100"
"901210","9012","1003","7850"
"901211","9012","1009","8700"
"901212","9012","1015","9450"
"901213","9012","1009","10300"
"901214","9012","1017","11000"
"901215","9012","1003","11900"
"901216","9012","1015","12700"
"901301","9013","1011","800"
"901302","9013","1002","1600"
"901303","9013","1011","2400"
"901304","9013","1003","3200"
"901305","9013","1006","4000"
"901306","9013","1006","4800"
"901307","9013","1007","5600"
"901308","9013","1007","6400"
"901309","9013","1003","7200"
"901310","9013","6","8000"
"901311","9013","6","8800"
"901312","9013","3","10150"
"901313","9013","1001","10400"
"901314","9013","1010","11200"
"901315","9013","1020","12000"
"901316","9013","1020","12800"
"901401","9014","1007","1000"
"901402","9014","3","2300"
"901403","9014","1011","2600"
"901404","9014","1011","3300"
"901405","9014","1006","4200"
"901406","9014","1020","4900"
"901407","9014","6","5800"
"901408","9014","1006","6550"
"901409","9014","1007","7350"
"901410","9014","1003","8100"
"901411","9014","6","8900"
"901412","9014","1020","9750"
"901413","9014","1003","10600"
"901414","9014","1002","11350"
"901415","9014","1010","12150"
"901416","9014","1001","12900"
"901501","9015","1003","900"
"901502","9015","1011","1700"
"901503","9015","1001","2550"
"901504","9015","1007","3350"
"901505","9015","1007","4100"
"901506","9015","1011","4950"
"901507","9015","6","5750"
"901508","9015","6","6600"
"901509","9015","1003","7300"
"901510","9015","1006","8200"
"901511","9015","1010","9000"
"901512","9015","1006","9700"
"901513","9015","1020","10550"
"901514","9015","1002","11400"
"901515","9015","1020","12100"
"901516","9015","3","13550"
"901601","9016","3","1350"
"901602","9016","3","2150"
"901603","9016","1004","2400"
"901604","9016","1004","3200"
"901605","9016","1018","4000"
"901606","9016","1001","4800"
"901607","9016","1020","5600"
"901608","9016","1018","6400"
"901609","9016","1008","7200"
"901610","9016","1007","8000"
"901611","9016","1004","8800"
"901612","9016","1007","9600"
"901613","9016","1011","10400"
"901614","9016","1011","11200"
"901615","9016","1018","12000"
"901616","9016","1018","12800"
"901701","9017","1018","600"
"901702","9017","3","1950"
"901703","9017","1011","2250"
"901704","9017","1018","3100"
"901705","9017","1004","3800"
"901706","9017","1008","4650"
"901707","9017","1007","5450"
"901708","9017","1020","6300"
"901709","9017","3","7550"
"901710","9017","1011","7800"
"901711","9017","1007","8700"
"901712","9017","1018","9500"
"901713","9017","1004","10250"
"901714","9017","1004","11000"
"901715","9017","1001","11800"
"901716","9017","1018","12700"
"901801","9018","1004","650"
"901802","9018","3","2050"
"901803","9018","1018","2200"
"901804","9018","1020","3000"
"901805","9018","1001","3900"
"901806","9018","1018","4700"
"901807","9018","1018","5500"
"901808","9018","1011","6200"
"901809","9018","1008","7100"
"901810","9018","3","8450"
"901811","9018","1004","8600"
"901812","9018","1007","9450"
"901813","9018","1007","10200"
"901814","9018","1004","11050"
"901815","9018","1011","11850"
"901816","9018","1018","12600"
"901901","9019","1014","800"
"901902","9019","1020","1600"
"901903","9019","1014","2400"
"901904","9019","1020","3200"
"901905","9019","1015","4000"
"901906","9019","1009","4800"
"901907","9019","1015","5600"
"901908","9019","1009","6400"
"901909","9019","1016","7200"
"901910","9019","1007","8000"
"901911","9019","1016","8800"
"901912","9019","1007","9600"
"901913","9019","1017","10400"
"901914","9019","1003","11200"
"901915","9019","1017","12000"
"901916","9019","1009","12800"
"902001","9020","1009","900"
"902002","9020","1007","1800"
"902003","9020","1003","2600"
"902004","9020","1015","3400"
"902005","9020","1020","4150"
"902006","9020","1009","4900"
"902007","9020","1015","5750"
"902008","9020","1014","6550"
"902009","9020","1020","7300"
"902010","9020","1009","8200"
"902011","9020","1007","9000"
"902012","9020","1014","9750"
"902013","9020","1016","10600"
"902014","9020","1017","11350"
"902015","9020","1017","12100"
"902016","9020","1016","13000"
"902101","9021","1016","1000"
"902102","9021","1009","1750"
"902103","9021","1020","2500"
"902104","9021","1017","3300"
"902105","9021","1015","4200"
"902106","9021","1007","4950"
"902107","9021","1007","5700"
"902108","9021","1014","6500"
"902109","9021","1016","7350"
"902110","9021","1017","8100"
"902111","9021","1020","8950"
"902112","9021","1003","9800"
"902113","9021","1009","10550"
"902114","9021","1014","11300"
"902115","9021","1009","12150"
"902116","9021","1015","12950"
"902201","9022","1019","800"
"902202","9022","1004","1600"
"902203","9022","1019","2400"
"902204","9022","1006","3200"
"902205","9022","1004","4000"
"902206","9022","1006","4800"
"902207","9022","1007","5600"
"902208","9022","1011","6400"
"902209","9022","1007","7200"
"902210","9022","1009","8000"
"902211","9022","1011","8800"
"902212","9022","1009","9600"
"902213","9022","1004","10400"
"902214","9022","1004","11200"
"902215","9022","1011","12000"
"902216","9022","1011","12800"
"902301","9023","1004","700"
"902302","9023","1011","1500"
"902303","9023","1009","2250"
"902304","9023","1011","3100"
"902305","9023","1011","3800"
"902306","9023","1006","4600"
"902307","9023","1011","5450"
"902308","9023","1004","6250"
"902309","9023","1019","7050"
"902310","9023","1006","7800"
"902311","9023","1007","8650"
"902312","9023","1004","9400"
"902313","9023","1007","10200"
"902314","9023","1009","11000"
"902315","9023","1004","11850"
"902316","9023","1019","12600"
"902401","9024","1004","650"
"902402","9024","1007","1450"
"902403","9024","1011","2200"
"902404","9024","1004","3050"
"902405","9024","1009","3900"
"902406","9024","1011","4700"
"902407","9024","1004","5500"
"902408","9024","1019","6300"
"902409","9024","1007","7100"
"902410","9024","1006","7850"
"902411","9024","1011","8600"
"902412","9024","1004","9450"
"902413","9024","1006","10300"
"902414","9024","1009","11050"
"902415","9024","1011","11900"
"902416","9024","1019","12650"
"902501","9025","3","1350"
"902502","9025","1007","1600"
"902503","9025","1007","2400"
"902504","9025","3","3750"
"902505","9025","1007","4000"
"902506","9025","1004","4800"
"902507","9025","1004","5600"
"902508","9025","1007","6400"
"902509","9025","1007","7200"
"902510","9025","1020","8000"
"902511","9025","1007","8800"
"902512","9025","1020","9600"
"902513","9025","1007","10400"
"902514","9025","1002","11200"
"902515","9025","1011","12000"
"902516","9025","1011","12800"
"902601","9026","1011","1000"
"902602","9026","1011","1800"
"902603","9026","1007","2600"
"902604","9026","1020","3400"
"902605","9026","1007","4100"
"902606","9026","3","5500"
"902607","9026","1007","5700"
"902608","9026","1020","6500"
"902609","9026","1007","7350"
"902610","9026","1007","8150"
"902611","9026","1002","8900"
"902612","9026","1007","9700"
"902613","9026","3","11150"
"902614","9026","1004","11400"
"902615","9026","1004","12200"
"902616","9026","1007","13000"
"902701","9027","3","1450"
"902702","9027","1007","1700"
"902703","9027","3","3050"
"902704","9027","1007","3350"
"902705","9027","1007","4150"
"902706","9027","1002","5000"
"902707","9027","1020","5750"
"902708","9027","1020","6600"
"902709","9027","1004","7300"
"902710","9027","1011","8100"
"902711","9027","1011","9000"
"902712","9027","1007","9800"
"902713","9027","1007","10550"
"902714","9027","1004","11300"
"902715","9027","1007","12100"
"902716","9027","1007","12900"
"902801","9028","1007","800"
"902802","9028","1020","1600"
"902803","9028","1020","2400"
"902804","9028","1007","3200"
"902805","9028","1009","4000"
"902806","9028","1010","4800"
"902807","9028","1010","5600"
"902808","9028","1009","6400"
"902809","9028","1018","7200"
"902810","9028","1019","8000"
"902811","9028","1019","8800"
"902812","9028","1018","9600"
"902813","9028","1004","10400"
"902814","9028","1003","11200"
"902815","9028","1003","12000"
"902816","9028","1004","12800"
"902901","9029","1004","700"
"902902","9029","1010","1500"
"902903","9029","1018","2300"
"902904","9029","1020","3100"
"902905","9029","1009","3900"
"902906","9029","1009","4700"
"902907","9029","1018","5400"
"902908","9029","1020","6300"
"902909","9029","1019","7100"
"902910","9029","1007","7800"
"902911","9029","1004","8600"
"902912","9029","1007","9400"
"902913","9029","1019","10250"
"902914","9029","1003","11050"
"902915","9029","1003","11850"
"902916","9029","1010","12700"
"903001","9030","1018","650"
"903002","9030","1004","1450"
"903003","9030","1010","2200"
"903004","9030","1009","3050"
"903005","9030","1020","3850"
"903006","9030","1009","4600"
"903007","9030","1003","5500"
"903008","9030","1007","6250"
"903009","9030","1007","7000"
"903010","9030","1019","7850"
"903011","9030","1018","8650"
"903012","9030","1004","9500"
"903013","9030","1003","10300"
"903014","9030","1020","11100"
"903015","9030","1010","11900"
"903016","9030","1019","12600"
"903101","9031","1006","800"
"903102","9031","1006","1600"
"903103","9031","1008","2400"
"903104","9031","1008","3200"
"903105","9031","1006","4000"
"903106","9031","6","4800"
"903107","9031","6","5600"
"903108","9031","1006","6400"
"903109","9031","1006","7200"
"903110","9031","1019","8000"
"903111","9031","1019","8800"
"903112","9031","1006","9600"
"903113","9031","1006","10400"
"903114","9031","1003","11200"
"903115","9031","1020","12000"
"903116","9031","1020","12800"
"903201","9032","1006","950"
"903202","9032","6","1700"
"903203","9032","1006","2500"
"903204","9032","1020","3300"
"903205","9032","1006","4150"
"903206","9032","1008","4900"
"903207","9032","1020","5750"
"903208","9032","1006","6600"
"903209","9032","1006","7350"
"903210","9032","1008","8100"
"903211","9032","1003","9000"
"903212","9032","1006","9700"
"903213","9032","6","10600"
"903214","9032","1019","11300"
"903215","9032","1006","12200"
"903216","9032","1019","12950"
"903301","9033","6","900"
"903302","9033","1006","1750"
"903303","9033","1006","2550"
"903304","9033","1019","3400"
"903305","9033","1006","4200"
"903306","9033","1008","4950"
"903307","9033","1003","5700"
"903308","9033","1006","6500"
"903309","9033","6","7400"
"903310","9033","1008","8200"
"903311","9033","1006","8950"
"903312","9033","1006","9750"
"903313","9033","1019","10500"
"903314","9033","1020","11400"
"903315","9033","1006","12150"
"903316","9033","1020","12900"
"903401","9034","1010","800"
"903402","9034","1009","1600"
"903403","9034","1020","2400"
"903404","9034","1009","3200"
"903405","9034","1011","4000"
"903406","9034","1010","4800"
"903407","9034","1020","5600"
"903408","9034","1009","6400"
"903409","9034","1001","7200"
"903410","9034","1009","8000"
"903411","9034","1009","8800"
"903412","9034","1010","9600"
"903413","9034","1020","10400"
"903414","9034","1011","11200"
"903415","9034","1001","12000"
"903416","9034","1011","12800"
"903501","9035","1010","650"
"903502","9035","1020","1500"
"903503","9035","1009","2300"
"903504","9035","1001","3000"
"903505","9035","1011","3850"
"903506","9035","1011","4700"
"903507","9035","1011","5450"
"903508","9035","1009","6250"
"903509","9035","1010","7000"
"903510","9035","1001","7800"
"903511","9035","1009","8600"
"903512","9035","1010","9400"
"903513","9035","1020","10250"
"903514","9035","1020","11050"
"903515","9035","1009","11800"
"903516","9035","1009","12700"
"903601","9036","1011","700"
"903602","9036","1009","1450"
"903603","9036","1020","2250"
"903604","9036","1020","3050"
"903605","9036","1009","3900"
"903606","9036","1010","4650"
"903607","9036","1001","5400"
"903608","9036","1011","6300"
"903609","9036","1010","7050"
"903610","9036","1009","7850"
"903611","9036","1001","8650"
"903612","9036","1009","9450"
"903613","9036","1009","10300"
"903614","9036","1011","11000"
"903615","9036","1020","11900"
"903616","9036","1010","12600"
"903701","9037","1020","800"
"903702","9037","1020","1600"
"903703","9037","1011","2400"
"903704","9037","1011","3200"
"903705","9037","1006","4000"
"903706","9037","1016","4800"
"903707","9037","1017","5600"
"903708","9037","1018","6400"
"903709","9037","1010","7200"
"903710","9037","1010","8000"
"903711","9037","1009","8800"
"903712","9037","1009","9600"
"903713","9037","1014","10400"
"903714","9037","1015","11200"
"903715","9037","1019","12000"
"903716","9037","1007","12800"
"903801","9038","1010","1000"
"903802","9038","1011","1700"
"903803","9038","1009","2550"
"903804","9038","1015","3400"
"903805","9038","1020","4100"
"903806","9038","1019","4900"
"903807","9038","1009","5750"
"903808","9038","1017","6500"
"903809","9038","1006","7350"
"903810","9038","1016","8200"
"903811","9038","1011","8950"
"903812","9038","1014","9800"
"903813","9038","1018","10600"
"903814","9038","1007","11350"
"903815","9038","1010","12100"
"903816","9038","1020","12900"
"903901","9039","1014","950"
"903902","9039","1009","1800"
"903903","9039","1020","2500"
"903904","9039","1017","3300"
"903905","9039","1011","4200"
"903906","9039","1015","5000"
"903907","9039","1009","5700"
"903908","9039","1016","6600"
"903909","9039","1011","7300"
"903910","9039","1019","8100"
"903911","9039","1010","8900"
"903912","9039","1010","9700"
"903913","9039","1006","10500"
"903914","9039","1020","11400"
"903915","9039","1018","12150"
"903916","9039","1007","12950"
"904001","9040","1002","800"
"904002","9040","1004","1600"
"904003","9040","1007","2400"
"904004","9040","1006","3200"
"904005","9040","1008","4000"
"904006","9040","1002","4800"
"904007","9040","1006","5600"
"904008","9040","1003","6400"
"904009","9040","1009","7200"
"904010","9040","1007","8000"
"904011","9040","1017","8800"
"904012","9040","1016","9600"
"904013","9040","1018","10400"
"904014","9040","1007","11200"
"904015","9040","1019","12000"
"904016","9040","1003","12800"
"904101","9041","1003","650"
"904102","9041","1003","1450"
"904103","9041","1002","2200"
"904104","9041","1007","3000"
"904105","9041","1009","3800"
"904106","9041","1006","4600"
"904107","9041","1018","5500"
"904108","9041","1007","6300"
"904109","9041","1006","7050"
"904110","9041","1002","7800"
"904111","9041","1008","8600"
"904112","9041","1017","9500"
"904113","9041","1007","10250"
"904114","9041","1004","11050"
"904115","9041","1016","11800"
"904116","9041","1019","12700"
"904201","9042","1002","700"
"904202","9042","1007","1400"
"904203","9042","1017","2300"
"904204","9042","1006","3100"
"904205","9042","1003","3900"
"904206","9042","1018","4700"
"904207","9042","1004","5400"
"904208","9042","1002","6250"
"904209","9042","1007","7100"
"904210","9042","1006","7850"
"904211","9042","1016","8650"
"904212","9042","1009","9450"
"904213","9042","1019","10200"
"904214","9042","1008","11100"
"904215","9042","1007","11900"
"904216","9042","1003","12650"
"904301","9043","1001","800"
"904302","9043","1004","1600"
"904303","9043","1001","2400"
"904304","9043","1004","3200"
"904305","9043","1020","4000"
"904306","9043","1011","4800"
"904307","9043","1020","5600"
"904308","9043","1011","6400"
"904309","9043","1003","7200"
"904310","9043","3","8550"
"904311","9043","1003","8800"
"904312","9043","3","10150"
"904313","9043","1009","10400"
"904314","9043","1007","11200"
"904315","9043","1009","12000"
"904316","9043","1007","12800"
"904401","9044","1007","1000"
"904402","9044","1020","1800"
"904403","9044","1004","2600"
"904404","9044","1001","3300"
"904405","9044","1009","4100"
"904406","9044","1011","4950"
"904407","9044","1011","5700"
"904408","9044","1001","6600"
"904409","9044","3","7950"
"904410","9044","1004","8200"
"904411","9044","3","9450"
"904412","9044","1003","9700"
"904413","9044","1007","10550"
"904414","9044","1009","11300"
"904415","9044","1020","12100"
"904416","9044","1003","13000"
"904501","9045","1001","900"
"904502","9045","1009","1700"
"904503","9045","1004","2550"
"904504","9045","1003","3350"
"904505","9045","1020","4150"
"904506","9045","1007","4900"
"904507","9045","1001","5800"
"904508","9045","1011","6550"
"904509","9045","1020","7350"
"904510","9045","1009","8100"
"904511","9045","3","9550"
"904512","9045","1004","9800"
"904513","9045","1011","10500"
"904514","9045","1003","11400"
"904515","9045","1007","12150"
"904516","9045","3","13450"
"904601","9046","6","800"
"904602","9046","6","1600"
"904603","9046","1009","2400"
"904604","9046","6","3200"
"904605","9046","3","4550"
"904606","9046","1011","4800"
"904607","9046","1011","5600"
"904608","9046","3","6950"
"904609","9046","1007","7200"
"904610","9046","3","8550"
"904611","9046","1007","8800"
"904612","9046","3","10150"
"904613","9046","1020","10400"
"904614","9046","1009","11200"
"904615","9046","6","12000"
"904616","9046","1009","12800"
"904701","9047","3","1200"
"904702","9047","1009","1450"
"904703","9047","3","2850"
"904704","9047","1020","3100"
"904705","9047","3","4350"
"904706","9047","1011","4700"
"904707","9047","3","5950"
"904708","9047","6","6300"
"904709","9047","1011","7000"
"904710","9047","6","7850"
"904711","9047","1007","8700"
"904712","9047","1009","9400"
"904713","9047","6","10300"
"904714","9047","1009","11100"
"904715","9047","1007","11850"
"904716","9047","6","12600"
"904801","9048","6","600"
"904802","9048","1020","1400"
"904803","9048","6","2250"
"904804","9048","1007","3050"
"904805","9048","3","4450"
"904806","9048","1007","4650"
"904807","9048","1009","5450"
"904808","9048","3","6750"
"904809","9048","1009","7100"
"904810","9048","1011","7800"
"904811","9048","6","8650"
"904812","9048","3","10050"
"904813","9048","1011","10200"
"904814","9048","3","11600"
"904815","9048","1009","11900"
"904816","9048","6","12700"
"904901","9049","1001","800"
"904902","9049","1002","1600"
"904903","9049","1002","2400"
"904904","9049","1004","3200"
"904905","9049","1018","4000"
"904906","9049","1011","4800"
"904907","9049","1018","5600"
"904908","9049","1009","6400"
"904909","9049","1019","7200"
"904910","9049","1009","8000"
"904911","9049","1011","8800"
"904912","9049","1018","9600"
"904913","9049","1003","10400"
"904914","9049","1010","11200"
"904915","9049","1010","12000"
"904916","9049","1003","12800"
"905001","9050","1019","950"
"905002","9050","1010","1750"
"905003","9050","1010","2500"
"905004","9050","1001","3300"
"905005","9050","1002","4150"
"905006","9050","1009","4900"
"905007","9050","1018","5700"
"905008","9050","1018","6550"
"905009","9050","1003","7350"
"905010","9050","1011","8150"
"905011","9050","1003","8900"
"905012","9050","1018","9750"
"905013","9050","1009","10550"
"905014","9050","1002","11300"
"905015","9050","1011","12150"
"905016","9050","1004","12900"
"905101","9051","1010","1000"
"905102","9051","1018","1800"
"905103","9051","1002","2600"
"905104","9051","1009","3350"
"905105","9051","1018","4200"
"905106","9051","1009","5000"
"905107","9051","1018","5800"
"905108","9051","1011","6500"
"905109","9051","1001","7300"
"905110","9051","1003","8100"
"905111","9051","1019","8950"
"905112","9051","1011","9700"
"905113","9051","1003","10500"
"905114","9051","1010","11350"
"905115","9051","1004","12200"
"905116","9051","1002","12950"
"905201","9052","1004","800"
"905202","9052","6","1600"
"905203","9052","1004","2400"
"905204","9052","1001","3200"
"905205","9052","1018","4000"
"905206","9052","1018","4800"
"905207","9052","1018","5600"
"905208","9052","1018","6400"
"905209","9052","1010","7200"
"905210","9052","1003","8000"
"905211","9052","1020","8800"
"905212","9052","1003","9600"
"905213","9052","1011","10400"
"905214","9052","1011","11200"
