taq_no,genre,taq_type,difficulty,word,chunk,detail,detail_2,assist_detail,image_id,char_no_1,char_no_2,char_no_3,char_no_4,char_no_5,input_type_1,input_type_2,input_type_3,input_type_4,input_type_5
"5187","5","2","1","ไส้ทูน่า","","สิ่งนี้เรียกว่าอะไร?","โนริมากิซูชิชนิดหนึ่งที่มีทูน่าและวาซาบิใส่อยู่มีสาหร่ายพันอยู่รอบๆ","ข้าวห่อสาหร่ายไส้ทูน่า","0","ไ","ส้","ทู","น่","า","7","7","7","7","7"
"5188","5","2","1","ตงกวา","","สิ่งนี้เรียกว่าอะไร?","โนริมากิซูชิชนิดหนึ่งที่มีแตงกวามีสาหร่ายพันอยู่รอบๆ","ข้าวห่อสาหร่ายไส้แตงกวา","0","ต","ง","ก","ว","า","7","7","7","7","7"
"5189","5","2","1","ยาโกะ","","สิ่งนี้เรียกว่าอะไร?","หนึ่งในเมนูข้าวหน้าจาน ไก่เคี่ยวกับเครื่องปรุงรสวาริชิตะ ราดด้วยไข่ เสิร์ฟบนข้าว","โอยาโกะด้ง","0","ย","า","โ","ก","ะ","7","7","7","7","7"
"5190","5","2","1","ชิสยพน","ซูชิสายพาน","สิ่งนี้เรียกว่าอะไร?","ร้านซูชิที่เสิร์ฟซูชิลงบนทางลำเลียงที่หมุนวนไปรอบร้าน","ซูชิสายพาน","0","ชิ","ส","ย","พ","น","7","7","7","7","7"
"5191","5","2","3","กิโซบะ","","สิ่งนี้เรียกว่าอะไร?","บะหมี่แห้งผัดซอสรสหวานเค็ม เส้นเป็นบะหมี่สีเหลืองเส้นใหญ่ ใส่เนื้อหมู ไก่หรือเนื้อสัตว์อื่นๆ และผักต่างๆ","ยากิโซบะ","0","กิ","โ","ซ","บ","ะ","7","7","7","7","7"
"5192","5","2","3","ปลาร้า","","สิ่งนี้เรียกว่าอะไร?","อาหารที่ได้จากการหมักดองปลาด้วยเกลือและข้าวคั่วหรือรำข้าว","ปลาร้า","0","ป","ล","า","ร้","า","7","7","7","7","7"
"5193","5","2","3","ระป๋อง","","สิ่งนี้เรียกว่าอะไร?","ปลาที่ผ่านการบรรจุลงในบรรจุภัณฑ์ ส่วนใหญ่เป็นปลาซาร์ดีนในซอสมะเขือเทศ","ปลากระป๋อง","0","ร","ะ","ป๋","อ","ง","7","7","7","7","7"
"5194","5","2","1","าไม่ได้","","สิ่งนี้เรียกว่าอะไร?","","ขยะที่เผาได้⇔ขยะที่เผาไม่ได้","0","า","ไ","ม่","ไ","ด้","7","7","7","7","7"
"5195","5","2","2","ริมณฑล","","สิ่งนี้เรียกว่าอะไร?","เมืองที่พัฒนาในบริเวณใกล้เคียงกับเมืองหลวง เป็นจังหวัดที่ตั้งอยู่โดยรอบเมืองหลวง","ปริมณฑล","0","ริ","ม","ณ","ฑ","ล","7","7","7","7","7"
"5196","5","2","2","ถวมบก","รถร่วมบริการ","สิ่งนี้เรียกว่าอะไร?","รถโดยสารเอกชนที่เข้ามาร่วมกับบริษัทหรือองค์การที่ได้รับสัมปทานในการเดินรถ","รถร่วมบริการ","0","ถ","ว","ม","บ","ก","7","7","7","7","7"
"5197","5","2","2","ขนมจีบ","","อ่านออกเสียงว่าอย่างไร?","อาหารจีนที่นำแผ่นเกี๊ยวหรือแผ่นแป้งมาห่อไส้ที่ทำจากเนื้อหมูบดหยาบผสมกับมันหมู เนื้อกุ้ง หรือเนื้อปู","ขนมจีบ","0","ข","น","ม","จี","บ","7","7","7","7","7"
"5198","5","2","1","ผัดญี่ปุ่น","","อาหารจานนี้เรียกว่า?","","ชาฮั่ง = ข้าวผัดญี่ปุ่น","0","ผั","ด","ญี่","ปุ่","น","7","7","7","7","7"
"5199","5","2","2","อธิกสุร","","สิ่งนี้เรียกว่าอะไร?","ปีที่มีเดือน กุมภาพันธ์ 29 วัน โดยวนทุกๆ 4 ปี","ปีอธิกสุรทิน","0","อ","ธิ","ก","สุ","ร","7","7","7","7","7"
"5200","5","2","2","เกลืบนํ้","เกลืออาบนํ้า","สิ่งนี้เรียกว่าอะไร?","สารเติมแต่งสำหรับอาบน้ำประเภทหนึ่ง โดยเฉพาะที่ทำจากส่วนผสมที่มีเกลือซึ่งมีแร่ธาตุจำนวนมาก","เกลืออาบนํ้า","0","เ","ก","ลื","บ","นํ้","7","7","7","7","7"
"5201","5","2","2","Potat","","สิ่งนี้เรียกว่าอะไร?","ชื่อของ [มันฝรั่ง] ในภาษาอังกฤษ","Potato","0","P","o","t","a","t","2","3","3","3","3"
"5202","5","2","1","ประมูล","","สิ่งนี้เรียกว่าอะไร?","วิธีการซื้อและขายสินค้า มีการใช้ข้อกำหนดเช่น [เสนอราคา] หรือ [เสนอราคาปิด]","ประมูล","0","ป","ร","ะ","มู","ล","7","7","7","7","7"
"5203","5","2","1","รื่อโกด","เครื่องโกนหนวด","สิ่งนี้เรียกว่าอะไร?","อุปกรณ์สำหรับกำจัดเส้นขนที่ขึ้นบริเวณรอบปาก โดยใช้ไฟฟ้า หรือ แบตเตอรี่","เครื่องโกนหนวด","0","รื่","อ","โ","ก","ด","7","7","7","7","7"
"5204","5","2","3","คลิปหนี","","สิ่งนี้เรียกว่าอะไร?","เป็นอุปกรณ์ที่ใช้พกพาบิล บัตร ฯลฯ และมีคนใช้กันมากขึ้นเพราะพกพาง่ายกว่ากระเป๋าสตางค์","คลิปหนีบ","0","ค","ลิ","ป","ห","นี","7","7","7","7","7"
"5205","5","2","1","ปลดอรี่","ปลาดอรี่","สิ่งนี้เรียกว่าอะไร?","ชื่อเรียกอีกชื่อของปลาสวายเวียดนาม เป็นชื่อที่ฟังแล้วดูหรูหรา","ปลาดอรี่","0","ป","ล","ด","อ","รี่","7","7","7","7","7"
"5206","5","2","3","นทะเล","","สิ่งนี้เรียกว่าอะไร?","สัตว์ทะเลรูปร่างทรงกลมมีหนามแหลมคมแต่ในฐานะอาหารว่ากันว่าอร่อยมาก","เม่นทะเล","0","น","ท","ะ","เ","ล","7","7","7","7","7"
"5207","5","2","2","Sidec","","สิ่งนี้เรียกว่าอะไร?","ยานพาหนะที่ไม่ขับเคลื่อนด้วยตนเองซึ่งติดอยู่ด้านข้างของรถจักรยานยนต์สามารถบรรทุกคนได้เช่นกัน","Sidecar","0","S","i","d","e","c","2","3","3","3","3"
"5209","5","1","3","กค้ริชด์","สมาคมการค้าริชมอนด์","สิ่งนี้เรียกว่าอะไร?","กิลด์ที่ [เครดิตต้า] สังกัดอยู่คือ?","สมาคมการค้าริชมอนด์","6020","ก","ค้","ริ","ช","ด์","7","7","7","7","7"
"5211","5","2","1","ข้าวตัง","","สิ่งนี้เรียกว่าอะไร?","ข้าวติดก้นหม้อ นำไปตากแดดจนแห้ง จากนั้นนำไปทอดจนกรอบ","ข้าวตัง","0","ข้","า","ว","ตั","ง","7","7","7","7","7"
"5212","5","2","1","Takoy","","สิ่งนี้เรียกว่าอะไร?","ขนมครกญี่ปุ่น ทำจากแป้งผสมกะหล่ำปลีสับละเอียด หยอดลงในพิมพ์เหล็กทรงครึ่งวงกลม ใส่ปลาหมึกลงไปตรงกลาง","Takoyaki","0","T","a","k","o","y","2","3","3","3","3"
"5213","5","2","1","อคนยกิ","โอโคโนมิยากิ","สิ่งนี้เรียกว่าอะไร?","อาหารญี่ปุ่นที่มีลักษณะเป็นแป้งทอด ที่เรียกว่าพิซซ่าญี่ปุ่น","โอโคโนมิยากิ","0","อ","ค","น","ย","กิ","7","7","7","7","7"
"5214","5","1","2","โต๊ะทุค","โต๊ะเล่นเกมของทุกคน","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนที่ทำให้สามารถเล่นมินิเกมได้","โต๊ะเล่นเกมของทุกคน","5214","โ","ต๊","ะ","ทุ","ค","7","7","7","7","7"
"5215","5","1","3","โต๊ะทํข","โต๊ะทํางานของคาริน","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนที่ [คาริน] นั่งอยู่สามารถผลิตตั๋วข้ามได้","โต๊ะทํางานของคาริน","5215","โ","ต๊","ะ","ทํ","ข","7","7","7","7","7"
"5216","5","1","3","ชั้นเลิศ","","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนที่เป็นหลักฐานในการเอาชนะ\nดันเจี้ยน [มังกรมรกตแห่งยอกเขาซากศพ]","โอเด้งหางมังกรชั้นเลิศ","5216","ชั้","น","เ","ลิ","ศ","7","7","7","7","7"
"5217","5","1","3","นื้ปีศาจ","เนื้อปีศาจแห่งทะเลหมอก","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนที่เป็นหลักฐานในการเอาชนะ\nดันเจี้ยน [ทิวเขาในทะเลหมอก]","เนื้อปีศาจแห่งทะเลหมอก","5217","นื้","ปี","ศ","า","จ","7","7","7","7","7"
"5218","5","1","3","พูนจาน","","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนที่เป็นหลักฐานในการเอาชนะ\nดันเจี้ยน [ไอพิษสันเขาทมิฬ]","ไข่เลิศรสและข้าวพูนจาน","5218","พู","น","จ","า","น","7","7","7","7","7"
"5219","5","1","2","ริ้นเซส","","สิ่งนี้เรียกว่าอะไร?","ชุดตุ๊กตาเจ้าหญิงน่ารักๆ ที่นำไปวางตกแต่งในกิลด์เฮ้าส์ได้","ตุ๊กตาปริ้นเซส","5219","ริ้","น","เ","ซ","ส","7","7","7","7","7"
"5220","5","1","2","กระเป๋","","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนในกิลด์เฮ้าส์ที่ตัวละครหนึ่งทำขึ้นเอง โดยมีระบบในการสะสมมานา","กระเป๋าของคกโคโระ","5220","ก","ร","ะ","เ","ป๋","7","7","7","7","7"
"5221","5","1","3","ตกปลา","","สิ่งนี้เรียกว่าอะไร?","โปสเตอร์ที่วาดภาพฉากการตกปลาตัวใหญ่ โดยมีจุดประสงค์เพื่อส่งเสริมการท่องเที่ยวของเมืองโอมะ","การตกปลาทูนนุสปีใหม่","5221","ต","ก","ป","ล","า","7","7","7","7","7"
"5222","5","1","1","ข้าวปั้น","","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนข้าวปั้นที่กินเท่าไหร่ก็ไม่หมด เป็นของโปรดของเปโกรีนที่เป็นคนกินจุมาก","ข้าวปั้นไม่มีที่สิ้นสุด","5222","ข้","า","ว","ปั้","น","7","7","7","7","7"
"5223","5","1","3","รีสอร์ต","","สิ่งนี้เรียกว่าอะไร?","อุปกรณ์สปาที่คริสทีน่าเป็นผู้ออกแบบ มีรูปลักษณ์ที่หรูหราและประสิทธิภาพที่ยอดเยี่ยม","คริสทีน่า รีสอร์ตสปา","5223","รี","ส","อ","ร์","ต","7","7","7","7","7"
"5224","5","2","1","กรานต์","","สิ่งนี้เรียกว่าอะไร?","วันปีใหม่ของประเทศไทย มี [น้ำ] เป็นสื่อสำคัญในการเชื่อมสัมพันธไมตรี","วันสงกรานต์","0","ก","ร","า","น","ต์","7","7","7","7","7"
"6001","6","1","1","อัลเกตี้","","ปีศาจตนนี้มีชื่อว่าอะไร?","","อัลเกตี้","6001","อั","ล","เ","ก","ตี้","7","7","7","7","7"
"6002","6","2","1","เทินบก","","สิ่งนี้เรียกว่าอะไร?","สิ่งมีชีวิตที่สามารถอยู่ได้ทั้งในน้ำและบนบก เช่น กบ และซาลาแมนเดอร์","สัตว์สะเทินน้ำสะเทินบก","0","เ","ทิ","น","บ","ก","7","7","7","7","7"
"6003","6","1","2","อมลาม","","ตัวละครทางซ้ายเรียกตัวละครทางขวาว่าอะไร?","","คุณจอมลามกไม่น่าไว้วางใจ","6003","อ","ม","ล","า","ม","7","7","7","7","7"
"6004","6","1","2","ขอซต์ท","คนแปลกของเซนต์เทเร","สิ่งนี้เรียกว่าอะไร?","วลีที่กลุ่มนักเรียนชายแห่งโรงเรียนลูเซนต์บรรยายถึงความแปลกประหลาดของ [ยูนิ]","คนแปลกของเซนต์เทเร","6004","ข","อ","ซ","ต์","ท","7","7","7","7","7"
"6005","6","1","2","ขอซต์ท","คนแปลกของเซนต์เทเร","สิ่งนี้เรียกว่าอะไร?","วลีที่กลุ่มนักเรียนชายแห่งโรงเรียนลูเซนต์บรรยายถึงความแปลกประหลาดของ [จิเอรุ]","คนแปลกของเซนต์เทเร","6005","ข","อ","ซ","ต์","ท","7","7","7","7","7"
"6006","6","1","2","ขอซต์ท","คนแปลกของเซนต์เทเร","สิ่งนี้เรียกว่าอะไร?","วลีที่กลุ่มนักเรียนชายแห่งโรงเรียนลูเซนต์บรรยายถึงความแปลกประหลาดของ [คุโรเอะ]","คนแปลกของเซนต์เทเร","6006","ข","อ","ซ","ต์","ท","7","7","7","7","7"
"6007","6","2","2","ตุ่นเป็ด","ตุ่นปากเป็ด","สิ่งนี้เรียกว่าอะไร?","สัตว์ที่มีลักษณะเช่นจะงอยปากคล้ายยางนุ่ม เท้าเป็นพังผืด และความสามารถในการวางไข่แม้จะเป็นสัตว์เลี้ยงลูกด้วยนมก็ตาม","ตุ่นปากเป็ด","0","ตุ่","น","เ","ป็","ด","7","7","7","7","7"
"6008","6","2","1","ฟลามิง","","สิ่งนี้เรียกว่าอะไร?","นกที่มีลำตัวสีชมพูอ่อน คอและขายาว มีลักษณะยืนด้วยขาข้างเดียว","นกฟลามิงโก","0","ฟ","ล","า","มิ","ง","7","7","7","7","7"
"6009","6","2","1","Aตัวนิ่ม","Armadillo = ตัวนิ่ม","สิ่งนี้เรียกว่าอะไร?","สัตว์เลี้ยงลูกด้วยนม มีเปลือกแข็ง และโค้งงอเป็นลูกบอลเมื่อเผชิญอันตราย","Armadillo = ตัวนิ่ม","0","A","ตั","ว","นิ่","ม","2","7","7","7","7"
"6010","6","2","1","ลูกหงส์","","สิ่งนี้เรียกว่าอะไร?","ในนิทาน [ลูกเป็ดขี้เหร่] ลูกเป็ดอยากเป็นสัตว์อะไร?","ลูกหงส์","0","ลู","ก","ห","ง","ส์","7","7","7","7","7"
"6012","6","2","2","ลิงชะนี","","สิ่งนี้เรียกว่าอะไร?","ลิงไร้หางชนิดหนึ่ง มันใช้แขนยาวขยับตัวเบาๆ บนต้นไม้","ลิงชะนี","0","ลิ","ง","ช","ะ","นี","7","7","7","7","7"
"6013","6","2","2","แรคคูน","","สิ่งนี้เรียกว่าอะไร?","สัตว์เลี้ยงลูกด้วยนมชนิดหนึ่งที่มีพฤติกรรมการจับอาหารโดยการเอามือลงไปในน้ำโดยตรง ทำให้ดูเหมือนกำลังล้างมือ","แรคคูน","0","แ","ร","ค","คู","น","7","7","7","7","7"
"6014","6","2","2","ตะพาบ","","สิ่งนี้เรียกว่าอะไร?","เต่าที่มีลักษณะเด่นคือ ลำตัวแบน จมูกแหลม กระดองอ่อนนิ่ม มีกระดองหลังค่อนบ้างเรียบแบน","ตะพาบ","0","ต","ะ","พ","า","บ","7","7","7","7","7"
"6015","6","2","1","Kจิงโจ้","Kangaroo = จิงโจ้","สิ่งนี้เรียกว่าอะไร?","สัตว์เลี้ยงลูกด้วยนมชนิดหนึ่งที่กระโดดเก่ง พวกเขาเป็นที่รู้จักกันดีในการเลี้ยงลูกในกระเป๋าหน้าท้อง","Kangaroo = จิงโจ้","0","K","จิ","ง","โ","จ้","2","7","7","7","7"
"6020","6","1","1","เดิตแช","เครดิตต้า แคช","สิ่งนี้เรียกว่าอะไร?","ชื่อเต็มของ [เครดิตต้า] ซึ่งเป็น\nมาสเตอร์แห่งกิลด์ [ริชมอนด์] ","เครดิตต้า แคช","6020","เ","ดิ","ต","แ","ช","7","7","7","7","7"
"6021","6","1","2","พ่อวโล","คุณพ่อหัวกะโหลก","เขาคือใคร?","คุณพ่อของ [ชิโนบุ] ผู้ทำงานเกี่ยวกับร่างทรงในอดีต และมีรูปร่างเป็นหัวกระโหลก","คุณพ่อหัวกะโหลก","6021","พ่","อ","ว","โ","ล","7","7","7","7","7"
"6022","6","1","2","โดราจั","","สิ่งนี้เรียกว่าอะไร?","สิ่งมีชีวิตที่ถูกค้นพบบนเกาะเอลพิส ชื่อของมันคือ [มังกรโมโดกิ] แต่ [อิโนริ] เรียกว่าอะไร?","โดราจัง","6022","โ","ด","ร","า","จั","7","7","7","7","7"
"6024","6","1","1","ซมูล้ร์มิ","ซามูไรจังที่คลั่งไคล้คาร์มิน่า","เขาคือใคร?","ชื่อที่ 2 ของจิเอรุ\nในฐานะ [แฟนเพลงของคาร์มิน่า]","ซามูไรจังที่คลั่งไคล้คาร์มิน่า","6024","ซ","มู","ล้","ร์","มิ","7","7","7","7","7"
"6025","6","1","2","ฮคสลน","เฮคาทีสลาตัน","สิ่งนี้เรียกว่าอะไร?","ชื่อที่ 2 ของ [อันนะ]\nอักษรสองตัวสุดท้ายของชื่อเล่นนี้ไม่ได้อ่านตามตัวสะกดทั่วไป แต่จะอ่านว่า [เฮคาที]","เฮคาทีสลาตัน","3002","ฮ","ค","ส","ล","น","7","7","7","7","7"
"6028","6","1","2","ไม่ม้อะ","นี่ไง หม่าม้าเองนะ~","สิ่งนี้เรียกว่าอะไร?","ฉายาที่ได้รับหลังจากทำ [มิซาโตะ] 5★","นี่ไง หม่าม้าเองนะ~","6028","ไ","ม่","ม้","อ","ะ","7","7","7","7","7"
"6041","6","1","1","เนาพัส","เทนทาพัส","สิ่งนี้เรียกว่าอะไร?","บอสของกิจกรรม\n[พักร้อนสุดอันตราย!\nกรูเมต์ปริ้นเซสแห่งเกลียวคลื่น]","เทนทาพัส","6041","เ","น","า","พั","ส","7","7","7","7","7"
"6042","6","1","1","พีโศกา","","สิ่งนี้เรียกว่าอะไร?","บอสของกิจกรรม\n[นักสืบชื่อดังแห่งอาณาจักร\nผู้สะกดรอย (สตอล์กเกอร์) แสนเศร้า]","เทพีโศกา","6042","พี","โ","ศ","ก","า","7","7","7","7","7"
"6043","6","1","1","แฟมบร","แฟนท่อมบารอน","สิ่งนี้เรียกว่าอะไร?","บอสของกิจกรรม\n[ลิตเติ้ล เบรฟ ฮาโลวีนไนท์!]","แฟนท่อมบารอน","6043","แ","ฟ","ม","บ","ร","7","7","7","7","7"
"6044","6","1","1","ดวชู้ตื่น","ดาวเจ้าชู้ (ตื่น)","สิ่งนี้เรียกว่าอะไร?","บอสของกิจกรรม\n[ลำนำของนักดาบวันทานาบาตะ\nรักฤดูร้อนบนทางช้างเผือก]","ดาวเจ้าชู้ (ตื่น)","6044","ด","ว","ชู้","ตื่","น","7","7","7","7","7"
"6045","6","1","2","ททูนนุส","","สิ่งนี้เรียกว่าอะไร?","บอสของกิจกรรม\n[กรูเมต์ปริ้นเซสปีใหม่!\nการเดิมพันของเหล่าหญิงสาว]","เกรททูนนุส","6045","ท","ทู","น","นุ","ส","7","7","7","7","7"
"6046","6","1","1","ซิงจฟิช","ควีนซิงเกอร์เจลลี่ฟิช","สิ่งนี้เรียกว่าอะไร?","บอสของกิจกรรม\n[คาร์มิน่าซัมเมอร์ไลฟ์\nโปรดรออีกสักครู่!]","ควีนซิงเกอร์เจลลี่ฟิช","6046","ซิ","ง","จ","ฟิ","ช","7","7","7","7","7"
"6047","6","1","1","แอบีสริ","แอนตี้บีสท์ ทรินิตี้","สิ่งนี้เรียกว่าอะไร?","บอสของกิจกรรม\n[สาวน้อยเวทมนตร์ไกเด็น\nแมจิคัล★นัวร์!]","แอนตี้บีสท์ ทรินิตี้","6047","แ","อ","บี","ส","ริ","7","7","7","7","7"
"6048","6","1","2","ลดี้มตัว","เลดี้เต็มตัว","สิ่งนี้เรียกว่าอะไร?","ประโยคที่แสดงถึงตัวคนของ [มิซากิ]\nที่แสดงกิริยาที่โตกว่าวัยได้น่าเอ็นดู","เลดี้เต็มตัว","6048","ล","ดี้","ม","ตั","ว","7","7","7","7","7"
"6049","6","2","2","ทีเร็กซ์","","สิ่งนี้เรียกว่าอะไร?","อีกชื่อเรียกหนึ่งของ [ไทแรนโนซอรัส]","ทีเร็กซ์","0","ที","เ","ร็","ก","ซ์","7","7","7","7","7"
"6050","6","2","1","าทอปส์","","สิ่งนี้เรียกว่าอะไร?","ไดโนเสาร์กินพืชชื่อดังที่มีเขาอันงดงามสามเขา","ไทรเซอราทอปส์","0","า","ท","อ","ป","ส์","7","7","7","7","7"
"6051","6","2","2","โซนาร์","","สิ่งนี้เรียกว่าอะไร?","ความสามารถของโลมาและค้างคาว ที่ปล่อยคลื่นอัลตราโซนิกโดยใช้เสียงสะท้อนระบุพื้นที่โดยรอบ","คลื่นโซนาร์","0","โ","ซ","น","า","ร์","7","7","7","7","7"
"6052","6","2","1","ต้นโกง","","สิ่งนี้เรียกว่าอะไร?","คำทั่วไปสำหรับพืชที่เติบโตใกล้น้ำในบางส่วนของเขตร้อนและกึ่งเขตร้อน และมีรากที่มีรูปร่างเป็นเอกลักษณ์มาก","ต้นโกงกาง","0","ต้","น","โ","ก","ง","7","7","7","7","7"
"6053","6","2","1","ดกทาง","","สิ่งนี้เรียกว่าอะไร?","สิ่งมีชีวิต และไม่มีชีวิต รวมถึงวัตถุทางธรณีวิทยาที่หายากและควรอนุรักษ์","มรดกทางธรรมชาติ","0","ด","ก","ท","า","ง","7","7","7","7","7"
"6054","6","2","1","อุ้งเท้า","","สิ่งนี้เรียกว่าอะไร?","ส่วนกลวงของฝ่าเท้ามนุษย์ที่ไม่สัมผัสพื้น บางคนอาจจะไม่มีมัน","อุ้งเท้า","0","อุ้","ง","เ","ท้","า","7","7","7","7","7"
"6055","6","1","2","ฟนอคท","แฟนธ่อมแคทส์","นี่คืออะไร?","ฉายาโจรลึกลับผู้ช่วยเหลือผู้ด้อยโอกาสของ [ทามากิ] ","แฟนธ่อมแคทส์","5036","ฟ","น","อ","ค","ท","7","7","7","7","7"
"6056","6","1","3","ตาเดีย","","สิ่งนี้เรียกว่าอะไร?","ชื่อที่ 2 ของ [มิซึกิ] ที่เป็นที่หวาดกลัวในโลกใต้ดิน ไม่อาจหนีจากสายตาเธอได้","ปีศาจตาเดียว","6056","ต","า","เ","ดี","ย","7","7","7","7","7"
"6057","6","1","3","กสะสม","","สิ่งนี้เรียกว่าอะไร?","ชื่อที่ 2 ของ [นานากะ]\nมาจากการค้นหาและสะสมเวทมนตร์ต่างๆ","นักสะสม","6057","ก","ส","ะ","ส","ม","7","7","7","7","7"
"6058","6","1","3","ตาร์แน","เมตามอร์เรกแนนท์","สิ่งนี้เรียกว่าอะไร?","ชื่อที่ 2 ของ [เนเนกะ] แห่ง [มงกุฎทั้งเจ็ด]\nผู้สามารถเปลี่ยนรูปร่างเป็นอะไรก็ได้","เมตามอร์เรกแนนท์","6058","ต","า","ร์","แ","น","7","7","7","7","7"
"6059","6","1","2","สงแเนื้","พวกสมองมีแต่กล้ามเนื้อ","สิ่งนี้เรียกว่าอะไร?","วิธีเรียกของ [อิโนริ]\nเมื่อเธอโกรธหรือต้องการล้อเลียน [คายะ]","พวกสมองมีแต่กล้ามเนื้อ","6059","ส","ง","แ","เ","นื้","7","7","7","7","7"
"6060","6","2","1","บริสุทธิ์","","สิ่งนี้เรียกว่าอะไร?","ม้าสายพันธุ์ที่ได้รับการปรับปรุงพันธุ์มาเป็นเวลานานเพื่อใช้ในการแข่งขัน และมักถูกใช้เป็นคำเปรียบเทียบกับบุคคลที่มีเชื้อสายดี","สายพันธุ์บริสุทธิ์","0","บ","ริ","สุ","ท","ธิ์","7","7","7","7","7"
"6061","6","2","3","จิ้งเบต","จิ้งจอกทรายทิเบต","สิ่งนี้เรียกว่าอะไร?","สุนัขจิ้งจอกชนิดหนึ่ง ได้รับความนิยมในช่วงไม่กี่ปีที่ผ่านมาเนื่องจากมีรูปลักษณ์ที่สงบและกระจ่างแจ้ง","จิ้งจอกทรายทิเบต","0","จิ้","ง","เ","บ","ต","7","7","7","7","7"
"6062","6","2","2","ปลาซีล","","สิ่งนี้เรียกว่าอะไร?","ปลาทะเลน้ำลึกเรียกว่าฟอสซิลที่มีชีวิตเพราะว่าพวกมันดำรงอยู่มาหลายร้อยล้านปี","ปลาซีลาแคนท์","0","ป","ล","า","ซี","ล","7","7","7","7","7"
"6063","6","2","1","ร์คิวลิส","","สิ่งนี้เรียกว่าอะไร?","แมลงชนิดนี้ได้รับความนิยมอย่างมากในหมู่เด็กๆ เนื่องจากเป็นหนึ่งในด้วงสายพันธุ์ที่ใหญ่ที่สุด","ด้วงเฮอร์คิวลิส","0","ร์","คิ","ว","ลิ","ส","7","7","7","7","7"
"6064","6","2","1","เพยอ่น","เพลี้ยอ่อน","สิ่งนี้เรียกว่าอะไร?","แมลงชนิดหนึ่งที่เด็กสมัยก่อนนำน้ำเลี้ยงมาทาผมเพื่อให้ผมเงางาม","เพลี้ยอ่อน","0","เ","พ","ย","อ่","น","7","7","7","7","7"
"6065","6","2","1","ไฝรอง","","สิ่งนี้เรียกว่าอะไร?","ชื่อสามัญของไฝที่อยู่บริเวณใต้ตา","ไฝรองน้ำตา","0","ไ","ฝ","ร","อ","ง","7","7","7","7","7"
"6066","6","2","3","ลังเงิน","","สิ่งนี้เรียกว่าอะไร?","ปรากฏการณ์ที่ขนบนหลังกอริลล่าตัวผู้เปลี่ยนเป็นสีขาวเมื่ออายุมากขึ้น มักพบเห็นในตัวที่เป็นจ่าฝูง","หลังเงิน","0","ลั","ง","เ","งิ","น","7","7","7","7","7"
"6067","6","2","1","กิ้งก่าสี","กิ้งก่าเปลี่ยนสี","สิ่งนี้เรียกว่าอะไร?","สัตว์เลื้อยคลานขึ้นชื่อในเรื่องความสามารถในการเปลี่ยนสีของร่างกาย","กิ้งก่าเปลี่ยนสี","0","กิ้","ง","ก่","า","สี","7","7","7","7","7"
"6068","6","2","1","แมลงป","","สิ่งนี้เรียกว่าอะไร?","แมลงปอชนิดหนึ่งที่มีขนาดใหญ่มาก มีลายแถบสีดำเหลืองโดดเด่นคล้ายกับชุดปีศาจมาก","แมลงปอจักรพรรดิ","0","แ","ม","ล","ง","ป","7","7","7","7","7"
"6069","6","2","3","Gming","Grooming","สิ่งนี้เรียกว่าอะไร?","การแปรงขนถือเป็นนิสัยของสัตว์ต่างๆ เช่น แมว พูดเป็นภาษาอังกฤษว่า?","Grooming","0","G","m","i","n","g","2","3","3","3","3"
"6070","6","2","1","พังพอน","","สิ่งนี้เรียกว่าอะไร?","สัตว์เลี้ยงลูกด้วยนมที่มีความยาวประมาณหลายสิบเซนติเมตรซึ่งโดยทั่วไปมองว่าเป็นศัตรูธรรมชาติของ [งู]","พังพอน","0","พั","ง","พ","อ","น","7","7","7","7","7"
"6071","6","2","2","แมลงป","","สิ่งนี้เรียกว่าอะไร?","แมลงปอชนิดหนึ่ง ลำตัวมีสีเขียวอมเหลือง แต่เมื่อมองใกล้ๆ จะเห็นแถบสีเงินสวยงาม จึงเป็นที่มาของชื่อ","แมลงปอวงแหวนทอง","0","แ","ม","ล","ง","ป","7","7","7","7","7"
"6072","6","2","3","คาโยล์","ดอกคาโมมายล์","สิ่งนี้เรียกว่าอะไร?","สมุนไพรชนิดหนึ่ง มีกลิ่นหอมละมุนอ่อนๆ คล้ายแอปเปิ้ล มักชงเป็นชา มีฤทธิ์ทำให้ผ่อนคลาย","ดอกคาโมมายล์","0","ค","า","โ","ย","ล์","7","7","7","7","7"
"6073","6","2","2","หิ่งห้อย","","สิ่งนี้เรียกว่าอะไร?","ปลาหมึกตัวเล็กขนาดเท่าปลายนิ้ว มีคุณสมบัติในการเปล่งแสงสีฟ้า-ขาว และยังนิยมใช้เป็นอาหารอีกด้วย","ปลาหมึกหิ่งห้อย","0","หิ่","ง","ห้","อ","ย","7","7","7","7","7"
