id,event_id,type,description
"1000802004","10008","2","ชนชั้นสูงกลุ่มหนึ่งผูกขาดกับเอกสารเก่า\nนานากะจึงไม่สามารถบรรลุวัตถุประสงค์ในการซื้อได้\nระหว่างทางกลับเธอถูกโจมตีโดยคนร้าย\nก็รีบไปยังหมู่บ้านเพื่อรวมตัวกับรุกะ..."
"1000802005","10008","2","เมื่อรู้ว่าถ้ำในหุบเขาเป็นฐานของคนร้าย\nรุกะกับนานากะจึงตั้งใจไปรวมตัวกับพวกอันนะ\nและช่วยพวกอันนะหลบหนีอย่างหวุดหวิด\nทั้งหมดรีบหนีออกจากถ้ำ"
"1001002001","10010","2","วิหารที่รับความปรารถนาและชำระให้บริสุทธิ์ ที่นี่\n<ความปรารถนาที่เป็นตัวตน>ที่ไม่ประสบผลสำเร็จนั้น\nเข้าโจมตีผู้คน พวกยุยจึงรับคำร้อง\nดูแลความปลอดภัย และเข้าร่วมรักษาความปลอดภัย\nเพื่อมอบของขวัญปีใหม่เป็นรางวัล"
"1001002002","10010","2","แม้ว่าจะยุ่งกับผู้คนที่เข้าสักการะ แต่ทุกคนที่ลำบาก\nก็คอยช่วยเหลือกันและกัน จนคล่องงานเป็นหนึ่งเดียวกัน\nที่นั่น<ความปรารถนาที่เป็นตัวตน>ที่ตามหาพ่อแม่\nได้ปรากฏขึ้น แต่ก็ได้รับการชำระล้างโดยฮิโยริ\nที่สัมผัสอย่างอ่อนโยนในฐานะพ่อแม่"
"1001002003","10010","2","แม้พวกเขาจะคุ้นกับงานแล้ว แต่มี\n<ความปรารถนาที่เป็นตัวตน>ที่ต้องการรู้วิธีจูบแฟน\nตัวเอกเข้าไปช่วยยุยที่อ่อนแรง ทว่าเสี้ยววิก่อนที่จะจูบ\nความปรารถนานั้นที่เฝ้ามองพวกเขาก็ได้ชำระล้างไป"
"1001002004","10010","2","กลางคืนใกล้เข้ามา จำนวนผู้สักการะก็เพิ่มขึ้นเรื่อยๆ\n<ความปรารถนาที่เป็นตัวตน>ได้ปรากฏตัวขึ้น\nคร่ำครวญหาความร่าเริง แต่พวกเขาชำระล้าง\nด้วยการสนับสนุน [อย่างเต็มที่] ของเรย์"
"1001002005","10010","2","ทุกคนชำระล้างความปรารถนามากมาย\nและหยุดพักหลายชั่วโมงก่อนสิ้นปีได้ผ่านไป\nเวลานั้นความปรารถนาที่เรียกว่าเข้มข้นที่สุด\nก็เป็นตัวตนเรื่อยๆ\nความปรารถนาที่คลุ้มคลั่งกลายเป็นหมอกสีดำปกคลุมวิหาร"
"1001702001","10017","2","เหล่าสมาชิก [เรือนเลิศรส] ถูกชายปริศนาที่มีนามว่าเพเทลกิอุสจู่โจม\nพวกเอมิเลียเข้ามาไล่บิชอปมหาบาปแห่งลัทธิบูชาแม่มด\nได้อย่างหวุดหวิด และสานสัมพันธ์กับ [เรือนเลิศรส]\nแล้วไปพำนักที่ [สถานสงเคราะห์ซาเรนเดีย]"
"1001702002","10017","2","กองอัศวินแห่งวังหลวงติดตามการเคลื่อนไหวลับของ\nบิชอปมหาบาปเพเทลกิอุส และรองแม่ทัพคริสทีน่าถูกส่งไปยัง\nหมู่บ้านแห่งหนึ่ง ทุกคนที่รู้เรื่องการเคลื่อนไหว\nของบิชอปมหาบาปจากแคล มุ่งหน้าไปที่นั่น\nเพื่อเฝ้าระวังอันตรายของพลังลึกลับนั้น"
"1001702003","10017","2","ทุกคนรุดเข้าหาคริสทีน่าที่ต่อสู้อย่างยากลำบาก\nสถานการณ์ได้เปรียบกลับตาลปัตร\nเมื่อสาวกลัทธิบูชาแม่มดปรากฏตัว\n[เรือนเลิศรส] พร้อมกับพวกเอมิเลียแยกเพเทลกิอุส\nด้วยน้ำแข็งเวท และเข้าต่อสู้ศึกสุดท้าย!"
"1002802001","10028","2","อันนะไปยังถ้ำในหุบเขาเพื่อหาที่ทำงาน\nนานากะไปยังที่หมายเพื่อรับเอกสารเก่าแก่\nรุกะมุ่งหน้าไปยังหมู่บ้านเพื่อฟังคำขอของชาวบ้าน\nทั้ง 3 คนออกเดินทางไปยังจุดหมายปลายทางแต่ละที่"
"1002802002","10028","2","รุกะลงโทษผู้ร้ายในหมู่บ้านอย่างงดงาม\nจากการสนทนากับชาวบ้านที่กลัวการแก้แค้น\nเธอรู้สึกได้ว่ามีความชั่วร้ายขนาดใหญ่แอบเคลื่อนไหวทั่วทั้งหุบเขา\nอีกด้านหนึ่งอันนะที่มุ่งหน้าไปยังถ้ำในหุบเขา..."
"1002802003","10028","2","พวกอันนะเริ่มทำงานที่ถ้ำในหุบเขา\nที่นั่นต่างกับที่ได้ยินมาก่อนหน้า มีแต่พวกผิดกฎหมาย\nเป็นสภาพแวดล้อมที่ย่ำแย่ ครอบงำโดยการใช้แรงงานที่โหดร้าย\nอีกด้านหนึ่งนานากะที่มุ่งหน้าไปยังที่หมาย..."
"1002802004","10028","2","ชนชั้นสูงกลุ่มหนึ่งผูกขาดกับเอกสารเก่า\nนานากะจึงไม่สามารถบรรลุวัตถุประสงค์ในการซื้อได้\nระหว่างทางกลับเธอถูกโจมตีโดยคนร้าย\nก็รีบไปยังหมู่บ้านเพื่อรวมตัวกับรุกะ..."
"1002802005","10028","2","เมื่อรู้ว่าถ้ำในหุบเขาเป็นฐานของคนร้าย\nรุกะกับนานากะจึงตั้งใจไปรวมตัวกับพวกอันนะ\nและช่วยพวกอันนะหลบหนีอย่างหวุดหวิด\nทั้งหมดรีบหนีออกจากถ้ำ"
"1003202001","10032","2","วิหารที่รับความปรารถนาและชำระให้บริสุทธิ์ ที่นี่\n<ความปรารถนาที่เป็นตัวตน>ที่ไม่ประสบผลสำเร็จนั้น\nเข้าโจมตีผู้คน พวกยุยจึงรับคำร้อง\nดูแลความปลอดภัย และเข้าร่วมรักษาความปลอดภัย\nเพื่อมอบของขวัญปีใหม่เป็นรางวัล"
"1003202002","10032","2","แม้ว่าจะยุ่งกับผู้คนที่เข้าสักการะ แต่ทุกคนที่ลำบาก\nก็คอยช่วยเหลือกันและกัน จนคล่องงานเป็นหนึ่งเดียวกัน\nที่นั่น<ความปรารถนาที่เป็นตัวตน>ที่ตามหาพ่อแม่\nได้ปรากฏขึ้น แต่ก็ได้รับการชำระล้างโดยฮิโยริ\nที่สัมผัสอย่างอ่อนโยนในฐานะพ่อแม่"
"1003202003","10032","2","แม้พวกเขาจะคุ้นกับงานแล้ว แต่มี\n<ความปรารถนาที่เป็นตัวตน>ที่ต้องการรู้วิธีจูบแฟน\nตัวเอกเข้าไปช่วยยุยที่อ่อนแรง ทว่าเสี้ยววิก่อนที่จะจูบ\nความปรารถนานั้นที่เฝ้ามองพวกเขาก็ได้ชำระล้างไป"
"1003202004","10032","2","กลางคืนใกล้เข้ามา จำนวนผู้สักการะก็เพิ่มขึ้นเรื่อยๆ\n<ความปรารถนาที่เป็นตัวตน>ได้ปรากฏตัวขึ้น\nคร่ำครวญหาความร่าเริง แต่พวกเขาชำระล้าง\nด้วยการสนับสนุน [อย่างเต็มที่] ของเรย์"
"1003202005","10032","2","ทุกคนชำระล้างความปรารถนามากมาย\nและหยุดพักหลายชั่วโมงก่อนสิ้นปีได้ผ่านไป\nเวลานั้นความปรารถนาที่เรียกว่าเข้มข้นที่สุด\nก็เป็นตัวตนเรื่อยๆ\nความปรารถนาที่คลุ้มคลั่งกลายเป็นหมอกสีดำปกคลุมวิหาร"
