a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965
"505019","505","nop_05_miyako_talk_anger","","0.2","100711","3","","","","1"
"505020","505","","","","505018","91","","","",""
"505021","505","nop_05_miyako_idle_anger","","0.2","100711","3","","","","1"
"505022","505","vo_drama_10082005_004","","","vo_drama_10082005","21","0","","","0"
"505023","505","それって結局いつもと変わってない\n気がするけど……","0","0","102211","11","1","0.5","0","6"
"505024","505","nop_talk_bitter","","0.2","102211","3","","","","1"
"505025","505","","","","505023","91","","","",""
"505026","505","nop_idle_bitter","","0.2","102211","3","","","","1"
"505027","505","vo_drama_10082005_005","","","vo_drama_10082005","21","0","","","0"
"505028","505","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","0","0","100611","11","1","0.5","0","5"
"505029","505","nop_talk_wish","","0.2","100611","3","","","","1"
"505030","505","1","","","3.5","93","","","",""
"505031","505","nop_talk_joy1","","0.2","100611","3","","","","1"
"505032","505","nop_05_miyako_idle_normal","","0.2","100711","3","","","","1"
"505033","505","","","","505028","91","","","",""
"505034","505","nop_idle_joy1","","0.2","100611","3","","","","1"
"505035","505","vo_drama_10082005_006","","","vo_drama_10082005","21","0","","","0"
"505036","505","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","0","0","103111","11","1","0.5","0","6"
"505037","505","0","","","103111","4","","","",""
"505038","505","nop_05_shinobu_talk_wish","","0.2","103111","3","","","","1"
"505039","505","0","","","2051","4","","","",""
"505040","505","1","","","6","93","","","",""
"505041","505","nop_05_shinobu_talk_normal","","0.2","103111","3","","","","1"
"505042","505","","","","505036","91","","","",""
"505043","505","nop_05_shinobu_idle_normal","","0.2","103111","3","","","","1"
"505044","505","vo_drama_10082005_007","","","vo_drama_10082005","21","0","","","0"
"505045","505","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","0","0","102211","11","1","0.5","0","7"
"505046","505","nop_talk_surprise1","","0.2","102211","3","","","","1"
"505047","505","","","","505045","91","","","",""
"505048","505","nop_idle_surprise1","","0.2","102211","3","","","","1"
"505049","505","vo_drama_10082005_008","","","vo_drama_10082005","21","0","","","0"
"505050","505","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","0","0","100611","11","1","0.5","0","6"
"505051","505","nop_talk_surprise1","","0.2","100611","3","","","","1"
"505052","505","1","","","3","93","","","",""
"505053","505","nop_talk_memory","","0.2","100611","3","","","","1"
"505054","505","1","","","1","93","","","",""
"505055","505","1","","","100711","4","","","",""
"505056","505","nop_05_miyako_talk_arm_crossed","1","0.2","100711","3","nop_05_miyako_idle_arm_crossed","","0","0"
"505057","505","17","","","100711","12","","","","2"
"505058","505","","","","505050","91","","","",""
"505059","505","nop_idle_memory2","","0.2","100611","3","","","","1"
"505060","505","vo_drama_10082005_009","","","vo_drama_10082005","21","0","","","0"
"505061","505","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","0","0","102211","11","1","0.5","0","7"
"505062","505","nop_talk_wish","","0.2","102211","3","","","","1"
"505063","505","","","","505061","91","","","",""
"505064","505","nop_idle_wish","","0.2","102211","3","","","","1"
"505065","505","vo_drama_10082005_010","","","vo_drama_10082005","21","0","","","0"
"505066","505","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","0","0","100611","11","1","0.5","0","6"
"505067","505","nop_talk_joy1","","0.2","100611","3","","","","1"
"505068","505","","","","505066","91","","","",""
"505069","505","nop_idle_joy1","","0.2","100611","3","","","","1"
"505070","505","vo_drama_10082005_011","","","vo_drama_10082005","21","0","","","0"
"505071","505","あ、それは私も気になるかも。\nシノブさん、お願いできます？","0","0","102211","11","1","0.5","0","6"
"505072","505","nop_talk_normal","","0.2","102211","3","","","","1"
"505073","505","","","","505071","91","","","",""
"505074","505","","","","0.3","93","","","",""
"505075","505","nop_idle_normal","","0.2","102211","3","","","","1"
"505076","505","vo_drama_10082005_012","","","vo_drama_10082005","21","0","","","0"
"505077","505","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","0","0","103111","11","1","0.5","0","3"
"505078","505","nop_05_shinobu_talk_wish","","0.2","103111","3","","","","1"
"505079","505","nop_05_miyako_run_angry","","0.2","100711","3","","","","1"
"505080","505","-1000","","","100711","2","3","","","-240"
"505081","505","1","","","6","93","","","",""
"505082","505","nop_05_shinobu_talk_thinking","","0.2","103111","3","","","","1"
"505083","505","nop_idle_bitter2","","0.2","102211","3","","","","1"
"505084","505","4","","","102211","12","","","","1"
"505085","505","1","","","0.2","93","","","",""
"505086","505","nop_idle_surprise1","","0.2","100611","3","","","","1"
"505087","505","4","","","100611","12","","","","0.8"
"505088","505","1","","","2.1","93","","","",""
"505089","505","","","","505077","91","","","",""
"505090","505","nop_05_shinobu_idle_thinking","","0.2","103111","3","","","","1"
"505091","505","vo_drama_10082005_013","","","vo_drama_10082005","21","0","","","0"
"505092","505","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","0","0","102211","11","1","0.5","0","5"
"505093","505","nop_talk_sad","","0.2","102211","3","","","","1"
"505094","505","1","","","4.5","93","","","",""
"505095","505","nop_talk_surprise1","","0.2","102211","3","","","","1"
"505096","505","","","","505092","91","","","",""
"505097","505","nop_05_shinobu_idle_surprise","","0.2","103111","3","","","","1"
"505098","505","4","","","103111","12","","","","1.8"
"505099","505","nop_run_sad","","0.2","102211","3","","","","1"
"505100","505","-1000","","","102211","2","4","","","-230"
"505101","505","0","","","1","93","","","",""
"505102","505","vo_drama_10082005_014","","","vo_drama_10082005","21","0","","","0"
"505103","505","大変！　止めないと！\nシノブさんも早く～！","0","0","100611","11","1","0.5","0","6"
"505104","505","nop_talk_surprise2","","0.2","100611","3","","","","1"
"505105","505","1","","","4.5","93","","","",""
"505106","505","","","","505103","91","","","",""
"505107","505","nop_run_sad","","0.2","100611","3","","","","1"
"505108","505","-1000","0","","100611","2","4","","","-260"
"505109","505","","","","2","93","","","",""
"505110","505","1","","","103111","4","","","",""
"505111","505","1","","","2051","4","","","",""
"505112","505","","","","0.5","93","","","",""
"505113","505","","","","505108","91","","","",""
"505114","505","nop_idle_normal","","0.2","100611","3","","","","1"
"505115","505","vo_drama_10082005_015","","","vo_drama_10082005","21","0","","","0"
"505116","505","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","0","0","103111","11","1","1","0","5"
"505117","505","nop_05_shinobu_talk_wish","","0.2","103111","3","","","","1"
"505118","505","1","","","3.2","93","","","",""
"505119","505","0","","","103111","4","","","",""
"505120","505","0","","","2051","4","","","",""
"505121","505","nop_05_shinobu_look_talk_wish_blink","","0.2","103111","3","","","","1"
"505122","505","1","","","6","93","","","",""
"505123","505","nop_05_shinobu_bow","1","0.2","103111","3","nop_05_shinobu_look_talk_wish","","0.2","0"
"505124","505","","","","505116","91","","","",""
"505125","505","1","","","103111","4","","","",""
"505126","505","1","","","2051","4","","","",""
"505127","505","nop_05_shinobu_idle_normal","","0.2","103111","3","","","","1"
"505128","505","1","","","0.4","93","","","",""
"505129","505","nop_05_shinobu_run","","0.2","103111","3","","","","1"
"505130","505","-1000","","","103111","2","4","","","-250"
"505131","505","-1000","","","2051","2","4","","","-225"
"505132","505","0","","","0.5","93","","","",""
"506001","506","104731","-275","1.95","1","1","-300","nop_idle_arm_crossed","0","105"
"506002","506","107131","-275","1.95","1","1","300","nop_idle_thinking","1","104"
"506003","506","103731","-255","1.95","1","1","-150","nop_idle_normal","0","102"
"506004","506","100511","-255","1.95","1","1","150","nop_idle_surprise_kira","1","103"
"506005","506","0","","","0.5","93","","","",""
"506006","506","vo_drama_10082006_001","","","vo_drama_10082006","21","0","","","0"
"506007","506","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","0","0","107131","11","1","0.5","0","8"
"506008","506","nop_06_cris_ahaha_in","1","0.2","107131","3","nop_06_cris_ahaha_loop","","0.2","0"
"506009","506","1","","","2","93","","","",""
"506010","506","nop_talk_doya","1","0.2","107131","3","nop_talk_doya_loop","","0.2","0"
"506011","506","","","","506007","91","","","",""
"506012","506","vo_drama_10082006_002","","","vo_drama_10082006","21","0","","","0"
"506013","506","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","0","0","103731","11","1","0.5","0","8"
"506014","506","nop_06_tomo_talk_anger","","0.2","103731","3","","","","1"
"506015","506","","","","506013","91","","","",""
"506016","506","nop_06_tomo_idle_anger","","0.2","103731","3","","","","1"
"506017","506","vo_drama_10082006_003","","","vo_drama_10082006","21","0","","","0"
"506018","506","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","0","0","104731","11","1","0.5","0","8"
"506019","506","nop_talk_normal","","0.2","104731","3","","","","1"
"506020","506","","","","506018","91","","","",""
"506021","506","nop_idle_normal","","0.2","104731","3","","","","1"
"506022","506","vo_drama_10082006_004","","","vo_drama_10082006","21","0","","","0"
"506023","506","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","0","0","100511","11","1","0.5","0","8"
"506024","506","nop_talk_guts2","1","0.2","100511","3","nop_talk_guts2_loop","","0.2","0"
"506025","506","","","","506023","91","","","",""
"506026","506","nop_idle_guts2","","0.2","100511","3","","","","1"
"506027","506","vo_drama_10082006_005","","","vo_drama_10082006","21","0","","","0"
"506028","506","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","0","0","103731","11","1","0.5","0","8"
"506029","506","nop_talk_worry","","0.2","103731","3","","","","1"
"506030","506","1","","","3","93","","","",""
"506031","506","nop_06_tomo_talk_arm_crossed","1","0.2","103731","3","nop_06_tomo_talk_arm_crossed_loop","","0.2","0"
"506032","506","","","","506028","91","","","",""
"506033","506","nop_06_tomo_idle_arm_crossed","","0.2","103731","3","","","","1"
"506034","506","vo_drama_10082006_006","","","vo_drama_10082006","21","0","","","0"
"506035","506","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","0","0","107131","11","1","0.5","0","8"
"506036","506","nop_talk_thinking","","0.2","107131","3","","","","1"
"506037","506","1","","","2","93","","","",""
"506038","506","nop_16_kaya_talk_normal2","1","0.2","107131","3","nop_16_kaya_talk_normal2_loop","","0.2","0"
"506039","506","","","","506035","91","","","",""
"506040","506","nop_16_kaya_idle_normal2","","0.2","107131","3","","","","1"
"506041","506","vo_drama_10082006_007","","","vo_drama_10082006","21","0","","","0"
"506042","506","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","0","0","104731","11","1","0.5","0","8"
"506043","506","nop_talk_thinking","","0.2","104731","3","","","","1"
"506044","506","1","","","3.5","93","","","",""
"506045","506","nop_talk_normal","","0.2","104731","3","","","","1"
"506046","506","","","","506042","91","","","",""
"506047","506","nop_idle_normal","","0.2","104731","3","","","","1"
"506048","506","vo_drama_10082006_008","","","vo_drama_10082006","21","0","","","0"
"506049","506","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","0","0","103731","11","1","0.5","0","8"
"506050","506","nop_talk_worry","","0.2","103731","3","","","","1"
"506051","506","1","","","3","93","","","",""
"506052","506","nop_06_tomo_talk_tsun_pain","","0.2","103731","3","","","","1"
"506053","506","1","","","1","93","","","",""
"506054","506","nop_06_tomo_talk_guts2","1","0.2","103731","3","nop_06_tomo_idle_guts2","","0.2","0"
"506055","506","","","","506049","91","","","",""
"506056","506","vo_drama_10082006_009","","","vo_drama_10082006","21","0","","","0"
"506057","506","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","0","0","100511","11","1","0.5","0","8"
"506058","506","nop_talk_normal","","0.2","100511","3","","","","1"
"506059","506","1","","","2","93","","","",""
"506060","506","nop_06_matsuri_pose","1","0.2","100511","3","nop_06_matsuri_pose_loop","","0.2","0"
"506061","506","","","","506057","91","","","",""
"506062","506","0","","","0.5","93","","","",""
"507001","507","102831","-225","1.95","1","1","-150","nop_idle_normal","0","101"
"507002","507","102111","-225","1.95","1","1","150","nop_idle_joy1","1","100"
"507003","507","102511","-255","1.95","1","1","-300","nop_idle_normal","0","105"
"507004","507","102311","-255","1.95","1","1","300","nop_idle_joy1","1","104"
"507005","507","0","","","0.5","93","","","",""
"507006","507","vo_drama_10082007_001","","","vo_drama_10082007","21","0","","","0"
"507007","507","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","0","0","102831","11","1","0.5","0","8"
"507008","507","nop_talk_joy3","","0.2","102831","3","","","","1"
"507009","507","","","","507007","91","","","",""
"507010","507","nop_idle_normal","","0.2","102831","3","","","","1"
"507011","507","vo_drama_10082007_002","","","vo_drama_10082007","21","0","","","0"
"507012","507","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","0","0","102511","11","1","0.5","0","8"
"507013","507","nop_talk_joy3_dere","","0.2","102511","3","","","","1"
"507014","507","1","","","3","93","","","",""
"507015","507","nop_talk_joy1","","0.2","102511","3","","","","1"
"507016","507","","","","507012","91","","","",""
"507017","507","nop_idle_normal","","0.2","102511","3","","","","1"
"507018","507","vo_drama_10082007_003","","","vo_drama_10082007","21","0","","","0"
"507019","507","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","0","0","102311","11","1","0.5","0","8"
"507020","507","nop_talk_joy1_normal","","0.2","102311","3","","","","1"
"507021","507","1","","","1.9","93","","","",""
"507022","507","nop_talk_wish_surprise","","0.2","102311","3","","","","1"
"507023","507","","","","507019","91","","","",""
"507024","507","vo_drama_10082007_004","","","vo_drama_10082007","21","0","","","0"
"507025","507","なんだかギルドレースの時みたい。\nあ……！","0","0","102111","11","1","0.5","0","8"
"507026","507","nop_talk_wish","","0.2","102111","3","","","","1"
"507027","507","1","","","2.5","93","","","",""
"507028","507","nop_07_kurumi_talk_memory","","0.2","102111","3","","","","1"
"507029","507","","","","507025","91","","","",""
"507030","507","vo_drama_10082007_005","","","vo_drama_10082007","21","0","","","0"
"507031","507","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","0","0","102831","11","1","0.5","0","8"
"507032","507","nop_talk_bitter","","0.2","102831","3","","","","1"
"507033","507","1","","","4.3","93","","","",""
"507034","507","nop_idle_joy_dere","","0.2","102111","3","","","","1"
"507035","507","nop_talk_guts2","1","0.2","102311","3","nop_talk_guts2_loop","","0","0"
"507036","507","","","","507031","91","","","",""
"507037","507","nop_idle_normal","","0.2","102831","3","","","","1"
"507038","507","vo_drama_10082007_006","","","vo_drama_10082007","21","0","","","0"
"507039","507","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","0","0","102511","11","1","0.5","0","8"
"507040","507","nop_talk_guts","1","0.2","102511","3","nop_talk_guts_loop","","0","0"
"507041","507","","","","507039","91","","","",""
"507042","507","vo_drama_10082007_007","","","vo_drama_10082007","21","0","","","0"
"507043","507","スズメにそう言われると\n逆に心配になっちゃうんだけど……","0","0","102311","11","1","0.5","0","8"
"507044","507","nop_talk_jitome","","0.2","102311","3","","","","1"
"507045","507","nop_07_kurumi_idle_bitter","","0.2","102111","3","","","","1"
"507046","507","","","","507043","91","","","",""
"507047","507","vo_drama_10082007_008","","","vo_drama_10082007","21","0","","","0"
"507048","507","ええー？　そ、そんな～！","0","0","102511","11","1","0.5","0","8"
"507049","507","nop_07_suzume_tohoho_in","1","0","102511","3","nop_07_suzume_tohoho_loop","","0","0"
"507050","507","nop_idle_bitter","","0.2","102831","3","","","","1"
"507051","507","","","","507048","91","","","",""
"507052","507","vo_drama_10082007_009","","","vo_drama_10082007","21","0","","","0"
"507053","507","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","0","0","102831","11","1","0.5","0","8"
"507054","507","nop_talk_normal","","0.2","102831","3","","","","1"
"507055","507","1","","","2.3","93","","","",""
"507056","507","nop_talk_joy1","","0.2","102831","3","","","","1"
"507057","507","","","","507053","91","","","",""
"507058","507","0","","","0.5","93","","","",""
"508001","508","101011","-255","1.95","1","1","-150","nop_idle_normal_joy","0","100"
"508002","508","104331","-255","1.95","1","1","150","nop_idle_arm_crossed","1","101"
"508003","508","101711","-275","1.95","1","1","-300","nop_idle_joy_normal","0","104"
"508004","508","101431","-275","1.95","1","1","300","nop_idle_normal","1","105"
"508005","508","0","","","0.5","93","","","",""
"508006","508","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","0","0","101011","11","1","0.5","0","8"
"508007","508","nop_talk_joy1","","0.2","101011","3","","","","0"
"508008","508","1","","","1.3","93","","","",""
"508009","508","nop_bow2","1","0.2","101011","3","nop_talk_joy1","","0.2","0"
"508010","508","","","","508006","91","","","",""
"508011","508","nop_idle_normal","","0.2","101011","3","","","","1"
"508012","508","呼んでくれてありがとうな。\nユイも喜んでたぜ。","0","0","104331","11","1","0.5","0","8"
"508013","508","nop_talk_joy1","","0.2","104331","3","","","","1"
"508014","508","","","","508012","91","","","",""
"508015","508","nop_idle_joy_normal","","0.2","104331","3","","","","1"
"508016","508","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","0","0","101711","11","1","0.5","0","8"
"508017","508","nop_talk_joy2","","0.2","101711","3","","","","1"
"508018","508","","","","508016","91","","","",""
"508019","508","nop_idle_joy1","","0.2","101711","3","","","","1"
"508020","508","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","0","0","101431","11","1","0.5","0","8"
"508021","508","nop_talk_thinking","","0.2","101431","3","","","","1"
"508022","508","1","","","1.5","93","","","",""
"508023","508","nop_talk_normal","","0.2","101431","3","","","","1"
"508024","508","","","","508020","91","","","",""
"508025","508","nop_idle_normal","","0.2","101431","3","","","","1"
"508026","508","【美食殿】のおせち料理？\n絶対美味しいさ～！","0","0","101711","11","1","0.5","0","8"
"508027","508","nop_talk_normal","","0.2","101711","3","","","","1"
"508028","508","1","","","1.75","93","","","",""
"508029","508","nop_talk_joy1","","0.2","101711","3","","","","1"
"508030","508","","","","508026","91","","","",""
"508031","508","nop_idle_joy_normal","","0.2","101711","3","","","","1"
"508032","508","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","0","0","104331","11","1","0.5","0","8"
"508033","508","nop_talk_arm_crossed2","1","0.2","104331","3","nop_talk_arm_crossed_loop2","","0.2","0"
"508034","508","","","","508032","91","","","",""
"508035","508","nop_idle_arm_crossed2","","0.2","104331","3","","","","1"
"508036","508","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","0","0","101431","11","1","0.5","0","8"
"508037","508","nop_talk_doya","1","0.2","101431","3","nop_talk_doya_loop","","0.2","0"
"508038","508","1","","","2.9","93","","","",""
"508039","508","nop_talk_thinking","","0.2","101431","3","","","","1"
"508040","508","10","0","0","101011","12","1","0","0","1"
"508041","508","nop_look_idle_normal","","0.2","101011","3","","","","1"
"508042","508","","","","508036","91","","","",""
"508043","508","nop_idle_thinking","","0.2","101431","3","","","","1"
"508044","508","","","","508040","91","","","",""
"508045","508","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","0","0","101011","11","1","0.5","0","8"
"508046","508","nop_look_smile","1","0.2","101011","3","nop_talk_joy1","","0.2","0"
"508047","508","1","","","4","93","","","",""
"508048","508","4","0","0","101431","12","1","0","0","1"
"508049","508","nop_idle_surprise2","","0.2","101431","3","","","","1"
"508050","508","","","","508045","91","","","",""
"508051","508","nop_idle_joy1","","0.2","101011","3","","","","1"
"508052","508","","","","508048","91","","","",""
"508053","508","ええー、マホさんずるいよ～！","0","0","101431","11","1","0","0","8"
"508054","508","nop_talk_joy1_sad","","0.2","101431","3","","","","1"
"508055","508","1","","","1","93","","","",""
"508056","508","nop_talk_sad2","","0.2","101431","3","","","","1"
"508057","508","","","","508053","91","","","",""
"508058","508","17","0","0","101431","12","1","0","0","1"
"508059","508","nop_idle_sad2","","0.2","101431","3","","","","1"
"508060","508","10","0","0","104331","12","1","0","0","1"
"508061","508","nop_talk_joy3","","0.2","104331","3","","","","1"
"508062","508","10","0","0","101711","12","1","0","0","1"
"508063","508","nop_talk_joy2","","0.2","101711","3","","","","1"
"508064","508","10","0","0","101011","12","1","0","0","1"
"508065","508","nop_talk_joy3","","0.2","101011","3","","","","1"
"508066","508","1","","","0.75","93","","","",""
"508067","508","0","","","0.5","93","","","",""
"509001","509","103311","-255","1.95","1","1","-150","nop_idle_joy1","0","100"
"509002","509","105211","-275","1.95","1","1","-300","nop_idle_joy_normal","0","104"
"509003","509","102611","-255","1.95","1","1","150","nop_idle_sad2","1","101"
"509004","509","103811","-275","1.95","1","1","300","nop_idle_normal","1","105"
"509005","509","0","","","0.5","93","","","",""
"509006","509","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","0","0","103311","11","1","0.5","0","8"
"509007","509","nop_talk_joy2","","0.2","103311","3","","","","1"
"509008","509","1","","","3.5","93","","","",""
"509009","509","nop_talk_normal","","0.2","103311","3","","","","1"
"509010","509","","","","509006","91","","","",""
"509011","509","nop_idle_normal","","0.2","103311","3","","","","1"
"509012","509","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","0","0","102611","11","1","0.5","0","8"
"509013","509","nop_talk_jitome","","0.2","102611","3","","","","1"
"509014","509","1","","","3.5","93","","","",""
"509015","509","nop_talk_bitter","","0.2","102611","3","","","","1"
"509016","509","","","","509012","91","","","",""
"509017","509","nop_idle_bitter","","0.2","102611","3","","","","1"
"509018","509","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","0","0","105211","11","1","0.5","0","8"
"509019","509","nop_talk_normal","","0.2","105211","3","","","","1"
"509020","509","1","","","2","93","","","",""
"509021","509","nop_talk_joy2","","0.2","105211","3","","","","1"
"509022","509","","","","509018","91","","","",""
"509023","509","nop_idle_joy_dere2","","0.2","105211","3","","","","1"
"509024","509","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","0","0","103811","11","1","0.5","0","8"
"509025","509","nop_talk_normal","","0.2","103811","3","","","","1"
"509026","509","1","","","4","93","","","",""
"509027","509","nop_talk_joy1","","0.2","103811","3","","","","1"
"509028","509","","","","509024","91","","","",""
"509029","509","nop_idle_joy1","","0.2","103811","3","","","","1"
"509030","509","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","0","0","105211","11","1","0.5","0","8"
"509031","509","nop_talk_normal","","0.2","105211","3","","","","1"
"509032","509","1","","","5.75","93","","","",""
"509033","509","nop_talk_memory","","0.2","105211","3","","","","1"
"509034","509","","","","509030","91","","","",""
"509035","509","nop_idle_memory2","","0.2","105211","3","","","","1"
"509036","509","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","0","0","103311","11","1","0.5","0","8"
"509037","509","nop_talk_joy1","","0.2","103311","3","","","","1"
"509038","509","1","","","4.75","93","","","",""
"509039","509","nop_talk_guts2","1","0.2","103311","3","nop_idle_guts2","","0.2","0"
"509040","509","","","","509036","91","","","",""
"509041","509","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","0","0","102611","11","1","0.5","0","8"
"509042","509","nop_talk_sad2","","0.2","102611","3","","","","1"
"509043","509","1","","","4","93","","","",""
"509044","509","nop_talk_bitter","","0.2","102611","3","","","","1"
"509045","509","","","","509041","91","","","",""
"509046","509","nop_idle_bitter","","0.2","102611","3","","","","1"
"509047","509","nop_talk_joy1","","0.2","103311","3","","","","1"
"509048","509","10","0","0","103311","12","1","0","0","1.5"
"509049","509","nop_talk_joy3","","0.2","105211","3","","","","1"
"509050","509","10","0","0","105211","12","1","0","0","1.5"
"509051","509","","","","0","91","","","",""
"509052","509","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","0","0","103811","11","1","0.5","0","8"
"509053","509","nop_talk_bitter","","0.2","103811","3","","","","1"
"509054","509","1","","","3","93","","","",""
"509055","509","nop_talk_joy1_wink","","0.2","103811","3","","","","1"
"509056","509","","","","509052","91","","","",""
"509057","509","nop_idle_joy1_wink","","0.2","103811","3","","","","1"
"509058","509","0","","","0.5","93","","","",""
"510001","510","103231","-255","1.95","1","1","-150","nop_idle_normal","0","100"
"510002","510","103411","-275","1.95","1","1","1000","nop_10_yukari_06","1","104"
"510003","510","11","-275","1.95","1","5","1000","nop_10_yukari_06","1","105"
"510004","510","104811","-255","1.95","1","1","150","nop_idle_doya","1","101"
"510005","510","104611","-275","1.95","1","1","-300","nop_idle_joy1","0","106"
"510006","510","0","","","0.5","93","","","",""
"510007","510","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","0","0","103231","11","1","0.5","0","8"
"510008","510","nop_bow","1","0.2","103231","3","nop_talk_joy2","","0.2","0"
"510009","510","1","","","5","93","","","",""
"510010","510","nop_wink","1","0.2","103231","3","nop_idle_normal","","0.2","0"
"510011","510","","","","510007","91","","","",""
"510012","510","nop_idle_normal","","0.2","103231","3","","","","1"
"510013","510","nop_10_yukari_05","1","0.5","103411","3","nop_10_yukari_06","","0.1","1"
"510014","510","nop_10_yukari_05","1","0.5","11","3","nop_10_yukari_06","","0.1","1"
"510015","510","750","7","","103411","2","2.8","","","-245"
"510016","510","750","7","","11","2","2.8","","","-245"
"510017","510","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","0","0","104811","11","1","0.5","0","8"
"510018","510","nop_talk_thinking","","0.2","104811","3","","","","1"
"510019","510","1","","","4","93","","","",""
"510020","510","nop_talk_normal","","0.2","104811","3","","","","1"
"510021","510","1","","","1","93","","","",""
"510022","510","nop_talk_guts","1","0.2","104811","3","nop_idle_guts","","0.2","0"
"510023","510","","","","510017","91","","","",""
"510024","510","nop_idle_guts","","0.2","104811","3","","","","1"
"510025","510","","","","510015","91","","","",""
"510026","510","nop_10_yukari_05","1","0.5","103411","3","nop_10_yukari_06","","0.1","1"
"510027","510","nop_10_yukari_05","1","0.5","11","3","nop_10_yukari_06","","0.1","1"
"510028","510","550","7","","103411","2","2.8","","","-255"
"510029","510","550","7","","11","2","2.8","","","-255"
"510030","510","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","0","0","104611","11","1","0.5","0","8"
"510031","510","nop_idle_surprise2","","0.2","104611","3","","","","1"
"510032","510","1","","","1","93","","","",""
"510033","510","nop_talk_worry","","0.2","104611","3","","","","1"
