308c43a8a165f3137153a848be7b8941eeb8145e95b098dea6770a6042b3ff64,3a80388225faa2ff302df5cd0fd28df75c26a7ea227edda15aeb2edc46d407eb,28f86dd323e1b461cececc8e514767868a7ebde0bfebaa774525499c02fa957d,cbc13735882a5e988bd5b562a6f6d8c6e400d3441a556cc3601dde4c586293ef,b0eedee0c476f617cc94643ac0d9e79896d05a6753cb8ec2efda70916da828bd,2ddf799162362319ae8b4385b92b83f1c7f1f0cf38454c9fafc9e10e5fbb7212,39bfb38aa4af62aa079912ef1f83202899e55904c910832a55f91c0d7fb08149,515413750217f31fe4af9dc6bdf27103ed043fab58497b4e11300ac96db3fa47,d5d6d2e08723e3e039a7138d452e35f481dec1a6ae7133665043e9b46c1bb250,b02b6cc6bb1a87f77aa6e1958c68112ef26d326871ddbbfc01ccafdd6cbc9e35,d0cadd7e79837914ffe6a044a2e30c3abfca6bce578917ecc4d71be9d6f0f6a5,f8fb57033e5271448d5430be1a3be7affa72090955c056c4ce496b6b53b27375,cb0170948f23cf3f299b932a130315c9446ef4ca130919559c9bfc993f74e8b3,8e80a64a109a47ddbb8b865b466bd46c6909aa026b1724984824d92588631c1d,812910451d06d5dde38bd6ea51b1f45ab59197c8409a935107586ff13e8986d4,570cbfd965e4889137123b5f4bfdfa2c24d6ba02cd874dad972444d79d984588,aebc74b7146ddf6969ae5f6d2798570f0e03864eef0945cb3d2b47e0d8a65a8a,712492409d752c7b74e3b0363612acb224d50aa485f6c3239ef9162a2b2d4881,6549a082a973989ffcca553b01385f0f9c307e7fbf1959c3a0d7affc852f305e,398f5ab73999dbd144a42224c7ea824d1d2bdfd79feff8fa0cd7df5fc22b4991,a1498cec31331c2400d2a95fdfe34a0b77161e4109778e16b88deece5dabaee8
"","150","3","0","0","0","","1","2","16","0","0","0","3000","0","99","0","1","3","0","310101104"
"","0","3","0","0","0","","1","4","7","0","0","0","2160","0","1","0","1","3","0","310101201"
"","0.5","3","0","0","0","","1","0","92","0","0","0","300","0","99","0","1","2","0","310101202"
"","25","3","0","0","0","","1","1","46","1","0","0","300","0","99","0","1","2","0","310101203"
"","2","3","9","0","0","","1","21","10","1","50","0","300","0","99","0","1","2","0","310101204"
"","100","3","0","0","0","","1","10","49","0","0","0","3000","0","99","0","1","3","0","310101301"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","310101302"
"","9000","3","0","0","0","","1","1","1","0","0","1.8","3000","0","99","0","1","3","0","310101303"
"","300","3","0","0","0","","1","3","3","0","0","900","3000","0","99","0","1","3","0","310101304"
"","100","3","0","0","0","","1","1","49","0","0","0","3000","0","99","0","1","3","0","310101305"
"","100","7","0","0","0","","2","11","17","0","0","0","0","0","1","0","1","1","0","310101401"
"","1000","7","0","0","0","","2","2","16","0","0","0","0","0","1","0","1","1","0","310101402"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","310101501"
"","7000","3","0","0","0","","1","1","1","0","0","1.4","3000","0","99","0","1","3","0","310101502"
"","0","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","310101503"
"","2250","3","0","0","0","","1","2","9","0","0","5.5","3000","0","99","0","1","3","0","310101504"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310101601"
"","1","7","90","0","0","","2","1020","10","0","50","0","0","0","1","0","1","1","1","310101602"
"","1","7","90","0","0","","2","1040","10","0","50","0","0","0","1","0","1","1","1","310101603"
"","100","7","0","0","0","","2","3","17","0","0","30","0","0","1","0","1","1","0","310101701"
"","180","7","0","0","0","","2","6","21","0","0","0","0","0","1","0","1","1","0","310101702"
"","1.25","7","0","0","0","","2","2","8","0","0","90","0","0","1","0","1","1","2","310101703"
"","180","7","0","0","0","","2","1","22","31010102","0","0","0","0","1","0","1","1","0","310101704"
"","2","7","90","0","0","","2","21","10","0","50","0","0","0","1","0","1","1","0","310101705"
"","2","7","90","0","0","","2","41","10","0","50","0","0","0","1","0","1","1","0","310101706"
"","100","7","0","0","0","","2","9","17","0","0","20","0","0","1","0","1","1","0","310101801"
"","1","7","20","0","0","","2","21","10","2","500","0","0","0","1","0","1","1","0","310101802"
"","1","7","20","0","0","","2","41","10","2","500","0","0","0","1","0","1","1","0","310101803"
"","100","7","0","0","0","","2","9","17","0","0","20","0","0","1","0","1","1","0","310101901"
"","1","7","20","0","0","","2","21","10","2","400","0","0","0","1","0","1","1","0","310101902"
"","1","7","20","0","0","","2","41","10","2","400","0","0","0","1","0","1","1","0","310101903"
"","100","7","0","0","0","","2","9","17","0","0","20","0","0","1","0","1","1","0","310102001"
"","1","7","20","0","0","","2","21","10","2","400","0","0","0","1","0","1","1","0","310102002"
"","1","7","20","0","0","","2","41","10","2","400","0","0","0","1","0","1","1","0","310102003"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","3","0","310102101"
"","57500","3","0","0","0","","1","1","1","0","0","11.5","3000","0","1","0","1","3","0","310102102"
"","18","3","0","0","0","","1","1","1","0","1.5","2","3000","0","99","0","1","3","0","310200101"
"","1","1","10","0","0","","1","21","10","1","120","0","3000","0","0","0","1","3","0","310200102"
"","1","1","10","0","0","","1","31","10","1","120","0","3000","0","0","0","1","3","0","310200103"
"","18","3","0","0","0","","1","2","1","0","0.5","1","545","0","99","0","1","1","0","310200201"
"","1","1","18","0","0","","1","81","10","0","15","0","100","0","0","0","1","2","0","310200202"
"","410","1","0","0","0","","1","2","16","0","0","0","100","0","0","0","1","2","0","310200203"
"","18","3","0","0","0","","1","1","1","0","1.2","1.2","3000","0","2","0","1","1","0","310200301"
"","60","3","0","0","0","敵全体に物理特大ダメージ","1","1","1","0","60","4.8","3000","0","99","0","1","3","0","310201101"
"","2","1","10","0","0","物理防御力ダウン","1","21","10","1","50","0","3000","0","0","0","1","3","0","310201102"
"","2","1","10","0","0","魔法攻撃力ダウン","1","31","10","1","50","0","3000","0","0","0","1","3","0","310201103"
"","20","12","0","0","0","最もTPの高い敵1キャラに魔法中ダメージ","1","2","1","0","20","1.6","3000","0","1","0","1","3","0","310201201"
"","0","1","0","0","0","対象に麻痺","1","3","8","0","0","8","3000","0","0","0","1","3","0","310201202"
"","8","1","0","0","0","強制挑発状態","1","1","20","0","0","0","3000","0","0","0","1","3","0","310201203"
"","1","3","0","0","0","通常攻撃の代わりに範囲攻撃","1","1","1","0","1","0","3000","0","2","0","1","1","0","310201301"
"","100","7","0","0","0","覚醒トリガー80％","0","3","17","0","0","80","-1","0","1","0","1","0","0","310201401"
"","1.43","7","0","0","0","ヘイスト43％","2","2","8","0","0","90","-1","0","1","0","1","3","2","310201402"
"","2","7","90","0","0","物攻バフ15％","2","10","10","1","15","0","-1","0","1","0","1","3","2","310201403"
"","180","7","0","0","0","行動パターン変更","2","1","22","31020102","0","0","-1","0","1","0","1","1","0","310201404"
"","0","6","0","0","0","挑発無効（310201502）","1","310201502","93","0","0","0","3000","0","1","0","1","3","0","310201501"
"","1000","6","0","0","0","毎秒増加スリップダメージ","1","0","9","0","0","20","3000","33","1","0","1","3","0","310201502"
"","0","3","0","0","0","ユニオンバースト：割合ダメージ","1","1","46","1","0.25","0","2160","0","99","0","1","3","0","310300101"
"","0","7","0","310300104","0","アンチビースト　【分岐１】左６０％分岐２へ　右４０％効果１へ","2","60","28","310300103","1","0","0","0","1","0","1","1","0","310300102"
"","2","7","0","310300106","0","アンチビースト　【分岐２】左６６％効果２へ　右３４％効果３へ","2","66","28","310300105","3","0","0","0","1","0","1","1","0","310300103"
"","1","3","15","0","0","アンチビースト　【付与】敵に物理攻撃力ダウン","1","11","10","1","10000","250","2160","0","99","0","1","3","0","310300104"
"","1","3","15","0","0","アンチビースト　【付与】敵に魔法攻撃力ダウン","1","31","10","1","10000","250","2160","0","99","0","1","3","0","310300105"
"","0","3","0","0","0","アンチビースト　【付与】敵に呪い","1","3","9","0","5","7","2160","0","99","0","1","3","0","310300106"
"回避アップ+{0}","1","7","90","0","0","アンチビースト　【付与】自身に回避率特大UP","2","50","10","1","250","0","0","0","1","0","1","1","2","310300201"
"","0","7","0","0","0","アンチビースト　【付与】空の行動","2","1","7","0","0","0","0","0","1","0","1","1","0","310300301"
"","0","3","0","0","0","アンチビースト　【物理】前方１名をターゲット選定","1","4","7","0","0","0","2160","0","1","0","1","1","0","310300401"
"","0","3","0","0","0","アンチビースト　【物理】前方１名から範囲物理大ダメージ","1","1","1","0","0","1.2","360","0","99","0","1","2","0","310300402"
"","540","3","1080","0","0","アンチビースト　【依存】前方１名から範囲ノックバック","1","3","3","0","0","1080","360","0","99","0","1","2","0","310300403"
"","0","3","0","0","0","アンチビースト　【物理】前方範囲に物理大ダメージ","1","1","1","0","0","2.4","540","0","99","0","1","1","0","310300501"
"","100","7","0","0","0","50%トリガー","2","3","17","0","0","50","0","0","1","0","1","1","0","310300601"
"","1.25","7","0","0","0","アンチビースト　【付与】自身の行動速度アップ","2","2","8","0","0","90","0","0","1","0","1","1","2","310300602"
"","0","3","0","0","0","ユニオンバースト：割合ダメージ","1","1","46","1","0.5","0","2160","0","99","0","1","3","0","310301101"
"","0","7","0","310301104","0","アンチビースト　【分岐１】左６０％分岐２へ　右４０％効果１へ","2","60","28","310301103","1","0","0","0","1","0","1","1","0","310301102"
"","2","7","0","310301106","0","アンチビースト　【分岐２】左６６％効果２へ　右３４％効果３へ","2","66","28","310301105","3","0","0","0","1","0","1","1","0","310301103"
"","1","3","15","0","0","アンチビースト　【付与】敵に物理攻撃力ダウン","1","11","10","1","10000","250","2160","0","99","0","1","3","0","310301104"
"","1","3","15","0","0","アンチビースト　【付与】敵に魔法攻撃力ダウン","1","31","10","1","10000","250","2160","0","99","0","1","3","0","310301105"
"","0","3","0","0","0","アンチビースト　【付与】敵に呪い","1","3","9","0","5","2","2160","0","99","0","1","3","0","310301106"
"","100","7","0","0","0","トリガー","2","3","17","0","0","100","0","0","1","0","1","1","0","310301601"
"","1.25","7","0","0","0","アンチビースト　【付与】自身の行動速度アップ","2","2","8","0","0","90","0","0","1","0","1","1","2","310301602"
"","0","3","0","0","0","ユニオンバースト：割合ダメージ","1","1","46","1","0.15","0","2160","0","99","0","1","3","0","310304101"
"","0","7","0","310304104","0","アンチビースト　【分岐１】左６０％分岐２へ　右４０％効果１へ","2","99","28","310304103","1","0","0","0","1","0","1","1","0","310304102"
"","2","7","0","310304106","0","アンチビースト　【分岐２】左６６％効果２へ　右３４％効果３へ","2","1","28","310304105","3","0","0","0","1","0","1","1","0","310304103"
"","1","3","10","0","0","アンチビースト　【付与】敵に物理攻撃力ダウン","1","11","10","1","10000","250","2160","0","99","0","1","3","0","310304104"
"","1","3","10","0","0","アンチビースト　【付与】敵に魔法攻撃力ダウン","1","31","10","1","10000","250","2160","0","99","0","1","3","0","310304105"
"","50","3","0","0","0","アンチビースト　【付与】敵に呪い","1","3","9","0","10","7","2160","0","99","0","1","3","0","310304106"
"","0","3","0","0","0","ユニオンバースト：割合ダメージ","1","1","46","1","0.25","0","2160","0","99","0","1","3","0","310306101"
"","0","7","0","310306104","0","アンチビースト　【分岐１】左６０％分岐２へ　右４０％効果１へ","2","60","28","310306103","1","0","0","0","1","0","1","1","0","310306102"
"","2","7","0","310306106","0","アンチビースト　【分岐２】左６６％効果２へ　右３４％効果３へ","2","66","28","310306105","3","0","0","0","1","0","1","1","0","310306103"
"","1","3","20","0","0","アンチビースト　【付与】敵に物理攻撃力ダウン","1","11","10","1","10000","250","2160","0","99","0","1","3","0","310306104"
"","1","3","20","0","0","アンチビースト　【付与】敵に魔法攻撃力ダウン","1","31","10","1","10000","250","2160","0","99","0","1","3","0","310306105"
"","30","3","0","0","0","アンチビースト　【付与】敵に呪い","1","3","9","0","11","7","2160","0","99","0","1","3","0","310306106"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","99","0","1","3","0","310307101"
"","0","3","0","0","0","","1","1","46","1","0.01","0","3000","0","99","0","1","3","0","310307102"
"","0","7","0","310307105","0","","2","60","28","310307104","1","0","0","0","1","0","1","1","0","310307103"
"","2","7","0","310307107","0","","2","66","28","310307106","3","0","0","0","1","0","1","1","0","310307104"
"","1","3","15","0","0","","1","11","10","1","0","10","3000","0","99","0","1","3","0","310307105"
"","1","3","15","0","0","","1","31","10","1","0","10","3000","0","99","0","1","3","0","310307106"
"","0","3","0","0","0","","1","7","8","0","0","2.5","3000","0","99","0","1","3","0","310307107"
"","0","3","0","0","0","","1","4","7","0","0","0","3000","0","1","0","1","1","0","310307201"
"","0.5","3","0","0","0","","1","0","92","0","0","0","360","0","99","0","1","2","0","310307202"
"","40","3","0.0006","0","0","","1","1","1","0","0.4","1.5","360","0","99","0","1","2","0","310307203"
"","540","3","1080","0","0","","1","3","3","0","0","1080","360","0","99","0","1","2","0","310307204"
"","0.5","3","0","0","0","","1","0","92","0","0","0","540","0","99","0","1","1","0","310307301"
"","40","3","0.0004","0","0","","1","1","1","0","0.4","1.5","540","0","99","0","1","1","0","310307302"
"","0.5","3","0","0","0","","1","0","92","0","0","0","3000","0","1","0","1","1","0","310307401"
"","90","3","0.0018","0","0","","1","1","1","0","0.9","1.5","3000","0","1","0","1","1","0","310307402"
"","100","7","0","0","0","","2","3","17","0","0","50","0","0","1","0","1","1","0","310307501"
"","1.5","7","0","0","0","","2","2","8","0","0","90","0","0","1","0","1","1","2","310307502"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","3","0","310307601"
"","1","7","90","0","0","","2","1020","10","0","0","1","0","0","1","0","1","3","1","310307602"
"","1","7","90","0","0","","2","1040","10","0","0","1","0","0","1","0","1","3","1","310307603"
"","18","3","0","0","0","敵全体に物理ダメージ","1","1","1","0","1.5","2","3000","0","99","0","1","3","0","310400101"
"","1","1","8","0","0","敵全体に物防デバフ大ダウン","1","21","10","1","250","0","3000","0","0","0","1","3","0","310400102"
"","12","7","0","1","0","変身1アタックパターン変更","2","1","14","31040002","0","0","0","0","1","0","1","1","0","310400201"
"","0","7","0","0","0","変身2アタックパターン変更解除","2","3","14","31040001","0","0","0","0","1","0","1","1","0","310400202"
"","1","7","14","0","0","自身回避特大アップ","2","50","10","1","400","0","0","0","1","0","1","1","2","310400203"
"","1","7","19","0","0","自身物防特大ダウン","2","21","10","1","300","0","0","0","1","0","1","1","2","310400204"
"","4","7","0","0","0","自身にヘイスト","2","2","8","0","0","14","0","0","1","0","1","1","0","310400205"
"","0","2","0","0","0","通常攻撃：対象ランダム","1","1","1","0","0","0.85","3000","0","1","0","1","1","0","310400301"
"","0","3","0","0","0","通常攻撃：対象前方３キャラ","1","1","1","0","0","0.55","3000","0","3","0","1","1","0","310400401"
"","0","3","0","0","0","","1","1","46","1","0.25","0","2160","0","99","0","1","3","0","310500101"
"","500","3","0","0","0","","1","3","3","0","0","3000","2160","0","99","0","1","1","1","310500102"
"","2","7","4","0","0","","2","21","10","1","100","0","0","0","1","0","1","2","1","310500103"
"","2","7","4","0","0","","2","41","10","1","100","0","0","0","1","0","1","2","1","310500104"
"","0","3","0","0","0","","1","4","7","0","0","0","2160","0","1","0","1","1","0","310500201"
"","150","3","0","0","0","","1","1","1","0","14","2","230","0","99","0","1","2","0","310500202"
"","0.25","1","0","0","0","","1","1","8","0","0","6","0","0","99","0","1","2","0","310500203"
"","120","3","0","0","0","","1","1","1","0","10","1.5","2160","0","3","0","1","2","0","310500301"
"","2","3","8","0","0","","1","21","10","1","40","0","2160","0","3","0","1","2","0","310500302"
"","100","7","0","0","0","","2","3","17","0","0","40","0","0","1","0","1","1","0","310500401"
"","1.25","7","0","0","0","","2","2","8","0","0","90","0","0","1","0","1","1","2","310500402"
"","2","7","90","0","0","","2","10","10","1","30","0","0","0","1","0","1","3","2","310500403"
"","100","7","0","0","0","","2","3","17","0","0","100","0","0","1","0","1","1","0","310501401"
"","1.25","7","0","0","0","","2","2","8","0","0","90","0","0","1","0","1","1","2","310501402"
"","2","7","90","0","0","","2","10","10","1","30","0","0","0","1","0","1","3","2","310501403"
"","70","3","0","0","0","","1","1","46","1","0","0","2160","0","99","0","1","3","0","310507101"
"","1000","3","0","0","0","","1","3","3","0","0","3000","2160","0","99","0","1","1","1","310507102"
"","2","7","4","0","0","","2","21","10","1","100","0","0","0","1","0","1","2","1","310507103"
"","2","7","4","0","0","","2","41","10","1","100","0","0","0","1","0","1","2","1","310507104"
"","0","3","0","0","0","","1","4","7","0","0","0","2160","0","1","0","1","1","0","310507201"
"","40","3","0.0004","0","0","","1","1","1","0","0.4","2.5","230","0","99","0","1","2","0","310507202"
"","0.25","3","0","0","0","","1","1","8","0","0","6","230","0","99","0","1","2","0","310507203"
"","0","3","0","0","0","","1","7","8","0","0","3","230","0","99","0","1","2","0","310507204"
"","20","3","0.0002","0","0","","1","1","1","0","0.2","2.5","2160","0","3","0","1","2","0","310507301"
"","2","3","8","0","0","","1","21","10","1","40","0","2160","0","3","0","1","2","0","310507302"
"","40","3","0.0008","0","0","","1","1","1","0","0.4","3.5","3000","0","1","0","1","3","0","310507401"
"","0","3","0","0","0","","1","1","46","2","0.25","0","2160","0","99","0","1","3","0","310600101"
"","2","1","8","0","0","うえきちゃんUB：物防デバフ","1","21","10","1","20","0","2160","0","1","0","1","1","1","310600102"
"","2","1","8","0","0","うえきちゃんUB：魔防デバフ","1","41","10","1","20","0","2160","0","1","0","1","1","1","310600103"
"","0","3","0","0","0","","1","1","46","1","0.25","0","400","0","99","0","1","1","0","310600201"
"","300","1","0","0","0","うえきちゃんSkill１：ノックバック","1","3","3","0","0","2160","-1","0","1","0","1","1","0","310600202"
"","0","7","0","1","0","うえきちゃんSkill2：きゅうこんちゃん召喚（マジムンやモチと同じ）","2","2","15","610036205","0","0","0","2","1","200","1","1","200","310600301"
"","100","0","0","0","0","うえきちゃん覚醒：HPトリガー","0","3","17","0","0","40","0","0","0","0","1","0","0","310600401"
"","2","7","90","0","0","うえきちゃん覚醒：","2","10","10","1","10","0","-1","0","1","0","1","3","2","310600402"
"","2","7","90","0","0","うえきちゃん覚醒：","2","30","10","1","10","0","-1","0","1","0","1","3","2","310600403"
"","80","3","0","0","0","うえきちゃんSkill3：TP上昇フィールド","1","1","16","0","0","0","400","0","99","0","1","1","0","310600501"
"","4000","7","0","0","0","うえきちゃんSkill3：魔法ダメージフィールド","1","4","36","0","2.5","2","0","6","1","0","1","1","1500","310600502"
"","100","7","0","0","0","うえきちゃん：左のはっぱブレイク時","2","9","17","0","0","20","0","0","1","0","1","1","0","310600601"
"","2","7","0","0","0","","2","21","10","2","15","0","0","0","1","0","1","1","0","310600602"
"","2","7","0","0","0","","2","41","10","2","15","0","0","0","1","0","1","1","0","310600603"
"","100","7","0","0","0","うえきちゃん：右のはっぱブレイク時","2","9","17","0","0","25","0","0","1","0","1","1","0","310600701"
"","2","7","0","0","0","","2","21","10","2","65","0","0","0","1","0","1","1","0","310600702"
"","2","7","0","0","0","","2","41","10","2","65","0","0","0","1","0","1","1","0","310600703"
"","100","7","0","0","0","うえきちゃん：本体ブレイク時","2","9","17","0","0","25","0","0","1","0","1","1","0","310600801"
"","2","7","0","0","0","","2","21","10","2","15","0","0","0","1","0","1","1","0","310600802"
"","2","7","0","0","0","","2","41","10","2","15","0","0","0","1","0","1","1","0","310600803"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310600901"
"","180","7","0","0","0","","2","6","21","0","0","0","0","0","1","0","1","1","0","310600902"
"","0","7","0","1","0","うえきちゃんSkill2：きゅうこんちゃん召喚（マジムンやモチと同じ）","2","2","15","610063305","0","0","0","2","1","200","1","1","200","310601001"
"","0","7","0","1","0","うえきちゃんSkill2：きゅうこんちゃん召喚（マジムンやモチと同じ）","2","2","15","610063424","0","0","0","2","1","200","1","1","200","310601101"
"","0","7","0","1","0","うえきちゃんSkill2：きゅうこんちゃん召喚（マジムンやモチと同じ）","2","2","15","610063434","0","0","0","2","1","200","1","1","200","310601201"
"","100","7","0","0","0","うえきちゃん：左のはっぱブレイク時","2","9","17","0","0","20","0","0","1","0","1","1","0","310601601"
"","2","7","0","0","0","","2","21","10","2","12","0","0","0","1","0","1","1","0","310601602"
"","2","7","0","0","0","","2","41","10","2","15","0","0","0","1","0","1","1","0","310601603"
"","100","7","0","0","0","うえきちゃん：右のはっぱブレイク時","2","9","17","0","0","25","0","0","1","0","1","1","0","310601701"
"","2","7","0","0","0","","2","21","10","2","55","0","0","0","1","0","1","1","0","310601702"
"","2","7","0","0","0","","2","41","10","2","65","0","0","0","1","0","1","1","0","310601703"
"","100","7","0","0","0","うえきちゃん：本体ブレイク時","2","9","17","0","0","25","0","0","1","0","1","1","0","310601801"
"","2","7","0","0","0","","2","21","10","2","12","0","0","0","1","0","1","1","0","310601802"
"","2","7","0","0","0","","2","41","10","2","15","0","0","0","1","0","1","1","0","310601803"
"","0","3","0","0","0","ユニオンバースト：割合ダメージ","1","1","46","2","0.25","0","2160","0","99","0","1","3","0","310700101"
"","2","7","12","0","0","","2","10","10","1","15","0","-1","0","1","0","1","3","2","310700201"
"","25","3","0","0","0","","1","1","1","0","2","0.5","2160","0","99","0","1","1","0","310700202"
"","0","3","0","0","0","","1","1","7","0","0","0","3000","0","1","0","1","2","0","310700301"
"","0","3","0","0","0","","1","1","46","2","0.25","0","300","0","3","0","1","1","0","310700302"
"","0.6","1","0","0","0","","1","1","8","0","0","10","0","0","99","0","1","2","0","310700303"
"","100","0","0","0","0","","0","3","17","0","0","40","0","0","0","0","1","0","0","310700401"
"","2","7","90","0","0","","2","10","10","1","10","0","-1","0","1","0","1","3","2","310700402"
"","2","7","90","0","0","","2","30","10","1","10","0","-1","0","1","0","1","3","2","310700403"
"","100","7","0","1","0","","2","1","14","31070502","0","0","0","0","1","0","1","1","0","310700501"
"","0","7","0","0","0","","2","3","14","31070501","0","0","0","0","1","0","1","1","0","310700502"
"","20","2","0","0","0","","1","2","1","0","2.3","3.7","2160","0","1","0","1","2","0","310700601"
"","10","1","0","0","0","","1","0","11","0","0","33","0","0","99","0","1","2","0","310700602"
"","10","1","0","0","0","","1","0","13","0","0","100","0","0","99","0","1","2","0","310700603"
"","100","0","1","0","0","","0","10","17","0","0","0","0","0","0","0","1","0","0","310700701"
"","0.25","7","0","0","0","","2","1","8","0","0","8","0","0","1","0","1","3","0","310700702"
"","2","7","8","0","0","","2","21","10","1","38","0","-1","0","1","0","1","3","2","310700703"
"","2","7","8","0","0","","2","41","10","1","38","0","-1","0","1","0","1","3","2","310700704"
"","2","7","12","0","0","","2","10","10","1","15","0","-1","0","1","0","1","3","2","310701201"
"","25","3","0","0","0","","1","1","1","0","2","0.3","2160","0","99","0","1","1","0","310701202"
"","100","0","0","0","0","","0","3","17","0","0","100","0","0","0","0","1","0","0","310701401"
"","2","7","90","0","0","","2","10","10","1","10","0","-1","0","1","0","1","3","2","310701402"
"","2","7","90","0","0","","2","30","10","1","10","0","-1","0","1","0","1","3","2","310701403"
"","100","0","1","0","0","","0","10","17","0","0","0","0","0","0","0","1","0","0","310701701"
"","0.25","7","0","0","0","","2","1","8","0","0","8","0","0","1","0","1","3","0","310701702"
"","2","7","8","0","0","","2","21","10","1","63","0","-1","0","1","0","1","3","2","310701703"
"","2","7","8","0","0","","2","41","10","1","63","0","-1","0","1","0","1","3","2","310701704"
"","0","3","0","0","0","","1","1","46","1","0.25","0","-1","0","99","0","1","3","0","310800101"
"","1","3","0.03","0","0","","1","1","9","0","1.5","1","-1","0","99","0","1","3","0","310800201"
"","1","3","0.002","0","0","","1","1","1","0","1","0.13","-1","0","99","0","1","3","0","310800301"
"","100","7","0","0","0","","2","3","17","0","0","30","0","0","1","0","1","1","0","310800401"
"","180","7","0","0","0","","2","1","22","31080002","0","0","0","0","1","0","1","1","0","310800402"
"","1","3","0.03","0","0","","1","4","9","0","1.7","1","-1","0","99","0","1","3","0","310800501"
"","1","3","0.001","0","0","","1","1","1","0","1","0.03","-1","0","99","0","1","3","0","310800601"
"","0","3","0","0","0","","1","7","8","0","0","1","-1","0","99","0","1","3","0","310800602"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310800701"
"","0","7","0","1","0","","2","2","15","610067996","0","0","-1","1","1","-480","1","1","-480","310800702"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310800801"
"","90","7","0","0","0","","2","0","54","0","0","0","0","0","1","0","1","1","0","310800802"
"","1","3","0","0","0","","1","1","9","0","1.5","5","-1","0","99","0","1","3","0","310801201"
"","1","3","0","0","0","","1","4","9","0","2.2","5","-1","0","99","0","1","3","0","310801501"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310801701"
"","0","7","0","1","0","","2","2","15","610067996","0","0","-1","1","1","-480","1","1","-480","310801702"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310802701"
"","0","7","0","1","0","","2","2","15","610067997","0","0","-1","1","1","-480","1","1","-480","310802702"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310803701"
"","0","7","0","1","0","","2","2","15","610067998","0","0","-1","1","1","-480","1","1","-480","310803702"
"","0","3","0","0","0","","1","1","46","1","0.25","0","-1","0","99","0","1","3","0","310805101"
"","1","3","0.03","0","0","","1","1","9","0","1.5","1","-1","0","99","0","1","3","0","310805201"
"","1","3","0.0007","0","0","","1","1","1","0","1","1","-1","0","99","0","1","3","0","310805301"
"","100","7","0","0","0","","2","3","17","0","0","40","0","0","1","0","1","1","0","310805401"
"","180","7","0","0","0","","2","1","22","31080002","0","0","0","0","1","0","1","1","0","310805402"
"","1","3","0.03","0","0","","1","4","9","0","3.1","1","-1","0","99","0","1","3","0","310805501"
"","1","3","0.002","0","0","","1","1","1","0","1","0.13","-1","0","99","0","1","3","0","310805601"
"","0","3","0","0","0","","1","7","8","0","0","1","-1","0","99","0","1","3","0","310805602"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310805701"
"","0","7","0","1","0","","2","2","15","610067999","0","0","-1","1","1","-480","1","1","-480","310805702"
"","0","3","0","0","0","","1","1","46","1","0.25","0","-1","0","99","0","1","3","0","310806101"
"","1","3","0.03","0","0","","1","1","9","0","1.5","1","-1","0","99","0","1","3","0","310806201"
"","1","3","0.0007","0","0","","1","1","1","0","1","1","-1","0","99","0","1","3","0","310806301"
"","100","7","0","0","0","","2","3","17","0","0","100","0","0","1","0","1","1","0","310806401"
"","180","7","0","0","0","","2","1","22","31080002","0","0","0","0","1","0","1","1","0","310806402"
"","1","3","0.03","0","0","","1","4","9","0","2.6","1","-1","0","99","0","1","3","0","310806501"
"","1","3","0.002","0","0","","1","1","1","0","1","0.15","-1","0","99","0","1","3","0","310806601"
"","0","3","0","0","0","","1","7","8","0","0","1","-1","0","99","0","1","3","0","310806602"
"","100","7","0","0","0","","2","7","17","0","0","90","0","0","1","0","1","1","0","310806701"
"","0","7","0","1","0","","2","2","15","610067999","0","0","-1","1","1","-480","1","1","-480","310806702"
"","18","3","0","0","0","敵全体に物理大ダメージ","1","1","1","0","18","1.44","3000","0","99","0","1","3","0","310900101"
"","1","6","0","0","0","HP一番高いキャラ物理大ダメージ","1","1","1","0","1","0","3000","0","1","0","1","1","0","310900201"
"","1","2","0","0","0","ランダム1キャラ物理大ダメージ（タイミング調整用）","1","1","1","0","1","0","3000","1","1","0","1","1","0","310900301"
"","18","3","0","0","0","敵全体に物理大ダメージ","1","1","1","0","18","1.44","3000","0","99","0","1","3","0","311000101"
"","1250","11","0","2","0","","2","3","7","0","0","0","2160","0","1","0","1","1","0","311000201"
"","60","11","0","0","0","フィールド内の敵の物理防御力大ダウン","1","21","38","2","0","9.5","400","400","99","0","1","3","0","311000203"
