72def465eca3ce21e7cc3c3f379d0f215ac28737d77472c20eecf3499634ce60,1a82b28faec31698609748ffce406406e2813d1af233b7bc04a2666b94004013,76c4bccae692ec06d74064eadecd8a06da2d1208213cfce12f711a0a1253146c,45593d5f2079b6baa204be85b161d5a1e1e8b83fdead7fe17354d1e67cf0992a,a0eefcb4d2bc460e50beed6b1020710ee7427b36d9e172970dc88c8f53524902,4a86e792967c7d70c6805c7b666fb7b94b9de230d47cad7c298b7d221a4ca20d,97ca655fa836856bee364c8c1f103fbeece7ade9dad5fb98156c9c5991c1c77f,3e942a299f57b449d2affc67be54faa7c1bc1d5602fa9c4234e82a752e9715af,62ce9184568ba47c50156481878e0677bee036708fcedc461b146989a056a131,f5759fe7f6aa5e5aa08c1d01d0dd246cc086010c4f9379c15b03ba8c5cade0e5,af42f1a784b4fe66d1d6fa1e5e0fe29cdf7442a7f632a5151b5c88da3412b335,ea12297fb031c3708dd2f219f16514bdf6de76de0a8fae6c2c6b91ff1500e618,d07e2235aea999afa18001bad9c431c5926d2049976a3bde4ed2b99f75393f4d,a5bdc9879f4dd9e5cb5056013e5d52adec3de6db70cf60df682ae49a93ab5fcf,9c58756bc74aa5c0f97723b59c8187718ec392802fe102baac2a282afb47f4d7,ddb2f916983fff02f5d9e36d25a9f3da019190f5b81365f7ec8ff45abf2af0f9,2799c990a38b8839fbeee665b42b83765db6f99f0824e7ec99666200ac65dbe2,373c62fb5491d4af87ba070c6aafe883d4be9862c4bd66e1bbcae0a34f68be96,5570f185fad49c81bb9ac74fda347acf3e0713922ff3c15e357ffd7af06e8246,f38797676a8f6aaaaf5f24af889979fa1961bdc831e3cce70ee77680174439aa,390f41318b7853acd4cc264cf051790a9aeb8e3631619e5b047de273c03193af
"312201105","0","28","312201106","3","0","0","0","710","99","0","0","1","2","3","0","","0","","3000","0"
"312201106","1","10","0","7","1","20","0","40","1","0","0","1","2","3","0","","15","","0","0.4"
"312201601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","10"
"312201602","2","10","0","7","1","15","0","21","1","0","0","1","2","1","0","","0","","0","0.1"
"312201603","2","10","0","7","1","15","0","41","1","0","0","1","2","1","0","","0","","0","0.1"
"312201701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","20"
"312201702","2","10","0","7","1","20","0","21","1","0","0","1","2","1","0","","0","","0","0.2"
"312201703","2","10","0","7","1","20","0","41","1","0","0","1","2","1","0","","0","","0","0.2"
"312300101","1","26","0","7","7","0","0","312300102","1","0","0","1","2","1","0","","0","","0","0.00008"
"312300102","1","46","0","3","30","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"312300103","0","3","0","3","800","1200","0","1","99","0","0","1","1","3","1","","0","","3000","1200"
"312300104","0","3","0","3","2160","0","0","3","99","0","0","1","1","3","1","","0","","3000","1200"
"312300201","1","10","0","7","1","90","0","10","1","0","0","1","2","1","2","","6000","","0","0"
"312300202","0","8","0","7","3","0","0","2","1","0","0","1","2","1","1","","0","","0","12"
"312300203","0","16","0","7","0","0","0","1","1","0","0","1","2","1","0","","1","","0","0"
"312300301","0","1","0","3","70","0","0","1","99","0","0","1","1","3","0","","120","","560","38"
"312300302","0","1","0","4","60","0","0","1","2","0","0","1","1","3","0","","105","","3000","20"
"312300303","1","10","0","7","1","90","0","10","1","0","0","1","2","1","2","","150","","0","0"
"312300401","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","35"
"312300402","1","10","0","7","2","90","0","10","1","0","0","1","2","3","2","","32","","0","0"
"312300403","0","8","0","7","10","90","0","2","1","0","0","1","2","3","1","","0","","0","0"
"312300404","1","10","0","7","1","90","0","80","1","0","0","1","2","3","2","","15","","0","0"
"312300405","0","16","0","7","0","0","0","1","1","0","0","1","2","3","0","","1","","0","0"
"312300501","0","1","0","3","500","0","0","1","3","0","0","1","1","3","0","","150","","3000","1.44"
"312300502","0","3","0","3","800","1200","0","1","3","0","0","1","1","3","1","","0","","3000","1200"
"312300503","0","3","0","3","2160","0","0","3","3","0","0","1","1","3","1","","0","","3000","1200"
"312300601","1","26","0","7","7","0","0","312300602","1","0","0","1","2","1","0","","0","","0","0.00002"
"312300602","1","46","0","3","7","0","0","1","1","0","0","1","1","3","0","","0","","3000","0"
"312301401","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","35"
"312301402","1","10","0","7","2","90","0","10","1","0","0","1","2","3","2","","20","","0","0"
"312301403","0","8","0","7","10","90","0","2","1","0","0","1","2","3","1","","0","","0","0"
"312301404","1","10","0","7","1","90","0","80","1","0","0","1","2","3","2","","15","","0","0"
"312301405","0","16","0","7","0","0","0","1","1","0","0","1","2","3","0","","1","","0","0"
"312400101","0","1","0","3","3","0.005","0","1","99","0","0","1","1","1","0","UB","3","","400","0"
"312400102","0","3","0","3","500","0","0","3","99","0","0","1","1","1","0","吹き飛ばし","0","","400","1000"
"312400103","0","8","0","3","0","0","0","4","99","0","0","1","1","1","0","凍結","0","","400","8"
"312400201","0","1","0","3","10","0.02","0","1","1","0","0","1","1","1","0","スキル1","10","","3000","1"
"312400301","0","1","0","3","3","0.005","0","1","99","0","0","1","1","1","0","UB","3","","300","0"
"312400302","0","3","0","3","500","0","0","3","99","0","0","1","1","1","0","吹き飛ばし","0","","300","1000"
"312400303","0","8","0","3","0","0","0","4","99","0","0","1","1","1","0","凍結","0","","300","12"
"312500101","0","1","0","3","27","0","0","2","99","0","0","1","1","2","0","全体物理ダメージ","27","","3000","2.16"
"312500102","0","1","0","20","12","0","0","2","99","0","0","1","1","2","0","全体物理ダメージ（物理キャラ限定）","12","","3000","1.08"
"312500103","1","10","1","7","2","10","0","30","1","0","0","1","2","2","0","自分の魔防アップ","15","","0","0"
"312500104","0","8","0","7","1.5","0","0","2","1","0","0","1","2","2","0","自分の行動速度アップ","0","","0","12"
"312500201","0","7","0","3","0","0","0","4","1","0","0","1","1","2","0","対象判定（最前衛）","0","","3000","0"
"312500202","0","1","0","3","15","0","0","2","99","0","0","1","1","1","0","範囲内に魔法ダメージ","15","","550","1.2"
"312500203","1","10","1","1","2","10","0","21","99","0","0","1","1","1","0","対象に物防ダウン","20","","-1","0"
"312500204","1","10","1","1","2","10","0","41","99","0","0","1","1","1","0","対象の魔防ダウン","20","","-1","0"
"312500301","0","1","0","14","20","0","0","2","1","0","0","1","1","2","0","物理攻撃力の高い敵に魔法ダメージ","20","","3000","1.6"
"312500302","0","8","0","1","0","0","0","3","0","0","0","1","1","2","0","長時間マヒ","0","","-1","12"
"312500401","0","17","0","7","100","0","0","3","1","0","0","1","0","0","0","","0","","0","85"
"312500402","31250002","22","0","7","180","0","0","1","1","0","0","1","2","1","0","","0","","0","0"
"312500403","1","10","0","7","2","90","0","30","1","0","0","1","2","1","0","","20","","0","0"
"312500404","1","10","0","7","2","90","0","40","1","0","0","1","2","1","0","","20","","0","0"
"312500501","0","1","0","16","20","0","0","2","1","0","0","1","1","2","0","魔法攻撃力の高い敵に魔法ダメージ","20","","3000","1.6"
"312500502","0","8","0","1","0","0","0","3","0","0","0","1","1","2","0","長時間マヒ","0","","-1","12"
"312501101","0","1","100","3","30","0.00025","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","30","","3000","1"
"312501102","1","10","0","7","1","90","0","30","1","0","0","1","2","3","0","自身に魔法攻撃力アップ","0","","0","0.4"
"312501103","1","10","0","7","1","90","0","40","1","0","0","1","2","3","0","自身に魔法防御力アップ","0","","0","0.004"
"312501201","0","1","100","3","19","0.00015","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","19","","3000","1"
"312502101","0","1","100","3","30","0.00025","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","30","","3000","1"
"312502102","1","10","0","7","1","90","0","30","1","0","0","1","2","3","0","自身に魔法攻撃力アップ","0","","0","0.4"
"312502103","1","10","0","7","1","90","0","40","1","0","0","1","2","3","0","自身に魔法防御力アップ","0","","0","0.004"
"312502104","0","8","0","3","0","0","0","3","1","0","0","1","1","3","0","前から敵１体に麻痺（必中）","0","","3000","4"
"312502201","0","1","100","3","10","0.00007","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","10","","3000","1"
"312502202","0","8","0","3","0","0","0","3","1","0","0","1","1","3","0","前から敵１体に麻痺（必中）","0","","3000","2.5"
"312502301","0","1","100","3","19","0.00015","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","19","","3000","1"
"312503101","0","92","0","3","0.5","0","0","0","1","0","0","1","1","3","0","","0","","3000","0"
"312503102","0","1","0","3","200","0.003","0","2","1","0","0","1","1","3","0","","2","","3000","3.5"
"312503103","1","10","0","7","1","90","0","30","1","0","0","1","2","3","0","","0","","0","3"
"312503104","1","10","0","7","1","90","0","40","1","0","0","1","2","3","0","","0","","0","0.03"
"312503105","0","8","0","3","0","0","0","3","1","0","0","1","1","3","0","","0","","3000","4"
"312503201","0","92","0","3","0.5","0","0","0","1","0","0","1","1","3","0","","0","","3000","0"
"312503202","0","1","0","3","120","0.0012","0","2","1","0","0","1","1","3","0","","1.2","","3000","3.5"
"312503203","0","8","0","3","0","0","0","3","1","0","0","1","1","3","0","","0","","3000","2.5"
"312503301","0","92","0","3","0.5","0","0","0","1","0","0","1","1","3","0","","0","","3000","0"
"312503302","0","1","0","3","90","0.0018","0","2","1","0","0","1","1","3","0","","0.9","","3000","3.5"
"312503401","0","17","0","7","100","0","0","7","1","0","0","1","2","3","0","","0","","0","90"
"312503402","0","10","0","7","1","90","0","1020","1","0","0","1","2","3","1","","0","","0","1"
"312503403","0","10","0","7","1","90","0","1040","1","0","0","1","2","3","1","","0","","0","1"
"312503404","0","98","0","7","0.5","0","0","0","1","0","0","1","2","3","1","","90","","0","0"
"312504101","0","1","50","3","100","0.01","0","2","1","0","0","1","1","3","0","","10","","3000","1"
"312504102","1","10","0","7","1","90","0","30","1","0","0","1","2","3","0","","15000","","0","0"
"312504103","1","10","0","7","1","90","0","40","1","0","0","1","2","3","0","","150","","0","0"
"312504104","0","8","0","3","0","0","0","3","1","0","0","1","1","3","0","","0","","3000","4"
"312504201","0","1","50","3","100","0.01","0","2","1","0","0","1","1","3","0","","10","","3000","1"
"312504202","0","8","0","3","0","0","0","3","1","0","0","1","1","3","0","","0","","3000","2.5"
"312504301","0","1","50","3","100","0.01","0","2","1","0","0","1","1","3","0","","10","","3000","1"
"312600101","1","26","0","7","8","0","0","312600102","1","0","0","1","2","1","0","","0","","0","0.00015"
"312600102","2","46","0","3","25","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"312600103","1","10","0","7","2","8","0","21","1","0","0","1","2","3","0","","35","","0","0"
"312600104","1","10","0","7","2","8","0","41","1","0","0","1","2","3","0","","30","","0","0"
"312600201","0","1","0","3","40","0","0","1","99","0","0","1","1","2","0","","22","","570","1.1"
"312600202","1","10","0","7","2","6","0","21","1","0","0","1","2","3","0","","60","","0","0"
"312600203","1","10","0","7","2","6","0","41","1","0","0","1","2","3","0","","50","","0","0"
"312600204","0","8","0","3","0","0","0","3","99","0","0","1","1","2","0","","0","","570","3.5"
"312600301","610086501","15","1","7","0","0","0","2","1","1","0","1","2","1","400","","1","","-1","1"
"312600302","610086502","15","1","7","0","0","0","2","1","1","0","1","2","1","550","","2","","-1","2"
"312600303","610086503","15","1","7","0","0","0","2","1","1","0","1","2","1","700","","3","","-1","3"
"312600304","0","3","0","3","400","0","0","3","99","0","0","1","1","2","0","","0","","2160","1000"
"312600401","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","25"
"312600402","1","10","0","7","2","90","0","10","1","0","0","1","2","1","0","","15","","0","0"
"312600403","1","10","0","7","2","90","0","30","1","0","0","1","2","1","0","","15","","0","0"
"312600404","0","8","0","7","1.6","0","0","2","1","0","0","1","2","1","0","","0","","0","90"
"312600501","0","7","0","3","0","0","0","4","1","0","0","1","1","1","0","","0","","3000","0"
"312600502","0","1","0","1","10","0","0","1","99","0","0","1","1","2","0","","10","","100","1"
"312600601","610086601","15","1","7","0","0","0","2","1","1","500","1","2","1","500","","1","","-1","1"
"312600602","610086602","15","1","7","0","0","0","2","1","1","-300","1","2","1","-300","","2","","-1","2"
"312600603","0","3","0","3","150","0","0","3","99","0","0","1","1","2","0","","0","","2160","1000"
"312700101","1","26","0","7","7","0","0","312700102","1","0","0","1","2","1","0","","0","","0","0.0001"
"312700102","2","46","0","3","25","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"312700103","0","57","0","5","5","0","0","312700104","1","0","0","1","1","3","0","","0","","3000","0"
"312700104","2","46","0","5","80","0","0","1","1","0","0","1","1","3","0","","0","","3000","0"
"312700201","0","1","0","3","40","0","0","1","2","0","0","1","1","3","0","","5","","3000","1"
"312700202","0","3","0","3","400","0","0","3","2","0","0","1","1","3","0","","0","","3000","1000"
"312700203","0","8","0","3","0","0","0","7","2","0","0","1","1","3","0","","0","","3000","3"
"312700301","0","9","0","3","500","0","0","4","99","0","0","1","1","3","0","","1.5","","3000","6"
"312700302","1","10","0","1","2","10","0","11","99","0","0","1","1","3","0","","35","","3000","0"
"312700303","1","10","0","1","2","10","0","31","99","0","0","1","1","3","0","","35","","3000","0"
"312700401","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","25"
"312700402","0","8","0","7","1.2","0","0","2","1","0","0","1","2","3","0","","0","","0","90"
"312700403","1","10","0","7","2","90","0","10","1","0","0","1","2","3","2","","20","","0","0"
"312700404","1","10","0","7","2","90","0","30","1","0","0","1","2","3","2","","20","","0","0"
"312700501","0","1","0","3","700","0","0","1","99","0","0","1","1","1","0","","20","","3000","5"
"312700502","0","3","0","3","800","0","0","3","99","0","0","1","1","1","0","","0","","3000","1000"
"312700503","0","8","0","3","0","0","0","7","99","0","0","1","1","3","0","","0","","3000","2"
"312700504","1","10","0","7","2","1.5","0","21","1","0","0","1","2","3","2","","70","","0","0"
"312700505","0","63","312700506","7","1.5","0","0","0","1","0","0","1","2","3","0","","1","","2160","100000"
"312700506","1","10","0","7","2","10","0","21","1","0","0","1","2","3","2","","90","","0","0"
"312700507","0","8","0","7","0.75","0","0","1","1","0","0","1","2","1","0","","0","","0","10"
"312800101","1","46","0","3","0","0","0","1","2","0","0","1","1","2","0","","0.12","","3000","0"
"312800102","1","26","0","7","285","0","0","312800101","1","0","0","1","2","3","0","","0","","0","0.2"
"312800103","-99","35","0","7","1","-99","0","0","1","0","0","1","2","3","0","","85","","0","5"
"312800104","312800105","28","0","7","1","0","0","685","1","0","0","1","2","3","0","","0","","0","1"
"312800105","0","62","0","3","30","0","0","1","99","0","0","1","1","3","0","","0","","3000","10"
"312800201","1","46","0","3","3","0","0","1","3","0","0","1","1","2","0","","0","","3000","0"
"312800202","1","26","0","7","7","0","0","312800201","1","0","0","1","2","3","0","","0","","0","0.0001"
"312800301","1","10","0","7","2","6","0","21","1","0","0","1","2","3","0","","0","","0","1"
"312800302","1","10","0","7","2","6","0","41","1","0","0","1","2","3","0","","0","","0","1"
"312800303","312800304","63","312800305","7","5","0","0","0","1","0","0","1","2","3","0","","0","","0","180000"
"312800304","0","35","0","7","1","1","0","0","1","0","0","1","2","3","0","","85","","0","5"
"312800305","0","16","0","7","500","0","0","2","1","0","0","1","2","3","0","","0","","0","0"
"312800306","312800307","23","0","7","0","0","0","685","1","0","0","1","2","3","0","","0","","0","1"
"312800307","0","16","0","7","1000","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"312800401","0","17","0","7","100","0","0","3","1","0","0","1","2","1","0","","0","","0","25"
"312800402","1","10","0","7","1","90","0","10","1","0","0","1","2","3","0","","0","","3000","5"
"312800501","1","10","1","3","2","20","0","11","99","0","0","1","1","3","0","","100","","3000","0"
"312800502","1","10","1","3","2","20","0","31","99","0","0","1","1","3","0","","100","","3000","0"
"312800503","1","10","1","3","1","20","0","10","99","0","0","1","1","3","0","","24000","","3000","0"
"312800504","1","10","1","3","1","20","0","30","99","0","0","1","1","3","0","","24000","","3000","0"
"312800505","1","10","1","7","1","20","0","10","1","0","0","1","2","3","0","","5000","","3000","0"
"312800506","0","49","0","3","100","0","0","1","99","0","0","1","1","3","0","","0","","3000","2"
"312800507","0","21","0","7","1.9","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"312800601","0","1","0","3","30","0","0","1","1","0","0","1","1","2","0","","4","","3000","0"
"312800602","1","26","0","7","7","0","0","312800601","1","0","0","1","2","3","0","","18","","0","0"
"312800701","1","10","0","7","2","6","0","21","1","0","0","1","2","3","0","","90","","0","0"
"312800702","1","10","0","7","2","6","0","41","1","0","0","1","2","3","0","","90","","0","0"
"312800703","312800704","63","312800705","7","5","0","0","0","1","0","0","1","2","3","0","","0","","0","600000"
"312800704","0","35","0","7","1","1","0","0","1","0","0","1","2","3","0","","85","","0","5"
"312800705","0","16","0","7","500","0","0","2","1","0","0","1","2","3","0","","0","","0","0"
"312800706","312800707","23","0","7","0","0","0","685","1","0","0","1","2","3","0","","0","","0","1"
"312800707","0","16","0","7","1000","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"312800801","1","10","0","7","2","6","0","21","1","0","0","1","2","3","0","","100","","0","0"
"312800802","1","10","0","7","2","6","0","41","1","0","0","1","2","3","0","","100","","0","0"
"312800803","312800804","63","312800805","7","5","0","0","0","1","0","0","1","2","3","0","","0","","0","7000"
"312800804","0","35","0","7","1","1","0","0","1","0","0","1","2","3","0","","85","","0","5"
"312800805","0","16","0","7","500","0","0","2","1","0","0","1","2","3","0","","0","","0","0"
"312800806","312800807","23","0","7","0","0","0","685","1","0","0","1","2","3","0","","0","","0","1"
"312800807","0","16","0","7","1000","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"312800901","1","10","0","7","2","6","0","21","1","0","0","1","2","3","0","","100","","0","0"
"312800902","1","10","0","7","2","6","0","41","1","0","0","1","2","3","0","","100","","0","0"
"312800903","312800904","63","312800905","7","5","0","0","0","1","0","0","1","2","3","0","","0","","0","35000"
"312800904","0","35","0","7","1","1","0","0","1","0","0","1","2","3","0","","85","","0","5"
"312800905","0","16","0","7","500","0","0","2","1","0","0","1","2","3","0","","0","","0","0"
"312800906","312800907","23","0","7","0","0","0","685","1","0","0","1","2","3","0","","0","","0","1"
"312800907","0","16","0","7","1000","0","0","1","1","0","0","1","2","3","0","","0","","0","0"
"312900101","1","26","0","7","7","0","0","312900102","1","0","0","1","2","3","0","","0.001","","3000","0"
"312900102","1","46","0","3","6","0","0","1","99","0","0","1","1","3","0","","0.05","","3000","0"
"312900201","0","1","0","3","100","0.0005","0","1","99","0","0","1","1","3","0","","50","","3000","0.1"
"312900202","0","49","0","3","100","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"312900301","1","10","1","7","1","90","0","10","99","0","0","1","2","3","0","","0","","3000","40"
"312900302","1","10","1","7","1","90","0","30","99","0","0","1","2","3","0","","0","","3000","40"
"312900401","0","8","0","7","1.5","0","0","2","1","0","0","1","2","3","0","","0","","3000","90"
"312900501","0","17","1","7","100","0","0","3","1","0","0","1","2","3","0","","0","","3000","50"
"312900502","1","10","1","7","1","90","0","10","1","0","0","1","2","3","0","","1","","3000","2.5"
"312900503","1","10","1","7","1","90","0","20","1","0","0","1","2","3","0","","1","","3000","0.1"
"312900601","0","1","0","3","100","0.004","0","1","1","0","0","1","1","3","0","","100","","3000","0.1"
"312900602","0","28","312900603","3","1","0","0","720","1","0","0","1","2","3","0","","2","","3000","313000"
"312900603","31290002","22","0","7","90","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"312900701","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","90"
"312900702","0","28","312900703","3","1","0","0","720","1","0","0","1","2","3","0","","2","","3000","313000"
"312900703","31290002","22","0","7","90","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"312900801","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","90"
"312900802","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","0","","0","1"
"312900803","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","0","","0","1"
"312900901","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","90"
"312900902","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","0","","0","1"
"312900903","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","0","","0","1"
"312901001","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","90"
"312901002","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","0","","0","1"
"312901003","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","0","","0","1"
"312901101","0","1","0","3","100","0.004","0","1","1","0","0","1","1","3","0","","100","","3000","0.1"
"313000101","1","26","0","7","8","0","0","313000102","1","0","0","1","2","3","0","","0.001","","3000","0"
"313000102","2","46","0","3","6","0","0","1","99","0","0","1","1","3","0","","0.05","","3000","0"
"313000201","0","1","0","3","100","0.0005","0","2","99","0","0","1","1","3","0","","50","","3000","0.1"
"313000202","0","49","0","3","100","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"313000203","1","10","1","3","1","90","0","30","99","0","0","1","2","3","0","","0","","3000","25"
"313000301","1","10","1","3","1","90","0","20","99","0","0","1","2","3","0","","0","","3000","0.1"
"313000302","1","10","1","3","1","90","0","40","99","0","0","1","2","3","0","","0","","3000","0.1"
"313000401","0","8","0","7","1.5","0","0","2","1","0","0","1","2","3","0","","0","","3000","90"
"313000501","0","17","1","7","100","0","0","3","1","0","0","1","2","3","0","","0","","3000","50"
"313000502","1","10","1","7","1","90","0","30","1","0","0","1","2","3","0","","1","","3000","40"
"313000503","1","10","1","7","1","90","0","40","1","0","0","1","2","3","0","","1","","3000","0.08"
"313000601","0","1","0","3","100","0.004","0","2","1","0","0","1","1","3","0","","100","","3000","0.1"
"313000602","0","28","313000603","3","1","0","0","720","1","0","0","1","2","3","0","","2","","3000","312900"
"313000603","31300002","22","0","7","90","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"313000701","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","90"
"313000702","0","28","313000703","3","1","0","0","720","1","0","0","1","2","3","0","","2","","3000","312900"
"313000703","31300002","22","0","7","90","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"313000704","1","52","0","7","250","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"313000705","2","52","0","7","500","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"313000706","3","52","0","7","750","0","0","1","1","0","0","1","2","3","0","","0","","3000","0"
"313000801","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","90"
"313000802","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313000803","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313000901","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","90"
"313000902","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313000903","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313001001","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","90"
"313001002","2","10","0","7","1","0","0","21","1","0","0","1","2","1","0","","0","","0","1"
"313001003","2","10","0","7","1","0","0","41","1","0","0","1","2","1","0","","0","","0","1"
"313001101","0","1","0","3","100","0.004","0","2","1","0","0","1","1","3","0","","100","","3000","0.1"
"313100101","0","1","0","3","100","0.0005","0","2","99","0","0","1","1","3","0","","40","","3000","0.07"
"313100102","0","8","0","3","0.75","0","0","1","99","0","0","1","1","3","0","","0","","3000","6.5"
"313100103","1","10","0","1","2","8","0","41","99","0","0","1","1","3","0","","15","","3000","0.01"
"313100201","313100202","18","0","7","0","0","0","1","1","0","0","1","1","1","0","","0","","-1","2.5"
"313100202","1","10","1","7","1","10","0","30","1","0","0","1","2","3","0","","0","","0","7.5"
"313100203","0","8","0","7","5","0","0","2","1","0","0","1","2","3","0","","0","","0","8"
"313100301","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","25"
"313100302","1","10","1","7","1","10","0","30","1","0","0","1","2","1","0","","0","","0","5"
"313100303","0","16","0","7","0","0","0","1","1","0","0","1","2","1","0","","1","","0","0"
"313100401","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313100402","2","10","0","7","2","12","0","21","1","0","0","1","2","1","0","","35","","0","0.01"
"313100403","2","10","0","7","2","12","0","41","1","0","0","1","2","1","0","","35","","0","0.01"
"313100501","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","8"
"313100502","2","10","0","7","2","8","0","21","1","0","0","1","2","1","0","","45","","0","0.01"
"313100503","2","10","0","7","2","8","0","41","1","0","0","1","2","1","0","","50","","0","0.01"
"313100601","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313100602","2","10","0","7","2","12","0","21","1","0","0","1","2","1","0","","60","","0","0.01"
"313100603","2","10","0","7","2","12","0","41","1","0","0","1","2","1","0","","65","","0","0.01"
"313100701","0","17","0","7","100","0","0","9","1","0","0","1","2","1","0","","0","","0","12"
"313100702","2","10","0","7","2","14","0","21","1","0","0","1","2","1","0","","80","","0","0.01"
"313100703","2","10","0","7","2","14","0","41","1","0","0","1","2","1","0","","80","","0","0.01"
"313100801","0","17","0","7","100","0","0","7","1","0","0","1","2","1","0","","0","","0","90"
"313100802","0","21","0","7","180","0","0","6","1","0","0","1","2","1","0","","0","","0","0"
"313200101","2","46","0","3","1","0","0","1","99","0","0","1","1","3","0","","0.1","","3000","0"
"313200102","313200103","23","0","3","0","0","0","950","99","0","0","1","1","3","0","","0","","3000","0"
"313200103","0","92","0","3","0","0","0","0","99","0","0","1","1","1","0","","0","","3000","0"
"313200104","0","9","0","1","355","0","0","2","0","0","0","1","1","3","0","","0.5","","-1","20"
"313200201","2","46","0","3","25","0","0","1","99","0","0","1","1","2","0","","0","","350","0"
"313200202","0","28","313200203","7","0","0","0","599","1","0","0","1","2","3","0","","1","","0","0"
"313200203","0","8","0","3","0","0","0","5","99","0","0","1","1","1","0","","0","","350","7"
"313200204","0","49","0","3","100","0","0","10","99","0","0","1","1","1","0","","0","","350","0"
"313200301","0","7","0","3","0","0","2","4","1","0","0","1","1","2","0","","0","","3000","0"
"313200302","1","46","0","3","5","0","0","1","99","0","0","1","1","2","0","","0.1","","300","0"
"313200303","313200304","23","0","1","0","0","0","500","99","0","0","1","1","3","0","","0","","300","0"
"313200304","1","46","0","1","0","0","0","1","99","0","0","1","1","2","0","","0.04","","300","0"
"313200401","0","17","0","0","100","0","0","7","0","0","0","1","0","0","0","","0","","0","30"
"313200402","0","8","0","7","15","0","0","2","1","0","0","1","2","3","0","","0","","3000","90"
"313200403","0","16","0","7","0","0","0","1","1","0","0","1","2","3","0","","1","","0","0"
"313200501","0","17","0","0","100","0","0","7","0","0","0","1","1","1","0","開幕発動","0","","0","90"
"313200502","610091410","15","1","7","0","0","0","2","1","1","0","1","2","1","-800","","0","","250","0"
"313200503","1","77","0","7","99","0","0","2","1","99","0","1","2","3","-1","","85","","0","99"
"313200601","1","26","0","7","7","0","0","313200602","1","0","0","1","2","1","0","","0.0004","","0","0"
"313200602","1","46","0","3","10","0","0","1","1","0","0","1","1","1","0","","0","","3000","0"
"313200701","0","17","0","0","100","1","0","10","0","0","0","1","0","0","0","","0","","0","0"
"313200702","1","10","0","7","2","15","0","21","1","0","0","1","2","3","2","","90","","-1","0"
"313200703","1","10","0","7","2","15","0","41","1","0","0","1","2","3","2","","90","","-1","0"
"313200801","3","26","0","7","285","0","0","313200802","1","0","0","1","2","1","0","","0.095","","0","0"
