39a867fd6a26a68e0c6d52298e1f86fb5704019eef34c41922c918e9596f2738,73cf363534c208fb8d07f901b52a15130eb6a4e630be35fdd8114b8e37d5703c,f7edbc222ffdfda44b328b02805cc2d1c40efb94810432512edc6ce6990d1776,574f17aa7f706c46fa94d3c6c54553f92303017beaf4a2f56e098846f31670e7,dd1932d5d01e3470e61113347bf9e5f1381418f9d428993b442efc7398b60f40,bfee307c5293f4e6199a277e7e544ebb229ce260f0153c92ea7973d1f3b7951d,ca507aeb19f20a0fb92bf75ba83ae0f6e98a3c7ef0a84dd5c1dd54acba4fed8a,b40de16dfbe06aae603fa9c11d8b046b95488cc709ffe263ee222112c97bc123,a3b4d1762176620288fddcb4daa03fcf052a48e651c236acdf84bc548f4d2c3e,fb5e50af42e96b3ac5ec09f135693083bd5c0bee7c53bf07cb9dd13488b7113c,8b4ab318b196449f33bac7a640bc54d4082d5a17cffac1051c2467266d7198da,7b05733e474cd13dd7606af237172304b7e7c99706c33b387adfb362b11e2434,64a8640a3445786908ca5812803f6cab663205b9cd08882065883abe020b920e,0094617f7d0ddb0480790ed39b6d35850cd3212a485c7b86492887d8ce630faa
"2337","1500","0","651","1","100","0","0","-1","2024/07/26 5:00:00","0","2024/07/31 4:59:59","130","1"
"2338","2000","0","32","271","30","0","0","-1","2024/07/31 5:00:00","0","2024/08/04 4:59:59","102","1"
"2339","2000","0","42","271","40","0","0","-1","2024/07/31 5:00:00","0","2024/08/04 4:59:59","102","1"
"2340","1500","0","251","1","80","0","0","-1","2024/07/16 12:00:00","0","2024/07/23 20:59:59","7004","1"
"2341","1500","0","252","1","80","0","0","-1","2024/07/16 12:00:00","0","2024/07/23 20:59:59","7005","1"
"2344","2000","0","31","271","30","0","0","-1","2024/08/04 5:00:00","0","2024/08/10 4:59:59","101","1"
"2345","2000","0","41","271","40","0","0","-1","2024/08/04 5:00:00","0","2024/08/10 4:59:59","101","1"
"2346","2000","0","39","271","30","0","0","-1","2024/08/10 5:00:00","0","2024/08/15 4:59:59","111","1"
"2347","2000","0","49","271","40","0","0","-1","2024/08/10 5:00:00","0","2024/08/15 4:59:59","111","1"
"2348","2000","0","37","1","30","0","0","-1","2024/08/10 5:00:00","0","2024/08/15 4:59:59","109","1"
"2349","2000","0","38","1","30","0","0","-1","2024/08/10 5:00:00","0","2024/08/15 4:59:59","112","1"
"2350","4000","0","31","271","30","0","0","-1","2024/08/15 5:00:00","0","2024/08/22 4:59:59","101","1"
"2351","2000","0","41","271","40","0","0","-1","2024/08/15 5:00:00","0","2024/08/22 4:59:59","101","1"
"2352","4000","0","34","1","30","0","0","-1","2024/08/15 5:00:00","0","2024/08/22 4:59:59","103","1"
"2353","4000","0","44","1","40","0","0","-1","2024/08/15 5:00:00","0","2024/08/22 4:59:59","103","1"
"2354","2500","0","91","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","101","1"
"2355","2500","0","92","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","102","1"
"2356","2500","0","93","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","111","1"
"2357","2500","0","94","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","109","1"
"2358","2500","0","95","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","112","1"
"2359","2500","0","100","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","8004","1"
"2360","2500","0","101","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","8005","1"
"2361","2500","0","651","1","100","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","130","1"
"2362","2500","0","98","1","100","0","0","-1","2024/08/17 12:00:00","0","2024/08/24 20:59:59","7004","1"
"2363","2500","0","99","1","100","0","0","-1","2024/08/17 12:00:00","0","2024/08/24 20:59:59","7005","1"
"2364","2500","0","96","1","100","0","0","-1","2024/08/31 12:00:00","0","2024/09/01 4:59:59","6004","1"
"2365","2500","0","97","1","100","0","0","-1","2024/08/31 12:00:00","0","2024/09/01 4:59:59","6005","1"
"2366","2000","0","81","1","80","0","0","49","2024/08/15 5:00:00","0","2024/09/01 4:59:59","101","1"
"2367","2000","0","81","313","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","101","1"
"2368","2000","0","82","1","80","0","0","49","2024/08/15 5:00:00","0","2024/09/01 4:59:59","102","1"
"2369","2000","0","82","313","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","102","1"
"2370","2000","0","83","1","80","0","0","49","2024/08/15 5:00:00","0","2024/09/01 4:59:59","111","1"
"2371","2000","0","83","313","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","111","1"
"2372","2000","0","84","1","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","109","1"
"2373","2000","0","85","1","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","112","1"
"2374","2000","0","351","1","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","8004","1"
"2375","2000","0","352","1","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","8005","1"
"2376","2000","0","641","1","80","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","130","1"
"2377","2000","0","251","1","80","0","0","-1","2024/08/17 12:00:00","0","2024/08/24 20:59:59","7004","1"
"2378","2000","0","252","1","80","0","0","-1","2024/08/17 12:00:00","0","2024/08/24 20:59:59","7005","1"
"2379","2000","0","151","1","80","0","0","-1","2024/08/31 12:00:00","0","2024/09/01 4:59:59","6004","1"
"2380","2000","0","152","1","80","0","0","-1","2024/08/31 12:00:00","0","2024/09/01 4:59:59","6005","1"
"2381","2000","0","45","1","40","0","0","-1","2024/08/15 5:00:00","0","2024/09/01 4:59:59","104","1"
"2382","4000","0","39","271","30","0","0","-1","2024/08/22 5:00:00","0","2024/08/28 4:59:59","111","1"
"2383","4000","0","49","271","40","0","0","-1","2024/08/22 5:00:00","0","2024/08/28 4:59:59","111","1"
"2384","4000","0","37","1","30","0","0","-1","2024/08/22 5:00:00","0","2024/09/01 4:59:59","109","1"
"2385","4000","0","38","1","30","0","0","-1","2024/08/22 5:00:00","0","2024/09/01 4:59:59","112","1"
"2386","4000","0","32","271","30","0","0","-1","2024/08/28 5:00:00","0","2024/09/01 4:59:59","102","1"
"2387","4000","0","42","271","40","0","0","-1","2024/08/28 5:00:00","0","2024/09/01 4:59:59","102","1"
"2390","1500","0","151","1","80","0","0","-1","2024/09/01 5:00:00","0","2024/09/24 20:59:59","6004","1"
"2391","1500","0","152","1","80","0","0","-1","2024/09/01 5:00:00","0","2024/09/24 20:59:59","6005","1"
"2392","1500","0","151","1","80","0","0","-1","2024/09/30 12:00:00","0","2024/10/14 20:59:59","6004","1"
"2393","1500","0","152","1","80","0","0","-1","2024/09/30 12:00:00","0","2024/10/14 20:59:59","6005","1"
"2394","1500","0","151","1","80","0","0","-1","2024/10/31 12:00:00","0","2024/11/14 20:59:59","6004","1"
"2395","1500","0","152","1","80","0","0","-1","2024/10/31 12:00:00","0","2024/11/14 20:59:59","6005","1"
"2396","1500","0","151","1","80","0","0","-1","2024/11/30 12:00:00","0","2024/12/14 20:59:59","6004","1"
"2397","1500","0","152","1","80","0","0","-1","2024/11/30 12:00:00","0","2024/12/14 20:59:59","6005","1"
"2398","1500","0","151","1","80","0","0","-1","2024/12/31 12:00:00","0","2025/01/14 20:59:59","6004","1"
"2399","1500","0","152","1","80","0","0","-1","2024/12/31 12:00:00","0","2025/01/14 20:59:59","6005","1"
"2400","2000","0","541","1","120","0","0","-1","2024/09/18 5:00:00","0","2024/09/23 4:59:59","122","1"
"2401","1500","0","251","1","80","0","0","-1","2024/09/15 15:00:00","0","2024/09/24 20:59:59","7004","1"
"2402","1500","0","252","1","80","0","0","-1","2024/09/15 15:00:00","0","2024/09/24 20:59:59","7005","1"
"2403","2000","0","32","271","30","0","0","-1","2024/09/01 5:00:00","0","2024/09/04 4:59:59","102","1"
"2404","2000","0","42","271","40","0","0","-1","2024/09/01 5:00:00","0","2024/09/04 4:59:59","102","1"
"2405","2000","0","31","271","30","0","0","-1","2024/09/04 5:00:00","0","2024/09/10 4:59:59","101","1"
"2406","2000","0","41","271","40","0","0","-1","2024/09/04 5:00:00","0","2024/09/10 4:59:59","101","1"
"2407","2000","0","39","271","30","0","0","-1","2024/09/10 5:00:00","0","2024/09/25 4:59:59","111","1"
"2408","2000","0","49","271","40","0","0","-1","2024/09/10 5:00:00","0","2024/09/25 4:59:59","111","1"
"2409","2000","0","37","1","30","0","0","-1","2024/09/10 5:00:00","0","2024/09/15 4:59:59","109","1"
"2410","2000","0","38","1","30","0","0","-1","2024/09/10 5:00:00","0","2024/09/15 4:59:59","112","1"
"2411","3000","0","31","271","30","0","0","-1","2024/09/15 5:00:00","0","2024/09/20 4:59:59","101","1"
"2412","2000","0","41","271","40","0","0","-1","2024/09/15 5:00:00","0","2024/09/20 4:59:59","101","1"
"2413","2000","0","45","1","40","0","0","-1","2024/09/15 5:00:00","0","2024/9/30 4:59:59","104","1"
"2414","2000","0","32","271","30","0","0","-1","2024/09/20 5:00:00","0","2024/09/25 4:59:59","102","1"
"2415","2000","0","42","271","40","0","0","-1","2024/09/20 5:00:00","0","2024/09/25 4:59:59","102","1"
"2416","1500","0","81","1","80","0","0","49","2024/09/23 5:00:00","0","2024/9/30  4:59:59","101","1"
"2417","1500","0","81","316","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","101","1"
"2418","1500","0","82","1","80","0","0","49","2024/09/23 5:00:00","0","2024/9/30  4:59:59","102","1"
"2419","1500","0","82","316","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","102","1"
"2420","1500","0","83","1","80","0","0","49","2024/09/23 5:00:00","0","2024/9/30  4:59:59","111","1"
"2421","1500","0","83","316","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","111","1"
"2422","1500","0","84","1","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","109","1"
"2423","1500","0","85","1","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","112","1"
"2424","1500","0","351","1","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","8004","1"
"2425","1500","0","352","1","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","8005","1"
"2426","1500","0","641","1","80","0","0","-1","2024/09/23 5:00:00","0","2024/9/30  4:59:59","130","1"
"2427","2000","0","31","271","30","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","101","1"
"2428","2000","0","41","271","40","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","101","1"
"2429","2000","0","37","1","30","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","109","1"
"2430","2000","0","38","1","30","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","112","1"
"2431","2000","0","34","1","30","0","0","-1","2024/09/25 5:00:00","0","2024/10/04 4:59:59","103","1"
"2432","2000","0","44","1","40","0","0","-1","2024/09/25 5:00:00","0","2024/10/04 4:59:59","103","1"
"2433","1500","0","91","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","101","1"
"2434","1500","0","92","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","102","1"
"2435","1500","0","93","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","111","1"
"2436","1500","0","94","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","109","1"
"2437","1500","0","95","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","112","1"
"2438","1500","0","100","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","8004","1"
"2439","1500","0","101","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","8005","1"
"2440","1500","0","651","1","100","0","0","-1","2024/09/25 5:00:00","0","2024/9/30  4:59:59","130","1"
"2441","2000","0","32","271","30","0","0","-1","2024/9/30  5:00:00","0","2024/10/04 4:59:59","102","1"
"2442","2000","0","42","271","40","0","0","-1","2024/9/30  5:00:00","0","2024/10/04 4:59:59","102","1"
"2443","2000","0","31","271","30","0","0","-1","2024/10/04 5:00:00","0","2024/10/09 4:59:59","101","1"
"2444","2000","0","41","271","40","0","0","-1","2024/10/04 5:00:00","0","2024/10/09 4:59:59","101","1"
"2445","2000","0","39","281","30","0","0","-1","2024/10/09 5:00:00","0","2024/10/26 4:59:59","111","1"
"2446","2000","0","49","281","40","0","0","-1","2024/10/09 5:00:00","0","2024/10/26 4:59:59","111","1"
"2447","2000","0","37","1","30","0","0","-1","2024/10/09 5:00:00","0","2024/10/15 4:59:59","109","1"
"2448","2000","0","38","1","30","0","0","-1","2024/10/09 5:00:00","0","2024/10/15 4:59:59","112","1"
"2449","3000","0","31","281","30","0","0","-1","2024/10/15 5:00:00","0","2024/10/20 4:59:59","101","1"
"2450","2000","0","41","281","40","0","0","-1","2024/10/15 5:00:00","0","2024/10/20 4:59:59","101","1"
"2451","2000","0","45","1","40","0","0","-1","2024/10/15 5:00:00","0","2024/10/31 4:59:59","104","1"
"2452","2000","0","32","281","30","0","0","-1","2024/10/20 5:00:00","0","2024/10/26 4:59:59","102","1"
"2453","2000","0","42","281","40","0","0","-1","2024/10/20 5:00:00","0","2024/10/26 4:59:59","102","1"
"2454","1500","0","81","1","80","0","0","49","2024/10/24 5:00:00","0","2024/10/31  4:59:59","101","1"
"2455","1500","0","81","319","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","101","1"
"2456","1500","0","82","1","80","0","0","49","2024/10/24 5:00:00","0","2024/10/31  4:59:59","102","1"
"2457","1500","0","82","319","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","102","1"
"2458","1500","0","83","1","80","0","0","49","2024/10/24 5:00:00","0","2024/10/31  4:59:59","111","1"
"2459","1500","0","83","319","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","111","1"
"2460","1500","0","84","1","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","109","1"
"2461","1500","0","85","1","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","112","1"
"2462","1500","0","351","1","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","8004","1"
"2463","1500","0","352","1","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","8005","1"
"2464","1500","0","641","1","80","0","0","-1","2024/10/24 5:00:00","0","2024/10/31  4:59:59","130","1"
"2465","2000","0","31","281","30","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","101","1"
"2466","2000","0","41","281","40","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","101","1"
"2467","2000","0","37","1","30","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","109","1"
"2468","2000","0","38","1","30","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","112","1"
"2469","2000","0","34","1","30","0","0","-1","2024/10/26 5:00:00","0","2024/11/05 4:59:59","103","1"
"2470","2000","0","44","1","40","0","0","-1","2024/10/26 5:00:00","0","2024/11/05 4:59:59","103","1"
"2471","1500","0","91","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","101","1"
"2472","1500","0","92","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","102","1"
"2473","1500","0","93","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","111","1"
"2474","1500","0","94","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","109","1"
"2475","1500","0","95","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","112","1"
"2476","1500","0","100","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","8004","1"
"2477","1500","0","101","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","8005","1"
"2478","1500","0","651","1","100","0","0","-1","2024/10/26 5:00:00","0","2024/10/31  4:59:59","130","1"
"2479","2000","0","32","281","30","0","0","-1","2024/10/31  5:00:00","0","2024/11/05 4:59:59","102","1"
"2480","2000","0","42","281","40","0","0","-1","2024/10/31  5:00:00","0","2024/11/05 4:59:59","102","1"
"2481","1500","0","251","1","80","0","0","-1","2024/10/16 12:00:00","0","2024/10/23 20:59:59","7004","1"
"2482","1500","0","252","1","80","0","0","-1","2024/10/16 12:00:00","0","2024/10/23 20:59:59","7005","1"
"2483","2000","0","31","281","30","0","0","-1","2024/11/05 5:00:00","0","2024/11/10 4:59:59","101","1"
"2484","2000","0","41","281","40","0","0","-1","2024/11/05 5:00:00","0","2024/11/10 4:59:59","101","1"
"2485","2000","0","39","281","30","0","0","-1","2024/11/10 5:00:00","0","2024/11/25 4:59:59","111","1"
"2486","2000","0","49","281","40","0","0","-1","2024/11/10 5:00:00","0","2024/11/25 4:59:59","111","1"
"2487","2000","0","37","1","30","0","0","-1","2024/11/10 5:00:00","0","2024/11/15 4:59:59","109","1"
"2488","2000","0","38","1","30","0","0","-1","2024/11/10 5:00:00","0","2024/11/15 4:59:59","112","1"
"2489","3000","0","31","281","30","0","0","-1","2024/11/15 5:00:00","0","2024/11/20 4:59:59","101","1"
"2490","2000","0","41","281","40","0","0","-1","2024/11/15 5:00:00","0","2024/11/20 4:59:59","101","1"
"2491","2000","0","45","1","40","0","0","-1","2024/11/15 5:00:00","0","2024/11/30 4:59:59","104","1"
"2492","2000","0","32","281","30","0","0","-1","2024/11/20 5:00:00","0","2024/11/25 4:59:59","102","1"
"2493","2000","0","42","281","40","0","0","-1","2024/11/20 5:00:00","0","2024/11/25 4:59:59","102","1"
"2494","1500","0","81","1","80","0","0","49","2024/11/23 5:00:00","0","2024/11/30  4:59:59","101","1"
"2495","1500","0","81","322","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","101","1"
"2496","1500","0","82","1","80","0","0","49","2024/11/23 5:00:00","0","2024/11/30  4:59:59","102","1"
"2497","1500","0","82","322","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","102","1"
"2498","1500","0","83","1","80","0","0","49","2024/11/23 5:00:00","0","2024/11/30  4:59:59","111","1"
"2499","1500","0","83","322","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","111","1"
"2500","1500","0","84","1","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","109","1"
"2501","1500","0","85","1","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","112","1"
"2502","1500","0","351","1","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","8004","1"
"2503","1500","0","352","1","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","8005","1"
"2504","1500","0","641","1","80","0","0","-1","2024/11/23 5:00:00","0","2024/11/30  4:59:59","130","1"
"2505","2000","0","31","281","30","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","101","1"
"2506","2000","0","41","281","40","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","101","1"
"2507","2000","0","37","1","30","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","109","1"
"2508","2000","0","38","1","30","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","112","1"
"2509","2000","0","34","1","30","0","0","-1","2024/11/25 5:00:00","0","2024/12/04 4:59:59","103","1"
"2510","2000","0","44","1","40","0","0","-1","2024/11/25 5:00:00","0","2024/12/04 4:59:59","103","1"
"2511","1500","0","91","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","101","1"
"2512","1500","0","92","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","102","1"
"2513","1500","0","93","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","111","1"
"2514","1500","0","94","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","109","1"
"2515","1500","0","95","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","112","1"
"2516","1500","0","100","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","8004","1"
"2517","1500","0","101","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","8005","1"
"2518","1500","0","651","1","100","0","0","-1","2024/11/25 5:00:00","0","2024/11/30  4:59:59","130","1"
"2519","2000","0","32","281","30","0","0","-1","2024/11/30  5:00:00","0","2024/12/04 4:59:59","102","1"
"2520","2000","0","42","281","40","0","0","-1","2024/11/30  5:00:00","0","2024/12/04 4:59:59","102","1"
"2521","1500","0","251","1","80","0","0","-1","2024/11/16 12:00:00","0","2024/11/23 20:59:59","7004","1"
"2522","1500","0","252","1","80","0","0","-1","2024/11/16 12:00:00","0","2024/11/23 20:59:59","7005","1"
"2523","2000","0","31","281","30","0","0","-1","2024/12/04 5:00:00","0","2024/12/09 4:59:59","101","1"
"2524","2000","0","41","281","40","0","0","-1","2024/12/04 5:00:00","0","2024/12/09 4:59:59","101","1"
"2525","2000","0","39","281","30","0","0","-1","2024/12/09 5:00:00","0","2024/12/26 4:59:59","111","1"
"2526","2000","0","49","281","40","0","0","-1","2024/12/09 5:00:00","0","2024/12/26 4:59:59","111","1"
"2527","2000","0","37","1","30","0","0","-1","2024/12/09 5:00:00","0","2024/12/15 4:59:59","109","1"
"2528","2000","0","38","1","30","0","0","-1","2024/12/09 5:00:00","0","2024/12/15 4:59:59","112","1"
"2529","3000","0","31","281","30","0","0","-1","2024/12/15 5:00:00","0","2024/12/20 4:59:59","101","1"
"2530","2000","0","41","281","40","0","0","-1","2024/12/15 5:00:00","0","2024/12/20 4:59:59","101","1"
"2531","2000","0","45","1","40","0","0","-1","2024/12/15 5:00:00","0","2025/01/06 4:59:59","104","1"
"2532","2000","0","32","281","30","0","0","-1","2024/12/20 5:00:00","0","2024/12/26 4:59:59","102","1"
"2533","2000","0","42","281","40","0","0","-1","2024/12/20 5:00:00","0","2024/12/26 4:59:59","102","1"
"2534","1500","0","81","1","80","0","0","49","2024/12/24 5:00:00","0","2025/01/06 4:59:59","101","1"
"2535","1500","0","81","325","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","101","1"
"2536","1500","0","82","1","80","0","0","49","2024/12/24 5:00:00","0","2025/01/06 4:59:59","102","1"
"2537","1500","0","82","325","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","102","1"
"2538","1500","0","83","1","80","0","0","49","2024/12/24 5:00:00","0","2025/01/06 4:59:59","111","1"
"2539","1500","0","83","325","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","111","1"
"2540","1500","0","84","1","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","109","1"
"2541","1500","0","85","1","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","112","1"
"2542","1500","0","351","1","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","8004","1"
"2543","1500","0","352","1","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","8005","1"
"2544","1500","0","641","1","80","0","0","-1","2024/12/24 5:00:00","0","2025/01/06 4:59:59","130","1"
"2545","3000","0","31","281","30","0","0","-1","2024/12/26 5:00:00","0","2025/01/01 4:59:59","101","1"
"2546","2000","0","41","281","40","0","0","-1","2024/12/26 5:00:00","0","2025/01/01 4:59:59","101","1"
"2547","3000","0","37","1","30","0","0","-1","2024/12/26 5:00:00","0","2025/01/01 4:59:59","109","1"
"2548","3000","0","38","1","30","0","0","-1","2024/12/26 5:00:00","0","2025/01/01 4:59:59","112","1"
"2549","3000","0","34","1","30","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","103","1"
"2550","3000","0","44","1","40","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","103","1"
"2551","2500","0","91","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","101","1"
"2552","2500","0","92","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","102","1"
"2553","2500","0","93","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","111","1"
"2554","2500","0","94","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","109","1"
"2555","2500","0","95","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","112","1"
"2556","2500","0","100","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","8004","1"
"2557","2500","0","101","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","8005","1"
"2558","2500","0","651","1","100","0","0","-1","2024/12/26 5:00:00","0","2025/01/06 4:59:59","130","1"
"2559","3000","0","32","281","30","0","0","-1","2025/1/1  5:00:00","0","2025/01/06 4:59:59","102","1"
"2560","3000","0","42","281","40","0","0","-1","2025/1/1  5:00:00","0","2025/01/06 4:59:59","102","1"
"2561","1500","0","251","1","80","0","0","-1","2024/12/16 12:00:00","0","2024/12/23 20:59:59","7004","1"
"2562","1500","0","252","1","80","0","0","-1","2024/12/16 12:00:00","0","2024/12/23 20:59:59","7005","1"
"2563","3000","0","39","281","30","0","0","-1","2025/1/1  5:00:00","0","2025/01/06 4:59:59","111","1"
"2564","3000","0","49","281","40","0","0","-1","2025/1/1  5:00:00","0","2025/01/06 4:59:59","111","1"
"2565","2000","0","31","281","30","0","0","-1","2025/01/06 5:00:00","0","2025/01/09 4:59:59","101","1"
"2566","2000","0","41","281","40","0","0","-1","2025/01/06 5:00:00","0","2025/01/09 4:59:59","101","1"
"2567","2000","0","39","291","30","0","0","-1","2025/01/09 5:00:00","0","2025/01/25 4:59:59","111","1"
"2568","2000","0","49","291","40","0","0","-1","2025/01/09 5:00:00","0","2025/01/25 4:59:59","111","1"
"2569","2000","0","37","1","30","0","0","-1","2025/01/09 5:00:00","0","2025/01/15 4:59:59","109","1"
"2570","2000","0","38","1","30","0","0","-1","2025/01/09 5:00:00","0","2025/01/15 4:59:59","112","1"
"2571","3000","0","31","291","30","0","0","-1","2025/01/15 5:00:00","0","2025/01/20 4:59:59","101","1"
"2572","2000","0","41","291","40","0","0","-1","2025/01/15 5:00:00","0","2025/01/20 4:59:59","101","1"
"2573","2000","0","45","1","40","0","0","-1","2025/01/15 5:00:00","0","2025/1/31 4:59:59","104","1"
"2574","2500","0","96","1","100","0","0","-1","2024/12/31 12:00:00","0","2025/01/06 4:59:59","6004","1"
"2575","2500","0","97","1","100","0","0","-1","2024/12/31 12:00:00","0","2025/01/06 4:59:59","6005","1"
"2576","1500","0","711","1","80","0","0","-1","2025/01/04 12:00:00","0","2025/01/06 4:59:59","132","1"
"2577","2500","0","712","1","100","0","0","-1","2025/01/04 12:00:00","0","2025/01/06 4:59:59","132","1"
"2578","2000","0","32","291","30","0","0","-1","2025/01/20 5:00:00","0","2025/01/25 4:59:59","102","1"
"2579","2000","0","42","291","40","0","0","-1","2025/01/20 5:00:00","0","2025/01/25 4:59:59","102","1"
"2580","1500","0","81","1","80","0","0","49","2025/01/24 5:00:00","0","2025/1/31  4:59:59","101","1"
"2581","1500","0","81","328","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","101","1"
"2582","1500","0","82","1","80","0","0","49","2025/01/24 5:00:00","0","2025/1/31  4:59:59","102","1"
"2583","1500","0","82","328","80","0","0","-1","2025/01/24 5:00:00","0","2025/1/31  4:59:59","102","1"
