4cb465b6d9979d88f5c4fcb1a83c221fb3dea4a4907d43da217d125c330f7b0a,4420bce317c0423a4b64934b8bce9c98643c26ae0ddf89df117a865688a88dc6,49e08293afaad42068a21a43c2464cebf4b5a26dde10ad93ad4d50e5aa349892,a95de0a349b79f6d69208f1a902040edad1e62343afce4fae26a78d4e0eaefac,81f2846587f79ef6953d310ed0ebdd514a61c29f50067abec19e7079f14886d5,917b41a684aa2f54090df62ab31263f00079cbc9006c973f0079757971d78d7b,f6b5437d63590dc55794961c949cf077357a9901778158f36fa675c3a2378c95,ec58de48b825a0c3391cb7e3e68ef2b4bdc8ef6f44bbb0a5a6eded38f1bad00f,ddb64bc6f8723593f7fb2ca504312b8e6b3fcce8f124f55138b8306400e3e22b,22ae711adb79b717b3962e7c0f7dc9dbdce966a83b99e6ddf30e94e5fa01984b,423dd76eb4b92b57439d847650b9cc449a9da9f5b5c27bdcd6ae5ea61f3b3ecd
"vo_drama_10082005_004","","","505","","0","0","21","","vo_drama_10082005","505022"
"それって結局いつもと変わってない\n気がするけど……","0","0.5","505","0","1","6","11","0","102211","505023"
"nop_talk_bitter","0.2","","505","","","1","3","","102211","505024"
"","","","505","","","","91","","505023","505025"
"nop_idle_bitter","0.2","","505","","","1","3","","102211","505026"
"vo_drama_10082005_005","","","505","","0","0","21","","vo_drama_10082005","505027"
"それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","0","0.5","505","0","1","5","11","0","100611","505028"
"nop_talk_wish","0.2","","505","","","1","3","","100611","505029"
"1","","","505","","","","93","","3.5","505030"
"nop_talk_joy1","0.2","","505","","","1","3","","100611","505031"
"nop_05_miyako_idle_normal","0.2","","505","","","1","3","","100711","505032"
"","","","505","","","","91","","505028","505033"
"nop_idle_joy1","0.2","","505","","","1","3","","100611","505034"
"vo_drama_10082005_006","","","505","","0","0","21","","vo_drama_10082005","505035"
"ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","0","0.5","505","0","1","6","11","0","103111","505036"
"0","","","505","","","","4","","103111","505037"
"nop_05_shinobu_talk_wish","0.2","","505","","","1","3","","103111","505038"
"0","","","505","","","","4","","2051","505039"
"1","","","505","","","","93","","6","505040"
"nop_05_shinobu_talk_normal","0.2","","505","","","1","3","","103111","505041"
"","","","505","","","","91","","505036","505042"
"nop_05_shinobu_idle_normal","0.2","","505","","","1","3","","103111","505043"
"vo_drama_10082005_007","","","505","","0","0","21","","vo_drama_10082005","505044"
"お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","0","0.5","505","0","1","7","11","0","102211","505045"
"nop_talk_surprise1","0.2","","505","","","1","3","","102211","505046"
"","","","505","","","","91","","505045","505047"
"nop_idle_surprise1","0.2","","505","","","1","3","","102211","505048"
"vo_drama_10082005_008","","","505","","0","0","21","","vo_drama_10082005","505049"
"本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","0","0.5","505","0","1","6","11","0","100611","505050"
"nop_talk_surprise1","0.2","","505","","","1","3","","100611","505051"
"1","","","505","","","","93","","3","505052"
"nop_talk_memory","0.2","","505","","","1","3","","100611","505053"
"1","","","505","","","","93","","1","505054"
"1","","","505","","","","4","","100711","505055"
"nop_05_miyako_talk_arm_crossed","0.2","","505","1","nop_05_miyako_idle_arm_crossed","0","3","0","100711","505056"
"17","","","505","","","2","12","","100711","505057"
"","","","505","","","","91","","505050","505058"
"nop_idle_memory2","0.2","","505","","","1","3","","100611","505059"
"vo_drama_10082005_009","","","505","","0","0","21","","vo_drama_10082005","505060"
"私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","0","0.5","505","0","1","7","11","0","102211","505061"
"nop_talk_wish","0.2","","505","","","1","3","","102211","505062"
"","","","505","","","","91","","505061","505063"
"nop_idle_wish","0.2","","505","","","1","3","","102211","505064"
"vo_drama_10082005_010","","","505","","0","0","21","","vo_drama_10082005","505065"
"そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","0","0.5","505","0","1","6","11","0","100611","505066"
"nop_talk_joy1","0.2","","505","","","1","3","","100611","505067"
"","","","505","","","","91","","505066","505068"
"nop_idle_joy1","0.2","","505","","","1","3","","100611","505069"
"vo_drama_10082005_011","","","505","","0","0","21","","vo_drama_10082005","505070"
"あ、それは私も気になるかも。\nシノブさん、お願いできます？","0","0.5","505","0","1","6","11","0","102211","505071"
"nop_talk_normal","0.2","","505","","","1","3","","102211","505072"
"","","","505","","","","91","","505071","505073"
"","","","505","","","","93","","0.3","505074"
"nop_idle_normal","0.2","","505","","","1","3","","102211","505075"
"vo_drama_10082005_012","","","505","","0","0","21","","vo_drama_10082005","505076"
"はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","0","0.5","505","0","1","3","11","0","103111","505077"
"nop_05_shinobu_talk_wish","0.2","","505","","","1","3","","103111","505078"
"nop_05_miyako_run_angry","0.2","","505","","","1","3","","100711","505079"
"-1000","","","505","","3","-240","2","","100711","505080"
"1","","","505","","","","93","","6","505081"
"nop_05_shinobu_talk_thinking","0.2","","505","","","1","3","","103111","505082"
"nop_idle_bitter2","0.2","","505","","","1","3","","102211","505083"
"4","","","505","","","1","12","","102211","505084"
"1","","","505","","","","93","","0.2","505085"
"nop_idle_surprise1","0.2","","505","","","1","3","","100611","505086"
"4","","","505","","","0.8","12","","100611","505087"
"1","","","505","","","","93","","2.1","505088"
"","","","505","","","","91","","505077","505089"
"nop_05_shinobu_idle_thinking","0.2","","505","","","1","3","","103111","505090"
"vo_drama_10082005_013","","","505","","0","0","21","","vo_drama_10082005","505091"
"波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","0","0.5","505","0","1","5","11","0","102211","505092"
"nop_talk_sad","0.2","","505","","","1","3","","102211","505093"
"1","","","505","","","","93","","4.5","505094"
"nop_talk_surprise1","0.2","","505","","","1","3","","102211","505095"
"","","","505","","","","91","","505092","505096"
"nop_05_shinobu_idle_surprise","0.2","","505","","","1","3","","103111","505097"
"4","","","505","","","1.8","12","","103111","505098"
"nop_run_sad","0.2","","505","","","1","3","","102211","505099"
"-1000","","","505","","4","-230","2","","102211","505100"
"0","","","505","","","","93","","1","505101"
"vo_drama_10082005_014","","","505","","0","0","21","","vo_drama_10082005","505102"
"大変！　止めないと！\nシノブさんも早く～！","0","0.5","505","0","1","6","11","0","100611","505103"
"nop_talk_surprise2","0.2","","505","","","1","3","","100611","505104"
"1","","","505","","","","93","","4.5","505105"
"","","","505","","","","91","","505103","505106"
"nop_run_sad","0.2","","505","","","1","3","","100611","505107"
"-1000","","","505","0","4","-260","2","","100611","505108"
"","","","505","","","","93","","2","505109"
"1","","","505","","","","4","","103111","505110"
"1","","","505","","","","4","","2051","505111"
"","","","505","","","","93","","0.5","505112"
"","","","505","","","","91","","505108","505113"
"nop_idle_normal","0.2","","505","","","1","3","","100611","505114"
"vo_drama_10082005_015","","","505","","0","0","21","","vo_drama_10082005","505115"
"はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","0","1","505","0","1","5","11","0","103111","505116"
"nop_05_shinobu_talk_wish","0.2","","505","","","1","3","","103111","505117"
"1","","","505","","","","93","","3.2","505118"
"0","","","505","","","","4","","103111","505119"
"0","","","505","","","","4","","2051","505120"
"nop_05_shinobu_look_talk_wish_blink","0.2","","505","","","1","3","","103111","505121"
"1","","","505","","","","93","","6","505122"
"nop_05_shinobu_bow","0.2","","505","1","nop_05_shinobu_look_talk_wish","0","3","0.2","103111","505123"
"","","","505","","","","91","","505116","505124"
"1","","","505","","","","4","","103111","505125"
"1","","","505","","","","4","","2051","505126"
"nop_05_shinobu_idle_normal","0.2","","505","","","1","3","","103111","505127"
"1","","","505","","","","93","","0.4","505128"
"nop_05_shinobu_run","0.2","","505","","","1","3","","103111","505129"
"-1000","","","505","","4","-250","2","","103111","505130"
"-1000","","","505","","4","-225","2","","2051","505131"
"0","","","505","","","","93","","0.5","505132"
"104731","1.95","nop_idle_arm_crossed","506","-275","-300","105","1","0","1","506001"
"107131","1.95","nop_idle_thinking","506","-275","300","104","1","1","1","506002"
"103731","1.95","nop_idle_normal","506","-255","-150","102","1","0","1","506003"
"100511","1.95","nop_idle_surprise_kira","506","-255","150","103","1","1","1","506004"
"0","","","506","","","","93","","0.5","506005"
"vo_drama_10082006_001","","","506","","0","0","21","","vo_drama_10082006","506006"
"はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","0","0.5","506","0","1","8","11","0","107131","506007"
"nop_06_cris_ahaha_in","0.2","","506","1","nop_06_cris_ahaha_loop","0","3","0.2","107131","506008"
"1","","","506","","","","93","","2","506009"
"nop_talk_doya","0.2","","506","1","nop_talk_doya_loop","0","3","0.2","107131","506010"
"","","","506","","","","91","","506007","506011"
"vo_drama_10082006_002","","","506","","0","0","21","","vo_drama_10082006","506012"
"クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","0","0.5","506","0","1","8","11","0","103731","506013"
"nop_06_tomo_talk_anger","0.2","","506","","","1","3","","103731","506014"
"","","","506","","","","91","","506013","506015"
"nop_06_tomo_idle_anger","0.2","","506","","","1","3","","103731","506016"
"vo_drama_10082006_003","","","506","","0","0","21","","vo_drama_10082006","506017"
"まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","0","0.5","506","0","1","8","11","0","104731","506018"
"nop_talk_normal","0.2","","506","","","1","3","","104731","506019"
"","","","506","","","","91","","506018","506020"
"nop_idle_normal","0.2","","506","","","1","3","","104731","506021"
"vo_drama_10082006_004","","","506","","0","0","21","","vo_drama_10082006","506022"
"そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","0","0.5","506","0","1","8","11","0","100511","506023"
"nop_talk_guts2","0.2","","506","1","nop_talk_guts2_loop","0","3","0.2","100511","506024"
"","","","506","","","","91","","506023","506025"
"nop_idle_guts2","0.2","","506","","","1","3","","100511","506026"
"vo_drama_10082006_005","","","506","","0","0","21","","vo_drama_10082006","506027"
"ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","0","0.5","506","0","1","8","11","0","103731","506028"
"nop_talk_worry","0.2","","506","","","1","3","","103731","506029"
"1","","","506","","","","93","","3","506030"
"nop_06_tomo_talk_arm_crossed","0.2","","506","1","nop_06_tomo_talk_arm_crossed_loop","0","3","0.2","103731","506031"
"","","","506","","","","91","","506028","506032"
"nop_06_tomo_idle_arm_crossed","0.2","","506","","","1","3","","103731","506033"
"vo_drama_10082006_006","","","506","","0","0","21","","vo_drama_10082006","506034"
"クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","0","0.5","506","0","1","8","11","0","107131","506035"
"nop_talk_thinking","0.2","","506","","","1","3","","107131","506036"
"1","","","506","","","","93","","2","506037"
"nop_16_kaya_talk_normal2","0.2","","506","1","nop_16_kaya_talk_normal2_loop","0","3","0.2","107131","506038"
"","","","506","","","","91","","506035","506039"
"nop_16_kaya_idle_normal2","0.2","","506","","","1","3","","107131","506040"
"vo_drama_10082006_007","","","506","","0","0","21","","vo_drama_10082006","506041"
"副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","0","0.5","506","0","1","8","11","0","104731","506042"
"nop_talk_thinking","0.2","","506","","","1","3","","104731","506043"
"1","","","506","","","","93","","3.5","506044"
"nop_talk_normal","0.2","","506","","","1","3","","104731","506045"
"","","","506","","","","91","","506042","506046"
"nop_idle_normal","0.2","","506","","","1","3","","104731","506047"
"vo_drama_10082006_008","","","506","","0","0","21","","vo_drama_10082006","506048"
"でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","0","0.5","506","0","1","8","11","0","103731","506049"
"nop_talk_worry","0.2","","506","","","1","3","","103731","506050"
"1","","","506","","","","93","","3","506051"
"nop_06_tomo_talk_tsun_pain","0.2","","506","","","1","3","","103731","506052"
"1","","","506","","","","93","","1","506053"
"nop_06_tomo_talk_guts2","0.2","","506","1","nop_06_tomo_idle_guts2","0","3","0.2","103731","506054"
"","","","506","","","","91","","506049","506055"
"vo_drama_10082006_009","","","506","","0","0","21","","vo_drama_10082006","506056"
"そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","0","0.5","506","0","1","8","11","0","100511","506057"
"nop_talk_normal","0.2","","506","","","1","3","","100511","506058"
"1","","","506","","","","93","","2","506059"
"nop_06_matsuri_pose","0.2","","506","1","nop_06_matsuri_pose_loop","0","3","0.2","100511","506060"
"","","","506","","","","91","","506057","506061"
"0","","","506","","","","93","","0.5","506062"
"102831","1.95","nop_idle_normal","507","-225","-150","101","1","0","1","507001"
"102111","1.95","nop_idle_joy1","507","-225","150","100","1","1","1","507002"
"102511","1.95","nop_idle_normal","507","-255","-300","105","1","0","1","507003"
"102311","1.95","nop_idle_joy1","507","-255","300","104","1","1","1","507004"
"0","","","507","","","","93","","0.5","507005"
"vo_drama_10082007_001","","","507","","0","0","21","","vo_drama_10082007","507006"
"今日はお招きありがとう。\nみんな楽しませてもらってるわ。","0","0.5","507","0","1","8","11","0","102831","507007"
"nop_talk_joy3","0.2","","507","","","1","3","","102831","507008"
"","","","507","","","","91","","507007","507009"
"nop_idle_normal","0.2","","507","","","1","3","","102831","507010"
"vo_drama_10082007_002","","","507","","0","0","21","","vo_drama_10082007","507011"
"救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","0","0.5","507","0","1","8","11","0","102511","507012"
"nop_talk_joy3_dere","0.2","","507","","","1","3","","102511","507013"
"1","","","507","","","","93","","3","507014"
"nop_talk_joy1","0.2","","507","","","1","3","","102511","507015"
"","","","507","","","","91","","507012","507016"
"nop_idle_normal","0.2","","507","","","1","3","","102511","507017"
"vo_drama_10082007_003","","","507","","0","0","21","","vo_drama_10082007","507018"
"いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","0","0.5","507","0","1","8","11","0","102311","507019"
"nop_talk_joy1_normal","0.2","","507","","","1","3","","102311","507020"
"1","","","507","","","","93","","1.9","507021"
"nop_talk_wish_surprise","0.2","","507","","","1","3","","102311","507022"
"","","","507","","","","91","","507019","507023"
"vo_drama_10082007_004","","","507","","0","0","21","","vo_drama_10082007","507024"
"なんだかギルドレースの時みたい。\nあ……！","0","0.5","507","0","1","8","11","0","102111","507025"
"nop_talk_wish","0.2","","507","","","1","3","","102111","507026"
"1","","","507","","","","93","","2.5","507027"
"nop_07_kurumi_talk_memory","0.2","","507","","","1","3","","102111","507028"
"","","","507","","","","91","","507025","507029"
"vo_drama_10082007_005","","","507","","0","0","21","","vo_drama_10082007","507030"
"ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","0","0.5","507","0","1","8","11","0","102831","507031"
"nop_talk_bitter","0.2","","507","","","1","3","","102831","507032"
"1","","","507","","","","93","","4.3","507033"
"nop_idle_joy_dere","0.2","","507","","","1","3","","102111","507034"
"nop_talk_guts2","0.2","","507","1","nop_talk_guts2_loop","0","3","0","102311","507035"
"","","","507","","","","91","","507031","507036"
"nop_idle_normal","0.2","","507","","","1","3","","102831","507037"
"vo_drama_10082007_006","","","507","","0","0","21","","vo_drama_10082007","507038"
"サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","0","0.5","507","0","1","8","11","0","102511","507039"
"nop_talk_guts","0.2","","507","1","nop_talk_guts_loop","0","3","0","102511","507040"
"","","","507","","","","91","","507039","507041"
"vo_drama_10082007_007","","","507","","0","0","21","","vo_drama_10082007","507042"
"スズメにそう言われると\n逆に心配になっちゃうんだけど……","0","0.5","507","0","1","8","11","0","102311","507043"
"nop_talk_jitome","0.2","","507","","","1","3","","102311","507044"
"nop_07_kurumi_idle_bitter","0.2","","507","","","1","3","","102111","507045"
"","","","507","","","","91","","507043","507046"
"vo_drama_10082007_008","","","507","","0","0","21","","vo_drama_10082007","507047"
"ええー？　そ、そんな～！","0","0.5","507","0","1","8","11","0","102511","507048"
"nop_07_suzume_tohoho_in","0","","507","1","nop_07_suzume_tohoho_loop","0","3","0","102511","507049"
"nop_idle_bitter","0.2","","507","","","1","3","","102831","507050"
"","","","507","","","","91","","507048","507051"
"vo_drama_10082007_009","","","507","","0","0","21","","vo_drama_10082007","507052"
"今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","0","0.5","507","0","1","8","11","0","102831","507053"
"nop_talk_normal","0.2","","507","","","1","3","","102831","507054"
"1","","","507","","","","93","","2.3","507055"
"nop_talk_joy1","0.2","","507","","","1","3","","102831","507056"
"","","","507","","","","91","","507053","507057"
"0","","","507","","","","93","","0.5","507058"
"101011","1.95","nop_idle_normal_joy","508","-255","-150","100","1","0","1","508001"
"104331","1.95","nop_idle_arm_crossed","508","-255","150","101","1","1","1","508002"
"101711","1.95","nop_idle_joy_normal","508","-275","-300","104","1","0","1","508003"
"101431","1.95","nop_idle_normal","508","-275","300","105","1","1","1","508004"
"0","","","508","","","","93","","0.5","508005"
"王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","0","0.5","508","0","1","8","11","0","101011","508006"
"nop_talk_joy1","0.2","","508","","","0","3","","101011","508007"
"1","","","508","","","","93","","1.3","508008"
"nop_bow2","0.2","","508","1","nop_talk_joy1","0","3","0.2","101011","508009"
"","","","508","","","","91","","508006","508010"
"nop_idle_normal","0.2","","508","","","1","3","","101011","508011"
"呼んでくれてありがとうな。\nユイも喜んでたぜ。","0","0.5","508","0","1","8","11","0","104331","508012"
"nop_talk_joy1","0.2","","508","","","1","3","","104331","508013"
"","","","508","","","","91","","508012","508014"
"nop_idle_joy_normal","0.2","","508","","","1","3","","104331","508015"
"色んな料理がいっぱいで\n見てるだけで楽しいさ～！","0","0.5","508","0","1","8","11","0","101711","508016"
"nop_talk_joy2","0.2","","508","","","1","3","","101711","508017"
"","","","508","","","","91","","508016","508018"
"nop_idle_joy1","0.2","","508","","","1","3","","101711","508019"
"聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","0","0.5","508","0","1","8","11","0","101431","508020"
"nop_talk_thinking","0.2","","508","","","1","3","","101431","508021"
"1","","","508","","","","93","","1.5","508022"
"nop_talk_normal","0.2","","508","","","1","3","","101431","508023"
"","","","508","","","","91","","508020","508024"
"nop_idle_normal","0.2","","508","","","1","3","","101431","508025"
"【美食殿】のおせち料理？\n絶対美味しいさ～！","0","0.5","508","0","1","8","11","0","101711","508026"
"nop_talk_normal","0.2","","508","","","1","3","","101711","508027"
"1","","","508","","","","93","","1.75","508028"
"nop_talk_joy1","0.2","","508","","","1","3","","101711","508029"
"","","","508","","","","91","","508026","508030"
"nop_idle_joy_normal","0.2","","508","","","1","3","","101711","508031"
"けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","0","0.5","508","0","1","8","11","0","104331","508032"
"nop_talk_arm_crossed2","0.2","","508","1","nop_talk_arm_crossed_loop2","0","3","0.2","104331","508033"
"","","","508","","","","91","","508032","508034"
"nop_idle_arm_crossed2","0.2","","508","","","1","3","","104331","508035"
"ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","0","0.5","508","0","1","8","11","0","101431","508036"
"nop_talk_doya","0.2","","508","1","nop_talk_doya_loop","0","3","0.2","101431","508037"
"1","","","508","","","","93","","2.9","508038"
"nop_talk_thinking","0.2","","508","","","1","3","","101431","508039"
"10","0","0","508","0","1","1","12","0","101011","508040"
"nop_look_idle_normal","0.2","","508","","","1","3","","101011","508041"
"","","","508","","","","91","","508036","508042"
"nop_idle_thinking","0.2","","508","","","1","3","","101431","508043"
"","","","508","","","","91","","508040","508044"
"王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","0","0.5","508","0","1","8","11","0","101011","508045"
"nop_look_smile","0.2","","508","1","nop_talk_joy1","0","3","0.2","101011","508046"
"1","","","508","","","","93","","4","508047"
"4","0","0","508","0","1","1","12","0","101431","508048"
"nop_idle_surprise2","0.2","","508","","","1","3","","101431","508049"
"","","","508","","","","91","","508045","508050"
"nop_idle_joy1","0.2","","508","","","1","3","","101011","508051"
"","","","508","","","","91","","508048","508052"
"ええー、マホさんずるいよ～！","0","0","508","0","1","8","11","0","101431","508053"
"nop_talk_joy1_sad","0.2","","508","","","1","3","","101431","508054"
"1","","","508","","","","93","","1","508055"
"nop_talk_sad2","0.2","","508","","","1","3","","101431","508056"
"","","","508","","","","91","","508053","508057"
"17","0","0","508","0","1","1","12","0","101431","508058"
"nop_idle_sad2","0.2","","508","","","1","3","","101431","508059"
"10","0","0","508","0","1","1","12","0","104331","508060"
"nop_talk_joy3","0.2","","508","","","1","3","","104331","508061"
"10","0","0","508","0","1","1","12","0","101711","508062"
"nop_talk_joy2","0.2","","508","","","1","3","","101711","508063"
"10","0","0","508","0","1","1","12","0","101011","508064"
"nop_talk_joy3","0.2","","508","","","1","3","","101011","508065"
"1","","","508","","","","93","","0.75","508066"
"0","","","508","","","","93","","0.5","508067"
"103311","1.95","nop_idle_joy1","509","-255","-150","100","1","0","1","509001"
"105211","1.95","nop_idle_joy_normal","509","-275","-300","104","1","0","1","509002"
"102611","1.95","nop_idle_sad2","509","-255","150","101","1","1","1","509003"
"103811","1.95","nop_idle_normal","509","-275","300","105","1","1","1","509004"
"0","","","509","","","","93","","0.5","509005"
"あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","0","0.5","509","0","1","8","11","0","103311","509006"
"nop_talk_joy2","0.2","","509","","","1","3","","103311","509007"
"1","","","509","","","","93","","3.5","509008"
"nop_talk_normal","0.2","","509","","","1","3","","103311","509009"
"","","","509","","","","91","","509006","509010"
"nop_idle_normal","0.2","","509","","","1","3","","103311","509011"
"もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","0","0.5","509","0","1","8","11","0","102611","509012"
"nop_talk_jitome","0.2","","509","","","1","3","","102611","509013"
"1","","","509","","","","93","","3.5","509014"
"nop_talk_bitter","0.2","","509","","","1","3","","102611","509015"
"","","","509","","","","91","","509012","509016"
"nop_idle_bitter","0.2","","509","","","1","3","","102611","509017"
"ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","0","0.5","509","0","1","8","11","0","105211","509018"
"nop_talk_normal","0.2","","509","","","1","3","","105211","509019"
"1","","","509","","","","93","","2","509020"
"nop_talk_joy2","0.2","","509","","","1","3","","105211","509021"
"","","","509","","","","91","","509018","509022"
"nop_idle_joy_dere2","0.2","","509","","","1","3","","105211","509023"
"お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","0","0.5","509","0","1","8","11","0","103811","509024"
"nop_talk_normal","0.2","","509","","","1","3","","103811","509025"
"1","","","509","","","","93","","4","509026"
"nop_talk_joy1","0.2","","509","","","1","3","","103811","509027"
"","","","509","","","","91","","509024","509028"
"nop_idle_joy1","0.2","","509","","","1","3","","103811","509029"
"そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","0","0.5","509","0","1","8","11","0","105211","509030"
"nop_talk_normal","0.2","","509","","","1","3","","105211","509031"
"1","","","509","","","","93","","5.75","509032"
"nop_talk_memory","0.2","","509","","","1","3","","105211","509033"
"","","","509","","","","91","","509030","509034"
"nop_idle_memory2","0.2","","509","","","1","3","","105211","509035"
"そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","0","0.5","509","0","1","8","11","0","103311","509036"
"nop_talk_joy1","0.2","","509","","","1","3","","103311","509037"
"1","","","509","","","","93","","4.75","509038"
"nop_talk_guts2","0.2","","509","1","nop_idle_guts2","0","3","0.2","103311","509039"
"","","","509","","","","91","","509036","509040"
"あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","0","0.5","509","0","1","8","11","0","102611","509041"
"nop_talk_sad2","0.2","","509","","","1","3","","102611","509042"
"1","","","509","","","","93","","4","509043"
"nop_talk_bitter","0.2","","509","","","1","3","","102611","509044"
"","","","509","","","","91","","509041","509045"
"nop_idle_bitter","0.2","","509","","","1","3","","102611","509046"
"nop_talk_joy1","0.2","","509","","","1","3","","103311","509047"
"10","0","0","509","0","1","1.5","12","0","103311","509048"
"nop_talk_joy3","0.2","","509","","","1","3","","105211","509049"
"10","0","0","509","0","1","1.5","12","0","105211","509050"
"","","","509","","","","91","","0","509051"
"あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","0","0.5","509","0","1","8","11","0","103811","509052"
"nop_talk_bitter","0.2","","509","","","1","3","","103811","509053"
"1","","","509","","","","93","","3","509054"
"nop_talk_joy1_wink","0.2","","509","","","1","3","","103811","509055"
"","","","509","","","","91","","509052","509056"
"nop_idle_joy1_wink","0.2","","509","","","1","3","","103811","509057"
"0","","","509","","","","93","","0.5","509058"
"103231","1.95","nop_idle_normal","510","-255","-150","100","1","0","1","510001"
"103411","1.95","nop_10_yukari_06","510","-275","1000","104","1","1","1","510002"
"11","1.95","nop_10_yukari_06","510","-275","1000","105","5","1","1","510003"
"104811","1.95","nop_idle_doya","510","-255","150","101","1","1","1","510004"
"104611","1.95","nop_idle_joy1","510","-275","-300","106","1","0","1","510005"
"0","","","510","","","","93","","0.5","510006"
"あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","0","0.5","510","0","1","8","11","0","103231","510007"
"nop_bow","0.2","","510","1","nop_talk_joy2","0","3","0.2","103231","510008"
"1","","","510","","","","93","","5","510009"
"nop_wink","0.2","","510","1","nop_idle_normal","0","3","0.2","103231","510010"
"","","","510","","","","91","","510007","510011"
"nop_idle_normal","0.2","","510","","","1","3","","103231","510012"
"nop_10_yukari_05","0.5","","510","1","nop_10_yukari_06","1","3","0.1","103411","510013"
"nop_10_yukari_05","0.5","","510","1","nop_10_yukari_06","1","3","0.1","11","510014"
"750","","","510","7","2.8","-245","2","","103411","510015"
"750","","","510","7","2.8","-245","2","","11","510016"
"これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","0","0.5","510","0","1","8","11","0","104811","510017"
"nop_talk_thinking","0.2","","510","","","1","3","","104811","510018"
"1","","","510","","","","93","","4","510019"
"nop_talk_normal","0.2","","510","","","1","3","","104811","510020"
"1","","","510","","","","93","","1","510021"
"nop_talk_guts","0.2","","510","1","nop_idle_guts","0","3","0.2","104811","510022"
"","","","510","","","","91","","510017","510023"
"nop_idle_guts","0.2","","510","","","1","3","","104811","510024"
"","","","510","","","","91","","510015","510025"
"nop_10_yukari_05","0.5","","510","1","nop_10_yukari_06","1","3","0.1","103411","510026"
"nop_10_yukari_05","0.5","","510","1","nop_10_yukari_06","1","3","0.1","11","510027"
"550","","","510","7","2.8","-255","2","","103411","510028"
"550","","","510","7","2.8","-255","2","","11","510029"
"にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","0","0.5","510","0","1","8","11","0","104611","510030"
"nop_idle_surprise2","0.2","","510","","","1","3","","104611","510031"
"1","","","510","","","","93","","1","510032"
"nop_talk_worry","0.2","","510","","","1","3","","104611","510033"
"1","","","510","","","","93","","2","510034"
"nop_talk_joy1_sad","0.2","","510","","","1","3","","104611","510035"
"","","","510","","","","91","","510030","510036"
