051db68566378433bd80fdfb87bf06b7f2f891ad792dd5121d7f72e8a6f52ce2,4331be7f154f2306f9705a7ac703dfcbd6fa5a486cdf6f19572e1cbe07e9e5e4,45aa0c85af77e34c255f880a4e2c2e70208046fd4d31a1b16fa390d2105b7d26,bc653a49e73f4d835412ebad0f3467d2ece1c3d94ac002540805b350e1a30b9c,cdaee4ce0b783f9ceddf21cabd5e2781198c04ef823a505cdb2282df8c6cf334,cb4d66aab72ca2ffd23058c161e24b2da0340a15e37aa7cce345460c909b2c6c,e5785a0e511f2308112d06feb2ac7b46b8b96c350d0c88608cd4743b401eac94,a6cdcd42641e56ab2e7312176d7e823b50e23fa77aaa3b2fcae71a0929f34880,6ec134ec92fd809faf487016aae271654a63aed5b0c87878aaf94426a1fec526,08403b9e68b5be33aecd4d7757dc272453bf676612248024296a6a61a8256f25,780d894922369eac2590e4d643cb8ad82849ed140af76e32936d121342ade0e3,e6d7c05dcba3264fc41248f998d80b021ae063d4d9fb885e60b4f8b552ac223b,70d261d19b3643b4da1adaaf134a61c1c43abdda070c12ff73b20ca5eb5f0c41,efb09fa089a2604b7537a9c26b99fef99da0d2bb46e9dda367951b66bf1f0db3,22d12cd6ca171dfa8c3792ede4079aa67665def2ce0f0701c6b09f1c98e00053,7ac12cb8d078bcf6ffd2f964d288d907b4b74771553811ecd8aaabdf2c523c21,2dbf65e3018f85f5257af895d373c993337678ff90810a76a4d961f8b39cf3b0,33d02f43b35ab117f335944612357e722602e3c7cabbb0d9f68c081b4f82f32e,287981f7054f0a48d9f97b8dc3cbf9667047ed650f1dd75b13e0951824333b28,aab676ab60b661ef4fcb233fd539b5ff62be0a5d47e25bcc58c6e4944c773565
"770420301","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","0","81000506","81000506","0","-100","0.8","0","0"
"770420401","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","0","81003301","81003301","0","-100","0.8","0","0"
"770420501","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","0","81005602","81005602","0","-100","0.8","0","0"
"770420601","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","0","100198","100198","0","-100","0.8","0","0"
"770420701","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770420801","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770420901","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770421001","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770421101","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770421201","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770421301","0","バトルマス（EXTREME）","1","0","-100","0","0.8","0","0","0.8","0.8","0","101191","101191","0","-100","0.8","100","0"
"770421401","0","バトルマス（EXTREME）","1","0","-100","0","1.05","0","0","0.8","0.8","0","102861","102861","0","-100","0.8","100","0"
"770421501","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770421502","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770421503","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770421504","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770421505","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770421601","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770421602","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770421603","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770421604","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770421605","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770421701","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770421702","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770421703","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770421704","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770421705","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770421801","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770421802","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770421803","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770421804","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770421805","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770421901","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770421902","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770421903","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770421904","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770421905","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770422001","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770422002","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770422003","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770422004","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770422005","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770422101","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422102","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422103","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422104","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422105","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422201","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422202","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422203","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422204","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422205","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422301","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422302","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422303","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422304","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422305","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422401","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422402","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422403","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422404","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422405","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422501","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422502","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422503","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422504","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422505","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422601","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422602","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422603","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422604","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422605","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770422701","0","バトルマス（EXTREME）","1","0","-100","0","0.8","0","0","0.8","0.8","0","101191","101191","0","-100","0.8","100","0"
"770422702","0","バトルマス（EXTREME）","1","0","-100","0","0.8","0","0","0.8","0.8","0","101191","101191","0","-100","0.8","100","0"
"770422703","0","バトルマス（EXTREME）","1","0","-100","0","0.8","0","0","0.8","0.8","0","101191","101191","0","-100","0.8","100","0"
"770422704","0","バトルマス（EXTREME）","1","0","-100","0","0.8","0","0","0.8","0.8","0","101191","101191","0","-100","0.8","100","0"
"770422705","0","バトルマス（EXTREME）","1","0","-100","0","0.8","0","0","0.8","0.8","0","101191","101191","0","-100","0.8","100","0"
"770422801","0","バトルマス（EXTREME）","1","0","-100","0","1.05","0","0","0.8","0.8","0","102861","102861","0","-100","0.8","100","0"
"770422802","0","バトルマス（EXTREME）","1","0","-100","0","1.05","0","0","0.8","0.8","0","102861","102861","0","-100","0.8","100","0"
"770422803","0","バトルマス（EXTREME）","1","0","-100","0","1.05","0","0","0.8","0.8","0","102861","102861","0","-100","0.8","100","0"
"770422804","0","バトルマス（EXTREME）","1","0","-100","0","1.05","0","0","0.8","0.8","0","102861","102861","0","-100","0.8","100","0"
"770422805","0","バトルマス（EXTREME）","1","0","-100","0","1.05","0","0","0.8","0.8","0","102861","102861","0","-100","0.8","100","0"
"770510101","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","-1","103123","103121","0","-100","0.8","0","0"
"770510201","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770510301","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770510401","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770510501","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770510601","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770510701","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770510801","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770510901","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770511001","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770511101","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770511201","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770511301","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770511401","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770511501","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770511601","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770511701","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770511801","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770511901","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512001","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512101","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512201","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512301","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512401","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512501","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512601","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512701","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512801","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770512901","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770513001","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770513101","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770513201","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770513301","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770513401","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770513501","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770513601","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770513701","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513702","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513703","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513704","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513705","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513801","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770513802","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770513803","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770513804","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770513805","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770513901","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513902","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513903","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513904","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770513905","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770514001","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514002","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514003","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514004","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514005","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514101","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514102","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514103","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514104","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514105","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514201","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514202","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514203","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514204","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514205","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770514301","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770514302","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770514303","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770514304","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770514305","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770514401","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514402","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514403","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514404","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514405","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514501","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514502","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514503","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514504","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514505","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514601","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514602","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514603","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514604","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514605","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514701","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514702","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514703","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514704","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514705","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514801","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514802","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514803","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514804","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514805","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770514901","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770514902","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770514903","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770514904","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770514905","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770515001","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515002","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515003","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515004","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515005","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515101","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515102","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515103","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770515104","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
