b5968f3e4f7b4b6d287342d026c79c7a46c4097f85c043b1c090383ed89218d7,8f1dc7f5448a45269f58d7c5315cbf0fe96fb63884f8a9747579dd23a8f64920,f19e238f8e563fe433a913336cab2ca040915202006ce1fe7aaf0927a9cbefd6,97bd831064b6d03d0669f657d015bd919e666923add3dec5b1bf3baaf57cfdbe,e5fbe4b6df4b00a53e4d95bfaf248cbcafc8f483a1dbb97de0d2dd27e671a8c8,8979b2ea893e2dca7fe3b4910d947703817dbf3407a9e1ef85e2d015dbdf97e3,4244fbbacd3aaa7e420a7e615291283c0d12c7fb632b311c0e34e585ff15aaa6,415c7923ebe00a91b10cd5b2d917c8768fa4aed6912c96cddfacb411fee3613e,5f4601d0b74feb932347eb5f800cb5890fe570d9f11d7dbb21f2889538711006,4d32aa2cc5495cf3c90feb4a940798d439fa18848856e8885587e4010b412ce9,598a44217c41dffbb26323b6865d313bf9c9275ba04611f1d1ecf94feaf5fb30
"91","","","","","0","","","","922","19220034"
"93","","","","","0.5","","","0","922","19220035"
"3","0.1","0","","0","115711","1","20_kasumi_doya_loop","20_kasumi_doya_in","922","19220036"
"3","0.1","0","","0","3","1","20_kasumi_doya_loop","20_kasumi_doya_in","922","19220037"
"21","","","","0","vo_fpc","","0","vo_fpc_22205","922","19220038"
"11","0","0","0.5","10","115711","0","1","恐ろしく精度の高い変装を行える人物が\nこのメルクリゾートに潜んでいる…","922","19220039"
"91","","","","","0","","","","922","19220040"
"93","","","","","0.5","","","0","922","19220041"
"3","0.2","","","1","115711","","","20_kasumi_thinking","922","19220042"
"3","0.2","","","1","3","","","20_kasumi_thinking","922","19220043"
"21","","","","0","vo_fpc","","0","vo_fpc_22206","922","19220044"
"11","0","0","0.5","10","115711","0","1","果たして、そんな人物が、\n実在するのであろうか…","922","19220045"
"91","","","","","0","","","","922","19220046"
"93","","","","","0.5","","","0","922","19220047"
"3","0.2","","","1","115711","","","20_kasumi_walk","922","19220048"
"3","0.2","","","1","3","","","20_kasumi_walk","922","19220049"
"2","","","","-15","115711","0","4.41176470588235","750","922","19220050"
"2","","","","-15","3","0","4.41176470588235","750","922","19220051"
"91","","","","","0","","","","922","19220052"
"1","1.4875","0","20_kasumi_walk","22","1","-15","-750","115711","923","19230001"
"5","1.4875","0","20_kasumi_walk","23","3","-15","-750","3","923","19230002"
"23","","","","1","se_10053800","","","se_fpc_water_random","923","19230003"
"91","","","","","19230002","","","","923","19230004"
"2","","","","-15","115711","0","4.41176470588235","0","923","19230005"
"2","","","","-15","3","0","4.41176470588235","0","923","19230006"
"91","","","","","0","","","","923","19230007"
"3","0.3","","","1","115711","","","20_kasumi_talk","923","19230008"
"3","0.3","","","1","3","","","20_kasumi_talk","923","19230009"
"21","","","","0","vo_fpc","","0","vo_fpc_22300","923","19230010"
"11","0","0","0.5","10","115711","0","1","名探偵カスミのメルクリゾート事件簿\n「プールサイドたい焼き事件」","923","19230011"
"91","","","","","0","","","","923","19230012"
"93","","","","","0.5","","","0","923","19230013"
"3","0.2","0","","0","115711","1","20_kasumi_cool_surprise","20_kasumi_cool_in","923","19230014"
"3","0.2","0","","0","3","1","20_kasumi_cool_loop","20_kasumi_cool_in","923","19230015"
"21","","","","0","vo_fpc","","0","vo_fpc_22301","923","19230016"
"11","0","0","0.5","10","115711","0","1","ここメルクリゾートではプールサイドで\nたい焼きを売る怪人の噂がある。","923","19230017"
"91","","","","","0","","","","923","19230018"
"93","","","","","0.5","","","0","923","19230019"
"21","","","","0","vo_fpc","","0","vo_fpc_22302","923","19230020"
"11","0","0","0.5","10","115711","0","1","フードコートで売っているのであれば\n何ら違和感はないけれど。","923","19230021"
"91","","","","","0","","","","923","19230022"
"93","","","","","0.5","","","0","923","19230023"
"3","0.2","","","1","115711","","","20_kasumi_cool_sad","923","19230024"
"3","0.2","","","1","3","","","20_kasumi_cool_loop","923","19230025"
"21","","","","0","vo_fpc","","0","vo_fpc_22303","923","19230026"
"11","0","0","0.5","10","115711","0","1","…濡れやすいプールエリアで売る\nなんて常人の思考では考えられない。","923","19230027"
"91","","","","","0","","","","923","19230028"
"93","","","","","0.5","","","0","923","19230029"
"3","0.2","","","1","115711","","","20_kasumi_cool_anger","923","19230030"
"3","0.2","","","1","3","","","20_kasumi_cool_loop","923","19230031"
"21","","","","0","vo_fpc","","0","vo_fpc_22304","923","19230032"
"11","0","0","0.5","10","115711","0","1","しかもたい焼きの中身は虹色で、\n極上の味だというじゃないか。","923","19230033"
"91","","","","","0","","","","923","19230034"
"93","","","","","0.5","","","0","923","19230035"
"3","0.2","","","1","115711","","","20_kasumi_doya_normal2","923","19230036"
"3","0.2","","","1","3","","","20_kasumi_doya_normal2","923","19230037"
"21","","","","0","vo_fpc","","0","vo_fpc_22305","923","19230038"
"11","0","0","0.5","10","115711","0","1","幻のたい焼き売りの姿を見ると\n幸せになれるだなんて話も聞いたよ。","923","19230039"
"91","","","","","0","","","","923","19230040"
"93","","","","","0.5","","","0","923","19230041"
"3","0.3","0","","0","115711","1","20_kasumi_approach_loop","20_kasumi_approach_in","923","19230042"
"3","0.3","0","","0","3","1","20_kasumi_approach_loop","20_kasumi_approach_in","923","19230043"
"21","","","","0","vo_fpc","","0","vo_fpc_22306","923","19230044"
"11","0","0","0.5","10","115711","0","1","プールサイドで\nたい焼きを売る怪人、か。","923","19230045"
"91","","","","","0","","","","923","19230046"
"93","","","","","0.5","","","0","923","19230047"
"3","0.2","","","1","115711","","","20_kasumi_thinking","923","19230048"
"3","0.2","","","1","3","","","20_kasumi_thinking","923","19230049"
"21","","","","0","vo_fpc","","0","vo_fpc_22307","923","19230050"
"11","0","0","0.5","10","115711","0","1","果たして、そんな人物が、\n実在するのであろうか…","923","19230051"
"91","","","","","0","","","","923","19230052"
"93","","","","","0.5","","","0","923","19230053"
"3","0.2","","","1","115711","","","20_kasumi_walk","923","19230054"
"3","0.2","","","1","3","","","20_kasumi_walk","923","19230055"
"2","","","","-15","115711","0","4.41176470588235","750","923","19230056"
"2","","","","-15","3","0","4.41176470588235","750","923","19230057"
"91","","","","","0","","","","923","19230058"
"1","1.75","0","41_pekorine_swim_loop","23","1","-180","-910","107511","941","19410001"
"1","1.75","0","cmn_float","22","1","-180","-800","107611","941","19410002"
"5","1.75","0","41_kyaru_floatRing","22","22","-180","-1000","22","941","19410003"
"31","1","","","-890","1","1","-180","1075111","941","19410004"
"31","0","","","0","14","1","-180","1075114","941","19410005"
"31","1","","","-800","4","1","-180","107611","941","19410006"
"31","1","","","-830","126","1","-180","22","941","19410007"
"31","0","","","140","105","1","-180","105","941","19410008"
"31","0","","","320","108","1","40","108","941","19410009"
"31","0","","","-160","1001","1","-110","1001","941","19410010"
"23","1","","","1","se_10053800","","","se_fpc_water_random","941","19410011"
"91","","","","","19410010","","","0","941","19410012"
"2","","","","-180","22","12","5","-150","941","19410013"
"33","","","","-180","22","12","5","-10","941","19410014"
"91","","","","","0","","","","941","19410015"
"21","","","","","vo_fpc","","0","vo_fpc_30101","941","19410016"
"11","0","0","1","6","22","0","1","は～…たまにはこうやって\nのんびりするのも悪くないわね～","941","19410017"
"91","","","","","0","","","0","941","19410018"
"2","","","","-180","107511","0","4.52941176470588","0","941","19410019"
"33","","","","-180","1075111","0","4.52941176470588","0","941","19410020"
"2","","","","-180","22","12","4.52941176470588","0","941","19410021"
"33","","","","-180","22","12","4.52941176470588","140","941","19410022"
"93","","","","","1.5","","","0","941","19410023"
"21","","","","","vo_fpc","","0","vo_fpc_30102","941","19410024"
"11","0","0","1","6","107511","0","1","キャールーちゃーん！\nえいっ！","941","19410025"
"91","","","","","19410019","","","","941","19410026"
"32","","","","","1075111","","","0","941","19410027"
"32","","","","","1075114","","","1","941","19410028"
"3","0.1","0.1","","0","107511","1","41_pekorine_hug_loop","41_pekorine_hug","941","19410029"
"3","0.1","0.1","","0","22","1","41_kyaru_surprise_loop","41_kyaru_surprise","941","19410030"
"93","","","","","0.6","","","0","941","19410031"
"32","","","","","105","","","1","941","19410032"
"93","","","","","0.6","","","0","941","19410033"
"32","","","","","105","","","0","941","19410034"
"91","","","","","19410025","","","","941","19410035"
"2","","","","-180","107611","12","2.94117647058824","-300","941","19410036"
"33","","","","-180","107611","12","2.94117647058824","-300","941","19410037"
"21","","","","","vo_fpc","","0","vo_fpc_30103","941","19410038"
"11","0","0","1","9","22","0","1","ちょっ！　コラッ！\nいきなり抱き付いてくんなアホリーヌ！\nこの浮き輪は定員一名なのよ！","941","19410039"
"91","","","","","0","","","0","941","19410040"
"91","","","","","19410036","","","","941","19410041"
"32","","","","","105","","","1","941","19410042"
"3","0.1","","","1","107511","","","41_pekorine_shake","941","19410043"
"3","0.1","","","1","22","","","41_kyaru_shake","941","19410044"
"21","","","","","vo_fpc","","0","vo_fpc_30104","941","19410045"
"3","0.1","","","1","107611","","","41_kokkoro_float_loop","941","19410046"
"11","0","0","1","8","107611","0","1","ふふっ、お二人とも\nすっかりはしゃいで…\n楽しそうでございますね。","941","19410047"
"91","","","","","0","","","0","941","19410048"
"21","","","","","vo_fpc","","0","vo_fpc_30105","941","19410049"
"11","0","0","1","10","22","0","1","あ、ダメ…\nもう、げん…かい…","941","19410050"
"91","","","","","0","","","0","941","19410051"
"3","0.2","","","0","22","","","41_kyaru_drown","941","19410052"
"3","0.2","","","1","107511","","","41_pekorine_shake","941","19410053"
"93","","","","","0.2","","","0","941","19410054"
"23","1","","","0","se_10053800","","","se_10053800_941_bishokuden","941","19410055"
"93","","","","","0.8","","","0","941","19410056"
"3","0.1","0.1","","0","107611","1","41_kokkoro_surprise_loop","41_kokkoro_surprise","941","19410057"
"93","","","","","0.5","","","0","941","19410058"
"32","","","","","108","","","1","941","19410059"
"93","","","","","2.5","","","0","941","19410060"
"3","0.1","0.1","","1","22","","","41_kyaru_drown_loop","941","19410061"
"3","0.1","0.1","","0","107511","1","41_pekorine_notice_loop","41_pekorine_notice","941","19410062"
"32","","","","","105","","","0","941","19410063"
"32","","","","","22","","","0","941","19410064"
"21","","","","","vo_fpc","","0","vo_fpc_30106","941","19410065"
"11","0","0","1","11","107511","0","1","あれ？\nキャルちゃん？\nどこかにいっちゃいました？","941","19410066"
"91","","","","","0","","","0","941","19410067"
"21","","","","","vo_fpc","","0","vo_fpc_30107","941","19410068"
"11","0","0","1","10","107611","0","1","い、いけません…\n風の精霊よ！\nいますぐキャルさまに\n空気の衣を！","941","19410069"
"93","","","","","2.1","","","0","941","19410070"
"3","0.1","0.1","","0","107611","1","41_kokkoro_action_loop","41_kokkoro_action","941","19410071"
"32","","","","","1001","","","1","941","19410072"
"3","0","0.1","","0","107511","1","cmn_swm_flutterKick_floatRing","41_pekorine_flutterKick_floatRing_in","941","19410073"
"3","0.1","","","1","22","","","41_kyaru_flutterKick_floatRing","941","19410074"
"2","","","","-180","107511","0","4.52488687782805","1000","941","19410075"
"32","","","","","1075111","","","1","941","19410076"
"32","","","","","1075114","","","0","941","19410077"
"33","","","","-180","1075111","0","4.52488687782805","1000","941","19410078"
"2","","","","-180","22","0","4.52488687782805","1000","941","19410079"
"2","","","","-180","107611","0","5.88235294117647","1000","941","19410080"
"33","","","","-180","107611","0","5.88235294117647","1000","941","19410081"
"33","","","","-110","1001","0","5.88235294117647","1140","941","19410082"
"91","","","","","19410081","","","","941","19410083"
"1","1.75","0","42_anna_idle","33","1","-250","-1060","113211","942","19420001"
"1","1.75","0","42_shinobu_idle","33","1","-250","-920","127111","942","19420002"
"5","1.75","0","42_boat_idle","32","2","-250","-1000","2","942","19420003"
"31","0","","","0","107","1","0","107","942","19420004"
"31","1","","","-1000","106","1","-250","106","942","19420005"
"13","","","","","113211","","","47","942","19420006"
"13","","","","","127111","","","47","942","19420007"
"23","1","","","1","se_10053800","","","se_fpc_water_random","942","19420008"
"91","","","","","19420007","","","0","942","19420009"
"2","","","","-250","113211","12","5.88235294117647","-60","942","19420010"
"2","","","","-250","127111","12","5.88235294117647","80","942","19420011"
"2","","","","-250","2","12","5.88235294117647","0","942","19420012"
"33","","","","-250","106","12","5.88235294117647","0","942","19420013"
"91","","","","","","","","","942","19420014"
"3","0.2","","","1","113211","","","42_anna_doyatalk","942","19420015"
"3","0.2","","","1","127111","","","42_shinobu_idle","942","19420016"
"3","0.2","","","1","2","","","42_boat_idle","942","19420017"
"21","","","","","vo_fpc","","0","vo_fpc_30201","942","19420018"
"11","0","0","1","6","113211","0","1","はーっはっはっは！\nこうして水の上をたゆたっていると\nあの冒険を思い出すな！","942","19420019"
"91","","","","","0","","","0","942","19420020"
"3","0.2","","","1","113211","","","42_anna_doyatalk","942","19420021"
"3","0.2","0.1","","0","127111","1","42_shinobu_talk","42_shinobu_idle2talk","942","19420022"
"3","0.2","","","1","2","","","42_boat_idle","942","19420023"
"21","","","","","vo_fpc","","0","vo_fpc_30202","942","19420024"
"11","0","0","1","7","127111","0","1","ええ、とても楽しい冒険でしたね。\nあの衣装は今でも\n大切に保管していますよ。","942","19420025"
"91","","","","","0","","","0","942","19420026"
"3","0.2","0.1","","0","127111","1","42_shinobu_idle","42_shinobu_talk2idle","942","19420027"
"3","0.2","0.1","","0","113211","1","42_anna_idle","42_anna_doya2idle","942","19420028"
"3","0.2","","","1","2","","","42_boat_idle","942","19420029"
"21","","","","","vo_fpc","","0","vo_fpc_30203","942","19420030"
"11","0","0","0.5","7","113211","0","1","あれからどうだ？\nなにか面白い事件や冒険があったなら\nぜひ聞かせてくれ！","942","19420031"
"91","","","","","0","","","0","942","19420032"
"21","","","","","vo_fpc","","0","vo_fpc_30204","942","19420033"
"11","0","0","1","10","113211","0","1","（冥風戦記のいいネタに\nなるかもしれないからな！）","942","19420034"
"91","","","","","0","","","0","942","19420035"
"3","0.2","","","1","113211","","","42_anna_idle","942","19420036"
"3","0.2","0.1","","0","127111","1","42_shinobu_talk","42_shinobu_idle2talk","942","19420037"
"3","0.2","","","1","2","","","42_boat_idle","942","19420038"
"21","","","","","vo_fpc","","0","vo_fpc_30205","942","19420039"
"11","0","0","0.5","6","127111","0","1","はい。ありましたよ。\nリゾートビーチで巻き起こる\n様々な霊障…","942","19420040"
"91","","","","","0","","","0","942","19420041"
"3","0.2","","","1","113211","","","42_anna_idle","942","19420042"
"3","0.2","0.1","","0","127111","1","42_shinobu_horror","42_shinobu_talk2horror","942","19420043"
"3","0.2","","","1","2","","","42_boat_idle","942","19420044"
"32","","","","","107","","","1","942","19420045"
"21","","","","","vo_fpc","","0","vo_fpc_30206","942","19420046"
"11","0","0","1","5","127111","0","1","その裏には生者と死者の欲望が\n混ざり合ったどろどろとした真実が…","942","19420047"
"93","","","","","6.5","","","0","942","19420048"
"93","","","","","1.5","","","0","942","19420049"
"91","","","","","19420047","","","0","942","19420050"
"3","0.1","","","1","127111","","","42_shinobu_horror","942","19420051"
"3","0.1","","","1","113211","","","42_anna_scared","942","19420052"
"3","0.1","","","1","2","","","42_boat_idle","942","19420053"
"21","","","","","vo_fpc","","0","vo_fpc_30207","942","19420054"
"11","0","0","1.5","6","113211","0","1","ちょっ！　待ってくれ！\nそれ大丈夫なヤツ？\nなあ、シノブ…シノブってばあ！","942","19420055"
"93","","","","","9.13333333333333","","","0","942","19420056"
"93","","","","","1.5","","","0","942","19420057"
"91","","","","","19420055","","","0","942","19420058"
"2","","","","-250","113211","","4.52488687782805","940","942","19420059"
"2","","","","-250","127111","","4.52488687782805","1080","942","19420060"
"2","","","","-250","2","","4.52488687782805","1000","942","19420061"
"33","","","","-250","106","","4.52488687782805","1000","942","19420062"
"91","","","","","0","","","","942","19420063"
"1","1.75","0","cmn_float","23","1","-180","-850","122511","943","19430001"
"1","1.75","0","43_tsumugi_deredere","13","1","-125","-800","117411","943","19430002"
"5","1.75","0","cmn_float_item_09_Ball","12","1","-125","-1675","11","943","19430003"
"5","1.75","0","cmn_floatRing_pink","32","1","-250","-850","12","943","19430004"
"5","1.75","0","cmn_floatRing_blue","32","1","-250","-2500","13","943","19430005"
"31","1","","","-850","8","1","-180","1225114","943","19430006"
"31","1","","","-800","5","1","-125","1174114","943","19430007"
"31","1","","","-1675","5","1","-125","411","943","19430008"
"31","1","","","-850","4","1","-250","412","943","19430009"
"31","1","","","-2500","4","1","-250","413","943","19430010"
"31","0","","","-350","110","1","-125","1101","943","19430011"
"23","1","","","1","se_10053800","","","se_fpc_water_random","943","19430012"
"91","","","","","19430011","","","","943","19430013"
"2","","","","-250","12","","24.2647058823529","2450","943","19430014"
"33","","","","-250","412","","24.2647058823529","2450","943","19430015"
"2","","","","-125","11","","24.2647058823529","1625","943","19430016"
"33","","","","-125","411","","24.2647058823529","1625","943","19430017"
"2","","","","-250","13","","24.2647058823529","800","943","19430018"
"33","","","","-250","413","","24.2647058823529","800","943","19430019"
"93","","","","","2","","","0","943","19430020"
"2","","","","-180","122511","12","6.25","0","943","19430021"
"33","","","","-180","1225114","12","6.25","0","943","19430022"
"91","","","","","19430021","","","","943","19430023"
"21","","","","","vo_fpc","","0","vo_fpc_30301","943","19430024"
"11","0","0","1","7","122511","0","1","ずいぶんと色々なものが流れているね。\nここがプールでないなら、\n魚が潜んでいそうだけど…","943","19430025"
"91","","","","","0","","","","943","19430026"
"2","","","","-125","117411","12","6.92307692307692","-350","943","19430027"
"33","","","","-125","1174114","12","6.92307692307692","-350","943","19430028"
"21","","","","","vo_fpc","","0","vo_fpc_30302","943","19430029"
"11","0","0","1","6","122511","0","1","そうだ、この流れに身を任せることで\n渓流の魚たちの気持ちを学べば、\n次の釣りに活かせるかもしれないな。","943","19430030"
"91","","","","","0","","","","943","19430031"
"91","","","","","19430028","","","","943","19430032"
"21","","","","","vo_fpc","","0","vo_fpc_30303","943","19430033"
"11","0","0","1","7","117411","0","1","はぁ、レイ様…♡\n流れる姿も麗しいですね。\nずっと見ていられるぅ…","943","19430034"
"91","","","","","0","","","","943","19430035"
"3","0.1","0.1","","0","122511","1","43_rei_notice_loop","43_rei_notice_in","943","19430036"
"21","","","","","vo_fpc","","0","vo_fpc_30304","943","19430037"
"11","0","0","0.5","5","122511","0","1","むっ…なんだ？\nこの獲物を狙う猛禽のような殺気は？\n誰かいるのか？","943","19430038"
"91","","","","","0","","","","943","19430039"
"32","","","","","1101","","","1","943","19430040"
"32","","","","","1174114","","","0","943","19430041"
"3","0.1","0.1","","0","122511","1","43_rei_aseri","43_rei_turn","943","19430042"
"3","0.1","","","0","117411","","","43_tsumugi_hide","943","19430043"
"93","","","","","3","","","0","943","19430044"
"3","0.1","0.1","","0","117411","1","43_tsumugi_deredere","43_tsumugi_appear","943","19430045"
"93","","","","","1","","","0","943","19430046"
"32","","","","","1101","","","0","943","19430047"
"32","","","","","1174114","","","1","943","19430048"
"21","","","","","vo_fpc","","0","vo_fpc_30305","943","19430049"
"11","0","0","0.5","6","122511","0","1","誰もいなかったな…\nいや…そこ！","943","19430050"
"91","","","","","0","","","","943","19430051"
"32","","","","","1101","","","1","943","19430052"
"32","","","","","1174114","","","0","943","19430053"
"3","0.1","0.1","","0","122511","1","43_rei_aseri_2","43_rei_turn","943","19430054"
"3","0.1","","","0","117411","","","43_tsumugi_hide","943","19430055"
"93","","","","","3","","","0","943","19430056"
"3","0.1","0.1","","0","117411","1","43_tsumugi_deredere","43_tsumugi_appear","943","19430057"
"93","","","","","1","","","0","943","19430058"
"32","","","","","1101","","","0","943","19430059"
"32","","","","","1174114","","","1","943","19430060"
"21","","","","","vo_fpc","","0","vo_fpc_30306","943","19430061"
"11","0","0","1","5","122511","0","1","やはり誰もいないか。\nだがこの悪寒はなんだ…？\nくっ、まるで狙われる魚の気持ちだよ。","943","19430062"
"91","","","","","0","","","","943","19430063"
"2","","","","-180","122511","","3.84615384615385","850","943","19430064"
"33","","","","-180","1225114","","3.84615384615385","850","943","19430065"
"2","","","","-125","117411","12","2.57352941176471","0","943","19430066"
"33","","","","-125","1174114","12","2.57352941176471","0","943","19430067"
"91","","","","","0","","","","943","19430068"
"21","","","","","vo_fpc","","0","vo_fpc_30307","943","19430069"
"11","0","0","1","6","117411","0","1","ああ、レイ様の凛々しいお姿を\nこんな近くで見られるなんて\n眼福です～","943","19430070"
"91","","","","","0","","","","943","19430071"
"2","","","","-125","117411","","3.84615384615385","850","943","19430072"
"33","","","","-125","1174114","","3.84615384615385","850","943","19430073"
"91","","","","","0","","","","943","19430074"
"1","1.4875","0","44_tamaki_in","12","1","-15","800","107911","944","19440001"
"5","1.4875","0","44_tamaki_in","13","3","-15","800","3","944","19440002"
"1","1.75","0","44_yukari_idle","33","1","-250","-1000","126811","944","19440003"
"5","1.75","0","cmn_boat_idle","32","2","-250","-1000","2","944","19440004"
"1","1.4875","0","44_mifuyu_run","12","1","-15","-800","108011","944","19440005"
"31","1","","","-1000","101","1","-250","126811","944","19440006"
"31","0","","","-560","1004","1","140","1004","944","19440007"
"23","1","","","1","se_10053800","","","se_fpc_water_random","944","19440008"
"91","","","","","19440007","","","0","944","19440009"
"2","","","","-15","107911","","2.26244343891403","300","944","19440010"
"2","","","","-15","3","","2.26244343891403","300","944","19440011"
"91","","","","","","","","","944","19440012"
"3","0.1","0.1","","","107911","1","44_tamaki_sale_loop","44_tamaki_sale","944","19440013"
"3","0.1","0.1","","","3","1","44_tamaki_sale_loop","44_tamaki_sale","944","19440014"
"21","","","","","vo_fpc","","0","vo_fpc_30401","944","19440015"
"11","0","0","1","6","107911","0","1","たい焼き～、たい焼き～\nおいしいたい焼き屋さんにゃ～","944","19440016"
"91","","","","","0","","","","944","19440017"
"2","","","","-250","126811","12","5.29411764705882","-100","944","19440018"
"2","","","","-250","2","12","5.29411764705882","-100","944","19440019"
"33","","","","-250","126811","12","5.29411764705882","-100","944","19440020"
"91","","","","","","","","","944","19440021"
"3","0.1","0.1","","0","107911","1","44_tamaki_present_loop","44_tamaki_present","944","19440022"
"3","0.1","0.1","","0","3","1","44_tamaki_present_loop","44_tamaki_present","944","19440023"
"21","","","","","vo_fpc","","0","vo_fpc_30402","944","19440024"
"11","0","0","1","8","107911","0","1","はい、そこの流れてくるおねーさん\nたい焼きいかがかにゃ？","944","19440025"
"91","","","","","0","","","","944","19440026"
"3","0.2","0.1","","0","126811","1","44_yukari_notice_loop","44_yukari_notice","944","19440027"
"3","0.2","","","1","2","","","cmn_boat_idle","944","19440028"
"21","","","","","vo_fpc","","0","vo_fpc_30403","944","19440029"
"11","0","0","1","10","126811","0","1","あら、タマキさんじゃない。\nこんなところで何やってるの？","944","19440030"
"91","","","","","0","","","","944","19440031"
"21","","","","","vo_fpc","","0","vo_fpc_30404","944","19440032"
"11","0","0","1","10","107911","0","1","なんだ、ユカリだったかにゃ。\n何ってもちろん商売にゃ！","944","19440033"
"91","","","","","0","","","","944","19440034"
"3","0.1","0.1","","0","107911","1","44_tamaki_sale_loop","44_tamaki_present2sale","944","19440035"
"3","0.1","0.1","","0","3","1","44_tamaki_sale_loop","44_tamaki_present2sale","944","19440036"
"21","","","","","vo_fpc","","0","vo_fpc_30405","944","19440037"
"11","0","0","1","10","107911","0","1","こんなに人がいっぱいいる商機、\n見逃すわけにはいかないにゃ！","944","19440038"
"91","","","","","0","","","","944","19440039"
"3","0.2","0.1","","0","126811","1","44_yukari_worry_loop","44_yukari_worry","944","19440040"
"3","0.2","","","1","2","","","cmn_boat_idle","944","19440041"
"21","","","","","vo_fpc","","0","vo_fpc_30406","944","19440042"
"11","0","0","1","7","126811","0","1","それ、アキノさんの許可とってるの？\nもし無許可だったら怒られるわよ？","944","19440043"
"91","","","","","0","","","","944","19440044"
"21","","","","","vo_fpc","","0","vo_fpc_30407","944","19440045"
"11","0","0","0.5","8","107911","0","1","大丈夫にゃ。バレないように…\nってやばいにゃ！　見回りだにゃ！","944","19440046"
"91","","","","","0","","","","944","19440047"
"32","","","","","1004","","","1","944","19440048"
"93","","","","","1","","","0","944","19440049"
"3","0.1","0.1","","0","107911","1","44_tamaki_run","44_tamaki_surprise","944","19440050"
"3","0.1","0.1","","0","3","1","44_tamaki_run","44_tamaki_surprise","944","19440051"
"3","0.1","0.1","","0","3","1","44_tamaki_run","44_tamaki_surprise","944","19440052"
"21","","","","","vo_fpc","","0","vo_fpc_30408","944","19440053"
"11","0","0","1","10","107911","0","1","ズラかるにゃー！","944","19440054"
"93","","","","","0.8","","","0","944","19440055"
"2","","","","-15","107911","","1.74034110685694","800","944","19440056"
"2","","","","-15","3","","1.74034110685694","800","944","19440057"
"2","","","","-15","108011","","4.82654600301659","800","944","19440058"
"33","","","","-15","1004","","4.82654600301659","800","944","19440059"
"93","","","","","0.8","","","0","944","19440060"
"21","","","","","vo_fpc","","0","vo_fpc_30409","944","19440061"
"11","0","0","0.5","15","108011","0","1","無許可営業は取り締まり対象よ！\n待ちなさい！","944","19440062"
"91","","","","","19440058","","","","944","19440063"
"21","","","","","vo_fpc","","0","vo_fpc_30410","944","19440064"
"11","0","0","1.5","7","126811","0","1","ちょ、タマキさん？\nやっぱり無許可だったんじゃない。\n…なんだかお腹減ったわね。\nたい焼きもらっておけばよかったわ。","944","19440065"
"93","","","","","11.6571428571429","","","1","944","19440066"
"3","0.2","0.1","","0","126811","1","44_yukari_smile_loop","44_yukari_smile","944","19440067"
"3","0.2","","","1","2","","","cmn_boat_idle","944","19440068"
"93","","","","","1.5","","","0","944","19440069"
"91","","","","","19440065","","","","944","19440070"
"2","","","","-250","126811","","4.97737556561086","1000","944","19440071"
"2","","","","-250","2","","4.97737556561086","1000","944","19440072"
"33","","","","-250","126811","","4.97737556561086","1000","944","19440073"
"91","","","","","0","","","","944","19440074"
"1","1.75","0","45_yui_cmn_swm_tread","23","1","-180","-1150","122611","945","19450001"
"1","1.75","0","45_makoto_idle","12","1","-125","-800","110411","945","19450002"
"5","1.75","0","empty","32","23","-180","-250","23","945","19450003"
"5","1.75","0","cmn_swm_tread_pink","22","1","-180","-1150","1","945","19450004"
"31","1","","","-1150","3","1","-180","1226113","945","19450005"
"31","1","","","-770","4","1","-125","1104111","945","19450006"
"31","0","","","150","117","1","-125","117","945","19450007"
"31","0","","","-250","111","1","-180","111","945","19450008"
"23","1","","","1","se_10053800","","","se_fpc_water_random","945","19450009"
"91","","","","","19450008","","","0","945","19450010"
"2","","","","-125","110411","12","5.58823529411765","150","945","19450011"
"33","","","","-125","1104111","12","5.58823529411765","180","945","19450012"
"2","","","","-180","122611","12","5.58823529411765","-200","945","19450013"
"2","","","","-180","1","12","5.58823529411765","-200","945","19450014"
"33","","","","-180","1226113","12","5.58823529411765","-200","945","19450015"
"91","","","","","19450015","","","","945","19450016"
"3","0.1","","","1","122611","","","45_yui_idle","945","19450017"
"3","0.1","","","1","1","","","45_yui_idle","945","19450018"
"3","0.1","","","1","110411","","","45_makoto_talk","945","19450019"
"21","","","","","vo_fpc","","0","vo_fpc_30501","945","19450020"
"11","0","0","1","10","110411","0","1","どうしたんだ、ユイ？\nあいつのために\nわざわざ弁当作ってきたんだろ？\nとっとと誘えばいいじゃないか。","945","19450021"
"91","","","","","0","","","","945","19450022"
"21","","","","","vo_fpc","","0","vo_fpc_30502","945","19450023"
"11","0","0","1","7","122611","0","1","買い出しまで手伝ってもらったのに\nごめんね。でも、お弁当の中身、\nちょっと張り切りすぎちゃって…","945","19450024"
"91","","","","","0","","","","945","19450025"
"21","","","","","vo_fpc","","0","vo_fpc_30503","945","19450026"
"11","0","0","1","7","110411","0","1","なんだよ、張り切りすぎちゃったって。\n用意してた材料は普通だったろ？\nん？　そういやあピンクの桜でんぶ\n買ってたよな。まさか…","945","19450027"
"91","","","","","0","","","","945","19450028"
"3","0.1","0.1","","0","110411","1","45_makoto_talk_surprise_loop","45_makoto_talk_surprise","945","19450029"
"3","0.1","0.1","","0","122611","1","45_yui_shy_loop","45_yui_shy_in","945","19450030"
