28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"","102011","","1","","","0.2","lsv_idle_joy","1009811","3","1009811091"
"","","","","","","","","1009811","102","1009811092"
"","0","","","","","","0.2","1009811","22","1009811093"
"","1","","","","","","","1009811","93","1009811094"
"0","100411","0","1","0","0","0","2","1009811","12","1009811095"
"","100411","","1","","","0.2","lsv_talk_bitter","1009811","3","1009811096"
"","3","","","","","","0","1009811","93","1009811097"
"","100411","","1","","","0.2","lsv_idle_normal","1009811","3","1009811098"
"0","103611","0","1","0","0","0","10","1009811","12","1009811099"
"","103611","","1","","","0.2","lsv_talk_joy1_normal","1009811","3","1009811100"
"","3","","","","","","0","1009811","93","1009811101"
"","103611","","1","","","0.2","lsv_idle_wish","1009811","3","1009811102"
"0","102011","0","1","0","0","0","6","1009811","12","1009811103"
"","102011","","1","","","0.2","lsv_talk_memory_dere2","1009811","3","1009811104"
"","3","","","","","","0","1009811","93","1009811105"
"","102011","","1","","","0.2","lsv_idle_joy","1009811","3","1009811106"
"","1009811095","","","","","","","1009811","101","1009811107"
"0","333","","1","0","1","1","1","1009811","6","1009811108"
"","102011","","","","","","1","1009811","4","1009811109"
"","102011","","1","","","0.2","lsv_run","1009811","3","1009811110"
"","102011","","-235","0","0.8","","-750","1009811","2","1009811111"
"","103611","","","","","","0","1009811","4","1009811112"
"","103611","","1","","","0.2","lsv_run","1009811","3","1009811113"
"","103611","","-220","0","0.8","","750","1009811","2","1009811114"
"","100411","","","","","","0","1009811","4","1009811115"
"","100411","","1","","","0.2","lsv_run","1009811","3","1009811116"
"","100411","","-250","0","0.8","","850","1009811","2","1009811117"
"","0.6","","","","","","","1009811","93","1009811118"
"0","102011","","1","0","1","0.2","1","1009811","6","1009811119"
"0","103611","","1","0","1","0.2","1","1009811","6","1009811120"
"0","100411","","1","0","1","0.2","1","1009811","6","1009811121"
"","0","","","","","","","1009811","91","1009811122"
"0","1","lsv_idle_normal","102","-235","-750","1.95","103611","1009812","1","1009812001"
"1","1","lsv_idle_normal","100","-220","650","1.95","100411","1009812","1","1009812002"
"1","1","lsv_idle_normal","101","-250","750","1.95","102011","1009812","1","1009812003"
"0","1","lsv_white_loop","0","0","0","1","333","1009812","5","1009812004"
"0","333","","1","0","1","0","1","1009812","6","1009812005"
"0","103611","","1","0","1","0","1","1009812","6","1009812006"
"0","100411","","1","0","1","0","1","1009812","6","1009812007"
"0","102011","","1","0","1","0","1","1009812","6","1009812008"
"","103611","","0","","0","","2","1009812","7","1009812009"
"","103611","","-235","0","0.5","","-750","1009812","2","1009812010"
"","1","","-140","0.8","10","0","16","1009812","31","1009812011"
"","16","","0","","0","","2","1009812","34","1009812012"
"","1","","","","","","0","1009812","93","1009812013"
"0","333","","1","0.4","1","0.8","1","1009812","6","1009812014"
"0","103611","","0","1","lsv_see_think","0.2","lsv_see_think_pre","1009812","3","1009812015"
"","103611","","-235","0","1.1","","-600","1009812","2","1009812016"
"0","103611","","1","1","1","0.4","1","1009812","6","1009812017"
"","1","","","","","","","1009812","93","1009812018"
"","16","","","","","","1","1009812","32","1009812019"
"","0","","","","","","","1009812","91","1009812020"
"","103611","","260","80","0","","240","1009812","94","1009812021"
"","16","","","","","","0","1009812","32","1009812022"
"","103611","","2","","0","","0","1009812","7","1009812023"
"","103611","","1","","","0.2","lsv_walk","1009812","3","1009812024"
"","103611","","-235","0","2","","-250","1009812","2","1009812025"
"","100411","","1","","","0.2","lsv_walk_joy","1009812","3","1009812026"
"","100411","","-220","0","2","","100","1009812","2","1009812027"
"0","100411","","1","1","1","0.4","1","1009812","6","1009812028"
"","102011","","1","","","0.2","lsv_walk","1009812","3","1009812029"
"","102011","","-250","0","2","","270","1009812","2","1009812030"
"0","102011","","1","1","1","0.4","1","1009812","6","1009812031"
"","2","","","","","","","1009812","93","1009812032"
"","103611","","1","","","0.2","lsv_idle_normal","1009812","3","1009812033"
"","100411","","1","","","0.2","lsv_idle_joy","1009812","3","1009812034"
"","102011","","1","","","0.2","lsv_idle_normal","1009812","3","1009812035"
"","0.5","","","","","","","1009812","93","1009812036"
"","0","","","","","","","1009812","91","1009812037"
"","103611","","1","","","0.2","lsv_talk_normal_sad","1009812","3","1009812038"
"","vo_lsv","","0","","0","","vo_lsv_1221","1009812","21","1009812039"
"0","103611","0","10","1","1","0","ヒミツって…\nもう答えが描いてあるよね？","1009812","11","1009812040"
"","0","","","","","","","1009812","91","1009812041"
"","103611","","1","","","0.2","lsv_idle_normal_sad","1009812","3","1009812042"
"","102011","","1","","","0.2","lsv_talk_sad","1009812","3","1009812043"
"","vo_lsv","","0","","0","","vo_lsv_1222","1009812","21","1009812044"
"0","102011","0","10","1","1","0","ミソギちゃん、\nおにいちゃんに\nイタズラしちゃったの？","1009812","11","1009812045"
"","0","","","","","","","1009812","91","1009812046"
"","102011","","1","","","0.2","lsv_idle_sad","1009812","3","1009812047"
"0.2","100411","","0","1","lsv_talk_cool_joy_loop","0","lsv_talk_cool_joy","1009812","3","1009812048"
"","vo_lsv","","0","","0","","vo_lsv_1223","1009812","21","1009812049"
"0","100411","0","10","1","1","0","ちっちっち！\nこれは想像だよー！\nまだ教えただけっ。","1009812","11","1009812050"
"","0","","","","","","","1009812","91","1009812051"
"","100411","","1","","","0.2","lsv_talk_cool_joy_loop","1009812","3","1009812052"
"","vo_lsv","","0","","0","","vo_lsv_1224","1009812","21","1009812053"
"0","100411","0","10","1","1","0","あと、教えたのはひとつだけ\nじゃないよ？　ミソギ先生の\n授業は盛り沢山だからね！","1009812","11","1009812054"
"","0","","","","","","","1009812","91","1009812055"
"","100411","","1","","","0.2","lsv_idle_cool_joy","1009812","3","1009812056"
"","103611","","1","","","0.2","lsv_talk_bitter_sad","1009812","3","1009812057"
"","vo_lsv","","0","","0","","vo_lsv_1225","1009812","21","1009812058"
"0","103611","0","10","1","1","0","いったいどんなことを\n教えたか、不安だなぁ…","1009812","11","1009812059"
"","0","","","","","","","1009812","91","1009812060"
"","103611","","1","","","0.2","lsv_idle_bitter_sad","1009812","3","1009812061"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009812","3","1009812062"
"0.2","100411","","0","1","lsv_look_idle_normal","0","lsv_choice","1009812","3","1009812063"
"0.2","102011","","0","1","lsv_look_idle_normal","0","lsv_choice","1009812","3","1009812064"
"","0.1","","","","","","0","1009812","93","1009812065"
"0.2","103611","","-235","2","0.33","","-452","1009812","2","1009812066"
"0.2","100411","","-220","2","0.33","","420","1009812","2","1009812067"
"0.2","102011","","-250","2","0.33","","545","1009812","2","1009812068"
"","0","","1","","","0.2","0","1009812","22","1009812069"
"","落とし穴の作り方とか？","","0","","","","1009812073","1009812","103","1009812070"
"","逃げ足講座とか？","","0","","","","1009812097","1009812","103","1009812071"
"","ウソ泣きのやり方とか？","","0","","","","1009812121","1009812","103","1009812072"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812073"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812074"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812075"
"","0.1","","","","","","0","1009812","93","1009812076"
"0.2","103611","","-235","2","0.33","","-200","1009812","2","1009812077"
"0.2","100411","","-220","2","0.33","","100","1009812","2","1009812078"
"0.2","102011","","-250","2","0.33","","270","1009812","2","1009812079"
"","0.7","","","","","","0","1009812","93","1009812080"
"0.2","102011","","0","1","lsv_talk_surprise_R2","0","lsv_surprise_R2","1009812","3","1009812081"
"","vo_lsv","","0","","0","","vo_lsv_1226","1009812","21","1009812082"
"0","102011","0","10","1","1","0","ええっ？\n落とし穴はちょっと危ないよ～","1009812","11","1009812083"
"","0","","","","","","","1009812","91","1009812084"
"","102011","","1","","","0.2","lsv_idle_surprise","1009812","3","1009812085"
"","100411","","1","","","0.2","lsv_talk_bitter","1009812","3","1009812086"
"","vo_lsv","","0","","0","","vo_lsv_1227","1009812","21","1009812087"
"0","100411","0","10","1","1","0","んー…落とし穴はねー\nみゅ～ちゃんがスコップを\n持てなかったから諦めたんだー","1009812","11","1009812088"
"","0","","","","","","","1009812","91","1009812089"
"","100411","","1","","","0.2","lsv_idle_bitter","1009812","3","1009812090"
"0.2","103611","","0","1","lsv_talk_cool_sad_loop","0","lsv_talk_cool_sad","1009812","3","1009812091"
"","vo_lsv","","0","","0","","vo_lsv_1228","1009812","21","1009812092"
"0","103611","0","10","1","1","0","試しはしたんだね…","1009812","11","1009812093"
"","0","","","","","","","1009812","91","1009812094"
"","103611","","1","","","0.2","lsv_idle_normal_sad","1009812","3","1009812095"
"","1009812145","","","","","","","1009812","101","1009812096"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812097"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812098"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812099"
"","0.1","","","","","","0","1009812","93","1009812100"
"0.2","103611","","-235","2","0.33","","-200","1009812","2","1009812101"
"0.2","100411","","-220","2","0.33","","100","1009812","2","1009812102"
"0.2","102011","","-250","2","0.33","","270","1009812","2","1009812103"
"","0.7","","","","","","0","1009812","93","1009812104"
"0.2","100411","","0","1","lsv_exactly_joy_loop","0","lsv_exactly_joy_in","1009812","3","1009812105"
"","vo_lsv","","0","","0","","vo_lsv_1229","1009812","21","1009812106"
"0","100411","0","10","1","1","0","お！　にいちゃん、するどい！\n正解だよ！\n逃げ足は大事だもんねー","1009812","11","1009812107"
"","0","","","","","","","1009812","91","1009812108"
"","100411","","1","","","0.2","lsv_idle_joy","1009812","3","1009812109"
"","103611","","1","","","0.2","lsv_talk_thinking","1009812","3","1009812110"
"","vo_lsv","","0","","0","","vo_lsv_1230","1009812","21","1009812111"
"0","103611","0","10","1","1","0","逃げ足って…\nでも、確かに自然の中では\n大切なことかも。","1009812","11","1009812112"
"","0","","","","","","","1009812","91","1009812113"
"","103611","","1","","","0.2","lsv_idle_thinking_anger","1009812","3","1009812114"
"","102011","","1","","","0.2","lsv_talk_wish_joy","1009812","3","1009812115"
"","vo_lsv","","0","","0","","vo_lsv_1231","1009812","21","1009812116"
"0","102011","0","10","1","1","0","かけっこが得意な\nみゅ～ちゃんもかわいいね～","1009812","11","1009812117"
"","0","","","","","","","1009812","91","1009812118"
"","102011","","1","","","0.2","lsv_idle_wish_joy","1009812","3","1009812119"
"","1009812145","","","","","","","1009812","101","1009812120"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812121"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812122"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009812","3","1009812123"
"","0.1","","","","","","0","1009812","93","1009812124"
"0.2","103611","","-235","2","0.33","","-200","1009812","2","1009812125"
"0.2","100411","","-220","2","0.33","","100","1009812","2","1009812126"
"0.2","102011","","-250","2","0.33","","270","1009812","2","1009812127"
"","0.7","","","","","","0","1009812","93","1009812128"
"","100411","","1","","","0.2","lsv_idle_sad3","1009812","3","1009812129"
"","vo_lsv","","0","","0","","vo_lsv_1232","1009812","21","1009812130"
"0","100411","0","10","1","1","0","…ぐすん。\nミソギ、ウソ泣きなんて\n教えてないもん…ぐすぐす…","1009812","11","1009812131"
"","0","","","","","","","1009812","91","1009812132"
"","100411","","1","","","0.2","lsv_idle_sad3","1009812","3","1009812133"
"","102011","","1","","","0.2","lsv_talk_sad3","1009812","3","1009812134"
"","vo_lsv","","0","","0","","vo_lsv_1233","1009812","21","1009812135"
"0","102011","0","10","1","1","0","わわ…！\nミソギちゃん、泣かないで～","1009812","11","1009812136"
"","0","","","","","","","1009812","91","1009812137"
"","102011","","1","","","0.2","lsv_idle_sad","1009812","3","1009812138"
"0.2","103611","","0","1","lsv_talk_cool_sad_loop","0","lsv_talk_cool_sad","1009812","3","1009812139"
"","vo_lsv","","0","","0","","vo_lsv_1234","1009812","21","1009812140"
"0","103611","0","10","1","1","0","…これは間違いなく\n教えましたね。\nまったくもう…","1009812","11","1009812141"
"","0","","","","","","","1009812","91","1009812142"
"","103611","","1","","","0.2","lsv_idle_cool_sad","1009812","3","1009812143"
"","1009812145","","","","","","","1009812","101","1009812144"
"","0","","","","","","","1009812","91","1009812145"
"","","","","","","","","1009812","102","1009812146"
"","0","","","","","","0.2","1009812","22","1009812147"
"","0.2","","","","","","","1009812","93","1009812148"
"0","100411","0","1","0","0","0","10","1009812","12","1009812149"
"0.2","100411","","0","1","lsv_eieio_loop","0","lsv_eieio","1009812","3","1009812150"
"","3","","","","","","0","1009812","93","1009812151"
"","100411","","1","","","0.2","lsv_idle_cool_joy","1009812","3","1009812152"
"0","102011","0","1","0","0","0","4","1009812","12","1009812153"
"0.2","102011","","0","1","lsv_talk_surprise","0","lsv_surprise","1009812","3","1009812154"
"","3","","","","","","0","1009812","93","1009812155"
"","102011","","1","","","0.2","lsv_idle_wish_joyR","1009812","3","1009812156"
"0","103611","0","1","0","0","0","2","1009812","12","1009812157"
"","103611","","1","","","0.2","lsv_talk_sad","1009812","3","1009812158"
"","3","","","","","","0","1009812","93","1009812159"
"","103611","","1","","","0.2","lsv_idle_sad","1009812","3","1009812160"
"","1009812149","","","","","","","1009812","101","1009812161"
"0","333","","1","0","1","1","1","1009812","6","1009812162"
"","103611","","","","","","1","1009812","4","1009812163"
"","103611","","1","","","0.2","lsv_run","1009812","3","1009812164"
"","103611","","-235","0","0.8","","-750","1009812","2","1009812165"
"","100411","","","","","","0","1009812","4","1009812166"
"","100411","","1","","","0.2","lsv_run","1009812","3","1009812167"
"","100411","","-220","0","0.8","","750","1009812","2","1009812168"
"","102011","","","","","","0","1009812","4","1009812169"
"","102011","","1","","","0.2","lsv_run","1009812","3","1009812170"
"","102011","","-250","0","0.8","","850","1009812","2","1009812171"
"","0.6","","","","","","","1009812","93","1009812172"
"0","103611","","1","0","1","0.2","1","1009812","6","1009812173"
"0","100411","","1","0","1","0.2","1","1009812","6","1009812174"
"0","102011","","1","0","1","0.2","1","1009812","6","1009812175"
"","0","","","","","","","1009812","91","1009812176"
"0","1","lsv_idle_normal","102","-235","-750","1.95","100411","1009813","1","1009813001"
"1","1","lsv_idle_normal","100","-220","650","1.95","103611","1009813","1","1009813002"
"1","1","lsv_idle_normal","101","-250","750","1.95","102011","1009813","1","1009813003"
"0","1","lsv_white_loop","0","0","0","1","333","1009813","5","1009813004"
"0","333","","1","0","1","0","1","1009813","6","1009813005"
"0","100411","","1","0","1","0","1","1009813","6","1009813006"
"0","103611","","1","0","1","0","1","1009813","6","1009813007"
"0","102011","","1","0","1","0","1","1009813","6","1009813008"
"","100411","","0","","0","","2","1009813","7","1009813009"
"","100411","","-235","0","0.5","","-750","1009813","2","1009813010"
"","1","","-140","0.8","10","0","16","1009813","31","1009813011"
"","16","","0","","0","","2","1009813","34","1009813012"
"","1","","","","","","0","1009813","93","1009813013"
"0","333","","1","0.4","1","0.8","1","1009813","6","1009813014"
"0","100411","","0","1","lsv_see_think","0.2","lsv_see_think_pre","1009813","3","1009813015"
"","100411","","-235","0","1.1","","-600","1009813","2","1009813016"
"0","100411","","1","1","1","0.4","1","1009813","6","1009813017"
"","1","","","","","","","1009813","93","1009813018"
"","16","","","","","","1","1009813","32","1009813019"
"","0","","","","","","","1009813","91","1009813020"
"","100411","","260","80","0","","240","1009813","94","1009813021"
"","16","","","","","","0","1009813","32","1009813022"
"","100411","","2","","0","","0","1009813","7","1009813023"
"","100411","","1","","","0.2","lsv_walk","1009813","3","1009813024"
"","100411","","-235","0","2","","-250","1009813","2","1009813025"
"","103611","","1","","","0.2","lsv_walk_joy","1009813","3","1009813026"
"","103611","","-220","0","2","","100","1009813","2","1009813027"
"0","103611","","1","1","1","0.4","1","1009813","6","1009813028"
"","102011","","1","","","0.2","lsv_walk","1009813","3","1009813029"
"","102011","","-250","0","2","","270","1009813","2","1009813030"
"0","102011","","1","1","1","0.4","1","1009813","6","1009813031"
"","2","","","","","","","1009813","93","1009813032"
"","100411","","1","","","0.2","lsv_idle_normal_talkR","1009813","3","1009813033"
"","103611","","1","","","0.2","lsv_idle_joy","1009813","3","1009813034"
"","102011","","1","","","0.2","lsv_idle_normal","1009813","3","1009813035"
"","0.5","","","","","","","1009813","93","1009813036"
"","0","","","","","","","1009813","91","1009813037"
"","100411","","1","","","0.2","lsv_talk_sad","1009813","3","1009813038"
"","vo_lsv","","0","","0","","vo_lsv_1321","1009813","21","1009813039"
"0","100411","0","10","1","1","0","うう…なんだかほんとに\n学校の先生みたいなこと\n書いてるね…","1009813","11","1009813040"
"","0","","","","","","","1009813","91","1009813041"
"","100411","","1","","","0.2","lsv_idle_surprise_talkR1","1009813","3","1009813042"
"0.2","103611","","0","1","lsv_talk_doya_loop","0","lsv_talk_doya","1009813","3","1009813043"
"","vo_lsv","","0","","0","","vo_lsv_1322","1009813","21","1009813044"
"0","103611","0","10","1","1","0","だって今日は私が先生だもん。\n先生らしくしなくっちゃ！","1009813","11","1009813045"
"","0","","","","","","","1009813","91","1009813046"
"","103611","","1","","","0.2","lsv_idle_doya","1009813","3","1009813047"
"","102011","","1","","","0.2","lsv_talk_wish_joy","1009813","3","1009813048"
"","vo_lsv","","0","","0","","vo_lsv_1323","1009813","21","1009813049"
"0","102011","0","10","1","1","0","キョウカちゃん、\n張りきってたもんね♪\nどんなお勉強をしたの？","1009813","11","1009813050"
"","0","","","","","","","1009813","91","1009813051"
"","102011","","1","","","0.2","lsv_idle_wish_joy","1009813","3","1009813052"
"","103611","","1","","","0.2","lsv_talk_cool_joy_loop","1009813","3","1009813053"
"","vo_lsv","","0","","0","","vo_lsv_1324","1009813","21","1009813054"
"0","103611","0","10","1","1","0","ミミ、いい質問ですね。\nそれでは…\nここでみんなに問題です。","1009813","11","1009813055"
"","0","","","","","","","1009813","91","1009813056"
"","103611","","1","","","0.2","lsv_idle_cool_joy","1009813","3","1009813057"
"0.2","100411","","0","1","lsv_talk_cool_sad_loop","0","lsv_talk_cool_sad","1009813","3","1009813058"
"","vo_lsv","","0","","0","","vo_lsv_1325","1009813","21","1009813059"
"0","100411","0","10","1","1","0","急に先生っぽくしてる…！\n…ね、にいちゃんから\n何か言ってやってよっ。","1009813","11","1009813060"
"","0","","","","","","","1009813","91","1009813061"
"","100411","","1","","","0.2","lsv_idle_cool_sad","1009813","3","1009813062"
"0.2","100411","","0","1","lsv_look_idle_normal","0","lsv_choice","1009813","3","1009813063"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009813","3","1009813064"
"0.2","102011","","0","1","lsv_look_idle_normal","0","lsv_choice","1009813","3","1009813065"
"","0.1","","","","","","0","1009813","93","1009813066"
"0.2","100411","","-235","2","0.33","","-452","1009813","2","1009813067"
"0.2","103611","","-220","2","0.33","","420","1009813","2","1009813068"
"0.2","102011","","-250","2","0.33","","545","1009813","2","1009813069"
"","0","","1","","","0.2","0","1009813","22","1009813070"
"","はい、先生！","","0","","","","1009813074","1009813","103","1009813071"
"","寝たふりをしよう。","","0","","","","1009813096","1009813","103","1009813072"
"","どんな問題が来るのかなぁ。","","0","","","","1009813119","1009813","103","1009813073"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813074"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813075"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813076"
"","0.1","","","","","","0","1009813","93","1009813077"
"0.2","100411","","-235","2","0.33","","-200","1009813","2","1009813078"
"0.2","103611","","-220","2","0.33","","100","1009813","2","1009813079"
"0.2","102011","","-250","2","0.33","","270","1009813","2","1009813080"
"","0.7","","","","","","0","1009813","93","1009813081"
"0.2","100411","","0","1","lsv_surprise3_loop","0","lsv_surprise3","1009813","3","1009813082"
"","vo_lsv","","0","","0","","vo_lsv_1326","1009813","21","1009813083"
"0","100411","0","10","1","1","0","ノリノリだー！？","1009813","11","1009813084"
"","0","","","","","","","1009813","91","1009813085"
"","103611","","1","","","0.2","lsv_talk_thinking_joyR","1009813","3","1009813086"
"","vo_lsv","","0","","0","","vo_lsv_1327","1009813","21","1009813087"
"0","103611","0","10","1","1","0","いいお返事ですね。\nでは、みんなで\nおさらいしてみましょうか。","1009813","11","1009813088"
"","0","","","","","","","1009813","91","1009813089"
"","103611","","1","","","0.2","lsv_idle_thinking_joy1","1009813","3","1009813090"
"0.2","102011","","0","1","lsv_idle_joy","0","lsv_handsup_joy","1009813","3","1009813091"
"","vo_lsv","","0","","0","","vo_lsv_1328","1009813","21","1009813092"
"0","102011","0","10","1","1","0","は～い、わかりましたっ。\nキョウカちゃん先生♪","1009813","11","1009813093"
"","0","","","","","","","1009813","91","1009813094"
"","1009813143","","","","","","","1009813","101","1009813095"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813096"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813097"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813098"
"","0.1","","","","","","0","1009813","93","1009813099"
"0.2","100411","","-235","2","0.33","","-200","1009813","2","1009813100"
"0.2","103611","","-220","2","0.33","","100","1009813","2","1009813101"
"0.2","102011","","-250","2","0.33","","270","1009813","2","1009813102"
"","0.7","","","","","","0","1009813","93","1009813103"
"0.2","100411","","0","1","lsv_sleep","0.2","lsv_look_idle_sad_wink","1009813","3","1009813104"
"","vo_lsv","","0","","0","","vo_lsv_1329","1009813","21","1009813105"
"0","100411","0","10","1","1","0","そ…\nそれだよ、にいちゃんっ。\n……ぐーぐーぐー","1009813","11","1009813106"
"","0","","","","","","","1009813","91","1009813107"
"","100411","","1","","","0.2","lsv_sleep","1009813","3","1009813108"
"0.2","103611","","0","1","lsv_exactly_loop","0","lsv_exactly_in","1009813","3","1009813109"
"","vo_lsv","","0","","0","","vo_lsv_1330","1009813","21","1009813110"
"0","103611","0","10","1","1","0","はい、そこの二人！\n授業中に寝ない！","1009813","11","1009813111"
"","0","","","","","","","1009813","91","1009813112"
"","103611","","1","","","0.2","lsv_idle_arm_crossed","1009813","3","1009813113"
"0.2","102011","","0","1","lsv_surprise3_pain_loop","0","lsv_surprise3_pain","1009813","3","1009813114"
"","vo_lsv","","0","","0","","vo_lsv_1331","1009813","21","1009813115"
"0","102011","0","10","1","1","0","二人とも、起きて～！\n一緒にお勉強しようよ～！","1009813","11","1009813116"
"","0","","","","","","","1009813","91","1009813117"
"","1009813143","","","","","","","1009813","101","1009813118"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813119"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813120"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009813","3","1009813121"
"","0.1","","","","","","0","1009813","93","1009813122"
"0.2","100411","","-235","2","0.33","","-200","1009813","2","1009813123"
"0.2","103611","","-220","2","0.33","","100","1009813","2","1009813124"
"0.2","102011","","-250","2","0.33","","270","1009813","2","1009813125"
"","0.7","","","","","","0","1009813","93","1009813126"
"","100411","","1","","","0.2","lsv_talk_bitter_sad","1009813","3","1009813127"
"","vo_lsv","","0","","0","","vo_lsv_1332","1009813","21","1009813128"
"0","100411","0","10","1","1","0","あ、そっち？\nキョウカの先生キャラに\nツッコミはないんだ…","1009813","11","1009813129"
"","0","","","","","","","1009813","91","1009813130"
"","100411","","1","","","0.2","lsv_idle_bitter","1009813","3","1009813131"
"0.2","103611","","0","1","lsv_exactly_loop","0","lsv_exactly_in","1009813","3","1009813132"
"","vo_lsv","","0","","0","","vo_lsv_1333","1009813","21","1009813133"
"0","103611","0","10","1","1","0","ミソギさん？\n先生にキャラとか\n言わないように！","1009813","11","1009813134"
"","0","","","","","","","1009813","91","1009813135"
"","103611","","1","","","0.2","lsv_idle_arm_crossed","1009813","3","1009813136"
"","102011","","1","","","0.2","lsv_talk_surprise_talkjoy","1009813","3","1009813137"
"","vo_lsv","","0","","0","","vo_lsv_1334","1009813","21","1009813138"
"0","102011","0","10","1","1","0","わぁっ…！\n本当の先生みた～い！\nちゃんとお勉強しなくちゃ…！","1009813","11","1009813139"
"","0","","","","","","","1009813","91","1009813140"
"","102011","","1","","","0.2","lsv_idle_surprise_joy","1009813","3","1009813141"
"","1009813143","","","","","","","1009813","101","1009813142"
"","0","","","","","","","1009813","91","1009813143"
"","","","","","","","","1009813","102","1009813144"
"","0","","","","","","0.2","1009813","22","1009813145"
"","0.2","","","","","","","1009813","93","1009813146"
"0","102011","0","1","0","0","0","5","1009813","12","1009813147"
"","102011","","1","","","0.2","lsv_talk_surprise","1009813","3","1009813148"
"","3","","","","","","0","1009813","93","1009813149"
"","102011","","1","","","0.2","lsv_idle_surprise","1009813","3","1009813150"
"0","103611","0","1","0","0","0","10","1009813","12","1009813151"
"0.2","103611","","0","1","lsv_talk_arm_crossed_loop_joy","0","lsv_talk_arm_crossed_joy","1009813","3","1009813152"
"","3","","","","","","0","1009813","93","1009813153"
"","103611","","1","","","0.2","lsv_idle_cool_joy","1009813","3","1009813154"
"0","100411","0","1","0","0","0","2","1009813","12","1009813155"
"","100411","","1","","","0.2","lsv_talk_bitter","1009813","3","1009813156"
"","3","","","","","","0","1009813","93","1009813157"
"","100411","","1","","","0.2","lsv_idle_normal_talkR","1009813","3","1009813158"
"","1009813147","","","","","","","1009813","101","1009813159"
"0","333","","1","0","1","1","1","1009813","6","1009813160"
"","100411","","","","","","1","1009813","4","1009813161"
"","100411","","1","","","0.2","lsv_run","1009813","3","1009813162"
"","100411","","-235","0","0.8","","-750","1009813","2","1009813163"
"","103611","","","","","","0","1009813","4","1009813164"
"","103611","","1","","","0.2","lsv_run","1009813","3","1009813165"
"","103611","","-220","0","0.8","","750","1009813","2","1009813166"
"","102011","","","","","","0","1009813","4","1009813167"
"","102011","","1","","","0.2","lsv_run","1009813","3","1009813168"
"","102011","","-250","0","0.8","","850","1009813","2","1009813169"
"","0.6","","","","","","","1009813","93","1009813170"
"0","100411","","1","0","1","0.2","1","1009813","6","1009813171"
"0","103611","","1","0","1","0.2","1","1009813","6","1009813172"
"0","102011","","1","0","1","0.2","1","1009813","6","1009813173"
"","0","","","","","","","1009813","91","1009813174"
"0","1","lsv_idle_normal","102","-235","-650","1.95","122811","1009814","1","1009814001"
"1","1","lsv_idle_normal","100","-220","650","1.95","122911","1009814","1","1009814002"
"1","1","lsv_idle_normal","101","-250","750","1.95","122711","1009814","1","1009814003"
"0","1","lsv_white_loop","0","0","0","1","333","1009814","5","1009814004"
"0","333","","1","0","1","0","1","1009814","6","1009814005"
"0","122811","","1","0","1","0","1","1009814","6","1009814006"
"0","122911","","1","0","1","0","1","1009814","6","1009814007"
"0","122711","","1","0","1","0","1","1009814","6","1009814008"
"","bgm_M610","","0","","0","","bgm_M610","1009814","25","1009814009"
