9cebbca1b73163a041fd6fc669d75e55a5493c2f7bf6c2f1d2c3a8adca57f354,fe972cc21195791d24b46d927056cd8c1acd33ec93d2519ebbd4c838e3d69c64,fc36e7b83086da87e4ecacef7ee80f2a334af000dd4f88edd1b8c92bab9b2e17,438ee0fd8f95d1f4f9f68422d0b045f82ca207552832bbbe288d86840041a79e,94f8b51382d5b785a6abb430669bf485bc02a9d9f27b4ac63f2f00d812cadd8f,7c07d07573b2d1323fd27a65917170fb3ec4d2c4483b73cc613ff0b41877ddcf,5ac37d918256f93949050682242ce7ff14b5d3da6d827aa118c238543570f709,61b4c1f747dd85d177313f3ba9b2f37fbac7658440143b9563193a04c0d4a85d,117168dec44bbf1d83116378edb95fff79553c92dfad547146e47b9b4218dd90,699a2355563c7d46af80745aa7d1def5217270b4d32cdd1a2859b96b1c802ce4
"35951","35905","700","2","0","0","25021","0","600000","0"
"36011","36001","700","2","0","0","25021","0","600000","0"
"36021","36002","700","2","0","0","25021","0","600000","0"
"36031","36003","700","2","0","0","25021","0","600000","0"
"36041","36004","700","2","0","0","25021","0","600000","0"
"36051","36005","700","2","0","0","25021","0","600000","0"
"36111","36101","700","2","0","0","25021","0","600000","0"
"36121","36102","700","2","0","0","25021","0","600000","0"
"36131","36103","700","2","0","0","25021","0","600000","0"
"36141","36104","700","2","0","0","25021","0","600000","0"
"36151","36105","700","2","0","0","25021","0","600000","0"
"36211","36201","3500","2","0","0","25021","0","600000","0"
"36311","36301","700","2","0","0","25021","0","600000","0"
"36321","36302","700","2","0","0","25021","0","600000","0"
"36331","36303","700","2","0","0","25021","0","600000","0"
"36341","36304","700","2","0","0","25021","0","600000","0"
"36351","36305","700","2","0","0","25021","0","600000","0"
"36411","36401","700","2","0","0","25021","0","600000","0"
"36421","36402","700","2","0","0","25021","0","600000","0"
"36431","36403","700","2","0","0","25021","0","600000","0"
"36441","36404","700","2","0","0","25021","0","600000","0"
"36451","36405","700","2","0","0","25021","0","600000","0"
"36511","36501","700","2","0","0","25021","0","600000","0"
"36521","36502","700","2","0","0","25021","0","600000","0"
"36531","36503","700","2","0","0","25021","0","600000","0"
"36541","36504","700","2","0","0","25021","0","600000","0"
"36551","36505","700","2","0","0","25021","0","600000","0"
"36611","36601","700","2","0","0","25021","0","600000","0"
"36621","36602","700","2","0","0","25021","0","600000","0"
"36631","36603","700","2","0","0","25021","0","600000","0"
"36641","36604","700","2","0","0","25021","0","600000","0"
"36651","36605","700","2","0","0","25021","0","600000","0"
"36711","36701","3500","2","0","0","25021","0","600000","0"
"36811","36801","700","2","0","0","25021","0","600000","0"
"36821","36802","700","2","0","0","25021","0","600000","0"
"36831","36803","700","2","0","0","25021","0","600000","0"
"36841","36804","700","2","0","0","25021","0","600000","0"
"36851","36805","700","2","0","0","25021","0","600000","0"
"36911","36901","3500","2","0","0","25021","0","600000","0"
"37011","37001","3500","2","0","0","25021","0","600000","0"
"37111","37101","700","2","0","0","25021","0","600000","0"
"37121","37102","700","2","0","0","25021","0","600000","0"
"37131","37103","700","2","0","0","25021","0","600000","0"
"37141","37104","700","2","0","0","25021","0","600000","0"
"37151","37105","700","2","0","0","25021","0","600000","0"
"37211","37201","3500","2","0","0","25021","0","600000","0"
"37311","37301","700","2","0","0","25021","0","600000","0"
"37321","37302","700","2","0","0","25021","0","600000","0"
"37331","37303","700","2","0","0","25021","0","600000","0"
"37341","37304","700","2","0","0","25021","0","600000","0"
"37351","37305","700","2","0","0","25021","0","600000","0"
"37411","37401","700","2","0","0","25021","0","600000","0"
"37421","37402","700","2","0","0","25021","0","600000","0"
"37431","37403","700","2","0","0","25021","0","600000","0"
"37441","37404","700","2","0","0","25021","0","600000","0"
"37451","37405","700","2","0","0","25021","0","600000","0"
"37511","37501","700","2","0","0","25021","0","600000","0"
"37521","37502","700","2","0","0","25021","0","600000","0"
"37531","37503","700","2","0","0","25021","0","600000","0"
"37541","37504","700","2","0","0","25021","0","600000","0"
"37551","37505","700","2","0","0","25021","0","600000","0"
"37611","37601","3500","2","0","0","25021","0","600000","0"
"37711","37701","700","2","0","0","25021","0","600000","0"
"37721","37702","700","2","0","0","25021","0","600000","0"
"37731","37703","700","2","0","0","25021","0","600000","0"
"37741","37704","700","2","0","0","25021","0","600000","0"
"37751","37705","700","2","0","0","25021","0","600000","0"
"37811","37801","700","2","0","0","25021","0","600000","0"
"37821","37802","700","2","0","0","25021","0","600000","0"
"37831","37803","700","2","0","0","25021","0","600000","0"
"37841","37804","700","2","0","0","25021","0","600000","0"
"37851","37805","700","2","0","0","25021","0","600000","0"
"37911","37901","710","2","0","0","25021","0","610000","0"
"37921","37902","710","2","0","0","25021","0","610000","0"
"37931","37903","710","2","0","0","25021","0","610000","0"
"37941","37904","710","2","0","0","25021","0","610000","0"
"37951","37905","710","2","0","0","25021","0","610000","0"
"38011","38001","3550","2","0","0","25021","0","610000","0"
"38111","38101","3550","2","0","0","25021","0","610000","0"
"38211","38201","3550","2","0","0","25021","0","610000","0"
"38311","38301","710","2","0","0","25021","0","610000","0"
"38321","38302","710","2","0","0","25021","0","610000","0"
"38331","38303","710","2","0","0","25021","0","610000","0"
"38341","38304","710","2","0","0","25021","0","610000","0"
"38351","38305","710","2","0","0","25021","0","610000","0"
"38411","38401","710","2","0","0","25021","0","610000","0"
"38421","38402","710","2","0","0","25021","0","610000","0"
"38431","38403","710","2","0","0","25021","0","610000","0"
"38441","38404","710","2","0","0","25021","0","610000","0"
"38451","38405","710","2","0","0","25021","0","610000","0"
"38511","38501","3550","2","0","0","25021","0","610000","0"
"38611","38601","710","2","0","0","25021","0","610000","0"
"38621","38602","710","2","0","0","25021","0","610000","0"
"38631","38603","710","2","0","0","25021","0","610000","0"
"38641","38604","710","2","0","0","25021","0","610000","0"
"38651","38605","710","2","0","0","25021","0","610000","0"
"38711","38701","710","2","0","0","25021","0","610000","0"
"38721","38702","710","2","0","0","25021","0","610000","0"
"38731","38703","710","2","0","0","25021","0","610000","0"
"38741","38704","710","2","0","0","25021","0","610000","0"
"38751","38705","710","2","0","0","25021","0","610000","0"
"38811","38801","710","2","0","0","25021","0","610000","0"
"38821","38802","710","2","0","0","25021","0","610000","0"
"38831","38803","710","2","0","0","25021","0","610000","0"
"38841","38804","710","2","0","0","25021","0","610000","0"
"38851","38805","710","2","0","0","25021","0","610000","0"
"38911","38901","710","2","0","0","25021","0","610000","0"
"38921","38902","710","2","0","0","25021","0","610000","0"
"38931","38903","710","2","0","0","25021","0","610000","0"
"38941","38904","710","2","0","0","25021","0","610000","0"
"38951","38905","710","2","0","0","25021","0","610000","0"
"39011","39001","710","2","0","0","25021","0","610000","0"
"39021","39002","710","2","0","0","25021","0","610000","0"
"39031","39003","710","2","0","0","25021","0","610000","0"
"39041","39004","710","2","0","0","25021","0","610000","0"
"39051","39005","710","2","0","0","25021","0","610000","0"
"39111","39101","710","2","0","0","25021","0","610000","0"
"39121","39102","710","2","0","0","25021","0","610000","0"
"39131","39103","710","2","0","0","25021","0","610000","0"
"39141","39104","710","2","0","0","25021","0","610000","0"
"39151","39105","710","2","0","0","25021","0","610000","0"
"39211","39201","3550","2","0","0","25021","0","610000","0"
"39311","39301","710","2","0","0","25021","0","610000","0"
"39321","39302","710","2","0","0","25021","0","610000","0"
"39331","39303","710","2","0","0","25021","0","610000","0"
"39341","39304","710","2","0","0","25021","0","610000","0"
"39351","39305","710","2","0","0","25021","0","610000","0"
"39411","39401","710","2","0","0","25021","0","610000","0"
"39421","39402","710","2","0","0","25021","0","610000","0"
"39431","39403","710","2","0","0","25021","0","610000","0"
"39441","39404","710","2","0","0","25021","0","610000","0"
"39451","39405","710","2","0","0","25021","0","610000","0"
"39511","39501","710","2","0","0","25021","0","610000","0"
"39521","39502","710","2","0","0","25021","0","610000","0"
"39531","39503","710","2","0","0","25021","0","610000","0"
"39541","39504","710","2","0","0","25021","0","610000","0"
"39551","39505","710","2","0","0","25021","0","610000","0"
"39611","39601","710","2","0","0","25021","0","610000","0"
"39621","39602","710","2","0","0","25021","0","610000","0"
"39631","39603","710","2","0","0","25021","0","610000","0"
"39641","39604","710","2","0","0","25021","0","610000","0"
"39651","39605","710","2","0","0","25021","0","610000","0"
"39711","39701","710","2","0","0","25021","0","610000","0"
"39721","39702","710","2","0","0","25021","0","610000","0"
"39731","39703","710","2","0","0","25021","0","610000","0"
"39741","39704","710","2","0","0","25021","0","610000","0"
"39751","39705","710","2","0","0","25021","0","610000","0"
"39811","39801","3550","2","0","0","25021","0","610000","0"
"39911","39901","3550","2","0","0","25021","0","610000","0"
"40011","40001","710","2","0","0","25021","0","610000","0"
"40021","40002","710","2","0","0","25021","0","610000","0"
"40031","40003","710","2","0","0","25021","0","610000","0"
"40041","40004","710","2","0","0","25021","0","610000","0"
"40051","40005","710","2","0","0","25021","0","610000","0"
"40111","40101","3550","2","0","0","25021","0","610000","0"
"40211","40201","3550","2","0","0","25021","0","610000","0"
"40311","40301","3550","2","0","0","25021","0","610000","0"
"40411","40401","710","2","0","0","25021","0","610000","0"
"40421","40402","710","2","0","0","25021","0","610000","0"
"40431","40403","710","2","0","0","25021","0","610000","0"
"40441","40404","710","2","0","0","25021","0","610000","0"
"40451","40405","710","2","0","0","25021","0","610000","0"
"40511","40501","710","2","0","0","25021","0","610000","0"
"40521","40502","710","2","0","0","25021","0","610000","0"
"40531","40503","710","2","0","0","25021","0","610000","0"
"40541","40504","710","2","0","0","25021","0","610000","0"
"40551","40505","710","2","0","0","25021","0","610000","0"
"40611","40601","710","2","0","0","25021","0","610000","0"
"40621","40602","710","2","0","0","25021","0","610000","0"
"40631","40603","710","2","0","0","25021","0","610000","0"
"40641","40604","710","2","0","0","25021","0","610000","0"
"40651","40605","710","2","0","0","25021","0","610000","0"
"40711","40701","710","2","0","0","25021","0","610000","0"
"40721","40702","710","2","0","0","25021","0","610000","0"
"40731","40703","710","2","0","0","25021","0","610000","0"
"40741","40704","710","2","0","0","25021","0","610000","0"
"40751","40705","710","2","0","0","25021","0","610000","0"
"40811","40801","710","2","0","0","25021","0","610000","0"
"40821","40802","710","2","0","0","25021","0","610000","0"
"40831","40803","710","2","0","0","25021","0","610000","0"
"40841","40804","710","2","0","0","25021","0","610000","0"
"40851","40805","710","2","0","0","25021","0","610000","0"
"40911","40901","710","2","0","0","25021","0","610000","0"
"40921","40902","710","2","0","0","25021","0","610000","0"
"40931","40903","710","2","0","0","25021","0","610000","0"
"40941","40904","710","2","0","0","25021","0","610000","0"
"40951","40905","710","2","0","0","25021","0","610000","0"
"41011","41001","710","2","0","0","25021","0","610000","0"
"41021","41002","710","2","0","0","25021","0","610000","0"
"41031","41003","710","2","0","0","25021","0","610000","0"
"41041","41004","710","2","0","0","25021","0","610000","0"
"41051","41005","710","2","0","0","25021","0","610000","0"
"41111","41101","710","2","0","0","25021","0","610000","0"
"41121","41102","710","2","0","0","25021","0","610000","0"
"41131","41103","710","2","0","0","25021","0","610000","0"
"41141","41104","710","2","0","0","25021","0","610000","0"
"41151","41105","710","2","0","0","25021","0","610000","0"
"41211","41201","710","2","0","0","25021","0","610000","0"
"41221","41202","710","2","0","0","25021","0","610000","0"
"41231","41203","710","2","0","0","25021","0","610000","0"
"41241","41204","710","2","0","0","25021","0","610000","0"
"41251","41205","710","2","0","0","25021","0","610000","0"
"41311","41301","3550","2","0","0","25021","0","610000","0"
"41411","41401","3550","2","0","0","25021","0","610000","0"
"41511","41501","710","2","0","0","25021","0","610000","0"
"41521","41502","710","2","0","0","25021","0","610000","0"
"41531","41503","710","2","0","0","25021","0","610000","0"
"41541","41504","710","2","0","0","25021","0","610000","0"
"41551","41505","710","2","0","0","25021","0","610000","0"
"41611","41601","710","2","0","0","25021","0","610000","0"
"41621","41602","710","2","0","0","25021","0","610000","0"
"41631","41603","710","2","0","0","25021","0","610000","0"
"41641","41604","710","2","0","0","25021","0","610000","0"
"41651","41605","710","2","0","0","25021","0","610000","0"
"41711","41701","710","2","0","0","25021","0","610000","0"
"41721","41702","710","2","0","0","25021","0","610000","0"
"41731","41703","710","2","0","0","25021","0","610000","0"
"41741","41704","710","2","0","0","25021","0","610000","0"
"41751","41705","710","2","0","0","25021","0","610000","0"
"41811","41801","3550","2","0","0","25021","0","610000","0"
"41911","41901","710","2","0","0","25021","0","610000","0"
"41921","41902","710","2","0","0","25021","0","610000","0"
"41931","41903","710","2","0","0","25021","0","610000","0"
"41941","41904","710","2","0","0","25021","0","610000","0"
"41951","41905","710","2","0","0","25021","0","610000","0"
"42011","42001","710","2","0","0","25021","0","610000","0"
"42021","42002","710","2","0","0","25021","0","610000","0"
"42031","42003","710","2","0","0","25021","0","610000","0"
"42041","42004","710","2","0","0","25021","0","610000","0"
"42051","42005","710","2","0","0","25021","0","610000","0"
"42111","42101","710","2","0","0","25021","0","610000","0"
"42121","42102","710","2","0","0","25021","0","610000","0"
"42131","42103","710","2","0","0","25021","0","610000","0"
"42141","42104","710","2","0","0","25021","0","610000","0"
"42151","42105","710","2","0","0","25021","0","610000","0"
"42211","42201","3550","2","0","0","25021","0","610000","0"
"42311","42301","3550","2","0","0","25021","0","610000","0"
"42411","42401","710","2","0","0","25021","0","610000","0"
"42421","42402","710","2","0","0","25021","0","610000","0"
"42431","42403","710","2","0","0","25021","0","610000","0"
"42441","42404","710","2","0","0","25021","0","610000","0"
"42451","42405","710","2","0","0","25021","0","610000","0"
"42511","42501","710","2","0","0","25021","0","610000","0"
"42521","42502","710","2","0","0","25021","0","610000","0"
"42531","42503","710","2","0","0","25021","0","610000","0"
"42541","42504","710","2","0","0","25021","0","610000","0"
"42551","42505","710","2","0","0","25021","0","610000","0"
"42611","42601","710","2","0","0","25021","0","610000","0"
"42621","42602","710","2","0","0","25021","0","610000","0"
"42631","42603","710","2","0","0","25021","0","610000","0"
"42641","42604","710","2","0","0","25021","0","610000","0"
"42651","42605","710","2","0","0","25021","0","610000","0"
"42711","42701","3550","2","0","0","25021","0","610000","0"
"42811","42801","710","2","0","0","25021","0","610000","0"
"42821","42802","710","2","0","0","25021","0","610000","0"
"42831","42803","710","2","0","0","25021","0","610000","0"
"42841","42804","710","2","0","0","25021","0","610000","0"
"42851","42805","710","2","0","0","25021","0","610000","0"
"42911","42901","710","2","0","0","25021","0","610000","0"
"42921","42902","710","2","0","0","25021","0","610000","0"
"42931","42903","710","2","0","0","25021","0","610000","0"
"42941","42904","710","2","0","0","25021","0","610000","0"
"42951","42905","710","2","0","0","25021","0","610000","0"
"43011","43001","710","2","0","0","25021","0","610000","0"
"43021","43002","710","2","0","0","25021","0","610000","0"
"43031","43003","710","2","0","0","25021","0","610000","0"
"43041","43004","710","2","0","0","25021","0","610000","0"
"43051","43005","710","2","0","0","25021","0","610000","0"
