ab851d5b4f5faa3f3b4a226c0e332831521eb8eb58c2ac089753fb2b04104b43,ae7b3531626f3730710f82a39738666275b8d7da8e70bb040ded2c5c9c486bc7,39ea72b13d70dd0ee3ce5193f675777a4ccfb6f90e8f06b743099661c9798e4b,28d59090232caee5100af87d00ddb4a7444538134595743982bd2f40fb716c23,96b9dd8e42f29a1b8cdaf04561e441d3b31540d2fee2eea573d238d0f2aebffe,3822f8fe3d08e7463f0178b88a1075cc62da7f4b2cdb598d36793aa1d7a6cee9,10da0463f072df3654cb594c7e3ba68966a669e5f5d3f2fb2f0b2f2925c6cd7c,d2f40007400244d29a189d548aff51796cea0698cc8e7f51cb55be9ced6839a1,694a78f0116118f6c92f961ab72d2b2444cb14b74d4d0f3ece12f291b5204b90,1cfbffacb81071264ec1316c02185495247231fcf440cd3da46995c33b2e596c
"35951","35905","700","0","2","600000","0","0","0","25021"
"36011","36001","700","0","2","600000","0","0","0","25021"
"36021","36002","700","0","2","600000","0","0","0","25021"
"36031","36003","700","0","2","600000","0","0","0","25021"
"36041","36004","700","0","2","600000","0","0","0","25021"
"36051","36005","700","0","2","600000","0","0","0","25021"
"36111","36101","700","0","2","600000","0","0","0","25021"
"36121","36102","700","0","2","600000","0","0","0","25021"
"36131","36103","700","0","2","600000","0","0","0","25021"
"36141","36104","700","0","2","600000","0","0","0","25021"
"36151","36105","700","0","2","600000","0","0","0","25021"
"36211","36201","3500","0","2","600000","0","0","0","25021"
"36311","36301","700","0","2","600000","0","0","0","25021"
"36321","36302","700","0","2","600000","0","0","0","25021"
"36331","36303","700","0","2","600000","0","0","0","25021"
"36341","36304","700","0","2","600000","0","0","0","25021"
"36351","36305","700","0","2","600000","0","0","0","25021"
"36411","36401","700","0","2","600000","0","0","0","25021"
"36421","36402","700","0","2","600000","0","0","0","25021"
"36431","36403","700","0","2","600000","0","0","0","25021"
"36441","36404","700","0","2","600000","0","0","0","25021"
"36451","36405","700","0","2","600000","0","0","0","25021"
"36511","36501","700","0","2","600000","0","0","0","25021"
"36521","36502","700","0","2","600000","0","0","0","25021"
"36531","36503","700","0","2","600000","0","0","0","25021"
"36541","36504","700","0","2","600000","0","0","0","25021"
"36551","36505","700","0","2","600000","0","0","0","25021"
"36611","36601","700","0","2","600000","0","0","0","25021"
"36621","36602","700","0","2","600000","0","0","0","25021"
"36631","36603","700","0","2","600000","0","0","0","25021"
"36641","36604","700","0","2","600000","0","0","0","25021"
"36651","36605","700","0","2","600000","0","0","0","25021"
"36711","36701","3500","0","2","600000","0","0","0","25021"
"36811","36801","700","0","2","600000","0","0","0","25021"
"36821","36802","700","0","2","600000","0","0","0","25021"
"36831","36803","700","0","2","600000","0","0","0","25021"
"36841","36804","700","0","2","600000","0","0","0","25021"
"36851","36805","700","0","2","600000","0","0","0","25021"
"36911","36901","3500","0","2","600000","0","0","0","25021"
"37011","37001","3500","0","2","600000","0","0","0","25021"
"37111","37101","700","0","2","600000","0","0","0","25021"
"37121","37102","700","0","2","600000","0","0","0","25021"
"37131","37103","700","0","2","600000","0","0","0","25021"
"37141","37104","700","0","2","600000","0","0","0","25021"
"37151","37105","700","0","2","600000","0","0","0","25021"
"37211","37201","3500","0","2","600000","0","0","0","25021"
"37311","37301","700","0","2","600000","0","0","0","25021"
"37321","37302","700","0","2","600000","0","0","0","25021"
"37331","37303","700","0","2","600000","0","0","0","25021"
"37341","37304","700","0","2","600000","0","0","0","25021"
"37351","37305","700","0","2","600000","0","0","0","25021"
"37411","37401","700","0","2","600000","0","0","0","25021"
"37421","37402","700","0","2","600000","0","0","0","25021"
"37431","37403","700","0","2","600000","0","0","0","25021"
"37441","37404","700","0","2","600000","0","0","0","25021"
"37451","37405","700","0","2","600000","0","0","0","25021"
"37511","37501","700","0","2","600000","0","0","0","25021"
"37521","37502","700","0","2","600000","0","0","0","25021"
"37531","37503","700","0","2","600000","0","0","0","25021"
"37541","37504","700","0","2","600000","0","0","0","25021"
"37551","37505","700","0","2","600000","0","0","0","25021"
"37611","37601","3500","0","2","600000","0","0","0","25021"
"37711","37701","700","0","2","600000","0","0","0","25021"
"37721","37702","700","0","2","600000","0","0","0","25021"
"37731","37703","700","0","2","600000","0","0","0","25021"
"37741","37704","700","0","2","600000","0","0","0","25021"
"37751","37705","700","0","2","600000","0","0","0","25021"
"37811","37801","700","0","2","600000","0","0","0","25021"
"37821","37802","700","0","2","600000","0","0","0","25021"
"37831","37803","700","0","2","600000","0","0","0","25021"
"37841","37804","700","0","2","600000","0","0","0","25021"
"37851","37805","700","0","2","600000","0","0","0","25021"
"37911","37901","710","0","2","610000","0","0","0","25021"
"37921","37902","710","0","2","610000","0","0","0","25021"
"37931","37903","710","0","2","610000","0","0","0","25021"
"37941","37904","710","0","2","610000","0","0","0","25021"
"37951","37905","710","0","2","610000","0","0","0","25021"
"38011","38001","3550","0","2","610000","0","0","0","25021"
"38111","38101","3550","0","2","610000","0","0","0","25021"
"38211","38201","3550","0","2","610000","0","0","0","25021"
"38311","38301","710","0","2","610000","0","0","0","25021"
"38321","38302","710","0","2","610000","0","0","0","25021"
"38331","38303","710","0","2","610000","0","0","0","25021"
"38341","38304","710","0","2","610000","0","0","0","25021"
"38351","38305","710","0","2","610000","0","0","0","25021"
"38411","38401","710","0","2","610000","0","0","0","25021"
"38421","38402","710","0","2","610000","0","0","0","25021"
"38431","38403","710","0","2","610000","0","0","0","25021"
"38441","38404","710","0","2","610000","0","0","0","25021"
"38451","38405","710","0","2","610000","0","0","0","25021"
"38511","38501","3550","0","2","610000","0","0","0","25021"
"38611","38601","710","0","2","610000","0","0","0","25021"
"38621","38602","710","0","2","610000","0","0","0","25021"
"38631","38603","710","0","2","610000","0","0","0","25021"
"38641","38604","710","0","2","610000","0","0","0","25021"
"38651","38605","710","0","2","610000","0","0","0","25021"
"38711","38701","710","0","2","610000","0","0","0","25021"
"38721","38702","710","0","2","610000","0","0","0","25021"
"38731","38703","710","0","2","610000","0","0","0","25021"
"38741","38704","710","0","2","610000","0","0","0","25021"
"38751","38705","710","0","2","610000","0","0","0","25021"
"38811","38801","710","0","2","610000","0","0","0","25021"
"38821","38802","710","0","2","610000","0","0","0","25021"
"38831","38803","710","0","2","610000","0","0","0","25021"
"38841","38804","710","0","2","610000","0","0","0","25021"
"38851","38805","710","0","2","610000","0","0","0","25021"
"38911","38901","710","0","2","610000","0","0","0","25021"
"38921","38902","710","0","2","610000","0","0","0","25021"
"38931","38903","710","0","2","610000","0","0","0","25021"
"38941","38904","710","0","2","610000","0","0","0","25021"
"38951","38905","710","0","2","610000","0","0","0","25021"
"39011","39001","710","0","2","610000","0","0","0","25021"
"39021","39002","710","0","2","610000","0","0","0","25021"
"39031","39003","710","0","2","610000","0","0","0","25021"
"39041","39004","710","0","2","610000","0","0","0","25021"
"39051","39005","710","0","2","610000","0","0","0","25021"
"39111","39101","710","0","2","610000","0","0","0","25021"
"39121","39102","710","0","2","610000","0","0","0","25021"
"39131","39103","710","0","2","610000","0","0","0","25021"
"39141","39104","710","0","2","610000","0","0","0","25021"
"39151","39105","710","0","2","610000","0","0","0","25021"
"39211","39201","3550","0","2","610000","0","0","0","25021"
"39311","39301","710","0","2","610000","0","0","0","25021"
"39321","39302","710","0","2","610000","0","0","0","25021"
"39331","39303","710","0","2","610000","0","0","0","25021"
"39341","39304","710","0","2","610000","0","0","0","25021"
"39351","39305","710","0","2","610000","0","0","0","25021"
"39411","39401","710","0","2","610000","0","0","0","25021"
"39421","39402","710","0","2","610000","0","0","0","25021"
"39431","39403","710","0","2","610000","0","0","0","25021"
"39441","39404","710","0","2","610000","0","0","0","25021"
"39451","39405","710","0","2","610000","0","0","0","25021"
"39511","39501","710","0","2","610000","0","0","0","25021"
"39521","39502","710","0","2","610000","0","0","0","25021"
"39531","39503","710","0","2","610000","0","0","0","25021"
"39541","39504","710","0","2","610000","0","0","0","25021"
"39551","39505","710","0","2","610000","0","0","0","25021"
"39611","39601","710","0","2","610000","0","0","0","25021"
"39621","39602","710","0","2","610000","0","0","0","25021"
"39631","39603","710","0","2","610000","0","0","0","25021"
"39641","39604","710","0","2","610000","0","0","0","25021"
"39651","39605","710","0","2","610000","0","0","0","25021"
"39711","39701","710","0","2","610000","0","0","0","25021"
"39721","39702","710","0","2","610000","0","0","0","25021"
"39731","39703","710","0","2","610000","0","0","0","25021"
"39741","39704","710","0","2","610000","0","0","0","25021"
"39751","39705","710","0","2","610000","0","0","0","25021"
"39811","39801","3550","0","2","610000","0","0","0","25021"
"39911","39901","3550","0","2","610000","0","0","0","25021"
"40011","40001","710","0","2","610000","0","0","0","25021"
"40021","40002","710","0","2","610000","0","0","0","25021"
"40031","40003","710","0","2","610000","0","0","0","25021"
"40041","40004","710","0","2","610000","0","0","0","25021"
"40051","40005","710","0","2","610000","0","0","0","25021"
"40111","40101","3550","0","2","610000","0","0","0","25021"
"40211","40201","3550","0","2","610000","0","0","0","25021"
"40311","40301","3550","0","2","610000","0","0","0","25021"
"40411","40401","710","0","2","610000","0","0","0","25021"
"40421","40402","710","0","2","610000","0","0","0","25021"
"40431","40403","710","0","2","610000","0","0","0","25021"
"40441","40404","710","0","2","610000","0","0","0","25021"
"40451","40405","710","0","2","610000","0","0","0","25021"
"40511","40501","710","0","2","610000","0","0","0","25021"
"40521","40502","710","0","2","610000","0","0","0","25021"
"40531","40503","710","0","2","610000","0","0","0","25021"
"40541","40504","710","0","2","610000","0","0","0","25021"
"40551","40505","710","0","2","610000","0","0","0","25021"
"40611","40601","710","0","2","610000","0","0","0","25021"
"40621","40602","710","0","2","610000","0","0","0","25021"
"40631","40603","710","0","2","610000","0","0","0","25021"
"40641","40604","710","0","2","610000","0","0","0","25021"
"40651","40605","710","0","2","610000","0","0","0","25021"
"40711","40701","710","0","2","610000","0","0","0","25021"
"40721","40702","710","0","2","610000","0","0","0","25021"
"40731","40703","710","0","2","610000","0","0","0","25021"
"40741","40704","710","0","2","610000","0","0","0","25021"
"40751","40705","710","0","2","610000","0","0","0","25021"
"40811","40801","710","0","2","610000","0","0","0","25021"
"40821","40802","710","0","2","610000","0","0","0","25021"
"40831","40803","710","0","2","610000","0","0","0","25021"
"40841","40804","710","0","2","610000","0","0","0","25021"
"40851","40805","710","0","2","610000","0","0","0","25021"
"40911","40901","710","0","2","610000","0","0","0","25021"
"40921","40902","710","0","2","610000","0","0","0","25021"
"40931","40903","710","0","2","610000","0","0","0","25021"
"40941","40904","710","0","2","610000","0","0","0","25021"
"40951","40905","710","0","2","610000","0","0","0","25021"
"41011","41001","710","0","2","610000","0","0","0","25021"
"41021","41002","710","0","2","610000","0","0","0","25021"
"41031","41003","710","0","2","610000","0","0","0","25021"
"41041","41004","710","0","2","610000","0","0","0","25021"
"41051","41005","710","0","2","610000","0","0","0","25021"
"41111","41101","710","0","2","610000","0","0","0","25021"
"41121","41102","710","0","2","610000","0","0","0","25021"
"41131","41103","710","0","2","610000","0","0","0","25021"
"41141","41104","710","0","2","610000","0","0","0","25021"
"41151","41105","710","0","2","610000","0","0","0","25021"
"41211","41201","710","0","2","610000","0","0","0","25021"
"41221","41202","710","0","2","610000","0","0","0","25021"
"41231","41203","710","0","2","610000","0","0","0","25021"
"41241","41204","710","0","2","610000","0","0","0","25021"
"41251","41205","710","0","2","610000","0","0","0","25021"
"41311","41301","3550","0","2","610000","0","0","0","25021"
"41411","41401","3550","0","2","610000","0","0","0","25021"
"41511","41501","710","0","2","610000","0","0","0","25021"
"41521","41502","710","0","2","610000","0","0","0","25021"
"41531","41503","710","0","2","610000","0","0","0","25021"
"41541","41504","710","0","2","610000","0","0","0","25021"
"41551","41505","710","0","2","610000","0","0","0","25021"
"41611","41601","710","0","2","610000","0","0","0","25021"
"41621","41602","710","0","2","610000","0","0","0","25021"
"41631","41603","710","0","2","610000","0","0","0","25021"
"41641","41604","710","0","2","610000","0","0","0","25021"
"41651","41605","710","0","2","610000","0","0","0","25021"
"41711","41701","710","0","2","610000","0","0","0","25021"
"41721","41702","710","0","2","610000","0","0","0","25021"
"41731","41703","710","0","2","610000","0","0","0","25021"
"41741","41704","710","0","2","610000","0","0","0","25021"
"41751","41705","710","0","2","610000","0","0","0","25021"
"41811","41801","3550","0","2","610000","0","0","0","25021"
"41911","41901","710","0","2","610000","0","0","0","25021"
"41921","41902","710","0","2","610000","0","0","0","25021"
"41931","41903","710","0","2","610000","0","0","0","25021"
"41941","41904","710","0","2","610000","0","0","0","25021"
"41951","41905","710","0","2","610000","0","0","0","25021"
"42011","42001","710","0","2","610000","0","0","0","25021"
"42021","42002","710","0","2","610000","0","0","0","25021"
"42031","42003","710","0","2","610000","0","0","0","25021"
"42041","42004","710","0","2","610000","0","0","0","25021"
"42051","42005","710","0","2","610000","0","0","0","25021"
"42111","42101","710","0","2","610000","0","0","0","25021"
"42121","42102","710","0","2","610000","0","0","0","25021"
"42131","42103","710","0","2","610000","0","0","0","25021"
"42141","42104","710","0","2","610000","0","0","0","25021"
"42151","42105","710","0","2","610000","0","0","0","25021"
"42211","42201","3550","0","2","610000","0","0","0","25021"
"42311","42301","3550","0","2","610000","0","0","0","25021"
"42411","42401","710","0","2","610000","0","0","0","25021"
"42421","42402","710","0","2","610000","0","0","0","25021"
"42431","42403","710","0","2","610000","0","0","0","25021"
"42441","42404","710","0","2","610000","0","0","0","25021"
"42451","42405","710","0","2","610000","0","0","0","25021"
"42511","42501","710","0","2","610000","0","0","0","25021"
"42521","42502","710","0","2","610000","0","0","0","25021"
"42531","42503","710","0","2","610000","0","0","0","25021"
"42541","42504","710","0","2","610000","0","0","0","25021"
"42551","42505","710","0","2","610000","0","0","0","25021"
"42611","42601","710","0","2","610000","0","0","0","25021"
"42621","42602","710","0","2","610000","0","0","0","25021"
"42631","42603","710","0","2","610000","0","0","0","25021"
"42641","42604","710","0","2","610000","0","0","0","25021"
"42651","42605","710","0","2","610000","0","0","0","25021"
"42711","42701","3550","0","2","610000","0","0","0","25021"
"42811","42801","710","0","2","610000","0","0","0","25021"
"42821","42802","710","0","2","610000","0","0","0","25021"
"42831","42803","710","0","2","610000","0","0","0","25021"
"42841","42804","710","0","2","610000","0","0","0","25021"
"42851","42805","710","0","2","610000","0","0","0","25021"
"42911","42901","710","0","2","610000","0","0","0","25021"
"42921","42902","710","0","2","610000","0","0","0","25021"
"42931","42903","710","0","2","610000","0","0","0","25021"
"42941","42904","710","0","2","610000","0","0","0","25021"
"42951","42905","710","0","2","610000","0","0","0","25021"
"43011","43001","710","0","2","610000","0","0","0","25021"
"43021","43002","710","0","2","610000","0","0","0","25021"
"43031","43003","710","0","2","610000","0","0","0","25021"
"43041","43004","710","0","2","610000","0","0","0","25021"
"43051","43005","710","0","2","610000","0","0","0","25021"
