9362bcea2648602e97ac4c624a1e771bd4a43bd5a1c6269f616ccdbe7d726f03,4c39ccb9dda670254fac7156cf92d7c03ea0c52ba9983e6b3195df0d7fe6dfc5,d0ccfd5f64c46211ce4a282a8b85ddf9bf2460d48c776b9e904af6ea541089d1,b3c412602bc8718a19e30a5f26965df0f215124817800f6c31d39cd2c7c7a34e,2b1585b9e4f2c09878fa925fafdd0fd95c31e567ef2a985f3e3ba7688f71281f,5cd72204c6bd1eea8f026bbac39a99abd02992b76c6a267b01e4fc58d43fa4fa,58523c9dd9eb113bb137962af4dff4f439651be9af098e7fd78e653d6aa90998,adefaaad54929935d6370255055df7d0405d8f2b188960cb01da981697c10f51,601e238ea8d52564ac1041748c5b0068e22e22373d19e817356d0e7aea32a8c6,dc4cbae37bf844d36dc4bf47e063c16b1d5116d05df179dde9b35db2115ecd2b,2f4bb94d322781eb591dd77b16ca764b01459827929b642f66c27efce1692c2e
"vo_drama_10082005","0","","505","0","","505022","21","","","vo_drama_10082005_004"
"102211","1","0.5","505","6","0","505023","11","0","0","それって結局いつもと変わってない\n気がするけど……"
"102211","","","505","1","","505024","3","","0.2","nop_talk_bitter"
"505023","","","505","","","505025","91","","",""
"102211","","","505","1","","505026","3","","0.2","nop_idle_bitter"
"vo_drama_10082005","0","","505","0","","505027","21","","","vo_drama_10082005_005"
"100611","1","0.5","505","5","0","505028","11","0","0","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪"
"100611","","","505","1","","505029","3","","0.2","nop_talk_wish"
"3.5","","","505","","","505030","93","","","1"
"100611","","","505","1","","505031","3","","0.2","nop_talk_joy1"
"100711","","","505","1","","505032","3","","0.2","nop_05_miyako_idle_normal"
"505028","","","505","","","505033","91","","",""
"100611","","","505","1","","505034","3","","0.2","nop_idle_joy1"
"vo_drama_10082005","0","","505","0","","505035","21","","","vo_drama_10082005_006"
"103111","1","0.5","505","6","0","505036","11","0","0","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。"
"103111","","","505","","","505037","4","","","0"
"103111","","","505","1","","505038","3","","0.2","nop_05_shinobu_talk_wish"
"2051","","","505","","","505039","4","","","0"
"6","","","505","","","505040","93","","","1"
"103111","","","505","1","","505041","3","","0.2","nop_05_shinobu_talk_normal"
"505036","","","505","","","505042","91","","",""
"103111","","","505","1","","505043","3","","0.2","nop_05_shinobu_idle_normal"
"vo_drama_10082005","0","","505","0","","505044","21","","","vo_drama_10082005_007"
"102211","1","0.5","505","7","0","505045","11","0","0","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……"
"102211","","","505","1","","505046","3","","0.2","nop_talk_surprise1"
"505045","","","505","","","505047","91","","",""
"102211","","","505","1","","505048","3","","0.2","nop_idle_surprise1"
"vo_drama_10082005","0","","505","0","","505049","21","","","vo_drama_10082005_008"
"100611","1","0.5","505","6","0","505050","11","0","0","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。"
"100611","","","505","1","","505051","3","","0.2","nop_talk_surprise1"
"3","","","505","","","505052","93","","","1"
"100611","","","505","1","","505053","3","","0.2","nop_talk_memory"
"1","","","505","","","505054","93","","","1"
"100711","","","505","","","505055","4","","","1"
"100711","nop_05_miyako_idle_arm_crossed","","505","0","1","505056","3","0","0.2","nop_05_miyako_talk_arm_crossed"
"100711","","","505","2","","505057","12","","","17"
"505050","","","505","","","505058","91","","",""
"100611","","","505","1","","505059","3","","0.2","nop_idle_memory2"
"vo_drama_10082005","0","","505","0","","505060","21","","","vo_drama_10082005_009"
"102211","1","0.5","505","7","0","505061","11","0","0","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。"
"102211","","","505","1","","505062","3","","0.2","nop_talk_wish"
"505061","","","505","","","505063","91","","",""
"102211","","","505","1","","505064","3","","0.2","nop_idle_wish"
"vo_drama_10082005","0","","505","0","","505065","21","","","vo_drama_10082005_010"
"100611","1","0.5","505","6","0","505066","11","0","0","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。"
"100611","","","505","1","","505067","3","","0.2","nop_talk_joy1"
"505066","","","505","","","505068","91","","",""
"100611","","","505","1","","505069","3","","0.2","nop_idle_joy1"
"vo_drama_10082005","0","","505","0","","505070","21","","","vo_drama_10082005_011"
"102211","1","0.5","505","6","0","505071","11","0","0","あ、それは私も気になるかも。\nシノブさん、お願いできます？"
"102211","","","505","1","","505072","3","","0.2","nop_talk_normal"
"505071","","","505","","","505073","91","","",""
"0.3","","","505","","","505074","93","","",""
"102211","","","505","1","","505075","3","","0.2","nop_idle_normal"
"vo_drama_10082005","0","","505","0","","505076","21","","","vo_drama_10082005_012"
"103111","1","0.5","505","3","0","505077","11","0","0","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。"
"103111","","","505","1","","505078","3","","0.2","nop_05_shinobu_talk_wish"
"100711","","","505","1","","505079","3","","0.2","nop_05_miyako_run_angry"
"100711","3","","505","-240","","505080","2","","","-1000"
"6","","","505","","","505081","93","","","1"
"103111","","","505","1","","505082","3","","0.2","nop_05_shinobu_talk_thinking"
"102211","","","505","1","","505083","3","","0.2","nop_idle_bitter2"
"102211","","","505","1","","505084","12","","","4"
"0.2","","","505","","","505085","93","","","1"
"100611","","","505","1","","505086","3","","0.2","nop_idle_surprise1"
"100611","","","505","0.8","","505087","12","","","4"
"2.1","","","505","","","505088","93","","","1"
"505077","","","505","","","505089","91","","",""
"103111","","","505","1","","505090","3","","0.2","nop_05_shinobu_idle_thinking"
"vo_drama_10082005","0","","505","0","","505091","21","","","vo_drama_10082005_013"
"102211","1","0.5","505","5","0","505092","11","0","0","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！"
"102211","","","505","1","","505093","3","","0.2","nop_talk_sad"
"4.5","","","505","","","505094","93","","","1"
"102211","","","505","1","","505095","3","","0.2","nop_talk_surprise1"
"505092","","","505","","","505096","91","","",""
"103111","","","505","1","","505097","3","","0.2","nop_05_shinobu_idle_surprise"
"103111","","","505","1.8","","505098","12","","","4"
"102211","","","505","1","","505099","3","","0.2","nop_run_sad"
"102211","4","","505","-230","","505100","2","","","-1000"
"1","","","505","","","505101","93","","","0"
"vo_drama_10082005","0","","505","0","","505102","21","","","vo_drama_10082005_014"
"100611","1","0.5","505","6","0","505103","11","0","0","大変！　止めないと！\nシノブさんも早く～！"
"100611","","","505","1","","505104","3","","0.2","nop_talk_surprise2"
"4.5","","","505","","","505105","93","","","1"
"505103","","","505","","","505106","91","","",""
"100611","","","505","1","","505107","3","","0.2","nop_run_sad"
"100611","4","","505","-260","0","505108","2","","","-1000"
"2","","","505","","","505109","93","","",""
"103111","","","505","","","505110","4","","","1"
"2051","","","505","","","505111","4","","","1"
"0.5","","","505","","","505112","93","","",""
"505108","","","505","","","505113","91","","",""
"100611","","","505","1","","505114","3","","0.2","nop_idle_normal"
"vo_drama_10082005","0","","505","0","","505115","21","","","vo_drama_10082005_015"
"103111","1","1","505","5","0","505116","11","0","0","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。"
"103111","","","505","1","","505117","3","","0.2","nop_05_shinobu_talk_wish"
"3.2","","","505","","","505118","93","","","1"
"103111","","","505","","","505119","4","","","0"
"2051","","","505","","","505120","4","","","0"
"103111","","","505","1","","505121","3","","0.2","nop_05_shinobu_look_talk_wish_blink"
"6","","","505","","","505122","93","","","1"
"103111","nop_05_shinobu_look_talk_wish","","505","0","1","505123","3","0.2","0.2","nop_05_shinobu_bow"
"505116","","","505","","","505124","91","","",""
"103111","","","505","","","505125","4","","","1"
"2051","","","505","","","505126","4","","","1"
"103111","","","505","1","","505127","3","","0.2","nop_05_shinobu_idle_normal"
"0.4","","","505","","","505128","93","","","1"
"103111","","","505","1","","505129","3","","0.2","nop_05_shinobu_run"
"103111","4","","505","-250","","505130","2","","","-1000"
"2051","4","","505","-225","","505131","2","","","-1000"
"0.5","","","505","","","505132","93","","","0"
"1","-300","nop_idle_arm_crossed","506","105","-275","506001","1","0","1.95","104731"
"1","300","nop_idle_thinking","506","104","-275","506002","1","1","1.95","107131"
"1","-150","nop_idle_normal","506","102","-255","506003","1","0","1.95","103731"
"1","150","nop_idle_surprise_kira","506","103","-255","506004","1","1","1.95","100511"
"0.5","","","506","","","506005","93","","","0"
"vo_drama_10082006","0","","506","0","","506006","21","","","vo_drama_10082006_001"
"107131","1","0.5","506","8","0","506007","11","0","0","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！"
"107131","nop_06_cris_ahaha_loop","","506","0","1","506008","3","0.2","0.2","nop_06_cris_ahaha_in"
"2","","","506","","","506009","93","","","1"
"107131","nop_talk_doya_loop","","506","0","1","506010","3","0.2","0.2","nop_talk_doya"
"506007","","","506","","","506011","91","","",""
"vo_drama_10082006","0","","506","0","","506012","21","","","vo_drama_10082006_002"
"103731","1","0.5","506","8","0","506013","11","0","0","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……"
"103731","","","506","1","","506014","3","","0.2","nop_06_tomo_talk_anger"
"506013","","","506","","","506015","91","","",""
"103731","","","506","1","","506016","3","","0.2","nop_06_tomo_idle_anger"
"vo_drama_10082006","0","","506","0","","506017","21","","","vo_drama_10082006_003"
"104731","1","0.5","506","8","0","506018","11","0","0","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……"
"104731","","","506","1","","506019","3","","0.2","nop_talk_normal"
"506018","","","506","","","506020","91","","",""
"104731","","","506","1","","506021","3","","0.2","nop_idle_normal"
"vo_drama_10082006","0","","506","0","","506022","21","","","vo_drama_10082006_004"
"100511","1","0.5","506","8","0","506023","11","0","0","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！"
"100511","nop_talk_guts2_loop","","506","0","1","506024","3","0.2","0.2","nop_talk_guts2"
"506023","","","506","","","506025","91","","",""
"100511","","","506","1","","506026","3","","0.2","nop_idle_guts2"
"vo_drama_10082006","0","","506","0","","506027","21","","","vo_drama_10082006_005"
"103731","1","0.5","506","8","0","506028","11","0","0","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？"
"103731","","","506","1","","506029","3","","0.2","nop_talk_worry"
"3","","","506","","","506030","93","","","1"
"103731","nop_06_tomo_talk_arm_crossed_loop","","506","0","1","506031","3","0.2","0.2","nop_06_tomo_talk_arm_crossed"
"506028","","","506","","","506032","91","","",""
"103731","","","506","1","","506033","3","","0.2","nop_06_tomo_idle_arm_crossed"
"vo_drama_10082006","0","","506","0","","506034","21","","","vo_drama_10082006_006"
"107131","1","0.5","506","8","0","506035","11","0","0","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。"
"107131","","","506","1","","506036","3","","0.2","nop_talk_thinking"
"2","","","506","","","506037","93","","","1"
"107131","nop_16_kaya_talk_normal2_loop","","506","0","1","506038","3","0.2","0.2","nop_16_kaya_talk_normal2"
"506035","","","506","","","506039","91","","",""
"107131","","","506","1","","506040","3","","0.2","nop_16_kaya_idle_normal2"
"vo_drama_10082006","0","","506","0","","506041","21","","","vo_drama_10082006_007"
"104731","1","0.5","506","8","0","506042","11","0","0","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。"
"104731","","","506","1","","506043","3","","0.2","nop_talk_thinking"
"3.5","","","506","","","506044","93","","","1"
"104731","","","506","1","","506045","3","","0.2","nop_talk_normal"
"506042","","","506","","","506046","91","","",""
"104731","","","506","1","","506047","3","","0.2","nop_idle_normal"
"vo_drama_10082006","0","","506","0","","506048","21","","","vo_drama_10082006_008"
"103731","1","0.5","506","8","0","506049","11","0","0","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。"
"103731","","","506","1","","506050","3","","0.2","nop_talk_worry"
"3","","","506","","","506051","93","","","1"
"103731","","","506","1","","506052","3","","0.2","nop_06_tomo_talk_tsun_pain"
"1","","","506","","","506053","93","","","1"
"103731","nop_06_tomo_idle_guts2","","506","0","1","506054","3","0.2","0.2","nop_06_tomo_talk_guts2"
"506049","","","506","","","506055","91","","",""
"vo_drama_10082006","0","","506","0","","506056","21","","","vo_drama_10082006_009"
"100511","1","0.5","506","8","0","506057","11","0","0","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！"
"100511","","","506","1","","506058","3","","0.2","nop_talk_normal"
"2","","","506","","","506059","93","","","1"
"100511","nop_06_matsuri_pose_loop","","506","0","1","506060","3","0.2","0.2","nop_06_matsuri_pose"
"506057","","","506","","","506061","91","","",""
"0.5","","","506","","","506062","93","","","0"
"1","-150","nop_idle_normal","507","101","-225","507001","1","0","1.95","102831"
"1","150","nop_idle_joy1","507","100","-225","507002","1","1","1.95","102111"
"1","-300","nop_idle_normal","507","105","-255","507003","1","0","1.95","102511"
"1","300","nop_idle_joy1","507","104","-255","507004","1","1","1.95","102311"
"0.5","","","507","","","507005","93","","","0"
"vo_drama_10082007","0","","507","0","","507006","21","","","vo_drama_10082007_001"
"102831","1","0.5","507","8","0","507007","11","0","0","今日はお招きありがとう。\nみんな楽しませてもらってるわ。"
"102831","","","507","1","","507008","3","","0.2","nop_talk_joy3"
"507007","","","507","","","507009","91","","",""
"102831","","","507","1","","507010","3","","0.2","nop_idle_normal"
"vo_drama_10082007","0","","507","0","","507011","21","","","vo_drama_10082007_002"
"102511","1","0.5","507","8","0","507012","11","0","0","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。"
"102511","","","507","1","","507013","3","","0.2","nop_talk_joy3_dere"
"3","","","507","","","507014","93","","","1"
"102511","","","507","1","","507015","3","","0.2","nop_talk_joy1"
"507012","","","507","","","507016","91","","",""
"102511","","","507","1","","507017","3","","0.2","nop_idle_normal"
"vo_drama_10082007","0","","507","0","","507018","21","","","vo_drama_10082007_003"
"102311","1","0.5","507","8","0","507019","11","0","0","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？"
"102311","","","507","1","","507020","3","","0.2","nop_talk_joy1_normal"
"1.9","","","507","","","507021","93","","","1"
"102311","","","507","1","","507022","3","","0.2","nop_talk_wish_surprise"
"507019","","","507","","","507023","91","","",""
"vo_drama_10082007","0","","507","0","","507024","21","","","vo_drama_10082007_004"
"102111","1","0.5","507","8","0","507025","11","0","0","なんだかギルドレースの時みたい。\nあ……！"
"102111","","","507","1","","507026","3","","0.2","nop_talk_wish"
"2.5","","","507","","","507027","93","","","1"
"102111","","","507","1","","507028","3","","0.2","nop_07_kurumi_talk_memory"
"507025","","","507","","","507029","91","","",""
"vo_drama_10082007","0","","507","0","","507030","21","","","vo_drama_10082007_005"
"102831","1","0.5","507","8","0","507031","11","0","0","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？"
"102831","","","507","1","","507032","3","","0.2","nop_talk_bitter"
"4.3","","","507","","","507033","93","","","1"
"102111","","","507","1","","507034","3","","0.2","nop_idle_joy_dere"
"102311","nop_talk_guts2_loop","","507","0","1","507035","3","0","0.2","nop_talk_guts2"
"507031","","","507","","","507036","91","","",""
"102831","","","507","1","","507037","3","","0.2","nop_idle_normal"
"vo_drama_10082007","0","","507","0","","507038","21","","","vo_drama_10082007_006"
"102511","1","0.5","507","8","0","507039","11","0","0","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。"
"102511","nop_talk_guts_loop","","507","0","1","507040","3","0","0.2","nop_talk_guts"
"507039","","","507","","","507041","91","","",""
"vo_drama_10082007","0","","507","0","","507042","21","","","vo_drama_10082007_007"
"102311","1","0.5","507","8","0","507043","11","0","0","スズメにそう言われると\n逆に心配になっちゃうんだけど……"
"102311","","","507","1","","507044","3","","0.2","nop_talk_jitome"
"102111","","","507","1","","507045","3","","0.2","nop_07_kurumi_idle_bitter"
"507043","","","507","","","507046","91","","",""
"vo_drama_10082007","0","","507","0","","507047","21","","","vo_drama_10082007_008"
"102511","1","0.5","507","8","0","507048","11","0","0","ええー？　そ、そんな～！"
"102511","nop_07_suzume_tohoho_loop","","507","0","1","507049","3","0","0","nop_07_suzume_tohoho_in"
"102831","","","507","1","","507050","3","","0.2","nop_idle_bitter"
"507048","","","507","","","507051","91","","",""
"vo_drama_10082007","0","","507","0","","507052","21","","","vo_drama_10082007_009"
"102831","1","0.5","507","8","0","507053","11","0","0","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。"
"102831","","","507","1","","507054","3","","0.2","nop_talk_normal"
"2.3","","","507","","","507055","93","","","1"
"102831","","","507","1","","507056","3","","0.2","nop_talk_joy1"
"507053","","","507","","","507057","91","","",""
"0.5","","","507","","","507058","93","","","0"
"1","-150","nop_idle_normal_joy","508","100","-255","508001","1","0","1.95","101011"
"1","150","nop_idle_arm_crossed","508","101","-255","508002","1","1","1.95","104331"
"1","-300","nop_idle_joy_normal","508","104","-275","508003","1","0","1.95","101711"
"1","300","nop_idle_normal","508","105","-275","508004","1","1","1.95","101431"
"0.5","","","508","","","508005","93","","","0"
"101011","1","0.5","508","8","0","508006","11","0","0","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。"
"101011","","","508","0","","508007","3","","0.2","nop_talk_joy1"
"1.3","","","508","","","508008","93","","","1"
"101011","nop_talk_joy1","","508","0","1","508009","3","0.2","0.2","nop_bow2"
"508006","","","508","","","508010","91","","",""
"101011","","","508","1","","508011","3","","0.2","nop_idle_normal"
"104331","1","0.5","508","8","0","508012","11","0","0","呼んでくれてありがとうな。\nユイも喜んでたぜ。"
"104331","","","508","1","","508013","3","","0.2","nop_talk_joy1"
"508012","","","508","","","508014","91","","",""
"104331","","","508","1","","508015","3","","0.2","nop_idle_joy_normal"
"101711","1","0.5","508","8","0","508016","11","0","0","色んな料理がいっぱいで\n見てるだけで楽しいさ～！"
"101711","","","508","1","","508017","3","","0.2","nop_talk_joy2"
"508016","","","508","","","508018","91","","",""
"101711","","","508","1","","508019","3","","0.2","nop_idle_joy1"
"101431","1","0.5","508","8","0","508020","11","0","0","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。"
"101431","","","508","1","","508021","3","","0.2","nop_talk_thinking"
"1.5","","","508","","","508022","93","","","1"
"101431","","","508","1","","508023","3","","0.2","nop_talk_normal"
"508020","","","508","","","508024","91","","",""
"101431","","","508","1","","508025","3","","0.2","nop_idle_normal"
"101711","1","0.5","508","8","0","508026","11","0","0","【美食殿】のおせち料理？\n絶対美味しいさ～！"
"101711","","","508","1","","508027","3","","0.2","nop_talk_normal"
"1.75","","","508","","","508028","93","","","1"
"101711","","","508","1","","508029","3","","0.2","nop_talk_joy1"
"508026","","","508","","","508030","91","","",""
"101711","","","508","1","","508031","3","","0.2","nop_idle_joy_normal"
"104331","1","0.5","508","8","0","508032","11","0","0","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？"
"104331","nop_talk_arm_crossed_loop2","","508","0","1","508033","3","0.2","0.2","nop_talk_arm_crossed2"
"508032","","","508","","","508034","91","","",""
"104331","","","508","1","","508035","3","","0.2","nop_idle_arm_crossed2"
"101431","1","0.5","508","8","0","508036","11","0","0","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……"
"101431","nop_talk_doya_loop","","508","0","1","508037","3","0.2","0.2","nop_talk_doya"
"2.9","","","508","","","508038","93","","","1"
"101431","","","508","1","","508039","3","","0.2","nop_talk_thinking"
"101011","1","0","508","1","0","508040","12","0","0","10"
"101011","","","508","1","","508041","3","","0.2","nop_look_idle_normal"
"508036","","","508","","","508042","91","","",""
"101431","","","508","1","","508043","3","","0.2","nop_idle_thinking"
"508040","","","508","","","508044","91","","",""
"101011","1","0.5","508","8","0","508045","11","0","0","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？"
"101011","nop_talk_joy1","","508","0","1","508046","3","0.2","0.2","nop_look_smile"
"4","","","508","","","508047","93","","","1"
"101431","1","0","508","1","0","508048","12","0","0","4"
"101431","","","508","1","","508049","3","","0.2","nop_idle_surprise2"
"508045","","","508","","","508050","91","","",""
"101011","","","508","1","","508051","3","","0.2","nop_idle_joy1"
"508048","","","508","","","508052","91","","",""
"101431","1","0","508","8","0","508053","11","0","0","ええー、マホさんずるいよ～！"
"101431","","","508","1","","508054","3","","0.2","nop_talk_joy1_sad"
"1","","","508","","","508055","93","","","1"
"101431","","","508","1","","508056","3","","0.2","nop_talk_sad2"
"508053","","","508","","","508057","91","","",""
"101431","1","0","508","1","0","508058","12","0","0","17"
"101431","","","508","1","","508059","3","","0.2","nop_idle_sad2"
"104331","1","0","508","1","0","508060","12","0","0","10"
"104331","","","508","1","","508061","3","","0.2","nop_talk_joy3"
"101711","1","0","508","1","0","508062","12","0","0","10"
"101711","","","508","1","","508063","3","","0.2","nop_talk_joy2"
"101011","1","0","508","1","0","508064","12","0","0","10"
"101011","","","508","1","","508065","3","","0.2","nop_talk_joy3"
"0.75","","","508","","","508066","93","","","1"
"0.5","","","508","","","508067","93","","","0"
"1","-150","nop_idle_joy1","509","100","-255","509001","1","0","1.95","103311"
"1","-300","nop_idle_joy_normal","509","104","-275","509002","1","0","1.95","105211"
"1","150","nop_idle_sad2","509","101","-255","509003","1","1","1.95","102611"
"1","300","nop_idle_normal","509","105","-275","509004","1","1","1.95","103811"
"0.5","","","509","","","509005","93","","","0"
"103311","1","0.5","509","8","0","509006","11","0","0","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー"
"103311","","","509","1","","509007","3","","0.2","nop_talk_joy2"
"3.5","","","509","","","509008","93","","","1"
"103311","","","509","1","","509009","3","","0.2","nop_talk_normal"
"509006","","","509","","","509010","91","","",""
"103311","","","509","1","","509011","3","","0.2","nop_idle_normal"
"102611","1","0.5","509","8","0","509012","11","0","0","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。"
"102611","","","509","1","","509013","3","","0.2","nop_talk_jitome"
"3.5","","","509","","","509014","93","","","1"
"102611","","","509","1","","509015","3","","0.2","nop_talk_bitter"
"509012","","","509","","","509016","91","","",""
"102611","","","509","1","","509017","3","","0.2","nop_idle_bitter"
"105211","1","0.5","509","8","0","509018","11","0","0","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪"
"105211","","","509","1","","509019","3","","0.2","nop_talk_normal"
"2","","","509","","","509020","93","","","1"
"105211","","","509","1","","509021","3","","0.2","nop_talk_joy2"
"509018","","","509","","","509022","91","","",""
"105211","","","509","1","","509023","3","","0.2","nop_idle_joy_dere2"
"103811","1","0.5","509","8","0","509024","11","0","0","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。"
"103811","","","509","1","","509025","3","","0.2","nop_talk_normal"
"4","","","509","","","509026","93","","","1"
"103811","","","509","1","","509027","3","","0.2","nop_talk_joy1"
"509024","","","509","","","509028","91","","",""
"103811","","","509","1","","509029","3","","0.2","nop_idle_joy1"
"105211","1","0.5","509","8","0","509030","11","0","0","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。"
"105211","","","509","1","","509031","3","","0.2","nop_talk_normal"
"5.75","","","509","","","509032","93","","","1"
"105211","","","509","1","","509033","3","","0.2","nop_talk_memory"
"509030","","","509","","","509034","91","","",""
"105211","","","509","1","","509035","3","","0.2","nop_idle_memory2"
"103311","1","0.5","509","8","0","509036","11","0","0","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！"
"103311","","","509","1","","509037","3","","0.2","nop_talk_joy1"
"4.75","","","509","","","509038","93","","","1"
"103311","nop_idle_guts2","","509","0","1","509039","3","0.2","0.2","nop_talk_guts2"
"509036","","","509","","","509040","91","","",""
"102611","1","0.5","509","8","0","509041","11","0","0","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～"
"102611","","","509","1","","509042","3","","0.2","nop_talk_sad2"
"4","","","509","","","509043","93","","","1"
"102611","","","509","1","","509044","3","","0.2","nop_talk_bitter"
"509041","","","509","","","509045","91","","",""
"102611","","","509","1","","509046","3","","0.2","nop_idle_bitter"
"103311","","","509","1","","509047","3","","0.2","nop_talk_joy1"
"103311","1","0","509","1.5","0","509048","12","0","0","10"
"105211","","","509","1","","509049","3","","0.2","nop_talk_joy3"
"105211","1","0","509","1.5","0","509050","12","0","0","10"
"0","","","509","","","509051","91","","",""
"103811","1","0.5","509","8","0","509052","11","0","0","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。"
"103811","","","509","1","","509053","3","","0.2","nop_talk_bitter"
"3","","","509","","","509054","93","","","1"
"103811","","","509","1","","509055","3","","0.2","nop_talk_joy1_wink"
"509052","","","509","","","509056","91","","",""
"103811","","","509","1","","509057","3","","0.2","nop_idle_joy1_wink"
"0.5","","","509","","","509058","93","","","0"
"1","-150","nop_idle_normal","510","100","-255","510001","1","0","1.95","103231"
"1","1000","nop_10_yukari_06","510","104","-275","510002","1","1","1.95","103411"
"1","1000","nop_10_yukari_06","510","105","-275","510003","5","1","1.95","11"
"1","150","nop_idle_doya","510","101","-255","510004","1","1","1.95","104811"
"1","-300","nop_idle_joy1","510","106","-275","510005","1","0","1.95","104611"
"0.5","","","510","","","510006","93","","","0"
"103231","1","0.5","510","8","0","510007","11","0","0","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！"
"103231","nop_talk_joy2","","510","0","1","510008","3","0.2","0.2","nop_bow"
"5","","","510","","","510009","93","","","1"
"103231","nop_idle_normal","","510","0","1","510010","3","0.2","0.2","nop_wink"
"510007","","","510","","","510011","91","","",""
"103231","","","510","1","","510012","3","","0.2","nop_idle_normal"
"103411","nop_10_yukari_06","","510","1","1","510013","3","0.1","0.5","nop_10_yukari_05"
"11","nop_10_yukari_06","","510","1","1","510014","3","0.1","0.5","nop_10_yukari_05"
"103411","2.8","","510","-245","7","510015","2","","","750"
"11","2.8","","510","-245","7","510016","2","","","750"
"104811","1","0.5","510","8","0","510017","11","0","0","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。"
"104811","","","510","1","","510018","3","","0.2","nop_talk_thinking"
"4","","","510","","","510019","93","","","1"
"104811","","","510","1","","510020","3","","0.2","nop_talk_normal"
"1","","","510","","","510021","93","","","1"
"104811","nop_idle_guts","","510","0","1","510022","3","0.2","0.2","nop_talk_guts"
"510017","","","510","","","510023","91","","",""
"104811","","","510","1","","510024","3","","0.2","nop_idle_guts"
"510015","","","510","","","510025","91","","",""
"103411","nop_10_yukari_06","","510","1","1","510026","3","0.1","0.5","nop_10_yukari_05"
"11","nop_10_yukari_06","","510","1","1","510027","3","0.1","0.5","nop_10_yukari_05"
"103411","2.8","","510","-255","7","510028","2","","","550"
"11","2.8","","510","-255","7","510029","2","","","550"
"104611","1","0.5","510","8","0","510030","11","0","0","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！"
"104611","","","510","1","","510031","3","","0.2","nop_idle_surprise2"
"1","","","510","","","510032","93","","","1"
"104611","","","510","1","","510033","3","","0.2","nop_talk_worry"
"2","","","510","","","510034","93","","","1"
"104611","","","510","1","","510035","3","","0.2","nop_talk_joy1_sad"
"510030","","","510","","","510036","91","","",""
"104611","","","510","1","","510037","3","","0.2","nop_idle_worry"
