151233aef2c9cca7fdf47c9016874a4d0e78a5abc424c32b93f916289ade6690,3e77bc722d2e9423ba3fb1eb4d22ab84713eadf3ef83ee1ee1eb0683a67e04ca,545d992f0b0ffd0a50a2c47cebcfed8084b3c440173d7df37f58b53ec399945f,d9581ad73b59a1290b4301248b67cb2fa1ebba9fd826b1fcf79db69f2464c104,af26e2bd4e783ff90c022618b90d28f1ecf91351484caa8be036ef788f2e2ff2,85fa26f672dca5d494308177bfdad4c013dd09b277109fd45737e4173cb5daee,691c7dca8a1900fdf45f6d5b46613bd8ac8628e714f4719b1c6607bb2d2f1c64,4c8ab354477e3ba7a0b9785a228237696cf8dc3280afc6683eea60f798812244,425fef8b4e177b999b465551e35fc0dae55e801bbf8b178f912203e2bf7ccbb8,06fe1750da6284e4729b62b73410269940e24f5d4b22829864324afec182ae5b,1d994f3d35a18b9674e373aceb87b7f6e33117a257364431c26c3201bddabb29
"505022","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_004",""
"505023","102211","11","0","6","505","1","0.5","0","それって結局いつもと変わってない\n気がするけど……","0"
"505024","102211","3","","1","505","","","","nop_talk_bitter","0.2"
"505025","505023","91","","","505","","","","",""
"505026","102211","3","","1","505","","","","nop_idle_bitter","0.2"
"505027","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_005",""
"505028","100611","11","0","5","505","1","0.5","0","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","0"
"505029","100611","3","","1","505","","","","nop_talk_wish","0.2"
"505030","3.5","93","","","505","","","","1",""
"505031","100611","3","","1","505","","","","nop_talk_joy1","0.2"
"505032","100711","3","","1","505","","","","nop_05_miyako_idle_normal","0.2"
"505033","505028","91","","","505","","","","",""
"505034","100611","3","","1","505","","","","nop_idle_joy1","0.2"
"505035","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_006",""
"505036","103111","11","0","6","505","1","0.5","0","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","0"
"505037","103111","4","","","505","","","","0",""
"505038","103111","3","","1","505","","","","nop_05_shinobu_talk_wish","0.2"
"505039","2051","4","","","505","","","","0",""
"505040","6","93","","","505","","","","1",""
"505041","103111","3","","1","505","","","","nop_05_shinobu_talk_normal","0.2"
"505042","505036","91","","","505","","","","",""
"505043","103111","3","","1","505","","","","nop_05_shinobu_idle_normal","0.2"
"505044","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_007",""
"505045","102211","11","0","7","505","1","0.5","0","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","0"
"505046","102211","3","","1","505","","","","nop_talk_surprise1","0.2"
"505047","505045","91","","","505","","","","",""
"505048","102211","3","","1","505","","","","nop_idle_surprise1","0.2"
"505049","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_008",""
"505050","100611","11","0","6","505","1","0.5","0","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","0"
"505051","100611","3","","1","505","","","","nop_talk_surprise1","0.2"
"505052","3","93","","","505","","","","1",""
"505053","100611","3","","1","505","","","","nop_talk_memory","0.2"
"505054","1","93","","","505","","","","1",""
"505055","100711","4","","","505","","","","1",""
"505056","100711","3","1","0","505","nop_05_miyako_idle_arm_crossed","","0","nop_05_miyako_talk_arm_crossed","0.2"
"505057","100711","12","","2","505","","","","17",""
"505058","505050","91","","","505","","","","",""
"505059","100611","3","","1","505","","","","nop_idle_memory2","0.2"
"505060","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_009",""
"505061","102211","11","0","7","505","1","0.5","0","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","0"
"505062","102211","3","","1","505","","","","nop_talk_wish","0.2"
"505063","505061","91","","","505","","","","",""
"505064","102211","3","","1","505","","","","nop_idle_wish","0.2"
"505065","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_010",""
"505066","100611","11","0","6","505","1","0.5","0","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","0"
"505067","100611","3","","1","505","","","","nop_talk_joy1","0.2"
"505068","505066","91","","","505","","","","",""
"505069","100611","3","","1","505","","","","nop_idle_joy1","0.2"
"505070","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_011",""
"505071","102211","11","0","6","505","1","0.5","0","あ、それは私も気になるかも。\nシノブさん、お願いできます？","0"
"505072","102211","3","","1","505","","","","nop_talk_normal","0.2"
"505073","505071","91","","","505","","","","",""
"505074","0.3","93","","","505","","","","",""
"505075","102211","3","","1","505","","","","nop_idle_normal","0.2"
"505076","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_012",""
"505077","103111","11","0","3","505","1","0.5","0","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","0"
"505078","103111","3","","1","505","","","","nop_05_shinobu_talk_wish","0.2"
"505079","100711","3","","1","505","","","","nop_05_miyako_run_angry","0.2"
"505080","100711","2","","-240","505","3","","","-1000",""
"505081","6","93","","","505","","","","1",""
"505082","103111","3","","1","505","","","","nop_05_shinobu_talk_thinking","0.2"
"505083","102211","3","","1","505","","","","nop_idle_bitter2","0.2"
"505084","102211","12","","1","505","","","","4",""
"505085","0.2","93","","","505","","","","1",""
"505086","100611","3","","1","505","","","","nop_idle_surprise1","0.2"
"505087","100611","12","","0.8","505","","","","4",""
"505088","2.1","93","","","505","","","","1",""
"505089","505077","91","","","505","","","","",""
"505090","103111","3","","1","505","","","","nop_05_shinobu_idle_thinking","0.2"
"505091","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_013",""
"505092","102211","11","0","5","505","1","0.5","0","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","0"
"505093","102211","3","","1","505","","","","nop_talk_sad","0.2"
"505094","4.5","93","","","505","","","","1",""
"505095","102211","3","","1","505","","","","nop_talk_surprise1","0.2"
"505096","505092","91","","","505","","","","",""
"505097","103111","3","","1","505","","","","nop_05_shinobu_idle_surprise","0.2"
"505098","103111","12","","1.8","505","","","","4",""
"505099","102211","3","","1","505","","","","nop_run_sad","0.2"
"505100","102211","2","","-230","505","4","","","-1000",""
"505101","1","93","","","505","","","","0",""
"505102","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_014",""
"505103","100611","11","0","6","505","1","0.5","0","大変！　止めないと！\nシノブさんも早く～！","0"
"505104","100611","3","","1","505","","","","nop_talk_surprise2","0.2"
"505105","4.5","93","","","505","","","","1",""
"505106","505103","91","","","505","","","","",""
"505107","100611","3","","1","505","","","","nop_run_sad","0.2"
"505108","100611","2","0","-260","505","4","","","-1000",""
"505109","2","93","","","505","","","","",""
"505110","103111","4","","","505","","","","1",""
"505111","2051","4","","","505","","","","1",""
"505112","0.5","93","","","505","","","","",""
"505113","505108","91","","","505","","","","",""
"505114","100611","3","","1","505","","","","nop_idle_normal","0.2"
"505115","vo_drama_10082005","21","","0","505","0","","","vo_drama_10082005_015",""
"505116","103111","11","0","5","505","1","1","0","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","0"
"505117","103111","3","","1","505","","","","nop_05_shinobu_talk_wish","0.2"
"505118","3.2","93","","","505","","","","1",""
"505119","103111","4","","","505","","","","0",""
"505120","2051","4","","","505","","","","0",""
"505121","103111","3","","1","505","","","","nop_05_shinobu_look_talk_wish_blink","0.2"
"505122","6","93","","","505","","","","1",""
"505123","103111","3","1","0","505","nop_05_shinobu_look_talk_wish","","0.2","nop_05_shinobu_bow","0.2"
"505124","505116","91","","","505","","","","",""
"505125","103111","4","","","505","","","","1",""
"505126","2051","4","","","505","","","","1",""
"505127","103111","3","","1","505","","","","nop_05_shinobu_idle_normal","0.2"
"505128","0.4","93","","","505","","","","1",""
"505129","103111","3","","1","505","","","","nop_05_shinobu_run","0.2"
"505130","103111","2","","-250","505","4","","","-1000",""
"505131","2051","2","","-225","505","4","","","-1000",""
"505132","0.5","93","","","505","","","","0",""
"506001","1","1","-275","105","506","-300","nop_idle_arm_crossed","0","104731","1.95"
"506002","1","1","-275","104","506","300","nop_idle_thinking","1","107131","1.95"
"506003","1","1","-255","102","506","-150","nop_idle_normal","0","103731","1.95"
"506004","1","1","-255","103","506","150","nop_idle_surprise_kira","1","100511","1.95"
"506005","0.5","93","","","506","","","","0",""
"506006","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_001",""
"506007","107131","11","0","8","506","1","0.5","0","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","0"
"506008","107131","3","1","0","506","nop_06_cris_ahaha_loop","","0.2","nop_06_cris_ahaha_in","0.2"
"506009","2","93","","","506","","","","1",""
"506010","107131","3","1","0","506","nop_talk_doya_loop","","0.2","nop_talk_doya","0.2"
"506011","506007","91","","","506","","","","",""
"506012","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_002",""
"506013","103731","11","0","8","506","1","0.5","0","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","0"
"506014","103731","3","","1","506","","","","nop_06_tomo_talk_anger","0.2"
"506015","506013","91","","","506","","","","",""
"506016","103731","3","","1","506","","","","nop_06_tomo_idle_anger","0.2"
"506017","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_003",""
"506018","104731","11","0","8","506","1","0.5","0","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","0"
"506019","104731","3","","1","506","","","","nop_talk_normal","0.2"
"506020","506018","91","","","506","","","","",""
"506021","104731","3","","1","506","","","","nop_idle_normal","0.2"
"506022","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_004",""
"506023","100511","11","0","8","506","1","0.5","0","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","0"
"506024","100511","3","1","0","506","nop_talk_guts2_loop","","0.2","nop_talk_guts2","0.2"
"506025","506023","91","","","506","","","","",""
"506026","100511","3","","1","506","","","","nop_idle_guts2","0.2"
"506027","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_005",""
"506028","103731","11","0","8","506","1","0.5","0","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","0"
"506029","103731","3","","1","506","","","","nop_talk_worry","0.2"
"506030","3","93","","","506","","","","1",""
"506031","103731","3","1","0","506","nop_06_tomo_talk_arm_crossed_loop","","0.2","nop_06_tomo_talk_arm_crossed","0.2"
"506032","506028","91","","","506","","","","",""
"506033","103731","3","","1","506","","","","nop_06_tomo_idle_arm_crossed","0.2"
"506034","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_006",""
"506035","107131","11","0","8","506","1","0.5","0","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","0"
"506036","107131","3","","1","506","","","","nop_talk_thinking","0.2"
"506037","2","93","","","506","","","","1",""
"506038","107131","3","1","0","506","nop_16_kaya_talk_normal2_loop","","0.2","nop_16_kaya_talk_normal2","0.2"
"506039","506035","91","","","506","","","","",""
"506040","107131","3","","1","506","","","","nop_16_kaya_idle_normal2","0.2"
"506041","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_007",""
"506042","104731","11","0","8","506","1","0.5","0","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","0"
"506043","104731","3","","1","506","","","","nop_talk_thinking","0.2"
"506044","3.5","93","","","506","","","","1",""
"506045","104731","3","","1","506","","","","nop_talk_normal","0.2"
"506046","506042","91","","","506","","","","",""
"506047","104731","3","","1","506","","","","nop_idle_normal","0.2"
"506048","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_008",""
"506049","103731","11","0","8","506","1","0.5","0","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","0"
"506050","103731","3","","1","506","","","","nop_talk_worry","0.2"
"506051","3","93","","","506","","","","1",""
"506052","103731","3","","1","506","","","","nop_06_tomo_talk_tsun_pain","0.2"
"506053","1","93","","","506","","","","1",""
"506054","103731","3","1","0","506","nop_06_tomo_idle_guts2","","0.2","nop_06_tomo_talk_guts2","0.2"
"506055","506049","91","","","506","","","","",""
"506056","vo_drama_10082006","21","","0","506","0","","","vo_drama_10082006_009",""
"506057","100511","11","0","8","506","1","0.5","0","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","0"
"506058","100511","3","","1","506","","","","nop_talk_normal","0.2"
"506059","2","93","","","506","","","","1",""
"506060","100511","3","1","0","506","nop_06_matsuri_pose_loop","","0.2","nop_06_matsuri_pose","0.2"
"506061","506057","91","","","506","","","","",""
"506062","0.5","93","","","506","","","","0",""
"507001","1","1","-225","101","507","-150","nop_idle_normal","0","102831","1.95"
"507002","1","1","-225","100","507","150","nop_idle_joy1","1","102111","1.95"
"507003","1","1","-255","105","507","-300","nop_idle_normal","0","102511","1.95"
"507004","1","1","-255","104","507","300","nop_idle_joy1","1","102311","1.95"
"507005","0.5","93","","","507","","","","0",""
"507006","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_001",""
"507007","102831","11","0","8","507","1","0.5","0","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","0"
"507008","102831","3","","1","507","","","","nop_talk_joy3","0.2"
"507009","507007","91","","","507","","","","",""
"507010","102831","3","","1","507","","","","nop_idle_normal","0.2"
"507011","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_002",""
"507012","102511","11","0","8","507","1","0.5","0","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","0"
"507013","102511","3","","1","507","","","","nop_talk_joy3_dere","0.2"
"507014","3","93","","","507","","","","1",""
"507015","102511","3","","1","507","","","","nop_talk_joy1","0.2"
"507016","507012","91","","","507","","","","",""
"507017","102511","3","","1","507","","","","nop_idle_normal","0.2"
"507018","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_003",""
"507019","102311","11","0","8","507","1","0.5","0","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","0"
"507020","102311","3","","1","507","","","","nop_talk_joy1_normal","0.2"
"507021","1.9","93","","","507","","","","1",""
"507022","102311","3","","1","507","","","","nop_talk_wish_surprise","0.2"
"507023","507019","91","","","507","","","","",""
"507024","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_004",""
"507025","102111","11","0","8","507","1","0.5","0","なんだかギルドレースの時みたい。\nあ……！","0"
"507026","102111","3","","1","507","","","","nop_talk_wish","0.2"
"507027","2.5","93","","","507","","","","1",""
"507028","102111","3","","1","507","","","","nop_07_kurumi_talk_memory","0.2"
"507029","507025","91","","","507","","","","",""
"507030","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_005",""
"507031","102831","11","0","8","507","1","0.5","0","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","0"
"507032","102831","3","","1","507","","","","nop_talk_bitter","0.2"
"507033","4.3","93","","","507","","","","1",""
"507034","102111","3","","1","507","","","","nop_idle_joy_dere","0.2"
"507035","102311","3","1","0","507","nop_talk_guts2_loop","","0","nop_talk_guts2","0.2"
"507036","507031","91","","","507","","","","",""
"507037","102831","3","","1","507","","","","nop_idle_normal","0.2"
"507038","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_006",""
"507039","102511","11","0","8","507","1","0.5","0","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","0"
"507040","102511","3","1","0","507","nop_talk_guts_loop","","0","nop_talk_guts","0.2"
"507041","507039","91","","","507","","","","",""
"507042","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_007",""
"507043","102311","11","0","8","507","1","0.5","0","スズメにそう言われると\n逆に心配になっちゃうんだけど……","0"
"507044","102311","3","","1","507","","","","nop_talk_jitome","0.2"
"507045","102111","3","","1","507","","","","nop_07_kurumi_idle_bitter","0.2"
"507046","507043","91","","","507","","","","",""
"507047","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_008",""
"507048","102511","11","0","8","507","1","0.5","0","ええー？　そ、そんな～！","0"
"507049","102511","3","1","0","507","nop_07_suzume_tohoho_loop","","0","nop_07_suzume_tohoho_in","0"
"507050","102831","3","","1","507","","","","nop_idle_bitter","0.2"
"507051","507048","91","","","507","","","","",""
"507052","vo_drama_10082007","21","","0","507","0","","","vo_drama_10082007_009",""
"507053","102831","11","0","8","507","1","0.5","0","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","0"
"507054","102831","3","","1","507","","","","nop_talk_normal","0.2"
"507055","2.3","93","","","507","","","","1",""
"507056","102831","3","","1","507","","","","nop_talk_joy1","0.2"
"507057","507053","91","","","507","","","","",""
"507058","0.5","93","","","507","","","","0",""
"508001","1","1","-255","100","508","-150","nop_idle_normal_joy","0","101011","1.95"
"508002","1","1","-255","101","508","150","nop_idle_arm_crossed","1","104331","1.95"
"508003","1","1","-275","104","508","-300","nop_idle_joy_normal","0","101711","1.95"
"508004","1","1","-275","105","508","300","nop_idle_normal","1","101431","1.95"
"508005","0.5","93","","","508","","","","0",""
"508006","101011","11","0","8","508","1","0.5","0","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","0"
"508007","101011","3","","0","508","","","","nop_talk_joy1","0.2"
"508008","1.3","93","","","508","","","","1",""
"508009","101011","3","1","0","508","nop_talk_joy1","","0.2","nop_bow2","0.2"
"508010","508006","91","","","508","","","","",""
"508011","101011","3","","1","508","","","","nop_idle_normal","0.2"
"508012","104331","11","0","8","508","1","0.5","0","呼んでくれてありがとうな。\nユイも喜んでたぜ。","0"
"508013","104331","3","","1","508","","","","nop_talk_joy1","0.2"
"508014","508012","91","","","508","","","","",""
"508015","104331","3","","1","508","","","","nop_idle_joy_normal","0.2"
"508016","101711","11","0","8","508","1","0.5","0","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","0"
"508017","101711","3","","1","508","","","","nop_talk_joy2","0.2"
"508018","508016","91","","","508","","","","",""
"508019","101711","3","","1","508","","","","nop_idle_joy1","0.2"
"508020","101431","11","0","8","508","1","0.5","0","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","0"
"508021","101431","3","","1","508","","","","nop_talk_thinking","0.2"
"508022","1.5","93","","","508","","","","1",""
"508023","101431","3","","1","508","","","","nop_talk_normal","0.2"
"508024","508020","91","","","508","","","","",""
"508025","101431","3","","1","508","","","","nop_idle_normal","0.2"
"508026","101711","11","0","8","508","1","0.5","0","【美食殿】のおせち料理？\n絶対美味しいさ～！","0"
"508027","101711","3","","1","508","","","","nop_talk_normal","0.2"
"508028","1.75","93","","","508","","","","1",""
"508029","101711","3","","1","508","","","","nop_talk_joy1","0.2"
"508030","508026","91","","","508","","","","",""
"508031","101711","3","","1","508","","","","nop_idle_joy_normal","0.2"
"508032","104331","11","0","8","508","1","0.5","0","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","0"
"508033","104331","3","1","0","508","nop_talk_arm_crossed_loop2","","0.2","nop_talk_arm_crossed2","0.2"
"508034","508032","91","","","508","","","","",""
"508035","104331","3","","1","508","","","","nop_idle_arm_crossed2","0.2"
"508036","101431","11","0","8","508","1","0.5","0","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","0"
"508037","101431","3","1","0","508","nop_talk_doya_loop","","0.2","nop_talk_doya","0.2"
"508038","2.9","93","","","508","","","","1",""
"508039","101431","3","","1","508","","","","nop_talk_thinking","0.2"
"508040","101011","12","0","1","508","1","0","0","10","0"
"508041","101011","3","","1","508","","","","nop_look_idle_normal","0.2"
"508042","508036","91","","","508","","","","",""
"508043","101431","3","","1","508","","","","nop_idle_thinking","0.2"
"508044","508040","91","","","508","","","","",""
"508045","101011","11","0","8","508","1","0.5","0","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","0"
"508046","101011","3","1","0","508","nop_talk_joy1","","0.2","nop_look_smile","0.2"
"508047","4","93","","","508","","","","1",""
"508048","101431","12","0","1","508","1","0","0","4","0"
"508049","101431","3","","1","508","","","","nop_idle_surprise2","0.2"
"508050","508045","91","","","508","","","","",""
"508051","101011","3","","1","508","","","","nop_idle_joy1","0.2"
"508052","508048","91","","","508","","","","",""
"508053","101431","11","0","8","508","1","0","0","ええー、マホさんずるいよ～！","0"
"508054","101431","3","","1","508","","","","nop_talk_joy1_sad","0.2"
"508055","1","93","","","508","","","","1",""
"508056","101431","3","","1","508","","","","nop_talk_sad2","0.2"
"508057","508053","91","","","508","","","","",""
"508058","101431","12","0","1","508","1","0","0","17","0"
"508059","101431","3","","1","508","","","","nop_idle_sad2","0.2"
"508060","104331","12","0","1","508","1","0","0","10","0"
"508061","104331","3","","1","508","","","","nop_talk_joy3","0.2"
"508062","101711","12","0","1","508","1","0","0","10","0"
"508063","101711","3","","1","508","","","","nop_talk_joy2","0.2"
"508064","101011","12","0","1","508","1","0","0","10","0"
"508065","101011","3","","1","508","","","","nop_talk_joy3","0.2"
"508066","0.75","93","","","508","","","","1",""
"508067","0.5","93","","","508","","","","0",""
"509001","1","1","-255","100","509","-150","nop_idle_joy1","0","103311","1.95"
"509002","1","1","-275","104","509","-300","nop_idle_joy_normal","0","105211","1.95"
"509003","1","1","-255","101","509","150","nop_idle_sad2","1","102611","1.95"
"509004","1","1","-275","105","509","300","nop_idle_normal","1","103811","1.95"
"509005","0.5","93","","","509","","","","0",""
"509006","103311","11","0","8","509","1","0.5","0","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","0"
"509007","103311","3","","1","509","","","","nop_talk_joy2","0.2"
"509008","3.5","93","","","509","","","","1",""
"509009","103311","3","","1","509","","","","nop_talk_normal","0.2"
"509010","509006","91","","","509","","","","",""
"509011","103311","3","","1","509","","","","nop_idle_normal","0.2"
"509012","102611","11","0","8","509","1","0.5","0","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","0"
"509013","102611","3","","1","509","","","","nop_talk_jitome","0.2"
"509014","3.5","93","","","509","","","","1",""
"509015","102611","3","","1","509","","","","nop_talk_bitter","0.2"
"509016","509012","91","","","509","","","","",""
"509017","102611","3","","1","509","","","","nop_idle_bitter","0.2"
"509018","105211","11","0","8","509","1","0.5","0","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","0"
"509019","105211","3","","1","509","","","","nop_talk_normal","0.2"
"509020","2","93","","","509","","","","1",""
"509021","105211","3","","1","509","","","","nop_talk_joy2","0.2"
"509022","509018","91","","","509","","","","",""
"509023","105211","3","","1","509","","","","nop_idle_joy_dere2","0.2"
"509024","103811","11","0","8","509","1","0.5","0","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","0"
"509025","103811","3","","1","509","","","","nop_talk_normal","0.2"
"509026","4","93","","","509","","","","1",""
"509027","103811","3","","1","509","","","","nop_talk_joy1","0.2"
"509028","509024","91","","","509","","","","",""
"509029","103811","3","","1","509","","","","nop_idle_joy1","0.2"
"509030","105211","11","0","8","509","1","0.5","0","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","0"
"509031","105211","3","","1","509","","","","nop_talk_normal","0.2"
"509032","5.75","93","","","509","","","","1",""
"509033","105211","3","","1","509","","","","nop_talk_memory","0.2"
"509034","509030","91","","","509","","","","",""
"509035","105211","3","","1","509","","","","nop_idle_memory2","0.2"
"509036","103311","11","0","8","509","1","0.5","0","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","0"
"509037","103311","3","","1","509","","","","nop_talk_joy1","0.2"
"509038","4.75","93","","","509","","","","1",""
"509039","103311","3","1","0","509","nop_idle_guts2","","0.2","nop_talk_guts2","0.2"
"509040","509036","91","","","509","","","","",""
"509041","102611","11","0","8","509","1","0.5","0","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","0"
"509042","102611","3","","1","509","","","","nop_talk_sad2","0.2"
"509043","4","93","","","509","","","","1",""
"509044","102611","3","","1","509","","","","nop_talk_bitter","0.2"
"509045","509041","91","","","509","","","","",""
"509046","102611","3","","1","509","","","","nop_idle_bitter","0.2"
"509047","103311","3","","1","509","","","","nop_talk_joy1","0.2"
"509048","103311","12","0","1.5","509","1","0","0","10","0"
"509049","105211","3","","1","509","","","","nop_talk_joy3","0.2"
"509050","105211","12","0","1.5","509","1","0","0","10","0"
"509051","0","91","","","509","","","","",""
"509052","103811","11","0","8","509","1","0.5","0","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","0"
"509053","103811","3","","1","509","","","","nop_talk_bitter","0.2"
"509054","3","93","","","509","","","","1",""
"509055","103811","3","","1","509","","","","nop_talk_joy1_wink","0.2"
"509056","509052","91","","","509","","","","",""
"509057","103811","3","","1","509","","","","nop_idle_joy1_wink","0.2"
"509058","0.5","93","","","509","","","","0",""
"510001","1","1","-255","100","510","-150","nop_idle_normal","0","103231","1.95"
"510002","1","1","-275","104","510","1000","nop_10_yukari_06","1","103411","1.95"
"510003","1","5","-275","105","510","1000","nop_10_yukari_06","1","11","1.95"
"510004","1","1","-255","101","510","150","nop_idle_doya","1","104811","1.95"
"510005","1","1","-275","106","510","-300","nop_idle_joy1","0","104611","1.95"
"510006","0.5","93","","","510","","","","0",""
"510007","103231","11","0","8","510","1","0.5","0","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","0"
"510008","103231","3","1","0","510","nop_talk_joy2","","0.2","nop_bow","0.2"
"510009","5","93","","","510","","","","1",""
"510010","103231","3","1","0","510","nop_idle_normal","","0.2","nop_wink","0.2"
"510011","510007","91","","","510","","","","",""
"510012","103231","3","","1","510","","","","nop_idle_normal","0.2"
"510013","103411","3","1","1","510","nop_10_yukari_06","","0.1","nop_10_yukari_05","0.5"
"510014","11","3","1","1","510","nop_10_yukari_06","","0.1","nop_10_yukari_05","0.5"
"510015","103411","2","7","-245","510","2.8","","","750",""
"510016","11","2","7","-245","510","2.8","","","750",""
"510017","104811","11","0","8","510","1","0.5","0","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","0"
"510018","104811","3","","1","510","","","","nop_talk_thinking","0.2"
"510019","4","93","","","510","","","","1",""
"510020","104811","3","","1","510","","","","nop_talk_normal","0.2"
"510021","1","93","","","510","","","","1",""
"510022","104811","3","1","0","510","nop_idle_guts","","0.2","nop_talk_guts","0.2"
"510023","510017","91","","","510","","","","",""
"510024","104811","3","","1","510","","","","nop_idle_guts","0.2"
"510025","510015","91","","","510","","","","",""
"510026","103411","3","1","1","510","nop_10_yukari_06","","0.1","nop_10_yukari_05","0.5"
"510027","11","3","1","1","510","nop_10_yukari_06","","0.1","nop_10_yukari_05","0.5"
"510028","103411","2","7","-255","510","2.8","","","550",""
"510029","11","2","7","-255","510","2.8","","","550",""
"510030","104611","11","0","8","510","1","0.5","0","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","0"
"510031","104611","3","","1","510","","","","nop_idle_surprise2","0.2"
"510032","1","93","","","510","","","","1",""
"510033","104611","3","","1","510","","","","nop_talk_worry","0.2"
"510034","2","93","","","510","","","","1",""
"510035","104611","3","","1","510","","","","nop_talk_joy1_sad","0.2"
"510036","510030","91","","","510","","","","",""
"510037","104611","3","","1","510","","","","nop_idle_worry","0.2"
