09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7
"0","3","60","","321403203","150","0.0012","50","1","2","0","0","1","3.5","1","0","1","0.6","0","99",""
"0","3","0","","321403204","150","0","0","8","2","0","0","1","1","1","0","7","0","0","99",""
"0","7","90","","321403301","3000","0","0","105","6","0","170","3","0","1","0","1","0","0","1",""
"-1400","7","0","","321403302","-1","0","1","15","3","-1400","610150603","2","0","1","0","2","0","1","1",""
"0","7","100","","321403401","0","0","0","17","1","0","0","2","120","1","0","9","0","0","1",""
"0","7","2","","321403402","0","0","0","10","1","0","2","2","0","1","0","21","10","0","1",""
"0","7","2","","321403403","0","0","0","10","1","0","2","2","0","1","0","41","10","0","1",""
"0","7","100","","321403501","0","0","0","17","1","0","0","2","120","1","0","9","0","0","1",""
"0","7","2","","321403502","0","0","0","10","1","0","2","2","0","1","0","21","10","0","1",""
"0","7","2","","321403503","0","0","0","10","1","0","2","2","0","1","0","41","10","0","1",""
"0","7","100","","321403601","0","0","0","17","1","0","0","2","120","1","0","9","0","0","1",""
"0","7","2","","321403602","0","0","0","10","1","0","2","2","0","1","0","21","50","0","1",""
"0","7","2","","321403603","0","0","0","10","1","0","2","2","0","1","0","41","50","0","1",""
"0","7","100","","321403701","0","0","0","17","1","0","0","2","120","1","0","9","0","0","1",""
"0","7","2","","321403702","0","0","0","10","1","0","2","2","0","1","0","21","60","0","1",""
"0","7","2","","321403703","0","0","0","10","1","0","2","2","0","1","0","41","60","0","1",""
"0","7","90","","321403801","3000","0","0","105","6","0","164","3","0","1","0","1","0","0","1",""
"-1400","7","0","","321403802","-1","0","1","15","3","-1400","610150601","2","0","1","0","2","0","1","1",""
"0","7","90","","321403901","3000","0","0","105","6","0","169","3","0","1","0","1","0","0","1",""
"-1400","7","0","","321403902","-1","0","1","15","3","-1400","610150602","2","0","1","0","2","0","1","1",""
"0","8","0","","321404001","3000","0","0","7","2","0","0","1","0","1","0","4","0","0","1",""
"3","7","7","","321404002","3000","0","0","26","3","0","1","2","0","1","0","321404003","5","0","1",""
"0","3","60","","321404003","150","0.0012","50","1","2","0","0","1","3.5","1","0","1","0.6","0","99",""
"0","8","0","","321404101","3000","0","0","7","2","0","0","1","0","1","0","4","0","0","1",""
"4","7","7","","321404102","3000","0","0","26","3","0","1","2","0","1","0","321404103","5","0","1",""
"0","3","60","","321404103","150","0.0012","50","1","2","0","0","1","3.5","1","0","1","0.6","0","99",""
"0","8","0","","321404201","3000","0","0","7","2","0","0","1","0","1","0","4","0","0","1",""
"1","7","7","","321404202","3000","0","0","26","3","0","1","2","0","1","0","321404203","5","0","1",""
"0","3","60","","321404203","150","0.0012","50","1","2","0","0","1","3.5","1","0","1","0.6","0","99",""
"0","3","0","","321404204","150","0","0","8","2","0","0","1","2","1","0","7","0","0","99",""
"0","8","0","","321404301","3000","0","0","7","2","0","0","1","0","1","0","4","0","0","1",""
"3","7","7","","321404302","3000","0","0","26","3","0","1","2","0","1","0","321404303","5","0","1",""
"0","3","60","","321404303","150","0.0012","50","1","2","0","0","1","3.5","1","0","1","0.6","0","99",""
"0","8","0","","321404401","3000","0","0","7","2","0","0","1","0","1","0","4","0","0","1",""
"4","7","7","","321404402","3000","0","0","26","3","0","1","2","0","1","0","321404403","5","0","1",""
"0","3","60","","321404403","150","0.0012","50","1","2","0","0","1","3.5","1","0","1","0.6","0","99",""
"0","3","50","","321500101","3000","0","100","46","3","0","2","1","0","1","0","2","0","0","99",""
"0","3","1","","321500102","3000","0","0","23","3","0","321500103","1","0","1","0","102","2","0","99",""
"0","3","50","","321500103","3000","0","100","46","3","0","2","1","0","1","0","2","0","0","99",""
"0","4","0","","321500201","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","4","60","","321500202","300","0.0006","50","1","2","0","0","1","3.5","1","0","1","0.6","0","99",""
"0","4","1","","321500203","300","0","0","23","2","0","321500204","1","0","1","0","102","0","0","99",""
"0","4","0","","321500204","300","0","0","8","2","0","0","1","6","1","0","3","0","0","99",""
"-200","7","0","","321500301","-1","0","1","15","1","500","804100311","2","0","1","0","2","1","1","1",""
"0","3","800","","321500302","3000","0","0","3","3","0","0","1","1000","1","0","3","0","0","99",""
"0","4","0","","321500401","3000","0","0","7","3","0","0","1","0","1","0","4","0","0","1",""
"0","4","60","","321500402","300","0.0012","50","1","2","0","0","1","3.5","1","0","2","0.6","0","99",""
"0","4","100","","321500403","300","0","0","16","2","0","0","1","0","1","0","2","0","0","99",""
"0","7","100","","321500501","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","321500502","0","0","0","73","3","0","0","2","90","1","0","3","0","2000000","1",""
"0","7","1","","321500503","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","321500504","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","3","60","","321600101","3000","0","80","46","3","0","1","1","0","1","0","2","0","0","99",""
"0","3","0.5","","321600102","3000","0","0","8","3","0","0","1","18","1","0","1","0","0","99",""
"0","3","2","","321600103","3000","90","0","10","3","0","1","1","0","1","0","1","20","0","99",""
"0","11078","0","","321600201","825","0","0","93","9","0","1","1","0","1","0","0","0","0","1",""
"0","11078","0","","321600202","825","0","0","117","9","0","0","1","5.1","1","0","15","0","0","1",""
"0","1","3.6","","321600203","3000","0","0","63","3","0","321600204","2","1000000","1","0","0","0","0","1",""
"0","11078","0","","321600204","825","0","0","93","9","0","1","1","0","1","0","0","0","0","1",""
"1","11078","20","","321600205","825","0","0","11","9","0","0","1","1","1","0","3","0","0","1",""
"0","11078","2","","321600206","825","0","0","118","9","0","0","1","0","1","0","1","1","20","1",""
"0","3","90","","321600301","3000","0.0009","80","1","3","0","0","1","1.5","1","0","2","0.9","0","99",""
"0","3","60","","321600401","3000","0.0012","80","1","3","0","0","1","3.5","1","0","2","0.6","0","1",""
"0","7","100","","321600501","3000","0","1","17","3","0","0","2","30","1","0","3","0","0","0",""
"0","3","300","","321600502","3000","0","0","3","6","0","0","1","1000","1","0","3","0","0","99",""
"0","3","0","","321600503","3000","0","0","8","6","0","0","1","2","1","0","7","0","0","99",""
"0","7","100","","321600601","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","321600602","0","0","0","73","3","0","0","2","90","1","0","3","0","2000000","1",""
"0","7","1","","321600603","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","321600604","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","7","100","","321600701","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","90","","321600702","0","0","0","21","3","1","0","2","1","1","0","1","0","0","1",""
"0","11078","0","","321601101","825","0","0","93","9","0","1","1","0","1","0","0","0","0","1",""
"0","11078","0","","321601102","825","0","0","117","9","0","0","1","5.1","1","0","15","0","0","1",""
"0","7","3.6","","321601103","3000","0","0","63","3","0","321601104","2","100000000","1","0","0","0","0","1",""
"0","11078","0","","321601104","825","0","0","93","9","0","1","1","0","1","0","0","0","0","1",""
"1","11078","90","","321601105","825","0","0","11","9","0","0","1","1","1","0","3","0","0","1",""
"0","11078","2","","321601106","825","0","0","118","9","0","0","1","0","1","0","1","1","90","1",""
"0","3","100","","321601107","3000","0","0","49","3","0","0","1","1","1","0","10","0","0","99",""
"0","3","10","","321601108","3000","0","100","46","3","0","2","1","0","1","0","2","0","0","99",""
"0","3","10","","321601109","3000","0","0","3","6","0","0","1","1000","1","0","3","0","0","99",""
"0","7","100","","321601201","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","321601202","0","0","0","73","3","0","0","2","90","1","0","3","0","2000000","1",""
"0","7","1","","321601203","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","321601204","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","7","90","","321601205","0","0","0","122","3","0","0","2","0","1","0","500000000","0","0","1",""
"0","7","2168","","321602101","3000","0","0","26","3","0","1","2","0","1","0","321602102","2","0","1",""
"0","25","80","","321602102","825","0","50","46","8","0","1","1","0","1","0","1","0","0","1",""
"0","11078","0","","321602201","825","0","0","93","8","0","1","1","0","1","0","0","0","0","1",""
"0","11078","0","","321602202","825","0","0","117","8","0","0","1","5.1","1","0","15","0","0","1",""
"0","7","3.6","","321602203","3000","0","0","63","3","0","321602204","2","3000000","1","0","0","0","0","1",""
"0","11078","0","","321602204","825","0","0","93","8","0","1","1","0","1","0","0","0","0","1",""
"1","11078","24","","321602205","825","0","0","11","8","0","0","1","1","1","0","3","0","0","1",""
"0","11078","2","","321602206","825","0","0","118","8","0","0","1","0","1","0","1","1","24","1",""
"0","7","2168","","321602207","3000","0","0","26","3","0","3","2","0","1","0","321602203","80000","0","1",""
"0","3","60","","321602301","825","0.0006","100","1","2","0","0","1","1.5","1","0","1","0.6","0","99",""
"0","7","2168","","321602302","825","0","0","26","2","0","1","2","0","1","0","321602303","333","0","1",""
"0","3","1140","","321602303","825","0","100","9","2","0","0","1","12.5","1","0","1","0","0","99",""
"0","4","20","","321602401","825","0.0004","50","1","2","0","0","1","3","1","0","2","0.2","0","2",""
"0","7","99","","321602402","0","20","0","35","2","0","0","2","90","1","0","1","168","0","1",""
"0","7","100","","321602501","825","0","1","17","2","0","0","2","33","1","0","3","0","0","0",""
"0","3","0","","321602502","825","0","0","8","5","0","0","1","4","1","0","7","0","0","99",""
"0","7","100","","321602601","0","1","1","17","0","0","0","0","1","1","0","3","0","0","1",""
"0","4","0","","321602602","3000","0","0","93","7","0","1","1","0","1","0","0","0","0","1",""
"0","4","0","","321602603","3000","0","0","7","7","0","0","1","0","1","0","4","0","0","1",""
"0","3","1000","","321602604","10","0","0","16","2","0","0","1","1","1","0","4","0","0","99",""
"0","7","100","","321602701","0","1","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100000","","321602702","0","0","0","73","3","0","0","2","90","1","0","3","0","2000000","1",""
"0","7","1","","321602703","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","321602704","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","7","90","","321602705","0","0","0","122","3","0","0","2","0","1","0","5999999","0","0","1",""
"0","7","100","","321602801","0","1","0","17","0","0","0","0","0","1","0","5","0","0","1",""
"0","7","99","","321602802","0","-1","0","35","3","0","0","2","99","1","0","1","168","0","1",""
"0","3","50","","321700101","3000","0","0","46","3","0","1","1","0","1","0","1","0","0","99",""
"0","3","31","","321700201","3000","0.0008","0","1","3","0","0","1","1","1","0","1","31","0","1",""
"0","3","1","","321700301","3000","12","1","10","3","0","1","1","8","1","0","11","0","0","99",""
"0","3","1","","321700302","3000","12","1","10","3","0","1","1","8","1","0","31","0","0","99",""
"0","3","50","","321703101","3000","0","50","46","3","0","1","1","0","1","0","1","0","0","99",""
"0","3","31","","321703201","3000","0.0008","50","1","3","0","0","1","1","1","0","1","31","0","1",""
"0","3","1","","321703301","3000","12","1","10","3","0","1","1","8","1","0","11","0","0","99",""
"0","3","1","","321703302","3000","12","1","10","3","0","1","1","8","1","0","31","0","0","99",""
"0","4","0","","321703401","3000","0","0","93","9","0","0","1","0","1","0","0","0","0","1",""
"0","4","13","","321703402","3000","0.0003","50","1","9","0","0","1","1","1","0","1","13","0","1",""
"0","4","1","","321703403","3000","0","321703404","23","9","0","0","1","1","1","0","6151","2","0","1",""
"0","4","90","","321703404","3000","0","0","13","9","0","0","1","100","1","0","0","0","0","1",""
"0","4","0","","321703501","3000","0","0","93","9","0","0","1","0","1","1","0","0","0","1",""
"0","4","13","","321703502","3000","0.0003","50","1","9","0","0","1","1","1","1","1","13","0","1",""
"0","4","1","","321703503","3000","0","321703504","23","9","0","0","1","1","1","1","6151","2","0","1",""
"0","4","90","","321703504","3000","0","0","13","9","0","0","1","100","1","1","0","0","0","1",""
"0","4","0","","321703601","3000","0","0","93","9","0","0","1","0","1","2","0","0","0","1",""
"0","4","13","","321703602","3000","0.0003","50","1","9","0","0","1","1","1","2","1","13","0","1",""
"0","4","1","","321703603","3000","0","321703604","23","9","0","0","1","1","1","2","6151","2","0","1",""
"0","4","90","","321703604","3000","0","0","13","9","0","0","1","100","1","2","0","0","0","1",""
"0","3","31","","321703701","3000","0.0008","80","1","3","0","0","1","1","1","0","1","31","0","1",""
"0","3","60","","321800101","3000","0.0009","0","1","3","0","0","1","1.5","1","0","1","0.6","0","99",""
"0","3","1","","321800102","3000","0","0","23","3","0","321800103","1","0","1","0","102","2","0","99",""
"0","3","60","","321800103","3000","0.0009","0","1","3","0","0","1","1.5","1","0","1","0.6","0","99",""
"0","3","1","","321800104","3000","0","0","23","3","0","321800105","1","0","1","0","100","2","0","99",""
"0","3","60","","321800105","3000","0.0009","0","1","3","0","0","1","1.5","1","0","1","0.6","0","99",""
"0","3","40","","321800201","3000","0.0004","0","1","3","0","0","1","1.5","1","0","1","0.4","0","99",""
"0","3","0.5","","321800202","3000","0","0","8","3","0","0","1","12","1","0","1","0","0","99",""
"0","3","1","","321800203","3000","0","0","23","3","0","321800204","1","0","1","0","980","0","0","99",""
"0","3","0","","321800204","3000","0","0","8","3","0","0","1","5","1","0","3","0","0","99",""
"0","3","60","","321800301","3000","0.0012","0","1","3","0","0","1","3.5","1","0","1","0.6","0","1",""
"0","7","100","","321800401","0","0","0","17","1","0","0","2","20","1","0","9","0","0","1",""
"0","7","2","","321800402","0","0","0","10","1","0","2","2","1","1","0","21","1","0","1",""
"0","7","2","","321800403","0","0","0","10","1","0","2","2","1","1","0","41","1","0","1",""
"0","7","100","","321800501","0","0","0","17","1","0","0","2","15","1","0","9","0","0","1",""
"0","7","2","","321800502","0","0","0","10","1","0","2","2","1","1","0","21","1","0","1",""
"0","7","2","","321800503","0","0","0","10","1","0","2","2","1","1","0","41","1","0","1",""
"0","7","100","","321800601","0","0","0","17","1","0","0","2","10","1","0","9","0","0","1",""
"0","7","2","","321800602","0","0","0","10","1","0","2","2","1","1","0","21","1","0","1",""
"0","7","2","","321800603","0","0","0","10","1","0","2","2","1","1","0","41","1","0","1",""
"0","3","1","","321803101","3000","0","321803103","23","3","0","321803102","1","0","1","0","100","2","0","99",""
"0","3","90","","321803102","3000","0.00135","75","1","3","0","0","1","1.5","1","0","1","0.9","0","99",""
"0","3","60","","321803103","3000","0.0009","75","1","3","0","0","1","1.5","1","0","1","0.3","0","99",""
"0","3","40","","321803201","3000","0.0004","50","1","3","0","0","1","1.5","1","0","1","0.4","0","99",""
"0","3","0.5","","321803202","3000","0","0","8","3","0","0","1","12","1","0","1","0","0","99",""
"0","3","40","","321803203","510","0.0004","50","1","2","0","0","1","1.5","1","0","1","0.4","0","99",""
"0","3","1","","321803204","510","0","321803205","23","2","0","0","1","1","1","0","6151","2","0","99",""
"0","3","0","","321803205","510","0","0","8","2","0","0","1","10","1","0","3","0","0","99",""
"0","3","60","","321803301","3000","0.0012","50","1","3","0","0","1","3.5","1","0","1","0.6","0","1",""
"0","3","1","","321803302","3000","0","321803303","23","3","0","0","1","1","1","0","6151","2","0","1",""
"0","3","0","","321803303","3000","0","0","8","3","0","0","1","3","1","0","3","0","0","1",""
"0","7","100","","321803401","0","0","0","17","1","0","0","2","20","1","0","9","0","0","1",""
"0","7","2","","321803402","0","0","0","10","1","0","2","2","1","1","0","21","1","0","1",""
"0","7","2","","321803403","0","0","0","10","1","0","2","2","1","1","0","41","1","0","1",""
"0","7","100","","321803501","0","0","0","17","1","0","0","2","15","1","0","9","0","0","1",""
"0","7","2","","321803502","0","0","0","10","1","0","2","2","1","1","0","21","1","0","1",""
"0","7","2","","321803503","0","0","0","10","1","0","2","2","1","1","0","41","1","0","1",""
"0","7","100","","321803601","0","0","0","17","1","0","0","2","10","1","0","9","0","0","1",""
"0","7","2","","321803602","0","0","0","10","1","0","2","2","1","1","0","21","1","0","1",""
"0","7","2","","321803603","0","0","0","10","1","0","2","2","1","1","0","41","1","0","1",""
"0","3","60","","321804101","3000","0.0009","75","1","3","0","0","1","1.5","1","0","1","0.6","0","99",""
"0","3","1","","321804102","3000","0","0","23","3","0","321804103","1","0","1","0","102","2","0","99",""
"0","3","60","","321804103","3000","0.0009","75","1","3","0","0","1","1.5","1","0","1","0.6","0","99",""
"0","3","1","","321804104","3000","0","0","23","3","0","321804105","1","0","1","0","100","2","0","99",""
"0","3","60","","321804105","3000","0.0009","75","1","3","0","0","1","1.5","1","0","1","0.6","0","99",""
"0","3","40","","321804201","3000","0.0004","50","1","3","0","0","1","1.5","1","0","1","0.4","0","99",""
"0","3","0.5","","321804202","3000","0","0","8","3","0","0","1","12","1","0","1","0","0","99",""
"0","3","1","","321804203","3000","0","321804204","23","3","0","0","1","1","1","0","6151","2","0","99",""
"0","3","1","","321804204","3000","0","0","23","3","0","321804205","1","0","1","0","980","0","0","99",""
"0","3","0","","321804205","3000","0","0","8","3","0","0","1","5","1","0","3","0","0","99",""
"0","3","60","","321804301","3000","0.0012","50","1","3","0","0","1","3.5","1","0","1","0.6","0","1",""
"0","3","54","","321903101","3000","0.003","0","1","3","0","0","1","1","1","0","2","54","0","1",""
"0","3","11","","321903102","3000","0.0004","0","1","3","0","0","1","1","1","0","2","11","0","99",""
"0","3","0","","321903103","3000","0","0","8","3","0","0","1","2","1","0","8","0","0","99",""
"0","3","11","","321903201","3000","0.0004","0","1","3","0","0","1","1","1","0","2","11","0","99",""
"0","3","0","","321903202","3000","0","0","8","3","0","0","1","2","1","0","8","0","0","99",""
"0","3","75","","321903301","3000","0.0042","0","1","3","0","0","1","1","1","0","2","75","0","1",""
"0","3","38","","321903401","3000","0.002","0","1","3","0","0","1","1","1","0","2","38","0","1",""
"0","3","42","","321904101","3000","0.00045","100","1","3","0","0","1","1","1","0","2","42","0","1",""
"0","3","3","","321904102","3000","0.00001","100","1","6","0","0","1","1","1","0","2","3","0","99",""
"0","3","0","","321904103","3000","0","0","8","6","0","0","1","2","1","0","8","0","0","99",""
"0","3","3","","321904201","3000","0.00001","100","1","6","0","0","1","1","1","0","2","3","0","99",""
"0","3","0","","321904202","3000","0","0","8","6","0","0","1","2","1","0","8","0","0","99",""
"0","3","36","","321904301","3000","0.00038","100","1","3","0","0","1","1","1","0","2","36","0","1",""
"0","3","25","","321904401","3000","0.00026","100","1","3","0","0","1","1","1","0","2","25","0","1",""
"0","3","42","","321905101","3000","0.00045","100","1","3","0","0","1","1","1","0","2","42","0","1",""
"0","3","3","","321905102","3000","0.00001","100","1","6","0","0","1","1","1","0","2","3","0","99",""
"0","3","0","","321905103","3000","0","0","8","6","0","0","1","2","1","0","8","0","0","99",""
"0","3","3","","321905201","3000","0.00001","100","1","6","0","0","1","1","1","0","2","3","0","99",""
"0","3","0","","321905202","3000","0","0","8","6","0","0","1","2","1","0","8","0","0","99",""
"0","3","36","","321905301","3000","0.00038","100","1","3","0","0","1","1","1","0","2","36","0","1",""
"0","3","25","","321905401","3000","0.00026","100","1","3","0","0","1","1","1","0","2","25","0","1",""
"0","3","51.5","","321906101","3000","0.00032","100","1","6","0","0","1","1","1","0","2","51.5","0","1",""
"0","3","6","","321906102","3000","0","0","26","6","0","1","1","0","1","0","321906103","10","0","1",""
"0","3","0","","321906103","3000","0","100","1","6","0","0","1","0","1","0","2","0","0","99",""
"0","3","0","","321906104","3000","0","0","8","6","0","0","1","2","1","0","8","0","0","99",""
"0","3","2.2","","321906201","3000","0","100","1","6","0","0","1","1","1","0","2","2.2","0","99",""
"0","3","0","","321906202","3000","0","0","8","6","0","0","1","2","1","0","8","0","0","99",""
"0","3","8.5","","321906301","3000","0.00004","100","1","3","0","0","1","1","1","0","2","8.5","0","1",""
"0","3","1","","321906302","3000","20","0","10","3","0","1","1","0.01","1","0","41","0","0","1",""
"0","3","24","","321906401","3000","0.00014","100","1","3","0","0","1","1","1","0","2","24","0","1",""
"0","3","1.25","","322100101","3000","0.00004","0","1","3","0","0","1","1","1","0","2","1.25","0","99",""
"0","3","1.03","","322100102","3000","0.00003","0","1","3","0","0","1","1","1","0","1","1.03","0","99",""
"0","3","6.84","","322100201","3000","0.0003","0","1","3","0","0","1","1","1","0","2","6.84","0","1",""
"0","3","1.25","","322100202","3000","0.00004","0","1","3","0","0","1","1","1","0","2","1.25","0","99",""
"0","3","0","","322100203","3000","0","100","9","3","0","0","1","8.5","1","0","2","0.1","0","99",""
"0","3","1.03","","322100301","3000","0.00003","0","1","3","0","0","1","1","1","0","1","1.03","0","99",""
"0","3","200","","322100302","3000","0","0","16","3","0","0","1","0","1","0","2","0","0","99",""
"0","3","9.26","","322100401","3000","0.00041","0","1","3","0","0","1","1","1","0","1","9.26","0","1",""
"0","7","100","","322100501","3000","0","1","17","3","0","0","2","30","1","0","3","0","0","0",""
"0","7","2","","322100502","3000","120","0","10","3","0","0","2","1","1","0","10","1","0","1",""
"0","7","2","","322100503","3000","120","0","10","3","0","0","2","1","1","0","30","1","0","1",""
"0","3","1.25","","322103101","3000","0.00004","80","1","3","0","0","1","1","1","0","2","1.25","0","99",""
"0","3","1.03","","322103102","3000","0.00003","80","1","3","0","0","1","1","1","0","1","1.03","0","99",""
"0","3","6.84","","322103201","3000","0.0003","80","1","3","0","0","1","1","1","0","2","6.84","0","1",""
"0","3","1.25","","322103202","3000","0.00004","80","1","3","0","0","1","1","1","0","2","1.25","0","99",""
"0","3","0","","322103203","3000","0","100","9","3","0","0","1","8.5","1","0","2","0.1","0","99",""
"0","3","1.03","","322103301","3000","0.00003","80","1","3","0","0","1","1","1","0","1","1.03","0","99",""
"0","3","200","","322103302","3000","0","0","16","3","0","0","1","0","1","0","2","0","0","99",""
"0","3","9.26","","322103401","3000","0.00041","80","1","3","0","0","1","1","1","0","1","9.26","0","1",""
"0","7","100","","322103501","3000","0","1","17","3","0","0","2","22.5","1","0","3","0","0","0",""
"0","7","2","","322103502","3000","120","0","10","3","0","0","2","1","1","0","10","1","0","1",""
"0","7","2","","322103503","3000","120","0","10","3","0","0","2","1","1","0","30","1","0","1",""
"0","7","99","","322104301","3000","15","0","35","3","0","0","2","120","1","0","1","85","0","1",""
"0","7","285","","322104302","3000","10000000","0","26","3","0","1","2","0.4","1","0","322104303","0","0","1",""
"0","3","1.03","","322104303","3000","0.00003","80","1","3","0","0","1","1","1","0","1","1.03","0","99",""
"0","3","0","","322104304","3000","0","0","8","3","0","0","1","1","1","0","7","0","0","99",""
"0","7","10000000","","322104305","3000","0","0","6","3","0","0","2","6.5","1","0","1","0","0","1",""
"0","7","99","","322104601","3000","20","0","35","3","0","0","2","120","1","0","1","85","0","1",""
"0","7","99","","322104602","0","0","0","77","3","-1","1","2","90","1","0","2","85","120","1",""
"0","3","3.41","","322200101","3000","0.00009","0","1","3","0","0","1","1","1","0","1","3.41","0","99",""
"0","3","3.4","","322200102","3000","0.00009","0","1","3","0","0","1","1","1","0","2","3.4","0","99",""
"0","7","2","","322200201","3000","90","0","10","3","0","0","2","1","1","0","10","0","0","1",""
"0","7","2","","322200202","3000","90","0","10","3","0","0","2","1","1","0","30","0","0","1",""
"0","7","1","","322200203","0","0","322200205","23","3","0","322200204","2","0","1","0","511","2","0","1",""
"0","7","100","","322200204","0","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","7","300","","322200205","0","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","3","5.39","","322200301","3000","0.00016","0","1","3","0","0","1","1","1","0","1","5.39","0","1",""
"0","3","5.15","","322200302","3000","0.00015","0","1","3","0","0","1","1","1","0","2","5.15","0","1",""
"0","7","100","","322200601","0","0","0","17","1","0","0","2","18","1","0","9","0","0","1",""
"0","7","2","","322200602","0","0","0","10","1","0","2","2","1","1","0","11","0","0","1",""
"0","7","2","","322200603","0","0","0","10","1","0","2","2","1","1","0","31","0","0","1",""
"0","7","100","","322200701","0","0","0","17","1","0","0","2","18","1","0","9","0","0","1",""
"0","7","2","","322200702","0","0","0","10","1","0","2","2","1","1","0","11","0","0","1",""
"0","7","2","","322200703","0","0","0","10","1","0","2","2","1","1","0","31","0","0","1",""
"0","7","100","","322200801","0","0","0","17","1","0","0","2","18","1","0","9","0","0","1",""
"0","7","2","","322200802","0","0","0","10","1","0","2","2","1","1","0","11","0","0","1",""
"0","7","2","","322200803","0","0","0","10","1","0","2","2","1","1","0","31","0","0","1",""
"0","3","3.41","","322203101","3000","0.00009","80","1","3","0","0","1","1","1","0","1","3.41","0","99",""
"0","3","3.4","","322203102","3000","0.00009","80","1","3","0","0","1","1","1","0","2","3.4","0","99",""
"0","7","2","","322203201","3000","90","0","10","3","0","0","2","1","1","0","10","0","0","1",""
"0","7","2","","322203202","3000","90","0","10","3","0","0","2","1","1","0","30","0","0","1",""
"0","7","1","","322203203","0","0","322203205","23","3","0","322203204","2","0","1","0","511","2","0","1",""
"0","7","200","","322203204","0","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","7","500","","322203205","0","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","3","5.39","","322203301","3000","0.00016","80","1","3","0","0","1","1","1","0","1","5.39","0","1",""
"0","3","5.15","","322203302","3000","0.00015","80","1","3","0","0","1","1","1","0","2","5.15","0","1",""
"0","3","2.5","","322203401","3000","0.00014","80","1","3","0","0","1","1","1","0","2","2.5","0","99",""
"0","3","100","","322203402","3000","0","0","49","3","0","0","1","1","1","0","10","0","0","99",""
"0","3","100","","322203403","3000","0","0","49","3","0","0","1","1","1","0","1","0","0","99",""
"0","3","1.5","","322203501","3000","0.00008","80","1","3","0","0","1","1","1","0","1","1.5","0","99",""
"0","3","3","","322203502","3000","10","0","10","3","0","0","1","0","1","0","11","50","0","99",""
"0","3","3","","322203503","3000","10","0","10","3","0","0","1","0","1","0","31","50","0","99",""
"0","3","3","","322203504","3000","10","0","10","3","0","0","1","0","1","0","21","50","0","99",""
"0","3","3","","322203505","3000","10","0","10","3","0","0","1","0","1","0","41","50","0","99",""
"0","3","1.5","","322203506","3000","0.00008","80","1","3","0","0","1","1","1","0","2","1.5","0","99",""
