5d49442e91a91a4c948f7bf8752760924927e5aafbc00f26ee3360fbbd19fb0f,ea1281628e1d6bf9f11d60ed3f574540c52ead813d24f07acaa353214ec8ac20,00319f9e9029f9b1c97b1b6d78abab19a75d0ed9d6d5e893b48019e258f846bd,9ffc04086cac53e4d95491cc8346dff04e9b902b43a151bf1793122c71e1a481,50b93ca102565aa5990b69a1fe1756905c0a0652166ee0cde50f1e4ddab392af,8bf2f60e54f23a905e02ad178bd239034086a46c7396f69d5bebae9720bef2d8,951aec5f054567c93e90047a7d58a2fb417856b6a71321d4c2a687d4364cee44,45fe15a6bb62e755a4b38856e5ef064961a3fbbf9e84976a9317d20ddca10855,e9a1f816f732c06c4a0e0f304d0949ba5b3acf98d01fb24856dd4068d72f0940,4ac21c92d7513431cfe4a29ba76e27d4f951fc2fcbfee7e78a82c6c785e9e91c,acc035d9be57859c1a900ccef6e9d0277dd1705871e80c33cac618523c621592,d2b62ee3d410e2d3c98980f94fe4e2ac0fbe58c7a92a68c57b625199d5686b86,bfea00590b895ebbe4a2a4cc83d3dc0c0f2420600f30de0d94049434141c37d2,f7fa6415563f853297076993d634757ace697cdffd85f00f516c1e3da3e383ac,15ce402a2e26a1ae85d41b53d8d6d4f3c77f361bb60b68283cd8af10731dd14e,d5c52e4369f6beae43d2727a93127cfccb071983315fdd35cbef5ddb50b6b6cd
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1082105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1082106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1082107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1082108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1082109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1082110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1082111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1082112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1082113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1082114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1082115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1082116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1083101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1083102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1083103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1083104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1083105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1083106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1083107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1083108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1083109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1083110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1083111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1083112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1083113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1083114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1083115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1083116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1084101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1084102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1084103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1084104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1084105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1084106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1084107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1084108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1084109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1084110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1084111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1084112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1084113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1084114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1084115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1084116"
