af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464
"854","7","7","0","7","7","10","7","7","0","12","0","10","7","7","10","0","7","0","200000001","7","0","30","0","670340007","0","7","7","7","7","0","7","1","1","7","7","140","1","0","203400"
"857","8","8","0","8","8","10","8","8","0","12","0","10","8","8","10","0","8","0","200000001","8","0","30","0","670340008","0","8","8","8","8","0","8","1","1","8","8","144","1","0","203400"
"860","9","9","0","9","9","10","9","9","0","12","0","10","9","9","10","0","9","0","200000001","9","0","30","0","670340009","0","9","9","9","9","0","9","1","1","9","9","147","1","0","203400"
"863","10","10","0","10","10","10","10","10","0","13","0","10","10","10","10","0","10","0","200000001","10","0","30","0","670340010","0","10","10","10","10","0","10","1","1","10","10","151","1","0","203400"
"865","11","11","0","11","11","11","11","11","0","13","0","10","11","11","10","0","11","0","200000001","11","0","30","0","670340011","0","11","11","11","11","0","11","1","1","11","11","154","1","0","203400"
"868","12","12","0","12","12","11","12","12","0","13","0","10","12","12","10","0","12","0","200000001","12","0","30","0","670340012","0","12","12","12","12","0","12","1","1","12","12","158","1","0","203400"
"871","13","13","0","13","13","11","13","13","0","14","0","10","13","13","10","0","13","0","200000001","13","0","30","0","670340013","0","13","13","13","13","0","13","1","1","13","13","162","1","0","203400"
"874","14","14","0","14","14","12","14","14","0","14","0","10","14","14","10","0","14","0","200000001","14","0","30","0","670340014","0","14","14","14","14","0","14","1","1","14","14","165","1","0","203400"
"876","15","15","0","15","15","13","15","15","0","15","0","10","15","15","10","0","15","0","200000001","15","0","30","0","670340015","0","15","15","15","15","0","15","1","1","15","15","169","1","0","203400"
"1199","16","16","0","16","16","13","16","16","0","15","0","10","16","16","10","0","16","0","200000001","16","0","30","0","670340016","0","16","16","16","16","0","16","1","1","16","16","195","1","0","203400"
"1522","17","17","0","17","17","13","17","17","0","15","0","10","17","17","10","0","17","0","200000001","17","0","30","0","670340017","0","17","17","17","17","0","17","1","1","17","17","220","1","0","203400"
"1709","18","18","0","18","18","13","18","18","0","15","0","10","18","18","10","0","18","0","200000001","18","0","30","0","670340018","0","18","18","18","18","0","18","1","1","18","18","226","1","0","203400"
"1896","19","19","0","19","19","13","19","19","0","16","0","10","19","19","10","0","19","0","200000001","19","0","30","0","670340019","0","19","19","19","19","0","19","1","1","19","19","231","1","0","203400"
"2083","20","20","0","20","20","14","20","20","0","16","0","10","20","20","10","0","20","0","200000001","20","0","30","0","670340020","0","20","20","20","20","0","20","1","1","20","20","237","1","0","203400"
"2156","21","21","0","21","21","14","21","21","0","17","0","10","21","21","10","0","21","0","200000001","21","0","30","0","670340021","0","21","21","21","21","0","21","1","1","21","21","252","1","0","203400"
"2230","22","22","0","22","22","14","22","22","0","17","0","10","22","22","10","0","22","0","200000001","22","0","30","0","670340022","0","22","22","22","22","0","22","1","1","22","22","267","1","0","203400"
"2411","23","23","0","23","23","14","23","23","0","17","0","10","23","23","10","0","23","0","200000001","23","0","30","0","670340023","0","23","23","23","23","0","23","1","1","23","23","267","1","0","203400"
"2566","24","24","0","24","24","16","24","24","0","19","0","10","24","24","10","0","24","0","200000001","24","0","30","0","670340024","0","24","24","24","24","0","24","1","1","24","24","295","1","0","203400"
"2721","25","25","0","25","25","17","25","25","0","21","0","10","25","25","10","0","25","0","200000001","25","0","30","0","670340025","0","25","25","25","25","0","25","1","1","25","25","323","1","0","203400"
"2875","26","26","0","26","26","19","26","26","0","24","0","10","26","26","10","0","26","0","200000001","26","0","30","0","670340026","0","26","26","26","26","0","26","1","1","26","26","352","1","0","203400"
"3030","27","27","0","27","27","21","27","27","0","26","0","10","27","27","10","0","27","0","200000001","27","0","30","0","670340027","0","27","27","27","27","0","27","1","1","27","27","380","1","0","203400"
"3185","28","28","0","28","28","23","28","28","0","28","0","10","28","28","10","0","28","0","200000001","28","0","30","0","670340028","0","28","28","28","28","0","28","1","1","28","28","408","1","0","203400"
"4202","29","29","0","29","29","23","29","29","0","29","0","10","29","29","10","0","29","0","200000001","29","0","30","0","670340029","0","29","29","29","29","0","29","1","1","29","29","448","1","0","203400"
"4279","30","30","0","30","30","23","30","30","0","29","0","10","30","30","10","0","30","0","200000001","30","0","30","0","670340030","0","30","30","30","30","0","30","1","1","30","30","493","1","0","203400"
"4356","31","31","0","31","31","23","31","31","0","28","0","10","31","31","10","0","31","0","200000001","31","0","30","0","670340031","0","31","31","31","31","0","31","1","1","31","31","539","1","0","203400"
"4433","32","32","0","32","32","23","32","32","0","28","0","10","32","32","10","0","32","0","200000001","32","0","30","0","670340032","0","32","32","32","32","0","32","1","1","32","32","548","1","0","203400"
"4510","33","33","0","33","33","23","33","33","0","28","0","10","33","33","10","0","33","0","200000001","33","0","30","0","670340033","0","33","33","33","33","0","33","1","1","33","33","558","1","0","203400"
"5429","34","34","0","34","34","24","34","34","0","28","0","10","34","34","10","0","34","0","200000001","34","0","30","0","670340034","0","34","34","34","34","0","34","1","1","34","34","567","1","0","203400"
"5661","35","35","0","35","35","26","35","35","0","32","0","10","35","35","10","0","35","0","200000001","35","0","30","0","670340035","0","35","35","35","35","0","35","1","1","35","35","594","1","0","203400"
"5893","36","36","0","36","36","29","36","36","0","36","0","10","36","36","10","0","36","0","200000001","36","0","30","0","670340036","0","36","36","36","36","0","36","1","1","36","36","670","1","0","203400"
"6125","37","37","0","37","37","32","37","37","0","39","0","10","37","37","10","0","37","0","200000001","37","0","30","0","670340037","0","37","37","37","37","0","37","1","1","37","37","646","1","0","203400"
"6357","38","38","0","38","38","34","38","38","0","43","0","10","38","38","10","0","38","0","200000001","38","0","30","0","670340038","0","38","38","38","38","0","38","1","1","38","38","673","1","0","203400"
"6701","39","39","0","39","39","32","39","39","0","42","0","10","39","39","10","0","39","0","200000001","39","0","30","0","670340039","0","39","39","39","39","0","39","1","1","39","39","753","1","0","203400"
"7365","40","40","0","40","40","34","40","40","0","44","0","10","40","40","10","0","40","0","200000001","40","0","30","0","670340040","0","40","40","40","40","0","40","1","1","40","40","796","1","0","203400"
"8740","41","41","0","41","41","36","41","41","0","46","0","10","41","41","10","0","41","0","200000001","41","0","30","0","670340041","0","41","41","41","41","0","41","1","1","41","41","882","1","0","203400"
"10115","42","42","0","42","42","37","42","42","0","47","0","10","42","42","10","0","42","0","200000001","42","0","30","0","670340042","0","42","42","42","42","0","42","1","1","42","42","968","1","0","203400"
"10410","43","43","0","43","43","38","43","43","0","47","0","10","43","43","10","0","43","0","200000001","43","0","30","0","670340043","0","43","43","43","43","0","43","1","1","43","43","991","1","0","203400"
"10705","44","44","0","44","44","38","44","44","0","47","0","10","44","44","10","0","44","0","200000001","44","0","30","0","670340044","0","44","44","44","44","0","44","1","1","44","44","1013","1","0","203400"
"11457","45","45","0","45","45","39","45","45","0","47","0","10","45","45","10","0","45","0","200000001","45","0","30","0","670340045","0","45","45","45","45","0","45","1","1","45","45","1113","1","0","203400"
"12209","46","46","0","46","46","41","46","46","0","52","0","10","46","46","10","0","46","0","200000001","46","0","30","0","670340046","0","46","46","46","46","0","46","1","1","46","46","1113","1","0","203400"
"16589","47","47","0","47","47","42","47","47","0","61","0","10","47","47","10","0","47","0","200000001","47","0","30","0","670340047","0","47","47","47","47","0","47","1","1","47","47","1658","1","0","203400"
"19891","48","48","0","48","48","46","48","48","0","71","0","10","48","48","10","0","48","0","200000001","48","0","30","0","670340048","0","48","48","48","48","0","48","1","1","48","48","1717","1","0","203400"
"20643","49","49","0","49","49","47","49","49","0","72","0","10","49","49","10","0","49","0","200000001","49","0","30","0","670340049","0","49","49","49","49","0","49","1","1","49","49","1776","1","0","203400"
"21395","50","50","0","50","50","47","50","50","0","72","0","10","50","50","10","0","50","0","200000001","50","0","30","0","670340050","0","50","50","50","50","0","50","1","1","50","50","1836","1","0","203400"
"22147","51","51","0","51","51","48","51","51","0","73","0","10","51","51","10","0","51","0","200000001","51","0","30","0","670340051","0","51","51","51","51","0","51","1","1","51","51","1895","1","0","203400"
"22899","52","52","0","52","52","48","52","52","0","73","0","10","52","52","10","0","52","0","200000001","52","0","30","0","670340052","0","52","52","52","52","0","52","1","1","52","52","1954","1","0","203400"
"24415","53","53","0","53","53","49","53","53","0","74","0","10","53","53","10","0","53","0","200000001","53","0","30","0","670340053","0","53","53","53","53","0","53","1","1","53","53","2037","1","0","203400"
"25930","54","54","0","54","54","49","54","54","0","76","0","10","54","54","10","0","54","0","200000001","54","0","30","0","670340054","0","54","54","54","54","0","54","1","1","54","54","2120","1","0","203400"
"27446","55","55","0","55","55","50","55","55","0","77","0","10","55","55","10","0","55","0","200000001","55","0","30","0","670340055","0","55","55","55","55","0","55","1","1","55","55","2204","1","0","203400"
"28962","56","56","0","56","56","50","56","56","0","78","0","10","56","56","10","0","56","0","200000001","56","0","30","0","670340056","0","56","56","56","56","0","56","1","1","56","56","2287","1","0","203400"
"30477","57","57","0","57","57","51","57","57","0","80","0","10","57","57","10","0","57","0","200000001","57","0","30","0","670340057","0","57","57","57","57","0","57","1","1","57","57","2370","1","0","203400"
"31993","58","58","0","58","58","51","58","58","0","81","0","10","58","58","10","0","58","0","200000001","58","0","30","0","670340058","0","58","58","58","58","0","58","1","1","58","58","2453","1","0","203400"
"33508","59","59","0","59","59","52","59","59","0","82","0","10","59","59","10","0","59","0","200000001","59","0","30","0","670340059","0","59","59","59","59","0","59","1","1","59","59","2537","1","0","203400"
"35024","60","60","0","60","60","52","60","60","0","84","0","10","60","60","10","0","60","0","200000001","60","0","30","0","670340060","0","60","60","60","60","0","60","1","1","60","60","2670","1","0","203400"
"36608","61","61","0","61","61","53","61","61","0","85","0","10","61","61","10","0","61","0","200000001","61","0","30","0","670340061","0","61","61","61","61","0","61","1","1","61","61","2706","1","0","203400"
"37216","62","62","0","62","62","54","62","62","0","86","0","10","62","62","10","0","62","0","200000001","62","0","30","0","670340062","0","62","62","62","62","0","62","1","1","62","62","2766","1","0","203400"
"37824","63","63","0","63","63","56","63","63","0","88","0","10","63","63","10","0","63","0","200000001","63","0","30","0","670340063","0","63","63","63","63","0","63","1","1","63","63","2827","1","0","203400"
"38432","64","64","0","64","64","57","64","64","0","89","0","10","64","64","10","0","64","0","200000001","64","0","30","0","670340064","0","64","64","64","64","0","64","1","1","64","64","2887","1","0","203400"
"39040","65","65","0","65","65","59","65","65","0","90","0","10","65","65","10","0","65","0","200000001","65","0","30","0","670340065","0","65","65","65","65","0","65","1","1","65","65","2947","1","0","203400"
"39648","66","66","0","66","66","60","66","66","0","92","0","10","66","66","10","0","66","0","200000001","66","0","30","0","670340066","0","66","66","66","66","0","66","1","1","66","66","3008","1","0","203400"
"40256","67","67","0","67","67","62","67","67","0","93","0","10","67","67","10","0","67","0","200000001","67","0","30","0","670340067","0","67","67","67","67","0","67","1","1","67","67","3068","1","0","203400"
"40864","68","68","0","68","68","63","68","68","0","94","0","10","68","68","10","0","68","0","200000001","68","0","30","0","670340068","0","68","68","68","68","0","68","1","1","68","68","3128","1","0","203400"
"41472","69","69","0","69","69","65","69","69","0","95","0","10","69","69","10","0","69","0","200000001","69","0","30","0","670340069","0","69","69","69","69","0","69","1","1","69","69","3189","1","0","203400"
"42080","70","70","0","70","70","66","70","70","0","97","0","10","70","70","10","0","70","0","200000001","70","0","30","0","670340070","0","70","70","70","70","0","70","1","1","70","70","3249","1","0","203400"
"42688","71","71","0","71","71","67","71","71","0","98","0","10","71","71","10","0","71","0","200000001","71","0","30","0","670340071","0","71","71","71","71","0","71","1","1","71","71","3309","1","0","203400"
"563","1","1","0","1","1","5","1","1","0","3","0","10","1","1","10","0","1","0","200000006","1","0","30","0","670350001","0","1","1","1","1","24","1","1","1","1","1","0","1","0","203500"
"578","2","2","0","2","2","12","2","2","0","3","0","10","2","2","10","0","2","0","200000006","2","0","30","0","670350002","0","2","2","2","2","28","2","1","1","2","2","0","1","0","203500"
"594","3","3","0","3","3","6","3","3","0","4","0","10","3","3","10","0","3","0","200000006","3","0","30","0","670350003","0","3","3","3","3","32","3","1","1","3","3","0","1","0","203500"
"594","4","4","0","4","4","6","4","4","0","4","0","10","4","4","10","0","4","0","200000006","4","0","30","0","670350004","0","4","4","4","4","32","4","1","1","4","4","0","1","0","203500"
"597","5","5","0","5","5","6","5","5","0","4","0","10","5","5","10","0","5","0","200000006","5","0","30","0","670350005","0","5","5","5","5","35","5","1","1","5","5","0","1","0","203500"
"628","6","6","0","6","6","9","6","6","0","6","0","10","6","6","10","0","6","0","200000006","6","0","30","0","670350006","0","6","6","6","6","49","6","1","1","6","6","0","1","0","203500"
"856","7","7","0","7","7","10","7","7","0","6","0","10","7","7","10","0","7","0","200000006","7","0","30","0","670350007","0","7","7","7","7","69","7","1","1","7","7","0","1","0","203500"
"1063","8","8","0","8","8","10","8","8","0","7","0","10","8","8","10","0","8","0","200000006","8","0","30","0","670350008","0","8","8","8","8","80","8","1","1","8","8","0","1","0","203500"
"1091","9","9","0","9","9","11","9","9","0","7","0","10","9","9","10","0","9","0","200000006","9","0","30","0","670350009","0","9","9","9","9","93","9","1","1","9","9","0","1","0","203500"
"1121","10","10","0","10","10","11","10","10","0","8","0","10","10","10","10","0","10","0","200000006","10","0","30","0","670350010","0","10","10","10","10","97","10","1","1","10","10","0","1","0","203500"
"1151","11","11","0","11","11","12","11","11","0","8","0","10","11","11","10","0","11","0","200000006","11","0","30","0","670350011","0","11","11","11","11","100","11","1","1","11","11","0","1","0","203500"
"1180","12","12","0","12","12","12","12","12","0","8","0","10","12","12","10","0","12","0","200000006","12","0","30","0","670350012","0","12","12","12","12","103","12","1","1","12","12","0","1","0","203500"
"1180","13","13","0","13","13","12","13","13","0","8","0","10","13","13","10","0","13","0","200000006","13","0","30","0","670350013","0","13","13","13","13","103","13","1","1","13","13","0","1","0","203500"
"1158","14","14","0","14","14","17","14","14","0","12","0","10","14","14","10","0","14","0","200000006","14","0","30","0","670350014","0","14","14","14","14","96","14","1","1","14","14","0","1","0","203500"
"1184","15","15","0","15","15","18","15","15","0","12","0","10","15","15","10","0","15","0","200000006","15","0","30","0","670350015","0","15","15","15","15","99","15","1","1","15","15","0","1","0","203500"
"1589","16","16","0","16","16","18","16","16","0","12","0","10","16","16","10","0","16","0","200000006","16","0","30","0","670350016","0","16","16","16","16","113","16","1","1","16","16","0","1","0","203500"
"1882","17","17","0","17","17","18","17","17","0","12","0","10","17","17","10","0","17","0","200000006","17","0","30","0","670350017","0","17","17","17","17","134","17","1","1","17","17","0","1","0","203500"
"2176","18","18","0","18","18","19","18","18","0","13","0","10","18","18","10","0","18","0","200000006","18","0","30","0","670350018","0","18","18","18","18","156","18","1","1","18","18","0","1","0","203500"
"2469","19","19","0","19","19","19","19","19","0","13","0","10","19","19","10","0","19","0","200000006","19","0","30","0","670350019","0","19","19","19","19","177","19","1","1","19","19","0","1","0","203500"
"2621","20","20","0","20","20","19","20","20","0","13","0","10","20","20","10","0","20","0","200000006","20","0","30","0","670350020","0","20","20","20","20","186","20","1","1","20","20","0","1","0","203500"
"2659","21","21","0","21","21","19","21","21","0","13","0","10","21","21","10","0","21","0","200000006","21","0","30","0","670350021","0","21","21","21","21","189","21","1","1","21","21","0","1","0","203500"
"2777","22","22","0","22","22","20","22","22","0","14","0","10","22","22","10","0","22","0","200000006","22","0","30","0","670350022","0","22","22","22","22","213","22","1","1","22","22","0","1","0","203500"
"2788","23","23","0","23","23","28","23","23","0","21","0","10","23","23","10","0","23","0","200000006","23","0","30","0","670350023","0","23","23","23","23","215","23","1","1","23","23","0","1","0","203500"
"3065","24","24","0","24","24","29","24","24","0","21","0","10","24","24","10","0","24","0","200000006","24","0","30","0","670350024","0","24","24","24","24","218","24","1","1","24","24","0","1","0","203500"
"3346","25","25","0","25","25","29","25","25","0","21","0","10","25","25","10","0","25","0","200000006","25","0","30","0","670350025","0","25","25","25","25","244","25","1","1","25","25","0","1","0","203500"
"3627","26","26","0","26","26","29","26","26","0","21","0","10","26","26","10","0","26","0","200000006","26","0","30","0","670350026","0","26","26","26","26","269","26","1","1","26","26","0","1","0","203500"
"3576","27","27","0","27","27","29","27","27","0","22","0","10","27","27","10","0","27","0","200000006","27","0","30","0","670350027","0","27","27","27","27","272","27","1","1","27","27","0","1","0","203500"
"3981","28","28","0","28","28","31","28","28","0","23","0","10","28","28","10","0","28","0","200000006","28","0","30","0","670350028","0","28","28","28","28","278","28","1","1","28","28","0","1","0","203500"
"4571","29","29","0","29","29","32","29","29","0","24","0","10","29","29","10","0","29","0","200000006","29","0","30","0","670350029","0","29","29","29","29","320","29","1","1","29","29","0","1","0","203500"
"5161","30","30","0","30","30","32","30","30","0","24","0","10","30","30","10","0","30","0","200000006","30","0","30","0","670350030","0","30","30","30","30","362","30","1","1","30","30","0","1","0","203500"
"5211","31","31","0","31","31","32","31","31","0","24","0","10","31","31","10","0","31","0","200000006","31","0","30","0","670350031","0","31","31","31","31","377","31","1","1","31","31","0","1","0","203500"
"5261","32","32","0","32","32","32","32","32","0","24","0","10","32","32","10","0","32","0","200000006","32","0","30","0","670350032","0","32","32","32","32","392","32","1","1","32","32","0","1","0","203500"
"5728","33","33","0","33","33","32","33","33","0","26","0","10","33","33","10","0","33","0","200000006","33","0","30","0","670350033","0","33","33","33","33","412","33","1","1","33","33","0","1","0","203500"
"6195","34","34","0","34","34","33","34","34","0","28","0","10","34","34","10","0","34","0","200000006","34","0","30","0","670350034","0","34","34","34","34","431","34","1","1","34","34","0","1","0","203500"
"6662","35","35","0","35","35","33","35","35","0","31","0","10","35","35","10","0","35","0","200000006","35","0","30","0","670350035","0","35","35","35","35","451","35","1","1","35","35","0","1","0","203500"
"7129","36","36","0","36","36","33","36","36","0","33","0","10","36","36","10","0","36","0","200000006","36","0","30","0","670350036","0","36","36","36","36","471","36","1","1","36","36","0","1","0","203500"
"7457","37","37","0","37","37","41","37","37","0","34","0","10","37","37","10","0","37","0","200000006","37","0","30","0","670350037","0","37","37","37","37","494","37","1","1","37","37","0","1","0","203500"
"7784","38","38","0","38","38","48","38","38","0","35","0","10","38","38","10","0","38","0","200000006","38","0","30","0","670350038","0","38","38","38","38","516","38","1","1","38","38","0","1","0","203500"
"10059","39","39","0","39","39","48","39","39","0","35","0","10","39","39","10","0","39","0","200000006","39","0","30","0","670350039","0","39","39","39","39","595","39","1","1","39","39","0","1","0","203500"
"12334","40","40","0","40","40","48","40","40","0","35","0","10","40","40","10","0","40","0","200000006","40","0","30","0","670350040","0","40","40","40","40","673","40","1","1","40","40","0","1","0","203500"
"13262","41","41","0","41","41","49","41","41","0","36","0","10","41","41","10","0","41","0","200000006","41","0","30","0","670350041","0","41","41","41","41","829","41","1","1","41","41","0","1","0","203500"
"14190","42","42","0","42","42","50","42","42","0","36","0","10","42","42","10","0","42","0","200000006","42","0","30","0","670350042","0","42","42","42","42","984","42","1","1","42","42","0","1","0","203500"
"14464","43","43","0","43","43","50","43","43","0","36","0","10","43","43","10","0","43","0","200000006","43","0","30","0","670350043","0","43","43","43","43","1010","43","1","1","43","43","0","1","0","203500"
"20501","44","44","0","44","44","64","44","44","0","47","0","10","44","44","10","0","44","0","200000006","44","0","30","0","670350044","0","44","44","44","44","1365","44","1","1","44","44","0","1","0","203500"
"26537","45","45","0","45","45","79","45","45","0","58","0","10","45","45","10","0","45","0","200000006","45","0","30","0","670350045","0","45","45","45","45","1721","45","1","1","45","45","0","1","0","203500"
"32574","46","46","0","46","46","93","46","46","0","69","0","10","46","46","10","0","46","0","200000006","46","0","30","0","670350046","0","46","46","46","46","2076","46","1","1","46","46","0","1","0","203500"
"34796","47","47","0","47","47","95","47","47","0","70","0","10","47","47","10","0","47","0","200000006","47","0","30","0","670350047","0","47","47","47","47","2190","47","1","1","47","47","0","1","0","203500"
"37018","48","48","0","48","48","97","48","48","0","72","0","10","48","48","10","0","48","0","200000006","48","0","30","0","670350048","0","48","48","48","48","2304","48","1","1","48","48","0","1","0","203500"
"37448","49","49","0","49","49","97","49","49","0","72","0","10","49","49","10","0","49","0","200000006","49","0","30","0","670350049","0","49","49","49","49","2321","49","1","1","49","49","0","1","0","203500"
"38292","50","50","0","50","50","103","50","50","0","75","0","10","50","50","10","0","50","0","200000006","50","0","30","0","670350050","0","50","50","50","50","2434","50","1","1","50","50","0","1","0","203500"
"39137","51","51","0","51","51","109","51","51","0","78","0","10","51","51","10","0","51","0","200000006","51","0","30","0","670350051","0","51","51","51","51","2546","51","1","1","51","51","0","1","0","203500"
"39981","52","52","0","52","52","115","52","52","0","82","0","10","52","52","10","0","52","0","200000006","52","0","30","0","670350052","0","52","52","52","52","2660","52","1","1","52","52","0","1","0","203500"
"40825","53","53","0","53","53","121","53","53","0","85","0","10","53","53","10","0","53","0","200000006","53","0","30","0","670350053","0","53","53","53","53","2773","53","1","1","53","53","0","1","0","203500"
"41670","54","54","0","54","54","127","54","54","0","88","0","10","54","54","10","0","54","0","200000006","54","0","30","0","670350054","0","54","54","54","54","2885","54","1","1","54","54","0","1","0","203500"
"42514","55","55","0","55","55","133","55","55","0","92","0","10","55","55","10","0","55","0","200000006","55","0","30","0","670350055","0","55","55","55","55","2998","55","1","1","55","55","0","1","0","203500"
"43358","56","56","0","56","56","139","56","56","0","95","0","10","56","56","10","0","56","0","200000006","56","0","30","0","670350056","0","56","56","56","56","3110","56","1","1","56","56","0","1","0","203500"
"44203","57","57","0","57","57","145","57","57","0","98","0","10","57","57","10","0","57","0","200000006","57","0","30","0","670350057","0","57","57","57","57","3222","57","1","1","57","57","0","1","0","203500"
"45047","58","58","0","58","58","151","58","58","0","102","0","10","58","58","10","0","58","0","200000006","58","0","30","0","670350058","0","58","58","58","58","3335","58","1","1","58","58","0","1","0","203500"
"48787","59","59","0","59","59","157","59","59","0","107","0","10","59","59","10","0","59","0","200000006","59","0","30","0","670350059","0","59","59","59","59","3488","59","1","1","59","59","0","1","0","203500"
"52526","60","60","0","60","60","163","60","60","0","112","0","10","60","60","10","0","60","0","200000006","60","0","30","0","670350060","0","60","60","60","60","3642","60","1","1","60","60","0","1","0","203500"
"56266","61","61","0","61","61","170","61","61","0","117","0","10","61","61","10","0","61","0","200000006","61","0","30","0","670350061","0","61","61","61","61","3795","61","1","1","61","61","0","1","0","203500"
"57110","62","62","0","62","62","176","62","62","0","122","0","10","62","62","10","0","62","0","200000006","62","0","30","0","670350062","0","62","62","62","62","3948","62","1","1","62","62","0","1","0","203500"
"57954","63","63","0","63","63","182","63","63","0","127","0","10","63","63","10","0","63","0","200000006","63","0","30","0","670350063","0","63","63","63","63","4101","63","1","1","63","63","0","1","0","203500"
"58798","64","64","0","64","64","188","64","64","0","132","0","10","64","64","10","0","64","0","200000006","64","0","30","0","670350064","0","64","64","64","64","4254","64","1","1","64","64","0","1","0","203500"
"59642","65","65","0","65","65","194","65","65","0","137","0","10","65","65","10","0","65","0","200000006","65","0","30","0","670350065","0","65","65","65","65","4407","65","1","1","65","65","0","1","0","203500"
"60486","66","66","0","66","66","200","66","66","0","142","0","10","66","66","10","0","66","0","200000006","66","0","30","0","670350066","0","66","66","66","66","4560","66","1","1","66","66","0","1","0","203500"
"61330","67","67","0","67","67","206","67","67","0","147","0","10","67","67","10","0","67","0","200000006","67","0","30","0","670350067","0","67","67","67","67","4713","67","1","1","67","67","0","1","0","203500"
"62174","68","68","0","68","68","212","68","68","0","152","0","10","68","68","10","0","68","0","200000006","68","0","30","0","670350068","0","68","68","68","68","4866","68","1","1","68","68","0","1","0","203500"
"63018","69","69","0","69","69","218","69","69","0","157","0","10","69","69","10","0","69","0","200000006","69","0","30","0","670350069","0","69","69","69","69","5019","69","1","1","69","69","0","1","0","203500"
"63862","70","70","0","70","70","224","70","70","0","162","0","10","70","70","10","0","70","0","200000006","70","0","30","0","670350070","0","70","70","70","70","5172","70","1","1","70","70","0","1","0","203500"
"64706","71","71","0","71","71","230","71","71","0","167","0","10","71","71","10","0","71","0","200000006","71","0","30","0","670350071","0","71","71","71","71","5325","71","1","1","71","71","0","1","0","203500"
"328","1","1","0","1","1","3","1","1","0","1","0","10","1","1","10","0","1","0","200000006","1","0","30","0","670370001","0","1","1","1","1","29","1","1","1","1","1","0","1","0","203700"
"430","2","2","0","2","2","4","2","2","0","2","0","10","2","2","10","0","2","0","200000006","2","0","30","0","670370002","0","2","2","2","2","33","2","1","1","2","2","0","1","0","203700"
"718","3","3","0","3","3","5","3","3","0","4","0","10","3","3","10","0","3","0","200000006","3","0","30","0","670370003","0","3","3","3","3","36","3","1","1","3","3","0","1","0","203700"
