60647178848c2116c003e67b2da6ee4e3b6be1ce73eb810574879a6a19463a62,60536a7e73a493b883303276627efd112f99cb29323e8913401d72698ea44027,29782e0fc2a6c89349ecc0528d52f4089d421082fe1ba34a4e7cdc42ca88972d,9369453f8e3b9c62d0d74c1e46c0d8e0a7f5aff86138a8d9a9cc5673de1d2b55,0a2a7d29f548ff3532785cff7f925600a2d76488d0b6e79d580d9421f1a11ed1,9b013ecd7eb1b1cbab8aaa891e0adb2a338a1f951416d4cf47b6e1811906d952,ea42ab27f5e3e68c510b25e58c1af1bd3819b8cd1a750437c862c5b4b30d99e5,bd3f2220fb99dc236a77362b17a17ec8f58c60502caa7adbd42c0bb1cfa426fe,01ec8f1654d3f20d9b73a32a78e62e01f63b37701c4c7c1d832e9c894674dab3
"11001002","80","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180154"
"11001002","100000","199","2030/12/31 23:59:59","180","94002","12","2022/12/16 5:00:00","10180155"
"11001002","6","199","2025/10/01 4:59:59","180","23001","2","2022/12/16 5:00:00","10180156"
"11001002","100","199","2030/12/31 23:59:59","180","23003","2","2025/10/01 5:00:00","10180157"
"11001001","45","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200003"
"11001001","110000","219","2030/12/31 23:59:59","200","94002","12","2020/11/16 5:00:00","10200004"
"11001001","10","219","2030/12/31 23:59:59","200","91002","8","2020/11/16 5:00:00","10200005"
"11003001","55","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200006"
"11003001","38","219","2030/12/31 23:59:59","200","20002","2","2020/11/16 5:00:00","10200007"
"11003001","10","219","2030/12/31 23:59:59","200","91002","8","2020/11/16 5:00:00","10200008"
"13002001","30","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200009"
"18004001","30","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200010"
"16006001","35","219","2024/02/14 23:59:59","200","0","5","2020/11/16 5:00:00","10200011"
"16007001","35","219","2024/02/14 23:59:59","200","0","5","2020/11/16 5:00:00","10200012"
"16007001","3","219","2024/02/14 23:59:59","200","22001","2","2020/11/16 5:00:00","10200013"
"11004001","45","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200014"
"11004001","38","219","2030/12/31 23:59:59","200","20002","2","2020/11/16 5:00:00","10200015"
"11004001","500","219","2030/12/31 23:59:59","200","90007","2","2020/11/16 5:00:00","10200016"
"11005001","55","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200017"
"11005001","120000","219","2030/12/31 23:59:59","200","94002","12","2020/11/16 5:00:00","10200018"
"11005001","500","219","2030/12/31 23:59:59","200","90007","2","2020/11/16 5:00:00","10200019"
"14001001","55","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200024"
"14001001","280000","219","2030/12/31 23:59:59","200","94002","12","2020/11/16 5:00:00","10200025"
"14001001","11","219","2030/12/31 23:59:59","200","20003","2","2020/11/16 5:00:00","10200026"
"14003001","70","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200027"
"14003001","480000","219","2030/12/31 23:59:59","200","94002","12","2020/11/16 5:00:00","10200028"
"14003001","4","219","2030/12/31 23:59:59","200","22002","2","2020/11/16 5:00:00","10200029"
"11101001","30","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200114"
"11101001","11","219","2030/12/31 23:59:59","200","20003","2","2020/11/16 5:00:00","10200115"
"11001002","45","219","2030/12/31 23:59:59","200","0","5","2020/11/16 5:00:00","10200121"
"11001002","110000","219","2030/12/31 23:59:59","200","94002","12","2020/11/16 5:00:00","10200122"
"11001002","6","219","2025/10/01 4:59:59","200","23001","2","2020/11/16 5:00:00","10200123"
"11001002","100","219","2030/12/31 23:59:59","200","23003","2","2025/10/01 5:00:00","10200124"
"11001001","45","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220003"
"11001001","120000","239","2030/12/31 23:59:59","220","94002","12","2020/11/16 5:00:00","10220004"
"11001001","10","239","2030/12/31 23:59:59","220","91002","8","2020/11/16 5:00:00","10220005"
"11003001","60","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220006"
"11003001","42","239","2030/12/31 23:59:59","220","20002","2","2020/11/16 5:00:00","10220007"
"11003001","10","239","2030/12/31 23:59:59","220","91002","8","2020/11/16 5:00:00","10220008"
"13002001","30","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220009"
"18004001","30","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220010"
"16006001","40","239","2024/02/14 23:59:59","220","0","5","2020/11/16 5:00:00","10220011"
"16007001","35","239","2024/02/14 23:59:59","220","0","5","2020/11/16 5:00:00","10220012"
"16007001","3","239","2024/02/14 23:59:59","220","22001","2","2020/11/16 5:00:00","10220013"
"11004001","45","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220014"
"11004001","42","239","2030/12/31 23:59:59","220","20002","2","2020/11/16 5:00:00","10220015"
"11004001","500","239","2030/12/31 23:59:59","220","90007","2","2020/11/16 5:00:00","10220016"
"11005001","55","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220017"
"11005001","130000","239","2030/12/31 23:59:59","220","94002","12","2020/11/16 5:00:00","10220018"
"11005001","500","239","2030/12/31 23:59:59","220","90007","2","2020/11/16 5:00:00","10220019"
"14001001","55","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220024"
"14001001","300000","239","2030/12/31 23:59:59","220","94002","12","2020/11/16 5:00:00","10220025"
"14001001","12","239","2030/12/31 23:59:59","220","20003","2","2020/11/16 5:00:00","10220026"
"14003001","70","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220027"
"14003001","510000","239","2030/12/31 23:59:59","220","94002","12","2020/11/16 5:00:00","10220028"
"14003001","4","239","2030/12/31 23:59:59","220","22002","2","2020/11/16 5:00:00","10220029"
"11101001","30","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220114"
"11101001","12","239","2030/12/31 23:59:59","220","20003","2","2020/11/16 5:00:00","10220115"
"11001002","45","239","2030/12/31 23:59:59","220","0","5","2020/11/16 5:00:00","10220121"
"11001002","120000","239","2030/12/31 23:59:59","220","94002","12","2020/11/16 5:00:00","10220122"
"11001002","6","239","2025/10/01 4:59:59","220","23001","2","2020/11/16 5:00:00","10220123"
"11001002","100","239","2030/12/31 23:59:59","220","23003","2","2025/10/01 5:00:00","10220124"
"11001001","45","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240003"
"11001001","130000","259","2030/12/31 23:59:59","240","94002","12","2020/11/16 5:00:00","10240004"
"11001001","10","259","2030/12/31 23:59:59","240","91002","8","2020/11/16 5:00:00","10240005"
"11003001","60","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240006"
"11003001","46","259","2030/12/31 23:59:59","240","20002","2","2020/11/16 5:00:00","10240007"
"11003001","10","259","2030/12/31 23:59:59","240","91002","8","2020/11/16 5:00:00","10240008"
"13002001","30","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240009"
"18004001","30","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240010"
"16006001","40","259","2024/02/14 23:59:59","240","0","5","2020/11/16 5:00:00","10240011"
"16007001","35","259","2024/02/14 23:59:59","240","0","5","2020/11/16 5:00:00","10240012"
"16007001","3","259","2024/02/14 23:59:59","240","22001","2","2020/11/16 5:00:00","10240013"
"11004001","45","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240014"
"11004001","46","259","2030/12/31 23:59:59","240","20002","2","2020/11/16 5:00:00","10240015"
"11004001","500","259","2030/12/31 23:59:59","240","90007","2","2020/11/16 5:00:00","10240016"
"11005001","55","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240017"
"11005001","140000","259","2030/12/31 23:59:59","240","94002","12","2020/11/16 5:00:00","10240018"
"11005001","500","259","2030/12/31 23:59:59","240","90007","2","2020/11/16 5:00:00","10240019"
"14001001","55","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240024"
"14001001","320000","259","2030/12/31 23:59:59","240","94002","12","2020/11/16 5:00:00","10240025"
"14001001","13","259","2030/12/31 23:59:59","240","20003","2","2020/11/16 5:00:00","10240026"
"14003001","70","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240027"
"14003001","540000","259","2030/12/31 23:59:59","240","94002","12","2020/11/16 5:00:00","10240028"
"14003001","4","259","2030/12/31 23:59:59","240","22002","2","2020/11/16 5:00:00","10240029"
"11101001","30","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240114"
"11101001","13","259","2030/12/31 23:59:59","240","20003","2","2020/11/16 5:00:00","10240115"
"11001002","45","259","2030/12/31 23:59:59","240","0","5","2020/11/16 5:00:00","10240121"
"11001002","130000","259","2030/12/31 23:59:59","240","94002","12","2020/11/16 5:00:00","10240122"
"11001002","6","259","2025/10/01 4:59:59","240","23001","2","2020/11/16 5:00:00","10240123"
"11001002","100","259","2030/12/31 23:59:59","240","23003","2","2025/10/01 5:00:00","10240124"
"11001001","45","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260003"
"11001001","140000","279","2030/12/31 23:59:59","260","94002","12","2020/11/16 5:00:00","10260004"
"11001001","10","279","2030/12/31 23:59:59","260","91002","8","2020/11/16 5:00:00","10260005"
"11003001","60","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260006"
"11003001","50","279","2030/12/31 23:59:59","260","20002","2","2020/11/16 5:00:00","10260007"
"11003001","10","279","2030/12/31 23:59:59","260","91002","8","2020/11/16 5:00:00","10260008"
"13002001","30","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260009"
"18004001","30","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260010"
"16006001","40","279","2024/02/14 23:59:59","260","0","5","2020/11/16 5:00:00","10260011"
"16007001","35","279","2024/02/14 23:59:59","260","0","5","2020/11/16 5:00:00","10260012"
"16007001","3","279","2024/02/14 23:59:59","260","22001","2","2020/11/16 5:00:00","10260013"
"11004001","45","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260014"
"11004001","50","279","2030/12/31 23:59:59","260","20002","2","2020/11/16 5:00:00","10260015"
"11004001","500","279","2030/12/31 23:59:59","260","90007","2","2020/11/16 5:00:00","10260016"
"11005001","55","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260017"
"11005001","150000","279","2030/12/31 23:59:59","260","94002","12","2020/11/16 5:00:00","10260018"
"11005001","500","279","2030/12/31 23:59:59","260","90007","2","2020/11/16 5:00:00","10260019"
"14001001","55","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260024"
"14001001","340000","279","2030/12/31 23:59:59","260","94002","12","2020/11/16 5:00:00","10260025"
"14001001","14","279","2030/12/31 23:59:59","260","20003","2","2020/11/16 5:00:00","10260026"
"14003001","70","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260027"
"14003001","570000","279","2030/12/31 23:59:59","260","94002","12","2020/11/16 5:00:00","10260028"
"14003001","4","279","2030/12/31 23:59:59","260","22002","2","2020/11/16 5:00:00","10260029"
"11101001","30","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260114"
"11101001","14","279","2030/12/31 23:59:59","260","20003","2","2020/11/16 5:00:00","10260115"
"11001002","45","279","2030/12/31 23:59:59","260","0","5","2020/11/16 5:00:00","10260121"
"11001002","140000","279","2030/12/31 23:59:59","260","94002","12","2020/11/16 5:00:00","10260122"
"11001002","6","279","2025/10/01 4:59:59","260","23001","2","2020/11/16 5:00:00","10260123"
"11001002","100","279","2030/12/31 23:59:59","260","23003","2","2025/10/01 5:00:00","10260124"
"11001001","45","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280003"
"11001001","150000","299","2030/12/31 23:59:59","280","94002","12","2020/11/16 5:00:00","10280004"
"11001001","10","299","2030/12/31 23:59:59","280","91002","8","2020/11/16 5:00:00","10280005"
"11003001","60","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280006"
"11003001","54","299","2030/12/31 23:59:59","280","20002","2","2020/11/16 5:00:00","10280007"
"11003001","10","299","2030/12/31 23:59:59","280","91002","8","2020/11/16 5:00:00","10280008"
"13002001","30","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280009"
"18004001","30","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280010"
"16006001","40","-1","2024/02/14 23:59:59","280","0","5","2020/11/16 5:00:00","10280011"
"16007001","35","-1","2024/02/14 23:59:59","280","0","5","2020/11/16 5:00:00","10280012"
"16007001","3","-1","2024/02/14 23:59:59","280","22001","2","2020/11/16 5:00:00","10280013"
"11004001","45","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280014"
"11004001","54","299","2030/12/31 23:59:59","280","20002","2","2020/11/16 5:00:00","10280015"
"11004001","500","299","2030/12/31 23:59:59","280","90007","2","2020/11/16 5:00:00","10280016"
"11005001","55","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280017"
"11005001","160000","299","2030/12/31 23:59:59","280","94002","12","2020/11/16 5:00:00","10280018"
"11005001","500","299","2030/12/31 23:59:59","280","90007","2","2020/11/16 5:00:00","10280019"
"14001001","55","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280024"
"14001001","360000","299","2030/12/31 23:59:59","280","94002","12","2020/11/16 5:00:00","10280025"
"14001001","15","299","2030/12/31 23:59:59","280","20003","2","2020/11/16 5:00:00","10280026"
"14003001","70","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280027"
"14003001","600000","299","2030/12/31 23:59:59","280","94002","12","2020/11/16 5:00:00","10280028"
"14003001","4","299","2030/12/31 23:59:59","280","22002","2","2020/11/16 5:00:00","10280029"
"11101001","30","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280114"
"11101001","15","299","2030/12/31 23:59:59","280","20003","2","2020/11/16 5:00:00","10280115"
"11001002","45","299","2030/12/31 23:59:59","280","0","5","2020/11/16 5:00:00","10280121"
"11001002","150000","299","2030/12/31 23:59:59","280","94002","12","2020/11/16 5:00:00","10280122"
"11001002","6","299","2025/10/01 4:59:59","280","23001","2","2020/11/16 5:00:00","10280123"
"11001002","100","299","2030/12/31 23:59:59","280","23003","2","2025/10/01 5:00:00","10280124"
"16008001","140","-1","2030/12/31 23:59:59","1","0","5","2024/02/15 0:00:00","10290011"
"16008001","3","-1","2030/12/31 23:59:59","1","22001","2","2024/02/15 0:00:00","10290012"
"11001001","45","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300003"
"11001001","160000","319","2030/12/31 23:59:59","300","94002","12","2020/11/16 5:00:00","10300004"
"11001001","10","319","2030/12/31 23:59:59","300","91002","8","2020/11/16 5:00:00","10300005"
"11003001","60","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300006"
"11003001","58","319","2030/12/31 23:59:59","300","20002","2","2020/11/16 5:00:00","10300007"
"11003001","10","319","2030/12/31 23:59:59","300","91002","8","2020/11/16 5:00:00","10300008"
"13002001","30","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300009"
"18004001","30","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300010"
"11004001","45","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300014"
"11004001","58","319","2030/12/31 23:59:59","300","20002","2","2020/11/16 5:00:00","10300015"
"11004001","500","319","2030/12/31 23:59:59","300","90007","2","2020/11/16 5:00:00","10300016"
"11005001","55","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300017"
"11005001","170000","319","2030/12/31 23:59:59","300","94002","12","2020/11/16 5:00:00","10300018"
"11005001","500","319","2030/12/31 23:59:59","300","90007","2","2020/11/16 5:00:00","10300019"
"14001001","55","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300024"
"14001001","380000","319","2030/12/31 23:59:59","300","94002","12","2020/11/16 5:00:00","10300025"
"14001001","16","319","2030/12/31 23:59:59","300","20003","2","2020/11/16 5:00:00","10300026"
"14003001","70","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300027"
"14003001","630000","319","2030/12/31 23:59:59","300","94002","12","2020/11/16 5:00:00","10300028"
"14003001","4","319","2030/12/31 23:59:59","300","22002","2","2020/11/16 5:00:00","10300029"
"11101001","30","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300114"
"11101001","16","319","2030/12/31 23:59:59","300","20003","2","2020/11/16 5:00:00","10300115"
"11001002","45","319","2030/12/31 23:59:59","300","0","5","2020/11/16 5:00:00","10300121"
"11001002","160000","319","2030/12/31 23:59:59","300","94002","12","2020/11/16 5:00:00","10300122"
"11001002","6","319","2025/10/01 4:59:59","300","23001","2","2020/11/16 5:00:00","10300123"
"11001002","100","319","2030/12/31 23:59:59","300","23003","2","2025/10/01 5:00:00","10300124"
"11001001","45","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320003"
"11001001","170000","339","2030/12/31 23:59:59","320","94002","12","2020/11/16 5:00:00","10320004"
"11001001","10","339","2030/12/31 23:59:59","320","91002","8","2020/11/16 5:00:00","10320005"
"11003001","60","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320006"
"11003001","62","339","2030/12/31 23:59:59","320","20002","2","2020/11/16 5:00:00","10320007"
"11003001","10","339","2030/12/31 23:59:59","320","91002","8","2020/11/16 5:00:00","10320008"
"13002001","30","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320009"
"18004001","30","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320010"
"11004001","45","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320014"
"11004001","62","339","2030/12/31 23:59:59","320","20002","2","2020/11/16 5:00:00","10320015"
"11004001","500","339","2030/12/31 23:59:59","320","90007","2","2020/11/16 5:00:00","10320016"
"11005001","55","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320017"
"11005001","180000","339","2030/12/31 23:59:59","320","94002","12","2020/11/16 5:00:00","10320018"
"11005001","500","339","2030/12/31 23:59:59","320","90007","2","2020/11/16 5:00:00","10320019"
"14001001","55","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320024"
"14001001","400000","339","2030/12/31 23:59:59","320","94002","12","2020/11/16 5:00:00","10320025"
"14001001","17","339","2030/12/31 23:59:59","320","20003","2","2020/11/16 5:00:00","10320026"
"14003001","70","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320027"
"14003001","660000","339","2030/12/31 23:59:59","320","94002","12","2020/11/16 5:00:00","10320028"
"14003001","4","339","2030/12/31 23:59:59","320","22002","2","2020/11/16 5:00:00","10320029"
"11101001","30","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320114"
"11101001","17","339","2030/12/31 23:59:59","320","20003","2","2020/11/16 5:00:00","10320115"
"11001002","45","339","2030/12/31 23:59:59","320","0","5","2020/11/16 5:00:00","10320121"
"11001002","170000","339","2030/12/31 23:59:59","320","94002","12","2020/11/16 5:00:00","10320122"
"11001002","6","339","2025/10/01 4:59:59","320","23001","2","2020/11/16 5:00:00","10320123"
"11001002","100","339","2030/12/31 23:59:59","320","23003","2","2025/10/01 5:00:00","10320124"
"11001001","45","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340003"
"11001001","180000","359","2030/12/31 23:59:59","340","94002","12","2020/11/16 5:00:00","10340004"
"11001001","10","359","2030/12/31 23:59:59","340","91002","8","2020/11/16 5:00:00","10340005"
"11003001","60","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340006"
"11003001","66","359","2030/12/31 23:59:59","340","20002","2","2020/11/16 5:00:00","10340007"
"11003001","10","359","2030/12/31 23:59:59","340","91002","8","2020/11/16 5:00:00","10340008"
"13002001","30","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340009"
"18004001","30","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340010"
"11004001","45","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340014"
"11004001","66","359","2030/12/31 23:59:59","340","20002","2","2020/11/16 5:00:00","10340015"
"11004001","500","359","2030/12/31 23:59:59","340","90007","2","2020/11/16 5:00:00","10340016"
"11005001","55","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340017"
"11005001","190000","359","2030/12/31 23:59:59","340","94002","12","2020/11/16 5:00:00","10340018"
"11005001","500","359","2030/12/31 23:59:59","340","90007","2","2020/11/16 5:00:00","10340019"
"14001001","55","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340024"
"14001001","420000","359","2030/12/31 23:59:59","340","94002","12","2020/11/16 5:00:00","10340025"
"14001001","17","359","2030/12/31 23:59:59","340","20003","2","2020/11/16 5:00:00","10340026"
"14003001","70","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340027"
"14003001","690000","359","2030/12/31 23:59:59","340","94002","12","2020/11/16 5:00:00","10340028"
"14003001","4","359","2030/12/31 23:59:59","340","22002","2","2020/11/16 5:00:00","10340029"
"11101001","30","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340114"
"11101001","18","359","2030/12/31 23:59:59","340","20003","2","2020/11/16 5:00:00","10340115"
"11001002","45","359","2030/12/31 23:59:59","340","0","5","2020/11/16 5:00:00","10340121"
"11001002","180000","359","2030/12/31 23:59:59","340","94002","12","2020/11/16 5:00:00","10340122"
"11001002","6","-1","2025/10/01 4:59:59","340","23001","2","2020/11/16 5:00:00","10340123"
"11001002","100","359","2030/12/31 23:59:59","340","23003","2","2025/10/01 5:00:00","10340124"
"11001001","45","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360003"
"11001001","190000","-1","2030/12/31 23:59:59","360","94002","12","2020/11/16 5:00:00","10360004"
"11001001","10","-1","2030/12/31 23:59:59","360","91002","8","2020/11/16 5:00:00","10360005"
"11003001","60","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360006"
"11003001","70","-1","2030/12/31 23:59:59","360","20002","2","2020/11/16 5:00:00","10360007"
"11003001","10","-1","2030/12/31 23:59:59","360","91002","8","2020/11/16 5:00:00","10360008"
"13002001","30","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360009"
"18004001","30","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360010"
"11004001","45","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360014"
"11004001","70","-1","2030/12/31 23:59:59","360","20002","2","2020/11/16 5:00:00","10360015"
"11004001","500","-1","2030/12/31 23:59:59","360","90007","2","2020/11/16 5:00:00","10360016"
"11005001","55","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360017"
"11005001","200000","-1","2030/12/31 23:59:59","360","94002","12","2020/11/16 5:00:00","10360018"
"11005001","500","-1","2030/12/31 23:59:59","360","90007","2","2020/11/16 5:00:00","10360019"
"14001001","55","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360024"
"14001001","440000","-1","2030/12/31 23:59:59","360","94002","12","2020/11/16 5:00:00","10360025"
"14001001","19","-1","2030/12/31 23:59:59","360","20003","2","2020/11/16 5:00:00","10360026"
"14003001","70","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360027"
"14003001","720000","-1","2030/12/31 23:59:59","360","94002","12","2020/11/16 5:00:00","10360028"
"14003001","4","-1","2030/12/31 23:59:59","360","22002","2","2020/11/16 5:00:00","10360029"
"11101001","30","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360114"
"11101001","19","-1","2030/12/31 23:59:59","360","20003","2","2020/11/16 5:00:00","10360115"
"11001002","45","-1","2030/12/31 23:59:59","360","0","5","2020/11/16 5:00:00","10360121"
"11001002","190000","-1","2030/12/31 23:59:59","360","94002","12","2020/11/16 5:00:00","10360122"
"11001002","100","-1","2030/12/31 23:59:59","360","23003","2","2025/10/01 5:00:00","10360123"
"11005002","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","11005002"
"11005003","50","-1","2030/12/31 23:59:59","1","91002","8","2018/01/01 5:00:00","11005003"
"11701001","100","-1","2030/12/31 23:59:59","1","25021","2","2020/11/16 5:00:00","11701001"
"18010001","50","-1","2030/12/31 23:59:59","1","90005","2","2024/02/15 15:00:00","18010001"
"21082001","1","-1","2030/12/31 23:59:59","1","21953","2","2024/10/15 15:00:00","21082001"
"21082002","1","-1","2030/12/31 23:59:59","1","21953","2","2024/10/15 15:00:00","21082002"
"21082003","1","-1","2030/12/31 23:59:59","1","21953","2","2025/02/10 12:00:00","21082003"
"21082004","1","-1","2030/12/31 23:59:59","1","21953","2","2025/02/10 12:00:00","21082004"
"25010001","100","-1","2030/12/31 23:59:59","1","90006","2","2020/12/26 5:00:00","25010001"
"25010002","500","-1","2030/12/31 23:59:59","1","90006","2","2020/12/26 5:00:00","25010002"
"25010003","1500","-1","2030/12/31 23:59:59","1","90006","2","2020/12/26 5:00:00","25010003"
"25010004","2500","-1","2030/12/31 23:59:59","1","90006","2","2020/12/26 5:00:00","25010004"
"25010011","500","-1","2030/12/31 23:59:59","1","90006","2","2020/12/26 5:00:00","25010011"
"25010012","2500","-1","2030/12/31 23:59:59","1","90006","2","2020/12/26 5:00:00","25010012"
"25010013","3500","-1","2030/12/31 23:59:59","1","90006","2","2020/12/26 5:00:00","25010013"
"26020001","1","-1","2030/12/31 23:59:59","1","2848","7","2025/02/28 12:00:00","26020001"
"28014001","1000","-1","2023/02/28 11:59:59","1","91002","8","2023/02/15 15:00:00","28014001"
"28015001","300","-1","2030/12/31 23:59:59","1","91002","8","2025/04/30 12:00:00","28015001"
"29010001","50","-1","2030/04/01 14:59:59","1","91002","8","2015/04/04 15:00:00","29010001"
