5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec
"100","0","0","1","4","126901","8","1255","0","120","0","0","66","10","1560","0","0","0","45"
"100","0","0","2","9","126901","9","1569","0","155","0","16","81","19","2135","0","0","0","45"
"520","0","0","3","14","126901","10","1921","0","175","0","39","103","25","2575","0","0","0","45"
"740","0","0","4","14","126901","11","2374","0","191","5","84","113","28","2835","0","0","0","45"
"740","0","0","4","14","126901","12","2840","0","227","13","139","123","31","2975","0","0","0","45"
"740","0","0","4","16","126901","13","3321","0","247","16","199","135","39","3215","0","0","0","45"
"860","0","0","4","18","126901","14","3813","0","269","16","263","152","49","3355","0","0","0","45"
"980","0","0","4","20","126901","15","4324","0","279","16","319","170","63","3445","0","0","0","49"
"980","0","0","4","22","126901","16","4892","0","299","16","378","187","76","3475","0","0","0","49"
"980","0","0","4","22","126901","17","5520","0","329","16","453","204","85","3475","0","0","0","49"
"980","0","0","4","22","126901","18","6202","0","339","16","557","222","95","3475","0","0","0","49"
"980","0","0","4","22","126901","19","6978","0","339","16","686","238","106","3475","0","0","0","49"
"980","0","0","4","22","126901","20","7796","0","339","16","824","259","121","3475","0","0","0","49"
"1080","0","0","4","22","126901","21","8735","0","339","16","1005","270","131","3475","0","0","0","49"
"1180","0","0","4","22","126901","22","9818","0","339","16","1197","285","142","3475","0","0","0","49"
"1180","0","0","4","22","126901","23","11079","0","339","16","1346","308","153","3475","0","0","0","49"
"1180","0","0","4","22","126901","24","12471","0","339","16","1462","333","165","3475","0","0","0","49"
"1180","0","0","4","22","126901","25","14086","0","339","16","1554","350","177","3475","0","0","0","49"
"1180","0","0","4","22","126901","26","15843","0","339","16","1598","367","189","3935","0","0","0","49"
"1180","0","0","4","22","126901","27","17728","0","339","16","1624","384","201","4395","0","0","0","49"
"1180","0","0","4","22","126901","28","19818","0","339","16","1650","397","212","4395","0","0","0","49"
"1180","0","0","4","22","126901","29","22051","0","339","16","1677","406","221","4855","0","0","0","49"
"1180","0","0","4","22","126901","30","24438","0","339","16","1705","414","229","5315","0","0","0","49"
"1180","0","0","4","22","126901","31","26933","0","339","16","1733","422","237","5775","0","0","0","49"
"1180","0","0","4","22","126901","32","29538","0","339","16","1761","430","245","6235","0","0","0","49"
"1180","0","0","4","22","126901","33","32284","0","339","16","1788","438","253","6735","0","0","0","49"
"1180","0","0","4","22","126901","34","35138","0","339","16","1814","446","261","7735","0","0","0","49"
"1180","0","0","4","22","126901","35","38177","0","339","16","1840","454","269","8235","0","0","0","49"
"1180","0","0","4","22","126901","36","41382","0","339","16","1866","462","277","8235","0","0","0","49"
"150","16","0","0","0","127001","2","0","0","0","0","0","0","3","65","0","0","0","0"
"250","69","0","0","0","127001","3","0","0","5","0","0","0","5","280","0","0","0","0"
"300","153","0","0","0","127001","4","0","0","20","0","0","4","9","725","0","0","0","0"
"300","227","0","0","0","127001","5","0","0","20","0","0","12","19","1610","3","0","0","0"
"300","361","0","3","0","127001","6","0","0","20","0","0","24","32","2595","3","0","0","0"
"300","547","0","6","0","127001","7","27","0","45","0","0","40","46","3075","3","0","0","5"
"600","741","0","6","0","127001","8","27","0","70","0","0","56","63","4115","3","0","0","5"
"1050","914","0","10","5","127001","9","37","0","70","0","0","79","80","4950","8","0","0","20"
"1350","1103","5","10","10","127001","10","47","0","95","0","0","107","101","6030","8","0","0","20"
"1850","1287","10","11","10","127001","11","62","0","95","0","0","140","124","6950","8","20","0","30"
"2100","1534","10","12","15","127001","12","62","0","95","0","0","166","153","7710","8","60","0","40"
"2320","1801","10","12","20","127001","13","62","0","95","0","0","194","187","8330","10","96","0","42"
"2440","2087","10","12","20","127001","14","62","0","101","3","0","226","227","8690","10","132","0","44"
"2540","2401","10","12","20","127001","15","62","0","107","5","0","263","266","8950","10","172","0","44"
"2640","2756","10","12","20","127001","16","62","0","119","5","0","304","305","9080","10","206","0","44"
"2640","3070","14","12","20","127001","17","62","0","119","5","0","356","343","9370","13","250","0","44"
"2640","3421","18","12","20","127001","18","62","0","119","5","0","415","380","9650","16","322","0","44"
"2735","3855","18","12","20","127001","19","62","0","119","5","0","472","429","10020","16","379","0","44"
"2830","4327","18","12","20","127001","20","62","0","119","5","0","533","484","10305","21","406","0","44"
"2830","4848","18","12","20","127001","21","62","0","119","5","0","603","540","10515","26","458","0","44"
"2830","5411","18","12","20","127001","22","62","0","139","5","0","676","607","11345","26","539","0","44"
"2830","5984","18","12","20","127001","23","62","0","159","5","0","757","692","12430","26","615","0","44"
"2830","6614","18","12","20","127001","24","62","0","159","5","0","846","790","13260","26","680","0","44"
"2830","7484","18","12","20","127001","25","62","0","159","5","0","931","879","13955","26","747","0","44"
"2830","8404","18","12","20","127001","26","62","0","159","5","0","1017","957","16050","26","789","0","44"
"2830","9193","18","12","20","127001","27","62","0","159","5","0","1106","1037","20205","26","799","0","44"
"2830","10039","18","12","20","127001","28","62","0","159","5","0","1192","1119","25055","26","809","0","44"
"2830","11232","18","12","20","127001","29","62","0","159","5","0","1275","1202","28325","26","828","0","44"
"2830","12171","18","12","20","127001","30","62","0","159","5","0","1369","1296","34200","26","838","0","44"
"2830","13147","18","12","20","127001","31","62","0","159","5","0","1467","1394","40365","26","848","0","44"
"2830","14160","18","12","20","127001","32","62","0","159","5","0","1568","1495","46900","26","858","0","44"
"2830","15230","18","12","20","127001","33","62","0","159","5","0","1671","1598","54050","26","868","0","44"
"2830","16357","18","12","20","127001","34","62","0","159","5","0","1776","1703","61980","26","878","0","44"
"2830","17522","18","12","20","127001","35","62","0","159","5","0","1882","1809","70620","26","888","0","44"
"2830","18724","18","12","20","127001","36","62","0","159","5","0","1989","1916","79820","26","898","0","44"
"25","25","0","0","0","127101","2","0","0","0","0","0","0","2","110","0","0","0","0"
"75","89","0","0","0","127101","3","0","0","5","0","0","0","4","290","0","0","0","0"
"105","194","0","0","0","127101","4","0","0","10","0","0","1","8","755","0","0","0","0"
"105","343","0","0","0","127101","5","0","0","30","0","0","3","13","1295","3","0","0","10"
"285","546","0","0","0","127101","6","0","0","30","0","0","5","27","2160","3","0","0","10"
"755","793","0","0","0","127101","7","0","0","30","0","0","7","39","3130","3","0","0","10"
"990","1125","0","0","0","127101","8","0","0","45","0","0","9","47","4020","3","0","0","10"
"990","1518","0","0","9","127101","9","0","0","85","0","0","11","56","4575","3","20","0","10"
"990","1974","0","5","18","127101","10","0","0","100","0","0","17","62","4785","3","50","0","20"
"990","2457","3","7","22","127101","11","0","0","100","0","0","22","66","5405","3","102","0","30"
"990","2942","19","9","25","127101","12","0","0","100","0","0","26","72","6155","3","134","0","30"
"990","3472","35","9","25","127101","13","0","0","133","0","0","32","78","6685","3","167","0","30"
"990","4069","38","9","25","127101","14","0","0","166","0","0","37","85","7185","3","208","0","30"
"990","4720","38","9","25","127101","15","0","0","186","0","0","43","91","7545","3","274","0","30"
"990","5422","41","9","25","127101","16","0","0","186","0","0","45","99","7845","3","368","0","30"
"990","5945","44","9","25","127101","17","0","0","186","0","0","77","114","8215","3","456","0","30"
"990","6518","44","9","25","127101","18","0","0","186","0","0","112","129","8700","3","560","0","30"
"990","7404","44","9","25","127101","19","0","0","186","0","0","119","138","9085","3","695","0","30"
"990","8386","44","9","25","127101","20","0","0","186","0","0","124","151","9565","3","835","0","30"
"990","9512","44","9","25","127101","21","0","0","186","0","0","129","157","9925","3","986","0","30"
"990","10796","44","9","25","127101","22","0","0","186","0","0","137","168","10195","3","1130","0","30"
"990","12214","44","9","25","127101","23","0","0","186","0","0","146","179","10580","3","1241","0","30"
"990","13732","44","9","25","127101","24","0","0","186","0","0","159","189","11025","3","1340","0","30"
"990","15383","44","9","25","127101","25","0","0","186","0","0","172","202","11655","3","1417","0","30"
"990","17023","44","9","25","127101","26","0","0","186","0","0","192","217","13400","3","1474","0","30"
"990","18941","44","9","25","127101","27","0","0","186","0","0","205","230","14160","3","1510","0","30"
"990","21081","44","9","25","127101","28","0","0","186","0","0","205","230","15285","3","1537","0","30"
"990","23359","44","9","25","127101","29","0","0","186","0","0","210","235","16205","3","1565","0","30"
"990","25822","44","9","25","127101","30","0","0","186","0","0","215","240","16805","3","1594","0","30"
"990","28359","44","9","25","127101","31","0","0","186","0","0","220","245","17725","3","1623","0","30"
"990","31022","44","9","25","127101","32","0","0","186","0","0","226","251","18425","3","1652","0","30"
"990","33779","44","9","25","127101","33","0","0","186","0","0","232","257","19595","3","1680","0","30"
"990","36716","44","9","25","127101","34","0","0","186","0","0","238","263","20495","3","1707","0","30"
"990","39759","44","9","25","127101","35","0","0","186","0","0","244","269","21765","3","1734","0","30"
"990","42945","44","9","25","127101","36","0","0","186","0","0","251","276","22665","3","1761","0","30"
"75","0","0","0","0","127201","2","23","0","0","0","0","2","1","55","0","0","0","0"
"150","0","0","0","0","127201","3","78","0","0","0","0","7","2","150","0","0","0","0"
"200","0","0","0","0","127201","4","169","0","5","0","0","16","5","325","0","0","0","10"
"200","0","0","0","0","127201","5","322","0","15","0","0","32","7","625","0","0","0","10"
"200","0","0","0","0","127201","6","495","0","15","0","0","51","15","1155","0","0","0","25"
"200","26","0","0","0","127201","7","724","0","50","0","0","69","22","1515","0","0","0","30"
"200","52","0","0","4","127201","8","1003","0","50","0","0","91","29","1680","0","0","0","75"
"200","52","0","0","9","127201","9","1267","0","50","5","0","118","40","2215","0","0","0","110"
"300","52","0","0","14","127201","10","1566","0","85","10","16","140","52","2755","0","0","0","115"
"840","52","0","0","14","127201","11","1937","0","101","10","34","166","57","3175","0","0","0","129"
"960","52","0","0","17","127201","12","2352","0","127","17","59","185","64","3335","0","0","0","135"
"1080","52","0","0","17","127201","13","2797","0","137","22","93","204","77","3575","0","0","0","135"
"1320","52","0","0","17","127201","14","3253","0","149","22","127","229","93","3775","0","0","0","135"
"1440","52","0","0","17","127201","15","3747","0","149","22","157","251","110","4005","0","0","0","144"
"1440","52","0","0","17","127201","16","4296","0","169","22","193","271","125","4185","0","0","0","149"
"1440","52","0","0","17","127201","17","4886","0","194","22","240","294","140","4255","0","0","0","150"
"1440","52","0","0","17","127201","18","5439","0","219","22","280","327","163","4600","0","0","0","150"
"1535","52","0","0","17","127201","19","5805","0","219","22","280","392","217","5245","0","0","0","150"
"1630","52","0","0","17","127201","20","6262","0","219","22","292","454","274","5830","0","0","0","150"
"1630","52","0","0","17","127201","21","6704","0","219","22","292","532","340","6450","0","0","0","150"
"1730","52","0","0","17","127201","22","7563","0","219","22","358","575","373","7340","0","0","0","150"
"1730","52","0","0","17","127201","23","8524","0","219","22","388","625","408","8800","0","0","0","150"
"1730","52","0","0","17","127201","24","9606","0","219","22","403","675","443","10325","0","0","0","150"
"1730","52","0","0","17","127201","25","10993","0","219","22","440","710","471","11325","0","0","0","150"
"1730","52","0","0","17","127201","26","12695","0","219","22","474","733","488","11865","0","0","0","150"
"1730","52","0","0","17","127201","27","14559","0","219","22","498","750","502","12435","0","0","0","150"
"1730","52","0","0","17","127201","28","16548","0","219","22","522","766","517","13035","0","0","0","150"
"1730","52","0","0","17","127201","29","18676","0","219","22","547","784","535","13635","0","0","0","150"
"1730","52","0","0","17","127201","30","20929","0","219","22","573","804","555","14235","0","0","0","150"
"1730","52","0","0","17","127201","31","23291","0","219","22","599","824","575","14835","0","0","0","150"
"1730","52","0","0","17","127201","32","25762","0","219","22","625","844","595","15435","0","0","0","150"
"1730","52","0","0","17","127201","33","28368","0","219","22","650","865","616","16035","0","0","0","150"
"1730","52","0","0","17","127201","34","31128","0","219","22","674","887","638","16635","0","0","0","150"
"1730","52","0","0","17","127201","35","34018","0","219","22","698","909","660","17235","0","0","0","150"
"1730","52","0","0","17","127201","36","37009","0","219","22","722","932","683","17835","0","0","0","150"
"50","17","0","0","0","127301","2","0","0","0","0","0","3","2","50","0","0","0","0"
"105","80","0","0","0","127301","3","0","0","10","0","0","5","3","140","0","0","0","0"
"245","198","0","0","0","127301","4","0","0","45","0","0","7","5","260","0","0","0","5"
"495","381","0","0","0","127301","5","0","0","70","0","0","12","10","440","0","0","0","10"
"1030","625","0","0","0","127301","6","0","0","85","0","0","19","17","675","0","0","0","10"
"1870","915","0","0","0","127301","7","0","0","85","0","0","31","23","880","0","0","0","10"
"2315","1207","0","0","4","127301","8","0","0","85","0","0","45","38","1380","0","0","0","10"
"2435","1585","0","0","13","127301","9","0","0","85","0","0","62","49","1630","1","25","0","10"
"2615","1996","5","0","22","127301","10","0","0","85","0","0","80","54","1830","1","70","0","20"
"2925","2405","20","0","24","127301","11","0","0","85","0","0","96","61","2030","3","107","0","30"
"2985","2865","35","2","29","127301","12","0","0","85","0","0","111","67","2400","3","140","0","30"
"2985","3391","48","4","31","127301","13","0","0","110","0","0","124","73","2550","3","189","0","30"
"2985","4005","54","6","31","127301","14","0","0","135","0","0","133","80","2550","3","248","0","30"
"2985","4654","57","6","31","127301","15","0","0","147","0","0","142","91","2550","3","315","0","30"
"2985","5332","65","6","31","127301","16","0","0","147","0","0","149","106","2550","3","372","0","30"
"2985","6052","68","6","31","127301","17","0","0","147","0","0","158","119","2600","3","452","0","30"
"2985","6802","68","6","31","127301","18","0","0","147","0","0","177","131","2650","3","561","0","30"
"2985","7648","68","6","31","127301","19","0","0","147","0","0","201","140","2745","3","671","0","30"
"2985","8523","68","6","31","127301","20","0","0","147","0","0","234","158","2940","3","760","0","30"
"2985","9552","68","6","31","127301","21","0","0","147","0","0","262","169","3130","3","863","0","30"
"2985","10779","68","6","31","127301","22","0","0","147","0","0","290","180","3220","3","960","0","30"
"2985","12159","68","6","31","127301","23","0","0","147","0","0","316","192","3310","3","1033","0","30"
"2985","13623","68","6","31","127301","24","0","0","147","0","0","343","202","3720","3","1108","0","30"
"2985","15326","68","6","31","127301","25","0","0","147","0","0","365","210","3720","3","1182","0","30"
"2985","17236","68","6","31","127301","26","0","0","147","0","0","374","210","4245","3","1232","0","30"
"2985","19250","68","6","31","127301","27","0","0","147","0","0","386","215","4565","3","1266","0","30"
"2985","21447","68","6","31","127301","28","0","0","147","0","0","394","221","4565","3","1294","0","30"
"2985","23772","68","6","31","127301","29","0","0","147","0","0","401","228","4885","3","1325","0","30"
"2985","26271","68","6","31","127301","30","0","0","147","0","0","409","236","4885","3","1357","0","30"
"2985","28871","68","6","31","127301","31","0","0","147","0","0","412","239","5410","3","1389","0","30"
"2985","31582","68","6","31","127301","32","0","0","147","0","0","415","242","5935","3","1421","0","30"
"2985","34397","68","6","31","127301","33","0","0","147","0","0","424","251","6305","3","1452","0","30"
"2985","37403","68","6","31","127301","34","0","0","147","0","0","433","260","6305","3","1482","0","30"
"2985","40515","68","6","31","127301","35","0","0","147","0","0","442","269","6675","3","1512","0","30"
"2985","43771","68","6","31","127301","36","0","0","147","0","0","452","279","6675","3","1542","0","30"
"50","25","0","0","0","127501","2","0","0","0","0","0","0","2","95","0","0","0","0"
"100","74","0","0","0","127501","3","0","0","0","0","0","1","5","370","0","0","0","0"
"130","172","0","0","0","127501","4","0","0","10","0","0","2","10","835","0","0","0","0"
"130","301","0","0","0","127501","5","0","0","20","0","0","6","16","1495","3","0","0","5"
"310","504","0","0","0","127501","6","0","0","20","0","0","8","30","2360","3","0","0","5"
"780","751","0","0","0","127501","7","0","0","20","0","0","10","42","3330","3","0","0","5"
"780","990","0","0","0","127501","8","0","0","35","0","0","18","60","4545","3","0","0","5"
"780","1328","0","4","9","127501","9","0","0","75","0","0","24","73","5100","3","20","0","5"
"780","1704","0","9","18","127501","10","0","0","75","0","0","33","82","5460","8","50","0","30"
"780","2121","3","11","18","127501","11","0","0","75","0","0","42","87","6070","13","92","0","50"
"780","2577","19","11","18","127501","12","0","0","75","0","0","48","96","6740","15","134","0","50"
"780","2992","32","11","21","127501","13","0","0","108","0","0","62","108","7330","17","157","0","50"
"780","3516","32","11","21","127501","14","0","0","141","0","0","73","121","7790","17","198","0","50"
"780","4091","32","11","21","127501","15","0","0","153","0","0","84","134","8090","17","264","0","50"
"780","4639","35","11","21","127501","16","0","0","165","0","0","104","149","8310","17","345","0","50"
"780","5162","38","11","21","127501","17","0","0","165","0","0","136","164","8680","17","433","0","50"
"780","5735","38","11","21","127501","18","0","0","165","0","0","171","179","9165","17","537","0","50"
"780","6454","38","11","21","127501","19","0","0","165","0","0","195","197","9610","17","656","0","50"
"780","7268","38","11","21","127501","20","0","0","165","0","0","220","217","9935","17","775","0","50"
"780","8192","38","11","21","127501","21","0","0","165","0","0","244","235","10220","17","906","0","50"
"780","9375","38","11","21","127501","22","0","0","165","0","0","257","251","10435","17","1024","0","50"
"780","10665","38","11","21","127501","23","0","0","165","0","0","276","275","10780","17","1095","0","50"
"780","12026","38","11","21","127501","24","0","0","165","0","0","301","300","11140","17","1178","0","50"
"780","13624","38","11","21","127501","25","0","0","165","0","0","323","316","11340","17","1263","0","50"
"780","15168","38","11","21","127501","26","0","0","165","0","0","352","337","12985","17","1302","0","50"
"780","16549","38","11","21","127501","27","0","0","165","0","0","388","364","16540","17","1326","0","50"
"780","18023","38","11","21","127501","28","0","0","165","0","0","419","391","20625","17","1350","0","50"
"780","19826","38","11","21","127501","29","0","0","165","0","0","449","421","23160","17","1375","0","50"
"780","21955","38","11","21","127501","30","0","0","165","0","0","479","451","24080","17","1401","0","50"
"780","24286","38","11","21","127501","31","0","0","165","0","0","499","471","25060","17","1427","0","50"
"780","26837","38","11","21","127501","32","0","0","165","0","0","504","476","26405","17","1453","0","50"
"780","29498","38","11","21","127501","33","0","0","165","0","0","504","476","28055","17","1478","0","50"
"780","32191","38","11","21","127501","34","0","0","165","0","0","519","491","29540","17","1502","0","50"
"780","35063","38","11","21","127501","35","0","0","165","0","0","534","506","31025","17","1526","0","50"
"780","38034","38","11","21","127501","36","0","0","165","0","0","550","522","32510","17","1550","0","50"
"75","19","0","0","0","127601","2","0","0","0","0","0","0","3","95","0","0","0","0"
"150","70","0","0","0","127601","3","0","0","5","0","0","1","6","310","0","0","0","0"
"175","166","0","0","0","127601","4","0","0","20","0","0","3","12","685","0","0","0","0"
"175","289","0","0","0","127601","5","0","0","35","0","0","8","22","1205","3","0","0","0"
"265","471","0","0","0","127601","6","0","0","35","0","0","13","36","2140","3","0","0","0"
"500","707","0","2","0","127601","7","0","0","35","0","0","19","51","2965","3","0","0","0"
"500","910","0","4","8","127601","8","0","0","35","0","0","37","71","4035","3","0","0","0"
"500","1137","0","4","21","127601","9","10","0","35","0","0","51","88","5145","8","15","0","15"
"1000","1352","0","4","26","127601","10","20","0","35","0","0","76","110","6175","8","40","0","15"
"1100","1748","3","7","26","127601","11","20","0","35","0","0","88","127","6835","8","84","0","15"
"1200","2024","6","7","26","127601","12","20","0","35","0","0","112","153","7355","13","108","0","41"
"1300","2353","6","9","26","127601","13","20","0","35","0","0","135","188","7675","15","144","0","49"
"1300","2642","6","11","26","127601","14","20","0","35","3","0","167","230","7925","15","184","0","51"
"1400","3004","9","11","26","127601","15","20","0","47","5","0","199","265","8105","15","210","0","51"
"1550","3344","11","11","26","127601","16","20","0","47","5","0","236","306","8355","17","245","0","51"
"1600","3666","13","11","26","127601","17","20","0","47","5","0","278","354","8640","20","290","0","51"
"1600","4044","13","11","26","127601","18","20","0","47","5","0","320","407","8985","23","336","0","51"
"1695","4466","13","11","26","127601","19","20","0","62","5","0","368","464","9380","23","399","0","51"
"1790","4897","18","11","26","127601","20","20","0","97","5","0","422","525","9760","23","475","0","51"
"1790","5372","23","11","26","127601","21","20","0","137","5","0","479","590","10280","23","556","0","51"
"1790","5890","23","11","26","127601","22","20","0","177","5","0","545","667","11260","23","629","0","51"
"1790","6445","23","11","26","127601","23","20","0","197","5","0","626","757","12345","23","691","0","51"
"1790","7076","23","11","26","127601","24","20","0","197","5","0","715","855","13215","23","745","0","51"
"1790","7766","23","11","26","127601","25","20","0","197","5","0","807","960","14605","23","784","0","51"
"1790","8719","23","11","26","127601","26","20","0","197","5","0","893","1047","16060","23","813","0","51"
"1790","9974","23","11","26","127601","27","20","0","197","5","0","968","1115","17160","23","839","0","51"
"1790","11334","23","11","26","127601","28","20","0","197","5","0","1041","1186","18425","23","866","0","51"
"1790","12490","23","11","26","127601","29","20","0","197","5","0","1124","1269","22010","23","885","0","51"
"1790","13417","23","11","26","127601","30","20","0","197","5","0","1218","1363","27985","23","895","0","51"
"1790","14382","23","11","26","127601","31","20","0","197","5","0","1316","1461","34250","23","905","0","51"
"1790","15384","23","11","26","127601","32","20","0","197","5","0","1417","1562","40895","23","915","0","51"
"1790","16441","23","11","26","127601","33","20","0","197","5","0","1520","1665","48165","23","925","0","51"
"1790","17554","23","11","26","127601","34","20","0","197","5","0","1625","1770","56215","23","935","0","51"
"1790","18705","23","11","26","127601","35","20","0","197","5","0","1731","1876","64975","23","945","0","51"
"1790","19893","23","11","26","127601","36","20","0","197","5","0","1838","1983","74295","23","955","0","51"
"75","0","0","0","0","127701","2","23","0","0","0","0","2","1","55","0","0","0","0"
"150","0","0","0","0","127701","3","78","0","0","0","0","7","2","150","0","0","0","0"
"175","0","0","0","0","127701","4","170","0","0","0","0","17","5","325","0","0","0","10"
"175","0","0","0","0","127701","5","327","0","0","0","0","34","7","625","0","0","0","10"
"175","0","0","0","0","127701","6","520","0","25","0","0","48","15","1155","0","0","0","10"
"175","26","0","0","0","127701","7","749","0","60","0","0","66","22","1515","0","0","0","15"
"175","52","0","0","4","127701","8","1028","0","60","0","0","88","29","1680","0","0","0","60"
"175","52","0","0","9","127701","9","1282","0","75","5","6","111","40","2405","0","0","0","80"
"395","52","0","0","14","127701","10","1615","0","95","10","24","134","48","2845","0","0","0","85"
"615","52","0","0","14","127701","11","1946","0","111","10","39","158","64","3445","0","0","0","99"
"735","52","0","0","17","127701","12","2256","0","121","15","47","184","81","3965","0","0","0","118"
"955","52","0","0","20","127701","13","2574","0","143","17","57","214","107","4425","0","0","0","118"
"1195","52","0","0","20","127701","14","2943","0","143","17","79","246","136","4605","0","0","0","124"
"1195","52","0","0","20","127701","15","3369","0","143","19","105","276","161","4775","0","0","0","129"
"1295","52","0","0","20","127701","16","3818","0","143","19","125","310","187","4925","0","0","0","135"
"1295","52","0","0","20","127701","17","4271","0","168","19","140","347","220","5045","0","0","0","136"
"1295","52","0","0","20","127701","18","4721","0","183","19","165","391","252","5450","3","0","0","136"
"1295","52","0","0","20","127701","19","5219","0","183","19","189","441","291","6095","3","0","0","136"
"1390","52","0","0","20","127701","20","5810","0","183","19","236","487","331","6645","3","0","0","136"
"1490","52","0","0","20","127701","21","6392","0","183","19","272","548","380","7155","3","0","0","136"
"1490","52","0","0","20","127701","22","7111","0","183","19","302","608","430","8155","3","0","0","136"
"1490","52","0","0","20","127701","23","7877","0","183","19","302","677","484","9930","3","0","0","136"
"1490","52","0","0","20","127701","24","8758","0","183","19","317","743","543","11455","3","0","0","136"
"1490","52","0","0","20","127701","25","9904","0","183","19","339","803","597","12455","3","0","0","136"
"1490","52","0","0","20","127701","26","11325","0","183","19","361","852","640","13290","3","0","0","136"
"1490","52","0","0","20","127701","27","12884","0","183","19","378","895","680","14315","3","0","0","136"
"1490","52","0","0","20","127701","28","14549","0","183","19","395","938","722","15460","3","0","0","136"
"1490","52","0","0","20","127701","29","16334","0","183","19","413","984","768","16680","3","0","0","136"
"1490","52","0","0","20","127701","30","18207","0","183","19","431","1034","818","18055","3","0","0","136"
"1490","52","0","0","20","127701","31","20171","0","183","19","449","1085","869","19510","3","0","0","136"
"1490","52","0","0","20","127701","32","22225","0","183","19","467","1137","921","21045","3","0","0","136"
"1490","52","0","0","20","127701","33","24395","0","183","19","484","1191","975","22655","3","0","0","136"
"1490","52","0","0","20","127701","34","26700","0","183","19","501","1246","1030","24435","3","0","0","136"
"1490","52","0","0","20","127701","35","29097","0","183","19","518","1302","1086","26455","3","0","0","136"
"1490","52","0","0","20","127701","36","31045","0","183","19","528","1393","1177","30405","3","0","0","136"
"50","0","0","0","0","127801","2","26","0","0","0","0","3","0","55","0","0","0","0"
"100","0","0","0","0","127801","3","94","0","0","0","0","7","0","150","0","0","0","0"
"100","0","0","0","0","127801","4","214","0","0","0","0","14","2","270","0","0","0","10"
"100","0","0","0","0","127801","5","405","0","0","0","0","29","2","450","0","0","0","10"
"100","0","0","0","0","127801","6","634","0","50","0","0","42","4","800","0","0","0","10"
"100","0","0","0","0","127801","7","894","0","85","0","0","56","8","1395","0","0","0","15"
"100","0","0","1","4","127801","8","1255","0","120","0","0","66","10","1560","0","0","0","45"
"100","0","0","2","9","127801","9","1569","0","155","0","16","81","19","2135","0","0","0","45"
"520","0","0","3","14","127801","10","1921","0","175","0","39","103","25","2575","0","0","0","45"
"740","0","0","4","14","127801","11","2374","0","191","5","84","113","28","2835","0","0","0","45"
"740","0","0","4","14","127801","12","2840","0","227","13","139","123","31","2975","0","0","0","45"
"740","0","0","4","16","127801","13","3321","0","247","16","199","135","39","3215","0","0","0","45"
"860","0","0","4","18","127801","14","3813","0","269","16","263","152","49","3355","0","0","0","45"
"980","0","0","4","20","127801","15","4324","0","279","16","319","170","63","3445","0","0","0","49"
"980","0","0","4","22","127801","16","4892","0","299","16","378","187","76","3475","0","0","0","49"
"980","0","0","4","22","127801","17","5520","0","329","16","453","204","85","3475","0","0","0","49"
"980","0","0","4","22","127801","18","6202","0","339","16","557","222","95","3475","0","0","0","49"
"980","0","0","4","22","127801","19","6978","0","339","16","686","238","106","3475","0","0","0","49"
"980","0","0","4","22","127801","20","7796","0","339","16","824","259","121","3475","0","0","0","49"
"1080","0","0","4","22","127801","21","8735","0","339","16","1005","270","131","3475","0","0","0","49"
"1180","0","0","4","22","127801","22","9818","0","339","16","1197","285","142","3475","0","0","0","49"
"1180","0","0","4","22","127801","23","11079","0","339","16","1346","308","153","3475","0","0","0","49"
"1180","0","0","4","22","127801","24","12471","0","339","16","1462","333","165","3475","0","0","0","49"
"1180","0","0","4","22","127801","25","14086","0","339","16","1554","350","177","3475","0","0","0","49"
"1180","0","0","4","22","127801","26","15843","0","339","16","1598","367","189","3935","0","0","0","49"
"1180","0","0","4","22","127801","27","17728","0","339","16","1624","384","201","4395","0","0","0","49"
"1180","0","0","4","22","127801","28","19818","0","339","16","1650","397","212","4395","0","0","0","49"
"1180","0","0","4","22","127801","29","22051","0","339","16","1677","406","221","4855","0","0","0","49"
