4a66343402e19fe7f189a5d2ec3c66d4f4060dbc494cffcde1da22f3db2ff391,44847d06098ef3caf4cd16734ced16819f07a22eb7c563a4294cb5a172947396,ea72c6239ae82143b82fcd70734e6e2760b8452048a389912e2178d2cf85d526,264fbfde84a4384cdaec4d9a5a1b6a30ad9cfa75c530c8cfced345650721e4a7,0349829a2b696df6a3600eb910f8a1753b8ab45358382a40ee33c85def2a261d,d8e1d3eea57a8bb848059222838cce1045da8f82a253b76e7ed15aeb3a4c2d5d,6a058187c53d8d251d21a18deabd96659766f0ea5ba73a9368c3a67c35a86bf6,66160966f0460ead623067a33e71a7e98508611981902d1dd6b52be0faa7d0d9,83929367163b5c55e76765ce4e4cd938a2df936d6a2fc723b92b0526f0504bbe,c30ff42c4dd6cc5f59ee3d64b9c68370d9a8b8948b9669617fd40a135239850c,2ac1c316ee17b7e0a963c886e5efcf115af7ee8462241cb470f3ca100d9ccdfb,68f2b2ced24cb7079558954c89e0bc472043c5651ac186d2223237fa637d1651,8e701ef25c0378a620a18aa1d0f6cde8bd2227bf8ba76ace0e17eec4832c6ebc,bb57c9878eff111d00f79d52c5b7779037c1164dc31907db1f3bca86266517a2,0099df52c666da89a558c751c6ad071bfe8908818da706a2fc569379d265c47c,9d084d7b580bb8d0eb1ea53c2e8a0fbfe494cb7f5bed71f242fa1fb26ee48d69,5dd9506c9627786da2662a6366ca02b38bb7a1247ce6c2e55d865f856244ba22,aa1461a1bf338e52456af4a74ed6b0771ba25b9024e33ad98d8913f51ca0ae45,e416dde66b377349f8eea3ae7af5a9b31a98dd2aeb8ba9a0f793750c4350de20,d4e27cc998db799638c753acc694cb528565cbb63cb14eaad0a61a34e8b114fd,ded2934abfd6c34070dfb5a31087faf795da92dffd6bc3a72714d1aa02c3d255,6d1df63938f50b3e34e1546ae2625db955ffe2730d3cd7ee0090831ecea6fa15,48cf9ccf9b000735c3e4ed738bc3bf073f97d1274d3a16b8e41fbd6050afebb7,d0bfffde5785f129f259e5eb9ba31a90a8f6ef9834f4c6a9f765917e61e722a4
"31960101","2","0","0","1002","5","1001","0","0","1002","319601","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"31960201","2","0","0","1002","5","1001","0","0","1002","319602","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"31960301","2","0","0","1002","5","1001","0","0","1002","319603","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"31970001","1","0","0","1003","5","1003","0","0","1003","319700","0","0","0","0","0","0","1001","0","0","1003","0","0","0"
"31970101","1","0","0","1001","2","0","0","0","0","319701","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31980001","2","0","0","1001","2","0","0","0","0","319800","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"31980101","1","0","0","1001","2","0","0","0","0","319801","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31990001","1","0","0","1001","3","1002","0","0","0","319900","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"31990002","1","0","0","0","1","0","0","0","0","319900","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"31990003","1","0","0","0","1","0","0","0","0","319900","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"31990004","1","0","0","0","1","0","0","0","0","319900","0","0","0","0","0","0","1006","0","0","0","0","0","0"
"31990101","1","0","0","1002","6","1002","0","0","1002","319901","0","0","0","0","0","1002","1001","0","0","1002","0","0","0"
"32000001","1","1004","0","1004","8","1004","0","0","1001","320000","0","0","0","0","0","1001","1001","0","0","1004","1001","0","0"
"32000101","1","1004","0","1004","8","1004","0","0","1001","320001","0","0","0","0","0","1001","1001","0","0","1004","1001","0","0"
"32000201","1","1004","0","1004","8","1004","0","0","1001","320002","0","0","0","0","0","1001","1001","0","0","1004","1001","0","0"
"32000202","1","1004","0","1004","8","1004","0","0","1002","320002","0","0","0","0","0","1002","1002","0","0","1004","1002","0","0"
"32000301","2","0","0","1004","3","1004","0","0","0","320003","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"32000401","1","0","0","1005","2","0","0","0","0","320004","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"32000501","1","1004","0","1004","8","1004","0","0","1001","320005","0","0","0","0","0","1001","1001","0","0","1004","1001","0","0"
"32000502","1","1004","0","1004","8","1004","0","0","1002","320005","0","0","0","0","0","1002","1002","0","0","1004","1002","0","0"
"32010001","1","0","0","1001","6","1005","0","0","1002","320100","0","0","0","0","0","1001","1003","0","0","1001","0","0","0"
"32010101","1","0","0","1001","5","1005","0","0","1002","320101","0","0","0","0","0","0","1003","0","0","1001","0","0","0"
"32010201","1","0","0","1001","5","1005","0","0","1002","320102","0","0","0","0","0","0","1003","0","0","1001","0","0","0"
"32010301","1","0","0","1001","5","1005","0","0","1002","320103","0","0","0","0","0","0","1003","0","0","1001","0","0","0"
"32020001","1","0","0","1004","6","1004","0","0","1002","320200","0","0","0","0","0","1004","1001","0","0","1004","0","0","0"
"32020101","1","0","0","1004","6","1004","0","0","1002","320201","0","0","0","0","0","1004","1001","0","0","1004","0","0","0"
"32020201","1","0","0","1004","6","1004","0","0","1002","320202","0","0","0","0","0","1004","1001","0","0","1004","0","0","0"
"32020202","1","0","0","1004","4","1002","0","0","1004","320202","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32020301","2","0","0","1004","4","1004","0","0","0","320203","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"32020401","2","0","0","1006","4","1006","0","0","1006","320204","0","0","0","0","0","0","1009","0","0","0","0","0","0"
"32020501","1","0","0","1004","6","1004","0","0","1002","320205","0","0","0","0","0","1004","1001","0","0","1004","0","0","0"
"32020502","1","0","0","1004","4","1002","0","0","1004","320205","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32020601","2","0","0","1004","4","1004","0","0","0","320206","0","0","0","0","0","0","1008","0","0","0","0","0","0"
"32020701","2","0","0","1006","4","1006","0","0","1006","320207","0","0","0","0","0","0","1009","0","0","0","0","0","0"
"32020801","1","0","0","1004","6","1004","0","0","1002","320208","0","0","0","0","0","1004","1001","0","0","1004","0","0","0"
"32020802","1","0","0","1004","4","1002","0","0","1004","320208","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32030001","1","0","0","1001","4","1003","0","0","1001","320300","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32030101","1","0","0","1001","4","1003","0","0","1001","320301","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32030201","1","0","0","1001","4","1003","0","0","1001","320302","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32030301","2","0","0","1001","3","1001","0","0","0","320303","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32030401","2","0","0","1003","4","1002","0","0","1003","320304","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"32030501","1","0","0","1001","4","1003","0","0","1001","320305","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32030601","2","0","0","1001","3","1001","0","0","0","320306","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"32030701","2","0","0","1003","4","1002","0","0","1003","320307","0","0","0","0","0","0","1008","0","0","0","0","0","0"
"32030801","1","0","0","1001","4","1003","0","0","1001","320308","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32040001","1","0","0","1002","5","1002","0","0","1002","320400","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"32040101","1","0","0","1002","5","1002","0","0","1002","320401","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"32040201","1","0","0","1002","5","1002","0","0","1002","320402","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32040301","1","0","0","1002","2","0","0","0","0","320403","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32040401","1","0","0","1002","6","1002","0","0","1002","320404","0","0","0","0","0","1002","1004","0","0","1002","0","0","0"
"32040501","1","0","0","1002","5","1002","0","0","1002","320405","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32040601","1","0","0","1002","2","0","0","0","0","320406","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32040701","1","0","0","1002","6","1002","0","0","1002","320407","0","0","0","0","0","1002","1005","0","0","1002","0","0","0"
"32040801","1","0","0","1002","5","1002","0","0","1002","320408","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32050001","1","0","0","1002","4","1003","0","0","1004","320500","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32050101","1","0","0","1002","4","1003","0","0","1004","320501","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32050201","1","0","0","1002","4","1003","0","0","1004","320502","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32050301","1","0","0","1003","4","1003","0","0","1003","320503","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32050401","1","0","0","1004","4","1004","0","0","1004","320504","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32050501","1","0","0","1002","4","1003","0","0","1004","320505","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32050601","1","0","0","1003","4","1003","0","0","1003","320506","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32050701","1","0","0","1004","4","1004","0","0","1004","320507","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32050801","1","0","0","1002","4","1003","0","0","1004","320508","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32060001","1","0","0","1002","5","1001","0","0","1002","320600","0","0","0","0","0","0","1002","0","0","1001","0","0","0"
"32070001","1","0","0","1003","5","1001","0","0","1003","320700","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32070101","1","0","0","1003","5","1001","0","0","1003","320701","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32070201","1","0","0","1003","5","1001","0","0","1003","320702","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32070301","2","1003","0","1008","7","1003","0","0","1008","320703","0","0","0","0","0","1008","1004","0","0","1001","0","0","0"
"32070302","1","0","0","1006","2","0","0","0","0","320703","0","0","0","0","0","0","1006","0","0","0","0","0","0"
"32070401","2","0","0","1003","4","1003","0","0","1001","320704","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"32070501","1","0","0","1003","5","1001","0","0","1003","320705","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32070601","2","1003","0","1008","7","1003","0","0","1008","320706","0","0","0","0","0","1008","1004","0","0","1001","0","0","0"
"32070602","1","0","0","1006","2","0","0","0","0","320706","0","0","0","0","0","0","1006","0","0","0","0","0","0"
"32070701","2","0","0","1003","4","1003","0","0","1001","320707","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"32070801","1","0","0","1003","5","1001","0","0","1003","320708","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32080001","1","0","0","1001","4","1002","0","0","1002","320800","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"32080101","1","0","0","1001","4","1002","0","0","1002","320801","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"32090001","1","0","0","1003","6","1001","0","0","1003","320900","0","0","0","0","0","1001","1003","0","0","1003","0","0","0"
"32090101","1","0","0","1003","6","1001","0","0","1003","320901","0","0","0","0","0","1001","1003","0","0","1003","0","0","0"
"32090201","1","0","0","1003","6","1001","0","0","1003","320902","0","0","0","0","0","1001","1003","0","0","1003","0","0","0"
"32090301","1","0","0","1003","6","1001","0","0","1003","320903","0","0","0","0","0","1001","1003","0","0","1003","0","0","0"
"32090302","2","0","0","1002","3","1002","0","0","0","320903","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32090401","2","0","0","1003","3","1003","0","0","0","320904","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32090501","4","0","0","1003","5","1001","0","0","1003","320905","0","0","0","0","0","0","1003","0","0","1001","0","0","0"
"32090601","1","0","0","1003","6","1001","0","0","1003","320906","0","0","0","0","0","1001","1003","0","0","1003","0","0","0"
"32090701","2","0","0","1003","3","1003","0","0","0","320907","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32090801","4","0","0","1003","5","1001","0","0","1003","320908","0","0","0","0","0","0","1003","0","0","1001","0","0","0"
"32100001","2","0","0","1003","4","1001","0","0","1003","321000","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32100002","2","0","0","1005","3","1004","0","0","0","321000","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32110001","2","0","0","1003","5","1001","0","0","1003","321100","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32110101","2","0","0","1003","5","1001","0","0","1003","321101","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32110201","2","0","0","1003","5","1001","0","0","1003","321102","0","0","0","0","0","0","1003","0","0","1002","0","0","0"
"32110301","3","0","0","1005","4","1006","0","0","1006","321103","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32110401","1","0","0","1003","2","0","0","0","0","321104","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32110501","2","0","0","1001","6","1003","0","0","1001","321105","0","0","0","0","0","1002","1003","0","0","1003","0","0","0"
"32110601","3","0","0","1008","4","1009","0","0","1009","321106","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"32110701","1","0","0","1003","2","0","0","0","0","321107","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32110801","2","0","0","1001","6","1003","0","0","1001","321108","0","0","0","0","0","1002","1003","0","0","1003","0","0","0"
"32120001","1","0","0","1005","5","1004","0","0","1005","321200","0","0","0","0","0","0","1004","0","0","1005","0","0","0"
"32120002","1","0","0","1005","4","1005","0","0","1005","321200","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32120101","1","0","0","1005","5","1004","0","0","1005","321201","0","0","0","0","0","0","1004","0","0","1005","0","0","0"
"32120102","1","0","0","1005","4","1005","0","0","1005","321201","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32120201","1","0","0","1005","5","1004","0","0","1005","321202","0","0","0","0","0","0","1004","0","0","1005","0","0","0"
"32120202","1","0","0","1005","4","1005","0","0","1005","321202","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32120301","1","0","0","1003","2","0","0","0","0","321203","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32120401","1","0","0","1003","5","1003","0","0","1001","321204","0","0","0","0","0","0","1001","0","0","1003","0","0","0"
"32120501","1","0","0","1005","5","1004","0","0","1005","321205","0","0","0","0","0","0","1004","0","0","1005","0","0","0"
"32120502","1","0","0","1005","4","1005","0","0","1005","321205","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32120601","1","0","0","1003","2","0","0","0","0","321206","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32120701","1","0","0","1003","5","1003","0","0","1001","321207","0","0","0","0","0","0","1001","0","0","1003","0","0","0"
"32120801","1","0","0","1005","5","1004","0","0","1005","321208","0","0","0","0","0","0","1004","0","0","1005","0","0","0"
"32120802","1","0","0","1005","4","1005","0","0","1005","321208","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32130001","1","0","0","1002","3","1001","0","0","0","321300","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32130101","1","0","0","1002","3","1001","0","0","0","321301","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32130201","1","0","0","1002","3","1001","0","0","0","321302","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32130301","1","0","0","1002","2","0","0","0","0","321303","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32130401","2","0","0","1001","4","1002","0","0","1002","321304","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32130501","1","0","0","1002","4","1001","0","0","1002","321305","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32130601","1","0","0","1002","2","0","0","0","0","321306","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32130701","2","0","0","1001","4","1002","0","0","1002","321307","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32130801","1","0","0","1002","4","1001","0","0","1002","321308","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32140001","2","0","0","1001","6","1009","0","0","1010","321400","0","0","0","0","0","1010","1007","0","0","1009","0","0","0"
"32140101","2","0","0","1001","6","1009","0","0","1010","321401","0","0","0","0","0","1010","1007","0","0","1009","0","0","0"
"32140201","2","0","0","1001","6","1009","0","0","1010","321402","0","0","0","0","0","1010","1007","0","0","1009","0","0","0"
"32140301","2","0","0","1001","4","1009","0","0","1010","321403","0","0","0","0","0","0","1008","0","0","0","0","0","0"
"32140401","2","0","0","1001","4","1009","0","0","1010","321404","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32140501","2","0","0","1001","4","1009","0","0","1010","321405","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"32140601","2","0","0","1001","4","1009","0","0","1010","321406","0","0","0","0","0","0","1008","0","0","0","0","0","0"
"32140701","2","0","0","1001","4","1009","0","0","1010","321407","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32140801","2","0","0","1001","4","1009","0","0","1010","321408","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"32150001","2","0","0","1003","4","1001","0","0","1003","321500","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32160001","1","0","0","1003","4","1002","0","0","1003","321600","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32160101","1","0","0","1001","2","0","0","0","0","321601","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32160201","1","0","0","1001","4","1003","0","0","1002","321602","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32160301","1","0","0","1003","4","1002","0","0","1003","321603","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32170001","1","0","0","1002","5","1001","0","0","1001","321700","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"32170101","1","0","0","1002","5","1001","0","0","1001","321701","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"32170201","1","0","0","1002","5","1001","0","0","1001","321702","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"32170301","2","0","0","1001","3","1001","0","0","0","321703","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32170401","13","1001","0","1001","15","1001","1001","1001","1003","321704","0","0","0","0","1001","1001","1001","1001","1001","1001","1004","1005","1001"
"32170501","1","0","0","1002","5","1001","0","0","1001","321705","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"32170601","2","0","0","1001","3","1001","0","0","0","321706","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"32170701","13","1001","0","1001","15","1001","1001","1001","1003","321707","0","0","0","0","1001","1001","1001","1001","1001","1001","1004","1005","1001"
"32170801","1","0","0","1002","5","1001","0","0","1001","321708","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"32180001","1","0","0","1002","6","1002","0","0","1002","321800","0","0","0","0","0","1001","1002","0","0","1002","0","0","0"
"32180101","1","0","0","1002","6","1002","0","0","1002","321801","0","0","0","0","0","1001","1002","0","0","1002","0","0","0"
"32180201","1","0","0","1002","5","1002","0","0","1002","321802","0","0","0","0","0","0","1002","0","0","1001","0","0","0"
"32180301","5","1002","0","1002","11","1002","0","0","1002","321803","0","0","0","0","0","1002","1001","1002","1002","1001","1001","0","1002"
"32180401","1","0","0","1002","3","1002","0","0","0","321804","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32180501","1","1001","0","1002","7","1002","0","0","1001","321805","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"32180601","5","1002","0","1002","11","1002","0","0","1002","321806","0","0","0","0","0","1002","1001","1002","1002","1001","1001","0","1002"
"32180701","1","0","0","1002","3","1002","0","0","0","321807","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"32180801","1","1001","0","1002","7","1002","0","0","1001","321808","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"32190001","2","0","0","1004","3","1004","0","0","0","321900","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"32190101","2","0","0","1006","4","1006","0","0","1006","321901","0","0","0","0","0","0","1009","0","0","0","0","0","0"
"32190201","1","0","0","1004","6","1004","0","0","1002","321902","0","0","0","0","0","1004","1001","0","0","1004","0","0","0"
"32190301","1","0","0","1003","6","1001","0","0","1003","321903","0","0","0","0","0","1002","1003","0","0","1003","0","0","0"
"32200001","1","0","0","1003","6","1001","0","0","1003","322000","0","0","0","0","0","1001","1003","0","0","1003","0","0","0"
"32200101","2","0","0","1003","3","1003","0","0","0","322001","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"32200201","4","0","0","1003","5","1001","0","0","1003","322002","0","0","0","0","0","0","1003","0","0","1001","0","0","0"
"39010001","3","1","1","1","3","1","1","1","1","390100","1","1","1","1","1","1","1","1","1","1","1","1","1"
"40310101","2","0","0","1","2","0","0","0","0","403101","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40310201","2","0","0","1","2","0","0","0","0","403102","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40310301","2","0","0","1","2","0","0","0","0","403103","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40420101","2","0","0","1","2","0","0","0","0","404201","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40420501","2","0","0","1","2","0","0","0","0","404205","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40700101","3","1001","0","1001","13","1","0","1001","1001","407001","0","0","0","0","0","1002","1002","1","1001","1","1","1","1002"
"40770101","2","0","0","1","2","0","0","0","0","407701","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40840101","2","0","0","1","2","0","0","0","0","408401","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40840201","2","1001","0","1","7","1001","0","0","1001","408402","0","0","0","0","0","1001","1001","0","0","1","0","0","0"
"40840301","2","0","0","1","4","1001","0","0","1001","408403","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"41810101","4","0","0","1002","6","1","0","0","1001","418101","0","0","0","0","0","1002","1001","0","0","1","0","0","0"
"42580101","5","1002","0","1002","9","1001","0","0","1","425801","0","0","0","0","0","1","2001","1","0","1002","1001","0","0"
"42580102","4","1001","0","1001","8","1","0","0","1002","425801","0","0","0","0","0","1002","1002","0","0","1","1","0","0"
"42580103","4","1001","0","1001","8","1","0","0","1002","425801","0","0","0","0","0","1002","1002","0","0","1","1","0","0"
"42580201","5","1002","0","1002","9","1001","0","0","1","425802","0","0","0","0","0","1","2001","1","0","1002","1001","0","0"
"42580202","4","1001","0","1001","8","1","0","0","1002","425802","0","0","0","0","0","1002","1002","0","0","1","1","0","0"
"42580203","4","1001","0","1001","8","1","0","0","1002","425802","0","0","0","0","0","1002","1002","0","0","1","1","0","0"
"42620101","2","0","0","1001","3","1","0","0","0","426201","0","0","0","0","0","0","1","0","0","0","0","0","0"
"42620201","2","0","0","1001","3","1","0","0","0","426202","0","0","0","0","0","0","1","0","0","0","0","0","0"
"42710101","2","1","0","1002","7","1","0","0","1002","427101","0","0","0","0","0","1001","1001","0","0","1","0","0","0"
"43190101","2","0","0","2001","3","2001","0","0","0","431901","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"50120001","2","0","0","1","2","0","0","0","0","501200","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60010101","3","1001","0","1001","7","1","0","0","1","600101","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60010201","3","1002","0","1002","7","1","0","0","1","600102","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60020101","3","1001","0","1001","10","1","0","0","1","600201","0","0","0","0","0","1","1002","1","1001","1002","1","0","0"
"60020201","3","1002","0","1002","7","1","0","0","1","600202","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60030101","4","1","0","1001","8","1002","0","0","1","600301","0","0","0","0","0","1001","1","0","0","1","1002","0","0"
"60030201","4","1","0","1","8","1001","0","0","1","600302","0","0","0","0","0","1001","1002","0","0","1","1001","0","0"
"60040101","3","1001","0","1001","7","1","0","0","1","600401","0","0","0","0","0","1","1002","0","0","1001","0","0","0"
"60040201","3","1","0","1001","8","1","0","0","1","600402","0","0","0","0","0","1","1002","0","0","1001","1002","0","0"
"60050101","3","1001","0","1001","7","1","0","0","1","600501","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60060101","3","1001","0","1001","9","1","0","0","1","600601","0","0","0","0","0","1","1002","1001","0","1002","1","0","0"
"60060102","3","1002","0","1002","7","1","0","0","1","600601","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60060201","1","0","0","2002","2","0","0","0","0","600602","0","0","0","0","0","0","2001","0","0","0","0","0","0"
"60070101","6","1","0","1","9","1001","0","0","1","600701","0","0","0","0","0","1","1","1002","0","1002","1001","0","0"
"60070201","6","1001","0","1001","9","1","0","0","1001","600702","0","0","0","0","0","1","1","1002","0","1002","1","0","0"
"60080101","3","1002","0","1002","7","1","0","0","1","600801","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60080201","3","1","0","1002","10","1","0","0","1001","600802","0","0","0","0","0","1002","1001","1","1002","1","1001","0","0"
"60090101","3","1001","0","1","7","1","0","0","1","600901","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60090201","3","1001","0","1","7","1","0","0","1","600902","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60100101","3","1","0","1","10","1002","0","0","1","601001","0","0","0","0","0","1","1001","1","1002","1002","1001","0","0"
"60100201","3","1001","0","1001","10","1","0","0","1002","601002","0","0","0","0","0","1","1002","1002","1","1","1","0","0"
"60110101","3","1002","0","1002","7","1","0","0","1","601101","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60110201","3","1002","0","1002","7","1","0","0","1","601102","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60120101","3","1001","0","1001","7","1","0","0","1","601201","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60120201","3","1001","0","1001","7","1","0","0","1","601202","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60130101","3","1","0","1002","7","1","0","0","1001","601301","0","0","0","0","0","1002","1001","0","0","1","0","0","0"
"60140101","3","1002","0","1002","7","1","0","0","1","601401","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60150101","3","1002","0","1002","7","1","0","0","1","601501","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60160101","3","1001","0","1001","7","1","0","0","1","601601","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60160201","4","1","0","1","8","1001","0","0","1","601602","0","0","0","0","0","1002","1001","0","0","1","1001","0","0"
"60170101","5","1001","0","1001","9","1","0","0","1001","601701","0","0","0","0","0","1","1002","1001","0","1","1","0","0"
"60170201","3","1001","0","1001","7","1","0","0","1","601702","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60180101","5","1002","0","1","9","1002","0","0","1001","601801","0","0","0","0","0","1","1","1001","0","1","1","0","0"
"60180201","3","1002","0","1002","7","1","0","0","1","601802","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60200101","3","1001","0","1001","7","1","0","0","1","602001","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60200201","3","1002","0","1002","7","1","0","0","1","602002","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60210101","3","1001","0","1001","7","1","0","0","1","602101","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60210201","3","1001","0","1001","7","1","0","0","1","602102","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60220101","3","1002","0","1002","7","1","0","0","1","602201","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"60220201","3","1001","0","1001","9","1","0","0","1","602202","0","0","0","0","0","1","1002","1001","0","1002","1","0","0"
"60230101","3","1001","0","1001","9","1","0","0","1","602301","0","0","0","0","0","1","1002","1001","0","1002","1","0","0"
"60230201","3","1001","0","1001","7","1","0","0","1","602302","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"60250101","3","1001","0","1001","9","1","0","0","1","602501","0","0","0","0","0","1","1002","1001","0","1002","1","0","0"
"60250201","3","1002","0","1001","11","1","0","0","1","602502","0","0","0","0","0","1","1002","1001","1","1001","1","0","1001"
