59eca8df1474c71cb77150b73f16c838ee96be8dd089c3032bc132f50caa93b5,ca1e55060ab8ac8b182acb251616c1c17562c19ef872a2af9fae9b3762646c51,9f35bde421f2bd813f8118d35f79ddb1ea98e9a2b78f4f1c5c396e83d8f44cdd,86e3136aad5792fddf2afc00c0540a02bc44ab1197b8e7e783566b9e01fcba54,7774025341c67628b1b6848b64adc2fb6bb05e9dfce54a437ab608553372a788,f1be606831243682e8503ee69d46db763320d7be5be6e215bc584a034f0a052b,83e013849cfa4972faff20839fc012a89c637469dd957395857790730ccc79aa,fe5bc6d9d069dac94d9959db98deaa2648e38cf28c05870db8d119644c09b358,72b2accc96e4d0a3cf7ce90fe306da25e0997d0a538bb09d5080f21a90abed97,d99e36e1d2a06a53597cdf465d6d42a379e2f7bb015b6b791a7380dd5e8eb611,2aaaba0d0fb410029bb00be19dc495f847ec51e596cdc590c2b0f001881e977c
"0","","505","","vo_drama_10082005","","vo_drama_10082005_004","505022","0","21",""
"1","0","505","0","102211","0.5","それって結局いつもと変わってない\n気がするけど……","505023","6","11","0"
"","","505","","102211","","nop_talk_bitter","505024","1","3","0.2"
"","","505","","505023","","","505025","","91",""
"","","505","","102211","","nop_idle_bitter","505026","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_005","505027","0","21",""
"1","0","505","0","100611","0.5","それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","505028","5","11","0"
"","","505","","100611","","nop_talk_wish","505029","1","3","0.2"
"","","505","","3.5","","1","505030","","93",""
"","","505","","100611","","nop_talk_joy1","505031","1","3","0.2"
"","","505","","100711","","nop_05_miyako_idle_normal","505032","1","3","0.2"
"","","505","","505028","","","505033","","91",""
"","","505","","100611","","nop_idle_joy1","505034","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_006","505035","0","21",""
"1","0","505","0","103111","0.5","ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","505036","6","11","0"
"","","505","","103111","","0","505037","","4",""
"","","505","","103111","","nop_05_shinobu_talk_wish","505038","1","3","0.2"
"","","505","","2051","","0","505039","","4",""
"","","505","","6","","1","505040","","93",""
"","","505","","103111","","nop_05_shinobu_talk_normal","505041","1","3","0.2"
"","","505","","505036","","","505042","","91",""
"","","505","","103111","","nop_05_shinobu_idle_normal","505043","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_007","505044","0","21",""
"1","0","505","0","102211","0.5","お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","505045","7","11","0"
"","","505","","102211","","nop_talk_surprise1","505046","1","3","0.2"
"","","505","","505045","","","505047","","91",""
"","","505","","102211","","nop_idle_surprise1","505048","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_008","505049","0","21",""
"1","0","505","0","100611","0.5","本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","505050","6","11","0"
"","","505","","100611","","nop_talk_surprise1","505051","1","3","0.2"
"","","505","","3","","1","505052","","93",""
"","","505","","100611","","nop_talk_memory","505053","1","3","0.2"
"","","505","","1","","1","505054","","93",""
"","","505","","100711","","1","505055","","4",""
"nop_05_miyako_idle_arm_crossed","0","505","1","100711","","nop_05_miyako_talk_arm_crossed","505056","0","3","0.2"
"","","505","","100711","","17","505057","2","12",""
"","","505","","505050","","","505058","","91",""
"","","505","","100611","","nop_idle_memory2","505059","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_009","505060","0","21",""
"1","0","505","0","102211","0.5","私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","505061","7","11","0"
"","","505","","102211","","nop_talk_wish","505062","1","3","0.2"
"","","505","","505061","","","505063","","91",""
"","","505","","102211","","nop_idle_wish","505064","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_010","505065","0","21",""
"1","0","505","0","100611","0.5","そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","505066","6","11","0"
"","","505","","100611","","nop_talk_joy1","505067","1","3","0.2"
"","","505","","505066","","","505068","","91",""
"","","505","","100611","","nop_idle_joy1","505069","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_011","505070","0","21",""
"1","0","505","0","102211","0.5","あ、それは私も気になるかも。\nシノブさん、お願いできます？","505071","6","11","0"
"","","505","","102211","","nop_talk_normal","505072","1","3","0.2"
"","","505","","505071","","","505073","","91",""
"","","505","","0.3","","","505074","","93",""
"","","505","","102211","","nop_idle_normal","505075","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_012","505076","0","21",""
"1","0","505","0","103111","0.5","はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","505077","3","11","0"
"","","505","","103111","","nop_05_shinobu_talk_wish","505078","1","3","0.2"
"","","505","","100711","","nop_05_miyako_run_angry","505079","1","3","0.2"
"3","","505","","100711","","-1000","505080","-240","2",""
"","","505","","6","","1","505081","","93",""
"","","505","","103111","","nop_05_shinobu_talk_thinking","505082","1","3","0.2"
"","","505","","102211","","nop_idle_bitter2","505083","1","3","0.2"
"","","505","","102211","","4","505084","1","12",""
"","","505","","0.2","","1","505085","","93",""
"","","505","","100611","","nop_idle_surprise1","505086","1","3","0.2"
"","","505","","100611","","4","505087","0.8","12",""
"","","505","","2.1","","1","505088","","93",""
"","","505","","505077","","","505089","","91",""
"","","505","","103111","","nop_05_shinobu_idle_thinking","505090","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_013","505091","0","21",""
"1","0","505","0","102211","0.5","波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","505092","5","11","0"
"","","505","","102211","","nop_talk_sad","505093","1","3","0.2"
"","","505","","4.5","","1","505094","","93",""
"","","505","","102211","","nop_talk_surprise1","505095","1","3","0.2"
"","","505","","505092","","","505096","","91",""
"","","505","","103111","","nop_05_shinobu_idle_surprise","505097","1","3","0.2"
"","","505","","103111","","4","505098","1.8","12",""
"","","505","","102211","","nop_run_sad","505099","1","3","0.2"
"4","","505","","102211","","-1000","505100","-230","2",""
"","","505","","1","","0","505101","","93",""
"0","","505","","vo_drama_10082005","","vo_drama_10082005_014","505102","0","21",""
"1","0","505","0","100611","0.5","大変！　止めないと！\nシノブさんも早く～！","505103","6","11","0"
"","","505","","100611","","nop_talk_surprise2","505104","1","3","0.2"
"","","505","","4.5","","1","505105","","93",""
"","","505","","505103","","","505106","","91",""
"","","505","","100611","","nop_run_sad","505107","1","3","0.2"
"4","","505","0","100611","","-1000","505108","-260","2",""
"","","505","","2","","","505109","","93",""
"","","505","","103111","","1","505110","","4",""
"","","505","","2051","","1","505111","","4",""
"","","505","","0.5","","","505112","","93",""
"","","505","","505108","","","505113","","91",""
"","","505","","100611","","nop_idle_normal","505114","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_015","505115","0","21",""
"1","0","505","0","103111","1","はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","505116","5","11","0"
"","","505","","103111","","nop_05_shinobu_talk_wish","505117","1","3","0.2"
"","","505","","3.2","","1","505118","","93",""
"","","505","","103111","","0","505119","","4",""
"","","505","","2051","","0","505120","","4",""
"","","505","","103111","","nop_05_shinobu_look_talk_wish_blink","505121","1","3","0.2"
"","","505","","6","","1","505122","","93",""
"nop_05_shinobu_look_talk_wish","0.2","505","1","103111","","nop_05_shinobu_bow","505123","0","3","0.2"
"","","505","","505116","","","505124","","91",""
"","","505","","103111","","1","505125","","4",""
"","","505","","2051","","1","505126","","4",""
"","","505","","103111","","nop_05_shinobu_idle_normal","505127","1","3","0.2"
"","","505","","0.4","","1","505128","","93",""
"","","505","","103111","","nop_05_shinobu_run","505129","1","3","0.2"
"4","","505","","103111","","-1000","505130","-250","2",""
"4","","505","","2051","","-1000","505131","-225","2",""
"","","505","","0.5","","0","505132","","93",""
"-300","0","506","-275","1","nop_idle_arm_crossed","104731","506001","105","1","1.95"
"300","1","506","-275","1","nop_idle_thinking","107131","506002","104","1","1.95"
"-150","0","506","-255","1","nop_idle_normal","103731","506003","102","1","1.95"
"150","1","506","-255","1","nop_idle_surprise_kira","100511","506004","103","1","1.95"
"","","506","","0.5","","0","506005","","93",""
"0","","506","","vo_drama_10082006","","vo_drama_10082006_001","506006","0","21",""
"1","0","506","0","107131","0.5","はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","506007","8","11","0"
"nop_06_cris_ahaha_loop","0.2","506","1","107131","","nop_06_cris_ahaha_in","506008","0","3","0.2"
"","","506","","2","","1","506009","","93",""
"nop_talk_doya_loop","0.2","506","1","107131","","nop_talk_doya","506010","0","3","0.2"
"","","506","","506007","","","506011","","91",""
"0","","506","","vo_drama_10082006","","vo_drama_10082006_002","506012","0","21",""
"1","0","506","0","103731","0.5","クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","506013","8","11","0"
"","","506","","103731","","nop_06_tomo_talk_anger","506014","1","3","0.2"
"","","506","","506013","","","506015","","91",""
"","","506","","103731","","nop_06_tomo_idle_anger","506016","1","3","0.2"
"0","","506","","vo_drama_10082006","","vo_drama_10082006_003","506017","0","21",""
"1","0","506","0","104731","0.5","まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","506018","8","11","0"
"","","506","","104731","","nop_talk_normal","506019","1","3","0.2"
"","","506","","506018","","","506020","","91",""
"","","506","","104731","","nop_idle_normal","506021","1","3","0.2"
"0","","506","","vo_drama_10082006","","vo_drama_10082006_004","506022","0","21",""
"1","0","506","0","100511","0.5","そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","506023","8","11","0"
"nop_talk_guts2_loop","0.2","506","1","100511","","nop_talk_guts2","506024","0","3","0.2"
"","","506","","506023","","","506025","","91",""
"","","506","","100511","","nop_idle_guts2","506026","1","3","0.2"
"0","","506","","vo_drama_10082006","","vo_drama_10082006_005","506027","0","21",""
"1","0","506","0","103731","0.5","ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","506028","8","11","0"
"","","506","","103731","","nop_talk_worry","506029","1","3","0.2"
"","","506","","3","","1","506030","","93",""
"nop_06_tomo_talk_arm_crossed_loop","0.2","506","1","103731","","nop_06_tomo_talk_arm_crossed","506031","0","3","0.2"
"","","506","","506028","","","506032","","91",""
"","","506","","103731","","nop_06_tomo_idle_arm_crossed","506033","1","3","0.2"
"0","","506","","vo_drama_10082006","","vo_drama_10082006_006","506034","0","21",""
"1","0","506","0","107131","0.5","クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","506035","8","11","0"
"","","506","","107131","","nop_talk_thinking","506036","1","3","0.2"
"","","506","","2","","1","506037","","93",""
"nop_16_kaya_talk_normal2_loop","0.2","506","1","107131","","nop_16_kaya_talk_normal2","506038","0","3","0.2"
"","","506","","506035","","","506039","","91",""
"","","506","","107131","","nop_16_kaya_idle_normal2","506040","1","3","0.2"
"0","","506","","vo_drama_10082006","","vo_drama_10082006_007","506041","0","21",""
"1","0","506","0","104731","0.5","副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","506042","8","11","0"
"","","506","","104731","","nop_talk_thinking","506043","1","3","0.2"
"","","506","","3.5","","1","506044","","93",""
"","","506","","104731","","nop_talk_normal","506045","1","3","0.2"
"","","506","","506042","","","506046","","91",""
"","","506","","104731","","nop_idle_normal","506047","1","3","0.2"
"0","","506","","vo_drama_10082006","","vo_drama_10082006_008","506048","0","21",""
"1","0","506","0","103731","0.5","でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","506049","8","11","0"
"","","506","","103731","","nop_talk_worry","506050","1","3","0.2"
"","","506","","3","","1","506051","","93",""
"","","506","","103731","","nop_06_tomo_talk_tsun_pain","506052","1","3","0.2"
"","","506","","1","","1","506053","","93",""
"nop_06_tomo_idle_guts2","0.2","506","1","103731","","nop_06_tomo_talk_guts2","506054","0","3","0.2"
"","","506","","506049","","","506055","","91",""
"0","","506","","vo_drama_10082006","","vo_drama_10082006_009","506056","0","21",""
"1","0","506","0","100511","0.5","そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","506057","8","11","0"
"","","506","","100511","","nop_talk_normal","506058","1","3","0.2"
"","","506","","2","","1","506059","","93",""
"nop_06_matsuri_pose_loop","0.2","506","1","100511","","nop_06_matsuri_pose","506060","0","3","0.2"
"","","506","","506057","","","506061","","91",""
"","","506","","0.5","","0","506062","","93",""
"-150","0","507","-225","1","nop_idle_normal","102831","507001","101","1","1.95"
"150","1","507","-225","1","nop_idle_joy1","102111","507002","100","1","1.95"
"-300","0","507","-255","1","nop_idle_normal","102511","507003","105","1","1.95"
"300","1","507","-255","1","nop_idle_joy1","102311","507004","104","1","1.95"
"","","507","","0.5","","0","507005","","93",""
"0","","507","","vo_drama_10082007","","vo_drama_10082007_001","507006","0","21",""
"1","0","507","0","102831","0.5","今日はお招きありがとう。\nみんな楽しませてもらってるわ。","507007","8","11","0"
"","","507","","102831","","nop_talk_joy3","507008","1","3","0.2"
"","","507","","507007","","","507009","","91",""
"","","507","","102831","","nop_idle_normal","507010","1","3","0.2"
"0","","507","","vo_drama_10082007","","vo_drama_10082007_002","507011","0","21",""
"1","0","507","0","102511","0.5","救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","507012","8","11","0"
"","","507","","102511","","nop_talk_joy3_dere","507013","1","3","0.2"
"","","507","","3","","1","507014","","93",""
"","","507","","102511","","nop_talk_joy1","507015","1","3","0.2"
"","","507","","507012","","","507016","","91",""
"","","507","","102511","","nop_idle_normal","507017","1","3","0.2"
"0","","507","","vo_drama_10082007","","vo_drama_10082007_003","507018","0","21",""
"1","0","507","0","102311","0.5","いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","507019","8","11","0"
"","","507","","102311","","nop_talk_joy1_normal","507020","1","3","0.2"
"","","507","","1.9","","1","507021","","93",""
"","","507","","102311","","nop_talk_wish_surprise","507022","1","3","0.2"
"","","507","","507019","","","507023","","91",""
"0","","507","","vo_drama_10082007","","vo_drama_10082007_004","507024","0","21",""
"1","0","507","0","102111","0.5","なんだかギルドレースの時みたい。\nあ……！","507025","8","11","0"
"","","507","","102111","","nop_talk_wish","507026","1","3","0.2"
"","","507","","2.5","","1","507027","","93",""
"","","507","","102111","","nop_07_kurumi_talk_memory","507028","1","3","0.2"
"","","507","","507025","","","507029","","91",""
"0","","507","","vo_drama_10082007","","vo_drama_10082007_005","507030","0","21",""
"1","0","507","0","102831","0.5","ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","507031","8","11","0"
"","","507","","102831","","nop_talk_bitter","507032","1","3","0.2"
"","","507","","4.3","","1","507033","","93",""
"","","507","","102111","","nop_idle_joy_dere","507034","1","3","0.2"
"nop_talk_guts2_loop","0","507","1","102311","","nop_talk_guts2","507035","0","3","0.2"
"","","507","","507031","","","507036","","91",""
"","","507","","102831","","nop_idle_normal","507037","1","3","0.2"
"0","","507","","vo_drama_10082007","","vo_drama_10082007_006","507038","0","21",""
"1","0","507","0","102511","0.5","サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","507039","8","11","0"
"nop_talk_guts_loop","0","507","1","102511","","nop_talk_guts","507040","0","3","0.2"
"","","507","","507039","","","507041","","91",""
"0","","507","","vo_drama_10082007","","vo_drama_10082007_007","507042","0","21",""
"1","0","507","0","102311","0.5","スズメにそう言われると\n逆に心配になっちゃうんだけど……","507043","8","11","0"
"","","507","","102311","","nop_talk_jitome","507044","1","3","0.2"
"","","507","","102111","","nop_07_kurumi_idle_bitter","507045","1","3","0.2"
"","","507","","507043","","","507046","","91",""
"0","","507","","vo_drama_10082007","","vo_drama_10082007_008","507047","0","21",""
"1","0","507","0","102511","0.5","ええー？　そ、そんな～！","507048","8","11","0"
"nop_07_suzume_tohoho_loop","0","507","1","102511","","nop_07_suzume_tohoho_in","507049","0","3","0"
"","","507","","102831","","nop_idle_bitter","507050","1","3","0.2"
"","","507","","507048","","","507051","","91",""
"0","","507","","vo_drama_10082007","","vo_drama_10082007_009","507052","0","21",""
"1","0","507","0","102831","0.5","今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","507053","8","11","0"
"","","507","","102831","","nop_talk_normal","507054","1","3","0.2"
"","","507","","2.3","","1","507055","","93",""
"","","507","","102831","","nop_talk_joy1","507056","1","3","0.2"
"","","507","","507053","","","507057","","91",""
"","","507","","0.5","","0","507058","","93",""
"-150","0","508","-255","1","nop_idle_normal_joy","101011","508001","100","1","1.95"
"150","1","508","-255","1","nop_idle_arm_crossed","104331","508002","101","1","1.95"
"-300","0","508","-275","1","nop_idle_joy_normal","101711","508003","104","1","1.95"
"300","1","508","-275","1","nop_idle_normal","101431","508004","105","1","1.95"
"","","508","","0.5","","0","508005","","93",""
"1","0","508","0","101011","0.5","王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","508006","8","11","0"
"","","508","","101011","","nop_talk_joy1","508007","0","3","0.2"
"","","508","","1.3","","1","508008","","93",""
"nop_talk_joy1","0.2","508","1","101011","","nop_bow2","508009","0","3","0.2"
"","","508","","508006","","","508010","","91",""
"","","508","","101011","","nop_idle_normal","508011","1","3","0.2"
"1","0","508","0","104331","0.5","呼んでくれてありがとうな。\nユイも喜んでたぜ。","508012","8","11","0"
"","","508","","104331","","nop_talk_joy1","508013","1","3","0.2"
"","","508","","508012","","","508014","","91",""
"","","508","","104331","","nop_idle_joy_normal","508015","1","3","0.2"
"1","0","508","0","101711","0.5","色んな料理がいっぱいで\n見てるだけで楽しいさ～！","508016","8","11","0"
"","","508","","101711","","nop_talk_joy2","508017","1","3","0.2"
"","","508","","508016","","","508018","","91",""
"","","508","","101711","","nop_idle_joy1","508019","1","3","0.2"
"1","0","508","0","101431","0.5","聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","508020","8","11","0"
"","","508","","101431","","nop_talk_thinking","508021","1","3","0.2"
"","","508","","1.5","","1","508022","","93",""
"","","508","","101431","","nop_talk_normal","508023","1","3","0.2"
"","","508","","508020","","","508024","","91",""
"","","508","","101431","","nop_idle_normal","508025","1","3","0.2"
"1","0","508","0","101711","0.5","【美食殿】のおせち料理？\n絶対美味しいさ～！","508026","8","11","0"
"","","508","","101711","","nop_talk_normal","508027","1","3","0.2"
"","","508","","1.75","","1","508028","","93",""
"","","508","","101711","","nop_talk_joy1","508029","1","3","0.2"
"","","508","","508026","","","508030","","91",""
"","","508","","101711","","nop_idle_joy_normal","508031","1","3","0.2"
"1","0","508","0","104331","0.5","けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","508032","8","11","0"
"nop_talk_arm_crossed_loop2","0.2","508","1","104331","","nop_talk_arm_crossed2","508033","0","3","0.2"
"","","508","","508032","","","508034","","91",""
"","","508","","104331","","nop_idle_arm_crossed2","508035","1","3","0.2"
"1","0","508","0","101431","0.5","ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","508036","8","11","0"
"nop_talk_doya_loop","0.2","508","1","101431","","nop_talk_doya","508037","0","3","0.2"
"","","508","","2.9","","1","508038","","93",""
"","","508","","101431","","nop_talk_thinking","508039","1","3","0.2"
"1","0","508","0","101011","0","10","508040","1","12","0"
"","","508","","101011","","nop_look_idle_normal","508041","1","3","0.2"
"","","508","","508036","","","508042","","91",""
"","","508","","101431","","nop_idle_thinking","508043","1","3","0.2"
"","","508","","508040","","","508044","","91",""
"1","0","508","0","101011","0.5","王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","508045","8","11","0"
"nop_talk_joy1","0.2","508","1","101011","","nop_look_smile","508046","0","3","0.2"
"","","508","","4","","1","508047","","93",""
"1","0","508","0","101431","0","4","508048","1","12","0"
"","","508","","101431","","nop_idle_surprise2","508049","1","3","0.2"
"","","508","","508045","","","508050","","91",""
"","","508","","101011","","nop_idle_joy1","508051","1","3","0.2"
"","","508","","508048","","","508052","","91",""
"1","0","508","0","101431","0","ええー、マホさんずるいよ～！","508053","8","11","0"
"","","508","","101431","","nop_talk_joy1_sad","508054","1","3","0.2"
"","","508","","1","","1","508055","","93",""
"","","508","","101431","","nop_talk_sad2","508056","1","3","0.2"
"","","508","","508053","","","508057","","91",""
"1","0","508","0","101431","0","17","508058","1","12","0"
"","","508","","101431","","nop_idle_sad2","508059","1","3","0.2"
"1","0","508","0","104331","0","10","508060","1","12","0"
"","","508","","104331","","nop_talk_joy3","508061","1","3","0.2"
"1","0","508","0","101711","0","10","508062","1","12","0"
"","","508","","101711","","nop_talk_joy2","508063","1","3","0.2"
"1","0","508","0","101011","0","10","508064","1","12","0"
"","","508","","101011","","nop_talk_joy3","508065","1","3","0.2"
"","","508","","0.75","","1","508066","","93",""
"","","508","","0.5","","0","508067","","93",""
"-150","0","509","-255","1","nop_idle_joy1","103311","509001","100","1","1.95"
"-300","0","509","-275","1","nop_idle_joy_normal","105211","509002","104","1","1.95"
"150","1","509","-255","1","nop_idle_sad2","102611","509003","101","1","1.95"
"300","1","509","-275","1","nop_idle_normal","103811","509004","105","1","1.95"
"","","509","","0.5","","0","509005","","93",""
"1","0","509","0","103311","0.5","あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","509006","8","11","0"
"","","509","","103311","","nop_talk_joy2","509007","1","3","0.2"
"","","509","","3.5","","1","509008","","93",""
"","","509","","103311","","nop_talk_normal","509009","1","3","0.2"
"","","509","","509006","","","509010","","91",""
"","","509","","103311","","nop_idle_normal","509011","1","3","0.2"
"1","0","509","0","102611","0.5","もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","509012","8","11","0"
"","","509","","102611","","nop_talk_jitome","509013","1","3","0.2"
"","","509","","3.5","","1","509014","","93",""
"","","509","","102611","","nop_talk_bitter","509015","1","3","0.2"
"","","509","","509012","","","509016","","91",""
"","","509","","102611","","nop_idle_bitter","509017","1","3","0.2"
"1","0","509","0","105211","0.5","ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","509018","8","11","0"
"","","509","","105211","","nop_talk_normal","509019","1","3","0.2"
"","","509","","2","","1","509020","","93",""
"","","509","","105211","","nop_talk_joy2","509021","1","3","0.2"
"","","509","","509018","","","509022","","91",""
"","","509","","105211","","nop_idle_joy_dere2","509023","1","3","0.2"
"1","0","509","0","103811","0.5","お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","509024","8","11","0"
"","","509","","103811","","nop_talk_normal","509025","1","3","0.2"
"","","509","","4","","1","509026","","93",""
"","","509","","103811","","nop_talk_joy1","509027","1","3","0.2"
"","","509","","509024","","","509028","","91",""
"","","509","","103811","","nop_idle_joy1","509029","1","3","0.2"
"1","0","509","0","105211","0.5","そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","509030","8","11","0"
"","","509","","105211","","nop_talk_normal","509031","1","3","0.2"
"","","509","","5.75","","1","509032","","93",""
"","","509","","105211","","nop_talk_memory","509033","1","3","0.2"
"","","509","","509030","","","509034","","91",""
"","","509","","105211","","nop_idle_memory2","509035","1","3","0.2"
"1","0","509","0","103311","0.5","そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","509036","8","11","0"
"","","509","","103311","","nop_talk_joy1","509037","1","3","0.2"
"","","509","","4.75","","1","509038","","93",""
"nop_idle_guts2","0.2","509","1","103311","","nop_talk_guts2","509039","0","3","0.2"
"","","509","","509036","","","509040","","91",""
"1","0","509","0","102611","0.5","あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","509041","8","11","0"
"","","509","","102611","","nop_talk_sad2","509042","1","3","0.2"
"","","509","","4","","1","509043","","93",""
"","","509","","102611","","nop_talk_bitter","509044","1","3","0.2"
"","","509","","509041","","","509045","","91",""
"","","509","","102611","","nop_idle_bitter","509046","1","3","0.2"
"","","509","","103311","","nop_talk_joy1","509047","1","3","0.2"
"1","0","509","0","103311","0","10","509048","1.5","12","0"
"","","509","","105211","","nop_talk_joy3","509049","1","3","0.2"
"1","0","509","0","105211","0","10","509050","1.5","12","0"
"","","509","","0","","","509051","","91",""
"1","0","509","0","103811","0.5","あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","509052","8","11","0"
"","","509","","103811","","nop_talk_bitter","509053","1","3","0.2"
"","","509","","3","","1","509054","","93",""
"","","509","","103811","","nop_talk_joy1_wink","509055","1","3","0.2"
"","","509","","509052","","","509056","","91",""
"","","509","","103811","","nop_idle_joy1_wink","509057","1","3","0.2"
"","","509","","0.5","","0","509058","","93",""
"-150","0","510","-255","1","nop_idle_normal","103231","510001","100","1","1.95"
"1000","1","510","-275","1","nop_10_yukari_06","103411","510002","104","1","1.95"
"1000","1","510","-275","1","nop_10_yukari_06","11","510003","105","5","1.95"
"150","1","510","-255","1","nop_idle_doya","104811","510004","101","1","1.95"
"-300","0","510","-275","1","nop_idle_joy1","104611","510005","106","1","1.95"
"","","510","","0.5","","0","510006","","93",""
"1","0","510","0","103231","0.5","あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","510007","8","11","0"
"nop_talk_joy2","0.2","510","1","103231","","nop_bow","510008","0","3","0.2"
"","","510","","5","","1","510009","","93",""
"nop_idle_normal","0.2","510","1","103231","","nop_wink","510010","0","3","0.2"
"","","510","","510007","","","510011","","91",""
"","","510","","103231","","nop_idle_normal","510012","1","3","0.2"
"nop_10_yukari_06","0.1","510","1","103411","","nop_10_yukari_05","510013","1","3","0.5"
"nop_10_yukari_06","0.1","510","1","11","","nop_10_yukari_05","510014","1","3","0.5"
"2.8","","510","7","103411","","750","510015","-245","2",""
"2.8","","510","7","11","","750","510016","-245","2",""
"1","0","510","0","104811","0.5","これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","510017","8","11","0"
"","","510","","104811","","nop_talk_thinking","510018","1","3","0.2"
"","","510","","4","","1","510019","","93",""
"","","510","","104811","","nop_talk_normal","510020","1","3","0.2"
"","","510","","1","","1","510021","","93",""
"nop_idle_guts","0.2","510","1","104811","","nop_talk_guts","510022","0","3","0.2"
"","","510","","510017","","","510023","","91",""
"","","510","","104811","","nop_idle_guts","510024","1","3","0.2"
"","","510","","510015","","","510025","","91",""
"nop_10_yukari_06","0.1","510","1","103411","","nop_10_yukari_05","510026","1","3","0.5"
"nop_10_yukari_06","0.1","510","1","11","","nop_10_yukari_05","510027","1","3","0.5"
"2.8","","510","7","103411","","550","510028","-255","2",""
"2.8","","510","7","11","","550","510029","-255","2",""
"1","0","510","0","104611","0.5","にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","510030","8","11","0"
"","","510","","104611","","nop_idle_surprise2","510031","1","3","0.2"
"","","510","","1","","1","510032","","93",""
"","","510","","104611","","nop_talk_worry","510033","1","3","0.2"
"","","510","","2","","1","510034","","93",""
"","","510","","104611","","nop_talk_joy1_sad","510035","1","3","0.2"
"","","510","","510030","","","510036","","91",""
"","","510","","104611","","nop_idle_worry","510037","1","3","0.2"
