3985afeaf89c788982ebe034450f5e5384477dc9b97650f48b268afbae4c2b45,3a1b5c484dde7cf7151ac9a2666d9b12b5583b427181e843da1a67851fddda2b,6d1a9a3bc563e3dacef1aead078644caf9410b6f8686711f103699e426c1f7a0,7610dd6b3bd351013d4fe3a291c1e8122e7cd87ba59f116d7b5722719ca19ff1,0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102,f6d538bba62f8de20b2c1719a163e52d0436486fbf46e5610e703a148e9ede99,5ce318569e814a5f267cb15b5f3ea87e0cb09d772520799daa0ff2c78855128e,15c3534b766f9a4777b5cc4f497e2286af2de0fb966f901cc8190975a2940b21,4d9bd31add83fc9de9e772cc2ed6969bb08fb2fb0067036809b8d1738655a5a9,2688a17f7334f8a2bcb99ff57fe75c46fc38012ea03d530cccec8ef99660bc63,5cadad2f201f426292217f82568c568d084ff84e5c02837903c8664b022fc4c4
"vo_drama_10082005_004","","21","vo_drama_10082005","505","","","505022","0","0",""
"それって結局いつもと変わってない\n気がするけど……","0.5","11","102211","505","0","0","505023","6","1","0"
"nop_talk_bitter","","3","102211","505","","0.2","505024","1","",""
"","","91","505023","505","","","505025","","",""
"nop_idle_bitter","","3","102211","505","","0.2","505026","1","",""
"vo_drama_10082005_005","","21","vo_drama_10082005","505","","","505027","0","0",""
"それにしても新年会って\n華やかでアカリ、ドキドキしちゃう♪\nお料理もとっても美味しい♪","0.5","11","100611","505","0","0","505028","5","1","0"
"nop_talk_wish","","3","100611","505","","0.2","505029","1","",""
"1","","93","3.5","505","","","505030","","",""
"nop_talk_joy1","","3","100611","505","","0.2","505031","1","",""
"nop_05_miyako_idle_normal","","3","100711","505","","0.2","505032","1","",""
"","","91","505028","505","","","505033","","",""
"nop_idle_joy1","","3","100611","505","","0.2","505034","1","",""
"vo_drama_10082005_006","","21","vo_drama_10082005","505","","","505035","0","0",""
"ここに並んでいるおせち料理の素材が\n特別なもののようですね。\nイリヤさんがシェフィさんたちと\n頑張ってくれたおかげだそうですよ。","0.5","11","103111","505","0","0","505036","6","1","0"
"0","","4","103111","505","","","505037","","",""
"nop_05_shinobu_talk_wish","","3","103111","505","","0.2","505038","1","",""
"0","","4","2051","505","","","505039","","",""
"1","","93","6","505","","","505040","","",""
"nop_05_shinobu_talk_normal","","3","103111","505","","0.2","505041","1","",""
"","","91","505036","505","","","505042","","",""
"nop_05_shinobu_idle_normal","","3","103111","505","","0.2","505043","1","",""
"vo_drama_10082005_007","","21","vo_drama_10082005","505","","","505044","0","0",""
"お正月を制する！\nって言って出かけていった時は\nどうなるかと思ったけど……","0.5","11","102211","505","0","0","505045","7","1","0"
"nop_talk_surprise1","","3","102211","505","","0.2","505046","1","",""
"","","91","505045","505","","","505047","","",""
"nop_idle_surprise1","","3","102211","505","","0.2","505048","1","",""
"vo_drama_10082005_008","","21","vo_drama_10082005","505","","","505049","0","0",""
"本当にお正月を制しちゃったんだもん。\nイリヤさんってば、すごいよね！\n晴れ着もとっても素敵だし。","0.5","11","100611","505","0","0","505050","6","1","0"
"nop_talk_surprise1","","3","100611","505","","0.2","505051","1","",""
"1","","93","3","505","","","505052","","",""
"nop_talk_memory","","3","100611","505","","0.2","505053","1","",""
"1","","93","1","505","","","505054","","",""
"1","","4","100711","505","","","505055","","",""
"nop_05_miyako_talk_arm_crossed","","3","100711","505","0","0.2","505056","0","nop_05_miyako_idle_arm_crossed","1"
"17","","12","100711","505","","","505057","2","",""
"","","91","505050","505","","","505058","","",""
"nop_idle_memory2","","3","100611","505","","0.2","505059","1","",""
"vo_drama_10082005_009","","21","vo_drama_10082005","505","","","505060","0","0",""
"私たちにも何回も見せに来てたし\nよっぽど気に入ったのね。\nナナカさんにお願いして\nルカさんを紹介してもらってよかったわ。","0.5","11","102211","505","0","0","505061","7","1","0"
"nop_talk_wish","","3","102211","505","","0.2","505062","1","",""
"","","91","505061","505","","","505063","","",""
"nop_idle_wish","","3","102211","505","","0.2","505064","1","",""
"vo_drama_10082005_010","","21","vo_drama_10082005","505","","","505065","0","0",""
"そうだ、シノブさん！\nアカリたちの今年の運勢、\n占ってほしいな。","0.5","11","100611","505","0","0","505066","6","1","0"
"nop_talk_joy1","","3","100611","505","","0.2","505067","1","",""
"","","91","505066","505","","","505068","","",""
"nop_idle_joy1","","3","100611","505","","0.2","505069","1","",""
"vo_drama_10082005_011","","21","vo_drama_10082005","505","","","505070","0","0",""
"あ、それは私も気になるかも。\nシノブさん、お願いできます？","0.5","11","102211","505","0","0","505071","6","1","0"
"nop_talk_normal","","3","102211","505","","0.2","505072","1","",""
"","","91","505071","505","","","505073","","",""
"","","93","0.3","505","","","505074","","",""
"nop_idle_normal","","3","102211","505","","0.2","505075","1","",""
"vo_drama_10082005_012","","21","vo_drama_10082005","505","","","505076","0","0",""
"はい、いいですよ。\nでは……むっ……\n今年も波乱の予感、と出ています。","0.5","11","103111","505","0","0","505077","3","1","0"
"nop_05_shinobu_talk_wish","","3","103111","505","","0.2","505078","1","",""
"nop_05_miyako_run_angry","","3","100711","505","","0.2","505079","1","",""
"-1000","","2","100711","505","","","505080","-240","3",""
"1","","93","6","505","","","505081","","",""
"nop_05_shinobu_talk_thinking","","3","103111","505","","0.2","505082","1","",""
"nop_idle_bitter2","","3","102211","505","","0.2","505083","1","",""
"4","","12","102211","505","","","505084","1","",""
"1","","93","0.2","505","","","505085","","",""
"nop_idle_surprise1","","3","100611","505","","0.2","505086","1","",""
"4","","12","100611","505","","","505087","0.8","",""
"1","","93","2.1","505","","","505088","","",""
"","","91","505077","505","","","505089","","",""
"nop_05_shinobu_idle_thinking","","3","103111","505","","0.2","505090","1","",""
"vo_drama_10082005_013","","21","vo_drama_10082005","505","","","505091","0","0",""
"波乱って、そんな……あ！\nちょっと！　デザートコーナーで\nミヤコさんがプリンを出せって\n暴れてるわ！","0.5","11","102211","505","0","0","505092","5","1","0"
"nop_talk_sad","","3","102211","505","","0.2","505093","1","",""
"1","","93","4.5","505","","","505094","","",""
"nop_talk_surprise1","","3","102211","505","","0.2","505095","1","",""
"","","91","505092","505","","","505096","","",""
"nop_05_shinobu_idle_surprise","","3","103111","505","","0.2","505097","1","",""
"4","","12","103111","505","","","505098","1.8","",""
"nop_run_sad","","3","102211","505","","0.2","505099","1","",""
"-1000","","2","102211","505","","","505100","-230","4",""
"0","","93","1","505","","","505101","","",""
"vo_drama_10082005_014","","21","vo_drama_10082005","505","","","505102","0","0",""
"大変！　止めないと！\nシノブさんも早く～！","0.5","11","100611","505","0","0","505103","6","1","0"
"nop_talk_surprise2","","3","100611","505","","0.2","505104","1","",""
"1","","93","4.5","505","","","505105","","",""
"","","91","505103","505","","","505106","","",""
"nop_run_sad","","3","100611","505","","0.2","505107","1","",""
"-1000","","2","100611","505","","","505108","-260","4","0"
"","","93","2","505","","","505109","","",""
"1","","4","103111","505","","","505110","","",""
"1","","4","2051","505","","","505111","","",""
"","","93","0.5","505","","","505112","","",""
"","","91","505108","505","","","505113","","",""
"nop_idle_normal","","3","100611","505","","0.2","505114","1","",""
"vo_drama_10082005_015","","21","vo_drama_10082005","505","","","505115","0","0",""
"はい、すぐに向かいましょう。\n今年もいろいろとご迷惑を\nおかけするかもしれませんが……\nどうぞよろしくお願いしますね。","1","11","103111","505","0","0","505116","5","1","0"
"nop_05_shinobu_talk_wish","","3","103111","505","","0.2","505117","1","",""
"1","","93","3.2","505","","","505118","","",""
"0","","4","103111","505","","","505119","","",""
"0","","4","2051","505","","","505120","","",""
"nop_05_shinobu_look_talk_wish_blink","","3","103111","505","","0.2","505121","1","",""
"1","","93","6","505","","","505122","","",""
"nop_05_shinobu_bow","","3","103111","505","0.2","0.2","505123","0","nop_05_shinobu_look_talk_wish","1"
"","","91","505116","505","","","505124","","",""
"1","","4","103111","505","","","505125","","",""
"1","","4","2051","505","","","505126","","",""
"nop_05_shinobu_idle_normal","","3","103111","505","","0.2","505127","1","",""
"1","","93","0.4","505","","","505128","","",""
"nop_05_shinobu_run","","3","103111","505","","0.2","505129","1","",""
"-1000","","2","103111","505","","","505130","-250","4",""
"-1000","","2","2051","505","","","505131","-225","4",""
"0","","93","0.5","505","","","505132","","",""
"104731","nop_idle_arm_crossed","1","1","506","0","1.95","506001","105","-300","-275"
"107131","nop_idle_thinking","1","1","506","1","1.95","506002","104","300","-275"
"103731","nop_idle_normal","1","1","506","0","1.95","506003","102","-150","-255"
"100511","nop_idle_surprise_kira","1","1","506","1","1.95","506004","103","150","-255"
"0","","93","0.5","506","","","506005","","",""
"vo_drama_10082006_001","","21","vo_drama_10082006","506","","","506006","0","0",""
"はーっはっはっは！\nめでたいじゃあないか。\nなあ諸君！","0.5","11","107131","506","0","0","506007","8","1","0"
"nop_06_cris_ahaha_in","","3","107131","506","0.2","0.2","506008","0","nop_06_cris_ahaha_loop","1"
"1","","93","2","506","","","506009","","",""
"nop_talk_doya","","3","107131","506","0.2","0.2","506010","0","nop_talk_doya_loop","1"
"","","91","506007","506","","","506011","","",""
"vo_drama_10082006_002","","21","vo_drama_10082006","506","","","506012","0","0",""
"クリスティーナ！\nあなたはいったいどの面下げて\n私たちの前に……","0.5","11","103731","506","0","0","506013","8","1","0"
"nop_06_tomo_talk_anger","","3","103731","506","","0.2","506014","1","",""
"","","91","506013","506","","","506015","","",""
"nop_06_tomo_idle_anger","","3","103731","506","","0.2","506016","1","",""
"vo_drama_10082006_003","","21","vo_drama_10082006","506","","","506017","0","0",""
"まあまあ、\nトモちゃんもクリスちゃんも。\nせっかくの新年会なんだから……","0.5","11","104731","506","0","0","506018","8","1","0"
"nop_talk_normal","","3","104731","506","","0.2","506019","1","",""
"","","91","506018","506","","","506020","","",""
"nop_idle_normal","","3","104731","506","","0.2","506021","1","",""
"vo_drama_10082006_004","","21","vo_drama_10082006","506","","","506022","0","0",""
"そうッス！\n美味しい料理もいっぱいだし、\n楽しまなくっちゃ損ッスよ！","0.5","11","100511","506","0","0","506023","8","1","0"
"nop_talk_guts2","","3","100511","506","0.2","0.2","506024","0","nop_talk_guts2_loop","1"
"","","91","506023","506","","","506025","","",""
"nop_idle_guts2","","3","100511","506","","0.2","506026","1","",""
"vo_drama_10082006_005","","21","vo_drama_10082006","506","","","506027","0","0",""
"ジュンさんもマツリちゃんも\n甘いんだから……\nクリスティーナ、あなたは\nいったいなにを企んでいるんだ？","0.5","11","103731","506","0","0","506028","8","1","0"
"nop_talk_worry","","3","103731","506","","0.2","506029","1","",""
"1","","93","3","506","","","506030","","",""
"nop_06_tomo_talk_arm_crossed","","3","103731","506","0.2","0.2","506031","0","nop_06_tomo_talk_arm_crossed_loop","1"
"","","91","506028","506","","","506032","","",""
"nop_06_tomo_idle_arm_crossed","","3","103731","506","","0.2","506033","1","",""
"vo_drama_10082006_006","","21","vo_drama_10082006","506","","","506034","0","0",""
"クリスティーナさんの企み？\nふっ……決まっているだろう。\nカルミナをランドソルの\nトップアイドルにすることさ。","0.5","11","107131","506","0","0","506035","8","1","0"
"nop_talk_thinking","","3","107131","506","","0.2","506036","1","",""
"1","","93","2","506","","","506037","","",""
"nop_16_kaya_talk_normal2","","3","107131","506","0.2","0.2","506038","0","nop_16_kaya_talk_normal2_loop","1"
"","","91","506035","506","","","506039","","",""
"nop_16_kaya_idle_normal2","","3","107131","506","","0.2","506040","1","",""
"vo_drama_10082006_007","","21","vo_drama_10082006","506","","","506041","0","0",""
"副団長時代より楽しそうなのが\n少し寂しいけど……\n今の方がクリスちゃんらしくて\nいいんじゃないかな。","0.5","11","104731","506","0","0","506042","8","1","0"
"nop_talk_thinking","","3","104731","506","","0.2","506043","1","",""
"1","","93","3.5","506","","","506044","","",""
"nop_talk_normal","","3","104731","506","","0.2","506045","1","",""
"","","91","506042","506","","","506046","","",""
"nop_idle_normal","","3","104731","506","","0.2","506047","1","",""
"vo_drama_10082006_008","","21","vo_drama_10082006","506","","","506048","0","0",""
"でも、しっかり見張っておかないと。\n魔法剣……じゃなくて、\n【王宮騎士団（NIGHTMARE）】\nの一員として。","0.5","11","103731","506","0","0","506049","8","1","0"
"nop_talk_worry","","3","103731","506","","0.2","506050","1","",""
"1","","93","3","506","","","506051","","",""
"nop_06_tomo_talk_tsun_pain","","3","103731","506","","0.2","506052","1","",""
"1","","93","1","506","","","506053","","",""
"nop_06_tomo_talk_guts2","","3","103731","506","0.2","0.2","506054","0","nop_06_tomo_idle_guts2","1"
"","","91","506049","506","","","506055","","",""
"vo_drama_10082006_009","","21","vo_drama_10082006","506","","","506056","0","0",""
"そうッスね！\n今年もランドソルの平和は\n自分たちが守るッスよ！","0.5","11","100511","506","0","0","506057","8","1","0"
"nop_talk_normal","","3","100511","506","","0.2","506058","1","",""
"1","","93","2","506","","","506059","","",""
"nop_06_matsuri_pose","","3","100511","506","0.2","0.2","506060","0","nop_06_matsuri_pose_loop","1"
"","","91","506057","506","","","506061","","",""
"0","","93","0.5","506","","","506062","","",""
"102831","nop_idle_normal","1","1","507","0","1.95","507001","101","-150","-225"
"102111","nop_idle_joy1","1","1","507","1","1.95","507002","100","150","-225"
"102511","nop_idle_normal","1","1","507","0","1.95","507003","105","-300","-255"
"102311","nop_idle_joy1","1","1","507","1","1.95","507004","104","300","-255"
"0","","93","0.5","507","","","507005","","",""
"vo_drama_10082007_001","","21","vo_drama_10082007","507","","","507006","0","0",""
"今日はお招きありがとう。\nみんな楽しませてもらってるわ。","0.5","11","102831","507","0","0","507007","8","1","0"
"nop_talk_joy3","","3","102831","507","","0.2","507008","1","",""
"","","91","507007","507","","","507009","","",""
"nop_idle_normal","","3","102831","507","","0.2","507010","1","",""
"vo_drama_10082007_002","","21","vo_drama_10082007","507","","","507011","0","0",""
"救護院の子供たちも\n一緒に呼んでいただいて……\n本当にありがとうございます。","0.5","11","102511","507","0","0","507012","8","1","0"
"nop_talk_joy3_dere","","3","102511","507","","0.2","507013","1","",""
"1","","93","3","507","","","507014","","",""
"nop_talk_joy1","","3","102511","507","","0.2","507015","1","",""
"","","91","507012","507","","","507016","","",""
"nop_idle_normal","","3","102511","507","","0.2","507017","1","",""
"vo_drama_10082007_003","","21","vo_drama_10082007","507","","","507018","0","0",""
"いっぱい人がいるね。\nえ？　みんなお兄ちゃんのお友達なの？","0.5","11","102311","507","0","0","507019","8","1","0"
"nop_talk_joy1_normal","","3","102311","507","","0.2","507020","1","",""
"1","","93","1.9","507","","","507021","","",""
"nop_talk_wish_surprise","","3","102311","507","","0.2","507022","1","",""
"","","91","507019","507","","","507023","","",""
"vo_drama_10082007_004","","21","vo_drama_10082007","507","","","507024","0","0",""
"なんだかギルドレースの時みたい。\nあ……！","0.5","11","102111","507","0","0","507025","8","1","0"
"nop_talk_wish","","3","102111","507","","0.2","507026","1","",""
"1","","93","2.5","507","","","507027","","",""
"nop_07_kurumi_talk_memory","","3","102111","507","","0.2","507028","1","",""
"","","91","507025","507","","","507029","","",""
"vo_drama_10082007_005","","21","vo_drama_10082007","507","","","507030","0","0",""
"ふふ、あたしたちはいいから\n【リトルリリカル】の子たちの\nところへ行ってきたら？","0.5","11","102831","507","0","0","507031","8","1","0"
"nop_talk_bitter","","3","102831","507","","0.2","507032","1","",""
"1","","93","4.3","507","","","507033","","",""
"nop_idle_joy_dere","","3","102111","507","","0.2","507034","1","",""
"nop_talk_guts2","","3","102311","507","0","0.2","507035","0","nop_talk_guts2_loop","1"
"","","91","507031","507","","","507036","","",""
"nop_idle_normal","","3","102831","507","","0.2","507037","1","",""
"vo_drama_10082007_006","","21","vo_drama_10082007","507","","","507038","0","0",""
"サレンお嬢さまのお世話は今年も\n私がしっかりやりますから\n大丈夫ですよ。","0.5","11","102511","507","0","0","507039","8","1","0"
"nop_talk_guts","","3","102511","507","0","0.2","507040","0","nop_talk_guts_loop","1"
"","","91","507039","507","","","507041","","",""
"vo_drama_10082007_007","","21","vo_drama_10082007","507","","","507042","0","0",""
"スズメにそう言われると\n逆に心配になっちゃうんだけど……","0.5","11","102311","507","0","0","507043","8","1","0"
"nop_talk_jitome","","3","102311","507","","0.2","507044","1","",""
"nop_07_kurumi_idle_bitter","","3","102111","507","","0.2","507045","1","",""
"","","91","507043","507","","","507046","","",""
"vo_drama_10082007_008","","21","vo_drama_10082007","507","","","507047","0","0",""
"ええー？　そ、そんな～！","0.5","11","102511","507","0","0","507048","8","1","0"
"nop_07_suzume_tohoho_in","","3","102511","507","0","0","507049","0","nop_07_suzume_tohoho_loop","1"
"nop_idle_bitter","","3","102831","507","","0.2","507050","1","",""
"","","91","507048","507","","","507051","","",""
"vo_drama_10082007_009","","21","vo_drama_10082007","507","","","507052","0","0",""
"今年も賑やかな一年になりそう。\nあんたも、いつでも遊びに来てね。\nきっとみんな喜ぶわ。","0.5","11","102831","507","0","0","507053","8","1","0"
"nop_talk_normal","","3","102831","507","","0.2","507054","1","",""
"1","","93","2.3","507","","","507055","","",""
"nop_talk_joy1","","3","102831","507","","0.2","507056","1","",""
"","","91","507053","507","","","507057","","",""
"0","","93","0.5","507","","","507058","","",""
"101011","nop_idle_normal_joy","1","1","508","0","1.95","508001","100","-150","-255"
"104331","nop_idle_arm_crossed","1","1","508","1","1.95","508002","101","150","-255"
"101711","nop_idle_joy_normal","1","1","508","0","1.95","508003","104","-300","-275"
"101431","nop_idle_normal","1","1","508","1","1.95","508004","105","300","-275"
"0","","93","0.5","508","","","508005","","",""
"王子は～ん。\nあけましておめでとうございます～\n今年もよろしゅうに。","0.5","11","101011","508","0","0","508006","8","1","0"
"nop_talk_joy1","","3","101011","508","","0.2","508007","0","",""
"1","","93","1.3","508","","","508008","","",""
"nop_bow2","","3","101011","508","0.2","0.2","508009","0","nop_talk_joy1","1"
"","","91","508006","508","","","508010","","",""
"nop_idle_normal","","3","101011","508","","0.2","508011","1","",""
"呼んでくれてありがとうな。\nユイも喜んでたぜ。","0.5","11","104331","508","0","0","508012","8","1","0"
"nop_talk_joy1","","3","104331","508","","0.2","508013","1","",""
"","","91","508012","508","","","508014","","",""
"nop_idle_joy_normal","","3","104331","508","","0.2","508015","1","",""
"色んな料理がいっぱいで\n見てるだけで楽しいさ～！","0.5","11","101711","508","0","0","508016","8","1","0"
"nop_talk_joy2","","3","101711","508","","0.2","508017","1","",""
"","","91","508016","508","","","508018","","",""
"nop_idle_joy1","","3","101711","508","","0.2","508019","1","",""
"聞いた話だとこの会場には\n助手くんたちの作った\nおせち料理もあるらしいね。","0.5","11","101431","508","0","0","508020","8","1","0"
"nop_talk_thinking","","3","101431","508","","0.2","508021","1","",""
"1","","93","1.5","508","","","508022","","",""
"nop_talk_normal","","3","101431","508","","0.2","508023","1","",""
"","","91","508020","508","","","508024","","",""
"nop_idle_normal","","3","101431","508","","0.2","508025","1","",""
"【美食殿】のおせち料理？\n絶対美味しいさ～！","0.5","11","101711","508","0","0","508026","8","1","0"
"nop_talk_normal","","3","101711","508","","0.2","508027","1","",""
"1","","93","1.75","508","","","508028","","",""
"nop_talk_joy1","","3","101711","508","","0.2","508029","1","",""
"","","91","508026","508","","","508030","","",""
"nop_idle_joy_normal","","3","101711","508","","0.2","508031","1","",""
"けど、これだけ大きな会場で探すのは\nちょっと難しくないか？","0.5","11","104331","508","0","0","508032","8","1","0"
"nop_talk_arm_crossed2","","3","104331","508","0.2","0.2","508033","0","nop_talk_arm_crossed_loop2","1"
"","","91","508032","508","","","508034","","",""
"nop_idle_arm_crossed2","","3","104331","508","","0.2","508035","1","",""
"ふっふっふ、大丈夫さ。\n任せてくれたまえ！\n私の推理によると……","0.5","11","101431","508","0","0","508036","8","1","0"
"nop_talk_doya","","3","101431","508","0.2","0.2","508037","0","nop_talk_doya_loop","1"
"1","","93","2.9","508","","","508038","","",""
"nop_talk_thinking","","3","101431","508","","0.2","508039","1","",""
"10","0","12","101011","508","0","0","508040","1","1","0"
"nop_look_idle_normal","","3","101011","508","","0.2","508041","1","",""
"","","91","508036","508","","","508042","","",""
"nop_idle_thinking","","3","101431","508","","0.2","508043","1","",""
"","","91","508040","508","","","508044","","",""
"王子は～ん。\n王子はんたちが作りはったおせち、\nどれですの？\n教えてくれへんやろか～？","0.5","11","101011","508","0","0","508045","8","1","0"
"nop_look_smile","","3","101011","508","0.2","0.2","508046","0","nop_talk_joy1","1"
"1","","93","4","508","","","508047","","",""
"4","0","12","101431","508","0","0","508048","1","1","0"
"nop_idle_surprise2","","3","101431","508","","0.2","508049","1","",""
"","","91","508045","508","","","508050","","",""
"nop_idle_joy1","","3","101011","508","","0.2","508051","1","",""
"","","91","508048","508","","","508052","","",""
"ええー、マホさんずるいよ～！","0","11","101431","508","0","0","508053","8","1","0"
"nop_talk_joy1_sad","","3","101431","508","","0.2","508054","1","",""
"1","","93","1","508","","","508055","","",""
"nop_talk_sad2","","3","101431","508","","0.2","508056","1","",""
"","","91","508053","508","","","508057","","",""
"17","0","12","101431","508","0","0","508058","1","1","0"
"nop_idle_sad2","","3","101431","508","","0.2","508059","1","",""
"10","0","12","104331","508","0","0","508060","1","1","0"
"nop_talk_joy3","","3","104331","508","","0.2","508061","1","",""
"10","0","12","101711","508","0","0","508062","1","1","0"
"nop_talk_joy2","","3","101711","508","","0.2","508063","1","",""
"10","0","12","101011","508","0","0","508064","1","1","0"
"nop_talk_joy3","","3","101011","508","","0.2","508065","1","",""
"1","","93","0.75","508","","","508066","","",""
"0","","93","0.5","508","","","508067","","",""
"103311","nop_idle_joy1","1","1","509","0","1.95","509001","100","-150","-255"
"105211","nop_idle_joy_normal","1","1","509","0","1.95","509002","104","-300","-275"
"102611","nop_idle_sad2","1","1","509","1","1.95","509003","101","150","-255"
"103811","nop_idle_normal","1","1","509","1","1.95","509004","105","300","-275"
"0","","93","0.5","509","","","509005","","",""
"あけましておめでとうだべ！\nみんな元気にしてただか？\n牧場は新年あけても相変わらずだー","0.5","11","103311","509","0","0","509006","8","1","0"
"nop_talk_joy2","","3","103311","509","","0.2","509007","1","",""
"1","","93","3.5","509","","","509008","","",""
"nop_talk_normal","","3","103311","509","","0.2","509009","1","",""
"","","91","509006","509","","","509010","","",""
"nop_idle_normal","","3","103311","509","","0.2","509011","1","",""
"もー、ほんとは寝正月で\n過ごすつもりだったのにさー\nまあ、呼ばれたから来たけど。","0.5","11","102611","509","0","0","509012","8","1","0"
"nop_talk_jitome","","3","102611","509","","0.2","509013","1","",""
"1","","93","3.5","509","","","509014","","",""
"nop_talk_bitter","","3","102611","509","","0.2","509015","1","",""
"","","91","509012","509","","","509016","","",""
"nop_idle_bitter","","3","102611","509","","0.2","509017","1","",""
"ギルドレースも楽しかったけど\nこうしてのんびりおせちを\nいただくだけのお正月もいいわね～♪","0.5","11","105211","509","0","0","509018","8","1","0"
"nop_talk_normal","","3","105211","509","","0.2","509019","1","",""
"1","","93","2","509","","","509020","","",""
"nop_talk_joy2","","3","105211","509","","0.2","509021","1","",""
"","","91","509018","509","","","509022","","",""
"nop_idle_joy_dere2","","3","105211","509","","0.2","509023","1","",""
"お姉ちゃんにも会えましたし\nカスミさんたちにも挨拶できました。\nとっても素敵なお正月です。","0.5","11","103811","509","0","0","509024","8","1","0"
"nop_talk_normal","","3","103811","509","","0.2","509025","1","",""
"1","","93","4","509","","","509026","","",""
"nop_talk_joy1","","3","103811","509","","0.2","509027","1","",""
"","","91","509024","509","","","509028","","",""
"nop_idle_joy1","","3","103811","509","","0.2","509029","1","",""
"そうそう、この会場のおせちにも\n牧場の特産品を素材として使って\nもらってるんですって！\nそれってとっても素敵よね。","0.5","11","105211","509","0","0","509030","8","1","0"
"nop_talk_normal","","3","105211","509","","0.2","509031","1","",""
"1","","93","5.75","509","","","509032","","",""
"nop_talk_memory","","3","105211","509","","0.2","509033","1","",""
"","","91","509030","509","","","509034","","",""
"nop_idle_memory2","","3","105211","509","","0.2","509035","1","",""
"そうだなー\n今年は牧場の特産品を\n色んな人に届けられるように\nみんなで頑張るべ！","0.5","11","103311","509","0","0","509036","8","1","0"
"nop_talk_joy1","","3","103311","509","","0.2","509037","1","",""
"1","","93","4.75","509","","","509038","","",""
"nop_talk_guts2","","3","103311","509","0.2","0.2","509039","0","nop_idle_guts2","1"
"","","91","509036","509","","","509040","","",""
"あたしゃ忙しいのは勘弁だよ～\n今年もほどほどでいこうよ。\nほどほど～","0.5","11","102611","509","0","0","509041","8","1","0"
"nop_talk_sad2","","3","102611","509","","0.2","509042","1","",""
"1","","93","4","509","","","509043","","",""
"nop_talk_bitter","","3","102611","509","","0.2","509044","1","",""
"","","91","509041","509","","","509045","","",""
"nop_idle_bitter","","3","102611","509","","0.2","509046","1","",""
"nop_talk_joy1","","3","103311","509","","0.2","509047","1","",""
"10","0","12","103311","509","0","0","509048","1.5","1","0"
"nop_talk_joy3","","3","105211","509","","0.2","509049","1","",""
"10","0","12","105211","509","0","0","509050","1.5","1","0"
"","","91","0","509","","","509051","","",""
"あの……今年もみんなで\n仲良く頑張りますので\n見守っていてくださいね。","0.5","11","103811","509","0","0","509052","8","1","0"
"nop_talk_bitter","","3","103811","509","","0.2","509053","1","",""
"1","","93","3","509","","","509054","","",""
"nop_talk_joy1_wink","","3","103811","509","","0.2","509055","1","",""
"","","91","509052","509","","","509056","","",""
"nop_idle_joy1_wink","","3","103811","509","","0.2","509057","1","",""
"0","","93","0.5","509","","","509058","","",""
"103231","nop_idle_normal","1","1","510","0","1.95","510001","100","-150","-255"
"103411","nop_10_yukari_06","1","1","510","1","1.95","510002","104","1000","-275"
"11","nop_10_yukari_06","5","1","510","1","1.95","510003","105","1000","-275"
"104811","nop_idle_doya","1","1","510","1","1.95","510004","101","150","-255"
"104611","nop_idle_joy1","1","1","510","0","1.95","510005","106","-300","-275"
"0","","93","0.5","510","","","510006","","",""
"あけましておめでとうございます。\n今年も我が【メルクリウス財団】を\nよろしくお願いいたしますわ！","0.5","11","103231","510","0","0","510007","8","1","0"
"nop_bow","","3","103231","510","0.2","0.2","510008","0","nop_talk_joy2","1"
"1","","93","5","510","","","510009","","",""
"nop_wink","","3","103231","510","0.2","0.2","510010","0","nop_idle_normal","1"
"","","91","510007","510","","","510011","","",""
"nop_idle_normal","","3","103231","510","","0.2","510012","1","",""
"nop_10_yukari_05","","3","103411","510","0.1","0.5","510013","1","nop_10_yukari_06","1"
"nop_10_yukari_05","","3","11","510","0.1","0.5","510014","1","nop_10_yukari_06","1"
"750","","2","103411","510","","","510015","-245","2.8","7"
"750","","2","11","510","","","510016","-245","2.8","7"
"これだけの量のおせち……\n全種類味わうには相当な効率が必要ね。\n準備はいい？　タマキさん。","0.5","11","104811","510","0","0","510017","8","1","0"
"nop_talk_thinking","","3","104811","510","","0.2","510018","1","",""
"1","","93","4","510","","","510019","","",""
"nop_talk_normal","","3","104811","510","","0.2","510020","1","",""
"1","","93","1","510","","","510021","","",""
"nop_talk_guts","","3","104811","510","0.2","0.2","510022","0","nop_idle_guts","1"
"","","91","510017","510","","","510023","","",""
"nop_idle_guts","","3","104811","510","","0.2","510024","1","",""
"","","91","510015","510","","","510025","","",""
"nop_10_yukari_05","","3","103411","510","0.1","0.5","510026","1","nop_10_yukari_06","1"
"nop_10_yukari_05","","3","11","510","0.1","0.5","510027","1","nop_10_yukari_06","1"
"550","","2","103411","510","","","510028","-255","2.8","7"
"550","","2","11","510","","","510029","-255","2.8","7"
"にゃっ？\n落ち着くにゃミフユ！\nそんなことしたら正月太り\nまっしぐらにゃ！","0.5","11","104611","510","0","0","510030","8","1","0"
"nop_idle_surprise2","","3","104611","510","","0.2","510031","1","",""
"1","","93","1","510","","","510032","","",""
"nop_talk_worry","","3","104611","510","","0.2","510033","1","",""
"1","","93","2","510","","","510034","","",""
"nop_talk_joy1_sad","","3","104611","510","","0.2","510035","1","",""
"","","91","510030","510","","","510036","","",""
"nop_idle_worry","","3","104611","510","","0.2","510037","1","",""
