8a71d748829710bb48dd43f00d23330bbf4121ea6d770b01170e1e214a349692,e3a45f5b476183dac64b3a6a43794174a66adaac27cc247dd25044bf50fd9447,58fa188c9734cebcdabefa6638ccdadcb02f520d69d600afb359c125c358bb4b,920c1194004a1791469e3cb791dd9286c51f4a0c3a2d3145f50aa23f6c5bec2c,4e90e0a88fa0c50b81ce21af01f37c48db47a2009ff5d88d825d4774dac351de
"10","2","31002","72052025","20052049"
"30","8","91002","72053001","20053001"
"1","2","22002","72053001","20053002"
"30","8","91002","72053002","20053003"
"1","2","22002","72053002","20053004"
"30","8","91002","72053003","20053005"
"1","2","22002","72053003","20053006"
"30","8","91002","72053004","20053007"
"1","2","22002","72053004","20053008"
"30","8","91002","72053005","20053009"
"1","2","22002","72053005","20053010"
"30","8","91002","72053006","20053011"
"1","2","22002","72053006","20053012"
"30","8","91002","72053007","20053013"
"1","2","22002","72053007","20053014"
"30","8","91002","72053008","20053015"
"1","2","22002","72053008","20053016"
"30","8","91002","72053009","20053017"
"1","2","22002","72053009","20053018"
"30","8","91002","72053010","20053019"
"1","2","22002","72053010","20053020"
"30","8","91002","72053011","20053021"
"1","2","22002","72053011","20053022"
"30","8","91002","72053012","20053023"
"1","2","22002","72053012","20053024"
"30","8","91002","72053013","20053025"
"1","2","22002","72053013","20053026"
"30","8","91002","72053014","20053027"
"1","2","22002","72053014","20053028"
"30","8","91002","72053015","20053029"
"1","2","22002","72053015","20053030"
"40","2","50003","72053015","20053031"
"60","8","91002","72053016","20053032"
"2","2","22002","72053016","20053033"
"60","8","91002","72053017","20053034"
"2","2","22002","72053017","20053035"
"60","8","91002","72053018","20053036"
"2","2","22002","72053018","20053037"
"60","8","91002","72053019","20053038"
"2","2","22002","72053019","20053039"
"60","8","91002","72053020","20053040"
"2","2","22002","72053020","20053041"
"40","2","50003","72053020","20053042"
"1","1","122801","72053021","20053043"
"1","2","21013","72053022","20053044"
"10","2","31228","72053023","20053045"
"10","2","31036","72053023","20053046"
"1","19","2100981","72053024","20053047"
"10","2","31228","72053025","20053048"
"10","2","31036","72053025","20053049"
"30","8","91002","72054001","20054001"
"1","2","22002","72054001","20054002"
"30","8","91002","72054002","20054003"
"1","2","22002","72054002","20054004"
"30","8","91002","72054003","20054005"
"1","2","22002","72054003","20054006"
"30","8","91002","72054004","20054007"
"1","2","22002","72054004","20054008"
"30","8","91002","72054005","20054009"
"1","2","22002","72054005","20054010"
"30","8","91002","72054006","20054011"
"1","2","22002","72054006","20054012"
"30","8","91002","72054007","20054013"
"1","2","22002","72054007","20054014"
"30","8","91002","72054008","20054015"
"1","2","22002","72054008","20054016"
"30","8","91002","72054009","20054017"
"1","2","22002","72054009","20054018"
"30","8","91002","72054010","20054019"
"1","2","22002","72054010","20054020"
"30","8","91002","72054011","20054021"
"1","2","22002","72054011","20054022"
"30","8","91002","72054012","20054023"
"1","2","22002","72054012","20054024"
"30","8","91002","72054013","20054025"
"1","2","22002","72054013","20054026"
"30","8","91002","72054014","20054027"
"1","2","22002","72054014","20054028"
"30","8","91002","72054015","20054029"
"1","2","22002","72054015","20054030"
"40","2","50003","72054015","20054031"
"60","8","91002","72054016","20054032"
"2","2","22002","72054016","20054033"
"60","8","91002","72054017","20054034"
"2","2","22002","72054017","20054035"
"60","8","91002","72054018","20054036"
"2","2","22002","72054018","20054037"
"60","8","91002","72054019","20054038"
"2","2","22002","72054019","20054039"
"60","8","91002","72054020","20054040"
"2","2","22002","72054020","20054041"
"40","2","50003","72054020","20054042"
"5","2","31010","72054021","20054043"
"5","2","31023","72054021","20054044"
"1","2","21901","72054022","20054045"
"1","2","21901","72054023","20054046"
"5","2","31010","72054024","20054047"
"5","2","31023","72054024","20054048"
"1","19","2101001","72054025","20054049"
"10","2","31010","72054026","20054050"
"10","2","31023","72054026","20054051"
"30","8","91002","72055001","20055001"
"1","2","22002","72055001","20055002"
"30","8","91002","72055002","20055003"
"1","2","22002","72055002","20055004"
"30","8","91002","72055003","20055005"
"1","2","22002","72055003","20055006"
"30","8","91002","72055004","20055007"
"1","2","22002","72055004","20055008"
"30","8","91002","72055005","20055009"
"1","2","22002","72055005","20055010"
"30","8","91002","72055006","20055011"
"1","2","22002","72055006","20055012"
"30","8","91002","72055007","20055013"
"1","2","22002","72055007","20055014"
"30","8","91002","72055008","20055015"
"1","2","22002","72055008","20055016"
"30","8","91002","72055009","20055017"
"1","2","22002","72055009","20055018"
"30","8","91002","72055010","20055019"
"1","2","22002","72055010","20055020"
"30","8","91002","72055011","20055021"
"1","2","22002","72055011","20055022"
"30","8","91002","72055012","20055023"
"1","2","22002","72055012","20055024"
"30","8","91002","72055013","20055025"
"1","2","22002","72055013","20055026"
"30","8","91002","72055014","20055027"
"1","2","22002","72055014","20055028"
"30","8","91002","72055015","20055029"
"1","2","22002","72055015","20055030"
"40","2","50003","72055015","20055031"
"60","8","91002","72055016","20055032"
"2","2","22002","72055016","20055033"
"60","8","91002","72055017","20055034"
"2","2","22002","72055017","20055035"
"60","8","91002","72055018","20055036"
"2","2","22002","72055018","20055037"
"60","8","91002","72055019","20055038"
"2","2","22002","72055019","20055039"
"60","8","91002","72055020","20055040"
"2","2","22002","72055020","20055041"
"40","2","50003","72055020","20055042"
"1","1","123501","72055021","20055043"
"1","2","21014","72055022","20055044"
"10","2","31235","72055023","20055045"
"10","2","31013","72055023","20055046"
"10","2","31235","72055024","20055047"
"10","2","31013","72055024","20055048"
"30","8","91002","72056001","20056001"
"1","2","22002","72056001","20056002"
"30","8","91002","72056002","20056003"
"1","2","22002","72056002","20056004"
"30","8","91002","72056003","20056005"
"1","2","22002","72056003","20056006"
"30","8","91002","72056004","20056007"
"1","2","22002","72056004","20056008"
"30","8","91002","72056005","20056009"
"1","2","22002","72056005","20056010"
"30","8","91002","72056006","20056011"
"1","2","22002","72056006","20056012"
"30","8","91002","72056007","20056013"
"1","2","22002","72056007","20056014"
"30","8","91002","72056008","20056015"
"1","2","22002","72056008","20056016"
"30","8","91002","72056009","20056017"
"1","2","22002","72056009","20056018"
"30","8","91002","72056010","20056019"
"1","2","22002","72056010","20056020"
"30","8","91002","72056011","20056021"
"1","2","22002","72056011","20056022"
"30","8","91002","72056012","20056023"
"1","2","22002","72056012","20056024"
"30","8","91002","72056013","20056025"
"1","2","22002","72056013","20056026"
"30","8","91002","72056014","20056027"
"1","2","22002","72056014","20056028"
"30","8","91002","72056015","20056029"
"1","2","22002","72056015","20056030"
"40","2","50003","72056015","20056031"
"60","8","91002","72056016","20056032"
"2","2","22002","72056016","20056033"
"60","8","91002","72056017","20056034"
"2","2","22002","72056017","20056035"
"60","8","91002","72056018","20056036"
"2","2","22002","72056018","20056037"
"60","8","91002","72056019","20056038"
"2","2","22002","72056019","20056039"
"60","8","91002","72056020","20056040"
"2","2","22002","72056020","20056041"
"40","2","50003","72056020","20056042"
"5","2","31037","72056021","20056043"
"5","2","31005","72056021","20056044"
"1","2","21901","72056022","20056045"
"1","2","21901","72056023","20056046"
"5","2","31037","72056024","20056047"
"5","2","31005","72056024","20056048"
"10","2","31037","72056025","20056049"
"10","2","31005","72056025","20056050"
"30","8","91002","72057001","20057001"
"1","2","22002","72057001","20057002"
"30","8","91002","72057002","20057003"
"1","2","22002","72057002","20057004"
"30","8","91002","72057003","20057005"
"1","2","22002","72057003","20057006"
"30","8","91002","72057004","20057007"
"1","2","22002","72057004","20057008"
"30","8","91002","72057005","20057009"
"1","2","22002","72057005","20057010"
"30","8","91002","72057006","20057011"
"1","2","22002","72057006","20057012"
"30","8","91002","72057007","20057013"
"1","2","22002","72057007","20057014"
"30","8","91002","72057008","20057015"
"1","2","22002","72057008","20057016"
"30","8","91002","72057009","20057017"
"1","2","22002","72057009","20057018"
"30","8","91002","72057010","20057019"
"1","2","22002","72057010","20057020"
"30","8","91002","72057011","20057021"
"1","2","22002","72057011","20057022"
"30","8","91002","72057012","20057023"
"1","2","22002","72057012","20057024"
"30","8","91002","72057013","20057025"
"1","2","22002","72057013","20057026"
"30","8","91002","72057014","20057027"
"1","2","22002","72057014","20057028"
"30","8","91002","72057015","20057029"
"1","2","22002","72057015","20057030"
"40","2","50003","72057015","20057031"
"60","8","91002","72057016","20057032"
"2","2","22002","72057016","20057033"
"60","8","91002","72057017","20057034"
"2","2","22002","72057017","20057035"
"60","8","91002","72057018","20057036"
"2","2","22002","72057018","20057037"
"60","8","91002","72057019","20057038"
"2","2","22002","72057019","20057039"
"60","8","91002","72057020","20057040"
"2","2","22002","72057020","20057041"
"40","2","50003","72057020","20057042"
"1","1","124101","72057021","20057043"
"1","2","21015","72057022","20057044"
"10","2","31241","72057023","20057045"
"10","2","31047","72057023","20057046"
"10","2","31241","72057024","20057047"
"10","2","31047","72057024","20057048"
"30","8","91002","72058001","20058001"
"1","2","22002","72058001","20058002"
"30","8","91002","72058002","20058003"
"1","2","22002","72058002","20058004"
"30","8","91002","72058003","20058005"
"1","2","22002","72058003","20058006"
"30","8","91002","72058004","20058007"
"1","2","22002","72058004","20058008"
"30","8","91002","72058005","20058009"
"1","2","22002","72058005","20058010"
"30","8","91002","72058006","20058011"
"1","2","22002","72058006","20058012"
"30","8","91002","72058007","20058013"
"1","2","22002","72058007","20058014"
"30","8","91002","72058008","20058015"
"1","2","22002","72058008","20058016"
"30","8","91002","72058009","20058017"
"1","2","22002","72058009","20058018"
"30","8","91002","72058010","20058019"
"1","2","22002","72058010","20058020"
"30","8","91002","72058011","20058021"
"1","2","22002","72058011","20058022"
"30","8","91002","72058012","20058023"
"1","2","22002","72058012","20058024"
"30","8","91002","72058013","20058025"
"1","2","22002","72058013","20058026"
"30","8","91002","72058014","20058027"
"1","2","22002","72058014","20058028"
"30","8","91002","72058015","20058029"
"1","2","22002","72058015","20058030"
"40","2","50003","72058015","20058031"
"60","8","91002","72058016","20058032"
"2","2","22002","72058016","20058033"
"60","8","91002","72058017","20058034"
"2","2","22002","72058017","20058035"
"60","8","91002","72058018","20058036"
"2","2","22002","72058018","20058037"
"60","8","91002","72058019","20058038"
"2","2","22002","72058019","20058039"
"60","8","91002","72058020","20058040"
"2","2","22002","72058020","20058041"
"40","2","50003","72058020","20058042"
"1","1","124701","72058021","20058043"
"1","2","21016","72058022","20058044"
"10","2","31247","72058023","20058045"
"10","2","31066","72058023","20058046"
"10","2","31247","72058024","20058047"
"10","2","31066","72058024","20058048"
"30","8","91002","72059001","20059001"
"1","2","22002","72059001","20059002"
"30","8","91002","72059002","20059003"
"1","2","22002","72059002","20059004"
"30","8","91002","72059003","20059005"
"1","2","22002","72059003","20059006"
"30","8","91002","72059004","20059007"
"1","2","22002","72059004","20059008"
"30","8","91002","72059005","20059009"
"1","2","22002","72059005","20059010"
"30","8","91002","72059006","20059011"
"1","2","22002","72059006","20059012"
"30","8","91002","72059007","20059013"
"1","2","22002","72059007","20059014"
"30","8","91002","72059008","20059015"
"1","2","22002","72059008","20059016"
"30","8","91002","72059009","20059017"
"1","2","22002","72059009","20059018"
"30","8","91002","72059010","20059019"
"1","2","22002","72059010","20059020"
"30","8","91002","72059011","20059021"
"1","2","22002","72059011","20059022"
"30","8","91002","72059012","20059023"
"1","2","22002","72059012","20059024"
"30","8","91002","72059013","20059025"
"1","2","22002","72059013","20059026"
"30","8","91002","72059014","20059027"
"1","2","22002","72059014","20059028"
"30","8","91002","72059015","20059029"
"1","2","22002","72059015","20059030"
"40","2","50003","72059015","20059031"
"60","8","91002","72059016","20059032"
"2","2","22002","72059016","20059033"
"60","8","91002","72059017","20059034"
"2","2","22002","72059017","20059035"
"60","8","91002","72059018","20059036"
"2","2","22002","72059018","20059037"
"60","8","91002","72059019","20059038"
"2","2","22002","72059019","20059039"
"60","8","91002","72059020","20059040"
"2","2","22002","72059020","20059041"
"40","2","50003","72059020","20059042"
"1","1","124901","72059021","20059043"
"1","2","21017","72059022","20059044"
"10","2","31249","72059023","20059045"
"10","2","31029","72059023","20059046"
"10","2","31249","72059024","20059047"
"10","2","31029","72059024","20059048"
"30","8","91002","72060001","20060001"
"1","2","22002","72060001","20060002"
"30","8","91002","72060002","20060003"
"1","2","22002","72060002","20060004"
"30","8","91002","72060003","20060005"
"1","2","22002","72060003","20060006"
"30","8","91002","72060004","20060007"
"1","2","22002","72060004","20060008"
"30","8","91002","72060005","20060009"
"1","2","22002","72060005","20060010"
"30","8","91002","72060006","20060011"
"1","2","22002","72060006","20060012"
"30","8","91002","72060007","20060013"
"1","2","22002","72060007","20060014"
"30","8","91002","72060008","20060015"
"1","2","22002","72060008","20060016"
"30","8","91002","72060009","20060017"
"1","2","22002","72060009","20060018"
"30","8","91002","72060010","20060019"
"1","2","22002","72060010","20060020"
"30","8","91002","72060011","20060021"
"1","2","22002","72060011","20060022"
"30","8","91002","72060012","20060023"
"1","2","22002","72060012","20060024"
"30","8","91002","72060013","20060025"
"1","2","22002","72060013","20060026"
"30","8","91002","72060014","20060027"
"1","2","22002","72060014","20060028"
"30","8","91002","72060015","20060029"
"1","2","22002","72060015","20060030"
"40","2","50003","72060015","20060031"
"60","8","91002","72060016","20060032"
"2","2","22002","72060016","20060033"
"60","8","91002","72060017","20060034"
"2","2","22002","72060017","20060035"
"60","8","91002","72060018","20060036"
"2","2","22002","72060018","20060037"
"60","8","91002","72060019","20060038"
"2","2","22002","72060019","20060039"
"60","8","91002","72060020","20060040"
"2","2","22002","72060020","20060041"
"40","2","50003","72060020","20060042"
"5","2","31249","72060021","20060043"
"5","2","31042","72060021","20060044"
"1","2","21902","72060022","20060045"
"5","2","31249","72060023","20060046"
"5","2","31042","72060023","20060047"
"10","2","31249","72060024","20060048"
"10","2","31042","72060024","20060049"
"30","8","91002","72061001","20061001"
"1","2","22002","72061001","20061002"
"30","8","91002","72061002","20061003"
"1","2","22002","72061002","20061004"
"30","8","91002","72061003","20061005"
"1","2","22002","72061003","20061006"
"30","8","91002","72061004","20061007"
"1","2","22002","72061004","20061008"
"30","8","91002","72061005","20061009"
"1","2","22002","72061005","20061010"
"30","8","91002","72061006","20061011"
"1","2","22002","72061006","20061012"
"30","8","91002","72061007","20061013"
"1","2","22002","72061007","20061014"
"30","8","91002","72061008","20061015"
"1","2","22002","72061008","20061016"
"30","8","91002","72061009","20061017"
"1","2","22002","72061009","20061018"
"30","8","91002","72061010","20061019"
"1","2","22002","72061010","20061020"
"30","8","91002","72061011","20061021"
"1","2","22002","72061011","20061022"
"30","8","91002","72061012","20061023"
"1","2","22002","72061012","20061024"
"30","8","91002","72061013","20061025"
"1","2","22002","72061013","20061026"
"30","8","91002","72061014","20061027"
"1","2","22002","72061014","20061028"
"30","8","91002","72061015","20061029"
"1","2","22002","72061015","20061030"
"40","2","50003","72061015","20061031"
"60","8","91002","72061016","20061032"
"2","2","22002","72061016","20061033"
"60","8","91002","72061017","20061034"
"2","2","22002","72061017","20061035"
"60","8","91002","72061018","20061036"
"2","2","22002","72061018","20061037"
"60","8","91002","72061019","20061038"
"2","2","22002","72061019","20061039"
"60","8","91002","72061020","20061040"
"2","2","22002","72061020","20061041"
"40","2","50003","72061020","20061042"
"5","2","31053","72061021","20061043"
"5","2","31046","72061021","20061044"
"1","2","21902","72061022","20061045"
"1","2","21902","72061023","20061046"
"5","2","31053","72061024","20061047"
"5","2","31046","72061024","20061048"
"10","2","31053","72061025","20061049"
"10","2","31046","72061025","20061050"
"30","8","91002","72062001","20062001"
"1","2","22002","72062001","20062002"
"30","8","91002","72062002","20062003"
"1","2","22002","72062002","20062004"
"30","8","91002","72062003","20062005"
"1","2","22002","72062003","20062006"
"30","8","91002","72062004","20062007"
"1","2","22002","72062004","20062008"
"30","8","91002","72062005","20062009"
"1","2","22002","72062005","20062010"
"30","8","91002","72062006","20062011"
"1","2","22002","72062006","20062012"
"30","8","91002","72062007","20062013"
"1","2","22002","72062007","20062014"
"30","8","91002","72062008","20062015"
"1","2","22002","72062008","20062016"
"30","8","91002","72062009","20062017"
"1","2","22002","72062009","20062018"
"30","8","91002","72062010","20062019"
"1","2","22002","72062010","20062020"
"30","8","91002","72062011","20062021"
"1","2","22002","72062011","20062022"
"30","8","91002","72062012","20062023"
"1","2","22002","72062012","20062024"
"30","8","91002","72062013","20062025"
"1","2","22002","72062013","20062026"
"30","8","91002","72062014","20062027"
"1","2","22002","72062014","20062028"
"30","8","91002","72062015","20062029"
"1","2","22002","72062015","20062030"
"40","2","50003","72062015","20062031"
"60","8","91002","72062016","20062032"
"2","2","22002","72062016","20062033"
"60","8","91002","72062017","20062034"
"2","2","22002","72062017","20062035"
"60","8","91002","72062018","20062036"
"2","2","22002","72062018","20062037"
"60","8","91002","72062019","20062038"
"2","2","22002","72062019","20062039"
"60","8","91002","72062020","20062040"
"2","2","22002","72062020","20062041"
"40","2","50003","72062020","20062042"
"5","2","31012","72062021","20062043"
"5","2","31038","72062021","20062044"
"1","2","21902","72062022","20062045"
"1","2","21902","72062023","20062046"
"5","2","31012","72062024","20062047"
"5","2","31038","72062024","20062048"
"10","2","31012","72062025","20062049"
"10","2","31038","72062025","20062050"
"30","8","91002","72063001","20063001"
"1","2","22002","72063001","20063002"
"30","8","91002","72063002","20063003"
"1","2","22002","72063002","20063004"
"30","8","91002","72063003","20063005"
"1","2","22002","72063003","20063006"
"30","8","91002","72063004","20063007"
"1","2","22002","72063004","20063008"
"30","8","91002","72063005","20063009"
"1","2","22002","72063005","20063010"
"30","8","91002","72063006","20063011"
"1","2","22002","72063006","20063012"
"30","8","91002","72063007","20063013"
"1","2","22002","72063007","20063014"
"30","8","91002","72063008","20063015"
"1","2","22002","72063008","20063016"
"30","8","91002","72063009","20063017"
"1","2","22002","72063009","20063018"
"30","8","91002","72063010","20063019"
"1","2","22002","72063010","20063020"
"30","8","91002","72063011","20063021"
"1","2","22002","72063011","20063022"
"30","8","91002","72063012","20063023"
"1","2","22002","72063012","20063024"
"30","8","91002","72063013","20063025"
"1","2","22002","72063013","20063026"
"30","8","91002","72063014","20063027"
"1","2","22002","72063014","20063028"
"30","8","91002","72063015","20063029"
"1","2","22002","72063015","20063030"
"40","2","50003","72063015","20063031"
"60","8","91002","72063016","20063032"
"2","2","22002","72063016","20063033"
"60","8","91002","72063017","20063034"
"2","2","22002","72063017","20063035"
"60","8","91002","72063018","20063036"
"2","2","22002","72063018","20063037"
"60","8","91002","72063019","20063038"
"2","2","22002","72063019","20063039"
"60","8","91002","72063020","20063040"
"2","2","22002","72063020","20063041"
"40","2","50003","72063020","20063042"
"1","1","125701","72063021","20063043"
"1","2","21018","72063022","20063044"
"10","2","31257","72063023","20063045"
"10","2","31057","72063023","20063046"
"10","2","31257","72063024","20063047"
"10","2","31057","72063024","20063048"
"30","8","91002","72064001","20064001"
"1","2","22002","72064001","20064002"
"30","8","91002","72064002","20064003"
"1","2","22002","72064002","20064004"
"30","8","91002","72064003","20064005"
"1","2","22002","72064003","20064006"
"30","8","91002","72064004","20064007"
"1","2","22002","72064004","20064008"
"30","8","91002","72064005","20064009"
"1","2","22002","72064005","20064010"
"30","8","91002","72064006","20064011"
"1","2","22002","72064006","20064012"
"30","8","91002","72064007","20064013"
"1","2","22002","72064007","20064014"
"30","8","91002","72064008","20064015"
"1","2","22002","72064008","20064016"
"30","8","91002","72064009","20064017"
"1","2","22002","72064009","20064018"
"30","8","91002","72064010","20064019"
"1","2","22002","72064010","20064020"
"30","8","91002","72064011","20064021"
"1","2","22002","72064011","20064022"
"30","8","91002","72064012","20064023"
"1","2","22002","72064012","20064024"
"30","8","91002","72064013","20064025"
"1","2","22002","72064013","20064026"
"30","8","91002","72064014","20064027"
"1","2","22002","72064014","20064028"
"30","8","91002","72064015","20064029"
"1","2","22002","72064015","20064030"
"40","2","50003","72064015","20064031"
"60","8","91002","72064016","20064032"
"2","2","22002","72064016","20064033"
"60","8","91002","72064017","20064034"
"2","2","22002","72064017","20064035"
"60","8","91002","72064018","20064036"
"2","2","22002","72064018","20064037"
"60","8","91002","72064019","20064038"
"2","2","22002","72064019","20064039"
"60","8","91002","72064020","20064040"
"2","2","22002","72064020","20064041"
"40","2","50003","72064020","20064042"
"5","2","31044","72064021","20064043"
"5","2","31008","72064021","20064044"
"1","2","21902","72064022","20064045"
"1","2","21902","72064023","20064046"
"5","2","31044","72064024","20064047"
"5","2","31008","72064024","20064048"
"10","2","31044","72064025","20064049"
"10","2","31008","72064025","20064050"
"30","8","91002","72065001","20065001"
"1","2","22002","72065001","20065002"
"30","8","91002","72065002","20065003"
"1","2","22002","72065002","20065004"
"30","8","91002","72065003","20065005"
"1","2","22002","72065003","20065006"
"30","8","91002","72065004","20065007"
"1","2","22002","72065004","20065008"
"30","8","91002","72065005","20065009"
"1","2","22002","72065005","20065010"
"30","8","91002","72065006","20065011"
"1","2","22002","72065006","20065012"
"30","8","91002","72065007","20065013"
"1","2","22002","72065007","20065014"
"30","8","91002","72065008","20065015"
"1","2","22002","72065008","20065016"
"30","8","91002","72065009","20065017"
"1","2","22002","72065009","20065018"
"30","8","91002","72065010","20065019"
"1","2","22002","72065010","20065020"
"30","8","91002","72065011","20065021"
"1","2","22002","72065011","20065022"
"30","8","91002","72065012","20065023"
"1","2","22002","72065012","20065024"
"30","8","91002","72065013","20065025"
"1","2","22002","72065013","20065026"
"30","8","91002","72065014","20065027"
"1","2","22002","72065014","20065028"
"30","8","91002","72065015","20065029"
"1","2","22002","72065015","20065030"
"40","2","50003","72065015","20065031"
"60","8","91002","72065016","20065032"
"2","2","22002","72065016","20065033"
"60","8","91002","72065017","20065034"
"2","2","22002","72065017","20065035"
"60","8","91002","72065018","20065036"
"2","2","22002","72065018","20065037"
"60","8","91002","72065019","20065038"
"2","2","22002","72065019","20065039"
"60","8","91002","72065020","20065040"
"2","2","22002","72065020","20065041"
"40","2","50003","72065020","20065042"
"1","1","126701","72065021","20065043"
"1","2","21019","72065022","20065044"
"10","2","31267","72065023","20065045"
"10","2","31048","72065023","20065046"
"10","2","31267","72065024","20065047"
"10","2","31048","72065024","20065048"
"30","8","91002","72066001","20066001"
"1","2","22002","72066001","20066002"
"30","8","91002","72066002","20066003"
"1","2","22002","72066002","20066004"
"30","8","91002","72066003","20066005"
"1","2","22002","72066003","20066006"
"30","8","91002","72066004","20066007"
"1","2","22002","72066004","20066008"
"30","8","91002","72066005","20066009"
"1","2","22002","72066005","20066010"
"30","8","91002","72066006","20066011"
"1","2","22002","72066006","20066012"
"30","8","91002","72066007","20066013"
"1","2","22002","72066007","20066014"
"30","8","91002","72066008","20066015"
"1","2","22002","72066008","20066016"
"30","8","91002","72066009","20066017"
"1","2","22002","72066009","20066018"
"30","8","91002","72066010","20066019"
"1","2","22002","72066010","20066020"
"30","8","91002","72066011","20066021"
"1","2","22002","72066011","20066022"
"30","8","91002","72066012","20066023"
"1","2","22002","72066012","20066024"
"30","8","91002","72066013","20066025"
"1","2","22002","72066013","20066026"
"30","8","91002","72066014","20066027"
"1","2","22002","72066014","20066028"
"30","8","91002","72066015","20066029"
"1","2","22002","72066015","20066030"
"40","2","50003","72066015","20066031"
"60","8","91002","72066016","20066032"
"2","2","22002","72066016","20066033"
"60","8","91002","72066017","20066034"
"2","2","22002","72066017","20066035"
"60","8","91002","72066018","20066036"
"2","2","22002","72066018","20066037"
"60","8","91002","72066019","20066038"
"2","2","22002","72066019","20066039"
"60","8","91002","72066020","20066040"
"2","2","22002","72066020","20066041"
"40","2","50003","72066020","20066042"
"1","1","127001","72066021","20066043"
"1","2","21020","72066022","20066044"
"10","2","31270","72066023","20066045"
"10","2","31031","72066023","20066046"
"10","2","31270","72066024","20066047"
"10","2","31031","72066024","20066048"
"30","8","91002","72067001","20067001"
"1","2","22002","72067001","20067002"
"30","8","91002","72067002","20067003"
"1","2","22002","72067002","20067004"
"30","8","91002","72067003","20067005"
"1","2","22002","72067003","20067006"
"30","8","91002","72067004","20067007"
"1","2","22002","72067004","20067008"
"30","8","91002","72067005","20067009"
"1","2","22002","72067005","20067010"
"30","8","91002","72067006","20067011"
"1","2","22002","72067006","20067012"
"30","8","91002","72067007","20067013"
"1","2","22002","72067007","20067014"
"30","8","91002","72067008","20067015"
"1","2","22002","72067008","20067016"
"30","8","91002","72067009","20067017"
"1","2","22002","72067009","20067018"
"30","8","91002","72067010","20067019"
"1","2","22002","72067010","20067020"
"40","2","50003","72067010","20067021"
"60","8","91002","72067016","20067022"
"2","2","22002","72067016","20067023"
"60","8","91002","72067017","20067024"
"2","2","22002","72067017","20067025"
"60","8","91002","72067018","20067026"
"2","2","22002","72067018","20067027"
"60","8","91002","72067019","20067028"
"2","2","22002","72067019","20067029"
"60","8","91002","72067020","20067030"
"2","2","22002","72067020","20067031"
"40","2","50003","72067020","20067032"
"1","1","128801","72067021","20067033"
"1","2","21022","72067022","20067034"
"10","2","31288","72067023","20067035"
"10","2","31002","72067023","20067036"
"10","2","31288","72067024","20067037"
"10","2","31002","72067024","20067038"
"30","8","91002","72068001","20068001"
"1","2","22002","72068001","20068002"
"30","8","91002","72068002","20068003"
"1","2","22002","72068002","20068004"
"30","8","91002","72068003","20068005"
"1","2","22002","72068003","20068006"
"30","8","91002","72068004","20068007"
"1","2","22002","72068004","20068008"
"30","8","91002","72068005","20068009"
"1","2","22002","72068005","20068010"
"30","8","91002","72068006","20068011"
"1","2","22002","72068006","20068012"
"30","8","91002","72068007","20068013"
"1","2","22002","72068007","20068014"
"30","8","91002","72068008","20068015"
"1","2","22002","72068008","20068016"
"30","8","91002","72068009","20068017"
"1","2","22002","72068009","20068018"
"30","8","91002","72068010","20068029"
"1","2","22002","72068010","20068030"
"40","2","50003","72068010","20068031"
"60","8","91002","72068016","20068032"
"2","2","22002","72068016","20068033"
"60","8","91002","72068017","20068034"
"2","2","22002","72068017","20068035"
"60","8","91002","72068018","20068036"
"2","2","22002","72068018","20068037"
"60","8","91002","72068019","20068038"
"2","2","22002","72068019","20068039"
"60","8","91002","72068020","20068040"
"2","2","22002","72068020","20068041"
"40","2","50003","72068020","20068042"
"5","2","31288","72068021","20068043"
"5","2","31001","72068021","20068044"
"1","2","21905","72068022","20068045"
"5","2","31288","72068024","20068047"
"5","2","31001","72068024","20068048"
"10","2","31288","72068025","20068049"
"10","2","31001","72068025","20068050"
"30","8","91002","72069001","20069001"
"1","2","22002","72069001","20069002"
"30","8","91002","72069002","20069003"
"1","2","22002","72069002","20069004"
"30","8","91002","72069003","20069005"
"1","2","22002","72069003","20069006"
"30","8","91002","72069004","20069007"
"1","2","22002","72069004","20069008"
"30","8","91002","72069005","20069009"
"1","2","22002","72069005","20069010"
"30","8","91002","72069006","20069011"
"1","2","22002","72069006","20069012"
"30","8","91002","72069007","20069013"
"1","2","22002","72069007","20069014"
"30","8","91002","72069008","20069015"
"1","2","22002","72069008","20069016"
"30","8","91002","72069009","20069017"
"1","2","22002","72069009","20069018"
"30","8","91002","72069010","20069019"
"1","2","22002","72069010","20069020"
"30","8","91002","72069011","20069021"
"1","2","22002","72069011","20069022"
"30","8","91002","72069012","20069023"
"1","2","22002","72069012","20069024"
"30","8","91002","72069013","20069025"
"1","2","22002","72069013","20069026"
"30","8","91002","72069014","20069027"
"1","2","22002","72069014","20069028"
"30","8","91002","72069015","20069029"
"1","2","22002","72069015","20069030"
"40","2","50003","72069015","20069031"
"60","8","91002","72069016","20069032"
"2","2","22002","72069016","20069033"
"60","8","91002","72069017","20069034"
"2","2","22002","72069017","20069035"
"60","8","91002","72069018","20069036"
"2","2","22002","72069018","20069037"
"60","8","91002","72069019","20069038"
"2","2","22002","72069019","20069039"
"60","8","91002","72069020","20069040"
"2","2","22002","72069020","20069041"
"40","2","50003","72069020","20069042"
"5","2","31011","72069021","20069043"
"5","2","31060","72069021","20069044"
"1","2","21902","72069022","20069045"
"1","2","21902","72069023","20069046"
"5","2","31011","72069024","20069047"
"5","2","31060","72069024","20069048"
