1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551
"600.5","3.89","0","0","132401","5","0","0","50000","0.72","20","111.2","0","150","0","0","0","0","4.1","0","95.35","31324","0","0","0","0.75","0","0","0","0","0","0","0","17.67","0","0","0","0","0"
"333.2","1.94","0","4.59","132501","1","0","0","10000","0.22","0","37.03","0","15","0","0","0","0","2.05","41.35","0","31325","0","0","0","0.23","0","0","0","0","0","0","0","0","0","20","0","0","0"
"399.8","2.33","0","6.89","132501","2","0","0","20000","0.33","0","55.55","0","30","0","0","0","0","2.46","49.62","0","31325","0","0","0","0.35","0","0","0","0","0","0","0","0","0","20","0","0","0"
"466.5","2.72","0","9.18","132501","3","0","0","30000","0.44","0","74.06","0","100","0","0","0","0","2.87","57.89","0","31325","0","0","0","0.46","0","0","0","0","0","0","0","0","0","20","0","0","0"
"533.1","3.1","0","11.48","132501","4","0","0","40000","0.55","0","92.58","0","120","0","0","0","0","3.28","66.16","0","31325","0","0","0","0.58","0","0","0","0","0","0","0","0","0","20","0","0","0"
"599.8","3.49","0","13.77","132501","5","0","0","50000","0.66","0","111.1","0","150","0","0","0","0","3.69","74.43","0","31325","0","0","0","0.69","0","0","0","0","0","0","0","0","0","20","0","0","0"
"290.5","2.05","0","5.03","132801","1","0","0","10000","0.23","0","32.28","0","15","0","0","0","0","2.16","45.23","0","31328","0","0","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348.6","2.46","0","7.55","132801","2","0","0","20000","0.35","0","48.42","0","30","0","0","0","0","2.59","54.28","0","31328","0","0","0","0.36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406.7","2.87","0","10.06","132801","3","0","0","30000","0.46","0","64.56","0","100","0","0","0","0","3.02","63.32","0","31328","0","0","0","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464.8","3.28","0","12.58","132801","4","0","0","40000","0.58","0","80.7","0","120","0","0","0","0","3.46","72.37","0","31328","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.9","3.69","0","15.09","132801","5","0","0","50000","0.69","0","96.84","0","150","0","0","0","0","3.89","81.41","0","31328","0","0","0","0.72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324.7","2.51","0","4.23","132901","1","0","0","10000","0.28","0","36.08","0","15","0","0","0","0","2.39","38.05","0","31329","0","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389.6","3.01","0","6.35","132901","2","0","0","20000","0.42","0","54.12","0","30","0","0","0","0","2.87","45.66","0","31329","0","0","0","0.41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454.6","3.51","0","8.46","132901","3","0","0","30000","0.56","0","72.16","0","100","0","0","0","0","3.35","53.27","0","31329","0","0","0","0.54","0","0","0","0","0","0","0","0","0","0","0","0","0"
"519.5","4.02","0","10.58","132901","4","0","0","40000","0.7","0","90.2","0","120","0","0","0","0","3.82","60.88","0","31329","0","0","0","0.68","0","0","0","0","0","0","0","0","0","0","0","0","0"
"584.5","4.52","0","12.69","132901","5","0","0","50000","0.84","0","108.3","0","150","0","0","0","0","4.3","68.49","0","31329","0","0","0","0.81","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355.1","2.39","0","0","133001","1","0","0","10000","0.27","40","39.46","0","15","0","0","0","0","2.62","0","55.25","31330","0","0","0","0.29","0","0","0","0","0","0","0","6.14","0","0","0","0","0"
"426.1","2.87","0","0","133001","2","0","0","20000","0.41","80","59.19","0","30","0","0","0","0","3.14","0","66.3","31330","0","0","0","0.44","0","0","0","0","0","0","0","9.21","0","0","0","0","0"
"497.1","3.35","0","0","133001","3","0","0","30000","0.54","120","78.92","0","100","0","0","0","0","3.67","0","77.35","31330","0","0","0","0.58","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
"568.2","3.82","0","0","133001","4","0","0","40000","0.68","160","98.65","0","120","0","0","0","0","4.19","0","88.4","31330","0","0","0","0.73","0","0","0","0","0","0","0","15.35","0","0","0","0","0"
"639.2","4.3","0","0","133001","5","0","0","50000","0.81","200","118.4","0","150","0","0","0","0","4.72","0","99.45","31330","0","0","0","0.87","0","0","0","0","0","0","0","18.42","0","0","0","0","0"
"469.9","3.53","0","0","133101","1","0","0","10000","0.39","20","52.22","0","15","0","0","0","0","3.76","0","37.59","31331","0","0","0","0.42","0","0","0","0","0","0","0","4.18","0","0","0","0","0"
"563.9","4.24","0","0","133101","2","0","0","20000","0.59","20","78.33","0","30","0","0","0","0","4.51","0","45.11","31331","0","0","0","0.63","0","0","0","0","0","0","0","6.27","0","0","0","0","0"
"657.9","4.94","0","0","133101","3","0","0","30000","0.78","20","104.5","0","100","0","0","0","0","5.26","0","52.63","31331","0","0","0","0.84","0","0","0","0","0","0","0","8.36","0","0","0","0","0"
"751.8","5.65","0","0","133101","4","0","0","40000","0.98","20","130.6","0","120","0","0","0","0","6.02","0","60.14","31331","0","0","0","1.05","0","0","0","0","0","0","0","10.45","0","0","0","0","0"
"845.8","6.35","0","0","133101","5","0","0","50000","1.17","20","156.7","0","150","0","0","0","0","6.77","0","67.66","31331","0","0","0","1.26","0","0","0","0","0","0","0","12.54","0","0","0","0","0"
"407.3","2.73","0","0","133201","1","0","0","10000","0.3","0","45.25","0","15","0","0","0","0","2.85","0","47.05","31332","0","0","0","0.32","0","0","0","0","0","0","0","5.23","0","0","0","0","0"
"488.8","3.28","0","0","133201","2","0","0","20000","0.45","0","67.88","0","30","0","0","0","0","3.42","0","56.46","31332","0","0","0","0.48","0","0","0","0","0","0","0","7.85","0","0","0","0","0"
"570.2","3.82","0","0","133201","3","0","0","30000","0.6","0","90.5","0","100","0","0","0","0","3.99","0","65.87","31332","0","0","0","0.64","0","0","0","0","0","0","0","10.46","0","0","0","0","0"
"651.7","4.37","0","0","133201","4","0","0","40000","0.75","0","113.2","0","120","0","0","0","0","4.56","0","75.28","31332","0","0","0","0.8","0","0","0","0","0","0","0","13.08","0","0","0","0","0"
"733.1","4.91","0","0","133201","5","0","0","50000","0.9","0","135.8","0","150","0","0","0","0","5.13","0","84.69","31332","0","0","0","0.96","0","0","0","0","0","0","0","15.69","0","0","0","0","0"
"286.3","1.82","0","5.13","133501","1","0","0","10000","0.2","0","31.81","0","15","0","0","0","0","2.28","46.14","0","31335","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343.6","2.18","0","7.7","133501","2","0","0","20000","0.3","0","47.72","0","30","0","0","0","0","2.74","55.37","0","31335","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400.8","2.55","0","10.26","133501","3","0","0","30000","0.4","0","63.62","0","100","0","0","0","0","3.19","64.6","0","31335","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458.1","2.91","0","12.83","133501","4","0","0","40000","0.5","0","79.53","0","120","0","0","0","0","3.65","73.82","0","31335","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"515.3","3.28","0","15.39","133501","5","0","0","50000","0.6","0","95.43","0","150","0","0","0","0","4.1","83.05","0","31335","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372.9","2.39","0","0","133601","1","0","0","10000","0.27","0","41.43","0","15","0","0","0","0","2.62","0","46.37","31336","0","0","0","0.29","0","0","0","0","0","0","0","5.15","0","0","0","0","0"
"447.5","2.87","0","0","133601","2","0","0","20000","0.41","0","62.15","0","30","0","0","0","0","3.14","0","55.64","31336","0","0","0","0.44","0","0","0","0","0","0","0","7.73","0","0","0","0","0"
"522.1","3.35","0","0","133601","3","0","0","30000","0.54","0","82.86","0","100","0","0","0","0","3.67","0","64.92","31336","0","0","0","0.58","0","0","0","0","0","0","0","10.3","0","0","0","0","0"
"596.6","3.82","0","0","133601","4","0","0","40000","0.68","0","103.6","0","120","0","0","0","0","4.19","0","74.19","31336","0","0","0","0.73","0","0","0","0","0","0","0","12.88","0","0","0","0","0"
"671.2","4.3","0","0","133601","5","0","0","50000","0.81","0","124.3","0","150","0","0","0","0","4.72","0","83.47","31336","0","0","0","0.87","0","0","0","0","0","0","0","15.45","0","0","0","0","0"
"299.1","2.05","0","4.92","133701","1","0","0","10000","0.23","0","33.23","0","15","0","0","0","0","2.16","44.32","0","31337","0","0","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358.9","2.46","0","7.38","133701","2","0","0","20000","0.35","0","49.85","0","30","0","0","0","0","2.59","53.18","0","31337","0","0","0","0.36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418.7","2.87","0","9.84","133701","3","0","0","30000","0.46","0","66.46","0","100","0","0","0","0","3.02","62.05","0","31337","0","0","0","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478.6","3.28","0","12.3","133701","4","0","0","40000","0.58","0","83.08","0","120","0","0","0","0","3.46","70.91","0","31337","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"538.4","3.69","0","14.76","133701","5","0","0","50000","0.69","0","99.69","0","150","0","0","0","0","3.89","79.78","0","31337","0","0","0","0.72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324.7","2.05","0","4.59","133801","1","0","0","10000","0.23","0","36.08","0","15","0","0","0","0","2.16","41.35","0","31338","0","0","0","0.24","0","0","0","0","0","0","0","0","0","20","0","0","0"
"389.6","2.46","0","6.89","133801","2","0","0","20000","0.35","0","54.12","0","30","0","0","0","0","2.59","49.62","0","31338","0","0","0","0.36","0","0","0","0","0","0","0","0","0","20","0","0","0"
"454.6","2.87","0","9.18","133801","3","0","0","30000","0.46","0","72.16","0","100","0","0","0","0","3.02","57.89","0","31338","0","0","0","0.48","0","0","0","0","0","0","0","0","0","20","0","0","0"
"519.5","3.28","0","11.48","133801","4","0","0","40000","0.58","0","90.2","0","120","0","0","0","0","3.46","66.16","0","31338","0","0","0","0.6","0","0","0","0","0","0","0","0","0","20","0","0","0"
"584.5","3.69","0","13.77","133801","5","0","0","50000","0.69","0","108.3","0","150","0","0","0","0","3.89","74.43","0","31338","0","0","0","0.72","0","0","0","0","0","0","0","0","0","20","0","0","0"
"355.1","2.39","0","0","133901","1","0","0","10000","0.27","0","39.46","0","15","0","0","0","0","2.62","0","55.25","31339","0","0","0","0.29","0","0","0","0","0","0","0","6.14","0","0","0","0","0"
"426.1","2.87","0","0","133901","2","0","0","20000","0.41","0","59.19","0","30","0","0","0","0","3.14","0","66.3","31339","0","0","0","0.44","0","0","0","0","0","0","0","9.21","0","0","0","0","0"
"497.1","3.35","0","0","133901","3","0","0","30000","0.54","0","78.92","0","100","0","0","0","0","3.67","0","77.35","31339","0","0","0","0.58","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
"568.2","3.82","0","0","133901","4","0","0","40000","0.68","0","98.65","0","120","0","0","0","0","4.19","0","88.4","31339","0","0","0","0.73","0","0","0","0","0","0","0","15.35","0","0","0","0","0"
"639.2","4.3","0","0","133901","5","0","0","50000","0.81","0","118.4","0","150","0","0","0","0","4.72","0","99.45","31339","0","0","0","0.87","0","0","0","0","0","0","0","18.42","0","0","0","0","0"
"299.1","2.39","0","4.49","134001","1","0","0","10000","0.27","0","33.23","0","15","0","0","0","0","2.62","40.44","0","31340","0","0","0","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358.9","2.87","0","6.74","134001","2","0","0","20000","0.41","0","49.85","0","30","0","0","0","0","3.14","48.53","0","31340","0","0","0","0.44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418.7","3.35","0","8.98","134001","3","0","0","30000","0.54","0","66.46","0","100","0","0","0","0","3.67","56.62","0","31340","0","0","0","0.58","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478.6","3.82","0","11.23","134001","4","0","0","40000","0.68","0","83.08","0","120","0","0","0","0","4.19","64.7","0","31340","0","0","0","0.73","0","0","0","0","0","0","0","0","0","0","0","0","0"
"538.4","4.3","0","13.47","134001","5","0","0","50000","0.81","0","99.69","0","150","0","0","0","0","4.72","72.79","0","31340","0","0","0","0.87","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290.5","2.05","0","5.03","134301","1","0","0","10000","0.23","0","32.28","0","15","0","0","0","0","2.05","45.23","0","31343","0","0","0","0.23","0","0","0","0","0","0","0","0","0","20","0","0","0"
"348.6","2.46","0","7.55","134301","2","0","0","20000","0.35","0","48.42","0","30","0","0","0","0","2.46","54.28","0","31343","0","0","0","0.35","0","0","0","0","0","0","0","0","0","20","0","0","0"
"406.7","2.87","0","10.06","134301","3","0","0","30000","0.46","0","64.56","0","100","0","0","0","0","2.87","63.32","0","31343","0","0","0","0.46","0","0","0","0","0","0","0","0","0","20","0","0","0"
"464.8","3.28","0","12.58","134301","4","0","0","40000","0.58","0","80.7","0","120","0","0","0","0","3.28","72.37","0","31343","0","0","0","0.58","0","0","0","0","0","0","0","0","0","20","0","0","0"
"522.9","3.69","0","15.09","134301","5","0","0","50000","0.69","0","96.84","0","150","0","0","0","0","3.69","81.41","0","31343","0","0","0","0.69","0","0","0","0","0","0","0","0","0","20","0","0","0"
"324.7","2.05","0","4.49","134401","1","0","0","10000","0.23","0","36.08","0","15","0","0","0","0","2.28","40.44","0","31344","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389.6","2.46","0","6.74","134401","2","0","0","20000","0.35","0","54.12","0","30","0","0","0","0","2.74","48.53","0","31344","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454.6","2.87","0","8.98","134401","3","0","0","30000","0.46","0","72.16","0","100","0","0","0","0","3.19","56.62","0","31344","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"519.5","3.28","0","11.23","134401","4","0","0","40000","0.58","0","90.2","0","120","0","0","0","0","3.65","64.7","0","31344","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"584.5","3.69","0","13.47","134401","5","0","0","50000","0.69","0","108.3","0","150","0","0","0","0","4.1","72.79","0","31344","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333.2","2.05","0","4.38","134501","1","0","0","10000","0.23","0","37.03","0","15","0","0","0","0","2.28","39.42","0","31345","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399.8","2.46","0","6.57","134501","2","0","0","20000","0.35","0","55.55","0","30","0","0","0","0","2.74","47.3","0","31345","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466.5","2.87","0","8.76","134501","3","0","0","30000","0.46","0","74.06","0","100","0","0","0","0","3.19","55.19","0","31345","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"533.1","3.28","0","10.95","134501","4","0","0","40000","0.58","0","92.58","0","120","0","0","0","0","3.65","63.07","0","31345","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"599.8","3.69","0","13.14","134501","5","0","0","50000","0.69","0","111.1","0","150","0","0","0","0","4.1","70.96","0","31345","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353.2","2.51","0","0","134601","1","0","0","10000","0.28","0","39.24","0","15","0","0","0","0","2.73","0","47.51","31346","0","0","0","0.3","0","0","0","0","0","0","0","5.28","0","0","0","0","0"
"423.8","3.01","0","0","134601","2","0","0","20000","0.42","0","58.86","0","30","0","0","0","0","3.28","0","57.01","31346","0","0","0","0.45","0","0","0","0","0","0","0","7.92","0","0","0","0","0"
"494.5","3.51","0","0","134601","3","0","0","30000","0.56","0","78.48","0","100","0","0","0","0","3.82","0","66.51","31346","0","0","0","0.6","0","0","0","0","0","0","0","10.56","0","0","0","0","0"
"565.1","4.02","0","0","134601","4","0","0","40000","0.7","0","98.1","0","120","0","0","0","0","4.37","0","76.02","31346","0","0","0","0.75","0","0","0","0","0","0","0","13.2","0","0","0","0","0"
"635.8","4.52","0","0","134601","5","0","0","50000","0.84","0","117.8","0","150","0","0","0","0","4.91","0","85.52","31346","0","0","0","0.9","0","0","0","0","0","0","0","15.84","0","0","0","0","0"
"441.5","2.39","0","0","134701","1","0","0","10000","0.27","0","49.05","0","15","0","0","0","0","2.62","0","38.73","31347","0","0","0","0.29","0","0","0","0","0","0","0","4.3","0","0","0","0","0"
"529.8","2.87","0","0","134701","2","0","0","20000","0.41","0","73.58","0","30","0","0","0","0","3.14","0","46.48","31347","0","0","0","0.44","0","0","0","0","0","0","0","6.45","0","0","0","0","0"
"618.1","3.35","0","0","134701","3","0","0","30000","0.54","0","98.1","0","100","0","0","0","0","3.67","0","54.22","31347","0","0","0","0.58","0","0","0","0","0","0","0","8.6","0","0","0","0","0"
"706.4","3.82","0","0","134701","4","0","0","40000","0.68","0","122.7","0","120","0","0","0","0","4.19","0","61.97","31347","0","0","0","0.73","0","0","0","0","0","0","0","10.75","0","0","0","0","0"
"794.7","4.3","0","0","134701","5","0","0","50000","0.81","0","147.2","0","150","0","0","0","0","4.72","0","69.71","31347","0","0","0","0.87","0","0","0","0","0","0","0","12.9","0","0","0","0","0"
"358.2","2.62","0","0","134801","1","0","0","10000","0.29","20","39.8","0","15","0","0","0","0","2.51","0","47.51","31348","0","0","0","0.28","0","0","0","0","0","0","0","5.28","0","0","0","0","0"
"429.8","3.14","0","0","134801","2","0","0","20000","0.44","20","59.7","0","30","0","0","0","0","3.01","0","57.01","31348","0","0","0","0.42","0","0","0","0","0","0","0","7.92","0","0","0","0","0"
"501.5","3.67","0","0","134801","3","0","0","30000","0.58","20","79.6","0","100","0","0","0","0","3.51","0","66.51","31348","0","0","0","0.56","0","0","0","0","0","0","0","10.56","0","0","0","0","0"
"573.1","4.19","0","0","134801","4","0","0","40000","0.73","20","99.5","0","120","0","0","0","0","4.02","0","76.02","31348","0","0","0","0.7","0","0","0","0","0","0","0","13.2","0","0","0","0","0"
"644.8","4.72","0","0","134801","5","0","0","50000","0.87","20","119.4","0","150","0","0","0","0","4.52","0","85.52","31348","0","0","0","0.84","0","0","0","0","0","0","0","15.84","0","0","0","0","0"
"355.1","2.39","0","0","134901","1","0","0","10000","0.27","0","39.46","0","15","0","0","0","0","2.85","0","54.11","31349","0","0","0","0.32","0","0","0","0","0","0","0","6.01","0","0","0","0","0"
"426.1","2.87","0","0","134901","2","0","0","20000","0.41","0","59.19","0","30","0","0","0","0","3.42","0","64.93","31349","0","0","0","0.48","0","0","0","0","0","0","0","9.02","0","0","0","0","0"
"497.1","3.35","0","0","134901","3","0","0","30000","0.54","0","78.92","0","100","0","0","0","0","3.99","0","75.75","31349","0","0","0","0.64","0","0","0","0","0","0","0","12.02","0","0","0","0","0"
"568.2","3.82","0","0","134901","4","0","0","40000","0.68","0","98.65","0","120","0","0","0","0","4.56","0","86.58","31349","0","0","0","0.8","0","0","0","0","0","0","0","15.03","0","0","0","0","0"
"639.2","4.3","0","0","134901","5","0","0","50000","0.81","0","118.4","0","150","0","0","0","0","5.13","0","97.4","31349","0","0","0","0.96","0","0","0","0","0","0","0","18.03","0","0","0","0","0"
"324.7","2.05","0","4.49","135001","1","0","0","10000","0.23","0","36.08","0","15","0","0","0","0","2.28","40.44","0","31350","0","0","0","0.25","0","0","0","0","0","0","0","0","0","20","0","0","0"
"389.6","2.46","0","6.74","135001","2","0","0","20000","0.35","0","54.12","0","30","0","0","0","0","2.74","48.53","0","31350","0","0","0","0.38","0","0","0","0","0","0","0","0","0","20","0","0","0"
"454.6","2.87","0","8.98","135001","3","0","0","30000","0.46","0","72.16","0","100","0","0","0","0","3.19","56.62","0","31350","0","0","0","0.5","0","0","0","0","0","0","0","0","0","20","0","0","0"
"519.5","3.28","0","11.23","135001","4","0","0","40000","0.58","0","90.2","0","120","0","0","0","0","3.65","64.7","0","31350","0","0","0","0.63","0","0","0","0","0","0","0","0","0","20","0","0","0"
"584.5","3.69","0","13.47","135001","5","0","0","50000","0.69","0","108.3","0","150","0","0","0","0","4.1","72.79","0","31350","0","0","0","0.75","0","0","0","0","0","0","0","0","0","20","0","0","0"
"438.6","3.19","0","0","135101","1","0","0","10000","0.35","0","48.73","0","15","0","0","0","0","3.65","0","37.59","31351","0","0","0","0.41","0","0","0","0","0","0","0","4.18","0","0","0","0","0"
"526.3","3.83","0","0","135101","2","0","0","20000","0.53","0","73.1","0","30","0","0","0","0","4.38","0","45.11","31351","0","0","0","0.62","0","0","0","0","0","0","0","6.27","0","0","0","0","0"
"614","4.47","0","0","135101","3","0","0","30000","0.7","0","97.46","0","100","0","0","0","0","5.11","0","52.63","31351","0","0","0","0.82","0","0","0","0","0","0","0","8.36","0","0","0","0","0"
"701.8","5.1","0","0","135101","4","0","0","40000","0.88","0","121.9","0","120","0","0","0","0","5.84","0","60.14","31351","0","0","0","1.03","0","0","0","0","0","0","0","10.45","0","0","0","0","0"
"789.5","5.74","0","0","135101","5","0","0","50000","1.05","0","146.2","0","150","0","0","0","0","6.57","0","67.66","31351","0","0","0","1.23","0","0","0","0","0","0","0","12.54","0","0","0","0","0"
"372.9","2.28","0","5.28","135201","1","0","0","10000","0.25","0","41.43","0","15","0","0","0","0","2.51","47.51","0","31352","0","0","0","0.28","0","0","0","0","0","0","0","0","0","20","0","0","0"
"447.5","2.74","0","7.92","135201","2","0","0","20000","0.38","0","62.15","0","30","0","0","0","0","3.01","57.01","0","31352","0","0","0","0.42","0","0","0","0","0","0","0","0","0","20","0","0","0"
"522.1","3.19","0","10.56","135201","3","0","0","30000","0.5","0","82.86","0","100","0","0","0","0","3.51","66.51","0","31352","0","0","0","0.56","0","0","0","0","0","0","0","0","0","20","0","0","0"
"596.6","3.65","0","13.2","135201","4","0","0","40000","0.63","0","103.6","0","120","0","0","0","0","4.02","76.02","0","31352","0","0","0","0.7","0","0","0","0","0","0","0","0","0","20","0","0","0"
"671.2","4.1","0","15.84","135201","5","0","0","50000","0.75","0","124.3","0","150","0","0","0","0","4.52","85.52","0","31352","0","0","0","0.84","0","0","0","0","0","0","0","0","0","20","0","0","0"
"372.9","2.28","0","0","135301","1","0","0","10000","0.25","0","41.43","0","15","0","0","0","0","2.51","0","47.51","31353","0","0","0","0.28","0","0","0","0","0","0","0","5.28","0","0","0","0","0"
"447.5","2.74","0","0","135301","2","0","0","20000","0.38","0","62.15","0","30","0","0","0","0","3.01","0","57.01","31353","0","0","0","0.42","0","0","0","0","0","0","0","7.92","0","0","0","0","0"
"522.1","3.19","0","0","135301","3","0","0","30000","0.5","0","82.86","0","100","0","0","0","0","3.51","0","66.51","31353","0","0","0","0.56","0","0","0","0","0","0","0","10.56","0","0","0","0","0"
"596.6","3.65","0","0","135301","4","0","0","40000","0.63","0","103.6","0","120","0","0","0","0","4.02","0","76.02","31353","0","0","0","0.7","0","0","0","0","0","0","0","13.2","0","0","0","0","0"
"671.2","4.1","0","0","135301","5","0","0","50000","0.75","0","124.3","0","150","0","0","0","0","4.52","0","85.52","31353","0","0","0","0.84","0","0","0","0","0","0","0","15.84","0","0","0","0","0"
"382.7","2.16","0","5.28","135401","1","0","0","10000","0.24","0","42.52","0","15","0","0","0","0","2.28","47.51","0","31354","0","0","0","0.25","0","0","0","0","0","0","0","0","0","20","0","0","0"
"459.2","2.59","0","7.92","135401","2","0","0","20000","0.36","0","63.78","0","30","0","0","0","0","2.74","57.01","0","31354","0","0","0","0.38","0","0","0","0","0","0","0","0","0","20","0","0","0"
"535.8","3.02","0","10.56","135401","3","0","0","30000","0.48","0","85.04","0","100","0","0","0","0","3.19","66.51","0","31354","0","0","0","0.5","0","0","0","0","0","0","0","0","0","20","0","0","0"
"612.3","3.46","0","13.2","135401","4","0","0","40000","0.6","0","106.3","0","120","0","0","0","0","3.65","76.02","0","31354","0","0","0","0.63","0","0","0","0","0","0","0","0","0","20","0","0","0"
"688.9","3.89","0","15.84","135401","5","0","0","50000","0.72","0","127.6","0","150","0","0","0","0","4.1","85.52","0","31354","0","0","0","0.75","0","0","0","0","0","0","0","0","0","20","0","0","0"
"365.6","2.39","0","0","135501","1","0","0","10000","0.27","20","40.62","0","15","0","0","0","0","2.73","0","59.35","31355","0","0","0","0.3","0","0","0","0","0","0","0","6.59","0","0","0","0","0"
"438.7","2.87","0","0","135501","2","0","0","20000","0.41","20","60.93","0","30","0","0","0","0","3.28","0","71.22","31355","0","0","0","0.45","0","0","0","0","0","0","0","9.89","0","0","0","0","0"
"511.8","3.35","0","0","135501","3","0","0","30000","0.54","20","81.24","0","100","0","0","0","0","3.82","0","83.09","31355","0","0","0","0.6","0","0","0","0","0","0","0","13.18","0","0","0","0","0"
