09a11528222639179fb43b9706012821dd417052126ba2eae4a8bfdbbd07c35b,665338159ccd63318e2f79c86f4bf4282cc53f45dfb0c0b613b9e168abe5da02,6abf07217b3946c9425baf4b2ca80e9618317af01042c6a1b1d8b9946a14029e,09a373c096dddbc769c64b7e7e9aed720e8499c94182555bc48f8fc8962666d7,ee3cbd0df30a0622af4e7a0f9628eaa7f47fe56db39c7998471ab17b8dab6916,6d0b7398d733e05cb85ab713559201d78bba255267b8d3b8a2f0db1acd4683d6,c5d988dfeeca1d85ea90d36006fa99eb5b2b32bdd52be196161273e6869e1758,0c4ddf61472a39a80c5a43d6be3329e436340f264feed0c6ddfe344b9cc85636,162d1f873bea23f37958b41d6c2e1494e1afb2991fa4c717e120d4b712c92288,dd9a3b956b393b4d64affefe80083c411e9975197e411f304dedac4dcb15edd3,b32f43e543964c4ea5336250fe43efb6b3725b24bd5f24a491e5ebacbb09c78b,8240a0fd9993e820a8624c225d5eb490d1d545eb33b55d309920cddddcb10ebb,1c05e2f38243431f56046ffa42e210c97995ba1a872d6555ac3e2ab06680b66e,e44d9294e0eb86a5c7e58f3631dbe78f434e5284cef74545656721c6b2ea2057,6dc979d1fa1a8a3b731d58549eec1790c579cdf851f140278e7349127488238c,d818b2b6e53b981f156a6077b04c553bee1d8a78e38279bd1d5a87074962719e,c78ada34389ea9231b86b11cae633ccc06dd2dfefa27b01e3308b3a173b0d9f1,5138d0c94678f9efa4541766441693de558978999c5422914b89ac89b08d1d20,1bf39f12f7c480749a39ab3bebfe4d679df5056356d935a3143ef50cbf0477b2,f85a5cce5bd7e6664b276bebb13b9d24713786bc29d4ca7b4f6113c6f794becc,14f0527ac2b7fafe284077b5ecebfbf3effd0c38c59a64e3903fa9f80f021e7b,d442364e9485351eb3a29bcc6189f94c282ad0333b129816ccc63c494fb1f7b7,39cf7826e0986db54392e138d8ea958e48c460174c1b9d4444315093a5274d1f,48be942dceb75ac58581428ae5773031fa6bfb72a5c83e5ce88c5bf0aaa157f8,f28b216bc5fa7b781cdda72c6ef4947029074ac64cbdc7d97e7fd5413a6cb6cd,942bf26230d38ca45f62c2bcca6be2d070cff81072e8b509f55be29ddb8cf2a4,2badc201122720132e1d54baf92b83d884e7c53027d3a84bb5f57a35810348ca,1e23172f87b0ebbce0d1ccb0ace8f2991f28d324e7707c1e5d4b94ac174f0f80,86dde55864d7e1b096404f419a3ee7250cf72075e154cabb0bcc7b3b3e9896d0,cdb7031c15522cfc9840edeed5f1fb9c755b4f0aad81177e32a501899500a9df,fa0132ae49fb96a3d69c37b8ea07a85e0777239e5b82e37e4b398ec2933a4a03,46785605c3a47cada4cfcbec3ace9b0adf382ff5be0fe41cfe7558b96e40fe98,3d189c150149e1d0d9af2dbafe4594837459c835d03b1b9c87381199b14385a1,5af2dcb6e394502f4e635ad20a1c7224a7823e6ef03b3037253e63f896890858,ad6ada292fd2ff20bb23656008f7218eb9cee18ffa0d62fe08b5e436a94ee86d,005002bc59dc0443c79bfe7590baf74ec491dfaf4fbedf66368319bad3d5d817,8041855a24c26dcb5dce2345345ec373193efff3400fc83c71174dc2b0b1e9fd,f5ec93b7e915ba0a1426cc71547ac818a897531fa0d1d11ad4b31b3526498ec7,f2f40f4242a8b2b8ad0c7dbf4808026e99a1b5363cf938274c35d53701710d99,d3007a7c5e7b5fabebf885e33f46147f1a99c5a2c103e7c790e080dc2fcb4a17,9dc011103f405954275291ec6970e35b0f517f602c9f3eefdd229db8d0094a02,e29a6d51b6c9d26c912a3adbada6adc4a0a1dca4575441c7f40f52c552aaee51,4c80aef89e2ad34c59c83a456ebc19a122c0784c206d64ea6eec919a534c0457,8887e797b2b34d6451488e3b018417b9eaa22213e52a52030656c63d858fb055
"240","bgm_M41","0","bgm_M41","54","-193","650047172","10","0","31058","81008506","0","20047202","-283","0","81008505","100720","1","bgm_M41","2","0","20047","0","650047171","5","bgm_M41","650047173","0","世界と世界の狭間 1-2","81008506","16","20047201","650047117","2","17","1","90","81008504","bgm_M41","0","16","bgm_M41","650047121","0"
"270","bgm_M41","0","bgm_M41","54","23","650047182","10","0","31212","81008506","0","20047203","-80","0","81008505","100720","1","bgm_M41","2","0","20047","0","650047181","5","bgm_M41","650047183","0","世界と世界の狭間 1-3","81008506","18","20047201","650047118","2","18","1","90","81008504","bgm_M41","0","18","bgm_M41","650047121","0"
"270","bgm_M41","0","bgm_M41","54","-153","650047192","10","0","31058","81008506","0","20047204","35","0","81008505","100721","1","bgm_M41","2","0","20047","0","650047191","5","bgm_M41","650047193","0","世界と世界の狭間 1-4","81008506","18","20047201","650047119","2","19","1","90","81008504","bgm_M41","0","18","bgm_M41","650047121","0"
"300","bgm_M41","0","bgm_M41","54","-12","650047202","10","0","31212","81008506","0","20047205","260","0","81008505","100721","1","bgm_M41","2","0","20047","0","650047201","5","bgm_M41","650047203","0","世界と世界の狭間 1-5","81008506","20","20047201","650047120","2","20","1","90","81008504","bgm_M41","0","20","bgm_M41","650047121","0"
"120","bgm_M41","0","bgm_M41","0","84","650048012","8","0","0","102991","0","20048101","-694","0","102992","100280","1","bgm_M41","1","0","20048","0","650048011","0","bgm_M41","650048013","0","サレンディア救護院内 1-1","102993","8","20048101","650048101","0","1","0","90","102991","bgm_M41","0","8","bgm_M41","650048124","0"
"120","bgm_M41","0","bgm_M41","0","38","650048022","8","0","0","102991","0","20048102","-500","0","102992","100280","1","bgm_M41","1","0","20048","0","650048021","0","bgm_M41","650048023","0","サレンディア救護院内 1-2","102993","8","20048101","650048102","0","2","0","90","102991","bgm_M41","0","8","bgm_M41","650048125","0"
"120","bgm_M41","0","bgm_M41","0","-195","650048032","8","0","0","102991","0","20048103","-583","0","102992","100290","1","bgm_M41","1","0","20048","0","650048031","0","bgm_M41","650048033","0","サレンディア救護院内 1-3","102993","8","20048101","650048103","0","3","0","90","102991","bgm_M41","0","8","bgm_M41","650048126","0"
"120","bgm_M41","0","bgm_M41","0","-157","650048042","8","0","0","102991","0","20048104","-377","0","102992","100280","1","bgm_M41","1","0","20048","0","650048041","0","bgm_M41","650048043","0","サレンディア救護院内 1-4","102993","8","20048101","650048104","0","4","0","90","102991","bgm_M41","0","8","bgm_M41","650048127","0"
"120","bgm_M41","0","bgm_M41","0","45","650048052","8","0","0","102991","0","20048105","-199","0","102992","100290","1","bgm_M41","1","0","20048","0","650048051","0","bgm_M41","650048053","0","サレンディア救護院内 1-5","102993","8","20048101","650048105","0","5","0","90","102991","bgm_M41","0","8","bgm_M41","650048123","0"
"135","bgm_M41","0","bgm_M41","0","-103","650048062","9","0","0","102991","0","20048106","-55","0","102992","100290","1","bgm_M41","1","0","20048","0","650048061","0","bgm_M41","650048063","0","サレンディア救護院内 1-6","102993","9","20048101","650048106","0","6","0","90","102991","bgm_M41","0","9","bgm_M41","650048124","0"
"135","bgm_M41","0","bgm_M41","0","47","650048072","9","0","0","102991","0","20048107","99","0","102992","100280","1","bgm_M41","1","0","20048","0","650048071","0","bgm_M41","650048073","0","サレンディア救護院内 1-7","102993","9","20048101","650048107","0","7","0","90","102991","bgm_M41","0","9","bgm_M41","650048125","0"
"135","bgm_M41","0","bgm_M41","0","-79","650048082","9","0","0","102991","0","20048108","298","0","102992","100290","1","bgm_M41","1","0","20048","0","650048081","0","bgm_M41","650048083","0","サレンディア救護院内 1-8","102993","9","20048101","650048108","0","8","0","90","102991","bgm_M41","0","9","bgm_M41","650048126","0"
"135","bgm_M41","0","bgm_M41","0","-93","650048092","9","0","0","102991","0","20048109","509","0","102992","100290","1","bgm_M41","1","0","20048","0","650048091","0","bgm_M41","650048093","0","サレンディア救護院内 1-9","102993","9","20048101","650048109","0","9","0","90","102991","bgm_M41","0","9","bgm_M41","650048127","0"
"135","bgm_M41","0","bgm_M41","0","46","650048102","9","0","0","102991","0","20048110","677","0","102992","100280","1","bgm_M41","1","0","20048","0","650048101","0","bgm_M41","650048103","0","サレンディア救護院内 1-10","102993","9","20048101","650048110","0","10","0","90","102991","bgm_M41","0","9","bgm_M41","650048122","0"
"150","bgm_M41","0","bgm_M41","0","-168","650048112","10","0","0","102481","0","20048111","-435","0","102482","100050","1","bgm_M41","1","0","20048","0","650048111","0","bgm_M41","650048113","0","エリザベスパーク　牧場温泉 1-11","102483","10","20048102","650048111","0","11","0","90","102481","bgm_M41","0","10","bgm_M41","650048124","0"
"150","bgm_M41","0","bgm_M41","0","95","650048122","10","0","0","102481","0","20048112","-304","0","102482","100250","1","bgm_M41","1","0","20048","0","650048121","0","bgm_M41","650048123","0","エリザベスパーク　牧場温泉 1-12","102483","10","20048102","650048112","0","12","0","90","102481","bgm_M41","0","10","bgm_M41","650048125","0"
"150","bgm_M41","0","bgm_M41","0","-63","650048132","10","0","0","102481","0","20048113","-147","0","102482","100440","1","bgm_M41","1","0","20048","0","650048131","0","bgm_M41","650048133","0","エリザベスパーク　牧場温泉 1-13","102483","10","20048102","650048113","0","13","0","90","102481","bgm_M41","0","10","bgm_M41","650048126","0"
"150","bgm_M41","0","bgm_M41","0","43","650048142","10","0","0","102481","0","20048114","54","0","102482","100250","1","bgm_M41","1","0","20048","0","650048141","0","bgm_M41","650048143","0","エリザベスパーク　牧場温泉 1-14","102483","10","20048102","650048114","0","14","0","90","102481","bgm_M41","0","10","bgm_M41","650048127","0"
"150","bgm_M41","0","bgm_M41","0","-94","650048152","10","0","0","102481","0","20048115","212","0","102482","100440","1","bgm_M41","1","0","20048","0","650048151","0","bgm_M41","650048153","0","エリザベスパーク　牧場温泉 1-15","102483","10","20048102","650048115","0","15","0","90","102481","bgm_M41","0","10","bgm_M41","650048123","0"
"240","bgm_M41","0","bgm_M41","54","38","650048162","10","0","31128","102491","0","20048201","-483","0","102492","100250","1","bgm_M41","2","0","20048","0","650048161","5","bgm_M41","650048163","0","エリザベスパーク　牧場温泉 1-1","102493","16","20048201","650048116","2","16","1","90","102491","bgm_M41","0","16","bgm_M41","650048121","0"
"240","bgm_M41","0","bgm_M41","54","-192","650048172","10","0","31026","102491","0","20048202","-297","0","102492","100440","1","bgm_M41","2","0","20048","0","650048171","5","bgm_M41","650048173","0","エリザベスパーク　牧場温泉 1-2","102493","16","20048201","650048117","2","17","1","90","102491","bgm_M41","0","16","bgm_M41","650048121","0"
"270","bgm_M41","0","bgm_M41","54","-190","650048182","10","0","31128","102491","0","20048203","-76","0","102492","100050","1","bgm_M41","2","0","20048","0","650048181","5","bgm_M41","650048183","0","エリザベスパーク　牧場温泉 1-3","102493","18","20048201","650048118","2","18","1","90","102491","bgm_M41","0","18","bgm_M41","650048121","0"
"270","bgm_M41","0","bgm_M41","54","43","650048192","10","0","31026","102491","0","20048204","37","0","102492","100250","1","bgm_M41","2","0","20048","0","650048191","5","bgm_M41","650048193","0","エリザベスパーク　牧場温泉 1-4","102493","18","20048201","650048119","2","19","1","90","102491","bgm_M41","0","18","bgm_M41","650048121","0"
"300","bgm_M41","0","bgm_M41","54","-76","650048202","10","0","31128","102491","0","20048205","204","0","102492","100440","1","bgm_M41","2","0","20048","0","650048201","5","bgm_M41","650048203","0","エリザベスパーク　牧場温泉 1-5","102493","20","20048201","650048120","2","20","1","90","102491","bgm_M41","0","20","bgm_M41","650048121","0"
"120","bgm_M41","0","bgm_M41","0","9","650049012","8","0","0","100064","0","20049101","-312","0","100065","100190","1","bgm_M41","1","0","20049","0","650049011","0","bgm_M41","650049013","0","ランドソル郊外 1-1","100066","8","20049101","650049101","0","1","0","90","100064","bgm_M41","0","8","bgm_M41","650049124","0"
"120","bgm_M41","0","bgm_M41","0","-54","650049022","8","0","0","100021","0","20049102","-100","0","100022","100200","1","bgm_M41","1","0","20049","0","650049021","0","bgm_M41","650049023","0","ランドソル郊外 1-2","100023","8","20049101","650049102","0","2","0","90","100021","bgm_M41","0","8","bgm_M41","650049125","0"
"120","bgm_M41","0","bgm_M41","0","49","650049032","8","0","0","100067","0","20049103","133","0","100068","100190","1","bgm_M41","1","0","20049","0","650049031","0","bgm_M41","650049033","0","ランドソル郊外 1-3","100069","8","20049101","650049103","0","3","0","90","100067","bgm_M41","0","8","bgm_M41","650049126","0"
"120","bgm_M41","0","bgm_M41","0","-55","650049042","8","0","0","100125","0","20049104","350","0","100126","100200","1","bgm_M41","1","0","20049","0","650049041","0","bgm_M41","650049043","0","ランドソル郊外 1-4","100127","8","20049101","650049104","0","4","0","90","100125","bgm_M41","0","8","bgm_M41","650049127","0"
"135","bgm_M41","0","bgm_M41","0","-158","650049052","8","0","0","102994","0","20049105","-500","0","102995","100730","1","bgm_M41","1","0","20049","0","650049051","0","bgm_M41","650049053","0","カジノホール 1-5","102996","9","20049102","650049105","0","5","0","90","102994","bgm_M41","0","9","bgm_M41","650049123","0"
"135","bgm_M41","0","bgm_M41","0","-169","650049062","9","0","0","102994","0","20049106","-346","0","102995","100740","1","bgm_M41","1","0","20049","0","650049061","0","bgm_M41","650049063","0","カジノホール 1-6","102996","9","20049102","650049106","0","6","0","90","102994","bgm_M41","0","9","bgm_M41","650049124","0"
"135","bgm_M41","0","bgm_M41","0","0","650049072","9","0","0","102994","0","20049107","-405","0","102995","100730","1","bgm_M41","1","0","20049","0","650049071","0","bgm_M41","650049073","0","カジノホール 1-7","102996","9","20049102","650049107","0","7","0","90","102994","bgm_M41","0","9","bgm_M41","650049125","0"
"135","bgm_M41","0","bgm_M41","0","100","650049082","9","0","0","102994","0","20049108","-250","0","102995","100740","1","bgm_M41","1","0","20049","0","650049081","0","bgm_M41","650049083","0","カジノホール 1-8","102996","9","20049102","650049108","0","8","0","90","102994","bgm_M41","0","9","bgm_M41","650049126","0"
"135","bgm_M41","0","bgm_M41","0","-48","650049092","9","0","0","102994","0","20049109","-180","0","102995","100730","1","bgm_M41","1","0","20049","0","650049091","0","bgm_M41","650049093","0","カジノホール 1-9","102996","9","20049102","650049109","0","9","0","90","102994","bgm_M41","0","9","bgm_M41","650049127","0"
"135","bgm_M41","0","bgm_M41","0","-189","650049102","9","0","0","102994","0","20049110","-115","0","102995","100740","1","bgm_M41","1","0","20049","0","650049101","0","bgm_M41","650049103","0","カジノホール 1-10","102996","9","20049102","650049110","0","10","0","90","102994","bgm_M41","0","9","bgm_M41","650049122","0"
"150","bgm_M41","0","bgm_M41","0","-95","650049112","10","0","0","102994","0","20049111","38","0","102995","100730","1","bgm_M41","1","0","20049","0","650049111","0","bgm_M41","650049113","0","カジノホール 1-11","102996","10","20049102","650049111","0","11","0","90","102994","bgm_M41","0","10","bgm_M41","650049124","0"
"150","bgm_M41","0","bgm_M41","0","48","650049122","10","0","0","102994","0","20049112","-58","0","102995","100740","1","bgm_M41","1","0","20049","0","650049121","0","bgm_M41","650049123","0","カジノホール 1-12","102996","10","20049102","650049112","0","12","0","90","102994","bgm_M41","0","10","bgm_M41","650049125","0"
"150","bgm_M41","0","bgm_M41","0","100","650049132","10","0","0","102994","0","20049113","154","0","102995","100730","1","bgm_M41","1","0","20049","0","650049131","0","bgm_M41","650049133","0","カジノホール 1-13","102996","10","20049102","650049113","0","13","0","90","102994","bgm_M41","0","10","bgm_M41","650049126","0"
"150","bgm_M41","0","bgm_M41","0","-75","650049142","10","0","0","102994","0","20049114","190","0","102995","100740","1","bgm_M41","1","0","20049","0","650049141","0","bgm_M41","650049143","0","カジノホール 1-14","102996","10","20049102","650049114","0","14","0","90","102994","bgm_M41","0","10","bgm_M41","650049127","0"
"150","bgm_M41","0","bgm_M41","0","-10","650049152","10","0","0","102994","0","20049115","346","0","102995","100730","1","bgm_M41","1","0","20049","0","650049151","0","bgm_M41","650049153","0","カジノホール 1-15","102996","10","20049102","650049115","0","15","0","90","102994","bgm_M41","0","10","bgm_M41","650049123","0"
"240","bgm_M41","0","bgm_M41","54","-73","650049162","10","0","31065","102997","0","20049201","-520","0","102998","100730","1","bgm_M41","2","0","20049","0","650049161","5","bgm_M41","650049163","0","カジノホール 1-1","102999","16","20049201","650049116","2","16","1","90","102997","bgm_M41","0","16","bgm_M41","650049121","0"
"240","bgm_M41","0","bgm_M41","54","60","650049172","10","0","31046","102997","0","20049202","-310","0","102998","100740","1","bgm_M41","2","0","20049","0","650049171","5","bgm_M41","650049173","0","カジノホール 1-2","102999","16","20049201","650049117","2","17","1","90","102997","bgm_M41","0","16","bgm_M41","650049121","0"
"270","bgm_M41","0","bgm_M41","54","-189","650049182","10","0","31065","102997","0","20049203","-188","0","102998","100730","1","bgm_M41","2","0","20049","0","650049181","5","bgm_M41","650049183","0","カジノホール 1-3","102999","18","20049201","650049118","2","18","1","90","102997","bgm_M41","0","18","bgm_M41","650049121","0"
"270","bgm_M41","0","bgm_M41","54","-91","650049192","10","0","31046","102997","0","20049204","115","0","102998","100740","1","bgm_M41","2","0","20049","0","650049191","5","bgm_M41","650049193","0","カジノホール 1-4","102999","18","20049201","650049119","2","19","1","90","102997","bgm_M41","0","18","bgm_M41","650049121","0"
"300","bgm_M41","0","bgm_M41","54","43","650049202","10","0","31065","102997","0","20049205","292","0","102998","100730","1","bgm_M41","2","0","20049","0","650049201","5","bgm_M41","650049203","0","カジノホール 1-5","102999","20","20049201","650049120","2","20","1","90","102997","bgm_M41","0","20","bgm_M41","650049121","0"
"120","bgm_M41","0","bgm_M41","0","-9","650050012","8","0","0","102181","0","20050101","-1311","0","102182","100110","1","bgm_M41","1","0","20050","0","650050011","0","bgm_M41","650050013","0","呪われた海賊島 1-1","102183","8","20050101","650050101","0","1","0","90","102181","bgm_M41","0","8","bgm_M41","650050124","0"
"120","bgm_M41","0","bgm_M41","0","97","650050022","8","0","0","102181","0","20050102","-1141","0","102182","100110","1","bgm_M41","1","0","20050","0","650050021","0","bgm_M41","650050023","0","呪われた海賊島 1-2","102183","8","20050101","650050102","0","2","0","90","102181","bgm_M41","0","8","bgm_M41","650050125","0"
"120","bgm_M41","0","bgm_M41","0","-123","650050032","8","0","0","102591","0","20050103","-1060","0","102592","100100","1","bgm_M41","1","0","20050","0","650050031","0","bgm_M41","650050033","0","呪われた海賊島 1-3","102593","8","20050101","650050103","0","3","0","90","102591","bgm_M41","0","8","bgm_M41","650050126","0"
"120","bgm_M41","0","bgm_M41","0","15","650050042","8","0","0","102591","0","20050104","-933","0","102592","100100","1","bgm_M41","1","0","20050","0","650050041","0","bgm_M41","650050043","0","呪われた海賊島 1-4","102593","8","20050101","650050104","0","4","0","90","102591","bgm_M41","0","8","bgm_M41","650050127","0"
"120","bgm_M41","0","bgm_M41","0","67","650050052","8","0","0","102181","0","20050105","-674","0","102182","100110","1","bgm_M41","1","0","20050","0","650050051","0","bgm_M41","650050053","0","呪われた海賊島 1-5","102183","8","20050101","650050105","0","5","0","90","102181","bgm_M41","0","8","bgm_M41","650050123","0"
"135","bgm_M41","0","bgm_M41","0","-144","650050062","9","0","0","102591","0","20050106","-799","0","102592","100100","1","bgm_M41","1","0","20050","0","650050061","0","bgm_M41","650050063","0","呪われた海賊島 1-6","102593","9","20050101","650050106","0","6","0","90","102591","bgm_M41","0","9","bgm_M41","650050124","0"
"135","bgm_M41","0","bgm_M41","0","-169","650050072","9","0","0","102591","0","20050107","-569","0","102592","100100","1","bgm_M41","1","0","20050","0","650050071","0","bgm_M41","650050073","0","呪われた海賊島 1-7","102593","9","20050101","650050107","0","7","0","90","102591","bgm_M41","0","9","bgm_M41","650050125","0"
"135","bgm_M41","0","bgm_M41","0","42","650050082","9","0","0","102181","0","20050108","-490","0","102182","100110","1","bgm_M41","1","0","20050","0","650050081","0","bgm_M41","650050083","0","呪われた海賊島 1-8","102183","9","20050101","650050108","0","8","0","90","102181","bgm_M41","0","9","bgm_M41","650050126","0"
"135","bgm_M41","0","bgm_M41","0","61","650050092","9","0","0","100021","0","20050109","-324","0","100022","100020","1","bgm_M41","1","0","20050","0","650050091","0","bgm_M41","650050093","0","呪われた海賊島 1-9","100023","9","20050101","650050109","0","9","0","90","100021","bgm_M41","0","9","bgm_M41","650050127","0"
"135","bgm_M41","0","bgm_M41","0","-167","650050102","9","0","0","102181","0","20050110","-395","0","102182","100110","1","bgm_M41","1","0","20050","0","650050101","0","bgm_M41","650050103","0","呪われた海賊島 1-10","102183","9","20050101","650050110","0","10","0","90","102181","bgm_M41","0","9","bgm_M41","650050122","0"
"150","bgm_M41","0","bgm_M41","0","-114","650050112","10","0","0","102181","0","20050111","-212","0","102182","100110","1","bgm_M41","1","0","20050","0","650050111","0","bgm_M41","650050113","0","呪われた海賊島 1-11","102183","10","20050101","650050111","0","11","0","90","102181","bgm_M41","0","10","bgm_M41","650050124","0"
"150","bgm_M41","0","bgm_M41","0","51","650050122","10","0","0","100021","0","20050112","-111","0","100022","100020","1","bgm_M41","1","0","20050","0","650050121","0","bgm_M41","650050123","0","呪われた海賊島 1-12","100023","10","20050101","650050112","0","12","0","90","100021","bgm_M41","0","10","bgm_M41","650050125","0"
"150","bgm_M41","0","bgm_M41","0","90","650050132","10","0","0","100021","0","20050113","85","0","100022","100020","1","bgm_M41","1","0","20050","0","650050131","0","bgm_M41","650050133","0","呪われた海賊島 1-13","100023","10","20050101","650050113","0","13","0","90","100021","bgm_M41","0","10","bgm_M41","650050126","0"
"150","bgm_M41","0","bgm_M41","0","-92","650050142","10","0","0","102181","0","20050114","-7","0","102182","100110","1","bgm_M41","1","0","20050","0","650050141","0","bgm_M41","650050143","0","呪われた海賊島 1-14","102183","10","20050101","650050114","0","14","0","90","102181","bgm_M41","0","10","bgm_M41","650050127","0"
"150","bgm_M41","0","bgm_M41","0","-98","650050152","10","0","0","102181","0","20050115","171","0","102182","100110","1","bgm_M41","1","0","20050","0","650050151","0","bgm_M41","650050153","0","呪われた海賊島 1-15","102183","10","20050101","650050115","0","15","0","90","102181","bgm_M41","0","10","bgm_M41","650050123","0"
"240","bgm_M41","0","bgm_M41","54","-73","650050162","10","0","31014","102201","0","20050201","-520","0","102202","100110","1","bgm_M41","2","0","20050","0","650050161","5","bgm_M41","650050163","0","呪われた海賊島 1-1","102203","16","20050201","650050116","2","16","1","90","102201","bgm_M41","0","16","bgm_M41","650050121","0"
"240","bgm_M41","0","bgm_M41","54","60","650050172","10","0","31031","102201","0","20050202","-310","0","102202","100110","1","bgm_M41","2","0","20050","0","650050171","5","bgm_M41","650050173","0","呪われた海賊島 1-2","102203","16","20050201","650050117","2","17","1","90","102201","bgm_M41","0","16","bgm_M41","650050121","0"
"270","bgm_M41","0","bgm_M41","54","-189","650050182","10","0","31014","102201","0","20050203","-215","0","100692","100110","1","bgm_M41","2","0","20050","0","650050181","5","bgm_M41","650050183","0","呪われた海賊島 1-3","100693","18","20050201","650050118","2","18","1","90","100691","bgm_M41","0","18","bgm_M41","650050121","0"
"270","bgm_M41","0","bgm_M41","54","-186","650050192","10","0","31031","102201","0","20050204","72","0","102202","100110","1","bgm_M41","2","0","20050","0","650050191","5","bgm_M41","650050193","0","呪われた海賊島 1-4","102203","18","20050201","650050119","2","19","1","90","102201","bgm_M41","0","18","bgm_M41","650050121","0"
"300","bgm_M41","0","bgm_M41","54","59","650050202","10","0","31014","100691","0","20050205","220","0","102202","100020","1","bgm_M41","2","0","20050","0","650050201","5","bgm_M41","650050203","0","呪われた海賊島 1-5","102203","20","20050201","650050120","2","20","1","90","102201","bgm_M41","0","20","bgm_M41","650050121","0"
"120","bgm_M41","-6","bgm_M41","0","-179","650051012","8","0","0","102365","0","20051101","-808","0","102366","110382","1","bgm_M41","1","0","20051","0","650051011","0","bgm_M41","650051013","1","キャンピングフィールド 1-1","102367","8","20051101","650051101","0","1","0","90","102365","bgm_M41","0","8","bgm_M41","650051124","0"
"120","bgm_M41","-6","bgm_M41","0","70","650051022","8","0","0","102365","0","20051102","-731","0","102366","110382","1","bgm_M41","1","0","20051","0","650051021","0","bgm_M41","650051023","1","キャンピングフィールド 1-2","102367","8","20051101","650051102","0","2","0","90","102365","bgm_M41","0","8","bgm_M41","650051125","0"
"120","bgm_M41","-3","bgm_M41","0","36","650051032","8","0","0","102365","0","20051103","-544","0","102366","110381","1","bgm_M41","1","0","20051","0","650051031","0","bgm_M41","650051033","0","キャンピングフィールド 1-3","102367","8","20051101","650051103","0","3","0","90","102365","bgm_M41","0","8","bgm_M41","650051126","0"
"120","bgm_M41","-3","bgm_M41","0","-197","650051042","8","0","0","102365","0","20051104","-577","0","102366","110381","1","bgm_M41","1","0","20051","0","650051041","0","bgm_M41","650051043","0","キャンピングフィールド 1-4","102367","8","20051101","650051104","0","4","0","90","102365","bgm_M41","0","8","bgm_M41","650051127","0"
"120","bgm_M41","-6","bgm_M41","0","-115","650051052","8","0","0","102365","0","20051105","-393","0","102366","110382","1","bgm_M41","1","0","20051","0","650051051","0","bgm_M41","650051053","1","キャンピングフィールド 1-5","102367","8","20051101","650051105","0","5","0","90","102365","bgm_M41","0","8","bgm_M41","650051123","0"
"135","bgm_M41","-3","bgm_M41","0","-108","650051062","9","0","0","100091","0","20051106","-178","0","100092","110381","1","bgm_M41","1","0","20051","0","650051061","0","bgm_M41","650051063","0","キャンピングフィールド 1-6","100093","9","20051101","650051106","0","6","0","90","100091","bgm_M41","0","9","bgm_M41","650051124","0"
"135","bgm_M41","-6","bgm_M41","0","20","650051072","9","0","0","100091","0","20051107","-294","0","100092","110382","1","bgm_M41","1","0","20051","0","650051071","0","bgm_M41","650051073","1","キャンピングフィールド 1-7","100093","9","20051101","650051107","0","7","0","90","100091","bgm_M41","0","9","bgm_M41","650051125","0"
"135","bgm_M41","-3","bgm_M41","0","42","650051082","9","0","0","100091","0","20051108","-78","0","100092","110381","1","bgm_M41","1","0","20051","0","650051081","0","bgm_M41","650051083","0","キャンピングフィールド 1-8","100093","9","20051101","650051108","0","8","0","90","100091","bgm_M41","0","9","bgm_M41","650051126","0"
"135","bgm_M41","-3","bgm_M41","0","-90","650051092","9","0","0","102091","0","20051109","30","0","102092","110381","1","bgm_M41","1","0","20051","0","650051091","0","bgm_M41","650051093","0","キャンピングフィールド 1-9","102093","9","20051101","650051109","0","9","0","90","102091","bgm_M41","0","9","bgm_M41","650051127","0"
"135","bgm_M41","-6","bgm_M41","0","42","650051102","9","0","0","101671","0","20051110","140","0","101672","110382","1","bgm_M41","1","0","20051","0","650051101","0","bgm_M41","650051103","1","キャンピングフィールド 1-10","101673","9","20051101","650051110","0","10","0","90","101671","bgm_M41","0","9","bgm_M41","650051122","0"
"150","bgm_M41","0","bgm_M41","0","41","650051112","10","0","0","101671","0","20051111","310","0","101672","100040","1","bgm_M41","1","0","20051","0","650051111","0","bgm_M41","650051113","0","キャンピングフィールド 1-11","101673","10","20051101","650051111","0","11","0","90","101671","bgm_M41","0","10","bgm_M41","650051124","0"
"150","bgm_M41","0","bgm_M41","0","-90","650051122","10","0","0","102091","0","20051112","412","0","102092","100020","1","bgm_M41","1","0","20051","0","650051121","0","bgm_M41","650051123","0","キャンピングフィールド 1-12","102093","10","20051101","650051112","0","12","0","90","102091","bgm_M41","0","10","bgm_M41","650051125","0"
"150","bgm_M41","0","bgm_M41","0","42","650051132","10","0","0","102091","0","20051113","529","0","102092","100020","1","bgm_M41","1","0","20051","0","650051131","0","bgm_M41","650051133","0","キャンピングフィールド 1-13","102093","10","20051101","650051113","0","13","0","90","102091","bgm_M41","0","10","bgm_M41","650051126","0"
"150","bgm_M41","0","bgm_M41","0","-90","650051142","10","0","0","102091","0","20051114","626","0","102092","100040","1","bgm_M41","1","0","20051","0","650051141","0","bgm_M41","650051143","0","キャンピングフィールド 1-14","102093","10","20051101","650051114","0","14","0","90","102091","bgm_M41","0","10","bgm_M41","650051127","0"
