2f8f70575475a1a07c52377fb3d63ae59277a3da683d87e755c805918877ff03,b8bd2fbfc7aa2a75ea7e270ba747a088ec1d65c3838f90775270a1dfa2bc8ebd,d175b412b30a33bd169713456781c39d471d84121ede5abbb1dae3d1aacd6371,1c98227bdb569d94f59ea3a33d16d337a05263ac1ae3d255d6a6ec1535381ed3,f2540c17b9cdd59aa055061ce43e8f28353f0fa613e829eb3f5cee36d82c82a1,053428a2a9f0ecc687cd96d0a1871f6103ee50b33157fd8ad99461962dca3862,c171f1ac41cb6858989c569f4628403288397b579b38c3357b0557bf663466c4,dfcbb074f49fda3f564244bd9f8c63fdc796701fd67e882adcd8639b4a257955
"986","3","375","0","2025/03/03 18:59:59","0","180501","2025/02/28 12:00:00"
"987","3","375","0","2025/03/03 18:59:59","0","180401","2025/02/28 12:00:00"
"988","3","375","0","2025/03/03 18:59:59","0","107001","2025/02/28 12:00:00"
"989","3","375","0","2025/03/03 18:59:59","0","106101","2025/02/28 12:00:00"
"990","3","375","0","2025/03/03 18:59:59","0","107101","2025/02/28 12:00:00"
"991","3","376","30376","2025/03/15 14:59:59","1171","134301","2025/03/03 19:00:00"
"992","3","377","0","2025/03/15 14:59:59","0","129301","2025/03/10 12:00:00"
"993","3","377","0","2025/03/15 14:59:59","0","120001","2025/03/10 12:00:00"
"994","3","378","30378","2025/03/31 11:59:59","1172","134401","2025/03/15 15:00:00"
"995","3","379","30379","2025/04/08 11:59:59","1173","134601","2025/03/31 12:00:00"
"996","3","380","30380","2025/04/15 14:59:59","1174","134501","2025/04/08 12:00:00"
"997","3","381","30381","2025/04/26 11:59:59","1175","134701","2025/04/15 15:00:00"
"998","3","382","0","2025/04/30 11:59:59","0","129801","2025/04/26 12:00:00"
"999","3","382","0","2025/04/30 11:59:59","0","125301","2025/04/26 12:00:00"
"1000","3","382","0","2025/04/30 11:59:59","0","121501","2025/04/26 12:00:00"
"1001","3","383","50383","2025/05/03 18:59:59","1176","133101","2025/04/30 12:00:00"
"1002","3","383","0","2025/05/03 18:59:59","0","134001","2025/04/30 12:00:00"
"1003","3","383","0","2025/05/03 18:59:59","0","133001","2025/04/30 12:00:00"
"1004","3","383","0","2025/05/03 18:59:59","0","181201","2025/04/30 12:00:00"
"1005","3","383","0","2025/05/03 18:59:59","0","129701","2025/04/30 12:00:00"
"1006","3","383","0","2025/05/03 18:59:59","0","129601","2025/04/30 12:00:00"
"1007","3","383","0","2025/05/03 18:59:59","0","129001","2025/04/30 12:00:00"
"1008","3","383","0","2025/05/03 18:59:59","0","181101","2025/04/30 12:00:00"
"1009","3","383","0","2025/05/03 18:59:59","0","126501","2025/04/30 12:00:00"
"1010","3","383","0","2025/05/03 18:59:59","0","126401","2025/04/30 12:00:00"
"1011","3","383","0","2025/05/03 18:59:59","0","118201","2025/04/30 12:00:00"
"1012","3","383","0","2025/05/03 18:59:59","0","181001","2025/04/30 12:00:00"
"1013","3","383","0","2025/05/03 18:59:59","0","123001","2025/04/30 12:00:00"
"1014","3","383","0","2025/05/03 18:59:59","0","180901","2025/04/30 12:00:00"
"1015","3","383","0","2025/05/03 18:59:59","0","118101","2025/04/30 12:00:00"
"1016","3","383","0","2025/05/03 18:59:59","0","180801","2025/04/30 12:00:00"
"1017","3","383","0","2025/05/03 18:59:59","0","106701","2025/04/30 12:00:00"
"1018","3","383","0","2025/05/03 18:59:59","0","180701","2025/04/30 12:00:00"
"1019","3","383","0","2025/05/03 18:59:59","0","180301","2025/04/30 12:00:00"
"1020","3","383","0","2025/05/03 18:59:59","0","180601","2025/04/30 12:00:00"
"1021","3","383","0","2025/05/03 18:59:59","0","180101","2025/04/30 12:00:00"
"1022","3","383","0","2025/05/03 18:59:59","0","106801","2025/04/30 12:00:00"
"1023","3","383","0","2025/05/03 18:59:59","0","180201","2025/04/30 12:00:00"
"1024","3","383","0","2025/05/03 18:59:59","0","180501","2025/04/30 12:00:00"
"1025","3","383","0","2025/05/03 18:59:59","0","180401","2025/04/30 12:00:00"
"1026","3","383","0","2025/05/03 18:59:59","0","107001","2025/04/30 12:00:00"
"1027","3","383","0","2025/05/03 18:59:59","0","106101","2025/04/30 12:00:00"
"1028","3","383","0","2025/05/03 18:59:59","0","107101","2025/04/30 12:00:00"
"1029","3","384","0","2025/05/15 14:59:59","0","130101","2025/05/03 19:00:00"
"1030","3","384","0","2025/05/15 14:59:59","0","130001","2025/05/03 19:00:00"
"1031","3","384","0","2025/05/15 14:59:59","0","130201","2025/05/03 19:00:00"
"1032","3","384","0","2025/05/15 14:59:59","0","132201","2025/05/03 19:00:00"
"1033","3","384","0","2025/05/15 14:59:59","0","130701","2025/05/03 19:00:00"
"1034","3","384","0","2025/05/15 14:59:59","0","130801","2025/05/03 19:00:00"
"1035","3","385","30385","2025/05/15 14:59:59","1177","132301","2025/05/03 19:00:00"
"1036","3","386","0","2025/05/31 11:59:59","0","125601","2025/05/15 15:00:00"
"1037","3","386","0","2025/05/31 11:59:59","0","125501","2025/05/15 15:00:00"
"1038","3","386","0","2025/05/31 11:59:59","0","111501","2025/05/15 15:00:00"
"1039","3","387","30387","2025/05/31 11:59:59","1178","132501","2025/05/15 15:00:00"
"1040","3","388","30388","2025/06/10 11:59:59","1179","134801","2025/05/31 12:00:00"
"1041","3","389","0","2025/06/20 11:59:59","0","132801","2025/06/10 12:00:00"
"1042","3","389","0","2025/06/20 11:59:59","0","130901","2025/06/10 12:00:00"
"1043","3","389","0","2025/06/20 11:59:59","0","131001","2025/06/10 12:00:00"
"1044","3","389","0","2025/06/20 11:59:59","0","126201","2025/06/10 12:00:00"
"1045","3","390","30390","2025/06/20 11:59:59","1180","134901","2025/06/10 12:00:00"
"1046","3","391","0","2025/06/27 11:59:59","0","129501","2025/06/20 12:00:00"
"1047","3","391","0","2025/06/27 11:59:59","0","110301","2025/06/20 12:00:00"
"1048","3","391","0","2025/06/27 11:59:59","0","107501","2025/06/20 12:00:00"
"1049","3","391","0","2025/06/27 11:59:59","0","107801","2025/06/20 12:00:00"
"1050","3","391","0","2025/06/27 11:59:59","0","110001","2025/06/20 12:00:00"
"1051","3","391","0","2025/06/27 11:59:59","0","107901","2025/06/20 12:00:00"
"1052","3","391","0","2025/06/27 11:59:59","0","107701","2025/06/20 12:00:00"
"1053","3","392","30392","2025/06/27 11:59:59","1181","132401","2025/06/20 12:00:00"
"1054","3","393","0","2025/06/30 11:59:59","1182","118201","2025/06/27 12:00:00"
"1055","3","393","0","2025/06/30 11:59:59","0","133101","2025/06/27 12:00:00"
"1056","3","393","0","2025/06/30 11:59:59","0","134001","2025/06/27 12:00:00"
"1057","3","393","0","2025/06/30 11:59:59","0","133001","2025/06/27 12:00:00"
"1058","3","393","0","2025/06/30 11:59:59","0","181201","2025/06/27 12:00:00"
"1059","3","393","0","2025/06/30 11:59:59","0","129701","2025/06/27 12:00:00"
"1060","3","393","0","2025/06/30 11:59:59","0","129601","2025/06/27 12:00:00"
"1061","3","393","0","2025/06/30 11:59:59","0","129001","2025/06/27 12:00:00"
"1062","3","393","0","2025/06/30 11:59:59","0","181101","2025/06/27 12:00:00"
"1063","3","393","0","2025/06/30 11:59:59","0","126501","2025/06/27 12:00:00"
"1064","3","393","0","2025/06/30 11:59:59","0","126401","2025/06/27 12:00:00"
"1065","3","393","0","2025/06/30 11:59:59","0","181001","2025/06/27 12:00:00"
"1066","3","393","0","2025/06/30 11:59:59","0","123001","2025/06/27 12:00:00"
"1067","3","393","0","2025/06/30 11:59:59","0","180901","2025/06/27 12:00:00"
"1068","3","393","0","2025/06/30 11:59:59","0","118101","2025/06/27 12:00:00"
"1069","3","393","0","2025/06/30 11:59:59","0","180801","2025/06/27 12:00:00"
"1070","3","393","0","2025/06/30 11:59:59","0","106701","2025/06/27 12:00:00"
"1071","3","393","0","2025/06/30 11:59:59","0","180701","2025/06/27 12:00:00"
"1072","3","393","0","2025/06/30 11:59:59","0","180301","2025/06/27 12:00:00"
"1073","3","393","0","2025/06/30 11:59:59","0","180601","2025/06/27 12:00:00"
"1074","3","393","0","2025/06/30 11:59:59","0","180101","2025/06/27 12:00:00"
"1075","3","393","0","2025/06/30 11:59:59","0","106801","2025/06/27 12:00:00"
"1076","3","393","0","2025/06/30 11:59:59","0","180201","2025/06/27 12:00:00"
"1077","3","393","0","2025/06/30 11:59:59","0","180501","2025/06/27 12:00:00"
"1078","3","393","0","2025/06/30 11:59:59","0","180401","2025/06/27 12:00:00"
"1079","3","393","0","2025/06/30 11:59:59","0","107001","2025/06/27 12:00:00"
"1080","3","393","0","2025/06/30 11:59:59","0","106101","2025/06/27 12:00:00"
"1081","3","393","0","2025/06/30 11:59:59","0","107101","2025/06/27 12:00:00"
"1082","3","394","30394","2025/07/10 11:59:59","1183","135001","2025/06/30 12:00:00"
"1083","3","395","0","2025/07/23 11:59:59","0","133501","2025/07/10 12:00:00"
"1084","3","395","0","2025/07/23 11:59:59","0","131601","2025/07/10 12:00:00"
"1085","3","395","0","2025/07/23 11:59:59","0","131201","2025/07/10 12:00:00"
"1086","3","395","0","2025/07/23 11:59:59","0","131101","2025/07/10 12:00:00"
"1087","3","396","30396","2025/07/23 11:59:59","1184","135101","2025/07/10 12:00:00"
"1088","3","397","0","2025/07/31 11:59:59","0","133601","2025/07/23 12:00:00"
"1089","3","397","0","2025/07/31 11:59:59","0","113301","2025/07/23 12:00:00"
"1090","3","397","0","2025/07/31 11:59:59","0","113101","2025/07/23 12:00:00"
"1091","3","397","0","2025/07/31 11:59:59","0","110401","2025/07/23 12:00:00"
"1092","3","398","30398","2025/07/31 11:59:59","1185","135201","2025/07/23 12:00:00"
"1093","3","399","30399","2025/08/10 11:59:59","1186","135301","2025/07/31 12:00:00"
"1094","3","400","0","2025/08/15 14:59:59","0","131701","2025/08/10 12:00:00"
"1095","3","400","0","2025/08/15 14:59:59","0","131801","2025/08/10 12:00:00"
"1096","3","400","0","2025/08/15 14:59:59","0","110601","2025/08/10 12:00:00"
"1097","3","400","0","2025/08/15 14:59:59","0","126601","2025/08/10 12:00:00"
"1098","3","401","30401","2025/08/15 14:59:59","1187","135401","2025/08/10 12:00:00"
"1099","3","402","0","2025/08/22 11:59:59","0","133801","2025/08/15 15:00:00"
"1100","3","402","0","2025/08/22 11:59:59","0","133901","2025/08/15 15:00:00"
"1101","3","402","0","2025/08/22 11:59:59","0","133701","2025/08/15 15:00:00"
"1102","3","403","40014","2025/08/22 11:59:59","1188","137101","2025/08/15 15:00:00"
"1103","3","404","0","2025/08/31 11:59:59","0","117001","2025/08/22 12:00:00"
"1104","3","404","0","2025/08/31 11:59:59","0","117101","2025/08/22 12:00:00"
"1105","3","404","0","2025/08/31 11:59:59","0","127101","2025/08/22 12:00:00"
"1106","3","404","0","2025/08/31 11:59:59","0","126901","2025/08/22 12:00:00"
"1107","3","404","0","2025/08/31 11:59:59","0","122901","2025/08/22 12:00:00"
"1108","3","404","0","2025/08/31 11:59:59","0","122501","2025/08/22 12:00:00"
"1109","3","404","0","2025/08/31 11:59:59","0","117201","2025/08/22 12:00:00"
"1110","3","405","50405","2025/09/08 11:59:59","1189","135501","2025/08/31 12:00:00"
"1111","3","405","0","2025/09/08 11:59:59","0","133101","2025/08/31 12:00:00"
"1112","3","405","0","2025/09/08 11:59:59","0","134001","2025/08/31 12:00:00"
"1113","3","405","0","2025/09/08 11:59:59","0","133001","2025/08/31 12:00:00"
"1114","3","405","0","2025/09/08 11:59:59","0","181201","2025/08/31 12:00:00"
"1115","3","405","0","2025/09/08 11:59:59","0","129701","2025/08/31 12:00:00"
"1116","3","405","0","2025/09/08 11:59:59","0","129601","2025/08/31 12:00:00"
"1117","3","405","0","2025/09/08 11:59:59","0","129001","2025/08/31 12:00:00"
"1118","3","405","0","2025/09/08 11:59:59","0","181101","2025/08/31 12:00:00"
"1119","3","405","0","2025/09/08 11:59:59","0","126501","2025/08/31 12:00:00"
"1120","3","405","0","2025/09/08 11:59:59","0","126401","2025/08/31 12:00:00"
"1121","3","405","0","2025/09/08 11:59:59","0","118201","2025/08/31 12:00:00"
"1122","3","405","0","2025/09/08 11:59:59","0","181001","2025/08/31 12:00:00"
"1123","3","405","0","2025/09/08 11:59:59","0","123001","2025/08/31 12:00:00"
"1124","3","405","0","2025/09/08 11:59:59","0","180901","2025/08/31 12:00:00"
"1125","3","405","0","2025/09/08 11:59:59","0","118101","2025/08/31 12:00:00"
"1126","3","405","0","2025/09/08 11:59:59","0","180801","2025/08/31 12:00:00"
"1127","3","405","0","2025/09/08 11:59:59","0","106701","2025/08/31 12:00:00"
"1128","3","405","0","2025/09/08 11:59:59","0","180701","2025/08/31 12:00:00"
"1129","3","405","0","2025/09/08 11:59:59","0","180301","2025/08/31 12:00:00"
"1130","3","405","0","2025/09/08 11:59:59","0","180601","2025/08/31 12:00:00"
"1131","3","405","0","2025/09/08 11:59:59","0","180101","2025/08/31 12:00:00"
"1132","3","405","0","2025/09/08 11:59:59","0","106801","2025/08/31 12:00:00"
"1133","3","405","0","2025/09/08 11:59:59","0","180201","2025/08/31 12:00:00"
"1134","3","405","0","2025/09/08 11:59:59","0","180501","2025/08/31 12:00:00"
"1135","3","405","0","2025/09/08 11:59:59","0","180401","2025/08/31 12:00:00"
"1136","3","405","0","2025/09/08 11:59:59","0","107001","2025/08/31 12:00:00"
"1137","3","405","0","2025/09/08 11:59:59","0","106101","2025/08/31 12:00:00"
"1138","3","405","0","2025/09/08 11:59:59","0","107101","2025/08/31 12:00:00"
"1139","3","406","50406","2025/09/16 14:59:59","1190","135601","2025/09/08 12:00:00"
"1140","3","406","0","2025/09/16 14:59:59","0","133101","2025/09/08 12:00:00"
"1141","3","406","0","2025/09/16 14:59:59","0","134001","2025/09/08 12:00:00"
"1142","3","406","0","2025/09/16 14:59:59","0","133001","2025/09/08 12:00:00"
"1143","3","406","0","2025/09/16 14:59:59","0","181201","2025/09/08 12:00:00"
"1144","3","406","0","2025/09/16 14:59:59","0","129701","2025/09/08 12:00:00"
"1145","3","406","0","2025/09/16 14:59:59","0","129601","2025/09/08 12:00:00"
"1146","3","406","0","2025/09/16 14:59:59","0","129001","2025/09/08 12:00:00"
"1147","3","406","0","2025/09/16 14:59:59","0","181101","2025/09/08 12:00:00"
"1148","3","406","0","2025/09/16 14:59:59","0","126501","2025/09/08 12:00:00"
"1149","3","406","0","2025/09/16 14:59:59","0","126401","2025/09/08 12:00:00"
"1150","3","406","0","2025/09/16 14:59:59","0","118201","2025/09/08 12:00:00"
"1151","3","406","0","2025/09/16 14:59:59","0","181001","2025/09/08 12:00:00"
"1152","3","406","0","2025/09/16 14:59:59","0","123001","2025/09/08 12:00:00"
"1153","3","406","0","2025/09/16 14:59:59","0","180901","2025/09/08 12:00:00"
"1154","3","406","0","2025/09/16 14:59:59","0","118101","2025/09/08 12:00:00"
"1155","3","406","0","2025/09/16 14:59:59","0","180801","2025/09/08 12:00:00"
"1156","3","406","0","2025/09/16 14:59:59","0","106701","2025/09/08 12:00:00"
"1157","3","406","0","2025/09/16 14:59:59","0","180701","2025/09/08 12:00:00"
"1158","3","406","0","2025/09/16 14:59:59","0","180301","2025/09/08 12:00:00"
"1159","3","406","0","2025/09/16 14:59:59","0","180601","2025/09/08 12:00:00"
"1160","3","406","0","2025/09/16 14:59:59","0","180101","2025/09/08 12:00:00"
"1161","3","406","0","2025/09/16 14:59:59","0","106801","2025/09/08 12:00:00"
"1162","3","406","0","2025/09/16 14:59:59","0","180201","2025/09/08 12:00:00"
"1163","3","406","0","2025/09/16 14:59:59","0","180501","2025/09/08 12:00:00"
"1164","3","406","0","2025/09/16 14:59:59","0","180401","2025/09/08 12:00:00"
"1165","3","406","0","2025/09/16 14:59:59","0","107001","2025/09/08 12:00:00"
"1166","3","406","0","2025/09/16 14:59:59","0","106101","2025/09/08 12:00:00"
"1167","3","406","0","2025/09/16 14:59:59","0","107101","2025/09/08 12:00:00"
"1168","3","407","0","2025/09/30 11:59:59","0","134301","2025/09/16 15:00:00"
"1169","3","407","0","2025/09/30 11:59:59","0","118001","2025/09/16 15:00:00"
"1170","3","407","0","2025/09/30 11:59:59","0","123301","2025/09/16 15:00:00"
"1171","3","407","0","2025/09/30 11:59:59","0","127201","2025/09/16 15:00:00"
"1172","3","407","0","2025/09/30 11:59:59","0","113401","2025/09/16 15:00:00"
"1173","3","407","0","2025/09/30 11:59:59","0","113601","2025/09/16 15:00:00"
"1174","3","408","30408","2025/09/30 11:59:59","1191","135701","2025/09/16 15:00:00"
"1175","3","409","30409","2025/10/10 11:59:59","1192","135801","2025/09/30 12:00:00"
"1176","3","410","0","2025/10/24 11:59:59","0","109901","2025/10/10 12:00:00"
"1177","3","410","0","2025/10/24 11:59:59","0","109701","2025/10/10 12:00:00"
"1178","3","410","0","2025/10/24 11:59:59","0","132101","2025/10/10 12:00:00"
"1179","3","410","0","2025/10/24 11:59:59","0","132001","2025/10/10 12:00:00"
"1180","3","411","30411","2025/10/24 11:59:59","1193","135901","2025/10/10 12:00:00"
"1181","3","412","0","2025/10/31 11:59:59","0","132201","2025/10/24 12:00:00"
"1182","3","412","0","2025/10/31 11:59:59","0","127701","2025/10/24 12:00:00"
"1183","3","412","0","2025/10/31 11:59:59","0","127801","2025/10/24 12:00:00"
"1184","3","412","0","2025/10/31 11:59:59","0","113901","2025/10/24 12:00:00"
"1185","3","413","0","2025/11/03 11:59:59","1194","136101","2025/10/24 12:00:00"
