ddb6b523f8c57c1a3d2b2099687b2bee69f09d190919a62529dcce84f457c936,d09e49638c3daede05f388e500340379d76b3eacd18a77970fde3ad6369a5e40,d3115a57d8fd5b3e514b80c798861763fe61d61ecbdcbd757ac0570cf8121214,9b29f37aa57e7d3ad8c50e780f4462af00f2d5d9317edb197b860c35240b0822,46d6c440355c0e9af66bed156cdc2477abcdb2087e14e5eb6dd4badd30f171c1,bf5e972fa9b72dc3a2de8d1fb62e94cdc209c5c427b73234986f91bb3b6deddd,c91e76e1f72c578f09b84ab9a37f062542b25204846e7d96c836304f0ae137b5,335d24f25098eb7836f0384acefd1a63e11d06061b0464002600f76e7043582f,f4fac4540cc26cdf900095fde81d2ff2759b377227982c34cdeda45de45f910e,f24a601afea1d98005dddde1b9a8e99ecb1a300d8cc9269a9e2e87e5199fbea4,48069f189ff9202309b3cf5ef3937c99262bc9bc77d521acd10a5b7dea60a32e,31c1d53a7129479cff795be2ff8bcb2ae44f3e320b886f7d1425ecf5061bec4e,2519cc88de6a931cc093cc027a982ca86c9e95599e024ce41d3d0a7e3cb90a93,25b8f0ddce16b0cfa00509e331b7ef0b2ee8057c672ae0e80ec8dbd5fe83f44b,1f15bd8087c18e26263b906cb310182a3720a17812a0fa663dbd152925ba1927,186d66d03a0e21950999df253953add3709f914d68bd00da9c3d85ed4197a89d
"610142021","0","0","91002","60","0","2","2","150003","61412","8","23001","6","20","4","2"
"610142031","0","0","91002","100","0","2","2","150004","61412","8","23001","12","40","4","2"
"610142041","4","150006","91002","150","2","2","2","150005","61412","8","23001","60","200","4","2"
"610142061","0","0","91002","500","0","0","0","0","0","8","0","0","0","0","0"
"610142101","0","0","61412","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610142102","0","0","61411","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610142103","0","0","61411","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610142104","0","0","61411","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610142105","0","0","61411","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610142106","0","0","61411","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610142107","0","0","61411","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610142108","0","0","61411","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610142109","0","0","61411","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610142110","0","0","61411","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610142116","0","0","31043","3","0","1","4","124131","61411","2","114371","1","8","4","2"
"610142117","0","0","31027","3","0","1","4","114191","61411","2","114341","1","8","4","2"
"610142118","0","0","31043","3","0","1","4","124071","61411","2","124311","1","8","4","2"
"610142119","0","0","31027","3","0","1","4","114461","61411","2","124401","1","8","4","2"
"610142120","0","0","31043","3","0","1","4","124491","61411","2","124521","1","8","4","2"
"610142121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610142122","0","0","91002","30","0","0","0","0","31043","8","0","0","2","0","2"
"610142123","0","0","91002","30","0","0","0","0","31027","8","0","0","2","0","2"
"610143011","0","0","91002","30","0","2","2","150002","61422","8","23001","3","10","4","2"
"610143021","0","0","91002","60","0","2","2","150003","61422","8","23001","6","20","4","2"
"610143031","0","0","91002","100","0","2","2","150004","61422","8","23001","12","40","4","2"
"610143041","4","150004","91002","150","2","2","2","150003","61422","8","23001","60","200","4","2"
"610143101","0","0","61422","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610143102","0","0","61421","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610143103","0","0","61421","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610143104","0","0","61421","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610143105","0","0","61421","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610143106","0","0","61421","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610143107","0","0","61421","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610143108","0","0","61421","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610143109","0","0","61421","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610143110","0","0","61421","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610143111","0","0","61421","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610143112","0","0","61421","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610143113","0","0","61421","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610143114","0","0","61421","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610143115","0","0","61421","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610143116","0","0","31012","3","0","1","4","124131","61421","2","114371","1","8","4","2"
"610143117","0","0","31038","3","0","1","4","114191","61421","2","114341","1","8","4","2"
"610143118","0","0","31012","3","0","1","4","124071","61421","2","124311","1","8","4","2"
"610143119","0","0","31038","3","0","1","4","114461","61421","2","124401","1","8","4","2"
"610143120","0","0","31012","3","0","1","4","124491","61421","2","124521","1","8","4","2"
"610143121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610143122","0","0","91002","30","0","0","0","0","31012","8","0","0","2","0","2"
"610143123","0","0","91002","30","0","0","0","0","31038","8","0","0","2","0","2"
"610144011","0","0","91002","30","0","2","2","150002","61432","8","23001","3","10","4","2"
"610144021","0","0","91002","60","0","2","2","150003","61432","8","23001","6","20","4","2"
"610144031","0","0","91002","100","0","2","2","150004","61432","8","23001","12","40","4","2"
"610144041","4","150006","91002","150","2","2","2","150005","61432","8","23001","60","200","4","2"
"610144061","0","0","91002","500","0","0","0","0","0","8","0","0","0","0","0"
"610144101","0","0","61432","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610144102","0","0","61431","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610144103","0","0","61431","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610144104","0","0","61431","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610144105","0","0","61431","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610144106","0","0","61431","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610144107","0","0","61431","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610144108","0","0","61431","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610144109","0","0","61431","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610144110","0","0","61431","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610144116","0","0","31036","3","0","1","4","124131","61431","2","114371","1","8","4","2"
"610144117","0","0","31025","3","0","1","4","114191","61431","2","114341","1","8","4","2"
"610144118","0","0","31036","3","0","1","4","124071","61431","2","124311","1","8","4","2"
"610144119","0","0","31025","3","0","1","4","114461","61431","2","124401","1","8","4","2"
"610144120","0","0","31036","3","0","1","4","124491","61431","2","124521","1","8","4","2"
"610144121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610144122","0","0","91002","30","0","0","0","0","31036","8","0","0","2","0","2"
"610144123","0","0","91002","30","0","0","0","0","31025","8","0","0","2","0","2"
"610145011","0","0","91002","30","0","2","2","150002","61442","8","23001","3","10","4","2"
"610145021","0","0","91002","60","0","2","2","150003","61442","8","23001","6","20","4","2"
"610145031","0","0","91002","100","0","2","2","150004","61442","8","23001","12","40","4","2"
"610145041","4","150004","91002","150","2","2","2","150003","61442","8","23001","60","200","4","2"
"610145101","0","0","61442","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610145102","0","0","61441","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610145103","0","0","61441","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610145104","0","0","61441","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610145105","0","0","61441","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610145106","0","0","61441","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610145107","0","0","61441","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610145108","0","0","61441","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610145109","0","0","61441","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610145110","0","0","61441","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610145111","0","0","61441","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610145112","0","0","61441","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610145113","0","0","61441","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610145114","0","0","61441","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610145115","0","0","61441","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610145116","0","0","31257","3","0","1","4","124131","61441","2","114371","1","8","4","2"
"610145117","0","0","31057","3","0","1","4","114191","61441","2","114341","1","8","4","2"
"610145118","0","0","31257","3","0","1","4","124071","61441","2","124311","1","8","4","2"
"610145119","0","0","31057","3","0","1","4","114461","61441","2","124401","1","8","4","2"
"610145120","0","0","31257","3","0","1","4","124491","61441","2","124521","1","8","4","2"
"610145121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610145122","0","0","91002","30","0","0","0","0","31257","8","0","0","2","0","2"
"610145123","0","0","91002","30","0","0","0","0","31057","8","0","0","2","0","2"
"610146011","0","0","91002","30","0","2","2","150002","61452","8","23001","3","10","4","2"
"610146021","0","0","91002","60","0","2","2","150003","61452","8","23001","6","20","4","2"
"610146031","0","0","91002","100","0","2","2","150004","61452","8","23001","12","40","4","2"
"610146041","4","150006","91002","150","2","2","2","150005","61452","8","23001","60","200","4","2"
"610146061","0","0","91002","500","0","0","0","0","0","8","0","0","0","0","0"
"610146101","0","0","61452","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610146102","0","0","61451","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610146103","0","0","61451","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610146104","0","0","61451","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610146105","0","0","61451","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610146106","0","0","61451","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610146107","0","0","61451","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610146108","0","0","61451","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610146109","0","0","61451","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610146110","0","0","61451","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610146116","0","0","31010","3","0","1","4","124131","61451","2","114371","1","8","4","2"
"610146117","0","0","31021","3","0","1","4","114191","61451","2","114341","1","8","4","2"
"610146118","0","0","31010","3","0","1","4","124071","61451","2","124311","1","8","4","2"
"610146119","0","0","31021","3","0","1","4","114461","61451","2","124401","1","8","4","2"
"610146120","0","0","31010","3","0","1","4","124491","61451","2","124521","1","8","4","2"
"610146121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610146122","0","0","91002","30","0","0","0","0","31010","8","0","0","2","0","2"
"610146123","0","0","91002","30","0","0","0","0","31021","8","0","0","2","0","2"
"610147011","0","0","91002","30","0","2","2","150002","61462","8","23001","3","10","4","2"
"610147021","0","0","91002","60","0","2","2","150003","61462","8","23001","6","20","4","2"
"610147031","0","0","91002","100","0","2","2","150004","61462","8","23001","12","40","4","2"
"610147041","4","150004","91002","150","2","2","2","150003","61462","8","23001","60","200","4","2"
"610147101","0","0","61462","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610147102","0","0","61461","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610147103","0","0","61461","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610147104","0","0","61461","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610147105","0","0","61461","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610147106","0","0","61461","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610147107","0","0","61461","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610147108","0","0","61461","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610147109","0","0","61461","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610147110","0","0","61461","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610147111","0","0","61461","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610147112","0","0","61461","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610147113","0","0","61461","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610147114","0","0","61461","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610147115","0","0","61461","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610147116","0","0","31044","3","0","1","4","124131","61461","2","114371","1","8","4","2"
"610147117","0","0","31008","3","0","1","4","114191","61461","2","114341","1","8","4","2"
"610147118","0","0","31044","3","0","1","4","124071","61461","2","124311","1","8","4","2"
"610147119","0","0","31008","3","0","1","4","114461","61461","2","124401","1","8","4","2"
"610147120","0","0","31044","3","0","1","4","124491","61461","2","124521","1","8","4","2"
"610147121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610147122","0","0","91002","30","0","0","0","0","31044","8","0","0","2","0","2"
"610147123","0","0","91002","30","0","0","0","0","31008","8","0","0","2","0","2"
"610148011","0","0","91002","30","0","2","2","150002","61472","8","23001","3","10","4","2"
"610148021","0","0","91002","60","0","2","2","150003","61472","8","23001","6","20","4","2"
"610148031","0","0","91002","100","0","2","2","150004","61472","8","23001","12","40","4","2"
"610148041","4","150006","91002","150","2","2","2","150005","61472","8","23001","60","200","4","2"
"610148061","0","0","91002","500","0","0","0","0","0","8","0","0","0","0","0"
"610148101","0","0","61472","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610148102","0","0","61471","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610148103","0","0","61471","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610148104","0","0","61471","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610148105","0","0","61471","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610148106","0","0","61471","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610148107","0","0","61471","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610148108","0","0","61471","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610148109","0","0","61471","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610148110","0","0","61471","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610148116","0","0","31029","3","0","1","4","124131","61471","2","114371","1","8","4","2"
"610148117","0","0","31042","3","0","1","4","114191","61471","2","114341","1","8","4","2"
"610148118","0","0","31029","3","0","1","4","124071","61471","2","124311","1","8","4","2"
"610148119","0","0","31042","3","0","1","4","114461","61471","2","124401","1","8","4","2"
"610148120","0","0","31029","3","0","1","4","124491","61471","2","124521","1","8","4","2"
"610148121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610148122","0","0","91002","30","0","0","0","0","31029","8","0","0","2","0","2"
"610148123","0","0","91002","30","0","0","0","0","31042","8","0","0","2","0","2"
"610149011","0","0","91002","30","0","2","2","150002","61482","8","23001","3","10","4","2"
"610149021","0","0","91002","60","0","2","2","150003","61482","8","23001","6","20","4","2"
"610149031","0","0","91002","100","0","2","2","150004","61482","8","23001","12","40","4","2"
"610149041","4","150004","91002","150","2","2","2","150003","61482","8","23001","60","200","4","2"
"610149101","0","0","61482","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610149102","0","0","61481","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610149103","0","0","61481","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610149104","0","0","61481","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610149105","0","0","61481","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610149106","0","0","61481","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610149107","0","0","61481","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610149108","0","0","61481","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610149109","0","0","61481","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610149110","0","0","61481","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610149111","0","0","61481","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610149112","0","0","61481","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610149113","0","0","61481","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610149114","0","0","61481","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610149115","0","0","61481","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610149116","0","0","31267","3","0","1","4","124131","61481","2","114371","1","8","4","2"
"610149117","0","0","31048","3","0","1","4","114191","61481","2","114341","1","8","4","2"
"610149118","0","0","31267","3","0","1","4","124071","61481","2","124311","1","8","4","2"
"610149119","0","0","31048","3","0","1","4","114461","61481","2","124401","1","8","4","2"
"610149120","0","0","31267","3","0","1","4","124491","61481","2","124521","1","8","4","2"
"610149121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610149122","0","0","91002","30","0","0","0","0","31267","8","0","0","2","0","2"
"610149123","0","0","91002","30","0","0","0","0","31048","8","0","0","2","0","2"
"610150011","0","0","91002","30","0","2","2","150002","61492","8","23001","3","10","4","2"
"610150021","0","0","91002","60","0","2","2","150003","61492","8","23001","6","20","4","2"
"610150031","0","0","91002","100","0","2","2","150004","61492","8","23001","12","40","4","2"
"610150041","4","150006","91002","150","2","2","2","150005","61492","8","23001","60","200","4","2"
"610150061","0","0","91002","500","0","0","0","0","0","8","0","0","0","0","0"
"610150101","0","0","61492","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610150102","0","0","61491","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610150103","0","0","61491","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610150104","0","0","61491","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610150105","0","0","61491","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610150106","0","0","61491","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610150107","0","0","61491","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610150108","0","0","61491","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610150109","0","0","61491","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610150110","0","0","61491","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610150116","0","0","31047","3","0","1","4","124131","61491","2","114371","1","8","4","2"
"610150117","0","0","31058","3","0","1","4","114191","61491","2","114341","1","8","4","2"
"610150118","0","0","31047","3","0","1","4","124071","61491","2","124311","1","8","4","2"
"610150119","0","0","31058","3","0","1","4","114461","61491","2","124401","1","8","4","2"
"610150120","0","0","31047","3","0","1","4","124491","61491","2","124521","1","8","4","2"
"610150121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610150122","0","0","91002","30","0","0","0","0","31047","8","0","0","2","0","2"
"610150123","0","0","91002","30","0","0","0","0","31058","8","0","0","2","0","2"
"610151011","0","0","91002","30","0","2","2","150002","61502","8","23001","3","10","4","2"
"610151021","0","0","91002","60","0","2","2","150003","61502","8","23001","6","20","4","2"
"610151031","0","0","91002","100","0","2","2","150004","61502","8","23001","12","40","4","2"
"610151041","4","150004","91002","150","2","2","2","150003","61502","8","23001","60","200","4","2"
"610151101","0","0","61502","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610151102","0","0","61501","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610151103","0","0","61501","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610151104","0","0","61501","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610151105","0","0","61501","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610151106","0","0","61501","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610151107","0","0","61501","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610151108","0","0","61501","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610151109","0","0","61501","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610151110","0","0","61501","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610151111","0","0","61501","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610151112","0","0","61501","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610151113","0","0","61501","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610151114","0","0","61501","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610151115","0","0","61501","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610151116","0","0","31270","3","0","1","4","124131","61501","2","114371","1","8","4","2"
"610151117","0","0","31031","3","0","1","4","114191","61501","2","114341","1","8","4","2"
"610151118","0","0","31270","3","0","1","4","124071","61501","2","124311","1","8","4","2"
"610151119","0","0","31031","3","0","1","4","114461","61501","2","124401","1","8","4","2"
"610151120","0","0","31270","3","0","1","4","124491","61501","2","124521","1","8","4","2"
"610151121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610151122","0","0","91002","30","0","0","0","0","31270","8","0","0","2","0","2"
"610151123","0","0","91002","30","0","0","0","0","31031","8","0","0","2","0","2"
"610152011","0","0","91002","30","0","2","2","150002","61512","8","23001","3","10","4","2"
"610152021","0","0","91002","60","0","2","2","150003","61512","8","23001","6","20","4","2"
"610152031","0","0","91002","100","0","2","2","150004","61512","8","23001","12","40","4","2"
"610152041","4","150006","91002","150","2","2","2","150005","61512","8","23001","60","200","4","2"
"610152061","0","0","91002","500","0","0","0","0","0","8","0","0","0","0","0"
"610152101","0","0","61512","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610152102","0","0","61511","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610152103","0","0","61511","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610152104","0","0","61511","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610152105","0","0","61511","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610152106","0","0","61511","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610152107","0","0","61511","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610152108","0","0","61511","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610152109","0","0","61511","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610152110","0","0","61511","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610152116","0","0","31319","3","0","1","4","124131","61511","2","114371","1","8","4","2"
"610152117","0","0","31059","3","0","1","4","114191","61511","2","114341","1","8","4","2"
"610152118","0","0","31319","3","0","1","4","124071","61511","2","124311","1","8","4","2"
"610152119","0","0","31059","3","0","1","4","114461","61511","2","124401","1","8","4","2"
"610152120","0","0","31319","3","0","1","4","124491","61511","2","124521","1","8","4","2"
"610152121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610152122","0","0","91002","30","0","0","0","0","31319","8","0","0","2","0","2"
"610152123","0","0","91002","30","0","0","0","0","31059","8","0","0","2","0","2"
"610153011","0","0","91002","30","0","2","2","150002","61522","8","23001","3","10","4","2"
"610153021","0","0","91002","60","0","2","2","150003","61522","8","23001","6","20","4","2"
"610153031","0","0","91002","100","0","2","2","150004","61522","8","23001","12","40","4","2"
"610153041","4","150004","91002","150","2","2","2","150003","61522","8","23001","60","200","4","2"
"610153101","0","0","61522","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610153102","0","0","61521","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610153103","0","0","61521","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610153104","0","0","61521","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610153105","0","0","61521","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610153106","0","0","61521","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610153107","0","0","61521","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610153108","0","0","61521","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610153109","0","0","61521","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610153110","0","0","61521","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610153111","0","0","61521","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610153112","0","0","61521","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610153113","0","0","61521","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610153114","0","0","61521","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610153115","0","0","61521","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610153116","0","0","31098","3","0","1","4","124131","61521","2","114371","1","8","4","2"
"610153117","0","0","31025","3","0","1","4","114191","61521","2","114341","1","8","4","2"
"610153118","0","0","31098","3","0","1","4","124071","61521","2","124311","1","8","4","2"
"610153119","0","0","31025","3","0","1","4","114461","61521","2","124401","1","8","4","2"
"610153120","0","0","31098","3","0","1","4","124491","61521","2","124521","1","8","4","2"
"610153121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610153122","0","0","91002","30","0","0","0","0","31098","8","0","0","2","0","2"
"610153123","0","0","91002","30","0","0","0","0","31025","8","0","0","2","0","2"
"610154011","0","0","91002","30","0","2","2","150002","61532","8","23001","3","10","4","2"
"610154021","0","0","91002","60","0","2","2","150003","61532","8","23001","6","20","4","2"
"610154031","0","0","91002","100","0","2","2","150004","61532","8","23001","12","40","4","2"
"610154041","4","150006","91002","150","2","2","2","150005","61532","8","23001","60","200","4","2"
"610154061","0","0","91002","500","0","0","0","0","0","8","0","0","0","0","0"
"610154101","0","0","61532","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610154102","0","0","61531","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610154103","0","0","61531","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610154104","0","0","61531","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610154105","0","0","61531","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610154106","0","0","61531","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610154107","0","0","61531","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610154108","0","0","61531","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610154109","0","0","61531","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610154110","0","0","61531","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610154116","0","0","31012","3","0","1","4","124131","61531","2","114371","1","8","4","2"
"610154117","0","0","31007","3","0","1","4","114191","61531","2","114341","1","8","4","2"
"610154118","0","0","31012","3","0","1","4","124071","61531","2","124311","1","8","4","2"
"610154119","0","0","31007","3","0","1","4","114461","61531","2","124401","1","8","4","2"
"610154120","0","0","31012","3","0","1","4","124491","61531","2","124521","1","8","4","2"
"610154121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610154122","0","0","91002","30","0","0","0","0","31012","8","0","0","2","0","2"
"610154123","0","0","91002","30","0","0","0","0","31007","8","0","0","2","0","2"
"650001011","0","0","91002","30","0","0","12","0","23001","8","94002","6500","3","0","2"
"650001021","0","0","91002","60","0","1","12","31038","23001","8","94002","17000","6","2","2"
"650001031","0","0","91002","100","0","1","12","31012","23001","8","94002","44500","12","2","2"
"650001101","0","0","113401","1","0","0","0","0","113011","4","0","0","1","0","4"
"650001102","0","0","113222","1","0","0","0","0","113071","4","0","0","1","0","4"
"650001103","0","0","113013","1","0","0","0","0","123251","4","0","0","1","0","4"
"650001104","0","0","123371","1","0","0","0","0","123161","4","0","0","1","0","4"
"650001105","0","0","113131","1","0","0","0","0","113221","4","0","0","1","0","4"
"650001106","0","0","113012","1","0","0","0","0","113191","4","0","0","1","0","4"
"650001107","0","0","113252","1","0","0","0","0","113431","4","0","0","1","0","4"
"650001108","0","0","113401","1","0","0","0","0","113551","4","0","0","1","0","4"
"650001109","0","0","123583","1","0","0","0","0","113611","4","0","0","1","0","4"
"650001110","0","0","123582","1","0","0","0","0","113581","4","0","0","1","0","4"
"650001111","0","0","123583","1","0","0","0","0","113431","4","0","0","1","0","4"
"650001112","0","0","113552","1","0","0","0","0","113551","4","0","0","1","0","4"
"650001113","0","0","123582","1","0","0","0","0","113611","4","0","0","1","0","4"
"650001114","0","0","124251","1","0","0","0","0","113581","4","0","0","1","0","4"
"650001115","0","0","114011","1","0","0","0","0","113372","4","0","0","1","0","4"
